SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Nedlands (North Metropolitan)	(Other)	34125	3
Nedlands (North Metropolitan)	(Other)	49875	9
Nedlands (North Metropolitan)	Co-op/church group etc	0	5
Nedlands (North Metropolitan)	Co-op/church group etc	3937	10
Nedlands (North Metropolitan)	Co-op/church group etc	5250	10
Nedlands (North Metropolitan)	Co-op/church group etc	7875	21
Nedlands (North Metropolitan)	Co-op/church group etc	11812	7
Nedlands (North Metropolitan)	Co-op/church group etc	14437	11
Nedlands (North Metropolitan)	Co-op/church group etc	18375	25
Nedlands (North Metropolitan)	Co-op/church group etc	23625	9
Nedlands (North Metropolitan)	Co-op/church group etc	28875	5
Nedlands (North Metropolitan)	Person not in same household	0	108
Nedlands (North Metropolitan)	Person not in same household	3937	3
Nedlands (North Metropolitan)	Person not in same household	5250	31
Nedlands (North Metropolitan)	Person not in same household	7875	41
Nedlands (North Metropolitan)	Person not in same household	10500	44
Nedlands (North Metropolitan)	Person not in same household	11812	69
Nedlands (North Metropolitan)	Person not in same household	14437	176
Nedlands (North Metropolitan)	Person not in same household	18375	233
Nedlands (North Metropolitan)	Person not in same household	23625	210
Nedlands (North Metropolitan)	Person not in same household	28875	135
Nedlands (North Metropolitan)	Person not in same household	34125	82
Nedlands (North Metropolitan)	Person not in same household	39375	55
Nedlands (North Metropolitan)	Person not in same household	44625	25
Nedlands (North Metropolitan)	Person not in same household	49875	63
Nedlands (North Metropolitan)	Real estate agent	0	7
Nedlands (North Metropolitan)	Real estate agent	5250	3
Nedlands (North Metropolitan)	Real estate agent	7875	23
Nedlands (North Metropolitan)	Real estate agent	10500	52
Nedlands (North Metropolitan)	Real estate agent	11812	207
Nedlands (North Metropolitan)	Real estate agent	14437	461
Nedlands (North Metropolitan)	Real estate agent	18375	673
Nedlands (North Metropolitan)	Real estate agent	23625	637
Nedlands (North Metropolitan)	Real estate agent	28875	475
Nedlands (North Metropolitan)	Real estate agent	34125	261
Nedlands (North Metropolitan)	Real estate agent	39375	170
Nedlands (North Metropolitan)	Real estate agent	44625	119
Nedlands (North Metropolitan)	Real estate agent	49875	223
Nedlands (North Metropolitan)	State or territory housing authority	0	20
Nedlands (North Metropolitan)	State or territory housing authority	3937	35
Nedlands (North Metropolitan)	State or territory housing authority	5250	183
Nedlands (North Metropolitan)	State or territory housing authority	7875	61
Nedlands (North Metropolitan)	State or territory housing authority	10500	15
Nedlands (North Metropolitan)	State or territory housing authority	11812	16
Nedlands (North Metropolitan)	State or territory housing authority	14437	17
Nedlands (North Metropolitan)	State or territory housing authority	18375	12
Nedlands (North Metropolitan)	State or territory housing authority	23625	3
North West Central (Mining and Pastoral)		0	100
North West Central (Mining and Pastoral)	(Other)	0	1176
North West Central (Mining and Pastoral)	(Other)	3937	46
North West Central (Mining and Pastoral)	(Other)	5250	122
North West Central (Mining and Pastoral)	(Other)	7875	82
North West Central (Mining and Pastoral)	(Other)	10500	41
North West Central (Mining and Pastoral)	(Other)	11812	46
North West Central (Mining and Pastoral)	(Other)	14437	41
North West Central (Mining and Pastoral)	(Other)	18375	18
North West Central (Mining and Pastoral)	(Other)	23625	13
North West Central (Mining and Pastoral)	(Other)	28875	4
North West Central (Mining and Pastoral)	(Other)	34125	3
North West Central (Mining and Pastoral)	(Other)	39375	3
North West Central (Mining and Pastoral)	(Other)	44625	3
North West Central (Mining and Pastoral)	(Other)	49875	3
North West Central (Mining and Pastoral)	Co-op/church group etc	0	69
North West Central (Mining and Pastoral)	Co-op/church group etc	3937	9
North West Central (Mining and Pastoral)	Co-op/church group etc	5250	6
North West Central (Mining and Pastoral)	Co-op/church group etc	7875	15
North West Central (Mining and Pastoral)	Co-op/church group etc	11812	3
North West Central (Mining and Pastoral)	Co-op/church group etc	14437	6
North West Central (Mining and Pastoral)	Person not in same household	0	31
North West Central (Mining and Pastoral)	Person not in same household	3937	3
North West Central (Mining and Pastoral)	Person not in same household	5250	26
North West Central (Mining and Pastoral)	Person not in same household	7875	44
North West Central (Mining and Pastoral)	Person not in same household	10500	37
North West Central (Mining and Pastoral)	Person not in same household	11812	23
North West Central (Mining and Pastoral)	Person not in same household	14437	52
North West Central (Mining and Pastoral)	Person not in same household	18375	50
North West Central (Mining and Pastoral)	Person not in same household	23625	18
North West Central (Mining and Pastoral)	Person not in same household	28875	6
North West Central (Mining and Pastoral)	Person not in same household	34125	9
North West Central (Mining and Pastoral)	Person not in same household	39375	9
North West Central (Mining and Pastoral)	Person not in same household	49875	3
North West Central (Mining and Pastoral)	Real estate agent	0	23
North West Central (Mining and Pastoral)	Real estate agent	5250	3
North West Central (Mining and Pastoral)	Real estate agent	7875	29
North West Central (Mining and Pastoral)	Real estate agent	10500	14
North West Central (Mining and Pastoral)	Real estate agent	11812	43
North West Central (Mining and Pastoral)	Real estate agent	14437	88
North West Central (Mining and Pastoral)	Real estate agent	18375	91
North West Central (Mining and Pastoral)	Real estate agent	23625	90
North West Central (Mining and Pastoral)	Real estate agent	28875	25
North West Central (Mining and Pastoral)	Real estate agent	34125	20
North West Central (Mining and Pastoral)	Real estate agent	39375	7
North West Central (Mining and Pastoral)	Real estate agent	44625	3
North West Central (Mining and Pastoral)	Real estate agent	49875	8
North West Central (Mining and Pastoral)	State or territory housing authority	0	118
North West Central (Mining and Pastoral)	State or territory housing authority	3937	44
North West Central (Mining and Pastoral)	State or territory housing authority	5250	160
North West Central (Mining and Pastoral)	State or territory housing authority	7875	147
North West Central (Mining and Pastoral)	State or territory housing authority	10500	42
North West Central (Mining and Pastoral)	State or territory housing authority	11812	51
North West Central (Mining and Pastoral)	State or territory housing authority	14437	36
North West Central (Mining and Pastoral)	State or territory housing authority	18375	7
North West Central (Mining and Pastoral)	State or territory housing authority	23625	3
Ocean Reef (North Metropolitan)		0	14
Ocean Reef (North Metropolitan)		34125	3
Ocean Reef (North Metropolitan)	(Other)	0	5
Ocean Reef (North Metropolitan)	(Other)	7875	3
Ocean Reef (North Metropolitan)	(Other)	14437	3
Ocean Reef (North Metropolitan)	(Other)	18375	11
Ocean Reef (North Metropolitan)	(Other)	23625	15
Ocean Reef (North Metropolitan)	Co-op/church group etc	7875	3
Ocean Reef (North Metropolitan)	Person not in same household	0	33
Ocean Reef (North Metropolitan)	Person not in same household	3937	3
Ocean Reef (North Metropolitan)	Person not in same household	5250	12
Ocean Reef (North Metropolitan)	Person not in same household	7875	17
Ocean Reef (North Metropolitan)	Person not in same household	10500	24
Ocean Reef (North Metropolitan)	Person not in same household	11812	29
Ocean Reef (North Metropolitan)	Person not in same household	14437	43
Ocean Reef (North Metropolitan)	Person not in same household	18375	220
Ocean Reef (North Metropolitan)	Person not in same household	23625	155
Ocean Reef (North Metropolitan)	Person not in same household	28875	80
Ocean Reef (North Metropolitan)	Person not in same household	34125	36
Ocean Reef (North Metropolitan)	Person not in same household	39375	11
Ocean Reef (North Metropolitan)	Person not in same household	44625	11
Ocean Reef (North Metropolitan)	Person not in same household	49875	6
Ocean Reef (North Metropolitan)	Real estate agent	5250	8
Ocean Reef (North Metropolitan)	Real estate agent	10500	3
Ocean Reef (North Metropolitan)	Real estate agent	11812	4
Ocean Reef (North Metropolitan)	Real estate agent	14437	61
Ocean Reef (North Metropolitan)	Real estate agent	18375	487
Ocean Reef (North Metropolitan)	Real estate agent	23625	385
Ocean Reef (North Metropolitan)	Real estate agent	28875	229
Ocean Reef (North Metropolitan)	Real estate agent	34125	152
Ocean Reef (North Metropolitan)	Real estate agent	39375	59
Ocean Reef (North Metropolitan)	Real estate agent	44625	23
Ocean Reef (North Metropolitan)	Real estate agent	49875	20
Ocean Reef (North Metropolitan)	State or territory housing authority	3937	3
Ocean Reef (North Metropolitan)	State or territory housing authority	5250	13
Ocean Reef (North Metropolitan)	State or territory housing authority	7875	8
Perth (North Metropolitan)		0	59
Perth (North Metropolitan)		5250	4
Perth (North Metropolitan)		7875	3
Perth (North Metropolitan)		10500	5
Perth (North Metropolitan)		11812	4
Perth (North Metropolitan)		14437	3
Perth (North Metropolitan)		18375	8
Perth (North Metropolitan)		23625	9
Perth (North Metropolitan)		28875	4
Perth (North Metropolitan)		34125	3
Perth (North Metropolitan)		39375	3
Perth (North Metropolitan)	(Other)	0	18
Perth (North Metropolitan)	(Other)	3937	3
Perth (North Metropolitan)	(Other)	7875	10
Perth (North Metropolitan)	(Other)	10500	3
Perth (North Metropolitan)	(Other)	11812	12
Perth (North Metropolitan)	(Other)	14437	34
Perth (North Metropolitan)	(Other)	18375	30
Perth (North Metropolitan)	(Other)	23625	32
Perth (North Metropolitan)	(Other)	28875	18
Perth (North Metropolitan)	(Other)	34125	14
Perth (North Metropolitan)	(Other)	39375	12
Perth (North Metropolitan)	(Other)	49875	3
Perth (North Metropolitan)	Co-op/church group etc	0	7
Perth (North Metropolitan)	Co-op/church group etc	3937	3
Perth (North Metropolitan)	Co-op/church group etc	5250	16
Perth (North Metropolitan)	Co-op/church group etc	7875	58
Perth (North Metropolitan)	Co-op/church group etc	10500	6
Perth (North Metropolitan)	Co-op/church group etc	11812	18
Perth (North Metropolitan)	Co-op/church group etc	14437	12
Perth (North Metropolitan)	Co-op/church group etc	18375	4
Perth (North Metropolitan)	Person not in same household	0	108
Perth (North Metropolitan)	Person not in same household	3937	5
Perth (North Metropolitan)	Person not in same household	5250	52
Perth (North Metropolitan)	Person not in same household	7875	78
Perth (North Metropolitan)	Person not in same household	10500	79
Perth (North Metropolitan)	Person not in same household	11812	152
Perth (North Metropolitan)	Person not in same household	14437	299
Perth (North Metropolitan)	Person not in same household	18375	612
Perth (North Metropolitan)	Person not in same household	23625	527
Perth (North Metropolitan)	Person not in same household	28875	245
Perth (North Metropolitan)	Person not in same household	34125	96
Perth (North Metropolitan)	Person not in same household	39375	33
Perth (North Metropolitan)	Person not in same household	44625	10
Perth (North Metropolitan)	Person not in same household	49875	42
Perth (North Metropolitan)	Real estate agent	0	27
Perth (North Metropolitan)	Real estate agent	5250	23
Perth (North Metropolitan)	Real estate agent	7875	55
Perth (North Metropolitan)	Real estate agent	10500	84
Perth (North Metropolitan)	Real estate agent	11812	330
Perth (North Metropolitan)	Real estate agent	14437	729
Perth (North Metropolitan)	Real estate agent	18375	2081
Perth (North Metropolitan)	Real estate agent	23625	2000
Perth (North Metropolitan)	Real estate agent	28875	964
Perth (North Metropolitan)	Real estate agent	34125	380
Perth (North Metropolitan)	Real estate agent	39375	196
Perth (North Metropolitan)	Real estate agent	44625	84
Perth (North Metropolitan)	Real estate agent	49875	115
Perth (North Metropolitan)	State or territory housing authority	0	54
Perth (North Metropolitan)	State or territory housing authority	3937	77
Perth (North Metropolitan)	State or territory housing authority	5250	382
Perth (North Metropolitan)	State or territory housing authority	7875	114
Perth (North Metropolitan)	State or territory housing authority	10500	34
Perth (North Metropolitan)	State or territory housing authority	11812	29
Perth (North Metropolitan)	State or territory housing authority	14437	31
Perth (North Metropolitan)	State or territory housing authority	18375	20
Perth (North Metropolitan)	State or territory housing authority	23625	5
Pilbara (Mining and Pastoral)		0	156
Pilbara (Mining and Pastoral)		5250	4
Pilbara (Mining and Pastoral)		11812	7
Pilbara (Mining and Pastoral)		14437	3
Pilbara (Mining and Pastoral)		18375	8
Pilbara (Mining and Pastoral)		23625	3
Pilbara (Mining and Pastoral)		49875	5
Pilbara (Mining and Pastoral)	(Other)	0	1687
Pilbara (Mining and Pastoral)	(Other)	3937	173
Pilbara (Mining and Pastoral)	(Other)	5250	871
Pilbara (Mining and Pastoral)	(Other)	7875	372
Pilbara (Mining and Pastoral)	(Other)	10500	178
Pilbara (Mining and Pastoral)	(Other)	11812	217
Pilbara (Mining and Pastoral)	(Other)	14437	170
Pilbara (Mining and Pastoral)	(Other)	18375	93
Pilbara (Mining and Pastoral)	(Other)	23625	64
Pilbara (Mining and Pastoral)	(Other)	28875	26
Pilbara (Mining and Pastoral)	(Other)	34125	28
Pilbara (Mining and Pastoral)	(Other)	39375	15
Pilbara (Mining and Pastoral)	(Other)	44625	6
Pilbara (Mining and Pastoral)	(Other)	49875	35
Pilbara (Mining and Pastoral)	Co-op/church group etc	0	76
Pilbara (Mining and Pastoral)	Co-op/church group etc	3937	13
Pilbara (Mining and Pastoral)	Co-op/church group etc	5250	19
Pilbara (Mining and Pastoral)	Co-op/church group etc	7875	15
Pilbara (Mining and Pastoral)	Co-op/church group etc	10500	4
Pilbara (Mining and Pastoral)	Co-op/church group etc	11812	6
Pilbara (Mining and Pastoral)	Co-op/church group etc	14437	5
Pilbara (Mining and Pastoral)	Co-op/church group etc	18375	3
Pilbara (Mining and Pastoral)	Co-op/church group etc	23625	3
Pilbara (Mining and Pastoral)	Person not in same household	0	39
Pilbara (Mining and Pastoral)	Person not in same household	5250	10
Pilbara (Mining and Pastoral)	Person not in same household	7875	9
Pilbara (Mining and Pastoral)	Person not in same household	10500	22
Pilbara (Mining and Pastoral)	Person not in same household	11812	35
Pilbara (Mining and Pastoral)	Person not in same household	14437	33
Pilbara (Mining and Pastoral)	Person not in same household	18375	62
Pilbara (Mining and Pastoral)	Person not in same household	23625	43
Pilbara (Mining and Pastoral)	Person not in same household	28875	28
Pilbara (Mining and Pastoral)	Person not in same household	34125	12
Pilbara (Mining and Pastoral)	Person not in same household	39375	16
Pilbara (Mining and Pastoral)	Person not in same household	44625	17
Pilbara (Mining and Pastoral)	Person not in same household	49875	27
Pilbara (Mining and Pastoral)	Real estate agent	0	101
Pilbara (Mining and Pastoral)	Real estate agent	3937	14
Pilbara (Mining and Pastoral)	Real estate agent	5250	23
Pilbara (Mining and Pastoral)	Real estate agent	7875	86
Pilbara (Mining and Pastoral)	Real estate agent	10500	80
Pilbara (Mining and Pastoral)	Real estate agent	11812	190
Pilbara (Mining and Pastoral)	Real estate agent	14437	438
Pilbara (Mining and Pastoral)	Real estate agent	18375	659
Pilbara (Mining and Pastoral)	Real estate agent	23625	439
Pilbara (Mining and Pastoral)	Real estate agent	28875	261
Pilbara (Mining and Pastoral)	Real estate agent	34125	161
Pilbara (Mining and Pastoral)	Real estate agent	39375	131
Pilbara (Mining and Pastoral)	Real estate agent	44625	53
Pilbara (Mining and Pastoral)	Real estate agent	49875	112
Pilbara (Mining and Pastoral)	State or territory housing authority	0	155
Pilbara (Mining and Pastoral)	State or territory housing authority	3937	76
Pilbara (Mining and Pastoral)	State or territory housing authority	5250	240
Pilbara (Mining and Pastoral)	State or territory housing authority	7875	230
Pilbara (Mining and Pastoral)	State or territory housing authority	10500	117
Pilbara (Mining and Pastoral)	State or territory housing authority	11812	171
Pilbara (Mining and Pastoral)	State or territory housing authority	14437	116
Pilbara (Mining and Pastoral)	State or territory housing authority	18375	65
Pilbara (Mining and Pastoral)	State or territory housing authority	23625	22
Pilbara (Mining and Pastoral)	State or territory housing authority	28875	5
Pilbara (Mining and Pastoral)	State or territory housing authority	34125	4
Pilbara (Mining and Pastoral)	State or territory housing authority	49875	4
Riverton (South Metropolitan)		0	42
Riverton (South Metropolitan)	(Other)	0	3
Riverton (South Metropolitan)	(Other)	5250	5
Riverton (South Metropolitan)	(Other)	10500	4
Riverton (South Metropolitan)	(Other)	11812	5
Riverton (South Metropolitan)	(Other)	14437	9
Riverton (South Metropolitan)	(Other)	18375	22
Riverton (South Metropolitan)	(Other)	23625	13
Riverton (South Metropolitan)	(Other)	28875	3
Riverton (South Metropolitan)	(Other)	49875	5
Riverton (South Metropolitan)	Co-op/church group etc	0	9
Riverton (South Metropolitan)	Co-op/church group etc	5250	4
Riverton (South Metropolitan)	Co-op/church group etc	10500	3
Riverton (South Metropolitan)	Co-op/church group etc	18375	3
Riverton (South Metropolitan)	Person not in same household	0	78
Riverton (South Metropolitan)	Person not in same household	3937	3
Riverton (South Metropolitan)	Person not in same household	5250	36
Riverton (South Metropolitan)	Person not in same household	7875	34
Riverton (South Metropolitan)	Person not in same household	10500	33
Riverton (South Metropolitan)	Person not in same household	11812	42
Riverton (South Metropolitan)	Person not in same household	14437	132
Riverton (South Metropolitan)	Person not in same household	18375	333
Riverton (South Metropolitan)	Person not in same household	23625	146
Riverton (South Metropolitan)	Person not in same household	28875	41
Riverton (South Metropolitan)	Person not in same household	34125	19
Riverton (South Metropolitan)	Person not in same household	39375	3
Riverton (South Metropolitan)	Person not in same household	44625	3
Riverton (South Metropolitan)	Person not in same household	49875	3
Riverton (South Metropolitan)	Real estate agent	0	3
Riverton (South Metropolitan)	Real estate agent	5250	11
Riverton (South Metropolitan)	Real estate agent	7875	8
Riverton (South Metropolitan)	Real estate agent	10500	11
Riverton (South Metropolitan)	Real estate agent	11812	18
Riverton (South Metropolitan)	Real estate agent	14437	170
Riverton (South Metropolitan)	Real estate agent	18375	634
Riverton (South Metropolitan)	Real estate agent	23625	424
Riverton (South Metropolitan)	Real estate agent	28875	133
Riverton (South Metropolitan)	Real estate agent	34125	38
Riverton (South Metropolitan)	Real estate agent	39375	7
Riverton (South Metropolitan)	Real estate agent	44625	3
Riverton (South Metropolitan)	Real estate agent	49875	5
Riverton (South Metropolitan)	State or territory housing authority	0	3
Riverton (South Metropolitan)	State or territory housing authority	3937	24
Riverton (South Metropolitan)	State or territory housing authority	5250	55
Riverton (South Metropolitan)	State or territory housing authority	7875	13
Riverton (South Metropolitan)	State or territory housing authority	10500	9
Riverton (South Metropolitan)	State or territory housing authority	11812	3
Riverton (South Metropolitan)	State or territory housing authority	14437	3
Riverton (South Metropolitan)	State or territory housing authority	18375	7
Rockingham (South Metropolitan)		0	42
Rockingham (South Metropolitan)		3937	3
Rockingham (South Metropolitan)		5250	3
Rockingham (South Metropolitan)		7875	3
Rockingham (South Metropolitan)		10500	3
Rockingham (South Metropolitan)		11812	3
Rockingham (South Metropolitan)		14437	8
Rockingham (South Metropolitan)		18375	4
Rockingham (South Metropolitan)	(Other)	0	10
Rockingham (South Metropolitan)	(Other)	5250	6
Rockingham (South Metropolitan)	(Other)	7875	20
Rockingham (South Metropolitan)	(Other)	10500	12
Rockingham (South Metropolitan)	(Other)	11812	88
Rockingham (South Metropolitan)	(Other)	14437	60
Rockingham (South Metropolitan)	(Other)	18375	22
Rockingham (South Metropolitan)	(Other)	23625	3
Rockingham (South Metropolitan)	Co-op/church group etc	0	4
Rockingham (South Metropolitan)	Co-op/church group etc	3937	6
Rockingham (South Metropolitan)	Co-op/church group etc	5250	3
Rockingham (South Metropolitan)	Co-op/church group etc	7875	20
Rockingham (South Metropolitan)	Co-op/church group etc	10500	9
Rockingham (South Metropolitan)	Person not in same household	0	56
Rockingham (South Metropolitan)	Person not in same household	3937	3
Rockingham (South Metropolitan)	Person not in same household	5250	46
Rockingham (South Metropolitan)	Person not in same household	7875	55
Rockingham (South Metropolitan)	Person not in same household	10500	91
Rockingham (South Metropolitan)	Person not in same household	11812	217
Rockingham (South Metropolitan)	Person not in same household	14437	381
Rockingham (South Metropolitan)	Person not in same household	18375	363
Rockingham (South Metropolitan)	Person not in same household	23625	42
Rockingham (South Metropolitan)	Person not in same household	28875	13
Rockingham (South Metropolitan)	Person not in same household	49875	3
Rockingham (South Metropolitan)	Real estate agent	0	3
Rockingham (South Metropolitan)	Real estate agent	5250	9
Rockingham (South Metropolitan)	Real estate agent	7875	25
Rockingham (South Metropolitan)	Real estate agent	10500	54
Rockingham (South Metropolitan)	Real estate agent	11812	319
Rockingham (South Metropolitan)	Real estate agent	14437	825
Rockingham (South Metropolitan)	Real estate agent	18375	828
Rockingham (South Metropolitan)	Real estate agent	23625	122
Rockingham (South Metropolitan)	Real estate agent	28875	21
Rockingham (South Metropolitan)	Real estate agent	34125	3
Rockingham (South Metropolitan)	Real estate agent	39375	3
Rockingham (South Metropolitan)	Real estate agent	49875	3
Rockingham (South Metropolitan)	State or territory housing authority	0	15
Rockingham (South Metropolitan)	State or territory housing authority	3937	22
Rockingham (South Metropolitan)	State or territory housing authority	5250	160
Rockingham (South Metropolitan)	State or territory housing authority	7875	101
Rockingham (South Metropolitan)	State or territory housing authority	10500	23
Rockingham (South Metropolitan)	State or territory housing authority	11812	28
Rockingham (South Metropolitan)	State or territory housing authority	14437	19
Rockingham (South Metropolitan)	State or territory housing authority	18375	5
Scarborough (North Metropolitan)		0	45
Scarborough (North Metropolitan)		5250	3
Scarborough (North Metropolitan)		10500	3
Scarborough (North Metropolitan)		14437	3
Scarborough (North Metropolitan)		18375	11
Scarborough (North Metropolitan)	(Other)	0	7
Scarborough (North Metropolitan)	(Other)	10500	7
Scarborough (North Metropolitan)	(Other)	11812	19
Scarborough (North Metropolitan)	(Other)	14437	22
Scarborough (North Metropolitan)	(Other)	18375	23
Scarborough (North Metropolitan)	(Other)	23625	14
Scarborough (North Metropolitan)	(Other)	28875	3
Scarborough (North Metropolitan)	(Other)	34125	3
Scarborough (North Metropolitan)	(Other)	39375	3
Scarborough (North Metropolitan)	Co-op/church group etc	0	8
Scarborough (North Metropolitan)	Co-op/church group etc	3937	5
Scarborough (North Metropolitan)	Co-op/church group etc	5250	32
Scarborough (North Metropolitan)	Co-op/church group etc	7875	20
Scarborough (North Metropolitan)	Co-op/church group etc	10500	12
Scarborough (North Metropolitan)	Co-op/church group etc	11812	3
Scarborough (North Metropolitan)	Co-op/church group etc	14437	3
Scarborough (North Metropolitan)	Co-op/church group etc	18375	4
Scarborough (North Metropolitan)	Person not in same household	0	84
Scarborough (North Metropolitan)	Person not in same household	3937	4
Scarborough (North Metropolitan)	Person not in same household	5250	29
Scarborough (North Metropolitan)	Person not in same household	7875	43
Scarborough (North Metropolitan)	Person not in same household	10500	48
Scarborough (North Metropolitan)	Person not in same household	11812	85
Scarborough (North Metropolitan)	Person not in same household	14437	202
Scarborough (North Metropolitan)	Person not in same household	18375	455
Scarborough (North Metropolitan)	Person not in same household	23625	323
Scarborough (North Metropolitan)	Person not in same household	28875	108
Scarborough (North Metropolitan)	Person not in same household	34125	48
Scarborough (North Metropolitan)	Person not in same household	39375	19
Scarborough (North Metropolitan)	Person not in same household	44625	12
Scarborough (North Metropolitan)	Person not in same household	49875	18
Scarborough (North Metropolitan)	Real estate agent	0	3
Scarborough (North Metropolitan)	Real estate agent	5250	4
Scarborough (North Metropolitan)	Real estate agent	7875	14
Scarborough (North Metropolitan)	Real estate agent	10500	20
Scarborough (North Metropolitan)	Real estate agent	11812	87
Scarborough (North Metropolitan)	Real estate agent	14437	369
Scarborough (North Metropolitan)	Real estate agent	18375	922
Scarborough (North Metropolitan)	Real estate agent	23625	859
Scarborough (North Metropolitan)	Real estate agent	28875	445
Scarborough (North Metropolitan)	Real estate agent	34125	219
Scarborough (North Metropolitan)	Real estate agent	39375	82
Scarborough (North Metropolitan)	Real estate agent	44625	33
Scarborough (North Metropolitan)	Real estate agent	49875	51
Scarborough (North Metropolitan)	State or territory housing authority	0	47
Scarborough (North Metropolitan)	State or territory housing authority	3937	65
Scarborough (North Metropolitan)	State or territory housing authority	5250	345
Scarborough (North Metropolitan)	State or territory housing authority	7875	135
Scarborough (North Metropolitan)	State or territory housing authority	10500	52
Scarborough (North Metropolitan)	State or territory housing authority	11812	27
Scarborough (North Metropolitan)	State or territory housing authority	14437	22
Scarborough (North Metropolitan)	State or territory housing authority	18375	17
Scarborough (North Metropolitan)	State or territory housing authority	23625	3
South Perth (South Metropolitan)		0	60
South Perth (South Metropolitan)		5250	3
South Perth (South Metropolitan)		18375	3
South Perth (South Metropolitan)		28875	3
South Perth (South Metropolitan)	(Other)	0	12
South Perth (South Metropolitan)	(Other)	5250	4
South Perth (South Metropolitan)	(Other)	7875	6
South Perth (South Metropolitan)	(Other)	11812	16
South Perth (South Metropolitan)	(Other)	14437	19
South Perth (South Metropolitan)	(Other)	18375	23
South Perth (South Metropolitan)	(Other)	23625	16
South Perth (South Metropolitan)	(Other)	39375	3
South Perth (South Metropolitan)	(Other)	44625	3
South Perth (South Metropolitan)	Co-op/church group etc	3937	18
South Perth (South Metropolitan)	Co-op/church group etc	5250	9
South Perth (South Metropolitan)	Co-op/church group etc	7875	17
South Perth (South Metropolitan)	Co-op/church group etc	11812	9
South Perth (South Metropolitan)	Co-op/church group etc	14437	3
South Perth (South Metropolitan)	Co-op/church group etc	18375	3
South Perth (South Metropolitan)	Person not in same household	0	139
South Perth (South Metropolitan)	Person not in same household	3937	9
South Perth (South Metropolitan)	Person not in same household	5250	36
South Perth (South Metropolitan)	Person not in same household	7875	83
South Perth (South Metropolitan)	Person not in same household	10500	54
South Perth (South Metropolitan)	Person not in same household	11812	67
South Perth (South Metropolitan)	Person not in same household	14437	255
South Perth (South Metropolitan)	Person not in same household	18375	414
South Perth (South Metropolitan)	Person not in same household	23625	219
South Perth (South Metropolitan)	Person not in same household	28875	75
South Perth (South Metropolitan)	Person not in same household	34125	41
South Perth (South Metropolitan)	Person not in same household	39375	28
South Perth (South Metropolitan)	Person not in same household	44625	5
South Perth (South Metropolitan)	Person not in same household	49875	16
South Perth (South Metropolitan)	Real estate agent	0	8
South Perth (South Metropolitan)	Real estate agent	5250	9
South Perth (South Metropolitan)	Real estate agent	7875	17
South Perth (South Metropolitan)	Real estate agent	10500	16
South Perth (South Metropolitan)	Real estate agent	11812	74
South Perth (South Metropolitan)	Real estate agent	14437	579
South Perth (South Metropolitan)	Real estate agent	18375	1103
South Perth (South Metropolitan)	Real estate agent	23625	630
South Perth (South Metropolitan)	Real estate agent	28875	296
South Perth (South Metropolitan)	Real estate agent	34125	142
South Perth (South Metropolitan)	Real estate agent	39375	94
South Perth (South Metropolitan)	Real estate agent	44625	52
South Perth (South Metropolitan)	Real estate agent	49875	55
South Perth (South Metropolitan)	State or territory housing authority	0	46
South Perth (South Metropolitan)	State or territory housing authority	3937	41
South Perth (South Metropolitan)	State or territory housing authority	5250	257
South Perth (South Metropolitan)	State or territory housing authority	7875	111
South Perth (South Metropolitan)	State or territory housing authority	10500	42
South Perth (South Metropolitan)	State or territory housing authority	11812	46
South Perth (South Metropolitan)	State or territory housing authority	14437	20
South Perth (South Metropolitan)	State or territory housing authority	18375	27
South Perth (South Metropolitan)	State or territory housing authority	23625	3
Southern River (South Metropolitan)		0	19
Southern River (South Metropolitan)		7875	3
Southern River (South Metropolitan)		18375	5
Southern River (South Metropolitan)	(Other)	7875	6
Southern River (South Metropolitan)	(Other)	11812	3
Southern River (South Metropolitan)	(Other)	14437	8
Southern River (South Metropolitan)	(Other)	18375	23
Southern River (South Metropolitan)	(Other)	23625	18
Southern River (South Metropolitan)	Co-op/church group etc	18375	3
Southern River (South Metropolitan)	Person not in same household	0	65
Southern River (South Metropolitan)	Person not in same household	3937	3
Southern River (South Metropolitan)	Person not in same household	5250	12
Southern River (South Metropolitan)	Person not in same household	7875	22
Southern River (South Metropolitan)	Person not in same household	10500	24
Southern River (South Metropolitan)	Person not in same household	11812	35
Southern River (South Metropolitan)	Person not in same household	14437	77
Southern River (South Metropolitan)	Person not in same household	18375	254
Southern River (South Metropolitan)	Person not in same household	23625	198
Southern River (South Metropolitan)	Person not in same household	28875	35
Southern River (South Metropolitan)	Person not in same household	34125	7
Southern River (South Metropolitan)	Person not in same household	49875	6
Southern River (South Metropolitan)	Real estate agent	0	3
Southern River (South Metropolitan)	Real estate agent	7875	6
Southern River (South Metropolitan)	Real estate agent	10500	6
Southern River (South Metropolitan)	Real estate agent	11812	13
Southern River (South Metropolitan)	Real estate agent	14437	70
Southern River (South Metropolitan)	Real estate agent	18375	710
Southern River (South Metropolitan)	Real estate agent	23625	688
Southern River (South Metropolitan)	Real estate agent	28875	138
Southern River (South Metropolitan)	Real estate agent	34125	11
Southern River (South Metropolitan)	Real estate agent	39375	3
Southern River (South Metropolitan)	Real estate agent	44625	3
Southern River (South Metropolitan)	Real estate agent	49875	3
Southern River (South Metropolitan)	State or territory housing authority	0	3
Southern River (South Metropolitan)	State or territory housing authority	5250	21
