SED_NAME16	Age5yr	ChildrenEverBorn	females
Mitchell	75-79	4	66
Mitchell	75-79	5	25
Mitchell	75-79	6	6
Mitchell	80-84		53
Mitchell	80-84	0	16
Mitchell	80-84	1	22
Mitchell	80-84	2	115
Mitchell	80-84	3	102
Mitchell	80-84	4	62
Mitchell	80-84	5	32
Mitchell	80-84	6	21
Mitchell	85+		75
Mitchell	85+	0	21
Mitchell	85+	1	42
Mitchell	85+	2	122
Mitchell	85+	3	105
Mitchell	85+	4	61
Mitchell	85+	5	23
Mitchell	85+	6	21
Morialta	15-19		103
Morialta	15-19	0	1030
Morialta	15-19	1	4
Morialta	20-24		68
Morialta	20-24	0	914
Morialta	20-24	1	23
Morialta	20-24	2	4
Morialta	20-24	3	4
Morialta	25-29		39
Morialta	25-29	0	665
Morialta	25-29	1	126
Morialta	25-29	2	48
Morialta	25-29	3	10
Morialta	25-29	4	3
Morialta	30-34		25
Morialta	30-34	0	337
Morialta	30-34	1	246
Morialta	30-34	2	241
Morialta	30-34	3	51
Morialta	30-34	4	9
Morialta	30-34	6	6
Morialta	35-39		33
Morialta	35-39	0	219
Morialta	35-39	1	200
Morialta	35-39	2	421
Morialta	35-39	3	161
Morialta	35-39	4	23
Morialta	35-39	5	6
Morialta	35-39	6	5
Morialta	40-44		42
Morialta	40-44	0	147
Morialta	40-44	1	168
Morialta	40-44	2	531
Morialta	40-44	3	197
Morialta	40-44	4	42
Morialta	40-44	5	6
Morialta	40-44	6	4
Morialta	45-49		36
Morialta	45-49	0	171
Morialta	45-49	1	194
Morialta	45-49	2	622
Morialta	45-49	3	268
Morialta	45-49	4	62
Morialta	45-49	5	16
Morialta	45-49	6	4
Morialta	50-54		53
Morialta	50-54	0	169
Morialta	50-54	1	176
Morialta	50-54	2	590
Morialta	50-54	3	269
Morialta	50-54	4	84
Morialta	50-54	5	18
Morialta	50-54	6	8
Morialta	55-59		36
Morialta	55-59	0	152
Morialta	55-59	1	144
Morialta	55-59	2	563
Morialta	55-59	3	262
Morialta	55-59	4	73
Morialta	55-59	5	19
Morialta	55-59	6	8
Morialta	60-64		42
Morialta	60-64	0	104
Morialta	60-64	1	123
Morialta	60-64	2	446
Morialta	60-64	3	261
Morialta	60-64	4	65
Morialta	60-64	5	17
Morialta	60-64	6	5
Morialta	65-69		48
Morialta	65-69	0	95
Morialta	65-69	1	115
Morialta	65-69	2	488
Morialta	65-69	3	288
Morialta	65-69	4	90
Morialta	65-69	5	13
Morialta	65-69	6	4
Morialta	70-74		46
Morialta	70-74	0	67
Morialta	70-74	1	84
Morialta	70-74	2	371
Morialta	70-74	3	271
Morialta	70-74	4	93
Morialta	70-74	5	20
Morialta	70-74	6	10
Morialta	75-79		33
Morialta	75-79	0	34
Morialta	75-79	1	56
Morialta	75-79	2	228
Morialta	75-79	3	210
Morialta	75-79	4	85
Morialta	75-79	5	31
Morialta	75-79	6	25
Morialta	80-84		27
Morialta	80-84	0	25
Morialta	80-84	1	39
Morialta	80-84	2	141
Morialta	80-84	3	127
Morialta	80-84	4	92
Morialta	80-84	5	23
Morialta	80-84	6	20
Morialta	85+		36
Morialta	85+	0	27
Morialta	85+	1	55
Morialta	85+	2	140
Morialta	85+	3	111
Morialta	85+	4	54
Morialta	85+	5	23
Morialta	85+	6	33
Morphett	15-19		65
Morphett	15-19	0	779
Morphett	20-24		83
Morphett	20-24	0	968
Morphett	20-24	1	20
Morphett	20-24	2	3
Morphett	25-29		82
Morphett	25-29	0	858
Morphett	25-29	1	115
Morphett	25-29	2	35
Morphett	25-29	3	10
Morphett	25-29	5	3
Morphett	30-34		62
Morphett	30-34	0	553
Morphett	30-34	1	220
Morphett	30-34	2	190
Morphett	30-34	3	23
Morphett	30-34	4	6
Morphett	30-34	5	3
Morphett	35-39		57
Morphett	35-39	0	314
Morphett	35-39	1	224
Morphett	35-39	2	327
Morphett	35-39	3	91
Morphett	35-39	4	16
Morphett	35-39	5	3
Morphett	35-39	6	5
Morphett	40-44		58
Morphett	40-44	0	233
Morphett	40-44	1	172
Morphett	40-44	2	384
Morphett	40-44	3	140
Morphett	40-44	4	36
Morphett	40-44	5	3
Morphett	45-49		54
Morphett	45-49	0	202
Morphett	45-49	1	169
Morphett	45-49	2	391
Morphett	45-49	3	178
Morphett	45-49	4	26
Morphett	45-49	5	3
Morphett	45-49	6	4
Morphett	50-54		50
Morphett	50-54	0	237
Morphett	50-54	1	170
Morphett	50-54	2	402
Morphett	50-54	3	188
Morphett	50-54	4	53
Morphett	50-54	5	6
Morphett	50-54	6	4
Morphett	55-59		91
Morphett	55-59	0	231
Morphett	55-59	1	154
Morphett	55-59	2	495
Morphett	55-59	3	204
Morphett	55-59	4	51
Morphett	55-59	5	4
Morphett	55-59	6	8
Morphett	60-64		54
Morphett	60-64	0	194
Morphett	60-64	1	136
Morphett	60-64	2	415
Morphett	60-64	3	209
Morphett	60-64	4	69
Morphett	60-64	5	11
Morphett	60-64	6	6
Morphett	65-69		61
Morphett	65-69	0	129
Morphett	65-69	1	140
Morphett	65-69	2	464
Morphett	65-69	3	224
Morphett	65-69	4	61
Morphett	65-69	5	9
Morphett	65-69	6	5
Morphett	70-74		58
Morphett	70-74	0	91
Morphett	70-74	1	70
Morphett	70-74	2	336
Morphett	70-74	3	193
Morphett	70-74	4	69
Morphett	70-74	5	16
Morphett	70-74	6	3
Morphett	75-79		52
Morphett	75-79	0	54
Morphett	75-79	1	41
Morphett	75-79	2	205
Morphett	75-79	3	168
Morphett	75-79	4	79
Morphett	75-79	5	19
Morphett	75-79	6	14
Morphett	80-84		51
Morphett	80-84	0	44
Morphett	80-84	1	41
Morphett	80-84	2	151
Morphett	80-84	3	145
Morphett	80-84	4	83
Morphett	80-84	5	30
Morphett	80-84	6	25
Morphett	85+		124
Morphett	85+	0	84
Morphett	85+	1	96
Morphett	85+	2	243
Morphett	85+	3	204
Morphett	85+	4	112
Morphett	85+	5	49
Morphett	85+	6	45
Mount Gambier	15-19		124
Mount Gambier	15-19	0	960
Mount Gambier	15-19	1	19
Mount Gambier	15-19	2	3
Mount Gambier	20-24		78
Mount Gambier	20-24	0	635
Mount Gambier	20-24	1	118
Mount Gambier	20-24	2	57
Mount Gambier	20-24	3	12
Mount Gambier	20-24	4	3
Mount Gambier	25-29		49
Mount Gambier	25-29	0	433
Mount Gambier	25-29	1	198
Mount Gambier	25-29	2	180
Mount Gambier	25-29	3	58
Mount Gambier	25-29	4	22
Mount Gambier	25-29	5	5
Mount Gambier	30-34		55
Mount Gambier	30-34	0	235
Mount Gambier	30-34	1	182
Mount Gambier	30-34	2	309
Mount Gambier	30-34	3	153
Mount Gambier	30-34	4	55
Mount Gambier	30-34	5	12
Mount Gambier	30-34	6	11
Mount Gambier	35-39		54
Mount Gambier	35-39	0	127
Mount Gambier	35-39	1	141
Mount Gambier	35-39	2	361
Mount Gambier	35-39	3	212
Mount Gambier	35-39	4	55
Mount Gambier	35-39	5	27
Mount Gambier	35-39	6	6
Mount Gambier	40-44		53
Mount Gambier	40-44	0	106
Mount Gambier	40-44	1	118
Mount Gambier	40-44	2	429
Mount Gambier	40-44	3	234
Mount Gambier	40-44	4	87
Mount Gambier	40-44	5	28
Mount Gambier	40-44	6	12
Mount Gambier	45-49		53
Mount Gambier	45-49	0	129
Mount Gambier	45-49	1	132
Mount Gambier	45-49	2	454
Mount Gambier	45-49	3	298
Mount Gambier	45-49	4	81
Mount Gambier	45-49	5	40
Mount Gambier	45-49	6	28
Mount Gambier	50-54		62
Mount Gambier	50-54	0	150
Mount Gambier	50-54	1	143
Mount Gambier	50-54	2	409
Mount Gambier	50-54	3	275
Mount Gambier	50-54	4	105
Mount Gambier	50-54	5	26
Mount Gambier	50-54	6	20
Mount Gambier	55-59		59
Mount Gambier	55-59	0	113
Mount Gambier	55-59	1	109
Mount Gambier	55-59	2	429
Mount Gambier	55-59	3	298
Mount Gambier	55-59	4	127
Mount Gambier	55-59	5	34
Mount Gambier	55-59	6	16
Mount Gambier	60-64		67
Mount Gambier	60-64	0	75
Mount Gambier	60-64	1	88
Mount Gambier	60-64	2	432
Mount Gambier	60-64	3	262
Mount Gambier	60-64	4	119
Mount Gambier	60-64	5	20
Mount Gambier	60-64	6	18
Mount Gambier	65-69		79
Mount Gambier	65-69	0	73
Mount Gambier	65-69	1	65
Mount Gambier	65-69	2	376
Mount Gambier	65-69	3	263
Mount Gambier	65-69	4	102
Mount Gambier	65-69	5	44
Mount Gambier	65-69	6	12
Mount Gambier	70-74		55
Mount Gambier	70-74	0	55
Mount Gambier	70-74	1	35
Mount Gambier	70-74	2	221
Mount Gambier	70-74	3	225
Mount Gambier	70-74	4	99
Mount Gambier	70-74	5	31
Mount Gambier	70-74	6	29
Mount Gambier	75-79		63
Mount Gambier	75-79	0	37
Mount Gambier	75-79	1	37
Mount Gambier	75-79	2	121
Mount Gambier	75-79	3	156
Mount Gambier	75-79	4	123
Mount Gambier	75-79	5	56
Mount Gambier	75-79	6	24
Mount Gambier	80-84		41
Mount Gambier	80-84	0	20
Mount Gambier	80-84	1	17
Mount Gambier	80-84	2	86
Mount Gambier	80-84	3	109
Mount Gambier	80-84	4	58
Mount Gambier	80-84	5	49
Mount Gambier	80-84	6	36
Mount Gambier	85+		62
Mount Gambier	85+	0	23
Mount Gambier	85+	1	23
Mount Gambier	85+	2	104
Mount Gambier	85+	3	100
Mount Gambier	85+	4	73
Mount Gambier	85+	5	55
Mount Gambier	85+	6	66
Napier	15-19		143
Napier	15-19	0	1141
Napier	15-19	1	30
Napier	15-19	2	4
Napier	20-24		119
Napier	20-24	0	992
Napier	20-24	1	240
Napier	20-24	2	110
Napier	20-24	3	33
Napier	20-24	4	9
Napier	25-29		115
Napier	25-29	0	639
Napier	25-29	1	344
Napier	25-29	2	366
Napier	25-29	3	150
Napier	25-29	4	50
Napier	25-29	5	18
Napier	25-29	6	5
Napier	30-34		103
Napier	30-34	0	328
Napier	30-34	1	290
Napier	30-34	2	399
Napier	30-34	3	212
Napier	30-34	4	82
Napier	30-34	5	43
Napier	30-34	6	30
Napier	35-39		70
Napier	35-39	0	183
Napier	35-39	1	188
Napier	35-39	2	345
Napier	35-39	3	219
Napier	35-39	4	117
Napier	35-39	5	46
Napier	35-39	6	38
Napier	40-44		72
Napier	40-44	0	145
Napier	40-44	1	152
Napier	40-44	2	380
Napier	40-44	3	218
Napier	40-44	4	107
Napier	40-44	5	58
Napier	40-44	6	46
Napier	45-49		72
Napier	45-49	0	131
Napier	45-49	1	177
Napier	45-49	2	442
Napier	45-49	3	255
Napier	45-49	4	121
Napier	45-49	5	43
Napier	45-49	6	61
Napier	50-54		86
Napier	50-54	0	117
Napier	50-54	1	158
Napier	50-54	2	457
Napier	50-54	3	304
Napier	50-54	4	130
Napier	50-54	5	60
Napier	50-54	6	52
Napier	55-59		88
Napier	55-59	0	90
Napier	55-59	1	143
Napier	55-59	2	442
Napier	55-59	3	265
Napier	55-59	4	127
Napier	55-59	5	42
Napier	55-59	6	33
Napier	60-64		63
Napier	60-64	0	78
Napier	60-64	1	100
Napier	60-64	2	326
Napier	60-64	3	216
Napier	60-64	4	85
Napier	60-64	5	37
Napier	60-64	6	17
Napier	65-69		61
Napier	65-69	0	44
Napier	65-69	1	62
Napier	65-69	2	253
Napier	65-69	3	185
Napier	65-69	4	111
Napier	65-69	5	30
Napier	65-69	6	16
Napier	70-74		50
Napier	70-74	0	26
Napier	70-74	1	38
Napier	70-74	2	192
Napier	70-74	3	160
Napier	70-74	4	77
Napier	70-74	5	36
Napier	70-74	6	19
Napier	75-79		41
Napier	75-79	0	15
Napier	75-79	1	24
Napier	75-79	2	97
Napier	75-79	3	102
Napier	75-79	4	84
Napier	75-79	5	37
Napier	75-79	6	33
Napier	80-84		59
Napier	80-84	0	3
Napier	80-84	1	16
Napier	80-84	2	67
Napier	80-84	3	67
Napier	80-84	4	53
Napier	80-84	5	33
Napier	80-84	6	31
Napier	85+		90
Napier	85+	0	10
Napier	85+	1	22
Napier	85+	2	57
Napier	85+	3	55
Napier	85+	4	43
Napier	85+	5	26
Napier	85+	6	34
Newland	15-19		94
Newland	15-19	0	855
Newland	15-19	1	4
Newland	20-24		50
Newland	20-24	0	793
Newland	20-24	1	38
Newland	20-24	2	15
Newland	20-24	3	4
Newland	25-29		46
Newland	25-29	0	625
Newland	25-29	1	189
Newland	25-29	2	103
Newland	25-29	3	19
Newland	25-29	4	8
Newland	30-34		44
Newland	30-34	0	354
Newland	30-34	1	273
Newland	30-34	2	307
Newland	30-34	3	82
Newland	30-34	4	22
Newland	30-34	5	4
Newland	35-39		50
Newland	35-39	0	204
Newland	35-39	1	164
Newland	35-39	2	425
Newland	35-39	3	181
Newland	35-39	4	57
Newland	35-39	5	8
Newland	40-44		46
Newland	40-44	0	138
Newland	40-44	1	157
Newland	40-44	2	495
Newland	40-44	3	203
Newland	40-44	4	65
Newland	40-44	5	15
Newland	45-49		53
Newland	45-49	0	152
Newland	45-49	1	173
Newland	45-49	2	489
Newland	45-49	3	248
Newland	45-49	4	58
Newland	45-49	5	14
Newland	45-49	6	6
Newland	50-54		41
Newland	50-54	0	136
Newland	50-54	1	155
Newland	50-54	2	499
Newland	50-54	3	212
Newland	50-54	4	74
Newland	50-54	5	14
Newland	50-54	6	6
Newland	55-59		41
Newland	55-59	0	110
Newland	55-59	1	126
Newland	55-59	2	509
Newland	55-59	3	237
Newland	55-59	4	63
Newland	55-59	5	6
Newland	55-59	6	10
Newland	60-64		44
Newland	60-64	0	89
Newland	60-64	1	116
Newland	60-64	2	559
Newland	60-64	3	246
Newland	60-64	4	72
Newland	60-64	5	19
Newland	60-64	6	8
Newland	65-69		43
Newland	65-69	0	88
Newland	65-69	1	129
Newland	65-69	2	541
Newland	65-69	3	239
Newland	65-69	4	69
Newland	65-69	5	10
Newland	65-69	6	3
Newland	70-74		45
Newland	70-74	0	65
Newland	70-74	1	64
Newland	70-74	2	406
Newland	70-74	3	247
Newland	70-74	4	78
Newland	70-74	5	16
Newland	70-74	6	9
Newland	75-79		28
Newland	75-79	0	29
Newland	75-79	1	28
Newland	75-79	2	209
Newland	75-79	3	142
Newland	75-79	4	68
Newland	75-79	5	19
Newland	75-79	6	12
Newland	80-84		12
Newland	80-84	0	28
Newland	80-84	1	34
Newland	80-84	2	91
Newland	80-84	3	100
Newland	80-84	4	37
Newland	80-84	5	14
Newland	80-84	6	14
Newland	85+		27
Newland	85+	0	21
Newland	85+	1	45
Newland	85+	2	112
Newland	85+	3	87
Newland	85+	4	52
Newland	85+	5	26
Newland	85+	6	21
Playford	15-19		122
Playford	15-19	0	874
Playford	15-19	1	11
Playford	20-24		97
Playford	20-24	0	806
Playford	20-24	1	92
Playford	20-24	2	33
Playford	20-24	3	8
Playford	25-29		94
Playford	25-29	0	691
Playford	25-29	1	203
Playford	25-29	2	147
Playford	25-29	3	52
Playford	25-29	4	10
Playford	25-29	6	5
Playford	30-34		104
Playford	30-34	0	404
Playford	30-34	1	331
Playford	30-34	2	340
Playford	30-34	3	103
Playford	30-34	4	42
Playford	30-34	5	15
Playford	30-34	6	11
Playford	35-39		95
Playford	35-39	0	205
Playford	35-39	1	195
Playford	35-39	2	432
Playford	35-39	3	194
Playford	35-39	4	59
Playford	35-39	5	30
Playford	35-39	6	26
Playford	40-44		79
Playford	40-44	0	202
Playford	40-44	1	191
Playford	40-44	2	417
Playford	40-44	3	189
Playford	40-44	4	67
Playford	40-44	5	38
Playford	40-44	6	16
Playford	45-49		71
Playford	45-49	0	188
Playford	45-49	1	157
Playford	45-49	2	419
Playford	45-49	3	193
Playford	45-49	4	83
Playford	45-49	5	34
Playford	45-49	6	28
Playford	50-54		64
Playford	50-54	0	175
Playford	50-54	1	168
Playford	50-54	2	437
Playford	50-54	3	194
Playford	50-54	4	82
Playford	50-54	5	25
Playford	50-54	6	23
Playford	55-59		62
Playford	55-59	0	131
Playford	55-59	1	123
Playford	55-59	2	417
Playford	55-59	3	217
Playford	55-59	4	80
Playford	55-59	5	18
Playford	55-59	6	22
Playford	60-64		54
Playford	60-64	0	81
Playford	60-64	1	118
Playford	60-64	2	441
Playford	60-64	3	224
Playford	60-64	4	82
Playford	60-64	5	29
Playford	60-64	6	16
Playford	65-69		61
Playford	65-69	0	80
Playford	65-69	1	113
Playford	65-69	2	522
Playford	65-69	3	242
Playford	65-69	4	87
Playford	65-69	5	21
Playford	65-69	6	15
Playford	70-74		64
Playford	70-74	0	41
Playford	70-74	1	71
Playford	70-74	2	382
Playford	70-74	3	247
Playford	70-74	4	81
Playford	70-74	5	21
Playford	70-74	6	20
Playford	75-79		45
Playford	75-79	0	30
Playford	75-79	1	49
Playford	75-79	2	166
Playford	75-79	3	160
Playford	75-79	4	106
Playford	75-79	5	31
Playford	75-79	6	23
Playford	80-84		33
Playford	80-84	0	14
Playford	80-84	1	35
Playford	80-84	2	102
Playford	80-84	3	105
Playford	80-84	4	68
Playford	80-84	5	39
Playford	80-84	6	41
Playford	85+		47
Playford	85+	0	14
Playford	85+	1	32
Playford	85+	2	91
Playford	85+	3	92
Playford	85+	4	74
Playford	85+	5	44
Playford	85+	6	36
Port Adelaide	15-19		114
Port Adelaide	15-19	0	1060
Port Adelaide	15-19	1	6
Port Adelaide	15-19	2	3
Port Adelaide	20-24		103
Port Adelaide	20-24	0	1204
Port Adelaide	20-24	1	108
Port Adelaide	20-24	2	44
Port Adelaide	20-24	3	9
Port Adelaide	20-24	4	3
Port Adelaide	25-29		106
Port Adelaide	25-29	0	1016
Port Adelaide	25-29	1	294
Port Adelaide	25-29	2	164
Port Adelaide	25-29	3	27
Port Adelaide	25-29	4	4
Port Adelaide	25-29	5	5
Port Adelaide	25-29	6	3
Port Adelaide	30-34		104
Port Adelaide	30-34	0	628
Port Adelaide	30-34	1	427
Port Adelaide	30-34	2	408
Port Adelaide	30-34	3	127
Port Adelaide	30-34	4	46
Port Adelaide	30-34	5	9
Port Adelaide	30-34	6	4
Port Adelaide	35-39		60
Port Adelaide	35-39	0	292
Port Adelaide	35-39	1	293
Port Adelaide	35-39	2	509
Port Adelaide	35-39	3	194
Port Adelaide	35-39	4	49
Port Adelaide	35-39	5	17
Port Adelaide	35-39	6	11
Port Adelaide	40-44		53
Port Adelaide	40-44	0	220
Port Adelaide	40-44	1	234
Port Adelaide	40-44	2	455
Port Adelaide	40-44	3	229
Port Adelaide	40-44	4	85
Port Adelaide	40-44	5	25
Port Adelaide	40-44	6	20
Port Adelaide	45-49		63
Port Adelaide	45-49	0	220
Port Adelaide	45-49	1	227
Port Adelaide	45-49	2	488
Port Adelaide	45-49	3	238
Port Adelaide	45-49	4	75
Port Adelaide	45-49	5	22
Port Adelaide	45-49	6	20
Port Adelaide	50-54		76
Port Adelaide	50-54	0	187
Port Adelaide	50-54	1	198
Port Adelaide	50-54	2	497
Port Adelaide	50-54	3	257
Port Adelaide	50-54	4	97
Port Adelaide	50-54	5	26
Port Adelaide	50-54	6	15
Port Adelaide	55-59		73
Port Adelaide	55-59	0	163
Port Adelaide	55-59	1	156
Port Adelaide	55-59	2	487
Port Adelaide	55-59	3	274
Port Adelaide	55-59	4	96
Port Adelaide	55-59	5	36
Port Adelaide	55-59	6	20
Port Adelaide	60-64		53
Port Adelaide	60-64	0	131
Port Adelaide	60-64	1	152
Port Adelaide	60-64	2	469
Port Adelaide	60-64	3	225
Port Adelaide	60-64	4	68
Port Adelaide	60-64	5	25
Port Adelaide	60-64	6	13
Port Adelaide	65-69		54
Port Adelaide	65-69	0	87
Port Adelaide	65-69	1	122
Port Adelaide	65-69	2	411
Port Adelaide	65-69	3	201
Port Adelaide	65-69	4	76
Port Adelaide	65-69	5	22
Port Adelaide	65-69	6	15
Port Adelaide	70-74		52
Port Adelaide	70-74	0	41
Port Adelaide	70-74	1	77
Port Adelaide	70-74	2	273
Port Adelaide	70-74	3	170
Port Adelaide	70-74	4	66
Port Adelaide	70-74	5	25
Port Adelaide	70-74	6	15
Port Adelaide	75-79		34
Port Adelaide	75-79	0	34
Port Adelaide	75-79	1	35
Port Adelaide	75-79	2	137
Port Adelaide	75-79	3	114
Port Adelaide	75-79	4	84
Port Adelaide	75-79	5	38
Port Adelaide	75-79	6	31
Port Adelaide	80-84		37
Port Adelaide	80-84	0	25
Port Adelaide	80-84	1	15
Port Adelaide	80-84	2	86
Port Adelaide	80-84	3	82
Port Adelaide	80-84	4	64
Port Adelaide	80-84	5	19
Port Adelaide	80-84	6	34
Port Adelaide	85+		57
Port Adelaide	85+	0	13
Port Adelaide	85+	1	29
Port Adelaide	85+	2	102
Port Adelaide	85+	3	83
Port Adelaide	85+	4	54
Port Adelaide	85+	5	37
Port Adelaide	85+	6	35
Ramsay	15-19		154
Ramsay	15-19	0	1021
Ramsay	15-19	1	28
Ramsay	15-19	2	9
Ramsay	20-24		116
Ramsay	20-24	0	995
Ramsay	20-24	1	159
Ramsay	20-24	2	61
Ramsay	20-24	3	18
Ramsay	20-24	4	3
Ramsay	25-29		92
Ramsay	25-29	0	586
Ramsay	25-29	1	296
Ramsay	25-29	2	226
Ramsay	25-29	3	80
Ramsay	25-29	4	30
Ramsay	25-29	5	7
Ramsay	25-29	6	7
Ramsay	30-34		92
Ramsay	30-34	0	392
Ramsay	30-34	1	345
Ramsay	30-34	2	422
Ramsay	30-34	3	160
Ramsay	30-34	4	57
Ramsay	30-34	5	22
Ramsay	30-34	6	10
Ramsay	35-39		71
Ramsay	35-39	0	230
Ramsay	35-39	1	193
Ramsay	35-39	2	334
Ramsay	35-39	3	181
Ramsay	35-39	4	94
Ramsay	35-39	5	38
Ramsay	35-39	6	26
Ramsay	40-44		52
Ramsay	40-44	0	153
Ramsay	40-44	1	188
Ramsay	40-44	2	362
Ramsay	40-44	3	233
Ramsay	40-44	4	104
Ramsay	40-44	5	46
Ramsay	40-44	6	34
Ramsay	45-49		57
Ramsay	45-49	0	147
Ramsay	45-49	1	176
Ramsay	45-49	2	338
Ramsay	45-49	3	232
Ramsay	45-49	4	106
Ramsay	45-49	5	38
Ramsay	45-49	6	38
Ramsay	50-54		81
Ramsay	50-54	0	163
Ramsay	50-54	1	168
Ramsay	50-54	2	416
Ramsay	50-54	3	282
Ramsay	50-54	4	132
Ramsay	50-54	5	39
Ramsay	50-54	6	42
Ramsay	55-59		63
Ramsay	55-59	0	110
Ramsay	55-59	1	108
Ramsay	55-59	2	421
Ramsay	55-59	3	264
Ramsay	55-59	4	127
Ramsay	55-59	5	44
Ramsay	55-59	6	39
Ramsay	60-64		62
Ramsay	60-64	0	96
Ramsay	60-64	1	120
Ramsay	60-64	2	373
Ramsay	60-64	3	230
Ramsay	60-64	4	119
Ramsay	60-64	5	42
Ramsay	60-64	6	41
Ramsay	65-69		45
Ramsay	65-69	0	53
Ramsay	65-69	1	85
Ramsay	65-69	2	354
Ramsay	65-69	3	197
Ramsay	65-69	4	90
Ramsay	65-69	5	43
Ramsay	65-69	6	33
Ramsay	70-74		68
Ramsay	70-74	0	46
Ramsay	70-74	1	51
Ramsay	70-74	2	228
Ramsay	70-74	3	176
Ramsay	70-74	4	87
Ramsay	70-74	5	28
Ramsay	70-74	6	26
Ramsay	75-79		52
Ramsay	75-79	0	36
Ramsay	75-79	1	23
Ramsay	75-79	2	164
Ramsay	75-79	3	153
Ramsay	75-79	4	99
Ramsay	75-79	5	49
Ramsay	75-79	6	49
Ramsay	80-84		41
Ramsay	80-84	0	15
Ramsay	80-84	1	32
Ramsay	80-84	2	98
Ramsay	80-84	3	86
Ramsay	80-84	4	71
Ramsay	80-84	5	41
Ramsay	80-84	6	48
Ramsay	85+		63
Ramsay	85+	0	26
Ramsay	85+	1	36
Ramsay	85+	2	111
Ramsay	85+	3	100
Ramsay	85+	4	61
Ramsay	85+	5	31
Ramsay	85+	6	58
Reynell	15-19		110
Reynell	15-19	0	824
Reynell	15-19	1	19
Reynell	15-19	2	5
Reynell	15-19	3	4
Reynell	20-24		89
Reynell	20-24	0	773
Reynell	20-24	1	140
Reynell	20-24	2	77
Reynell	20-24	3	15
Reynell	20-24	4	4
Reynell	25-29		69
Reynell	25-29	0	598
Reynell	25-29	1	225
Reynell	25-29	2	189
Reynell	25-29	3	40
Reynell	25-29	4	17
Reynell	30-34		90
Reynell	30-34	0	366
Reynell	30-34	1	286
Reynell	30-34	2	330
Reynell	30-34	3	117
Reynell	30-34	4	34
Reynell	30-34	5	13
Reynell	30-34	6	3
Reynell	35-39		72
Reynell	35-39	0	200
Reynell	35-39	1	173
Reynell	35-39	2	366
Reynell	35-39	3	159
Reynell	35-39	4	62
Reynell	35-39	5	23
Reynell	35-39	6	14
Reynell	40-44		79
Reynell	40-44	0	168
Reynell	40-44	1	164
Reynell	40-44	2	329
Reynell	40-44	3	163
Reynell	40-44	4	56
Reynell	40-44	5	32
Reynell	40-44	6	28
Reynell	45-49		67
Reynell	45-49	0	167
Reynell	45-49	1	159
Reynell	45-49	2	365
Reynell	45-49	3	193
Reynell	45-49	4	70
Reynell	45-49	5	24
Reynell	45-49	6	21
Reynell	50-54		67
Reynell	50-54	0	126
Reynell	50-54	1	129
Reynell	50-54	2	395
Reynell	50-54	3	219
Reynell	50-54	4	85
Reynell	50-54	5	28
Reynell	50-54	6	25
Reynell	55-59		58
Reynell	55-59	0	110
Reynell	55-59	1	130
Reynell	55-59	2	411
Reynell	55-59	3	208
Reynell	55-59	4	87
Reynell	55-59	5	30
Reynell	55-59	6	12
Reynell	60-64		79
Reynell	60-64	0	99
Reynell	60-64	1	124
Reynell	60-64	2	475
Reynell	60-64	3	267
Reynell	60-64	4	79
Reynell	60-64	5	23
Reynell	60-64	6	23
Reynell	65-69		84
Reynell	65-69	0	67
Reynell	65-69	1	141
Reynell	65-69	2	502
Reynell	65-69	3	289
Reynell	65-69	4	117
Reynell	65-69	5	30
Reynell	65-69	6	24
Reynell	70-74		86
Reynell	70-74	0	56
Reynell	70-74	1	86
Reynell	70-74	2	325
Reynell	70-74	3	241
Reynell	70-74	4	86
Reynell	70-74	5	22
Reynell	70-74	6	17
Reynell	75-79		55
Reynell	75-79	0	38
Reynell	75-79	1	46
Reynell	75-79	2	164
Reynell	75-79	3	158
Reynell	75-79	4	82
Reynell	75-79	5	34
Reynell	75-79	6	30
Reynell	80-84		61
Reynell	80-84	0	16
Reynell	80-84	1	46
Reynell	80-84	2	100
Reynell	80-84	3	97
Reynell	80-84	4	74
Reynell	80-84	5	36
Reynell	80-84	6	32
Reynell	85+		124
Reynell	85+	0	29
Reynell	85+	1	37
Reynell	85+	2	110
Reynell	85+	3	85
Reynell	85+	4	66
Reynell	85+	5	32
Reynell	85+	6	31
Schubert	15-19		130
Schubert	15-19	0	938
Schubert	15-19	1	9
Schubert	20-24		56
Schubert	20-24	0	581
Schubert	20-24	1	52
Schubert	20-24	2	29
Schubert	20-24	3	6
Schubert	25-29		45
Schubert	25-29	0	400
Schubert	25-29	1	124
Schubert	25-29	2	119
Schubert	25-29	3	35
Schubert	25-29	4	14
Schubert	30-34		53
Schubert	30-34	0	241
Schubert	30-34	1	178
Schubert	30-34	2	306
Schubert	30-34	3	130
Schubert	30-34	4	33
Schubert	30-34	5	10
Schubert	30-34	6	7
Schubert	35-39		44
Schubert	35-39	0	128
Schubert	35-39	1	132
Schubert	35-39	2	359
Schubert	35-39	3	213
Schubert	35-39	4	42
Schubert	35-39	5	25
Schubert	35-39	6	5
Schubert	40-44		55
Schubert	40-44	0	153
Schubert	40-44	1	146
Schubert	40-44	2	441
Schubert	40-44	3	268
Schubert	40-44	4	82
Schubert	40-44	5	19
Schubert	40-44	6	12
Schubert	45-49		75
Schubert	45-49	0	149
Schubert	45-49	1	144
Schubert	45-49	2	499
Schubert	45-49	3	286
Schubert	45-49	4	85
Schubert	45-49	5	19
