SED_NAME16	Age5yr	Indigenous	Sex	persons
Brennan	65+	1	F	17
Brennan	65+	1	M	7
Casuarina	0-4		F	26
Casuarina	0-4		M	34
Casuarina	0-4	0	F	310
Casuarina	0-4	0	M	316
Casuarina	0-4	1	F	21
Casuarina	0-4	1	M	31
Casuarina	5-9		F	23
Casuarina	5-9		M	21
Casuarina	5-9	0	F	293
Casuarina	5-9	0	M	264
Casuarina	5-9	1	F	37
Casuarina	5-9	1	M	41
Casuarina	10-14		F	22
Casuarina	10-14		M	21
Casuarina	10-14	0	F	221
Casuarina	10-14	0	M	221
Casuarina	10-14	1	F	27
Casuarina	10-14	1	M	33
Casuarina	15-19		F	21
Casuarina	15-19		M	19
Casuarina	15-19	0	F	225
Casuarina	15-19	0	M	240
Casuarina	15-19	1	F	22
Casuarina	15-19	1	M	30
Casuarina	20-24		F	32
Casuarina	20-24		M	64
Casuarina	20-24	0	F	249
Casuarina	20-24	0	M	284
Casuarina	20-24	1	F	28
Casuarina	20-24	1	M	21
Casuarina	25-29		F	40
Casuarina	25-29		M	61
Casuarina	25-29	0	F	368
Casuarina	25-29	0	M	392
Casuarina	25-29	1	F	19
Casuarina	25-29	1	M	21
Casuarina	30-34		F	33
Casuarina	30-34		M	35
Casuarina	30-34	0	F	368
Casuarina	30-34	0	M	353
Casuarina	30-34	1	F	11
Casuarina	30-34	1	M	17
Casuarina	35-39		F	30
Casuarina	35-39		M	36
Casuarina	35-39	0	F	330
Casuarina	35-39	0	M	328
Casuarina	35-39	1	F	13
Casuarina	35-39	1	M	14
Casuarina	40-44		F	24
Casuarina	40-44		M	36
Casuarina	40-44	0	F	295
Casuarina	40-44	0	M	315
Casuarina	40-44	1	F	28
Casuarina	40-44	1	M	19
Casuarina	45-49		F	24
Casuarina	45-49		M	30
Casuarina	45-49	0	F	272
Casuarina	45-49	0	M	268
Casuarina	45-49	1	F	22
Casuarina	45-49	1	M	6
Casuarina	50-54		F	20
Casuarina	50-54		M	23
Casuarina	50-54	0	F	215
Casuarina	50-54	0	M	207
Casuarina	50-54	1	F	18
Casuarina	50-54	1	M	7
Casuarina	55-59		F	17
Casuarina	55-59		M	20
Casuarina	55-59	0	F	188
Casuarina	55-59	0	M	215
Casuarina	55-59	1	F	17
Casuarina	55-59	1	M	11
Casuarina	60-64		F	18
Casuarina	60-64		M	21
Casuarina	60-64	0	F	157
Casuarina	60-64	0	M	152
Casuarina	60-64	1	F	9
Casuarina	60-64	1	M	15
Casuarina	65+		F	48
Casuarina	65+		M	46
Casuarina	65+	0	F	430
Casuarina	65+	0	M	422
Casuarina	65+	1	F	27
Casuarina	65+	1	M	17
Daly	0-4		F	41
Daly	0-4		M	32
Daly	0-4	0	F	127
Daly	0-4	0	M	118
Daly	0-4	1	F	227
Daly	0-4	1	M	252
Daly	5-9		F	43
Daly	5-9		M	33
Daly	5-9	0	F	105
Daly	5-9	0	M	134
Daly	5-9	1	F	238
Daly	5-9	1	M	286
Daly	10-14		F	27
Daly	10-14		M	23
Daly	10-14	0	F	102
Daly	10-14	0	M	105
Daly	10-14	1	F	204
Daly	10-14	1	M	245
Daly	15-19		F	23
Daly	15-19		M	35
Daly	15-19	0	F	75
Daly	15-19	0	M	100
Daly	15-19	1	F	205
Daly	15-19	1	M	180
Daly	20-24		F	39
Daly	20-24		M	22
Daly	20-24	0	F	91
Daly	20-24	0	M	77
Daly	20-24	1	F	198
Daly	20-24	1	M	192
Daly	25-29		F	39
Daly	25-29		M	51
Daly	25-29	0	F	123
Daly	25-29	0	M	130
Daly	25-29	1	F	181
Daly	25-29	1	M	158
Daly	30-34		F	29
Daly	30-34		M	58
Daly	30-34	0	F	139
Daly	30-34	0	M	167
Daly	30-34	1	F	238
Daly	30-34	1	M	200
Daly	35-39		F	44
Daly	35-39		M	64
Daly	35-39	0	F	126
Daly	35-39	0	M	174
Daly	35-39	1	F	153
Daly	35-39	1	M	145
Daly	40-44		F	28
Daly	40-44		M	50
Daly	40-44	0	F	136
Daly	40-44	0	M	167
Daly	40-44	1	F	98
Daly	40-44	1	M	101
Daly	45-49		F	34
Daly	45-49		M	68
Daly	45-49	0	F	161
Daly	45-49	0	M	200
Daly	45-49	1	F	112
Daly	45-49	1	M	78
Daly	50-54		F	33
Daly	50-54		M	78
Daly	50-54	0	F	176
Daly	50-54	0	M	246
Daly	50-54	1	F	99
Daly	50-54	1	M	92
Daly	55-59		F	39
Daly	55-59		M	72
Daly	55-59	0	F	157
Daly	55-59	0	M	202
Daly	55-59	1	F	83
Daly	55-59	1	M	55
Daly	60-64		F	32
Daly	60-64		M	60
Daly	60-64	0	F	151
Daly	60-64	0	M	224
Daly	60-64	1	F	60
Daly	60-64	1	M	55
Daly	65+		F	44
Daly	65+		M	75
Daly	65+	0	F	236
Daly	65+	0	M	390
Daly	65+	1	F	72
Daly	65+	1	M	41
Drysdale	0-4		F	58
Drysdale	0-4		M	60
Drysdale	0-4	0	F	235
Drysdale	0-4	0	M	237
Drysdale	0-4	1	F	82
Drysdale	0-4	1	M	111
Drysdale	5-9		F	41
Drysdale	5-9		M	40
Drysdale	5-9	0	F	183
Drysdale	5-9	0	M	233
Drysdale	5-9	1	F	92
Drysdale	5-9	1	M	100
Drysdale	10-14		F	35
Drysdale	10-14		M	30
Drysdale	10-14	0	F	188
Drysdale	10-14	0	M	181
Drysdale	10-14	1	F	102
Drysdale	10-14	1	M	101
Drysdale	15-19		F	33
Drysdale	15-19		M	39
Drysdale	15-19	0	F	189
Drysdale	15-19	0	M	188
Drysdale	15-19	1	F	80
Drysdale	15-19	1	M	85
Drysdale	20-24		F	37
Drysdale	20-24		M	43
Drysdale	20-24	0	F	188
Drysdale	20-24	0	M	212
Drysdale	20-24	1	F	66
Drysdale	20-24	1	M	56
Drysdale	25-29		F	38
Drysdale	25-29		M	41
Drysdale	25-29	0	F	255
Drysdale	25-29	0	M	234
Drysdale	25-29	1	F	51
Drysdale	25-29	1	M	49
Drysdale	30-34		F	55
Drysdale	30-34		M	35
Drysdale	30-34	0	F	287
Drysdale	30-34	0	M	280
Drysdale	30-34	1	F	58
Drysdale	30-34	1	M	27
Drysdale	35-39		F	37
Drysdale	35-39		M	36
Drysdale	35-39	0	F	259
Drysdale	35-39	0	M	248
Drysdale	35-39	1	F	40
Drysdale	35-39	1	M	33
Drysdale	40-44		F	32
Drysdale	40-44		M	37
Drysdale	40-44	0	F	230
Drysdale	40-44	0	M	257
Drysdale	40-44	1	F	55
Drysdale	40-44	1	M	30
Drysdale	45-49		F	26
Drysdale	45-49		M	39
Drysdale	45-49	0	F	205
Drysdale	45-49	0	M	267
Drysdale	45-49	1	F	48
Drysdale	45-49	1	M	37
Drysdale	50-54		F	33
Drysdale	50-54		M	35
Drysdale	50-54	0	F	187
Drysdale	50-54	0	M	234
Drysdale	50-54	1	F	31
Drysdale	50-54	1	M	35
Drysdale	55-59		F	29
Drysdale	55-59		M	30
Drysdale	55-59	0	F	191
Drysdale	55-59	0	M	183
Drysdale	55-59	1	F	21
Drysdale	55-59	1	M	16
Drysdale	60-64		F	29
Drysdale	60-64		M	27
Drysdale	60-64	0	F	128
Drysdale	60-64	0	M	160
Drysdale	60-64	1	F	17
Drysdale	60-64	1	M	13
Drysdale	65+		F	30
Drysdale	65+		M	40
Drysdale	65+	0	F	246
Drysdale	65+	0	M	220
Drysdale	65+	1	F	29
Drysdale	65+	1	M	23
Fannie Bay	0-4		F	30
Fannie Bay	0-4		M	27
Fannie Bay	0-4	0	F	219
Fannie Bay	0-4	0	M	226
Fannie Bay	0-4	1	F	26
Fannie Bay	0-4	1	M	25
Fannie Bay	5-9		F	19
Fannie Bay	5-9		M	25
Fannie Bay	5-9	0	F	190
Fannie Bay	5-9	0	M	194
Fannie Bay	5-9	1	F	14
Fannie Bay	5-9	1	M	17
Fannie Bay	10-14		F	22
Fannie Bay	10-14		M	24
Fannie Bay	10-14	0	F	177
Fannie Bay	10-14	0	M	181
Fannie Bay	10-14	1	F	20
Fannie Bay	10-14	1	M	21
Fannie Bay	15-19		F	16
Fannie Bay	15-19		M	24
Fannie Bay	15-19	0	F	128
Fannie Bay	15-19	0	M	150
Fannie Bay	15-19	1	F	24
Fannie Bay	15-19	1	M	38
Fannie Bay	20-24		F	22
Fannie Bay	20-24		M	26
Fannie Bay	20-24	0	F	185
Fannie Bay	20-24	0	M	170
Fannie Bay	20-24	1	F	24
Fannie Bay	20-24	1	M	19
Fannie Bay	25-29		F	50
Fannie Bay	25-29		M	49
Fannie Bay	25-29	0	F	366
Fannie Bay	25-29	0	M	358
Fannie Bay	25-29	1	F	26
Fannie Bay	25-29	1	M	24
Fannie Bay	30-34		F	52
Fannie Bay	30-34		M	47
Fannie Bay	30-34	0	F	433
Fannie Bay	30-34	0	M	384
Fannie Bay	30-34	1	F	13
Fannie Bay	30-34	1	M	12
Fannie Bay	35-39		F	36
Fannie Bay	35-39		M	32
Fannie Bay	35-39	0	F	285
Fannie Bay	35-39	0	M	297
Fannie Bay	35-39	1	F	15
Fannie Bay	35-39	1	M	12
Fannie Bay	40-44		F	24
Fannie Bay	40-44		M	38
Fannie Bay	40-44	0	F	280
Fannie Bay	40-44	0	M	251
Fannie Bay	40-44	1	F	20
Fannie Bay	40-44	1	M	10
Fannie Bay	45-49		F	31
Fannie Bay	45-49		M	34
Fannie Bay	45-49	0	F	255
Fannie Bay	45-49	0	M	279
Fannie Bay	45-49	1	F	15
Fannie Bay	45-49	1	M	9
Fannie Bay	50-54		F	35
Fannie Bay	50-54		M	25
Fannie Bay	50-54	0	F	235
Fannie Bay	50-54	0	M	258
Fannie Bay	50-54	1	F	8
Fannie Bay	50-54	1	M	11
Fannie Bay	55-59		F	30
Fannie Bay	55-59		M	20
Fannie Bay	55-59	0	F	185
Fannie Bay	55-59	0	M	203
Fannie Bay	55-59	1	F	13
Fannie Bay	55-59	1	M	10
Fannie Bay	60-64		F	29
Fannie Bay	60-64		M	34
Fannie Bay	60-64	0	F	186
Fannie Bay	60-64	0	M	206
Fannie Bay	60-64	1	F	13
Fannie Bay	60-64	1	M	8
Fannie Bay	65+		F	37
Fannie Bay	65+		M	54
Fannie Bay	65+	0	F	432
Fannie Bay	65+	0	M	453
Fannie Bay	65+	1	F	25
Fannie Bay	65+	1	M	14
Fong Lim	0-4		F	19
Fong Lim	0-4		M	13
Fong Lim	0-4	0	F	193
Fong Lim	0-4	0	M	178
Fong Lim	0-4	1	F	22
Fong Lim	0-4	1	M	17
Fong Lim	5-9		F	17
Fong Lim	5-9		M	20
Fong Lim	5-9	0	F	169
Fong Lim	5-9	0	M	159
Fong Lim	5-9	1	F	20
Fong Lim	5-9	1	M	22
Fong Lim	10-14		F	24
Fong Lim	10-14		M	15
Fong Lim	10-14	0	F	154
Fong Lim	10-14	0	M	153
Fong Lim	10-14	1	F	21
Fong Lim	10-14	1	M	18
Fong Lim	15-19		F	18
Fong Lim	15-19		M	17
Fong Lim	15-19	0	F	148
Fong Lim	15-19	0	M	159
Fong Lim	15-19	1	F	20
Fong Lim	15-19	1	M	27
Fong Lim	20-24		F	20
Fong Lim	20-24		M	48
Fong Lim	20-24	0	F	239
Fong Lim	20-24	0	M	264
Fong Lim	20-24	1	F	27
Fong Lim	20-24	1	M	28
Fong Lim	25-29		F	73
Fong Lim	25-29		M	62
Fong Lim	25-29	0	F	447
Fong Lim	25-29	0	M	473
Fong Lim	25-29	1	F	30
Fong Lim	25-29	1	M	27
Fong Lim	30-34		F	41
Fong Lim	30-34		M	58
Fong Lim	30-34	0	F	380
Fong Lim	30-34	0	M	400
Fong Lim	30-34	1	F	28
Fong Lim	30-34	1	M	25
Fong Lim	35-39		F	34
Fong Lim	35-39		M	36
Fong Lim	35-39	0	F	256
Fong Lim	35-39	0	M	320
Fong Lim	35-39	1	F	18
Fong Lim	35-39	1	M	9
Fong Lim	40-44		F	30
Fong Lim	40-44		M	36
Fong Lim	40-44	0	F	263
Fong Lim	40-44	0	M	239
Fong Lim	40-44	1	F	21
Fong Lim	40-44	1	M	19
Fong Lim	45-49		F	22
Fong Lim	45-49		M	41
Fong Lim	45-49	0	F	199
Fong Lim	45-49	0	M	258
Fong Lim	45-49	1	F	23
Fong Lim	45-49	1	M	12
Fong Lim	50-54		F	23
Fong Lim	50-54		M	26
Fong Lim	50-54	0	F	211
Fong Lim	50-54	0	M	221
Fong Lim	50-54	1	F	14
Fong Lim	50-54	1	M	9
Fong Lim	55-59		F	26
Fong Lim	55-59		M	18
Fong Lim	55-59	0	F	200
Fong Lim	55-59	0	M	204
Fong Lim	55-59	1	F	9
Fong Lim	55-59	1	M	9
Fong Lim	60-64		F	23
Fong Lim	60-64		M	28
Fong Lim	60-64	0	F	136
Fong Lim	60-64	0	M	165
Fong Lim	60-64	1	F	7
Fong Lim	60-64	1	M	4
Fong Lim	65+		F	22
Fong Lim	65+		M	31
Fong Lim	65+	0	F	206
Fong Lim	65+	0	M	238
Fong Lim	65+	1	F	9
Fong Lim	65+	1	M	10
Goyder (NT)	0-4		F	53
Goyder (NT)	0-4		M	38
Goyder (NT)	0-4	0	F	237
Goyder (NT)	0-4	0	M	237
Goyder (NT)	0-4	1	F	26
Goyder (NT)	0-4	1	M	33
Goyder (NT)	5-9		F	40
Goyder (NT)	5-9		M	54
Goyder (NT)	5-9	0	F	242
Goyder (NT)	5-9	0	M	250
Goyder (NT)	5-9	1	F	42
Goyder (NT)	5-9	1	M	40
Goyder (NT)	10-14		F	45
Goyder (NT)	10-14		M	52
Goyder (NT)	10-14	0	F	255
Goyder (NT)	10-14	0	M	268
Goyder (NT)	10-14	1	F	28
Goyder (NT)	10-14	1	M	45
Goyder (NT)	15-19		F	24
Goyder (NT)	15-19		M	51
Goyder (NT)	15-19	0	F	186
Goyder (NT)	15-19	0	M	272
Goyder (NT)	15-19	1	F	35
Goyder (NT)	15-19	1	M	32
Goyder (NT)	20-24		F	31
Goyder (NT)	20-24		M	24
Goyder (NT)	20-24	0	F	174
Goyder (NT)	20-24	0	M	219
Goyder (NT)	20-24	1	F	19
Goyder (NT)	20-24	1	M	34
Goyder (NT)	25-29		F	34
Goyder (NT)	25-29		M	31
Goyder (NT)	25-29	0	F	229
Goyder (NT)	25-29	0	M	220
Goyder (NT)	25-29	1	F	15
Goyder (NT)	25-29	1	M	30
Goyder (NT)	30-34		F	27
Goyder (NT)	30-34		M	39
Goyder (NT)	30-34	0	F	248
Goyder (NT)	30-34	0	M	236
Goyder (NT)	30-34	1	F	18
Goyder (NT)	30-34	1	M	22
Goyder (NT)	35-39		F	44
Goyder (NT)	35-39		M	49
Goyder (NT)	35-39	0	F	281
Goyder (NT)	35-39	0	M	278
Goyder (NT)	35-39	1	F	22
Goyder (NT)	35-39	1	M	16
Goyder (NT)	40-44		F	39
Goyder (NT)	40-44		M	44
Goyder (NT)	40-44	0	F	280
Goyder (NT)	40-44	0	M	300
Goyder (NT)	40-44	1	F	9
Goyder (NT)	40-44	1	M	16
Goyder (NT)	45-49		F	54
Goyder (NT)	45-49		M	54
Goyder (NT)	45-49	0	F	358
Goyder (NT)	45-49	0	M	382
Goyder (NT)	45-49	1	F	21
Goyder (NT)	45-49	1	M	26
Goyder (NT)	50-54		F	43
Goyder (NT)	50-54		M	59
Goyder (NT)	50-54	0	F	301
Goyder (NT)	50-54	0	M	382
Goyder (NT)	50-54	1	F	31
Goyder (NT)	50-54	1	M	24
Goyder (NT)	55-59		F	42
Goyder (NT)	55-59		M	44
Goyder (NT)	55-59	0	F	285
Goyder (NT)	55-59	0	M	308
Goyder (NT)	55-59	1	F	19
Goyder (NT)	55-59	1	M	16
Goyder (NT)	60-64		F	35
Goyder (NT)	60-64		M	45
Goyder (NT)	60-64	0	F	199
Goyder (NT)	60-64	0	M	271
Goyder (NT)	60-64	1	F	11
Goyder (NT)	60-64	1	M	9
Goyder (NT)	65+		F	43
Goyder (NT)	65+		M	61
Goyder (NT)	65+	0	F	323
Goyder (NT)	65+	0	M	411
Goyder (NT)	65+	1	F	13
Goyder (NT)	65+	1	M	15
Johnston	0-4		F	26
Johnston	0-4		M	27
Johnston	0-4	0	F	218
Johnston	0-4	0	M	213
Johnston	0-4	1	F	25
Johnston	0-4	1	M	37
Johnston	5-9		F	29
Johnston	5-9		M	29
Johnston	5-9	0	F	171
Johnston	5-9	0	M	222
Johnston	5-9	1	F	28
Johnston	5-9	1	M	33
Johnston	10-14		F	28
Johnston	10-14		M	14
Johnston	10-14	0	F	185
Johnston	10-14	0	M	178
Johnston	10-14	1	F	27
Johnston	10-14	1	M	40
Johnston	15-19		F	19
Johnston	15-19		M	23
Johnston	15-19	0	F	161
Johnston	15-19	0	M	204
Johnston	15-19	1	F	32
Johnston	15-19	1	M	30
Johnston	20-24		F	26
Johnston	20-24		M	21
Johnston	20-24	0	F	154
Johnston	20-24	0	M	153
Johnston	20-24	1	F	28
Johnston	20-24	1	M	36
Johnston	25-29		F	30
Johnston	25-29		M	37
Johnston	25-29	0	F	233
Johnston	25-29	0	M	237
Johnston	25-29	1	F	15
Johnston	25-29	1	M	18
Johnston	30-34		F	34
Johnston	30-34		M	26
Johnston	30-34	0	F	280
Johnston	30-34	0	M	287
Johnston	30-34	1	F	10
Johnston	30-34	1	M	16
Johnston	35-39		F	27
Johnston	35-39		M	31
Johnston	35-39	0	F	283
Johnston	35-39	0	M	293
Johnston	35-39	1	F	27
Johnston	35-39	1	M	19
Johnston	40-44		F	21
Johnston	40-44		M	25
Johnston	40-44	0	F	248
Johnston	40-44	0	M	255
Johnston	40-44	1	F	18
Johnston	40-44	1	M	20
Johnston	45-49		F	23
Johnston	45-49		M	31
Johnston	45-49	0	F	249
Johnston	45-49	0	M	219
Johnston	45-49	1	F	31
Johnston	45-49	1	M	22
Johnston	50-54		F	24
Johnston	50-54		M	27
Johnston	50-54	0	F	211
Johnston	50-54	0	M	232
Johnston	50-54	1	F	14
Johnston	50-54	1	M	15
Johnston	55-59		F	28
Johnston	55-59		M	19
Johnston	55-59	0	F	174
Johnston	55-59	0	M	175
Johnston	55-59	1	F	11
Johnston	55-59	1	M	12
Johnston	60-64		F	25
Johnston	60-64		M	11
Johnston	60-64	0	F	175
Johnston	60-64	0	M	158
Johnston	60-64	1	F	12
Johnston	60-64	1	M	10
Johnston	65+		F	45
Johnston	65+		M	41
Johnston	65+	0	F	337
Johnston	65+	0	M	368
Johnston	65+	1	F	31
Johnston	65+	1	M	14
Karama	0-4		F	38
Karama	0-4		M	35
Karama	0-4	0	F	200
Karama	0-4	0	M	196
Karama	0-4	1	F	59
Karama	0-4	1	M	55
Karama	5-9		F	40
Karama	5-9		M	27
Karama	5-9	0	F	201
Karama	5-9	0	M	179
Karama	5-9	1	F	88
Karama	5-9	1	M	76
Karama	10-14		F	29
Karama	10-14		M	26
Karama	10-14	0	F	193
Karama	10-14	0	M	189
Karama	10-14	1	F	86
Karama	10-14	1	M	80
Karama	15-19		F	32
Karama	15-19		M	30
Karama	15-19	0	F	185
Karama	15-19	0	M	208
Karama	15-19	1	F	66
Karama	15-19	1	M	67
Karama	20-24		F	26
Karama	20-24		M	28
Karama	20-24	0	F	167
Karama	20-24	0	M	176
Karama	20-24	1	F	52
Karama	20-24	1	M	43
Karama	25-29		F	46
Karama	25-29		M	38
Karama	25-29	0	F	228
Karama	25-29	0	M	212
Karama	25-29	1	F	53
Karama	25-29	1	M	34
Karama	30-34		F	38
Karama	30-34		M	39
Karama	30-34	0	F	233
Karama	30-34	0	M	229
Karama	30-34	1	F	53
Karama	30-34	1	M	32
Karama	35-39		F	25
Karama	35-39		M	31
Karama	35-39	0	F	246
Karama	35-39	0	M	231
Karama	35-39	1	F	44
Karama	35-39	1	M	29
Karama	40-44		F	34
Karama	40-44		M	24
Karama	40-44	0	F	217
Karama	40-44	0	M	230
Karama	40-44	1	F	37
Karama	40-44	1	M	21
Karama	45-49		F	28
Karama	45-49		M	28
Karama	45-49	0	F	212
Karama	45-49	0	M	198
Karama	45-49	1	F	41
Karama	45-49	1	M	20
Karama	50-54		F	30
Karama	50-54		M	22
Karama	50-54	0	F	232
Karama	50-54	0	M	211
Karama	50-54	1	F	25
Karama	50-54	1	M	17
Karama	55-59		F	31
Karama	55-59		M	35
Karama	55-59	0	F	218
Karama	55-59	0	M	216
Karama	55-59	1	F	28
Karama	55-59	1	M	28
Karama	60-64		F	31
Karama	60-64		M	15
Karama	60-64	0	F	158
Karama	60-64	0	M	178
Karama	60-64	1	F	22
Karama	60-64	1	M	16
Karama	65+		F	34
Karama	65+		M	29
Karama	65+	0	F	250
Karama	65+	0	M	259
Karama	65+	1	F	19
Karama	65+	1	M	16
Katherine	0-4		F	41
Katherine	0-4		M	83
Katherine	0-4	0	F	230
Katherine	0-4	0	M	231
Katherine	0-4	1	F	89
Katherine	0-4	1	M	127
Katherine	5-9		F	47
Katherine	5-9		M	46
Katherine	5-9	0	F	156
Katherine	5-9	0	M	219
Katherine	5-9	1	F	120
Katherine	5-9	1	M	131
Katherine	10-14		F	64
Katherine	10-14		M	73
Katherine	10-14	0	F	139
Katherine	10-14	0	M	155
Katherine	10-14	1	F	121
Katherine	10-14	1	M	130
Katherine	15-19		F	44
Katherine	15-19		M	68
Katherine	15-19	0	F	125
Katherine	15-19	0	M	152
Katherine	15-19	1	F	97
Katherine	15-19	1	M	96
Katherine	20-24		F	56
Katherine	20-24		M	59
Katherine	20-24	0	F	171
Katherine	20-24	0	M	200
Katherine	20-24	1	F	82
Katherine	20-24	1	M	83
Katherine	25-29		F	79
Katherine	25-29		M	98
Katherine	25-29	0	F	276
Katherine	25-29	0	M	295
Katherine	25-29	1	F	75
Katherine	25-29	1	M	87
Katherine	30-34		F	84
Katherine	30-34		M	93
Katherine	30-34	0	F	284
Katherine	30-34	0	M	274
Katherine	30-34	1	F	80
Katherine	30-34	1	M	54
Katherine	35-39		F	63
Katherine	35-39		M	52
Katherine	35-39	0	F	215
Katherine	35-39	0	M	209
Katherine	35-39	1	F	73
Katherine	35-39	1	M	56
Katherine	40-44		F	55
Katherine	40-44		M	47
Katherine	40-44	0	F	186
Katherine	40-44	0	M	182
Katherine	40-44	1	F	67
Katherine	40-44	1	M	61
Katherine	45-49		F	83
Katherine	45-49		M	83
Katherine	45-49	0	F	197
Katherine	45-49	0	M	226
Katherine	45-49	1	F	90
Katherine	45-49	1	M	61
Katherine	50-54		F	66
Katherine	50-54		M	71
Katherine	50-54	0	F	203
Katherine	50-54	0	M	206
Katherine	50-54	1	F	64
Katherine	50-54	1	M	56
Katherine	55-59		F	45
Katherine	55-59		M	62
Katherine	55-59	0	F	180
Katherine	55-59	0	M	176
Katherine	55-59	1	F	55
Katherine	55-59	1	M	56
Katherine	60-64		F	45
Katherine	60-64		M	59
Katherine	60-64	0	F	138
Katherine	60-64	0	M	188
Katherine	60-64	1	F	29
Katherine	60-64	1	M	37
Katherine	65+		F	81
Katherine	65+		M	118
Katherine	65+	0	F	216
Katherine	65+	0	M	305
Katherine	65+	1	F	69
Katherine	65+	1	M	47
Namatjira	0-4		F	23
Namatjira	0-4		M	33
Namatjira	0-4	0	F	77
Namatjira	0-4	0	M	75
Namatjira	0-4	1	F	192
Namatjira	0-4	1	M	195
Namatjira	5-9		F	15
Namatjira	5-9		M	25
Namatjira	5-9	0	F	51
Namatjira	5-9	0	M	75
Namatjira	5-9	1	F	208
Namatjira	5-9	1	M	213
Namatjira	10-14		F	21
Namatjira	10-14		M	15
Namatjira	10-14	0	F	49
Namatjira	10-14	0	M	64
Namatjira	10-14	1	F	217
Namatjira	10-14	1	M	226
Namatjira	15-19		F	21
Namatjira	15-19		M	18
Namatjira	15-19	0	F	61
Namatjira	15-19	0	M	57
Namatjira	15-19	1	F	214
Namatjira	15-19	1	M	227
Namatjira	20-24		F	37
Namatjira	20-24		M	43
Namatjira	20-24	0	F	104
Namatjira	20-24	0	M	123
Namatjira	20-24	1	F	311
Namatjira	20-24	1	M	385
Namatjira	25-29		F	49
Namatjira	25-29		M	45
Namatjira	25-29	0	F	182
Namatjira	25-29	0	M	153
Namatjira	25-29	1	F	192
Namatjira	25-29	1	M	294
Namatjira	30-34		F	32
Namatjira	30-34		M	36
Namatjira	30-34	0	F	130
Namatjira	30-34	0	M	132
Namatjira	30-34	1	F	200
Namatjira	30-34	1	M	270
Namatjira	35-39		F	27
Namatjira	35-39		M	40
Namatjira	35-39	0	F	88
Namatjira	35-39	0	M	118
Namatjira	35-39	1	F	145
Namatjira	35-39	1	M	190
Namatjira	40-44		F	30
Namatjira	40-44		M	31
Namatjira	40-44	0	F	88
Namatjira	40-44	0	M	99
Namatjira	40-44	1	F	168
Namatjira	40-44	1	M	205
Namatjira	45-49		F	27
Namatjira	45-49		M	41
Namatjira	45-49	0	F	112
Namatjira	45-49	0	M	121
Namatjira	45-49	1	F	145
Namatjira	45-49	1	M	158
Namatjira	50-54		F	38
Namatjira	50-54		M	46
Namatjira	50-54	0	F	119
Namatjira	50-54	0	M	132
Namatjira	50-54	1	F	131
Namatjira	50-54	1	M	124
Namatjira	55-59		F	40
Namatjira	55-59		M	50
Namatjira	55-59	0	F	125
Namatjira	55-59	0	M	147
Namatjira	55-59	1	F	110
Namatjira	55-59	1	M	81
Namatjira	60-64		F	25
Namatjira	60-64		M	36
Namatjira	60-64	0	F	105
Namatjira	60-64	0	M	124
Namatjira	60-64	1	F	82
Namatjira	60-64	1	M	61
Namatjira	65+		F	33
Namatjira	65+		M	45
Namatjira	65+	0	F	152
Namatjira	65+	0	M	184
Namatjira	65+	1	F	203
Namatjira	65+	1	M	119
Nelson	0-4		F	33
Nelson	0-4		M	16
Nelson	0-4	0	F	199
Nelson	0-4	0	M	197
Nelson	0-4	1	F	44
Nelson	0-4	1	M	28
Nelson	5-9		F	47
Nelson	5-9		M	42
Nelson	5-9	0	F	246
Nelson	5-9	0	M	260
Nelson	5-9	1	F	35
Nelson	5-9	1	M	45
Nelson	10-14		F	27
Nelson	10-14		M	40
Nelson	10-14	0	F	221
Nelson	10-14	0	M	247
Nelson	10-14	1	F	40
Nelson	10-14	1	M	43
Nelson	15-19		F	41
Nelson	15-19		M	34
Nelson	15-19	0	F	205
Nelson	15-19	0	M	284
Nelson	15-19	1	F	25
Nelson	15-19	1	M	57
Nelson	20-24		F	22
Nelson	20-24		M	84
Nelson	20-24	0	F	213
Nelson	20-24	0	M	533
Nelson	20-24	1	F	38
Nelson	20-24	1	M	172
Nelson	25-29		F	27
Nelson	25-29		M	200
Nelson	25-29	0	F	196
Nelson	25-29	0	M	477
Nelson	25-29	1	F	41
Nelson	25-29	1	M	160
Nelson	30-34		F	46
Nelson	30-34		M	217
Nelson	30-34	0	F	253
Nelson	30-34	0	M	409
Nelson	30-34	1	F	22
Nelson	30-34	1	M	164
Nelson	35-39		F	43
Nelson	35-39		M	205
Nelson	35-39	0	F	256
Nelson	35-39	0	M	403
Nelson	35-39	1	F	32
Nelson	35-39	1	M	109
Nelson	40-44		F	38
Nelson	40-44		M	184
Nelson	40-44	0	F	297
Nelson	40-44	0	M	432
Nelson	40-44	1	F	40
Nelson	40-44	1	M	119
Nelson	45-49		F	46
Nelson	45-49		M	180
Nelson	45-49	0	F	347
Nelson	45-49	0	M	453
Nelson	45-49	1	F	21
Nelson	45-49	1	M	83
Nelson	50-54		F	36
Nelson	50-54		M	134
Nelson	50-54	0	F	269
Nelson	50-54	0	M	404
Nelson	50-54	1	F	30
Nelson	50-54	1	M	58
Nelson	55-59		F	43
Nelson	55-59		M	109
Nelson	55-59	0	F	249
Nelson	55-59	0	M	355
Nelson	55-59	1	F	24
Nelson	55-59	1	M	21
Nelson	60-64		F	21
Nelson	60-64		M	66
Nelson	60-64	0	F	186
Nelson	60-64	0	M	257
Nelson	60-64	1	F	13
Nelson	60-64	1	M	23
