SED_NAME16	Age	UsualResidence	persons
Blue Mountains	55-64	Visitor from QLD	35
Blue Mountains	55-64	Visitor from SA	10
Blue Mountains	55-64	Visitor from TAS	9
Blue Mountains	55-64	Visitor from VIC	22
Blue Mountains	55-64	Visitor from WA	9
Blue Mountains	55-64	Visitor same SA2	12
Blue Mountains	65-74	Home	8073
Blue Mountains	65-74	Visitor from ACT	3
Blue Mountains	65-74	Visitor from NSW	327
Blue Mountains	65-74	Visitor from QLD	30
Blue Mountains	65-74	Visitor from TAS	5
Blue Mountains	65-74	Visitor from VIC	9
Blue Mountains	65-74	Visitor same SA2	10
Blue Mountains	75-84	Home	3622
Blue Mountains	75-84	Visitor from NSW	137
Blue Mountains	75-84	Visitor from VIC	4
Blue Mountains	75-84	Visitor from WA	3
Blue Mountains	75-84	Visitor same SA2	8
Blue Mountains	85+	Home	1443
Blue Mountains	85+	Visitor from NSW	80
Cabramatta	0-14	Home	15023
Cabramatta	0-14	Visitor from NSW	250
Cabramatta	0-14	Visitor from QLD	6
Cabramatta	0-14	Visitor from SA	5
Cabramatta	0-14	Visitor from VIC	5
Cabramatta	0-14	Visitor same SA2	24
Cabramatta	15-24	Home	12267
Cabramatta	15-24	Visitor from ACT	8
Cabramatta	15-24	Visitor from NSW	289
Cabramatta	15-24	Visitor from QLD	7
Cabramatta	15-24	Visitor from TAS	3
Cabramatta	15-24	Visitor from VIC	3
Cabramatta	15-24	Visitor same SA2	25
Cabramatta	25-34	Home	10685
Cabramatta	25-34	Visitor from NSW	418
Cabramatta	25-34	Visitor from QLD	5
Cabramatta	25-34	Visitor from SA	3
Cabramatta	25-34	Visitor from VIC	3
Cabramatta	25-34	Visitor from WA	3
Cabramatta	25-34	Visitor same SA2	18
Cabramatta	35-44	Home	9644
Cabramatta	35-44	Visitor from ACT	7
Cabramatta	35-44	Visitor from NSW	293
Cabramatta	35-44	Visitor from QLD	5
Cabramatta	35-44	Visitor from VIC	13
Cabramatta	35-44	Visitor from WA	3
Cabramatta	35-44	Visitor same SA2	10
Cabramatta	45-54	Home	11182
Cabramatta	45-54	Visitor from ACT	7
Cabramatta	45-54	Visitor from NSW	240
Cabramatta	45-54	Visitor from QLD	9
Cabramatta	45-54	Visitor from SA	3
Cabramatta	45-54	Visitor from VIC	7
Cabramatta	45-54	Visitor same SA2	16
Cabramatta	55-64	Home	10247
Cabramatta	55-64	Visitor from NSW	188
Cabramatta	55-64	Visitor from QLD	7
Cabramatta	55-64	Visitor from VIC	7
Cabramatta	55-64	Visitor same SA2	13
Cabramatta	65-74	Home	5816
Cabramatta	65-74	Visitor from NSW	77
Cabramatta	65-74	Visitor from QLD	8
Cabramatta	65-74	Visitor from SA	3
Cabramatta	65-74	Visitor from VIC	7
Cabramatta	65-74	Visitor same SA2	5
Cabramatta	75-84	Home	3111
Cabramatta	75-84	Visitor from NSW	42
Cabramatta	75-84	Visitor from SA	4
Cabramatta	75-84	Visitor from VIC	3
Cabramatta	75-84	Visitor same SA2	3
Cabramatta	85+	Home	1343
Cabramatta	85+	Visitor from NSW	29
Cabramatta	85+	Visitor same SA2	6
Camden	0-14	Home	20388
Camden	0-14	Visitor from NSW	243
Camden	0-14	Visitor from QLD	8
Camden	0-14	Visitor from TAS	3
Camden	0-14	Visitor from VIC	5
Camden	0-14	Visitor same SA2	15
Camden	15-24	Home	11119
Camden	15-24	Visitor from ACT	3
Camden	15-24	Visitor from NSW	313
Camden	15-24	Visitor from QLD	9
Camden	15-24	Visitor same SA2	10
Camden	25-34	Home	12558
Camden	25-34	Visitor from ACT	3
Camden	25-34	Visitor from NSW	293
Camden	25-34	Visitor from QLD	6
Camden	25-34	Visitor from VIC	3
Camden	25-34	Visitor from WA	3
Camden	25-34	Visitor same SA2	5
Camden	35-44	Home	12922
Camden	35-44	Visitor from NSW	229
Camden	35-44	Visitor from QLD	12
Camden	35-44	Visitor from TAS	3
Camden	35-44	Visitor from VIC	5
Camden	35-44	Visitor same SA2	8
Camden	45-54	Home	10892
Camden	45-54	Visitor from ACT	3
Camden	45-54	Visitor from NSW	150
Camden	45-54	Visitor from QLD	10
Camden	45-54	Visitor from SA	4
Camden	45-54	Visitor from TAS	3
Camden	45-54	Visitor from VIC	10
Camden	45-54	Visitor same SA2	7
Camden	55-64	Home	8209
Camden	55-64	Visitor from NSW	190
Camden	55-64	Visitor from QLD	18
Camden	55-64	Visitor from SA	5
Camden	55-64	Visitor from TAS	3
Camden	55-64	Visitor from VIC	3
Camden	55-64	Visitor from WA	3
Camden	55-64	Visitor same SA2	5
Camden	65-74	Home	5634
Camden	65-74	Visitor from NSW	148
Camden	65-74	Visitor from QLD	3
Camden	65-74	Visitor from SA	3
Camden	65-74	Visitor from VIC	7
Camden	65-74	Visitor same SA2	5
Camden	75-84	Home	2579
Camden	75-84	Visitor from ACT	3
Camden	75-84	Visitor from NSW	82
Camden	75-84	Visitor from QLD	5
Camden	75-84	Visitor same SA2	3
Camden	85+	Home	1139
Camden	85+	Visitor from NSW	46
Camden	85+	Visitor same SA2	3
Campbelltown	0-14	Home	16536
Campbelltown	0-14	Visitor from NSW	347
Campbelltown	0-14	Visitor from QLD	6
Campbelltown	0-14	Visitor from VIC	5
Campbelltown	0-14	Visitor same SA2	19
Campbelltown	15-24	Home	11062
Campbelltown	15-24	Visitor from NSW	497
Campbelltown	15-24	Visitor from QLD	9
Campbelltown	15-24	Visitor from SA	4
Campbelltown	15-24	Visitor from VIC	8
Campbelltown	15-24	Visitor from WA	5
Campbelltown	15-24	Visitor same SA2	33
Campbelltown	25-34	Home	10990
Campbelltown	25-34	Visitor from NSW	524
Campbelltown	25-34	Visitor from QLD	20
Campbelltown	25-34	Visitor from SA	8
Campbelltown	25-34	Visitor from VIC	22
Campbelltown	25-34	Visitor same SA2	11
Campbelltown	35-44	Home	9827
Campbelltown	35-44	Visitor from ACT	9
Campbelltown	35-44	Visitor from NSW	334
Campbelltown	35-44	Visitor from QLD	13
Campbelltown	35-44	Visitor from SA	5
Campbelltown	35-44	Visitor from VIC	13
Campbelltown	35-44	Visitor same SA2	20
Campbelltown	45-54	Home	9184
Campbelltown	45-54	Visitor from ACT	3
Campbelltown	45-54	Visitor from NSW	287
Campbelltown	45-54	Visitor from QLD	24
Campbelltown	45-54	Visitor from SA	5
Campbelltown	45-54	Visitor from VIC	16
Campbelltown	45-54	Visitor from WA	11
Campbelltown	45-54	Visitor same SA2	7
Campbelltown	55-64	Home	8751
Campbelltown	55-64	Visitor from NSW	261
Campbelltown	55-64	Visitor from QLD	22
Campbelltown	55-64	Visitor from SA	8
Campbelltown	55-64	Visitor from VIC	10
Campbelltown	55-64	Visitor from WA	9
Campbelltown	55-64	Visitor same SA2	12
Campbelltown	65-74	Home	6346
Campbelltown	65-74	Visitor from NSW	203
Campbelltown	65-74	Visitor from QLD	4
Campbelltown	65-74	Visitor from VIC	4
Campbelltown	65-74	Visitor from WA	4
Campbelltown	65-74	Visitor same SA2	13
Campbelltown	75-84	Home	2555
Campbelltown	75-84	Visitor from NSW	121
Campbelltown	75-84	Visitor from QLD	3
Campbelltown	75-84	Visitor from VIC	5
Campbelltown	75-84	Visitor same SA2	11
Campbelltown	85+	Home	764
Campbelltown	85+	Visitor from NSW	81
Campbelltown	85+	Visitor same SA2	3
Canterbury	0-14	Home	15126
Canterbury	0-14	Visitor from NSW	212
Canterbury	0-14	Visitor from VIC	4
Canterbury	0-14	Visitor same SA2	24
Canterbury	15-24	Home	10796
Canterbury	15-24	Visitor from ACT	3
Canterbury	15-24	Visitor from NSW	218
Canterbury	15-24	Visitor from QLD	3
Canterbury	15-24	Visitor same SA2	15
Canterbury	25-34	Home	13840
Canterbury	25-34	Visitor from NSW	399
Canterbury	25-34	Visitor from QLD	4
Canterbury	25-34	Visitor from SA	8
Canterbury	25-34	Visitor from VIC	3
Canterbury	25-34	Visitor same SA2	9
Canterbury	35-44	Home	12164
Canterbury	35-44	Visitor from ACT	3
Canterbury	35-44	Visitor from NSW	254
Canterbury	35-44	Visitor from QLD	9
Canterbury	35-44	Visitor from SA	3
Canterbury	35-44	Visitor from VIC	10
Canterbury	35-44	Visitor from WA	6
Canterbury	35-44	Visitor same SA2	7
Canterbury	45-54	Home	11779
Canterbury	45-54	Visitor from ACT	3
Canterbury	45-54	Visitor from NSW	234
Canterbury	45-54	Visitor from QLD	9
Canterbury	45-54	Visitor from SA	4
Canterbury	45-54	Visitor from TAS	6
Canterbury	45-54	Visitor from WA	3
Canterbury	45-54	Visitor same SA2	10
Canterbury	55-64	Home	9093
Canterbury	55-64	Visitor from NSW	182
Canterbury	55-64	Visitor from QLD	8
Canterbury	55-64	Visitor from SA	6
Canterbury	55-64	Visitor same SA2	9
Canterbury	65-74	Home	6472
Canterbury	65-74	Visitor from NSW	139
Canterbury	65-74	Visitor from QLD	4
Canterbury	65-74	Visitor from SA	3
Canterbury	65-74	Visitor from TAS	4
Canterbury	65-74	Visitor from VIC	7
Canterbury	65-74	Visitor from WA	3
Canterbury	65-74	Visitor same SA2	19
Canterbury	75-84	Home	4504
Canterbury	75-84	Visitor from NSW	127
Canterbury	75-84	Visitor same SA2	8
Canterbury	85+	Home	1773
Canterbury	85+	Visitor from NSW	51
Canterbury	85+	Visitor from QLD	3
Canterbury	85+	Visitor same SA2	3
Castle Hill	0-14	Home	17476
Castle Hill	0-14	Visitor from NSW	109
Castle Hill	0-14	Visitor from QLD	3
Castle Hill	0-14	Visitor from WA	3
Castle Hill	0-14	Visitor same SA2	6
Castle Hill	15-24	Home	10738
Castle Hill	15-24	Visitor from NSW	179
Castle Hill	15-24	Visitor from QLD	8
Castle Hill	15-24	Visitor from VIC	12
Castle Hill	15-24	Visitor same SA2	6
Castle Hill	25-34	Home	7749
Castle Hill	25-34	Visitor from ACT	3
Castle Hill	25-34	Visitor from NSW	237
Castle Hill	25-34	Visitor from QLD	9
Castle Hill	25-34	Visitor from SA	4
Castle Hill	25-34	Visitor from VIC	23
Castle Hill	25-34	Visitor same SA2	3
Castle Hill	35-44	Home	11824
Castle Hill	35-44	Visitor from ACT	3
Castle Hill	35-44	Visitor from NSW	117
Castle Hill	35-44	Visitor from QLD	19
Castle Hill	35-44	Visitor from SA	3
Castle Hill	35-44	Visitor from VIC	17
Castle Hill	35-44	Visitor from WA	4
Castle Hill	45-54	Home	11463
Castle Hill	45-54	Visitor from NSW	150
Castle Hill	45-54	Visitor from QLD	12
Castle Hill	45-54	Visitor from SA	3
Castle Hill	45-54	Visitor from VIC	18
Castle Hill	45-54	Visitor from WA	4
Castle Hill	45-54	Visitor same SA2	3
Castle Hill	55-64	Home	8776
Castle Hill	55-64	Visitor from NSW	112
Castle Hill	55-64	Visitor from QLD	19
Castle Hill	55-64	Visitor from VIC	16
Castle Hill	55-64	Visitor from WA	3
Castle Hill	55-64	Visitor same SA2	4
Castle Hill	65-74	Home	6029
Castle Hill	65-74	Visitor from NSW	120
Castle Hill	65-74	Visitor from QLD	19
Castle Hill	65-74	Visitor from SA	3
Castle Hill	65-74	Visitor from VIC	10
Castle Hill	65-74	Visitor same SA2	7
Castle Hill	75-84	Home	2537
Castle Hill	75-84	Visitor from NSW	80
Castle Hill	75-84	Visitor from TAS	3
Castle Hill	75-84	Visitor from VIC	3
Castle Hill	75-84	Visitor same SA2	6
Castle Hill	85+	Home	919
Castle Hill	85+	Visitor from NSW	34
Cessnock	0-14	Home	15646
Cessnock	0-14	Visitor from NSW	392
Cessnock	0-14	Visitor from QLD	7
Cessnock	0-14	Visitor from VIC	4
Cessnock	0-14	Visitor from WA	3
Cessnock	0-14	Visitor same SA2	14
Cessnock	15-24	Home	8830
Cessnock	15-24	Visitor from NSW	468
Cessnock	15-24	Visitor from NT	3
Cessnock	15-24	Visitor from QLD	10
Cessnock	15-24	Visitor from SA	3
Cessnock	15-24	Visitor from TAS	3
Cessnock	15-24	Visitor from VIC	7
Cessnock	15-24	Visitor same SA2	19
Cessnock	25-34	Home	9609
Cessnock	25-34	Visitor from ACT	3
Cessnock	25-34	Visitor from NSW	479
Cessnock	25-34	Visitor from NT	3
Cessnock	25-34	Visitor from QLD	35
Cessnock	25-34	Visitor from SA	3
Cessnock	25-34	Visitor from VIC	3
Cessnock	25-34	Visitor from WA	14
Cessnock	25-34	Visitor same SA2	13
Cessnock	35-44	Home	9460
Cessnock	35-44	Visitor from NSW	316
Cessnock	35-44	Visitor from NT	3
Cessnock	35-44	Visitor from QLD	22
Cessnock	35-44	Visitor from SA	3
Cessnock	35-44	Visitor from VIC	7
Cessnock	35-44	Visitor from WA	4
Cessnock	35-44	Visitor same SA2	12
Cessnock	45-54	Home	9151
Cessnock	45-54	Visitor from NSW	336
Cessnock	45-54	Visitor from QLD	49
Cessnock	45-54	Visitor from SA	4
Cessnock	45-54	Visitor from VIC	15
Cessnock	45-54	Visitor from WA	5
Cessnock	45-54	Visitor same SA2	14
Cessnock	55-64	Home	8861
Cessnock	55-64	Visitor from NSW	323
Cessnock	55-64	Visitor from QLD	43
Cessnock	55-64	Visitor from SA	8
Cessnock	55-64	Visitor from TAS	6
Cessnock	55-64	Visitor from VIC	8
Cessnock	55-64	Visitor from WA	7
Cessnock	55-64	Visitor same SA2	10
Cessnock	65-74	Home	6801
Cessnock	65-74	Visitor from NSW	250
Cessnock	65-74	Visitor from QLD	33
Cessnock	65-74	Visitor from SA	7
Cessnock	65-74	Visitor from TAS	8
Cessnock	65-74	Visitor from VIC	12
Cessnock	65-74	Visitor from WA	3
Cessnock	65-74	Visitor same SA2	14
Cessnock	75-84	Home	3188
Cessnock	75-84	Visitor from NSW	117
Cessnock	75-84	Visitor from QLD	3
Cessnock	75-84	Visitor from VIC	6
Cessnock	75-84	Visitor same SA2	5
Cessnock	85+	Home	1348
Cessnock	85+	Visitor from NSW	59
Cessnock	85+	Visitor same SA2	7
Charlestown	0-14	Home	13475
Charlestown	0-14	Visitor from NSW	243
Charlestown	0-14	Visitor from QLD	4
Charlestown	0-14	Visitor from SA	3
Charlestown	0-14	Visitor same SA2	7
Charlestown	15-24	Home	7956
Charlestown	15-24	Visitor from NSW	338
Charlestown	15-24	Visitor from QLD	10
Charlestown	15-24	Visitor from VIC	3
Charlestown	15-24	Visitor same SA2	12
Charlestown	25-34	Home	7851
Charlestown	25-34	Visitor from NSW	348
Charlestown	25-34	Visitor from QLD	9
Charlestown	25-34	Visitor from SA	6
Charlestown	25-34	Visitor from VIC	3
Charlestown	25-34	Visitor same SA2	8
Charlestown	35-44	Home	8871
Charlestown	35-44	Visitor from NSW	255
Charlestown	35-44	Visitor from QLD	10
Charlestown	35-44	Visitor from VIC	10
Charlestown	35-44	Visitor same SA2	5
Charlestown	45-54	Home	9080
Charlestown	45-54	Visitor from NSW	257
Charlestown	45-54	Visitor from QLD	16
Charlestown	45-54	Visitor from VIC	7
Charlestown	45-54	Visitor from WA	4
Charlestown	45-54	Visitor same SA2	3
Charlestown	55-64	Home	8179
Charlestown	55-64	Visitor from ACT	6
Charlestown	55-64	Visitor from NSW	219
Charlestown	55-64	Visitor from QLD	25
Charlestown	55-64	Visitor from SA	10
Charlestown	55-64	Visitor from VIC	8
Charlestown	55-64	Visitor from WA	7
Charlestown	55-64	Visitor same SA2	12
Charlestown	65-74	Home	6670
Charlestown	65-74	Visitor from ACT	7
Charlestown	65-74	Visitor from NSW	160
Charlestown	65-74	Visitor from QLD	23
Charlestown	65-74	Visitor from TAS	4
Charlestown	65-74	Visitor from VIC	7
Charlestown	65-74	Visitor from WA	3
Charlestown	65-74	Visitor same SA2	6
Charlestown	75-84	Home	4335
Charlestown	75-84	Visitor from ACT	3
Charlestown	75-84	Visitor from NSW	106
Charlestown	75-84	Visitor from QLD	8
Charlestown	75-84	Visitor from TAS	3
Charlestown	75-84	Visitor from VIC	4
Charlestown	75-84	Visitor from WA	3
Charlestown	75-84	Visitor same SA2	5
Charlestown	85+	Home	1947
Charlestown	85+	Visitor from NSW	52
Charlestown	85+	Visitor from WA	3
Charlestown	85+	Visitor same SA2	3
Clarence	0-14	Home	12334
Clarence	0-14	Visitor from NSW	319
Clarence	0-14	Visitor from QLD	85
Clarence	0-14	Visitor from SA	7
Clarence	0-14	Visitor from TAS	3
Clarence	0-14	Visitor from VIC	11
Clarence	0-14	Visitor from WA	8
Clarence	0-14	Visitor same SA2	30
Clarence	15-24	Home	7078
Clarence	15-24	Visitor from ACT	4
Clarence	15-24	Visitor from NSW	455
Clarence	15-24	Visitor from NT	4
Clarence	15-24	Visitor from QLD	90
Clarence	15-24	Visitor from SA	3
Clarence	15-24	Visitor from VIC	11
Clarence	15-24	Visitor from WA	4
Clarence	15-24	Visitor same SA2	35
Clarence	25-34	Home	5758
Clarence	25-34	Visitor from NSW	349
Clarence	25-34	Visitor from NT	4
Clarence	25-34	Visitor from QLD	138
Clarence	25-34	Visitor from SA	3
Clarence	25-34	Visitor from TAS	4
Clarence	25-34	Visitor from VIC	24
Clarence	25-34	Visitor from WA	11
Clarence	25-34	Visitor same SA2	14
Clarence	35-44	Home	7238
Clarence	35-44	Visitor from ACT	4
Clarence	35-44	Visitor from NSW	276
Clarence	35-44	Visitor from NT	3
Clarence	35-44	Visitor from QLD	97
Clarence	35-44	Visitor from SA	3
Clarence	35-44	Visitor from VIC	8
Clarence	35-44	Visitor from WA	6
Clarence	35-44	Visitor same SA2	15
Clarence	45-54	Home	9132
Clarence	45-54	Visitor from NSW	384
Clarence	45-54	Visitor from QLD	117
Clarence	45-54	Visitor from SA	13
Clarence	45-54	Visitor from TAS	8
Clarence	45-54	Visitor from VIC	27
Clarence	45-54	Visitor from WA	7
Clarence	45-54	Visitor same SA2	15
Clarence	55-64	Home	10846
Clarence	55-64	Visitor from ACT	26
Clarence	55-64	Visitor from NSW	628
Clarence	55-64	Visitor from NT	3
Clarence	55-64	Visitor from OT	3
Clarence	55-64	Visitor from QLD	211
Clarence	55-64	Visitor from SA	30
Clarence	55-64	Visitor from TAS	17
Clarence	55-64	Visitor from VIC	165
Clarence	55-64	Visitor from WA	5
Clarence	55-64	Visitor same SA2	15
Clarence	65-74	Home	9489
Clarence	65-74	Visitor from ACT	38
Clarence	65-74	Visitor from NSW	637
Clarence	65-74	Visitor from QLD	159
Clarence	65-74	Visitor from SA	51
Clarence	65-74	Visitor from TAS	20
Clarence	65-74	Visitor from VIC	426
Clarence	65-74	Visitor from WA	10
Clarence	65-74	Visitor same SA2	28
Clarence	75-84	Home	5369
Clarence	75-84	Visitor from ACT	8
Clarence	75-84	Visitor from NSW	271
Clarence	75-84	Visitor from QLD	51
Clarence	75-84	Visitor from SA	6
Clarence	75-84	Visitor from TAS	12
Clarence	75-84	Visitor from VIC	165
Clarence	75-84	Visitor same SA2	14
Clarence	85+	Home	2151
Clarence	85+	Visitor from NSW	87
Clarence	85+	Visitor from QLD	6
Clarence	85+	Visitor from VIC	22
Coffs Harbour	0-14	Home	12972
Coffs Harbour	0-14	Visitor from ACT	7
Coffs Harbour	0-14	Visitor from NSW	351
Coffs Harbour	0-14	Visitor from QLD	67
Coffs Harbour	0-14	Visitor from SA	3
Coffs Harbour	0-14	Visitor from TAS	4
Coffs Harbour	0-14	Visitor from VIC	34
Coffs Harbour	0-14	Visitor from WA	6
Coffs Harbour	0-14	Visitor same SA2	22
Coffs Harbour	15-24	Home	7436
Coffs Harbour	15-24	Visitor from NSW	466
Coffs Harbour	15-24	Visitor from NT	9
Coffs Harbour	15-24	Visitor from QLD	77
Coffs Harbour	15-24	Visitor from SA	5
Coffs Harbour	15-24	Visitor from VIC	21
Coffs Harbour	15-24	Visitor from WA	3
Coffs Harbour	15-24	Visitor same SA2	14
Coffs Harbour	25-34	Home	7139
Coffs Harbour	25-34	Visitor from ACT	3
Coffs Harbour	25-34	Visitor from NSW	447
Coffs Harbour	25-34	Visitor from NT	3
Coffs Harbour	25-34	Visitor from QLD	102
Coffs Harbour	25-34	Visitor from SA	5
Coffs Harbour	25-34	Visitor from TAS	4
Coffs Harbour	25-34	Visitor from VIC	53
Coffs Harbour	25-34	Visitor from WA	14
Coffs Harbour	25-34	Visitor same SA2	19
Coffs Harbour	35-44	Home	7789
Coffs Harbour	35-44	Visitor from ACT	4
Coffs Harbour	35-44	Visitor from NSW	341
Coffs Harbour	35-44	Visitor from NT	3
Coffs Harbour	35-44	Visitor from QLD	70
Coffs Harbour	35-44	Visitor from SA	3
Coffs Harbour	35-44	Visitor from TAS	6
Coffs Harbour	35-44	Visitor from VIC	37
Coffs Harbour	35-44	Visitor from WA	8
Coffs Harbour	35-44	Visitor same SA2	19
Coffs Harbour	45-54	Home	9096
Coffs Harbour	45-54	Visitor from ACT	3
Coffs Harbour	45-54	Visitor from NSW	446
Coffs Harbour	45-54	Visitor from QLD	87
Coffs Harbour	45-54	Visitor from SA	10
Coffs Harbour	45-54	Visitor from TAS	10
Coffs Harbour	45-54	Visitor from VIC	32
Coffs Harbour	45-54	Visitor from WA	12
Coffs Harbour	45-54	Visitor same SA2	11
Coffs Harbour	55-64	Home	9962
Coffs Harbour	55-64	Visitor from ACT	21
Coffs Harbour	55-64	Visitor from NSW	591
Coffs Harbour	55-64	Visitor from OT	3
Coffs Harbour	55-64	Visitor from QLD	142
Coffs Harbour	55-64	Visitor from SA	24
Coffs Harbour	55-64	Visitor from TAS	8
Coffs Harbour	55-64	Visitor from VIC	159
Coffs Harbour	55-64	Visitor from WA	18
Coffs Harbour	55-64	Visitor same SA2	15
Coffs Harbour	65-74	Home	7836
Coffs Harbour	65-74	Visitor from ACT	49
Coffs Harbour	65-74	Visitor from NSW	625
Coffs Harbour	65-74	Visitor from QLD	148
Coffs Harbour	65-74	Visitor from SA	49
Coffs Harbour	65-74	Visitor from TAS	51
Coffs Harbour	65-74	Visitor from VIC	381
Coffs Harbour	65-74	Visitor from WA	20
Coffs Harbour	65-74	Visitor same SA2	10
Coffs Harbour	75-84	Home	4553
Coffs Harbour	75-84	Visitor from ACT	27
Coffs Harbour	75-84	Visitor from NSW	289
Coffs Harbour	75-84	Visitor from QLD	29
Coffs Harbour	75-84	Visitor from SA	20
Coffs Harbour	75-84	Visitor from TAS	5
Coffs Harbour	75-84	Visitor from VIC	160
Coffs Harbour	75-84	Visitor from WA	10
Coffs Harbour	75-84	Visitor same SA2	11
Coffs Harbour	85+	Home	1962
Coffs Harbour	85+	Visitor from ACT	3
Coffs Harbour	85+	Visitor from NSW	95
Coffs Harbour	85+	Visitor from QLD	10
Coffs Harbour	85+	Visitor from SA	6
Coffs Harbour	85+	Visitor from VIC	20
Coffs Harbour	85+	Visitor same SA2	7
Coogee	0-14	Home	12964
Coogee	0-14	Visitor from ACT	6
Coogee	0-14	Visitor from NSW	257
Coogee	0-14	Visitor from QLD	9
Coogee	0-14	Visitor from SA	4
Coogee	0-14	Visitor from VIC	6
Coogee	0-14	Visitor same SA2	9
Coogee	15-24	Home	8126
Coogee	15-24	Visitor from ACT	24
Coogee	15-24	Visitor from NSW	380
Coogee	15-24	Visitor from QLD	35
Coogee	15-24	Visitor from SA	7
Coogee	15-24	Visitor from TAS	4
Coogee	15-24	Visitor from VIC	24
Coogee	15-24	Visitor from WA	7
Coogee	15-24	Visitor same SA2	11
Coogee	25-34	Home	17240
Coogee	25-34	Visitor from ACT	21
Coogee	25-34	Visitor from NSW	636
Coogee	25-34	Visitor from QLD	44
Coogee	25-34	Visitor from SA	12
Coogee	25-34	Visitor from TAS	4
Coogee	25-34	Visitor from VIC	56
Coogee	25-34	Visitor from WA	30
Coogee	25-34	Visitor same SA2	13
Coogee	35-44	Home	13839
Coogee	35-44	Visitor from ACT	17
Coogee	35-44	Visitor from NSW	443
Coogee	35-44	Visitor from NT	4
Coogee	35-44	Visitor from QLD	54
Coogee	35-44	Visitor from SA	13
Coogee	35-44	Visitor from TAS	4
Coogee	35-44	Visitor from VIC	42
Coogee	35-44	Visitor from WA	3
Coogee	35-44	Visitor same SA2	8
Coogee	45-54	Home	10183
Coogee	45-54	Visitor from ACT	16
Coogee	45-54	Visitor from NSW	335
Coogee	45-54	Visitor from QLD	52
Coogee	45-54	Visitor from SA	14
Coogee	45-54	Visitor from VIC	68
Coogee	45-54	Visitor from WA	12
Coogee	45-54	Visitor same SA2	8
Coogee	55-64	Home	7133
Coogee	55-64	Visitor from ACT	23
Coogee	55-64	Visitor from NSW	361
Coogee	55-64	Visitor from NT	6
Coogee	55-64	Visitor from QLD	40
Coogee	55-64	Visitor from SA	10
Coogee	55-64	Visitor from TAS	7
Coogee	55-64	Visitor from VIC	42
Coogee	55-64	Visitor from WA	25
Coogee	55-64	Visitor same SA2	9
Coogee	65-74	Home	5191
Coogee	65-74	Visitor from ACT	10
Coogee	65-74	Visitor from NSW	237
Coogee	65-74	Visitor from QLD	32
Coogee	65-74	Visitor from SA	13
Coogee	65-74	Visitor from TAS	15
Coogee	65-74	Visitor from VIC	23
Coogee	65-74	Visitor from WA	19
Coogee	65-74	Visitor same SA2	5
Coogee	75-84	Home	3098
Coogee	75-84	Visitor from ACT	14
Coogee	75-84	Visitor from NSW	202
Coogee	75-84	Visitor from QLD	5
Coogee	75-84	Visitor from SA	7
Coogee	75-84	Visitor from VIC	14
Coogee	75-84	Visitor from WA	4
Coogee	75-84	Visitor same SA2	5
Coogee	85+	Home	1905
