SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Niddrie (Western Metropolitan)	HKG	1985	40
Niddrie (Western Metropolitan)	HKG	1995	58
Niddrie (Western Metropolitan)	HKG	2005	24
Niddrie (Western Metropolitan)	HKG	2010	9
Niddrie (Western Metropolitan)	HKG	2011	3
Niddrie (Western Metropolitan)	HKG	2016	4
Niddrie (Western Metropolitan)	HRV		23
Niddrie (Western Metropolitan)	HRV	1946	3
Niddrie (Western Metropolitan)	HRV	1955	15
Niddrie (Western Metropolitan)	HRV	1965	138
Niddrie (Western Metropolitan)	HRV	1975	284
Niddrie (Western Metropolitan)	HRV	1985	25
Niddrie (Western Metropolitan)	HRV	1995	25
Niddrie (Western Metropolitan)	HRV	2005	5
Niddrie (Western Metropolitan)	HRV	2012	3
Niddrie (Western Metropolitan)	HRV	2015	3
Niddrie (Western Metropolitan)	IDN	1955	3
Niddrie (Western Metropolitan)	IDN	1975	3
Niddrie (Western Metropolitan)	IDN	1985	6
Niddrie (Western Metropolitan)	IDN	1995	10
Niddrie (Western Metropolitan)	IDN	2005	22
Niddrie (Western Metropolitan)	IDN	2010	12
Niddrie (Western Metropolitan)	IDN	2012	3
Niddrie (Western Metropolitan)	IDN	2015	3
Niddrie (Western Metropolitan)	IND		36
Niddrie (Western Metropolitan)	IND	1965	4
Niddrie (Western Metropolitan)	IND	1975	126
Niddrie (Western Metropolitan)	IND	1985	66
Niddrie (Western Metropolitan)	IND	1995	99
Niddrie (Western Metropolitan)	IND	2005	157
Niddrie (Western Metropolitan)	IND	2010	274
Niddrie (Western Metropolitan)	IND	2011	29
Niddrie (Western Metropolitan)	IND	2012	30
Niddrie (Western Metropolitan)	IND	2013	59
Niddrie (Western Metropolitan)	IND	2014	55
Niddrie (Western Metropolitan)	IND	2015	72
Niddrie (Western Metropolitan)	IND	2016	40
Niddrie (Western Metropolitan)	IRL		7
Niddrie (Western Metropolitan)	IRL	1955	11
Niddrie (Western Metropolitan)	IRL	1965	14
Niddrie (Western Metropolitan)	IRL	1975	31
Niddrie (Western Metropolitan)	IRL	1985	14
Niddrie (Western Metropolitan)	IRL	1995	25
Niddrie (Western Metropolitan)	IRL	2005	15
Niddrie (Western Metropolitan)	IRL	2010	24
Niddrie (Western Metropolitan)	IRL	2011	14
Niddrie (Western Metropolitan)	IRL	2012	11
Niddrie (Western Metropolitan)	IRL	2014	3
Niddrie (Western Metropolitan)	IRN		11
Niddrie (Western Metropolitan)	IRN	1975	28
Niddrie (Western Metropolitan)	IRN	1985	17
Niddrie (Western Metropolitan)	IRN	1995	20
Niddrie (Western Metropolitan)	IRN	2005	20
Niddrie (Western Metropolitan)	IRN	2010	21
Niddrie (Western Metropolitan)	IRN	2011	10
Niddrie (Western Metropolitan)	IRN	2012	45
Niddrie (Western Metropolitan)	IRN	2013	105
Niddrie (Western Metropolitan)	IRN	2014	20
Niddrie (Western Metropolitan)	IRN	2015	10
Niddrie (Western Metropolitan)	IRQ	1975	8
Niddrie (Western Metropolitan)	IRQ	1985	4
Niddrie (Western Metropolitan)	IRQ	1995	6
Niddrie (Western Metropolitan)	IRQ	2005	17
Niddrie (Western Metropolitan)	IRQ	2010	7
Niddrie (Western Metropolitan)	IRQ	2011	4
Niddrie (Western Metropolitan)	IRQ	2013	7
Niddrie (Western Metropolitan)	ITA		186
Niddrie (Western Metropolitan)	ITA	1946	4
Niddrie (Western Metropolitan)	ITA	1955	831
Niddrie (Western Metropolitan)	ITA	1965	1741
Niddrie (Western Metropolitan)	ITA	1975	651
Niddrie (Western Metropolitan)	ITA	1985	67
Niddrie (Western Metropolitan)	ITA	1995	34
Niddrie (Western Metropolitan)	ITA	2005	30
Niddrie (Western Metropolitan)	ITA	2010	25
Niddrie (Western Metropolitan)	ITA	2011	4
Niddrie (Western Metropolitan)	ITA	2012	15
Niddrie (Western Metropolitan)	ITA	2013	28
Niddrie (Western Metropolitan)	ITA	2014	16
Niddrie (Western Metropolitan)	ITA	2015	20
Niddrie (Western Metropolitan)	ITA	2016	11
Niddrie (Western Metropolitan)	JPN		4
Niddrie (Western Metropolitan)	JPN	1955	3
Niddrie (Western Metropolitan)	JPN	1965	3
Niddrie (Western Metropolitan)	JPN	1985	3
Niddrie (Western Metropolitan)	JPN	1995	3
Niddrie (Western Metropolitan)	JPN	2005	18
Niddrie (Western Metropolitan)	JPN	2010	16
Niddrie (Western Metropolitan)	KOR		3
Niddrie (Western Metropolitan)	KOR	1985	9
Niddrie (Western Metropolitan)	KOR	1995	7
Niddrie (Western Metropolitan)	KOR	2005	24
Niddrie (Western Metropolitan)	KOR	2010	15
Niddrie (Western Metropolitan)	KOR	2012	6
Niddrie (Western Metropolitan)	KOR	2014	3
Niddrie (Western Metropolitan)	LBN		18
Niddrie (Western Metropolitan)	LBN	1955	3
Niddrie (Western Metropolitan)	LBN	1965	26
Niddrie (Western Metropolitan)	LBN	1975	74
Niddrie (Western Metropolitan)	LBN	1985	61
Niddrie (Western Metropolitan)	LBN	1995	27
Niddrie (Western Metropolitan)	LBN	2005	12
Niddrie (Western Metropolitan)	LBN	2010	6
Niddrie (Western Metropolitan)	LBN	2012	8
Niddrie (Western Metropolitan)	LKA		3
Niddrie (Western Metropolitan)	LKA	1955	3
Niddrie (Western Metropolitan)	LKA	1965	16
Niddrie (Western Metropolitan)	LKA	1975	34
Niddrie (Western Metropolitan)	LKA	1985	16
Niddrie (Western Metropolitan)	LKA	1995	76
Niddrie (Western Metropolitan)	LKA	2005	41
Niddrie (Western Metropolitan)	LKA	2010	49
Niddrie (Western Metropolitan)	LKA	2011	7
Niddrie (Western Metropolitan)	LKA	2012	11
Niddrie (Western Metropolitan)	LKA	2013	5
Niddrie (Western Metropolitan)	LKA	2014	4
Niddrie (Western Metropolitan)	MKD		10
Niddrie (Western Metropolitan)	MKD	1955	6
Niddrie (Western Metropolitan)	MKD	1965	26
Niddrie (Western Metropolitan)	MKD	1975	179
Niddrie (Western Metropolitan)	MKD	1985	27
Niddrie (Western Metropolitan)	MKD	1995	15
Niddrie (Western Metropolitan)	MKD	2005	6
Niddrie (Western Metropolitan)	MKD	2010	3
Niddrie (Western Metropolitan)	MKD	2012	4
Niddrie (Western Metropolitan)	MLT		19
Niddrie (Western Metropolitan)	MLT	1946	3
Niddrie (Western Metropolitan)	MLT	1955	169
Niddrie (Western Metropolitan)	MLT	1965	254
Niddrie (Western Metropolitan)	MLT	1975	65
Niddrie (Western Metropolitan)	MLT	1985	19
Niddrie (Western Metropolitan)	MLT	2005	5
Niddrie (Western Metropolitan)	MYS		7
Niddrie (Western Metropolitan)	MYS	1965	3
Niddrie (Western Metropolitan)	MYS	1975	10
Niddrie (Western Metropolitan)	MYS	1985	40
Niddrie (Western Metropolitan)	MYS	1995	47
Niddrie (Western Metropolitan)	MYS	2005	54
Niddrie (Western Metropolitan)	MYS	2010	23
Niddrie (Western Metropolitan)	MYS	2011	10
Niddrie (Western Metropolitan)	MYS	2012	8
Niddrie (Western Metropolitan)	MYS	2013	7
Niddrie (Western Metropolitan)	MYS	2014	7
Niddrie (Western Metropolitan)	MYS	2015	4
Niddrie (Western Metropolitan)	MYS	2016	16
Niddrie (Western Metropolitan)	NLD	1955	26
Niddrie (Western Metropolitan)	NLD	1965	31
Niddrie (Western Metropolitan)	NLD	1975	4
Niddrie (Western Metropolitan)	NLD	1985	6
Niddrie (Western Metropolitan)	NLD	2010	5
Niddrie (Western Metropolitan)	NLD	2016	3
Niddrie (Western Metropolitan)	NZL		16
Niddrie (Western Metropolitan)	NZL	1965	10
Niddrie (Western Metropolitan)	NZL	1975	30
Niddrie (Western Metropolitan)	NZL	1985	66
Niddrie (Western Metropolitan)	NZL	1995	64
Niddrie (Western Metropolitan)	NZL	2005	98
Niddrie (Western Metropolitan)	NZL	2010	85
Niddrie (Western Metropolitan)	NZL	2011	19
Niddrie (Western Metropolitan)	NZL	2012	32
Niddrie (Western Metropolitan)	NZL	2013	16
Niddrie (Western Metropolitan)	NZL	2014	9
Niddrie (Western Metropolitan)	NZL	2015	13
Niddrie (Western Metropolitan)	NZL	2016	8
Niddrie (Western Metropolitan)	PAK		3
Niddrie (Western Metropolitan)	PAK	1995	6
Niddrie (Western Metropolitan)	PAK	2005	10
Niddrie (Western Metropolitan)	PAK	2010	18
Niddrie (Western Metropolitan)	PAK	2011	7
Niddrie (Western Metropolitan)	PAK	2012	3
Niddrie (Western Metropolitan)	PAK	2013	10
Niddrie (Western Metropolitan)	PAK	2014	3
Niddrie (Western Metropolitan)	PAK	2015	6
Niddrie (Western Metropolitan)	PHL		19
Niddrie (Western Metropolitan)	PHL	1975	11
Niddrie (Western Metropolitan)	PHL	1985	66
Niddrie (Western Metropolitan)	PHL	1995	101
Niddrie (Western Metropolitan)	PHL	2005	55
Niddrie (Western Metropolitan)	PHL	2010	59
Niddrie (Western Metropolitan)	PHL	2011	13
Niddrie (Western Metropolitan)	PHL	2012	17
Niddrie (Western Metropolitan)	PHL	2013	8
Niddrie (Western Metropolitan)	PHL	2014	16
Niddrie (Western Metropolitan)	PHL	2015	27
Niddrie (Western Metropolitan)	PHL	2016	13
Niddrie (Western Metropolitan)	POL		8
Niddrie (Western Metropolitan)	POL	1955	35
Niddrie (Western Metropolitan)	POL	1965	38
Niddrie (Western Metropolitan)	POL	1975	30
Niddrie (Western Metropolitan)	POL	1985	59
Niddrie (Western Metropolitan)	POL	1995	19
Niddrie (Western Metropolitan)	POL	2005	4
Niddrie (Western Metropolitan)	POL	2011	4
Niddrie (Western Metropolitan)	POL	2014	3
Niddrie (Western Metropolitan)	SGP		5
Niddrie (Western Metropolitan)	SGP	1975	8
Niddrie (Western Metropolitan)	SGP	1985	9
Niddrie (Western Metropolitan)	SGP	1995	16
Niddrie (Western Metropolitan)	SGP	2005	29
Niddrie (Western Metropolitan)	SGP	2010	18
Niddrie (Western Metropolitan)	SGP	2011	3
Niddrie (Western Metropolitan)	SGP	2015	7
Niddrie (Western Metropolitan)	THA	1985	4
Niddrie (Western Metropolitan)	THA	1995	11
Niddrie (Western Metropolitan)	THA	2005	26
Niddrie (Western Metropolitan)	THA	2010	21
Niddrie (Western Metropolitan)	THA	2011	3
Niddrie (Western Metropolitan)	THA	2012	5
Niddrie (Western Metropolitan)	THA	2013	3
Niddrie (Western Metropolitan)	THA	2014	3
Niddrie (Western Metropolitan)	THA	2015	3
Niddrie (Western Metropolitan)	THA	2016	8
Niddrie (Western Metropolitan)	TUR	1975	43
Niddrie (Western Metropolitan)	TUR	1985	19
Niddrie (Western Metropolitan)	TUR	1995	24
Niddrie (Western Metropolitan)	TUR	2005	3
Niddrie (Western Metropolitan)	TUR	2010	6
Niddrie (Western Metropolitan)	TUR	2012	3
Niddrie (Western Metropolitan)	TUR	2015	3
Niddrie (Western Metropolitan)	USA		3
Niddrie (Western Metropolitan)	USA	1965	7
Niddrie (Western Metropolitan)	USA	1975	11
Niddrie (Western Metropolitan)	USA	1985	10
Niddrie (Western Metropolitan)	USA	1995	14
Niddrie (Western Metropolitan)	USA	2005	29
Niddrie (Western Metropolitan)	USA	2010	20
Niddrie (Western Metropolitan)	USA	2011	3
Niddrie (Western Metropolitan)	USA	2012	16
Niddrie (Western Metropolitan)	USA	2013	7
Niddrie (Western Metropolitan)	USA	2014	3
Niddrie (Western Metropolitan)	VNM		34
Niddrie (Western Metropolitan)	VNM	1975	4
Niddrie (Western Metropolitan)	VNM	1985	558
Niddrie (Western Metropolitan)	VNM	1995	362
Niddrie (Western Metropolitan)	VNM	2005	99
Niddrie (Western Metropolitan)	VNM	2010	62
Niddrie (Western Metropolitan)	VNM	2011	12
Niddrie (Western Metropolitan)	VNM	2012	12
Niddrie (Western Metropolitan)	VNM	2013	17
Niddrie (Western Metropolitan)	VNM	2014	31
Niddrie (Western Metropolitan)	VNM	2015	18
Niddrie (Western Metropolitan)	VNM	2016	10
Niddrie (Western Metropolitan)	ZAF	1965	3
Niddrie (Western Metropolitan)	ZAF	1975	8
Niddrie (Western Metropolitan)	ZAF	1985	16
Niddrie (Western Metropolitan)	ZAF	1995	25
Niddrie (Western Metropolitan)	ZAF	2005	20
Niddrie (Western Metropolitan)	ZAF	2010	13
Niddrie (Western Metropolitan)	ZAF	2011	4
Niddrie (Western Metropolitan)	ZAF	2012	5
Niddrie (Western Metropolitan)	ZAF	2013	3
Niddrie (Western Metropolitan)	ZAF	2014	6
Niddrie (Western Metropolitan)	ZWE	1985	5
Niddrie (Western Metropolitan)	ZWE	1995	3
Niddrie (Western Metropolitan)	ZWE	2005	3
Niddrie (Western Metropolitan)	ZWE	2010	3
Northcote (Northern Metropolitan)			78
Northcote (Northern Metropolitan)		1946	3
Northcote (Northern Metropolitan)		1955	85
Northcote (Northern Metropolitan)		1965	97
Northcote (Northern Metropolitan)		1975	279
Northcote (Northern Metropolitan)		1985	242
Northcote (Northern Metropolitan)		1995	234
Northcote (Northern Metropolitan)		2005	306
Northcote (Northern Metropolitan)		2010	384
Northcote (Northern Metropolitan)		2011	89
Northcote (Northern Metropolitan)		2012	100
Northcote (Northern Metropolitan)		2013	155
Northcote (Northern Metropolitan)		2014	187
Northcote (Northern Metropolitan)		2015	171
Northcote (Northern Metropolitan)		2016	96
Northcote (Northern Metropolitan)	CAN		7
Northcote (Northern Metropolitan)	CAN	1965	4
Northcote (Northern Metropolitan)	CAN	1975	18
Northcote (Northern Metropolitan)	CAN	1985	20
Northcote (Northern Metropolitan)	CAN	1995	20
Northcote (Northern Metropolitan)	CAN	2005	33
Northcote (Northern Metropolitan)	CAN	2010	27
Northcote (Northern Metropolitan)	CAN	2011	17
Northcote (Northern Metropolitan)	CAN	2012	8
Northcote (Northern Metropolitan)	CAN	2013	3
Northcote (Northern Metropolitan)	CAN	2014	12
Northcote (Northern Metropolitan)	CAN	2015	14
Northcote (Northern Metropolitan)	CAN	2016	5
Northcote (Northern Metropolitan)	CHN		35
Northcote (Northern Metropolitan)	CHN	1955	3
Northcote (Northern Metropolitan)	CHN	1975	3
Northcote (Northern Metropolitan)	CHN	1985	27
Northcote (Northern Metropolitan)	CHN	1995	173
Northcote (Northern Metropolitan)	CHN	2005	162
Northcote (Northern Metropolitan)	CHN	2010	159
Northcote (Northern Metropolitan)	CHN	2011	24
Northcote (Northern Metropolitan)	CHN	2012	48
Northcote (Northern Metropolitan)	CHN	2013	63
Northcote (Northern Metropolitan)	CHN	2014	67
Northcote (Northern Metropolitan)	CHN	2015	50
Northcote (Northern Metropolitan)	CHN	2016	45
Northcote (Northern Metropolitan)	DEU		11
Northcote (Northern Metropolitan)	DEU	1955	43
Northcote (Northern Metropolitan)	DEU	1965	18
Northcote (Northern Metropolitan)	DEU	1975	23
Northcote (Northern Metropolitan)	DEU	1985	35
Northcote (Northern Metropolitan)	DEU	1995	28
Northcote (Northern Metropolitan)	DEU	2005	51
Northcote (Northern Metropolitan)	DEU	2010	33
Northcote (Northern Metropolitan)	DEU	2011	3
Northcote (Northern Metropolitan)	DEU	2012	8
Northcote (Northern Metropolitan)	DEU	2013	8
Northcote (Northern Metropolitan)	DEU	2014	8
Northcote (Northern Metropolitan)	DEU	2015	6
Northcote (Northern Metropolitan)	DEU	2016	4
Northcote (Northern Metropolitan)	EGY		6
Northcote (Northern Metropolitan)	EGY	1955	4
Northcote (Northern Metropolitan)	EGY	1965	27
Northcote (Northern Metropolitan)	EGY	1975	32
Northcote (Northern Metropolitan)	EGY	1985	3
Northcote (Northern Metropolitan)	EGY	1995	14
Northcote (Northern Metropolitan)	EGY	2005	3
Northcote (Northern Metropolitan)	FJI	1985	13
Northcote (Northern Metropolitan)	FJI	1995	15
Northcote (Northern Metropolitan)	FJI	2005	5
Northcote (Northern Metropolitan)	FJI	2010	10
Northcote (Northern Metropolitan)	FJI	2011	5
Northcote (Northern Metropolitan)	GBR		71
Northcote (Northern Metropolitan)	GBR	1946	3
Northcote (Northern Metropolitan)	GBR	1955	61
Northcote (Northern Metropolitan)	GBR	1965	194
Northcote (Northern Metropolitan)	GBR	1975	332
Northcote (Northern Metropolitan)	GBR	1985	258
Northcote (Northern Metropolitan)	GBR	1995	262
Northcote (Northern Metropolitan)	GBR	2005	363
Northcote (Northern Metropolitan)	GBR	2010	313
Northcote (Northern Metropolitan)	GBR	2011	68
Northcote (Northern Metropolitan)	GBR	2012	83
Northcote (Northern Metropolitan)	GBR	2013	77
Northcote (Northern Metropolitan)	GBR	2014	79
Northcote (Northern Metropolitan)	GBR	2015	63
Northcote (Northern Metropolitan)	GBR	2016	26
Northcote (Northern Metropolitan)	GRC		113
Northcote (Northern Metropolitan)	GRC	1946	8
Northcote (Northern Metropolitan)	GRC	1955	117
Northcote (Northern Metropolitan)	GRC	1965	1120
Northcote (Northern Metropolitan)	GRC	1975	846
Northcote (Northern Metropolitan)	GRC	1985	79
Northcote (Northern Metropolitan)	GRC	1995	46
Northcote (Northern Metropolitan)	GRC	2005	18
Northcote (Northern Metropolitan)	GRC	2010	8
Northcote (Northern Metropolitan)	GRC	2011	12
Northcote (Northern Metropolitan)	GRC	2012	34
Northcote (Northern Metropolitan)	GRC	2013	11
Northcote (Northern Metropolitan)	GRC	2014	11
Northcote (Northern Metropolitan)	GRC	2015	12
Northcote (Northern Metropolitan)	GRC	2016	4
Northcote (Northern Metropolitan)	HKG		10
Northcote (Northern Metropolitan)	HKG	1975	7
Northcote (Northern Metropolitan)	HKG	1985	18
Northcote (Northern Metropolitan)	HKG	1995	34
Northcote (Northern Metropolitan)	HKG	2005	20
Northcote (Northern Metropolitan)	HKG	2010	10
Northcote (Northern Metropolitan)	HKG	2011	3
Northcote (Northern Metropolitan)	HKG	2012	3
Northcote (Northern Metropolitan)	HKG	2013	4
Northcote (Northern Metropolitan)	HKG	2014	4
Northcote (Northern Metropolitan)	HKG	2015	4
Northcote (Northern Metropolitan)	HKG	2016	3
Northcote (Northern Metropolitan)	HRV		7
Northcote (Northern Metropolitan)	HRV	1955	7
Northcote (Northern Metropolitan)	HRV	1965	26
Northcote (Northern Metropolitan)	HRV	1975	62
Northcote (Northern Metropolitan)	HRV	1985	5
Northcote (Northern Metropolitan)	HRV	1995	13
Northcote (Northern Metropolitan)	HRV	2005	18
Northcote (Northern Metropolitan)	HRV	2010	3
Northcote (Northern Metropolitan)	IDN		5
Northcote (Northern Metropolitan)	IDN	1975	4
Northcote (Northern Metropolitan)	IDN	1985	9
Northcote (Northern Metropolitan)	IDN	1995	12
Northcote (Northern Metropolitan)	IDN	2005	25
Northcote (Northern Metropolitan)	IDN	2010	18
Northcote (Northern Metropolitan)	IDN	2011	3
Northcote (Northern Metropolitan)	IDN	2013	3
Northcote (Northern Metropolitan)	IDN	2014	3
Northcote (Northern Metropolitan)	IDN	2016	3
Northcote (Northern Metropolitan)	IND		19
Northcote (Northern Metropolitan)	IND	1955	7
Northcote (Northern Metropolitan)	IND	1965	4
Northcote (Northern Metropolitan)	IND	1975	48
Northcote (Northern Metropolitan)	IND	1985	25
Northcote (Northern Metropolitan)	IND	1995	32
Northcote (Northern Metropolitan)	IND	2005	110
Northcote (Northern Metropolitan)	IND	2010	332
Northcote (Northern Metropolitan)	IND	2011	35
Northcote (Northern Metropolitan)	IND	2012	38
Northcote (Northern Metropolitan)	IND	2013	64
Northcote (Northern Metropolitan)	IND	2014	87
Northcote (Northern Metropolitan)	IND	2015	85
Northcote (Northern Metropolitan)	IND	2016	60
Northcote (Northern Metropolitan)	IRL		11
Northcote (Northern Metropolitan)	IRL	1955	7
Northcote (Northern Metropolitan)	IRL	1975	21
Northcote (Northern Metropolitan)	IRL	1985	21
Northcote (Northern Metropolitan)	IRL	1995	46
Northcote (Northern Metropolitan)	IRL	2005	47
Northcote (Northern Metropolitan)	IRL	2010	71
Northcote (Northern Metropolitan)	IRL	2011	19
Northcote (Northern Metropolitan)	IRL	2012	13
Northcote (Northern Metropolitan)	IRL	2013	10
Northcote (Northern Metropolitan)	IRL	2014	13
Northcote (Northern Metropolitan)	IRL	2015	7
Northcote (Northern Metropolitan)	IRL	2016	3
Northcote (Northern Metropolitan)	IRN		3
Northcote (Northern Metropolitan)	IRN	1975	3
Northcote (Northern Metropolitan)	IRN	1985	8
Northcote (Northern Metropolitan)	IRN	1995	11
Northcote (Northern Metropolitan)	IRN	2005	14
Northcote (Northern Metropolitan)	IRN	2010	45
Northcote (Northern Metropolitan)	IRN	2011	17
Northcote (Northern Metropolitan)	IRN	2012	19
Northcote (Northern Metropolitan)	IRN	2013	27
Northcote (Northern Metropolitan)	IRN	2014	3
Northcote (Northern Metropolitan)	IRN	2015	6
Northcote (Northern Metropolitan)	IRN	2016	9
Northcote (Northern Metropolitan)	IRQ	1985	3
Northcote (Northern Metropolitan)	IRQ	1995	3
Northcote (Northern Metropolitan)	IRQ	2005	8
Northcote (Northern Metropolitan)	IRQ	2010	11
Northcote (Northern Metropolitan)	IRQ	2012	3
Northcote (Northern Metropolitan)	ITA		77
Northcote (Northern Metropolitan)	ITA	1946	7
Northcote (Northern Metropolitan)	ITA	1955	418
Northcote (Northern Metropolitan)	ITA	1965	706
Northcote (Northern Metropolitan)	ITA	1975	332
Northcote (Northern Metropolitan)	ITA	1985	29
Northcote (Northern Metropolitan)	ITA	1995	18
Northcote (Northern Metropolitan)	ITA	2005	18
Northcote (Northern Metropolitan)	ITA	2010	16
Northcote (Northern Metropolitan)	ITA	2011	9
Northcote (Northern Metropolitan)	ITA	2012	18
Northcote (Northern Metropolitan)	ITA	2013	16
Northcote (Northern Metropolitan)	ITA	2014	26
Northcote (Northern Metropolitan)	ITA	2015	13
Northcote (Northern Metropolitan)	ITA	2016	13
Northcote (Northern Metropolitan)	JPN		8
Northcote (Northern Metropolitan)	JPN	1985	7
Northcote (Northern Metropolitan)	JPN	1995	26
Northcote (Northern Metropolitan)	JPN	2005	47
Northcote (Northern Metropolitan)	JPN	2010	34
Northcote (Northern Metropolitan)	JPN	2011	9
Northcote (Northern Metropolitan)	JPN	2012	3
Northcote (Northern Metropolitan)	JPN	2013	3
Northcote (Northern Metropolitan)	JPN	2014	8
Northcote (Northern Metropolitan)	JPN	2015	7
Northcote (Northern Metropolitan)	JPN	2016	3
Northcote (Northern Metropolitan)	KOR		8
Northcote (Northern Metropolitan)	KOR	1985	7
Northcote (Northern Metropolitan)	KOR	1995	7
Northcote (Northern Metropolitan)	KOR	2005	19
Northcote (Northern Metropolitan)	KOR	2010	12
Northcote (Northern Metropolitan)	KOR	2011	3
Northcote (Northern Metropolitan)	KOR	2012	3
Northcote (Northern Metropolitan)	KOR	2013	10
Northcote (Northern Metropolitan)	KOR	2014	3
Northcote (Northern Metropolitan)	KOR	2015	3
Northcote (Northern Metropolitan)	LBN		13
Northcote (Northern Metropolitan)	LBN	1955	3
Northcote (Northern Metropolitan)	LBN	1965	47
Northcote (Northern Metropolitan)	LBN	1975	114
Northcote (Northern Metropolitan)	LBN	1985	61
Northcote (Northern Metropolitan)	LBN	1995	48
Northcote (Northern Metropolitan)	LBN	2005	20
Northcote (Northern Metropolitan)	LBN	2010	8
Northcote (Northern Metropolitan)	LBN	2012	3
Northcote (Northern Metropolitan)	LBN	2014	3
Northcote (Northern Metropolitan)	LKA	1965	7
Northcote (Northern Metropolitan)	LKA	1975	16
Northcote (Northern Metropolitan)	LKA	1985	17
Northcote (Northern Metropolitan)	LKA	1995	41
Northcote (Northern Metropolitan)	LKA	2005	16
