SED_NAME16	Age	Sex	persons
No usual address (Vic.)	0-4	M	215
No usual address (Vic.)	5-14	F	197
No usual address (Vic.)	5-14	M	173
No usual address (Vic.)	15-19	F	178
No usual address (Vic.)	15-19	M	180
No usual address (Vic.)	20-24	F	453
No usual address (Vic.)	20-24	M	447
No usual address (Vic.)	25-34	F	795
No usual address (Vic.)	25-34	M	1052
No usual address (Vic.)	35-44	F	479
No usual address (Vic.)	35-44	M	813
No usual address (Vic.)	45-54	F	347
No usual address (Vic.)	45-54	M	628
No usual address (Vic.)	55-64	F	352
No usual address (Vic.)	55-64	M	460
No usual address (Vic.)	65-74	F	204
No usual address (Vic.)	65-74	M	283
No usual address (Vic.)	75-84	F	49
No usual address (Vic.)	75-84	M	72
No usual address (Vic.)	85+	F	28
No usual address (Vic.)	85+	M	9
Migratory - Offshore - Shipping (Vic.)	25-34	M	4
Migratory - Offshore - Shipping (Vic.)	35-44	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	M	11
Migratory - Offshore - Shipping (Vic.)	55-64	M	5
Albert	0-4	F	2834
Albert	0-4	M	2888
Albert	5-14	F	5723
Albert	5-14	M	5869
Albert	15-19	F	2528
Albert	15-19	M	2475
Albert	20-24	F	2165
Albert	20-24	M	2164
Albert	25-34	F	5305
Albert	25-34	M	4810
Albert	35-44	F	5622
Albert	35-44	M	5301
Albert	45-54	F	4684
Albert	45-54	M	4501
Albert	55-64	F	3425
Albert	55-64	M	3146
Albert	65-74	F	2165
Albert	65-74	M	2220
Albert	75-84	F	795
Albert	75-84	M	782
Albert	85+	F	311
Albert	85+	M	187
Algester	0-4	F	2021
Algester	0-4	M	2089
Algester	5-14	F	3842
Algester	5-14	M	4085
Algester	15-19	F	1878
Algester	15-19	M	2001
Algester	20-24	F	1728
Algester	20-24	M	1839
Algester	25-34	F	4200
Algester	25-34	M	3933
Algester	35-44	F	4067
Algester	35-44	M	3852
Algester	45-54	F	3982
Algester	45-54	M	3514
Algester	55-64	F	2884
Algester	55-64	M	2719
Algester	65-74	F	1745
Algester	65-74	M	1697
Algester	75-84	F	832
Algester	75-84	M	684
Algester	85+	F	455
Algester	85+	M	256
Ashgrove	0-4	F	1426
Ashgrove	0-4	M	1504
Ashgrove	5-14	F	3199
Ashgrove	5-14	M	3582
Ashgrove	15-19	F	1502
Ashgrove	15-19	M	1703
Ashgrove	20-24	F	1680
Ashgrove	20-24	M	1996
Ashgrove	25-34	F	2890
Ashgrove	25-34	M	2946
Ashgrove	35-44	F	3701
Ashgrove	35-44	M	3268
Ashgrove	45-54	F	3491
Ashgrove	45-54	M	3358
Ashgrove	55-64	F	2445
Ashgrove	55-64	M	2280
Ashgrove	65-74	F	1739
Ashgrove	65-74	M	1520
Ashgrove	75-84	F	913
Ashgrove	75-84	M	708
Ashgrove	85+	F	471
Ashgrove	85+	M	254
Aspley	0-4	F	1236
Aspley	0-4	M	1299
Aspley	5-14	F	2737
Aspley	5-14	M	2791
Aspley	15-19	F	1421
Aspley	15-19	M	1433
Aspley	20-24	F	1373
Aspley	20-24	M	1382
Aspley	25-34	F	2677
Aspley	25-34	M	2619
Aspley	35-44	F	3015
Aspley	35-44	M	2868
Aspley	45-54	F	3212
Aspley	45-54	M	2969
Aspley	55-64	F	2812
Aspley	55-64	M	2530
Aspley	65-74	F	2229
Aspley	65-74	M	1968
Aspley	75-84	F	1507
Aspley	75-84	M	1132
Aspley	85+	F	852
Aspley	85+	M	434
Barron River	0-4	F	1757
Barron River	0-4	M	1928
Barron River	5-14	F	4304
Barron River	5-14	M	4505
Barron River	15-19	F	1801
Barron River	15-19	M	1959
Barron River	20-24	F	1485
Barron River	20-24	M	1447
Barron River	25-34	F	3711
Barron River	25-34	M	3341
Barron River	35-44	F	4902
Barron River	35-44	M	4217
Barron River	45-54	F	5210
Barron River	45-54	M	4643
Barron River	55-64	F	4080
Barron River	55-64	M	4030
Barron River	65-74	F	2490
Barron River	65-74	M	2710
Barron River	75-84	F	905
Barron River	75-84	M	953
Barron River	85+	F	354
Barron River	85+	M	224
Beaudesert	0-4	F	1742
Beaudesert	0-4	M	1781
Beaudesert	5-14	F	4198
Beaudesert	5-14	M	4320
Beaudesert	15-19	F	1841
Beaudesert	15-19	M	1944
Beaudesert	20-24	F	1480
Beaudesert	20-24	M	1502
Beaudesert	25-34	F	3122
Beaudesert	25-34	M	2931
Beaudesert	35-44	F	3880
Beaudesert	35-44	M	3618
Beaudesert	45-54	F	4424
Beaudesert	45-54	M	4177
Beaudesert	55-64	F	3848
Beaudesert	55-64	M	3739
Beaudesert	65-74	F	2947
Beaudesert	65-74	M	3058
Beaudesert	75-84	F	1346
Beaudesert	75-84	M	1301
Beaudesert	85+	F	512
Beaudesert	85+	M	387
Brisbane Central	0-4	F	1076
Brisbane Central	0-4	M	1074
Brisbane Central	5-14	F	1438
Brisbane Central	5-14	M	1483
Brisbane Central	15-19	F	1563
Brisbane Central	15-19	M	1316
Brisbane Central	20-24	F	4580
Brisbane Central	20-24	M	4154
Brisbane Central	25-34	F	9383
Brisbane Central	25-34	M	10058
Brisbane Central	35-44	F	4186
Brisbane Central	35-44	M	5066
Brisbane Central	45-54	F	2974
Brisbane Central	45-54	M	3619
Brisbane Central	55-64	F	2463
Brisbane Central	55-64	M	2720
Brisbane Central	65-74	F	1530
Brisbane Central	65-74	M	1640
Brisbane Central	75-84	F	735
Brisbane Central	75-84	M	666
Brisbane Central	85+	F	553
Brisbane Central	85+	M	227
Broadwater	0-4	F	1206
Broadwater	0-4	M	1234
Broadwater	5-14	F	2177
Broadwater	5-14	M	2388
Broadwater	15-19	F	1208
Broadwater	15-19	M	1213
Broadwater	20-24	F	1652
Broadwater	20-24	M	1495
Broadwater	25-34	F	3090
Broadwater	25-34	M	2931
Broadwater	35-44	F	3279
Broadwater	35-44	M	3054
Broadwater	45-54	F	3618
Broadwater	45-54	M	3223
Broadwater	55-64	F	3880
Broadwater	55-64	M	3096
Broadwater	65-74	F	3832
Broadwater	65-74	M	3301
Broadwater	75-84	F	2159
Broadwater	75-84	M	1847
Broadwater	85+	F	1078
Broadwater	85+	M	642
Buderim	0-4	F	1377
Buderim	0-4	M	1401
Buderim	5-14	F	3456
Buderim	5-14	M	3431
Buderim	15-19	F	1669
Buderim	15-19	M	1647
Buderim	20-24	F	1381
Buderim	20-24	M	1335
Buderim	25-34	F	2636
Buderim	25-34	M	2461
Buderim	35-44	F	3420
Buderim	35-44	M	2898
Buderim	45-54	F	3881
Buderim	45-54	M	3389
Buderim	55-64	F	3305
Buderim	55-64	M	2890
Buderim	65-74	F	2769
Buderim	65-74	M	2441
Buderim	75-84	F	1560
Buderim	75-84	M	1310
Buderim	85+	F	789
Buderim	85+	M	505
Bulimba	0-4	F	1790
Bulimba	0-4	M	1814
Bulimba	5-14	F	3098
Bulimba	5-14	M	3262
Bulimba	15-19	F	1390
Bulimba	15-19	M	1327
Bulimba	20-24	F	1928
Bulimba	20-24	M	1819
Bulimba	25-34	F	5112
Bulimba	25-34	M	4752
Bulimba	35-44	F	4439
Bulimba	35-44	M	4334
Bulimba	45-54	F	3652
Bulimba	45-54	M	3517
Bulimba	55-64	F	2566
Bulimba	55-64	M	2392
Bulimba	65-74	F	1458
Bulimba	65-74	M	1331
Bulimba	75-84	F	845
Bulimba	75-84	M	665
Bulimba	85+	F	604
Bulimba	85+	M	258
Bundaberg	0-4	F	1201
Bundaberg	0-4	M	1305
Bundaberg	5-14	F	2592
Bundaberg	5-14	M	2724
Bundaberg	15-19	F	1289
Bundaberg	15-19	M	1378
Bundaberg	20-24	F	1343
Bundaberg	20-24	M	1374
Bundaberg	25-34	F	2668
Bundaberg	25-34	M	2503
Bundaberg	35-44	F	2376
Bundaberg	35-44	M	2173
Bundaberg	45-54	F	2699
Bundaberg	45-54	M	2501
Bundaberg	55-64	F	2808
Bundaberg	55-64	M	2513
Bundaberg	65-74	F	2642
Bundaberg	65-74	M	2347
Bundaberg	75-84	F	2035
Bundaberg	75-84	M	1603
Bundaberg	85+	F	1029
Bundaberg	85+	M	593
Bundamba	0-4	F	3809
Bundamba	0-4	M	4079
Bundamba	5-14	F	6526
Bundamba	5-14	M	6841
Bundamba	15-19	F	2709
Bundamba	15-19	M	2915
Bundamba	20-24	F	3121
Bundamba	20-24	M	2909
Bundamba	25-34	F	7391
Bundamba	25-34	M	6596
Bundamba	35-44	F	5910
Bundamba	35-44	M	5676
Bundamba	45-54	F	4571
Bundamba	45-54	M	4500
Bundamba	55-64	F	3200
Bundamba	55-64	M	3169
Bundamba	65-74	F	1843
Bundamba	65-74	M	1757
Bundamba	75-84	F	849
Bundamba	75-84	M	699
Bundamba	85+	F	319
Bundamba	85+	M	177
Burdekin	0-4	F	1272
Burdekin	0-4	M	1386
Burdekin	5-14	F	2733
Burdekin	5-14	M	3010
Burdekin	15-19	F	1369
Burdekin	15-19	M	1757
Burdekin	20-24	F	1462
Burdekin	20-24	M	2278
Burdekin	25-34	F	2831
Burdekin	25-34	M	3279
Burdekin	35-44	F	2876
Burdekin	35-44	M	2990
Burdekin	45-54	F	3252
Burdekin	45-54	M	3281
Burdekin	55-64	F	3075
Burdekin	55-64	M	3317
Burdekin	65-74	F	2254
Burdekin	65-74	M	2586
Burdekin	75-84	F	1235
Burdekin	75-84	M	1191
Burdekin	85+	F	503
Burdekin	85+	M	330
Burleigh	0-4	F	1559
Burleigh	0-4	M	1494
Burleigh	5-14	F	2903
Burleigh	5-14	M	3105
Burleigh	15-19	F	1355
Burleigh	15-19	M	1362
Burleigh	20-24	F	1458
Burleigh	20-24	M	1367
Burleigh	25-34	F	3955
Burleigh	25-34	M	3575
Burleigh	35-44	F	3963
Burleigh	35-44	M	3739
Burleigh	45-54	F	3451
Burleigh	45-54	M	3159
Burleigh	55-64	F	3197
Burleigh	55-64	M	2744
Burleigh	65-74	F	2655
Burleigh	65-74	M	2316
Burleigh	75-84	F	1530
Burleigh	75-84	M	1321
Burleigh	85+	F	822
Burleigh	85+	M	463
Burnett	0-4	F	1119
Burnett	0-4	M	1156
Burnett	5-14	F	2975
Burnett	5-14	M	3221
Burnett	15-19	F	1373
Burnett	15-19	M	1473
Burnett	20-24	F	892
Burnett	20-24	M	969
Burnett	25-34	F	2104
Burnett	25-34	M	1876
Burnett	35-44	F	2754
Burnett	35-44	M	2571
Burnett	45-54	F	3620
Burnett	45-54	M	3403
Burnett	55-64	F	4018
Burnett	55-64	M	3961
Burnett	65-74	F	3507
Burnett	65-74	M	3859
Burnett	75-84	F	1363
Burnett	75-84	M	1566
Burnett	85+	F	347
Burnett	85+	M	317
Cairns	0-4	F	1761
Cairns	0-4	M	1852
Cairns	5-14	F	3418
Cairns	5-14	M	3600
Cairns	15-19	F	1702
Cairns	15-19	M	1765
Cairns	20-24	F	2022
Cairns	20-24	M	1985
Cairns	25-34	F	4930
Cairns	25-34	M	4530
Cairns	35-44	F	4500
Cairns	35-44	M	4094
Cairns	45-54	F	4144
Cairns	45-54	M	4175
Cairns	55-64	F	3647
Cairns	55-64	M	3655
Cairns	65-74	F	2381
Cairns	65-74	M	2635
Cairns	75-84	F	1258
Cairns	75-84	M	1148
Cairns	85+	F	697
Cairns	85+	M	337
Callide	0-4	F	1310
Callide	0-4	M	1425
Callide	5-14	F	3017
Callide	5-14	M	3218
Callide	15-19	F	1238
Callide	15-19	M	1341
Callide	20-24	F	1032
Callide	20-24	M	1095
Callide	25-34	F	2342
Callide	25-34	M	2455
Callide	35-44	F	2683
Callide	35-44	M	2575
Callide	45-54	F	3246
Callide	45-54	M	3338
Callide	55-64	F	3204
Callide	55-64	M	3431
Callide	65-74	F	2630
Callide	65-74	M	3000
Callide	75-84	F	1254
Callide	75-84	M	1463
Callide	85+	F	507
Callide	85+	M	376
Caloundra	0-4	F	1294
Caloundra	0-4	M	1359
Caloundra	5-14	F	3150
Caloundra	5-14	M	3185
Caloundra	15-19	F	1468
Caloundra	15-19	M	1577
Caloundra	20-24	F	1143
Caloundra	20-24	M	1162
Caloundra	25-34	F	2624
Caloundra	25-34	M	2355
Caloundra	35-44	F	3322
Caloundra	35-44	M	3070
Caloundra	45-54	F	3645
Caloundra	45-54	M	3326
Caloundra	55-64	F	3652
Caloundra	55-64	M	3188
Caloundra	65-74	F	3449
Caloundra	65-74	M	3165
Caloundra	75-84	F	1773
Caloundra	75-84	M	1666
Caloundra	85+	F	966
Caloundra	85+	M	566
Capalaba	0-4	F	1423
Capalaba	0-4	M	1523
Capalaba	5-14	F	2994
Capalaba	5-14	M	3283
Capalaba	15-19	F	1431
Capalaba	15-19	M	1571
Capalaba	20-24	F	1445
Capalaba	20-24	M	1591
Capalaba	25-34	F	3150
Capalaba	25-34	M	3118
Capalaba	35-44	F	3244
Capalaba	35-44	M	3117
Capalaba	45-54	F	3403
Capalaba	45-54	M	3094
Capalaba	55-64	F	3265
Capalaba	55-64	M	3032
Capalaba	65-74	F	2120
Capalaba	65-74	M	2003
Capalaba	75-84	F	968
Capalaba	75-84	M	808
Capalaba	85+	F	518
Capalaba	85+	M	263
Chatsworth	0-4	F	1560
Chatsworth	0-4	M	1762
Chatsworth	5-14	F	3403
Chatsworth	5-14	M	3610
Chatsworth	15-19	F	1644
Chatsworth	15-19	M	1656
Chatsworth	20-24	F	1698
Chatsworth	20-24	M	1695
Chatsworth	25-34	F	3474
Chatsworth	25-34	M	3302
Chatsworth	35-44	F	4022
Chatsworth	35-44	M	3704
Chatsworth	45-54	F	3829
Chatsworth	45-54	M	3433
Chatsworth	55-64	F	3069
Chatsworth	55-64	M	2800
Chatsworth	65-74	F	2012
Chatsworth	65-74	M	1757
Chatsworth	75-84	F	1030
Chatsworth	75-84	M	905
Chatsworth	85+	F	509
Chatsworth	85+	M	287
Clayfield	0-4	F	1292
Clayfield	0-4	M	1493
Clayfield	5-14	F	2733
Clayfield	5-14	M	2751
Clayfield	15-19	F	1518
Clayfield	15-19	M	1286
Clayfield	20-24	F	2139
Clayfield	20-24	M	1920
Clayfield	25-34	F	5112
Clayfield	25-34	M	4934
Clayfield	35-44	F	4007
Clayfield	35-44	M	3914
Clayfield	45-54	F	3674
Clayfield	45-54	M	3724
Clayfield	55-64	F	2810
Clayfield	55-64	M	2774
Clayfield	65-74	F	1767
Clayfield	65-74	M	1734
Clayfield	75-84	F	995
Clayfield	75-84	M	737
Clayfield	85+	F	624
Clayfield	85+	M	294
Cleveland	0-4	F	1144
Cleveland	0-4	M	1284
Cleveland	5-14	F	3171
Cleveland	5-14	M	3303
Cleveland	15-19	F	1695
Cleveland	15-19	M	1841
Cleveland	20-24	F	1326
Cleveland	20-24	M	1451
Cleveland	25-34	F	2303
Cleveland	25-34	M	2247
Cleveland	35-44	F	3160
Cleveland	35-44	M	2738
Cleveland	45-54	F	4049
Cleveland	45-54	M	3567
Cleveland	55-64	F	3679
Cleveland	55-64	M	3488
Cleveland	65-74	F	2893
Cleveland	65-74	M	2585
Cleveland	75-84	F	1650
Cleveland	75-84	M	1334
Cleveland	85+	F	856
Cleveland	85+	M	514
Condamine	0-4	F	1961
Condamine	0-4	M	2136
Condamine	5-14	F	4371
Condamine	5-14	M	4391
Condamine	15-19	F	1953
Condamine	15-19	M	2132
Condamine	20-24	F	1691
Condamine	20-24	M	1966
Condamine	25-34	F	3368
Condamine	25-34	M	3374
Condamine	35-44	F	3639
Condamine	35-44	M	3476
Condamine	45-54	F	3925
Condamine	45-54	M	3765
Condamine	55-64	F	3460
Condamine	55-64	M	3475
Condamine	65-74	F	2488
Condamine	65-74	M	2547
Condamine	75-84	F	1206
Condamine	75-84	M	1215
Condamine	85+	F	516
Condamine	85+	M	349
Cook	0-4	F	1855
Cook	0-4	M	2067
Cook	5-14	F	3850
Cook	5-14	M	4067
Cook	15-19	F	1544
Cook	15-19	M	1637
Cook	20-24	F	1663
Cook	20-24	M	1618
Cook	25-34	F	3625
Cook	25-34	M	3347
Cook	35-44	F	3289
Cook	35-44	M	3260
Cook	45-54	F	3357
Cook	45-54	M	3518
Cook	55-64	F	3085
Cook	55-64	M	3255
Cook	65-74	F	1935
Cook	65-74	M	2245
Cook	75-84	F	851
Cook	75-84	M	1001
Cook	85+	F	299
Cook	85+	M	266
Coomera	0-4	F	2850
Coomera	0-4	M	2974
Coomera	5-14	F	5316
Coomera	5-14	M	5630
Coomera	15-19	F	2431
Coomera	15-19	M	2403
Coomera	20-24	F	2410
Coomera	20-24	M	2290
Coomera	25-34	F	5325
Coomera	25-34	M	4829
Coomera	35-44	F	5286
Coomera	35-44	M	4829
Coomera	45-54	F	4935
Coomera	45-54	M	4714
Coomera	55-64	F	3969
Coomera	55-64	M	3688
Coomera	65-74	F	3490
Coomera	65-74	M	3242
Coomera	75-84	F	1570
Coomera	75-84	M	1470
Coomera	85+	F	612
Coomera	85+	M	383
Currumbin	0-4	F	1205
Currumbin	0-4	M	1358
Currumbin	5-14	F	2648
Currumbin	5-14	M	2913
Currumbin	15-19	F	1330
Currumbin	15-19	M	1414
Currumbin	20-24	F	1246
Currumbin	20-24	M	1342
Currumbin	25-34	F	2852
Currumbin	25-34	M	2637
Currumbin	35-44	F	3220
Currumbin	35-44	M	2974
Currumbin	45-54	F	3630
Currumbin	45-54	M	3210
Currumbin	55-64	F	3615
Currumbin	55-64	M	3286
Currumbin	65-74	F	2678
Currumbin	65-74	M	2647
Currumbin	75-84	F	1545
Currumbin	75-84	M	1316
Currumbin	85+	F	892
Currumbin	85+	M	573
Dalrymple	0-4	F	1494
Dalrymple	0-4	M	1588
Dalrymple	5-14	F	3363
Dalrymple	5-14	M	3554
Dalrymple	15-19	F	1410
Dalrymple	15-19	M	1518
Dalrymple	20-24	F	1078
Dalrymple	20-24	M	1290
Dalrymple	25-34	F	2737
Dalrymple	25-34	M	2845
Dalrymple	35-44	F	2896
Dalrymple	35-44	M	3062
Dalrymple	45-54	F	3269
Dalrymple	45-54	M	3204
Dalrymple	55-64	F	3151
Dalrymple	55-64	M	3360
Dalrymple	65-74	F	2520
Dalrymple	65-74	M	2686
Dalrymple	75-84	F	1265
Dalrymple	75-84	M	1279
Dalrymple	85+	F	512
Dalrymple	85+	M	355
Everton	0-4	F	1416
Everton	0-4	M	1519
Everton	5-14	F	3172
Everton	5-14	M	3316
Everton	15-19	F	1522
Everton	15-19	M	1517
Everton	20-24	F	1467
Everton	20-24	M	1567
Everton	25-34	F	3049
Everton	25-34	M	2862
Everton	35-44	F	3644
Everton	35-44	M	3320
Everton	45-54	F	3407
Everton	45-54	M	3273
Everton	55-64	F	2515
Everton	55-64	M	2363
Everton	65-74	F	1932
Everton	65-74	M	1688
Everton	75-84	F	1015
Everton	75-84	M	767
Everton	85+	F	588
Everton	85+	M	271
Ferny Grove	0-4	F	1413
Ferny Grove	0-4	M	1569
Ferny Grove	5-14	F	3352
Ferny Grove	5-14	M	3601
Ferny Grove	15-19	F	1481
Ferny Grove	15-19	M	1672
Ferny Grove	20-24	F	1117
Ferny Grove	20-24	M	1215
Ferny Grove	25-34	F	2469
Ferny Grove	25-34	M	2239
Ferny Grove	35-44	F	3648
Ferny Grove	35-44	M	3352
Ferny Grove	45-54	F	3601
Ferny Grove	45-54	M	3341
Ferny Grove	55-64	F	2726
Ferny Grove	55-64	M	2562
Ferny Grove	65-74	F	2124
Ferny Grove	65-74	M	2074
Ferny Grove	75-84	F	789
Ferny Grove	75-84	M	729
Ferny Grove	85+	F	427
Ferny Grove	85+	M	224
Gaven	0-4	F	1959
Gaven	0-4	M	2118
Gaven	5-14	F	4142
Gaven	5-14	M	4272
Gaven	15-19	F	1895
Gaven	15-19	M	2009
Gaven	20-24	F	1771
Gaven	20-24	M	1757
Gaven	25-34	F	4058
Gaven	25-34	M	3675
Gaven	35-44	F	4510
Gaven	35-44	M	4147
Gaven	45-54	F	4233
Gaven	45-54	M	4022
Gaven	55-64	F	3278
Gaven	55-64	M	2989
Gaven	65-74	F	2308
Gaven	65-74	M	2197
Gaven	75-84	F	1168
Gaven	75-84	M	1045
Gaven	85+	F	533
Gaven	85+	M	364
Gladstone	0-4	F	2156
Gladstone	0-4	M	2187
Gladstone	5-14	F	4235
Gladstone	5-14	M	4381
Gladstone	15-19	F	1616
Gladstone	15-19	M	1889
Gladstone	20-24	F	1670
Gladstone	20-24	M	1805
Gladstone	25-34	F	4209
Gladstone	25-34	M	3943
Gladstone	35-44	F	4015
Gladstone	35-44	M	4122
Gladstone	45-54	F	3839
Gladstone	45-54	M	4272
Gladstone	55-64	F	2757
Gladstone	55-64	M	3323
Gladstone	65-74	F	1607
Gladstone	65-74	M	1670
Gladstone	75-84	F	771
Gladstone	75-84	M	681
Gladstone	85+	F	305
Gladstone	85+	M	169
Glass House	0-4	F	1461
Glass House	0-4	M	1535
Glass House	5-14	F	3567
Glass House	5-14	M	3870
Glass House	15-19	F	1663
Glass House	15-19	M	1778
Glass House	20-24	F	1403
Glass House	20-24	M	1630
Glass House	25-34	F	2854
Glass House	25-34	M	2977
Glass House	35-44	F	3463
Glass House	35-44	M	3451
Glass House	45-54	F	4167
Glass House	45-54	M	3822
Glass House	55-64	F	3952
Glass House	55-64	M	3760
Glass House	65-74	F	3230
Glass House	65-74	M	3357
Glass House	75-84	F	1276
Glass House	75-84	M	1356
Glass House	85+	F	456
Glass House	85+	M	351
Greenslopes	0-4	F	1527
Greenslopes	0-4	M	1570
Greenslopes	5-14	F	2754
Greenslopes	5-14	M	2962
Greenslopes	15-19	F	1224
Greenslopes	15-19	M	1349
Greenslopes	20-24	F	1827
Greenslopes	20-24	M	1820
Greenslopes	25-34	F	4520
Greenslopes	25-34	M	4097
Greenslopes	35-44	F	3750
Greenslopes	35-44	M	3740
Greenslopes	45-54	F	3171
Greenslopes	45-54	M	2989
Greenslopes	55-64	F	2302
Greenslopes	55-64	M	2039
Greenslopes	65-74	F	1545
Greenslopes	65-74	M	1260
Greenslopes	75-84	F	1080
Greenslopes	75-84	M	749
Greenslopes	85+	F	728
Greenslopes	85+	M	335
Gregory	0-4	F	1699
Gregory	0-4	M	1792
Gregory	5-14	F	3014
Gregory	5-14	M	3263
Gregory	15-19	F	1099
Gregory	15-19	M	1212
Gregory	20-24	F	1235
Gregory	20-24	M	1276
Gregory	25-34	F	3226
Gregory	25-34	M	3144
Gregory	35-44	F	2753
Gregory	35-44	M	2979
Gregory	45-54	F	2780
Gregory	45-54	M	3072
Gregory	55-64	F	2153
Gregory	55-64	M	2577
Gregory	65-74	F	1212
Gregory	65-74	M	1481
Gregory	75-84	F	579
Gregory	75-84	M	609
Gregory	85+	F	210
Gregory	85+	M	149
Gympie	0-4	F	1237
Gympie	0-4	M	1350
Gympie	5-14	F	3057
Gympie	5-14	M	3336
Gympie	15-19	F	1333
Gympie	15-19	M	1441
Gympie	20-24	F	1035
Gympie	20-24	M	1092
Gympie	25-34	F	2312
Gympie	25-34	M	2076
Gympie	35-44	F	2796
Gympie	35-44	M	2536
Gympie	45-54	F	3709
Gympie	45-54	M	3336
Gympie	55-64	F	3939
Gympie	55-64	M	3819
Gympie	65-74	F	3354
Gympie	65-74	M	3460
Gympie	75-84	F	1519
Gympie	75-84	M	1543
Gympie	85+	F	606
Gympie	85+	M	426
Hervey Bay	0-4	F	1249
Hervey Bay	0-4	M	1301
Hervey Bay	5-14	F	3074
Hervey Bay	5-14	M	3219
Hervey Bay	15-19	F	1429
Hervey Bay	15-19	M	1451
Hervey Bay	20-24	F	1147
Hervey Bay	20-24	M	1084
Hervey Bay	25-34	F	2430
Hervey Bay	25-34	M	2157
Hervey Bay	35-44	F	2925
Hervey Bay	35-44	M	2513
Hervey Bay	45-54	F	3519
Hervey Bay	45-54	M	2961
Hervey Bay	55-64	F	4126
Hervey Bay	55-64	M	3535
Hervey Bay	65-74	F	4440
Hervey Bay	65-74	M	4185
Hervey Bay	75-84	F	2428
Hervey Bay	75-84	M	2341
Hervey Bay	85+	F	893
Hervey Bay	85+	M	621
Hinchinbrook	0-4	F	1763
Hinchinbrook	0-4	M	1993
Hinchinbrook	5-14	F	3401
Hinchinbrook	5-14	M	3544
Hinchinbrook	15-19	F	1392
Hinchinbrook	15-19	M	1547
Hinchinbrook	20-24	F	1443
Hinchinbrook	20-24	M	1538
Hinchinbrook	25-34	F	3544
Hinchinbrook	25-34	M	3520
Hinchinbrook	35-44	F	3283
Hinchinbrook	35-44	M	3252
Hinchinbrook	45-54	F	3427
Hinchinbrook	45-54	M	3563
Hinchinbrook	55-64	F	3416
Hinchinbrook	55-64	M	3646
Hinchinbrook	65-74	F	2421
Hinchinbrook	65-74	M	2808
Hinchinbrook	75-84	F	1174
Hinchinbrook	75-84	M	1301
Hinchinbrook	85+	F	489
Hinchinbrook	85+	M	331
Inala	0-4	F	2080
Inala	0-4	M	2211
Inala	5-14	F	3995
Inala	5-14	M	4219
Inala	15-19	F	2013
Inala	15-19	M	2207
Inala	20-24	F	2125
Inala	20-24	M	2480
Inala	25-34	F	4452
Inala	25-34	M	4814
Inala	35-44	F	3966
Inala	35-44	M	4315
Inala	45-54	F	3829
Inala	45-54	M	3995
Inala	55-64	F	2899
Inala	55-64	M	2950
Inala	65-74	F	1837
Inala	65-74	M	1735
Inala	75-84	F	974
Inala	75-84	M	817
Inala	85+	F	352
Inala	85+	M	240
Indooroopilly	0-4	F	1191
Indooroopilly	0-4	M	1148
Indooroopilly	5-14	F	2524
Indooroopilly	5-14	M	2781
Indooroopilly	15-19	F	2511
Indooroopilly	15-19	M	2236
Indooroopilly	20-24	F	4230
Indooroopilly	20-24	M	3944
Indooroopilly	25-34	F	3843
Indooroopilly	25-34	M	4031
Indooroopilly	35-44	F	3163
Indooroopilly	35-44	M	3034
Indooroopilly	45-54	F	2793
Indooroopilly	45-54	M	2563
Indooroopilly	55-64	F	2247
Indooroopilly	55-64	M	2082
Indooroopilly	65-74	F	1773
Indooroopilly	65-74	M	1521
Indooroopilly	75-84	F	848
Indooroopilly	75-84	M	693
Indooroopilly	85+	F	507
Indooroopilly	85+	M	290
Ipswich	0-4	F	1878
Ipswich	0-4	M	1982
Ipswich	5-14	F	3599
Ipswich	5-14	M	3664
Ipswich	15-19	F	1711
Ipswich	15-19	M	1771
Ipswich	20-24	F	1811
Ipswich	20-24	M	1863
Ipswich	25-34	F	3916
Ipswich	25-34	M	3718
Ipswich	35-44	F	3369
Ipswich	35-44	M	3260
Ipswich	45-54	F	3353
Ipswich	45-54	M	3249
Ipswich	55-64	F	2920
Ipswich	55-64	M	2775
Ipswich	65-74	F	2065
Ipswich	65-74	M	1897
Ipswich	75-84	F	1318
Ipswich	75-84	M	1018
Ipswich	85+	F	648
Ipswich	85+	M	347
Ipswich West	0-4	F	1931
Ipswich West	0-4	M	2072
Ipswich West	5-14	F	4052
Ipswich West	5-14	M	4150
Ipswich West	15-19	F	1827
Ipswich West	15-19	M	1957
Ipswich West	20-24	F	1809
Ipswich West	20-24	M	1821
Ipswich West	25-34	F	3639
Ipswich West	25-34	M	3335
Ipswich West	35-44	F	3518
Ipswich West	35-44	M	3424
Ipswich West	45-54	F	3899
Ipswich West	45-54	M	3691
Ipswich West	55-64	F	3199
Ipswich West	55-64	M	3238
Ipswich West	65-74	F	2297
Ipswich West	65-74	M	2273
Ipswich West	75-84	F	1197
Ipswich West	75-84	M	1028
Ipswich West	85+	F	458
Ipswich West	85+	M	299
Kallangur	0-4	F	1946
Kallangur	0-4	M	2122
Kallangur	5-14	F	3826
Kallangur	5-14	M	4029
Kallangur	15-19	F	1693
Kallangur	15-19	M	1671
Kallangur	20-24	F	1828
Kallangur	20-24	M	1778
Kallangur	25-34	F	3962
Kallangur	25-34	M	3690
Kallangur	35-44	F	3846
Kallangur	35-44	M	3577
Kallangur	45-54	F	3561
Kallangur	45-54	M	3297
Kallangur	55-64	F	2950
Kallangur	55-64	M	2830
