SED_NAME16	Age	MaritalStatus	Registered	adults
Midland (East Metropolitan)	15-19	Married	0	44
Midland (East Metropolitan)	15-19	Never married		2207
Midland (East Metropolitan)	20-24	Married	0	454
Midland (East Metropolitan)	20-24	Married	1	119
Midland (East Metropolitan)	20-24	Never married		1841
Midland (East Metropolitan)	25-34	Married	0	1055
Midland (East Metropolitan)	25-34	Married	1	1761
Midland (East Metropolitan)	25-34	Never married		1986
Midland (East Metropolitan)	35-44	Married	0	711
Midland (East Metropolitan)	35-44	Married	1	2450
Midland (East Metropolitan)	35-44	Never married		1473
Midland (East Metropolitan)	45-54	Married	0	625
Midland (East Metropolitan)	45-54	Married	1	2728
Midland (East Metropolitan)	45-54	Never married		1728
Midland (East Metropolitan)	55-64	Married	0	388
Midland (East Metropolitan)	55-64	Married	1	2414
Midland (East Metropolitan)	55-64	Never married		1478
Midland (East Metropolitan)	65-74	Married	0	169
Midland (East Metropolitan)	65-74	Married	1	1827
Midland (East Metropolitan)	65-74	Never married		1160
Midland (East Metropolitan)	75-84	Married	0	45
Midland (East Metropolitan)	75-84	Married	1	879
Midland (East Metropolitan)	75-84	Never married		734
Midland (East Metropolitan)	85+	Married	0	3
Midland (East Metropolitan)	85+	Married	1	167
Midland (East Metropolitan)	85+	Never married		351
Mirrabooka (East Metropolitan)	15-19	Married	0	29
Mirrabooka (East Metropolitan)	15-19	Married	1	8
Mirrabooka (East Metropolitan)	15-19	Never married		2716
Mirrabooka (East Metropolitan)	20-24	Married	0	328
Mirrabooka (East Metropolitan)	20-24	Married	1	271
Mirrabooka (East Metropolitan)	20-24	Never married		2575
Mirrabooka (East Metropolitan)	25-34	Married	0	1188
Mirrabooka (East Metropolitan)	25-34	Married	1	2900
Mirrabooka (East Metropolitan)	25-34	Never married		3229
Mirrabooka (East Metropolitan)	35-44	Married	0	557
Mirrabooka (East Metropolitan)	35-44	Married	1	3067
Mirrabooka (East Metropolitan)	35-44	Never married		1813
Mirrabooka (East Metropolitan)	45-54	Married	0	437
Mirrabooka (East Metropolitan)	45-54	Married	1	3051
Mirrabooka (East Metropolitan)	45-54	Never married		1707
Mirrabooka (East Metropolitan)	55-64	Married	0	259
Mirrabooka (East Metropolitan)	55-64	Married	1	2692
Mirrabooka (East Metropolitan)	55-64	Never married		1504
Mirrabooka (East Metropolitan)	65-74	Married	0	125
Mirrabooka (East Metropolitan)	65-74	Married	1	1583
Mirrabooka (East Metropolitan)	65-74	Never married		1093
Mirrabooka (East Metropolitan)	75-84	Married	0	30
Mirrabooka (East Metropolitan)	75-84	Married	1	761
Mirrabooka (East Metropolitan)	75-84	Never married		698
Mirrabooka (East Metropolitan)	85+	Married	0	9
Mirrabooka (East Metropolitan)	85+	Married	1	115
Mirrabooka (East Metropolitan)	85+	Never married		240
Moore (Agricultural)	15-19	Married	0	33
Moore (Agricultural)	15-19	Married	1	4
Moore (Agricultural)	15-19	Never married		1388
Moore (Agricultural)	20-24	Married	0	256
Moore (Agricultural)	20-24	Married	1	56
Moore (Agricultural)	20-24	Never married		826
Moore (Agricultural)	25-34	Married	0	753
Moore (Agricultural)	25-34	Married	1	1004
Moore (Agricultural)	25-34	Never married		1003
Moore (Agricultural)	35-44	Married	0	643
Moore (Agricultural)	35-44	Married	1	2065
Moore (Agricultural)	35-44	Never married		780
Moore (Agricultural)	45-54	Married	0	634
Moore (Agricultural)	45-54	Married	1	2879
Moore (Agricultural)	45-54	Never married		1059
Moore (Agricultural)	55-64	Married	0	542
Moore (Agricultural)	55-64	Married	1	3162
Moore (Agricultural)	55-64	Never married		1217
Moore (Agricultural)	65-74	Married	0	236
Moore (Agricultural)	65-74	Married	1	2709
Moore (Agricultural)	65-74	Never married		1052
Moore (Agricultural)	75-84	Married	0	64
Moore (Agricultural)	75-84	Married	1	1040
Moore (Agricultural)	75-84	Never married		622
Moore (Agricultural)	85+	Married	0	3
Moore (Agricultural)	85+	Married	1	136
Moore (Agricultural)	85+	Never married		228
Morley (East Metropolitan)	15-19	Married	0	20
Morley (East Metropolitan)	15-19	Never married		1915
Morley (East Metropolitan)	20-24	Married	0	255
Morley (East Metropolitan)	20-24	Married	1	134
Morley (East Metropolitan)	20-24	Never married		1911
Morley (East Metropolitan)	25-34	Married	0	1270
Morley (East Metropolitan)	25-34	Married	1	2500
Morley (East Metropolitan)	25-34	Never married		2714
Morley (East Metropolitan)	35-44	Married	0	510
Morley (East Metropolitan)	35-44	Married	1	2896
Morley (East Metropolitan)	35-44	Never married		1395
Morley (East Metropolitan)	45-54	Married	0	322
Morley (East Metropolitan)	45-54	Married	1	2538
Morley (East Metropolitan)	45-54	Never married		1371
Morley (East Metropolitan)	55-64	Married	0	212
Morley (East Metropolitan)	55-64	Married	1	2508
Morley (East Metropolitan)	55-64	Never married		1259
Morley (East Metropolitan)	65-74	Married	0	110
Morley (East Metropolitan)	65-74	Married	1	2141
Morley (East Metropolitan)	65-74	Never married		966
Morley (East Metropolitan)	75-84	Married	0	27
Morley (East Metropolitan)	75-84	Married	1	1227
Morley (East Metropolitan)	75-84	Never married		745
Morley (East Metropolitan)	85+	Married	0	10
Morley (East Metropolitan)	85+	Married	1	237
Morley (East Metropolitan)	85+	Never married		388
Mount Lawley (East Metropolitan)	15-19	Married	0	13
Mount Lawley (East Metropolitan)	15-19	Married	1	4
Mount Lawley (East Metropolitan)	15-19	Never married		1748
Mount Lawley (East Metropolitan)	20-24	Married	0	263
Mount Lawley (East Metropolitan)	20-24	Married	1	80
Mount Lawley (East Metropolitan)	20-24	Never married		1877
Mount Lawley (East Metropolitan)	25-34	Married	0	1386
Mount Lawley (East Metropolitan)	25-34	Married	1	2002
Mount Lawley (East Metropolitan)	25-34	Never married		2525
Mount Lawley (East Metropolitan)	35-44	Married	0	574
Mount Lawley (East Metropolitan)	35-44	Married	1	2906
Mount Lawley (East Metropolitan)	35-44	Never married		1426
Mount Lawley (East Metropolitan)	45-54	Married	0	429
Mount Lawley (East Metropolitan)	45-54	Married	1	2687
Mount Lawley (East Metropolitan)	45-54	Never married		1417
Mount Lawley (East Metropolitan)	55-64	Married	0	301
Mount Lawley (East Metropolitan)	55-64	Married	1	2258
Mount Lawley (East Metropolitan)	55-64	Never married		1411
Mount Lawley (East Metropolitan)	65-74	Married	0	109
Mount Lawley (East Metropolitan)	65-74	Married	1	1604
Mount Lawley (East Metropolitan)	65-74	Never married		1102
Mount Lawley (East Metropolitan)	75-84	Married	0	22
Mount Lawley (East Metropolitan)	75-84	Married	1	1175
Mount Lawley (East Metropolitan)	75-84	Never married		946
Mount Lawley (East Metropolitan)	85+	Married	0	3
Mount Lawley (East Metropolitan)	85+	Married	1	342
Mount Lawley (East Metropolitan)	85+	Never married		610
Murray-Wellington (South West)	15-19	Married	0	46
Murray-Wellington (South West)	15-19	Never married		2308
Murray-Wellington (South West)	20-24	Married	0	373
Murray-Wellington (South West)	20-24	Married	1	96
Murray-Wellington (South West)	20-24	Never married		1169
Murray-Wellington (South West)	25-34	Married	0	994
Murray-Wellington (South West)	25-34	Married	1	1734
Murray-Wellington (South West)	25-34	Never married		1240
Murray-Wellington (South West)	35-44	Married	0	708
Murray-Wellington (South West)	35-44	Married	1	2796
Murray-Wellington (South West)	35-44	Never married		1050
Murray-Wellington (South West)	45-54	Married	0	703
Murray-Wellington (South West)	45-54	Married	1	3189
Murray-Wellington (South West)	45-54	Never married		1123
Murray-Wellington (South West)	55-64	Married	0	407
Murray-Wellington (South West)	55-64	Married	1	3088
Murray-Wellington (South West)	55-64	Never married		981
Murray-Wellington (South West)	65-74	Married	0	160
Murray-Wellington (South West)	65-74	Married	1	2572
Murray-Wellington (South West)	65-74	Never married		840
Murray-Wellington (South West)	75-84	Married	0	50
Murray-Wellington (South West)	75-84	Married	1	1106
Murray-Wellington (South West)	75-84	Never married		620
Murray-Wellington (South West)	85+	Married	0	3
Murray-Wellington (South West)	85+	Married	1	187
Murray-Wellington (South West)	85+	Never married		237
Nedlands (North Metropolitan)	15-19	Married	0	7
Nedlands (North Metropolitan)	15-19	Never married		2005
Nedlands (North Metropolitan)	20-24	Married	0	228
Nedlands (North Metropolitan)	20-24	Married	1	40
Nedlands (North Metropolitan)	20-24	Never married		2472
Nedlands (North Metropolitan)	25-34	Married	0	1076
Nedlands (North Metropolitan)	25-34	Married	1	1426
Nedlands (North Metropolitan)	25-34	Never married		2430
Nedlands (North Metropolitan)	35-44	Married	0	471
Nedlands (North Metropolitan)	35-44	Married	1	3018
Nedlands (North Metropolitan)	35-44	Never married		993
Nedlands (North Metropolitan)	45-54	Married	0	387
Nedlands (North Metropolitan)	45-54	Married	1	3108
Nedlands (North Metropolitan)	45-54	Never married		1025
Nedlands (North Metropolitan)	55-64	Married	0	274
Nedlands (North Metropolitan)	55-64	Married	1	2644
Nedlands (North Metropolitan)	55-64	Never married		1149
Nedlands (North Metropolitan)	65-74	Married	0	133
Nedlands (North Metropolitan)	65-74	Married	1	2177
Nedlands (North Metropolitan)	65-74	Never married		957
Nedlands (North Metropolitan)	75-84	Married	0	37
Nedlands (North Metropolitan)	75-84	Married	1	947
Nedlands (North Metropolitan)	75-84	Never married		689
Nedlands (North Metropolitan)	85+	Married	0	10
Nedlands (North Metropolitan)	85+	Married	1	229
Nedlands (North Metropolitan)	85+	Never married		412
North West Central (Mining and Pastoral)	15-19	Married	0	22
North West Central (Mining and Pastoral)	15-19	Never married		593
North West Central (Mining and Pastoral)	20-24	Married	0	229
North West Central (Mining and Pastoral)	20-24	Married	1	32
North West Central (Mining and Pastoral)	20-24	Never married		402
North West Central (Mining and Pastoral)	25-34	Married	0	679
North West Central (Mining and Pastoral)	25-34	Married	1	793
North West Central (Mining and Pastoral)	25-34	Never married		689
North West Central (Mining and Pastoral)	35-44	Married	0	465
North West Central (Mining and Pastoral)	35-44	Married	1	1199
North West Central (Mining and Pastoral)	35-44	Never married		515
North West Central (Mining and Pastoral)	45-54	Married	0	367
North West Central (Mining and Pastoral)	45-54	Married	1	899
North West Central (Mining and Pastoral)	45-54	Never married		647
North West Central (Mining and Pastoral)	55-64	Married	0	263
North West Central (Mining and Pastoral)	55-64	Married	1	777
North West Central (Mining and Pastoral)	55-64	Never married		638
North West Central (Mining and Pastoral)	65-74	Married	0	84
North West Central (Mining and Pastoral)	65-74	Married	1	471
North West Central (Mining and Pastoral)	65-74	Never married		426
North West Central (Mining and Pastoral)	75-84	Married	0	19
North West Central (Mining and Pastoral)	75-84	Married	1	139
North West Central (Mining and Pastoral)	75-84	Never married		153
North West Central (Mining and Pastoral)	85+	Married	1	18
North West Central (Mining and Pastoral)	85+	Never married		58
Ocean Reef (North Metropolitan)	15-19	Married	0	23
Ocean Reef (North Metropolitan)	15-19	Married	1	3
Ocean Reef (North Metropolitan)	15-19	Never married		3440
Ocean Reef (North Metropolitan)	20-24	Married	0	222
Ocean Reef (North Metropolitan)	20-24	Married	1	46
Ocean Reef (North Metropolitan)	20-24	Never married		2442
Ocean Reef (North Metropolitan)	25-34	Married	0	727
Ocean Reef (North Metropolitan)	25-34	Married	1	1420
Ocean Reef (North Metropolitan)	25-34	Never married		1371
Ocean Reef (North Metropolitan)	35-44	Married	0	578
Ocean Reef (North Metropolitan)	35-44	Married	1	4193
Ocean Reef (North Metropolitan)	35-44	Never married		673
Ocean Reef (North Metropolitan)	45-54	Married	0	615
Ocean Reef (North Metropolitan)	45-54	Married	1	5801
Ocean Reef (North Metropolitan)	45-54	Never married		931
Ocean Reef (North Metropolitan)	55-64	Married	0	273
Ocean Reef (North Metropolitan)	55-64	Married	1	3745
Ocean Reef (North Metropolitan)	55-64	Never married		725
Ocean Reef (North Metropolitan)	65-74	Married	0	110
Ocean Reef (North Metropolitan)	65-74	Married	1	2006
Ocean Reef (North Metropolitan)	65-74	Never married		466
Ocean Reef (North Metropolitan)	75-84	Married	0	15
Ocean Reef (North Metropolitan)	75-84	Married	1	695
Ocean Reef (North Metropolitan)	75-84	Never married		370
Ocean Reef (North Metropolitan)	85+	Married	0	3
Ocean Reef (North Metropolitan)	85+	Married	1	96
Ocean Reef (North Metropolitan)	85+	Never married		151
Perth (North Metropolitan)	15-19	Married	0	41
Perth (North Metropolitan)	15-19	Married	1	3
Perth (North Metropolitan)	15-19	Never married		1358
Perth (North Metropolitan)	20-24	Married	0	656
Perth (North Metropolitan)	20-24	Married	1	138
Perth (North Metropolitan)	20-24	Never married		2933
Perth (North Metropolitan)	25-34	Married	0	3458
Perth (North Metropolitan)	25-34	Married	1	3335
Perth (North Metropolitan)	25-34	Never married		6103
Perth (North Metropolitan)	35-44	Married	0	1153
Perth (North Metropolitan)	35-44	Married	1	3435
Perth (North Metropolitan)	35-44	Never married		2326
Perth (North Metropolitan)	45-54	Married	0	686
Perth (North Metropolitan)	45-54	Married	1	2596
Perth (North Metropolitan)	45-54	Never married		1815
Perth (North Metropolitan)	55-64	Married	0	416
Perth (North Metropolitan)	55-64	Married	1	2148
Perth (North Metropolitan)	55-64	Never married		1552
Perth (North Metropolitan)	65-74	Married	0	131
Perth (North Metropolitan)	65-74	Married	1	1277
Perth (North Metropolitan)	65-74	Never married		1058
Perth (North Metropolitan)	75-84	Married	0	21
Perth (North Metropolitan)	75-84	Married	1	555
Perth (North Metropolitan)	75-84	Never married		652
Perth (North Metropolitan)	85+	Married	0	7
Perth (North Metropolitan)	85+	Married	1	123
Perth (North Metropolitan)	85+	Never married		379
Pilbara (Mining and Pastoral)	15-19	Married	0	89
Pilbara (Mining and Pastoral)	15-19	Married	1	4
Pilbara (Mining and Pastoral)	15-19	Never married		1721
Pilbara (Mining and Pastoral)	20-24	Married	0	682
Pilbara (Mining and Pastoral)	20-24	Married	1	111
Pilbara (Mining and Pastoral)	20-24	Never married		1200
Pilbara (Mining and Pastoral)	25-34	Married	0	2075
Pilbara (Mining and Pastoral)	25-34	Married	1	2858
Pilbara (Mining and Pastoral)	25-34	Never married		1808
Pilbara (Mining and Pastoral)	35-44	Married	0	1122
Pilbara (Mining and Pastoral)	35-44	Married	1	3467
Pilbara (Mining and Pastoral)	35-44	Never married		1104
Pilbara (Mining and Pastoral)	45-54	Married	0	763
Pilbara (Mining and Pastoral)	45-54	Married	1	2389
Pilbara (Mining and Pastoral)	45-54	Never married		1080
Pilbara (Mining and Pastoral)	55-64	Married	0	342
Pilbara (Mining and Pastoral)	55-64	Married	1	1289
Pilbara (Mining and Pastoral)	55-64	Never married		825
Pilbara (Mining and Pastoral)	65-74	Married	0	45
Pilbara (Mining and Pastoral)	65-74	Married	1	298
Pilbara (Mining and Pastoral)	65-74	Never married		349
Pilbara (Mining and Pastoral)	75-84	Married	0	10
Pilbara (Mining and Pastoral)	75-84	Married	1	35
Pilbara (Mining and Pastoral)	75-84	Never married		110
Pilbara (Mining and Pastoral)	85+	Married	1	11
Pilbara (Mining and Pastoral)	85+	Never married		25
Riverton (South Metropolitan)	15-19	Married	0	15
Riverton (South Metropolitan)	15-19	Never married		2992
Riverton (South Metropolitan)	20-24	Married	0	142
Riverton (South Metropolitan)	20-24	Married	1	31
Riverton (South Metropolitan)	20-24	Never married		2124
Riverton (South Metropolitan)	25-34	Married	0	389
Riverton (South Metropolitan)	25-34	Married	1	1343
Riverton (South Metropolitan)	25-34	Never married		1724
Riverton (South Metropolitan)	35-44	Married	0	291
Riverton (South Metropolitan)	35-44	Married	1	3761
Riverton (South Metropolitan)	35-44	Never married		912
Riverton (South Metropolitan)	45-54	Married	0	271
Riverton (South Metropolitan)	45-54	Married	1	3901
Riverton (South Metropolitan)	45-54	Never married		920
Riverton (South Metropolitan)	55-64	Married	0	197
Riverton (South Metropolitan)	55-64	Married	1	3363
Riverton (South Metropolitan)	55-64	Never married		927
Riverton (South Metropolitan)	65-74	Married	0	105
Riverton (South Metropolitan)	65-74	Married	1	2361
Riverton (South Metropolitan)	65-74	Never married		784
Riverton (South Metropolitan)	75-84	Married	0	30
Riverton (South Metropolitan)	75-84	Married	1	919
Riverton (South Metropolitan)	75-84	Never married		580
Riverton (South Metropolitan)	85+	Married	0	6
Riverton (South Metropolitan)	85+	Married	1	204
Riverton (South Metropolitan)	85+	Never married		335
Rockingham (South Metropolitan)	15-19	Married	0	51
Rockingham (South Metropolitan)	15-19	Never married		1777
Rockingham (South Metropolitan)	20-24	Married	0	425
Rockingham (South Metropolitan)	20-24	Married	1	85
Rockingham (South Metropolitan)	20-24	Never married		1348
Rockingham (South Metropolitan)	25-34	Married	0	898
Rockingham (South Metropolitan)	25-34	Married	1	1180
Rockingham (South Metropolitan)	25-34	Never married		1532
Rockingham (South Metropolitan)	35-44	Married	0	624
Rockingham (South Metropolitan)	35-44	Married	1	1910
Rockingham (South Metropolitan)	35-44	Never married		1231
Rockingham (South Metropolitan)	45-54	Married	0	546
Rockingham (South Metropolitan)	45-54	Married	1	2435
Rockingham (South Metropolitan)	45-54	Never married		1434
Rockingham (South Metropolitan)	55-64	Married	0	340
Rockingham (South Metropolitan)	55-64	Married	1	2767
Rockingham (South Metropolitan)	55-64	Never married		1434
Rockingham (South Metropolitan)	65-74	Married	0	147
Rockingham (South Metropolitan)	65-74	Married	1	2401
Rockingham (South Metropolitan)	65-74	Never married		1160
Rockingham (South Metropolitan)	75-84	Married	0	49
Rockingham (South Metropolitan)	75-84	Married	1	1324
Rockingham (South Metropolitan)	75-84	Never married		958
Rockingham (South Metropolitan)	85+	Married	0	20
Rockingham (South Metropolitan)	85+	Married	1	277
Rockingham (South Metropolitan)	85+	Never married		527
Scarborough (North Metropolitan)	15-19	Married	0	15
Scarborough (North Metropolitan)	15-19	Never married		1587
Scarborough (North Metropolitan)	20-24	Married	0	309
Scarborough (North Metropolitan)	20-24	Married	1	37
Scarborough (North Metropolitan)	20-24	Never married		1722
Scarborough (North Metropolitan)	25-34	Married	0	2321
Scarborough (North Metropolitan)	25-34	Married	1	2140
Scarborough (North Metropolitan)	25-34	Never married		3111
Scarborough (North Metropolitan)	35-44	Married	0	967
Scarborough (North Metropolitan)	35-44	Married	1	3136
Scarborough (North Metropolitan)	35-44	Never married		1395
Scarborough (North Metropolitan)	45-54	Married	0	467
Scarborough (North Metropolitan)	45-54	Married	1	2566
Scarborough (North Metropolitan)	45-54	Never married		1504
Scarborough (North Metropolitan)	55-64	Married	0	332
Scarborough (North Metropolitan)	55-64	Married	1	1948
Scarborough (North Metropolitan)	55-64	Never married		1315
Scarborough (North Metropolitan)	65-74	Married	0	117
Scarborough (North Metropolitan)	65-74	Married	1	1348
Scarborough (North Metropolitan)	65-74	Never married		980
Scarborough (North Metropolitan)	75-84	Married	0	25
Scarborough (North Metropolitan)	75-84	Married	1	767
Scarborough (North Metropolitan)	75-84	Never married		777
Scarborough (North Metropolitan)	85+	Married	0	9
Scarborough (North Metropolitan)	85+	Married	1	218
Scarborough (North Metropolitan)	85+	Never married		467
South Perth (South Metropolitan)	15-19	Married	0	18
South Perth (South Metropolitan)	15-19	Never married		1941
South Perth (South Metropolitan)	20-24	Married	0	297
South Perth (South Metropolitan)	20-24	Married	1	70
South Perth (South Metropolitan)	20-24	Never married		2475
South Perth (South Metropolitan)	25-34	Married	0	1233
South Perth (South Metropolitan)	25-34	Married	1	1863
South Perth (South Metropolitan)	25-34	Never married		2559
South Perth (South Metropolitan)	35-44	Married	0	519
South Perth (South Metropolitan)	35-44	Married	1	2774
South Perth (South Metropolitan)	35-44	Never married		1163
South Perth (South Metropolitan)	45-54	Married	0	430
South Perth (South Metropolitan)	45-54	Married	1	2722
South Perth (South Metropolitan)	45-54	Never married		1212
South Perth (South Metropolitan)	55-64	Married	0	303
South Perth (South Metropolitan)	55-64	Married	1	2713
South Perth (South Metropolitan)	55-64	Never married		1295
South Perth (South Metropolitan)	65-74	Married	0	152
South Perth (South Metropolitan)	65-74	Married	1	1818
South Perth (South Metropolitan)	65-74	Never married		1053
South Perth (South Metropolitan)	75-84	Married	0	19
South Perth (South Metropolitan)	75-84	Married	1	739
South Perth (South Metropolitan)	75-84	Never married		678
South Perth (South Metropolitan)	85+	Married	1	207
South Perth (South Metropolitan)	85+	Never married		470
Southern River (South Metropolitan)	15-19	Married	0	35
Southern River (South Metropolitan)	15-19	Married	1	5
Southern River (South Metropolitan)	15-19	Never married		3760
Southern River (South Metropolitan)	20-24	Married	0	258
Southern River (South Metropolitan)	20-24	Married	1	160
Southern River (South Metropolitan)	20-24	Never married		2863
Southern River (South Metropolitan)	25-34	Married	0	904
Southern River (South Metropolitan)	25-34	Married	1	3399
Southern River (South Metropolitan)	25-34	Never married		2623
Southern River (South Metropolitan)	35-44	Married	0	605
Southern River (South Metropolitan)	35-44	Married	1	5819
Southern River (South Metropolitan)	35-44	Never married		1242
Southern River (South Metropolitan)	45-54	Married	0	512
Southern River (South Metropolitan)	45-54	Married	1	5305
Southern River (South Metropolitan)	45-54	Never married		1093
Southern River (South Metropolitan)	55-64	Married	0	253
Southern River (South Metropolitan)	55-64	Married	1	3568
Southern River (South Metropolitan)	55-64	Never married		810
Southern River (South Metropolitan)	65-74	Married	0	79
Southern River (South Metropolitan)	65-74	Married	1	1938
Southern River (South Metropolitan)	65-74	Never married		593
Southern River (South Metropolitan)	75-84	Married	0	18
Southern River (South Metropolitan)	75-84	Married	1	574
Southern River (South Metropolitan)	75-84	Never married		304
Southern River (South Metropolitan)	85+	Married	1	78
Southern River (South Metropolitan)	85+	Never married		122
Swan Hills (East Metropolitan)	15-19	Married	0	22
Swan Hills (East Metropolitan)	15-19	Married	1	3
Swan Hills (East Metropolitan)	15-19	Never married		2975
Swan Hills (East Metropolitan)	20-24	Married	0	355
Swan Hills (East Metropolitan)	20-24	Married	1	103
Swan Hills (East Metropolitan)	20-24	Never married		1833
Swan Hills (East Metropolitan)	25-34	Married	0	1172
Swan Hills (East Metropolitan)	25-34	Married	1	2131
Swan Hills (East Metropolitan)	25-34	Never married		1439
Swan Hills (East Metropolitan)	35-44	Married	0	889
Swan Hills (East Metropolitan)	35-44	Married	1	3798
Swan Hills (East Metropolitan)	35-44	Never married		1015
Swan Hills (East Metropolitan)	45-54	Married	0	845
Swan Hills (East Metropolitan)	45-54	Married	1	4558
Swan Hills (East Metropolitan)	45-54	Never married		1185
Swan Hills (East Metropolitan)	55-64	Married	0	466
Swan Hills (East Metropolitan)	55-64	Married	1	3676
Swan Hills (East Metropolitan)	55-64	Never married		1028
Swan Hills (East Metropolitan)	65-74	Married	0	189
Swan Hills (East Metropolitan)	65-74	Married	1	2575
Swan Hills (East Metropolitan)	65-74	Never married		744
Swan Hills (East Metropolitan)	75-84	Married	0	40
Swan Hills (East Metropolitan)	75-84	Married	1	892
Swan Hills (East Metropolitan)	75-84	Never married		429
Swan Hills (East Metropolitan)	85+	Married	0	11
Swan Hills (East Metropolitan)	85+	Married	1	148
Swan Hills (East Metropolitan)	85+	Never married		225
Vasse (South West)	15-19	Married	0	35
Vasse (South West)	15-19	Married	1	7
Vasse (South West)	15-19	Never married		1994
Vasse (South West)	20-24	Married	0	266
Vasse (South West)	20-24	Married	1	52
Vasse (South West)	20-24	Never married		935
Vasse (South West)	25-34	Married	0	957
Vasse (South West)	25-34	Married	1	1402
Vasse (South West)	25-34	Never married		1099
Vasse (South West)	35-44	Married	0	833
Vasse (South West)	35-44	Married	1	3006
Vasse (South West)	35-44	Never married		959
Vasse (South West)	45-54	Married	0	605
Vasse (South West)	45-54	Married	1	2876
Vasse (South West)	45-54	Never married		1102
Vasse (South West)	55-64	Married	0	369
Vasse (South West)	55-64	Married	1	2781
Vasse (South West)	55-64	Never married		1037
Vasse (South West)	65-74	Married	0	166
Vasse (South West)	65-74	Married	1	2538
Vasse (South West)	65-74	Never married		855
Vasse (South West)	75-84	Married	0	52
Vasse (South West)	75-84	Married	1	1089
Vasse (South West)	75-84	Never married		646
Vasse (South West)	85+	Married	0	13
Vasse (South West)	85+	Married	1	222
Vasse (South West)	85+	Never married		362
Victoria Park (South Metropolitan)	15-19	Married	0	43
Victoria Park (South Metropolitan)	15-19	Never married		1932
Victoria Park (South Metropolitan)	20-24	Married	0	512
Victoria Park (South Metropolitan)	20-24	Married	1	187
Victoria Park (South Metropolitan)	20-24	Never married		3849
Victoria Park (South Metropolitan)	25-34	Married	0	2130
Victoria Park (South Metropolitan)	25-34	Married	1	3290
Victoria Park (South Metropolitan)	25-34	Never married		4399
Victoria Park (South Metropolitan)	35-44	Married	0	788
Victoria Park (South Metropolitan)	35-44	Married	1	3351
Victoria Park (South Metropolitan)	35-44	Never married		1810
Victoria Park (South Metropolitan)	45-54	Married	0	515
Victoria Park (South Metropolitan)	45-54	Married	1	2324
Victoria Park (South Metropolitan)	45-54	Never married		1676
Victoria Park (South Metropolitan)	55-64	Married	0	286
Victoria Park (South Metropolitan)	55-64	Married	1	1768
Victoria Park (South Metropolitan)	55-64	Never married		1608
Victoria Park (South Metropolitan)	65-74	Married	0	125
Victoria Park (South Metropolitan)	65-74	Married	1	1116
Victoria Park (South Metropolitan)	65-74	Never married		1152
Victoria Park (South Metropolitan)	75-84	Married	0	26
Victoria Park (South Metropolitan)	75-84	Married	1	586
Victoria Park (South Metropolitan)	75-84	Never married		750
Victoria Park (South Metropolitan)	85+	Married	0	7
Victoria Park (South Metropolitan)	85+	Married	1	215
Victoria Park (South Metropolitan)	85+	Never married		558
Wagin (Agricultural)	15-19	Married	0	44
Wagin (Agricultural)	15-19	Never married		1125
Wagin (Agricultural)	20-24	Married	0	274
Wagin (Agricultural)	20-24	Married	1	64
Wagin (Agricultural)	20-24	Never married		811
Wagin (Agricultural)	25-34	Married	0	723
Wagin (Agricultural)	25-34	Married	1	1225
Wagin (Agricultural)	25-34	Never married		1031
Wagin (Agricultural)	35-44	Married	0	522
Wagin (Agricultural)	35-44	Married	1	2091
Wagin (Agricultural)	35-44	Never married		759
Wagin (Agricultural)	45-54	Married	0	514
Wagin (Agricultural)	45-54	Married	1	2454
Wagin (Agricultural)	45-54	Never married		1116
Wagin (Agricultural)	55-64	Married	0	363
Wagin (Agricultural)	55-64	Married	1	2736
Wagin (Agricultural)	55-64	Never married		1093
Wagin (Agricultural)	65-74	Married	0	131
Wagin (Agricultural)	65-74	Married	1	1947
Wagin (Agricultural)	65-74	Never married		807
Wagin (Agricultural)	75-84	Married	0	40
Wagin (Agricultural)	75-84	Married	1	828
Wagin (Agricultural)	75-84	Never married		612
Wagin (Agricultural)	85+	Married	0	10
Wagin (Agricultural)	85+	Married	1	153
Wagin (Agricultural)	85+	Never married		262
Wanneroo (North Metropolitan)	15-19	Married	0	28
Wanneroo (North Metropolitan)	15-19	Never married		2824
Wanneroo (North Metropolitan)	20-24	Married	0	415
Wanneroo (North Metropolitan)	20-24	Married	1	105
Wanneroo (North Metropolitan)	20-24	Never married		2105
Wanneroo (North Metropolitan)	25-34	Married	0	1454
Wanneroo (North Metropolitan)	25-34	Married	1	2999
Wanneroo (North Metropolitan)	25-34	Never married		1865
Wanneroo (North Metropolitan)	35-44	Married	0	783
Wanneroo (North Metropolitan)	35-44	Married	1	4645
Wanneroo (North Metropolitan)	35-44	Never married		1123
Wanneroo (North Metropolitan)	45-54	Married	0	634
Wanneroo (North Metropolitan)	45-54	Married	1	3936
Wanneroo (North Metropolitan)	45-54	Never married		1154
Wanneroo (North Metropolitan)	55-64	Married	0	285
Wanneroo (North Metropolitan)	55-64	Married	1	3006
Wanneroo (North Metropolitan)	55-64	Never married		873
Wanneroo (North Metropolitan)	65-74	Married	0	114
Wanneroo (North Metropolitan)	65-74	Married	1	1969
Wanneroo (North Metropolitan)	65-74	Never married		762
Wanneroo (North Metropolitan)	75-84	Married	0	29
Wanneroo (North Metropolitan)	75-84	Married	1	777
Wanneroo (North Metropolitan)	75-84	Never married		555
Wanneroo (North Metropolitan)	85+	Married	0	4
Wanneroo (North Metropolitan)	85+	Married	1	131
