SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Sunnybank	20-24		F	177
Sunnybank	20-24		M	171
Sunnybank	20-24	Did not go to school	F	23
Sunnybank	20-24	Did not go to school	M	22
Sunnybank	20-24	Year 8 or below	F	16
Sunnybank	20-24	Year 8 or below	M	31
Sunnybank	20-24	Year 9	F	41
Sunnybank	20-24	Year 9	M	30
Sunnybank	20-24	Year 10	F	77
Sunnybank	20-24	Year 10	M	114
Sunnybank	20-24	Year 11	F	72
Sunnybank	20-24	Year 11	M	112
Sunnybank	20-24	Year 12	F	2468
Sunnybank	20-24	Year 12	M	2437
Sunnybank	25-34		F	296
Sunnybank	25-34		M	334
Sunnybank	25-34	Did not go to school	F	61
Sunnybank	25-34	Did not go to school	M	82
Sunnybank	25-34	Year 8 or below	F	62
Sunnybank	25-34	Year 8 or below	M	69
Sunnybank	25-34	Year 9	F	64
Sunnybank	25-34	Year 9	M	75
Sunnybank	25-34	Year 10	F	174
Sunnybank	25-34	Year 10	M	289
Sunnybank	25-34	Year 11	F	122
Sunnybank	25-34	Year 11	M	181
Sunnybank	25-34	Year 12	F	4448
Sunnybank	25-34	Year 12	M	4683
Sunnybank	35-44		F	202
Sunnybank	35-44		M	210
Sunnybank	35-44	Did not go to school	F	60
Sunnybank	35-44	Did not go to school	M	50
Sunnybank	35-44	Year 8 or below	F	91
Sunnybank	35-44	Year 8 or below	M	73
Sunnybank	35-44	Year 9	F	77
Sunnybank	35-44	Year 9	M	93
Sunnybank	35-44	Year 10	F	214
Sunnybank	35-44	Year 10	M	285
Sunnybank	35-44	Year 11	F	116
Sunnybank	35-44	Year 11	M	163
Sunnybank	35-44	Year 12	F	2707
Sunnybank	35-44	Year 12	M	2743
Sunnybank	45-54		F	192
Sunnybank	45-54		M	189
Sunnybank	45-54	Did not go to school	F	86
Sunnybank	45-54	Did not go to school	M	57
Sunnybank	45-54	Year 8 or below	F	90
Sunnybank	45-54	Year 8 or below	M	90
Sunnybank	45-54	Year 9	F	103
Sunnybank	45-54	Year 9	M	86
Sunnybank	45-54	Year 10	F	550
Sunnybank	45-54	Year 10	M	567
Sunnybank	45-54	Year 11	F	133
Sunnybank	45-54	Year 11	M	175
Sunnybank	45-54	Year 12	F	1797
Sunnybank	45-54	Year 12	M	1617
Sunnybank	55-64		F	166
Sunnybank	55-64		M	153
Sunnybank	55-64	Did not go to school	F	76
Sunnybank	55-64	Did not go to school	M	54
Sunnybank	55-64	Year 8 or below	F	187
Sunnybank	55-64	Year 8 or below	M	135
Sunnybank	55-64	Year 9	F	108
Sunnybank	55-64	Year 9	M	104
Sunnybank	55-64	Year 10	F	713
Sunnybank	55-64	Year 10	M	535
Sunnybank	55-64	Year 11	F	113
Sunnybank	55-64	Year 11	M	124
Sunnybank	55-64	Year 12	F	1452
Sunnybank	55-64	Year 12	M	1360
Sunnybank	65-74		F	211
Sunnybank	65-74		M	185
Sunnybank	65-74	Did not go to school	F	39
Sunnybank	65-74	Did not go to school	M	26
Sunnybank	65-74	Year 8 or below	F	337
Sunnybank	65-74	Year 8 or below	M	259
Sunnybank	65-74	Year 9	F	112
Sunnybank	65-74	Year 9	M	98
Sunnybank	65-74	Year 10	F	705
Sunnybank	65-74	Year 10	M	463
Sunnybank	65-74	Year 11	F	80
Sunnybank	65-74	Year 11	M	74
Sunnybank	65-74	Year 12	F	801
Sunnybank	65-74	Year 12	M	947
Sunnybank	75-84		F	176
Sunnybank	75-84		M	124
Sunnybank	75-84	Did not go to school	F	55
Sunnybank	75-84	Did not go to school	M	14
Sunnybank	75-84	Year 8 or below	F	312
Sunnybank	75-84	Year 8 or below	M	246
Sunnybank	75-84	Year 9	F	81
Sunnybank	75-84	Year 9	M	53
Sunnybank	75-84	Year 10	F	348
Sunnybank	75-84	Year 10	M	247
Sunnybank	75-84	Year 11	F	64
Sunnybank	75-84	Year 11	M	31
Sunnybank	75-84	Year 12	F	335
Sunnybank	75-84	Year 12	M	378
Sunnybank	85+		F	146
Sunnybank	85+		M	83
Sunnybank	85+	Did not go to school	F	35
Sunnybank	85+	Did not go to school	M	10
Sunnybank	85+	Year 8 or below	F	260
Sunnybank	85+	Year 8 or below	M	116
Sunnybank	85+	Year 9	F	51
Sunnybank	85+	Year 9	M	35
Sunnybank	85+	Year 10	F	143
Sunnybank	85+	Year 10	M	81
Sunnybank	85+	Year 11	F	17
Sunnybank	85+	Year 11	M	12
Sunnybank	85+	Year 12	F	118
Sunnybank	85+	Year 12	M	78
Surfers Paradise	15-19		F	144
Surfers Paradise	15-19		M	146
Surfers Paradise	15-19	Did not go to school	F	3
Surfers Paradise	15-19	Did not go to school	M	3
Surfers Paradise	15-19	Year 8 or below	M	7
Surfers Paradise	15-19	Year 9	F	16
Surfers Paradise	15-19	Year 9	M	14
Surfers Paradise	15-19	Year 10	F	73
Surfers Paradise	15-19	Year 10	M	72
Surfers Paradise	15-19	Year 11	F	41
Surfers Paradise	15-19	Year 11	M	46
Surfers Paradise	15-19	Year 12	F	565
Surfers Paradise	15-19	Year 12	M	484
Surfers Paradise	20-24		F	331
Surfers Paradise	20-24		M	347
Surfers Paradise	20-24	Did not go to school	F	4
Surfers Paradise	20-24	Did not go to school	M	9
Surfers Paradise	20-24	Year 8 or below	F	7
Surfers Paradise	20-24	Year 8 or below	M	11
Surfers Paradise	20-24	Year 9	F	28
Surfers Paradise	20-24	Year 9	M	16
Surfers Paradise	20-24	Year 10	F	126
Surfers Paradise	20-24	Year 10	M	156
Surfers Paradise	20-24	Year 11	F	121
Surfers Paradise	20-24	Year 11	M	116
Surfers Paradise	20-24	Year 12	F	1780
Surfers Paradise	20-24	Year 12	M	1663
Surfers Paradise	25-34		F	632
Surfers Paradise	25-34		M	696
Surfers Paradise	25-34	Did not go to school	F	17
Surfers Paradise	25-34	Did not go to school	M	20
Surfers Paradise	25-34	Year 8 or below	F	21
Surfers Paradise	25-34	Year 8 or below	M	31
Surfers Paradise	25-34	Year 9	F	51
Surfers Paradise	25-34	Year 9	M	71
Surfers Paradise	25-34	Year 10	F	292
Surfers Paradise	25-34	Year 10	M	426
Surfers Paradise	25-34	Year 11	F	208
Surfers Paradise	25-34	Year 11	M	265
Surfers Paradise	25-34	Year 12	F	3491
Surfers Paradise	25-34	Year 12	M	3417
Surfers Paradise	35-44		F	434
Surfers Paradise	35-44		M	467
Surfers Paradise	35-44	Did not go to school	F	24
Surfers Paradise	35-44	Did not go to school	M	18
Surfers Paradise	35-44	Year 8 or below	F	31
Surfers Paradise	35-44	Year 8 or below	M	26
Surfers Paradise	35-44	Year 9	F	46
Surfers Paradise	35-44	Year 9	M	62
Surfers Paradise	35-44	Year 10	F	346
Surfers Paradise	35-44	Year 10	M	483
Surfers Paradise	35-44	Year 11	F	214
Surfers Paradise	35-44	Year 11	M	222
Surfers Paradise	35-44	Year 12	F	2580
Surfers Paradise	35-44	Year 12	M	2434
Surfers Paradise	45-54		F	491
Surfers Paradise	45-54		M	475
Surfers Paradise	45-54	Did not go to school	F	14
Surfers Paradise	45-54	Did not go to school	M	4
Surfers Paradise	45-54	Year 8 or below	F	40
Surfers Paradise	45-54	Year 8 or below	M	39
Surfers Paradise	45-54	Year 9	F	113
Surfers Paradise	45-54	Year 9	M	111
Surfers Paradise	45-54	Year 10	F	861
Surfers Paradise	45-54	Year 10	M	898
Surfers Paradise	45-54	Year 11	F	368
Surfers Paradise	45-54	Year 11	M	360
Surfers Paradise	45-54	Year 12	F	2246
Surfers Paradise	45-54	Year 12	M	1948
Surfers Paradise	55-64		F	460
Surfers Paradise	55-64		M	452
Surfers Paradise	55-64	Did not go to school	F	16
Surfers Paradise	55-64	Did not go to school	M	7
Surfers Paradise	55-64	Year 8 or below	F	74
Surfers Paradise	55-64	Year 8 or below	M	74
Surfers Paradise	55-64	Year 9	F	133
Surfers Paradise	55-64	Year 9	M	123
Surfers Paradise	55-64	Year 10	F	1077
Surfers Paradise	55-64	Year 10	M	779
Surfers Paradise	55-64	Year 11	F	291
Surfers Paradise	55-64	Year 11	M	295
Surfers Paradise	55-64	Year 12	F	1742
Surfers Paradise	55-64	Year 12	M	1842
Surfers Paradise	65-74		F	445
Surfers Paradise	65-74		M	431
Surfers Paradise	65-74	Did not go to school	F	14
Surfers Paradise	65-74	Did not go to school	M	10
Surfers Paradise	65-74	Year 8 or below	F	182
Surfers Paradise	65-74	Year 8 or below	M	155
Surfers Paradise	65-74	Year 9	F	209
Surfers Paradise	65-74	Year 9	M	217
Surfers Paradise	65-74	Year 10	F	984
Surfers Paradise	65-74	Year 10	M	701
Surfers Paradise	65-74	Year 11	F	258
Surfers Paradise	65-74	Year 11	M	225
Surfers Paradise	65-74	Year 12	F	1202
Surfers Paradise	65-74	Year 12	M	1538
Surfers Paradise	75-84		F	267
Surfers Paradise	75-84		M	230
Surfers Paradise	75-84	Did not go to school	F	13
Surfers Paradise	75-84	Did not go to school	M	10
Surfers Paradise	75-84	Year 8 or below	F	156
Surfers Paradise	75-84	Year 8 or below	M	161
Surfers Paradise	75-84	Year 9	F	124
Surfers Paradise	75-84	Year 9	M	108
Surfers Paradise	75-84	Year 10	F	413
Surfers Paradise	75-84	Year 10	M	340
Surfers Paradise	75-84	Year 11	F	106
Surfers Paradise	75-84	Year 11	M	94
Surfers Paradise	75-84	Year 12	F	521
Surfers Paradise	75-84	Year 12	M	641
Surfers Paradise	85+		F	149
Surfers Paradise	85+		M	91
Surfers Paradise	85+	Did not go to school	F	12
Surfers Paradise	85+	Did not go to school	M	4
Surfers Paradise	85+	Year 8 or below	F	85
Surfers Paradise	85+	Year 8 or below	M	60
Surfers Paradise	85+	Year 9	F	68
Surfers Paradise	85+	Year 9	M	43
Surfers Paradise	85+	Year 10	F	164
Surfers Paradise	85+	Year 10	M	77
Surfers Paradise	85+	Year 11	F	28
Surfers Paradise	85+	Year 11	M	20
Surfers Paradise	85+	Year 12	F	172
Surfers Paradise	85+	Year 12	M	154
Thuringowa	15-19		F	123
Thuringowa	15-19		M	125
Thuringowa	15-19	Year 8 or below	F	11
Thuringowa	15-19	Year 8 or below	M	19
Thuringowa	15-19	Year 9	F	24
Thuringowa	15-19	Year 9	M	29
Thuringowa	15-19	Year 10	F	86
Thuringowa	15-19	Year 10	M	122
Thuringowa	15-19	Year 11	F	67
Thuringowa	15-19	Year 11	M	119
Thuringowa	15-19	Year 12	F	703
Thuringowa	15-19	Year 12	M	638
Thuringowa	20-24		F	149
Thuringowa	20-24		M	159
Thuringowa	20-24	Did not go to school	F	3
Thuringowa	20-24	Year 8 or below	F	3
Thuringowa	20-24	Year 8 or below	M	13
Thuringowa	20-24	Year 9	F	34
Thuringowa	20-24	Year 9	M	41
Thuringowa	20-24	Year 10	F	228
Thuringowa	20-24	Year 10	M	249
Thuringowa	20-24	Year 11	F	118
Thuringowa	20-24	Year 11	M	176
Thuringowa	20-24	Year 12	F	1469
Thuringowa	20-24	Year 12	M	1336
Thuringowa	25-34		F	258
Thuringowa	25-34		M	289
Thuringowa	25-34	Did not go to school	F	5
Thuringowa	25-34	Did not go to school	M	9
Thuringowa	25-34	Year 8 or below	F	35
Thuringowa	25-34	Year 8 or below	M	25
Thuringowa	25-34	Year 9	F	74
Thuringowa	25-34	Year 9	M	102
Thuringowa	25-34	Year 10	F	530
Thuringowa	25-34	Year 10	M	595
Thuringowa	25-34	Year 11	F	324
Thuringowa	25-34	Year 11	M	328
Thuringowa	25-34	Year 12	F	2718
Thuringowa	25-34	Year 12	M	2122
Thuringowa	35-44		F	232
Thuringowa	35-44		M	259
Thuringowa	35-44	Did not go to school	F	7
Thuringowa	35-44	Did not go to school	M	9
Thuringowa	35-44	Year 8 or below	F	40
Thuringowa	35-44	Year 8 or below	M	46
Thuringowa	35-44	Year 9	F	87
Thuringowa	35-44	Year 9	M	136
Thuringowa	35-44	Year 10	F	658
Thuringowa	35-44	Year 10	M	717
Thuringowa	35-44	Year 11	F	346
Thuringowa	35-44	Year 11	M	325
Thuringowa	35-44	Year 12	F	2343
Thuringowa	35-44	Year 12	M	1786
Thuringowa	45-54		F	236
Thuringowa	45-54		M	284
Thuringowa	45-54	Did not go to school	F	12
Thuringowa	45-54	Did not go to school	M	8
Thuringowa	45-54	Year 8 or below	F	60
Thuringowa	45-54	Year 8 or below	M	102
Thuringowa	45-54	Year 9	F	165
Thuringowa	45-54	Year 9	M	196
Thuringowa	45-54	Year 10	F	1274
Thuringowa	45-54	Year 10	M	1166
Thuringowa	45-54	Year 11	F	392
Thuringowa	45-54	Year 11	M	419
Thuringowa	45-54	Year 12	F	1452
Thuringowa	45-54	Year 12	M	1223
Thuringowa	55-64		F	217
Thuringowa	55-64		M	227
Thuringowa	55-64	Did not go to school	F	9
Thuringowa	55-64	Did not go to school	M	8
Thuringowa	55-64	Year 8 or below	F	111
Thuringowa	55-64	Year 8 or below	M	147
Thuringowa	55-64	Year 9	F	170
Thuringowa	55-64	Year 9	M	214
Thuringowa	55-64	Year 10	F	1386
Thuringowa	55-64	Year 10	M	1184
Thuringowa	55-64	Year 11	F	213
Thuringowa	55-64	Year 11	M	207
Thuringowa	55-64	Year 12	F	705
Thuringowa	55-64	Year 12	M	662
Thuringowa	65-74		F	194
Thuringowa	65-74		M	180
Thuringowa	65-74	Did not go to school	F	8
Thuringowa	65-74	Did not go to school	M	11
Thuringowa	65-74	Year 8 or below	F	280
Thuringowa	65-74	Year 8 or below	M	330
Thuringowa	65-74	Year 9	F	157
Thuringowa	65-74	Year 9	M	157
Thuringowa	65-74	Year 10	F	768
Thuringowa	65-74	Year 10	M	619
Thuringowa	65-74	Year 11	F	64
Thuringowa	65-74	Year 11	M	99
Thuringowa	65-74	Year 12	F	339
Thuringowa	65-74	Year 12	M	371
Thuringowa	75-84		F	132
Thuringowa	75-84		M	103
Thuringowa	75-84	Did not go to school	F	13
Thuringowa	75-84	Did not go to school	M	9
Thuringowa	75-84	Year 8 or below	F	213
Thuringowa	75-84	Year 8 or below	M	190
Thuringowa	75-84	Year 9	F	65
Thuringowa	75-84	Year 9	M	53
Thuringowa	75-84	Year 10	F	249
Thuringowa	75-84	Year 10	M	165
Thuringowa	75-84	Year 11	F	22
Thuringowa	75-84	Year 11	M	23
Thuringowa	75-84	Year 12	F	127
Thuringowa	75-84	Year 12	M	155
Thuringowa	85+		F	75
Thuringowa	85+		M	39
Thuringowa	85+	Did not go to school	F	3
Thuringowa	85+	Year 8 or below	F	87
Thuringowa	85+	Year 8 or below	M	65
Thuringowa	85+	Year 9	F	27
Thuringowa	85+	Year 9	M	22
Thuringowa	85+	Year 10	F	70
Thuringowa	85+	Year 10	M	32
Thuringowa	85+	Year 11	F	8
Thuringowa	85+	Year 11	M	3
Thuringowa	85+	Year 12	F	20
Thuringowa	85+	Year 12	M	19
Toowoomba North	15-19		F	121
Toowoomba North	15-19		M	144
Toowoomba North	15-19	Year 8 or below	F	6
Toowoomba North	15-19	Year 8 or below	M	7
Toowoomba North	15-19	Year 9	F	21
Toowoomba North	15-19	Year 9	M	30
Toowoomba North	15-19	Year 10	F	75
Toowoomba North	15-19	Year 10	M	114
Toowoomba North	15-19	Year 11	F	80
Toowoomba North	15-19	Year 11	M	68
Toowoomba North	15-19	Year 12	F	485
Toowoomba North	15-19	Year 12	M	473
Toowoomba North	20-24		F	115
Toowoomba North	20-24		M	142
Toowoomba North	20-24	Did not go to school	M	5
Toowoomba North	20-24	Year 8 or below	F	13
Toowoomba North	20-24	Year 8 or below	M	22
Toowoomba North	20-24	Year 9	F	39
Toowoomba North	20-24	Year 9	M	39
Toowoomba North	20-24	Year 10	F	175
Toowoomba North	20-24	Year 10	M	237
Toowoomba North	20-24	Year 11	F	103
Toowoomba North	20-24	Year 11	M	113
Toowoomba North	20-24	Year 12	F	1245
Toowoomba North	20-24	Year 12	M	1133
Toowoomba North	25-34		F	208
Toowoomba North	25-34		M	246
Toowoomba North	25-34	Did not go to school	F	10
Toowoomba North	25-34	Did not go to school	M	6
Toowoomba North	25-34	Year 8 or below	F	18
Toowoomba North	25-34	Year 8 or below	M	35
Toowoomba North	25-34	Year 9	F	70
Toowoomba North	25-34	Year 9	M	102
Toowoomba North	25-34	Year 10	F	319
Toowoomba North	25-34	Year 10	M	472
Toowoomba North	25-34	Year 11	F	179
Toowoomba North	25-34	Year 11	M	217
Toowoomba North	25-34	Year 12	F	2354
Toowoomba North	25-34	Year 12	M	1967
Toowoomba North	35-44		F	207
Toowoomba North	35-44		M	244
Toowoomba North	35-44	Did not go to school	F	9
Toowoomba North	35-44	Did not go to school	M	18
Toowoomba North	35-44	Year 8 or below	F	38
Toowoomba North	35-44	Year 8 or below	M	42
Toowoomba North	35-44	Year 9	F	80
Toowoomba North	35-44	Year 9	M	124
Toowoomba North	35-44	Year 10	F	447
Toowoomba North	35-44	Year 10	M	546
Toowoomba North	35-44	Year 11	F	183
Toowoomba North	35-44	Year 11	M	211
Toowoomba North	35-44	Year 12	F	2069
Toowoomba North	35-44	Year 12	M	1702
Toowoomba North	45-54		F	218
Toowoomba North	45-54		M	248
Toowoomba North	45-54	Did not go to school	F	15
Toowoomba North	45-54	Did not go to school	M	28
Toowoomba North	45-54	Year 8 or below	F	69
Toowoomba North	45-54	Year 8 or below	M	95
Toowoomba North	45-54	Year 9	F	130
Toowoomba North	45-54	Year 9	M	171
Toowoomba North	45-54	Year 10	F	1065
Toowoomba North	45-54	Year 10	M	1053
Toowoomba North	45-54	Year 11	F	235
Toowoomba North	45-54	Year 11	M	225
Toowoomba North	45-54	Year 12	F	1705
Toowoomba North	45-54	Year 12	M	1287
Toowoomba North	55-64		F	252
Toowoomba North	55-64		M	258
Toowoomba North	55-64	Did not go to school	F	33
Toowoomba North	55-64	Did not go to school	M	19
Toowoomba North	55-64	Year 8 or below	F	140
Toowoomba North	55-64	Year 8 or below	M	139
Toowoomba North	55-64	Year 9	F	197
Toowoomba North	55-64	Year 9	M	175
Toowoomba North	55-64	Year 10	F	1353
Toowoomba North	55-64	Year 10	M	1104
Toowoomba North	55-64	Year 11	F	193
Toowoomba North	55-64	Year 11	M	184
Toowoomba North	55-64	Year 12	F	1137
Toowoomba North	55-64	Year 12	M	1076
Toowoomba North	65-74		F	298
Toowoomba North	65-74		M	255
Toowoomba North	65-74	Did not go to school	F	18
Toowoomba North	65-74	Did not go to school	M	14
Toowoomba North	65-74	Year 8 or below	F	442
Toowoomba North	65-74	Year 8 or below	M	430
Toowoomba North	65-74	Year 9	F	166
Toowoomba North	65-74	Year 9	M	161
Toowoomba North	65-74	Year 10	F	1004
Toowoomba North	65-74	Year 10	M	742
Toowoomba North	65-74	Year 11	F	128
Toowoomba North	65-74	Year 11	M	94
Toowoomba North	65-74	Year 12	F	638
Toowoomba North	65-74	Year 12	M	670
Toowoomba North	75-84		F	238
Toowoomba North	75-84		M	173
Toowoomba North	75-84	Did not go to school	F	6
Toowoomba North	75-84	Did not go to school	M	13
Toowoomba North	75-84	Year 8 or below	F	404
Toowoomba North	75-84	Year 8 or below	M	335
Toowoomba North	75-84	Year 9	F	126
Toowoomba North	75-84	Year 9	M	85
Toowoomba North	75-84	Year 10	F	427
Toowoomba North	75-84	Year 10	M	291
Toowoomba North	75-84	Year 11	F	73
Toowoomba North	75-84	Year 11	M	37
Toowoomba North	75-84	Year 12	F	252
Toowoomba North	75-84	Year 12	M	279
Toowoomba North	85+		F	127
Toowoomba North	85+		M	75
Toowoomba North	85+	Did not go to school	F	9
Toowoomba North	85+	Did not go to school	M	5
Toowoomba North	85+	Year 8 or below	F	212
Toowoomba North	85+	Year 8 or below	M	132
Toowoomba North	85+	Year 9	F	49
Toowoomba North	85+	Year 9	M	23
Toowoomba North	85+	Year 10	F	134
Toowoomba North	85+	Year 10	M	71
Toowoomba North	85+	Year 11	F	15
Toowoomba North	85+	Year 11	M	8
Toowoomba North	85+	Year 12	F	99
Toowoomba North	85+	Year 12	M	66
Toowoomba South	15-19		F	91
Toowoomba South	15-19		M	71
Toowoomba South	15-19	Did not go to school	M	3
Toowoomba South	15-19	Year 8 or below	F	3
Toowoomba South	15-19	Year 8 or below	M	19
Toowoomba South	15-19	Year 9	F	18
Toowoomba South	15-19	Year 9	M	35
Toowoomba South	15-19	Year 10	F	69
Toowoomba South	15-19	Year 10	M	107
Toowoomba South	15-19	Year 11	F	60
Toowoomba South	15-19	Year 11	M	50
Toowoomba South	15-19	Year 12	F	510
Toowoomba South	15-19	Year 12	M	486
Toowoomba South	20-24		F	114
Toowoomba South	20-24		M	127
Toowoomba South	20-24	Did not go to school	F	5
Toowoomba South	20-24	Did not go to school	M	4
Toowoomba South	20-24	Year 8 or below	F	16
Toowoomba South	20-24	Year 8 or below	M	19
Toowoomba South	20-24	Year 9	F	22
Toowoomba South	20-24	Year 9	M	46
Toowoomba South	20-24	Year 10	F	147
Toowoomba South	20-24	Year 10	M	179
Toowoomba South	20-24	Year 11	F	83
Toowoomba South	20-24	Year 11	M	107
Toowoomba South	20-24	Year 12	F	1299
Toowoomba South	20-24	Year 12	M	1176
Toowoomba South	25-34		F	203
Toowoomba South	25-34		M	239
Toowoomba South	25-34	Did not go to school	F	14
Toowoomba South	25-34	Did not go to school	M	14
Toowoomba South	25-34	Year 8 or below	F	29
Toowoomba South	25-34	Year 8 or below	M	48
Toowoomba South	25-34	Year 9	F	58
Toowoomba South	25-34	Year 9	M	96
Toowoomba South	25-34	Year 10	F	325
Toowoomba South	25-34	Year 10	M	445
Toowoomba South	25-34	Year 11	F	173
Toowoomba South	25-34	Year 11	M	189
Toowoomba South	25-34	Year 12	F	2754
Toowoomba South	25-34	Year 12	M	2391
Toowoomba South	35-44		F	184
Toowoomba South	35-44		M	185
Toowoomba South	35-44	Did not go to school	F	19
Toowoomba South	35-44	Did not go to school	M	16
Toowoomba South	35-44	Year 8 or below	F	52
Toowoomba South	35-44	Year 8 or below	M	34
Toowoomba South	35-44	Year 9	F	74
Toowoomba South	35-44	Year 9	M	106
Toowoomba South	35-44	Year 10	F	440
Toowoomba South	35-44	Year 10	M	432
Toowoomba South	35-44	Year 11	F	194
Toowoomba South	35-44	Year 11	M	193
Toowoomba South	35-44	Year 12	F	2209
Toowoomba South	35-44	Year 12	M	1898
Toowoomba South	45-54		F	198
Toowoomba South	45-54		M	185
Toowoomba South	45-54	Did not go to school	F	26
Toowoomba South	45-54	Did not go to school	M	25
Toowoomba South	45-54	Year 8 or below	F	50
Toowoomba South	45-54	Year 8 or below	M	70
Toowoomba South	45-54	Year 9	F	99
Toowoomba South	45-54	Year 9	M	109
Toowoomba South	45-54	Year 10	F	969
Toowoomba South	45-54	Year 10	M	844
Toowoomba South	45-54	Year 11	F	238
Toowoomba South	45-54	Year 11	M	219
Toowoomba South	45-54	Year 12	F	1512
Toowoomba South	45-54	Year 12	M	1255
Toowoomba South	55-64		F	222
Toowoomba South	55-64		M	216
Toowoomba South	55-64	Did not go to school	F	24
Toowoomba South	55-64	Did not go to school	M	18
Toowoomba South	55-64	Year 8 or below	F	87
Toowoomba South	55-64	Year 8 or below	M	78
Toowoomba South	55-64	Year 9	F	147
Toowoomba South	55-64	Year 9	M	143
Toowoomba South	55-64	Year 10	F	1305
Toowoomba South	55-64	Year 10	M	986
Toowoomba South	55-64	Year 11	F	199
Toowoomba South	55-64	Year 11	M	147
Toowoomba South	55-64	Year 12	F	1025
Toowoomba South	55-64	Year 12	M	934
Toowoomba South	65-74		F	276
Toowoomba South	65-74		M	193
Toowoomba South	65-74	Did not go to school	F	18
Toowoomba South	65-74	Did not go to school	M	15
Toowoomba South	65-74	Year 8 or below	F	417
Toowoomba South	65-74	Year 8 or below	M	315
Toowoomba South	65-74	Year 9	F	173
Toowoomba South	65-74	Year 9	M	127
Toowoomba South	65-74	Year 10	F	1072
Toowoomba South	65-74	Year 10	M	717
Toowoomba South	65-74	Year 11	F	137
Toowoomba South	65-74	Year 11	M	88
Toowoomba South	65-74	Year 12	F	612
Toowoomba South	65-74	Year 12	M	620
Toowoomba South	75-84		F	409
Toowoomba South	75-84		M	234
Toowoomba South	75-84	Did not go to school	F	7
Toowoomba South	75-84	Did not go to school	M	14
Toowoomba South	75-84	Year 8 or below	F	524
Toowoomba South	75-84	Year 8 or below	M	346
Toowoomba South	75-84	Year 9	F	138
Toowoomba South	75-84	Year 9	M	113
Toowoomba South	75-84	Year 10	F	562
Toowoomba South	75-84	Year 10	M	342
Toowoomba South	75-84	Year 11	F	83
Toowoomba South	75-84	Year 11	M	41
Toowoomba South	75-84	Year 12	F	335
Toowoomba South	75-84	Year 12	M	327
Toowoomba South	85+		F	499
Toowoomba South	85+		M	183
Toowoomba South	85+	Did not go to school	F	7
Toowoomba South	85+	Did not go to school	M	6
Toowoomba South	85+	Year 8 or below	F	310
Toowoomba South	85+	Year 8 or below	M	159
Toowoomba South	85+	Year 9	F	64
Toowoomba South	85+	Year 9	M	35
Toowoomba South	85+	Year 10	F	231
Toowoomba South	85+	Year 10	M	94
Toowoomba South	85+	Year 11	F	40
Toowoomba South	85+	Year 11	M	15
Toowoomba South	85+	Year 12	F	141
Toowoomba South	85+	Year 12	M	115
Townsville	15-19		F	105
Townsville	15-19		M	94
Townsville	15-19	Did not go to school	F	3
Townsville	15-19	Year 8 or below	F	7
Townsville	15-19	Year 8 or below	M	24
Townsville	15-19	Year 9	F	30
Townsville	15-19	Year 9	M	31
Townsville	15-19	Year 10	F	73
Townsville	15-19	Year 10	M	106
Townsville	15-19	Year 11	F	64
Townsville	15-19	Year 11	M	54
Townsville	15-19	Year 12	F	488
Townsville	15-19	Year 12	M	439
Townsville	20-24		F	196
Townsville	20-24		M	205
Townsville	20-24	Did not go to school	F	3
Townsville	20-24	Did not go to school	M	6
Townsville	20-24	Year 8 or below	F	8
Townsville	20-24	Year 8 or below	M	12
Townsville	20-24	Year 9	F	27
Townsville	20-24	Year 9	M	44
Townsville	20-24	Year 10	F	164
Townsville	20-24	Year 10	M	238
Townsville	20-24	Year 11	F	136
Townsville	20-24	Year 11	M	145
Townsville	20-24	Year 12	F	1444
Townsville	20-24	Year 12	M	1282
Townsville	25-34		F	344
Townsville	25-34		M	436
Townsville	25-34	Did not go to school	F	3
Townsville	25-34	Did not go to school	M	13
Townsville	25-34	Year 8 or below	F	25
Townsville	25-34	Year 8 or below	M	37
Townsville	25-34	Year 9	F	61
Townsville	25-34	Year 9	M	93
Townsville	25-34	Year 10	F	356
Townsville	25-34	Year 10	M	470
Townsville	25-34	Year 11	F	215
Townsville	25-34	Year 11	M	272
Townsville	25-34	Year 12	F	2888
Townsville	25-34	Year 12	M	2557
Townsville	35-44		F	311
Townsville	35-44		M	348
Townsville	35-44	Did not go to school	F	12
Townsville	35-44	Did not go to school	M	17
Townsville	35-44	Year 8 or below	F	42
Townsville	35-44	Year 8 or below	M	62
Townsville	35-44	Year 9	F	67
Townsville	35-44	Year 9	M	118
Townsville	35-44	Year 10	F	417
Townsville	35-44	Year 10	M	520
Townsville	35-44	Year 11	F	226
Townsville	35-44	Year 11	M	294
Townsville	35-44	Year 12	F	2284
Townsville	35-44	Year 12	M	1989
Townsville	45-54		F	327
Townsville	45-54		M	387
Townsville	45-54	Did not go to school	F	7
Townsville	45-54	Did not go to school	M	8
Townsville	45-54	Year 8 or below	F	67
Townsville	45-54	Year 8 or below	M	108
Townsville	45-54	Year 9	F	128
Townsville	45-54	Year 9	M	151
Townsville	45-54	Year 10	F	924
Townsville	45-54	Year 10	M	984
Townsville	45-54	Year 11	F	314
Townsville	45-54	Year 11	M	356
Townsville	45-54	Year 12	F	1723
Townsville	45-54	Year 12	M	1534
Townsville	55-64		F	301
Townsville	55-64		M	341
Townsville	55-64	Did not go to school	F	20
Townsville	55-64	Did not go to school	M	16
Townsville	55-64	Year 8 or below	F	132
Townsville	55-64	Year 8 or below	M	168
