SED_NAME16	Age5yr	Indigenous	persons
Tamworth	15-19	1	833
Tamworth	20-24		312
Tamworth	20-24	0	3151
Tamworth	20-24	1	617
Tamworth	25-29		350
Tamworth	25-29	0	3772
Tamworth	25-29	1	529
Tamworth	30-34		341
Tamworth	30-34	0	3722
Tamworth	30-34	1	476
Tamworth	35-39		305
Tamworth	35-39	0	3558
Tamworth	35-39	1	361
Tamworth	40-44		342
Tamworth	40-44	0	3841
Tamworth	40-44	1	422
Tamworth	45-49		348
Tamworth	45-49	0	4081
Tamworth	45-49	1	413
Tamworth	50-54		373
Tamworth	50-54	0	4266
Tamworth	50-54	1	354
Tamworth	55-59		390
Tamworth	55-59	0	4465
Tamworth	55-59	1	331
Tamworth	60-64		378
Tamworth	60-64	0	4230
Tamworth	60-64	1	260
Tamworth	65+		1291
Tamworth	65+	0	13043
Tamworth	65+	1	459
Terrigal	0-4		184
Terrigal	0-4	0	3724
Terrigal	0-4	1	182
Terrigal	5-9		185
Terrigal	5-9	0	4370
Terrigal	5-9	1	205
Terrigal	10-14		181
Terrigal	10-14	0	4436
Terrigal	10-14	1	184
Terrigal	15-19		156
Terrigal	15-19	0	4278
Terrigal	15-19	1	176
Terrigal	20-24		147
Terrigal	20-24	0	3324
Terrigal	20-24	1	143
Terrigal	25-29		145
Terrigal	25-29	0	3106
Terrigal	25-29	1	109
Terrigal	30-34		151
Terrigal	30-34	0	3249
Terrigal	30-34	1	81
Terrigal	35-39		158
Terrigal	35-39	0	3666
Terrigal	35-39	1	90
Terrigal	40-44		198
Terrigal	40-44	0	4545
Terrigal	40-44	1	75
Terrigal	45-49		212
Terrigal	45-49	0	4750
Terrigal	45-49	1	88
Terrigal	50-54		200
Terrigal	50-54	0	4682
Terrigal	50-54	1	95
Terrigal	55-59		240
Terrigal	55-59	0	4850
Terrigal	55-59	1	62
Terrigal	60-64		184
Terrigal	60-64	0	4471
Terrigal	60-64	1	60
Terrigal	65+		934
Terrigal	65+	0	14806
Terrigal	65+	1	76
The Entrance	0-4		181
The Entrance	0-4	0	3803
The Entrance	0-4	1	338
The Entrance	5-9		216
The Entrance	5-9	0	4277
The Entrance	5-9	1	318
The Entrance	10-14		215
The Entrance	10-14	0	3993
The Entrance	10-14	1	306
The Entrance	15-19		217
The Entrance	15-19	0	3938
The Entrance	15-19	1	295
The Entrance	20-24		230
The Entrance	20-24	0	3688
The Entrance	20-24	1	220
The Entrance	25-29		212
The Entrance	25-29	0	3586
The Entrance	25-29	1	190
The Entrance	30-34		210
The Entrance	30-34	0	3967
The Entrance	30-34	1	157
The Entrance	35-39		202
The Entrance	35-39	0	3951
The Entrance	35-39	1	135
The Entrance	40-44		223
The Entrance	40-44	0	4242
The Entrance	40-44	1	123
The Entrance	45-49		258
The Entrance	45-49	0	4345
The Entrance	45-49	1	135
The Entrance	50-54		233
The Entrance	50-54	0	4556
The Entrance	50-54	1	130
The Entrance	55-59		235
The Entrance	55-59	0	4518
The Entrance	55-59	1	109
The Entrance	60-64		249
The Entrance	60-64	0	4225
The Entrance	60-64	1	61
The Entrance	65+		902
The Entrance	65+	0	13543
The Entrance	65+	1	115
Tweed	0-4		227
Tweed	0-4	0	3466
Tweed	0-4	1	293
Tweed	5-9		238
Tweed	5-9	0	3734
Tweed	5-9	1	357
Tweed	10-14		258
Tweed	10-14	0	3610
Tweed	10-14	1	360
Tweed	15-19		230
Tweed	15-19	0	3513
Tweed	15-19	1	358
Tweed	20-24		199
Tweed	20-24	0	2887
Tweed	20-24	1	258
Tweed	25-29		191
Tweed	25-29	0	2732
Tweed	25-29	1	171
Tweed	30-34		260
Tweed	30-34	0	3389
Tweed	30-34	1	200
Tweed	35-39		261
Tweed	35-39	0	3575
Tweed	35-39	1	147
Tweed	40-44		279
Tweed	40-44	0	4128
Tweed	40-44	1	207
Tweed	45-49		293
Tweed	45-49	0	4285
Tweed	45-49	1	176
Tweed	50-54		309
Tweed	50-54	0	4504
Tweed	50-54	1	167
Tweed	55-59		351
Tweed	55-59	0	5080
Tweed	55-59	1	152
Tweed	60-64		377
Tweed	60-64	0	4948
Tweed	60-64	1	108
Tweed	65+		1402
Tweed	65+	0	18257
Tweed	65+	1	217
Upper Hunter	0-4		329
Upper Hunter	0-4	0	3953
Upper Hunter	0-4	1	581
Upper Hunter	5-9		404
Upper Hunter	5-9	0	4383
Upper Hunter	5-9	1	635
Upper Hunter	10-14		405
Upper Hunter	10-14	0	4131
Upper Hunter	10-14	1	577
Upper Hunter	15-19		337
Upper Hunter	15-19	0	3910
Upper Hunter	15-19	1	519
Upper Hunter	20-24		267
Upper Hunter	20-24	0	3361
Upper Hunter	20-24	1	404
Upper Hunter	25-29		300
Upper Hunter	25-29	0	3707
Upper Hunter	25-29	1	311
Upper Hunter	30-34		312
Upper Hunter	30-34	0	3865
Upper Hunter	30-34	1	268
Upper Hunter	35-39		313
Upper Hunter	35-39	0	3815
Upper Hunter	35-39	1	251
Upper Hunter	40-44		355
Upper Hunter	40-44	0	4273
Upper Hunter	40-44	1	241
Upper Hunter	45-49		387
Upper Hunter	45-49	0	4577
Upper Hunter	45-49	1	312
Upper Hunter	50-54		370
Upper Hunter	50-54	0	4782
Upper Hunter	50-54	1	258
Upper Hunter	55-59		388
Upper Hunter	55-59	0	4607
Upper Hunter	55-59	1	230
Upper Hunter	60-64		366
Upper Hunter	60-64	0	4166
Upper Hunter	60-64	1	158
Upper Hunter	65+		999
Upper Hunter	65+	0	11416
Upper Hunter	65+	1	287
Vaucluse	0-4		325
Vaucluse	0-4	0	4110
Vaucluse	0-4	1	21
Vaucluse	5-9		266
Vaucluse	5-9	0	4095
Vaucluse	5-9	1	20
Vaucluse	10-14		258
Vaucluse	10-14	0	3729
Vaucluse	10-14	1	23
Vaucluse	15-19		221
Vaucluse	15-19	0	3332
Vaucluse	15-19	1	26
Vaucluse	20-24		427
Vaucluse	20-24	0	3961
Vaucluse	20-24	1	22
Vaucluse	25-29		914
Vaucluse	25-29	0	6825
Vaucluse	25-29	1	21
Vaucluse	30-34		917
Vaucluse	30-34	0	7589
Vaucluse	30-34	1	39
Vaucluse	35-39		609
Vaucluse	35-39	0	6088
Vaucluse	35-39	1	17
Vaucluse	40-44		510
Vaucluse	40-44	0	5406
Vaucluse	40-44	1	19
Vaucluse	45-49		458
Vaucluse	45-49	0	4797
Vaucluse	45-49	1	14
Vaucluse	50-54		370
Vaucluse	50-54	0	4189
Vaucluse	50-54	1	11
Vaucluse	55-59		348
Vaucluse	55-59	0	3759
Vaucluse	55-59	1	9
Vaucluse	60-64		328
Vaucluse	60-64	0	3357
Vaucluse	60-64	1	5
Vaucluse	65+		1299
Vaucluse	65+	0	11034
Vaucluse	65+	1	9
Wagga Wagga	0-4		243
Wagga Wagga	0-4	0	4254
Wagga Wagga	0-4	1	526
Wagga Wagga	5-9		269
Wagga Wagga	5-9	0	4520
Wagga Wagga	5-9	1	558
Wagga Wagga	10-14		280
Wagga Wagga	10-14	0	4258
Wagga Wagga	10-14	1	481
Wagga Wagga	15-19		319
Wagga Wagga	15-19	0	4378
Wagga Wagga	15-19	1	451
Wagga Wagga	20-24		341
Wagga Wagga	20-24	0	4876
Wagga Wagga	20-24	1	368
Wagga Wagga	25-29		287
Wagga Wagga	25-29	0	4505
Wagga Wagga	25-29	1	267
Wagga Wagga	30-34		283
Wagga Wagga	30-34	0	4359
Wagga Wagga	30-34	1	238
Wagga Wagga	35-39		254
Wagga Wagga	35-39	0	3979
Wagga Wagga	35-39	1	206
Wagga Wagga	40-44		283
Wagga Wagga	40-44	0	4153
Wagga Wagga	40-44	1	212
Wagga Wagga	45-49		304
Wagga Wagga	45-49	0	4188
Wagga Wagga	45-49	1	202
Wagga Wagga	50-54		286
Wagga Wagga	50-54	0	4294
Wagga Wagga	50-54	1	169
Wagga Wagga	55-59		293
Wagga Wagga	55-59	0	4438
Wagga Wagga	55-59	1	139
Wagga Wagga	60-64		327
Wagga Wagga	60-64	0	4006
Wagga Wagga	60-64	1	101
Wagga Wagga	65+		923
Wagga Wagga	65+	0	11506
Wagga Wagga	65+	1	183
Wakehurst	0-4		172
Wakehurst	0-4	0	4787
Wakehurst	0-4	1	48
Wakehurst	5-9		188
Wakehurst	5-9	0	5416
Wakehurst	5-9	1	47
Wakehurst	10-14		167
Wakehurst	10-14	0	4932
Wakehurst	10-14	1	57
Wakehurst	15-19		185
Wakehurst	15-19	0	4678
Wakehurst	15-19	1	51
Wakehurst	20-24		183
Wakehurst	20-24	0	3984
Wakehurst	20-24	1	36
Wakehurst	25-29		192
Wakehurst	25-29	0	3994
Wakehurst	25-29	1	30
Wakehurst	30-34		224
Wakehurst	30-34	0	4817
Wakehurst	30-34	1	33
Wakehurst	35-39		231
Wakehurst	35-39	0	5370
Wakehurst	35-39	1	27
Wakehurst	40-44		256
Wakehurst	40-44	0	6080
Wakehurst	40-44	1	31
Wakehurst	45-49		252
Wakehurst	45-49	0	6039
Wakehurst	45-49	1	25
Wakehurst	50-54		238
Wakehurst	50-54	0	5233
Wakehurst	50-54	1	33
Wakehurst	55-59		206
Wakehurst	55-59	0	4428
Wakehurst	55-59	1	25
Wakehurst	60-64		170
Wakehurst	60-64	0	3623
Wakehurst	60-64	1	21
Wakehurst	65+		739
Wakehurst	65+	0	11841
Wakehurst	65+	1	32
Wallsend	0-4		152
Wallsend	0-4	0	4562
Wallsend	0-4	1	414
Wallsend	5-9		150
Wallsend	5-9	0	4393
Wallsend	5-9	1	375
Wallsend	10-14		130
Wallsend	10-14	0	4101
Wallsend	10-14	1	352
Wallsend	15-19		158
Wallsend	15-19	0	4792
Wallsend	15-19	1	345
Wallsend	20-24		256
Wallsend	20-24	0	6943
Wallsend	20-24	1	351
Wallsend	25-29		209
Wallsend	25-29	0	5402
Wallsend	25-29	1	247
Wallsend	30-34		174
Wallsend	30-34	0	5122
Wallsend	30-34	1	228
Wallsend	35-39		174
Wallsend	35-39	0	4635
Wallsend	35-39	1	169
Wallsend	40-44		189
Wallsend	40-44	0	4726
Wallsend	40-44	1	174
Wallsend	45-49		169
Wallsend	45-49	0	4528
Wallsend	45-49	1	146
Wallsend	50-54		152
Wallsend	50-54	0	4479
Wallsend	50-54	1	136
Wallsend	55-59		159
Wallsend	55-59	0	4400
Wallsend	55-59	1	101
Wallsend	60-64		135
Wallsend	60-64	0	4076
Wallsend	60-64	1	106
Wallsend	65+		518
Wallsend	65+	0	12626
Wallsend	65+	1	143
Willoughby	0-4		251
Willoughby	0-4	0	5480
Willoughby	0-4	1	11
Willoughby	5-9		202
Willoughby	5-9	0	5511
Willoughby	5-9	1	20
Willoughby	10-14		149
Willoughby	10-14	0	4430
Willoughby	10-14	1	6
Willoughby	15-19		151
Willoughby	15-19	0	4040
Willoughby	15-19	1	14
Willoughby	20-24		271
Willoughby	20-24	0	4565
Willoughby	20-24	1	17
Willoughby	25-29		348
Willoughby	25-29	0	5638
Willoughby	25-29	1	19
Willoughby	30-34		405
Willoughby	30-34	0	6872
Willoughby	30-34	1	12
Willoughby	35-39		340
Willoughby	35-39	0	7026
Willoughby	35-39	1	10
Willoughby	40-44		304
Willoughby	40-44	0	6656
Willoughby	40-44	1	10
Willoughby	45-49		281
Willoughby	45-49	0	5877
Willoughby	45-49	1	10
Willoughby	50-54		250
Willoughby	50-54	0	5080
Willoughby	50-54	1	8
Willoughby	55-59		232
Willoughby	55-59	0	4385
Willoughby	55-59	1	8
Willoughby	60-64		208
Willoughby	60-64	0	3934
Willoughby	60-64	1	14
Willoughby	65+		713
Willoughby	65+	0	11051
Willoughby	65+	1	18
Wollondilly	0-4		258
Wollondilly	0-4	0	4050
Wollondilly	0-4	1	217
Wollondilly	5-9		274
Wollondilly	5-9	0	4762
Wollondilly	5-9	1	223
Wollondilly	10-14		289
Wollondilly	10-14	0	4698
Wollondilly	10-14	1	265
Wollondilly	15-19		245
Wollondilly	15-19	0	4513
Wollondilly	15-19	1	286
Wollondilly	20-24		195
Wollondilly	20-24	0	3561
Wollondilly	20-24	1	164
Wollondilly	25-29		200
Wollondilly	25-29	0	3504
Wollondilly	25-29	1	113
Wollondilly	30-34		223
Wollondilly	30-34	0	3654
Wollondilly	30-34	1	97
Wollondilly	35-39		205
Wollondilly	35-39	0	3808
Wollondilly	35-39	1	100
Wollondilly	40-44		279
Wollondilly	40-44	0	4639
Wollondilly	40-44	1	118
Wollondilly	45-49		286
Wollondilly	45-49	0	4806
Wollondilly	45-49	1	115
Wollondilly	50-54		280
Wollondilly	50-54	0	4604
Wollondilly	50-54	1	100
Wollondilly	55-59		271
Wollondilly	55-59	0	4610
Wollondilly	55-59	1	92
Wollondilly	60-64		293
Wollondilly	60-64	0	4205
Wollondilly	60-64	1	59
Wollondilly	65+		857
Wollondilly	65+	0	12953
Wollondilly	65+	1	111
Wollongong	0-4		270
Wollongong	0-4	0	3883
Wollongong	0-4	1	256
Wollongong	5-9		214
Wollongong	5-9	0	3931
Wollongong	5-9	1	253
Wollongong	10-14		205
Wollongong	10-14	0	3620
Wollongong	10-14	1	209
Wollongong	15-19		275
Wollongong	15-19	0	4594
Wollongong	15-19	1	224
Wollongong	20-24		504
Wollongong	20-24	0	7242
Wollongong	20-24	1	222
Wollongong	25-29		431
Wollongong	25-29	0	6195
Wollongong	25-29	1	182
Wollongong	30-34		342
Wollongong	30-34	0	5143
Wollongong	30-34	1	161
Wollongong	35-39		263
Wollongong	35-39	0	4381
Wollongong	35-39	1	96
Wollongong	40-44		261
Wollongong	40-44	0	4522
Wollongong	40-44	1	112
Wollongong	45-49		293
Wollongong	45-49	0	4564
Wollongong	45-49	1	102
Wollongong	50-54		301
Wollongong	50-54	0	4838
Wollongong	50-54	1	123
Wollongong	55-59		327
Wollongong	55-59	0	4790
Wollongong	55-59	1	81
Wollongong	60-64		312
Wollongong	60-64	0	4150
Wollongong	60-64	1	63
Wollongong	65+		1376
Wollongong	65+	0	13558
Wollongong	65+	1	111
Wyong	0-4		231
Wyong	0-4	0	4144
Wyong	0-4	1	508
Wyong	5-9		254
Wyong	5-9	0	4563
Wyong	5-9	1	463
Wyong	10-14		261
Wyong	10-14	0	4469
Wyong	10-14	1	514
Wyong	15-19		269
Wyong	15-19	0	4326
Wyong	15-19	1	447
Wyong	20-24		269
Wyong	20-24	0	4019
Wyong	20-24	1	347
Wyong	25-29		231
Wyong	25-29	0	3762
Wyong	25-29	1	267
Wyong	30-34		226
Wyong	30-34	0	3921
Wyong	30-34	1	221
Wyong	35-39		221
Wyong	35-39	0	4039
Wyong	35-39	1	217
Wyong	40-44		226
Wyong	40-44	0	4531
Wyong	40-44	1	206
Wyong	45-49		299
Wyong	45-49	0	4618
Wyong	45-49	1	194
Wyong	50-54		255
Wyong	50-54	0	4422
Wyong	50-54	1	187
Wyong	55-59		308
Wyong	55-59	0	4350
Wyong	55-59	1	139
Wyong	60-64		284
Wyong	60-64	0	3988
Wyong	60-64	1	100
Wyong	65+		1325
Wyong	65+	0	13316
Wyong	65+	1	205
No usual address (NSW)	0-4		27
No usual address (NSW)	0-4	0	266
No usual address (NSW)	0-4	1	44
No usual address (NSW)	5-9		24
No usual address (NSW)	5-9	0	182
No usual address (NSW)	5-9	1	31
No usual address (NSW)	10-14		22
No usual address (NSW)	10-14	0	120
No usual address (NSW)	10-14	1	20
No usual address (NSW)	15-19		76
No usual address (NSW)	15-19	0	381
No usual address (NSW)	15-19	1	53
No usual address (NSW)	20-24		198
No usual address (NSW)	20-24	0	1060
No usual address (NSW)	20-24	1	103
No usual address (NSW)	25-29		336
No usual address (NSW)	25-29	0	1134
No usual address (NSW)	25-29	1	90
No usual address (NSW)	30-34		176
No usual address (NSW)	30-34	0	890
No usual address (NSW)	30-34	1	73
No usual address (NSW)	35-39		140
No usual address (NSW)	35-39	0	721
No usual address (NSW)	35-39	1	94
No usual address (NSW)	40-44		167
No usual address (NSW)	40-44	0	695
No usual address (NSW)	40-44	1	74
No usual address (NSW)	45-49		120
No usual address (NSW)	45-49	0	671
No usual address (NSW)	45-49	1	91
No usual address (NSW)	50-54		155
No usual address (NSW)	50-54	0	710
No usual address (NSW)	50-54	1	56
No usual address (NSW)	55-59		128
No usual address (NSW)	55-59	0	690
No usual address (NSW)	55-59	1	33
No usual address (NSW)	60-64		118
No usual address (NSW)	60-64	0	710
No usual address (NSW)	60-64	1	36
No usual address (NSW)	65+		229
No usual address (NSW)	65+	0	1296
No usual address (NSW)	65+	1	35
Migratory - Offshore - Shipping (NSW)	0-4		4
Migratory - Offshore - Shipping (NSW)	0-4	0	9
Migratory - Offshore - Shipping (NSW)	5-9	0	9
Migratory - Offshore - Shipping (NSW)	10-14	0	9
Migratory - Offshore - Shipping (NSW)	10-14	1	3
Migratory - Offshore - Shipping (NSW)	15-19	0	15
Migratory - Offshore - Shipping (NSW)	15-19	1	3
Migratory - Offshore - Shipping (NSW)	20-24	0	9
Migratory - Offshore - Shipping (NSW)	25-29	0	14
Migratory - Offshore - Shipping (NSW)	30-34	0	19
Migratory - Offshore - Shipping (NSW)	35-39	0	10
Migratory - Offshore - Shipping (NSW)	40-44	0	19
Migratory - Offshore - Shipping (NSW)	45-49	0	16
Migratory - Offshore - Shipping (NSW)	45-49	1	3
Migratory - Offshore - Shipping (NSW)	50-54		3
Migratory - Offshore - Shipping (NSW)	50-54	0	32
Migratory - Offshore - Shipping (NSW)	55-59		4
Migratory - Offshore - Shipping (NSW)	55-59	0	27
Migratory - Offshore - Shipping (NSW)	60-64		10
Migratory - Offshore - Shipping (NSW)	60-64	0	35
Migratory - Offshore - Shipping (NSW)	60-64	1	3
Migratory - Offshore - Shipping (NSW)	65+		17
Migratory - Offshore - Shipping (NSW)	65+	0	142
Albert Park (Southern Metropolitan)	0-4		300
Albert Park (Southern Metropolitan)	0-4	0	3070
Albert Park (Southern Metropolitan)	0-4	1	15
Albert Park (Southern Metropolitan)	5-9		184
Albert Park (Southern Metropolitan)	5-9	0	2143
Albert Park (Southern Metropolitan)	5-9	1	10
Albert Park (Southern Metropolitan)	10-14		163
Albert Park (Southern Metropolitan)	10-14	0	1799
Albert Park (Southern Metropolitan)	10-14	1	16
Albert Park (Southern Metropolitan)	15-19		258
Albert Park (Southern Metropolitan)	15-19	0	2195
Albert Park (Southern Metropolitan)	15-19	1	20
Albert Park (Southern Metropolitan)	20-24		816
Albert Park (Southern Metropolitan)	20-24	0	5676
Albert Park (Southern Metropolitan)	20-24	1	30
Albert Park (Southern Metropolitan)	25-29		1215
Albert Park (Southern Metropolitan)	25-29	0	8897
Albert Park (Southern Metropolitan)	25-29	1	25
Albert Park (Southern Metropolitan)	30-34		1261
Albert Park (Southern Metropolitan)	30-34	0	9014
Albert Park (Southern Metropolitan)	30-34	1	27
Albert Park (Southern Metropolitan)	35-39		781
Albert Park (Southern Metropolitan)	35-39	0	6332
Albert Park (Southern Metropolitan)	35-39	1	24
Albert Park (Southern Metropolitan)	40-44		575
Albert Park (Southern Metropolitan)	40-44	0	5065
Albert Park (Southern Metropolitan)	40-44	1	23
Albert Park (Southern Metropolitan)	45-49		542
Albert Park (Southern Metropolitan)	45-49	0	4555
Albert Park (Southern Metropolitan)	45-49	1	23
Albert Park (Southern Metropolitan)	50-54		481
Albert Park (Southern Metropolitan)	50-54	0	4000
Albert Park (Southern Metropolitan)	50-54	1	16
Albert Park (Southern Metropolitan)	55-59		467
Albert Park (Southern Metropolitan)	55-59	0	3759
Albert Park (Southern Metropolitan)	55-59	1	8
Albert Park (Southern Metropolitan)	60-64		383
Albert Park (Southern Metropolitan)	60-64	0	3048
Albert Park (Southern Metropolitan)	60-64	1	11
Albert Park (Southern Metropolitan)	65+		962
Albert Park (Southern Metropolitan)	65+	0	7728
Albert Park (Southern Metropolitan)	65+	1	26
Altona (Western Metropolitan)	0-4		349
Altona (Western Metropolitan)	0-4	0	7864
Altona (Western Metropolitan)	0-4	1	59
Altona (Western Metropolitan)	5-9		333
Altona (Western Metropolitan)	5-9	0	6990
Altona (Western Metropolitan)	5-9	1	59
Altona (Western Metropolitan)	10-14		271
Altona (Western Metropolitan)	10-14	0	5254
Altona (Western Metropolitan)	10-14	1	45
Altona (Western Metropolitan)	15-19		216
Altona (Western Metropolitan)	15-19	0	4607
Altona (Western Metropolitan)	15-19	1	51
Altona (Western Metropolitan)	20-24		256
Altona (Western Metropolitan)	20-24	0	4816
Altona (Western Metropolitan)	20-24	1	53
Altona (Western Metropolitan)	25-29		358
Altona (Western Metropolitan)	25-29	0	6176
Altona (Western Metropolitan)	25-29	1	49
Altona (Western Metropolitan)	30-34		387
Altona (Western Metropolitan)	30-34	0	8490
Altona (Western Metropolitan)	30-34	1	42
Altona (Western Metropolitan)	35-39		390
Altona (Western Metropolitan)	35-39	0	8515
Altona (Western Metropolitan)	35-39	1	29
Altona (Western Metropolitan)	40-44		342
Altona (Western Metropolitan)	40-44	0	7215
Altona (Western Metropolitan)	40-44	1	35
Altona (Western Metropolitan)	45-49		296
Altona (Western Metropolitan)	45-49	0	6287
Altona (Western Metropolitan)	45-49	1	37
Altona (Western Metropolitan)	50-54		281
Altona (Western Metropolitan)	50-54	0	4997
Altona (Western Metropolitan)	50-54	1	25
Altona (Western Metropolitan)	55-59		211
Altona (Western Metropolitan)	55-59	0	4237
Altona (Western Metropolitan)	55-59	1	16
Altona (Western Metropolitan)	60-64		200
Altona (Western Metropolitan)	60-64	0	3430
Altona (Western Metropolitan)	60-64	1	13
Altona (Western Metropolitan)	65+		516
Altona (Western Metropolitan)	65+	0	7869
Altona (Western Metropolitan)	65+	1	19
Bass (Eastern Victoria)	0-4		269
Bass (Eastern Victoria)	0-4	0	4926
Bass (Eastern Victoria)	0-4	1	85
Bass (Eastern Victoria)	5-9		280
Bass (Eastern Victoria)	5-9	0	4857
Bass (Eastern Victoria)	5-9	1	82
Bass (Eastern Victoria)	10-14		256
Bass (Eastern Victoria)	10-14	0	4305
Bass (Eastern Victoria)	10-14	1	81
Bass (Eastern Victoria)	15-19		225
Bass (Eastern Victoria)	15-19	0	3795
Bass (Eastern Victoria)	15-19	1	69
Bass (Eastern Victoria)	20-24		191
Bass (Eastern Victoria)	20-24	0	3239
Bass (Eastern Victoria)	20-24	1	43
Bass (Eastern Victoria)	25-29		215
Bass (Eastern Victoria)	25-29	0	3943
Bass (Eastern Victoria)	25-29	1	40
Bass (Eastern Victoria)	30-34		251
Bass (Eastern Victoria)	30-34	0	4685
Bass (Eastern Victoria)	30-34	1	29
Bass (Eastern Victoria)	35-39		248
Bass (Eastern Victoria)	35-39	0	4355
Bass (Eastern Victoria)	35-39	1	27
Bass (Eastern Victoria)	40-44		268
Bass (Eastern Victoria)	40-44	0	4291
Bass (Eastern Victoria)	40-44	1	32
Bass (Eastern Victoria)	45-49		297
Bass (Eastern Victoria)	45-49	0	4325
Bass (Eastern Victoria)	45-49	1	44
Bass (Eastern Victoria)	50-54		285
Bass (Eastern Victoria)	50-54	0	4009
Bass (Eastern Victoria)	50-54	1	25
Bass (Eastern Victoria)	55-59		294
Bass (Eastern Victoria)	55-59	0	4078
Bass (Eastern Victoria)	55-59	1	17
Bass (Eastern Victoria)	60-64		303
Bass (Eastern Victoria)	60-64	0	4010
Bass (Eastern Victoria)	60-64	1	19
Bass (Eastern Victoria)	65+		1142
Bass (Eastern Victoria)	65+	0	12725
Bass (Eastern Victoria)	65+	1	41
Bayswater (Eastern Metropolitan)	0-4		194
Bayswater (Eastern Metropolitan)	0-4	0	3976
Bayswater (Eastern Metropolitan)	0-4	1	30
Bayswater (Eastern Metropolitan)	5-9		150
Bayswater (Eastern Metropolitan)	5-9	0	3497
Bayswater (Eastern Metropolitan)	5-9	1	37
Bayswater (Eastern Metropolitan)	10-14		138
Bayswater (Eastern Metropolitan)	10-14	0	3134
Bayswater (Eastern Metropolitan)	10-14	1	54
Bayswater (Eastern Metropolitan)	15-19		133
Bayswater (Eastern Metropolitan)	15-19	0	3211
Bayswater (Eastern Metropolitan)	15-19	1	43
Bayswater (Eastern Metropolitan)	20-24		148
Bayswater (Eastern Metropolitan)	20-24	0	3528
Bayswater (Eastern Metropolitan)	20-24	1	41
Bayswater (Eastern Metropolitan)	25-29		201
Bayswater (Eastern Metropolitan)	25-29	0	4066
Bayswater (Eastern Metropolitan)	25-29	1	21
Bayswater (Eastern Metropolitan)	30-34		244
Bayswater (Eastern Metropolitan)	30-34	0	4701
Bayswater (Eastern Metropolitan)	30-34	1	25
Bayswater (Eastern Metropolitan)	35-39		203
Bayswater (Eastern Metropolitan)	35-39	0	4265
Bayswater (Eastern Metropolitan)	35-39	1	20
Bayswater (Eastern Metropolitan)	40-44		221
Bayswater (Eastern Metropolitan)	40-44	0	4120
Bayswater (Eastern Metropolitan)	40-44	1	33
Bayswater (Eastern Metropolitan)	45-49		178
Bayswater (Eastern Metropolitan)	45-49	0	4109
Bayswater (Eastern Metropolitan)	45-49	1	33
Bayswater (Eastern Metropolitan)	50-54		168
Bayswater (Eastern Metropolitan)	50-54	0	3797
Bayswater (Eastern Metropolitan)	50-54	1	9
Bayswater (Eastern Metropolitan)	55-59		172
Bayswater (Eastern Metropolitan)	55-59	0	3591
Bayswater (Eastern Metropolitan)	55-59	1	16
Bayswater (Eastern Metropolitan)	60-64		163
Bayswater (Eastern Metropolitan)	60-64	0	3263
Bayswater (Eastern Metropolitan)	60-64	1	14
Bayswater (Eastern Metropolitan)	65+		692
Bayswater (Eastern Metropolitan)	65+	0	9512
Bayswater (Eastern Metropolitan)	65+	1	30
Bellarine (Western Victoria)	0-4		159
Bellarine (Western Victoria)	0-4	0	3146
Bellarine (Western Victoria)	0-4	1	49
Bellarine (Western Victoria)	5-9		169
Bellarine (Western Victoria)	5-9	0	3586
Bellarine (Western Victoria)	5-9	1	67
Bellarine (Western Victoria)	10-14		161
Bellarine (Western Victoria)	10-14	0	3331
Bellarine (Western Victoria)	10-14	1	58
Bellarine (Western Victoria)	15-19		153
Bellarine (Western Victoria)	15-19	0	3093
Bellarine (Western Victoria)	15-19	1	51
Bellarine (Western Victoria)	20-24		123
Bellarine (Western Victoria)	20-24	0	2341
Bellarine (Western Victoria)	20-24	1	30
Bellarine (Western Victoria)	25-29		117
Bellarine (Western Victoria)	25-29	0	2339
Bellarine (Western Victoria)	25-29	1	21
Bellarine (Western Victoria)	30-34		142
Bellarine (Western Victoria)	30-34	0	2815
Bellarine (Western Victoria)	30-34	1	22
Bellarine (Western Victoria)	35-39		148
Bellarine (Western Victoria)	35-39	0	2988
Bellarine (Western Victoria)	35-39	1	23
Bellarine (Western Victoria)	40-44		145
Bellarine (Western Victoria)	40-44	0	3612
Bellarine (Western Victoria)	40-44	1	25
Bellarine (Western Victoria)	45-49		154
Bellarine (Western Victoria)	45-49	0	3487
Bellarine (Western Victoria)	45-49	1	28
Bellarine (Western Victoria)	50-54		178
Bellarine (Western Victoria)	50-54	0	3622
Bellarine (Western Victoria)	50-54	1	26
Bellarine (Western Victoria)	55-59		247
Bellarine (Western Victoria)	55-59	0	3890
Bellarine (Western Victoria)	55-59	1	16
