SED_NAME16	Age	MaritalStatus	Sex	responses
Polwarth (Western Victoria)	65-74	Separated	F	91
Polwarth (Western Victoria)	65-74	Separated	M	112
Polwarth (Western Victoria)	65-74	Widowed	F	507
Polwarth (Western Victoria)	65-74	Widowed	M	158
Polwarth (Western Victoria)	75-84	Divorced	F	134
Polwarth (Western Victoria)	75-84	Divorced	M	126
Polwarth (Western Victoria)	75-84	Married	F	904
Polwarth (Western Victoria)	75-84	Married	M	1223
Polwarth (Western Victoria)	75-84	Separated	F	24
Polwarth (Western Victoria)	75-84	Separated	M	47
Polwarth (Western Victoria)	75-84	Widowed	F	870
Polwarth (Western Victoria)	75-84	Widowed	M	232
Polwarth (Western Victoria)	85+	Divorced	F	29
Polwarth (Western Victoria)	85+	Divorced	M	16
Polwarth (Western Victoria)	85+	Married	F	150
Polwarth (Western Victoria)	85+	Married	M	280
Polwarth (Western Victoria)	85+	Separated	F	3
Polwarth (Western Victoria)	85+	Separated	M	6
Polwarth (Western Victoria)	85+	Widowed	F	777
Polwarth (Western Victoria)	85+	Widowed	M	223
Prahran (Southern Metropolitan)	15-19	Married	F	10
Prahran (Southern Metropolitan)	15-19	Married	M	8
Prahran (Southern Metropolitan)	15-19	Widowed	F	5
Prahran (Southern Metropolitan)	20-24	Divorced	F	3
Prahran (Southern Metropolitan)	20-24	Divorced	M	4
Prahran (Southern Metropolitan)	20-24	Married	F	129
Prahran (Southern Metropolitan)	20-24	Married	M	56
Prahran (Southern Metropolitan)	20-24	Separated	F	9
Prahran (Southern Metropolitan)	20-24	Widowed	F	3
Prahran (Southern Metropolitan)	25-34	Divorced	F	236
Prahran (Southern Metropolitan)	25-34	Divorced	M	124
Prahran (Southern Metropolitan)	25-34	Married	F	2759
Prahran (Southern Metropolitan)	25-34	Married	M	2267
Prahran (Southern Metropolitan)	25-34	Separated	F	121
Prahran (Southern Metropolitan)	25-34	Separated	M	88
Prahran (Southern Metropolitan)	25-34	Widowed	F	16
Prahran (Southern Metropolitan)	25-34	Widowed	M	5
Prahran (Southern Metropolitan)	35-44	Divorced	F	438
Prahran (Southern Metropolitan)	35-44	Divorced	M	369
Prahran (Southern Metropolitan)	35-44	Married	F	2035
Prahran (Southern Metropolitan)	35-44	Married	M	2213
Prahran (Southern Metropolitan)	35-44	Separated	F	160
Prahran (Southern Metropolitan)	35-44	Separated	M	179
Prahran (Southern Metropolitan)	35-44	Widowed	F	23
Prahran (Southern Metropolitan)	35-44	Widowed	M	10
Prahran (Southern Metropolitan)	45-54	Divorced	F	664
Prahran (Southern Metropolitan)	45-54	Divorced	M	488
Prahran (Southern Metropolitan)	45-54	Married	F	1531
Prahran (Southern Metropolitan)	45-54	Married	M	1452
Prahran (Southern Metropolitan)	45-54	Separated	F	187
Prahran (Southern Metropolitan)	45-54	Separated	M	180
Prahran (Southern Metropolitan)	45-54	Widowed	F	60
Prahran (Southern Metropolitan)	45-54	Widowed	M	22
Prahran (Southern Metropolitan)	55-64	Divorced	F	823
Prahran (Southern Metropolitan)	55-64	Divorced	M	573
Prahran (Southern Metropolitan)	55-64	Married	F	1382
Prahran (Southern Metropolitan)	55-64	Married	M	1324
Prahran (Southern Metropolitan)	55-64	Separated	F	164
Prahran (Southern Metropolitan)	55-64	Separated	M	131
Prahran (Southern Metropolitan)	55-64	Widowed	F	174
Prahran (Southern Metropolitan)	55-64	Widowed	M	34
Prahran (Southern Metropolitan)	65-74	Divorced	F	560
Prahran (Southern Metropolitan)	65-74	Divorced	M	433
Prahran (Southern Metropolitan)	65-74	Married	F	1190
Prahran (Southern Metropolitan)	65-74	Married	M	1270
Prahran (Southern Metropolitan)	65-74	Separated	F	90
Prahran (Southern Metropolitan)	65-74	Separated	M	114
Prahran (Southern Metropolitan)	65-74	Widowed	F	349
Prahran (Southern Metropolitan)	65-74	Widowed	M	88
Prahran (Southern Metropolitan)	75-84	Divorced	F	229
Prahran (Southern Metropolitan)	75-84	Divorced	M	138
Prahran (Southern Metropolitan)	75-84	Married	F	567
Prahran (Southern Metropolitan)	75-84	Married	M	786
Prahran (Southern Metropolitan)	75-84	Separated	F	30
Prahran (Southern Metropolitan)	75-84	Separated	M	38
Prahran (Southern Metropolitan)	75-84	Widowed	F	629
Prahran (Southern Metropolitan)	75-84	Widowed	M	116
Prahran (Southern Metropolitan)	85+	Divorced	F	72
Prahran (Southern Metropolitan)	85+	Divorced	M	45
Prahran (Southern Metropolitan)	85+	Married	F	125
Prahran (Southern Metropolitan)	85+	Married	M	255
Prahran (Southern Metropolitan)	85+	Separated	F	3
Prahran (Southern Metropolitan)	85+	Separated	M	8
Prahran (Southern Metropolitan)	85+	Widowed	F	613
Prahran (Southern Metropolitan)	85+	Widowed	M	160
Preston (Northern Metropolitan)	15-19	Divorced	M	3
Preston (Northern Metropolitan)	15-19	Married	F	15
Preston (Northern Metropolitan)	15-19	Married	M	3
Preston (Northern Metropolitan)	15-19	Widowed	M	3
Preston (Northern Metropolitan)	20-24	Divorced	F	11
Preston (Northern Metropolitan)	20-24	Divorced	M	5
Preston (Northern Metropolitan)	20-24	Married	F	266
Preston (Northern Metropolitan)	20-24	Married	M	87
Preston (Northern Metropolitan)	20-24	Separated	F	4
Preston (Northern Metropolitan)	20-24	Separated	M	3
Preston (Northern Metropolitan)	20-24	Widowed	F	3
Preston (Northern Metropolitan)	25-34	Divorced	F	142
Preston (Northern Metropolitan)	25-34	Divorced	M	99
Preston (Northern Metropolitan)	25-34	Married	F	2942
Preston (Northern Metropolitan)	25-34	Married	M	2504
Preston (Northern Metropolitan)	25-34	Separated	F	122
Preston (Northern Metropolitan)	25-34	Separated	M	80
Preston (Northern Metropolitan)	25-34	Widowed	F	7
Preston (Northern Metropolitan)	25-34	Widowed	M	7
Preston (Northern Metropolitan)	35-44	Divorced	F	394
Preston (Northern Metropolitan)	35-44	Divorced	M	281
Preston (Northern Metropolitan)	35-44	Married	F	2758
Preston (Northern Metropolitan)	35-44	Married	M	2894
Preston (Northern Metropolitan)	35-44	Separated	F	212
Preston (Northern Metropolitan)	35-44	Separated	M	141
Preston (Northern Metropolitan)	35-44	Widowed	F	28
Preston (Northern Metropolitan)	35-44	Widowed	M	8
Preston (Northern Metropolitan)	45-54	Divorced	F	700
Preston (Northern Metropolitan)	45-54	Divorced	M	480
Preston (Northern Metropolitan)	45-54	Married	F	2084
Preston (Northern Metropolitan)	45-54	Married	M	2155
Preston (Northern Metropolitan)	45-54	Separated	F	229
Preston (Northern Metropolitan)	45-54	Separated	M	214
Preston (Northern Metropolitan)	45-54	Widowed	F	81
Preston (Northern Metropolitan)	45-54	Widowed	M	21
Preston (Northern Metropolitan)	55-64	Divorced	F	705
Preston (Northern Metropolitan)	55-64	Divorced	M	526
Preston (Northern Metropolitan)	55-64	Married	F	1628
Preston (Northern Metropolitan)	55-64	Married	M	1671
Preston (Northern Metropolitan)	55-64	Separated	F	195
Preston (Northern Metropolitan)	55-64	Separated	M	188
Preston (Northern Metropolitan)	55-64	Widowed	F	245
Preston (Northern Metropolitan)	55-64	Widowed	M	62
Preston (Northern Metropolitan)	65-74	Divorced	F	411
Preston (Northern Metropolitan)	65-74	Divorced	M	295
Preston (Northern Metropolitan)	65-74	Married	F	1254
Preston (Northern Metropolitan)	65-74	Married	M	1234
Preston (Northern Metropolitan)	65-74	Separated	F	90
Preston (Northern Metropolitan)	65-74	Separated	M	109
Preston (Northern Metropolitan)	65-74	Widowed	F	568
Preston (Northern Metropolitan)	65-74	Widowed	M	129
Preston (Northern Metropolitan)	75-84	Divorced	F	158
Preston (Northern Metropolitan)	75-84	Divorced	M	109
Preston (Northern Metropolitan)	75-84	Married	F	882
Preston (Northern Metropolitan)	75-84	Married	M	1188
Preston (Northern Metropolitan)	75-84	Separated	F	30
Preston (Northern Metropolitan)	75-84	Separated	M	61
Preston (Northern Metropolitan)	75-84	Widowed	F	1104
Preston (Northern Metropolitan)	75-84	Widowed	M	255
Preston (Northern Metropolitan)	85+	Divorced	F	63
Preston (Northern Metropolitan)	85+	Divorced	M	28
Preston (Northern Metropolitan)	85+	Married	F	211
Preston (Northern Metropolitan)	85+	Married	M	400
Preston (Northern Metropolitan)	85+	Separated	F	13
Preston (Northern Metropolitan)	85+	Separated	M	9
Preston (Northern Metropolitan)	85+	Widowed	F	1008
Preston (Northern Metropolitan)	85+	Widowed	M	297
Richmond (Northern Metropolitan)	15-19	Married	F	9
Richmond (Northern Metropolitan)	15-19	Married	M	9
Richmond (Northern Metropolitan)	20-24	Divorced	F	9
Richmond (Northern Metropolitan)	20-24	Divorced	M	4
Richmond (Northern Metropolitan)	20-24	Married	F	84
Richmond (Northern Metropolitan)	20-24	Married	M	31
Richmond (Northern Metropolitan)	20-24	Separated	F	11
Richmond (Northern Metropolitan)	20-24	Separated	M	7
Richmond (Northern Metropolitan)	20-24	Widowed	F	5
Richmond (Northern Metropolitan)	25-34	Divorced	F	239
Richmond (Northern Metropolitan)	25-34	Divorced	M	137
Richmond (Northern Metropolitan)	25-34	Married	F	2152
Richmond (Northern Metropolitan)	25-34	Married	M	1614
Richmond (Northern Metropolitan)	25-34	Separated	F	156
Richmond (Northern Metropolitan)	25-34	Separated	M	80
Richmond (Northern Metropolitan)	25-34	Widowed	F	18
Richmond (Northern Metropolitan)	25-34	Widowed	M	9
Richmond (Northern Metropolitan)	35-44	Divorced	F	456
Richmond (Northern Metropolitan)	35-44	Divorced	M	373
Richmond (Northern Metropolitan)	35-44	Married	F	2284
Richmond (Northern Metropolitan)	35-44	Married	M	2296
Richmond (Northern Metropolitan)	35-44	Separated	F	190
Richmond (Northern Metropolitan)	35-44	Separated	M	157
Richmond (Northern Metropolitan)	35-44	Widowed	F	40
Richmond (Northern Metropolitan)	35-44	Widowed	M	23
Richmond (Northern Metropolitan)	45-54	Divorced	F	670
Richmond (Northern Metropolitan)	45-54	Divorced	M	527
Richmond (Northern Metropolitan)	45-54	Married	F	1690
Richmond (Northern Metropolitan)	45-54	Married	M	1765
Richmond (Northern Metropolitan)	45-54	Separated	F	207
Richmond (Northern Metropolitan)	45-54	Separated	M	207
Richmond (Northern Metropolitan)	45-54	Widowed	F	72
Richmond (Northern Metropolitan)	45-54	Widowed	M	13
Richmond (Northern Metropolitan)	55-64	Divorced	F	792
Richmond (Northern Metropolitan)	55-64	Divorced	M	613
Richmond (Northern Metropolitan)	55-64	Married	F	1385
Richmond (Northern Metropolitan)	55-64	Married	M	1388
Richmond (Northern Metropolitan)	55-64	Separated	F	147
Richmond (Northern Metropolitan)	55-64	Separated	M	141
Richmond (Northern Metropolitan)	55-64	Widowed	F	199
Richmond (Northern Metropolitan)	55-64	Widowed	M	41
Richmond (Northern Metropolitan)	65-74	Divorced	F	576
Richmond (Northern Metropolitan)	65-74	Divorced	M	327
Richmond (Northern Metropolitan)	65-74	Married	F	923
Richmond (Northern Metropolitan)	65-74	Married	M	1094
Richmond (Northern Metropolitan)	65-74	Separated	F	81
Richmond (Northern Metropolitan)	65-74	Separated	M	70
Richmond (Northern Metropolitan)	65-74	Widowed	F	327
Richmond (Northern Metropolitan)	65-74	Widowed	M	80
Richmond (Northern Metropolitan)	75-84	Divorced	F	175
Richmond (Northern Metropolitan)	75-84	Divorced	M	106
Richmond (Northern Metropolitan)	75-84	Married	F	380
Richmond (Northern Metropolitan)	75-84	Married	M	559
Richmond (Northern Metropolitan)	75-84	Separated	F	40
Richmond (Northern Metropolitan)	75-84	Separated	M	24
Richmond (Northern Metropolitan)	75-84	Widowed	F	530
Richmond (Northern Metropolitan)	75-84	Widowed	M	107
Richmond (Northern Metropolitan)	85+	Divorced	F	33
Richmond (Northern Metropolitan)	85+	Divorced	M	23
Richmond (Northern Metropolitan)	85+	Married	F	87
Richmond (Northern Metropolitan)	85+	Married	M	179
Richmond (Northern Metropolitan)	85+	Separated	F	4
Richmond (Northern Metropolitan)	85+	Separated	M	7
Richmond (Northern Metropolitan)	85+	Widowed	F	327
Richmond (Northern Metropolitan)	85+	Widowed	M	82
Ringwood (Eastern Metropolitan)	15-19	Married	F	9
Ringwood (Eastern Metropolitan)	15-19	Married	M	3
Ringwood (Eastern Metropolitan)	15-19	Widowed	M	3
Ringwood (Eastern Metropolitan)	20-24	Married	F	113
Ringwood (Eastern Metropolitan)	20-24	Married	M	58
Ringwood (Eastern Metropolitan)	20-24	Separated	F	3
Ringwood (Eastern Metropolitan)	20-24	Separated	M	4
Ringwood (Eastern Metropolitan)	20-24	Widowed	F	3
Ringwood (Eastern Metropolitan)	25-34	Divorced	F	100
Ringwood (Eastern Metropolitan)	25-34	Divorced	M	64
Ringwood (Eastern Metropolitan)	25-34	Married	F	2647
Ringwood (Eastern Metropolitan)	25-34	Married	M	2100
Ringwood (Eastern Metropolitan)	25-34	Separated	F	83
Ringwood (Eastern Metropolitan)	25-34	Separated	M	55
Ringwood (Eastern Metropolitan)	25-34	Widowed	F	17
Ringwood (Eastern Metropolitan)	25-34	Widowed	M	4
Ringwood (Eastern Metropolitan)	35-44	Divorced	F	306
Ringwood (Eastern Metropolitan)	35-44	Divorced	M	240
Ringwood (Eastern Metropolitan)	35-44	Married	F	3303
Ringwood (Eastern Metropolitan)	35-44	Married	M	3281
Ringwood (Eastern Metropolitan)	35-44	Separated	F	165
Ringwood (Eastern Metropolitan)	35-44	Separated	M	115
Ringwood (Eastern Metropolitan)	35-44	Widowed	F	19
Ringwood (Eastern Metropolitan)	35-44	Widowed	M	12
Ringwood (Eastern Metropolitan)	45-54	Divorced	F	666
Ringwood (Eastern Metropolitan)	45-54	Divorced	M	428
Ringwood (Eastern Metropolitan)	45-54	Married	F	2486
Ringwood (Eastern Metropolitan)	45-54	Married	M	2541
Ringwood (Eastern Metropolitan)	45-54	Separated	F	210
Ringwood (Eastern Metropolitan)	45-54	Separated	M	186
Ringwood (Eastern Metropolitan)	45-54	Widowed	F	78
Ringwood (Eastern Metropolitan)	45-54	Widowed	M	21
Ringwood (Eastern Metropolitan)	55-64	Divorced	F	715
Ringwood (Eastern Metropolitan)	55-64	Divorced	M	470
Ringwood (Eastern Metropolitan)	55-64	Married	F	1945
Ringwood (Eastern Metropolitan)	55-64	Married	M	1952
Ringwood (Eastern Metropolitan)	55-64	Separated	F	158
Ringwood (Eastern Metropolitan)	55-64	Separated	M	117
Ringwood (Eastern Metropolitan)	55-64	Widowed	F	202
Ringwood (Eastern Metropolitan)	55-64	Widowed	M	49
Ringwood (Eastern Metropolitan)	65-74	Divorced	F	573
Ringwood (Eastern Metropolitan)	65-74	Divorced	M	295
Ringwood (Eastern Metropolitan)	65-74	Married	F	1578
Ringwood (Eastern Metropolitan)	65-74	Married	M	1695
Ringwood (Eastern Metropolitan)	65-74	Separated	F	87
Ringwood (Eastern Metropolitan)	65-74	Separated	M	75
Ringwood (Eastern Metropolitan)	65-74	Widowed	F	412
Ringwood (Eastern Metropolitan)	65-74	Widowed	M	101
Ringwood (Eastern Metropolitan)	75-84	Divorced	F	237
Ringwood (Eastern Metropolitan)	75-84	Divorced	M	118
Ringwood (Eastern Metropolitan)	75-84	Married	F	794
Ringwood (Eastern Metropolitan)	75-84	Married	M	1046
Ringwood (Eastern Metropolitan)	75-84	Separated	F	25
Ringwood (Eastern Metropolitan)	75-84	Separated	M	33
Ringwood (Eastern Metropolitan)	75-84	Widowed	F	714
Ringwood (Eastern Metropolitan)	75-84	Widowed	M	173
Ringwood (Eastern Metropolitan)	85+	Divorced	F	37
Ringwood (Eastern Metropolitan)	85+	Divorced	M	24
Ringwood (Eastern Metropolitan)	85+	Married	F	155
Ringwood (Eastern Metropolitan)	85+	Married	M	301
Ringwood (Eastern Metropolitan)	85+	Separated	F	8
Ringwood (Eastern Metropolitan)	85+	Separated	M	10
Ringwood (Eastern Metropolitan)	85+	Widowed	F	672
Ringwood (Eastern Metropolitan)	85+	Widowed	M	189
Ripon (Western Victoria)	15-19	Married	F	6
Ripon (Western Victoria)	15-19	Separated	F	3
Ripon (Western Victoria)	20-24	Married	F	78
Ripon (Western Victoria)	20-24	Married	M	44
Ripon (Western Victoria)	20-24	Separated	F	11
Ripon (Western Victoria)	20-24	Separated	M	3
Ripon (Western Victoria)	20-24	Widowed	M	3
Ripon (Western Victoria)	25-34	Divorced	F	47
Ripon (Western Victoria)	25-34	Divorced	M	26
Ripon (Western Victoria)	25-34	Married	F	1185
Ripon (Western Victoria)	25-34	Married	M	927
Ripon (Western Victoria)	25-34	Separated	F	101
Ripon (Western Victoria)	25-34	Separated	M	71
Ripon (Western Victoria)	25-34	Widowed	F	12
Ripon (Western Victoria)	25-34	Widowed	M	7
Ripon (Western Victoria)	35-44	Divorced	F	269
Ripon (Western Victoria)	35-44	Divorced	M	187
Ripon (Western Victoria)	35-44	Married	F	1886
Ripon (Western Victoria)	35-44	Married	M	1761
Ripon (Western Victoria)	35-44	Separated	F	205
Ripon (Western Victoria)	35-44	Separated	M	177
Ripon (Western Victoria)	35-44	Widowed	F	32
Ripon (Western Victoria)	35-44	Widowed	M	12
Ripon (Western Victoria)	45-54	Divorced	F	713
Ripon (Western Victoria)	45-54	Divorced	M	558
Ripon (Western Victoria)	45-54	Married	F	2469
Ripon (Western Victoria)	45-54	Married	M	2307
Ripon (Western Victoria)	45-54	Separated	F	271
Ripon (Western Victoria)	45-54	Separated	M	270
Ripon (Western Victoria)	45-54	Widowed	F	93
Ripon (Western Victoria)	45-54	Widowed	M	35
Ripon (Western Victoria)	55-64	Divorced	F	858
Ripon (Western Victoria)	55-64	Divorced	M	887
Ripon (Western Victoria)	55-64	Married	F	2964
Ripon (Western Victoria)	55-64	Married	M	2971
Ripon (Western Victoria)	55-64	Separated	F	236
Ripon (Western Victoria)	55-64	Separated	M	295
Ripon (Western Victoria)	55-64	Widowed	F	299
Ripon (Western Victoria)	55-64	Widowed	M	113
Ripon (Western Victoria)	65-74	Divorced	F	566
Ripon (Western Victoria)	65-74	Divorced	M	694
Ripon (Western Victoria)	65-74	Married	F	2548
Ripon (Western Victoria)	65-74	Married	M	2841
Ripon (Western Victoria)	65-74	Separated	F	132
Ripon (Western Victoria)	65-74	Separated	M	214
Ripon (Western Victoria)	65-74	Widowed	F	672
Ripon (Western Victoria)	65-74	Widowed	M	246
Ripon (Western Victoria)	75-84	Divorced	F	154
Ripon (Western Victoria)	75-84	Divorced	M	211
Ripon (Western Victoria)	75-84	Married	F	1006
Ripon (Western Victoria)	75-84	Married	M	1478
Ripon (Western Victoria)	75-84	Separated	F	39
Ripon (Western Victoria)	75-84	Separated	M	53
Ripon (Western Victoria)	75-84	Widowed	F	1013
Ripon (Western Victoria)	75-84	Widowed	M	325
Ripon (Western Victoria)	85+	Divorced	F	45
Ripon (Western Victoria)	85+	Divorced	M	25
Ripon (Western Victoria)	85+	Married	F	195
Ripon (Western Victoria)	85+	Married	M	352
Ripon (Western Victoria)	85+	Separated	F	7
Ripon (Western Victoria)	85+	Separated	M	14
Ripon (Western Victoria)	85+	Widowed	F	904
Ripon (Western Victoria)	85+	Widowed	M	280
Rowville (South-Eastern Metropolitan)	15-19	Married	F	5
Rowville (South-Eastern Metropolitan)	15-19	Married	M	3
Rowville (South-Eastern Metropolitan)	20-24	Married	F	43
Rowville (South-Eastern Metropolitan)	20-24	Married	M	19
Rowville (South-Eastern Metropolitan)	20-24	Separated	F	3
Rowville (South-Eastern Metropolitan)	25-34	Divorced	F	58
Rowville (South-Eastern Metropolitan)	25-34	Divorced	M	40
Rowville (South-Eastern Metropolitan)	25-34	Married	F	1524
Rowville (South-Eastern Metropolitan)	25-34	Married	M	1114
Rowville (South-Eastern Metropolitan)	25-34	Separated	F	48
Rowville (South-Eastern Metropolitan)	25-34	Separated	M	39
Rowville (South-Eastern Metropolitan)	25-34	Widowed	F	5
Rowville (South-Eastern Metropolitan)	25-34	Widowed	M	3
Rowville (South-Eastern Metropolitan)	35-44	Divorced	F	286
Rowville (South-Eastern Metropolitan)	35-44	Divorced	M	124
Rowville (South-Eastern Metropolitan)	35-44	Married	F	2944
Rowville (South-Eastern Metropolitan)	35-44	Married	M	2641
Rowville (South-Eastern Metropolitan)	35-44	Separated	F	152
Rowville (South-Eastern Metropolitan)	35-44	Separated	M	91
Rowville (South-Eastern Metropolitan)	35-44	Widowed	F	11
Rowville (South-Eastern Metropolitan)	35-44	Widowed	M	10
Rowville (South-Eastern Metropolitan)	45-54	Divorced	F	595
Rowville (South-Eastern Metropolitan)	45-54	Divorced	M	336
Rowville (South-Eastern Metropolitan)	45-54	Married	F	3627
Rowville (South-Eastern Metropolitan)	45-54	Married	M	3358
Rowville (South-Eastern Metropolitan)	45-54	Separated	F	217
Rowville (South-Eastern Metropolitan)	45-54	Separated	M	135
Rowville (South-Eastern Metropolitan)	45-54	Widowed	F	70
Rowville (South-Eastern Metropolitan)	45-54	Widowed	M	26
Rowville (South-Eastern Metropolitan)	55-64	Divorced	F	461
Rowville (South-Eastern Metropolitan)	55-64	Divorced	M	328
Rowville (South-Eastern Metropolitan)	55-64	Married	F	2613
Rowville (South-Eastern Metropolitan)	55-64	Married	M	2951
Rowville (South-Eastern Metropolitan)	55-64	Separated	F	132
Rowville (South-Eastern Metropolitan)	55-64	Separated	M	108
Rowville (South-Eastern Metropolitan)	55-64	Widowed	F	154
Rowville (South-Eastern Metropolitan)	55-64	Widowed	M	58
Rowville (South-Eastern Metropolitan)	65-74	Divorced	F	271
Rowville (South-Eastern Metropolitan)	65-74	Divorced	M	141
Rowville (South-Eastern Metropolitan)	65-74	Married	F	1383
Rowville (South-Eastern Metropolitan)	65-74	Married	M	1624
Rowville (South-Eastern Metropolitan)	65-74	Separated	F	46
Rowville (South-Eastern Metropolitan)	65-74	Separated	M	44
Rowville (South-Eastern Metropolitan)	65-74	Widowed	F	325
Rowville (South-Eastern Metropolitan)	65-74	Widowed	M	88
Rowville (South-Eastern Metropolitan)	75-84	Divorced	F	70
Rowville (South-Eastern Metropolitan)	75-84	Divorced	M	44
Rowville (South-Eastern Metropolitan)	75-84	Married	F	550
Rowville (South-Eastern Metropolitan)	75-84	Married	M	772
Rowville (South-Eastern Metropolitan)	75-84	Separated	F	13
Rowville (South-Eastern Metropolitan)	75-84	Separated	M	14
Rowville (South-Eastern Metropolitan)	75-84	Widowed	F	413
Rowville (South-Eastern Metropolitan)	75-84	Widowed	M	91
Rowville (South-Eastern Metropolitan)	85+	Divorced	F	22
Rowville (South-Eastern Metropolitan)	85+	Divorced	M	7
Rowville (South-Eastern Metropolitan)	85+	Married	F	70
Rowville (South-Eastern Metropolitan)	85+	Married	M	150
Rowville (South-Eastern Metropolitan)	85+	Separated	M	4
Rowville (South-Eastern Metropolitan)	85+	Widowed	F	217
Rowville (South-Eastern Metropolitan)	85+	Widowed	M	61
Sandringham (Southern Metropolitan)	15-19	Divorced	M	3
Sandringham (Southern Metropolitan)	15-19	Married	F	7
Sandringham (Southern Metropolitan)	20-24	Married	F	31
Sandringham (Southern Metropolitan)	20-24	Married	M	14
Sandringham (Southern Metropolitan)	20-24	Separated	F	3
Sandringham (Southern Metropolitan)	20-24	Separated	M	3
Sandringham (Southern Metropolitan)	20-24	Widowed	M	4
Sandringham (Southern Metropolitan)	25-34	Divorced	F	61
Sandringham (Southern Metropolitan)	25-34	Divorced	M	35
Sandringham (Southern Metropolitan)	25-34	Married	F	1202
Sandringham (Southern Metropolitan)	25-34	Married	M	870
Sandringham (Southern Metropolitan)	25-34	Separated	F	50
Sandringham (Southern Metropolitan)	25-34	Separated	M	29
Sandringham (Southern Metropolitan)	25-34	Widowed	F	7
Sandringham (Southern Metropolitan)	35-44	Divorced	F	283
Sandringham (Southern Metropolitan)	35-44	Divorced	M	162
Sandringham (Southern Metropolitan)	35-44	Married	F	2826
Sandringham (Southern Metropolitan)	35-44	Married	M	2495
Sandringham (Southern Metropolitan)	35-44	Separated	F	147
Sandringham (Southern Metropolitan)	35-44	Separated	M	98
Sandringham (Southern Metropolitan)	35-44	Widowed	F	12
Sandringham (Southern Metropolitan)	35-44	Widowed	M	4
Sandringham (Southern Metropolitan)	45-54	Divorced	F	596
Sandringham (Southern Metropolitan)	45-54	Divorced	M	358
Sandringham (Southern Metropolitan)	45-54	Married	F	3286
Sandringham (Southern Metropolitan)	45-54	Married	M	3189
Sandringham (Southern Metropolitan)	45-54	Separated	F	199
Sandringham (Southern Metropolitan)	45-54	Separated	M	170
Sandringham (Southern Metropolitan)	45-54	Widowed	F	47
Sandringham (Southern Metropolitan)	45-54	Widowed	M	21
Sandringham (Southern Metropolitan)	55-64	Divorced	F	752
Sandringham (Southern Metropolitan)	55-64	Divorced	M	473
Sandringham (Southern Metropolitan)	55-64	Married	F	2416
Sandringham (Southern Metropolitan)	55-64	Married	M	2529
Sandringham (Southern Metropolitan)	55-64	Separated	F	159
Sandringham (Southern Metropolitan)	55-64	Separated	M	133
Sandringham (Southern Metropolitan)	55-64	Widowed	F	169
Sandringham (Southern Metropolitan)	55-64	Widowed	M	46
Sandringham (Southern Metropolitan)	65-74	Divorced	F	622
Sandringham (Southern Metropolitan)	65-74	Divorced	M	350
Sandringham (Southern Metropolitan)	65-74	Married	F	1844
Sandringham (Southern Metropolitan)	65-74	Married	M	1996
Sandringham (Southern Metropolitan)	65-74	Separated	F	90
Sandringham (Southern Metropolitan)	65-74	Separated	M	89
Sandringham (Southern Metropolitan)	65-74	Widowed	F	396
Sandringham (Southern Metropolitan)	65-74	Widowed	M	93
Sandringham (Southern Metropolitan)	75-84	Divorced	F	208
Sandringham (Southern Metropolitan)	75-84	Divorced	M	122
Sandringham (Southern Metropolitan)	75-84	Married	F	778
Sandringham (Southern Metropolitan)	75-84	Married	M	1029
Sandringham (Southern Metropolitan)	75-84	Separated	F	22
Sandringham (Southern Metropolitan)	75-84	Separated	M	20
Sandringham (Southern Metropolitan)	75-84	Widowed	F	622
Sandringham (Southern Metropolitan)	75-84	Widowed	M	151
Sandringham (Southern Metropolitan)	85+	Divorced	F	84
Sandringham (Southern Metropolitan)	85+	Divorced	M	28
Sandringham (Southern Metropolitan)	85+	Married	F	251
Sandringham (Southern Metropolitan)	85+	Married	M	448
Sandringham (Southern Metropolitan)	85+	Separated	F	4
Sandringham (Southern Metropolitan)	85+	Separated	M	14
Sandringham (Southern Metropolitan)	85+	Widowed	F	992
Sandringham (Southern Metropolitan)	85+	Widowed	M	248
Shepparton (Northern Victoria)	15-19	Divorced	M	3
Shepparton (Northern Victoria)	15-19	Married	F	15
Shepparton (Northern Victoria)	15-19	Married	M	4
Shepparton (Northern Victoria)	15-19	Widowed	F	3
Shepparton (Northern Victoria)	20-24	Divorced	F	4
Shepparton (Northern Victoria)	20-24	Divorced	M	3
Shepparton (Northern Victoria)	20-24	Married	F	220
Shepparton (Northern Victoria)	20-24	Married	M	94
Shepparton (Northern Victoria)	20-24	Separated	F	6
Shepparton (Northern Victoria)	20-24	Widowed	F	3
Shepparton (Northern Victoria)	25-34	Divorced	F	86
Shepparton (Northern Victoria)	25-34	Divorced	M	61
Shepparton (Northern Victoria)	25-34	Married	F	1939
Shepparton (Northern Victoria)	25-34	Married	M	1608
Shepparton (Northern Victoria)	25-34	Separated	F	123
Shepparton (Northern Victoria)	25-34	Separated	M	84
Shepparton (Northern Victoria)	25-34	Widowed	F	8
Shepparton (Northern Victoria)	25-34	Widowed	M	3
Shepparton (Northern Victoria)	35-44	Divorced	F	413
Shepparton (Northern Victoria)	35-44	Divorced	M	222
Shepparton (Northern Victoria)	35-44	Married	F	2473
Shepparton (Northern Victoria)	35-44	Married	M	2361
Shepparton (Northern Victoria)	35-44	Separated	F	289
Shepparton (Northern Victoria)	35-44	Separated	M	185
Shepparton (Northern Victoria)	35-44	Widowed	F	30
Shepparton (Northern Victoria)	35-44	Widowed	M	15
Shepparton (Northern Victoria)	45-54	Divorced	F	699
