SED_NAME16	EduInstitutionType	Sex	students
Hillarys (North Metropolitan)		F	818
Hillarys (North Metropolitan)		M	847
Hillarys (North Metropolitan)	Infants/Primary	F	1536
Hillarys (North Metropolitan)	Infants/Primary	M	1623
Hillarys (North Metropolitan)	Pre-school	F	186
Hillarys (North Metropolitan)	Pre-school	M	208
Hillarys (North Metropolitan)	Secondary	F	1272
Hillarys (North Metropolitan)	Secondary	M	1285
Hillarys (North Metropolitan)	Technical or Further Educational Institution	F	213
Hillarys (North Metropolitan)	Technical or Further Educational Institution	M	213
Hillarys (North Metropolitan)	University or other tertiary	F	959
Hillarys (North Metropolitan)	University or other tertiary	M	801
Jandakot (South Metropolitan)		F	1023
Jandakot (South Metropolitan)		M	1080
Jandakot (South Metropolitan)	Infants/Primary	F	1866
Jandakot (South Metropolitan)	Infants/Primary	M	2085
Jandakot (South Metropolitan)	Pre-school	F	266
Jandakot (South Metropolitan)	Pre-school	M	291
Jandakot (South Metropolitan)	Secondary	F	1502
Jandakot (South Metropolitan)	Secondary	M	1579
Jandakot (South Metropolitan)	Technical or Further Educational Institution	F	349
Jandakot (South Metropolitan)	Technical or Further Educational Institution	M	391
Jandakot (South Metropolitan)	University or other tertiary	F	1217
Jandakot (South Metropolitan)	University or other tertiary	M	963
Joondalup (North Metropolitan)		F	1054
Joondalup (North Metropolitan)		M	1144
Joondalup (North Metropolitan)	Infants/Primary	F	1413
Joondalup (North Metropolitan)	Infants/Primary	M	1399
Joondalup (North Metropolitan)	Pre-school	F	191
Joondalup (North Metropolitan)	Pre-school	M	210
Joondalup (North Metropolitan)	Secondary	F	1138
Joondalup (North Metropolitan)	Secondary	M	1123
Joondalup (North Metropolitan)	Technical or Further Educational Institution	F	380
Joondalup (North Metropolitan)	Technical or Further Educational Institution	M	361
Joondalup (North Metropolitan)	University or other tertiary	F	1258
Joondalup (North Metropolitan)	University or other tertiary	M	1038
Kalamunda (East Metropolitan)		F	1407
Kalamunda (East Metropolitan)		M	1316
Kalamunda (East Metropolitan)	Infants/Primary	F	1558
Kalamunda (East Metropolitan)	Infants/Primary	M	1674
Kalamunda (East Metropolitan)	Pre-school	F	196
Kalamunda (East Metropolitan)	Pre-school	M	203
Kalamunda (East Metropolitan)	Secondary	F	1448
Kalamunda (East Metropolitan)	Secondary	M	1476
Kalamunda (East Metropolitan)	Technical or Further Educational Institution	F	368
Kalamunda (East Metropolitan)	Technical or Further Educational Institution	M	298
Kalamunda (East Metropolitan)	University or other tertiary	F	788
Kalamunda (East Metropolitan)	University or other tertiary	M	540
Kalgoorlie (Mining and Pastoral)		F	373
Kalgoorlie (Mining and Pastoral)		M	634
Kalgoorlie (Mining and Pastoral)	Infants/Primary	F	166
Kalgoorlie (Mining and Pastoral)	Infants/Primary	M	175
Kalgoorlie (Mining and Pastoral)	Pre-school	F	24
Kalgoorlie (Mining and Pastoral)	Pre-school	M	28
Kalgoorlie (Mining and Pastoral)	Secondary	F	67
Kalgoorlie (Mining and Pastoral)	Secondary	M	69
Kalgoorlie (Mining and Pastoral)	Technical or Further Educational Institution	F	20
Kalgoorlie (Mining and Pastoral)	Technical or Further Educational Institution	M	15
Kalgoorlie (Mining and Pastoral)	University or other tertiary	F	27
Kalgoorlie (Mining and Pastoral)	University or other tertiary	M	18
Kimberley (Mining and Pastoral)		F	2604
Kimberley (Mining and Pastoral)		M	2734
Kimberley (Mining and Pastoral)	Infants/Primary	F	1667
Kimberley (Mining and Pastoral)	Infants/Primary	M	1691
Kimberley (Mining and Pastoral)	Pre-school	F	221
Kimberley (Mining and Pastoral)	Pre-school	M	242
Kimberley (Mining and Pastoral)	Secondary	F	896
Kimberley (Mining and Pastoral)	Secondary	M	918
Kimberley (Mining and Pastoral)	Technical or Further Educational Institution	F	300
Kimberley (Mining and Pastoral)	Technical or Further Educational Institution	M	227
Kimberley (Mining and Pastoral)	University or other tertiary	F	378
Kimberley (Mining and Pastoral)	University or other tertiary	M	138
Kingsley (North Metropolitan)		F	763
Kingsley (North Metropolitan)		M	709
Kingsley (North Metropolitan)	Infants/Primary	F	1516
Kingsley (North Metropolitan)	Infants/Primary	M	1568
Kingsley (North Metropolitan)	Pre-school	F	179
Kingsley (North Metropolitan)	Pre-school	M	233
Kingsley (North Metropolitan)	Secondary	F	1179
Kingsley (North Metropolitan)	Secondary	M	1282
Kingsley (North Metropolitan)	Technical or Further Educational Institution	F	266
Kingsley (North Metropolitan)	Technical or Further Educational Institution	M	270
Kingsley (North Metropolitan)	University or other tertiary	F	865
Kingsley (North Metropolitan)	University or other tertiary	M	628
Kwinana (South Metropolitan)		F	2944
Kwinana (South Metropolitan)		M	3877
Kwinana (South Metropolitan)	Infants/Primary	F	3103
Kwinana (South Metropolitan)	Infants/Primary	M	3248
Kwinana (South Metropolitan)	Pre-school	F	440
Kwinana (South Metropolitan)	Pre-school	M	494
Kwinana (South Metropolitan)	Secondary	F	1957
Kwinana (South Metropolitan)	Secondary	M	1966
Kwinana (South Metropolitan)	Technical or Further Educational Institution	F	714
Kwinana (South Metropolitan)	Technical or Further Educational Institution	M	606
Kwinana (South Metropolitan)	University or other tertiary	F	1264
Kwinana (South Metropolitan)	University or other tertiary	M	773
Mandurah (South West)		F	1856
Mandurah (South West)		M	1698
Mandurah (South West)	Infants/Primary	F	1707
Mandurah (South West)	Infants/Primary	M	1757
Mandurah (South West)	Pre-school	F	229
Mandurah (South West)	Pre-school	M	254
Mandurah (South West)	Secondary	F	1232
Mandurah (South West)	Secondary	M	1247
Mandurah (South West)	Technical or Further Educational Institution	F	436
Mandurah (South West)	Technical or Further Educational Institution	M	332
Mandurah (South West)	University or other tertiary	F	685
Mandurah (South West)	University or other tertiary	M	320
Maylands (East Metropolitan)		F	1755
Maylands (East Metropolitan)		M	1656
Maylands (East Metropolitan)	Infants/Primary	F	1340
Maylands (East Metropolitan)	Infants/Primary	M	1473
Maylands (East Metropolitan)	Pre-school	F	215
Maylands (East Metropolitan)	Pre-school	M	219
Maylands (East Metropolitan)	Secondary	F	899
Maylands (East Metropolitan)	Secondary	M	912
Maylands (East Metropolitan)	Technical or Further Educational Institution	F	514
Maylands (East Metropolitan)	Technical or Further Educational Institution	M	474
Maylands (East Metropolitan)	University or other tertiary	F	1312
Maylands (East Metropolitan)	University or other tertiary	M	1057
Midland (East Metropolitan)		F	1811
Midland (East Metropolitan)		M	1710
Midland (East Metropolitan)	Infants/Primary	F	1425
Midland (East Metropolitan)	Infants/Primary	M	1632
Midland (East Metropolitan)	Pre-school	F	201
Midland (East Metropolitan)	Pre-school	M	241
Midland (East Metropolitan)	Secondary	F	1224
Midland (East Metropolitan)	Secondary	M	1326
Midland (East Metropolitan)	Technical or Further Educational Institution	F	436
Midland (East Metropolitan)	Technical or Further Educational Institution	M	335
Midland (East Metropolitan)	University or other tertiary	F	704
Midland (East Metropolitan)	University or other tertiary	M	502
Mirrabooka (East Metropolitan)		F	2132
Mirrabooka (East Metropolitan)		M	2104
Mirrabooka (East Metropolitan)	Infants/Primary	F	1706
Mirrabooka (East Metropolitan)	Infants/Primary	M	1826
Mirrabooka (East Metropolitan)	Pre-school	F	299
Mirrabooka (East Metropolitan)	Pre-school	M	308
Mirrabooka (East Metropolitan)	Secondary	F	1465
Mirrabooka (East Metropolitan)	Secondary	M	1511
Mirrabooka (East Metropolitan)	Technical or Further Educational Institution	F	701
Mirrabooka (East Metropolitan)	Technical or Further Educational Institution	M	653
Mirrabooka (East Metropolitan)	University or other tertiary	F	1172
Mirrabooka (East Metropolitan)	University or other tertiary	M	1009
Moore (Agricultural)		F	1832
Moore (Agricultural)		M	2013
Moore (Agricultural)	Infants/Primary	F	1413
Moore (Agricultural)	Infants/Primary	M	1485
Moore (Agricultural)	Pre-school	F	195
Moore (Agricultural)	Pre-school	M	207
Moore (Agricultural)	Secondary	F	914
Moore (Agricultural)	Secondary	M	1002
Moore (Agricultural)	Technical or Further Educational Institution	F	274
Moore (Agricultural)	Technical or Further Educational Institution	M	166
Moore (Agricultural)	University or other tertiary	F	281
Moore (Agricultural)	University or other tertiary	M	98
Morley (East Metropolitan)		F	1478
Morley (East Metropolitan)		M	1481
Morley (East Metropolitan)	Infants/Primary	F	1278
Morley (East Metropolitan)	Infants/Primary	M	1375
Morley (East Metropolitan)	Pre-school	F	173
Morley (East Metropolitan)	Pre-school	M	226
Morley (East Metropolitan)	Secondary	F	1006
Morley (East Metropolitan)	Secondary	M	1090
Morley (East Metropolitan)	Technical or Further Educational Institution	F	462
Morley (East Metropolitan)	Technical or Further Educational Institution	M	454
Morley (East Metropolitan)	University or other tertiary	F	1016
Morley (East Metropolitan)	University or other tertiary	M	946
Mount Lawley (East Metropolitan)		F	1800
Mount Lawley (East Metropolitan)		M	1494
Mount Lawley (East Metropolitan)	Infants/Primary	F	1203
Mount Lawley (East Metropolitan)	Infants/Primary	M	1245
Mount Lawley (East Metropolitan)	Pre-school	F	200
Mount Lawley (East Metropolitan)	Pre-school	M	213
Mount Lawley (East Metropolitan)	Secondary	F	1113
Mount Lawley (East Metropolitan)	Secondary	M	992
Mount Lawley (East Metropolitan)	Technical or Further Educational Institution	F	362
Mount Lawley (East Metropolitan)	Technical or Further Educational Institution	M	353
Mount Lawley (East Metropolitan)	University or other tertiary	F	1435
Mount Lawley (East Metropolitan)	University or other tertiary	M	1179
Murray-Wellington (South West)		F	1938
Murray-Wellington (South West)		M	1955
Murray-Wellington (South West)	Infants/Primary	F	1918
Murray-Wellington (South West)	Infants/Primary	M	2003
Murray-Wellington (South West)	Pre-school	F	232
Murray-Wellington (South West)	Pre-school	M	315
Murray-Wellington (South West)	Secondary	F	1465
Murray-Wellington (South West)	Secondary	M	1488
Murray-Wellington (South West)	Technical or Further Educational Institution	F	402
Murray-Wellington (South West)	Technical or Further Educational Institution	M	264
Murray-Wellington (South West)	University or other tertiary	F	494
Murray-Wellington (South West)	University or other tertiary	M	187
Nedlands (North Metropolitan)		F	1414
Nedlands (North Metropolitan)		M	1316
Nedlands (North Metropolitan)	Infants/Primary	F	1516
Nedlands (North Metropolitan)	Infants/Primary	M	1624
Nedlands (North Metropolitan)	Pre-school	F	235
Nedlands (North Metropolitan)	Pre-school	M	260
Nedlands (North Metropolitan)	Secondary	F	1228
Nedlands (North Metropolitan)	Secondary	M	1250
Nedlands (North Metropolitan)	Technical or Further Educational Institution	F	202
Nedlands (North Metropolitan)	Technical or Further Educational Institution	M	217
Nedlands (North Metropolitan)	University or other tertiary	F	2763
Nedlands (North Metropolitan)	University or other tertiary	M	2827
North West Central (Mining and Pastoral)		F	1404
North West Central (Mining and Pastoral)		M	3017
North West Central (Mining and Pastoral)	Infants/Primary	F	798
North West Central (Mining and Pastoral)	Infants/Primary	M	840
North West Central (Mining and Pastoral)	Pre-school	F	116
North West Central (Mining and Pastoral)	Pre-school	M	170
North West Central (Mining and Pastoral)	Secondary	F	353
North West Central (Mining and Pastoral)	Secondary	M	447
North West Central (Mining and Pastoral)	Technical or Further Educational Institution	F	174
North West Central (Mining and Pastoral)	Technical or Further Educational Institution	M	177
North West Central (Mining and Pastoral)	University or other tertiary	F	155
North West Central (Mining and Pastoral)	University or other tertiary	M	147
Ocean Reef (North Metropolitan)		F	1030
Ocean Reef (North Metropolitan)		M	996
Ocean Reef (North Metropolitan)	Infants/Primary	F	2025
Ocean Reef (North Metropolitan)	Infants/Primary	M	2195
Ocean Reef (North Metropolitan)	Pre-school	F	245
Ocean Reef (North Metropolitan)	Pre-school	M	280
Ocean Reef (North Metropolitan)	Secondary	F	1868
Ocean Reef (North Metropolitan)	Secondary	M	1966
Ocean Reef (North Metropolitan)	Technical or Further Educational Institution	F	355
Ocean Reef (North Metropolitan)	Technical or Further Educational Institution	M	378
Ocean Reef (North Metropolitan)	University or other tertiary	F	1298
Ocean Reef (North Metropolitan)	University or other tertiary	M	946
Perth (North Metropolitan)		F	3451
Perth (North Metropolitan)		M	3665
Perth (North Metropolitan)	Infants/Primary	F	1105
Perth (North Metropolitan)	Infants/Primary	M	1203
Perth (North Metropolitan)	Pre-school	F	210
Perth (North Metropolitan)	Pre-school	M	220
Perth (North Metropolitan)	Secondary	F	741
Perth (North Metropolitan)	Secondary	M	677
Perth (North Metropolitan)	Technical or Further Educational Institution	F	877
Perth (North Metropolitan)	Technical or Further Educational Institution	M	647
Perth (North Metropolitan)	University or other tertiary	F	2110
Perth (North Metropolitan)	University or other tertiary	M	1919
Pilbara (Mining and Pastoral)		F	2814
Pilbara (Mining and Pastoral)		M	4802
Pilbara (Mining and Pastoral)	Infants/Primary	F	2005
Pilbara (Mining and Pastoral)	Infants/Primary	M	2160
Pilbara (Mining and Pastoral)	Pre-school	F	327
Pilbara (Mining and Pastoral)	Pre-school	M	368
Pilbara (Mining and Pastoral)	Secondary	F	1055
Pilbara (Mining and Pastoral)	Secondary	M	1164
Pilbara (Mining and Pastoral)	Technical or Further Educational Institution	F	475
Pilbara (Mining and Pastoral)	Technical or Further Educational Institution	M	337
Pilbara (Mining and Pastoral)	University or other tertiary	F	419
Pilbara (Mining and Pastoral)	University or other tertiary	M	246
Riverton (South Metropolitan)		F	807
Riverton (South Metropolitan)		M	709
Riverton (South Metropolitan)	Infants/Primary	F	1710
Riverton (South Metropolitan)	Infants/Primary	M	1846
Riverton (South Metropolitan)	Pre-school	F	197
Riverton (South Metropolitan)	Pre-school	M	226
Riverton (South Metropolitan)	Secondary	F	1738
Riverton (South Metropolitan)	Secondary	M	1818
Riverton (South Metropolitan)	Technical or Further Educational Institution	F	344
Riverton (South Metropolitan)	Technical or Further Educational Institution	M	348
Riverton (South Metropolitan)	University or other tertiary	F	1355
Riverton (South Metropolitan)	University or other tertiary	M	1257
Rockingham (South Metropolitan)		F	1688
Rockingham (South Metropolitan)		M	1843
Rockingham (South Metropolitan)	Infants/Primary	F	1233
Rockingham (South Metropolitan)	Infants/Primary	M	1438
Rockingham (South Metropolitan)	Pre-school	F	165
Rockingham (South Metropolitan)	Pre-school	M	179
Rockingham (South Metropolitan)	Secondary	F	937
Rockingham (South Metropolitan)	Secondary	M	1003
Rockingham (South Metropolitan)	Technical or Further Educational Institution	F	359
Rockingham (South Metropolitan)	Technical or Further Educational Institution	M	280
Rockingham (South Metropolitan)	University or other tertiary	F	558
Rockingham (South Metropolitan)	University or other tertiary	M	314
Scarborough (North Metropolitan)		F	1860
Scarborough (North Metropolitan)		M	1623
Scarborough (North Metropolitan)	Infants/Primary	F	1319
Scarborough (North Metropolitan)	Infants/Primary	M	1395
Scarborough (North Metropolitan)	Pre-school	F	222
Scarborough (North Metropolitan)	Pre-school	M	214
Scarborough (North Metropolitan)	Secondary	F	1138
Scarborough (North Metropolitan)	Secondary	M	1002
Scarborough (North Metropolitan)	Technical or Further Educational Institution	F	384
Scarborough (North Metropolitan)	Technical or Further Educational Institution	M	371
Scarborough (North Metropolitan)	University or other tertiary	F	1204
Scarborough (North Metropolitan)	University or other tertiary	M	907
South Perth (South Metropolitan)		F	1617
South Perth (South Metropolitan)		M	1473
South Perth (South Metropolitan)	Infants/Primary	F	1223
South Perth (South Metropolitan)	Infants/Primary	M	1240
South Perth (South Metropolitan)	Pre-school	F	160
South Perth (South Metropolitan)	Pre-school	M	199
South Perth (South Metropolitan)	Secondary	F	966
South Perth (South Metropolitan)	Secondary	M	1349
South Perth (South Metropolitan)	Technical or Further Educational Institution	F	394
South Perth (South Metropolitan)	Technical or Further Educational Institution	M	341
South Perth (South Metropolitan)	University or other tertiary	F	1980
South Perth (South Metropolitan)	University or other tertiary	M	1928
Southern River (South Metropolitan)		F	1244
Southern River (South Metropolitan)		M	2285
Southern River (South Metropolitan)	Infants/Primary	F	2584
Southern River (South Metropolitan)	Infants/Primary	M	2828
Southern River (South Metropolitan)	Pre-school	F	386
Southern River (South Metropolitan)	Pre-school	M	378
Southern River (South Metropolitan)	Secondary	F	2135
Southern River (South Metropolitan)	Secondary	M	2213
Southern River (South Metropolitan)	Technical or Further Educational Institution	F	556
Southern River (South Metropolitan)	Technical or Further Educational Institution	M	488
Southern River (South Metropolitan)	University or other tertiary	F	1544
Southern River (South Metropolitan)	University or other tertiary	M	1282
Swan Hills (East Metropolitan)		F	1701
Swan Hills (East Metropolitan)		M	3580
Swan Hills (East Metropolitan)	Infants/Primary	F	2138
Swan Hills (East Metropolitan)	Infants/Primary	M	2290
Swan Hills (East Metropolitan)	Pre-school	F	296
Swan Hills (East Metropolitan)	Pre-school	M	289
Swan Hills (East Metropolitan)	Secondary	F	1734
Swan Hills (East Metropolitan)	Secondary	M	1864
Swan Hills (East Metropolitan)	Technical or Further Educational Institution	F	413
Swan Hills (East Metropolitan)	Technical or Further Educational Institution	M	370
Swan Hills (East Metropolitan)	University or other tertiary	F	909
Swan Hills (East Metropolitan)	University or other tertiary	M	521
Vasse (South West)		F	1745
Vasse (South West)		M	1708
Vasse (South West)	Infants/Primary	F	1833
Vasse (South West)	Infants/Primary	M	1935
Vasse (South West)	Pre-school	F	228
Vasse (South West)	Pre-school	M	245
Vasse (South West)	Secondary	F	1354
Vasse (South West)	Secondary	M	1400
Vasse (South West)	Technical or Further Educational Institution	F	402
Vasse (South West)	Technical or Further Educational Institution	M	264
Vasse (South West)	University or other tertiary	F	430
Vasse (South West)	University or other tertiary	M	136
Victoria Park (South Metropolitan)		F	2586
Victoria Park (South Metropolitan)		M	2654
Victoria Park (South Metropolitan)	Infants/Primary	F	1261
Victoria Park (South Metropolitan)	Infants/Primary	M	1288
Victoria Park (South Metropolitan)	Pre-school	F	218
Victoria Park (South Metropolitan)	Pre-school	M	206
Victoria Park (South Metropolitan)	Secondary	F	840
Victoria Park (South Metropolitan)	Secondary	M	859
Victoria Park (South Metropolitan)	Technical or Further Educational Institution	F	710
Victoria Park (South Metropolitan)	Technical or Further Educational Institution	M	693
Victoria Park (South Metropolitan)	University or other tertiary	F	2613
Victoria Park (South Metropolitan)	University or other tertiary	M	2858
Wagin (Agricultural)		F	1885
Wagin (Agricultural)		M	2096
Wagin (Agricultural)	Infants/Primary	F	1480
Wagin (Agricultural)	Infants/Primary	M	1442
Wagin (Agricultural)	Pre-school	F	186
Wagin (Agricultural)	Pre-school	M	234
Wagin (Agricultural)	Secondary	F	744
Wagin (Agricultural)	Secondary	M	791
Wagin (Agricultural)	Technical or Further Educational Institution	F	276
Wagin (Agricultural)	Technical or Further Educational Institution	M	157
Wagin (Agricultural)	University or other tertiary	F	210
Wagin (Agricultural)	University or other tertiary	M	82
Wanneroo (North Metropolitan)		F	1347
Wanneroo (North Metropolitan)		M	1299
Wanneroo (North Metropolitan)	Infants/Primary	F	2420
Wanneroo (North Metropolitan)	Infants/Primary	M	2416
Wanneroo (North Metropolitan)	Pre-school	F	328
Wanneroo (North Metropolitan)	Pre-school	M	310
Wanneroo (North Metropolitan)	Secondary	F	1572
Wanneroo (North Metropolitan)	Secondary	M	1580
Wanneroo (North Metropolitan)	Technical or Further Educational Institution	F	435
Wanneroo (North Metropolitan)	Technical or Further Educational Institution	M	415
Wanneroo (North Metropolitan)	University or other tertiary	F	1075
Wanneroo (North Metropolitan)	University or other tertiary	M	691
Warnbro (South Metropolitan)		F	2451
Warnbro (South Metropolitan)		M	2493
Warnbro (South Metropolitan)	Infants/Primary	F	3478
Warnbro (South Metropolitan)	Infants/Primary	M	3544
Warnbro (South Metropolitan)	Pre-school	F	444
Warnbro (South Metropolitan)	Pre-school	M	458
Warnbro (South Metropolitan)	Secondary	F	2443
Warnbro (South Metropolitan)	Secondary	M	2539
Warnbro (South Metropolitan)	Technical or Further Educational Institution	F	704
Warnbro (South Metropolitan)	Technical or Further Educational Institution	M	521
Warnbro (South Metropolitan)	University or other tertiary	F	1243
Warnbro (South Metropolitan)	University or other tertiary	M	620
Warren-Blackwood (South West)		F	2049
Warren-Blackwood (South West)		M	1937
Warren-Blackwood (South West)	Infants/Primary	F	1576
Warren-Blackwood (South West)	Infants/Primary	M	1638
Warren-Blackwood (South West)	Pre-school	F	214
Warren-Blackwood (South West)	Pre-school	M	243
Warren-Blackwood (South West)	Secondary	F	1267
Warren-Blackwood (South West)	Secondary	M	1326
Warren-Blackwood (South West)	Technical or Further Educational Institution	F	334
Warren-Blackwood (South West)	Technical or Further Educational Institution	M	215
Warren-Blackwood (South West)	University or other tertiary	F	312
Warren-Blackwood (South West)	University or other tertiary	M	135
West Swan (East Metropolitan)		F	2643
West Swan (East Metropolitan)		M	2104
West Swan (East Metropolitan)	Infants/Primary	F	2844
West Swan (East Metropolitan)	Infants/Primary	M	3084
West Swan (East Metropolitan)	Pre-school	F	435
West Swan (East Metropolitan)	Pre-school	M	430
West Swan (East Metropolitan)	Secondary	F	2144
West Swan (East Metropolitan)	Secondary	M	2244
West Swan (East Metropolitan)	Technical or Further Educational Institution	F	652
West Swan (East Metropolitan)	Technical or Further Educational Institution	M	566
West Swan (East Metropolitan)	University or other tertiary	F	1395
West Swan (East Metropolitan)	University or other tertiary	M	894
Willagee (South Metropolitan)		F	1547
Willagee (South Metropolitan)		M	1447
Willagee (South Metropolitan)	Infants/Primary	F	1316
Willagee (South Metropolitan)	Infants/Primary	M	1386
Willagee (South Metropolitan)	Pre-school	F	204
Willagee (South Metropolitan)	Pre-school	M	220
Willagee (South Metropolitan)	Secondary	F	1072
Willagee (South Metropolitan)	Secondary	M	1064
Willagee (South Metropolitan)	Technical or Further Educational Institution	F	331
Willagee (South Metropolitan)	Technical or Further Educational Institution	M	318
Willagee (South Metropolitan)	University or other tertiary	F	1043
Willagee (South Metropolitan)	University or other tertiary	M	710
No usual address (WA)		F	628
No usual address (WA)		M	1004
No usual address (WA)	Infants/Primary	F	68
No usual address (WA)	Infants/Primary	M	77
No usual address (WA)	Pre-school	F	7
No usual address (WA)	Pre-school	M	14
No usual address (WA)	Secondary	F	32
No usual address (WA)	Secondary	M	24
No usual address (WA)	Technical or Further Educational Institution	F	34
No usual address (WA)	Technical or Further Educational Institution	M	36
No usual address (WA)	University or other tertiary	F	70
No usual address (WA)	University or other tertiary	M	65
Migratory - Offshore - Shipping (WA)		F	8
Migratory - Offshore - Shipping (WA)		M	70
Migratory - Offshore - Shipping (WA)	Secondary	M	3
Migratory - Offshore - Shipping (WA)	Technical or Further Educational Institution	M	3
Migratory - Offshore - Shipping (WA)	University or other tertiary	M	3
Bass (Apsley)		F	445
Bass (Apsley)		M	478
Bass (Apsley)	Infants/Primary	F	429
Bass (Apsley)	Infants/Primary	M	437
Bass (Apsley)	Pre-school	F	19
Bass (Apsley)	Pre-school	M	41
Bass (Apsley)	Secondary	F	242
Bass (Apsley)	Secondary	M	282
Bass (Apsley)	Technical or Further Educational Institution	F	105
Bass (Apsley)	Technical or Further Educational Institution	M	78
Bass (Apsley)	University or other tertiary	F	101
Bass (Apsley)	University or other tertiary	M	33
Bass (Launceston)		F	1375
Bass (Launceston)		M	1150
Bass (Launceston)	Infants/Primary	F	1348
Bass (Launceston)	Infants/Primary	M	1457
Bass (Launceston)	Pre-school	F	116
Bass (Launceston)	Pre-school	M	142
Bass (Launceston)	Secondary	F	982
Bass (Launceston)	Secondary	M	1006
Bass (Launceston)	Technical or Further Educational Institution	F	343
Bass (Launceston)	Technical or Further Educational Institution	M	342
Bass (Launceston)	University or other tertiary	F	687
Bass (Launceston)	University or other tertiary	M	459
Bass (Rosevears)		F	771
Bass (Rosevears)		M	769
Bass (Rosevears)	Infants/Primary	F	1063
Bass (Rosevears)	Infants/Primary	M	1136
Bass (Rosevears)	Pre-school	F	93
Bass (Rosevears)	Pre-school	M	115
Bass (Rosevears)	Secondary	F	823
Bass (Rosevears)	Secondary	M	787
Bass (Rosevears)	Technical or Further Educational Institution	F	324
Bass (Rosevears)	Technical or Further Educational Institution	M	251
Bass (Rosevears)	University or other tertiary	F	566
Bass (Rosevears)	University or other tertiary	M	379
Bass (Windermere)		F	1724
Bass (Windermere)		M	1644
Bass (Windermere)	Infants/Primary	F	1418
Bass (Windermere)	Infants/Primary	M	1445
Bass (Windermere)	Pre-school	F	149
Bass (Windermere)	Pre-school	M	142
Bass (Windermere)	Secondary	F	895
Bass (Windermere)	Secondary	M	951
Bass (Windermere)	Technical or Further Educational Institution	F	530
Bass (Windermere)	Technical or Further Educational Institution	M	399
Bass (Windermere)	University or other tertiary	F	987
Bass (Windermere)	University or other tertiary	M	989
Braddon (Mersey)		F	1349
Braddon (Mersey)		M	1188
Braddon (Mersey)	Infants/Primary	F	1449
Braddon (Mersey)	Infants/Primary	M	1482
Braddon (Mersey)	Pre-school	F	100
Braddon (Mersey)	Pre-school	M	120
Braddon (Mersey)	Secondary	F	919
Braddon (Mersey)	Secondary	M	923
Braddon (Mersey)	Technical or Further Educational Institution	F	464
Braddon (Mersey)	Technical or Further Educational Institution	M	329
Braddon (Mersey)	University or other tertiary	F	302
Braddon (Mersey)	University or other tertiary	M	168
Braddon (Montgomery)		F	1377
Braddon (Montgomery)		M	1207
Braddon (Montgomery)	Infants/Primary	F	1276
Braddon (Montgomery)	Infants/Primary	M	1336
Braddon (Montgomery)	Pre-school	F	94
Braddon (Montgomery)	Pre-school	M	108
Braddon (Montgomery)	Secondary	F	929
Braddon (Montgomery)	Secondary	M	864
Braddon (Montgomery)	Technical or Further Educational Institution	F	368
Braddon (Montgomery)	Technical or Further Educational Institution	M	327
Braddon (Montgomery)	University or other tertiary	F	417
Braddon (Montgomery)	University or other tertiary	M	175
Braddon (Murchison)		F	1469
Braddon (Murchison)		M	1405
Braddon (Murchison)	Infants/Primary	F	1416
Braddon (Murchison)	Infants/Primary	M	1526
Braddon (Murchison)	Pre-school	F	105
Braddon (Murchison)	Pre-school	M	119
Braddon (Murchison)	Secondary	F	898
Braddon (Murchison)	Secondary	M	1001
Braddon (Murchison)	Technical or Further Educational Institution	F	330
Braddon (Murchison)	Technical or Further Educational Institution	M	263
Braddon (Murchison)	University or other tertiary	F	349
Braddon (Murchison)	University or other tertiary	M	163
Braddon (Western Tiers)		F	8
Braddon (Western Tiers)		M	12
Braddon (Western Tiers)	Infants/Primary	F	7
Braddon (Western Tiers)	Infants/Primary	M	17
Braddon (Western Tiers)	Pre-school	F	3
Braddon (Western Tiers)	Secondary	F	3
Braddon (Western Tiers)	Secondary	M	3
Braddon (Western Tiers)	Technical or Further Educational Institution	F	3
Denison (Derwent)		F	357
Denison (Derwent)		M	315
Denison (Derwent)	Infants/Primary	F	475
Denison (Derwent)	Infants/Primary	M	469
Denison (Derwent)	Pre-school	F	25
Denison (Derwent)	Pre-school	M	33
Denison (Derwent)	Secondary	F	300
Denison (Derwent)	Secondary	M	305
Denison (Derwent)	Technical or Further Educational Institution	F	115
Denison (Derwent)	Technical or Further Educational Institution	M	101
Denison (Derwent)	University or other tertiary	F	124
Denison (Derwent)	University or other tertiary	M	75
Denison (Elwick)		F	1779
Denison (Elwick)		M	1552
Denison (Elwick)	Infants/Primary	F	1469
Denison (Elwick)	Infants/Primary	M	1536
Denison (Elwick)	Pre-school	F	137
Denison (Elwick)	Pre-school	M	127
Denison (Elwick)	Secondary	F	1020
Denison (Elwick)	Secondary	M	1013
Denison (Elwick)	Technical or Further Educational Institution	F	538
Denison (Elwick)	Technical or Further Educational Institution	M	438
Denison (Elwick)	University or other tertiary	F	635
Denison (Elwick)	University or other tertiary	M	488
Denison (Hobart)		F	1258
Denison (Hobart)		M	1250
Denison (Hobart)	Infants/Primary	F	1171
Denison (Hobart)	Infants/Primary	M	1209
Denison (Hobart)	Pre-school	F	137
Denison (Hobart)	Pre-school	M	141
Denison (Hobart)	Secondary	F	905
Denison (Hobart)	Secondary	M	929
Denison (Hobart)	Technical or Further Educational Institution	F	353
Denison (Hobart)	Technical or Further Educational Institution	M	322
Denison (Hobart)	University or other tertiary	F	1694
Denison (Hobart)	University or other tertiary	M	1390
