SED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Darling Range (East Metropolitan)	Australian Aboriginal	1	1	93
Darling Range (East Metropolitan)	Chinese			6
Darling Range (East Metropolitan)	Chinese	0	0	2154
Darling Range (East Metropolitan)	Chinese	0	1	44
Darling Range (East Metropolitan)	Chinese	1	0	71
Darling Range (East Metropolitan)	Chinese	1	1	71
Darling Range (East Metropolitan)	Croatian			4
Darling Range (East Metropolitan)	Croatian	0	0	98
Darling Range (East Metropolitan)	Croatian	0	1	33
Darling Range (East Metropolitan)	Croatian	1	0	22
Darling Range (East Metropolitan)	Croatian	1	1	88
Darling Range (East Metropolitan)	Dutch			15
Darling Range (East Metropolitan)	Dutch	0	0	1074
Darling Range (East Metropolitan)	Dutch	0	1	304
Darling Range (East Metropolitan)	Dutch	1	0	211
Darling Range (East Metropolitan)	Dutch	1	1	605
Darling Range (East Metropolitan)	English			282
Darling Range (East Metropolitan)	English	0	0	10272
Darling Range (East Metropolitan)	English	0	1	2771
Darling Range (East Metropolitan)	English	1	0	2432
Darling Range (East Metropolitan)	English	1	1	9736
Darling Range (East Metropolitan)	Filipino	0	0	645
Darling Range (East Metropolitan)	Filipino	0	1	20
Darling Range (East Metropolitan)	Filipino	1	0	54
Darling Range (East Metropolitan)	Filipino	1	1	5
Darling Range (East Metropolitan)	French	0	0	241
Darling Range (East Metropolitan)	French	0	1	17
Darling Range (East Metropolitan)	French	1	0	15
Darling Range (East Metropolitan)	French	1	1	77
Darling Range (East Metropolitan)	German			25
Darling Range (East Metropolitan)	German	0	0	565
Darling Range (East Metropolitan)	German	0	1	162
Darling Range (East Metropolitan)	German	1	0	136
Darling Range (East Metropolitan)	German	1	1	735
Darling Range (East Metropolitan)	Greek	0	0	59
Darling Range (East Metropolitan)	Greek	0	1	25
Darling Range (East Metropolitan)	Greek	1	0	19
Darling Range (East Metropolitan)	Greek	1	1	73
Darling Range (East Metropolitan)	Hungarian	0	0	72
Darling Range (East Metropolitan)	Hungarian	0	1	13
Darling Range (East Metropolitan)	Hungarian	1	0	7
Darling Range (East Metropolitan)	Hungarian	1	1	15
Darling Range (East Metropolitan)	Indian			18
Darling Range (East Metropolitan)	Indian	0	0	3259
Darling Range (East Metropolitan)	Indian	0	1	55
Darling Range (East Metropolitan)	Indian	1	0	35
Darling Range (East Metropolitan)	Indian	1	1	38
Darling Range (East Metropolitan)	Irish			34
Darling Range (East Metropolitan)	Irish	0	0	1759
Darling Range (East Metropolitan)	Irish	0	1	401
Darling Range (East Metropolitan)	Irish	1	0	327
Darling Range (East Metropolitan)	Irish	1	1	2206
Darling Range (East Metropolitan)	Italian			31
Darling Range (East Metropolitan)	Italian	0	0	899
Darling Range (East Metropolitan)	Italian	0	1	351
Darling Range (East Metropolitan)	Italian	1	0	207
Darling Range (East Metropolitan)	Italian	1	1	1109
Darling Range (East Metropolitan)	Korean	0	0	127
Darling Range (East Metropolitan)	Korean	1	0	4
Darling Range (East Metropolitan)	Lebanese	0	0	36
Darling Range (East Metropolitan)	Lebanese	0	1	14
Darling Range (East Metropolitan)	Lebanese	1	0	3
Darling Range (East Metropolitan)	Lebanese	1	1	16
Darling Range (East Metropolitan)	Macedonian	0	0	17
Darling Range (East Metropolitan)	Macedonian	0	1	7
Darling Range (East Metropolitan)	Macedonian	1	1	17
Darling Range (East Metropolitan)	Maltese	0	0	40
Darling Range (East Metropolitan)	Maltese	0	1	12
Darling Range (East Metropolitan)	Maltese	1	1	22
Darling Range (East Metropolitan)	Maori			8
Darling Range (East Metropolitan)	Maori	0	0	498
Darling Range (East Metropolitan)	Maori	0	1	68
Darling Range (East Metropolitan)	Maori	1	0	48
Darling Range (East Metropolitan)	Maori	1	1	17
Darling Range (East Metropolitan)	NZ			12
Darling Range (East Metropolitan)	NZ	0	0	517
Darling Range (East Metropolitan)	NZ	0	1	191
Darling Range (East Metropolitan)	NZ	1	0	115
Darling Range (East Metropolitan)	NZ	1	1	51
Darling Range (East Metropolitan)	(Other)			35
Darling Range (East Metropolitan)	(Other)	0	0	5049
Darling Range (East Metropolitan)	(Other)	0	1	484
Darling Range (East Metropolitan)	(Other)	1	0	366
Darling Range (East Metropolitan)	(Other)	1	1	480
Darling Range (East Metropolitan)	Polish			3
Darling Range (East Metropolitan)	Polish	0	0	203
Darling Range (East Metropolitan)	Polish	0	1	45
Darling Range (East Metropolitan)	Polish	1	0	36
Darling Range (East Metropolitan)	Polish	1	1	98
Darling Range (East Metropolitan)	Russian	0	0	65
Darling Range (East Metropolitan)	Russian	0	1	13
Darling Range (East Metropolitan)	Russian	1	0	9
Darling Range (East Metropolitan)	Russian	1	1	19
Darling Range (East Metropolitan)	Scottish			59
Darling Range (East Metropolitan)	Scottish	0	0	1944
Darling Range (East Metropolitan)	Scottish	0	1	551
Darling Range (East Metropolitan)	Scottish	1	0	414
Darling Range (East Metropolitan)	Scottish	1	1	2133
Darling Range (East Metropolitan)	Serbian	0	0	70
Darling Range (East Metropolitan)	Serbian	0	1	3
Darling Range (East Metropolitan)	Serbian	1	1	8
Darling Range (East Metropolitan)	South African			5
Darling Range (East Metropolitan)	South African	0	0	885
Darling Range (East Metropolitan)	South African	0	1	71
Darling Range (East Metropolitan)	South African	1	0	52
Darling Range (East Metropolitan)	South African	1	1	13
Darling Range (East Metropolitan)	Spanish	0	0	161
Darling Range (East Metropolitan)	Spanish	0	1	13
Darling Range (East Metropolitan)	Spanish	1	0	14
Darling Range (East Metropolitan)	Spanish	1	1	33
Darling Range (East Metropolitan)	Sri Lankan	0	0	345
Darling Range (East Metropolitan)	Sri Lankan	0	1	16
Darling Range (East Metropolitan)	Sri Lankan	1	0	9
Darling Range (East Metropolitan)	Sri Lankan	1	1	11
Darling Range (East Metropolitan)	Turkish	0	0	23
Darling Range (East Metropolitan)	Turkish	0	1	3
Darling Range (East Metropolitan)	Turkish	1	1	6
Darling Range (East Metropolitan)	Vietnamese	0	0	84
Darling Range (East Metropolitan)	Vietnamese	0	1	3
Darling Range (East Metropolitan)	Vietnamese	1	0	4
Darling Range (East Metropolitan)	Welsh			6
Darling Range (East Metropolitan)	Welsh	0	0	388
Darling Range (East Metropolitan)	Welsh	0	1	60
Darling Range (East Metropolitan)	Welsh	1	0	35
Darling Range (East Metropolitan)	Welsh	1	1	101
Dawesville (South West)				2370
Dawesville (South West)		0	0	134
Dawesville (South West)		0	1	32
Dawesville (South West)		1	0	21
Dawesville (South West)		1	1	220
Dawesville (South West)	Australian			224
Dawesville (South West)	Australian		1	10434
Dawesville (South West)	Australian	0	0	270
Dawesville (South West)	Australian	0	1	1806
Dawesville (South West)	Australian	1	0	1512
Dawesville (South West)	Australian Aboriginal	0	1	4
Dawesville (South West)	Australian Aboriginal	1	1	71
Dawesville (South West)	Chinese			5
Dawesville (South West)	Chinese	0	0	264
Dawesville (South West)	Chinese	0	1	15
Dawesville (South West)	Chinese	1	0	24
Dawesville (South West)	Chinese	1	1	42
Dawesville (South West)	Croatian			3
Dawesville (South West)	Croatian	0	0	86
Dawesville (South West)	Croatian	0	1	25
Dawesville (South West)	Croatian	1	0	12
Dawesville (South West)	Croatian	1	1	47
Dawesville (South West)	Dutch			9
Dawesville (South West)	Dutch	0	0	541
Dawesville (South West)	Dutch	0	1	102
Dawesville (South West)	Dutch	1	0	77
Dawesville (South West)	Dutch	1	1	159
Dawesville (South West)	English			242
Dawesville (South West)	English	0	0	7363
Dawesville (South West)	English	0	1	1836
Dawesville (South West)	English	1	0	1425
Dawesville (South West)	English	1	1	8820
Dawesville (South West)	Filipino			5
Dawesville (South West)	Filipino	0	0	279
Dawesville (South West)	Filipino	0	1	3
Dawesville (South West)	Filipino	1	0	48
Dawesville (South West)	Filipino	1	1	3
Dawesville (South West)	French			4
Dawesville (South West)	French	0	0	162
Dawesville (South West)	French	0	1	15
Dawesville (South West)	French	1	0	13
Dawesville (South West)	French	1	1	59
Dawesville (South West)	German			24
Dawesville (South West)	German	0	0	485
Dawesville (South West)	German	0	1	111
Dawesville (South West)	German	1	0	87
Dawesville (South West)	German	1	1	695
Dawesville (South West)	Greek	0	0	51
Dawesville (South West)	Greek	0	1	24
Dawesville (South West)	Greek	1	0	6
Dawesville (South West)	Greek	1	1	63
Dawesville (South West)	Hungarian	0	0	52
Dawesville (South West)	Hungarian	0	1	6
Dawesville (South West)	Hungarian	1	1	12
Dawesville (South West)	Indian	0	0	191
Dawesville (South West)	Indian	0	1	14
Dawesville (South West)	Indian	1	0	15
Dawesville (South West)	Indian	1	1	16
Dawesville (South West)	Irish			54
Dawesville (South West)	Irish	0	0	1298
Dawesville (South West)	Irish	0	1	286
Dawesville (South West)	Irish	1	0	210
Dawesville (South West)	Irish	1	1	2295
Dawesville (South West)	Italian			15
Dawesville (South West)	Italian	0	0	375
Dawesville (South West)	Italian	0	1	193
Dawesville (South West)	Italian	1	0	74
Dawesville (South West)	Italian	1	1	647
Dawesville (South West)	Korean	0	0	60
Dawesville (South West)	Korean	1	0	3
Dawesville (South West)	Lebanese	0	0	5
Dawesville (South West)	Lebanese	1	1	3
Dawesville (South West)	Macedonian	0	0	12
Dawesville (South West)	Macedonian	1	0	5
Dawesville (South West)	Macedonian	1	1	12
Dawesville (South West)	Maltese	0	0	51
Dawesville (South West)	Maltese	0	1	12
Dawesville (South West)	Maltese	1	0	3
Dawesville (South West)	Maltese	1	1	31
Dawesville (South West)	Maori			8
Dawesville (South West)	Maori	0	0	454
Dawesville (South West)	Maori	0	1	24
Dawesville (South West)	Maori	1	0	27
Dawesville (South West)	Maori	1	1	8
Dawesville (South West)	NZ			4
Dawesville (South West)	NZ	0	0	340
Dawesville (South West)	NZ	0	1	109
Dawesville (South West)	NZ	1	0	98
Dawesville (South West)	NZ	1	1	19
Dawesville (South West)	(Other)			28
Dawesville (South West)	(Other)	0	0	1394
Dawesville (South West)	(Other)	0	1	216
Dawesville (South West)	(Other)	1	0	220
Dawesville (South West)	(Other)	1	1	283
Dawesville (South West)	Polish	0	0	182
Dawesville (South West)	Polish	0	1	16
Dawesville (South West)	Polish	1	0	13
Dawesville (South West)	Polish	1	1	86
Dawesville (South West)	Russian	0	0	61
Dawesville (South West)	Russian	0	1	12
Dawesville (South West)	Russian	1	0	11
Dawesville (South West)	Russian	1	1	11
Dawesville (South West)	Scottish			50
Dawesville (South West)	Scottish	0	0	1482
Dawesville (South West)	Scottish	0	1	391
Dawesville (South West)	Scottish	1	0	336
Dawesville (South West)	Scottish	1	1	2026
Dawesville (South West)	Serbian			3
Dawesville (South West)	Serbian	0	0	14
Dawesville (South West)	Serbian	0	1	3
Dawesville (South West)	Serbian	1	0	7
Dawesville (South West)	Serbian	1	1	4
Dawesville (South West)	South African	0	0	439
Dawesville (South West)	South African	0	1	15
Dawesville (South West)	South African	1	0	19
Dawesville (South West)	South African	1	1	13
Dawesville (South West)	Spanish			3
Dawesville (South West)	Spanish	0	0	71
Dawesville (South West)	Spanish	0	1	9
Dawesville (South West)	Spanish	1	0	13
Dawesville (South West)	Spanish	1	1	58
Dawesville (South West)	Sri Lankan	0	0	20
Dawesville (South West)	Sri Lankan	1	1	8
Dawesville (South West)	Turkish	0	0	5
Dawesville (South West)	Turkish	0	1	3
Dawesville (South West)	Turkish	1	0	3
Dawesville (South West)	Turkish	1	1	3
Dawesville (South West)	Vietnamese	0	0	44
Dawesville (South West)	Vietnamese	1	0	8
Dawesville (South West)	Welsh			10
Dawesville (South West)	Welsh	0	0	333
Dawesville (South West)	Welsh	0	1	50
Dawesville (South West)	Welsh	1	0	45
Dawesville (South West)	Welsh	1	1	78
Eyre (Mining and Pastoral)				5324
Eyre (Mining and Pastoral)		0	0	167
Eyre (Mining and Pastoral)		0	1	51
Eyre (Mining and Pastoral)		1	0	28
Eyre (Mining and Pastoral)		1	1	424
Eyre (Mining and Pastoral)	Australian			346
Eyre (Mining and Pastoral)	Australian		1	16387
Eyre (Mining and Pastoral)	Australian	0	0	338
Eyre (Mining and Pastoral)	Australian	0	1	1935
Eyre (Mining and Pastoral)	Australian	1	0	1616
Eyre (Mining and Pastoral)	Australian Aboriginal			22
Eyre (Mining and Pastoral)	Australian Aboriginal	0	0	3
Eyre (Mining and Pastoral)	Australian Aboriginal	0	1	22
Eyre (Mining and Pastoral)	Australian Aboriginal	1	0	13
Eyre (Mining and Pastoral)	Australian Aboriginal	1	1	700
Eyre (Mining and Pastoral)	Chinese			4
Eyre (Mining and Pastoral)	Chinese	0	0	381
Eyre (Mining and Pastoral)	Chinese	0	1	10
Eyre (Mining and Pastoral)	Chinese	1	0	38
Eyre (Mining and Pastoral)	Chinese	1	1	56
Eyre (Mining and Pastoral)	Croatian	0	0	96
Eyre (Mining and Pastoral)	Croatian	0	1	32
Eyre (Mining and Pastoral)	Croatian	1	0	10
Eyre (Mining and Pastoral)	Croatian	1	1	88
Eyre (Mining and Pastoral)	Dutch			4
Eyre (Mining and Pastoral)	Dutch	0	0	351
Eyre (Mining and Pastoral)	Dutch	0	1	95
Eyre (Mining and Pastoral)	Dutch	1	0	73
Eyre (Mining and Pastoral)	Dutch	1	1	140
Eyre (Mining and Pastoral)	English			341
Eyre (Mining and Pastoral)	English	0	0	4411
Eyre (Mining and Pastoral)	English	0	1	1617
Eyre (Mining and Pastoral)	English	1	0	1345
Eyre (Mining and Pastoral)	English	1	1	11091
Eyre (Mining and Pastoral)	Filipino			8
Eyre (Mining and Pastoral)	Filipino	0	0	754
Eyre (Mining and Pastoral)	Filipino	0	1	6
Eyre (Mining and Pastoral)	Filipino	1	0	82
Eyre (Mining and Pastoral)	Filipino	1	1	17
Eyre (Mining and Pastoral)	French			3
Eyre (Mining and Pastoral)	French	0	0	135
Eyre (Mining and Pastoral)	French	0	1	15
Eyre (Mining and Pastoral)	French	1	0	5
Eyre (Mining and Pastoral)	French	1	1	61
Eyre (Mining and Pastoral)	German			21
Eyre (Mining and Pastoral)	German	0	0	513
Eyre (Mining and Pastoral)	German	0	1	159
Eyre (Mining and Pastoral)	German	1	0	135
Eyre (Mining and Pastoral)	German	1	1	1177
Eyre (Mining and Pastoral)	Greek	0	0	44
Eyre (Mining and Pastoral)	Greek	0	1	17
Eyre (Mining and Pastoral)	Greek	1	0	4
Eyre (Mining and Pastoral)	Greek	1	1	60
Eyre (Mining and Pastoral)	Hungarian			4
Eyre (Mining and Pastoral)	Hungarian	0	0	32
Eyre (Mining and Pastoral)	Hungarian	0	1	3
Eyre (Mining and Pastoral)	Hungarian	1	0	6
Eyre (Mining and Pastoral)	Hungarian	1	1	14
Eyre (Mining and Pastoral)	Indian	0	0	515
Eyre (Mining and Pastoral)	Indian	0	1	19
Eyre (Mining and Pastoral)	Indian	1	0	3
Eyre (Mining and Pastoral)	Indian	1	1	18
Eyre (Mining and Pastoral)	Irish			65
Eyre (Mining and Pastoral)	Irish	0	0	1100
Eyre (Mining and Pastoral)	Irish	0	1	315
Eyre (Mining and Pastoral)	Irish	1	0	230
Eyre (Mining and Pastoral)	Irish	1	1	2947
Eyre (Mining and Pastoral)	Italian			34
Eyre (Mining and Pastoral)	Italian	0	0	301
Eyre (Mining and Pastoral)	Italian	0	1	196
Eyre (Mining and Pastoral)	Italian	1	0	78
Eyre (Mining and Pastoral)	Italian	1	1	1039
Eyre (Mining and Pastoral)	Korean	0	0	38
Eyre (Mining and Pastoral)	Korean	1	0	8
Eyre (Mining and Pastoral)	Lebanese	0	0	10
Eyre (Mining and Pastoral)	Lebanese	0	1	5
Eyre (Mining and Pastoral)	Lebanese	1	1	3
Eyre (Mining and Pastoral)	Macedonian	0	0	11
Eyre (Mining and Pastoral)	Macedonian	0	1	3
Eyre (Mining and Pastoral)	Macedonian	1	1	6
Eyre (Mining and Pastoral)	Maltese			3
Eyre (Mining and Pastoral)	Maltese	0	0	14
Eyre (Mining and Pastoral)	Maltese	0	1	13
Eyre (Mining and Pastoral)	Maltese	1	0	7
Eyre (Mining and Pastoral)	Maltese	1	1	21
Eyre (Mining and Pastoral)	Maori			40
Eyre (Mining and Pastoral)	Maori	0	0	1227
Eyre (Mining and Pastoral)	Maori	0	1	84
Eyre (Mining and Pastoral)	Maori	1	0	82
Eyre (Mining and Pastoral)	Maori	1	1	38
Eyre (Mining and Pastoral)	NZ			17
Eyre (Mining and Pastoral)	NZ	0	0	639
Eyre (Mining and Pastoral)	NZ	0	1	149
Eyre (Mining and Pastoral)	NZ	1	0	120
Eyre (Mining and Pastoral)	NZ	1	1	53
Eyre (Mining and Pastoral)	(Other)			25
Eyre (Mining and Pastoral)	(Other)	0	0	2466
Eyre (Mining and Pastoral)	(Other)	0	1	263
Eyre (Mining and Pastoral)	(Other)	1	0	262
Eyre (Mining and Pastoral)	(Other)	1	1	445
Eyre (Mining and Pastoral)	Polish	0	0	133
Eyre (Mining and Pastoral)	Polish	0	1	31
Eyre (Mining and Pastoral)	Polish	1	0	16
Eyre (Mining and Pastoral)	Polish	1	1	87
Eyre (Mining and Pastoral)	Russian	0	0	47
Eyre (Mining and Pastoral)	Russian	0	1	6
Eyre (Mining and Pastoral)	Russian	1	0	9
Eyre (Mining and Pastoral)	Russian	1	1	16
Eyre (Mining and Pastoral)	Scottish			61
Eyre (Mining and Pastoral)	Scottish	0	0	1299
Eyre (Mining and Pastoral)	Scottish	0	1	388
Eyre (Mining and Pastoral)	Scottish	1	0	277
Eyre (Mining and Pastoral)	Scottish	1	1	2584
Eyre (Mining and Pastoral)	Serbian	0	0	18
Eyre (Mining and Pastoral)	South African			5
Eyre (Mining and Pastoral)	South African	0	0	490
Eyre (Mining and Pastoral)	South African	0	1	27
Eyre (Mining and Pastoral)	South African	1	0	37
Eyre (Mining and Pastoral)	South African	1	1	10
Eyre (Mining and Pastoral)	Spanish	0	0	99
Eyre (Mining and Pastoral)	Spanish	0	1	8
Eyre (Mining and Pastoral)	Spanish	1	0	9
Eyre (Mining and Pastoral)	Spanish	1	1	36
Eyre (Mining and Pastoral)	Sri Lankan	0	0	46
Eyre (Mining and Pastoral)	Sri Lankan	0	1	3
Eyre (Mining and Pastoral)	Sri Lankan	1	0	4
Eyre (Mining and Pastoral)	Sri Lankan	1	1	3
Eyre (Mining and Pastoral)	Turkish	0	0	25
Eyre (Mining and Pastoral)	Turkish	1	1	5
Eyre (Mining and Pastoral)	Vietnamese	0	0	44
Eyre (Mining and Pastoral)	Welsh			9
Eyre (Mining and Pastoral)	Welsh	0	0	132
Eyre (Mining and Pastoral)	Welsh	0	1	45
Eyre (Mining and Pastoral)	Welsh	1	0	30
Eyre (Mining and Pastoral)	Welsh	1	1	107
Forrestfield (East Metropolitan)				2184
Forrestfield (East Metropolitan)		0	0	186
Forrestfield (East Metropolitan)		0	1	15
Forrestfield (East Metropolitan)		1	0	23
Forrestfield (East Metropolitan)		1	1	179
Forrestfield (East Metropolitan)	Australian			172
Forrestfield (East Metropolitan)	Australian		1	9847
Forrestfield (East Metropolitan)	Australian	0	0	531
Forrestfield (East Metropolitan)	Australian	0	1	1965
Forrestfield (East Metropolitan)	Australian	1	0	1448
Forrestfield (East Metropolitan)	Australian Aboriginal			8
Forrestfield (East Metropolitan)	Australian Aboriginal	0	1	14
Forrestfield (East Metropolitan)	Australian Aboriginal	1	0	3
Forrestfield (East Metropolitan)	Australian Aboriginal	1	1	135
Forrestfield (East Metropolitan)	Chinese			10
Forrestfield (East Metropolitan)	Chinese	0	0	1165
Forrestfield (East Metropolitan)	Chinese	0	1	27
Forrestfield (East Metropolitan)	Chinese	1	0	32
Forrestfield (East Metropolitan)	Chinese	1	1	49
Forrestfield (East Metropolitan)	Croatian	0	0	84
Forrestfield (East Metropolitan)	Croatian	0	1	24
Forrestfield (East Metropolitan)	Croatian	1	0	19
Forrestfield (East Metropolitan)	Croatian	1	1	110
Forrestfield (East Metropolitan)	Dutch			4
Forrestfield (East Metropolitan)	Dutch	0	0	440
Forrestfield (East Metropolitan)	Dutch	0	1	108
Forrestfield (East Metropolitan)	Dutch	1	0	94
Forrestfield (East Metropolitan)	Dutch	1	1	226
Forrestfield (East Metropolitan)	English			222
Forrestfield (East Metropolitan)	English	0	0	5764
Forrestfield (East Metropolitan)	English	0	1	1851
Forrestfield (East Metropolitan)	English	1	0	1378
Forrestfield (East Metropolitan)	English	1	1	7354
Forrestfield (East Metropolitan)	Filipino			10
Forrestfield (East Metropolitan)	Filipino	0	0	971
Forrestfield (East Metropolitan)	Filipino	0	1	4
Forrestfield (East Metropolitan)	Filipino	1	0	47
Forrestfield (East Metropolitan)	Filipino	1	1	8
Forrestfield (East Metropolitan)	French			8
Forrestfield (East Metropolitan)	French	0	0	158
Forrestfield (East Metropolitan)	French	0	1	17
Forrestfield (East Metropolitan)	French	1	0	12
Forrestfield (East Metropolitan)	French	1	1	52
Forrestfield (East Metropolitan)	German			22
Forrestfield (East Metropolitan)	German	0	0	405
Forrestfield (East Metropolitan)	German	0	1	148
Forrestfield (East Metropolitan)	German	1	0	98
Forrestfield (East Metropolitan)	German	1	1	625
Forrestfield (East Metropolitan)	Greek			9
Forrestfield (East Metropolitan)	Greek	0	0	47
Forrestfield (East Metropolitan)	Greek	0	1	17
Forrestfield (East Metropolitan)	Greek	1	0	10
Forrestfield (East Metropolitan)	Greek	1	1	62
Forrestfield (East Metropolitan)	Hungarian	0	0	78
Forrestfield (East Metropolitan)	Hungarian	0	1	14
Forrestfield (East Metropolitan)	Hungarian	1	0	8
Forrestfield (East Metropolitan)	Hungarian	1	1	12
Forrestfield (East Metropolitan)	Indian			22
Forrestfield (East Metropolitan)	Indian	0	0	1565
Forrestfield (East Metropolitan)	Indian	0	1	39
Forrestfield (East Metropolitan)	Indian	1	0	25
Forrestfield (East Metropolitan)	Indian	1	1	41
Forrestfield (East Metropolitan)	Irish			47
Forrestfield (East Metropolitan)	Irish	0	0	1103
Forrestfield (East Metropolitan)	Irish	0	1	339
Forrestfield (East Metropolitan)	Irish	1	0	230
Forrestfield (East Metropolitan)	Irish	1	1	1831
Forrestfield (East Metropolitan)	Italian			28
Forrestfield (East Metropolitan)	Italian	0	0	654
Forrestfield (East Metropolitan)	Italian	0	1	263
Forrestfield (East Metropolitan)	Italian	1	0	131
Forrestfield (East Metropolitan)	Italian	1	1	829
Forrestfield (East Metropolitan)	Korean	0	0	92
Forrestfield (East Metropolitan)	Korean	0	1	3
Forrestfield (East Metropolitan)	Korean	1	0	6
Forrestfield (East Metropolitan)	Korean	1	1	3
Forrestfield (East Metropolitan)	Lebanese	0	0	27
Forrestfield (East Metropolitan)	Lebanese	0	1	10
Forrestfield (East Metropolitan)	Lebanese	1	0	12
Forrestfield (East Metropolitan)	Lebanese	1	1	6
Forrestfield (East Metropolitan)	Macedonian	0	0	11
Forrestfield (East Metropolitan)	Macedonian	0	1	4
Forrestfield (East Metropolitan)	Macedonian	1	0	4
Forrestfield (East Metropolitan)	Macedonian	1	1	8
Forrestfield (East Metropolitan)	Maltese	0	0	35
Forrestfield (East Metropolitan)	Maltese	0	1	10
Forrestfield (East Metropolitan)	Maltese	1	0	9
Forrestfield (East Metropolitan)	Maltese	1	1	34
Forrestfield (East Metropolitan)	Maori			15
Forrestfield (East Metropolitan)	Maori	0	0	633
Forrestfield (East Metropolitan)	Maori	0	1	31
Forrestfield (East Metropolitan)	Maori	1	0	29
Forrestfield (East Metropolitan)	Maori	1	1	13
Forrestfield (East Metropolitan)	NZ			9
Forrestfield (East Metropolitan)	NZ	0	0	436
Forrestfield (East Metropolitan)	NZ	0	1	112
Forrestfield (East Metropolitan)	NZ	1	0	65
Forrestfield (East Metropolitan)	NZ	1	1	29
Forrestfield (East Metropolitan)	(Other)			36
Forrestfield (East Metropolitan)	(Other)	0	0	4539
Forrestfield (East Metropolitan)	(Other)	0	1	274
Forrestfield (East Metropolitan)	(Other)	1	0	283
Forrestfield (East Metropolitan)	(Other)	1	1	372
Forrestfield (East Metropolitan)	Polish	0	0	225
Forrestfield (East Metropolitan)	Polish	0	1	33
Forrestfield (East Metropolitan)	Polish	1	0	21
Forrestfield (East Metropolitan)	Polish	1	1	84
Forrestfield (East Metropolitan)	Russian	0	0	45
Forrestfield (East Metropolitan)	Russian	0	1	3
Forrestfield (East Metropolitan)	Russian	1	0	12
Forrestfield (East Metropolitan)	Russian	1	1	10
Forrestfield (East Metropolitan)	Scottish			49
Forrestfield (East Metropolitan)	Scottish	0	0	1237
Forrestfield (East Metropolitan)	Scottish	0	1	384
Forrestfield (East Metropolitan)	Scottish	1	0	283
Forrestfield (East Metropolitan)	Scottish	1	1	1716
Forrestfield (East Metropolitan)	Serbian	0	0	52
Forrestfield (East Metropolitan)	Serbian	0	1	5
Forrestfield (East Metropolitan)	Serbian	1	0	3
Forrestfield (East Metropolitan)	Serbian	1	1	3
Forrestfield (East Metropolitan)	South African	0	0	244
Forrestfield (East Metropolitan)	South African	0	1	17
Forrestfield (East Metropolitan)	South African	1	0	20
Forrestfield (East Metropolitan)	South African	1	1	8
Forrestfield (East Metropolitan)	Spanish	0	0	123
Forrestfield (East Metropolitan)	Spanish	0	1	14
Forrestfield (East Metropolitan)	Spanish	1	0	7
Forrestfield (East Metropolitan)	Spanish	1	1	47
Forrestfield (East Metropolitan)	Sri Lankan	0	0	145
Forrestfield (East Metropolitan)	Sri Lankan	0	1	13
Forrestfield (East Metropolitan)	Sri Lankan	1	0	8
Forrestfield (East Metropolitan)	Turkish	0	0	71
Forrestfield (East Metropolitan)	Turkish	0	1	3
Forrestfield (East Metropolitan)	Turkish	1	0	5
Forrestfield (East Metropolitan)	Turkish	1	1	3
Forrestfield (East Metropolitan)	Vietnamese	0	0	133
Forrestfield (East Metropolitan)	Vietnamese	1	0	7
Forrestfield (East Metropolitan)	Vietnamese	1	1	4
Forrestfield (East Metropolitan)	Welsh	0	0	187
Forrestfield (East Metropolitan)	Welsh	0	1	53
Forrestfield (East Metropolitan)	Welsh	1	0	31
Forrestfield (East Metropolitan)	Welsh	1	1	76
Fremantle (South Metropolitan)				3320
Fremantle (South Metropolitan)		0	0	96
Fremantle (South Metropolitan)		0	1	11
Fremantle (South Metropolitan)		1	0	14
Fremantle (South Metropolitan)		1	1	128
Fremantle (South Metropolitan)	Australian			142
Fremantle (South Metropolitan)	Australian		1	7639
Fremantle (South Metropolitan)	Australian	0	0	320
Fremantle (South Metropolitan)	Australian	0	1	2058
Fremantle (South Metropolitan)	Australian	1	0	1558
Fremantle (South Metropolitan)	Australian Aboriginal			3
Fremantle (South Metropolitan)	Australian Aboriginal	0	1	9
Fremantle (South Metropolitan)	Australian Aboriginal	1	0	3
Fremantle (South Metropolitan)	Australian Aboriginal	1	1	57
Fremantle (South Metropolitan)	Chinese			6
Fremantle (South Metropolitan)	Chinese	0	0	426
Fremantle (South Metropolitan)	Chinese	0	1	36
Fremantle (South Metropolitan)	Chinese	1	0	40
Fremantle (South Metropolitan)	Chinese	1	1	71
Fremantle (South Metropolitan)	Croatian			5
Fremantle (South Metropolitan)	Croatian	0	0	438
Fremantle (South Metropolitan)	Croatian	0	1	75
Fremantle (South Metropolitan)	Croatian	1	0	43
Fremantle (South Metropolitan)	Croatian	1	1	234
Fremantle (South Metropolitan)	Dutch			8
Fremantle (South Metropolitan)	Dutch	0	0	432
Fremantle (South Metropolitan)	Dutch	0	1	123
Fremantle (South Metropolitan)	Dutch	1	0	85
Fremantle (South Metropolitan)	Dutch	1	1	149
Fremantle (South Metropolitan)	English			178
Fremantle (South Metropolitan)	English	0	0	5716
Fremantle (South Metropolitan)	English	0	1	1922
Fremantle (South Metropolitan)	English	1	0	1399
Fremantle (South Metropolitan)	English	1	1	6794
Fremantle (South Metropolitan)	Filipino			5
Fremantle (South Metropolitan)	Filipino	0	0	249
Fremantle (South Metropolitan)	Filipino	0	1	4
Fremantle (South Metropolitan)	Filipino	1	0	17
