SED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Kwinana (South Metropolitan)	65-74	0	F	1410
Kwinana (South Metropolitan)	65-74	0	M	1371
Kwinana (South Metropolitan)	65-74	1	F	268
Kwinana (South Metropolitan)	65-74	1	M	165
Kwinana (South Metropolitan)	75-84		F	166
Kwinana (South Metropolitan)	75-84		M	140
Kwinana (South Metropolitan)	75-84	0	F	688
Kwinana (South Metropolitan)	75-84	0	M	656
Kwinana (South Metropolitan)	75-84	1	F	81
Kwinana (South Metropolitan)	75-84	1	M	78
Kwinana (South Metropolitan)	85+		F	66
Kwinana (South Metropolitan)	85+		M	48
Kwinana (South Metropolitan)	85+	0	F	252
Kwinana (South Metropolitan)	85+	0	M	142
Kwinana (South Metropolitan)	85+	1	F	16
Kwinana (South Metropolitan)	85+	1	M	21
Mandurah (South West)	15-19		F	113
Mandurah (South West)	15-19		M	120
Mandurah (South West)	15-19	0	F	1040
Mandurah (South West)	15-19	0	M	1141
Mandurah (South West)	15-19	1	F	76
Mandurah (South West)	15-19	1	M	51
Mandurah (South West)	20-24		F	97
Mandurah (South West)	20-24		M	103
Mandurah (South West)	20-24	0	F	1066
Mandurah (South West)	20-24	0	M	1078
Mandurah (South West)	20-24	1	F	77
Mandurah (South West)	20-24	1	M	53
Mandurah (South West)	25-34		F	201
Mandurah (South West)	25-34		M	227
Mandurah (South West)	25-34	0	F	2257
Mandurah (South West)	25-34	0	M	2125
Mandurah (South West)	25-34	1	F	251
Mandurah (South West)	25-34	1	M	141
Mandurah (South West)	35-44		F	167
Mandurah (South West)	35-44		M	211
Mandurah (South West)	35-44	0	F	1948
Mandurah (South West)	35-44	0	M	1950
Mandurah (South West)	35-44	1	F	338
Mandurah (South West)	35-44	1	M	194
Mandurah (South West)	45-54		F	208
Mandurah (South West)	45-54		M	234
Mandurah (South West)	45-54	0	F	2130
Mandurah (South West)	45-54	0	M	2086
Mandurah (South West)	45-54	1	F	459
Mandurah (South West)	45-54	1	M	229
Mandurah (South West)	55-64		F	204
Mandurah (South West)	55-64		M	202
Mandurah (South West)	55-64	0	F	1918
Mandurah (South West)	55-64	0	M	1813
Mandurah (South West)	55-64	1	F	507
Mandurah (South West)	55-64	1	M	280
Mandurah (South West)	65-74		F	237
Mandurah (South West)	65-74		M	239
Mandurah (South West)	65-74	0	F	1786
Mandurah (South West)	65-74	0	M	1649
Mandurah (South West)	65-74	1	F	302
Mandurah (South West)	65-74	1	M	228
Mandurah (South West)	75-84		F	310
Mandurah (South West)	75-84		M	207
Mandurah (South West)	75-84	0	F	1267
Mandurah (South West)	75-84	0	M	1086
Mandurah (South West)	75-84	1	F	188
Mandurah (South West)	75-84	1	M	165
Mandurah (South West)	85+		F	167
Mandurah (South West)	85+		M	102
Mandurah (South West)	85+	0	F	553
Mandurah (South West)	85+	0	M	356
Mandurah (South West)	85+	1	F	29
Mandurah (South West)	85+	1	M	40
Maylands (East Metropolitan)	15-19		F	61
Maylands (East Metropolitan)	15-19		M	66
Maylands (East Metropolitan)	15-19	0	F	778
Maylands (East Metropolitan)	15-19	0	M	801
Maylands (East Metropolitan)	15-19	1	F	47
Maylands (East Metropolitan)	15-19	1	M	30
Maylands (East Metropolitan)	20-24		F	91
Maylands (East Metropolitan)	20-24		M	110
Maylands (East Metropolitan)	20-24	0	F	1131
Maylands (East Metropolitan)	20-24	0	M	1132
Maylands (East Metropolitan)	20-24	1	F	76
Maylands (East Metropolitan)	20-24	1	M	63
Maylands (East Metropolitan)	25-34		F	308
Maylands (East Metropolitan)	25-34		M	314
Maylands (East Metropolitan)	25-34	0	F	3581
Maylands (East Metropolitan)	25-34	0	M	3556
Maylands (East Metropolitan)	25-34	1	F	272
Maylands (East Metropolitan)	25-34	1	M	173
Maylands (East Metropolitan)	35-44		F	211
Maylands (East Metropolitan)	35-44		M	263
Maylands (East Metropolitan)	35-44	0	F	2764
Maylands (East Metropolitan)	35-44	0	M	2886
Maylands (East Metropolitan)	35-44	1	F	333
Maylands (East Metropolitan)	35-44	1	M	215
Maylands (East Metropolitan)	45-54		F	173
Maylands (East Metropolitan)	45-54		M	211
Maylands (East Metropolitan)	45-54	0	F	1966
Maylands (East Metropolitan)	45-54	0	M	2201
Maylands (East Metropolitan)	45-54	1	F	428
Maylands (East Metropolitan)	45-54	1	M	313
Maylands (East Metropolitan)	55-64		F	190
Maylands (East Metropolitan)	55-64		M	188
Maylands (East Metropolitan)	55-64	0	F	1597
Maylands (East Metropolitan)	55-64	0	M	1717
Maylands (East Metropolitan)	55-64	1	F	454
Maylands (East Metropolitan)	55-64	1	M	274
Maylands (East Metropolitan)	65-74		F	155
Maylands (East Metropolitan)	65-74		M	155
Maylands (East Metropolitan)	65-74	0	F	1079
Maylands (East Metropolitan)	65-74	0	M	1116
Maylands (East Metropolitan)	65-74	1	F	209
Maylands (East Metropolitan)	65-74	1	M	158
Maylands (East Metropolitan)	75-84		F	216
Maylands (East Metropolitan)	75-84		M	140
Maylands (East Metropolitan)	75-84	0	F	717
Maylands (East Metropolitan)	75-84	0	M	499
Maylands (East Metropolitan)	75-84	1	F	75
Maylands (East Metropolitan)	75-84	1	M	65
Maylands (East Metropolitan)	85+		F	224
Maylands (East Metropolitan)	85+		M	106
Maylands (East Metropolitan)	85+	0	F	383
Maylands (East Metropolitan)	85+	0	M	227
Maylands (East Metropolitan)	85+	1	F	22
Maylands (East Metropolitan)	85+	1	M	30
Midland (East Metropolitan)	15-19		F	100
Midland (East Metropolitan)	15-19		M	119
Midland (East Metropolitan)	15-19	0	F	1015
Midland (East Metropolitan)	15-19	0	M	1144
Midland (East Metropolitan)	15-19	1	F	66
Midland (East Metropolitan)	15-19	1	M	43
Midland (East Metropolitan)	20-24		F	129
Midland (East Metropolitan)	20-24		M	98
Midland (East Metropolitan)	20-24	0	F	1164
Midland (East Metropolitan)	20-24	0	M	1233
Midland (East Metropolitan)	20-24	1	F	96
Midland (East Metropolitan)	20-24	1	M	63
Midland (East Metropolitan)	25-34		F	211
Midland (East Metropolitan)	25-34		M	258
Midland (East Metropolitan)	25-34	0	F	2282
Midland (East Metropolitan)	25-34	0	M	2335
Midland (East Metropolitan)	25-34	1	F	252
Midland (East Metropolitan)	25-34	1	M	173
Midland (East Metropolitan)	35-44		F	194
Midland (East Metropolitan)	35-44		M	225
Midland (East Metropolitan)	35-44	0	F	2119
Midland (East Metropolitan)	35-44	0	M	2146
Midland (East Metropolitan)	35-44	1	F	370
Midland (East Metropolitan)	35-44	1	M	180
Midland (East Metropolitan)	45-54		F	218
Midland (East Metropolitan)	45-54		M	294
Midland (East Metropolitan)	45-54	0	F	2110
Midland (East Metropolitan)	45-54	0	M	2308
Midland (East Metropolitan)	45-54	1	F	507
Midland (East Metropolitan)	45-54	1	M	317
Midland (East Metropolitan)	55-64		F	179
Midland (East Metropolitan)	55-64		M	244
Midland (East Metropolitan)	55-64	0	F	1783
Midland (East Metropolitan)	55-64	0	M	1897
Midland (East Metropolitan)	55-64	1	F	459
Midland (East Metropolitan)	55-64	1	M	285
Midland (East Metropolitan)	65-74		F	247
Midland (East Metropolitan)	65-74		M	211
Midland (East Metropolitan)	65-74	0	F	1369
Midland (East Metropolitan)	65-74	0	M	1347
Midland (East Metropolitan)	65-74	1	F	279
Midland (East Metropolitan)	65-74	1	M	177
Midland (East Metropolitan)	75-84		F	209
Midland (East Metropolitan)	75-84		M	160
Midland (East Metropolitan)	75-84	0	F	765
Midland (East Metropolitan)	75-84	0	M	654
Midland (East Metropolitan)	75-84	1	F	102
Midland (East Metropolitan)	75-84	1	M	71
Midland (East Metropolitan)	85+		F	138
Midland (East Metropolitan)	85+		M	79
Midland (East Metropolitan)	85+	0	F	377
Midland (East Metropolitan)	85+	0	M	198
Midland (East Metropolitan)	85+	1	F	19
Midland (East Metropolitan)	85+	1	M	23
Mirrabooka (East Metropolitan)	15-19		F	118
Mirrabooka (East Metropolitan)	15-19		M	138
Mirrabooka (East Metropolitan)	15-19	0	F	1235
Mirrabooka (East Metropolitan)	15-19	0	M	1285
Mirrabooka (East Metropolitan)	15-19	1	F	80
Mirrabooka (East Metropolitan)	15-19	1	M	69
Mirrabooka (East Metropolitan)	20-24		F	123
Mirrabooka (East Metropolitan)	20-24		M	162
Mirrabooka (East Metropolitan)	20-24	0	F	1400
Mirrabooka (East Metropolitan)	20-24	0	M	1621
Mirrabooka (East Metropolitan)	20-24	1	F	100
Mirrabooka (East Metropolitan)	20-24	1	M	99
Mirrabooka (East Metropolitan)	25-34		F	343
Mirrabooka (East Metropolitan)	25-34		M	421
Mirrabooka (East Metropolitan)	25-34	0	F	3230
Mirrabooka (East Metropolitan)	25-34	0	M	3552
Mirrabooka (East Metropolitan)	25-34	1	F	376
Mirrabooka (East Metropolitan)	25-34	1	M	260
Mirrabooka (East Metropolitan)	35-44		F	233
Mirrabooka (East Metropolitan)	35-44		M	246
Mirrabooka (East Metropolitan)	35-44	0	F	2287
Mirrabooka (East Metropolitan)	35-44	0	M	2486
Mirrabooka (East Metropolitan)	35-44	1	F	384
Mirrabooka (East Metropolitan)	35-44	1	M	272
Mirrabooka (East Metropolitan)	45-54		F	199
Mirrabooka (East Metropolitan)	45-54		M	256
Mirrabooka (East Metropolitan)	45-54	0	F	2082
Mirrabooka (East Metropolitan)	45-54	0	M	2344
Mirrabooka (East Metropolitan)	45-54	1	F	477
Mirrabooka (East Metropolitan)	45-54	1	M	301
Mirrabooka (East Metropolitan)	55-64		F	190
Mirrabooka (East Metropolitan)	55-64		M	192
Mirrabooka (East Metropolitan)	55-64	0	F	1840
Mirrabooka (East Metropolitan)	55-64	0	M	1913
Mirrabooka (East Metropolitan)	55-64	1	F	455
Mirrabooka (East Metropolitan)	55-64	1	M	287
Mirrabooka (East Metropolitan)	65-74		F	162
Mirrabooka (East Metropolitan)	65-74		M	127
Mirrabooka (East Metropolitan)	65-74	0	F	1258
Mirrabooka (East Metropolitan)	65-74	0	M	1158
Mirrabooka (East Metropolitan)	65-74	1	F	201
Mirrabooka (East Metropolitan)	65-74	1	M	149
Mirrabooka (East Metropolitan)	75-84		F	146
Mirrabooka (East Metropolitan)	75-84		M	110
Mirrabooka (East Metropolitan)	75-84	0	F	684
Mirrabooka (East Metropolitan)	75-84	0	M	598
Mirrabooka (East Metropolitan)	75-84	1	F	82
Mirrabooka (East Metropolitan)	75-84	1	M	62
Mirrabooka (East Metropolitan)	85+		F	38
Mirrabooka (East Metropolitan)	85+		M	31
Mirrabooka (East Metropolitan)	85+	0	F	224
Mirrabooka (East Metropolitan)	85+	0	M	140
Mirrabooka (East Metropolitan)	85+	1	F	9
Mirrabooka (East Metropolitan)	85+	1	M	7
Moore (Agricultural)	15-19		F	119
Moore (Agricultural)	15-19		M	172
Moore (Agricultural)	15-19	0	F	632
Moore (Agricultural)	15-19	0	M	804
Moore (Agricultural)	15-19	1	F	29
Moore (Agricultural)	15-19	1	M	29
Moore (Agricultural)	20-24		F	63
Moore (Agricultural)	20-24		M	49
Moore (Agricultural)	20-24	0	F	557
Moore (Agricultural)	20-24	0	M	641
Moore (Agricultural)	20-24	1	F	43
Moore (Agricultural)	20-24	1	M	43
Moore (Agricultural)	25-34		F	164
Moore (Agricultural)	25-34		M	201
Moore (Agricultural)	25-34	0	F	1405
Moore (Agricultural)	25-34	0	M	1423
Moore (Agricultural)	25-34	1	F	154
Moore (Agricultural)	25-34	1	M	66
Moore (Agricultural)	35-44		F	220
Moore (Agricultural)	35-44		M	244
Moore (Agricultural)	35-44	0	F	1629
Moore (Agricultural)	35-44	0	M	1719
Moore (Agricultural)	35-44	1	F	212
Moore (Agricultural)	35-44	1	M	142
Moore (Agricultural)	45-54		F	277
Moore (Agricultural)	45-54		M	321
Moore (Agricultural)	45-54	0	F	2058
Moore (Agricultural)	45-54	0	M	2245
Moore (Agricultural)	45-54	1	F	402
Moore (Agricultural)	45-54	1	M	244
Moore (Agricultural)	55-64		F	264
Moore (Agricultural)	55-64		M	357
Moore (Agricultural)	55-64	0	F	2070
Moore (Agricultural)	55-64	0	M	2515
Moore (Agricultural)	55-64	1	F	486
Moore (Agricultural)	55-64	1	M	284
Moore (Agricultural)	65-74		F	274
Moore (Agricultural)	65-74		M	299
Moore (Agricultural)	65-74	0	F	1626
Moore (Agricultural)	65-74	0	M	2011
Moore (Agricultural)	65-74	1	F	302
Moore (Agricultural)	65-74	1	M	246
Moore (Agricultural)	75-84		F	181
Moore (Agricultural)	75-84		M	192
Moore (Agricultural)	75-84	0	F	648
Moore (Agricultural)	75-84	0	M	822
Moore (Agricultural)	75-84	1	F	86
Moore (Agricultural)	75-84	1	M	95
Moore (Agricultural)	85+		F	49
Moore (Agricultural)	85+		M	64
Moore (Agricultural)	85+	0	F	192
Moore (Agricultural)	85+	0	M	168
Moore (Agricultural)	85+	1	F	7
Moore (Agricultural)	85+	1	M	14
Morley (East Metropolitan)	15-19		F	57
Morley (East Metropolitan)	15-19		M	87
Morley (East Metropolitan)	15-19	0	F	871
Morley (East Metropolitan)	15-19	0	M	946
Morley (East Metropolitan)	15-19	1	F	43
Morley (East Metropolitan)	15-19	1	M	40
Morley (East Metropolitan)	20-24		F	99
Morley (East Metropolitan)	20-24		M	95
Morley (East Metropolitan)	20-24	0	F	1099
Morley (East Metropolitan)	20-24	0	M	1130
Morley (East Metropolitan)	20-24	1	F	63
Morley (East Metropolitan)	20-24	1	M	64
Morley (East Metropolitan)	25-34		F	246
Morley (East Metropolitan)	25-34		M	339
Morley (East Metropolitan)	25-34	0	F	2997
Morley (East Metropolitan)	25-34	0	M	3158
Morley (East Metropolitan)	25-34	1	F	253
Morley (East Metropolitan)	25-34	1	M	207
Morley (East Metropolitan)	35-44		F	171
Morley (East Metropolitan)	35-44		M	192
Morley (East Metropolitan)	35-44	0	F	2100
Morley (East Metropolitan)	35-44	0	M	2220
Morley (East Metropolitan)	35-44	1	F	332
Morley (East Metropolitan)	35-44	1	M	224
Morley (East Metropolitan)	45-54		F	145
Morley (East Metropolitan)	45-54		M	157
Morley (East Metropolitan)	45-54	0	F	1765
Morley (East Metropolitan)	45-54	0	M	1846
Morley (East Metropolitan)	45-54	1	F	420
Morley (East Metropolitan)	45-54	1	M	266
Morley (East Metropolitan)	55-64		F	145
Morley (East Metropolitan)	55-64		M	138
Morley (East Metropolitan)	55-64	0	F	1673
Morley (East Metropolitan)	55-64	0	M	1615
Morley (East Metropolitan)	55-64	1	F	501
Morley (East Metropolitan)	55-64	1	M	260
Morley (East Metropolitan)	65-74		F	149
Morley (East Metropolitan)	65-74		M	129
Morley (East Metropolitan)	65-74	0	F	1435
Morley (East Metropolitan)	65-74	0	M	1291
Morley (East Metropolitan)	65-74	1	F	293
Morley (East Metropolitan)	65-74	1	M	191
Morley (East Metropolitan)	75-84		F	138
Morley (East Metropolitan)	75-84		M	117
Morley (East Metropolitan)	75-84	0	F	914
Morley (East Metropolitan)	75-84	0	M	805
Morley (East Metropolitan)	75-84	1	F	136
Morley (East Metropolitan)	75-84	1	M	120
Morley (East Metropolitan)	85+		F	62
Morley (East Metropolitan)	85+		M	45
Morley (East Metropolitan)	85+	0	F	386
Morley (East Metropolitan)	85+	0	M	211
Morley (East Metropolitan)	85+	1	F	26
Morley (East Metropolitan)	85+	1	M	35
Mount Lawley (East Metropolitan)	15-19		F	95
Mount Lawley (East Metropolitan)	15-19		M	57
Mount Lawley (East Metropolitan)	15-19	0	F	950
Mount Lawley (East Metropolitan)	15-19	0	M	841
Mount Lawley (East Metropolitan)	15-19	1	F	51
Mount Lawley (East Metropolitan)	15-19	1	M	32
Mount Lawley (East Metropolitan)	20-24		F	103
Mount Lawley (East Metropolitan)	20-24		M	94
Mount Lawley (East Metropolitan)	20-24	0	F	1215
Mount Lawley (East Metropolitan)	20-24	0	M	1098
Mount Lawley (East Metropolitan)	20-24	1	F	61
Mount Lawley (East Metropolitan)	20-24	1	M	51
Mount Lawley (East Metropolitan)	25-34		F	247
Mount Lawley (East Metropolitan)	25-34		M	292
Mount Lawley (East Metropolitan)	25-34	0	F	2856
Mount Lawley (East Metropolitan)	25-34	0	M	2918
Mount Lawley (East Metropolitan)	25-34	1	F	218
Mount Lawley (East Metropolitan)	25-34	1	M	153
Mount Lawley (East Metropolitan)	35-44		F	217
Mount Lawley (East Metropolitan)	35-44		M	208
Mount Lawley (East Metropolitan)	35-44	0	F	2237
Mount Lawley (East Metropolitan)	35-44	0	M	2265
Mount Lawley (East Metropolitan)	35-44	1	F	324
Mount Lawley (East Metropolitan)	35-44	1	M	216
Mount Lawley (East Metropolitan)	45-54		F	149
Mount Lawley (East Metropolitan)	45-54		M	187
Mount Lawley (East Metropolitan)	45-54	0	F	1886
Mount Lawley (East Metropolitan)	45-54	0	M	2006
Mount Lawley (East Metropolitan)	45-54	1	F	479
Mount Lawley (East Metropolitan)	45-54	1	M	293
Mount Lawley (East Metropolitan)	55-64		F	137
Mount Lawley (East Metropolitan)	55-64		M	158
Mount Lawley (East Metropolitan)	55-64	0	F	1564
Mount Lawley (East Metropolitan)	55-64	0	M	1621
Mount Lawley (East Metropolitan)	55-64	1	F	566
Mount Lawley (East Metropolitan)	55-64	1	M	326
Mount Lawley (East Metropolitan)	65-74		F	160
Mount Lawley (East Metropolitan)	65-74		M	125
Mount Lawley (East Metropolitan)	65-74	0	F	1287
Mount Lawley (East Metropolitan)	65-74	0	M	1151
Mount Lawley (East Metropolitan)	65-74	1	F	249
Mount Lawley (East Metropolitan)	65-74	1	M	176
Mount Lawley (East Metropolitan)	75-84		F	227
Mount Lawley (East Metropolitan)	75-84		M	136
Mount Lawley (East Metropolitan)	75-84	0	F	1086
Mount Lawley (East Metropolitan)	75-84	0	M	773
Mount Lawley (East Metropolitan)	75-84	1	F	153
Mount Lawley (East Metropolitan)	75-84	1	M	113
Mount Lawley (East Metropolitan)	85+		F	230
Mount Lawley (East Metropolitan)	85+		M	109
Mount Lawley (East Metropolitan)	85+	0	F	649
Mount Lawley (East Metropolitan)	85+	0	M	353
Mount Lawley (East Metropolitan)	85+	1	F	61
Mount Lawley (East Metropolitan)	85+	1	M	48
Murray-Wellington (South West)	15-19		F	178
Murray-Wellington (South West)	15-19		M	183
Murray-Wellington (South West)	15-19	0	F	1072
Murray-Wellington (South West)	15-19	0	M	1171
Murray-Wellington (South West)	15-19	1	F	71
Murray-Wellington (South West)	15-19	1	M	65
Murray-Wellington (South West)	20-24		F	85
Murray-Wellington (South West)	20-24		M	82
Murray-Wellington (South West)	20-24	0	F	785
Murray-Wellington (South West)	20-24	0	M	853
Murray-Wellington (South West)	20-24	1	F	62
Murray-Wellington (South West)	20-24	1	M	53
Murray-Wellington (South West)	25-34		F	185
Murray-Wellington (South West)	25-34		M	217
Murray-Wellington (South West)	25-34	0	F	1954
Murray-Wellington (South West)	25-34	0	M	1868
Murray-Wellington (South West)	25-34	1	F	246
Murray-Wellington (South West)	25-34	1	M	159
Murray-Wellington (South West)	35-44		F	219
Murray-Wellington (South West)	35-44		M	250
Murray-Wellington (South West)	35-44	0	F	2106
Murray-Wellington (South West)	35-44	0	M	2087
Murray-Wellington (South West)	35-44	1	F	373
Murray-Wellington (South West)	35-44	1	M	201
Murray-Wellington (South West)	45-54		F	251
Murray-Wellington (South West)	45-54		M	281
Murray-Wellington (South West)	45-54	0	F	2158
Murray-Wellington (South West)	45-54	0	M	2315
Murray-Wellington (South West)	45-54	1	F	487
Murray-Wellington (South West)	45-54	1	M	273
Murray-Wellington (South West)	55-64		F	233
Murray-Wellington (South West)	55-64		M	268
Murray-Wellington (South West)	55-64	0	F	1918
Murray-Wellington (South West)	55-64	0	M	2092
Murray-Wellington (South West)	55-64	1	F	516
Murray-Wellington (South West)	55-64	1	M	260
Murray-Wellington (South West)	65-74		F	271
Murray-Wellington (South West)	65-74		M	261
Murray-Wellington (South West)	65-74	0	F	1540
Murray-Wellington (South West)	65-74	0	M	1743
Murray-Wellington (South West)	65-74	1	F	298
Murray-Wellington (South West)	65-74	1	M	170
Murray-Wellington (South West)	75-84		F	216
Murray-Wellington (South West)	75-84		M	193
Murray-Wellington (South West)	75-84	0	F	722
Murray-Wellington (South West)	75-84	0	M	823
Murray-Wellington (South West)	75-84	1	F	112
Murray-Wellington (South West)	75-84	1	M	95
Murray-Wellington (South West)	85+		F	60
Murray-Wellington (South West)	85+		M	58
Murray-Wellington (South West)	85+	0	F	243
Murray-Wellington (South West)	85+	0	M	179
Murray-Wellington (South West)	85+	1	F	15
Murray-Wellington (South West)	85+	1	M	21
Nedlands (North Metropolitan)	15-19		F	83
Nedlands (North Metropolitan)	15-19		M	71
Nedlands (North Metropolitan)	15-19	0	F	1254
Nedlands (North Metropolitan)	15-19	0	M	1179
Nedlands (North Metropolitan)	15-19	1	F	51
Nedlands (North Metropolitan)	15-19	1	M	48
Nedlands (North Metropolitan)	20-24		F	104
Nedlands (North Metropolitan)	20-24		M	110
Nedlands (North Metropolitan)	20-24	0	F	1654
Nedlands (North Metropolitan)	20-24	0	M	1781
Nedlands (North Metropolitan)	20-24	1	F	84
Nedlands (North Metropolitan)	20-24	1	M	76
Nedlands (North Metropolitan)	25-34		F	235
Nedlands (North Metropolitan)	25-34		M	239
Nedlands (North Metropolitan)	25-34	0	F	2465
Nedlands (North Metropolitan)	25-34	0	M	2602
Nedlands (North Metropolitan)	25-34	1	F	166
Nedlands (North Metropolitan)	25-34	1	M	124
Nedlands (North Metropolitan)	35-44		F	158
Nedlands (North Metropolitan)	35-44		M	174
Nedlands (North Metropolitan)	35-44	0	F	2172
Nedlands (North Metropolitan)	35-44	0	M	2033
Nedlands (North Metropolitan)	35-44	1	F	264
Nedlands (North Metropolitan)	35-44	1	M	175
Nedlands (North Metropolitan)	45-54		F	132
Nedlands (North Metropolitan)	45-54		M	161
Nedlands (North Metropolitan)	45-54	0	F	1993
Nedlands (North Metropolitan)	45-54	0	M	1946
Nedlands (North Metropolitan)	45-54	1	F	456
Nedlands (North Metropolitan)	45-54	1	M	265
Nedlands (North Metropolitan)	55-64		F	160
Nedlands (North Metropolitan)	55-64		M	149
Nedlands (North Metropolitan)	55-64	0	F	1685
Nedlands (North Metropolitan)	55-64	0	M	1745
Nedlands (North Metropolitan)	55-64	1	F	550
Nedlands (North Metropolitan)	55-64	1	M	296
Nedlands (North Metropolitan)	65-74		F	156
Nedlands (North Metropolitan)	65-74		M	161
Nedlands (North Metropolitan)	65-74	0	F	1399
Nedlands (North Metropolitan)	65-74	0	M	1420
Nedlands (North Metropolitan)	65-74	1	F	365
Nedlands (North Metropolitan)	65-74	1	M	233
Nedlands (North Metropolitan)	75-84		F	151
Nedlands (North Metropolitan)	75-84		M	102
Nedlands (North Metropolitan)	75-84	0	F	799
Nedlands (North Metropolitan)	75-84	0	M	715
Nedlands (North Metropolitan)	75-84	1	F	139
Nedlands (North Metropolitan)	75-84	1	M	90
Nedlands (North Metropolitan)	85+		F	139
Nedlands (North Metropolitan)	85+		M	69
Nedlands (North Metropolitan)	85+	0	F	443
Nedlands (North Metropolitan)	85+	0	M	251
Nedlands (North Metropolitan)	85+	1	F	25
Nedlands (North Metropolitan)	85+	1	M	30
North West Central (Mining and Pastoral)	15-19		F	84
North West Central (Mining and Pastoral)	15-19		M	101
North West Central (Mining and Pastoral)	15-19	0	F	261
North West Central (Mining and Pastoral)	15-19	0	M	324
North West Central (Mining and Pastoral)	15-19	1	F	31
North West Central (Mining and Pastoral)	15-19	1	M	15
North West Central (Mining and Pastoral)	20-24		F	83
North West Central (Mining and Pastoral)	20-24		M	145
North West Central (Mining and Pastoral)	20-24	0	F	410
North West Central (Mining and Pastoral)	20-24	0	M	523
North West Central (Mining and Pastoral)	20-24	1	F	31
North West Central (Mining and Pastoral)	20-24	1	M	26
North West Central (Mining and Pastoral)	25-34		F	296
North West Central (Mining and Pastoral)	25-34		M	760
North West Central (Mining and Pastoral)	25-34	0	F	1391
North West Central (Mining and Pastoral)	25-34	0	M	2711
North West Central (Mining and Pastoral)	25-34	1	F	128
North West Central (Mining and Pastoral)	25-34	1	M	133
North West Central (Mining and Pastoral)	35-44		F	223
North West Central (Mining and Pastoral)	35-44		M	715
North West Central (Mining and Pastoral)	35-44	0	F	1147
North West Central (Mining and Pastoral)	35-44	0	M	2456
North West Central (Mining and Pastoral)	35-44	1	F	127
North West Central (Mining and Pastoral)	35-44	1	M	188
North West Central (Mining and Pastoral)	45-54		F	208
North West Central (Mining and Pastoral)	45-54		M	575
North West Central (Mining and Pastoral)	45-54	0	F	986
North West Central (Mining and Pastoral)	45-54	0	M	2242
North West Central (Mining and Pastoral)	45-54	1	F	130
North West Central (Mining and Pastoral)	45-54	1	M	140
North West Central (Mining and Pastoral)	55-64		F	174
North West Central (Mining and Pastoral)	55-64		M	376
North West Central (Mining and Pastoral)	55-64	0	F	788
North West Central (Mining and Pastoral)	55-64	0	M	1479
North West Central (Mining and Pastoral)	55-64	1	F	120
North West Central (Mining and Pastoral)	55-64	1	M	119
North West Central (Mining and Pastoral)	65-74		F	99
North West Central (Mining and Pastoral)	65-74		M	138
North West Central (Mining and Pastoral)	65-74	0	F	378
North West Central (Mining and Pastoral)	65-74	0	M	625
North West Central (Mining and Pastoral)	65-74	1	F	53
North West Central (Mining and Pastoral)	65-74	1	M	46
North West Central (Mining and Pastoral)	75-84		F	37
North West Central (Mining and Pastoral)	75-84		M	55
North West Central (Mining and Pastoral)	75-84	0	F	110
North West Central (Mining and Pastoral)	75-84	0	M	159
North West Central (Mining and Pastoral)	75-84	1	F	20
North West Central (Mining and Pastoral)	75-84	1	M	12
North West Central (Mining and Pastoral)	85+		F	19
North West Central (Mining and Pastoral)	85+		M	10
North West Central (Mining and Pastoral)	85+	0	F	42
North West Central (Mining and Pastoral)	85+	0	M	36
Ocean Reef (North Metropolitan)	15-19		F	92
Ocean Reef (North Metropolitan)	15-19		M	97
Ocean Reef (North Metropolitan)	15-19	0	F	1613
Ocean Reef (North Metropolitan)	15-19	0	M	1684
Ocean Reef (North Metropolitan)	15-19	1	F	77
Ocean Reef (North Metropolitan)	15-19	1	M	49
Ocean Reef (North Metropolitan)	20-24		F	52
Ocean Reef (North Metropolitan)	20-24		M	61
Ocean Reef (North Metropolitan)	20-24	0	F	1253
Ocean Reef (North Metropolitan)	20-24	0	M	1435
Ocean Reef (North Metropolitan)	20-24	1	F	65
Ocean Reef (North Metropolitan)	20-24	1	M	54
Ocean Reef (North Metropolitan)	25-34		F	73
Ocean Reef (North Metropolitan)	25-34		M	85
Ocean Reef (North Metropolitan)	25-34	0	F	1746
Ocean Reef (North Metropolitan)	25-34	0	M	1710
Ocean Reef (North Metropolitan)	25-34	1	F	141
Ocean Reef (North Metropolitan)	25-34	1	M	91
Ocean Reef (North Metropolitan)	35-44		F	130
Ocean Reef (North Metropolitan)	35-44		M	158
Ocean Reef (North Metropolitan)	35-44	0	F	2679
Ocean Reef (North Metropolitan)	35-44	0	M	2406
Ocean Reef (North Metropolitan)	35-44	1	F	305
Ocean Reef (North Metropolitan)	35-44	1	M	183
Ocean Reef (North Metropolitan)	45-54		F	148
Ocean Reef (North Metropolitan)	45-54		M	196
Ocean Reef (North Metropolitan)	45-54	0	F	3311
Ocean Reef (North Metropolitan)	45-54	0	M	3308
Ocean Reef (North Metropolitan)	45-54	1	F	583
Ocean Reef (North Metropolitan)	45-54	1	M	299
Ocean Reef (North Metropolitan)	55-64		F	92
Ocean Reef (North Metropolitan)	55-64		M	122
Ocean Reef (North Metropolitan)	55-64	0	F	2018
Ocean Reef (North Metropolitan)	55-64	0	M	2180
Ocean Reef (North Metropolitan)	55-64	1	F	431
Ocean Reef (North Metropolitan)	55-64	1	M	273
Ocean Reef (North Metropolitan)	65-74		F	78
Ocean Reef (North Metropolitan)	65-74		M	83
