SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Keppel	20-24				F	101
Keppel	20-24				M	126
Keppel	20-24	0			F	1039
Keppel	20-24	0			M	1320
Keppel	20-24	1	0	1	F	125
Keppel	20-24	1	0	1	M	70
Keppel	20-24	1	1	0	F	236
Keppel	20-24	1	1	0	M	109
Keppel	20-24	1	1	1	F	10
Keppel	20-24	1	1	1	M	6
Keppel	25-34				F	202
Keppel	25-34				M	310
Keppel	25-34	0			F	1127
Keppel	25-34	0			M	1664
Keppel	25-34	1	0	1	F	165
Keppel	25-34	1	0	1	M	116
Keppel	25-34	1	1	0	F	1639
Keppel	25-34	1	1	0	M	1085
Keppel	25-34	1	1	1	F	86
Keppel	25-34	1	1	1	M	39
Keppel	35-44				F	241
Keppel	35-44				M	355
Keppel	35-44	0			F	949
Keppel	35-44	0			M	1170
Keppel	35-44	1	0	1	F	120
Keppel	35-44	1	0	1	M	69
Keppel	35-44	1	1	0	F	2059
Keppel	35-44	1	1	0	M	1683
Keppel	35-44	1	1	1	F	124
Keppel	35-44	1	1	1	M	74
Keppel	45-54				F	275
Keppel	45-54				M	405
Keppel	45-54	0			F	2271
Keppel	45-54	0			M	2218
Keppel	45-54	1	0	1	F	427
Keppel	45-54	1	0	1	M	172
Keppel	45-54	1	1	0	F	855
Keppel	45-54	1	1	0	M	934
Keppel	45-54	1	1	1	F	42
Keppel	45-54	1	1	1	M	26
Keppel	55-64				F	274
Keppel	55-64				M	368
Keppel	55-64	0			F	2482
Keppel	55-64	0			M	2704
Keppel	55-64	1	0	1	F	811
Keppel	55-64	1	0	1	M	397
Keppel	55-64	1	1	0	F	65
Keppel	55-64	1	1	0	M	157
Keppel	55-64	1	1	1	F	10
Keppel	55-64	1	1	1	M	7
Keppel	65-74				F	258
Keppel	65-74				M	281
Keppel	65-74	0			F	1870
Keppel	65-74	0			M	2045
Keppel	65-74	1	0	1	F	387
Keppel	65-74	1	0	1	M	252
Keppel	65-74	1	1	0	F	19
Keppel	65-74	1	1	0	M	8
Keppel	65-74	1	1	1	F	3
Keppel	65-74	1	1	1	M	3
Keppel	75-84				F	212
Keppel	75-84				M	183
Keppel	75-84	0			F	1031
Keppel	75-84	0			M	949
Keppel	75-84	1	0	1	F	74
Keppel	75-84	1	0	1	M	45
Keppel	75-84	1	1	0	F	5
Keppel	75-84	1	1	0	M	4
Keppel	85+				F	139
Keppel	85+				M	116
Keppel	85+	0			F	382
Keppel	85+	0			M	263
Keppel	85+	1	0	1	F	6
Keppel	85+	1	0	1	M	3
Lockyer	15-19				F	220
Lockyer	15-19				M	237
Lockyer	15-19	0			F	1569
Lockyer	15-19	0			M	1636
Lockyer	15-19	1	0	1	F	153
Lockyer	15-19	1	0	1	M	97
Lockyer	15-19	1	1	0	F	41
Lockyer	15-19	1	1	0	M	13
Lockyer	20-24				F	146
Lockyer	20-24				M	176
Lockyer	20-24	0			F	1309
Lockyer	20-24	0			M	1367
Lockyer	20-24	1	0	1	F	129
Lockyer	20-24	1	0	1	M	62
Lockyer	20-24	1	1	0	F	232
Lockyer	20-24	1	1	0	M	88
Lockyer	20-24	1	1	1	F	8
Lockyer	25-34				F	216
Lockyer	25-34				M	399
Lockyer	25-34	0			F	1346
Lockyer	25-34	0			M	1701
Lockyer	25-34	1	0	1	F	120
Lockyer	25-34	1	0	1	M	77
Lockyer	25-34	1	1	0	F	1556
Lockyer	25-34	1	1	0	M	1037
Lockyer	25-34	1	1	1	F	95
Lockyer	25-34	1	1	1	M	32
Lockyer	35-44				F	268
Lockyer	35-44				M	349
Lockyer	35-44	0			F	977
Lockyer	35-44	0			M	1232
Lockyer	35-44	1	0	1	F	131
Lockyer	35-44	1	0	1	M	100
Lockyer	35-44	1	1	0	F	2241
Lockyer	35-44	1	1	0	M	1814
Lockyer	35-44	1	1	1	F	119
Lockyer	35-44	1	1	1	M	59
Lockyer	45-54				F	341
Lockyer	45-54				M	368
Lockyer	45-54	0			F	2415
Lockyer	45-54	0			M	2434
Lockyer	45-54	1	0	1	F	459
Lockyer	45-54	1	0	1	M	199
Lockyer	45-54	1	1	0	F	801
Lockyer	45-54	1	1	0	M	950
Lockyer	45-54	1	1	1	F	45
Lockyer	45-54	1	1	1	M	26
Lockyer	55-64				F	288
Lockyer	55-64				M	339
Lockyer	55-64	0			F	2211
Lockyer	55-64	0			M	2559
Lockyer	55-64	1	0	1	F	691
Lockyer	55-64	1	0	1	M	322
Lockyer	55-64	1	1	0	F	45
Lockyer	55-64	1	1	0	M	144
Lockyer	55-64	1	1	1	M	3
Lockyer	65-74				F	262
Lockyer	65-74				M	302
Lockyer	65-74	0			F	1811
Lockyer	65-74	0			M	2040
Lockyer	65-74	1	0	1	F	364
Lockyer	65-74	1	0	1	M	252
Lockyer	65-74	1	1	0	F	11
Lockyer	65-74	1	1	0	M	22
Lockyer	75-84				F	172
Lockyer	75-84				M	155
Lockyer	75-84	0			F	780
Lockyer	75-84	0			M	856
Lockyer	75-84	1	0	1	F	47
Lockyer	75-84	1	0	1	M	46
Lockyer	75-84	1	1	0	F	3
Lockyer	75-84	1	1	0	M	5
Lockyer	85+				F	75
Lockyer	85+				M	50
Lockyer	85+	0			F	328
Lockyer	85+	0			M	201
Lockyer	85+	1	0	1	F	6
Lockyer	85+	1	0	1	M	3
Lockyer	85+	1	1	0	F	5
Lockyer	85+	1	1	0	M	3
Logan	15-19				F	155
Logan	15-19				M	163
Logan	15-19	0			F	1477
Logan	15-19	0			M	1708
Logan	15-19	1	0	1	F	187
Logan	15-19	1	0	1	M	100
Logan	15-19	1	1	0	F	30
Logan	15-19	1	1	0	M	12
Logan	15-19	1	1	1	F	3
Logan	20-24				F	99
Logan	20-24				M	85
Logan	20-24	0			F	1137
Logan	20-24	0			M	1362
Logan	20-24	1	0	1	F	166
Logan	20-24	1	0	1	M	71
Logan	20-24	1	1	0	F	224
Logan	20-24	1	1	0	M	109
Logan	20-24	1	1	1	F	15
Logan	20-24	1	1	1	M	3
Logan	25-34				F	192
Logan	25-34				M	210
Logan	25-34	0			F	1104
Logan	25-34	0			M	1577
Logan	25-34	1	0	1	F	160
Logan	25-34	1	0	1	M	96
Logan	25-34	1	1	0	F	1612
Logan	25-34	1	1	0	M	1111
Logan	25-34	1	1	1	F	92
Logan	25-34	1	1	1	M	36
Logan	35-44				F	227
Logan	35-44				M	229
Logan	35-44	0			F	1025
Logan	35-44	0			M	1215
Logan	35-44	1	0	1	F	141
Logan	35-44	1	0	1	M	81
Logan	35-44	1	1	0	F	2037
Logan	35-44	1	1	0	M	1713
Logan	35-44	1	1	1	F	93
Logan	35-44	1	1	1	M	37
Logan	45-54				F	218
Logan	45-54				M	255
Logan	45-54	0			F	2197
Logan	45-54	0			M	2249
Logan	45-54	1	0	1	F	466
Logan	45-54	1	0	1	M	180
Logan	45-54	1	1	0	F	803
Logan	45-54	1	1	0	M	884
Logan	45-54	1	1	1	F	33
Logan	45-54	1	1	1	M	28
Logan	55-64				F	188
Logan	55-64				M	194
Logan	55-64	0			F	2086
Logan	55-64	0			M	2382
Logan	55-64	1	0	1	F	722
Logan	55-64	1	0	1	M	356
Logan	55-64	1	1	0	F	68
Logan	55-64	1	1	0	M	172
Logan	55-64	1	1	1	F	18
Logan	55-64	1	1	1	M	5
Logan	65-74				F	157
Logan	65-74				M	169
Logan	65-74	0			F	1386
Logan	65-74	0			M	1508
Logan	65-74	1	0	1	F	310
Logan	65-74	1	0	1	M	199
Logan	65-74	1	1	0	F	13
Logan	65-74	1	1	0	M	23
Logan	75-84				F	88
Logan	75-84				M	76
Logan	75-84	0			F	637
Logan	75-84	0			M	613
Logan	75-84	1	0	1	F	30
Logan	75-84	1	0	1	M	36
Logan	75-84	1	1	0	F	3
Logan	85+				F	30
Logan	85+				M	20
Logan	85+	0			F	193
Logan	85+	0			M	150
Logan	85+	1	0	1	F	3
Lytton	15-19				F	121
Lytton	15-19				M	110
Lytton	15-19	0			F	1272
Lytton	15-19	0			M	1416
Lytton	15-19	1	0	1	F	125
Lytton	15-19	1	0	1	M	77
Lytton	15-19	1	1	0	F	7
Lytton	15-19	1	1	0	M	9
Lytton	15-19	1	1	1	M	3
Lytton	20-24				F	72
Lytton	20-24				M	78
Lytton	20-24	0			F	1007
Lytton	20-24	0			M	1151
Lytton	20-24	1	0	1	F	98
Lytton	20-24	1	0	1	M	39
Lytton	20-24	1	1	0	F	107
Lytton	20-24	1	1	0	M	58
Lytton	20-24	1	1	1	F	13
Lytton	20-24	1	1	1	M	5
Lytton	25-34				F	168
Lytton	25-34				M	170
Lytton	25-34	0			F	1341
Lytton	25-34	0			M	1605
Lytton	25-34	1	0	1	F	148
Lytton	25-34	1	0	1	M	97
Lytton	25-34	1	1	0	F	1249
Lytton	25-34	1	1	0	M	817
Lytton	25-34	1	1	1	F	68
Lytton	25-34	1	1	1	M	20
Lytton	35-44				F	161
Lytton	35-44				M	204
Lytton	35-44	0			F	1136
Lytton	35-44	0			M	1264
Lytton	35-44	1	0	1	F	131
Lytton	35-44	1	0	1	M	57
Lytton	35-44	1	1	0	F	2303
Lytton	35-44	1	1	0	M	1901
Lytton	35-44	1	1	1	F	134
Lytton	35-44	1	1	1	M	56
Lytton	45-54				F	195
Lytton	45-54				M	217
Lytton	45-54	0			F	2213
Lytton	45-54	0			M	2199
Lytton	45-54	1	0	1	F	267
Lytton	45-54	1	0	1	M	112
Lytton	45-54	1	1	0	F	1013
Lytton	45-54	1	1	0	M	1069
Lytton	45-54	1	1	1	F	54
Lytton	45-54	1	1	1	M	21
Lytton	55-64				F	158
Lytton	55-64				M	177
Lytton	55-64	0			F	2136
Lytton	55-64	0			M	2215
Lytton	55-64	1	0	1	F	601
Lytton	55-64	1	0	1	M	246
Lytton	55-64	1	1	0	F	81
Lytton	55-64	1	1	0	M	164
Lytton	55-64	1	1	1	F	6
Lytton	55-64	1	1	1	M	3
Lytton	65-74				F	160
Lytton	65-74				M	153
Lytton	65-74	0			F	1529
Lytton	65-74	0			M	1498
Lytton	65-74	1	0	1	F	547
Lytton	65-74	1	0	1	M	347
Lytton	65-74	1	1	0	F	19
Lytton	65-74	1	1	0	M	32
Lytton	65-74	1	1	1	M	4
Lytton	75-84				F	176
Lytton	75-84				M	120
Lytton	75-84	0			F	1090
Lytton	75-84	0			M	843
Lytton	75-84	1	0	1	F	94
Lytton	75-84	1	0	1	M	72
Lytton	75-84	1	1	0	F	8
Lytton	75-84	1	1	0	M	4
Lytton	85+				F	138
Lytton	85+				M	70
Lytton	85+	0			F	654
Lytton	85+	0			M	331
Lytton	85+	1	0	1	F	14
Lytton	85+	1	0	1	M	8
Lytton	85+	1	1	0	F	5
Mackay	15-19				F	81
Mackay	15-19				M	107
Mackay	15-19	0			F	1019
Mackay	15-19	0			M	1149
Mackay	15-19	1	0	1	F	113
Mackay	15-19	1	0	1	M	51
Mackay	15-19	1	1	0	F	23
Mackay	15-19	1	1	0	M	15
Mackay	20-24				F	101
Mackay	20-24				M	138
Mackay	20-24	0			F	955
Mackay	20-24	0			M	1131
Mackay	20-24	1	0	1	F	90
Mackay	20-24	1	0	1	M	65
Mackay	20-24	1	1	0	F	197
Mackay	20-24	1	1	0	M	79
Mackay	20-24	1	1	1	F	9
Mackay	20-24	1	1	1	M	3
Mackay	25-34				F	234
Mackay	25-34				M	346
Mackay	25-34	0			F	1297
Mackay	25-34	0			M	1775
Mackay	25-34	1	0	1	F	138
Mackay	25-34	1	0	1	M	101
Mackay	25-34	1	1	0	F	1331
Mackay	25-34	1	1	0	M	869
Mackay	25-34	1	1	1	F	89
Mackay	25-34	1	1	1	M	27
Mackay	35-44				F	197
Mackay	35-44				M	355
Mackay	35-44	0			F	870
Mackay	35-44	0			M	1200
Mackay	35-44	1	0	1	F	100
Mackay	35-44	1	0	1	M	52
Mackay	35-44	1	1	0	F	1468
Mackay	35-44	1	1	0	M	1200
Mackay	35-44	1	1	1	F	92
Mackay	35-44	1	1	1	M	31
Mackay	45-54				F	253
Mackay	45-54				M	382
Mackay	45-54	0			F	1814
Mackay	45-54	0			M	1994
Mackay	45-54	1	0	1	F	321
Mackay	45-54	1	0	1	M	119
Mackay	45-54	1	1	0	F	600
Mackay	45-54	1	1	0	M	670
Mackay	45-54	1	1	1	F	39
Mackay	45-54	1	1	1	M	18
Mackay	55-64				F	207
Mackay	55-64				M	350
Mackay	55-64	0			F	1839
Mackay	55-64	0			M	2157
Mackay	55-64	1	0	1	F	569
Mackay	55-64	1	0	1	M	256
Mackay	55-64	1	1	0	F	46
Mackay	55-64	1	1	0	M	105
Mackay	55-64	1	1	1	F	3
Mackay	65-74				F	196
Mackay	65-74				M	211
Mackay	65-74	0			F	1329
Mackay	65-74	0			M	1334
Mackay	65-74	1	0	1	F	249
Mackay	65-74	1	0	1	M	162
Mackay	65-74	1	1	0	F	17
Mackay	65-74	1	1	0	M	19
Mackay	75-84				F	146
Mackay	75-84				M	110
Mackay	75-84	0			F	976
Mackay	75-84	0			M	748
Mackay	75-84	1	0	1	F	48
Mackay	75-84	1	0	1	M	25
Mackay	75-84	1	1	0	F	4
Mackay	75-84	1	1	0	M	6
Mackay	85+				F	55
Mackay	85+				M	42
Mackay	85+	0			F	570
Mackay	85+	0			M	276
Mackay	85+	1	0	1	F	5
Mackay	85+	1	0	1	M	5
Mansfield	15-19				F	85
Mansfield	15-19				M	95
Mansfield	15-19	0			F	1491
Mansfield	15-19	0			M	1539
Mansfield	15-19	1	0	1	F	129
Mansfield	15-19	1	0	1	M	66
Mansfield	15-19	1	1	0	F	4
Mansfield	15-19	1	1	0	M	3
Mansfield	15-19	1	1	1	F	4
Mansfield	20-24				F	103
Mansfield	20-24				M	110
Mansfield	20-24	0			F	1707
Mansfield	20-24	0			M	1721
Mansfield	20-24	1	0	1	F	106
Mansfield	20-24	1	0	1	M	63
Mansfield	20-24	1	1	0	F	60
Mansfield	20-24	1	1	0	M	20
Mansfield	20-24	1	1	1	F	8
Mansfield	25-34				F	181
Mansfield	25-34				M	187
Mansfield	25-34	0			F	1892
Mansfield	25-34	0			M	2237
Mansfield	25-34	1	0	1	F	133
Mansfield	25-34	1	0	1	M	87
Mansfield	25-34	1	1	0	F	1087
Mansfield	25-34	1	1	0	M	691
Mansfield	25-34	1	1	1	F	32
Mansfield	25-34	1	1	1	M	11
Mansfield	35-44				F	141
Mansfield	35-44				M	138
Mansfield	35-44	0			F	897
Mansfield	35-44	0			M	1127
Mansfield	35-44	1	0	1	F	114
Mansfield	35-44	1	0	1	M	62
Mansfield	35-44	1	1	0	F	2122
Mansfield	35-44	1	1	0	M	1747
Mansfield	35-44	1	1	1	F	107
Mansfield	35-44	1	1	1	M	42
Mansfield	45-54				F	122
Mansfield	45-54				M	180
Mansfield	45-54	0			F	1889
Mansfield	45-54	0			M	1781
Mansfield	45-54	1	0	1	F	193
Mansfield	45-54	1	0	1	M	83
Mansfield	45-54	1	1	0	F	985
Mansfield	45-54	1	1	0	M	1050
Mansfield	45-54	1	1	1	F	47
Mansfield	45-54	1	1	1	M	22
Mansfield	55-64				F	108
Mansfield	55-64				M	146
Mansfield	55-64	0			F	1699
Mansfield	55-64	0			M	1774
Mansfield	55-64	1	0	1	F	527
Mansfield	55-64	1	0	1	M	213
Mansfield	55-64	1	1	0	F	67
Mansfield	55-64	1	1	0	M	150
Mansfield	55-64	1	1	1	F	11
Mansfield	55-64	1	1	1	M	6
Mansfield	65-74				F	129
Mansfield	65-74				M	121
Mansfield	65-74	0			F	1329
Mansfield	65-74	0			M	1273
Mansfield	65-74	1	0	1	F	481
Mansfield	65-74	1	0	1	M	312
Mansfield	65-74	1	1	0	F	27
Mansfield	65-74	1	1	0	M	20
Mansfield	65-74	1	1	1	F	3
Mansfield	75-84				F	131
Mansfield	75-84				M	89
Mansfield	75-84	0			F	1001
Mansfield	75-84	0			M	821
Mansfield	75-84	1	0	1	F	88
Mansfield	75-84	1	0	1	M	74
Mansfield	75-84	1	1	0	F	6
Mansfield	75-84	1	1	0	M	4
Mansfield	85+				F	48
Mansfield	85+				M	34
Mansfield	85+	0			F	550
Mansfield	85+	0			M	294
Mansfield	85+	1	0	1	F	12
Mansfield	85+	1	0	1	M	7
Maroochydore	15-19				F	99
Maroochydore	15-19				M	111
Maroochydore	15-19	0			F	1116
Maroochydore	15-19	0			M	1159
Maroochydore	15-19	1	0	1	F	85
Maroochydore	15-19	1	0	1	M	42
Maroochydore	15-19	1	1	0	F	8
Maroochydore	15-19	1	1	0	M	11
Maroochydore	20-24				F	157
Maroochydore	20-24				M	152
Maroochydore	20-24	0			F	1369
Maroochydore	20-24	0			M	1318
Maroochydore	20-24	1	0	1	F	102
Maroochydore	20-24	1	0	1	M	45
Maroochydore	20-24	1	1	0	F	111
Maroochydore	20-24	1	1	0	M	39
Maroochydore	20-24	1	1	1	F	5
Maroochydore	25-34				F	300
Maroochydore	25-34				M	316
Maroochydore	25-34	0			F	1956
Maroochydore	25-34	0			M	2299
Maroochydore	25-34	1	0	1	F	193
Maroochydore	25-34	1	0	1	M	89
Maroochydore	25-34	1	1	0	F	1126
Maroochydore	25-34	1	1	0	M	750
Maroochydore	25-34	1	1	1	F	37
Maroochydore	25-34	1	1	1	M	9
Maroochydore	35-44				F	225
Maroochydore	35-44				M	283
Maroochydore	35-44	0			F	1035
Maroochydore	35-44	0			M	1365
Maroochydore	35-44	1	0	1	F	118
Maroochydore	35-44	1	0	1	M	81
Maroochydore	35-44	1	1	0	F	1811
Maroochydore	35-44	1	1	0	M	1492
Maroochydore	35-44	1	1	1	F	90
Maroochydore	35-44	1	1	1	M	35
Maroochydore	45-54				F	264
Maroochydore	45-54				M	263
Maroochydore	45-54	0			F	2486
Maroochydore	45-54	0			M	2129
Maroochydore	45-54	1	0	1	F	290
Maroochydore	45-54	1	0	1	M	97
Maroochydore	45-54	1	1	0	F	902
Maroochydore	45-54	1	1	0	M	892
Maroochydore	45-54	1	1	1	F	33
Maroochydore	45-54	1	1	1	M	19
Maroochydore	55-64				F	318
Maroochydore	55-64				M	286
Maroochydore	55-64	0			F	2942
Maroochydore	55-64	0			M	2811
Maroochydore	55-64	1	0	1	F	726
Maroochydore	55-64	1	0	1	M	266
Maroochydore	55-64	1	1	0	F	67
Maroochydore	55-64	1	1	0	M	176
Maroochydore	55-64	1	1	1	F	11
Maroochydore	55-64	1	1	1	M	3
Maroochydore	65-74				F	296
Maroochydore	65-74				M	282
Maroochydore	65-74	0			F	2225
Maroochydore	65-74	0			M	2293
Maroochydore	65-74	1	0	1	F	485
Maroochydore	65-74	1	0	1	M	314
Maroochydore	65-74	1	1	0	F	18
Maroochydore	65-74	1	1	0	M	33
Maroochydore	75-84				F	298
Maroochydore	75-84				M	199
Maroochydore	75-84	0			F	1436
Maroochydore	75-84	0			M	1217
Maroochydore	75-84	1	0	1	F	68
Maroochydore	75-84	1	0	1	M	55
Maroochydore	75-84	1	1	0	F	8
Maroochydore	75-84	1	1	0	M	3
Maroochydore	85+				F	190
Maroochydore	85+				M	97
Maroochydore	85+	0			F	673
Maroochydore	85+	0			M	409
Maroochydore	85+	1	0	1	F	4
Maroochydore	85+	1	0	1	M	3
Maryborough	15-19				F	135
Maryborough	15-19				M	187
Maryborough	15-19	0			F	1084
Maryborough	15-19	0			M	1222
Maryborough	15-19	1	0	1	F	113
Maryborough	15-19	1	0	1	M	47
Maryborough	15-19	1	1	0	F	25
Maryborough	15-19	1	1	0	M	7
Maryborough	15-19	1	1	1	F	4
Maryborough	15-19	1	1	1	M	3
Maryborough	20-24				F	77
Maryborough	20-24				M	194
Maryborough	20-24	0			F	593
Maryborough	20-24	0			M	829
Maryborough	20-24	1	0	1	F	61
Maryborough	20-24	1	0	1	M	36
Maryborough	20-24	1	1	0	F	228
Maryborough	20-24	1	1	0	M	113
Maryborough	20-24	1	1	1	F	15
Maryborough	20-24	1	1	1	M	3
Maryborough	25-34				F	168
Maryborough	25-34				M	369
Maryborough	25-34	0			F	631
Maryborough	25-34	0			M	959
Maryborough	25-34	1	0	1	F	126
Maryborough	25-34	1	0	1	M	70
Maryborough	25-34	1	1	0	F	1158
Maryborough	25-34	1	1	0	M	751
Maryborough	25-34	1	1	1	F	68
Maryborough	25-34	1	1	1	M	26
Maryborough	35-44				F	218
Maryborough	35-44				M	420
Maryborough	35-44	0			F	844
Maryborough	35-44	0			M	1018
Maryborough	35-44	1	0	1	F	119
Maryborough	35-44	1	0	1	M	66
Maryborough	35-44	1	1	0	F	1525
Maryborough	35-44	1	1	0	M	1210
Maryborough	35-44	1	1	1	F	93
Maryborough	35-44	1	1	1	M	32
Maryborough	45-54				F	289
Maryborough	45-54				M	378
Maryborough	45-54	0			F	2209
Maryborough	45-54	0			M	2107
Maryborough	45-54	1	0	1	F	315
Maryborough	45-54	1	0	1	M	114
Maryborough	45-54	1	1	0	F	702
Maryborough	45-54	1	1	0	M	708
Maryborough	45-54	1	1	1	F	31
Maryborough	45-54	1	1	1	M	27
Maryborough	55-64				F	356
Maryborough	55-64				M	408
Maryborough	55-64	0			F	3219
Maryborough	55-64	0			M	3251
Maryborough	55-64	1	0	1	F	598
Maryborough	55-64	1	0	1	M	275
Maryborough	55-64	1	1	0	F	60
Maryborough	55-64	1	1	0	M	127
Maryborough	55-64	1	1	1	F	4
Maryborough	65-74				F	446
Maryborough	65-74				M	478
Maryborough	65-74	0			F	3048
Maryborough	65-74	0			M	3388
Maryborough	65-74	1	0	1	F	273
Maryborough	65-74	1	0	1	M	228
Maryborough	65-74	1	1	0	F	10
Maryborough	65-74	1	1	0	M	43
Maryborough	75-84				F	295
Maryborough	75-84				M	273
Maryborough	75-84	0			F	1303
Maryborough	75-84	0			M	1443
Maryborough	75-84	1	0	1	F	40
Maryborough	75-84	1	0	1	M	30
Maryborough	75-84	1	1	0	F	4
Maryborough	75-84	1	1	0	M	7
Maryborough	85+				F	108
Maryborough	85+				M	87
Maryborough	85+	0			F	513
Maryborough	85+	0			M	336
Maryborough	85+	1	0	1	F	4
Maryborough	85+	1	1	0	F	6
Mermaid Beach	15-19				F	126
Mermaid Beach	15-19				M	133
Mermaid Beach	15-19	0			F	1469
Mermaid Beach	15-19	0			M	1519
Mermaid Beach	15-19	1	0	1	F	109
Mermaid Beach	15-19	1	0	1	M	56
Mermaid Beach	15-19	1	1	0	F	8
Mermaid Beach	15-19	1	1	0	M	4
Mermaid Beach	15-19	1	1	1	F	3
Mermaid Beach	20-24				F	185
Mermaid Beach	20-24				M	153
Mermaid Beach	20-24	0			F	1865
Mermaid Beach	20-24	0			M	1730
Mermaid Beach	20-24	1	0	1	F	109
Mermaid Beach	20-24	1	0	1	M	61
Mermaid Beach	20-24	1	1	0	F	72
Mermaid Beach	20-24	1	1	0	M	38
Mermaid Beach	20-24	1	1	1	F	4
Mermaid Beach	25-34				F	309
Mermaid Beach	25-34				M	303
Mermaid Beach	25-34	0			F	2369
Mermaid Beach	25-34	0			M	2797
Mermaid Beach	25-34	1	0	1	F	197
Mermaid Beach	25-34	1	0	1	M	107
Mermaid Beach	25-34	1	1	0	F	1090
Mermaid Beach	25-34	1	1	0	M	637
Mermaid Beach	25-34	1	1	1	F	33
Mermaid Beach	25-34	1	1	1	M	14
Mermaid Beach	35-44				F	212
Mermaid Beach	35-44				M	230
Mermaid Beach	35-44	0			F	1043
Mermaid Beach	35-44	0			M	1470
Mermaid Beach	35-44	1	0	1	F	127
Mermaid Beach	35-44	1	0	1	M	72
Mermaid Beach	35-44	1	1	0	F	2115
Mermaid Beach	35-44	1	1	0	M	1634
Mermaid Beach	35-44	1	1	1	F	83
Mermaid Beach	35-44	1	1	1	M	33
Mermaid Beach	45-54				F	226
Mermaid Beach	45-54				M	247
Mermaid Beach	45-54	0			F	2114
Mermaid Beach	45-54	0			M	1921
Mermaid Beach	45-54	1	0	1	F	207
Mermaid Beach	45-54	1	0	1	M	83
Mermaid Beach	45-54	1	1	0	F	1161
Mermaid Beach	45-54	1	1	0	M	1138
Mermaid Beach	45-54	1	1	1	F	33
Mermaid Beach	45-54	1	1	1	M	19
Mermaid Beach	55-64				F	249
Mermaid Beach	55-64				M	209
Mermaid Beach	55-64	0			F	2427
Mermaid Beach	55-64	0			M	2240
Mermaid Beach	55-64	1	0	1	F	597
Mermaid Beach	55-64	1	0	1	M	192
Mermaid Beach	55-64	1	1	0	F	94
Mermaid Beach	55-64	1	1	0	M	183
Mermaid Beach	55-64	1	1	1	F	6
Mermaid Beach	65-74				F	210
Mermaid Beach	65-74				M	194
Mermaid Beach	65-74	0			F	2023
Mermaid Beach	65-74	0			M	1959
Mermaid Beach	65-74	1	0	1	F	533
Mermaid Beach	65-74	1	0	1	M	314
Mermaid Beach	65-74	1	1	0	F	27
Mermaid Beach	65-74	1	1	0	M	40
Mermaid Beach	65-74	1	1	1	F	6
Mermaid Beach	75-84				F	247
Mermaid Beach	75-84				M	163
Mermaid Beach	75-84	0			F	1157
Mermaid Beach	75-84	0			M	1065
Mermaid Beach	75-84	1	0	1	F	87
Mermaid Beach	75-84	1	0	1	M	79
Mermaid Beach	75-84	1	1	0	F	5
Mermaid Beach	75-84	1	1	0	M	3
Mermaid Beach	85+				F	250
Mermaid Beach	85+				M	129
Mermaid Beach	85+	0			F	545
Mermaid Beach	85+	0			M	353
Mermaid Beach	85+	1	0	1	F	3
Mermaid Beach	85+	1	0	1	M	4
Mirani	15-19				F	203
Mirani	15-19				M	276
Mirani	15-19	0			F	1172
Mirani	15-19	0			M	1350
Mirani	15-19	1	0	1	F	143
Mirani	15-19	1	0	1	M	78
Mirani	15-19	1	1	0	F	19
Mirani	15-19	1	1	0	M	4
Mirani	20-24				F	179
Mirani	20-24				M	309
Mirani	20-24	0			F	900
Mirani	20-24	0			M	1081
Mirani	20-24	1	0	1	F	96
Mirani	20-24	1	0	1	M	57
Mirani	20-24	1	1	0	F	228
Mirani	20-24	1	1	0	M	89
Mirani	20-24	1	1	1	F	8
Mirani	20-24	1	1	1	M	4
Mirani	25-34				F	333
Mirani	25-34				M	838
Mirani	25-34	0			F	1008
Mirani	25-34	0			M	1551
Mirani	25-34	1	0	1	F	145
Mirani	25-34	1	0	1	M	108
Mirani	25-34	1	1	0	F	1774
Mirani	25-34	1	1	0	M	1251
Mirani	25-34	1	1	1	F	99
Mirani	25-34	1	1	1	M	35
Mirani	35-44				F	288
Mirani	35-44				M	714
Mirani	35-44	0			F	871
Mirani	35-44	0			M	1270
Mirani	35-44	1	0	1	F	127
Mirani	35-44	1	0	1	M	96
Mirani	35-44	1	1	0	F	1966
Mirani	35-44	1	1	0	M	1798
Mirani	35-44	1	1	1	F	107
Mirani	35-44	1	1	1	M	49
Mirani	45-54				F	349
Mirani	45-54				M	679
Mirani	45-54	0			F	2170
Mirani	45-54	0			M	2521
Mirani	45-54	1	0	1	F	416
Mirani	45-54	1	0	1	M	164
Mirani	45-54	1	1	0	F	691
Mirani	45-54	1	1	0	M	900
Mirani	45-54	1	1	1	F	33
Mirani	45-54	1	1	1	M	34
Mirani	55-64				F	308
Mirani	55-64				M	518
Mirani	55-64	0			F	2177
Mirani	55-64	0			M	2962
Mirani	55-64	1	0	1	F	724
Mirani	55-64	1	0	1	M	350
Mirani	55-64	1	1	0	F	54
Mirani	55-64	1	1	0	M	132
Mirani	55-64	1	1	1	F	7
Mirani	55-64	1	1	1	M	7
Mirani	65-74				F	238
Mirani	65-74				M	324
Mirani	65-74	0			F	1504
Mirani	65-74	0			M	1897
Mirani	65-74	1	0	1	F	254
Mirani	65-74	1	0	1	M	179
Mirani	65-74	1	1	0	F	16
Mirani	65-74	1	1	0	M	14
Mirani	75-84				F	143
Mirani	75-84				M	165
Mirani	75-84	0			F	658
Mirani	75-84	0			M	787
