SED_NAME16	Age	NeedsAssistance	Sex	persons
Gippsland East (Eastern Victoria)	65-74	0	F	3733
Gippsland East (Eastern Victoria)	65-74	0	M	3932
Gippsland East (Eastern Victoria)	65-74	1	F	317
Gippsland East (Eastern Victoria)	65-74	1	M	383
Gippsland East (Eastern Victoria)	75-84		F	258
Gippsland East (Eastern Victoria)	75-84		M	204
Gippsland East (Eastern Victoria)	75-84	0	F	1749
Gippsland East (Eastern Victoria)	75-84	0	M	1792
Gippsland East (Eastern Victoria)	75-84	1	F	355
Gippsland East (Eastern Victoria)	75-84	1	M	296
Gippsland East (Eastern Victoria)	85+		F	170
Gippsland East (Eastern Victoria)	85+		M	97
Gippsland East (Eastern Victoria)	85+	0	F	418
Gippsland East (Eastern Victoria)	85+	0	M	349
Gippsland East (Eastern Victoria)	85+	1	F	448
Gippsland East (Eastern Victoria)	85+	1	M	229
Gippsland South (Eastern Victoria)	0-4		F	142
Gippsland South (Eastern Victoria)	0-4		M	129
Gippsland South (Eastern Victoria)	0-4	0	F	1355
Gippsland South (Eastern Victoria)	0-4	0	M	1513
Gippsland South (Eastern Victoria)	0-4	1	F	5
Gippsland South (Eastern Victoria)	0-4	1	M	22
Gippsland South (Eastern Victoria)	5-14		F	269
Gippsland South (Eastern Victoria)	5-14		M	268
Gippsland South (Eastern Victoria)	5-14	0	F	3028
Gippsland South (Eastern Victoria)	5-14	0	M	3034
Gippsland South (Eastern Victoria)	5-14	1	F	67
Gippsland South (Eastern Victoria)	5-14	1	M	163
Gippsland South (Eastern Victoria)	15-19		F	97
Gippsland South (Eastern Victoria)	15-19		M	120
Gippsland South (Eastern Victoria)	15-19	0	F	1385
Gippsland South (Eastern Victoria)	15-19	0	M	1507
Gippsland South (Eastern Victoria)	15-19	1	F	33
Gippsland South (Eastern Victoria)	15-19	1	M	80
Gippsland South (Eastern Victoria)	20-24		F	100
Gippsland South (Eastern Victoria)	20-24		M	186
Gippsland South (Eastern Victoria)	20-24	0	F	1039
Gippsland South (Eastern Victoria)	20-24	0	M	1131
Gippsland South (Eastern Victoria)	20-24	1	F	38
Gippsland South (Eastern Victoria)	20-24	1	M	49
Gippsland South (Eastern Victoria)	25-34		F	237
Gippsland South (Eastern Victoria)	25-34		M	554
Gippsland South (Eastern Victoria)	25-34	0	F	2568
Gippsland South (Eastern Victoria)	25-34	0	M	2346
Gippsland South (Eastern Victoria)	25-34	1	F	60
Gippsland South (Eastern Victoria)	25-34	1	M	85
Gippsland South (Eastern Victoria)	35-44		F	255
Gippsland South (Eastern Victoria)	35-44		M	499
Gippsland South (Eastern Victoria)	35-44	0	F	2756
Gippsland South (Eastern Victoria)	35-44	0	M	2604
Gippsland South (Eastern Victoria)	35-44	1	F	111
Gippsland South (Eastern Victoria)	35-44	1	M	83
Gippsland South (Eastern Victoria)	45-54		F	317
Gippsland South (Eastern Victoria)	45-54		M	429
Gippsland South (Eastern Victoria)	45-54	0	F	3438
Gippsland South (Eastern Victoria)	45-54	0	M	3253
Gippsland South (Eastern Victoria)	45-54	1	F	199
Gippsland South (Eastern Victoria)	45-54	1	M	149
Gippsland South (Eastern Victoria)	55-64		F	372
Gippsland South (Eastern Victoria)	55-64		M	404
Gippsland South (Eastern Victoria)	55-64	0	F	3897
Gippsland South (Eastern Victoria)	55-64	0	M	3592
Gippsland South (Eastern Victoria)	55-64	1	F	235
Gippsland South (Eastern Victoria)	55-64	1	M	228
Gippsland South (Eastern Victoria)	65-74		F	340
Gippsland South (Eastern Victoria)	65-74		M	333
Gippsland South (Eastern Victoria)	65-74	0	F	3034
Gippsland South (Eastern Victoria)	65-74	0	M	3088
Gippsland South (Eastern Victoria)	65-74	1	F	271
Gippsland South (Eastern Victoria)	65-74	1	M	303
Gippsland South (Eastern Victoria)	75-84		F	179
Gippsland South (Eastern Victoria)	75-84		M	197
Gippsland South (Eastern Victoria)	75-84	0	F	1405
Gippsland South (Eastern Victoria)	75-84	0	M	1298
Gippsland South (Eastern Victoria)	75-84	1	F	305
Gippsland South (Eastern Victoria)	75-84	1	M	246
Gippsland South (Eastern Victoria)	85+		F	91
Gippsland South (Eastern Victoria)	85+		M	53
Gippsland South (Eastern Victoria)	85+	0	F	416
Gippsland South (Eastern Victoria)	85+	0	M	350
Gippsland South (Eastern Victoria)	85+	1	F	440
Gippsland South (Eastern Victoria)	85+	1	M	182
Hastings (Eastern Victoria)	0-4		F	120
Hastings (Eastern Victoria)	0-4		M	117
Hastings (Eastern Victoria)	0-4	0	F	1787
Hastings (Eastern Victoria)	0-4	0	M	2084
Hastings (Eastern Victoria)	0-4	1	F	14
Hastings (Eastern Victoria)	0-4	1	M	44
Hastings (Eastern Victoria)	5-14		F	213
Hastings (Eastern Victoria)	5-14		M	233
Hastings (Eastern Victoria)	5-14	0	F	3941
Hastings (Eastern Victoria)	5-14	0	M	3940
Hastings (Eastern Victoria)	5-14	1	F	131
Hastings (Eastern Victoria)	5-14	1	M	232
Hastings (Eastern Victoria)	15-19		F	123
Hastings (Eastern Victoria)	15-19		M	120
Hastings (Eastern Victoria)	15-19	0	F	2053
Hastings (Eastern Victoria)	15-19	0	M	2299
Hastings (Eastern Victoria)	15-19	1	F	47
Hastings (Eastern Victoria)	15-19	1	M	87
Hastings (Eastern Victoria)	20-24		F	122
Hastings (Eastern Victoria)	20-24		M	142
Hastings (Eastern Victoria)	20-24	0	F	2087
Hastings (Eastern Victoria)	20-24	0	M	2317
Hastings (Eastern Victoria)	20-24	1	F	46
Hastings (Eastern Victoria)	20-24	1	M	41
Hastings (Eastern Victoria)	25-34		F	260
Hastings (Eastern Victoria)	25-34		M	246
Hastings (Eastern Victoria)	25-34	0	F	4055
Hastings (Eastern Victoria)	25-34	0	M	3784
Hastings (Eastern Victoria)	25-34	1	F	82
Hastings (Eastern Victoria)	25-34	1	M	89
Hastings (Eastern Victoria)	35-44		F	267
Hastings (Eastern Victoria)	35-44		M	256
Hastings (Eastern Victoria)	35-44	0	F	3992
Hastings (Eastern Victoria)	35-44	0	M	3763
Hastings (Eastern Victoria)	35-44	1	F	120
Hastings (Eastern Victoria)	35-44	1	M	109
Hastings (Eastern Victoria)	45-54		F	323
Hastings (Eastern Victoria)	45-54		M	321
Hastings (Eastern Victoria)	45-54	0	F	4792
Hastings (Eastern Victoria)	45-54	0	M	4311
Hastings (Eastern Victoria)	45-54	1	F	178
Hastings (Eastern Victoria)	45-54	1	M	154
Hastings (Eastern Victoria)	55-64		F	282
Hastings (Eastern Victoria)	55-64		M	279
Hastings (Eastern Victoria)	55-64	0	F	4018
Hastings (Eastern Victoria)	55-64	0	M	3776
Hastings (Eastern Victoria)	55-64	1	F	260
Hastings (Eastern Victoria)	55-64	1	M	206
Hastings (Eastern Victoria)	65-74		F	237
Hastings (Eastern Victoria)	65-74		M	214
Hastings (Eastern Victoria)	65-74	0	F	2714
Hastings (Eastern Victoria)	65-74	0	M	2578
Hastings (Eastern Victoria)	65-74	1	F	260
Hastings (Eastern Victoria)	65-74	1	M	240
Hastings (Eastern Victoria)	75-84		F	118
Hastings (Eastern Victoria)	75-84		M	115
Hastings (Eastern Victoria)	75-84	0	F	1130
Hastings (Eastern Victoria)	75-84	0	M	1051
Hastings (Eastern Victoria)	75-84	1	F	256
Hastings (Eastern Victoria)	75-84	1	M	215
Hastings (Eastern Victoria)	85+		F	55
Hastings (Eastern Victoria)	85+		M	29
Hastings (Eastern Victoria)	85+	0	F	208
Hastings (Eastern Victoria)	85+	0	M	193
Hastings (Eastern Victoria)	85+	1	F	280
Hastings (Eastern Victoria)	85+	1	M	145
Hawthorn (Southern Metropolitan)	0-4		F	84
Hawthorn (Southern Metropolitan)	0-4		M	77
Hawthorn (Southern Metropolitan)	0-4	0	F	1432
Hawthorn (Southern Metropolitan)	0-4	0	M	1524
Hawthorn (Southern Metropolitan)	0-4	1	F	9
Hawthorn (Southern Metropolitan)	0-4	1	M	20
Hawthorn (Southern Metropolitan)	5-14		F	143
Hawthorn (Southern Metropolitan)	5-14		M	134
Hawthorn (Southern Metropolitan)	5-14	0	F	3386
Hawthorn (Southern Metropolitan)	5-14	0	M	3470
Hawthorn (Southern Metropolitan)	5-14	1	F	43
Hawthorn (Southern Metropolitan)	5-14	1	M	98
Hawthorn (Southern Metropolitan)	15-19		F	89
Hawthorn (Southern Metropolitan)	15-19		M	101
Hawthorn (Southern Metropolitan)	15-19	0	F	1951
Hawthorn (Southern Metropolitan)	15-19	0	M	1949
Hawthorn (Southern Metropolitan)	15-19	1	F	17
Hawthorn (Southern Metropolitan)	15-19	1	M	19
Hawthorn (Southern Metropolitan)	20-24		F	178
Hawthorn (Southern Metropolitan)	20-24		M	173
Hawthorn (Southern Metropolitan)	20-24	0	F	2805
Hawthorn (Southern Metropolitan)	20-24	0	M	2834
Hawthorn (Southern Metropolitan)	20-24	1	F	24
Hawthorn (Southern Metropolitan)	20-24	1	M	36
Hawthorn (Southern Metropolitan)	25-34		F	375
Hawthorn (Southern Metropolitan)	25-34		M	405
Hawthorn (Southern Metropolitan)	25-34	0	F	5658
Hawthorn (Southern Metropolitan)	25-34	0	M	5375
Hawthorn (Southern Metropolitan)	25-34	1	F	34
Hawthorn (Southern Metropolitan)	25-34	1	M	47
Hawthorn (Southern Metropolitan)	35-44		F	252
Hawthorn (Southern Metropolitan)	35-44		M	224
Hawthorn (Southern Metropolitan)	35-44	0	F	4213
Hawthorn (Southern Metropolitan)	35-44	0	M	3800
Hawthorn (Southern Metropolitan)	35-44	1	F	48
Hawthorn (Southern Metropolitan)	35-44	1	M	42
Hawthorn (Southern Metropolitan)	45-54		F	221
Hawthorn (Southern Metropolitan)	45-54		M	207
Hawthorn (Southern Metropolitan)	45-54	0	F	4119
Hawthorn (Southern Metropolitan)	45-54	0	M	3579
Hawthorn (Southern Metropolitan)	45-54	1	F	67
Hawthorn (Southern Metropolitan)	45-54	1	M	61
Hawthorn (Southern Metropolitan)	55-64		F	192
Hawthorn (Southern Metropolitan)	55-64		M	159
Hawthorn (Southern Metropolitan)	55-64	0	F	3264
Hawthorn (Southern Metropolitan)	55-64	0	M	2893
Hawthorn (Southern Metropolitan)	55-64	1	F	82
Hawthorn (Southern Metropolitan)	55-64	1	M	56
Hawthorn (Southern Metropolitan)	65-74		F	187
Hawthorn (Southern Metropolitan)	65-74		M	128
Hawthorn (Southern Metropolitan)	65-74	0	F	2488
Hawthorn (Southern Metropolitan)	65-74	0	M	2128
Hawthorn (Southern Metropolitan)	65-74	1	F	141
Hawthorn (Southern Metropolitan)	65-74	1	M	100
Hawthorn (Southern Metropolitan)	75-84		F	127
Hawthorn (Southern Metropolitan)	75-84		M	112
Hawthorn (Southern Metropolitan)	75-84	0	F	1116
Hawthorn (Southern Metropolitan)	75-84	0	M	962
Hawthorn (Southern Metropolitan)	75-84	1	F	282
Hawthorn (Southern Metropolitan)	75-84	1	M	163
Hawthorn (Southern Metropolitan)	85+		F	110
Hawthorn (Southern Metropolitan)	85+		M	38
Hawthorn (Southern Metropolitan)	85+	0	F	378
Hawthorn (Southern Metropolitan)	85+	0	M	260
Hawthorn (Southern Metropolitan)	85+	1	F	488
Hawthorn (Southern Metropolitan)	85+	1	M	153
Ivanhoe (Eastern Metropolitan)	0-4		F	124
Ivanhoe (Eastern Metropolitan)	0-4		M	125
Ivanhoe (Eastern Metropolitan)	0-4	0	F	1833
Ivanhoe (Eastern Metropolitan)	0-4	0	M	1909
Ivanhoe (Eastern Metropolitan)	0-4	1	F	7
Ivanhoe (Eastern Metropolitan)	0-4	1	M	22
Ivanhoe (Eastern Metropolitan)	5-14		F	170
Ivanhoe (Eastern Metropolitan)	5-14		M	177
Ivanhoe (Eastern Metropolitan)	5-14	0	F	3453
Ivanhoe (Eastern Metropolitan)	5-14	0	M	3484
Ivanhoe (Eastern Metropolitan)	5-14	1	F	63
Ivanhoe (Eastern Metropolitan)	5-14	1	M	138
Ivanhoe (Eastern Metropolitan)	15-19		F	107
Ivanhoe (Eastern Metropolitan)	15-19		M	98
Ivanhoe (Eastern Metropolitan)	15-19	0	F	1661
Ivanhoe (Eastern Metropolitan)	15-19	0	M	1677
Ivanhoe (Eastern Metropolitan)	15-19	1	F	30
Ivanhoe (Eastern Metropolitan)	15-19	1	M	46
Ivanhoe (Eastern Metropolitan)	20-24		F	115
Ivanhoe (Eastern Metropolitan)	20-24		M	122
Ivanhoe (Eastern Metropolitan)	20-24	0	F	1767
Ivanhoe (Eastern Metropolitan)	20-24	0	M	1861
Ivanhoe (Eastern Metropolitan)	20-24	1	F	31
Ivanhoe (Eastern Metropolitan)	20-24	1	M	36
Ivanhoe (Eastern Metropolitan)	25-34		F	282
Ivanhoe (Eastern Metropolitan)	25-34		M	265
Ivanhoe (Eastern Metropolitan)	25-34	0	F	4169
Ivanhoe (Eastern Metropolitan)	25-34	0	M	4013
Ivanhoe (Eastern Metropolitan)	25-34	1	F	54
Ivanhoe (Eastern Metropolitan)	25-34	1	M	76
Ivanhoe (Eastern Metropolitan)	35-44		F	252
Ivanhoe (Eastern Metropolitan)	35-44		M	278
Ivanhoe (Eastern Metropolitan)	35-44	0	F	4305
Ivanhoe (Eastern Metropolitan)	35-44	0	M	4040
Ivanhoe (Eastern Metropolitan)	35-44	1	F	85
Ivanhoe (Eastern Metropolitan)	35-44	1	M	77
Ivanhoe (Eastern Metropolitan)	45-54		F	241
Ivanhoe (Eastern Metropolitan)	45-54		M	265
Ivanhoe (Eastern Metropolitan)	45-54	0	F	4141
Ivanhoe (Eastern Metropolitan)	45-54	0	M	3766
Ivanhoe (Eastern Metropolitan)	45-54	1	F	142
Ivanhoe (Eastern Metropolitan)	45-54	1	M	130
Ivanhoe (Eastern Metropolitan)	55-64		F	217
Ivanhoe (Eastern Metropolitan)	55-64		M	207
Ivanhoe (Eastern Metropolitan)	55-64	0	F	3434
Ivanhoe (Eastern Metropolitan)	55-64	0	M	3243
Ivanhoe (Eastern Metropolitan)	55-64	1	F	196
Ivanhoe (Eastern Metropolitan)	55-64	1	M	155
Ivanhoe (Eastern Metropolitan)	65-74		F	201
Ivanhoe (Eastern Metropolitan)	65-74		M	184
Ivanhoe (Eastern Metropolitan)	65-74	0	F	2514
Ivanhoe (Eastern Metropolitan)	65-74	0	M	2254
Ivanhoe (Eastern Metropolitan)	65-74	1	F	226
Ivanhoe (Eastern Metropolitan)	65-74	1	M	189
Ivanhoe (Eastern Metropolitan)	75-84		F	179
Ivanhoe (Eastern Metropolitan)	75-84		M	129
Ivanhoe (Eastern Metropolitan)	75-84	0	F	1395
Ivanhoe (Eastern Metropolitan)	75-84	0	M	1122
Ivanhoe (Eastern Metropolitan)	75-84	1	F	394
Ivanhoe (Eastern Metropolitan)	75-84	1	M	262
Ivanhoe (Eastern Metropolitan)	85+		F	195
Ivanhoe (Eastern Metropolitan)	85+		M	100
Ivanhoe (Eastern Metropolitan)	85+	0	F	473
Ivanhoe (Eastern Metropolitan)	85+	0	M	375
Ivanhoe (Eastern Metropolitan)	85+	1	F	598
Ivanhoe (Eastern Metropolitan)	85+	1	M	270
Kew (Southern Metropolitan)	0-4		F	58
Kew (Southern Metropolitan)	0-4		M	56
Kew (Southern Metropolitan)	0-4	0	F	1227
Kew (Southern Metropolitan)	0-4	0	M	1299
Kew (Southern Metropolitan)	0-4	1	F	5
Kew (Southern Metropolitan)	0-4	1	M	12
Kew (Southern Metropolitan)	5-14		F	142
Kew (Southern Metropolitan)	5-14		M	197
Kew (Southern Metropolitan)	5-14	0	F	3807
Kew (Southern Metropolitan)	5-14	0	M	3976
Kew (Southern Metropolitan)	5-14	1	F	41
Kew (Southern Metropolitan)	5-14	1	M	97
Kew (Southern Metropolitan)	15-19		F	92
Kew (Southern Metropolitan)	15-19		M	90
Kew (Southern Metropolitan)	15-19	0	F	2371
Kew (Southern Metropolitan)	15-19	0	M	2412
Kew (Southern Metropolitan)	15-19	1	F	35
Kew (Southern Metropolitan)	15-19	1	M	49
Kew (Southern Metropolitan)	20-24		F	99
Kew (Southern Metropolitan)	20-24		M	105
Kew (Southern Metropolitan)	20-24	0	F	2150
Kew (Southern Metropolitan)	20-24	0	M	2305
Kew (Southern Metropolitan)	20-24	1	F	29
Kew (Southern Metropolitan)	20-24	1	M	27
Kew (Southern Metropolitan)	25-34		F	209
Kew (Southern Metropolitan)	25-34		M	197
Kew (Southern Metropolitan)	25-34	0	F	3233
Kew (Southern Metropolitan)	25-34	0	M	3160
Kew (Southern Metropolitan)	25-34	1	F	35
Kew (Southern Metropolitan)	25-34	1	M	37
Kew (Southern Metropolitan)	35-44		F	198
Kew (Southern Metropolitan)	35-44		M	189
Kew (Southern Metropolitan)	35-44	0	F	3736
Kew (Southern Metropolitan)	35-44	0	M	3011
Kew (Southern Metropolitan)	35-44	1	F	46
Kew (Southern Metropolitan)	35-44	1	M	48
Kew (Southern Metropolitan)	45-54		F	258
Kew (Southern Metropolitan)	45-54		M	267
Kew (Southern Metropolitan)	45-54	0	F	4898
Kew (Southern Metropolitan)	45-54	0	M	4218
Kew (Southern Metropolitan)	45-54	1	F	83
Kew (Southern Metropolitan)	45-54	1	M	82
Kew (Southern Metropolitan)	55-64		F	235
Kew (Southern Metropolitan)	55-64		M	226
Kew (Southern Metropolitan)	55-64	0	F	3672
Kew (Southern Metropolitan)	55-64	0	M	3418
Kew (Southern Metropolitan)	55-64	1	F	93
Kew (Southern Metropolitan)	55-64	1	M	88
Kew (Southern Metropolitan)	65-74		F	185
Kew (Southern Metropolitan)	65-74		M	161
Kew (Southern Metropolitan)	65-74	0	F	2561
Kew (Southern Metropolitan)	65-74	0	M	2321
Kew (Southern Metropolitan)	65-74	1	F	169
Kew (Southern Metropolitan)	65-74	1	M	109
Kew (Southern Metropolitan)	75-84		F	127
Kew (Southern Metropolitan)	75-84		M	87
Kew (Southern Metropolitan)	75-84	0	F	1345
Kew (Southern Metropolitan)	75-84	0	M	1147
Kew (Southern Metropolitan)	75-84	1	F	375
Kew (Southern Metropolitan)	75-84	1	M	224
Kew (Southern Metropolitan)	85+		F	111
Kew (Southern Metropolitan)	85+		M	57
Kew (Southern Metropolitan)	85+	0	F	499
Kew (Southern Metropolitan)	85+	0	M	402
Kew (Southern Metropolitan)	85+	1	F	660
Kew (Southern Metropolitan)	85+	1	M	292
Keysborough (South-Eastern Metropolitan)	0-4		F	133
Keysborough (South-Eastern Metropolitan)	0-4		M	131
Keysborough (South-Eastern Metropolitan)	0-4	0	F	2115
Keysborough (South-Eastern Metropolitan)	0-4	0	M	2145
Keysborough (South-Eastern Metropolitan)	0-4	1	F	15
Keysborough (South-Eastern Metropolitan)	0-4	1	M	19
Keysborough (South-Eastern Metropolitan)	5-14		F	192
Keysborough (South-Eastern Metropolitan)	5-14		M	187
Keysborough (South-Eastern Metropolitan)	5-14	0	F	3886
Keysborough (South-Eastern Metropolitan)	5-14	0	M	4122
Keysborough (South-Eastern Metropolitan)	5-14	1	F	72
Keysborough (South-Eastern Metropolitan)	5-14	1	M	139
Keysborough (South-Eastern Metropolitan)	15-19		F	81
Keysborough (South-Eastern Metropolitan)	15-19		M	86
Keysborough (South-Eastern Metropolitan)	15-19	0	F	2075
Keysborough (South-Eastern Metropolitan)	15-19	0	M	2244
Keysborough (South-Eastern Metropolitan)	15-19	1	F	19
Keysborough (South-Eastern Metropolitan)	15-19	1	M	64
Keysborough (South-Eastern Metropolitan)	20-24		F	112
Keysborough (South-Eastern Metropolitan)	20-24		M	131
Keysborough (South-Eastern Metropolitan)	20-24	0	F	2317
Keysborough (South-Eastern Metropolitan)	20-24	0	M	2504
Keysborough (South-Eastern Metropolitan)	20-24	1	F	31
Keysborough (South-Eastern Metropolitan)	20-24	1	M	53
Keysborough (South-Eastern Metropolitan)	25-34		F	233
Keysborough (South-Eastern Metropolitan)	25-34		M	275
Keysborough (South-Eastern Metropolitan)	25-34	0	F	4980
Keysborough (South-Eastern Metropolitan)	25-34	0	M	4971
Keysborough (South-Eastern Metropolitan)	25-34	1	F	63
Keysborough (South-Eastern Metropolitan)	25-34	1	M	58
Keysborough (South-Eastern Metropolitan)	35-44		F	235
Keysborough (South-Eastern Metropolitan)	35-44		M	213
Keysborough (South-Eastern Metropolitan)	35-44	0	F	4689
Keysborough (South-Eastern Metropolitan)	35-44	0	M	4332
Keysborough (South-Eastern Metropolitan)	35-44	1	F	103
Keysborough (South-Eastern Metropolitan)	35-44	1	M	86
Keysborough (South-Eastern Metropolitan)	45-54		F	177
Keysborough (South-Eastern Metropolitan)	45-54		M	210
Keysborough (South-Eastern Metropolitan)	45-54	0	F	4145
Keysborough (South-Eastern Metropolitan)	45-54	0	M	4134
Keysborough (South-Eastern Metropolitan)	45-54	1	F	187
Keysborough (South-Eastern Metropolitan)	45-54	1	M	153
Keysborough (South-Eastern Metropolitan)	55-64		F	186
Keysborough (South-Eastern Metropolitan)	55-64		M	197
Keysborough (South-Eastern Metropolitan)	55-64	0	F	3442
Keysborough (South-Eastern Metropolitan)	55-64	0	M	3375
Keysborough (South-Eastern Metropolitan)	55-64	1	F	344
Keysborough (South-Eastern Metropolitan)	55-64	1	M	276
Keysborough (South-Eastern Metropolitan)	65-74		F	155
Keysborough (South-Eastern Metropolitan)	65-74		M	173
Keysborough (South-Eastern Metropolitan)	65-74	0	F	2552
Keysborough (South-Eastern Metropolitan)	65-74	0	M	2421
Keysborough (South-Eastern Metropolitan)	65-74	1	F	356
Keysborough (South-Eastern Metropolitan)	65-74	1	M	289
Keysborough (South-Eastern Metropolitan)	75-84		F	95
Keysborough (South-Eastern Metropolitan)	75-84		M	85
Keysborough (South-Eastern Metropolitan)	75-84	0	F	979
Keysborough (South-Eastern Metropolitan)	75-84	0	M	990
Keysborough (South-Eastern Metropolitan)	75-84	1	F	502
Keysborough (South-Eastern Metropolitan)	75-84	1	M	302
Keysborough (South-Eastern Metropolitan)	85+		F	65
Keysborough (South-Eastern Metropolitan)	85+		M	30
Keysborough (South-Eastern Metropolitan)	85+	0	F	270
Keysborough (South-Eastern Metropolitan)	85+	0	M	194
Keysborough (South-Eastern Metropolitan)	85+	1	F	489
Keysborough (South-Eastern Metropolitan)	85+	1	M	211
Kororoit (Western Metropolitan)	0-4		F	234
Kororoit (Western Metropolitan)	0-4		M	241
Kororoit (Western Metropolitan)	0-4	0	F	3063
Kororoit (Western Metropolitan)	0-4	0	M	3277
Kororoit (Western Metropolitan)	0-4	1	F	23
Kororoit (Western Metropolitan)	0-4	1	M	48
Kororoit (Western Metropolitan)	5-14		F	375
Kororoit (Western Metropolitan)	5-14		M	407
Kororoit (Western Metropolitan)	5-14	0	F	5674
Kororoit (Western Metropolitan)	5-14	0	M	5710
Kororoit (Western Metropolitan)	5-14	1	F	104
Kororoit (Western Metropolitan)	5-14	1	M	255
Kororoit (Western Metropolitan)	15-19		F	160
Kororoit (Western Metropolitan)	15-19		M	176
Kororoit (Western Metropolitan)	15-19	0	F	2484
Kororoit (Western Metropolitan)	15-19	0	M	2513
Kororoit (Western Metropolitan)	15-19	1	F	47
Kororoit (Western Metropolitan)	15-19	1	M	72
Kororoit (Western Metropolitan)	20-24		F	235
Kororoit (Western Metropolitan)	20-24		M	290
Kororoit (Western Metropolitan)	20-24	0	F	2403
Kororoit (Western Metropolitan)	20-24	0	M	2502
Kororoit (Western Metropolitan)	20-24	1	F	33
Kororoit (Western Metropolitan)	20-24	1	M	53
Kororoit (Western Metropolitan)	25-34		F	527
Kororoit (Western Metropolitan)	25-34		M	738
Kororoit (Western Metropolitan)	25-34	0	F	6090
Kororoit (Western Metropolitan)	25-34	0	M	5592
Kororoit (Western Metropolitan)	25-34	1	F	80
Kororoit (Western Metropolitan)	25-34	1	M	98
Kororoit (Western Metropolitan)	35-44		F	519
Kororoit (Western Metropolitan)	35-44		M	632
Kororoit (Western Metropolitan)	35-44	0	F	6506
Kororoit (Western Metropolitan)	35-44	0	M	6318
Kororoit (Western Metropolitan)	35-44	1	F	138
Kororoit (Western Metropolitan)	35-44	1	M	141
Kororoit (Western Metropolitan)	45-54		F	418
Kororoit (Western Metropolitan)	45-54		M	417
Kororoit (Western Metropolitan)	45-54	0	F	4619
Kororoit (Western Metropolitan)	45-54	0	M	4588
Kororoit (Western Metropolitan)	45-54	1	F	259
Kororoit (Western Metropolitan)	45-54	1	M	172
Kororoit (Western Metropolitan)	55-64		F	292
Kororoit (Western Metropolitan)	55-64		M	290
Kororoit (Western Metropolitan)	55-64	0	F	3456
