SED_NAME16	Age	HoursHousekeeping	Sex	adults
Northcote (Northern Metropolitan)	20-24	<5	F	1110
Northcote (Northern Metropolitan)	20-24	<5	M	879
Northcote (Northern Metropolitan)	20-24	5-14	F	568
Northcote (Northern Metropolitan)	20-24	5-14	M	331
Northcote (Northern Metropolitan)	20-24	15-29	F	60
Northcote (Northern Metropolitan)	20-24	15-29	M	32
Northcote (Northern Metropolitan)	20-24	30+	F	22
Northcote (Northern Metropolitan)	20-24	30+	M	11
Northcote (Northern Metropolitan)	25-34		F	533
Northcote (Northern Metropolitan)	25-34		M	497
Northcote (Northern Metropolitan)	25-34	0	F	729
Northcote (Northern Metropolitan)	25-34	0	M	1066
Northcote (Northern Metropolitan)	25-34	<5	F	2639
Northcote (Northern Metropolitan)	25-34	<5	M	2688
Northcote (Northern Metropolitan)	25-34	5-14	F	2255
Northcote (Northern Metropolitan)	25-34	5-14	M	1602
Northcote (Northern Metropolitan)	25-34	15-29	F	469
Northcote (Northern Metropolitan)	25-34	15-29	M	172
Northcote (Northern Metropolitan)	25-34	30+	F	350
Northcote (Northern Metropolitan)	25-34	30+	M	68
Northcote (Northern Metropolitan)	35-44		F	384
Northcote (Northern Metropolitan)	35-44		M	419
Northcote (Northern Metropolitan)	35-44	0	F	383
Northcote (Northern Metropolitan)	35-44	0	M	687
Northcote (Northern Metropolitan)	35-44	<5	F	1147
Northcote (Northern Metropolitan)	35-44	<5	M	1792
Northcote (Northern Metropolitan)	35-44	5-14	F	1962
Northcote (Northern Metropolitan)	35-44	5-14	M	1892
Northcote (Northern Metropolitan)	35-44	15-29	F	1029
Northcote (Northern Metropolitan)	35-44	15-29	M	396
Northcote (Northern Metropolitan)	35-44	30+	F	906
Northcote (Northern Metropolitan)	35-44	30+	M	117
Northcote (Northern Metropolitan)	45-54		F	288
Northcote (Northern Metropolitan)	45-54		M	295
Northcote (Northern Metropolitan)	45-54	0	F	408
Northcote (Northern Metropolitan)	45-54	0	M	720
Northcote (Northern Metropolitan)	45-54	<5	F	689
Northcote (Northern Metropolitan)	45-54	<5	M	1275
Northcote (Northern Metropolitan)	45-54	5-14	F	1778
Northcote (Northern Metropolitan)	45-54	5-14	M	1568
Northcote (Northern Metropolitan)	45-54	15-29	F	1055
Northcote (Northern Metropolitan)	45-54	15-29	M	350
Northcote (Northern Metropolitan)	45-54	30+	F	575
Northcote (Northern Metropolitan)	45-54	30+	M	116
Northcote (Northern Metropolitan)	55-64		F	212
Northcote (Northern Metropolitan)	55-64		M	203
Northcote (Northern Metropolitan)	55-64	0	F	372
Northcote (Northern Metropolitan)	55-64	0	M	600
Northcote (Northern Metropolitan)	55-64	<5	F	463
Northcote (Northern Metropolitan)	55-64	<5	M	704
Northcote (Northern Metropolitan)	55-64	5-14	F	1177
Northcote (Northern Metropolitan)	55-64	5-14	M	989
Northcote (Northern Metropolitan)	55-64	15-29	F	570
Northcote (Northern Metropolitan)	55-64	15-29	M	260
Northcote (Northern Metropolitan)	55-64	30+	F	324
Northcote (Northern Metropolitan)	55-64	30+	M	103
Northcote (Northern Metropolitan)	65-74		F	175
Northcote (Northern Metropolitan)	65-74		M	156
Northcote (Northern Metropolitan)	65-74	0	F	438
Northcote (Northern Metropolitan)	65-74	0	M	481
Northcote (Northern Metropolitan)	65-74	<5	F	185
Northcote (Northern Metropolitan)	65-74	<5	M	336
Northcote (Northern Metropolitan)	65-74	5-14	F	525
Northcote (Northern Metropolitan)	65-74	5-14	M	482
Northcote (Northern Metropolitan)	65-74	15-29	F	373
Northcote (Northern Metropolitan)	65-74	15-29	M	194
Northcote (Northern Metropolitan)	65-74	30+	F	281
Northcote (Northern Metropolitan)	65-74	30+	M	72
Northcote (Northern Metropolitan)	75-84		F	189
Northcote (Northern Metropolitan)	75-84		M	156
Northcote (Northern Metropolitan)	75-84	0	F	517
Northcote (Northern Metropolitan)	75-84	0	M	495
Northcote (Northern Metropolitan)	75-84	<5	F	178
Northcote (Northern Metropolitan)	75-84	<5	M	216
Northcote (Northern Metropolitan)	75-84	5-14	F	329
Northcote (Northern Metropolitan)	75-84	5-14	M	233
Northcote (Northern Metropolitan)	75-84	15-29	F	243
Northcote (Northern Metropolitan)	75-84	15-29	M	98
Northcote (Northern Metropolitan)	75-84	30+	F	201
Northcote (Northern Metropolitan)	75-84	30+	M	64
Northcote (Northern Metropolitan)	85+		F	159
Northcote (Northern Metropolitan)	85+		M	70
Northcote (Northern Metropolitan)	85+	0	F	406
Northcote (Northern Metropolitan)	85+	0	M	240
Northcote (Northern Metropolitan)	85+	<5	F	66
Northcote (Northern Metropolitan)	85+	<5	M	63
Northcote (Northern Metropolitan)	85+	5-14	F	118
Northcote (Northern Metropolitan)	85+	5-14	M	85
Northcote (Northern Metropolitan)	85+	15-29	F	59
Northcote (Northern Metropolitan)	85+	15-29	M	25
Northcote (Northern Metropolitan)	85+	30+	F	32
Northcote (Northern Metropolitan)	85+	30+	M	18
Oakleigh (Southern Metropolitan)	15-19		F	133
Oakleigh (Southern Metropolitan)	15-19		M	128
Oakleigh (Southern Metropolitan)	15-19	0	F	897
Oakleigh (Southern Metropolitan)	15-19	0	M	1048
Oakleigh (Southern Metropolitan)	15-19	<5	F	1020
Oakleigh (Southern Metropolitan)	15-19	<5	M	895
Oakleigh (Southern Metropolitan)	15-19	5-14	F	305
Oakleigh (Southern Metropolitan)	15-19	5-14	M	212
Oakleigh (Southern Metropolitan)	15-19	15-29	F	32
Oakleigh (Southern Metropolitan)	15-19	15-29	M	26
Oakleigh (Southern Metropolitan)	15-19	30+	F	7
Oakleigh (Southern Metropolitan)	15-19	30+	M	10
Oakleigh (Southern Metropolitan)	20-24		F	234
Oakleigh (Southern Metropolitan)	20-24		M	239
Oakleigh (Southern Metropolitan)	20-24	0	F	1853
Oakleigh (Southern Metropolitan)	20-24	0	M	2173
Oakleigh (Southern Metropolitan)	20-24	<5	F	1517
Oakleigh (Southern Metropolitan)	20-24	<5	M	1393
Oakleigh (Southern Metropolitan)	20-24	5-14	F	864
Oakleigh (Southern Metropolitan)	20-24	5-14	M	622
Oakleigh (Southern Metropolitan)	20-24	15-29	F	118
Oakleigh (Southern Metropolitan)	20-24	15-29	M	79
Oakleigh (Southern Metropolitan)	20-24	30+	F	44
Oakleigh (Southern Metropolitan)	20-24	30+	M	11
Oakleigh (Southern Metropolitan)	25-34		F	418
Oakleigh (Southern Metropolitan)	25-34		M	462
Oakleigh (Southern Metropolitan)	25-34	0	F	1504
Oakleigh (Southern Metropolitan)	25-34	0	M	2192
Oakleigh (Southern Metropolitan)	25-34	<5	F	1855
Oakleigh (Southern Metropolitan)	25-34	<5	M	2437
Oakleigh (Southern Metropolitan)	25-34	5-14	F	1918
Oakleigh (Southern Metropolitan)	25-34	5-14	M	1662
Oakleigh (Southern Metropolitan)	25-34	15-29	F	639
Oakleigh (Southern Metropolitan)	25-34	15-29	M	228
Oakleigh (Southern Metropolitan)	25-34	30+	F	658
Oakleigh (Southern Metropolitan)	25-34	30+	M	81
Oakleigh (Southern Metropolitan)	35-44		F	220
Oakleigh (Southern Metropolitan)	35-44		M	299
Oakleigh (Southern Metropolitan)	35-44	0	F	462
Oakleigh (Southern Metropolitan)	35-44	0	M	922
Oakleigh (Southern Metropolitan)	35-44	<5	F	731
Oakleigh (Southern Metropolitan)	35-44	<5	M	1692
Oakleigh (Southern Metropolitan)	35-44	5-14	F	1507
Oakleigh (Southern Metropolitan)	35-44	5-14	M	1679
Oakleigh (Southern Metropolitan)	35-44	15-29	F	937
Oakleigh (Southern Metropolitan)	35-44	15-29	M	335
Oakleigh (Southern Metropolitan)	35-44	30+	F	897
Oakleigh (Southern Metropolitan)	35-44	30+	M	101
Oakleigh (Southern Metropolitan)	45-54		F	189
Oakleigh (Southern Metropolitan)	45-54		M	225
Oakleigh (Southern Metropolitan)	45-54	0	F	451
Oakleigh (Southern Metropolitan)	45-54	0	M	729
Oakleigh (Southern Metropolitan)	45-54	<5	F	594
Oakleigh (Southern Metropolitan)	45-54	<5	M	1275
Oakleigh (Southern Metropolitan)	45-54	5-14	F	1492
Oakleigh (Southern Metropolitan)	45-54	5-14	M	1370
Oakleigh (Southern Metropolitan)	45-54	15-29	F	897
Oakleigh (Southern Metropolitan)	45-54	15-29	M	280
Oakleigh (Southern Metropolitan)	45-54	30+	F	537
Oakleigh (Southern Metropolitan)	45-54	30+	M	87
Oakleigh (Southern Metropolitan)	55-64		F	182
Oakleigh (Southern Metropolitan)	55-64		M	170
Oakleigh (Southern Metropolitan)	55-64	0	F	494
Oakleigh (Southern Metropolitan)	55-64	0	M	707
Oakleigh (Southern Metropolitan)	55-64	<5	F	434
Oakleigh (Southern Metropolitan)	55-64	<5	M	780
Oakleigh (Southern Metropolitan)	55-64	5-14	F	1056
Oakleigh (Southern Metropolitan)	55-64	5-14	M	912
Oakleigh (Southern Metropolitan)	55-64	15-29	F	584
Oakleigh (Southern Metropolitan)	55-64	15-29	M	272
Oakleigh (Southern Metropolitan)	55-64	30+	F	422
Oakleigh (Southern Metropolitan)	55-64	30+	M	114
Oakleigh (Southern Metropolitan)	65-74		F	179
Oakleigh (Southern Metropolitan)	65-74		M	139
Oakleigh (Southern Metropolitan)	65-74	0	F	514
Oakleigh (Southern Metropolitan)	65-74	0	M	598
Oakleigh (Southern Metropolitan)	65-74	<5	F	249
Oakleigh (Southern Metropolitan)	65-74	<5	M	423
Oakleigh (Southern Metropolitan)	65-74	5-14	F	638
Oakleigh (Southern Metropolitan)	65-74	5-14	M	572
Oakleigh (Southern Metropolitan)	65-74	15-29	F	461
Oakleigh (Southern Metropolitan)	65-74	15-29	M	192
Oakleigh (Southern Metropolitan)	65-74	30+	F	349
Oakleigh (Southern Metropolitan)	65-74	30+	M	94
Oakleigh (Southern Metropolitan)	75-84		F	204
Oakleigh (Southern Metropolitan)	75-84		M	177
Oakleigh (Southern Metropolitan)	75-84	0	F	515
Oakleigh (Southern Metropolitan)	75-84	0	M	470
Oakleigh (Southern Metropolitan)	75-84	<5	F	197
Oakleigh (Southern Metropolitan)	75-84	<5	M	255
Oakleigh (Southern Metropolitan)	75-84	5-14	F	382
Oakleigh (Southern Metropolitan)	75-84	5-14	M	290
Oakleigh (Southern Metropolitan)	75-84	15-29	F	303
Oakleigh (Southern Metropolitan)	75-84	15-29	M	134
Oakleigh (Southern Metropolitan)	75-84	30+	F	220
Oakleigh (Southern Metropolitan)	75-84	30+	M	68
Oakleigh (Southern Metropolitan)	85+		F	182
Oakleigh (Southern Metropolitan)	85+		M	104
Oakleigh (Southern Metropolitan)	85+	0	F	509
Oakleigh (Southern Metropolitan)	85+	0	M	287
Oakleigh (Southern Metropolitan)	85+	<5	F	100
Oakleigh (Southern Metropolitan)	85+	<5	M	85
Oakleigh (Southern Metropolitan)	85+	5-14	F	117
Oakleigh (Southern Metropolitan)	85+	5-14	M	76
Oakleigh (Southern Metropolitan)	85+	15-29	F	77
Oakleigh (Southern Metropolitan)	85+	15-29	M	44
Oakleigh (Southern Metropolitan)	85+	30+	F	46
Oakleigh (Southern Metropolitan)	85+	30+	M	20
Ovens Valley (Northern Victoria)	15-19		F	228
Ovens Valley (Northern Victoria)	15-19		M	241
Ovens Valley (Northern Victoria)	15-19	0	F	444
Ovens Valley (Northern Victoria)	15-19	0	M	573
Ovens Valley (Northern Victoria)	15-19	<5	F	693
Ovens Valley (Northern Victoria)	15-19	<5	M	709
Ovens Valley (Northern Victoria)	15-19	5-14	F	153
Ovens Valley (Northern Victoria)	15-19	5-14	M	116
Ovens Valley (Northern Victoria)	15-19	15-29	F	24
Ovens Valley (Northern Victoria)	15-19	15-29	M	9
Ovens Valley (Northern Victoria)	15-19	30+	F	12
Ovens Valley (Northern Victoria)	15-19	30+	M	4
Ovens Valley (Northern Victoria)	20-24		F	107
Ovens Valley (Northern Victoria)	20-24		M	139
Ovens Valley (Northern Victoria)	20-24	0	F	217
Ovens Valley (Northern Victoria)	20-24	0	M	401
Ovens Valley (Northern Victoria)	20-24	<5	F	401
Ovens Valley (Northern Victoria)	20-24	<5	M	497
Ovens Valley (Northern Victoria)	20-24	5-14	F	324
Ovens Valley (Northern Victoria)	20-24	5-14	M	233
Ovens Valley (Northern Victoria)	20-24	15-29	F	112
Ovens Valley (Northern Victoria)	20-24	15-29	M	26
Ovens Valley (Northern Victoria)	20-24	30+	F	72
Ovens Valley (Northern Victoria)	20-24	30+	M	25
Ovens Valley (Northern Victoria)	25-34		F	241
Ovens Valley (Northern Victoria)	25-34		M	240
Ovens Valley (Northern Victoria)	25-34	0	F	254
Ovens Valley (Northern Victoria)	25-34	0	M	504
Ovens Valley (Northern Victoria)	25-34	<5	F	403
Ovens Valley (Northern Victoria)	25-34	<5	M	828
Ovens Valley (Northern Victoria)	25-34	5-14	F	818
Ovens Valley (Northern Victoria)	25-34	5-14	M	707
Ovens Valley (Northern Victoria)	25-34	15-29	F	436
Ovens Valley (Northern Victoria)	25-34	15-29	M	154
Ovens Valley (Northern Victoria)	25-34	30+	F	560
Ovens Valley (Northern Victoria)	25-34	30+	M	80
Ovens Valley (Northern Victoria)	35-44		F	258
Ovens Valley (Northern Victoria)	35-44		M	300
Ovens Valley (Northern Victoria)	35-44	0	F	212
Ovens Valley (Northern Victoria)	35-44	0	M	434
Ovens Valley (Northern Victoria)	35-44	<5	F	292
Ovens Valley (Northern Victoria)	35-44	<5	M	807
Ovens Valley (Northern Victoria)	35-44	5-14	F	994
Ovens Valley (Northern Victoria)	35-44	5-14	M	1039
Ovens Valley (Northern Victoria)	35-44	15-29	F	758
Ovens Valley (Northern Victoria)	35-44	15-29	M	286
Ovens Valley (Northern Victoria)	35-44	30+	F	781
Ovens Valley (Northern Victoria)	35-44	30+	M	119
Ovens Valley (Northern Victoria)	45-54		F	334
Ovens Valley (Northern Victoria)	45-54		M	341
Ovens Valley (Northern Victoria)	45-54	0	F	354
Ovens Valley (Northern Victoria)	45-54	0	M	670
Ovens Valley (Northern Victoria)	45-54	<5	F	429
Ovens Valley (Northern Victoria)	45-54	<5	M	1008
Ovens Valley (Northern Victoria)	45-54	5-14	F	1385
Ovens Valley (Northern Victoria)	45-54	5-14	M	1243
Ovens Valley (Northern Victoria)	45-54	15-29	F	819
Ovens Valley (Northern Victoria)	45-54	15-29	M	336
Ovens Valley (Northern Victoria)	45-54	30+	F	596
Ovens Valley (Northern Victoria)	45-54	30+	M	145
Ovens Valley (Northern Victoria)	55-64		F	398
Ovens Valley (Northern Victoria)	55-64		M	429
Ovens Valley (Northern Victoria)	55-64	0	F	543
Ovens Valley (Northern Victoria)	55-64	0	M	910
Ovens Valley (Northern Victoria)	55-64	<5	F	395
Ovens Valley (Northern Victoria)	55-64	<5	M	953
Ovens Valley (Northern Victoria)	55-64	5-14	F	1361
Ovens Valley (Northern Victoria)	55-64	5-14	M	1228
Ovens Valley (Northern Victoria)	55-64	15-29	F	931
Ovens Valley (Northern Victoria)	55-64	15-29	M	374
Ovens Valley (Northern Victoria)	55-64	30+	F	659
Ovens Valley (Northern Victoria)	55-64	30+	M	221
Ovens Valley (Northern Victoria)	65-74		F	522
Ovens Valley (Northern Victoria)	65-74		M	470
Ovens Valley (Northern Victoria)	65-74	0	F	818
Ovens Valley (Northern Victoria)	65-74	0	M	1015
Ovens Valley (Northern Victoria)	65-74	<5	F	198
Ovens Valley (Northern Victoria)	65-74	<5	M	548
Ovens Valley (Northern Victoria)	65-74	5-14	F	722
Ovens Valley (Northern Victoria)	65-74	5-14	M	837
Ovens Valley (Northern Victoria)	65-74	15-29	F	808
Ovens Valley (Northern Victoria)	65-74	15-29	M	442
Ovens Valley (Northern Victoria)	65-74	30+	F	710
Ovens Valley (Northern Victoria)	65-74	30+	M	301
Ovens Valley (Northern Victoria)	75-84		F	435
Ovens Valley (Northern Victoria)	75-84		M	376
Ovens Valley (Northern Victoria)	75-84	0	F	671
Ovens Valley (Northern Victoria)	75-84	0	M	666
Ovens Valley (Northern Victoria)	75-84	<5	F	155
Ovens Valley (Northern Victoria)	75-84	<5	M	243
Ovens Valley (Northern Victoria)	75-84	5-14	F	344
Ovens Valley (Northern Victoria)	75-84	5-14	M	384
Ovens Valley (Northern Victoria)	75-84	15-29	F	297
Ovens Valley (Northern Victoria)	75-84	15-29	M	186
Ovens Valley (Northern Victoria)	75-84	30+	F	365
Ovens Valley (Northern Victoria)	75-84	30+	M	190
Ovens Valley (Northern Victoria)	85+		F	366
Ovens Valley (Northern Victoria)	85+		M	214
Ovens Valley (Northern Victoria)	85+	0	F	502
Ovens Valley (Northern Victoria)	85+	0	M	289
Ovens Valley (Northern Victoria)	85+	<5	F	87
Ovens Valley (Northern Victoria)	85+	<5	M	70
Ovens Valley (Northern Victoria)	85+	5-14	F	111
Ovens Valley (Northern Victoria)	85+	5-14	M	86
Ovens Valley (Northern Victoria)	85+	15-29	F	70
Ovens Valley (Northern Victoria)	85+	15-29	M	45
Ovens Valley (Northern Victoria)	85+	30+	F	62
Ovens Valley (Northern Victoria)	85+	30+	M	49
Pascoe Vale (Northern Metropolitan)	15-19		F	155
Pascoe Vale (Northern Metropolitan)	15-19		M	174
Pascoe Vale (Northern Metropolitan)	15-19	0	F	624
Pascoe Vale (Northern Metropolitan)	15-19	0	M	832
Pascoe Vale (Northern Metropolitan)	15-19	<5	F	696
Pascoe Vale (Northern Metropolitan)	15-19	<5	M	668
Pascoe Vale (Northern Metropolitan)	15-19	5-14	F	172
Pascoe Vale (Northern Metropolitan)	15-19	5-14	M	114
Pascoe Vale (Northern Metropolitan)	15-19	15-29	F	12
Pascoe Vale (Northern Metropolitan)	15-19	15-29	M	9
Pascoe Vale (Northern Metropolitan)	15-19	30+	F	8
Pascoe Vale (Northern Metropolitan)	15-19	30+	M	12
Pascoe Vale (Northern Metropolitan)	20-24		F	190
Pascoe Vale (Northern Metropolitan)	20-24		M	193
Pascoe Vale (Northern Metropolitan)	20-24	0	F	672
Pascoe Vale (Northern Metropolitan)	20-24	0	M	1095
Pascoe Vale (Northern Metropolitan)	20-24	<5	F	958
Pascoe Vale (Northern Metropolitan)	20-24	<5	M	900
Pascoe Vale (Northern Metropolitan)	20-24	5-14	F	576
Pascoe Vale (Northern Metropolitan)	20-24	5-14	M	405
Pascoe Vale (Northern Metropolitan)	20-24	15-29	F	107
Pascoe Vale (Northern Metropolitan)	20-24	15-29	M	56
Pascoe Vale (Northern Metropolitan)	20-24	30+	F	59
Pascoe Vale (Northern Metropolitan)	20-24	30+	M	16
Pascoe Vale (Northern Metropolitan)	25-34		F	458
Pascoe Vale (Northern Metropolitan)	25-34		M	576
Pascoe Vale (Northern Metropolitan)	25-34	0	F	1157
Pascoe Vale (Northern Metropolitan)	25-34	0	M	2048
Pascoe Vale (Northern Metropolitan)	25-34	<5	F	1707
Pascoe Vale (Northern Metropolitan)	25-34	<5	M	2461
Pascoe Vale (Northern Metropolitan)	25-34	5-14	F	2159
Pascoe Vale (Northern Metropolitan)	25-34	5-14	M	1822
Pascoe Vale (Northern Metropolitan)	25-34	15-29	F	765
Pascoe Vale (Northern Metropolitan)	25-34	15-29	M	281
Pascoe Vale (Northern Metropolitan)	25-34	30+	F	766
Pascoe Vale (Northern Metropolitan)	25-34	30+	M	83
Pascoe Vale (Northern Metropolitan)	35-44		F	394
Pascoe Vale (Northern Metropolitan)	35-44		M	430
Pascoe Vale (Northern Metropolitan)	35-44	0	F	652
Pascoe Vale (Northern Metropolitan)	35-44	0	M	1221
Pascoe Vale (Northern Metropolitan)	35-44	<5	F	788
Pascoe Vale (Northern Metropolitan)	35-44	<5	M	1734
Pascoe Vale (Northern Metropolitan)	35-44	5-14	F	1857
Pascoe Vale (Northern Metropolitan)	35-44	5-14	M	1881
Pascoe Vale (Northern Metropolitan)	35-44	15-29	F	1040
Pascoe Vale (Northern Metropolitan)	35-44	15-29	M	413
Pascoe Vale (Northern Metropolitan)	35-44	30+	F	1119
Pascoe Vale (Northern Metropolitan)	35-44	30+	M	157
Pascoe Vale (Northern Metropolitan)	45-54		F	304
Pascoe Vale (Northern Metropolitan)	45-54		M	326
Pascoe Vale (Northern Metropolitan)	45-54	0	F	673
Pascoe Vale (Northern Metropolitan)	45-54	0	M	1137
Pascoe Vale (Northern Metropolitan)	45-54	<5	F	536
Pascoe Vale (Northern Metropolitan)	45-54	<5	M	1269
Pascoe Vale (Northern Metropolitan)	45-54	5-14	F	1591
Pascoe Vale (Northern Metropolitan)	45-54	5-14	M	1367
Pascoe Vale (Northern Metropolitan)	45-54	15-29	F	904
Pascoe Vale (Northern Metropolitan)	45-54	15-29	M	341
Pascoe Vale (Northern Metropolitan)	45-54	30+	F	690
Pascoe Vale (Northern Metropolitan)	45-54	30+	M	127
Pascoe Vale (Northern Metropolitan)	55-64		F	264
Pascoe Vale (Northern Metropolitan)	55-64		M	259
Pascoe Vale (Northern Metropolitan)	55-64	0	F	630
Pascoe Vale (Northern Metropolitan)	55-64	0	M	867
Pascoe Vale (Northern Metropolitan)	55-64	<5	F	428
Pascoe Vale (Northern Metropolitan)	55-64	<5	M	773
Pascoe Vale (Northern Metropolitan)	55-64	5-14	F	1039
Pascoe Vale (Northern Metropolitan)	55-64	5-14	M	853
Pascoe Vale (Northern Metropolitan)	55-64	15-29	F	618
Pascoe Vale (Northern Metropolitan)	55-64	15-29	M	260
Pascoe Vale (Northern Metropolitan)	55-64	30+	F	487
Pascoe Vale (Northern Metropolitan)	55-64	30+	M	120
Pascoe Vale (Northern Metropolitan)	65-74		F	259
Pascoe Vale (Northern Metropolitan)	65-74		M	225
Pascoe Vale (Northern Metropolitan)	65-74	0	F	641
Pascoe Vale (Northern Metropolitan)	65-74	0	M	767
Pascoe Vale (Northern Metropolitan)	65-74	<5	F	234
Pascoe Vale (Northern Metropolitan)	65-74	<5	M	377
Pascoe Vale (Northern Metropolitan)	65-74	5-14	F	524
Pascoe Vale (Northern Metropolitan)	65-74	5-14	M	434
Pascoe Vale (Northern Metropolitan)	65-74	15-29	F	394
Pascoe Vale (Northern Metropolitan)	65-74	15-29	M	188
Pascoe Vale (Northern Metropolitan)	65-74	30+	F	379
Pascoe Vale (Northern Metropolitan)	65-74	30+	M	101
Pascoe Vale (Northern Metropolitan)	75-84		F	275
Pascoe Vale (Northern Metropolitan)	75-84		M	213
Pascoe Vale (Northern Metropolitan)	75-84	0	F	806
Pascoe Vale (Northern Metropolitan)	75-84	0	M	670
Pascoe Vale (Northern Metropolitan)	75-84	<5	F	252
Pascoe Vale (Northern Metropolitan)	75-84	<5	M	243
Pascoe Vale (Northern Metropolitan)	75-84	5-14	F	428
Pascoe Vale (Northern Metropolitan)	75-84	5-14	M	297
Pascoe Vale (Northern Metropolitan)	75-84	15-29	F	339
Pascoe Vale (Northern Metropolitan)	75-84	15-29	M	158
Pascoe Vale (Northern Metropolitan)	75-84	30+	F	324
Pascoe Vale (Northern Metropolitan)	75-84	30+	M	100
Pascoe Vale (Northern Metropolitan)	85+		F	188
Pascoe Vale (Northern Metropolitan)	85+		M	123
Pascoe Vale (Northern Metropolitan)	85+	0	F	781
Pascoe Vale (Northern Metropolitan)	85+	0	M	446
Pascoe Vale (Northern Metropolitan)	85+	<5	F	160
Pascoe Vale (Northern Metropolitan)	85+	<5	M	109
Pascoe Vale (Northern Metropolitan)	85+	5-14	F	182
Pascoe Vale (Northern Metropolitan)	85+	5-14	M	136
Pascoe Vale (Northern Metropolitan)	85+	15-29	F	111
Pascoe Vale (Northern Metropolitan)	85+	15-29	M	54
Pascoe Vale (Northern Metropolitan)	85+	30+	F	88
Pascoe Vale (Northern Metropolitan)	85+	30+	M	42
Polwarth (Western Victoria)	15-19		F	199
Polwarth (Western Victoria)	15-19		M	237
Polwarth (Western Victoria)	15-19	0	F	456
Polwarth (Western Victoria)	15-19	0	M	679
Polwarth (Western Victoria)	15-19	<5	F	795
Polwarth (Western Victoria)	15-19	<5	M	842
Polwarth (Western Victoria)	15-19	5-14	F	179
Polwarth (Western Victoria)	15-19	5-14	M	137
Polwarth (Western Victoria)	15-19	15-29	F	16
Polwarth (Western Victoria)	15-19	15-29	M	6
Polwarth (Western Victoria)	15-19	30+	F	10
Polwarth (Western Victoria)	15-19	30+	M	3
Polwarth (Western Victoria)	20-24		F	101
Polwarth (Western Victoria)	20-24		M	134
Polwarth (Western Victoria)	20-24	0	F	236
Polwarth (Western Victoria)	20-24	0	M	467
Polwarth (Western Victoria)	20-24	<5	F	457
Polwarth (Western Victoria)	20-24	<5	M	593
Polwarth (Western Victoria)	20-24	5-14	F	325
Polwarth (Western Victoria)	20-24	5-14	M	249
Polwarth (Western Victoria)	20-24	15-29	F	107
Polwarth (Western Victoria)	20-24	15-29	M	42
Polwarth (Western Victoria)	20-24	30+	F	98
Polwarth (Western Victoria)	20-24	30+	M	17
Polwarth (Western Victoria)	25-34		F	203
Polwarth (Western Victoria)	25-34		M	260
Polwarth (Western Victoria)	25-34	0	F	229
Polwarth (Western Victoria)	25-34	0	M	603
Polwarth (Western Victoria)	25-34	<5	F	435
Polwarth (Western Victoria)	25-34	<5	M	961
Polwarth (Western Victoria)	25-34	5-14	F	874
Polwarth (Western Victoria)	25-34	5-14	M	825
Polwarth (Western Victoria)	25-34	15-29	F	453
Polwarth (Western Victoria)	25-34	15-29	M	172
Polwarth (Western Victoria)	25-34	30+	F	709
Polwarth (Western Victoria)	25-34	30+	M	100
Polwarth (Western Victoria)	35-44		F	239
Polwarth (Western Victoria)	35-44		M	299
Polwarth (Western Victoria)	35-44	0	F	216
Polwarth (Western Victoria)	35-44	0	M	525
Polwarth (Western Victoria)	35-44	<5	F	267
Polwarth (Western Victoria)	35-44	<5	M	989
Polwarth (Western Victoria)	35-44	5-14	F	1004
Polwarth (Western Victoria)	35-44	5-14	M	1143
Polwarth (Western Victoria)	35-44	15-29	F	822
Polwarth (Western Victoria)	35-44	15-29	M	306
Polwarth (Western Victoria)	35-44	30+	F	904
Polwarth (Western Victoria)	35-44	30+	M	135
Polwarth (Western Victoria)	45-54		F	316
Polwarth (Western Victoria)	45-54		M	374
Polwarth (Western Victoria)	45-54	0	F	344
Polwarth (Western Victoria)	45-54	0	M	801
Polwarth (Western Victoria)	45-54	<5	F	369
Polwarth (Western Victoria)	45-54	<5	M	1114
Polwarth (Western Victoria)	45-54	5-14	F	1478
Polwarth (Western Victoria)	45-54	5-14	M	1352
Polwarth (Western Victoria)	45-54	15-29	F	1035
Polwarth (Western Victoria)	45-54	15-29	M	368
Polwarth (Western Victoria)	45-54	30+	F	707
Polwarth (Western Victoria)	45-54	30+	M	178
Polwarth (Western Victoria)	55-64		F	388
Polwarth (Western Victoria)	55-64		M	413
Polwarth (Western Victoria)	55-64	0	F	531
Polwarth (Western Victoria)	55-64	0	M	887
Polwarth (Western Victoria)	55-64	<5	F	380
Polwarth (Western Victoria)	55-64	<5	M	1078
Polwarth (Western Victoria)	55-64	5-14	F	1305
Polwarth (Western Victoria)	55-64	5-14	M	1371
Polwarth (Western Victoria)	55-64	15-29	F	1011
Polwarth (Western Victoria)	55-64	15-29	M	436
Polwarth (Western Victoria)	55-64	30+	F	835
Polwarth (Western Victoria)	55-64	30+	M	232
Polwarth (Western Victoria)	65-74		F	412
Polwarth (Western Victoria)	65-74		M	446
Polwarth (Western Victoria)	65-74	0	F	606
Polwarth (Western Victoria)	65-74	0	M	909
Polwarth (Western Victoria)	65-74	<5	F	217
Polwarth (Western Victoria)	65-74	<5	M	558
Polwarth (Western Victoria)	65-74	5-14	F	677
Polwarth (Western Victoria)	65-74	5-14	M	906
Polwarth (Western Victoria)	65-74	15-29	F	757
Polwarth (Western Victoria)	65-74	15-29	M	426
Polwarth (Western Victoria)	65-74	30+	F	797
Polwarth (Western Victoria)	65-74	30+	M	332
Polwarth (Western Victoria)	75-84		F	369
