SED_NAME16	MaxSchoolingCompleted	Sex	persons
Braddon (Mersey)	Did not go to school	M	36
Braddon (Mersey)	Year 8	F	751
Braddon (Mersey)	Year 8	M	752
Braddon (Mersey)	Year 9	F	1447
Braddon (Mersey)	Year 9	M	1315
Braddon (Mersey)	Year 10	F	5068
Braddon (Mersey)	Year 10	M	4926
Braddon (Mersey)	Year 11	F	1324
Braddon (Mersey)	Year 11	M	1101
Braddon (Mersey)	Year 12	F	4129
Braddon (Mersey)	Year 12	M	3337
Braddon (Montgomery)	Did not go to school	F	38
Braddon (Montgomery)	Did not go to school	M	38
Braddon (Montgomery)	Year 8	F	796
Braddon (Montgomery)	Year 8	M	856
Braddon (Montgomery)	Year 9	F	1412
Braddon (Montgomery)	Year 9	M	1389
Braddon (Montgomery)	Year 10	F	4747
Braddon (Montgomery)	Year 10	M	4856
Braddon (Montgomery)	Year 11	F	1391
Braddon (Montgomery)	Year 11	M	1153
Braddon (Montgomery)	Year 12	F	3951
Braddon (Montgomery)	Year 12	M	3092
Braddon (Murchison)	Did not go to school	F	34
Braddon (Murchison)	Did not go to school	M	65
Braddon (Murchison)	Year 8	F	743
Braddon (Murchison)	Year 8	M	900
Braddon (Murchison)	Year 9	F	1309
Braddon (Murchison)	Year 9	M	1508
Braddon (Murchison)	Year 10	F	4785
Braddon (Murchison)	Year 10	M	5108
Braddon (Murchison)	Year 11	F	1384
Braddon (Murchison)	Year 11	M	1199
Braddon (Murchison)	Year 12	F	3970
Braddon (Murchison)	Year 12	M	3091
Braddon (Western Tiers)	Year 8	F	3
Braddon (Western Tiers)	Year 8	M	7
Braddon (Western Tiers)	Year 9	F	10
Braddon (Western Tiers)	Year 9	M	16
Braddon (Western Tiers)	Year 10	F	48
Braddon (Western Tiers)	Year 10	M	35
Braddon (Western Tiers)	Year 11	F	9
Braddon (Western Tiers)	Year 11	M	10
Braddon (Western Tiers)	Year 12	F	19
Braddon (Western Tiers)	Year 12	M	13
Denison (Derwent)	Did not go to school	F	6
Denison (Derwent)	Did not go to school	M	16
Denison (Derwent)	Year 8	F	187
Denison (Derwent)	Year 8	M	184
Denison (Derwent)	Year 9	F	339
Denison (Derwent)	Year 9	M	349
Denison (Derwent)	Year 10	F	1447
Denison (Derwent)	Year 10	M	1327
Denison (Derwent)	Year 11	F	427
Denison (Derwent)	Year 11	M	387
Denison (Derwent)	Year 12	F	1287
Denison (Derwent)	Year 12	M	1193
Denison (Elwick)	Did not go to school	F	218
Denison (Elwick)	Did not go to school	M	155
Denison (Elwick)	Year 8	F	1037
Denison (Elwick)	Year 8	M	834
Denison (Elwick)	Year 9	F	1384
Denison (Elwick)	Year 9	M	1208
Denison (Elwick)	Year 10	F	4447
Denison (Elwick)	Year 10	M	4224
Denison (Elwick)	Year 11	F	1320
Denison (Elwick)	Year 11	M	1235
Denison (Elwick)	Year 12	F	5615
Denison (Elwick)	Year 12	M	5154
Denison (Hobart)	Did not go to school	F	70
Denison (Hobart)	Did not go to school	M	52
Denison (Hobart)	Year 8	F	509
Denison (Hobart)	Year 8	M	369
Denison (Hobart)	Year 9	F	536
Denison (Hobart)	Year 9	M	535
Denison (Hobart)	Year 10	F	2166
Denison (Hobart)	Year 10	M	2019
Denison (Hobart)	Year 11	F	895
Denison (Hobart)	Year 11	M	885
Denison (Hobart)	Year 12	F	9587
Denison (Hobart)	Year 12	M	8787
Denison (Huon)	Year 8	F	3
Denison (Huon)	Year 8	M	4
Denison (Huon)	Year 9	F	5
Denison (Huon)	Year 9	M	10
Denison (Huon)	Year 10	F	27
Denison (Huon)	Year 10	M	40
Denison (Huon)	Year 11	F	23
Denison (Huon)	Year 11	M	18
Denison (Huon)	Year 12	F	98
Denison (Huon)	Year 12	M	99
Denison (Nelson)	Did not go to school	F	25
Denison (Nelson)	Did not go to school	M	27
Denison (Nelson)	Year 8	F	235
Denison (Nelson)	Year 8	M	176
Denison (Nelson)	Year 9	F	296
Denison (Nelson)	Year 9	M	289
Denison (Nelson)	Year 10	F	1304
Denison (Nelson)	Year 10	M	1172
Denison (Nelson)	Year 11	F	566
Denison (Nelson)	Year 11	M	499
Denison (Nelson)	Year 12	F	6813
Denison (Nelson)	Year 12	M	6458
Franklin (Derwent)	Did not go to school	M	3
Franklin (Derwent)	Year 8	F	27
Franklin (Derwent)	Year 8	M	42
Franklin (Derwent)	Year 9	F	98
Franklin (Derwent)	Year 9	M	98
Franklin (Derwent)	Year 10	F	538
Franklin (Derwent)	Year 10	M	525
Franklin (Derwent)	Year 11	F	162
Franklin (Derwent)	Year 11	M	138
Franklin (Derwent)	Year 12	F	642
Franklin (Derwent)	Year 12	M	556
Franklin (Huon)	Did not go to school	F	18
Franklin (Huon)	Did not go to school	M	25
Franklin (Huon)	Year 8	F	474
Franklin (Huon)	Year 8	M	605
Franklin (Huon)	Year 9	F	922
Franklin (Huon)	Year 9	M	1012
Franklin (Huon)	Year 10	F	3836
Franklin (Huon)	Year 10	M	4081
Franklin (Huon)	Year 11	F	1337
Franklin (Huon)	Year 11	M	1315
Franklin (Huon)	Year 12	F	6860
Franklin (Huon)	Year 12	M	5796
Franklin (Nelson)	Did not go to school	F	11
Franklin (Nelson)	Did not go to school	M	10
Franklin (Nelson)	Year 8	F	176
Franklin (Nelson)	Year 8	M	135
Franklin (Nelson)	Year 9	F	278
Franklin (Nelson)	Year 9	M	254
Franklin (Nelson)	Year 10	F	1187
Franklin (Nelson)	Year 10	M	965
Franklin (Nelson)	Year 11	F	397
Franklin (Nelson)	Year 11	M	326
Franklin (Nelson)	Year 12	F	2429
Franklin (Nelson)	Year 12	M	2082
Franklin (Pembroke)	Did not go to school	F	50
Franklin (Pembroke)	Did not go to school	M	44
Franklin (Pembroke)	Year 8	F	729
Franklin (Pembroke)	Year 8	M	555
Franklin (Pembroke)	Year 9	F	1043
Franklin (Pembroke)	Year 9	M	957
Franklin (Pembroke)	Year 10	F	4220
Franklin (Pembroke)	Year 10	M	3706
Franklin (Pembroke)	Year 11	F	1312
Franklin (Pembroke)	Year 11	M	1155
Franklin (Pembroke)	Year 12	F	6668
Franklin (Pembroke)	Year 12	M	5922
Franklin (Rumney)	Did not go to school	F	3
Franklin (Rumney)	Did not go to school	M	20
Franklin (Rumney)	Year 8	F	237
Franklin (Rumney)	Year 8	M	264
Franklin (Rumney)	Year 9	F	513
Franklin (Rumney)	Year 9	M	549
Franklin (Rumney)	Year 10	F	2405
Franklin (Rumney)	Year 10	M	2414
Franklin (Rumney)	Year 11	F	857
Franklin (Rumney)	Year 11	M	802
Franklin (Rumney)	Year 12	F	3721
Franklin (Rumney)	Year 12	M	3223
Lyons (Apsley)	Did not go to school	F	25
Lyons (Apsley)	Did not go to school	M	31
Lyons (Apsley)	Year 8	F	414
Lyons (Apsley)	Year 8	M	587
Lyons (Apsley)	Year 9	F	833
Lyons (Apsley)	Year 9	M	1041
Lyons (Apsley)	Year 10	F	2683
Lyons (Apsley)	Year 10	M	3140
Lyons (Apsley)	Year 11	F	798
Lyons (Apsley)	Year 11	M	694
Lyons (Apsley)	Year 12	F	2675
Lyons (Apsley)	Year 12	M	2191
Lyons (Derwent)	Did not go to school	F	30
Lyons (Derwent)	Did not go to school	M	59
Lyons (Derwent)	Year 8	F	477
Lyons (Derwent)	Year 8	M	624
Lyons (Derwent)	Year 9	F	1024
Lyons (Derwent)	Year 9	M	1060
Lyons (Derwent)	Year 10	F	3433
Lyons (Derwent)	Year 10	M	3574
Lyons (Derwent)	Year 11	F	1037
Lyons (Derwent)	Year 11	M	867
Lyons (Derwent)	Year 12	F	2740
Lyons (Derwent)	Year 12	M	2229
Lyons (Rosevears)	Did not go to school	F	8
Lyons (Rosevears)	Did not go to school	M	7
Lyons (Rosevears)	Year 8	F	148
Lyons (Rosevears)	Year 8	M	236
Lyons (Rosevears)	Year 9	F	382
Lyons (Rosevears)	Year 9	M	422
Lyons (Rosevears)	Year 10	F	1303
Lyons (Rosevears)	Year 10	M	1470
Lyons (Rosevears)	Year 11	F	405
Lyons (Rosevears)	Year 11	M	292
Lyons (Rosevears)	Year 12	F	1512
Lyons (Rosevears)	Year 12	M	1193
Lyons (Rumney)	Did not go to school	F	8
Lyons (Rumney)	Did not go to school	M	16
Lyons (Rumney)	Year 8	F	264
Lyons (Rumney)	Year 8	M	349
Lyons (Rumney)	Year 9	F	595
Lyons (Rumney)	Year 9	M	666
Lyons (Rumney)	Year 10	F	2282
Lyons (Rumney)	Year 10	M	2451
Lyons (Rumney)	Year 11	F	650
Lyons (Rumney)	Year 11	M	628
Lyons (Rumney)	Year 12	F	2522
Lyons (Rumney)	Year 12	M	2068
Lyons (Western Tiers)	Did not go to school	F	25
Lyons (Western Tiers)	Did not go to school	M	44
Lyons (Western Tiers)	Year 8	F	661
Lyons (Western Tiers)	Year 8	M	800
Lyons (Western Tiers)	Year 9	F	1231
Lyons (Western Tiers)	Year 9	M	1531
Lyons (Western Tiers)	Year 10	F	4554
Lyons (Western Tiers)	Year 10	M	5099
Lyons (Western Tiers)	Year 11	F	1279
Lyons (Western Tiers)	Year 11	M	1107
Lyons (Western Tiers)	Year 12	F	4460
Lyons (Western Tiers)	Year 12	M	3357
No usual address (Tas.)	Year 8	F	13
No usual address (Tas.)	Year 8	M	19
No usual address (Tas.)	Year 9	F	23
No usual address (Tas.)	Year 9	M	37
No usual address (Tas.)	Year 10	F	85
No usual address (Tas.)	Year 10	M	121
No usual address (Tas.)	Year 11	F	24
No usual address (Tas.)	Year 11	M	32
No usual address (Tas.)	Year 12	F	149
No usual address (Tas.)	Year 12	M	141
Migratory - Offshore - Shipping (Tas.)	Year 10	F	4
Migratory - Offshore - Shipping (Tas.)	Year 10	M	16
Migratory - Offshore - Shipping (Tas.)	Year 11	F	4
Migratory - Offshore - Shipping (Tas.)	Year 11	M	8
Migratory - Offshore - Shipping (Tas.)	Year 12	F	11
Migratory - Offshore - Shipping (Tas.)	Year 12	M	18
Arafura	Did not go to school	F	72
Arafura	Did not go to school	M	86
Arafura	Year 8	F	277
Arafura	Year 8	M	268
Arafura	Year 9	F	219
Arafura	Year 9	M	238
Arafura	Year 10	F	636
Arafura	Year 10	M	627
Arafura	Year 11	F	455
Arafura	Year 11	M	455
Arafura	Year 12	F	598
Arafura	Year 12	M	514
Araluen	Did not go to school	F	32
Araluen	Did not go to school	M	37
Araluen	Year 8	F	154
Araluen	Year 8	M	166
Araluen	Year 9	F	185
Araluen	Year 9	M	209
Araluen	Year 10	F	582
Araluen	Year 10	M	709
Araluen	Year 11	F	474
Araluen	Year 11	M	559
Araluen	Year 12	F	2478
Araluen	Year 12	M	2070
Arnhem	Did not go to school	F	63
Arnhem	Did not go to school	M	63
Arnhem	Year 8	F	316
Arnhem	Year 8	M	390
Arnhem	Year 9	F	266
Arnhem	Year 9	M	278
Arnhem	Year 10	F	462
Arnhem	Year 10	M	506
Arnhem	Year 11	F	383
Arnhem	Year 11	M	336
Arnhem	Year 12	F	845
Arnhem	Year 12	M	768
Barkly	Did not go to school	F	97
Barkly	Did not go to school	M	119
Barkly	Year 8	F	432
Barkly	Year 8	M	504
Barkly	Year 9	F	306
Barkly	Year 9	M	343
Barkly	Year 10	F	640
Barkly	Year 10	M	740
Barkly	Year 11	F	382
Barkly	Year 11	M	332
Barkly	Year 12	F	767
Barkly	Year 12	M	731
Blain	Did not go to school	F	21
Blain	Did not go to school	M	17
Blain	Year 8	F	99
Blain	Year 8	M	90
Blain	Year 9	F	148
Blain	Year 9	M	145
Blain	Year 10	F	602
Blain	Year 10	M	736
Blain	Year 11	F	448
Blain	Year 11	M	558
Blain	Year 12	F	1761
Blain	Year 12	M	1524
Braitling	Did not go to school	F	35
Braitling	Did not go to school	M	45
Braitling	Year 8	F	165
Braitling	Year 8	M	186
Braitling	Year 9	F	187
Braitling	Year 9	M	204
Braitling	Year 10	F	684
Braitling	Year 10	M	749
Braitling	Year 11	F	515
Braitling	Year 11	M	574
Braitling	Year 12	F	2174
Braitling	Year 12	M	1678
Brennan	Did not go to school	F	13
Brennan	Did not go to school	M	5
Brennan	Year 8	F	62
Brennan	Year 8	M	63
Brennan	Year 9	F	116
Brennan	Year 9	M	129
Brennan	Year 10	F	557
Brennan	Year 10	M	685
Brennan	Year 11	F	445
Brennan	Year 11	M	497
Brennan	Year 12	F	1665
Brennan	Year 12	M	1473
Casuarina	Did not go to school	F	32
Casuarina	Did not go to school	M	28
Casuarina	Year 8	F	143
Casuarina	Year 8	M	132
Casuarina	Year 9	F	103
Casuarina	Year 9	M	136
Casuarina	Year 10	F	444
Casuarina	Year 10	M	498
Casuarina	Year 11	F	308
Casuarina	Year 11	M	350
Casuarina	Year 12	F	2183
Casuarina	Year 12	M	2095
Daly	Did not go to school	F	52
Daly	Did not go to school	M	47
Daly	Year 8	F	330
Daly	Year 8	M	398
Daly	Year 9	F	296
Daly	Year 9	M	336
Daly	Year 10	F	851
Daly	Year 10	M	1052
Daly	Year 11	F	420
Daly	Year 11	M	424
Daly	Year 12	F	944
Daly	Year 12	M	924
Drysdale	Did not go to school	F	18
Drysdale	Did not go to school	M	21
Drysdale	Year 8	F	128
Drysdale	Year 8	M	117
Drysdale	Year 9	F	179
Drysdale	Year 9	M	222
Drysdale	Year 10	F	669
Drysdale	Year 10	M	782
Drysdale	Year 11	F	425
Drysdale	Year 11	M	465
Drysdale	Year 12	F	1366
Drysdale	Year 12	M	1182
Fannie Bay	Did not go to school	F	14
Fannie Bay	Did not go to school	M	24
Fannie Bay	Year 8	F	132
Fannie Bay	Year 8	M	105
Fannie Bay	Year 9	F	105
Fannie Bay	Year 9	M	130
Fannie Bay	Year 10	F	415
Fannie Bay	Year 10	M	494
Fannie Bay	Year 11	F	294
Fannie Bay	Year 11	M	367
Fannie Bay	Year 12	F	2110
Fannie Bay	Year 12	M	1977
Fong Lim	Did not go to school	F	13
Fong Lim	Did not go to school	M	12
Fong Lim	Year 8	F	77
Fong Lim	Year 8	M	83
Fong Lim	Year 9	F	79
Fong Lim	Year 9	M	115
Fong Lim	Year 10	F	382
Fong Lim	Year 10	M	482
Fong Lim	Year 11	F	287
Fong Lim	Year 11	M	397
Fong Lim	Year 12	F	2000
Fong Lim	Year 12	M	1967
Goyder (NT)	Did not go to school	F	19
Goyder (NT)	Did not go to school	M	26
Goyder (NT)	Year 8	F	123
Goyder (NT)	Year 8	M	170
Goyder (NT)	Year 9	F	161
Goyder (NT)	Year 9	M	263
Goyder (NT)	Year 10	F	738
Goyder (NT)	Year 10	M	1184
Goyder (NT)	Year 11	F	478
Goyder (NT)	Year 11	M	616
Goyder (NT)	Year 12	F	1499
Goyder (NT)	Year 12	M	1173
Johnston	Did not go to school	F	30
Johnston	Did not go to school	M	23
Johnston	Year 8	F	152
Johnston	Year 8	M	132
Johnston	Year 9	F	124
Johnston	Year 9	M	133
Johnston	Year 10	F	401
Johnston	Year 10	M	517
Johnston	Year 11	F	339
Johnston	Year 11	M	407
Johnston	Year 12	F	1650
Johnston	Year 12	M	1509
Karama	Did not go to school	F	48
Karama	Did not go to school	M	33
Karama	Year 8	F	163
Karama	Year 8	M	151
Karama	Year 9	F	151
Karama	Year 9	M	160
Karama	Year 10	F	509
Karama	Year 10	M	560
Karama	Year 11	F	374
Karama	Year 11	M	408
Karama	Year 12	F	1463
Karama	Year 12	M	1308
Katherine	Did not go to school	F	43
Katherine	Did not go to school	M	53
Katherine	Year 8	F	138
Katherine	Year 8	M	193
Katherine	Year 9	F	209
Katherine	Year 9	M	219
Katherine	Year 10	F	642
Katherine	Year 10	M	772
Katherine	Year 11	F	377
Katherine	Year 11	M	422
Katherine	Year 12	F	1402
Katherine	Year 12	M	1292
Namatjira	Did not go to school	F	183
Namatjira	Did not go to school	M	148
Namatjira	Year 8	F	461
Namatjira	Year 8	M	458
Namatjira	Year 9	F	232
Namatjira	Year 9	M	259
Namatjira	Year 10	F	588
Namatjira	Year 10	M	637
Namatjira	Year 11	F	334
Namatjira	Year 11	M	312
Namatjira	Year 12	F	1023
Namatjira	Year 12	M	839
Nelson	Did not go to school	F	15
Nelson	Did not go to school	M	16
Nelson	Year 8	F	91
Nelson	Year 8	M	133
Nelson	Year 9	F	133
Nelson	Year 9	M	237
Nelson	Year 10	F	661
Nelson	Year 10	M	1238
Nelson	Year 11	F	437
Nelson	Year 11	M	803
Nelson	Year 12	F	1576
Nelson	Year 12	M	1984
Nhulunbuy	Did not go to school	F	41
Nhulunbuy	Did not go to school	M	44
Nhulunbuy	Year 8	F	473
Nhulunbuy	Year 8	M	484
Nhulunbuy	Year 9	F	320
Nhulunbuy	Year 9	M	375
Nhulunbuy	Year 10	F	630
Nhulunbuy	Year 10	M	711
Nhulunbuy	Year 11	F	433
Nhulunbuy	Year 11	M	402
Nhulunbuy	Year 12	F	1131
Nhulunbuy	Year 12	M	920
Nightcliff	Did not go to school	F	24
Nightcliff	Did not go to school	M	19
Nightcliff	Year 8	F	94
Nightcliff	Year 8	M	106
Nightcliff	Year 9	F	115
Nightcliff	Year 9	M	105
Nightcliff	Year 10	F	368
Nightcliff	Year 10	M	457
Nightcliff	Year 11	F	240
Nightcliff	Year 11	M	331
Nightcliff	Year 12	F	2194
Nightcliff	Year 12	M	1909
Port Darwin	Did not go to school	F	19
Port Darwin	Did not go to school	M	19
Port Darwin	Year 8	F	62
Port Darwin	Year 8	M	69
Port Darwin	Year 9	F	74
Port Darwin	Year 9	M	84
Port Darwin	Year 10	F	350
Port Darwin	Year 10	M	546
Port Darwin	Year 11	F	277
Port Darwin	Year 11	M	428
Port Darwin	Year 12	F	2602
Port Darwin	Year 12	M	3069
Sanderson	Did not go to school	F	44
Sanderson	Did not go to school	M	28
Sanderson	Year 8	F	129
Sanderson	Year 8	M	142
Sanderson	Year 9	F	127
Sanderson	Year 9	M	152
Sanderson	Year 10	F	500
Sanderson	Year 10	M	596
Sanderson	Year 11	F	407
Sanderson	Year 11	M	427
Sanderson	Year 12	F	1720
Sanderson	Year 12	M	1624
Spillett	Did not go to school	F	13
Spillett	Did not go to school	M	17
Spillett	Year 8	F	62
Spillett	Year 8	M	69
Spillett	Year 9	F	137
Spillett	Year 9	M	144
Spillett	Year 10	F	517
Spillett	Year 10	M	744
Spillett	Year 11	F	373
Spillett	Year 11	M	527
Spillett	Year 12	F	1911
Spillett	Year 12	M	1863
Stuart (NT)	Did not go to school	F	149
Stuart (NT)	Did not go to school	M	128
Stuart (NT)	Year 8	F	724
Stuart (NT)	Year 8	M	619
Stuart (NT)	Year 9	F	312
Stuart (NT)	Year 9	M	307
Stuart (NT)	Year 10	F	412
Stuart (NT)	Year 10	M	360
Stuart (NT)	Year 11	F	222
Stuart (NT)	Year 11	M	172
Stuart (NT)	Year 12	F	462
Stuart (NT)	Year 12	M	397
Wanguri	Did not go to school	F	38
Wanguri	Did not go to school	M	27
Wanguri	Year 8	F	131
Wanguri	Year 8	M	133
Wanguri	Year 9	F	116
Wanguri	Year 9	M	114
Wanguri	Year 10	F	485
Wanguri	Year 10	M	539
Wanguri	Year 11	F	325
Wanguri	Year 11	M	413
Wanguri	Year 12	F	2035
Wanguri	Year 12	M	1896
No usual address (NT)	Did not go to school	F	7
No usual address (NT)	Did not go to school	M	15
No usual address (NT)	Year 8	F	44
No usual address (NT)	Year 8	M	80
No usual address (NT)	Year 9	F	60
No usual address (NT)	Year 9	M	81
No usual address (NT)	Year 10	F	175
No usual address (NT)	Year 10	M	262
No usual address (NT)	Year 11	F	78
No usual address (NT)	Year 11	M	97
No usual address (NT)	Year 12	F	348
No usual address (NT)	Year 12	M	304
Migratory - Offshore - Shipping (NT)	Year 9	M	8
Migratory - Offshore - Shipping (NT)	Year 10	F	3
Migratory - Offshore - Shipping (NT)	Year 10	M	5
Migratory - Offshore - Shipping (NT)	Year 11	F	3
Migratory - Offshore - Shipping (NT)	Year 12	F	3
Migratory - Offshore - Shipping (NT)	Year 12	M	42
Brindabella	Did not go to school	F	124
Brindabella	Did not go to school	M	95
Brindabella	Year 8	F	814
Brindabella	Year 8	M	673
Brindabella	Year 9	F	1328
Brindabella	Year 9	M	1255
Brindabella	Year 10	F	5912
Brindabella	Year 10	M	5220
Brindabella	Year 11	F	1785
Brindabella	Year 11	M	1877
Brindabella	Year 12	F	17762
Brindabella	Year 12	M	16771
Ginninderra	Did not go to school	F	174
Ginninderra	Did not go to school	M	130
Ginninderra	Year 8	F	935
Ginninderra	Year 8	M	685
Ginninderra	Year 9	F	1211
Ginninderra	Year 9	M	1022
Ginninderra	Year 10	F	4502
Ginninderra	Year 10	M	4016
Ginninderra	Year 11	F	1547
Ginninderra	Year 11	M	1582
Ginninderra	Year 12	F	21921
Ginninderra	Year 12	M	21167
Kurrajong	Did not go to school	F	142
Kurrajong	Did not go to school	M	113
Kurrajong	Year 8	F	751
Kurrajong	Year 8	M	580
Kurrajong	Year 9	F	854
Kurrajong	Year 9	M	778
Kurrajong	Year 10	F	2846
Kurrajong	Year 10	M	2445
Kurrajong	Year 11	F	1081
Kurrajong	Year 11	M	1180
Kurrajong	Year 12	F	26970
Kurrajong	Year 12	M	26520
Murrumbidgee	Did not go to school	F	133
Murrumbidgee	Did not go to school	M	103
Murrumbidgee	Year 8	F	963
Murrumbidgee	Year 8	M	801
Murrumbidgee	Year 9	F	1198
Murrumbidgee	Year 9	M	1004
Murrumbidgee	Year 10	F	4446
Murrumbidgee	Year 10	M	3551
Murrumbidgee	Year 11	F	1585
Murrumbidgee	Year 11	M	1452
Murrumbidgee	Year 12	F	22171
Murrumbidgee	Year 12	M	21069
Yerrabi	Did not go to school	F	205
Yerrabi	Did not go to school	M	168
Yerrabi	Year 8	F	877
Yerrabi	Year 8	M	684
Yerrabi	Year 9	F	1130
Yerrabi	Year 9	M	1078
Yerrabi	Year 10	F	4512
Yerrabi	Year 10	M	4007
Yerrabi	Year 11	F	1689
Yerrabi	Year 11	M	1756
Yerrabi	Year 12	F	25105
Yerrabi	Year 12	M	24296
No usual address (ACT)	Did not go to school	M	3
No usual address (ACT)	Year 8	F	5
No usual address (ACT)	Year 8	M	8
No usual address (ACT)	Year 9	F	10
No usual address (ACT)	Year 9	M	17
No usual address (ACT)	Year 10	F	23
No usual address (ACT)	Year 10	M	63
No usual address (ACT)	Year 11	F	10
No usual address (ACT)	Year 11	M	11
No usual address (ACT)	Year 12	F	138
No usual address (ACT)	Year 12	M	120
Unclassified (OT)	Did not go to school	F	74
Unclassified (OT)	Did not go to school	M	67
Unclassified (OT)	Year 8	F	75
Unclassified (OT)	Year 8	M	124
Unclassified (OT)	Year 9	F	62
Unclassified (OT)	Year 9	M	91
Unclassified (OT)	Year 10	F	355
Unclassified (OT)	Year 10	M	393
Unclassified (OT)	Year 11	F	124
Unclassified (OT)	Year 11	M	136
Unclassified (OT)	Year 12	F	762
Unclassified (OT)	Year 12	M	696
No usual address (OT)	Year 10	F	10
No usual address (OT)	Year 10	M	6
No usual address (OT)	Year 11	F	3
No usual address (OT)	Year 12	F	16
