SED_NAME16	Age	persons
Willagee (South Metropolitan)	25-34	5286
Willagee (South Metropolitan)	35-44	5173
Willagee (South Metropolitan)	45-54	4952
Willagee (South Metropolitan)	55-64	4305
Willagee (South Metropolitan)	65-74	3227
Willagee (South Metropolitan)	75-84	2225
Willagee (South Metropolitan)	85+	1036
No usual address (WA)	0-4	161
No usual address (WA)	5-14	237
No usual address (WA)	15-19	151
No usual address (WA)	20-24	503
No usual address (WA)	25-34	1306
No usual address (WA)	35-44	910
No usual address (WA)	45-54	957
No usual address (WA)	55-64	977
No usual address (WA)	65-74	633
No usual address (WA)	75-84	98
No usual address (WA)	85+	23
Migratory - Offshore - Shipping (WA)	20-24	20
Migratory - Offshore - Shipping (WA)	25-34	127
Migratory - Offshore - Shipping (WA)	35-44	127
Migratory - Offshore - Shipping (WA)	45-54	105
Migratory - Offshore - Shipping (WA)	55-64	43
Migratory - Offshore - Shipping (WA)	65-74	8
Migratory - Offshore - Shipping (WA)	75-84	3
Migratory - Offshore - Shipping (WA)	85+	3
Bass (Apsley)	0-4	489
Bass (Apsley)	5-14	1254
Bass (Apsley)	15-19	514
Bass (Apsley)	20-24	461
Bass (Apsley)	25-34	933
Bass (Apsley)	35-44	1086
Bass (Apsley)	45-54	1425
Bass (Apsley)	55-64	1764
Bass (Apsley)	65-74	1381
Bass (Apsley)	75-84	638
Bass (Apsley)	85+	208
Bass (Launceston)	0-4	1820
Bass (Launceston)	5-14	3836
Bass (Launceston)	15-19	1995
Bass (Launceston)	20-24	2038
Bass (Launceston)	25-34	3911
Bass (Launceston)	35-44	4012
Bass (Launceston)	45-54	4435
Bass (Launceston)	55-64	4046
Bass (Launceston)	65-74	3447
Bass (Launceston)	75-84	2149
Bass (Launceston)	85+	1183
Bass (Rosevears)	0-4	1415
Bass (Rosevears)	5-14	3014
Bass (Rosevears)	15-19	1623
Bass (Rosevears)	20-24	1505
Bass (Rosevears)	25-34	2786
Bass (Rosevears)	35-44	2936
Bass (Rosevears)	45-54	3266
Bass (Rosevears)	55-64	3192
Bass (Rosevears)	65-74	2397
Bass (Rosevears)	75-84	1214
Bass (Rosevears)	85+	485
Bass (Windermere)	0-4	2046
Bass (Windermere)	5-14	4195
Bass (Windermere)	15-19	2436
Bass (Windermere)	20-24	3004
Bass (Windermere)	25-34	4180
Bass (Windermere)	35-44	3870
Bass (Windermere)	45-54	4535
Bass (Windermere)	55-64	4260
Bass (Windermere)	65-74	3526
Bass (Windermere)	75-84	1785
Bass (Windermere)	85+	682
Braddon (Mersey)	0-4	1834
Braddon (Mersey)	5-14	4021
Braddon (Mersey)	15-19	1997
Braddon (Mersey)	20-24	1648
Braddon (Mersey)	25-34	3441
Braddon (Mersey)	35-44	3713
Braddon (Mersey)	45-54	4357
Braddon (Mersey)	55-64	4481
Braddon (Mersey)	65-74	4002
Braddon (Mersey)	75-84	2107
Braddon (Mersey)	85+	855
Braddon (Montgomery)	0-4	1749
Braddon (Montgomery)	5-14	3742
Braddon (Montgomery)	15-19	2017
Braddon (Montgomery)	20-24	1822
Braddon (Montgomery)	25-34	3315
Braddon (Montgomery)	35-44	3469
Braddon (Montgomery)	45-54	4377
Braddon (Montgomery)	55-64	4608
Braddon (Montgomery)	65-74	3718
Braddon (Montgomery)	75-84	2042
Braddon (Montgomery)	85+	711
Braddon (Murchison)	0-4	1870
Braddon (Murchison)	5-14	4186
Braddon (Murchison)	15-19	1986
Braddon (Murchison)	20-24	1711
Braddon (Murchison)	25-34	3323
Braddon (Murchison)	35-44	3618
Braddon (Murchison)	45-54	4791
Braddon (Murchison)	55-64	4836
Braddon (Murchison)	65-74	3705
Braddon (Murchison)	75-84	2084
Braddon (Murchison)	85+	726
Braddon (Western Tiers)	0-4	9
Braddon (Western Tiers)	5-14	34
Braddon (Western Tiers)	15-19	6
Braddon (Western Tiers)	20-24	11
Braddon (Western Tiers)	25-34	14
Braddon (Western Tiers)	35-44	27
Braddon (Western Tiers)	45-54	33
Braddon (Western Tiers)	55-64	44
Braddon (Western Tiers)	65-74	28
Braddon (Western Tiers)	75-84	10
Denison (Derwent)	0-4	637
Denison (Derwent)	5-14	1296
Denison (Derwent)	15-19	647
Denison (Derwent)	20-24	610
Denison (Derwent)	25-34	1275
Denison (Derwent)	35-44	1273
Denison (Derwent)	45-54	1326
Denison (Derwent)	55-64	1121
Denison (Derwent)	65-74	827
Denison (Derwent)	75-84	499
Denison (Derwent)	85+	127
Denison (Elwick)	0-4	2172
Denison (Elwick)	5-14	4249
Denison (Elwick)	15-19	2251
Denison (Elwick)	20-24	2230
Denison (Elwick)	25-34	4867
Denison (Elwick)	35-44	4339
Denison (Elwick)	45-54	4744
Denison (Elwick)	55-64	4689
Denison (Elwick)	65-74	3466
Denison (Elwick)	75-84	2219
Denison (Elwick)	85+	1024
Denison (Hobart)	0-4	1535
Denison (Hobart)	5-14	3330
Denison (Hobart)	15-19	1917
Denison (Hobart)	20-24	2725
Denison (Hobart)	25-34	5324
Denison (Hobart)	35-44	4527
Denison (Hobart)	45-54	4491
Denison (Hobart)	55-64	4286
Denison (Hobart)	65-74	2928
Denison (Hobart)	75-84	1559
Denison (Hobart)	85+	920
Denison (Huon)	0-4	23
Denison (Huon)	5-14	53
Denison (Huon)	15-19	21
Denison (Huon)	20-24	28
Denison (Huon)	25-34	45
Denison (Huon)	35-44	55
Denison (Huon)	45-54	71
Denison (Huon)	55-64	95
Denison (Huon)	65-74	34
Denison (Huon)	75-84	9
Denison (Huon)	85+	3
Denison (Nelson)	0-4	987
Denison (Nelson)	5-14	2459
Denison (Nelson)	15-19	1438
Denison (Nelson)	20-24	2087
Denison (Nelson)	25-34	2953
Denison (Nelson)	35-44	2463
Denison (Nelson)	45-54	2879
Denison (Nelson)	55-64	2994
Denison (Nelson)	65-74	2354
Denison (Nelson)	75-84	1208
Denison (Nelson)	85+	622
Franklin (Derwent)	0-4	277
Franklin (Derwent)	5-14	453
Franklin (Derwent)	15-19	229
Franklin (Derwent)	20-24	182
Franklin (Derwent)	25-34	526
Franklin (Derwent)	35-44	518
Franklin (Derwent)	45-54	544
Franklin (Derwent)	55-64	540
Franklin (Derwent)	65-74	288
Franklin (Derwent)	75-84	151
Franklin (Derwent)	85+	72
Franklin (Huon)	0-4	1988
Franklin (Huon)	5-14	4798
Franklin (Huon)	15-19	2050
Franklin (Huon)	20-24	1466
Franklin (Huon)	25-34	3360
Franklin (Huon)	35-44	4307
Franklin (Huon)	45-54	5089
Franklin (Huon)	55-64	5547
Franklin (Huon)	65-74	4241
Franklin (Huon)	75-84	1875
Franklin (Huon)	85+	543
Franklin (Nelson)	0-4	787
Franklin (Nelson)	5-14	1306
Franklin (Nelson)	15-19	676
Franklin (Nelson)	20-24	610
Franklin (Nelson)	25-34	1452
Franklin (Nelson)	35-44	1344
Franklin (Nelson)	45-54	1307
Franklin (Nelson)	55-64	1259
Franklin (Nelson)	65-74	1155
Franklin (Nelson)	75-84	713
Franklin (Nelson)	85+	294
Franklin (Pembroke)	0-4	1796
Franklin (Pembroke)	5-14	3780
Franklin (Pembroke)	15-19	1905
Franklin (Pembroke)	20-24	1724
Franklin (Pembroke)	25-34	3889
Franklin (Pembroke)	35-44	4166
Franklin (Pembroke)	45-54	4490
Franklin (Pembroke)	55-64	4634
Franklin (Pembroke)	65-74	4157
Franklin (Pembroke)	75-84	2627
Franklin (Pembroke)	85+	1276
Franklin (Rumney)	0-4	1401
Franklin (Rumney)	5-14	2868
Franklin (Rumney)	15-19	1260
Franklin (Rumney)	20-24	1101
Franklin (Rumney)	25-34	2304
Franklin (Rumney)	35-44	2615
Franklin (Rumney)	45-54	2894
Franklin (Rumney)	55-64	2944
Franklin (Rumney)	65-74	1939
Franklin (Rumney)	75-84	779
Franklin (Rumney)	85+	222
Lyons (Apsley)	0-4	907
Lyons (Apsley)	5-14	2206
Lyons (Apsley)	15-19	1046
Lyons (Apsley)	20-24	725
Lyons (Apsley)	25-34	1577
Lyons (Apsley)	35-44	2013
Lyons (Apsley)	45-54	2950
Lyons (Apsley)	55-64	3760
Lyons (Apsley)	65-74	3270
Lyons (Apsley)	75-84	1355
Lyons (Apsley)	85+	421
Lyons (Derwent)	0-4	1689
Lyons (Derwent)	5-14	3649
Lyons (Derwent)	15-19	1627
Lyons (Derwent)	20-24	1435
Lyons (Derwent)	25-34	2852
Lyons (Derwent)	35-44	3033
Lyons (Derwent)	45-54	3256
Lyons (Derwent)	55-64	3268
Lyons (Derwent)	65-74	2442
Lyons (Derwent)	75-84	1054
Lyons (Derwent)	85+	245
Lyons (Rosevears)	0-4	434
Lyons (Rosevears)	5-14	1108
Lyons (Rosevears)	15-19	587
Lyons (Rosevears)	20-24	340
Lyons (Rosevears)	25-34	724
Lyons (Rosevears)	35-44	921
Lyons (Rosevears)	45-54	1455
Lyons (Rosevears)	55-64	1833
Lyons (Rosevears)	65-74	1537
Lyons (Rosevears)	75-84	653
Lyons (Rosevears)	85+	173
Lyons (Rumney)	0-4	996
Lyons (Rumney)	5-14	2020
Lyons (Rumney)	15-19	920
Lyons (Rumney)	20-24	786
Lyons (Rumney)	25-34	1830
Lyons (Rumney)	35-44	1923
Lyons (Rumney)	45-54	2407
Lyons (Rumney)	55-64	2685
Lyons (Rumney)	65-74	2049
Lyons (Rumney)	75-84	895
Lyons (Rumney)	85+	326
Lyons (Western Tiers)	0-4	1573
Lyons (Western Tiers)	5-14	3828
Lyons (Western Tiers)	15-19	1858
Lyons (Western Tiers)	20-24	1526
Lyons (Western Tiers)	25-34	2939
Lyons (Western Tiers)	35-44	3447
Lyons (Western Tiers)	45-54	4780
Lyons (Western Tiers)	55-64	5154
Lyons (Western Tiers)	65-74	4383
Lyons (Western Tiers)	75-84	1966
Lyons (Western Tiers)	85+	661
No usual address (Tas.)	0-4	40
No usual address (Tas.)	5-14	36
No usual address (Tas.)	15-19	62
No usual address (Tas.)	20-24	90
No usual address (Tas.)	25-34	183
No usual address (Tas.)	35-44	147
No usual address (Tas.)	45-54	135
No usual address (Tas.)	55-64	113
No usual address (Tas.)	65-74	84
No usual address (Tas.)	75-84	12
No usual address (Tas.)	85+	3
Migratory - Offshore - Shipping (Tas.)	20-24	8
Migratory - Offshore - Shipping (Tas.)	25-34	23
Migratory - Offshore - Shipping (Tas.)	35-44	5
Migratory - Offshore - Shipping (Tas.)	45-54	15
Migratory - Offshore - Shipping (Tas.)	55-64	12
Migratory - Offshore - Shipping (Tas.)	65-74	7
Arafura	0-4	663
Arafura	5-14	1268
Arafura	15-19	607
Arafura	20-24	653
Arafura	25-34	1286
Arafura	35-44	1127
Arafura	45-54	877
Arafura	55-64	526
Arafura	65-74	159
Arafura	75-84	52
Arafura	85+	14
Araluen	0-4	888
Araluen	5-14	1569
Araluen	15-19	632
Araluen	20-24	651
Araluen	25-34	2162
Araluen	35-44	1727
Araluen	45-54	1732
Araluen	55-64	1267
Araluen	65-74	534
Araluen	75-84	203
Araluen	85+	54
Arnhem	0-4	793
Arnhem	5-14	1526
Arnhem	15-19	745
Arnhem	20-24	655
Arnhem	25-34	1561
Arnhem	35-44	1199
Arnhem	45-54	1001
Arnhem	55-64	565
Arnhem	65-74	197
Arnhem	75-84	44
Arnhem	85+	8
Barkly	0-4	782
Barkly	5-14	1414
Barkly	15-19	646
Barkly	20-24	760
Barkly	25-34	1424
Barkly	35-44	1069
Barkly	45-54	1077
Barkly	55-64	817
Barkly	65-74	431
Barkly	75-84	117
Barkly	85+	17
Blain	0-4	1003
Blain	5-14	1520
Blain	15-19	598
Blain	20-24	710
Blain	25-34	1863
Blain	35-44	1535
Blain	45-54	1068
Blain	55-64	627
Blain	65-74	280
Blain	75-84	110
Blain	85+	17
Braitling	0-4	748
Braitling	5-14	1499
Braitling	15-19	649
Braitling	20-24	592
Braitling	25-34	1780
Braitling	35-44	1553
Braitling	45-54	1583
Braitling	55-64	1385
Braitling	65-74	587
Braitling	75-84	179
Braitling	85+	53
Brennan	0-4	858
Brennan	5-14	1270
Brennan	15-19	485
Brennan	20-24	621
Brennan	25-34	1679
Brennan	35-44	1480
Brennan	45-54	1044
Brennan	55-64	601
Brennan	65-74	214
Brennan	75-84	95
Brennan	85+	25
Casuarina	0-4	740
Casuarina	5-14	1222
Casuarina	15-19	565
Casuarina	20-24	684
Casuarina	25-34	1710
Casuarina	35-44	1462
Casuarina	45-54	1110
Casuarina	55-64	845
Casuarina	65-74	620
Casuarina	75-84	258
Casuarina	85+	104
Daly	0-4	798
Daly	5-14	1533
Daly	15-19	620
Daly	20-24	618
Daly	25-34	1513
Daly	35-44	1286
Daly	45-54	1380
Daly	55-64	1193
Daly	65-74	696
Daly	75-84	144
Daly	85+	24
Drysdale	0-4	782
Drysdale	5-14	1330
Drysdale	15-19	617
Drysdale	20-24	603
Drysdale	25-34	1421
Drysdale	35-44	1294
Drysdale	45-54	1172
Drysdale	55-64	838
Drysdale	65-74	414
Drysdale	75-84	140
Drysdale	85+	35
Fannie Bay	0-4	550
Fannie Bay	5-14	903
Fannie Bay	15-19	374
Fannie Bay	20-24	450
Fannie Bay	25-34	1812
Fannie Bay	35-44	1296
Fannie Bay	45-54	1211
Fannie Bay	55-64	929
Fannie Bay	65-74	621
Fannie Bay	75-84	295
Fannie Bay	85+	111
Fong Lim	0-4	448
Fong Lim	5-14	792
Fong Lim	15-19	391
Fong Lim	20-24	627
Fong Lim	25-34	2049
Fong Lim	35-44	1281
Fong Lim	45-54	1064
Fong Lim	55-64	821
Fong Lim	65-74	381
Fong Lim	75-84	115
Fong Lim	85+	30
Goyder (NT)	0-4	625
Goyder (NT)	5-14	1359
Goyder (NT)	15-19	594
Goyder (NT)	20-24	499
Goyder (NT)	25-34	1151
Goyder (NT)	35-44	1376
Goyder (NT)	45-54	1736
Goyder (NT)	55-64	1284
Goyder (NT)	65-74	674
Goyder (NT)	75-84	161
Goyder (NT)	85+	29
Johnston	0-4	548
Johnston	5-14	985
Johnston	15-19	463
Johnston	20-24	410
Johnston	25-34	1222
Johnston	35-44	1269
Johnston	45-54	1094
Johnston	55-64	815
Johnston	65-74	572
Johnston	75-84	231
Johnston	85+	33
Karama	0-4	585
Karama	5-14	1221
Karama	15-19	579
Karama	20-24	485
Karama	25-34	1246
Karama	35-44	1164
Karama	45-54	1067
Karama	55-64	982
Karama	65-74	439
Karama	75-84	137
Karama	85+	39
Katherine	0-4	799
Katherine	5-14	1402
Katherine	15-19	579
Katherine	20-24	652
Katherine	25-34	1775
Katherine	35-44	1269
Katherine	45-54	1403
Katherine	55-64	1064
Katherine	65-74	576
Katherine	75-84	210
Katherine	85+	41
Namatjira	0-4	595
Namatjira	5-14	1185
Namatjira	15-19	595
Namatjira	20-24	1003
Namatjira	25-34	1720
Namatjira	35-44	1235
Namatjira	45-54	1191
Namatjira	55-64	976
Namatjira	65-74	467
Namatjira	75-84	196
Namatjira	85+	74
Nelson	0-4	524
Nelson	5-14	1288
Nelson	15-19	643
Nelson	20-24	1060
Nelson	25-34	2214
Nelson	35-44	2152
Nelson	45-54	2061
Nelson	55-64	1372
Nelson	65-74	631
Nelson	75-84	157
Nelson	85+	38
Nhulunbuy	0-4	831
Nhulunbuy	5-14	1932
Nhulunbuy	15-19	846
Nhulunbuy	20-24	725
Nhulunbuy	25-34	1596
Nhulunbuy	35-44	1417
Nhulunbuy	45-54	1146
Nhulunbuy	55-64	728
Nhulunbuy	65-74	263
Nhulunbuy	75-84	49
Nhulunbuy	85+	3
Nightcliff	0-4	571
Nightcliff	5-14	848
Nightcliff	15-19	389
Nightcliff	20-24	459
Nightcliff	25-34	1776
Nightcliff	35-44	1383
Nightcliff	45-54	1130
Nightcliff	55-64	935
Nightcliff	65-74	545
Nightcliff	75-84	176
Nightcliff	85+	45
Port Darwin	0-4	498
Port Darwin	5-14	564
Port Darwin	15-19	240
Port Darwin	20-24	970
Port Darwin	25-34	3347
Port Darwin	35-44	1566
Port Darwin	45-54	1346
Port Darwin	55-64	1034
Port Darwin	65-74	471
Port Darwin	75-84	128
Port Darwin	85+	35
Sanderson	0-4	564
Sanderson	5-14	1243
Sanderson	15-19	486
Sanderson	20-24	487
Sanderson	25-34	1239
Sanderson	35-44	1300
Sanderson	45-54	1196
Sanderson	55-64	1034
Sanderson	65-74	608
Sanderson	75-84	189
Sanderson	85+	32
Spillett	0-4	906
Spillett	5-14	1332
Spillett	15-19	535
Spillett	20-24	829
Spillett	25-34	2138
Spillett	35-44	1459
Spillett	45-54	1071
Spillett	55-64	731
Spillett	65-74	308
Spillett	75-84	74
Spillett	85+	16
Stuart (NT)	0-4	663
Stuart (NT)	5-14	1322
Stuart (NT)	15-19	667
Stuart (NT)	20-24	693
Stuart (NT)	25-34	1245
Stuart (NT)	35-44	940
Stuart (NT)	45-54	879
Stuart (NT)	55-64	576
Stuart (NT)	65-74	221
Stuart (NT)	75-84	94
Stuart (NT)	85+	18
Wanguri	0-4	795
Wanguri	5-14	1204
Wanguri	15-19	503
Wanguri	20-24	579
Wanguri	25-34	1621
Wanguri	35-44	1371
Wanguri	45-54	1193
Wanguri	55-64	910
Wanguri	65-74	483
Wanguri	75-84	174
Wanguri	85+	25
No usual address (NT)	0-4	81
No usual address (NT)	5-14	123
No usual address (NT)	15-19	32
No usual address (NT)	20-24	183
No usual address (NT)	25-34	457
No usual address (NT)	35-44	396
No usual address (NT)	45-54	461
No usual address (NT)	55-64	438
No usual address (NT)	65-74	278
No usual address (NT)	75-84	38
Migratory - Offshore - Shipping (NT)	5-14	3
Migratory - Offshore - Shipping (NT)	20-24	3
Migratory - Offshore - Shipping (NT)	25-34	30
Migratory - Offshore - Shipping (NT)	35-44	19
Migratory - Offshore - Shipping (NT)	45-54	9
Migratory - Offshore - Shipping (NT)	55-64	3
Migratory - Offshore - Shipping (NT)	75-84	3
Brindabella	0-4	4803
Brindabella	5-14	8938
Brindabella	15-19	4952
Brindabella	20-24	4786
Brindabella	25-34	9610
Brindabella	35-44	9310
Brindabella	45-54	10569
Brindabella	55-64	9500
Brindabella	65-74	5008
Brindabella	75-84	2148
Brindabella	85+	812
Ginninderra	0-4	5368
Ginninderra	5-14	9071
Ginninderra	15-19	4329
Ginninderra	20-24	6783
Ginninderra	25-34	13227
Ginninderra	35-44	11443
Ginninderra	45-54	8765
Ginninderra	55-64	7518
Ginninderra	65-74	6462
Ginninderra	75-84	3044
Ginninderra	85+	1236
Kurrajong	0-4	3668
Kurrajong	5-14	6988
Kurrajong	15-19	5418
Kurrajong	20-24	9385
Kurrajong	25-34	16427
Kurrajong	35-44	10669
Kurrajong	45-54	10137
Kurrajong	55-64	8180
Kurrajong	65-74	5590
Kurrajong	75-84	3178
Kurrajong	85+	1952
Murrumbidgee	0-4	4911
Murrumbidgee	5-14	9930
Murrumbidgee	15-19	4350
Murrumbidgee	20-24	4038
Murrumbidgee	25-34	10220
Murrumbidgee	35-44	11145
Murrumbidgee	45-54	10436
Murrumbidgee	55-64	8665
Murrumbidgee	65-74	7845
Murrumbidgee	75-84	4328
Murrumbidgee	85+	1779
Yerrabi	0-4	8035
Yerrabi	5-14	12738
Yerrabi	15-19	5420
Yerrabi	20-24	6363
Yerrabi	25-34	16535
Yerrabi	35-44	15737
Yerrabi	45-54	11006
Yerrabi	55-64	7574
Yerrabi	65-74	4523
Yerrabi	75-84	1657
Yerrabi	85+	371
No usual address (ACT)	0-4	12
No usual address (ACT)	5-14	22
No usual address (ACT)	15-19	35
No usual address (ACT)	20-24	79
No usual address (ACT)	25-34	108
No usual address (ACT)	35-44	107
No usual address (ACT)	45-54	68
No usual address (ACT)	55-64	78
No usual address (ACT)	65-74	24
No usual address (ACT)	75-84	8
No usual address (ACT)	85+	3
Unclassified (OT)	0-4	261
Unclassified (OT)	5-14	543
Unclassified (OT)	15-19	205
Unclassified (OT)	20-24	199
Unclassified (OT)	25-34	566
Unclassified (OT)	35-44	633
Unclassified (OT)	45-54	707
Unclassified (OT)	55-64	701
Unclassified (OT)	65-74	463
Unclassified (OT)	75-84	182
Unclassified (OT)	85+	51
No usual address (OT)	0-4	3
No usual address (OT)	5-14	3
No usual address (OT)	15-19	3
No usual address (OT)	20-24	10
No usual address (OT)	35-44	5
No usual address (OT)	45-54	9
No usual address (OT)	55-64	11
No usual address (OT)	65-74	13
Migratory - Offshore - Shipping (OT)	25-34	3
