SED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Capalaba	0	1	1	0	500
Capalaba	0	1	1	1	150
Capalaba	1	0	0	1	4248
Capalaba	1	0	1	0	1516
Capalaba	1	0	1	1	1390
Capalaba	1	1	0	0	12165
Capalaba	1	1	0	1	786
Capalaba	1	1	1	0	2390
Capalaba	1	1	1	1	608
Chatsworth					476
Chatsworth	0	0	0	1	1571
Chatsworth	0	0	1	0	527
Chatsworth	0	0	1	1	247
Chatsworth	0	1	0	0	1758
Chatsworth	0	1	0	1	178
Chatsworth	0	1	1	0	468
Chatsworth	0	1	1	1	138
Chatsworth	1	0	0	1	3716
Chatsworth	1	0	1	0	2460
Chatsworth	1	0	1	1	1708
Chatsworth	1	1	0	0	15205
Chatsworth	1	1	0	1	530
Chatsworth	1	1	1	0	3124
Chatsworth	1	1	1	1	473
Clayfield					760
Clayfield	0	0	0	1	1229
Clayfield	0	0	1	0	573
Clayfield	0	0	1	1	186
Clayfield	0	1	0	0	1363
Clayfield	0	1	0	1	48
Clayfield	0	1	1	0	344
Clayfield	0	1	1	1	56
Clayfield	1	0	0	1	2062
Clayfield	1	0	1	0	2053
Clayfield	1	0	1	1	921
Clayfield	1	1	0	0	12299
Clayfield	1	1	0	1	267
Clayfield	1	1	1	0	2600
Clayfield	1	1	1	1	275
Cleveland					370
Cleveland	0	0	0	1	1525
Cleveland	0	0	1	0	574
Cleveland	0	0	1	1	287
Cleveland	0	1	0	0	2158
Cleveland	0	1	0	1	245
Cleveland	0	1	1	0	485
Cleveland	0	1	1	1	105
Cleveland	1	0	0	1	3849
Cleveland	1	0	1	0	2314
Cleveland	1	0	1	1	1659
Cleveland	1	1	0	0	11426
Cleveland	1	1	0	1	800
Cleveland	1	1	1	0	3028
Cleveland	1	1	1	1	523
Condamine					338
Condamine	0	0	0	1	1254
Condamine	0	0	1	0	269
Condamine	0	0	1	1	164
Condamine	0	1	0	0	2670
Condamine	0	1	0	1	359
Condamine	0	1	1	0	611
Condamine	0	1	1	1	143
Condamine	1	0	0	1	3654
Condamine	1	0	1	0	1431
Condamine	1	0	1	1	1308
Condamine	1	1	0	0	15499
Condamine	1	1	0	1	1095
Condamine	1	1	1	0	3325
Condamine	1	1	1	1	976
Cook					735
Cook	0	0	0	1	1657
Cook	0	0	1	0	232
Cook	0	0	1	1	111
Cook	0	1	0	0	3977
Cook	0	1	0	1	825
Cook	0	1	1	0	385
Cook	0	1	1	1	288
Cook	1	0	0	1	2502
Cook	1	0	1	0	591
Cook	1	0	1	1	460
Cook	1	1	0	0	11900
Cook	1	1	0	1	1833
Cook	1	1	1	0	1797
Cook	1	1	1	1	865
Coomera					501
Coomera	0	0	0	1	2137
Coomera	0	0	1	0	652
Coomera	0	0	1	1	405
Coomera	0	1	0	0	4858
Coomera	0	1	0	1	467
Coomera	0	1	1	0	946
Coomera	0	1	1	1	210
Coomera	1	0	0	1	4473
Coomera	1	0	1	0	2305
Coomera	1	0	1	1	1547
Coomera	1	1	0	0	20147
Coomera	1	1	0	1	1479
Coomera	1	1	1	0	3735
Coomera	1	1	1	1	819
Currumbin					351
Currumbin	0	0	0	1	1820
Currumbin	0	0	1	0	526
Currumbin	0	0	1	1	300
Currumbin	0	1	0	0	2123
Currumbin	0	1	0	1	231
Currumbin	0	1	1	0	518
Currumbin	0	1	1	1	133
Currumbin	1	0	0	1	3239
Currumbin	1	0	1	0	1297
Currumbin	1	0	1	1	1074
Currumbin	1	1	0	0	10407
Currumbin	1	1	0	1	638
Currumbin	1	1	1	0	1983
Currumbin	1	1	1	1	529
Dalrymple					340
Dalrymple	0	0	0	1	1218
Dalrymple	0	0	1	0	265
Dalrymple	0	0	1	1	144
Dalrymple	0	1	0	0	2472
Dalrymple	0	1	0	1	299
Dalrymple	0	1	1	0	558
Dalrymple	0	1	1	1	114
Dalrymple	1	0	0	1	2381
Dalrymple	1	0	1	0	719
Dalrymple	1	0	1	1	467
Dalrymple	1	1	0	0	11166
Dalrymple	1	1	0	1	824
Dalrymple	1	1	1	0	2191
Dalrymple	1	1	1	1	440
Everton					433
Everton	0	0	0	1	1263
Everton	0	0	1	0	412
Everton	0	0	1	1	235
Everton	0	1	0	0	1687
Everton	0	1	0	1	143
Everton	0	1	1	0	426
Everton	0	1	1	1	100
Everton	1	0	0	1	3403
Everton	1	0	1	0	2121
Everton	1	0	1	1	1468
Everton	1	1	0	0	13790
Everton	1	1	0	1	534
Everton	1	1	1	0	2863
Everton	1	1	1	1	421
Ferny Grove					269
Ferny Grove	0	0	0	1	1163
Ferny Grove	0	0	1	0	446
Ferny Grove	0	0	1	1	180
Ferny Grove	0	1	0	0	1615
Ferny Grove	0	1	0	1	159
Ferny Grove	0	1	1	0	424
Ferny Grove	0	1	1	1	72
Ferny Grove	1	0	0	1	3413
Ferny Grove	1	0	1	0	2115
Ferny Grove	1	0	1	1	1743
Ferny Grove	1	1	0	0	14241
Ferny Grove	1	1	0	1	653
Ferny Grove	1	1	1	0	3293
Ferny Grove	1	1	1	1	470
Gaven					363
Gaven	0	0	0	1	1956
Gaven	0	0	1	0	562
Gaven	0	0	1	1	317
Gaven	0	1	0	0	3261
Gaven	0	1	0	1	489
Gaven	0	1	1	0	764
Gaven	0	1	1	1	216
Gaven	1	0	0	1	4330
Gaven	1	0	1	0	1873
Gaven	1	0	1	1	1567
Gaven	1	1	0	0	15882
Gaven	1	1	0	1	1369
Gaven	1	1	1	0	3213
Gaven	1	1	1	1	720
Gladstone					338
Gladstone	0	0	0	1	1190
Gladstone	0	0	1	0	308
Gladstone	0	0	1	1	134
Gladstone	0	1	0	0	2851
Gladstone	0	1	0	1	254
Gladstone	0	1	1	0	523
Gladstone	0	1	1	1	81
Gladstone	1	0	0	1	2822
Gladstone	1	0	1	0	1168
Gladstone	1	0	1	1	877
Gladstone	1	1	0	0	16436
Gladstone	1	1	0	1	1055
Gladstone	1	1	1	0	3146
Gladstone	1	1	1	1	578
Glass House					312
Glass House	0	0	0	1	1582
Glass House	0	0	1	0	378
Glass House	0	0	1	1	225
Glass House	0	1	0	0	2528
Glass House	0	1	0	1	321
Glass House	0	1	1	0	577
Glass House	0	1	1	1	157
Glass House	1	0	0	1	3919
Glass House	1	0	1	0	1537
Glass House	1	0	1	1	1186
Glass House	1	1	0	0	12786
Glass House	1	1	0	1	1197
Glass House	1	1	1	0	2671
Glass House	1	1	1	1	751
Greenslopes					687
Greenslopes	0	0	0	1	1327
Greenslopes	0	0	1	0	438
Greenslopes	0	0	1	1	221
Greenslopes	0	1	0	0	1535
Greenslopes	0	1	0	1	145
Greenslopes	0	1	1	0	389
Greenslopes	0	1	1	1	74
Greenslopes	1	0	0	1	1940
Greenslopes	1	0	1	0	1804
Greenslopes	1	0	1	1	1018
Greenslopes	1	1	0	0	13339
Greenslopes	1	1	0	1	316
Greenslopes	1	1	1	0	2290
Greenslopes	1	1	1	1	324
Gregory					292
Gregory	0	0	0	1	709
Gregory	0	0	1	0	145
Gregory	0	0	1	1	73
Gregory	0	1	0	0	1723
Gregory	0	1	0	1	239
Gregory	0	1	1	0	353
Gregory	0	1	1	1	61
Gregory	1	0	0	1	1888
Gregory	1	0	1	0	580
Gregory	1	0	1	1	602
Gregory	1	1	0	0	12362
Gregory	1	1	0	1	584
Gregory	1	1	1	0	1848
Gregory	1	1	1	1	424
Gympie					284
Gympie	0	0	0	1	1642
Gympie	0	0	1	0	433
Gympie	0	0	1	1	178
Gympie	0	1	0	0	2950
Gympie	0	1	0	1	298
Gympie	0	1	1	0	587
Gympie	0	1	1	1	132
Gympie	1	0	0	1	2887
Gympie	1	0	1	0	946
Gympie	1	0	1	1	596
Gympie	1	1	0	0	9756
Gympie	1	1	0	1	789
Gympie	1	1	1	0	2204
Gympie	1	1	1	1	618
Hervey Bay					333
Hervey Bay	0	0	0	1	1704
Hervey Bay	0	0	1	0	465
Hervey Bay	0	0	1	1	250
Hervey Bay	0	1	0	0	3222
Hervey Bay	0	1	0	1	484
Hervey Bay	0	1	1	0	784
Hervey Bay	0	1	1	1	173
Hervey Bay	1	0	0	1	2765
Hervey Bay	1	0	1	0	968
Hervey Bay	1	0	1	1	502
Hervey Bay	1	1	0	0	9273
Hervey Bay	1	1	0	1	749
Hervey Bay	1	1	1	0	1951
Hervey Bay	1	1	1	1	454
Hinchinbrook					342
Hinchinbrook	0	0	0	1	1278
Hinchinbrook	0	0	1	0	276
Hinchinbrook	0	0	1	1	169
Hinchinbrook	0	1	0	0	2500
Hinchinbrook	0	1	0	1	292
Hinchinbrook	0	1	1	0	455
Hinchinbrook	0	1	1	1	124
Hinchinbrook	1	0	0	1	2832
Hinchinbrook	1	0	1	0	1137
Hinchinbrook	1	0	1	1	813
Hinchinbrook	1	1	0	0	13620
Hinchinbrook	1	1	0	1	854
Hinchinbrook	1	1	1	0	2374
Hinchinbrook	1	1	1	1	459
Inala					744
Inala	0	0	0	1	2487
Inala	0	0	1	0	708
Inala	0	0	1	1	575
Inala	0	1	0	0	3639
Inala	0	1	0	1	637
Inala	0	1	1	0	966
Inala	0	1	1	1	304
Inala	1	0	0	1	3547
Inala	1	0	1	0	1526
Inala	1	0	1	1	1538
Inala	1	1	0	0	13661
Inala	1	1	0	1	1393
Inala	1	1	1	0	3393
Inala	1	1	1	1	1257
Indooroopilly					817
Indooroopilly	0	0	0	1	840
Indooroopilly	0	0	1	0	589
Indooroopilly	0	0	1	1	146
Indooroopilly	0	1	0	0	998
Indooroopilly	0	1	0	1	45
Indooroopilly	0	1	1	0	325
Indooroopilly	0	1	1	1	30
Indooroopilly	1	0	0	1	1862
Indooroopilly	1	0	1	0	2327
Indooroopilly	1	0	1	1	942
Indooroopilly	1	1	0	0	11650
Indooroopilly	1	1	0	1	206
Indooroopilly	1	1	1	0	2583
Indooroopilly	1	1	1	1	181
Ipswich					540
Ipswich	0	0	0	1	2074
Ipswich	0	0	1	0	474
Ipswich	0	0	1	1	270
Ipswich	0	1	0	0	3695
Ipswich	0	1	0	1	462
Ipswich	0	1	1	0	733
Ipswich	0	1	1	1	296
Ipswich	1	0	0	1	3352
Ipswich	1	0	1	0	1289
Ipswich	1	0	1	1	985
Ipswich	1	1	0	0	12450
Ipswich	1	1	0	1	917
Ipswich	1	1	1	0	2309
Ipswich	1	1	1	1	682
Ipswich West					430
Ipswich West	0	0	0	1	1871
Ipswich West	0	0	1	0	474
Ipswich West	0	0	1	1	312
Ipswich West	0	1	0	0	3934
Ipswich West	0	1	0	1	573
Ipswich West	0	1	1	0	789
Ipswich West	0	1	1	1	234
Ipswich West	1	0	0	1	3774
Ipswich West	1	0	1	0	1437
Ipswich West	1	0	1	1	1086
Ipswich West	1	1	0	0	13244
Ipswich West	1	1	0	1	1092
Ipswich West	1	1	1	0	2813
Ipswich West	1	1	1	1	851
Kallangur					376
Kallangur	0	0	0	1	1654
Kallangur	0	0	1	0	529
Kallangur	0	0	1	1	309
Kallangur	0	1	0	0	3394
Kallangur	0	1	0	1	380
Kallangur	0	1	1	0	662
Kallangur	0	1	1	1	166
Kallangur	1	0	0	1	3770
Kallangur	1	0	1	0	1347
Kallangur	1	0	1	1	1165
Kallangur	1	1	0	0	14778
Kallangur	1	1	0	1	1052
Kallangur	1	1	1	0	2714
Kallangur	1	1	1	1	674
Kawana					352
Kawana	0	0	0	1	1614
Kawana	0	0	1	0	577
Kawana	0	0	1	1	279
Kawana	0	1	0	0	2604
Kawana	0	1	0	1	343
Kawana	0	1	1	0	658
Kawana	0	1	1	1	122
Kawana	1	0	0	1	3021
Kawana	1	0	1	0	1432
Kawana	1	0	1	1	1099
Kawana	1	1	0	0	13092
Kawana	1	1	0	1	873
Kawana	1	1	1	0	2909
Kawana	1	1	1	1	398
Keppel					368
Keppel	0	0	0	1	1350
Keppel	0	0	1	0	359
Keppel	0	0	1	1	207
Keppel	0	1	0	0	2887
Keppel	0	1	0	1	356
Keppel	0	1	1	0	687
Keppel	0	1	1	1	125
Keppel	1	0	0	1	3420
Keppel	1	0	1	0	1441
Keppel	1	0	1	1	932
Keppel	1	1	0	0	12996
Keppel	1	1	0	1	1004
Keppel	1	1	1	0	2766
Keppel	1	1	1	1	616
Lockyer					379
Lockyer	0	0	0	1	1430
Lockyer	0	0	1	0	331
Lockyer	0	0	1	1	276
Lockyer	0	1	0	0	2613
Lockyer	0	1	0	1	400
Lockyer	0	1	1	0	567
Lockyer	0	1	1	1	175
Lockyer	1	0	0	1	3789
Lockyer	1	0	1	0	1379
Lockyer	1	0	1	1	1298
Lockyer	1	1	0	0	13605
Lockyer	1	1	0	1	1318
Lockyer	1	1	1	0	3008
Lockyer	1	1	1	1	1007
Logan					360
Logan	0	0	0	1	1546
Logan	0	0	1	0	375
Logan	0	0	1	1	294
Logan	0	1	0	0	2642
Logan	0	1	0	1	365
Logan	0	1	1	0	608
Logan	0	1	1	1	209
Logan	1	0	0	1	4870
Logan	1	0	1	0	1518
Logan	1	0	1	1	1627
Logan	1	1	0	0	12876
Logan	1	1	0	1	1633
Logan	1	1	1	0	2963
Logan	1	1	1	1	1062
Lytton					500
Lytton	0	0	0	1	1808
Lytton	0	0	1	0	486
Lytton	0	0	1	1	336
Lytton	0	1	0	0	2378
Lytton	0	1	0	1	321
Lytton	0	1	1	0	547
Lytton	0	1	1	1	106
Lytton	1	0	0	1	3286
Lytton	1	0	1	0	1771
Lytton	1	0	1	1	1099
Lytton	1	1	0	0	12932
Lytton	1	1	0	1	763
Lytton	1	1	1	0	2635
Lytton	1	1	1	1	367
Mackay					399
Mackay	0	0	0	1	1364
Mackay	0	0	1	0	300
Mackay	0	0	1	1	181
Mackay	0	1	0	0	2534
Mackay	0	1	0	1	367
Mackay	0	1	1	0	478
Mackay	0	1	1	1	93
Mackay	1	0	0	1	2400
Mackay	1	0	1	0	962
Mackay	1	0	1	1	674
Mackay	1	1	0	0	9297
Mackay	1	1	0	1	714
Mackay	1	1	1	0	1691
Mackay	1	1	1	1	438
Mansfield					483
Mansfield	0	0	0	1	1438
Mansfield	0	0	1	0	423
Mansfield	0	0	1	1	257
Mansfield	0	1	0	0	1494
Mansfield	0	1	0	1	206
Mansfield	0	1	1	0	416
Mansfield	0	1	1	1	120
Mansfield	1	0	0	1	3199
Mansfield	1	0	1	0	2225
Mansfield	1	0	1	1	1598
Mansfield	1	1	0	0	12248
Mansfield	1	1	0	1	496
Mansfield	1	1	1	0	3248
Mansfield	1	1	1	1	460
Maroochydore					491
Maroochydore	0	0	0	1	1678
Maroochydore	0	0	1	0	582
Maroochydore	0	0	1	1	232
Maroochydore	0	1	0	0	2403
Maroochydore	0	1	0	1	230
Maroochydore	0	1	1	0	422
Maroochydore	0	1	1	1	78
Maroochydore	1	0	0	1	2443
Maroochydore	1	0	1	0	1189
Maroochydore	1	0	1	1	735
Maroochydore	1	1	0	0	9879
Maroochydore	1	1	0	1	515
Maroochydore	1	1	1	0	1569
Maroochydore	1	1	1	1	290
Maryborough					371
Maryborough	0	0	0	1	1600
Maryborough	0	0	1	0	365
Maryborough	0	0	1	1	198
Maryborough	0	1	0	0	3005
Maryborough	0	1	0	1	317
Maryborough	0	1	1	0	546
Maryborough	0	1	1	1	147
Maryborough	1	0	0	1	2894
Maryborough	1	0	1	0	983
Maryborough	1	0	1	1	723
Maryborough	1	1	0	0	9171
Maryborough	1	1	0	1	855
Maryborough	1	1	1	0	2064
Maryborough	1	1	1	1	478
Mermaid Beach					503
Mermaid Beach	0	0	0	1	1762
Mermaid Beach	0	0	1	0	650
Mermaid Beach	0	0	1	1	299
Mermaid Beach	0	1	0	0	2075
Mermaid Beach	0	1	0	1	195
Mermaid Beach	0	1	1	0	530
Mermaid Beach	0	1	1	1	111
Mermaid Beach	1	0	0	1	3402
Mermaid Beach	1	0	1	0	2012
Mermaid Beach	1	0	1	1	1135
Mermaid Beach	1	1	0	0	11393
Mermaid Beach	1	1	0	1	626
Mermaid Beach	1	1	1	0	2341
Mermaid Beach	1	1	1	1	319
Mirani					301
Mirani	0	0	0	1	1158
Mirani	0	0	1	0	272
Mirani	0	0	1	1	153
Mirani	0	1	0	0	2263
Mirani	0	1	0	1	226
Mirani	0	1	1	0	485
Mirani	0	1	1	1	102
Mirani	1	0	0	1	3470
Mirani	1	0	1	0	1164
Mirani	1	0	1	1	715
Mirani	1	1	0	0	13376
Mirani	1	1	0	1	1122
Mirani	1	1	1	0	2658
Mirani	1	1	1	1	600
Moggill					256
Moggill	0	0	0	1	941
Moggill	0	0	1	0	586
Moggill	0	0	1	1	272
Moggill	0	1	0	0	1282
Moggill	0	1	0	1	119
Moggill	0	1	1	0	506
Moggill	0	1	1	1	77
Moggill	1	0	0	1	3325
Moggill	1	0	1	0	3483
Moggill	1	0	1	1	1698
Moggill	1	1	0	0	14307
Moggill	1	1	0	1	474
Moggill	1	1	1	0	3823
Moggill	1	1	1	1	497
Morayfield					351
Morayfield	0	0	0	1	1893
Morayfield	0	0	1	0	514
Morayfield	0	0	1	1	326
Morayfield	0	1	0	0	3914
Morayfield	0	1	0	1	519
Morayfield	0	1	1	0	797
Morayfield	0	1	1	1	236
Morayfield	1	0	0	1	4229
Morayfield	1	0	1	0	1748
Morayfield	1	0	1	1	1466
Morayfield	1	1	0	0	14629
Morayfield	1	1	0	1	1475
Morayfield	1	1	1	0	3630
Morayfield	1	1	1	1	946
Mount Coot-tha					833
Mount Coot-tha	0	0	0	1	759
Mount Coot-tha	0	0	1	0	480
Mount Coot-tha	0	0	1	1	153
Mount Coot-tha	0	1	0	0	853
Mount Coot-tha	0	1	0	1	38
Mount Coot-tha	0	1	1	0	243
Mount Coot-tha	0	1	1	1	16
Mount Coot-tha	1	0	0	1	1396
Mount Coot-tha	1	0	1	0	1661
Mount Coot-tha	1	0	1	1	689
Mount Coot-tha	1	1	0	0	10214
Mount Coot-tha	1	1	0	1	120
Mount Coot-tha	1	1	1	0	1729
Mount Coot-tha	1	1	1	1	122
Mount Isa					287
Mount Isa	0	0	0	1	824
Mount Isa	0	0	1	0	121
Mount Isa	0	0	1	1	101
Mount Isa	0	1	0	0	2061
Mount Isa	0	1	0	1	430
Mount Isa	0	1	1	0	285
Mount Isa	0	1	1	1	136
Mount Isa	1	0	0	1	1373
Mount Isa	1	0	1	0	370
Mount Isa	1	0	1	1	275
Mount Isa	1	1	0	0	8401
Mount Isa	1	1	0	1	983
Mount Isa	1	1	1	0	1065
Mount Isa	1	1	1	1	294
Mount Ommaney					430
Mount Ommaney	0	0	0	1	1243
Mount Ommaney	0	0	1	0	486
Mount Ommaney	0	0	1	1	289
Mount Ommaney	0	1	0	0	1455
Mount Ommaney	0	1	0	1	133
Mount Ommaney	0	1	1	0	435
Mount Ommaney	0	1	1	1	53
Mount Ommaney	1	0	0	1	3422
Mount Ommaney	1	0	1	0	2423
Mount Ommaney	1	0	1	1	1382
Mount Ommaney	1	1	0	0	13728
Mount Ommaney	1	1	0	1	528
Mount Ommaney	1	1	1	0	3174
Mount Ommaney	1	1	1	1	464
Mudgeeraba					336
Mudgeeraba	0	0	0	1	1659
Mudgeeraba	0	0	1	0	680
Mudgeeraba	0	0	1	1	288
Mudgeeraba	0	1	0	0	2729
Mudgeeraba	0	1	0	1	266
Mudgeeraba	0	1	1	0	650
Mudgeeraba	0	1	1	1	159
Mudgeeraba	1	0	0	1	4079
Mudgeeraba	1	0	1	0	2118
Mudgeeraba	1	0	1	1	1492
Mudgeeraba	1	1	0	0	15236
Mudgeeraba	1	1	0	1	1049
Mudgeeraba	1	1	1	0	3096
Mudgeeraba	1	1	1	1	532
Mulgrave					484
Mulgrave	0	0	0	1	1733
Mulgrave	0	0	1	0	379
Mulgrave	0	0	1	1	313
Mulgrave	0	1	0	0	4192
Mulgrave	0	1	0	1	697
Mulgrave	0	1	1	0	912
Mulgrave	0	1	1	1	323
Mulgrave	1	0	0	1	2913
Mulgrave	1	0	1	0	1020
Mulgrave	1	0	1	1	910
Mulgrave	1	1	0	0	12728
Mulgrave	1	1	0	1	1423
Mulgrave	1	1	1	0	2658
Mulgrave	1	1	1	1	953
Mundingburra					509
Mundingburra	0	0	0	1	1511
Mundingburra	0	0	1	0	494
Mundingburra	0	0	1	1	273
Mundingburra	0	1	0	0	2418
Mundingburra	0	1	0	1	338
Mundingburra	0	1	1	0	621
Mundingburra	0	1	1	1	191
Mundingburra	1	0	0	1	2310
Mundingburra	1	0	1	0	1344
Mundingburra	1	0	1	1	910
Mundingburra	1	1	0	0	9614
Mundingburra	1	1	0	1	607
Mundingburra	1	1	1	0	2454
Mundingburra	1	1	1	1	502
Murrumba					486
Murrumba	0	0	0	1	2096
Murrumba	0	0	1	0	575
Murrumba	0	0	1	1	372
Murrumba	0	1	0	0	4971
Murrumba	0	1	0	1	579
Murrumba	0	1	1	0	1068
Murrumba	0	1	1	1	279
Murrumba	1	0	0	1	4210
Murrumba	1	0	1	0	1985
Murrumba	1	0	1	1	1583
Murrumba	1	1	0	0	21401
Murrumba	1	1	0	1	1639
Murrumba	1	1	1	0	4135
Murrumba	1	1	1	1	1112
Nanango					360
Nanango	0	0	0	1	1378
Nanango	0	0	1	0	272
Nanango	0	0	1	1	172
Nanango	0	1	0	0	2728
Nanango	0	1	0	1	339
Nanango	0	1	1	0	647
Nanango	0	1	1	1	80
Nanango	1	0	0	1	2794
Nanango	1	0	1	0	924
Nanango	1	0	1	1	621
Nanango	1	1	0	0	11088
Nanango	1	1	0	1	892
Nanango	1	1	1	0	2353
Nanango	1	1	1	1	493
Nicklin					281
Nicklin	0	0	0	1	1581
Nicklin	0	0	1	0	463
Nicklin	0	0	1	1	203
Nicklin	0	1	0	0	2674
Nicklin	0	1	0	1	310
Nicklin	0	1	1	0	508
Nicklin	0	1	1	1	131
Nicklin	1	0	0	1	3330
Nicklin	1	0	1	0	1156
Nicklin	1	0	1	1	925
Nicklin	1	1	0	0	12271
Nicklin	1	1	0	1	849
Nicklin	1	1	1	0	2458
Nicklin	1	1	1	1	583
Noosa					230
Noosa	0	0	0	1	1495
Noosa	0	0	1	0	476
Noosa	0	0	1	1	220
Noosa	0	1	0	0	2154
Noosa	0	1	0	1	273
Noosa	0	1	1	0	559
Noosa	0	1	1	1	112
Noosa	1	0	0	1	2920
Noosa	1	0	1	0	1444
Noosa	1	0	1	1	773
Noosa	1	1	0	0	11845
Noosa	1	1	0	1	615
Noosa	1	1	1	0	2533
Noosa	1	1	1	1	374
Nudgee					796
Nudgee	0	0	0	1	2239
Nudgee	0	0	1	0	501
Nudgee	0	0	1	1	296
Nudgee	0	1	0	0	2286
Nudgee	0	1	0	1	285
Nudgee	0	1	1	0	487
Nudgee	0	1	1	1	115
Nudgee	1	0	0	1	2826
Nudgee	1	0	1	0	1361
Nudgee	1	0	1	1	897
Nudgee	1	1	0	0	14133
Nudgee	1	1	0	1	617
Nudgee	1	1	1	0	2035
Nudgee	1	1	1	1	392
Pine Rivers					459
Pine Rivers	0	0	0	1	1753
Pine Rivers	0	0	1	0	501
Pine Rivers	0	0	1	1	312
Pine Rivers	0	1	0	0	2646
Pine Rivers	0	1	0	1	275
Pine Rivers	0	1	1	0	600
Pine Rivers	0	1	1	1	178
Pine Rivers	1	0	0	1	4078
Pine Rivers	1	0	1	0	1710
Pine Rivers	1	0	1	1	1510
Pine Rivers	1	1	0	0	15699
Pine Rivers	1	1	0	1	974
Pine Rivers	1	1	1	0	3119
Pine Rivers	1	1	1	1	820
Pumicestone					415
Pumicestone	0	0	0	1	1948
Pumicestone	0	0	1	0	524
Pumicestone	0	0	1	1	282
Pumicestone	0	1	0	0	3411
Pumicestone	0	1	0	1	520
Pumicestone	0	1	1	0	668
Pumicestone	0	1	1	1	171
Pumicestone	1	0	0	1	3331
Pumicestone	1	0	1	0	1015
Pumicestone	1	0	1	1	727
Pumicestone	1	1	0	0	9289
Pumicestone	1	1	0	1	931
Pumicestone	1	1	1	0	1763
Pumicestone	1	1	1	1	486
Redcliffe					485
Redcliffe	0	0	0	1	2251
Redcliffe	0	0	1	0	569
Redcliffe	0	0	1	1	249
Redcliffe	0	1	0	0	2862
Redcliffe	0	1	0	1	322
Redcliffe	0	1	1	0	557
Redcliffe	0	1	1	1	103
Redcliffe	1	0	0	1	3095
Redcliffe	1	0	1	0	1177
Redcliffe	1	0	1	1	829
Redcliffe	1	1	0	0	8891
Redcliffe	1	1	0	1	744
Redcliffe	1	1	1	0	1851
Redcliffe	1	1	1	1	443
Redlands					267
Redlands	0	0	0	1	1402
Redlands	0	0	1	0	359
Redlands	0	0	1	1	238
Redlands	0	1	0	0	2263
Redlands	0	1	0	1	209
Redlands	0	1	1	0	513
Redlands	0	1	1	1	106
Redlands	1	0	0	1	3826
Redlands	1	0	1	0	1796
Redlands	1	0	1	1	1507
Redlands	1	1	0	0	12739
Redlands	1	1	0	1	900
Redlands	1	1	1	0	3045
Redlands	1	1	1	1	729
Rockhampton					510
Rockhampton	0	0	0	1	1821
Rockhampton	0	0	1	0	394
Rockhampton	0	0	1	1	252
Rockhampton	0	1	0	0	3555
Rockhampton	0	1	0	1	351
Rockhampton	0	1	1	0	635
Rockhampton	0	1	1	1	182
Rockhampton	1	0	0	1	2632
Rockhampton	1	0	1	0	911
Rockhampton	1	0	1	1	758
Rockhampton	1	1	0	0	11054
Rockhampton	1	1	0	1	794
Rockhampton	1	1	1	0	1995
Rockhampton	1	1	1	1	564
Sandgate					525
Sandgate	0	0	0	1	1833
Sandgate	0	0	1	0	471
Sandgate	0	0	1	1	286
Sandgate	0	1	0	0	2060
Sandgate	0	1	0	1	291
Sandgate	0	1	1	0	427
Sandgate	0	1	1	1	136
Sandgate	1	0	0	1	3361
Sandgate	1	0	1	0	1708
Sandgate	1	0	1	1	1183
Sandgate	1	1	0	0	13713
Sandgate	1	1	0	1	695
Sandgate	1	1	1	0	2406
Sandgate	1	1	1	1	524
South Brisbane					954
South Brisbane	0	0	0	1	1016
South Brisbane	0	0	1	0	577
South Brisbane	0	0	1	1	141
South Brisbane	0	1	0	0	1254
South Brisbane	0	1	0	1	76
South Brisbane	0	1	1	0	351
South Brisbane	0	1	1	1	43
South Brisbane	1	0	0	1	1386
South Brisbane	1	0	1	0	1466
South Brisbane	1	0	1	1	580
South Brisbane	1	1	0	0	8389
South Brisbane	1	1	0	1	238
South Brisbane	1	1	1	0	1701
South Brisbane	1	1	1	1	148
Southern Downs					394
Southern Downs	0	0	0	1	1321
Southern Downs	0	0	1	0	249
Southern Downs	0	0	1	1	146
Southern Downs	0	1	0	0	2503
Southern Downs	0	1	0	1	339
Southern Downs	0	1	1	0	475
Southern Downs	0	1	1	1	136
Southern Downs	1	0	0	1	2647
Southern Downs	1	0	1	0	963
Southern Downs	1	0	1	1	752
Southern Downs	1	1	0	0	10744
Southern Downs	1	1	0	1	717
Southern Downs	1	1	1	0	2428
Southern Downs	1	1	1	1	596
Southport					590
Southport	0	0	0	1	2496
Southport	0	0	1	0	675
Southport	0	0	1	1	316
Southport	0	1	0	0	2732
Southport	0	1	0	1	344
Southport	0	1	1	0	604
Southport	0	1	1	1	175
Southport	1	0	0	1	3053
Southport	1	0	1	0	1625
Southport	1	0	1	1	1237
Southport	1	1	0	0	10862
Southport	1	1	0	1	702
Southport	1	1	1	0	2141
Southport	1	1	1	1	374
Springwood					338
Springwood	0	0	0	1	1716
Springwood	0	0	1	0	494
Springwood	0	0	1	1	341
Springwood	0	1	0	0	2091
Springwood	0	1	0	1	290
Springwood	0	1	1	0	531
Springwood	0	1	1	1	92
Springwood	1	0	0	1	4237
Springwood	1	0	1	0	1803
Springwood	1	0	1	1	1551
Springwood	1	1	0	0	13519
Springwood	1	1	0	1	958
Springwood	1	1	1	0	2627
Springwood	1	1	1	1	649
Stafford					750
Stafford	0	0	0	1	1352
Stafford	0	0	1	0	479
