SED_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Drysdale	0	2	110
Drysdale	0	3	16
Drysdale	0	4	9
Drysdale	0	6	3
Drysdale	1	2	753
Drysdale	1	3	484
Drysdale	1	4	438
Drysdale	1	5	221
Drysdale	1	6	132
Fannie Bay	0	1	927
Fannie Bay	0	2	174
Fannie Bay	0	3	47
Fannie Bay	0	4	19
Fannie Bay	0	5	8
Fannie Bay	0	6	3
Fannie Bay	1	2	989
Fannie Bay	1	3	443
Fannie Bay	1	4	382
Fannie Bay	1	5	141
Fannie Bay	1	6	60
Fong Lim	0	1	594
Fong Lim	0	2	209
Fong Lim	0	3	95
Fong Lim	0	4	32
Fong Lim	0	5	6
Fong Lim	1	2	872
Fong Lim	1	3	433
Fong Lim	1	4	340
Fong Lim	1	5	117
Fong Lim	1	6	102
Goyder (NT)	0	1	541
Goyder (NT)	0	2	89
Goyder (NT)	0	3	13
Goyder (NT)	0	4	5
Goyder (NT)	0	5	3
Goyder (NT)	1	2	905
Goyder (NT)	1	3	436
Goyder (NT)	1	4	538
Goyder (NT)	1	5	252
Goyder (NT)	1	6	165
Johnston	0	1	493
Johnston	0	2	101
Johnston	0	3	35
Johnston	0	4	7
Johnston	0	6	3
Johnston	1	2	633
Johnston	1	3	478
Johnston	1	4	392
Johnston	1	5	209
Johnston	1	6	114
Karama	0	1	478
Karama	0	2	73
Karama	0	3	24
Karama	0	4	3
Karama	0	6	3
Karama	1	2	583
Karama	1	3	436
Karama	1	4	402
Karama	1	5	188
Karama	1	6	191
Katherine	0	1	626
Katherine	0	2	73
Katherine	0	3	20
Katherine	0	4	11
Katherine	0	5	3
Katherine	1	2	722
Katherine	1	3	402
Katherine	1	4	429
Katherine	1	5	189
Katherine	1	6	151
Namatjira	0	1	677
Namatjira	0	2	80
Namatjira	0	3	16
Namatjira	0	4	14
Namatjira	1	2	531
Namatjira	1	3	242
Namatjira	1	4	197
Namatjira	1	5	138
Namatjira	1	6	297
Nelson	0	1	416
Nelson	0	2	94
Nelson	0	3	10
Nelson	0	4	4
Nelson	1	2	786
Nelson	1	3	453
Nelson	1	4	493
Nelson	1	5	237
Nelson	1	6	135
Nhulunbuy	0	1	316
Nhulunbuy	0	2	30
Nhulunbuy	0	3	3
Nhulunbuy	0	4	3
Nhulunbuy	1	2	353
Nhulunbuy	1	3	198
Nhulunbuy	1	4	271
Nhulunbuy	1	5	174
Nhulunbuy	1	6	492
Nightcliff	0	1	826
Nightcliff	0	2	170
Nightcliff	0	3	49
Nightcliff	0	4	19
Nightcliff	0	5	4
Nightcliff	0	6	4
Nightcliff	1	2	857
Nightcliff	1	3	441
Nightcliff	1	4	370
Nightcliff	1	5	165
Nightcliff	1	6	64
Port Darwin	0	1	1217
Port Darwin	0	2	235
Port Darwin	0	3	94
Port Darwin	0	4	22
Port Darwin	0	5	8
Port Darwin	0	6	12
Port Darwin	1	2	1189
Port Darwin	1	3	434
Port Darwin	1	4	306
Port Darwin	1	5	103
Port Darwin	1	6	39
Sanderson	0	1	435
Sanderson	0	2	99
Sanderson	0	3	19
Sanderson	0	4	3
Sanderson	0	5	4
Sanderson	1	2	794
Sanderson	1	3	500
Sanderson	1	4	469
Sanderson	1	5	191
Sanderson	1	6	142
Spillett	0	1	476
Spillett	0	2	93
Spillett	0	3	34
Spillett	0	4	8
Spillett	1	2	807
Spillett	1	3	516
Spillett	1	4	529
Spillett	1	5	248
Spillett	1	6	114
Stuart (NT)	0	1	248
Stuart (NT)	0	2	18
Stuart (NT)	1	2	244
Stuart (NT)	1	3	123
Stuart (NT)	1	4	163
Stuart (NT)	1	5	146
Stuart (NT)	1	6	421
Wanguri	0	1	438
Wanguri	0	2	83
Wanguri	0	3	20
Wanguri	0	4	5
Wanguri	0	5	6
Wanguri	1	2	750
Wanguri	1	3	502
Wanguri	1	4	571
Wanguri	1	5	253
Wanguri	1	6	147
Brindabella	0	1	5055
Brindabella	0	2	422
Brindabella	0	3	87
Brindabella	0	4	31
Brindabella	0	5	10
Brindabella	1	2	7586
Brindabella	1	3	4509
Brindabella	1	4	4648
Brindabella	1	5	1738
Brindabella	1	6	738
Ginninderra	0	1	7245
Ginninderra	0	2	940
Ginninderra	0	3	389
Ginninderra	0	4	138
Ginninderra	0	5	39
Ginninderra	0	6	30
Ginninderra	1	2	8555
Ginninderra	1	3	4362
Ginninderra	1	4	4306
Ginninderra	1	5	1564
Ginninderra	1	6	712
Kurrajong	0	1	10350
Kurrajong	0	2	1631
Kurrajong	0	3	761
Kurrajong	0	4	245
Kurrajong	0	5	69
Kurrajong	0	6	27
Kurrajong	1	2	9226
Kurrajong	1	3	3563
Kurrajong	1	4	3313
Kurrajong	1	5	1112
Kurrajong	1	6	365
Murrumbidgee	0	1	7529
Murrumbidgee	0	2	640
Murrumbidgee	0	3	142
Murrumbidgee	0	4	41
Murrumbidgee	0	5	12
Murrumbidgee	0	6	7
Murrumbidgee	1	2	8997
Murrumbidgee	1	3	4381
Murrumbidgee	1	4	4631
Murrumbidgee	1	5	1760
Murrumbidgee	1	6	666
Yerrabi	0	1	5232
Yerrabi	0	2	738
Yerrabi	0	3	306
Yerrabi	0	4	130
Yerrabi	0	5	63
Yerrabi	0	6	48
Yerrabi	1	2	8187
Yerrabi	1	3	5677
Yerrabi	1	4	6302
Yerrabi	1	5	2367
Yerrabi	1	6	1050
Unclassified (OT)	0	1	369
Unclassified (OT)	0	2	12
Unclassified (OT)	1	2	463
Unclassified (OT)	1	3	201
Unclassified (OT)	1	4	160
Unclassified (OT)	1	5	93
Unclassified (OT)	1	6	66
