SED_NAME16	AgeStudent	Sex	students
Murray Plains (Northern Victoria)	15-19	M	1406
Murray Plains (Northern Victoria)	20-24	F	308
Murray Plains (Northern Victoria)	20-24	M	209
Murray Plains (Northern Victoria)	25+	F	770
Murray Plains (Northern Victoria)	25+	M	294
Narracan (Eastern Victoria)	0-4	F	339
Narracan (Eastern Victoria)	0-4	M	340
Narracan (Eastern Victoria)	5-14	F	3841
Narracan (Eastern Victoria)	5-14	M	3952
Narracan (Eastern Victoria)	15-19	F	1556
Narracan (Eastern Victoria)	15-19	M	1522
Narracan (Eastern Victoria)	20-24	F	500
Narracan (Eastern Victoria)	20-24	M	381
Narracan (Eastern Victoria)	25+	F	1139
Narracan (Eastern Victoria)	25+	M	424
Narre Warren North (South-Eastern Metrop	0-4	F	306
Narre Warren North (South-Eastern Metrop	0-4	M	367
Narre Warren North (South-Eastern Metrop	5-14	F	3752
Narre Warren North (South-Eastern Metrop	5-14	M	4078
Narre Warren North (South-Eastern Metrop	15-19	F	1914
Narre Warren North (South-Eastern Metrop	15-19	M	2044
Narre Warren North (South-Eastern Metrop	20-24	F	1026
Narre Warren North (South-Eastern Metrop	20-24	M	939
Narre Warren North (South-Eastern Metrop	25+	F	1308
Narre Warren North (South-Eastern Metrop	25+	M	760
Narre Warren South (South-Eastern Metrop	0-4	F	553
Narre Warren South (South-Eastern Metrop	0-4	M	554
Narre Warren South (South-Eastern Metrop	5-14	F	6184
Narre Warren South (South-Eastern Metrop	5-14	M	6584
Narre Warren South (South-Eastern Metrop	15-19	F	2695
Narre Warren South (South-Eastern Metrop	15-19	M	2759
Narre Warren South (South-Eastern Metrop	20-24	F	1165
Narre Warren South (South-Eastern Metrop	20-24	M	1079
Narre Warren South (South-Eastern Metrop	25+	F	1702
Narre Warren South (South-Eastern Metrop	25+	M	981
Nepean (Eastern Victoria)	0-4	F	303
Nepean (Eastern Victoria)	0-4	M	308
Nepean (Eastern Victoria)	5-14	F	2710
Nepean (Eastern Victoria)	5-14	M	2825
Nepean (Eastern Victoria)	15-19	F	999
Nepean (Eastern Victoria)	15-19	M	1013
Nepean (Eastern Victoria)	20-24	F	345
Nepean (Eastern Victoria)	20-24	M	289
Nepean (Eastern Victoria)	25+	F	844
Nepean (Eastern Victoria)	25+	M	375
Niddrie (Western Metropolitan)	0-4	F	312
Niddrie (Western Metropolitan)	0-4	M	335
Niddrie (Western Metropolitan)	5-14	F	3058
Niddrie (Western Metropolitan)	5-14	M	3243
Niddrie (Western Metropolitan)	15-19	F	1399
Niddrie (Western Metropolitan)	15-19	M	1534
Niddrie (Western Metropolitan)	20-24	F	767
Niddrie (Western Metropolitan)	20-24	M	820
Niddrie (Western Metropolitan)	25+	F	912
Niddrie (Western Metropolitan)	25+	M	600
Northcote (Northern Metropolitan)	0-4	F	400
Northcote (Northern Metropolitan)	0-4	M	447
Northcote (Northern Metropolitan)	5-14	F	3094
Northcote (Northern Metropolitan)	5-14	M	3163
Northcote (Northern Metropolitan)	15-19	F	1152
Northcote (Northern Metropolitan)	15-19	M	1191
Northcote (Northern Metropolitan)	20-24	F	1239
Northcote (Northern Metropolitan)	20-24	M	994
Northcote (Northern Metropolitan)	25+	F	2377
Northcote (Northern Metropolitan)	25+	M	1572
Oakleigh (Southern Metropolitan)	0-4	F	429
Oakleigh (Southern Metropolitan)	0-4	M	445
Oakleigh (Southern Metropolitan)	5-14	F	3035
Oakleigh (Southern Metropolitan)	5-14	M	3095
Oakleigh (Southern Metropolitan)	15-19	F	2162
Oakleigh (Southern Metropolitan)	15-19	M	2042
Oakleigh (Southern Metropolitan)	20-24	F	3501
Oakleigh (Southern Metropolitan)	20-24	M	3362
Oakleigh (Southern Metropolitan)	25+	F	2383
Oakleigh (Southern Metropolitan)	25+	M	2181
Ovens Valley (Northern Victoria)	0-4	F	277
Ovens Valley (Northern Victoria)	0-4	M	282
Ovens Valley (Northern Victoria)	5-14	F	2988
Ovens Valley (Northern Victoria)	5-14	M	3169
Ovens Valley (Northern Victoria)	15-19	F	1095
Ovens Valley (Northern Victoria)	15-19	M	1130
Ovens Valley (Northern Victoria)	20-24	F	308
Ovens Valley (Northern Victoria)	20-24	M	214
Ovens Valley (Northern Victoria)	25+	F	797
Ovens Valley (Northern Victoria)	25+	M	318
Pascoe Vale (Northern Metropolitan)	0-4	F	456
Pascoe Vale (Northern Metropolitan)	0-4	M	517
Pascoe Vale (Northern Metropolitan)	5-14	F	3463
Pascoe Vale (Northern Metropolitan)	5-14	M	3608
Pascoe Vale (Northern Metropolitan)	15-19	F	1372
Pascoe Vale (Northern Metropolitan)	15-19	M	1435
Pascoe Vale (Northern Metropolitan)	20-24	F	1209
Pascoe Vale (Northern Metropolitan)	20-24	M	1282
Pascoe Vale (Northern Metropolitan)	25+	F	2037
Pascoe Vale (Northern Metropolitan)	25+	M	1676
Polwarth (Western Victoria)	0-4	F	339
Polwarth (Western Victoria)	0-4	M	343
Polwarth (Western Victoria)	5-14	F	3376
Polwarth (Western Victoria)	5-14	M	3763
Polwarth (Western Victoria)	15-19	F	1221
Polwarth (Western Victoria)	15-19	M	1346
Polwarth (Western Victoria)	20-24	F	369
Polwarth (Western Victoria)	20-24	M	249
Polwarth (Western Victoria)	25+	F	795
Polwarth (Western Victoria)	25+	M	369
Prahran (Southern Metropolitan)	0-4	F	278
Prahran (Southern Metropolitan)	0-4	M	284
Prahran (Southern Metropolitan)	5-14	F	1462
Prahran (Southern Metropolitan)	5-14	M	1385
Prahran (Southern Metropolitan)	15-19	F	963
Prahran (Southern Metropolitan)	15-19	M	829
Prahran (Southern Metropolitan)	20-24	F	1871
Prahran (Southern Metropolitan)	20-24	M	1403
Prahran (Southern Metropolitan)	25+	F	2728
Prahran (Southern Metropolitan)	25+	M	2138
Preston (Northern Metropolitan)	0-4	F	392
Preston (Northern Metropolitan)	0-4	M	343
Preston (Northern Metropolitan)	5-14	F	2813
Preston (Northern Metropolitan)	5-14	M	3048
Preston (Northern Metropolitan)	15-19	F	1144
Preston (Northern Metropolitan)	15-19	M	1181
Preston (Northern Metropolitan)	20-24	F	1145
Preston (Northern Metropolitan)	20-24	M	1219
Preston (Northern Metropolitan)	25+	F	2131
Preston (Northern Metropolitan)	25+	M	1786
Richmond (Northern Metropolitan)	0-4	F	316
Richmond (Northern Metropolitan)	0-4	M	292
Richmond (Northern Metropolitan)	5-14	F	2059
Richmond (Northern Metropolitan)	5-14	M	1940
Richmond (Northern Metropolitan)	15-19	F	913
Richmond (Northern Metropolitan)	15-19	M	784
Richmond (Northern Metropolitan)	20-24	F	1453
Richmond (Northern Metropolitan)	20-24	M	1108
Richmond (Northern Metropolitan)	25+	F	3161
Richmond (Northern Metropolitan)	25+	M	2267
Ringwood (Eastern Metropolitan)	0-4	F	465
Ringwood (Eastern Metropolitan)	0-4	M	479
Ringwood (Eastern Metropolitan)	5-14	F	3330
Ringwood (Eastern Metropolitan)	5-14	M	3603
Ringwood (Eastern Metropolitan)	15-19	F	1388
Ringwood (Eastern Metropolitan)	15-19	M	1423
Ringwood (Eastern Metropolitan)	20-24	F	793
Ringwood (Eastern Metropolitan)	20-24	M	848
Ringwood (Eastern Metropolitan)	25+	F	1579
Ringwood (Eastern Metropolitan)	25+	M	1088
Ripon (Western Victoria)	0-4	F	320
Ripon (Western Victoria)	0-4	M	305
Ripon (Western Victoria)	5-14	F	3171
Ripon (Western Victoria)	5-14	M	3306
Ripon (Western Victoria)	15-19	F	1162
Ripon (Western Victoria)	15-19	M	1160
Ripon (Western Victoria)	20-24	F	277
Ripon (Western Victoria)	20-24	M	218
Ripon (Western Victoria)	25+	F	740
Ripon (Western Victoria)	25+	M	355
Rowville (South-Eastern Metropolitan)	0-4	F	321
Rowville (South-Eastern Metropolitan)	0-4	M	306
Rowville (South-Eastern Metropolitan)	5-14	F	3312
Rowville (South-Eastern Metropolitan)	5-14	M	3569
Rowville (South-Eastern Metropolitan)	15-19	F	1796
Rowville (South-Eastern Metropolitan)	15-19	M	1876
Rowville (South-Eastern Metropolitan)	20-24	F	918
Rowville (South-Eastern Metropolitan)	20-24	M	910
Rowville (South-Eastern Metropolitan)	25+	F	932
Rowville (South-Eastern Metropolitan)	25+	M	597
Sandringham (Southern Metropolitan)	0-4	F	418
Sandringham (Southern Metropolitan)	0-4	M	383
Sandringham (Southern Metropolitan)	5-14	F	3509
Sandringham (Southern Metropolitan)	5-14	M	3490
Sandringham (Southern Metropolitan)	15-19	F	1501
Sandringham (Southern Metropolitan)	15-19	M	1514
Sandringham (Southern Metropolitan)	20-24	F	763
Sandringham (Southern Metropolitan)	20-24	M	797
Sandringham (Southern Metropolitan)	25+	F	1057
Sandringham (Southern Metropolitan)	25+	M	642
Shepparton (Northern Victoria)	0-4	F	357
Shepparton (Northern Victoria)	0-4	M	352
Shepparton (Northern Victoria)	5-14	F	3890
Shepparton (Northern Victoria)	5-14	M	4241
Shepparton (Northern Victoria)	15-19	F	1671
Shepparton (Northern Victoria)	15-19	M	1721
Shepparton (Northern Victoria)	20-24	F	514
Shepparton (Northern Victoria)	20-24	M	362
Shepparton (Northern Victoria)	25+	F	1195
Shepparton (Northern Victoria)	25+	M	537
South Barwon (Western Victoria)	0-4	F	479
South Barwon (Western Victoria)	0-4	M	497
South Barwon (Western Victoria)	5-14	F	4201
South Barwon (Western Victoria)	5-14	M	4467
South Barwon (Western Victoria)	15-19	F	1887
South Barwon (Western Victoria)	15-19	M	1854
South Barwon (Western Victoria)	20-24	F	1261
South Barwon (Western Victoria)	20-24	M	1300
South Barwon (Western Victoria)	25+	F	1393
South Barwon (Western Victoria)	25+	M	962
South-West Coast (Western Victoria)	0-4	F	273
South-West Coast (Western Victoria)	0-4	M	310
South-West Coast (Western Victoria)	5-14	F	3500
South-West Coast (Western Victoria)	5-14	M	3634
South-West Coast (Western Victoria)	15-19	F	1440
South-West Coast (Western Victoria)	15-19	M	1381
South-West Coast (Western Victoria)	20-24	F	456
South-West Coast (Western Victoria)	20-24	M	321
South-West Coast (Western Victoria)	25+	F	1075
South-West Coast (Western Victoria)	25+	M	460
St Albans (Western Metropolitan)	0-4	F	351
St Albans (Western Metropolitan)	0-4	M	366
St Albans (Western Metropolitan)	5-14	F	3336
St Albans (Western Metropolitan)	5-14	M	3436
St Albans (Western Metropolitan)	15-19	F	1761
St Albans (Western Metropolitan)	15-19	M	1721
St Albans (Western Metropolitan)	20-24	F	1329
St Albans (Western Metropolitan)	20-24	M	1579
St Albans (Western Metropolitan)	25+	F	2048
St Albans (Western Metropolitan)	25+	M	1518
Sunbury (Western Metropolitan)	0-4	F	374
Sunbury (Western Metropolitan)	0-4	M	358
Sunbury (Western Metropolitan)	5-14	F	3255
Sunbury (Western Metropolitan)	5-14	M	3449
Sunbury (Western Metropolitan)	15-19	F	1447
Sunbury (Western Metropolitan)	15-19	M	1449
Sunbury (Western Metropolitan)	20-24	F	689
Sunbury (Western Metropolitan)	20-24	M	607
Sunbury (Western Metropolitan)	25+	F	1077
Sunbury (Western Metropolitan)	25+	M	648
Sydenham (Western Metropolitan)	0-4	F	496
Sydenham (Western Metropolitan)	0-4	M	506
Sydenham (Western Metropolitan)	5-14	F	5321
Sydenham (Western Metropolitan)	5-14	M	5397
Sydenham (Western Metropolitan)	15-19	F	2288
Sydenham (Western Metropolitan)	15-19	M	2334
Sydenham (Western Metropolitan)	20-24	F	1150
Sydenham (Western Metropolitan)	20-24	M	1176
Sydenham (Western Metropolitan)	25+	F	1278
Sydenham (Western Metropolitan)	25+	M	815
Tarneit (Western Metropolitan)	0-4	F	737
Tarneit (Western Metropolitan)	0-4	M	763
Tarneit (Western Metropolitan)	5-14	F	6281
Tarneit (Western Metropolitan)	5-14	M	6604
Tarneit (Western Metropolitan)	15-19	F	2249
Tarneit (Western Metropolitan)	15-19	M	2262
Tarneit (Western Metropolitan)	20-24	F	1187
Tarneit (Western Metropolitan)	20-24	M	1274
Tarneit (Western Metropolitan)	25+	F	2363
Tarneit (Western Metropolitan)	25+	M	1584
Thomastown (Northern Metropolitan)	0-4	F	432
Thomastown (Northern Metropolitan)	0-4	M	467
Thomastown (Northern Metropolitan)	5-14	F	3505
Thomastown (Northern Metropolitan)	5-14	M	3664
Thomastown (Northern Metropolitan)	15-19	F	1421
Thomastown (Northern Metropolitan)	15-19	M	1438
Thomastown (Northern Metropolitan)	20-24	F	871
Thomastown (Northern Metropolitan)	20-24	M	919
Thomastown (Northern Metropolitan)	25+	F	1484
Thomastown (Northern Metropolitan)	25+	M	1086
Warrandyte (Eastern Metropolitan)	0-4	F	337
Warrandyte (Eastern Metropolitan)	0-4	M	402
Warrandyte (Eastern Metropolitan)	5-14	F	3579
Warrandyte (Eastern Metropolitan)	5-14	M	3839
Warrandyte (Eastern Metropolitan)	15-19	F	1955
Warrandyte (Eastern Metropolitan)	15-19	M	2078
Warrandyte (Eastern Metropolitan)	20-24	F	1027
Warrandyte (Eastern Metropolitan)	20-24	M	1114
Warrandyte (Eastern Metropolitan)	25+	F	1137
Warrandyte (Eastern Metropolitan)	25+	M	772
Wendouree (Western Victoria)	0-4	F	366
Wendouree (Western Victoria)	0-4	M	361
Wendouree (Western Victoria)	5-14	F	3210
Wendouree (Western Victoria)	5-14	M	3315
Wendouree (Western Victoria)	15-19	F	1456
Wendouree (Western Victoria)	15-19	M	1473
Wendouree (Western Victoria)	20-24	F	730
Wendouree (Western Victoria)	20-24	M	567
Wendouree (Western Victoria)	25+	F	1127
Wendouree (Western Victoria)	25+	M	722
Werribee (Western Metropolitan)	0-4	F	427
Werribee (Western Metropolitan)	0-4	M	413
Werribee (Western Metropolitan)	5-14	F	4202
Werribee (Western Metropolitan)	5-14	M	4446
Werribee (Western Metropolitan)	15-19	F	1642
Werribee (Western Metropolitan)	15-19	M	1611
Werribee (Western Metropolitan)	20-24	F	819
Werribee (Western Metropolitan)	20-24	M	715
Werribee (Western Metropolitan)	25+	F	1608
Werribee (Western Metropolitan)	25+	M	973
Williamstown (Western Metropolitan)	0-4	F	509
Williamstown (Western Metropolitan)	0-4	M	561
Williamstown (Western Metropolitan)	5-14	F	3777
Williamstown (Western Metropolitan)	5-14	M	3894
Williamstown (Western Metropolitan)	15-19	F	1362
Williamstown (Western Metropolitan)	15-19	M	1472
Williamstown (Western Metropolitan)	20-24	F	887
Williamstown (Western Metropolitan)	20-24	M	899
Williamstown (Western Metropolitan)	25+	F	1825
Williamstown (Western Metropolitan)	25+	M	1184
Yan Yean (Northern Victoria)	0-4	F	725
Yan Yean (Northern Victoria)	0-4	M	741
Yan Yean (Northern Victoria)	5-14	F	5443
Yan Yean (Northern Victoria)	5-14	M	5923
Yan Yean (Northern Victoria)	15-19	F	1980
Yan Yean (Northern Victoria)	15-19	M	2060
Yan Yean (Northern Victoria)	20-24	F	813
Yan Yean (Northern Victoria)	20-24	M	748
Yan Yean (Northern Victoria)	25+	F	1475
Yan Yean (Northern Victoria)	25+	M	798
Yuroke (Northern Metropolitan)	0-4	F	637
Yuroke (Northern Metropolitan)	0-4	M	673
Yuroke (Northern Metropolitan)	5-14	F	6087
Yuroke (Northern Metropolitan)	5-14	M	6412
Yuroke (Northern Metropolitan)	15-19	F	2645
Yuroke (Northern Metropolitan)	15-19	M	2511
Yuroke (Northern Metropolitan)	20-24	F	1254
Yuroke (Northern Metropolitan)	20-24	M	1209
Yuroke (Northern Metropolitan)	25+	F	1919
Yuroke (Northern Metropolitan)	25+	M	1191
No usual address (Vic.)	0-4	F	15
No usual address (Vic.)	0-4	M	22
No usual address (Vic.)	5-14	F	145
No usual address (Vic.)	5-14	M	113
No usual address (Vic.)	15-19	F	85
No usual address (Vic.)	15-19	M	68
No usual address (Vic.)	20-24	F	136
No usual address (Vic.)	20-24	M	102
No usual address (Vic.)	25+	F	161
No usual address (Vic.)	25+	M	131
Albert	0-4	F	576
Albert	0-4	M	578
Albert	5-14	F	5247
Albert	5-14	M	5375
Albert	15-19	F	1784
Albert	15-19	M	1639
Albert	20-24	F	554
Albert	20-24	M	417
Albert	25+	F	1503
Albert	25+	M	585
Algester	0-4	F	304
Algester	0-4	M	357
Algester	5-14	F	3565
Algester	5-14	M	3765
Algester	15-19	F	1408
Algester	15-19	M	1405
Algester	20-24	F	626
Algester	20-24	M	545
Algester	25+	F	1215
Algester	25+	M	658
Ashgrove	0-4	F	311
Ashgrove	0-4	M	331
Ashgrove	5-14	F	3060
Ashgrove	5-14	M	3415
Ashgrove	15-19	F	1255
Ashgrove	15-19	M	1335
Ashgrove	20-24	F	816
Ashgrove	20-24	M	700
Ashgrove	25+	F	1125
Ashgrove	25+	M	811
Aspley	0-4	F	227
Aspley	0-4	M	234
Aspley	5-14	F	2606
Aspley	5-14	M	2639
Aspley	15-19	F	1218
Aspley	15-19	M	1140
Aspley	20-24	F	556
Aspley	20-24	M	511
Aspley	25+	F	923
Aspley	25+	M	571
Barron River	0-4	F	303
Barron River	0-4	M	327
Barron River	5-14	F	3951
Barron River	5-14	M	4124
Barron River	15-19	F	1287
Barron River	15-19	M	1333
Barron River	20-24	F	497
Barron River	20-24	M	367
Barron River	25+	F	1643
Barron River	25+	M	775
Beaudesert	0-4	F	302
Beaudesert	0-4	M	297
Beaudesert	5-14	F	3801
Beaudesert	5-14	M	3873
Beaudesert	15-19	F	1265
Beaudesert	15-19	M	1217
Beaudesert	20-24	F	330
Beaudesert	20-24	M	201
Beaudesert	25+	F	959
Beaudesert	25+	M	436
Brisbane Central	0-4	F	161
Brisbane Central	0-4	M	169
Brisbane Central	5-14	F	1305
Brisbane Central	5-14	M	1324
Brisbane Central	15-19	F	1223
Brisbane Central	15-19	M	1017
Brisbane Central	20-24	F	2423
Brisbane Central	20-24	M	2089
Brisbane Central	25+	F	3166
Brisbane Central	25+	M	2892
Broadwater	0-4	F	224
Broadwater	0-4	M	233
Broadwater	5-14	F	1967
Broadwater	5-14	M	2134
Broadwater	15-19	F	867
Broadwater	15-19	M	791
Broadwater	20-24	F	618
Broadwater	20-24	M	484
Broadwater	25+	F	1046
Broadwater	25+	M	638
Buderim	0-4	F	276
Buderim	0-4	M	281
Buderim	5-14	F	3244
Buderim	5-14	M	3219
Buderim	15-19	F	1287
Buderim	15-19	M	1155
Buderim	20-24	F	526
Buderim	20-24	M	405
Buderim	25+	F	1231
Buderim	25+	M	572
Bulimba	0-4	F	329
Bulimba	0-4	M	330
Bulimba	5-14	F	2915
Bulimba	5-14	M	3035
Bulimba	15-19	F	1110
Bulimba	15-19	M	1078
Bulimba	20-24	F	795
Bulimba	20-24	M	693
Bulimba	25+	F	1462
Bulimba	25+	M	932
Bundaberg	0-4	F	178
Bundaberg	0-4	M	209
Bundaberg	5-14	F	2382
Bundaberg	5-14	M	2494
Bundaberg	15-19	F	759
Bundaberg	15-19	M	789
Bundaberg	20-24	F	272
Bundaberg	20-24	M	174
Bundaberg	25+	F	784
Bundaberg	25+	M	350
Bundamba	0-4	F	559
Bundamba	0-4	M	581
Bundamba	5-14	F	5900
Bundamba	5-14	M	6160
Bundamba	15-19	F	1856
Bundamba	15-19	M	1846
Bundamba	20-24	F	829
Bundamba	20-24	M	556
Bundamba	25+	F	2040
Bundamba	25+	M	1094
Burdekin	0-4	F	200
Burdekin	0-4	M	208
Burdekin	5-14	F	2470
Burdekin	5-14	M	2674
Burdekin	15-19	F	869
Burdekin	15-19	M	865
Burdekin	20-24	F	303
Burdekin	20-24	M	187
Burdekin	25+	F	696
Burdekin	25+	M	325
Burleigh	0-4	F	315
Burleigh	0-4	M	292
Burleigh	5-14	F	2664
Burleigh	5-14	M	2844
Burleigh	15-19	F	968
Burleigh	15-19	M	952
Burleigh	20-24	F	517
Burleigh	20-24	M	382
Burleigh	25+	F	1226
Burleigh	25+	M	713
Burnett	0-4	F	192
Burnett	0-4	M	211
Burnett	5-14	F	2737
Burnett	5-14	M	2941
Burnett	15-19	F	936
Burnett	15-19	M	908
Burnett	20-24	F	181
Burnett	20-24	M	133
Burnett	25+	F	857
Burnett	25+	M	341
Cairns	0-4	F	225
Cairns	0-4	M	266
Cairns	5-14	F	2882
Cairns	5-14	M	3032
Cairns	15-19	F	1018
Cairns	15-19	M	1021
Cairns	20-24	F	461
Cairns	20-24	M	348
Cairns	25+	F	1607
Cairns	25+	M	922
Callide	0-4	F	194
Callide	0-4	M	194
Callide	5-14	F	2628
Callide	5-14	M	2807
Callide	15-19	F	737
Callide	15-19	M	703
Callide	20-24	F	161
Callide	20-24	M	85
Callide	25+	F	594
Callide	25+	M	249
Caloundra	0-4	F	246
Caloundra	0-4	M	250
Caloundra	5-14	F	2908
Caloundra	5-14	M	2971
Caloundra	15-19	F	1066
Caloundra	15-19	M	1013
Caloundra	20-24	F	356
Caloundra	20-24	M	254
Caloundra	25+	F	1008
Caloundra	25+	M	430
Capalaba	0-4	F	266
Capalaba	0-4	M	270
Capalaba	5-14	F	2831
Capalaba	5-14	M	3095
Capalaba	15-19	F	1071
Capalaba	15-19	M	1058
Capalaba	20-24	F	430
Capalaba	20-24	M	364
Capalaba	25+	F	864
Capalaba	25+	M	407
Chatsworth	0-4	F	303
Chatsworth	0-4	M	326
Chatsworth	5-14	F	3242
Chatsworth	5-14	M	3430
Chatsworth	15-19	F	1357
Chatsworth	15-19	M	1317
Chatsworth	20-24	F	759
Chatsworth	20-24	M	625
Chatsworth	25+	F	1047
Chatsworth	25+	M	710
Clayfield	0-4	F	246
Clayfield	0-4	M	249
Clayfield	5-14	F	2556
Clayfield	5-14	M	2571
Clayfield	15-19	F	1262
Clayfield	15-19	M	1069
Clayfield	20-24	F	918
Clayfield	20-24	M	733
Clayfield	25+	F	1537
Clayfield	25+	M	1001
Cleveland	0-4	F	220
Cleveland	0-4	M	246
Cleveland	5-14	F	3007
Cleveland	5-14	M	3115
Cleveland	15-19	F	1356
Cleveland	15-19	M	1366
Cleveland	20-24	F	447
Cleveland	20-24	M	400
Cleveland	25+	F	840
Cleveland	25+	M	419
Condamine	0-4	F	318
Condamine	0-4	M	353
Condamine	5-14	F	3986
Condamine	5-14	M	3994
Condamine	15-19	F	1327
Condamine	15-19	M	1285
Condamine	20-24	F	419
Condamine	20-24	M	501
Condamine	25+	F	1031
Condamine	25+	M	627
Cook	0-4	F	328
Cook	0-4	M	326
Cook	5-14	F	3278
Cook	5-14	M	3493
Cook	15-19	F	772
Cook	15-19	M	716
Cook	20-24	F	154
Cook	20-24	M	82
Cook	25+	F	699
Cook	25+	M	281
Coomera	0-4	F	552
Coomera	0-4	M	592
Coomera	5-14	F	4782
Coomera	5-14	M	5030
Coomera	15-19	F	1648
Coomera	15-19	M	1554
Coomera	20-24	F	657
Coomera	20-24	M	476
Coomera	25+	F	1492
Coomera	25+	M	640
Currumbin	0-4	F	244
Currumbin	0-4	M	261
Currumbin	5-14	F	2414
Currumbin	5-14	M	2675
Currumbin	15-19	F	967
Currumbin	15-19	M	995
Currumbin	20-24	F	453
Currumbin	20-24	M	306
Currumbin	25+	F	952
Currumbin	25+	M	534
Dalrymple	0-4	F	219
Dalrymple	0-4	M	236
Dalrymple	5-14	F	2967
Dalrymple	5-14	M	3124
Dalrymple	15-19	F	882
Dalrymple	15-19	M	825
Dalrymple	20-24	F	164
Dalrymple	20-24	M	78
Dalrymple	25+	F	733
Dalrymple	25+	M	271
Everton	0-4	F	270
Everton	0-4	M	279
Everton	5-14	F	3034
Everton	5-14	M	3186
Everton	15-19	F	1241
Everton	15-19	M	1161
Everton	20-24	F	572
Everton	20-24	M	474
Everton	25+	F	1020
Everton	25+	M	642
Ferny Grove	0-4	F	307
Ferny Grove	0-4	M	296
Ferny Grove	5-14	F	3195
Ferny Grove	5-14	M	3405
Ferny Grove	15-19	F	1205
Ferny Grove	15-19	M	1301
Ferny Grove	20-24	F	475
Ferny Grove	20-24	M	419
Ferny Grove	25+	F	1014
Ferny Grove	25+	M	591
Gaven	0-4	F	417
Gaven	0-4	M	464
Gaven	5-14	F	3814
Gaven	5-14	M	3976
Gaven	15-19	F	1368
Gaven	15-19	M	1339
Gaven	20-24	F	499
Gaven	20-24	M	389
Gaven	25+	F	1220
Gaven	25+	M	553
Gladstone	0-4	F	323
Gladstone	0-4	M	336
Gladstone	5-14	F	3855
Gladstone	5-14	M	3966
Gladstone	15-19	F	1042
Gladstone	15-19	M	1129
Gladstone	20-24	F	315
Gladstone	20-24	M	186
Gladstone	25+	F	1148
Gladstone	25+	M	429
Glass House	0-4	F	252
Glass House	0-4	M	260
Glass House	5-14	F	3250
Glass House	5-14	M	3509
Glass House	15-19	F	1132
Glass House	15-19	M	1087
Glass House	20-24	F	361
Glass House	20-24	M	232
Glass House	25+	F	1052
Glass House	25+	M	425
Greenslopes	0-4	F	294
Greenslopes	0-4	M	245
Greenslopes	5-14	F	2575
Greenslopes	5-14	M	2767
Greenslopes	15-19	F	1009
Greenslopes	15-19	M	1059
Greenslopes	20-24	F	842
Greenslopes	20-24	M	751
Greenslopes	25+	F	1398
Greenslopes	25+	M	1006
Gregory	0-4	F	267
Gregory	0-4	M	273
Gregory	5-14	F	2605
Gregory	5-14	M	2827
Gregory	15-19	F	603
Gregory	15-19	M	634
Gregory	20-24	F	158
Gregory	20-24	M	103
Gregory	25+	F	713
Gregory	25+	M	280
Gympie	0-4	F	196
Gympie	0-4	M	227
Gympie	5-14	F	2742
Gympie	5-14	M	3007
Gympie	15-19	F	853
Gympie	15-19	M	867
Gympie	20-24	F	199
Gympie	20-24	M	136
Gympie	25+	F	881
Gympie	25+	M	281
Hervey Bay	0-4	F	225
Hervey Bay	0-4	M	262
Hervey Bay	5-14	F	2791
Hervey Bay	5-14	M	2886
Hervey Bay	15-19	F	905
Hervey Bay	15-19	M	888
Hervey Bay	20-24	F	232
Hervey Bay	20-24	M	123
Hervey Bay	25+	F	989
Hervey Bay	25+	M	388
Hinchinbrook	0-4	F	259
Hinchinbrook	0-4	M	304
Hinchinbrook	5-14	F	3065
Hinchinbrook	5-14	M	3224
Hinchinbrook	15-19	F	907
Hinchinbrook	15-19	M	981
Hinchinbrook	20-24	F	290
Hinchinbrook	20-24	M	155
Hinchinbrook	25+	F	951
Hinchinbrook	25+	M	338
Inala	0-4	F	265
Inala	0-4	M	306
Inala	5-14	F	3472
Inala	5-14	M	3675
Inala	15-19	F	1447
Inala	15-19	M	1397
Inala	20-24	F	701
Inala	20-24	M	602
Inala	25+	F	1283
Inala	25+	M	827
Indooroopilly	0-4	F	249
Indooroopilly	0-4	M	221
Indooroopilly	5-14	F	2385
Indooroopilly	5-14	M	2636
Indooroopilly	15-19	F	2300
Indooroopilly	15-19	M	1991
Indooroopilly	20-24	F	3148
Indooroopilly	20-24	M	2837
Indooroopilly	25+	F	1936
Indooroopilly	25+	M	1774
Ipswich	0-4	F	296
Ipswich	0-4	M	314
Ipswich	5-14	F	3309
Ipswich	5-14	M	3359
Ipswich	15-19	F	1117
Ipswich	15-19	M	1094
Ipswich	20-24	F	458
Ipswich	20-24	M	343
Ipswich	25+	F	1204
Ipswich	25+	M	605
Ipswich West	0-4	F	266
Ipswich West	0-4	M	315
Ipswich West	5-14	F	3659
Ipswich West	5-14	M	3740
Ipswich West	15-19	F	1195
Ipswich West	15-19	M	1195
Ipswich West	20-24	F	457
Ipswich West	20-24	M	293
Ipswich West	25+	F	1153
Ipswich West	25+	M	476
Kallangur	0-4	F	301
Kallangur	0-4	M	362
Kallangur	5-14	F	3543
Kallangur	5-14	M	3738
Kallangur	15-19	F	1162
Kallangur	15-19	M	1058
Kallangur	20-24	F	482
Kallangur	20-24	M	330
Kallangur	25+	F	1106
Kallangur	25+	M	524
Kawana	0-4	F	263
Kawana	0-4	M	302
Kawana	5-14	F	3250
Kawana	5-14	M	3557
Kawana	15-19	F	1418
Kawana	15-19	M	1297
Kawana	20-24	F	634
Kawana	20-24	M	468
