SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Thomastown (Northern Metropolitan)	15-17	1	Neither	880
Thomastown (Northern Metropolitan)	18-20	0		8
Thomastown (Northern Metropolitan)	18-20	0	Both	62
Thomastown (Northern Metropolitan)	18-20	0	Father only	17
Thomastown (Northern Metropolitan)	18-20	0	Mother only	21
Thomastown (Northern Metropolitan)	18-20	0	Neither	135
Thomastown (Northern Metropolitan)	18-20	1		6
Thomastown (Northern Metropolitan)	18-20	1	Both	128
Thomastown (Northern Metropolitan)	18-20	1	Father only	38
Thomastown (Northern Metropolitan)	18-20	1	Mother only	56
Thomastown (Northern Metropolitan)	18-20	1	Neither	614
Thomastown (Northern Metropolitan)	21-24	0		3
Thomastown (Northern Metropolitan)	21-24	0	Both	19
Thomastown (Northern Metropolitan)	21-24	0	Father only	14
Thomastown (Northern Metropolitan)	21-24	0	Mother only	9
Thomastown (Northern Metropolitan)	21-24	0	Neither	87
Thomastown (Northern Metropolitan)	21-24	1		3
Thomastown (Northern Metropolitan)	21-24	1	Both	49
Thomastown (Northern Metropolitan)	21-24	1	Father only	17
Thomastown (Northern Metropolitan)	21-24	1	Mother only	31
Thomastown (Northern Metropolitan)	21-24	1	Neither	327
Warrandyte (Eastern Metropolitan)	0-4	0		4
Warrandyte (Eastern Metropolitan)	0-4	0	Both	68
Warrandyte (Eastern Metropolitan)	0-4	0	Father only	15
Warrandyte (Eastern Metropolitan)	0-4	0	Mother only	26
Warrandyte (Eastern Metropolitan)	0-4	0	Neither	65
Warrandyte (Eastern Metropolitan)	0-4	1		5
Warrandyte (Eastern Metropolitan)	0-4	1	Both	1150
Warrandyte (Eastern Metropolitan)	0-4	1	Father only	220
Warrandyte (Eastern Metropolitan)	0-4	1	Mother only	177
Warrandyte (Eastern Metropolitan)	0-4	1	Neither	1044
Warrandyte (Eastern Metropolitan)	5-9	0		9
Warrandyte (Eastern Metropolitan)	5-9	0	Both	135
Warrandyte (Eastern Metropolitan)	5-9	0	Father only	28
Warrandyte (Eastern Metropolitan)	5-9	0	Mother only	48
Warrandyte (Eastern Metropolitan)	5-9	0	Neither	122
Warrandyte (Eastern Metropolitan)	5-9	1		15
Warrandyte (Eastern Metropolitan)	5-9	1	Both	1628
Warrandyte (Eastern Metropolitan)	5-9	1	Father only	275
Warrandyte (Eastern Metropolitan)	5-9	1	Mother only	239
Warrandyte (Eastern Metropolitan)	5-9	1	Neither	1132
Warrandyte (Eastern Metropolitan)	10-12	0		10
Warrandyte (Eastern Metropolitan)	10-12	0	Both	134
Warrandyte (Eastern Metropolitan)	10-12	0	Father only	12
Warrandyte (Eastern Metropolitan)	10-12	0	Mother only	36
Warrandyte (Eastern Metropolitan)	10-12	0	Neither	86
Warrandyte (Eastern Metropolitan)	10-12	1		3
Warrandyte (Eastern Metropolitan)	10-12	1	Both	1099
Warrandyte (Eastern Metropolitan)	10-12	1	Father only	151
Warrandyte (Eastern Metropolitan)	10-12	1	Mother only	175
Warrandyte (Eastern Metropolitan)	10-12	1	Neither	598
Warrandyte (Eastern Metropolitan)	13-14	0	Both	103
Warrandyte (Eastern Metropolitan)	13-14	0	Father only	17
Warrandyte (Eastern Metropolitan)	13-14	0	Mother only	21
Warrandyte (Eastern Metropolitan)	13-14	0	Neither	67
Warrandyte (Eastern Metropolitan)	13-14	1		4
Warrandyte (Eastern Metropolitan)	13-14	1	Both	757
Warrandyte (Eastern Metropolitan)	13-14	1	Father only	116
Warrandyte (Eastern Metropolitan)	13-14	1	Mother only	108
Warrandyte (Eastern Metropolitan)	13-14	1	Neither	392
Warrandyte (Eastern Metropolitan)	15-17	0		4
Warrandyte (Eastern Metropolitan)	15-17	0	Both	138
Warrandyte (Eastern Metropolitan)	15-17	0	Father only	17
Warrandyte (Eastern Metropolitan)	15-17	0	Mother only	35
Warrandyte (Eastern Metropolitan)	15-17	0	Neither	125
Warrandyte (Eastern Metropolitan)	15-17	1		3
Warrandyte (Eastern Metropolitan)	15-17	1	Both	1064
Warrandyte (Eastern Metropolitan)	15-17	1	Father only	174
Warrandyte (Eastern Metropolitan)	15-17	1	Mother only	174
Warrandyte (Eastern Metropolitan)	15-17	1	Neither	634
Warrandyte (Eastern Metropolitan)	18-20	0	Both	93
Warrandyte (Eastern Metropolitan)	18-20	0	Father only	22
Warrandyte (Eastern Metropolitan)	18-20	0	Mother only	26
Warrandyte (Eastern Metropolitan)	18-20	0	Neither	119
Warrandyte (Eastern Metropolitan)	18-20	1	Both	686
Warrandyte (Eastern Metropolitan)	18-20	1	Father only	97
Warrandyte (Eastern Metropolitan)	18-20	1	Mother only	133
Warrandyte (Eastern Metropolitan)	18-20	1	Neither	542
Warrandyte (Eastern Metropolitan)	21-24	0	Both	54
Warrandyte (Eastern Metropolitan)	21-24	0	Father only	4
Warrandyte (Eastern Metropolitan)	21-24	0	Mother only	12
Warrandyte (Eastern Metropolitan)	21-24	0	Neither	69
Warrandyte (Eastern Metropolitan)	21-24	1		5
Warrandyte (Eastern Metropolitan)	21-24	1	Both	348
Warrandyte (Eastern Metropolitan)	21-24	1	Father only	65
Warrandyte (Eastern Metropolitan)	21-24	1	Mother only	65
Warrandyte (Eastern Metropolitan)	21-24	1	Neither	316
Wendouree (Western Victoria)	0-4	0		22
Wendouree (Western Victoria)	0-4	0	Both	488
Wendouree (Western Victoria)	0-4	0	Father only	8
Wendouree (Western Victoria)	0-4	0	Mother only	48
Wendouree (Western Victoria)	0-4	0	Neither	23
Wendouree (Western Victoria)	0-4	1		13
Wendouree (Western Victoria)	0-4	1	Both	2087
Wendouree (Western Victoria)	0-4	1	Father only	128
Wendouree (Western Victoria)	0-4	1	Mother only	130
Wendouree (Western Victoria)	0-4	1	Neither	242
Wendouree (Western Victoria)	5-9	0		22
Wendouree (Western Victoria)	5-9	0	Both	710
Wendouree (Western Victoria)	5-9	0	Father only	28
Wendouree (Western Victoria)	5-9	0	Mother only	43
Wendouree (Western Victoria)	5-9	0	Neither	37
Wendouree (Western Victoria)	5-9	1		10
Wendouree (Western Victoria)	5-9	1	Both	2025
Wendouree (Western Victoria)	5-9	1	Father only	140
Wendouree (Western Victoria)	5-9	1	Mother only	122
Wendouree (Western Victoria)	5-9	1	Neither	216
Wendouree (Western Victoria)	10-12	0		22
Wendouree (Western Victoria)	10-12	0	Both	457
Wendouree (Western Victoria)	10-12	0	Father only	19
Wendouree (Western Victoria)	10-12	0	Mother only	28
Wendouree (Western Victoria)	10-12	0	Neither	20
Wendouree (Western Victoria)	10-12	1		6
Wendouree (Western Victoria)	10-12	1	Both	1175
Wendouree (Western Victoria)	10-12	1	Father only	66
Wendouree (Western Victoria)	10-12	1	Mother only	71
Wendouree (Western Victoria)	10-12	1	Neither	113
Wendouree (Western Victoria)	13-14	0		7
Wendouree (Western Victoria)	13-14	0	Both	299
Wendouree (Western Victoria)	13-14	0	Father only	8
Wendouree (Western Victoria)	13-14	0	Mother only	27
Wendouree (Western Victoria)	13-14	0	Neither	15
Wendouree (Western Victoria)	13-14	1		7
Wendouree (Western Victoria)	13-14	1	Both	694
Wendouree (Western Victoria)	13-14	1	Father only	44
Wendouree (Western Victoria)	13-14	1	Mother only	47
Wendouree (Western Victoria)	13-14	1	Neither	69
Wendouree (Western Victoria)	15-17	0		12
Wendouree (Western Victoria)	15-17	0	Both	430
Wendouree (Western Victoria)	15-17	0	Father only	12
Wendouree (Western Victoria)	15-17	0	Mother only	43
Wendouree (Western Victoria)	15-17	0	Neither	27
Wendouree (Western Victoria)	15-17	1		9
Wendouree (Western Victoria)	15-17	1	Both	1022
Wendouree (Western Victoria)	15-17	1	Father only	53
Wendouree (Western Victoria)	15-17	1	Mother only	68
Wendouree (Western Victoria)	15-17	1	Neither	80
Wendouree (Western Victoria)	18-20	0	Both	148
Wendouree (Western Victoria)	18-20	0	Father only	8
Wendouree (Western Victoria)	18-20	0	Mother only	8
Wendouree (Western Victoria)	18-20	0	Neither	4
Wendouree (Western Victoria)	18-20	1		3
Wendouree (Western Victoria)	18-20	1	Both	363
Wendouree (Western Victoria)	18-20	1	Father only	22
Wendouree (Western Victoria)	18-20	1	Mother only	28
Wendouree (Western Victoria)	18-20	1	Neither	31
Wendouree (Western Victoria)	21-24	0	Both	39
Wendouree (Western Victoria)	21-24	0	Father only	4
Wendouree (Western Victoria)	21-24	0	Mother only	5
Wendouree (Western Victoria)	21-24	0	Neither	5
Wendouree (Western Victoria)	21-24	1	Both	145
Wendouree (Western Victoria)	21-24	1	Father only	5
Wendouree (Western Victoria)	21-24	1	Mother only	6
Wendouree (Western Victoria)	21-24	1	Neither	9
Werribee (Western Metropolitan)	0-4	0		39
Werribee (Western Metropolitan)	0-4	0	Both	487
Werribee (Western Metropolitan)	0-4	0	Father only	52
Werribee (Western Metropolitan)	0-4	0	Mother only	91
Werribee (Western Metropolitan)	0-4	0	Neither	191
Werribee (Western Metropolitan)	0-4	1		20
Werribee (Western Metropolitan)	0-4	1	Both	1740
Werribee (Western Metropolitan)	0-4	1	Father only	271
Werribee (Western Metropolitan)	0-4	1	Mother only	323
Werribee (Western Metropolitan)	0-4	1	Neither	2063
Werribee (Western Metropolitan)	5-9	0		38
Werribee (Western Metropolitan)	5-9	0	Both	616
Werribee (Western Metropolitan)	5-9	0	Father only	80
Werribee (Western Metropolitan)	5-9	0	Mother only	127
Werribee (Western Metropolitan)	5-9	0	Neither	243
Werribee (Western Metropolitan)	5-9	1		27
Werribee (Western Metropolitan)	5-9	1	Both	1701
Werribee (Western Metropolitan)	5-9	1	Father only	210
Werribee (Western Metropolitan)	5-9	1	Mother only	245
Werribee (Western Metropolitan)	5-9	1	Neither	1588
Werribee (Western Metropolitan)	10-12	0		27
Werribee (Western Metropolitan)	10-12	0	Both	385
Werribee (Western Metropolitan)	10-12	0	Father only	42
Werribee (Western Metropolitan)	10-12	0	Mother only	76
Werribee (Western Metropolitan)	10-12	0	Neither	163
Werribee (Western Metropolitan)	10-12	1		7
Werribee (Western Metropolitan)	10-12	1	Both	875
Werribee (Western Metropolitan)	10-12	1	Father only	124
Werribee (Western Metropolitan)	10-12	1	Mother only	135
Werribee (Western Metropolitan)	10-12	1	Neither	734
Werribee (Western Metropolitan)	13-14	0		18
Werribee (Western Metropolitan)	13-14	0	Both	246
Werribee (Western Metropolitan)	13-14	0	Father only	31
Werribee (Western Metropolitan)	13-14	0	Mother only	45
Werribee (Western Metropolitan)	13-14	0	Neither	116
Werribee (Western Metropolitan)	13-14	1		11
Werribee (Western Metropolitan)	13-14	1	Both	539
Werribee (Western Metropolitan)	13-14	1	Father only	88
Werribee (Western Metropolitan)	13-14	1	Mother only	77
Werribee (Western Metropolitan)	13-14	1	Neither	451
Werribee (Western Metropolitan)	15-17	0		10
Werribee (Western Metropolitan)	15-17	0	Both	323
Werribee (Western Metropolitan)	15-17	0	Father only	51
Werribee (Western Metropolitan)	15-17	0	Mother only	62
Werribee (Western Metropolitan)	15-17	0	Neither	152
Werribee (Western Metropolitan)	15-17	1		9
Werribee (Western Metropolitan)	15-17	1	Both	731
Werribee (Western Metropolitan)	15-17	1	Father only	103
Werribee (Western Metropolitan)	15-17	1	Mother only	115
Werribee (Western Metropolitan)	15-17	1	Neither	572
Werribee (Western Metropolitan)	18-20	0	Both	122
Werribee (Western Metropolitan)	18-20	0	Father only	25
Werribee (Western Metropolitan)	18-20	0	Mother only	32
Werribee (Western Metropolitan)	18-20	0	Neither	99
Werribee (Western Metropolitan)	18-20	1		3
Werribee (Western Metropolitan)	18-20	1	Both	327
Werribee (Western Metropolitan)	18-20	1	Father only	56
Werribee (Western Metropolitan)	18-20	1	Mother only	62
Werribee (Western Metropolitan)	18-20	1	Neither	308
Werribee (Western Metropolitan)	21-24	0	Both	40
Werribee (Western Metropolitan)	21-24	0	Father only	6
Werribee (Western Metropolitan)	21-24	0	Mother only	12
Werribee (Western Metropolitan)	21-24	0	Neither	50
Werribee (Western Metropolitan)	21-24	1	Both	129
Werribee (Western Metropolitan)	21-24	1	Father only	24
Werribee (Western Metropolitan)	21-24	1	Mother only	29
Werribee (Western Metropolitan)	21-24	1	Neither	143
Williamstown (Western Metropolitan)	0-4	0		13
Williamstown (Western Metropolitan)	0-4	0	Both	162
Williamstown (Western Metropolitan)	0-4	0	Father only	23
Williamstown (Western Metropolitan)	0-4	0	Mother only	66
Williamstown (Western Metropolitan)	0-4	0	Neither	70
Williamstown (Western Metropolitan)	0-4	1		20
Williamstown (Western Metropolitan)	0-4	1	Both	2533
Williamstown (Western Metropolitan)	0-4	1	Father only	580
Williamstown (Western Metropolitan)	0-4	1	Mother only	638
Williamstown (Western Metropolitan)	0-4	1	Neither	851
Williamstown (Western Metropolitan)	5-9	0		21
Williamstown (Western Metropolitan)	5-9	0	Both	289
Williamstown (Western Metropolitan)	5-9	0	Father only	56
Williamstown (Western Metropolitan)	5-9	0	Mother only	84
Williamstown (Western Metropolitan)	5-9	0	Neither	110
Williamstown (Western Metropolitan)	5-9	1		6
Williamstown (Western Metropolitan)	5-9	1	Both	2208
Williamstown (Western Metropolitan)	5-9	1	Father only	429
Williamstown (Western Metropolitan)	5-9	1	Mother only	596
Williamstown (Western Metropolitan)	5-9	1	Neither	694
Williamstown (Western Metropolitan)	10-12	0		13
Williamstown (Western Metropolitan)	10-12	0	Both	155
Williamstown (Western Metropolitan)	10-12	0	Father only	25
Williamstown (Western Metropolitan)	10-12	0	Mother only	54
Williamstown (Western Metropolitan)	10-12	0	Neither	85
Williamstown (Western Metropolitan)	10-12	1		4
Williamstown (Western Metropolitan)	10-12	1	Both	1020
Williamstown (Western Metropolitan)	10-12	1	Father only	178
Williamstown (Western Metropolitan)	10-12	1	Mother only	264
Williamstown (Western Metropolitan)	10-12	1	Neither	306
Williamstown (Western Metropolitan)	13-14	0		4
Williamstown (Western Metropolitan)	13-14	0	Both	117
Williamstown (Western Metropolitan)	13-14	0	Father only	31
Williamstown (Western Metropolitan)	13-14	0	Mother only	47
Williamstown (Western Metropolitan)	13-14	0	Neither	52
Williamstown (Western Metropolitan)	13-14	1		8
Williamstown (Western Metropolitan)	13-14	1	Both	579
Williamstown (Western Metropolitan)	13-14	1	Father only	115
Williamstown (Western Metropolitan)	13-14	1	Mother only	138
Williamstown (Western Metropolitan)	13-14	1	Neither	158
Williamstown (Western Metropolitan)	15-17	0		7
Williamstown (Western Metropolitan)	15-17	0	Both	199
Williamstown (Western Metropolitan)	15-17	0	Father only	41
Williamstown (Western Metropolitan)	15-17	0	Mother only	68
Williamstown (Western Metropolitan)	15-17	0	Neither	90
Williamstown (Western Metropolitan)	15-17	1		3
Williamstown (Western Metropolitan)	15-17	1	Both	776
Williamstown (Western Metropolitan)	15-17	1	Father only	138
Williamstown (Western Metropolitan)	15-17	1	Mother only	189
Williamstown (Western Metropolitan)	15-17	1	Neither	274
Williamstown (Western Metropolitan)	18-20	0	Both	112
Williamstown (Western Metropolitan)	18-20	0	Father only	21
Williamstown (Western Metropolitan)	18-20	0	Mother only	30
Williamstown (Western Metropolitan)	18-20	0	Neither	48
Williamstown (Western Metropolitan)	18-20	1	Both	444
Williamstown (Western Metropolitan)	18-20	1	Father only	89
Williamstown (Western Metropolitan)	18-20	1	Mother only	97
Williamstown (Western Metropolitan)	18-20	1	Neither	227
Williamstown (Western Metropolitan)	21-24	0	Both	48
Williamstown (Western Metropolitan)	21-24	0	Father only	7
Williamstown (Western Metropolitan)	21-24	0	Mother only	15
Williamstown (Western Metropolitan)	21-24	0	Neither	34
Williamstown (Western Metropolitan)	21-24	1	Both	212
Williamstown (Western Metropolitan)	21-24	1	Father only	47
Williamstown (Western Metropolitan)	21-24	1	Mother only	56
Williamstown (Western Metropolitan)	21-24	1	Neither	128
Yan Yean (Northern Victoria)	0-4	0		33
Yan Yean (Northern Victoria)	0-4	0	Both	596
Yan Yean (Northern Victoria)	0-4	0	Father only	26
Yan Yean (Northern Victoria)	0-4	0	Mother only	59
Yan Yean (Northern Victoria)	0-4	0	Neither	52
Yan Yean (Northern Victoria)	0-4	1		26
Yan Yean (Northern Victoria)	0-4	1	Both	4181
Yan Yean (Northern Victoria)	0-4	1	Father only	399
Yan Yean (Northern Victoria)	0-4	1	Mother only	437
Yan Yean (Northern Victoria)	0-4	1	Neither	989
Yan Yean (Northern Victoria)	5-9	0		26
Yan Yean (Northern Victoria)	5-9	0	Both	744
Yan Yean (Northern Victoria)	5-9	0	Father only	68
Yan Yean (Northern Victoria)	5-9	0	Mother only	89
Yan Yean (Northern Victoria)	5-9	0	Neither	68
Yan Yean (Northern Victoria)	5-9	1		21
Yan Yean (Northern Victoria)	5-9	1	Both	3588
Yan Yean (Northern Victoria)	5-9	1	Father only	350
Yan Yean (Northern Victoria)	5-9	1	Mother only	410
Yan Yean (Northern Victoria)	5-9	1	Neither	797
Yan Yean (Northern Victoria)	10-12	0		13
Yan Yean (Northern Victoria)	10-12	0	Both	497
Yan Yean (Northern Victoria)	10-12	0	Father only	36
Yan Yean (Northern Victoria)	10-12	0	Mother only	78
Yan Yean (Northern Victoria)	10-12	0	Neither	46
Yan Yean (Northern Victoria)	10-12	1		8
Yan Yean (Northern Victoria)	10-12	1	Both	1948
Yan Yean (Northern Victoria)	10-12	1	Father only	156
Yan Yean (Northern Victoria)	10-12	1	Mother only	235
Yan Yean (Northern Victoria)	10-12	1	Neither	404
Yan Yean (Northern Victoria)	13-14	0		10
Yan Yean (Northern Victoria)	13-14	0	Both	311
Yan Yean (Northern Victoria)	13-14	0	Father only	28
Yan Yean (Northern Victoria)	13-14	0	Mother only	55
Yan Yean (Northern Victoria)	13-14	0	Neither	29
Yan Yean (Northern Victoria)	13-14	1		9
Yan Yean (Northern Victoria)	13-14	1	Both	1187
Yan Yean (Northern Victoria)	13-14	1	Father only	125
Yan Yean (Northern Victoria)	13-14	1	Mother only	106
Yan Yean (Northern Victoria)	13-14	1	Neither	226
Yan Yean (Northern Victoria)	15-17	0		6
Yan Yean (Northern Victoria)	15-17	0	Both	417
Yan Yean (Northern Victoria)	15-17	0	Father only	34
Yan Yean (Northern Victoria)	15-17	0	Mother only	61
Yan Yean (Northern Victoria)	15-17	0	Neither	33
Yan Yean (Northern Victoria)	15-17	1		12
Yan Yean (Northern Victoria)	15-17	1	Both	1553
Yan Yean (Northern Victoria)	15-17	1	Father only	150
Yan Yean (Northern Victoria)	15-17	1	Mother only	157
Yan Yean (Northern Victoria)	15-17	1	Neither	343
Yan Yean (Northern Victoria)	18-20	0		4
Yan Yean (Northern Victoria)	18-20	0	Both	157
Yan Yean (Northern Victoria)	18-20	0	Father only	17
Yan Yean (Northern Victoria)	18-20	0	Mother only	28
Yan Yean (Northern Victoria)	18-20	0	Neither	35
Yan Yean (Northern Victoria)	18-20	1		3
Yan Yean (Northern Victoria)	18-20	1	Both	643
Yan Yean (Northern Victoria)	18-20	1	Father only	77
Yan Yean (Northern Victoria)	18-20	1	Mother only	91
Yan Yean (Northern Victoria)	18-20	1	Neither	195
Yan Yean (Northern Victoria)	21-24	0	Both	67
Yan Yean (Northern Victoria)	21-24	0	Father only	3
Yan Yean (Northern Victoria)	21-24	0	Mother only	15
Yan Yean (Northern Victoria)	21-24	0	Neither	21
Yan Yean (Northern Victoria)	21-24	1	Both	255
Yan Yean (Northern Victoria)	21-24	1	Father only	33
Yan Yean (Northern Victoria)	21-24	1	Mother only	33
Yan Yean (Northern Victoria)	21-24	1	Neither	99
Yuroke (Northern Metropolitan)	0-4	0		28
Yuroke (Northern Metropolitan)	0-4	0	Both	379
Yuroke (Northern Metropolitan)	0-4	0	Father only	57
Yuroke (Northern Metropolitan)	0-4	0	Mother only	100
Yuroke (Northern Metropolitan)	0-4	0	Neither	234
Yuroke (Northern Metropolitan)	0-4	1		48
Yuroke (Northern Metropolitan)	0-4	1	Both	2029
Yuroke (Northern Metropolitan)	0-4	1	Father only	389
Yuroke (Northern Metropolitan)	0-4	1	Mother only	624
