SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC14022,3,0,3,44,45,81,0,0,0,0,3,3,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,20,0,0,0,0,0,0,14,11,20,6,9,20,73,71,146
SSC14023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6
SSC14024,0,0,0,9,10,13,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,37,3,3,9,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,3,3,17,23,42,0,0,0,0,0,0,17,23,42,7,7,10,52,53,104
SSC14025,0,3,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,23,0,0,0,0,0,0,14,15,24,3,0,5,19,22,46
SSC14026,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,4,3,11,3,0,3,20,14,27
SSC14027,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SSC14028,0,0,0,9,10,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,7,11,6,3,5,0,0,0,21,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,50,0,0,0,0,0,0,26,24,50,19,11,28,63,64,124
SSC14029,0,0,0,38,27,65,0,0,0,0,0,0,0,0,0,12,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,57,59,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,29,0,0,0,0,0,0,14,18,29,10,14,22,85,90,168
SSC14030,0,0,0,12,11,25,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,29,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,43,0,0,0,0,0,0,20,23,43,8,9,19,60,58,122
SSC14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6
SSC14033,0,3,3,56,63,117,0,0,0,5,4,5,0,0,0,65,40,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,7,4,17,0,0,0,6,8,12,9,13,30,12,7,20,0,0,0,157,148,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,197,3,0,3,0,0,0,106,89,198,33,22,50,300,266,565
SSC14034,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,3,7,10,8,3,11,16,16,33
SSC14035,6,6,14,3,3,8,0,0,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,62,43,110,0,0,0,0,0,0,63,48,109,30,30,62,123,100,225
SSC14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14037,0,0,0,16,21,37,0,0,0,0,0,0,0,0,0,14,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,32,43,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,25,0,0,0,0,0,0,12,8,24,13,12,26,62,61,124
SSC14038,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,11,5,3,10,11,11,25
SSC14039,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,8,0,0,0,10,11,25
SSC14040,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC14041,3,7,7,68,70,135,0,0,0,17,7,24,0,0,0,53,40,94,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,13,23,31,15,22,33,0,0,0,3,3,7,5,11,16,19,20,39,0,0,0,198,198,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,133,270,0,0,0,0,0,4,142,136,275,74,57,135,416,398,814
SSC14042,0,0,0,6,7,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,12,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,20,0,0,0,0,0,0,16,11,20,7,7,13,38,20,59
SSC14043,0,0,0,12,3,24,0,0,0,0,0,0,0,0,0,13,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,0,0,10,13,20,3,3,13,3,3,3,0,0,0,53,39,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,35,0,0,0,0,0,0,18,14,35,7,9,17,86,62,147
SSC14044,0,0,0,11,3,17,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,8,14,0,0,3,0,0,0,27,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,7,8,11,7,7,12,40,30,73
SSC14045,3,0,3,7,10,20,0,0,0,0,0,0,0,0,0,13,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,41,0,0,0,0,0,0,21,23,41,5,3,10,58,65,127
SSC14046,0,0,0,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,4,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,0,0,0,0,0,0,11,3,13,3,4,8,24,20,45
SSC14047,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,3,0,3,10,4,12
SSC14048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,48,0,0,0,0,0,0,24,26,45,9,10,13,35,36,72
SSC14049,0,0,0,23,7,29,0,0,0,0,0,0,0,0,0,6,10,11,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,3,3,4,5,0,0,0,34,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,37,0,0,0,0,0,0,21,19,37,8,7,15,65,52,118
SSC14050,3,4,9,22,21,40,0,0,0,3,3,8,0,0,0,10,10,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,10,13,0,0,0,0,0,0,6,5,11,4,5,5,0,0,0,51,53,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,79,0,0,0,0,0,0,42,38,79,11,13,18,108,108,216
SSC14051,7,18,23,337,416,752,0,0,0,4,17,18,0,0,0,269,349,614,0,0,0,4,3,7,16,20,38,0,0,3,3,3,7,0,0,0,0,3,3,6,6,19,61,66,124,14,10,25,0,3,3,50,72,123,10,17,31,0,3,6,791,991,1780,0,0,0,3,0,7,0,4,4,0,0,0,0,0,0,7,5,12,8,12,19,326,318,645,3,4,10,6,3,7,334,328,661,127,128,255,1274,1469,2743
SSC14052,0,0,0,46,40,85,0,0,0,0,0,0,0,0,0,69,72,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,5,22,0,0,0,0,0,0,9,12,21,4,0,4,0,0,0,148,124,271,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,34,0,0,0,0,0,0,15,16,34,49,29,75,210,175,384
SSC14053,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14
SSC14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,0,0,0,12,11,16
SSC14055,0,0,0,89,89,177,0,0,0,14,10,19,0,0,0,131,131,267,0,0,0,0,0,0,4,10,17,3,0,4,10,11,21,0,0,0,5,3,3,6,4,8,22,20,39,0,3,3,0,0,3,28,30,63,0,16,14,0,0,0,317,330,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,92,84,176,0,0,0,0,0,0,92,84,178,47,35,83,455,449,909
SSC14056,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,6,5,12
SSC14057,4,0,4,33,31,64,0,0,0,0,0,0,0,0,0,17,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,8,3,0,3,4,0,3,14,15,22,7,7,12,0,4,7,84,80,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,71,0,0,3,0,0,0,37,39,74,32,39,76,159,162,321
SSC14058,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,4,5,9,0,0,3,11,14,30
SSC14059,0,0,0,9,5,14,0,0,0,0,0,0,0,0,0,21,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40,0,0,0,0,0,0,20,19,41,14,20,38,69,71,142
SSC14060,0,0,0,15,22,40,0,0,0,0,0,3,0,0,0,16,15,26,0,0,0,0,0,3,4,0,9,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,7,0,8,5,0,0,0,48,51,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,61,0,0,0,0,0,0,39,27,63,14,11,28,98,93,194
SSC14061,12,17,29,380,379,759,0,0,0,6,5,16,0,0,0,308,341,648,0,0,5,0,0,0,4,6,12,0,0,0,3,0,3,0,0,0,3,7,7,6,13,23,58,63,112,3,5,9,3,7,5,62,89,156,14,20,38,0,3,4,858,943,1802,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,3,3,6,8,6,10,451,414,863,6,7,10,0,6,13,458,423,879,147,135,284,1479,1522,3000
SSC14062,0,0,0,20,24,48,0,0,0,0,0,0,0,0,0,13,16,28,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,0,0,3,4,0,7,6,5,14,0,0,0,0,0,0,60,69,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,36,0,0,0,0,0,0,20,16,36,3,3,5,86,82,168
SSC14063,0,0,0,108,123,234,0,0,0,3,3,6,0,0,0,72,59,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,15,16,28,0,3,8,0,4,6,20,12,37,0,0,3,0,0,0,226,231,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,65,141,0,0,4,0,0,0,75,68,142,19,11,24,323,307,625
SSC14064,0,5,3,37,36,70,0,0,0,6,10,14,0,0,0,38,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,18,0,0,0,0,0,0,13,18,29,3,4,3,0,0,0,101,132,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,111,65,179,0,0,0,4,3,3,114,71,185,30,26,56,248,238,484
SSC14065,19,24,42,534,579,1111,0,0,0,69,85,156,0,0,0,560,602,1158,0,3,3,20,22,41,0,0,0,7,9,14,4,10,9,0,0,0,22,14,32,56,58,111,96,90,181,4,4,11,8,14,26,194,238,436,80,87,162,4,6,5,1653,1811,3466,12,4,20,0,4,3,0,0,0,0,0,0,0,0,0,3,3,9,3,3,9,873,769,1643,10,3,11,3,4,10,884,780,1664,160,150,309,2736,2782,5516
SSC14066,3,0,3,3,15,20,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,75,0,0,0,0,0,0,38,34,75,6,6,16,63,75,140
SSC14067,8,3,12,96,107,199,0,0,0,0,0,0,0,0,0,81,69,148,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,21,29,23,17,32,0,0,0,0,0,3,6,15,20,10,7,18,0,0,0,221,240,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,167,181,346,3,0,3,0,3,4,171,183,357,60,48,110,457,476,936
SSC14068,10,11,19,130,176,305,0,0,0,3,6,8,0,0,0,89,119,208,0,0,0,0,4,4,3,3,9,0,0,0,0,0,3,0,0,0,3,0,7,3,10,14,16,27,42,3,5,9,0,3,9,31,28,56,17,20,34,3,0,0,305,395,704,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,5,6,3,5,6,242,244,484,3,3,3,0,0,0,243,244,488,48,39,91,612,704,1313
SSC14069,3,3,10,109,118,225,0,0,0,16,23,35,0,0,4,124,129,255,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,3,11,3,9,12,17,23,43,5,0,4,0,0,3,14,17,35,32,25,60,0,3,3,330,357,687,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,8,3,7,8,3,6,215,169,384,0,3,4,0,4,3,222,175,392,57,46,106,626,586,1211
SSC14070,0,0,0,8,12,16,0,0,0,0,0,0,0,0,0,27,31,53,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,80,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,0,0,0,0,0,3,7,9,16,6,3,13,58,57,113
SSC14071,47,83,132,510,567,1074,0,0,0,15,6,18,0,0,0,773,1073,1847,0,0,0,218,281,495,7,3,9,0,0,0,6,14,22,9,3,6,0,10,12,14,17,25,62,51,117,6,3,4,0,0,3,34,41,76,34,41,75,4,5,6,1678,2122,3801,15,28,49,28,27,53,1081,1082,2163,0,0,0,3,3,3,12,8,23,17,10,27,1039,1069,2105,17,9,24,14,20,32,1067,1094,2158,484,462,952,4421,4918,9337
SSC14072,0,0,0,23,26,49,0,0,0,0,0,0,0,0,0,30,26,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,4,3,3,10,9,14,0,0,0,0,0,0,70,71,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,33,22,54,0,0,0,0,0,0,33,22,54,13,14,33,122,111,233
SSC14073,0,10,8,30,26,60,0,0,0,0,0,5,0,0,0,11,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,48,59,111,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,5,5,61,67,123,3,0,6,0,0,0,62,68,126,13,18,32,127,160,288
SSC14074,377,397,773,136,155,291,3,4,9,46,64,105,0,0,0,489,500,996,0,0,0,62,55,116,14,15,30,10,16,27,3,3,6,9,10,26,11,17,33,27,32,60,24,23,42,3,3,3,4,7,5,22,17,40,51,46,95,0,3,4,912,974,1885,34,23,58,787,746,1536,0,0,0,0,0,0,4,0,4,3,10,17,5,11,20,384,298,687,0,3,7,0,0,0,386,306,689,713,346,1065,3223,2810,6032
SSC14075,11,29,45,318,382,702,0,0,0,16,26,44,0,0,0,329,405,725,0,0,0,29,35,67,8,13,17,3,0,4,5,14,16,0,5,6,4,4,8,14,16,27,40,38,78,4,3,4,3,0,3,42,43,87,34,42,75,0,0,0,850,1020,1871,5,5,11,3,4,5,0,4,4,0,3,3,0,3,3,0,4,4,0,10,10,546,503,1044,10,8,15,3,8,14,557,513,1075,149,121,275,1579,1714,3290
SSC14076,4,8,10,123,122,248,0,0,0,10,8,18,0,0,0,183,200,382,0,0,0,12,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,11,18,19,19,33,0,0,0,0,0,0,11,21,32,9,9,16,3,3,5,383,409,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,7,7,108,90,200,3,0,4,0,0,3,110,89,201,70,79,152,577,587,1166
SSC14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14078,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,6,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,15,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,7,3,11,7,3,7,28,38,62
SSC14079,23,28,52,123,121,241,0,0,0,21,18,37,0,0,0,251,248,499,0,0,0,46,40,88,4,3,5,0,0,3,0,0,0,17,26,46,6,16,22,14,10,29,14,13,20,5,0,10,0,0,0,5,5,16,15,22,37,5,5,8,531,537,1071,60,63,119,27,27,50,0,0,0,0,0,0,17,14,28,3,8,10,17,20,41,138,92,235,0,0,3,0,0,0,139,97,237,50,48,101,846,817,1668
SSC14080,8,15,19,290,342,641,0,0,0,19,31,52,0,0,0,340,386,726,0,0,0,14,10,22,0,3,3,14,9,19,3,0,3,0,0,0,18,10,32,26,38,65,34,20,58,0,4,5,13,12,26,35,45,80,29,31,62,0,0,0,843,956,1796,7,6,16,8,9,21,0,0,3,0,0,0,3,0,6,5,4,8,4,4,13,430,354,788,3,0,4,3,3,5,435,363,800,83,77,166,1398,1430,2831
