POA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
POA3051,0,0,0,3,0,0,3,0,0,11,0,7,40,57,10,8,6,4,3,131,6,18,61,170,17,5,4,3,0,284,0,3,55,49,3,0,0,0,0,112,0,0,6,53,4,0,0,0,0,71,0,0,3,4,0,0,0,0,0,7,0,0,3,35,3,3,0,0,0,45,0,3,14,44,7,9,18,18,15,126,0,0,18,46,8,3,0,0,0,79,0,7,23,81,7,0,0,0,0,119,0,0,0,8,5,0,3,0,0,10,0,3,194,183,20,15,11,5,0,433,0,0,0,3,0,9,7,0,0,24,0,0,10,6,0,0,0,0,0,15,0,0,13,5,0,0,0,0,0,21,0,0,3,12,0,0,0,0,0,13,0,0,7,6,0,0,3,3,3,23,0,11,70,176,34,23,9,4,0,321,0,0,0,3,5,0,0,0,0,12,0,0,6,8,0,0,0,0,0,19
POA3052,0,0,0,4,4,4,4,3,0,22,0,0,18,15,9,8,3,0,0,54,4,0,44,70,0,9,7,0,0,129,0,0,14,21,0,0,3,0,0,42,0,0,0,53,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,8,3,0,0,15,0,0,0,3,0,24,0,0,6,16,0,12,8,4,13,59,0,0,16,8,0,4,0,0,0,27,0,0,9,23,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,3,6,96,91,10,17,4,7,0,239,0,0,0,0,0,3,0,5,3,11,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,0,36,48,10,3,4,3,0,109,0,0,0,0,0,0,0,0,0,3,3,3,0,19,0,0,0,0,0,22
POA3053,0,0,0,3,0,8,6,10,8,32,3,0,178,86,5,8,4,0,0,295,18,19,152,255,17,0,6,0,0,478,0,0,449,108,8,7,4,5,0,576,0,0,8,47,5,0,0,0,0,70,0,0,0,6,9,3,0,0,0,21,0,0,0,33,0,0,0,0,0,41,0,0,16,80,10,25,19,52,48,254,3,0,32,47,8,0,0,0,0,94,0,3,128,123,3,0,0,0,0,259,0,0,0,4,0,0,9,3,0,18,0,6,859,267,17,22,3,8,0,1185,0,0,0,0,0,0,3,4,0,6,0,0,31,21,0,0,0,0,0,57,0,0,81,5,0,0,0,3,0,94,0,0,0,4,0,0,0,0,0,4,0,0,11,10,5,3,4,3,0,33,3,5,98,166,18,10,6,7,0,312,0,0,0,3,0,0,0,0,0,4,0,0,38,31,3,0,0,0,0,73
POA3054,0,0,0,8,6,15,6,28,12,66,0,0,7,14,3,0,0,0,0,25,0,0,4,22,7,5,5,0,0,43,0,0,6,17,0,0,3,0,0,26,0,0,0,7,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,3,0,35,3,4,8,0,3,45,0,3,6,27,5,21,29,54,43,193,0,3,3,6,0,0,0,0,0,17,0,0,4,12,3,0,0,0,0,20,0,0,0,0,3,0,0,3,0,4,0,0,15,24,9,12,8,0,0,72,0,0,0,0,0,0,3,0,0,11,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,7,0,3,3,0,0,22,0,3,29,163,15,18,8,5,3,244,3,0,0,4,0,3,0,0,0,11,0,0,3,3,0,0,0,0,0,5
POA3055,0,3,7,10,29,44,112,130,30,368,0,0,3,24,3,0,3,0,0,32,12,13,20,218,15,9,7,3,0,301,19,16,3,63,3,0,3,0,0,113,0,0,4,50,3,3,0,0,0,62,0,0,0,3,3,3,0,0,0,9,0,3,0,36,7,0,0,3,0,53,0,0,0,40,33,58,109,164,94,504,0,3,7,35,4,6,0,0,0,52,0,0,4,28,3,3,0,0,0,33,0,0,3,13,29,29,18,7,0,107,0,0,13,53,15,14,5,3,0,100,0,0,0,3,3,5,12,15,3,32,0,0,3,15,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,31,115,3,8,0,0,0,155,0,0,0,9,8,3,3,0,0,30,3,6,44,181,19,17,4,3,0,281,0,0,0,0,3,0,0,0,0,3,8,6,12,62,0,3,0,0,0,96
POA3056,0,0,3,10,23,68,205,288,75,675,0,0,12,43,5,4,3,3,0,68,3,8,33,185,13,12,7,3,4,266,16,12,18,134,4,3,0,0,0,190,0,0,7,46,4,3,0,0,0,59,0,0,0,7,4,0,3,3,0,21,3,0,4,98,12,6,0,0,0,122,0,0,15,89,48,97,153,261,151,825,0,0,3,41,7,0,7,0,0,58,0,3,9,38,9,0,0,0,0,61,0,0,9,25,49,59,63,18,10,221,0,0,59,107,10,19,6,3,3,203,0,0,0,4,3,12,11,14,3,41,0,0,3,13,3,0,0,0,0,22,0,0,3,0,0,0,0,0,0,7,0,8,104,221,4,0,0,0,0,340,3,3,4,21,9,3,3,0,0,44,3,7,78,541,63,39,11,0,0,752,0,0,0,5,3,3,0,0,0,15,0,10,11,64,4,3,0,0,0,91
POA3057,0,3,4,11,17,34,35,72,16,187,0,0,7,27,0,5,0,0,0,41,0,4,18,76,5,0,0,0,0,104,0,0,9,42,0,0,3,0,0,59,0,0,0,43,3,0,0,0,0,44,0,0,4,0,0,5,0,0,0,9,0,4,0,51,3,0,0,0,0,67,0,3,5,70,16,34,95,168,70,460,0,3,0,42,8,3,0,0,0,55,0,0,3,20,0,0,0,0,0,23,0,0,0,11,12,27,17,14,3,81,0,0,19,64,3,10,17,0,0,118,0,0,0,3,3,0,8,6,0,29,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,3,23,67,3,3,0,0,0,98,0,0,0,13,0,0,3,0,0,15,0,3,43,267,36,17,3,0,0,374,0,0,0,4,3,0,0,0,0,7,5,3,3,32,0,0,0,0,0,35
POA3058,4,7,11,27,75,134,268,298,80,900,0,0,9,32,7,5,0,0,0,59,20,20,60,334,22,30,10,4,0,494,11,13,11,86,12,8,3,0,0,147,0,0,10,49,13,4,5,0,0,77,0,0,0,26,7,9,4,0,0,60,0,0,3,56,10,9,3,8,0,96,3,8,19,91,105,256,455,689,339,1957,0,3,8,39,11,0,0,0,0,70,0,4,4,30,0,0,0,0,0,36,3,3,22,135,169,203,140,59,17,756,0,5,33,93,26,21,10,5,0,191,0,0,0,0,8,17,32,19,17,89,0,4,4,27,6,6,0,0,0,46,0,3,0,5,3,7,0,0,0,28,3,4,159,394,15,10,3,0,0,589,0,0,0,13,9,17,6,0,0,48,3,6,45,369,90,38,20,7,3,584,0,0,0,9,0,3,4,3,0,15,8,17,46,164,12,0,0,0,0,247
POA3059,0,0,0,11,20,45,30,19,3,123,0,0,4,10,3,5,0,0,0,18,0,17,13,121,41,39,18,3,0,249,0,0,0,7,0,0,0,0,0,9,0,0,3,23,14,12,8,3,0,71,0,18,55,217,93,52,21,14,0,483,0,3,0,10,3,0,4,0,0,18,0,3,0,14,74,224,239,119,14,700,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,8,72,78,53,13,9,0,242,0,0,0,17,4,0,8,0,0,30,0,0,8,3,15,47,54,16,3,142,0,0,0,9,5,3,0,3,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,7,4,17,11,51,14,9,3,0,0,114,0,0,0,0,0,3,3,0,0,6,4,4,14,30,10,0,0,0,0,57
POA3060,0,6,3,8,14,35,62,105,75,319,0,0,3,6,0,0,0,0,0,11,19,42,55,328,21,16,13,0,0,500,0,0,4,12,4,3,0,0,0,26,0,4,3,26,3,6,0,0,0,38,3,20,24,111,72,28,17,17,0,284,0,0,0,11,0,3,0,4,0,13,3,3,14,38,75,164,333,500,221,1359,0,3,4,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,3,9,22,157,98,68,28,10,4,398,3,3,0,0,0,3,0,0,0,12,0,0,0,0,3,20,34,54,24,138,0,0,0,11,0,0,3,0,0,12,0,0,5,23,3,6,0,0,0,40,0,7,28,127,3,0,0,0,0,170,0,6,0,0,0,3,0,0,0,10,4,25,25,61,9,3,3,0,0,131,0,0,0,0,0,0,0,3,0,3,55,140,199,738,83,19,6,3,0,1248
POA3061,0,0,3,3,4,10,54,34,3,112,0,0,0,0,0,0,0,0,0,0,3,4,5,58,3,3,3,0,0,77,0,0,0,0,0,0,0,0,0,4,0,0,3,10,0,0,0,0,0,18,0,41,71,254,98,55,38,19,9,580,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,36,109,110,18,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,24,127,109,85,45,9,13,416,0,0,0,5,3,4,0,0,0,14,0,0,0,0,0,9,25,21,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,14,4,18,6,5,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3,28,43,10,3,0,0,0,85
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3064,0,12,23,27,32,55,48,28,8,236,0,4,6,27,9,3,0,0,0,52,96,376,566,4549,422,325,127,29,10,6493,0,16,3,70,16,0,5,0,0,123,0,31,39,105,22,7,7,0,0,219,42,510,1005,2857,1094,578,290,111,24,6515,0,5,3,21,11,4,3,0,8,61,0,4,13,51,154,230,199,113,33,807,0,3,3,10,0,0,0,0,0,16,0,0,8,21,10,0,3,0,0,38,10,37,60,341,208,113,55,22,0,839,5,13,15,83,30,19,7,3,0,176,0,0,5,24,41,91,104,32,14,306,0,6,15,45,17,17,3,0,3,104,0,3,6,12,3,4,0,3,0,33,0,20,34,169,4,3,0,0,0,239,0,3,3,3,0,4,18,10,3,37,86,450,402,548,174,67,23,7,0,1755,0,0,0,4,3,5,12,0,0,30,43,111,96,515,63,31,13,0,0,868
POA3065,0,0,0,5,4,12,23,32,13,85,0,0,3,15,3,3,0,0,0,22,0,0,0,21,3,0,3,0,0,28,0,0,3,14,3,4,0,0,0,24,0,0,0,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,3,0,44,8,3,3,0,3,65,0,0,3,21,3,10,5,12,12,63,0,0,4,18,0,0,4,0,0,30,0,0,5,19,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,10,55,10,8,11,11,0,98,0,0,0,3,0,0,3,0,0,9,0,0,0,5,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,0,7,8,0,0,0,0,0,14,0,0,0,18,6,5,0,0,0,33,0,5,38,195,34,21,11,3,0,301,0,0,0,7,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,11
POA3066,0,0,3,0,9,8,20,24,6,72,0,0,5,27,8,4,0,0,0,45,0,0,6,30,3,0,0,0,0,42,0,0,7,12,0,0,0,0,0,25,0,0,3,15,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,7,0,0,0,34,4,3,0,0,0,36,0,0,4,19,3,10,8,0,4,43,0,0,4,20,3,0,0,0,0,24,0,0,0,9,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,7,0,4,7,46,8,8,4,0,0,78,0,0,0,0,0,0,3,3,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,3,0,0,21,0,3,25,203,40,14,7,0,0,297,0,0,0,15,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,8
POA3067,0,0,0,3,7,7,27,36,16,94,0,0,11,35,3,0,3,0,0,53,8,7,10,102,5,6,3,3,0,140,0,0,10,20,0,0,0,0,0,38,0,0,0,25,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,56,0,0,0,23,0,10,3,11,4,44,0,0,4,24,3,0,0,0,0,33,0,0,0,28,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,29,69,15,13,6,3,0,145,0,0,0,3,0,0,3,3,0,10,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,8,0,4,3,0,0,17,4,0,20,224,28,12,8,0,0,295,0,0,0,6,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,9
POA3068,0,0,0,11,12,25,66,90,30,241,0,0,0,27,6,0,3,0,0,40,3,0,3,40,5,7,4,3,0,72,0,0,3,9,0,0,3,0,0,22,0,0,0,17,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,13,11,3,0,101,3,4,0,41,19,40,70,100,64,344,0,3,3,32,13,4,0,0,0,56,0,0,0,9,3,0,0,0,0,14,0,0,0,6,8,6,6,3,0,34,0,0,15,45,20,12,7,5,3,110,0,0,0,0,5,8,6,6,0,22,0,0,0,5,8,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,4,19,3,9,13,0,0,50,4,7,16,342,57,49,20,8,3,507,0,0,0,6,3,3,4,3,0,26,0,7,0,4,0,0,0,0,0,15
POA3070,0,0,3,39,70,117,289,377,84,986,0,3,3,19,3,4,4,0,0,40,3,4,17,101,28,14,9,3,8,171,0,0,0,19,0,0,0,0,0,24,0,0,0,30,3,3,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,81,15,7,5,6,0,116,0,0,6,39,27,39,118,190,103,525,0,0,3,46,8,3,0,0,3,65,0,3,3,14,0,0,3,3,0,28,0,0,0,13,13,25,21,11,0,78,0,0,13,64,18,15,7,0,4,118,0,0,0,0,0,10,7,6,7,23,0,0,0,6,0,0,0,3,0,13,0,0,0,3,0,0,0,0,0,4,0,0,3,21,3,0,0,0,0,23,0,0,0,10,9,3,7,0,3,41,0,14,41,369,93,64,21,6,4,609,0,0,0,8,3,4,3,0,0,22,0,0,3,7,0,0,0,0,0,11
POA3071,0,4,3,24,66,93,249,305,97,834,3,0,5,19,3,0,0,0,0,31,3,21,45,287,27,8,4,4,0,395,0,0,6,16,3,0,3,0,0,30,0,3,7,38,3,3,0,0,0,60,0,0,0,9,0,3,0,0,0,16,0,3,0,50,9,15,4,0,0,83,0,0,3,31,31,64,140,266,129,658,0,4,0,25,5,3,3,0,0,41,0,0,0,12,0,0,0,0,0,13,0,0,0,16,18,33,33,23,16,142,0,0,4,52,11,14,3,0,0,84,0,0,0,0,4,4,10,0,0,23,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,8,27,99,3,0,0,0,0,140,0,0,0,12,5,3,0,0,0,20,8,7,15,218,48,34,8,5,0,342,0,0,0,5,0,3,0,0,0,15,3,0,3,19,3,0,0,0,0,21
POA3072,0,10,22,55,99,180,309,299,81,1051,0,3,13,32,3,8,7,0,0,66,26,52,108,645,33,29,21,5,0,916,0,0,6,38,8,8,0,3,0,63,0,6,5,72,7,8,0,0,0,90,0,0,0,22,6,3,0,0,0,34,0,0,0,65,13,15,3,0,6,106,0,4,14,89,53,150,279,440,183,1204,0,4,9,43,17,3,0,0,0,72,0,3,11,27,9,0,0,0,0,56,3,0,9,49,58,68,59,24,8,283,0,4,38,120,23,33,15,7,0,243,0,0,0,8,3,24,14,10,8,66,0,3,6,32,4,10,3,3,0,61,0,0,0,7,0,0,0,0,0,12,0,3,55,148,3,0,0,0,0,211,0,0,0,11,0,4,4,3,0,26,3,12,37,330,76,48,17,3,0,526,0,0,0,17,3,4,0,0,0,19,8,18,23,96,9,3,0,0,0,157
POA3073,4,17,20,86,95,223,360,376,107,1290,0,0,9,63,9,14,3,0,0,99,70,86,318,1839,69,55,24,17,9,2484,0,0,8,60,14,9,5,3,0,99,10,16,38,184,28,13,0,0,0,289,4,26,16,110,36,20,3,3,0,224,0,0,0,51,9,21,7,3,6,98,0,18,25,116,155,366,1015,1185,427,3311,0,3,3,44,10,0,3,0,0,76,0,0,7,41,3,0,0,0,0,58,0,5,18,148,173,141,91,39,9,620,3,20,29,131,24,29,12,4,0,256,0,0,0,9,7,34,80,65,23,228,0,7,15,50,13,14,7,5,4,120,0,0,0,5,3,0,0,0,0,10,0,16,86,309,10,11,0,0,0,428,0,0,0,14,6,6,10,15,7,58,7,32,27,299,78,42,24,12,4,523,0,0,0,6,3,3,0,5,0,25,15,33,39,179,7,3,0,0,0,280
POA3074,4,11,18,36,41,177,265,251,55,862,0,0,4,10,0,3,0,0,0,17,20,63,223,871,68,32,18,11,0,1293,0,3,7,15,4,3,0,0,0,32,3,42,36,131,14,3,5,0,0,244,3,36,56,173,89,26,10,6,0,402,0,0,0,8,0,3,0,0,0,16,3,8,5,34,68,233,418,441,158,1376,0,0,3,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,4,3,4,97,101,69,40,10,5,328,3,6,8,22,12,9,4,3,0,62,0,0,0,0,5,40,72,40,10,164,0,0,0,10,4,3,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,3,16,61,3,3,0,0,0,86,0,0,0,0,0,3,3,0,3,15,9,46,37,74,22,24,7,4,0,222,0,0,0,0,0,0,0,0,0,0,4,10,30,88,7,8,3,0,0,157
POA3075,0,17,14,27,63,163,326,336,69,1010,0,0,0,14,0,3,0,0,0,22,19,69,190,922,52,40,29,3,3,1324,0,3,8,44,5,3,3,0,0,68,13,61,41,151,14,5,0,0,0,293,7,37,82,285,155,49,13,13,0,645,0,0,0,8,0,4,4,0,0,16,3,8,14,49,66,196,402,419,128,1277,0,0,3,7,3,0,0,0,0,14,0,3,0,10,0,3,0,0,0,21,3,13,25,140,137,74,30,8,6,424,0,7,3,26,4,6,4,0,0,51,0,0,0,3,10,42,79,48,6,188,0,3,3,15,4,5,0,0,0,32,0,0,0,5,0,3,0,0,0,8,0,3,24,63,5,0,0,0,0,102,0,0,0,0,0,0,3,3,3,14,4,47,35,69,21,14,0,5,0,193,0,0,0,0,0,0,7,3,0,8,0,14,12,65,5,5,0,0,0,102
POA3076,0,16,16,51,57,107,102,61,34,440,5,4,5,24,9,13,0,0,0,56,45,185,297,2028,212,113,65,20,3,2958,0,8,0,47,7,13,3,0,0,74,6,71,66,167,30,7,3,0,0,351,4,23,68,255,130,38,14,9,3,554,0,3,0,15,0,7,4,3,3,43,0,11,8,41,83,204,232,121,56,759,0,3,3,10,4,3,0,0,0,22,0,0,0,7,0,0,0,0,0,10,0,11,16,92,79,36,20,8,0,269,0,6,32,72,38,17,5,3,0,175,0,0,0,9,6,44,77,25,9,165,4,3,4,39,16,18,10,3,0,97,0,0,0,11,0,0,0,0,0,11,0,8,14,64,4,3,0,0,0,96,0,0,0,0,0,4,13,3,0,21,17,97,69,169,43,37,8,0,0,446,0,0,0,3,0,3,5,3,0,17,12,20,30,134,23,5,0,0,0,215
POA3078,0,5,3,12,18,44,82,102,20,284,0,0,0,16,6,0,0,0,0,26,0,8,11,105,7,8,4,10,0,153,0,0,0,5,0,0,0,0,0,13,0,0,0,26,4,0,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,3,29,9,3,3,0,0,50,0,3,3,10,10,23,48,94,38,231,0,0,3,20,0,3,0,0,0,22,0,4,0,12,0,0,0,0,0,13,0,0,0,7,4,8,0,0,0,18,0,0,5,32,6,3,3,5,0,56,0,0,0,0,0,3,4,3,0,9,0,0,0,6,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,8,27,0,0,0,0,0,38,0,0,0,6,5,3,5,3,0,25,0,5,8,100,35,22,4,3,0,176,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,17
POA3079,0,5,5,10,25,44,55,54,11,203,0,3,4,21,7,16,8,4,0,65,11,14,15,209,28,14,16,5,3,317,0,0,8,16,4,3,0,0,0,36,0,4,0,34,9,11,4,0,0,61,0,0,0,4,3,0,0,0,0,12,0,0,0,28,6,10,10,3,0,63,0,5,3,15,15,57,99,83,47,328,3,3,3,24,4,3,3,0,0,47,0,4,7,16,3,0,0,0,0,31,0,0,0,0,12,12,3,4,4,38,0,0,11,57,19,26,21,3,0,141,0,0,0,0,3,4,3,3,0,8,0,0,0,6,5,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,16,0,0,0,6,3,3,16,7,0,36,3,12,8,70,33,32,19,4,3,187,0,0,0,3,3,0,3,0,3,14,0,0,0,9,0,0,6,0,0,20
POA3081,0,0,0,13,11,32,31,23,12,124,0,0,5,35,13,16,6,0,0,67,7,7,62,235,17,18,9,3,3,363,0,0,10,18,6,13,0,0,0,42,0,4,7,66,3,9,0,0,0,95,0,0,0,18,6,5,0,3,0,33,0,3,0,12,4,3,3,0,0,24,0,0,3,7,8,30,48,57,25,177,0,0,0,12,4,0,0,0,0,20,0,0,4,19,4,3,0,0,0,31,0,0,8,20,30,34,19,11,0,123,5,10,11,69,13,11,10,3,0,126,0,0,0,4,3,7,7,9,0,30,0,0,0,12,0,0,5,0,0,25,0,0,10,21,4,4,0,0,0,46,0,0,4,13,0,0,0,0,0,21,0,3,0,7,0,0,3,4,0,17,4,21,20,88,24,17,11,3,0,204,0,0,0,4,0,0,3,0,3,9,0,0,13,40,0,3,0,0,0,60
