POA_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2032,0,0,0,0,3,3,0,0,0,9,0,3,26,94,36,19,3,4,0,184,0,0,0,12,6,20,14,3,5,61,0,4,3,12,6,13,4,6,0,54,0,7,33,34,7,14,12,4,0,106,0,7,12,55,26,5,9,3,0,123,0,0,0,0,3,3,3,3,0,14,0,0,15,18,3,3,0,4,0,46,0,0,24,45,9,13,3,0,0,98,0,0,38,75,17,17,3,0,0,149,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,7,3,0,0,28,3,8,14,21,6,3,5,0,0,62,0,7,37,79,5,17,11,4,6,169,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,11,37,144,323,105,91,115,79,25,935,22,42,272,282,95,76,94,47,25,960,621,1276,4826,5042,1616,1293,988,709,319,16689
POA2033,0,0,0,3,0,0,0,0,3,10,0,3,20,76,11,9,9,3,3,140,0,4,0,15,5,7,5,0,0,31,0,0,4,20,5,5,3,3,0,43,0,5,20,43,8,4,0,0,0,82,0,7,14,49,28,14,21,20,0,144,0,0,0,0,0,3,0,0,0,6,0,0,6,31,10,7,8,0,0,52,3,0,10,39,0,4,5,0,0,57,0,0,20,45,18,5,3,0,0,97,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,3,3,0,0,16,3,7,7,36,13,3,0,3,0,75,0,7,26,45,9,10,7,6,0,103,0,0,3,5,0,0,0,0,0,15,0,0,3,7,5,0,0,0,0,13,12,22,84,350,63,69,69,31,19,720,39,49,148,357,74,66,74,47,31,890,543,920,2483,4217,1177,831,690,475,240,11570
POA2034,0,0,0,10,9,6,0,5,0,25,3,3,0,51,17,9,3,4,0,98,0,0,0,40,11,14,15,3,3,83,0,0,8,101,32,15,26,8,0,187,0,7,3,15,12,4,0,0,0,51,0,5,28,128,75,28,14,7,9,287,0,0,0,3,0,7,9,4,3,23,0,0,0,9,7,0,0,3,3,18,0,0,3,5,6,3,4,0,0,20,0,0,7,19,8,4,3,0,0,38,0,0,0,0,0,0,3,0,0,3,0,0,0,12,4,7,3,3,0,34,3,27,23,162,30,16,21,3,0,290,0,0,4,18,17,17,0,3,0,52,0,3,0,30,8,0,3,3,0,45,0,0,0,11,5,0,0,0,0,22,14,25,80,637,132,152,118,71,27,1261,78,120,214,787,271,217,154,92,48,1982,1273,1984,2039,8298,2690,1958,1379,740,350,20713
POA2035,0,0,0,9,16,10,3,0,0,35,0,6,18,118,41,39,10,6,0,237,0,4,5,55,15,38,20,15,6,158,0,3,0,58,30,31,17,6,9,150,4,3,17,54,9,17,11,0,3,126,0,20,56,171,169,35,32,19,4,495,0,0,0,0,3,13,0,0,3,27,0,0,0,18,4,3,10,0,0,48,4,0,23,70,18,23,8,3,0,157,3,3,16,55,30,20,15,3,0,144,0,0,0,3,3,4,0,0,0,8,0,0,0,11,17,14,4,3,0,45,3,32,25,77,25,10,12,0,3,178,0,3,19,61,31,25,14,11,3,168,0,4,0,13,5,0,0,3,0,28,0,0,0,9,8,5,0,3,0,31,28,90,164,1231,363,321,316,201,91,2805,97,172,297,714,268,254,229,139,81,2245,1945,3752,4700,10480,4393,3590,2773,1905,959,34490
POA2036,0,5,4,10,8,5,3,0,0,23,3,25,42,135,71,59,32,10,5,375,0,0,3,39,19,30,25,8,3,116,0,3,3,23,22,32,24,23,7,139,3,0,3,25,22,13,12,0,0,77,0,10,24,88,55,33,35,16,3,262,0,0,0,9,4,11,4,5,0,38,0,0,0,9,5,10,0,0,0,36,0,0,5,32,8,13,4,0,0,55,0,4,8,49,16,15,3,0,0,98,0,0,0,8,0,8,0,0,0,15,0,0,3,21,29,25,7,3,0,93,6,10,12,37,21,13,4,6,0,104,4,10,14,75,29,29,7,4,0,170,0,0,0,13,7,5,4,3,0,37,0,3,0,13,9,4,0,0,0,24,9,57,93,558,312,247,259,141,48,1731,135,230,249,753,334,295,257,174,110,2542,1689,3427,3798,8612,4380,3492,2805,1493,708,30407
POA2037,0,0,4,11,3,3,0,0,0,19,0,0,7,64,11,10,14,0,0,106,0,0,3,32,5,8,6,4,0,60,0,0,4,20,17,21,13,0,3,77,3,7,9,43,5,9,3,3,0,78,3,0,11,47,7,5,8,0,0,85,0,0,0,4,6,4,3,4,0,19,0,0,3,25,5,3,0,3,0,42,0,0,6,34,6,7,3,0,0,56,0,3,15,125,17,10,0,0,0,175,0,0,0,4,0,0,0,0,0,4,0,0,0,26,9,9,5,0,0,41,6,13,27,93,23,15,19,11,0,194,0,0,17,73,33,51,33,17,8,248,0,0,0,17,8,7,3,0,0,31,0,0,0,5,7,0,3,0,0,17,9,14,87,431,76,75,73,21,4,797,41,80,281,653,203,190,155,77,53,1722,632,917,2719,6397,1824,1707,1248,487,188,16115
POA2038,0,0,0,0,0,4,0,0,0,8,0,0,0,34,7,3,3,0,0,53,0,0,0,11,0,3,0,0,0,19,0,0,0,15,12,15,13,4,0,51,0,5,3,11,11,3,0,0,0,32,0,3,3,35,13,8,10,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,3,3,0,0,29,0,0,0,14,0,0,0,3,0,24,0,3,7,36,4,8,3,0,0,55,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,11,4,24,9,49,20,4,7,0,0,124,0,0,0,26,3,7,0,0,0,40,0,0,0,4,14,0,4,0,0,24,0,0,0,3,0,0,0,0,0,10,4,11,24,154,51,34,25,26,14,343,41,50,76,284,111,97,53,22,4,735,626,937,990,3464,1368,1012,658,282,114,9451
POA2039,0,0,0,0,7,0,0,0,0,5,0,0,3,18,6,6,0,0,0,32,0,0,0,13,0,7,0,0,0,21,0,0,0,32,14,12,9,0,0,72,0,4,0,15,3,0,3,0,0,26,0,3,4,35,12,10,3,0,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,4,7,0,0,17,0,0,0,6,0,0,0,0,0,6,0,0,0,22,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,5,14,0,38,18,13,3,3,0,96,0,0,3,14,4,5,0,0,0,29,0,0,0,11,8,8,3,0,0,31,0,0,0,6,0,0,0,0,0,6,3,6,10,142,36,30,21,11,0,260,38,46,57,331,100,93,56,15,11,757,629,878,629,3437,1282,980,648,184,48,8725
POA2040,0,0,0,5,3,0,0,0,0,16,4,4,3,80,15,23,14,0,3,140,0,0,0,20,3,10,3,0,3,36,0,4,3,47,36,28,15,3,0,131,3,9,3,13,4,6,0,3,0,40,0,0,8,73,24,12,16,0,0,142,0,0,0,3,10,5,8,3,0,31,0,0,3,8,8,9,3,0,0,33,0,4,3,10,0,5,0,0,0,22,0,4,5,67,13,5,0,0,0,96,0,0,0,7,0,10,7,3,0,28,0,0,3,22,15,7,3,0,0,48,12,17,18,94,27,24,15,0,0,205,0,4,8,58,28,14,7,3,0,118,0,0,0,15,7,0,3,0,0,28,0,0,0,7,10,0,0,0,0,17,12,20,40,295,140,66,99,61,28,769,108,153,126,629,225,149,101,66,19,1586,1836,2628,1962,7750,3279,2182,1453,759,397,22242
POA2041,0,0,0,4,0,0,0,0,0,9,0,0,3,42,14,6,7,0,0,72,0,0,0,9,3,8,8,0,0,33,0,3,0,50,25,25,21,8,3,131,0,3,8,17,7,4,3,0,0,46,0,0,3,53,19,19,5,4,0,108,0,0,0,0,3,3,0,0,0,12,0,0,0,16,6,6,4,0,0,31,0,0,0,13,6,0,0,0,0,20,0,3,0,27,6,0,0,0,0,41,0,0,0,3,3,0,0,3,0,12,0,0,0,12,3,8,0,3,0,20,14,27,11,68,50,26,14,12,0,221,0,5,7,24,7,10,3,3,0,55,0,0,0,20,10,9,3,0,0,42,0,0,0,8,9,3,0,0,0,16,7,15,23,212,60,47,51,23,7,442,54,114,106,494,216,204,136,57,18,1402,1036,1699,1194,4991,2532,2000,1550,524,161,15690
POA2042,0,0,0,13,5,0,0,0,0,23,0,0,4,74,9,6,9,0,0,109,0,0,0,28,3,3,3,0,3,44,0,0,8,57,22,20,8,9,0,124,0,0,31,52,5,6,3,0,0,99,0,0,12,54,13,10,3,7,0,93,0,0,0,0,3,3,5,0,0,11,0,0,6,15,7,0,0,0,0,31,0,0,5,37,4,0,0,0,0,45,3,0,12,130,15,5,0,4,0,175,0,0,0,8,3,9,6,7,0,37,0,0,3,30,6,3,3,0,0,47,8,10,31,150,23,22,12,4,0,246,0,4,16,83,26,31,8,5,8,180,0,0,0,13,5,4,0,0,0,34,0,0,0,7,3,4,0,0,0,13,0,3,81,445,94,64,67,32,12,797,67,69,279,918,206,160,85,55,21,1867,819,1103,2635,9281,2413,1553,787,391,134,19129
POA2043,0,0,0,0,0,0,0,0,0,0,0,3,3,35,11,4,3,0,0,61,0,3,0,19,0,6,3,0,0,26,0,0,5,42,9,3,3,0,0,69,0,0,5,25,4,3,0,0,0,33,0,0,5,42,4,6,3,3,0,63,0,0,0,4,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,10,0,0,0,12,0,0,0,0,0,8,0,0,3,29,3,6,0,0,0,41,0,0,0,5,4,9,3,8,0,22,0,0,0,6,0,0,0,0,0,4,3,3,6,51,14,5,3,3,0,95,0,5,10,30,10,13,3,0,0,73,0,0,3,15,0,3,0,0,0,17,0,0,0,3,0,0,0,0,0,6,0,3,13,207,43,22,21,6,0,317,28,29,81,363,111,70,16,21,7,724,418,469,715,4338,1079,599,254,104,30,8014
POA2044,0,0,0,3,3,0,0,0,0,9,0,0,7,58,18,16,8,3,0,115,0,0,0,0,0,3,0,0,0,5,0,0,3,9,3,4,4,3,0,25,0,0,3,9,3,4,3,0,0,24,0,0,3,30,7,3,0,0,0,45,0,0,0,3,0,3,0,3,0,15,0,0,0,10,0,0,0,0,0,10,0,3,3,4,0,0,0,0,0,10,0,3,13,80,16,8,0,0,0,114,0,0,0,12,12,39,41,28,7,139,0,0,3,4,3,4,0,0,0,23,3,4,7,26,11,3,0,0,0,57,0,3,28,74,43,48,17,8,7,235,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,22,149,33,37,42,20,8,314,32,33,59,233,76,60,47,14,14,561,482,690,894,3140,1073,776,448,242,99,7846
POA2045,0,0,0,0,0,3,0,0,0,3,0,3,0,9,5,3,0,0,0,24,0,0,0,4,0,0,0,0,3,11,0,0,0,9,8,3,4,3,0,24,0,0,0,3,3,4,0,0,0,13,0,0,0,10,6,7,0,0,0,29,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,15,0,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,12,4,4,0,0,0,35,0,0,0,12,4,0,0,0,0,20,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,3,5,47,33,26,20,31,13,181,8,23,24,89,53,39,24,23,17,314,298,910,740,1364,1080,800,539,460,270,6457
POA2046,0,0,0,11,9,0,3,0,0,24,0,3,9,75,31,20,13,5,0,154,0,3,0,25,0,13,11,7,7,61,0,0,0,32,24,17,14,13,3,104,3,8,0,23,8,13,3,0,0,63,0,3,0,65,22,26,11,5,3,131,0,0,0,5,10,6,3,4,3,35,0,0,0,23,8,7,5,3,0,55,0,0,0,17,9,8,4,0,0,46,3,8,9,63,10,10,0,0,0,103,0,0,0,8,10,0,6,0,0,17,0,0,3,21,20,19,9,9,3,86,8,12,11,34,15,13,5,0,0,108,0,4,4,92,27,27,15,12,0,171,0,0,0,11,4,3,5,0,0,18,0,0,0,0,3,5,0,0,0,14,8,16,31,344,153,112,98,52,28,850,99,136,97,558,205,231,187,121,94,1731,1730,3057,2372,7859,3928,3133,2376,1558,804,26822
POA2047,0,0,0,3,3,0,0,0,0,7,0,0,4,35,8,9,3,3,0,64,0,0,0,13,0,4,0,6,0,24,0,3,3,28,18,13,10,3,3,74,3,0,0,6,3,7,3,0,0,21,0,4,6,25,9,5,4,0,0,58,0,0,0,6,3,0,3,3,0,15,0,0,0,17,6,5,0,0,0,35,0,0,0,9,0,4,0,0,0,9,0,5,6,44,12,3,0,3,0,70,0,0,0,3,3,3,0,0,0,14,0,0,0,18,7,0,0,0,0,33,3,9,9,21,16,11,12,4,0,91,0,0,0,31,12,0,0,0,0,47,0,0,0,8,4,4,0,0,0,17,0,0,0,9,3,5,0,0,0,13,4,36,18,213,53,46,49,17,11,445,61,62,67,365,137,101,102,57,41,996,728,1182,989,3957,1624,1320,1153,609,388,11950
POA2048,0,0,0,3,0,0,0,0,0,3,0,0,5,25,8,4,9,0,0,51,0,0,0,16,0,0,0,0,0,23,0,0,0,14,8,8,8,0,0,35,0,0,0,14,4,0,0,0,0,20,0,0,0,23,4,4,0,0,0,35,0,0,0,0,3,0,9,3,0,14,0,0,0,9,0,0,0,0,0,11,0,0,0,12,0,3,0,0,0,20,0,0,10,41,6,4,4,0,0,72,0,0,0,0,4,0,0,3,0,15,0,0,0,8,3,0,4,0,0,20,0,0,8,38,12,3,4,0,0,68,0,0,8,45,13,7,3,4,0,81,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,32,131,48,50,72,37,11,384,38,51,76,325,87,58,42,32,9,713,415,698,889,3355,1046,663,497,296,89,7938
POA2049,0,0,3,4,3,0,0,0,0,13,0,0,3,49,10,13,7,0,0,81,0,0,0,11,3,5,3,0,3,22,0,0,0,15,15,9,6,0,3,51,0,0,3,10,0,3,0,0,0,23,0,0,10,26,9,5,0,3,0,60,0,0,0,3,3,5,3,3,0,18,0,0,3,10,0,3,0,3,3,25,0,3,3,10,0,0,0,0,0,17,0,0,3,35,7,4,3,0,0,55,0,0,0,4,0,3,5,7,0,16,0,0,3,10,4,4,0,0,0,25,3,3,9,49,12,12,3,0,0,95,0,0,14,50,18,27,14,3,3,117,0,0,0,6,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,12,22,260,88,94,101,51,16,649,24,45,103,419,138,115,82,31,9,971,568,967,1281,4517,1572,1143,712,362,154,11282
POA2050,0,0,0,7,4,3,0,0,0,9,0,0,3,48,5,5,3,3,0,66,0,0,0,8,0,4,0,0,0,17,0,0,6,36,8,13,0,0,0,59,0,0,25,40,6,3,0,0,0,80,0,3,12,40,5,11,0,0,0,71,0,0,0,3,0,0,0,0,0,4,0,0,9,25,3,0,0,0,0,36,0,0,0,32,9,0,0,0,0,41,0,0,10,43,9,3,0,0,0,64,0,0,0,6,0,0,0,3,0,15,0,0,3,5,3,0,0,0,0,9,3,6,14,54,9,8,3,0,0,99,0,0,6,30,7,10,3,0,0,65,0,0,0,13,3,0,0,0,0,24,0,0,0,7,3,0,0,0,0,6,3,4,57,262,30,20,19,12,3,409,32,23,133,433,89,53,24,19,8,819,346,334,1745,4487,925,603,338,138,45,8963
POA2052,0,0,0,0,0,0,0,0,0,3,0,0,16,5,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,115,28,0,0,0,0,0,149,0,0,12,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,40,0,0,10,3,0,0,0,0,0,14,0,0,33,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,40,0,0,15,10,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,105,41,0,0,0,3,0,150,0,0,178,49,0,4,0,0,0,234,12,10,2832,513,20,26,7,7,0,3425
POA2060,0,0,0,9,5,3,0,0,0,14,3,10,10,111,15,10,8,4,4,175,0,3,0,30,3,8,3,3,0,44,0,0,0,36,13,16,13,3,3,80,0,0,3,32,9,6,9,4,0,62,0,3,9,89,32,33,20,6,0,190,0,0,0,7,0,6,3,3,0,17,0,0,0,35,9,3,7,3,0,60,0,3,3,38,4,3,0,0,0,57,0,4,14,63,3,3,3,0,0,94,0,0,0,3,0,3,0,0,0,4,0,0,0,13,4,0,0,0,0,19,4,29,19,98,42,24,20,8,0,251,0,0,7,37,3,5,6,5,0,61,0,0,0,4,7,4,3,0,0,21,0,0,0,10,3,0,0,0,0,12,10,18,52,399,73,45,51,23,4,683,28,56,141,557,165,118,93,51,21,1224,584,838,1303,5960,1682,1488,1277,585,271,13988
POA2061,0,0,0,0,3,0,0,0,0,11,0,3,0,26,6,5,0,3,0,51,0,0,0,9,0,0,0,0,0,17,0,0,0,22,8,10,5,3,0,37,0,3,4,10,5,0,0,3,0,33,0,3,9,31,10,11,13,7,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,3,0,0,20,0,0,0,29,8,5,3,0,0,42,0,0,4,24,9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,5,7,56,20,24,9,3,0,141,0,0,0,4,3,0,4,0,0,13,0,0,0,8,3,0,0,0,0,13,0,0,0,4,0,6,0,0,0,11,0,7,13,138,20,28,28,17,8,263,17,16,44,239,73,86,77,41,10,597,214,231,418,2357,717,822,708,362,112,5943
POA2062,0,0,0,3,8,0,0,0,0,12,0,0,0,20,14,4,6,3,0,45,0,3,4,15,0,4,3,0,0,31,0,0,0,14,12,4,9,0,0,44,0,8,5,9,7,3,0,3,0,34,0,0,6,58,8,19,14,0,0,116,0,0,0,3,0,0,3,0,0,6,0,0,0,7,0,3,3,0,0,15,0,0,0,10,0,3,0,0,0,25,3,5,4,23,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,0,0,0,0,10,6,10,11,27,22,15,0,4,0,95,0,0,4,13,3,0,0,0,0,20,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,7,3,16,9,165,28,24,19,10,3,272,21,22,27,140,44,53,33,17,8,362,535,746,497,2623,933,757,596,238,85,7006
POA2063,0,0,0,0,6,10,0,0,8,31,0,0,4,5,3,0,0,0,0,20,0,0,0,3,0,3,9,3,0,20,0,3,0,3,12,6,4,0,0,35,3,11,5,7,6,0,4,0,0,37,0,3,4,21,11,10,12,0,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,7,0,0,0,16,8,3,0,0,0,25,0,0,0,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,18,8,8,10,6,7,4,0,63,0,0,0,4,3,5,3,0,0,21,0,0,0,0,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,6,3,23,0,51,21,16,29,16,13,175,10,24,23,60,40,33,38,24,18,258,351,1066,719,1292,1022,729,607,315,246,6347
POA2064,0,0,0,7,4,0,0,8,0,25,6,6,11,96,24,10,5,0,0,155,0,0,3,22,0,4,3,7,0,36,0,4,3,7,5,0,0,0,0,21,3,8,5,31,10,5,3,0,0,70,0,0,3,28,13,14,8,0,0,65,0,0,0,3,0,0,3,0,0,6,0,0,0,22,6,0,5,0,0,26,0,0,5,55,7,3,3,0,0,76,0,3,6,83,8,7,4,0,0,121,0,0,0,0,3,0,0,3,0,5,0,5,0,7,0,0,0,0,0,15,4,10,9,21,8,9,0,0,0,65,0,0,3,30,8,7,4,0,0,64,0,0,0,4,3,0,0,0,0,3,0,0,0,7,0,4,0,0,0,16,7,25,30,198,41,24,26,15,5,369,23,59,45,217,56,55,33,21,13,523,628,1201,929,3758,1170,871,557,281,135,9523
POA2065,0,0,0,13,11,5,3,4,0,37,5,4,35,227,49,29,17,0,0,368,0,0,3,74,12,17,0,7,3,112,0,0,8,55,31,11,25,5,0,139,7,15,14,76,14,26,18,0,0,161,0,9,19,223,70,58,22,11,0,405,0,0,0,5,3,11,0,3,0,20,0,4,5,64,22,8,7,3,3,118,0,3,11,126,18,18,9,0,0,186,4,9,21,146,33,7,3,0,0,224,0,0,0,3,6,7,10,12,3,39,0,0,0,18,5,5,0,0,0,29,11,31,36,171,47,39,23,0,3,368,0,3,10,65,13,19,5,3,0,110,0,0,3,21,14,9,3,0,0,57,0,0,0,23,13,4,3,0,0,46,15,43,69,782,149,97,92,49,27,1330,105,100,152,958,230,180,144,81,45,2007,2069,2324,2534,13091,3619,2901,2150,994,444,30119
POA2066,0,0,0,14,9,3,12,0,3,44,5,27,26,201,50,39,18,4,8,370,3,0,3,51,10,31,16,4,3,127,0,3,11,39,34,23,29,11,13,152,9,24,12,42,22,19,19,4,0,150,7,13,24,184,59,59,30,15,4,398,0,0,0,6,6,7,3,7,0,27,0,0,5,61,21,19,7,7,0,126,3,3,3,77,3,12,3,0,0,100,0,7,10,88,13,7,8,0,0,137,0,0,0,9,9,8,0,4,0,28,0,0,3,21,6,10,3,9,0,46,14,55,35,85,53,32,13,6,0,288,0,3,12,61,22,7,3,0,0,119,0,0,0,10,5,8,15,4,5,39,0,3,7,22,11,11,0,0,0,52,28,74,61,628,180,130,112,81,37,1334,78,109,118,545,156,160,103,69,37,1380,2155,3929,3420,10482,4116,3201,2292,1272,758,31626
POA2067,0,0,4,18,20,18,10,23,5,90,12,33,36,245,48,32,17,0,0,423,0,0,0,16,4,14,0,0,0,40,0,0,0,6,8,10,8,14,6,54,10,21,19,82,29,19,15,12,0,206,5,7,15,62,43,20,16,4,4,175,0,0,0,8,5,6,0,0,0,19,0,0,3,24,13,0,4,3,0,46,14,18,84,413,43,70,49,10,3,701,0,9,16,128,23,15,0,0,0,191,0,0,0,0,3,0,0,3,0,7,0,0,0,11,8,4,4,3,0,25,22,35,7,54,20,20,5,7,0,165,0,3,33,84,26,16,3,3,0,178,0,0,0,9,0,3,0,3,0,17,0,0,0,3,0,3,4,0,0,9,14,36,64,307,79,80,64,53,34,737,89,135,205,500,170,126,108,72,73,1481,1650,2678,3647,9412,3130,2438,1829,1067,559,26403
POA2068,0,4,0,7,14,12,3,8,0,53,0,7,10,62,25,18,16,0,0,145,0,0,0,3,7,12,4,3,10,33,0,0,0,20,16,13,10,8,0,65,9,23,10,20,15,9,5,0,0,97,6,5,21,63,38,23,27,9,8,195,0,0,0,0,3,0,0,0,0,12,0,0,4,8,5,3,3,5,3,29,4,7,3,51,13,19,6,3,0,100,0,4,8,45,16,3,0,0,0,75,0,0,0,3,6,0,8,9,0,26,0,0,0,5,4,10,4,10,3,31,7,44,20,31,30,9,14,3,0,161,0,0,4,23,14,9,3,0,0,55,0,0,0,3,7,3,3,0,0,17,0,0,0,4,3,3,3,0,0,12,6,41,25,171,81,84,77,54,27,565,46,73,65,198,122,102,73,41,25,740,1184,2727,1781,4112,2688,1858,1337,737,394,16813
POA2069,0,0,0,10,24,7,15,14,3,74,0,0,12,44,16,11,0,4,0,97,0,0,0,3,3,3,0,3,3,13,0,0,3,13,13,10,6,3,3,52,3,29,8,19,8,14,3,3,0,86,0,9,18,63,37,38,15,4,3,182,0,0,0,0,0,0,0,3,0,6,0,0,3,18,15,3,0,0,0,42,0,6,16,72,13,19,6,3,0,131,0,3,4,22,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,4,0,19,5,31,15,27,30,11,11,3,0,125,0,0,3,36,3,4,0,0,0,50,0,0,0,4,8,3,0,0,0,8,0,0,0,0,3,4,0,0,0,11,8,25,23,97,68,53,52,49,19,395,29,53,46,153,71,65,53,35,43,546,794,2275,1810,3254,2188,1637,1232,696,372,14253
