POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA4680,12244,6284,7370,7466,7305,5348,2849,1322,442,50615,20,14,16,3,0,4,4,3,0,58,13,13,63,61,88,132,148,41,10,558,7,5,26,21,44,91,140,48,3,385,262,411,486,355,445,439,280,73,25,2777,0,3,4,4,6,28,46,12,0,109,0,0,13,13,13,14,11,0,0,62,3,0,8,3,14,12,29,7,0,75,0,0,6,3,4,0,0,0,0,17,0,0,0,0,7,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,286,445,606,462,619,716,656,171,39,4003,306,463,617,467,620,720,663,174,39,4065,12551,6743,7987,7932,7928,6066,3512,1497,477,54682
POA4694,35,24,19,28,39,18,16,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,37,24,19,28,36,20,16,0,0,186
POA4695,231,86,102,139,161,161,111,36,13,1036,4,0,0,0,3,0,0,0,0,9,0,0,3,0,0,3,9,0,0,14,0,0,0,0,4,4,0,0,0,7,3,7,0,3,4,7,6,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,4,12,18,6,0,65,7,7,10,8,8,12,21,6,0,78,241,96,111,141,166,176,128,40,11,1117
POA4697,32,10,15,13,28,20,14,6,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,3,0,0,19,3,0,3,0,3,5,3,0,0,19,34,10,18,20,30,25,22,5,0,162
POA4699,117,22,29,59,61,65,41,21,11,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,3,6,0,0,0,28,9,5,0,0,3,3,0,0,0,28,125,32,29,67,64,68,41,22,12,451
POA4700,3051,2383,1994,1775,2209,1902,1356,1049,541,16258,3,3,3,3,0,3,0,0,0,25,6,6,19,27,29,42,44,19,0,184,0,6,12,12,14,42,26,5,4,121,110,226,257,225,336,275,137,76,43,1685,0,0,0,0,8,9,13,3,0,27,3,0,9,7,12,5,11,0,0,46,0,0,0,3,0,5,5,3,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,8,3,3,0,15,0,0,0,0,0,0,0,0,0,0,126,240,293,269,389,385,239,109,45,2102,128,244,300,276,389,384,248,114,48,2127,3179,2622,2289,2049,2596,2287,1597,1161,592,18383
POA4701,8568,5525,5513,4958,5128,4464,3246,1969,771,40142,6,4,12,6,4,10,7,3,5,43,0,3,3,6,3,30,43,16,0,113,0,3,6,3,8,23,53,14,4,109,152,289,247,162,141,169,142,68,26,1394,4,0,0,6,0,6,24,7,0,54,0,0,0,3,0,8,3,0,0,12,0,0,0,0,0,0,20,3,0,22,0,3,0,3,0,3,0,0,0,10,0,0,0,0,0,0,10,5,0,13,0,0,0,0,0,0,0,0,0,0,154,302,260,179,162,235,292,123,33,1734,158,305,271,183,163,245,296,124,35,1776,8729,5828,5777,5139,5288,4707,3549,2095,807,41917
POA4702,6129,3112,3562,3265,3642,3365,2204,1019,219,26518,7,5,9,10,7,12,10,0,0,59,12,3,18,10,20,114,192,66,4,441,15,3,7,14,20,86,211,64,0,420,133,243,317,253,339,431,347,107,10,2179,0,3,7,6,4,38,68,15,0,143,0,3,0,3,3,12,24,0,0,45,0,3,0,0,6,23,32,3,3,64,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,161,262,351,285,396,700,892,252,19,3317,173,270,356,292,402,712,898,256,24,3377,6300,3382,3918,3555,4052,4079,3104,1273,240,29897
POA4703,4103,2383,2005,2421,2920,2929,2185,1149,478,20563,9,6,5,3,4,3,0,7,0,35,4,4,9,0,17,79,133,37,7,286,10,5,7,9,19,126,249,89,11,531,127,186,128,84,128,178,163,64,19,1083,3,0,3,0,3,22,40,16,0,92,3,0,3,0,3,4,5,3,0,30,0,0,0,3,4,15,21,15,0,55,3,5,0,3,0,0,0,0,0,9,0,0,0,0,0,6,13,4,0,21,0,0,0,0,0,0,0,0,0,0,148,203,153,100,178,427,623,236,39,2104,154,211,156,105,182,431,629,235,42,2143,4256,2589,2167,2521,3093,3356,2810,1389,520,22706
POA4704,22,14,15,15,16,17,16,5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,13,0,0,0,0,0,4,10,0,0,13,25,14,15,15,18,21,26,3,0,137
POA4705,63,28,48,42,65,38,29,15,0,326,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,6,0,0,13,0,0,0,0,0,0,4,3,0,8,3,9,6,0,4,6,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,7,19,17,6,0,66,3,9,5,0,9,23,17,6,0,73,67,40,50,42,71,59,43,21,0,396
POA4706,13,0,7,4,14,15,14,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,9,18,0,4,7,14,15,14,3,0,75
POA4707,20,15,13,27,19,50,40,24,3,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,3,4,3,0,9,0,0,4,0,0,7,18,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,22,27,4,0,65,0,0,4,0,4,22,27,4,0,65,20,17,18,27,21,75,68,31,3,269
POA4709,352,62,224,203,133,73,8,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,9,9,8,8,10,0,3,0,45,0,0,5,8,3,3,0,0,0,16,4,31,152,170,132,76,3,3,0,563,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,168,183,145,91,6,3,0,630,4,39,168,183,146,91,6,3,0,628,352,100,393,379,275,164,10,9,0,1685
POA4710,977,444,440,491,546,615,523,307,142,4483,0,3,4,0,0,0,3,0,0,10,0,0,0,0,0,14,29,10,4,50,0,0,0,0,0,8,50,26,3,98,22,40,33,20,24,38,38,9,9,224,0,0,0,0,0,3,13,4,3,25,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,22,42,28,25,33,70,136,47,12,420,22,47,32,27,33,70,143,49,12,430,999,490,473,515,575,684,664,357,159,4913
POA4711,353,276,129,215,296,238,141,45,8,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,6,11,10,6,6,3,4,9,0,3,44,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6,7,3,4,16,0,3,61,13,10,6,7,3,4,16,0,3,56,363,281,136,227,298,247,155,49,11,1761
POA4712,53,19,40,21,34,40,33,21,4,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,10,0,0,0,0,0,3,3,5,0,8,0,0,12,7,3,11,8,0,0,41,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,11,20,10,0,66,0,0,12,7,3,11,20,10,0,66,54,19,50,29,37,54,48,24,4,328
POA4713,316,179,111,105,104,63,29,4,0,911,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,9,3,5,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,9,3,5,3,0,0,44,9,7,7,6,3,3,3,0,0,55,329,190,118,109,110,71,31,3,0,966
POA4714,436,264,218,260,390,483,443,193,66,2757,0,0,0,3,3,0,0,0,0,15,0,0,0,0,4,8,14,0,0,20,0,0,0,0,3,5,8,3,0,14,20,19,20,10,8,12,9,5,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,20,10,17,27,32,7,3,149,19,22,20,11,19,34,32,8,3,164,456,290,229,274,402,518,472,200,71,2918
POA4715,1649,815,948,992,890,694,413,275,99,6768,3,0,0,4,0,0,0,0,0,12,0,0,10,0,7,11,18,4,0,59,0,0,3,3,7,9,16,0,0,39,24,67,112,80,130,113,50,8,0,587,0,0,3,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67,129,96,142,137,90,13,0,702,31,74,126,98,141,137,96,18,0,715,1682,884,1081,1084,1029,822,505,293,100,7483
POA4716,191,73,78,115,119,124,79,37,11,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,4,12,4,6,3,9,10,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,10,6,3,12,17,5,0,72,4,17,10,6,3,12,17,5,0,72,202,91,83,119,123,138,91,44,11,908
POA4717,1184,557,926,739,582,337,97,16,4,4437,0,0,0,0,0,0,0,0,0,4,0,3,3,8,13,21,8,0,0,63,0,0,0,0,3,11,11,0,0,28,18,99,320,405,376,292,35,4,0,1546,3,0,0,3,0,6,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,106,323,409,386,332,59,11,0,1653,27,106,322,409,386,332,59,12,0,1651,1207,662,1250,1156,974,671,148,24,4,6089
POA4718,552,212,385,341,277,254,145,55,8,2236,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,4,3,0,12,0,0,0,0,3,0,4,3,0,11,3,34,102,125,151,95,18,3,0,528,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,39,105,132,155,100,31,11,0,571,3,41,107,132,155,100,30,11,0,573,557,252,494,474,429,351,175,64,14,2810
POA4719,176,81,138,111,120,127,96,56,13,926,0,0,0,0,4,0,0,0,0,5,0,0,7,5,4,4,20,10,0,44,0,0,0,0,0,3,12,12,0,27,8,8,36,46,41,32,24,8,0,193,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,43,48,46,36,59,37,0,286,9,9,43,48,49,36,59,37,0,291,187,90,179,164,168,156,154,98,18,1215
POA4720,3678,1764,2220,1996,1759,1182,478,184,62,13323,0,3,8,0,3,0,0,0,0,16,14,10,17,12,19,27,61,13,0,174,0,0,3,5,0,21,50,17,0,97,79,145,142,110,147,137,90,22,0,874,0,0,4,0,3,6,15,3,0,35,0,0,3,0,4,12,13,0,0,29,3,0,0,0,4,6,15,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,98,151,163,124,185,209,242,54,0,1237,97,159,166,124,189,212,240,56,3,1251,3778,1921,2390,2119,1943,1398,725,237,62,14576
POA4721,866,377,528,475,402,368,277,108,47,3450,0,0,0,0,0,0,0,0,0,0,3,0,5,3,11,25,49,12,3,117,0,3,6,0,0,15,35,5,0,66,26,33,55,82,56,76,61,18,5,416,0,0,0,0,3,10,15,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,65,84,72,132,171,39,12,638,29,42,67,84,72,132,171,39,8,638,889,414,596,563,471,503,441,150,57,4090
POA4722,372,133,249,225,252,225,120,59,28,1667,0,0,0,3,0,0,0,0,0,3,0,0,3,3,5,8,15,0,0,36,0,0,3,3,3,10,16,3,0,35,5,51,144,132,127,104,24,11,0,588,0,0,0,0,3,6,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,149,134,140,131,55,18,0,684,4,51,149,138,140,131,55,18,0,684,379,186,403,365,390,357,172,77,28,2358
POA4723,354,158,207,158,183,151,92,34,8,1338,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,16,0,0,0,0,0,3,3,0,3,9,8,5,17,3,10,8,13,6,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,19,8,10,12,30,10,3,103,8,5,19,8,10,12,30,8,3,106,362,165,224,162,192,162,126,45,12,1443
POA4724,100,47,72,65,81,60,40,30,5,499,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,4,3,0,0,6,0,12,8,3,10,4,5,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,3,10,9,11,3,0,65,5,15,8,3,15,9,15,3,0,66,107,66,74,67,94,71,51,32,5,564
POA4725,291,139,141,150,204,177,150,95,31,1378,0,0,0,0,3,0,0,0,0,4,3,0,4,0,5,13,32,4,3,65,0,0,0,0,3,22,46,21,0,92,5,23,18,18,45,51,40,7,0,214,0,0,0,0,0,7,15,0,0,22,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,8,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,26,20,51,89,143,36,5,412,14,28,26,20,57,89,143,32,5,413,303,163,168,167,256,272,292,130,38,1797
POA4726,90,22,56,39,46,49,35,24,3,371,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,3,3,0,0,3,5,4,0,4,9,5,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,9,9,14,0,0,48,5,3,0,5,9,15,14,0,0,54,95,26,61,47,55,63,53,26,3,429
POA4727,49,19,22,29,43,34,15,7,6,224,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,7,14,5,0,39,0,0,0,0,3,8,15,3,0,29,6,0,3,7,9,17,13,0,0,52,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,4,3,8,14,35,49,9,0,134,10,4,3,8,14,35,49,9,0,134,56,25,24,44,50,75,64,14,6,363
POA4728,47,8,27,28,23,28,26,5,3,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,19,4,0,30,0,0,0,0,0,3,18,3,0,29,5,3,0,0,8,9,10,0,0,37,0,0,0,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,7,18,55,16,0,108,9,3,3,0,7,18,55,16,0,108,54,14,30,29,30,41,81,22,4,292
POA4730,586,385,356,350,420,417,245,155,66,2975,0,0,0,0,0,0,0,0,0,0,11,3,5,3,20,62,118,23,0,253,0,3,5,5,5,61,76,29,0,188,28,36,30,30,62,113,112,22,5,437,0,0,0,0,0,11,34,3,0,57,0,3,3,0,3,12,11,5,0,33,0,0,0,0,3,5,6,0,0,20,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,46,44,49,42,93,278,360,86,5,1000,46,47,49,42,93,278,360,86,5,1003,633,429,401,388,506,696,607,244,70,3978
POA4731,31,18,18,16,20,39,21,10,0,176,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,18,4,0,27,0,0,0,3,4,5,25,9,0,41,0,0,0,3,3,23,17,6,0,52,0,0,0,0,0,3,10,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,35,70,20,0,138,0,0,0,4,5,37,70,20,0,142,36,16,18,23,27,78,90,30,3,317
POA4732,20,8,8,15,28,11,14,10,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,9,7,0,32,0,0,3,0,3,13,9,7,0,32,20,4,12,15,27,25,23,10,0,149
POA4733,26,15,24,15,33,33,22,6,3,180,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,12,0,0,32,0,0,0,0,0,6,3,0,0,5,0,7,0,0,0,17,17,0,0,51,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,40,45,3,0,101,0,9,3,0,3,40,45,3,0,101,26,23,24,23,32,72,65,7,3,285
POA4735,139,78,95,93,121,135,122,57,27,868,0,0,0,0,3,0,3,0,0,11,3,0,0,5,5,15,45,10,0,82,3,0,0,0,6,33,32,10,0,87,8,10,20,24,30,61,80,5,0,241,0,0,0,0,0,7,25,7,0,41,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,12,10,0,0,23,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,21,10,27,29,53,129,206,30,0,492,21,10,26,29,50,129,203,37,3,501,159,90,125,118,175,267,328,93,27,1369
POA4736,13,12,14,7,24,7,8,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,4,0,0,3,0,7,0,3,0,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,7,12,0,0,32,0,7,0,3,3,7,12,0,0,32,13,14,16,11,30,15,24,0,0,129
