POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2620,163,16,8,3,0,188,67,12,9,0,0,84,56,12,14,0,0,82,89,28,17,0,0,140,126,32,40,0,0,198,395,74,143,3,4,620,541,173,73,3,4,793,1007,199,46,0,3,1265,667,46,13,3,3,725,634,36,15,0,0,688,363,13,0,0,0,378,187,16,11,0,4,218,4286,649,397,16,28,5369
POA2621,24,0,0,0,0,20,11,0,0,0,0,11,10,0,0,0,0,10,18,0,0,0,0,18,37,0,0,0,0,40,76,0,0,0,0,80,110,0,0,0,0,110,227,0,0,0,0,224,187,0,0,0,0,186,210,0,0,0,0,208,91,0,0,0,0,94,45,0,0,0,0,45,1037,3,0,3,3,1046
POA2622,23,0,0,0,0,23,9,0,0,0,0,9,11,0,0,0,0,13,22,0,0,0,0,24,30,3,0,0,0,31,66,0,0,0,0,66,70,0,0,0,0,70,81,0,0,0,3,86,33,0,0,0,0,39,31,0,0,0,0,31,22,0,0,0,5,32,25,0,0,0,0,31,430,9,0,3,11,452
POA2623,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,8,30,0,0,0,0,32,30,0,0,0,0,30,14,0,0,0,0,14,5,0,0,0,0,5,10,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,3,110,0,0,0,3,114
POA2625,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
POA2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,11,0,0,0,0,11,17,0,0,0,0,16,21,0,0,0,0,22,10,0,0,0,0,14,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,76,0,0,0,0,82
POA2627,13,0,0,0,0,14,6,0,0,0,0,12,17,0,0,0,0,13,15,0,3,0,0,22,24,3,7,0,0,33,58,12,9,0,3,80,71,6,7,0,0,89,111,4,3,0,0,113,44,0,3,0,0,51,27,0,0,0,0,27,18,0,0,0,0,19,33,0,3,0,4,39,426,33,44,3,16,517
POA2628,16,0,0,0,0,18,4,0,0,0,0,11,4,0,0,0,0,4,21,0,0,0,0,21,24,0,0,0,0,27,59,0,0,0,0,59,28,0,0,0,0,29,28,3,0,0,0,29,12,0,0,0,0,12,5,0,0,0,0,5,3,0,0,0,0,5,16,0,0,0,0,16,223,3,0,3,0,236
POA2629,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,5,41
POA2630,43,0,0,0,0,43,36,0,0,0,0,37,31,0,0,0,0,33,77,0,0,0,0,85,105,0,0,0,0,106,259,0,0,0,0,262,149,0,0,0,0,151,142,0,0,0,0,142,42,0,0,0,0,42,40,0,0,0,0,41,26,0,0,0,0,31,45,0,0,0,0,47,1008,7,3,6,9,1027
POA2631,10,0,0,0,0,10,4,0,0,0,0,4,12,0,0,0,0,12,10,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,64,0,0,0,0,64
POA2632,11,0,0,0,0,11,6,0,0,0,0,6,6,0,0,0,0,6,20,0,0,0,0,24,33,0,0,0,0,38,41,0,0,0,0,41,26,0,0,0,0,26,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,180,0,0,0,3,183
POA2633,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33
POA2640,199,5,0,0,0,202,105,14,0,0,0,118,90,11,0,0,0,110,184,27,0,0,0,214,318,33,5,0,3,351,905,47,4,0,0,962,955,28,3,0,0,992,921,16,0,0,0,940,248,12,0,0,0,259,185,3,0,3,0,193,90,0,0,0,0,94,162,3,0,0,0,164,4362,209,9,5,8,4598
POA2641,65,7,0,0,0,72,37,14,0,0,0,52,34,6,0,0,0,38,100,16,0,0,0,114,148,29,0,0,0,179,491,35,0,0,0,528,367,12,0,0,0,384,196,0,0,0,0,196,54,0,0,0,0,54,35,0,0,0,0,33,13,0,0,0,0,13,77,9,0,0,0,82,1622,117,7,0,3,1748
POA2642,51,0,0,0,0,55,29,0,0,0,0,29,28,0,0,0,0,28,45,0,0,0,0,44,63,0,0,0,0,63,133,3,0,0,0,139,101,0,0,0,0,102,92,0,0,0,0,95,53,0,0,0,0,52,26,0,0,0,0,26,15,0,0,0,0,15,37,0,0,0,0,37,668,7,0,3,0,673
POA2643,22,0,0,0,0,20,11,0,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,10,41,0,0,0,0,41,110,3,0,0,0,109,83,0,0,0,0,86,34,0,0,0,0,34,18,0,0,0,0,21,5,0,0,0,0,5,4,0,0,0,0,4,12,0,0,0,0,12,364,3,0,0,0,369
POA2644,23,0,0,0,0,23,15,0,0,0,0,15,14,0,0,0,0,14,28,0,0,0,0,28,36,0,0,0,0,36,47,0,0,0,0,46,43,0,0,0,0,43,36,0,0,0,0,43,6,0,0,0,0,5,8,0,0,0,0,6,7,0,0,0,0,7,16,0,0,0,0,16,277,0,0,0,4,282
POA2645,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,36,0,0,0,0,36
POA2646,55,0,0,0,0,62,29,0,0,0,0,29,19,0,0,0,0,24,74,0,0,0,0,71,77,3,0,0,0,81,180,0,0,0,0,184,130,0,0,0,0,133,72,0,0,0,0,74,24,0,0,0,0,24,17,0,0,0,0,18,13,0,0,0,0,13,40,0,0,0,0,36,724,15,7,3,4,750
POA2647,15,0,0,0,0,15,5,0,0,0,0,6,3,0,0,0,0,3,12,0,3,0,0,18,21,0,0,0,0,25,55,0,3,0,0,57,43,0,0,0,0,43,40,0,0,0,0,40,10,0,0,0,0,10,5,0,0,0,0,5,5,0,0,0,0,5,8,0,0,0,0,15,224,0,10,0,0,235
POA2648,17,0,0,0,0,17,12,0,0,0,0,12,9,0,0,0,0,9,31,0,3,0,0,33,42,0,0,0,0,42,37,0,0,0,3,37,22,0,0,0,0,22,19,0,0,0,0,19,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,3,19,0,0,0,0,20,220,0,4,0,3,225
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA2650,263,8,7,3,0,280,126,0,3,0,0,133,108,0,3,0,0,117,232,0,22,0,3,251,433,3,11,3,0,447,1369,22,40,4,0,1441,1560,18,20,5,7,1611,1335,4,5,11,0,1352,448,0,3,4,0,461,331,3,4,0,0,338,174,0,3,0,4,183,262,8,5,3,3,279,6639,76,126,35,19,6890
POA2651,4,0,0,0,0,4,6,0,0,0,0,6,11,0,0,0,0,11,16,0,0,0,0,16,32,0,0,0,0,29,88,0,3,0,0,89,79,0,0,0,0,79,50,0,0,0,0,47,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,13,288,0,6,0,3,299
POA2652,59,0,0,0,0,62,24,0,0,0,0,26,17,0,0,0,0,17,50,0,0,0,0,48,50,0,0,0,0,52,113,0,0,0,0,112,78,0,0,0,0,78,65,0,0,0,0,65,22,0,0,0,0,20,12,0,0,0,0,12,10,0,0,0,0,10,36,0,0,0,0,36,537,0,0,3,4,544
POA2653,13,0,0,0,0,13,16,0,0,0,0,16,9,0,0,0,0,9,16,0,0,0,0,16,24,0,0,0,0,24,70,0,0,0,0,70,42,0,0,0,0,42,22,0,0,0,0,22,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,258,0,0,0,0,258
POA2655,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,9,19,0,0,0,0,20,18,0,0,0,0,18,55,0,0,0,0,55,26,0,0,0,0,26,18,0,0,0,0,18,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,16,181,0,0,0,3,180
POA2656,19,0,0,0,0,19,13,0,0,0,0,13,6,0,0,0,0,6,11,0,0,0,0,11,19,0,0,0,0,19,24,0,0,0,0,24,9,0,0,0,0,11,5,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,116,0,0,0,0,114
POA2658,15,0,0,0,0,15,5,0,0,0,0,5,7,0,0,0,0,7,15,0,0,0,0,21,9,0,0,0,0,9,29,0,0,0,0,29,14,0,0,0,0,14,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,10,114,0,0,0,3,118
POA2659,10,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,13,0,0,0,0,13,13,0,0,0,0,13,28,0,0,0,0,28,15,0,0,0,0,15,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,110,0,0,0,0,111
POA2660,15,0,0,0,0,15,18,0,0,0,0,18,9,0,0,0,0,9,23,0,0,0,0,23,35,0,0,0,0,35,37,0,0,0,0,37,23,0,0,0,0,28,13,0,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,199,0,0,0,0,196
POA2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2663,27,0,0,0,0,23,14,0,0,0,0,15,19,0,0,0,0,19,44,0,0,0,0,44,66,0,0,0,0,66,145,3,0,0,0,147,77,0,0,0,0,74,59,0,0,0,0,61,12,0,0,0,0,12,14,0,0,0,0,14,8,0,0,0,0,8,27,0,0,0,0,27,500,3,0,0,4,507
POA2665,30,0,0,0,0,30,12,0,0,0,0,12,18,0,0,0,0,18,31,0,0,0,0,31,16,0,0,0,0,16,15,0,0,0,0,13,8,0,0,0,0,8,3,0,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,4,5,0,0,0,3,4,14,0,0,0,0,14,158,0,0,0,4,162
POA2666,45,0,0,0,0,45,35,0,0,0,0,32,22,0,0,0,0,22,43,0,0,0,0,43,67,3,0,0,0,69,146,0,0,5,0,147,92,0,0,0,0,92,57,0,0,0,0,61,19,0,0,0,0,19,14,0,0,0,0,14,13,0,0,0,0,15,28,0,0,0,0,29,583,7,7,5,3,597
POA2668,6,0,0,0,0,6,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,41
POA2669,27,0,0,0,0,27,9,0,0,0,0,9,8,0,0,0,0,8,8,0,0,0,0,8,11,0,0,0,0,12,6,0,0,0,0,6,8,0,0,0,0,8,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,8,106,0,0,0,0,110
POA2671,18,0,0,0,0,19,26,0,0,0,0,26,28,0,0,0,0,28,43,0,0,0,0,43,67,0,0,0,0,71,106,0,0,3,0,105,50,0,0,0,0,52,45,0,0,0,0,45,8,0,0,0,0,8,9,0,0,0,0,9,5,0,0,0,3,3,17,0,0,0,0,17,420,0,0,3,7,430
POA2672,11,0,0,0,0,16,0,0,0,0,4,5,9,0,0,0,7,10,13,0,0,0,3,15,10,0,0,0,3,11,25,0,0,0,3,29,7,0,0,0,3,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,3,8,92,0,0,0,23,110
POA2675,6,0,0,0,0,6,6,0,0,0,0,6,10,0,0,0,0,10,11,0,0,0,0,11,20,0,0,0,0,20,22,0,0,0,0,23,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,101,0,0,0,0,99
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,107,3,0,0,3,112,38,0,0,0,0,41,40,0,3,0,0,43,71,0,3,0,0,74,144,4,7,0,0,161,472,18,12,0,4,511,492,8,8,0,4,512,400,4,3,0,0,405,126,3,0,0,0,128,78,0,0,0,3,84,54,0,0,0,0,57,109,0,3,0,0,115,2139,39,45,3,15,2236
POA2681,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,16,0,0,0,0,16,15,0,0,0,0,15,68,0,0,0,0,68,39,0,0,0,0,39,26,0,0,0,0,26,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,200,0,0,0,0,205
POA2700,32,0,0,0,0,32,29,0,0,0,0,29,26,0,0,0,0,26,50,0,0,0,0,55,83,0,0,0,0,83,128,0,0,0,0,127,73,0,0,0,0,73,31,0,0,0,0,34,14,0,0,0,0,14,7,0,0,0,0,7,10,0,0,0,0,10,30,0,0,0,0,30,514,4,0,0,0,518
POA2701,17,0,0,0,0,16,9,0,0,0,0,9,9,0,0,0,0,9,19,0,0,0,0,19,29,0,0,0,0,29,69,0,0,0,3,73,57,0,0,0,0,57,40,0,0,0,0,40,13,0,0,0,0,13,13,0,0,0,0,13,4,0,0,0,0,4,12,0,0,0,0,12,281,0,0,0,3,280
POA2702,15,0,0,0,0,15,4,0,0,0,0,4,14,0,0,0,0,14,18,0,0,0,0,18,13,0,0,0,0,13,15,0,0,0,0,15,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,95,0,0,0,0,95
POA2703,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,23,0,0,0,0,27,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,68,0,0,0,0,71
POA2705,56,0,3,0,0,55,28,0,0,0,0,30,38,0,4,0,0,46,76,4,0,0,0,82,113,0,0,0,0,112,274,0,3,0,0,276,191,3,0,3,0,199,146,3,0,0,0,152,43,0,0,0,0,49,32,0,0,0,0,32,27,0,0,0,0,27,61,0,3,0,0,67,1081,11,13,3,10,1123
POA2706,6,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,18,0,0,0,0,18,29,0,0,0,0,29,21,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,114,0,0,5,0,117
POA2707,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,13,23,0,0,0,0,19,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,12,107,0,0,0,0,105
POA2710,89,0,0,0,0,86,49,0,0,0,0,47,55,0,0,0,0,53,133,7,0,0,0,139,146,0,0,0,0,153,237,4,3,0,0,245,126,0,0,0,0,127,102,0,0,0,0,104,41,0,0,0,0,41,25,0,0,0,0,25,26,0,0,0,0,22,70,0,0,0,0,71,1096,7,10,4,9,1122
POA2711,19,0,0,0,0,19,14,3,0,0,0,16,16,0,0,0,0,16,36,0,0,0,0,36,34,0,0,0,0,34,51,0,0,0,0,53,26,0,0,0,0,30,13,0,0,0,0,12,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,3,15,0,0,0,0,15,241,3,0,3,6,250
POA2712,16,0,0,0,0,16,7,0,0,0,0,7,3,0,0,0,0,3,17,0,0,0,0,17,17,0,0,0,0,15,24,0,0,0,0,24,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,20,0,0,0,0,20,135,0,0,0,0,140
POA2713,41,0,0,0,0,41,16,0,0,0,0,16,10,0,0,0,0,14,44,0,3,0,0,45,30,0,0,0,0,28,59,0,0,0,0,59,15,0,0,0,0,15,22,0,0,0,0,22,7,0,0,0,0,7,6,0,0,0,0,7,7,0,0,0,0,12,10,0,0,0,0,10,272,0,3,0,0,279
POA2714,26,0,0,0,0,26,13,0,0,4,0,17,14,0,0,0,0,15,14,0,0,0,0,14,25,0,0,0,0,31,50,0,0,0,0,51,49,0,0,0,0,49,36,0,0,0,0,36,4,0,0,0,0,4,7,0,0,0,0,10,9,0,0,0,0,9,11,0,0,0,0,15,250,0,0,8,0,267
POA2715,9,0,0,0,0,9,12,0,0,0,0,12,17,0,0,0,0,17,18,0,0,0,0,18,19,0,0,0,0,19,24,0,0,0,0,27,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,116,0,0,0,0,116
POA2716,10,0,0,0,0,10,10,0,0,0,0,10,15,0,0,0,0,15,13,0,0,0,0,13,11,0,0,0,0,11,15,0,0,0,0,15,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,104,0,0,0,0,104
POA2717,13,0,0,0,0,13,3,0,0,0,0,3,5,0,0,0,0,5,16,0,0,0,0,16,20,0,0,0,0,20,22,0,0,0,0,22,8,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,103,0,0,0,0,108
POA2720,37,0,0,0,0,38,19,0,0,0,0,19,8,0,0,0,0,9,51,0,0,0,0,52,81,0,3,0,0,85,194,0,3,0,0,193,186,0,0,0,0,187,161,0,0,0,0,161,56,0,0,0,0,56,39,0,0,0,0,39,18,0,0,0,0,18,41,0,0,0,3,41,880,0,10,3,3,898
POA2721,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17
POA2722,14,0,0,0,0,16,8,0,0,0,0,14,14,0,0,0,0,14,32,0,0,0,0,32,40,0,0,0,0,40,70,0,0,0,0,74,39,0,0,0,0,39,47,0,0,0,0,45,12,0,0,0,0,12,6,0,0,0,0,10,6,0,0,0,0,7,24,0,0,0,0,23,317,0,0,8,3,329
POA2725,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,47
POA2726,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,25,0,0,0,0,27
POA2727,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,24,0,0,0,0,22
POA2729,14,0,0,0,0,14,5,0,0,0,0,5,5,0,0,0,0,5,23,0,0,0,0,23,21,0,0,0,0,21,35,0,0,0,0,35,26,0,0,0,0,26,24,0,0,0,0,24,3,0,0,0,0,5,6,0,0,0,0,6,12,0,0,0,0,12,12,0,0,0,0,12,189,0,0,0,0,191
POA2730,11,0,0,0,0,11,12,0,0,0,0,12,8,0,0,0,0,8,22,0,0,0,0,24,20,0,0,0,0,20,38,0,0,0,0,38,20,0,0,0,0,20,8,0,0,0,0,8,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,160,0,0,0,0,160
POA2731,42,0,0,0,0,48,15,0,0,0,0,18,16,0,0,0,0,16,30,0,3,0,0,33,41,5,4,0,0,51,129,0,3,0,0,133,150,0,0,0,0,149,167,0,0,0,0,172,40,0,0,0,0,43,22,0,0,0,0,22,12,0,0,0,0,13,47,0,0,0,0,49,717,8,14,0,3,741
POA2732,22,0,0,0,0,22,4,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,25,0,0,0,0,20,35,0,0,0,0,35,14,0,0,0,0,14,15,0,0,0,0,20,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,8,13,0,0,0,0,13,152,3,0,0,0,159
POA2733,3,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,41,0,0,4,0,44
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,36,0,0,0,0,36
POA2735,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,58,0,0,0,0,58
POA2736,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,30
POA2737,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,8,13,0,0,0,0,13,21,0,0,0,0,21,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,74,0,0,0,0,80
POA2738,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,8,26,0,0,0,0,26,44,0,0,0,0,44,51,0,0,0,0,51,43,0,0,0,0,43,16,0,0,0,0,16,9,0,0,0,0,9,13,0,0,0,0,13,14,0,0,0,0,14,235,0,0,0,0,235
POA2739,4,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,12,0,3,0,0,12,24,0,0,0,0,27,47,0,0,0,0,44,40,0,0,0,0,43,15,0,0,0,0,15,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,10,0,0,0,0,14,188,0,6,3,0,199
POA2745,134,6,0,0,0,147,59,0,0,0,0,59,46,3,0,0,0,44,74,4,0,0,0,83,102,3,0,0,0,106,363,11,0,0,3,379,546,37,3,0,0,582,1076,40,0,0,3,1125,817,24,0,0,0,841,760,13,0,0,0,775,298,3,0,0,3,302,171,3,0,0,0,174,4443,155,8,3,10,4622
POA2747,162,12,0,0,0,181,65,15,0,0,0,83,65,8,0,0,0,71,113,22,8,0,0,148,172,35,12,0,0,222,483,93,47,0,0,622,770,184,26,3,0,986,1370,179,21,0,3,1578,858,39,8,0,0,906,565,18,5,0,3,588,156,16,0,0,0,175,206,17,3,0,0,224,4988,636,138,3,14,5777
