SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
3133826,23,3,0,0,0,0,0,22
3133827,0,0,0,0,0,0,0,0
3133828,6,0,0,0,0,0,0,6
3133901,20,0,0,0,0,0,0,25
3133902,44,0,5,0,0,0,0,44
3133903,44,0,0,0,0,0,0,49
3133904,34,0,3,0,0,0,0,38
3133905,30,5,0,0,0,0,0,31
3133906,36,6,3,0,0,0,0,45
3133908,63,3,4,0,0,0,0,66
3133909,26,0,0,0,0,0,0,26
3133910,39,3,0,0,0,0,0,41
3133911,63,7,3,0,0,0,0,69
3134001,7,0,3,0,0,0,0,13
3134002,16,0,0,0,0,0,0,15
3134003,10,0,0,0,0,0,0,13
3134004,21,3,0,0,0,0,0,22
3134005,18,0,0,0,0,0,0,19
3134006,17,3,0,0,0,0,0,18
3134007,23,0,0,0,0,0,0,24
3134008,51,0,0,0,0,0,0,55
3134009,14,3,3,0,0,0,0,21
3134010,25,0,0,0,0,0,0,26
3134011,5,0,0,0,0,0,0,6
3134012,39,0,0,0,0,0,0,41
3134013,28,0,3,0,0,0,0,33
3134014,0,0,0,0,0,0,0,0
3134015,20,0,0,0,0,0,0,22
3134101,0,0,0,0,0,0,0,0
3134102,176,12,15,0,0,0,0,206
3134103,42,0,0,0,0,0,0,43
3134104,134,4,3,0,0,0,0,144
3134105,48,0,4,0,0,0,0,50
3134106,75,3,3,0,0,0,0,85
3134107,21,0,0,0,0,0,0,18
3134108,44,0,3,0,0,0,0,47
3134109,45,10,3,0,0,0,0,60
3134110,39,4,4,0,0,0,0,45
3134111,0,0,0,0,0,0,0,0
3134112,28,5,3,0,0,0,0,36
3134113,49,0,3,0,0,0,0,54
3134114,9,0,0,0,0,0,0,9
3134115,68,0,0,0,0,0,0,66
3134116,66,0,4,0,0,0,0,73
3134117,13,0,0,0,0,0,0,15
3134118,35,0,5,0,0,0,0,40
3134119,41,5,0,0,0,0,0,52
3134120,30,0,0,0,0,0,0,37
3134121,24,4,0,0,0,0,0,30
3134122,25,6,0,0,0,0,0,32
3134201,58,7,3,0,0,0,3,67
3134202,68,5,6,0,0,0,0,81
3134203,39,3,3,0,0,0,0,47
3134204,38,5,0,4,0,0,0,45
3134205,42,4,4,0,0,0,0,51
3134206,9,0,3,0,0,0,0,13
3134207,38,0,4,0,0,0,0,41
3134208,82,3,6,0,0,0,0,94
3134209,50,8,3,0,0,0,0,57
3134210,42,11,0,0,0,0,0,53
3134211,22,3,5,0,0,0,0,31
3134212,21,3,3,0,0,0,0,31
3134213,20,0,0,0,0,0,0,23
3134214,38,3,8,0,0,0,0,43
3134215,52,7,3,0,0,0,0,65
3134216,43,3,5,0,0,0,0,52
3134217,25,3,3,3,0,0,0,40
3134218,24,0,3,0,0,0,0,22
3134219,46,7,5,0,0,0,0,53
3134220,63,7,8,0,0,0,0,78
3134221,26,9,0,0,0,0,0,39
3134222,31,5,3,0,0,0,0,39
3134223,97,4,6,0,0,0,0,112
3134224,25,5,0,0,0,0,0,33
3134225,33,3,5,0,0,0,0,39
3134226,61,9,3,0,0,0,0,68
3134227,78,3,3,0,0,0,3,88
3134228,41,3,7,0,0,0,3,51
3134229,46,3,0,0,0,0,0,51
3134230,26,6,0,0,0,0,0,30
3134231,93,4,7,0,0,0,0,109
3134232,35,3,0,3,0,0,0,39
3134233,59,3,5,0,0,0,0,71
3134234,20,3,4,0,0,0,0,26
3134301,25,5,0,0,0,0,0,27
3134302,46,3,0,0,0,0,0,47
3134303,0,0,0,0,0,0,0,0
3134304,28,4,0,0,0,0,0,37
3134305,41,3,0,0,0,0,0,42
3134306,4,0,0,0,0,0,0,4
3134307,19,0,3,0,0,0,0,25
3134308,29,0,0,0,0,0,0,29
3134309,33,10,3,0,0,0,0,40
3134310,28,3,0,0,0,0,0,34
3134311,31,3,3,0,0,0,0,38
3134312,20,4,0,0,0,0,0,21
3134401,71,5,5,0,0,0,0,81
3134402,54,6,3,0,0,0,0,65
3134403,33,4,0,0,0,0,0,41
3134404,20,0,3,0,0,0,0,25
3134405,45,4,3,0,0,0,0,53
3134406,91,3,4,0,0,0,0,108
3134407,55,3,3,0,0,0,0,62
3134408,60,3,3,0,0,0,0,64
3134409,78,3,5,0,0,0,0,94
3134410,82,4,3,0,0,0,0,90
3134411,39,3,0,0,0,0,0,45
3134412,76,8,8,0,0,0,0,86
3134413,27,0,0,0,0,0,0,27
3134414,90,7,4,0,0,0,0,105
3134415,36,0,0,0,0,0,0,41
3134416,55,5,0,3,0,0,0,65
3134417,135,9,0,0,0,0,0,147
3134418,43,3,0,0,0,0,0,47
3134420,161,13,13,3,0,0,0,198
3134421,57,8,0,0,0,0,0,68
3134422,57,3,3,0,0,0,0,65
3134501,0,0,0,0,0,0,0,0
3134601,23,0,0,0,0,0,0,20
3134602,36,3,0,0,0,0,0,40
3134603,23,3,0,0,0,0,0,20
3134604,12,3,3,0,0,0,0,15
3134605,24,5,0,0,0,0,0,30
3134606,44,0,0,0,0,0,0,49
3134607,25,5,0,0,0,0,0,29
3134608,19,3,3,0,0,0,0,25
3134609,8,0,0,0,0,0,0,8
3134610,14,0,0,0,0,0,0,12
3134701,28,3,0,0,0,0,0,29
3134801,41,5,3,0,0,0,0,49
3134802,30,3,0,0,0,0,0,30
3134803,42,9,0,0,0,0,0,50
3134804,23,0,0,0,0,0,0,26
3134805,26,3,3,0,0,0,0,32
3134806,86,6,3,0,0,0,0,97
3134807,26,3,0,0,0,0,0,30
3134808,22,3,0,0,0,0,0,25
3134810,62,4,0,0,0,0,0,69
3134811,43,6,3,3,0,0,0,57
3134812,56,8,0,0,0,0,0,60
3134814,23,0,0,0,0,0,0,24
3134816,24,0,0,0,0,0,0,22
3134817,39,0,3,0,0,0,0,42
3134818,61,7,0,0,0,0,0,67
3134819,34,0,0,0,0,0,0,39
3134820,54,0,0,0,0,0,0,57
3134821,30,0,3,0,0,0,0,37
3134822,48,16,3,5,0,0,0,69
3134823,69,9,0,0,0,0,0,82
3134824,40,3,0,0,0,0,0,47
3134825,39,3,4,0,0,0,0,48
3134826,67,3,4,0,0,0,0,73
3134827,29,0,0,0,0,0,0,30
3134828,80,3,0,0,0,0,0,88
3134829,61,0,0,0,0,0,0,66
3134830,90,5,0,0,0,0,0,96
3134831,0,0,0,0,0,0,0,0
3134901,32,0,3,0,0,0,0,37
3134902,7,6,3,0,0,0,0,12
3134903,42,4,3,0,0,0,0,51
3134904,33,6,3,3,3,0,0,48
3134905,0,0,0,0,0,0,0,0
3134906,37,3,0,0,0,0,0,47
3134907,25,0,0,0,0,0,0,21
3134908,24,0,0,0,0,0,0,24
3134909,24,9,0,3,0,0,0,35
3134910,13,0,0,0,0,0,0,13
3134911,26,0,0,0,0,0,0,32
3134912,22,0,0,0,0,0,0,23
3134913,10,0,0,0,0,0,0,10
3134914,36,7,0,3,0,0,0,41
3134915,14,8,0,0,0,0,0,15
3134916,9,0,0,0,0,0,0,11
3134917,34,3,8,0,0,0,0,44
3134918,18,0,0,0,0,0,0,21
3134919,0,0,0,0,0,0,0,0
3135001,3,0,0,0,0,0,0,3
3135002,34,5,0,0,0,0,0,46
3135003,91,3,3,0,0,0,0,91
3135004,16,0,3,0,0,0,0,21
3135005,119,6,4,0,0,0,0,134
3135006,18,0,0,0,0,0,0,21
3135007,37,10,3,0,0,0,0,52
3135008,23,3,0,0,0,0,0,25
3135009,132,17,3,4,0,0,0,155
3135010,37,5,3,0,0,0,0,46
3135101,23,3,0,0,0,0,4,31
3135102,21,0,0,0,0,0,0,22
3135103,17,0,0,0,0,0,0,21
3135104,32,3,0,0,0,0,0,38
3135105,31,0,3,0,0,0,0,29
3135106,52,0,3,0,0,0,0,53
3135107,110,6,0,0,0,0,0,127
3135108,69,5,3,0,0,0,0,77
3135109,185,11,13,0,0,0,0,215
3135110,81,3,6,0,0,0,0,91
3135111,162,12,20,3,0,0,0,194
3135112,57,4,3,0,0,0,0,60
3135113,9,0,0,0,0,0,0,13
3135114,74,3,13,0,0,0,0,83
3135115,15,3,0,0,0,0,0,15
3135201,26,0,0,0,0,0,0,27
3135202,0,0,0,0,0,0,0,0
3135203,21,0,0,0,0,0,0,24
3135204,75,6,9,3,0,0,0,91
3135205,23,3,4,0,0,0,0,34
3135206,10,3,0,0,0,0,0,14
3135207,15,3,0,0,0,0,0,18
3135208,12,0,0,0,0,0,0,17
3135209,18,6,0,0,0,0,0,23
3135210,34,3,4,0,0,0,0,44
3135211,46,3,4,0,0,0,0,59
3135212,237,16,13,0,0,0,3,273
3135213,27,3,0,0,0,0,0,31
3135214,32,6,0,0,0,0,0,33
3135215,4,0,0,0,0,0,0,11
3135216,17,3,0,0,0,0,0,20
3135217,48,0,4,0,0,0,0,61
3135218,11,0,0,0,0,0,0,9
3135219,31,4,0,0,0,0,0,36
3135220,88,3,3,0,0,0,0,101
3135221,56,3,0,0,0,0,0,68
3135222,48,10,0,0,0,0,0,57
3135223,19,0,3,0,0,0,0,29
3135224,34,3,0,0,0,0,0,35
3135225,0,0,0,0,0,0,0,0
3135226,88,3,8,0,0,0,0,102
3135301,3,3,0,0,0,0,0,10
3135302,15,0,0,0,0,0,0,15
3135303,9,3,0,0,0,0,0,17
3135304,0,0,0,0,0,0,0,0
3135305,0,0,0,0,0,0,0,0
3135306,21,0,0,0,0,0,0,21
3135307,40,0,5,0,0,0,0,41
3135308,16,0,0,0,0,0,0,16
3135309,43,0,0,0,0,0,0,44
3135310,48,6,3,0,0,0,0,59
3135311,62,5,0,0,0,0,0,67
3135312,11,0,0,0,0,0,0,11
3135313,66,10,3,0,0,0,0,82
3135314,43,3,3,0,0,0,0,49
3135315,24,0,0,0,0,0,0,33
3135316,30,3,4,0,0,0,0,39
3135317,29,0,3,0,0,0,0,40
3135318,48,0,0,0,0,0,0,52
3135319,12,3,0,0,0,0,0,18
3135320,19,0,3,0,0,0,0,23
3135321,18,0,0,0,0,0,0,18
3135322,32,0,0,0,0,0,0,40
3135323,51,3,3,0,0,0,0,58
3135324,34,0,3,0,0,0,0,38
3135325,49,0,0,0,0,0,0,48
3135326,60,0,3,0,0,0,0,67
3135327,27,0,0,0,0,0,0,28
3135328,24,0,0,0,0,0,0,28
3135401,62,6,0,0,0,0,0,71
3135402,81,6,6,0,0,0,6,96
3135403,34,3,3,0,0,0,0,40
3135404,37,3,0,0,0,0,0,41
3135405,87,0,3,0,0,0,0,89
3135406,53,3,5,0,0,0,0,62
3135407,109,8,3,0,0,0,0,116
3135408,16,0,0,0,0,0,0,16
3135409,68,5,8,0,0,0,0,79
3135410,37,3,0,3,0,0,0,47
3135411,35,4,0,0,0,0,0,45
3135412,17,3,0,0,0,0,0,21
3135413,21,7,0,0,0,0,0,29
3135501,17,3,0,0,0,0,0,15
3135502,27,9,3,0,0,0,0,35
3135503,17,3,0,0,0,0,0,24
3135504,29,0,3,0,0,0,0,33
3135505,21,3,3,3,0,0,0,34
3135506,34,3,0,0,0,0,0,37
3135507,38,0,7,0,0,0,0,51
3135508,11,3,3,0,0,0,0,18
3135509,24,3,3,0,0,0,0,34
3135510,40,4,3,0,0,0,0,46
3135511,15,0,0,0,0,0,0,19
3135512,0,0,0,0,0,0,0,0
3135513,0,0,0,0,0,0,0,0
3135601,48,0,3,0,0,0,0,53
3135602,23,4,3,0,0,0,0,24
3135603,23,0,0,0,0,0,0,28
3135604,43,6,4,0,0,0,0,54
3135605,40,3,0,0,0,0,0,36
3135606,58,8,5,0,0,0,0,70
3135607,36,4,0,0,0,0,0,44
3135608,36,0,0,0,0,0,0,43
3135609,35,3,0,0,0,0,0,42
3135610,24,0,0,0,0,0,0,24
3135611,17,0,0,0,0,0,0,20
3135612,29,4,0,0,0,0,0,35
3135613,19,3,3,0,0,0,0,28
3135614,0,0,0,0,0,0,0,0
3135615,31,0,3,0,0,0,0,38
3135616,17,0,0,0,0,0,0,24
3135617,32,3,3,4,0,0,0,37
3135618,18,3,3,0,0,0,0,24
3135619,9,0,4,0,0,0,0,17
3135701,18,0,0,0,0,0,0,21
3135702,29,0,0,0,0,0,0,34
3135703,29,5,0,0,0,0,0,36
3135704,50,0,5,0,0,0,0,58
3135705,44,0,5,0,0,0,3,53
3135706,45,3,0,0,0,0,0,55
3135707,51,0,3,0,0,0,0,57
3135708,24,0,0,0,0,0,0,32
3135709,59,0,3,0,0,0,0,62
3135710,37,0,0,0,0,0,0,39
3135711,38,3,3,0,0,0,0,46
3135712,49,4,0,0,0,0,0,56
3135713,18,3,0,0,0,0,0,26
3135714,25,3,0,0,0,0,0,32
3135715,27,0,0,0,0,0,0,30
3135716,46,4,3,0,0,0,0,53
3135717,23,3,6,0,0,0,0,28
3135718,26,3,3,0,0,0,0,34
3135719,39,3,0,0,0,0,0,44
3135720,87,9,7,0,0,0,0,102
3135721,26,3,0,0,0,0,0,37
3135722,39,0,0,0,0,0,0,43
3135723,99,6,4,0,0,0,0,111
3135801,26,8,0,0,0,0,0,33
3135802,38,4,6,0,0,0,0,43
3135803,26,4,0,0,0,0,0,30
3135804,36,3,0,0,0,0,0,33
3135805,42,0,3,0,0,0,0,45
3135806,42,0,0,0,0,0,0,41
3135807,0,0,0,0,0,0,0,0
3135808,27,0,0,0,0,0,0,35
3135809,28,0,0,0,0,0,0,31
3135810,50,6,0,0,0,0,0,65
3135811,24,0,0,0,0,0,0,24
3135812,47,3,5,0,0,0,0,58
3135813,24,0,3,0,0,0,0,30
3135814,25,9,0,0,0,0,0,34
3135815,19,0,0,0,0,0,0,27
3135816,41,0,3,0,0,0,0,52
3135817,28,0,0,0,0,0,0,32
3135901,7,0,0,0,0,0,0,14
3135902,0,0,0,0,0,0,0,0
3135903,11,0,0,0,0,0,0,11
3135904,23,10,0,0,0,0,0,39
3135905,20,0,0,0,0,0,0,21
3135906,0,0,0,0,0,0,0,0
3135907,97,12,5,0,0,0,0,111
3135908,25,3,0,0,0,0,0,29
3135909,17,3,7,0,0,0,0,25
3135910,17,3,0,0,0,0,0,23
3135911,38,3,3,0,0,0,0,48
3135912,47,5,7,0,0,0,0,56
3135913,24,3,3,0,0,0,0,36
3135914,38,0,3,0,0,0,0,38
3135915,4,0,0,0,0,0,0,4
3135916,5,0,0,0,0,0,0,7
3135917,0,0,0,0,0,0,0,0
3135918,7,0,0,0,0,0,0,6
3135919,21,0,0,0,0,0,0,21
3135920,31,3,3,0,0,0,0,41
3135921,22,3,0,0,0,0,0,33
3135922,33,4,0,0,0,0,0,43
3135923,17,3,0,0,0,0,0,21
3135924,14,0,0,0,0,0,0,11
3135925,25,0,0,0,0,0,0,26
3135926,8,0,0,0,0,0,0,8
3135927,42,3,3,0,0,0,0,43
3135928,165,11,10,0,0,0,0,186
3135929,65,7,0,0,0,0,0,73
3136001,0,0,0,0,0,0,0,0
3136101,74,6,0,0,0,0,0,85
3136102,70,7,3,0,0,0,0,82
3136103,41,0,0,0,0,0,0,47
3136104,37,0,0,0,0,0,0,42
3136105,54,3,4,0,0,0,0,60
3136106,58,0,0,0,0,0,0,63
3136107,26,0,0,0,0,0,0,30
3136108,27,0,3,0,0,0,0,27
3136109,26,7,0,0,0,0,0,37
3136110,39,3,3,0,0,0,3,46
3136111,11,0,0,0,0,0,0,7
3136112,39,3,0,0,0,0,0,39
3136113,17,0,0,0,0,0,0,22
3136114,58,3,3,0,0,0,0,64
3136115,8,4,3,0,0,0,0,11
3136116,40,3,3,0,0,0,0,46
3136117,7,3,0,0,0,0,0,9
3136118,30,4,0,0,0,0,0,34
3136119,31,0,0,0,0,0,0,33
3136120,24,3,0,0,0,0,0,35
3136121,0,0,0,0,0,0,0,0
3136122,37,5,0,3,0,0,3,46
3136123,23,5,3,0,0,0,0,28
3136201,38,9,0,0,0,0,3,53
3136202,37,4,3,0,0,0,0,47
3136203,102,16,15,3,0,0,0,133
3136204,0,0,0,0,0,0,0,0
3136205,11,0,0,0,0,0,0,11
3136206,70,8,12,3,0,0,0,99
3136207,13,4,3,0,0,0,0,23
3136208,20,5,0,0,0,0,0,25
3136209,30,7,0,0,0,0,0,40
3136210,14,4,6,0,0,0,0,21
3136211,32,7,9,0,0,0,0,44
3136212,32,0,3,0,0,0,0,38
3136213,41,3,0,0,0,0,0,49
3136214,101,5,6,4,0,0,0,113
3136215,24,0,3,0,0,0,0,30
3136216,39,0,3,0,0,0,0,47
3136217,31,5,4,0,0,0,0,46
3136218,16,7,3,0,0,0,0,25
3136219,62,5,5,0,0,0,3,77
3136220,39,3,0,0,0,0,0,53
3136221,23,4,8,0,0,0,0,30
3136222,19,0,0,0,0,0,0,21
3136223,24,0,0,0,0,0,0,28
3136224,30,6,0,0,0,0,0,36
3136225,12,4,0,0,0,0,0,23
3136226,29,4,3,0,0,0,0,37
3136227,25,3,0,0,0,0,0,32
3136228,31,0,0,0,0,0,0,37
3136229,50,7,3,7,0,0,0,65
3136230,40,9,5,0,0,0,0,56
3136231,35,7,0,0,0,0,0,38
3136232,18,0,0,0,0,0,0,21
3136301,21,5,8,0,0,0,0,35
3136302,30,0,0,0,0,0,0,36
3136303,34,5,0,0,0,0,0,40
3136304,16,4,0,0,0,0,0,23
3136305,21,5,0,0,0,0,0,27
3136306,21,5,9,3,0,0,0,30
3136307,10,0,0,0,0,0,0,15
3136308,19,0,0,0,0,0,0,19
3136309,22,0,0,0,0,0,0,28
3136310,10,0,0,0,0,0,0,14
3136311,25,3,0,0,0,0,0,31
3136312,32,0,3,0,0,0,0,39
3136313,4,0,0,0,0,0,0,9
3136314,30,7,4,0,0,0,0,42
3136315,35,8,3,0,0,0,0,46
3136316,9,0,0,0,0,0,0,12
3136317,17,5,0,0,0,0,0,30
3136318,10,0,0,0,0,0,0,17
3136319,87,12,7,0,0,0,3,113
3136320,0,0,0,0,0,0,0,0
3136321,0,0,0,0,0,0,0,0
3136322,24,0,5,0,0,0,0,31
3136323,23,3,0,0,0,0,0,25
3136324,22,3,3,0,0,0,0,33
3136325,15,0,3,0,0,0,0,19
3136326,43,7,3,0,0,0,0,52
3136327,18,0,3,0,0,0,0,22
3136328,17,3,4,0,0,0,0,19
3136329,33,3,0,0,0,0,0,36
3136330,0,0,0,0,0,0,0,0
3136331,7,0,0,0,0,0,0,5
3136332,32,10,3,0,0,0,0,44
3136333,17,4,0,0,0,0,0,24
3136334,19,0,0,0,0,0,0,22
3136335,19,4,0,0,0,0,0,29
3136336,28,3,3,0,0,0,0,36
3136337,13,3,0,0,0,0,0,17
3136338,17,3,0,0,0,0,0,24
3136339,26,0,3,0,0,0,0,35
3136340,44,0,4,3,0,0,0,51
3136341,31,3,0,0,0,0,0,32
3136342,11,0,0,0,0,0,0,15
3136343,24,6,3,0,0,0,0,28
3136344,6,4,0,0,0,0,0,14
3136345,0,0,0,0,0,0,0,0
3136401,50,9,8,0,0,0,0,60
3136402,46,9,0,0,0,0,0,63
3136403,58,7,3,0,0,0,0,75
3136404,49,5,0,0,0,0,0,58
3136405,46,5,3,0,0,0,0,46
3136406,75,4,3,3,0,0,0,82
3136407,54,4,0,0,0,0,3,67
3136408,69,0,7,0,0,0,0,80
3136409,46,3,0,0,0,0,0,52
3136410,26,3,0,0,0,0,0,29
3136501,30,0,8,0,0,0,0,40
3136502,6,0,0,0,0,0,0,5
3136503,14,7,3,0,0,0,0,29
3136504,33,3,8,0,0,0,0,41
3136505,42,3,3,0,0,0,0,49
3136506,20,0,0,0,0,0,0,27
3136507,101,13,9,0,0,0,0,130
3136508,68,3,8,3,0,0,0,84
3136509,40,0,3,0,0,0,0,45
3136510,66,4,10,0,0,0,0,82
3136511,4,0,0,0,0,0,0,8
3136512,7,0,0,0,0,0,0,7
3136513,35,8,3,0,0,0,0,38
3136514,26,0,0,0,0,0,0,26
3136515,35,3,3,0,0,0,0,42
3136516,117,17,24,0,3,0,0,166
3136517,64,9,10,0,0,0,0,82
3136518,31,3,6,0,0,0,0,44
3136519,33,3,3,0,0,0,0,35
3136520,44,3,0,0,0,0,0,46
3136521,32,6,4,0,0,0,0,43
3136522,24,6,4,0,0,0,3,36
3136523,40,0,4,0,0,0,0,47
3136524,156,23,14,0,0,0,4,197
3136525,53,7,3,0,0,0,0,69
3136526,10,3,0,0,0,0,0,13
3136527,58,4,3,0,0,0,0,74
3136528,21,5,3,0,0,0,0,25
3136529,71,11,9,0,0,0,0,96
3136530,54,7,8,0,0,0,0,61
3136531,53,4,7,0,0,0,3,69
3136532,17,0,3,0,0,0,0,18
3136533,15,0,0,0,0,0,0,15
3136534,124,9,16,4,5,0,0,152
3136535,74,7,16,0,0,0,0,100
3136536,21,3,0,0,0,0,0,21
3136537,58,11,5,3,0,0,0,74
3136538,93,12,9,0,0,0,0,111
3136539,29,10,3,0,3,0,0,42
3136540,34,14,7,0,0,0,3,50
3136541,26,4,4,0,0,0,0,29
3136542,36,8,0,0,0,0,0,46
3136543,11,3,3,0,0,0,0,16
3136544,19,4,3,0,0,0,0,31
3136545,33,9,3,0,0,0,0,47
3136546,25,8,3,0,0,0,0,34
3136547,20,0,3,0,0,0,0,23
3136548,28,3,3,3,0,0,0,38
3136601,60,6,3,0,0,0,0,79
3136602,19,5,3,0,0,0,0,21
3136603,36,5,3,0,0,0,0,51
3136604,22,3,4,0,0,0,0,28
3136605,9,0,0,0,0,0,0,15
3136606,18,0,3,0,0,0,0,24
3136607,47,3,14,0,0,0,0,66
3136608,45,4,4,0,0,0,0,53
3136609,38,7,4,3,0,0,0,46
3136610,30,3,4,0,0,0,0,35
3136611,22,11,0,0,0,0,0,28
3136612,0,0,0,0,0,0,0,0
3136613,35,3,4,0,0,0,0,43
3136615,59,7,10,3,0,0,0,85
3136616,44,7,11,0,0,0,0,61
3136617,72,7,11,0,0,0,0,90
3136618,29,3,0,3,0,0,0,36
3136619,26,3,3,0,0,0,0,29
3136620,47,0,3,0,0,0,0,50
3136621,34,0,4,0,0,0,0,47
3136622,46,3,4,0,0,0,3,62
3136623,140,17,25,0,0,0,4,189
3136624,23,5,6,0,0,0,0,31
3136625,29,4,6,0,0,0,0,40
3136626,18,7,5,3,0,0,0,29
3136627,33,0,5,3,0,0,0,44
3136628,23,0,14,0,0,0,0,35
3136629,23,0,0,0,0,0,0,23
3136630,14,3,0,0,0,0,0,22
3136631,82,12,17,0,0,0,0,115
3136632,110,9,13,0,0,0,0,131
3136633,102,14,15,0,0,0,0,136
3136634,31,7,3,0,0,0,0,36
3136635,41,0,3,0,0,0,0,47
3136636,27,9,7,0,0,0,0,43
3136637,40,7,6,0,0,0,0,59
3136638,86,11,8,0,3,0,0,104
3136701,56,12,3,0,0,0,0,71
3136702,60,7,0,0,0,0,0,68
3136703,52,4,5,0,0,0,0,56
3136704,50,4,3,0,0,0,0,56
3136705,45,11,3,0,0,0,0,60
3136706,38,8,6,3,0,0,0,48
3136707,34,0,0,0,0,0,0,38
3136708,54,5,0,0,0,0,0,66
3136709,48,4,4,0,0,0,0,63
3136710,53,3,0,0,0,0,0,58
3136801,25,3,0,0,0,0,0,26
3136802,43,5,8,0,0,0,0,63
3136803,34,4,3,0,0,0,0,44
3136804,26,3,0,0,0,0,0,35
3136805,19,0,3,0,0,0,0,19
3136806,30,7,0,0,0,0,0,38
3136807,38,8,10,0,0,0,0,52
3136808,70,6,6,0,0,0,3,88
3136809,49,11,0,4,0,0,0,65
3136810,38,5,3,0,0,0,0,50
3136811,105,23,15,5,0,0,3,151
3136812,82,9,11,4,0,0,0,103
3136813,113,19,25,0,0,0,0,163
3136814,46,9,8,0,0,0,3,66
3136901,18,0,0,0,0,0,0,18
3136902,21,3,0,0,0,0,0,25
3136903,28,0,0,0,0,0,0,28
3136904,37,3,3,0,0,0,0,43
3136905,93,13,6,0,0,0,0,111
3136906,46,8,0,0,0,0,0,56
3136907,123,6,3,0,0,0,0,136
3136908,60,6,3,0,0,0,0,77
3137001,38,3,3,0,0,0,0,47
3137002,42,0,3,0,0,0,0,45
3137003,23,0,0,0,0,0,0,21
3137004,29,0,0,0,0,0,0,35
3137005,44,3,8,0,0,0,0,61
3137006,58,5,5,0,0,0,0,71
3137007,23,4,0,4,0,0,0,29
3137008,24,3,3,0,0,0,0,30
3137009,63,7,3,0,0,0,0,68
3137010,19,4,3,0,0,0,0,30
3137011,26,6,3,0,0,0,0,38
3137012,34,3,0,0,0,0,0,42
3137013,38,4,3,0,0,0,0,41
3137101,25,0,0,0,0,0,0,30
3137102,0,0,0,0,0,0,0,0
3137103,15,6,3,0,0,0,0,21
3137104,51,11,3,0,0,0,0,65
3137105,30,0,3,0,0,0,0,37
3137106,44,9,3,0,3,0,0,59
3137107,108,8,7,0,0,0,0,123
3137108,92,10,11,0,0,0,0,109
3137109,5,0,0,0,0,0,0,6
3137110,41,3,4,3,0,0,0,48
3137111,53,5,6,0,0,0,0,59
3137112,6,0,0,0,0,0,0,6
3137113,53,11,0,0,0,0,3,60
3137114,24,8,3,0,0,0,0,32
3137115,34,3,0,0,0,0,0,37
3137116,34,3,0,0,0,0,0,38
3137201,20,0,3,0,0,0,0,23
3137202,48,10,5,0,0,0,0,68
3137203,32,4,0,0,0,0,0,35
3137204,37,3,4,7,0,0,0,53
3137205,10,3,0,0,0,0,0,15
3137206,39,4,0,0,0,0,0,42
3137207,36,5,0,0,0,0,0,46
3137208,29,0,3,0,0,0,0,32
3137209,20,6,3,0,0,0,0,25
3137210,85,15,12,0,0,0,0,111
3137211,38,3,3,3,0,0,0,46
3137212,10,4,0,0,0,0,0,11
3137213,88,10,7,3,0,0,0,111
3137214,20,7,0,0,0,0,0,23
3137215,74,3,0,3,0,0,0,80
3137216,37,3,0,0,0,0,0,43
3137217,24,9,0,0,0,0,0,32
3137218,22,0,0,0,0,0,0,28
3137219,34,12,4,0,0,0,0,48
3137220,36,4,3,0,0,0,0,49
3137221,50,4,4,0,0,0,0,63
3137222,24,5,0,0,0,0,0,31
3137223,60,0,0,0,0,0,0,63
3137224,44,6,3,0,0,0,0,53
3137225,56,5,3,0,0,0,0,60
3137226,52,4,3,0,0,0,0,64
3137227,24,6,0,0,0,0,0,33
3137228,55,4,5,0,0,0,0,73
3137229,51,6,4,0,0,0,0,62
3137230,49,4,4,0,0,0,0,57
3137231,12,3,0,0,0,0,0,12
3137232,96,4,4,0,0,0,0,106
3137233,40,0,0,0,0,0,0,47
3137234,61,5,8,0,0,0,0,68
3137235,44,4,3,0,0,0,0,54
3137301,33,3,6,0,0,0,0,46
3137302,24,3,0,0,0,0,0,27
3137303,18,0,0,0,0,0,0,17
3137304,45,3,7,3,0,0,0,62
3137305,53,5,13,3,0,0,0,77
3137306,35,6,8,0,0,0,0,48
3137307,26,0,3,0,0,0,0,35
3137308,27,6,3,0,0,0,0,33
3137309,43,0,7,0,0,0,0,47
3137310,21,4,3,0,0,0,0,29
3137311,35,3,3,0,0,0,0,40
3137312,42,11,7,0,0,0,3,70
3137313,0,0,0,0,0,0,0,0
3137314,7,0,0,0,0,0,0,7
3137315,20,0,0,0,0,0,0,27
3137316,17,5,0,0,0,0,0,26
3137317,15,0,0,0,0,0,0,16
3137318,69,4,4,0,0,0,0,80
3137319,53,6,0,3,0,0,0,64
3137320,45,10,10,0,0,0,0,69
3137321,25,3,3,0,0,0,0,30
3137323,52,13,6,0,0,0,0,70
3137324,44,0,3,0,0,0,0,47
3137325,26,6,0,0,0,0,0,33
3137326,9,3,0,3,0,0,3,21
3137327,0,0,0,0,0,0,0,0
3137328,5,0,0,0,0,0,0,5
3137329,50,7,5,0,0,0,0,62
3137330,46,3,3,0,0,0,0,56
3137331,44,3,0,0,0,0,0,47
