LGA_NAME16	Age5yr	Indigenous	persons
Moreton Bay (R)	20-24		1296
Moreton Bay (R)	20-24	0	23239
Moreton Bay (R)	20-24	1	1160
Moreton Bay (R)	25-29		1372
Moreton Bay (R)	25-29	0	22738
Moreton Bay (R)	25-29	1	889
Moreton Bay (R)	30-34		1459
Moreton Bay (R)	30-34	0	24804
Moreton Bay (R)	30-34	1	740
Moreton Bay (R)	35-39		1360
Moreton Bay (R)	35-39	0	25307
Moreton Bay (R)	35-39	1	661
Moreton Bay (R)	40-44		1504
Moreton Bay (R)	40-44	0	28083
Moreton Bay (R)	40-44	1	707
Moreton Bay (R)	45-49		1484
Moreton Bay (R)	45-49	0	27977
Moreton Bay (R)	45-49	1	622
Moreton Bay (R)	50-54		1402
Moreton Bay (R)	50-54	0	25809
Moreton Bay (R)	50-54	1	528
Moreton Bay (R)	55-59		1321
Moreton Bay (R)	55-59	0	23847
Moreton Bay (R)	55-59	1	431
Moreton Bay (R)	60-64		1272
Moreton Bay (R)	60-64	0	21888
Moreton Bay (R)	60-64	1	334
Moreton Bay (R)	65+		3960
Moreton Bay (R)	65+	0	61886
Moreton Bay (R)	65+	1	492
Mornington (S)	0-4	0	5
Mornington (S)	0-4	1	88
Mornington (S)	5-9	0	5
Mornington (S)	5-9	1	124
Mornington (S)	10-14	0	3
Mornington (S)	10-14	1	121
Mornington (S)	15-19	0	8
Mornington (S)	15-19	1	98
Mornington (S)	20-24	0	6
Mornington (S)	20-24	1	71
Mornington (S)	25-29		4
Mornington (S)	25-29	0	24
Mornington (S)	25-29	1	60
Mornington (S)	30-34	0	21
Mornington (S)	30-34	1	77
Mornington (S)	35-39	0	18
Mornington (S)	35-39	1	74
Mornington (S)	40-44		3
Mornington (S)	40-44	0	4
Mornington (S)	40-44	1	44
Mornington (S)	45-49	0	9
Mornington (S)	45-49	1	62
Mornington (S)	50-54		3
Mornington (S)	50-54	0	7
Mornington (S)	50-54	1	54
Mornington (S)	55-59	0	9
Mornington (S)	55-59	1	35
Mornington (S)	60-64		3
Mornington (S)	60-64	0	4
Mornington (S)	60-64	1	25
Mornington (S)	65+		5
Mornington (S)	65+	0	12
Mornington (S)	65+	1	51
Mount Isa (C)	0-4		188
Mount Isa (C)	0-4	0	1102
Mount Isa (C)	0-4	1	431
Mount Isa (C)	5-9		143
Mount Isa (C)	5-9	0	926
Mount Isa (C)	5-9	1	370
Mount Isa (C)	10-14		153
Mount Isa (C)	10-14	0	827
Mount Isa (C)	10-14	1	337
Mount Isa (C)	15-19		118
Mount Isa (C)	15-19	0	707
Mount Isa (C)	15-19	1	297
Mount Isa (C)	20-24		158
Mount Isa (C)	20-24	0	975
Mount Isa (C)	20-24	1	267
Mount Isa (C)	25-29		225
Mount Isa (C)	25-29	0	1373
Mount Isa (C)	25-29	1	233
Mount Isa (C)	30-34		204
Mount Isa (C)	30-34	0	1298
Mount Isa (C)	30-34	1	198
Mount Isa (C)	35-39		128
Mount Isa (C)	35-39	0	1035
Mount Isa (C)	35-39	1	158
Mount Isa (C)	40-44		133
Mount Isa (C)	40-44	0	937
Mount Isa (C)	40-44	1	206
Mount Isa (C)	45-49		159
Mount Isa (C)	45-49	0	910
Mount Isa (C)	45-49	1	190
Mount Isa (C)	50-54		166
Mount Isa (C)	50-54	0	962
Mount Isa (C)	50-54	1	150
Mount Isa (C)	55-59		132
Mount Isa (C)	55-59	0	785
Mount Isa (C)	55-59	1	98
Mount Isa (C)	60-64		85
Mount Isa (C)	60-64	0	528
Mount Isa (C)	60-64	1	81
Mount Isa (C)	65+		140
Mount Isa (C)	65+	0	1024
Mount Isa (C)	65+	1	150
Murweh (S)	0-4		15
Murweh (S)	0-4	0	244
Murweh (S)	0-4	1	69
Murweh (S)	5-9		17
Murweh (S)	5-9	0	210
Murweh (S)	5-9	1	71
Murweh (S)	10-14		16
Murweh (S)	10-14	0	187
Murweh (S)	10-14	1	76
Murweh (S)	15-19		19
Murweh (S)	15-19	0	165
Murweh (S)	15-19	1	46
Murweh (S)	20-24		18
Murweh (S)	20-24	0	204
Murweh (S)	20-24	1	48
Murweh (S)	25-29		27
Murweh (S)	25-29	0	253
Murweh (S)	25-29	1	31
Murweh (S)	30-34		15
Murweh (S)	30-34	0	193
Murweh (S)	30-34	1	18
Murweh (S)	35-39		16
Murweh (S)	35-39	0	187
Murweh (S)	35-39	1	28
Murweh (S)	40-44		16
Murweh (S)	40-44	0	236
Murweh (S)	40-44	1	18
Murweh (S)	45-49		21
Murweh (S)	45-49	0	209
Murweh (S)	45-49	1	33
Murweh (S)	50-54		17
Murweh (S)	50-54	0	280
Murweh (S)	50-54	1	32
Murweh (S)	55-59		13
Murweh (S)	55-59	0	282
Murweh (S)	55-59	1	17
Murweh (S)	60-64		26
Murweh (S)	60-64	0	242
Murweh (S)	60-64	1	18
Murweh (S)	65+		51
Murweh (S)	65+	0	592
Murweh (S)	65+	1	37
Napranum (S)	0-4	0	4
Napranum (S)	0-4	1	97
Napranum (S)	5-9	1	90
Napranum (S)	10-14	1	94
Napranum (S)	15-19	0	3
Napranum (S)	15-19	1	83
Napranum (S)	20-24	1	97
Napranum (S)	25-29	0	3
Napranum (S)	25-29	1	69
Napranum (S)	30-34	0	7
Napranum (S)	30-34	1	62
Napranum (S)	35-39		3
Napranum (S)	35-39	0	3
Napranum (S)	35-39	1	55
Napranum (S)	40-44	0	6
Napranum (S)	40-44	1	52
Napranum (S)	45-49	0	5
Napranum (S)	45-49	1	61
Napranum (S)	50-54	0	7
Napranum (S)	50-54	1	56
Napranum (S)	55-59	0	6
Napranum (S)	55-59	1	35
Napranum (S)	60-64	0	3
Napranum (S)	60-64	1	26
Napranum (S)	65+	1	33
Noosa (S)	0-4		117
Noosa (S)	0-4	0	1972
Noosa (S)	0-4	1	76
Noosa (S)	5-9		150
Noosa (S)	5-9	0	2746
Noosa (S)	5-9	1	91
Noosa (S)	10-14		171
Noosa (S)	10-14	0	2999
Noosa (S)	10-14	1	116
Noosa (S)	15-19		118
Noosa (S)	15-19	0	2633
Noosa (S)	15-19	1	81
Noosa (S)	20-24		108
Noosa (S)	20-24	0	1678
Noosa (S)	20-24	1	54
Noosa (S)	25-29		106
Noosa (S)	25-29	0	1646
Noosa (S)	25-29	1	37
Noosa (S)	30-34		111
Noosa (S)	30-34	0	1944
Noosa (S)	30-34	1	42
Noosa (S)	35-39		166
Noosa (S)	35-39	0	2451
Noosa (S)	35-39	1	46
Noosa (S)	40-44		225
Noosa (S)	40-44	0	3221
Noosa (S)	40-44	1	40
Noosa (S)	45-49		254
Noosa (S)	45-49	0	3532
Noosa (S)	45-49	1	49
Noosa (S)	50-54		243
Noosa (S)	50-54	0	3845
Noosa (S)	50-54	1	41
Noosa (S)	55-59		266
Noosa (S)	55-59	0	3910
Noosa (S)	55-59	1	46
Noosa (S)	60-64		268
Noosa (S)	60-64	0	3933
Noosa (S)	60-64	1	24
Noosa (S)	65+		788
Noosa (S)	65+	0	11759
Noosa (S)	65+	1	38
North Burnett (R)	0-4		47
North Burnett (R)	0-4	0	409
North Burnett (R)	0-4	1	62
North Burnett (R)	5-9		68
North Burnett (R)	5-9	0	524
North Burnett (R)	5-9	1	71
North Burnett (R)	10-14		62
North Burnett (R)	10-14	0	523
North Burnett (R)	10-14	1	83
North Burnett (R)	15-19		39
North Burnett (R)	15-19	0	422
North Burnett (R)	15-19	1	78
North Burnett (R)	20-24		56
North Burnett (R)	20-24	0	343
North Burnett (R)	20-24	1	41
North Burnett (R)	25-29		60
North Burnett (R)	25-29	0	406
North Burnett (R)	25-29	1	34
North Burnett (R)	30-34		65
North Burnett (R)	30-34	0	447
North Burnett (R)	30-34	1	40
North Burnett (R)	35-39		61
North Burnett (R)	35-39	0	421
North Burnett (R)	35-39	1	24
North Burnett (R)	40-44		57
North Burnett (R)	40-44	0	491
North Burnett (R)	40-44	1	40
North Burnett (R)	45-49		81
North Burnett (R)	45-49	0	615
North Burnett (R)	45-49	1	40
North Burnett (R)	50-54		88
North Burnett (R)	50-54	0	597
North Burnett (R)	50-54	1	37
North Burnett (R)	55-59		72
North Burnett (R)	55-59	0	634
North Burnett (R)	55-59	1	39
North Burnett (R)	60-64		88
North Burnett (R)	60-64	0	668
North Burnett (R)	60-64	1	29
North Burnett (R)	65+		311
North Burnett (R)	65+	0	2138
North Burnett (R)	65+	1	53
Northern Peninsula Area (R)	0-4		3
Northern Peninsula Area (R)	0-4	0	17
Northern Peninsula Area (R)	0-4	1	378
Northern Peninsula Area (R)	5-9		7
Northern Peninsula Area (R)	5-9	0	17
Northern Peninsula Area (R)	5-9	1	346
Northern Peninsula Area (R)	10-14		3
Northern Peninsula Area (R)	10-14	0	8
Northern Peninsula Area (R)	10-14	1	247
Northern Peninsula Area (R)	15-19		4
Northern Peninsula Area (R)	15-19	0	5
Northern Peninsula Area (R)	15-19	1	239
Northern Peninsula Area (R)	20-24	0	14
Northern Peninsula Area (R)	20-24	1	229
Northern Peninsula Area (R)	25-29		9
Northern Peninsula Area (R)	25-29	0	34
Northern Peninsula Area (R)	25-29	1	206
Northern Peninsula Area (R)	30-34		6
Northern Peninsula Area (R)	30-34	0	24
Northern Peninsula Area (R)	30-34	1	122
Northern Peninsula Area (R)	35-39		8
Northern Peninsula Area (R)	35-39	0	27
Northern Peninsula Area (R)	35-39	1	134
Northern Peninsula Area (R)	40-44		3
Northern Peninsula Area (R)	40-44	0	16
Northern Peninsula Area (R)	40-44	1	128
Northern Peninsula Area (R)	45-49		9
Northern Peninsula Area (R)	45-49	0	31
Northern Peninsula Area (R)	45-49	1	104
Northern Peninsula Area (R)	50-54		4
Northern Peninsula Area (R)	50-54	0	29
Northern Peninsula Area (R)	50-54	1	111
Northern Peninsula Area (R)	55-59		3
Northern Peninsula Area (R)	55-59	0	36
Northern Peninsula Area (R)	55-59	1	71
Northern Peninsula Area (R)	60-64		3
Northern Peninsula Area (R)	60-64	0	24
Northern Peninsula Area (R)	60-64	1	55
Northern Peninsula Area (R)	65+		3
Northern Peninsula Area (R)	65+	0	22
Northern Peninsula Area (R)	65+	1	75
Palm Island (S)	0-4		3
Palm Island (S)	0-4	0	3
Palm Island (S)	0-4	1	319
Palm Island (S)	5-9		3
Palm Island (S)	5-9	0	4
Palm Island (S)	5-9	1	256
Palm Island (S)	10-14	1	196
Palm Island (S)	15-19		3
Palm Island (S)	15-19	1	221
Palm Island (S)	20-24	1	232
Palm Island (S)	25-29		5
Palm Island (S)	25-29	0	12
Palm Island (S)	25-29	1	165
Palm Island (S)	30-34	0	7
Palm Island (S)	30-34	1	153
Palm Island (S)	35-39		5
Palm Island (S)	35-39	0	6
Palm Island (S)	35-39	1	113
Palm Island (S)	40-44	0	7
Palm Island (S)	40-44	1	132
Palm Island (S)	45-49		7
Palm Island (S)	45-49	0	26
Palm Island (S)	45-49	1	143
Palm Island (S)	50-54		4
Palm Island (S)	50-54	0	17
Palm Island (S)	50-54	1	124
Palm Island (S)	55-59	0	11
Palm Island (S)	55-59	1	105
Palm Island (S)	60-64	0	14
Palm Island (S)	60-64	1	74
Palm Island (S)	65+	0	11
Palm Island (S)	65+	1	69
Paroo (S)	0-4	0	55
Paroo (S)	0-4	1	60
Paroo (S)	5-9		10
Paroo (S)	5-9	0	47
Paroo (S)	5-9	1	57
Paroo (S)	10-14		6
Paroo (S)	10-14	0	19
Paroo (S)	10-14	1	61
Paroo (S)	15-19		7
Paroo (S)	15-19	0	24
Paroo (S)	15-19	1	38
Paroo (S)	20-24		9
Paroo (S)	20-24	0	51
Paroo (S)	20-24	1	27
Paroo (S)	25-29		7
Paroo (S)	25-29	0	68
Paroo (S)	25-29	1	15
Paroo (S)	30-34		3
Paroo (S)	30-34	0	60
Paroo (S)	30-34	1	21
Paroo (S)	35-39		6
Paroo (S)	35-39	0	53
Paroo (S)	35-39	1	25
Paroo (S)	40-44		6
Paroo (S)	40-44	0	50
Paroo (S)	40-44	1	28
Paroo (S)	45-49		4
Paroo (S)	45-49	0	63
Paroo (S)	45-49	1	31
Paroo (S)	50-54		4
Paroo (S)	50-54	0	92
Paroo (S)	50-54	1	36
Paroo (S)	55-59		21
Paroo (S)	55-59	0	123
Paroo (S)	55-59	1	23
Paroo (S)	60-64		4
Paroo (S)	60-64	0	104
Paroo (S)	60-64	1	19
Paroo (S)	65+		23
Paroo (S)	65+	0	260
Paroo (S)	65+	1	26
Pormpuraaw (S)	0-4	0	3
Pormpuraaw (S)	0-4	1	68
Pormpuraaw (S)	5-9		3
Pormpuraaw (S)	5-9	0	7
Pormpuraaw (S)	5-9	1	68
Pormpuraaw (S)	10-14	0	7
Pormpuraaw (S)	10-14	1	49
Pormpuraaw (S)	15-19	0	5
Pormpuraaw (S)	15-19	1	48
Pormpuraaw (S)	20-24	0	11
Pormpuraaw (S)	20-24	1	46
Pormpuraaw (S)	25-29		3
Pormpuraaw (S)	25-29	0	9
Pormpuraaw (S)	25-29	1	44
Pormpuraaw (S)	30-34	0	6
Pormpuraaw (S)	30-34	1	41
Pormpuraaw (S)	35-39	0	14
Pormpuraaw (S)	35-39	1	49
Pormpuraaw (S)	40-44	0	9
Pormpuraaw (S)	40-44	1	50
Pormpuraaw (S)	45-49	0	8
Pormpuraaw (S)	45-49	1	50
Pormpuraaw (S)	50-54	0	14
Pormpuraaw (S)	50-54	1	40
Pormpuraaw (S)	55-59	0	12
Pormpuraaw (S)	55-59	1	26
Pormpuraaw (S)	60-64	0	10
Pormpuraaw (S)	60-64	1	13
Pormpuraaw (S)	65+	0	4
Pormpuraaw (S)	65+	1	47
Quilpie (S)	0-4	0	25
Quilpie (S)	0-4	1	22
Quilpie (S)	5-9	0	61
Quilpie (S)	5-9	1	17
Quilpie (S)	10-14	0	29
Quilpie (S)	10-14	1	8
Quilpie (S)	15-19	0	26
Quilpie (S)	15-19	1	7
Quilpie (S)	20-24	0	44
Quilpie (S)	20-24	1	8
Quilpie (S)	25-29		3
Quilpie (S)	25-29	0	47
Quilpie (S)	25-29	1	15
Quilpie (S)	30-34	0	48
Quilpie (S)	30-34	1	13
Quilpie (S)	35-39	0	31
Quilpie (S)	35-39	1	4
Quilpie (S)	40-44	0	36
Quilpie (S)	40-44	1	9
Quilpie (S)	45-49		3
Quilpie (S)	45-49	0	50
Quilpie (S)	45-49	1	11
Quilpie (S)	50-54		4
Quilpie (S)	50-54	0	66
Quilpie (S)	50-54	1	13
Quilpie (S)	55-59		4
Quilpie (S)	55-59	0	58
Quilpie (S)	55-59	1	8
Quilpie (S)	60-64		9
Quilpie (S)	60-64	0	33
Quilpie (S)	60-64	1	4
Quilpie (S)	65+		9
Quilpie (S)	65+	0	90
Quilpie (S)	65+	1	8
Redland (C)	0-4		298
Redland (C)	0-4	0	7426
Redland (C)	0-4	1	376
Redland (C)	5-9		358
Redland (C)	5-9	0	8939
Redland (C)	5-9	1	387
Redland (C)	10-14		319
Redland (C)	10-14	0	9084
Redland (C)	10-14	1	409
Redland (C)	15-19		283
Redland (C)	15-19	0	9086
Redland (C)	15-19	1	359
Redland (C)	20-24		294
Redland (C)	20-24	0	7628
Redland (C)	20-24	1	276
Redland (C)	25-29		285
Redland (C)	25-29	0	6902
Redland (C)	25-29	1	215
Redland (C)	30-34		335
Redland (C)	30-34	0	7849
Redland (C)	30-34	1	180
Redland (C)	35-39		357
Redland (C)	35-39	0	7895
Redland (C)	35-39	1	206
Redland (C)	40-44		367
Redland (C)	40-44	0	9431
Redland (C)	40-44	1	198
Redland (C)	45-49		388
Redland (C)	45-49	0	9879
Redland (C)	45-49	1	200
Redland (C)	50-54		449
Redland (C)	50-54	0	10085
Redland (C)	50-54	1	192
Redland (C)	55-59		478
Redland (C)	55-59	0	9811
Redland (C)	55-59	1	140
Redland (C)	60-64		414
Redland (C)	60-64	0	8926
Redland (C)	60-64	1	102
Redland (C)	65+		1683
Redland (C)	65+	0	24319
Redland (C)	65+	1	186
Richmond (S)	0-4		3
Richmond (S)	0-4	0	50
Richmond (S)	0-4	1	3
Richmond (S)	5-9		5
Richmond (S)	5-9	0	53
Richmond (S)	5-9	1	7
Richmond (S)	10-14		3
Richmond (S)	10-14	0	23
Richmond (S)	10-14	1	4
Richmond (S)	15-19		4
Richmond (S)	15-19	0	32
Richmond (S)	15-19	1	3
Richmond (S)	20-24		4
Richmond (S)	20-24	0	50
Richmond (S)	20-24	1	4
Richmond (S)	25-29		8
Richmond (S)	25-29	0	71
Richmond (S)	25-29	1	8
Richmond (S)	30-34		3
Richmond (S)	30-34	0	55
Richmond (S)	30-34	1	4
Richmond (S)	35-39		6
Richmond (S)	35-39	0	31
Richmond (S)	35-39	1	3
Richmond (S)	40-44		8
Richmond (S)	40-44	0	37
Richmond (S)	40-44	1	3
Richmond (S)	45-49		6
Richmond (S)	45-49	0	41
Richmond (S)	45-49	1	4
Richmond (S)	50-54		6
Richmond (S)	50-54	0	53
Richmond (S)	50-54	1	3
Richmond (S)	55-59		3
Richmond (S)	55-59	0	46
Richmond (S)	55-59	1	3
Richmond (S)	60-64	0	49
Richmond (S)	60-64	1	3
Richmond (S)	65+		6
Richmond (S)	65+	0	96
Rockhampton (R)	0-4		344
Rockhampton (R)	0-4	0	4399
Rockhampton (R)	0-4	1	766
Rockhampton (R)	5-9		327
Rockhampton (R)	5-9	0	4505
Rockhampton (R)	5-9	1	815
Rockhampton (R)	10-14		319
Rockhampton (R)	10-14	0	4372
Rockhampton (R)	10-14	1	731
Rockhampton (R)	15-19		361
Rockhampton (R)	15-19	0	4592
Rockhampton (R)	15-19	1	597
Rockhampton (R)	20-24		403
Rockhampton (R)	20-24	0	4512
Rockhampton (R)	20-24	1	492
Rockhampton (R)	25-29		416
Rockhampton (R)	25-29	0	4820
Rockhampton (R)	25-29	1	390
Rockhampton (R)	30-34		379
Rockhampton (R)	30-34	0	4747
Rockhampton (R)	30-34	1	330
Rockhampton (R)	35-39		337
Rockhampton (R)	35-39	0	4146
Rockhampton (R)	35-39	1	287
Rockhampton (R)	40-44		375
Rockhampton (R)	40-44	0	4107
Rockhampton (R)	40-44	1	295
Rockhampton (R)	45-49		411
Rockhampton (R)	45-49	0	4403
Rockhampton (R)	45-49	1	304
Rockhampton (R)	50-54		420
Rockhampton (R)	50-54	0	4536
Rockhampton (R)	50-54	1	263
Rockhampton (R)	55-59		440
Rockhampton (R)	55-59	0	4424
Rockhampton (R)	55-59	1	198
Rockhampton (R)	60-64		313
Rockhampton (R)	60-64	0	3779
Rockhampton (R)	60-64	1	134
Rockhampton (R)	65+		944
Rockhampton (R)	65+	0	10724
Rockhampton (R)	65+	1	267
Scenic Rim (R)	0-4		136
Scenic Rim (R)	0-4	0	1759
Scenic Rim (R)	0-4	1	131
Scenic Rim (R)	5-9		169
Scenic Rim (R)	5-9	0	2386
Scenic Rim (R)	5-9	1	187
Scenic Rim (R)	10-14		190
Scenic Rim (R)	10-14	0	2456
Scenic Rim (R)	10-14	1	171
Scenic Rim (R)	15-19		185
Scenic Rim (R)	15-19	0	2135
Scenic Rim (R)	15-19	1	129
Scenic Rim (R)	20-24		155
Scenic Rim (R)	20-24	0	1519
Scenic Rim (R)	20-24	1	89
Scenic Rim (R)	25-29		152
Scenic Rim (R)	25-29	0	1381
Scenic Rim (R)	25-29	1	51
Scenic Rim (R)	30-34		158
Scenic Rim (R)	30-34	0	1693
Scenic Rim (R)	30-34	1	76
Scenic Rim (R)	35-39		120
Scenic Rim (R)	35-39	0	1996
Scenic Rim (R)	35-39	1	58
Scenic Rim (R)	40-44		221
Scenic Rim (R)	40-44	0	2450
Scenic Rim (R)	40-44	1	66
Scenic Rim (R)	45-49		227
Scenic Rim (R)	45-49	0	2663
Scenic Rim (R)	45-49	1	71
Scenic Rim (R)	50-54		222
Scenic Rim (R)	50-54	0	2732
Scenic Rim (R)	50-54	1	63
Scenic Rim (R)	55-59		236
Scenic Rim (R)	55-59	0	2695
Scenic Rim (R)	55-59	1	44
Scenic Rim (R)	60-64		216
Scenic Rim (R)	60-64	0	2549
Scenic Rim (R)	60-64	1	44
Scenic Rim (R)	65+		639
Scenic Rim (R)	65+	0	7418
Scenic Rim (R)	65+	1	47
Somerset (R)	0-4		134
Somerset (R)	0-4	0	1319
Somerset (R)	0-4	1	111
Somerset (R)	5-9		163
Somerset (R)	5-9	0	1470
Somerset (R)	5-9	1	127
Somerset (R)	10-14		146
Somerset (R)	10-14	0	1424
Somerset (R)	10-14	1	135
Somerset (R)	15-19		126
Somerset (R)	15-19	0	1266
Somerset (R)	15-19	1	81
Somerset (R)	20-24		104
Somerset (R)	20-24	0	991
Somerset (R)	20-24	1	62
Somerset (R)	25-29		88
Somerset (R)	25-29	0	991
Somerset (R)	25-29	1	53
Somerset (R)	30-34		92
Somerset (R)	30-34	0	1180
Somerset (R)	30-34	1	44
Somerset (R)	35-39		116
Somerset (R)	35-39	0	1142
Somerset (R)	35-39	1	37
Somerset (R)	40-44		133
Somerset (R)	40-44	0	1366
Somerset (R)	40-44	1	41
Somerset (R)	45-49		128
Somerset (R)	45-49	0	1476
Somerset (R)	45-49	1	50
Somerset (R)	50-54		137
Somerset (R)	50-54	0	1536
Somerset (R)	50-54	1	45
Somerset (R)	55-59		165
Somerset (R)	55-59	0	1672
Somerset (R)	55-59	1	37
Somerset (R)	60-64		164
Somerset (R)	60-64	0	1642
Somerset (R)	60-64	1	34
Somerset (R)	65+		347
Somerset (R)	65+	0	4179
Somerset (R)	65+	1	50
South Burnett (R)	0-4		120
South Burnett (R)	0-4	0	1477
South Burnett (R)	0-4	1	225
South Burnett (R)	5-9		141
South Burnett (R)	5-9	0	1788
South Burnett (R)	5-9	1	227
South Burnett (R)	10-14		146
South Burnett (R)	10-14	0	1787
South Burnett (R)	10-14	1	221
South Burnett (R)	15-19		135
South Burnett (R)	15-19	0	1513
South Burnett (R)	15-19	1	171
South Burnett (R)	20-24		112
South Burnett (R)	20-24	0	1257
South Burnett (R)	20-24	1	145
South Burnett (R)	25-29		114
South Burnett (R)	25-29	0	1307
South Burnett (R)	25-29	1	91
South Burnett (R)	30-34		75
South Burnett (R)	30-34	0	1300
South Burnett (R)	30-34	1	83
South Burnett (R)	35-39		112
South Burnett (R)	35-39	0	1350
South Burnett (R)	35-39	1	89
South Burnett (R)	40-44		149
South Burnett (R)	40-44	0	1640
South Burnett (R)	40-44	1	110
South Burnett (R)	45-49		161
South Burnett (R)	45-49	0	1766
South Burnett (R)	45-49	1	92
South Burnett (R)	50-54		194
South Burnett (R)	50-54	0	1954
South Burnett (R)	50-54	1	82
South Burnett (R)	55-59		160
South Burnett (R)	55-59	0	2051
South Burnett (R)	55-59	1	69
South Burnett (R)	60-64		159
South Burnett (R)	60-64	0	2158
South Burnett (R)	60-64	1	65
South Burnett (R)	65+		539
South Burnett (R)	65+	0	6765
South Burnett (R)	65+	1	87
Southern Downs (R)	0-4		98
Southern Downs (R)	0-4	0	1668
Southern Downs (R)	0-4	1	226
Southern Downs (R)	5-9		123
Southern Downs (R)	5-9	0	1955
Southern Downs (R)	5-9	1	231
Southern Downs (R)	10-14		110
Southern Downs (R)	10-14	0	2016
Southern Downs (R)	10-14	1	180
Southern Downs (R)	15-19		118
Southern Downs (R)	15-19	0	1862
Southern Downs (R)	15-19	1	175
Southern Downs (R)	20-24		106
Southern Downs (R)	20-24	0	1458
Southern Downs (R)	20-24	1	126
Southern Downs (R)	25-29		101
Southern Downs (R)	25-29	0	1388
Southern Downs (R)	25-29	1	91
Southern Downs (R)	30-34		93
Southern Downs (R)	30-34	0	1424
Southern Downs (R)	30-34	1	77
Southern Downs (R)	35-39		108
Southern Downs (R)	35-39	0	1513
Southern Downs (R)	35-39	1	70
Southern Downs (R)	40-44		108
Southern Downs (R)	40-44	0	1791
Southern Downs (R)	40-44	1	72
Southern Downs (R)	45-49		139
Southern Downs (R)	45-49	0	1985
Southern Downs (R)	45-49	1	77
Southern Downs (R)	50-54		136
Southern Downs (R)	50-54	0	2170
Southern Downs (R)	50-54	1	62
Southern Downs (R)	55-59		171
Southern Downs (R)	55-59	0	2358
Southern Downs (R)	55-59	1	60
Southern Downs (R)	60-64		163
Southern Downs (R)	60-64	0	2386
Southern Downs (R)	60-64	1	41
Southern Downs (R)	65+		586
Southern Downs (R)	65+	0	7410
Southern Downs (R)	65+	1	84
Sunshine Coast (R)	0-4		776
Sunshine Coast (R)	0-4	0	14292
Sunshine Coast (R)	0-4	1	592
Sunshine Coast (R)	5-9		876
Sunshine Coast (R)	5-9	0	17317
Sunshine Coast (R)	5-9	1	714
Sunshine Coast (R)	10-14		855
Sunshine Coast (R)	10-14	0	17269
Sunshine Coast (R)	10-14	1	697
Sunshine Coast (R)	15-19		849
Sunshine Coast (R)	15-19	0	16220
Sunshine Coast (R)	15-19	1	629
Sunshine Coast (R)	20-24		1031
Sunshine Coast (R)	20-24	0	13803
Sunshine Coast (R)	20-24	1	481
Sunshine Coast (R)	25-29		932
Sunshine Coast (R)	25-29	0	13541
Sunshine Coast (R)	25-29	1	383
Sunshine Coast (R)	30-34		973
Sunshine Coast (R)	30-34	0	15038
Sunshine Coast (R)	30-34	1	321
Sunshine Coast (R)	35-39		975
Sunshine Coast (R)	35-39	0	15754
Sunshine Coast (R)	35-39	1	291
Sunshine Coast (R)	40-44		1081
Sunshine Coast (R)	40-44	0	18642
Sunshine Coast (R)	40-44	1	328
Sunshine Coast (R)	45-49		1149
Sunshine Coast (R)	45-49	0	19284
Sunshine Coast (R)	45-49	1	346
Sunshine Coast (R)	50-54		1153
Sunshine Coast (R)	50-54	0	18920
Sunshine Coast (R)	50-54	1	270
Sunshine Coast (R)	55-59		1125
Sunshine Coast (R)	55-59	0	18595
Sunshine Coast (R)	55-59	1	214
Sunshine Coast (R)	60-64		1051
Sunshine Coast (R)	60-64	0	17527
Sunshine Coast (R)	60-64	1	160
Sunshine Coast (R)	65+		3877
Sunshine Coast (R)	65+	0	55738
Sunshine Coast (R)	65+	1	286
Tablelands (R)	0-4		104
Tablelands (R)	0-4	0	1068
Tablelands (R)	0-4	1	161
Tablelands (R)	5-9		123
Tablelands (R)	5-9	0	1231
Tablelands (R)	5-9	1	232
Tablelands (R)	10-14		123
Tablelands (R)	10-14	0	1220
Tablelands (R)	10-14	1	256
Tablelands (R)	15-19		97
Tablelands (R)	15-19	0	1097
Tablelands (R)	15-19	1	218
Tablelands (R)	20-24		99
Tablelands (R)	20-24	0	808
Tablelands (R)	20-24	1	118
Tablelands (R)	25-29		86
Tablelands (R)	25-29	0	835
Tablelands (R)	25-29	1	82
Tablelands (R)	30-34		76
Tablelands (R)	30-34	0	913
Tablelands (R)	30-34	1	88
Tablelands (R)	35-39		90
Tablelands (R)	35-39	0	926
Tablelands (R)	35-39	1	84
Tablelands (R)	40-44		125
Tablelands (R)	40-44	0	1190
Tablelands (R)	40-44	1	105
Tablelands (R)	45-49		148
Tablelands (R)	45-49	0	1376
Tablelands (R)	45-49	1	117
Tablelands (R)	50-54		165
Tablelands (R)	50-54	0	1525
Tablelands (R)	50-54	1	99
Tablelands (R)	55-59		179
Tablelands (R)	55-59	0	1738
Tablelands (R)	55-59	1	97
Tablelands (R)	60-64		149
Tablelands (R)	60-64	0	1754
Tablelands (R)	60-64	1	73
Tablelands (R)	65+		550
Tablelands (R)	65+	0	5226
Tablelands (R)	65+	1	105
Toowoomba (R)	0-4		560
Toowoomba (R)	0-4	0	8925
Toowoomba (R)	0-4	1	829
Toowoomba (R)	5-9		603
Toowoomba (R)	5-9	0	9787
Toowoomba (R)	5-9	1	928
Toowoomba (R)	10-14		594
Toowoomba (R)	10-14	0	9538
Toowoomba (R)	10-14	1	821
Toowoomba (R)	15-19		672
Toowoomba (R)	15-19	0	9260
Toowoomba (R)	15-19	1	733
Toowoomba (R)	20-24		685
