LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Carrathool (A)	1		108
Carrathool (A)	1	0	9
Carrathool (A)	1	7875	3
Carrathool (A)	1	15750	3
Carrathool (A)	1	21000	5
Carrathool (A)	1	26250	19
Carrathool (A)	1	34125	23
Carrathool (A)	1	42000	48
Carrathool (A)	1	52500	39
Carrathool (A)	1	65625	63
Carrathool (A)	1	78750	62
Carrathool (A)	1	91875	53
Carrathool (A)	1	105000	46
Carrathool (A)	1	131250	85
Carrathool (A)	1	157500	42
Carrathool (A)	1	183750	21
Carrathool (A)	1	210000	17
Carrathool (A)	1	Inf	35
Central Coast (C) (NSW)	0		3036
Central Coast (C) (NSW)	0	0	847
Central Coast (C) (NSW)	0	7875	437
Central Coast (C) (NSW)	0	15750	1755
Central Coast (C) (NSW)	0	21000	3271
Central Coast (C) (NSW)	0	26250	7716
Central Coast (C) (NSW)	0	34125	3963
Central Coast (C) (NSW)	0	42000	2859
Central Coast (C) (NSW)	0	52500	3008
Central Coast (C) (NSW)	0	65625	2676
Central Coast (C) (NSW)	0	78750	1752
Central Coast (C) (NSW)	0	91875	1284
Central Coast (C) (NSW)	0	105000	971
Central Coast (C) (NSW)	0	131250	1211
Central Coast (C) (NSW)	0	157500	203
Central Coast (C) (NSW)	0	183750	97
Central Coast (C) (NSW)	0	210000	509
Central Coast (C) (NSW)	0	Inf	76
Central Coast (C) (NSW)	1		9760
Central Coast (C) (NSW)	1	0	603
Central Coast (C) (NSW)	1	7875	364
Central Coast (C) (NSW)	1	15750	537
Central Coast (C) (NSW)	1	21000	586
Central Coast (C) (NSW)	1	26250	2310
Central Coast (C) (NSW)	1	34125	2454
Central Coast (C) (NSW)	1	42000	7412
Central Coast (C) (NSW)	1	52500	5768
Central Coast (C) (NSW)	1	65625	7263
Central Coast (C) (NSW)	1	78750	7215
Central Coast (C) (NSW)	1	91875	5624
Central Coast (C) (NSW)	1	105000	5678
Central Coast (C) (NSW)	1	131250	10536
Central Coast (C) (NSW)	1	157500	7043
Central Coast (C) (NSW)	1	183750	4289
Central Coast (C) (NSW)	1	210000	2861
Central Coast (C) (NSW)	1	Inf	5082
Central Darling (A)	0		29
Central Darling (A)	0	0	6
Central Darling (A)	0	7875	7
Central Darling (A)	0	15750	20
Central Darling (A)	0	21000	15
Central Darling (A)	0	26250	52
Central Darling (A)	0	34125	12
Central Darling (A)	0	42000	16
Central Darling (A)	0	52500	24
Central Darling (A)	0	65625	19
Central Darling (A)	0	78750	8
Central Darling (A)	0	91875	10
Central Darling (A)	0	105000	8
Central Darling (A)	0	131250	13
Central Darling (A)	0	157500	3
Central Darling (A)	0	210000	3
Central Darling (A)	1		71
Central Darling (A)	1	0	8
Central Darling (A)	1	7875	6
Central Darling (A)	1	15750	8
Central Darling (A)	1	21000	7
Central Darling (A)	1	26250	24
Central Darling (A)	1	34125	16
Central Darling (A)	1	42000	30
Central Darling (A)	1	52500	38
Central Darling (A)	1	65625	32
Central Darling (A)	1	78750	33
Central Darling (A)	1	91875	11
Central Darling (A)	1	105000	18
Central Darling (A)	1	131250	28
Central Darling (A)	1	157500	13
Central Darling (A)	1	183750	3
Central Darling (A)	1	210000	5
Central Darling (A)	1	Inf	10
Cessnock (C)	0		399
Cessnock (C)	0	0	130
Cessnock (C)	0	7875	55
Cessnock (C)	0	15750	324
Cessnock (C)	0	21000	566
Cessnock (C)	0	26250	1225
Cessnock (C)	0	34125	440
Cessnock (C)	0	42000	425
Cessnock (C)	0	52500	485
Cessnock (C)	0	65625	425
Cessnock (C)	0	78750	264
Cessnock (C)	0	91875	164
Cessnock (C)	0	105000	131
Cessnock (C)	0	131250	209
Cessnock (C)	0	157500	24
Cessnock (C)	0	183750	14
Cessnock (C)	0	210000	59
Cessnock (C)	0	Inf	11
Cessnock (C)	1		1527
Cessnock (C)	1	0	99
Cessnock (C)	1	7875	61
Cessnock (C)	1	15750	120
Cessnock (C)	1	21000	142
Cessnock (C)	1	26250	492
Cessnock (C)	1	34125	535
Cessnock (C)	1	42000	1429
Cessnock (C)	1	52500	999
Cessnock (C)	1	65625	1259
Cessnock (C)	1	78750	1186
Cessnock (C)	1	91875	947
Cessnock (C)	1	105000	973
Cessnock (C)	1	131250	1631
Cessnock (C)	1	157500	1011
Cessnock (C)	1	183750	612
Cessnock (C)	1	210000	348
Cessnock (C)	1	Inf	652
Clarence Valley (A)	0		519
Clarence Valley (A)	0	0	133
Clarence Valley (A)	0	7875	90
Clarence Valley (A)	0	15750	425
Clarence Valley (A)	0	21000	669
Clarence Valley (A)	0	26250	1669
Clarence Valley (A)	0	34125	697
Clarence Valley (A)	0	42000	549
Clarence Valley (A)	0	52500	529
Clarence Valley (A)	0	65625	394
Clarence Valley (A)	0	78750	182
Clarence Valley (A)	0	91875	167
Clarence Valley (A)	0	105000	107
Clarence Valley (A)	0	131250	123
Clarence Valley (A)	0	157500	9
Clarence Valley (A)	0	183750	6
Clarence Valley (A)	0	210000	72
Clarence Valley (A)	0	Inf	3
Clarence Valley (A)	1		1540
Clarence Valley (A)	1	0	99
Clarence Valley (A)	1	7875	95
Clarence Valley (A)	1	15750	124
Clarence Valley (A)	1	21000	129
Clarence Valley (A)	1	26250	626
Clarence Valley (A)	1	34125	600
Clarence Valley (A)	1	42000	1857
Clarence Valley (A)	1	52500	1283
Clarence Valley (A)	1	65625	1459
Clarence Valley (A)	1	78750	1231
Clarence Valley (A)	1	91875	812
Clarence Valley (A)	1	105000	786
Clarence Valley (A)	1	131250	1136
Clarence Valley (A)	1	157500	641
Clarence Valley (A)	1	183750	353
Clarence Valley (A)	1	210000	193
Clarence Valley (A)	1	Inf	295
Cobar (A)	0		51
Cobar (A)	0	0	13
Cobar (A)	0	15750	28
Cobar (A)	0	21000	49
Cobar (A)	0	26250	73
Cobar (A)	0	34125	30
Cobar (A)	0	42000	41
Cobar (A)	0	52500	37
Cobar (A)	0	65625	45
Cobar (A)	0	78750	30
Cobar (A)	0	91875	23
Cobar (A)	0	105000	27
Cobar (A)	0	131250	52
Cobar (A)	0	210000	18
Cobar (A)	1		148
Cobar (A)	1	0	12
Cobar (A)	1	7875	6
Cobar (A)	1	15750	7
Cobar (A)	1	21000	11
Cobar (A)	1	26250	33
Cobar (A)	1	34125	33
Cobar (A)	1	42000	85
Cobar (A)	1	52500	60
Cobar (A)	1	65625	54
Cobar (A)	1	78750	71
Cobar (A)	1	91875	59
Cobar (A)	1	105000	54
Cobar (A)	1	131250	145
Cobar (A)	1	157500	111
Cobar (A)	1	183750	75
Cobar (A)	1	210000	49
Cobar (A)	1	Inf	88
Coffs Harbour (C)	0		636
Coffs Harbour (C)	0	0	167
Coffs Harbour (C)	0	7875	80
Coffs Harbour (C)	0	15750	497
Coffs Harbour (C)	0	21000	863
Coffs Harbour (C)	0	26250	1755
Coffs Harbour (C)	0	34125	906
Coffs Harbour (C)	0	42000	761
Coffs Harbour (C)	0	52500	765
Coffs Harbour (C)	0	65625	633
Coffs Harbour (C)	0	78750	388
Coffs Harbour (C)	0	91875	250
Coffs Harbour (C)	0	105000	194
Coffs Harbour (C)	0	131250	196
Coffs Harbour (C)	0	157500	57
Coffs Harbour (C)	0	183750	22
Coffs Harbour (C)	0	210000	99
Coffs Harbour (C)	0	Inf	23
Coffs Harbour (C)	1		2091
Coffs Harbour (C)	1	0	139
Coffs Harbour (C)	1	7875	78
Coffs Harbour (C)	1	15750	118
Coffs Harbour (C)	1	21000	138
Coffs Harbour (C)	1	26250	663
Coffs Harbour (C)	1	34125	669
Coffs Harbour (C)	1	42000	1939
Coffs Harbour (C)	1	52500	1553
Coffs Harbour (C)	1	65625	1859
Coffs Harbour (C)	1	78750	1847
Coffs Harbour (C)	1	91875	1295
Coffs Harbour (C)	1	105000	1206
Coffs Harbour (C)	1	131250	2071
Coffs Harbour (C)	1	157500	1235
Coffs Harbour (C)	1	183750	680
Coffs Harbour (C)	1	210000	434
Coffs Harbour (C)	1	Inf	720
Coolamon (A)	0		38
Coolamon (A)	0	0	16
Coolamon (A)	0	7875	3
Coolamon (A)	0	15750	24
Coolamon (A)	0	21000	48
Coolamon (A)	0	26250	92
Coolamon (A)	0	34125	33
Coolamon (A)	0	42000	31
Coolamon (A)	0	52500	32
Coolamon (A)	0	65625	24
Coolamon (A)	0	78750	17
Coolamon (A)	0	91875	7
Coolamon (A)	0	105000	3
Coolamon (A)	0	131250	6
Coolamon (A)	0	157500	3
Coolamon (A)	0	210000	9
Coolamon (A)	0	Inf	3
Coolamon (A)	1		140
Coolamon (A)	1	0	3
Coolamon (A)	1	7875	3
Coolamon (A)	1	15750	12
Coolamon (A)	1	21000	11
Coolamon (A)	1	26250	42
Coolamon (A)	1	34125	35
Coolamon (A)	1	42000	117
Coolamon (A)	1	52500	73
Coolamon (A)	1	65625	95
Coolamon (A)	1	78750	108
Coolamon (A)	1	91875	60
Coolamon (A)	1	105000	75
Coolamon (A)	1	131250	123
Coolamon (A)	1	157500	68
Coolamon (A)	1	183750	47
Coolamon (A)	1	210000	31
Coolamon (A)	1	Inf	48
Coonamble (A)	0		52
Coonamble (A)	0	0	11
Coonamble (A)	0	7875	4
Coonamble (A)	0	15750	44
Coonamble (A)	0	21000	63
Coonamble (A)	0	26250	94
Coonamble (A)	0	34125	43
Coonamble (A)	0	42000	33
Coonamble (A)	0	52500	36
Coonamble (A)	0	65625	35
Coonamble (A)	0	78750	26
Coonamble (A)	0	91875	17
Coonamble (A)	0	105000	14
Coonamble (A)	0	131250	5
Coonamble (A)	0	210000	7
Coonamble (A)	1		145
Coonamble (A)	1	0	16
Coonamble (A)	1	7875	5
Coonamble (A)	1	15750	6
Coonamble (A)	1	21000	5
Coonamble (A)	1	26250	42
Coonamble (A)	1	34125	49
Coonamble (A)	1	42000	94
Coonamble (A)	1	52500	69
Coonamble (A)	1	65625	90
Coonamble (A)	1	78750	83
Coonamble (A)	1	91875	49
Coonamble (A)	1	105000	58
Coonamble (A)	1	131250	82
Coonamble (A)	1	157500	49
Coonamble (A)	1	183750	27
Coonamble (A)	1	210000	12
Coonamble (A)	1	Inf	25
Cowra (A)	0		132
Cowra (A)	0	0	35
Cowra (A)	0	7875	22
Cowra (A)	0	15750	114
Cowra (A)	0	21000	207
Cowra (A)	0	26250	380
Cowra (A)	0	34125	155
Cowra (A)	0	42000	161
Cowra (A)	0	52500	128
Cowra (A)	0	65625	93
Cowra (A)	0	78750	51
Cowra (A)	0	91875	37
Cowra (A)	0	105000	32
Cowra (A)	0	131250	22
Cowra (A)	0	157500	3
Cowra (A)	0	210000	13
Cowra (A)	1		372
Cowra (A)	1	0	20
Cowra (A)	1	7875	22
Cowra (A)	1	15750	41
Cowra (A)	1	21000	38
Cowra (A)	1	26250	124
Cowra (A)	1	34125	126
Cowra (A)	1	42000	386
Cowra (A)	1	52500	289
Cowra (A)	1	65625	364
Cowra (A)	1	78750	317
Cowra (A)	1	91875	191
Cowra (A)	1	105000	204
Cowra (A)	1	131250	334
Cowra (A)	1	157500	156
Cowra (A)	1	183750	97
Cowra (A)	1	210000	55
Cowra (A)	1	Inf	93
Cumberland (A)	0		1305
Cumberland (A)	0	0	665
Cumberland (A)	0	7875	227
Cumberland (A)	0	15750	1018
Cumberland (A)	0	21000	1476
Cumberland (A)	0	26250	2248
Cumberland (A)	0	34125	1056
Cumberland (A)	0	42000	956
Cumberland (A)	0	52500	1109
Cumberland (A)	0	65625	1153
Cumberland (A)	0	78750	821
Cumberland (A)	0	91875	702
Cumberland (A)	0	105000	504
Cumberland (A)	0	131250	735
Cumberland (A)	0	157500	243
Cumberland (A)	0	183750	136
Cumberland (A)	0	210000	236
Cumberland (A)	0	Inf	225
Cumberland (A)	1		5511
Cumberland (A)	1	0	788
Cumberland (A)	1	7875	293
Cumberland (A)	1	15750	564
Cumberland (A)	1	21000	485
Cumberland (A)	1	26250	1645
Cumberland (A)	1	34125	1635
Cumberland (A)	1	42000	3499
Cumberland (A)	1	52500	3304
Cumberland (A)	1	65625	4218
Cumberland (A)	1	78750	4010
Cumberland (A)	1	91875	3400
Cumberland (A)	1	105000	3129
Cumberland (A)	1	131250	6079
Cumberland (A)	1	157500	3937
Cumberland (A)	1	183750	2529
Cumberland (A)	1	210000	1684
Cumberland (A)	1	Inf	2961
Dungog (A)	0		38
Dungog (A)	0	0	13
Dungog (A)	0	7875	17
Dungog (A)	0	15750	57
Dungog (A)	0	21000	74
Dungog (A)	0	26250	182
Dungog (A)	0	34125	88
Dungog (A)	0	42000	93
Dungog (A)	0	52500	65
Dungog (A)	0	65625	57
Dungog (A)	0	78750	49
Dungog (A)	0	91875	34
Dungog (A)	0	105000	23
Dungog (A)	0	131250	26
Dungog (A)	0	157500	3
Dungog (A)	0	210000	9
Dungog (A)	1		298
Dungog (A)	1	0	18
Dungog (A)	1	7875	11
Dungog (A)	1	15750	21
Dungog (A)	1	21000	14
Dungog (A)	1	26250	81
Dungog (A)	1	34125	72
Dungog (A)	1	42000	229
Dungog (A)	1	52500	143
Dungog (A)	1	65625	235
Dungog (A)	1	78750	198
Dungog (A)	1	91875	167
Dungog (A)	1	105000	153
Dungog (A)	1	131250	279
Dungog (A)	1	157500	169
Dungog (A)	1	183750	119
Dungog (A)	1	210000	71
Dungog (A)	1	Inf	124
Edward River (A)	0		104
Edward River (A)	0	0	34
Edward River (A)	0	7875	14
Edward River (A)	0	15750	64
Edward River (A)	0	21000	127
Edward River (A)	0	26250	233
Edward River (A)	0	34125	100
Edward River (A)	0	42000	109
Edward River (A)	0	52500	118
Edward River (A)	0	65625	83
Edward River (A)	0	78750	52
Edward River (A)	0	91875	46
Edward River (A)	0	105000	19
Edward River (A)	0	131250	40
Edward River (A)	0	157500	8
Edward River (A)	0	183750	3
Edward River (A)	0	210000	17
Edward River (A)	0	Inf	3
Edward River (A)	1		278
Edward River (A)	1	0	20
Edward River (A)	1	7875	20
Edward River (A)	1	15750	24
Edward River (A)	1	21000	20
Edward River (A)	1	26250	85
Edward River (A)	1	34125	74
Edward River (A)	1	42000	197
Edward River (A)	1	52500	146
Edward River (A)	1	65625	228
Edward River (A)	1	78750	209
Edward River (A)	1	91875	150
Edward River (A)	1	105000	132
Edward River (A)	1	131250	255
Edward River (A)	1	157500	137
Edward River (A)	1	183750	78
Edward River (A)	1	210000	48
Edward River (A)	1	Inf	90
Eurobodalla (A)	0		366
Eurobodalla (A)	0	0	109
Eurobodalla (A)	0	7875	76
Eurobodalla (A)	0	15750	293
Eurobodalla (A)	0	21000	542
Eurobodalla (A)	0	26250	1193
Eurobodalla (A)	0	34125	632
Eurobodalla (A)	0	42000	450
Eurobodalla (A)	0	52500	462
Eurobodalla (A)	0	65625	346
Eurobodalla (A)	0	78750	187
Eurobodalla (A)	0	91875	130
Eurobodalla (A)	0	105000	70
Eurobodalla (A)	0	131250	94
Eurobodalla (A)	0	157500	7
Eurobodalla (A)	0	183750	3
Eurobodalla (A)	0	210000	54
Eurobodalla (A)	0	Inf	7
Eurobodalla (A)	1		1163
Eurobodalla (A)	1	0	72
Eurobodalla (A)	1	7875	59
Eurobodalla (A)	1	15750	104
Eurobodalla (A)	1	21000	85
Eurobodalla (A)	1	26250	424
Eurobodalla (A)	1	34125	378
Eurobodalla (A)	1	42000	1333
Eurobodalla (A)	1	52500	949
Eurobodalla (A)	1	65625	1191
Eurobodalla (A)	1	78750	1103
Eurobodalla (A)	1	91875	573
Eurobodalla (A)	1	105000	610
Eurobodalla (A)	1	131250	868
Eurobodalla (A)	1	157500	470
Eurobodalla (A)	1	183750	242
Eurobodalla (A)	1	210000	126
Eurobodalla (A)	1	Inf	248
Fairfield (C)	0		787
Fairfield (C)	0	0	551
Fairfield (C)	0	7875	189
Fairfield (C)	0	15750	888
Fairfield (C)	0	21000	1394
Fairfield (C)	0	26250	2095
Fairfield (C)	0	34125	722
Fairfield (C)	0	42000	741
Fairfield (C)	0	52500	812
Fairfield (C)	0	65625	740
Fairfield (C)	0	78750	413
Fairfield (C)	0	91875	325
Fairfield (C)	0	105000	222
Fairfield (C)	0	131250	248
Fairfield (C)	0	157500	66
Fairfield (C)	0	183750	19
Fairfield (C)	0	210000	80
Fairfield (C)	0	Inf	25
Fairfield (C)	1		5353
Fairfield (C)	1	0	836
Fairfield (C)	1	7875	321
Fairfield (C)	1	15750	710
Fairfield (C)	1	21000	544
Fairfield (C)	1	26250	1905
Fairfield (C)	1	34125	1845
Fairfield (C)	1	42000	4241
Fairfield (C)	1	52500	3417
Fairfield (C)	1	65625	4103
Fairfield (C)	1	78750	3790
Fairfield (C)	1	91875	3044
Fairfield (C)	1	105000	2846
Fairfield (C)	1	131250	4779
Fairfield (C)	1	157500	3277
Fairfield (C)	1	183750	2106
Fairfield (C)	1	210000	1325
Fairfield (C)	1	Inf	2428
Federation (A)	0		157
Federation (A)	0	0	38
Federation (A)	0	7875	13
Federation (A)	0	15750	94
Federation (A)	0	21000	134
Federation (A)	0	26250	357
Federation (A)	0	34125	172
Federation (A)	0	42000	126
Federation (A)	0	52500	163
Federation (A)	0	65625	117
Federation (A)	0	78750	90
Federation (A)	0	91875	50
Federation (A)	0	105000	29
Federation (A)	0	131250	34
Federation (A)	0	157500	8
Federation (A)	0	210000	16
Federation (A)	0	Inf	3
Federation (A)	1		443
Federation (A)	1	0	26
Federation (A)	1	7875	21
Federation (A)	1	15750	22
Federation (A)	1	21000	27
Federation (A)	1	26250	145
Federation (A)	1	34125	104
Federation (A)	1	42000	385
Federation (A)	1	52500	263
Federation (A)	1	65625	314
Federation (A)	1	78750	320
Federation (A)	1	91875	197
Federation (A)	1	105000	205
Federation (A)	1	131250	337
Federation (A)	1	157500	196
Federation (A)	1	183750	109
Federation (A)	1	210000	42
Federation (A)	1	Inf	74
Forbes (A)	0		95
Forbes (A)	0	0	15
Forbes (A)	0	7875	19
Forbes (A)	0	15750	70
Forbes (A)	0	21000	123
Forbes (A)	0	26250	228
Forbes (A)	0	34125	111
Forbes (A)	0	42000	99
Forbes (A)	0	52500	99
Forbes (A)	0	65625	76
Forbes (A)	0	78750	65
Forbes (A)	0	91875	33
Forbes (A)	0	105000	18
Forbes (A)	0	131250	40
Forbes (A)	0	157500	6
Forbes (A)	0	183750	3
Forbes (A)	0	210000	12
Forbes (A)	1		299
Forbes (A)	1	0	19
Forbes (A)	1	7875	10
Forbes (A)	1	15750	25
Forbes (A)	1	21000	19
Forbes (A)	1	26250	86
Forbes (A)	1	34125	82
Forbes (A)	1	42000	244
Forbes (A)	1	52500	195
Forbes (A)	1	65625	267
Forbes (A)	1	78750	222
Forbes (A)	1	91875	130
Forbes (A)	1	105000	157
Forbes (A)	1	131250	261
Forbes (A)	1	157500	136
Forbes (A)	1	183750	100
Forbes (A)	1	210000	47
Forbes (A)	1	Inf	79
Georges River (A)	0		817
Georges River (A)	0	0	614
Georges River (A)	0	7875	175
Georges River (A)	0	15750	607
Georges River (A)	0	21000	861
Georges River (A)	0	26250	1568
Georges River (A)	0	34125	843
Georges River (A)	0	42000	773
Georges River (A)	0	52500	929
Georges River (A)	0	65625	1061
Georges River (A)	0	78750	783
Georges River (A)	0	91875	646
Georges River (A)	0	105000	483
Georges River (A)	0	131250	772
Georges River (A)	0	157500	137
Georges River (A)	0	183750	86
Georges River (A)	0	210000	292
Georges River (A)	0	Inf	83
Georges River (A)	1		3929
Georges River (A)	1	0	540
Georges River (A)	1	7875	196
Georges River (A)	1	15750	294
Georges River (A)	1	21000	239
Georges River (A)	1	26250	833
Georges River (A)	1	34125	859
Georges River (A)	1	42000	2048
Georges River (A)	1	52500	1808
Georges River (A)	1	65625	2615
Georges River (A)	1	78750	2537
Georges River (A)	1	91875	2249
Georges River (A)	1	105000	2287
Georges River (A)	1	131250	4715
Georges River (A)	1	157500	3449
Georges River (A)	1	183750	2390
Georges River (A)	1	210000	1782
Georges River (A)	1	Inf	4376
Gilgandra (A)	0		34
Gilgandra (A)	0	0	12
Gilgandra (A)	0	7875	5
Gilgandra (A)	0	15750	38
Gilgandra (A)	0	21000	62
Gilgandra (A)	0	26250	111
Gilgandra (A)	0	34125	53
Gilgandra (A)	0	42000	40
Gilgandra (A)	0	52500	45
Gilgandra (A)	0	65625	36
Gilgandra (A)	0	78750	23
Gilgandra (A)	0	91875	14
Gilgandra (A)	0	105000	14
Gilgandra (A)	0	131250	11
Gilgandra (A)	0	210000	8
Gilgandra (A)	1		158
Gilgandra (A)	1	0	17
Gilgandra (A)	1	7875	7
Gilgandra (A)	1	15750	3
Gilgandra (A)	1	21000	5
Gilgandra (A)	1	26250	52
Gilgandra (A)	1	34125	33
Gilgandra (A)	1	42000	137
Gilgandra (A)	1	52500	84
Gilgandra (A)	1	65625	130
Gilgandra (A)	1	78750	84
Gilgandra (A)	1	91875	68
Gilgandra (A)	1	105000	55
Gilgandra (A)	1	131250	103
Gilgandra (A)	1	157500	59
Gilgandra (A)	1	183750	38
Gilgandra (A)	1	210000	24
Gilgandra (A)	1	Inf	33
Glen Innes Severn (A)	0		114
Glen Innes Severn (A)	0	0	31
Glen Innes Severn (A)	0	7875	13
Glen Innes Severn (A)	0	15750	82
Glen Innes Severn (A)	0	21000	150
Glen Innes Severn (A)	0	26250	343
Glen Innes Severn (A)	0	34125	127
Glen Innes Severn (A)	0	42000	99
Glen Innes Severn (A)	0	52500	96
Glen Innes Severn (A)	0	65625	61
Glen Innes Severn (A)	0	78750	40
Glen Innes Severn (A)	0	91875	32
Glen Innes Severn (A)	0	105000	17
Glen Innes Severn (A)	0	131250	26
Glen Innes Severn (A)	0	210000	12
Glen Innes Severn (A)	1		266
Glen Innes Severn (A)	1	0	26
Glen Innes Severn (A)	1	7875	25
Glen Innes Severn (A)	1	15750	37
Glen Innes Severn (A)	1	21000	24
Glen Innes Severn (A)	1	26250	122
Glen Innes Severn (A)	1	34125	88
Glen Innes Severn (A)	1	42000	299
Glen Innes Severn (A)	1	52500	201
Glen Innes Severn (A)	1	65625	250
Glen Innes Severn (A)	1	78750	221
Glen Innes Severn (A)	1	91875	128
Glen Innes Severn (A)	1	105000	123
Glen Innes Severn (A)	1	131250	152
Glen Innes Severn (A)	1	157500	108
Glen Innes Severn (A)	1	183750	46
Glen Innes Severn (A)	1	210000	20
Glen Innes Severn (A)	1	Inf	47
Goulburn Mulwaree (A)	0		231
Goulburn Mulwaree (A)	0	0	61
Goulburn Mulwaree (A)	0	7875	68
Goulburn Mulwaree (A)	0	15750	196
Goulburn Mulwaree (A)	0	21000	364
Goulburn Mulwaree (A)	0	26250	749
Goulburn Mulwaree (A)	0	34125	339
Goulburn Mulwaree (A)	0	42000	265
Goulburn Mulwaree (A)	0	52500	292
Goulburn Mulwaree (A)	0	65625	268
Goulburn Mulwaree (A)	0	78750	162
Goulburn Mulwaree (A)	0	91875	150
Goulburn Mulwaree (A)	0	105000	116
Goulburn Mulwaree (A)	0	131250	126
Goulburn Mulwaree (A)	0	157500	25
Goulburn Mulwaree (A)	0	183750	4
Goulburn Mulwaree (A)	0	210000	44
Goulburn Mulwaree (A)	0	Inf	4
Goulburn Mulwaree (A)	1		857
Goulburn Mulwaree (A)	1	0	48
Goulburn Mulwaree (A)	1	7875	45
Goulburn Mulwaree (A)	1	15750	54
Goulburn Mulwaree (A)	1	21000	68
Goulburn Mulwaree (A)	1	26250	234
Goulburn Mulwaree (A)	1	34125	226
Goulburn Mulwaree (A)	1	42000	631
Goulburn Mulwaree (A)	1	52500	546
Goulburn Mulwaree (A)	1	65625	651
Goulburn Mulwaree (A)	1	78750	659
Goulburn Mulwaree (A)	1	91875	470
Goulburn Mulwaree (A)	1	105000	487
Goulburn Mulwaree (A)	1	131250	929
Goulburn Mulwaree (A)	1	157500	598
Goulburn Mulwaree (A)	1	183750	381
Goulburn Mulwaree (A)	1	210000	203
Goulburn Mulwaree (A)	1	Inf	358
Greater Hume Shire (A)	0		69
Greater Hume Shire (A)	0	0	23
Greater Hume Shire (A)	0	7875	13
Greater Hume Shire (A)	0	15750	67
Greater Hume Shire (A)	0	21000	95
Greater Hume Shire (A)	0	26250	245
Greater Hume Shire (A)	0	34125	103
Greater Hume Shire (A)	0	42000	82
Greater Hume Shire (A)	0	52500	94
Greater Hume Shire (A)	0	65625	77
Greater Hume Shire (A)	0	78750	51
Greater Hume Shire (A)	0	91875	28
Greater Hume Shire (A)	0	105000	28
Greater Hume Shire (A)	0	131250	20
Greater Hume Shire (A)	0	157500	7
Greater Hume Shire (A)	0	210000	12
Greater Hume Shire (A)	1		344
Greater Hume Shire (A)	1	0	18
Greater Hume Shire (A)	1	7875	27
Greater Hume Shire (A)	1	15750	18
Greater Hume Shire (A)	1	21000	13
Greater Hume Shire (A)	1	26250	86
Greater Hume Shire (A)	1	34125	87
Greater Hume Shire (A)	1	42000	242
Greater Hume Shire (A)	1	52500	206
Greater Hume Shire (A)	1	65625	259
Greater Hume Shire (A)	1	78750	247
Greater Hume Shire (A)	1	91875	195
Greater Hume Shire (A)	1	105000	170
Greater Hume Shire (A)	1	131250	300
Greater Hume Shire (A)	1	157500	192
Greater Hume Shire (A)	1	183750	90
Greater Hume Shire (A)	1	210000	69
Greater Hume Shire (A)	1	Inf	118
Griffith (C)	0		200
Griffith (C)	0	0	59
Griffith (C)	0	7875	32
Griffith (C)	0	15750	118
Griffith (C)	0	21000	220
Griffith (C)	0	26250	393
Griffith (C)	0	34125	164
Griffith (C)	0	42000	196
Griffith (C)	0	52500	239
Griffith (C)	0	65625	190
Griffith (C)	0	78750	143
Griffith (C)	0	91875	85
Griffith (C)	0	105000	62
Griffith (C)	0	131250	98
Griffith (C)	0	157500	22
Griffith (C)	0	183750	14
Griffith (C)	0	210000	39
Griffith (C)	0	Inf	18
Griffith (C)	1		775
Griffith (C)	1	0	52
Griffith (C)	1	7875	34
Griffith (C)	1	15750	41
Griffith (C)	1	21000	41
Griffith (C)	1	26250	190
Griffith (C)	1	34125	187
Griffith (C)	1	42000	445
Griffith (C)	1	52500	395
Griffith (C)	1	65625	509
Griffith (C)	1	78750	577
Griffith (C)	1	91875	487
Griffith (C)	1	105000	408
Griffith (C)	1	131250	778
Griffith (C)	1	157500	486
Griffith (C)	1	183750	291
Griffith (C)	1	210000	169
Griffith (C)	1	Inf	308
Gundagai (A)	0		111
Gundagai (A)	0	0	40
Gundagai (A)	0	7875	25
Gundagai (A)	0	15750	90
Gundagai (A)	0	21000	143
Gundagai (A)	0	26250	387
Gundagai (A)	0	34125	144
Gundagai (A)	0	42000	129
Gundagai (A)	0	52500	129
Gundagai (A)	0	65625	93
Gundagai (A)	0	78750	44
Gundagai (A)	0	91875	25
Gundagai (A)	0	105000	28
Gundagai (A)	0	131250	20
Gundagai (A)	0	210000	20
Gundagai (A)	0	Inf	3
Gundagai (A)	1		409
Gundagai (A)	1	0	22
Gundagai (A)	1	7875	18
Gundagai (A)	1	15750	27
Gundagai (A)	1	21000	32
Gundagai (A)	1	26250	102
Gundagai (A)	1	34125	109
Gundagai (A)	1	42000	354
Gundagai (A)	1	52500	238
Gundagai (A)	1	65625	300
Gundagai (A)	1	78750	267
Gundagai (A)	1	91875	200
Gundagai (A)	1	105000	164
Gundagai (A)	1	131250	300
Gundagai (A)	1	157500	156
Gundagai (A)	1	183750	82
Gundagai (A)	1	210000	57
Gundagai (A)	1	Inf	103
Gunnedah (A)	0		114
Gunnedah (A)	0	0	24
Gunnedah (A)	0	7875	17
Gunnedah (A)	0	15750	86
Gunnedah (A)	0	21000	154
Gunnedah (A)	0	26250	290
Gunnedah (A)	0	34125	123
Gunnedah (A)	0	42000	92
Gunnedah (A)	0	52500	115
Gunnedah (A)	0	65625	97
Gunnedah (A)	0	78750	62
Gunnedah (A)	0	91875	53
Gunnedah (A)	0	105000	44
Gunnedah (A)	0	131250	71
Gunnedah (A)	0	157500	3
