LGA_NAME16	Age	NeedsAssistance	Sex	persons
Woodanilling (S)	35-44		F	3
Woodanilling (S)	35-44		M	3
Woodanilling (S)	35-44	0	F	24
Woodanilling (S)	35-44	0	M	21
Woodanilling (S)	35-44	1	F	3
Woodanilling (S)	45-54		F	6
Woodanilling (S)	45-54	0	F	30
Woodanilling (S)	45-54	0	M	36
Woodanilling (S)	55-64	0	F	25
Woodanilling (S)	55-64	0	M	43
Woodanilling (S)	55-64	1	M	4
Woodanilling (S)	65-74	0	F	14
Woodanilling (S)	65-74	0	M	18
Woodanilling (S)	75-84	0	F	4
Woodanilling (S)	75-84	0	M	8
Wyalkatchem (S)	0-4		M	3
Wyalkatchem (S)	0-4	0	F	4
Wyalkatchem (S)	0-4	0	M	18
Wyalkatchem (S)	5-14		M	3
Wyalkatchem (S)	5-14	0	F	23
Wyalkatchem (S)	5-14	0	M	18
Wyalkatchem (S)	15-19	0	F	3
Wyalkatchem (S)	15-19	0	M	6
Wyalkatchem (S)	20-24	0	F	4
Wyalkatchem (S)	20-24	0	M	8
Wyalkatchem (S)	20-24	1	F	4
Wyalkatchem (S)	25-34		F	5
Wyalkatchem (S)	25-34		M	4
Wyalkatchem (S)	25-34	0	F	23
Wyalkatchem (S)	25-34	0	M	26
Wyalkatchem (S)	35-44	0	F	18
Wyalkatchem (S)	35-44	0	M	12
Wyalkatchem (S)	45-54		F	8
Wyalkatchem (S)	45-54		M	5
Wyalkatchem (S)	45-54	0	F	22
Wyalkatchem (S)	45-54	0	M	32
Wyalkatchem (S)	45-54	1	M	3
Wyalkatchem (S)	55-64		F	8
Wyalkatchem (S)	55-64		M	7
Wyalkatchem (S)	55-64	0	F	34
Wyalkatchem (S)	55-64	0	M	33
Wyalkatchem (S)	55-64	1	M	3
Wyalkatchem (S)	65-74		M	9
Wyalkatchem (S)	65-74	0	F	31
Wyalkatchem (S)	65-74	0	M	32
Wyalkatchem (S)	65-74	1	M	6
Wyalkatchem (S)	75-84		M	3
Wyalkatchem (S)	75-84	0	F	15
Wyalkatchem (S)	75-84	0	M	18
Wyalkatchem (S)	75-84	1	F	6
Wyalkatchem (S)	75-84	1	M	6
Wyalkatchem (S)	85+		F	3
Wyalkatchem (S)	85+	0	F	9
Wyalkatchem (S)	85+	1	F	5
Wyalkatchem (S)	85+	1	M	5
Wyndham-East Kimberley (S)	0-4		F	48
Wyndham-East Kimberley (S)	0-4		M	35
Wyndham-East Kimberley (S)	0-4	0	F	259
Wyndham-East Kimberley (S)	0-4	0	M	264
Wyndham-East Kimberley (S)	0-4	1	M	9
Wyndham-East Kimberley (S)	5-14		F	49
Wyndham-East Kimberley (S)	5-14		M	65
Wyndham-East Kimberley (S)	5-14	0	F	473
Wyndham-East Kimberley (S)	5-14	0	M	420
Wyndham-East Kimberley (S)	5-14	1	F	4
Wyndham-East Kimberley (S)	5-14	1	M	5
Wyndham-East Kimberley (S)	15-19		F	18
Wyndham-East Kimberley (S)	15-19		M	26
Wyndham-East Kimberley (S)	15-19	0	F	192
Wyndham-East Kimberley (S)	15-19	0	M	171
Wyndham-East Kimberley (S)	20-24		F	31
Wyndham-East Kimberley (S)	20-24		M	44
Wyndham-East Kimberley (S)	20-24	0	F	203
Wyndham-East Kimberley (S)	20-24	0	M	228
Wyndham-East Kimberley (S)	20-24	1	M	10
Wyndham-East Kimberley (S)	25-34		F	95
Wyndham-East Kimberley (S)	25-34		M	82
Wyndham-East Kimberley (S)	25-34	0	F	575
Wyndham-East Kimberley (S)	25-34	0	M	476
Wyndham-East Kimberley (S)	25-34	1	F	7
Wyndham-East Kimberley (S)	25-34	1	M	3
Wyndham-East Kimberley (S)	35-44		F	81
Wyndham-East Kimberley (S)	35-44		M	66
Wyndham-East Kimberley (S)	35-44	0	F	462
Wyndham-East Kimberley (S)	35-44	0	M	413
Wyndham-East Kimberley (S)	35-44	1	F	3
Wyndham-East Kimberley (S)	35-44	1	M	6
Wyndham-East Kimberley (S)	45-54		F	84
Wyndham-East Kimberley (S)	45-54		M	74
Wyndham-East Kimberley (S)	45-54	0	F	430
Wyndham-East Kimberley (S)	45-54	0	M	417
Wyndham-East Kimberley (S)	45-54	1	F	16
Wyndham-East Kimberley (S)	45-54	1	M	13
Wyndham-East Kimberley (S)	55-64		F	53
Wyndham-East Kimberley (S)	55-64		M	55
Wyndham-East Kimberley (S)	55-64	0	F	319
Wyndham-East Kimberley (S)	55-64	0	M	371
Wyndham-East Kimberley (S)	55-64	1	F	13
Wyndham-East Kimberley (S)	55-64	1	M	12
Wyndham-East Kimberley (S)	65-74		F	23
Wyndham-East Kimberley (S)	65-74		M	35
Wyndham-East Kimberley (S)	65-74	0	F	101
Wyndham-East Kimberley (S)	65-74	0	M	146
Wyndham-East Kimberley (S)	65-74	1	F	25
Wyndham-East Kimberley (S)	65-74	1	M	24
Wyndham-East Kimberley (S)	75-84		F	9
Wyndham-East Kimberley (S)	75-84		M	12
Wyndham-East Kimberley (S)	75-84	0	F	17
Wyndham-East Kimberley (S)	75-84	0	M	31
Wyndham-East Kimberley (S)	75-84	1	F	13
Wyndham-East Kimberley (S)	75-84	1	M	8
Wyndham-East Kimberley (S)	85+		F	5
Wyndham-East Kimberley (S)	85+	0	F	3
Wyndham-East Kimberley (S)	85+	1	F	7
Wyndham-East Kimberley (S)	85+	1	M	4
Yalgoo (S)	0-4		F	3
Yalgoo (S)	0-4		M	4
Yalgoo (S)	0-4	0	M	4
Yalgoo (S)	5-14		M	3
Yalgoo (S)	5-14	0	F	5
Yalgoo (S)	5-14	0	M	7
Yalgoo (S)	15-19		M	3
Yalgoo (S)	15-19	0	F	6
Yalgoo (S)	15-19	0	M	4
Yalgoo (S)	20-24	0	F	7
Yalgoo (S)	20-24	0	M	11
Yalgoo (S)	25-34		F	4
Yalgoo (S)	25-34		M	13
Yalgoo (S)	25-34	0	F	16
Yalgoo (S)	25-34	0	M	46
Yalgoo (S)	35-44		M	3
Yalgoo (S)	35-44	0	F	8
Yalgoo (S)	35-44	0	M	33
Yalgoo (S)	45-54		F	3
Yalgoo (S)	45-54		M	9
Yalgoo (S)	45-54	0	F	20
Yalgoo (S)	45-54	0	M	36
Yalgoo (S)	55-64		F	4
Yalgoo (S)	55-64		M	9
Yalgoo (S)	55-64	0	F	13
Yalgoo (S)	55-64	0	M	25
Yalgoo (S)	65-74	0	F	3
Yalgoo (S)	65-74	0	M	5
Yilgarn (S)	0-4		F	3
Yilgarn (S)	0-4		M	4
Yilgarn (S)	0-4	0	F	26
Yilgarn (S)	0-4	0	M	25
Yilgarn (S)	5-14		F	3
Yilgarn (S)	5-14		M	3
Yilgarn (S)	5-14	0	F	45
Yilgarn (S)	5-14	0	M	43
Yilgarn (S)	15-19	0	F	9
Yilgarn (S)	15-19	0	M	16
Yilgarn (S)	20-24		F	5
Yilgarn (S)	20-24		M	7
Yilgarn (S)	20-24	0	F	21
Yilgarn (S)	20-24	0	M	23
Yilgarn (S)	25-34		F	11
Yilgarn (S)	25-34		M	25
Yilgarn (S)	25-34	0	F	49
Yilgarn (S)	25-34	0	M	94
Yilgarn (S)	35-44		F	7
Yilgarn (S)	35-44		M	22
Yilgarn (S)	35-44	0	F	54
Yilgarn (S)	35-44	0	M	77
Yilgarn (S)	45-54		F	15
Yilgarn (S)	45-54		M	31
Yilgarn (S)	45-54	0	F	78
Yilgarn (S)	45-54	0	M	124
Yilgarn (S)	45-54	1	F	3
Yilgarn (S)	45-54	1	M	3
Yilgarn (S)	55-64		F	8
Yilgarn (S)	55-64		M	20
Yilgarn (S)	55-64	0	F	56
Yilgarn (S)	55-64	0	M	93
Yilgarn (S)	55-64	1	M	3
Yilgarn (S)	65-74		F	6
Yilgarn (S)	65-74		M	4
Yilgarn (S)	65-74	0	F	47
Yilgarn (S)	65-74	0	M	63
Yilgarn (S)	65-74	1	M	3
Yilgarn (S)	75-84		F	4
Yilgarn (S)	75-84		M	3
Yilgarn (S)	75-84	0	F	11
Yilgarn (S)	75-84	0	M	29
Yilgarn (S)	75-84	1	F	3
Yilgarn (S)	75-84	1	M	4
Yilgarn (S)	85+		F	3
Yilgarn (S)	85+		M	9
Yilgarn (S)	85+	0	M	6
York (S)	0-4		F	12
York (S)	0-4		M	6
York (S)	0-4	0	F	79
York (S)	0-4	0	M	87
York (S)	5-14		F	31
York (S)	5-14		M	22
York (S)	5-14	0	F	184
York (S)	5-14	0	M	179
York (S)	5-14	1	M	13
York (S)	15-19		F	3
York (S)	15-19		M	6
York (S)	15-19	0	F	55
York (S)	15-19	0	M	85
York (S)	15-19	1	M	8
York (S)	20-24		F	4
York (S)	20-24		M	3
York (S)	20-24	0	F	40
York (S)	20-24	0	M	65
York (S)	20-24	1	F	3
York (S)	20-24	1	M	6
York (S)	25-34		F	18
York (S)	25-34		M	13
York (S)	25-34	0	F	124
York (S)	25-34	0	M	102
York (S)	25-34	1	F	3
York (S)	25-34	1	M	8
York (S)	35-44		F	14
York (S)	35-44		M	22
York (S)	35-44	0	F	151
York (S)	35-44	0	M	128
York (S)	35-44	1	M	9
York (S)	45-54		F	22
York (S)	45-54		M	28
York (S)	45-54	0	F	240
York (S)	45-54	0	M	223
York (S)	45-54	1	F	9
York (S)	45-54	1	M	6
York (S)	55-64		F	37
York (S)	55-64		M	35
York (S)	55-64	0	F	284
York (S)	55-64	0	M	247
York (S)	55-64	1	F	18
York (S)	55-64	1	M	21
York (S)	65-74		F	34
York (S)	65-74		M	42
York (S)	65-74	0	F	232
York (S)	65-74	0	M	252
York (S)	65-74	1	F	22
York (S)	65-74	1	M	22
York (S)	75-84		F	12
York (S)	75-84		M	13
York (S)	75-84	0	F	106
York (S)	75-84	0	M	108
York (S)	75-84	1	F	21
York (S)	75-84	1	M	15
York (S)	85+		F	4
York (S)	85+		M	3
York (S)	85+	0	F	16
York (S)	85+	0	M	23
York (S)	85+	1	F	25
York (S)	85+	1	M	7
No usual address (WA)	0-4		F	21
No usual address (WA)	0-4		M	12
No usual address (WA)	0-4	0	F	57
No usual address (WA)	0-4	0	M	67
No usual address (WA)	5-14		F	19
No usual address (WA)	5-14		M	8
No usual address (WA)	5-14	0	F	100
No usual address (WA)	5-14	0	M	101
No usual address (WA)	5-14	1	F	3
No usual address (WA)	5-14	1	M	4
No usual address (WA)	15-19		F	16
No usual address (WA)	15-19		M	22
No usual address (WA)	15-19	0	F	49
No usual address (WA)	15-19	0	M	61
No usual address (WA)	20-24		F	59
No usual address (WA)	20-24		M	60
No usual address (WA)	20-24	0	F	184
No usual address (WA)	20-24	0	M	194
No usual address (WA)	20-24	1	M	3
No usual address (WA)	25-34		F	149
No usual address (WA)	25-34		M	215
No usual address (WA)	25-34	0	F	384
No usual address (WA)	25-34	0	M	553
No usual address (WA)	25-34	1	F	4
No usual address (WA)	25-34	1	M	9
No usual address (WA)	35-44		F	100
No usual address (WA)	35-44		M	209
No usual address (WA)	35-44	0	F	199
No usual address (WA)	35-44	0	M	387
No usual address (WA)	35-44	1	F	9
No usual address (WA)	35-44	1	M	11
No usual address (WA)	45-54		F	99
No usual address (WA)	45-54		M	241
No usual address (WA)	45-54	0	F	216
No usual address (WA)	45-54	0	M	377
No usual address (WA)	45-54	1	F	6
No usual address (WA)	45-54	1	M	12
No usual address (WA)	55-64		F	76
No usual address (WA)	55-64		M	119
No usual address (WA)	55-64	0	F	333
No usual address (WA)	55-64	0	M	401
No usual address (WA)	55-64	1	F	27
No usual address (WA)	55-64	1	M	16
No usual address (WA)	65-74		F	47
No usual address (WA)	65-74		M	65
No usual address (WA)	65-74	0	F	187
No usual address (WA)	65-74	0	M	290
No usual address (WA)	65-74	1	F	17
No usual address (WA)	65-74	1	M	22
No usual address (WA)	75-84		F	6
No usual address (WA)	75-84		M	12
No usual address (WA)	75-84	0	F	28
No usual address (WA)	75-84	0	M	40
No usual address (WA)	75-84	1	F	11
No usual address (WA)	75-84	1	M	7
No usual address (WA)	85+		F	3
No usual address (WA)	85+	0	F	3
No usual address (WA)	85+	0	M	8
No usual address (WA)	85+	1	F	6
No usual address (WA)	85+	1	M	3
Migratory - Offshore - Shipping (WA)	20-24		M	3
Migratory - Offshore - Shipping (WA)	20-24	0	F	4
Migratory - Offshore - Shipping (WA)	20-24	0	M	13
Migratory - Offshore - Shipping (WA)	25-34		F	3
Migratory - Offshore - Shipping (WA)	25-34		M	26
Migratory - Offshore - Shipping (WA)	25-34	0	F	6
Migratory - Offshore - Shipping (WA)	25-34	0	M	94
Migratory - Offshore - Shipping (WA)	35-44		M	22
Migratory - Offshore - Shipping (WA)	35-44	0	F	3
Migratory - Offshore - Shipping (WA)	35-44	0	M	105
Migratory - Offshore - Shipping (WA)	45-54		F	3
Migratory - Offshore - Shipping (WA)	45-54		M	13
Migratory - Offshore - Shipping (WA)	45-54	0	F	6
Migratory - Offshore - Shipping (WA)	45-54	0	M	78
Migratory - Offshore - Shipping (WA)	55-64		M	8
Migratory - Offshore - Shipping (WA)	55-64	0	F	7
Migratory - Offshore - Shipping (WA)	55-64	0	M	37
Migratory - Offshore - Shipping (WA)	65-74	0	M	4
Migratory - Offshore - Shipping (WA)	85+	0	M	3
Break O'Day (M)	0-4		F	6
Break O'Day (M)	0-4		M	12
Break O'Day (M)	0-4	0	F	114
Break O'Day (M)	0-4	0	M	128
Break O'Day (M)	5-14		F	24
Break O'Day (M)	5-14		M	23
Break O'Day (M)	5-14	0	F	279
Break O'Day (M)	5-14	0	M	269
Break O'Day (M)	5-14	1	M	12
Break O'Day (M)	15-19		F	10
Break O'Day (M)	15-19		M	20
Break O'Day (M)	15-19	0	F	122
Break O'Day (M)	15-19	0	M	126
Break O'Day (M)	15-19	1	F	3
Break O'Day (M)	15-19	1	M	4
Break O'Day (M)	20-24		F	4
Break O'Day (M)	20-24		M	7
Break O'Day (M)	20-24	0	F	71
Break O'Day (M)	20-24	0	M	83
Break O'Day (M)	20-24	1	M	7
Break O'Day (M)	25-34		F	15
Break O'Day (M)	25-34		M	8
Break O'Day (M)	25-34	0	F	192
Break O'Day (M)	25-34	0	M	154
Break O'Day (M)	25-34	1	F	7
Break O'Day (M)	25-34	1	M	4
Break O'Day (M)	35-44		F	30
Break O'Day (M)	35-44		M	28
Break O'Day (M)	35-44	0	F	259
Break O'Day (M)	35-44	0	M	226
Break O'Day (M)	35-44	1	F	5
Break O'Day (M)	35-44	1	M	12
Break O'Day (M)	45-54		F	32
Break O'Day (M)	45-54		M	41
Break O'Day (M)	45-54	0	F	365
Break O'Day (M)	45-54	0	M	347
Break O'Day (M)	45-54	1	F	38
Break O'Day (M)	45-54	1	M	35
Break O'Day (M)	55-64		F	40
Break O'Day (M)	55-64		M	60
Break O'Day (M)	55-64	0	F	519
Break O'Day (M)	55-64	0	M	509
Break O'Day (M)	55-64	1	F	57
Break O'Day (M)	55-64	1	M	77
Break O'Day (M)	65-74		F	45
Break O'Day (M)	65-74		M	63
Break O'Day (M)	65-74	0	F	420
Break O'Day (M)	65-74	0	M	490
Break O'Day (M)	65-74	1	F	36
Break O'Day (M)	65-74	1	M	76
Break O'Day (M)	75-84		F	14
Break O'Day (M)	75-84		M	24
Break O'Day (M)	75-84	0	F	148
Break O'Day (M)	75-84	0	M	170
Break O'Day (M)	75-84	1	F	52
Break O'Day (M)	75-84	1	M	42
Break O'Day (M)	85+		F	16
Break O'Day (M)	85+		M	9
Break O'Day (M)	85+	0	F	32
Break O'Day (M)	85+	0	M	24
Break O'Day (M)	85+	1	F	39
Break O'Day (M)	85+	1	M	22
Brighton (M)	0-4		F	53
Brighton (M)	0-4		M	56
Brighton (M)	0-4	0	F	576
Brighton (M)	0-4	0	M	614
Brighton (M)	0-4	1	F	3
Brighton (M)	0-4	1	M	13
Brighton (M)	5-14		F	87
Brighton (M)	5-14		M	94
Brighton (M)	5-14	0	F	1097
Brighton (M)	5-14	0	M	1177
Brighton (M)	5-14	1	F	35
Brighton (M)	5-14	1	M	75
Brighton (M)	15-19		F	45
Brighton (M)	15-19		M	37
Brighton (M)	15-19	0	F	495
Brighton (M)	15-19	0	M	536
Brighton (M)	15-19	1	F	15
Brighton (M)	15-19	1	M	28
Brighton (M)	20-24		F	41
Brighton (M)	20-24		M	36
Brighton (M)	20-24	0	F	543
Brighton (M)	20-24	0	M	422
Brighton (M)	20-24	1	F	20
Brighton (M)	20-24	1	M	24
Brighton (M)	25-34		F	90
Brighton (M)	25-34		M	73
Brighton (M)	25-34	0	F	1079
Brighton (M)	25-34	0	M	879
Brighton (M)	25-34	1	F	22
Brighton (M)	25-34	1	M	26
Brighton (M)	35-44		F	97
Brighton (M)	35-44		M	81
Brighton (M)	35-44	0	F	991
Brighton (M)	35-44	0	M	918
Brighton (M)	35-44	1	F	40
Brighton (M)	35-44	1	M	40
Brighton (M)	45-54		F	77
Brighton (M)	45-54		M	77
Brighton (M)	45-54	0	F	880
Brighton (M)	45-54	0	M	852
Brighton (M)	45-54	1	F	82
Brighton (M)	45-54	1	M	78
Brighton (M)	55-64		F	89
Brighton (M)	55-64		M	68
Brighton (M)	55-64	0	F	881
Brighton (M)	55-64	0	M	771
Brighton (M)	55-64	1	F	102
Brighton (M)	55-64	1	M	105
Brighton (M)	65-74		F	63
Brighton (M)	65-74		M	62
Brighton (M)	65-74	0	F	490
Brighton (M)	65-74	0	M	502
Brighton (M)	65-74	1	F	90
Brighton (M)	65-74	1	M	103
Brighton (M)	75-84		F	21
Brighton (M)	75-84		M	21
Brighton (M)	75-84	0	F	178
Brighton (M)	75-84	0	M	174
Brighton (M)	75-84	1	F	73
Brighton (M)	75-84	1	M	53
Brighton (M)	85+		F	10
Brighton (M)	85+		M	5
Brighton (M)	85+	0	F	26
Brighton (M)	85+	0	M	24
Brighton (M)	85+	1	F	58
Brighton (M)	85+	1	M	27
Burnie (C)	0-4		F	29
Burnie (C)	0-4		M	40
Burnie (C)	0-4	0	F	546
Burnie (C)	0-4	0	M	496
Burnie (C)	0-4	1	F	4
Burnie (C)	0-4	1	M	10
Burnie (C)	5-14		F	62
Burnie (C)	5-14		M	60
Burnie (C)	5-14	0	F	1062
Burnie (C)	5-14	0	M	1020
Burnie (C)	5-14	1	F	40
Burnie (C)	5-14	1	M	78
Burnie (C)	15-19		F	41
Burnie (C)	15-19		M	26
Burnie (C)	15-19	0	F	616
Burnie (C)	15-19	0	M	643
Burnie (C)	15-19	1	F	12
Burnie (C)	15-19	1	M	38
Burnie (C)	20-24		F	38
Burnie (C)	20-24		M	40
Burnie (C)	20-24	0	F	567
Burnie (C)	20-24	0	M	524
Burnie (C)	20-24	1	F	20
Burnie (C)	20-24	1	M	30
Burnie (C)	25-34		F	65
Burnie (C)	25-34		M	67
Burnie (C)	25-34	0	F	1022
Burnie (C)	25-34	0	M	916
Burnie (C)	25-34	1	F	33
Burnie (C)	25-34	1	M	43
Burnie (C)	35-44		F	70
Burnie (C)	35-44		M	68
Burnie (C)	35-44	0	F	1023
Burnie (C)	35-44	0	M	927
Burnie (C)	35-44	1	F	54
Burnie (C)	35-44	1	M	50
Burnie (C)	45-54		F	76
Burnie (C)	45-54		M	94
Burnie (C)	45-54	0	F	1206
Burnie (C)	45-54	0	M	1095
Burnie (C)	45-54	1	F	82
Burnie (C)	45-54	1	M	64
Burnie (C)	55-64		F	95
Burnie (C)	55-64		M	91
Burnie (C)	55-64	0	F	1078
Burnie (C)	55-64	0	M	974
Burnie (C)	55-64	1	F	107
Burnie (C)	55-64	1	M	84
Burnie (C)	65-74		F	79
Burnie (C)	65-74		M	73
Burnie (C)	65-74	0	F	809
Burnie (C)	65-74	0	M	760
Burnie (C)	65-74	1	F	106
Burnie (C)	65-74	1	M	109
Burnie (C)	75-84		F	47
Burnie (C)	75-84		M	34
Burnie (C)	75-84	0	F	439
Burnie (C)	75-84	0	M	391
Burnie (C)	75-84	1	F	119
Burnie (C)	75-84	1	M	86
Burnie (C)	85+		F	22
Burnie (C)	85+		M	22
Burnie (C)	85+	0	F	108
Burnie (C)	85+	0	M	83
Burnie (C)	85+	1	F	139
Burnie (C)	85+	1	M	55
Central Coast (M) (Tas.)	0-4		F	33
Central Coast (M) (Tas.)	0-4		M	33
Central Coast (M) (Tas.)	0-4	0	F	505
Central Coast (M) (Tas.)	0-4	0	M	503
Central Coast (M) (Tas.)	0-4	1	F	5
Central Coast (M) (Tas.)	0-4	1	M	9
Central Coast (M) (Tas.)	5-14		F	55
Central Coast (M) (Tas.)	5-14		M	82
Central Coast (M) (Tas.)	5-14	0	F	1126
Central Coast (M) (Tas.)	5-14	0	M	1185
Central Coast (M) (Tas.)	5-14	1	F	36
Central Coast (M) (Tas.)	5-14	1	M	65
Central Coast (M) (Tas.)	15-19		F	28
Central Coast (M) (Tas.)	15-19		M	34
Central Coast (M) (Tas.)	15-19	0	F	594
Central Coast (M) (Tas.)	15-19	0	M	594
Central Coast (M) (Tas.)	15-19	1	F	13
Central Coast (M) (Tas.)	15-19	1	M	33
Central Coast (M) (Tas.)	20-24		F	33
Central Coast (M) (Tas.)	20-24		M	38
Central Coast (M) (Tas.)	20-24	0	F	446
Central Coast (M) (Tas.)	20-24	0	M	509
Central Coast (M) (Tas.)	20-24	1	F	13
Central Coast (M) (Tas.)	20-24	1	M	21
Central Coast (M) (Tas.)	25-34		F	67
Central Coast (M) (Tas.)	25-34		M	57
Central Coast (M) (Tas.)	25-34	0	F	924
Central Coast (M) (Tas.)	25-34	0	M	817
Central Coast (M) (Tas.)	25-34	1	F	28
Central Coast (M) (Tas.)	25-34	1	M	37
Central Coast (M) (Tas.)	35-44		F	67
Central Coast (M) (Tas.)	35-44		M	64
Central Coast (M) (Tas.)	35-44	0	F	1100
Central Coast (M) (Tas.)	35-44	0	M	990
Central Coast (M) (Tas.)	35-44	1	F	31
Central Coast (M) (Tas.)	35-44	1	M	37
Central Coast (M) (Tas.)	45-54		F	105
Central Coast (M) (Tas.)	45-54		M	103
Central Coast (M) (Tas.)	45-54	0	F	1441
Central Coast (M) (Tas.)	45-54	0	M	1256
Central Coast (M) (Tas.)	45-54	1	F	82
Central Coast (M) (Tas.)	45-54	1	M	67
Central Coast (M) (Tas.)	55-64		F	110
Central Coast (M) (Tas.)	55-64		M	109
Central Coast (M) (Tas.)	55-64	0	F	1518
Central Coast (M) (Tas.)	55-64	0	M	1405
Central Coast (M) (Tas.)	55-64	1	F	99
Central Coast (M) (Tas.)	55-64	1	M	116
Central Coast (M) (Tas.)	65-74		F	109
Central Coast (M) (Tas.)	65-74		M	95
Central Coast (M) (Tas.)	65-74	0	F	1167
Central Coast (M) (Tas.)	65-74	0	M	1106
Central Coast (M) (Tas.)	65-74	1	F	129
Central Coast (M) (Tas.)	65-74	1	M	152
Central Coast (M) (Tas.)	75-84		F	67
Central Coast (M) (Tas.)	75-84		M	59
Central Coast (M) (Tas.)	75-84	0	F	571
Central Coast (M) (Tas.)	75-84	0	M	513
Central Coast (M) (Tas.)	75-84	1	F	157
Central Coast (M) (Tas.)	75-84	1	M	119
Central Coast (M) (Tas.)	85+		F	22
Central Coast (M) (Tas.)	85+		M	21
Central Coast (M) (Tas.)	85+	0	F	127
Central Coast (M) (Tas.)	85+	0	M	101
Central Coast (M) (Tas.)	85+	1	F	167
Central Coast (M) (Tas.)	85+	1	M	77
Central Highlands (M) (Tas.)	0-4		F	3
Central Highlands (M) (Tas.)	0-4	0	F	50
Central Highlands (M) (Tas.)	0-4	0	M	40
Central Highlands (M) (Tas.)	5-14		F	11
Central Highlands (M) (Tas.)	5-14		M	3
Central Highlands (M) (Tas.)	5-14	0	F	111
Central Highlands (M) (Tas.)	5-14	0	M	106
Central Highlands (M) (Tas.)	5-14	1	M	9
Central Highlands (M) (Tas.)	15-19		F	3
Central Highlands (M) (Tas.)	15-19		M	3
Central Highlands (M) (Tas.)	15-19	0	F	44
Central Highlands (M) (Tas.)	15-19	0	M	33
Central Highlands (M) (Tas.)	15-19	1	M	4
Central Highlands (M) (Tas.)	20-24		M	3
Central Highlands (M) (Tas.)	20-24	0	F	27
Central Highlands (M) (Tas.)	20-24	0	M	41
Central Highlands (M) (Tas.)	25-34		M	10
Central Highlands (M) (Tas.)	25-34	0	F	92
Central Highlands (M) (Tas.)	25-34	0	M	86
Central Highlands (M) (Tas.)	35-44		F	9
Central Highlands (M) (Tas.)	35-44		M	8
Central Highlands (M) (Tas.)	35-44	0	F	95
Central Highlands (M) (Tas.)	35-44	0	M	109
Central Highlands (M) (Tas.)	35-44	1	F	10
Central Highlands (M) (Tas.)	45-54		F	13
Central Highlands (M) (Tas.)	45-54		M	16
Central Highlands (M) (Tas.)	45-54	0	F	111
Central Highlands (M) (Tas.)	45-54	0	M	154
Central Highlands (M) (Tas.)	45-54	1	F	11
Central Highlands (M) (Tas.)	45-54	1	M	14
Central Highlands (M) (Tas.)	55-64		F	13
Central Highlands (M) (Tas.)	55-64		M	18
Central Highlands (M) (Tas.)	55-64	0	F	157
Central Highlands (M) (Tas.)	55-64	0	M	167
Central Highlands (M) (Tas.)	55-64	1	F	19
Central Highlands (M) (Tas.)	55-64	1	M	23
Central Highlands (M) (Tas.)	65-74		F	21
Central Highlands (M) (Tas.)	65-74		M	15
Central Highlands (M) (Tas.)	65-74	0	F	121
Central Highlands (M) (Tas.)	65-74	0	M	171
Central Highlands (M) (Tas.)	65-74	1	F	11
Central Highlands (M) (Tas.)	65-74	1	M	21
Central Highlands (M) (Tas.)	75-84		F	3
Central Highlands (M) (Tas.)	75-84		M	4
Central Highlands (M) (Tas.)	75-84	0	F	45
Central Highlands (M) (Tas.)	75-84	0	M	55
Central Highlands (M) (Tas.)	75-84	1	F	13
Central Highlands (M) (Tas.)	75-84	1	M	13
Central Highlands (M) (Tas.)	85+	0	M	7
Central Highlands (M) (Tas.)	85+	1	F	6
Central Highlands (M) (Tas.)	85+	1	M	4
Circular Head (M)	0-4		F	21
Circular Head (M)	0-4		M	21
Circular Head (M)	0-4	0	F	212
Circular Head (M)	0-4	0	M	242
Circular Head (M)	5-14		F	25
Circular Head (M)	5-14		M	47
Circular Head (M)	5-14	0	F	505
Circular Head (M)	5-14	0	M	525
Circular Head (M)	5-14	1	F	5
Circular Head (M)	5-14	1	M	21
Circular Head (M)	15-19		F	16
Circular Head (M)	15-19		M	14
Circular Head (M)	15-19	0	F	201
Circular Head (M)	15-19	0	M	245
Circular Head (M)	15-19	1	F	3
Circular Head (M)	15-19	1	M	9
Circular Head (M)	20-24		F	22
Circular Head (M)	20-24		M	27
Circular Head (M)	20-24	0	F	203
Circular Head (M)	20-24	0	M	224
Circular Head (M)	20-24	1	F	10
Circular Head (M)	25-34		F	32
Circular Head (M)	25-34		M	31
Circular Head (M)	25-34	0	F	381
Circular Head (M)	25-34	0	M	397
Circular Head (M)	25-34	1	F	8
Circular Head (M)	25-34	1	M	6
Circular Head (M)	35-44		F	34
Circular Head (M)	35-44		M	30
Circular Head (M)	35-44	0	F	386
Circular Head (M)	35-44	0	M	389
Circular Head (M)	35-44	1	F	18
Circular Head (M)	35-44	1	M	12
Circular Head (M)	45-54		F	52
Circular Head (M)	45-54		M	64
Circular Head (M)	45-54	0	F	495
Circular Head (M)	45-54	0	M	455
Circular Head (M)	45-54	1	F	17
Circular Head (M)	45-54	1	M	27
Circular Head (M)	55-64		F	47
Circular Head (M)	55-64		M	63
Circular Head (M)	55-64	0	F	484
Circular Head (M)	55-64	0	M	522
Circular Head (M)	55-64	1	F	20
Circular Head (M)	55-64	1	M	33
Circular Head (M)	65-74		F	30
Circular Head (M)	65-74		M	35
Circular Head (M)	65-74	0	F	335
Circular Head (M)	65-74	0	M	340
Circular Head (M)	65-74	1	F	17
Circular Head (M)	65-74	1	M	43
Circular Head (M)	75-84		F	26
Circular Head (M)	75-84		M	15
Circular Head (M)	75-84	0	F	149
Circular Head (M)	75-84	0	M	134
