LGA_NAME16	Age	Sex	persons
Burnie (C)	85+	F	276
Burnie (C)	85+	M	157
Central Coast (M) (Tas.)	0-4	F	546
Central Coast (M) (Tas.)	0-4	M	539
Central Coast (M) (Tas.)	5-14	F	1216
Central Coast (M) (Tas.)	5-14	M	1324
Central Coast (M) (Tas.)	15-19	F	638
Central Coast (M) (Tas.)	15-19	M	660
Central Coast (M) (Tas.)	20-24	F	489
Central Coast (M) (Tas.)	20-24	M	571
Central Coast (M) (Tas.)	25-34	F	1025
Central Coast (M) (Tas.)	25-34	M	913
Central Coast (M) (Tas.)	35-44	F	1200
Central Coast (M) (Tas.)	35-44	M	1092
Central Coast (M) (Tas.)	45-54	F	1628
Central Coast (M) (Tas.)	45-54	M	1427
Central Coast (M) (Tas.)	55-64	F	1718
Central Coast (M) (Tas.)	55-64	M	1625
Central Coast (M) (Tas.)	65-74	F	1409
Central Coast (M) (Tas.)	65-74	M	1349
Central Coast (M) (Tas.)	75-84	F	791
Central Coast (M) (Tas.)	75-84	M	687
Central Coast (M) (Tas.)	85+	F	320
Central Coast (M) (Tas.)	85+	M	198
Central Highlands (M) (Tas.)	0-4	F	57
Central Highlands (M) (Tas.)	0-4	M	42
Central Highlands (M) (Tas.)	5-14	F	127
Central Highlands (M) (Tas.)	5-14	M	117
Central Highlands (M) (Tas.)	15-19	F	47
Central Highlands (M) (Tas.)	15-19	M	41
Central Highlands (M) (Tas.)	20-24	F	29
Central Highlands (M) (Tas.)	20-24	M	48
Central Highlands (M) (Tas.)	25-34	F	96
Central Highlands (M) (Tas.)	25-34	M	98
Central Highlands (M) (Tas.)	35-44	F	116
Central Highlands (M) (Tas.)	35-44	M	117
Central Highlands (M) (Tas.)	45-54	F	142
Central Highlands (M) (Tas.)	45-54	M	180
Central Highlands (M) (Tas.)	55-64	F	184
Central Highlands (M) (Tas.)	55-64	M	205
Central Highlands (M) (Tas.)	65-74	F	149
Central Highlands (M) (Tas.)	65-74	M	209
Central Highlands (M) (Tas.)	75-84	F	55
Central Highlands (M) (Tas.)	75-84	M	80
Central Highlands (M) (Tas.)	85+	F	8
Central Highlands (M) (Tas.)	85+	M	16
Circular Head (M)	0-4	F	233
Circular Head (M)	0-4	M	262
Circular Head (M)	5-14	F	540
Circular Head (M)	5-14	M	590
Circular Head (M)	15-19	F	226
Circular Head (M)	15-19	M	267
Circular Head (M)	20-24	F	232
Circular Head (M)	20-24	M	261
Circular Head (M)	25-34	F	430
Circular Head (M)	25-34	M	430
Circular Head (M)	35-44	F	439
Circular Head (M)	35-44	M	426
Circular Head (M)	45-54	F	567
Circular Head (M)	45-54	M	546
Circular Head (M)	55-64	F	554
Circular Head (M)	55-64	M	611
Circular Head (M)	65-74	F	391
Circular Head (M)	65-74	M	422
Circular Head (M)	75-84	F	212
Circular Head (M)	75-84	M	182
Circular Head (M)	85+	F	66
Circular Head (M)	85+	M	50
Clarence (C)	0-4	F	1539
Clarence (C)	0-4	M	1654
Clarence (C)	5-14	F	3265
Clarence (C)	5-14	M	3385
Clarence (C)	15-19	F	1510
Clarence (C)	15-19	M	1652
Clarence (C)	20-24	F	1355
Clarence (C)	20-24	M	1473
Clarence (C)	25-34	F	3188
Clarence (C)	25-34	M	3020
Clarence (C)	35-44	F	3524
Clarence (C)	35-44	M	3263
Clarence (C)	45-54	F	3845
Clarence (C)	45-54	M	3554
Clarence (C)	55-64	F	3981
Clarence (C)	55-64	M	3605
Clarence (C)	65-74	F	3192
Clarence (C)	65-74	M	2910
Clarence (C)	75-84	F	1888
Clarence (C)	75-84	M	1518
Clarence (C)	85+	F	949
Clarence (C)	85+	M	548
Derwent Valley (M)	0-4	F	277
Derwent Valley (M)	0-4	M	270
Derwent Valley (M)	5-14	F	634
Derwent Valley (M)	5-14	M	689
Derwent Valley (M)	15-19	F	300
Derwent Valley (M)	15-19	M	313
Derwent Valley (M)	20-24	F	233
Derwent Valley (M)	20-24	M	254
Derwent Valley (M)	25-34	F	543
Derwent Valley (M)	25-34	M	506
Derwent Valley (M)	35-44	F	583
Derwent Valley (M)	35-44	M	584
Derwent Valley (M)	45-54	F	759
Derwent Valley (M)	45-54	M	711
Derwent Valley (M)	55-64	F	726
Derwent Valley (M)	55-64	M	748
Derwent Valley (M)	65-74	F	570
Derwent Valley (M)	65-74	M	587
Derwent Valley (M)	75-84	F	284
Derwent Valley (M)	75-84	M	293
Derwent Valley (M)	85+	F	104
Derwent Valley (M)	85+	M	49
Devonport (C)	0-4	F	725
Devonport (C)	0-4	M	680
Devonport (C)	5-14	F	1553
Devonport (C)	5-14	M	1534
Devonport (C)	15-19	F	782
Devonport (C)	15-19	M	777
Devonport (C)	20-24	F	679
Devonport (C)	20-24	M	638
Devonport (C)	25-34	F	1388
Devonport (C)	25-34	M	1323
Devonport (C)	35-44	F	1499
Devonport (C)	35-44	M	1292
Devonport (C)	45-54	F	1734
Devonport (C)	45-54	M	1537
Devonport (C)	55-64	F	1714
Devonport (C)	55-64	M	1576
Devonport (C)	65-74	F	1588
Devonport (C)	65-74	M	1353
Devonport (C)	75-84	F	913
Devonport (C)	75-84	M	713
Devonport (C)	85+	F	454
Devonport (C)	85+	M	244
Dorset (M)	0-4	F	147
Dorset (M)	0-4	M	162
Dorset (M)	5-14	F	399
Dorset (M)	5-14	M	431
Dorset (M)	15-19	F	154
Dorset (M)	15-19	M	187
Dorset (M)	20-24	F	148
Dorset (M)	20-24	M	180
Dorset (M)	25-34	F	315
Dorset (M)	25-34	M	303
Dorset (M)	35-44	F	341
Dorset (M)	35-44	M	309
Dorset (M)	45-54	F	455
Dorset (M)	45-54	M	408
Dorset (M)	55-64	F	532
Dorset (M)	55-64	M	572
Dorset (M)	65-74	F	450
Dorset (M)	65-74	M	473
Dorset (M)	75-84	F	249
Dorset (M)	75-84	M	224
Dorset (M)	85+	F	105
Dorset (M)	85+	M	61
Flinders (M) (Tas.)	0-4	F	19
Flinders (M) (Tas.)	0-4	M	31
Flinders (M) (Tas.)	5-14	F	33
Flinders (M) (Tas.)	5-14	M	48
Flinders (M) (Tas.)	15-19	F	10
Flinders (M) (Tas.)	15-19	M	16
Flinders (M) (Tas.)	20-24	F	13
Flinders (M) (Tas.)	20-24	M	15
Flinders (M) (Tas.)	25-34	F	35
Flinders (M) (Tas.)	25-34	M	32
Flinders (M) (Tas.)	35-44	F	41
Flinders (M) (Tas.)	35-44	M	45
Flinders (M) (Tas.)	45-54	F	52
Flinders (M) (Tas.)	45-54	M	64
Flinders (M) (Tas.)	55-64	F	97
Flinders (M) (Tas.)	55-64	M	108
Flinders (M) (Tas.)	65-74	F	69
Flinders (M) (Tas.)	65-74	M	96
Flinders (M) (Tas.)	75-84	F	27
Flinders (M) (Tas.)	75-84	M	30
Flinders (M) (Tas.)	85+	F	8
Flinders (M) (Tas.)	85+	M	10
George Town (M)	0-4	F	182
George Town (M)	0-4	M	180
George Town (M)	5-14	F	441
George Town (M)	5-14	M	447
George Town (M)	15-19	F	179
George Town (M)	15-19	M	196
George Town (M)	20-24	F	166
George Town (M)	20-24	M	172
George Town (M)	25-34	F	333
George Town (M)	25-34	M	256
George Town (M)	35-44	F	361
George Town (M)	35-44	M	331
George Town (M)	45-54	F	473
George Town (M)	45-54	M	515
George Town (M)	55-64	F	535
George Town (M)	55-64	M	537
George Town (M)	65-74	F	450
George Town (M)	65-74	M	465
George Town (M)	75-84	F	194
George Town (M)	75-84	M	221
George Town (M)	85+	F	77
George Town (M)	85+	M	54
Glamorgan/Spring Bay (M)	0-4	F	74
Glamorgan/Spring Bay (M)	0-4	M	87
Glamorgan/Spring Bay (M)	5-14	F	186
Glamorgan/Spring Bay (M)	5-14	M	194
Glamorgan/Spring Bay (M)	15-19	F	57
Glamorgan/Spring Bay (M)	15-19	M	84
Glamorgan/Spring Bay (M)	20-24	F	54
Glamorgan/Spring Bay (M)	20-24	M	64
Glamorgan/Spring Bay (M)	25-34	F	169
Glamorgan/Spring Bay (M)	25-34	M	149
Glamorgan/Spring Bay (M)	35-44	F	214
Glamorgan/Spring Bay (M)	35-44	M	198
Glamorgan/Spring Bay (M)	45-54	F	279
Glamorgan/Spring Bay (M)	45-54	M	310
Glamorgan/Spring Bay (M)	55-64	F	453
Glamorgan/Spring Bay (M)	55-64	M	440
Glamorgan/Spring Bay (M)	65-74	F	455
Glamorgan/Spring Bay (M)	65-74	M	485
Glamorgan/Spring Bay (M)	75-84	F	173
Glamorgan/Spring Bay (M)	75-84	M	194
Glamorgan/Spring Bay (M)	85+	F	54
Glamorgan/Spring Bay (M)	85+	M	54
Glenorchy (C)	0-4	F	1368
Glenorchy (C)	0-4	M	1460
Glenorchy (C)	5-14	F	2758
Glenorchy (C)	5-14	M	2835
Glenorchy (C)	15-19	F	1457
Glenorchy (C)	15-19	M	1463
Glenorchy (C)	20-24	F	1393
Glenorchy (C)	20-24	M	1462
Glenorchy (C)	25-34	F	3148
Glenorchy (C)	25-34	M	3039
Glenorchy (C)	35-44	F	2942
Glenorchy (C)	35-44	M	2722
Glenorchy (C)	45-54	F	3121
Glenorchy (C)	45-54	M	3019
Glenorchy (C)	55-64	F	3012
Glenorchy (C)	55-64	M	2846
Glenorchy (C)	65-74	F	2404
Glenorchy (C)	65-74	M	1915
Glenorchy (C)	75-84	F	1541
Glenorchy (C)	75-84	M	1192
Glenorchy (C)	85+	F	718
Glenorchy (C)	85+	M	433
Hobart (C)	0-4	F	1101
Hobart (C)	0-4	M	1173
Hobart (C)	5-14	F	2394
Hobart (C)	5-14	M	2565
Hobart (C)	15-19	F	1538
Hobart (C)	15-19	M	1469
Hobart (C)	20-24	F	2273
Hobart (C)	20-24	M	2290
Hobart (C)	25-34	F	3828
Hobart (C)	25-34	M	3969
Hobart (C)	35-44	F	3303
Hobart (C)	35-44	M	3035
Hobart (C)	45-54	F	3378
Hobart (C)	45-54	M	3153
Hobart (C)	55-64	F	3311
Hobart (C)	55-64	M	3076
Hobart (C)	65-74	F	2420
Hobart (C)	65-74	M	2263
Hobart (C)	75-84	F	1382
Hobart (C)	75-84	M	1108
Hobart (C)	85+	F	935
Hobart (C)	85+	M	470
Huon Valley (M)	0-4	F	456
Huon Valley (M)	0-4	M	411
Huon Valley (M)	5-14	F	969
Huon Valley (M)	5-14	M	1065
Huon Valley (M)	15-19	F	438
Huon Valley (M)	15-19	M	494
Huon Valley (M)	20-24	F	334
Huon Valley (M)	20-24	M	336
Huon Valley (M)	25-34	F	765
Huon Valley (M)	25-34	M	734
Huon Valley (M)	35-44	F	966
Huon Valley (M)	35-44	M	921
Huon Valley (M)	45-54	F	1257
Huon Valley (M)	45-54	M	1118
Huon Valley (M)	55-64	F	1338
Huon Valley (M)	55-64	M	1351
Huon Valley (M)	65-74	F	1005
Huon Valley (M)	65-74	M	1075
Huon Valley (M)	75-84	F	431
Huon Valley (M)	75-84	M	464
Huon Valley (M)	85+	F	154
Huon Valley (M)	85+	M	106
Kentish (M)	0-4	F	121
Kentish (M)	0-4	M	155
Kentish (M)	5-14	F	353
Kentish (M)	5-14	M	391
Kentish (M)	15-19	F	170
Kentish (M)	15-19	M	221
Kentish (M)	20-24	F	118
Kentish (M)	20-24	M	134
Kentish (M)	25-34	F	287
Kentish (M)	25-34	M	247
Kentish (M)	35-44	F	334
Kentish (M)	35-44	M	316
Kentish (M)	45-54	F	528
Kentish (M)	45-54	M	488
Kentish (M)	55-64	F	483
Kentish (M)	55-64	M	552
Kentish (M)	65-74	F	404
Kentish (M)	65-74	M	399
Kentish (M)	75-84	F	136
Kentish (M)	75-84	M	180
Kentish (M)	85+	F	63
Kentish (M)	85+	M	45
King Island (M)	0-4	F	45
King Island (M)	0-4	M	45
King Island (M)	5-14	F	77
King Island (M)	5-14	M	81
King Island (M)	15-19	F	25
King Island (M)	15-19	M	31
King Island (M)	20-24	F	24
King Island (M)	20-24	M	44
King Island (M)	25-34	F	108
King Island (M)	25-34	M	96
King Island (M)	35-44	F	74
King Island (M)	35-44	M	87
King Island (M)	45-54	F	112
King Island (M)	45-54	M	110
King Island (M)	55-64	F	133
King Island (M)	55-64	M	138
King Island (M)	65-74	F	87
King Island (M)	65-74	M	104
King Island (M)	75-84	F	57
King Island (M)	75-84	M	59
King Island (M)	85+	F	28
King Island (M)	85+	M	14
Kingborough (M)	0-4	F	1101
Kingborough (M)	0-4	M	1078
Kingborough (M)	5-14	F	2338
Kingborough (M)	5-14	M	2613
Kingborough (M)	15-19	F	1045
Kingborough (M)	15-19	M	1113
Kingborough (M)	20-24	F	804
Kingborough (M)	20-24	M	869
Kingborough (M)	25-34	F	1998
Kingborough (M)	25-34	M	1820
Kingborough (M)	35-44	F	2408
Kingborough (M)	35-44	M	2053
Kingborough (M)	45-54	F	2572
Kingborough (M)	45-54	M	2335
Kingborough (M)	55-64	F	2710
Kingborough (M)	55-64	M	2365
Kingborough (M)	65-74	F	2025
Kingborough (M)	65-74	M	1921
Kingborough (M)	75-84	F	1066
Kingborough (M)	75-84	M	901
Kingborough (M)	85+	F	448
Kingborough (M)	85+	M	267
Latrobe (M) (Tas.)	0-4	F	256
Latrobe (M) (Tas.)	0-4	M	280
Latrobe (M) (Tas.)	5-14	F	578
Latrobe (M) (Tas.)	5-14	M	671
Latrobe (M) (Tas.)	15-19	F	268
Latrobe (M) (Tas.)	15-19	M	265
Latrobe (M) (Tas.)	20-24	F	226
Latrobe (M) (Tas.)	20-24	M	232
Latrobe (M) (Tas.)	25-34	F	512
Latrobe (M) (Tas.)	25-34	M	491
Latrobe (M) (Tas.)	35-44	F	612
Latrobe (M) (Tas.)	35-44	M	601
Latrobe (M) (Tas.)	45-54	F	764
Latrobe (M) (Tas.)	45-54	M	715
Latrobe (M) (Tas.)	55-64	F	875
Latrobe (M) (Tas.)	55-64	M	799
Latrobe (M) (Tas.)	65-74	F	792
Latrobe (M) (Tas.)	65-74	M	733
Latrobe (M) (Tas.)	75-84	F	388
Latrobe (M) (Tas.)	75-84	M	377
Latrobe (M) (Tas.)	85+	F	169
Latrobe (M) (Tas.)	85+	M	92
Launceston (C)	0-4	F	1883
Launceston (C)	0-4	M	1890
Launceston (C)	5-14	F	3860
Launceston (C)	5-14	M	3927
Launceston (C)	15-19	F	2060
Launceston (C)	15-19	M	2251
Launceston (C)	20-24	F	2422
Launceston (C)	20-24	M	2638
Launceston (C)	25-34	F	4132
Launceston (C)	25-34	M	4071
Launceston (C)	35-44	F	4084
Launceston (C)	35-44	M	3734
Launceston (C)	45-54	F	4442
Launceston (C)	45-54	M	4137
Launceston (C)	55-64	F	4252
Launceston (C)	55-64	M	3730
Launceston (C)	65-74	F	3433
Launceston (C)	65-74	M	3099
Launceston (C)	75-84	F	2011
Launceston (C)	75-84	M	1528
Launceston (C)	85+	F	1117
Launceston (C)	85+	M	554
Meander Valley (M)	0-4	F	482
Meander Valley (M)	0-4	M	524
Meander Valley (M)	5-14	F	1103
Meander Valley (M)	5-14	M	1222
Meander Valley (M)	15-19	F	621
Meander Valley (M)	15-19	M	614
Meander Valley (M)	20-24	F	437
Meander Valley (M)	20-24	M	526
Meander Valley (M)	25-34	F	979
Meander Valley (M)	25-34	M	878
Meander Valley (M)	35-44	F	1150
Meander Valley (M)	35-44	M	1032
Meander Valley (M)	45-54	F	1472
Meander Valley (M)	45-54	M	1342
Meander Valley (M)	55-64	F	1452
Meander Valley (M)	55-64	M	1417
Meander Valley (M)	65-74	F	1197
Meander Valley (M)	65-74	M	1135
Meander Valley (M)	75-84	F	657
Meander Valley (M)	75-84	M	546
Meander Valley (M)	85+	F	310
Meander Valley (M)	85+	M	183
Northern Midlands (M)	0-4	F	329
Northern Midlands (M)	0-4	M	382
Northern Midlands (M)	5-14	F	757
Northern Midlands (M)	5-14	M	734
Northern Midlands (M)	15-19	F	337
Northern Midlands (M)	15-19	M	390
Northern Midlands (M)	20-24	F	331
Northern Midlands (M)	20-24	M	341
Northern Midlands (M)	25-34	F	633
Northern Midlands (M)	25-34	M	574
Northern Midlands (M)	35-44	F	736
Northern Midlands (M)	35-44	M	670
Northern Midlands (M)	45-54	F	946
Northern Midlands (M)	45-54	M	928
Northern Midlands (M)	55-64	F	1003
Northern Midlands (M)	55-64	M	994
Northern Midlands (M)	65-74	F	833
Northern Midlands (M)	65-74	M	841
Northern Midlands (M)	75-84	F	408
Northern Midlands (M)	75-84	M	410
Northern Midlands (M)	85+	F	139
Northern Midlands (M)	85+	M	99
Sorell (M)	0-4	F	440
Sorell (M)	0-4	M	470
Sorell (M)	5-14	F	862
Sorell (M)	5-14	M	907
Sorell (M)	15-19	F	427
Sorell (M)	15-19	M	424
Sorell (M)	20-24	F	355
Sorell (M)	20-24	M	369
Sorell (M)	25-34	F	856
Sorell (M)	25-34	M	820
Sorell (M)	35-44	F	875
Sorell (M)	35-44	M	821
Sorell (M)	45-54	F	1071
Sorell (M)	45-54	M	989
Sorell (M)	55-64	F	1095
Sorell (M)	55-64	M	1073
Sorell (M)	65-74	F	762
Sorell (M)	65-74	M	837
Sorell (M)	75-84	F	384
Sorell (M)	75-84	M	327
Sorell (M)	85+	F	151
Sorell (M)	85+	M	105
Southern Midlands (M)	0-4	F	148
Southern Midlands (M)	0-4	M	154
Southern Midlands (M)	5-14	F	402
Southern Midlands (M)	5-14	M	420
Southern Midlands (M)	15-19	F	183
Southern Midlands (M)	15-19	M	218
Southern Midlands (M)	20-24	F	131
Southern Midlands (M)	20-24	M	144
Southern Midlands (M)	25-34	F	283
Southern Midlands (M)	25-34	M	307
Southern Midlands (M)	35-44	F	349
Southern Midlands (M)	35-44	M	305
Southern Midlands (M)	45-54	F	486
Southern Midlands (M)	45-54	M	480
Southern Midlands (M)	55-64	F	455
Southern Midlands (M)	55-64	M	530
Southern Midlands (M)	65-74	F	309
Southern Midlands (M)	65-74	M	383
Southern Midlands (M)	75-84	F	134
Southern Midlands (M)	75-84	M	128
Southern Midlands (M)	85+	F	48
Southern Midlands (M)	85+	M	35
Tasman (M)	0-4	F	38
Tasman (M)	0-4	M	45
Tasman (M)	5-14	F	114
Tasman (M)	5-14	M	124
Tasman (M)	15-19	F	33
Tasman (M)	15-19	M	36
Tasman (M)	20-24	F	36
Tasman (M)	20-24	M	30
Tasman (M)	25-34	F	80
Tasman (M)	25-34	M	74
Tasman (M)	35-44	F	111
Tasman (M)	35-44	M	107
Tasman (M)	45-54	F	172
Tasman (M)	45-54	M	175
Tasman (M)	55-64	F	236
Tasman (M)	55-64	M	274
Tasman (M)	65-74	F	218
Tasman (M)	65-74	M	229
Tasman (M)	75-84	F	86
Tasman (M)	75-84	M	100
Tasman (M)	85+	F	30
Tasman (M)	85+	M	38
Waratah/Wynyard (M)	0-4	F	335
Waratah/Wynyard (M)	0-4	M	388
Waratah/Wynyard (M)	5-14	F	757
Waratah/Wynyard (M)	5-14	M	860
Waratah/Wynyard (M)	15-19	F	375
Waratah/Wynyard (M)	15-19	M	418
Waratah/Wynyard (M)	20-24	F	295
Waratah/Wynyard (M)	20-24	M	325
Waratah/Wynyard (M)	25-34	F	656
Waratah/Wynyard (M)	25-34	M	618
Waratah/Wynyard (M)	35-44	F	751
Waratah/Wynyard (M)	35-44	M	689
Waratah/Wynyard (M)	45-54	F	1033
Waratah/Wynyard (M)	45-54	M	975
Waratah/Wynyard (M)	55-64	F	1070
Waratah/Wynyard (M)	55-64	M	1014
Waratah/Wynyard (M)	65-74	F	889
Waratah/Wynyard (M)	65-74	M	843
Waratah/Wynyard (M)	75-84	F	502
Waratah/Wynyard (M)	75-84	M	462
Waratah/Wynyard (M)	85+	F	186
Waratah/Wynyard (M)	85+	M	123
West Coast (M)	0-4	F	122
West Coast (M)	0-4	M	138
West Coast (M)	5-14	F	243
West Coast (M)	5-14	M	265
West Coast (M)	15-19	F	90
West Coast (M)	15-19	M	90
West Coast (M)	20-24	F	103
West Coast (M)	20-24	M	103
West Coast (M)	25-34	F	247
West Coast (M)	25-34	M	218
West Coast (M)	35-44	F	255
West Coast (M)	35-44	M	242
West Coast (M)	45-54	F	291
West Coast (M)	45-54	M	372
West Coast (M)	55-64	F	312
West Coast (M)	55-64	M	351
West Coast (M)	65-74	F	194
West Coast (M)	65-74	M	256
West Coast (M)	75-84	F	115
West Coast (M)	75-84	M	109
West Coast (M)	85+	F	21
West Coast (M)	85+	M	18
West Tamar (M)	0-4	F	555
West Tamar (M)	0-4	M	644
West Tamar (M)	5-14	F	1365
West Tamar (M)	5-14	M	1426
West Tamar (M)	15-19	F	742
West Tamar (M)	15-19	M	763
West Tamar (M)	20-24	F	553
West Tamar (M)	20-24	M	557
West Tamar (M)	25-34	F	1079
West Tamar (M)	25-34	M	1025
West Tamar (M)	35-44	F	1338
West Tamar (M)	35-44	M	1143
West Tamar (M)	45-54	F	1695
West Tamar (M)	45-54	M	1555
West Tamar (M)	55-64	F	1814
West Tamar (M)	55-64	M	1734
West Tamar (M)	65-74	F	1431
West Tamar (M)	65-74	M	1424
West Tamar (M)	75-84	F	730
West Tamar (M)	75-84	M	656
West Tamar (M)	85+	F	289
West Tamar (M)	85+	M	209
No usual address (Tas.)	0-4	F	20
No usual address (Tas.)	0-4	M	27
No usual address (Tas.)	5-14	F	22
No usual address (Tas.)	5-14	M	16
No usual address (Tas.)	15-19	F	33
No usual address (Tas.)	15-19	M	34
No usual address (Tas.)	20-24	F	29
No usual address (Tas.)	20-24	M	56
No usual address (Tas.)	25-34	F	69
No usual address (Tas.)	25-34	M	120
No usual address (Tas.)	35-44	F	54
No usual address (Tas.)	35-44	M	93
No usual address (Tas.)	45-54	F	59
No usual address (Tas.)	45-54	M	77
No usual address (Tas.)	55-64	F	56
No usual address (Tas.)	55-64	M	52
No usual address (Tas.)	65-74	F	38
No usual address (Tas.)	65-74	M	48
No usual address (Tas.)	75-84	F	5
No usual address (Tas.)	75-84	M	8
Migratory - Offshore - Shipping (Tas.)	20-24	F	4
Migratory - Offshore - Shipping (Tas.)	20-24	M	6
Migratory - Offshore - Shipping (Tas.)	25-34	F	3
Migratory - Offshore - Shipping (Tas.)	25-34	M	15
Migratory - Offshore - Shipping (Tas.)	35-44	M	5
Migratory - Offshore - Shipping (Tas.)	45-54	F	3
Migratory - Offshore - Shipping (Tas.)	45-54	M	10
Migratory - Offshore - Shipping (Tas.)	55-64	F	4
Migratory - Offshore - Shipping (Tas.)	55-64	M	8
Migratory - Offshore - Shipping (Tas.)	65-74	F	3
Migratory - Offshore - Shipping (Tas.)	65-74	M	4
Alice Springs (T)	0-4	F	876
Alice Springs (T)	0-4	M	929
Alice Springs (T)	5-14	F	1643
Alice Springs (T)	5-14	M	1734
Alice Springs (T)	15-19	F	638
Alice Springs (T)	15-19	M	790
Alice Springs (T)	20-24	F	685
Alice Springs (T)	20-24	M	691
Alice Springs (T)	25-34	F	2295
Alice Springs (T)	25-34	M	1976
Alice Springs (T)	35-44	F	1890
Alice Springs (T)	35-44	M	1713
Alice Springs (T)	45-54	F	1957
Alice Springs (T)	45-54	M	1810
Alice Springs (T)	55-64	F	1581
Alice Springs (T)	55-64	M	1502
Alice Springs (T)	65-74	F	674
Alice Springs (T)	65-74	M	700
Alice Springs (T)	75-84	F	268
Alice Springs (T)	75-84	M	224
Alice Springs (T)	85+	F	112
Alice Springs (T)	85+	M	53
Barkly (R)	0-4	F	288
Barkly (R)	0-4	M	321
Barkly (R)	5-14	F	528
Barkly (R)	5-14	M	608
Barkly (R)	15-19	F	230
Barkly (R)	15-19	M	256
Barkly (R)	20-24	F	306
Barkly (R)	20-24	M	319
Barkly (R)	25-34	F	584
Barkly (R)	25-34	M	572
Barkly (R)	35-44	F	399
Barkly (R)	35-44	M	421
Barkly (R)	45-54	F	406
Barkly (R)	45-54	M	417
Barkly (R)	55-64	F	299
Barkly (R)	55-64	M	288
Barkly (R)	65-74	F	141
Barkly (R)	65-74	M	166
Barkly (R)	75-84	F	46
Barkly (R)	75-84	M	46
Barkly (R)	85+	F	11
Barkly (R)	85+	M	3
Belyuen (S)	0-4	F	10
Belyuen (S)	5-14	F	13
Belyuen (S)	5-14	M	16
Belyuen (S)	15-19	F	3
Belyuen (S)	15-19	M	12
Belyuen (S)	20-24	F	10
Belyuen (S)	20-24	M	8
Belyuen (S)	25-34	F	13
Belyuen (S)	25-34	M	16
Belyuen (S)	35-44	F	10
Belyuen (S)	35-44	M	15
Belyuen (S)	45-54	F	9
Belyuen (S)	45-54	M	12
Belyuen (S)	55-64	F	9
Belyuen (S)	55-64	M	10
Belyuen (S)	65-74	M	3
Central Desert (R)	0-4	F	157
Central Desert (R)	0-4	M	165
Central Desert (R)	5-14	F	372
Central Desert (R)	5-14	M	386
Central Desert (R)	15-19	F	127
Central Desert (R)	15-19	M	138
Central Desert (R)	20-24	F	158
Central Desert (R)	20-24	M	152
Central Desert (R)	25-34	F	321
Central Desert (R)	25-34	M	290
Central Desert (R)	35-44	F	284
Central Desert (R)	35-44	M	243
Central Desert (R)	45-54	F	226
Central Desert (R)	45-54	M	197
Central Desert (R)	55-64	F	154
Central Desert (R)	55-64	M	139
Central Desert (R)	65-74	F	63
Central Desert (R)	65-74	M	45
Central Desert (R)	75-84	F	31
Central Desert (R)	75-84	M	17
Central Desert (R)	85+	F	4
Central Desert (R)	85+	M	6
Coomalie (S)	0-4	F	43
Coomalie (S)	0-4	M	40
Coomalie (S)	5-14	F	81
Coomalie (S)	5-14	M	87
Coomalie (S)	15-19	F	23
Coomalie (S)	15-19	M	32
Coomalie (S)	20-24	F	32
Coomalie (S)	20-24	M	33
Coomalie (S)	25-34	F	80
Coomalie (S)	25-34	M	63
Coomalie (S)	35-44	F	60
Coomalie (S)	35-44	M	60
Coomalie (S)	45-54	F	115
Coomalie (S)	45-54	M	116
Coomalie (S)	55-64	F	114
Coomalie (S)	55-64	M	126
Coomalie (S)	65-74	F	62
Coomalie (S)	65-74	M	116
Coomalie (S)	75-84	F	12
Coomalie (S)	75-84	M	33
Coomalie (S)	85+	F	9
Coomalie (S)	85+	M	4
Darwin (C)	0-4	F	2653
Darwin (C)	0-4	M	2696
Darwin (C)	5-14	F	4473
Darwin (C)	5-14	M	4732
Darwin (C)	15-19	F	1988
Darwin (C)	15-19	M	2186
Darwin (C)	20-24	F	2508
Darwin (C)	20-24	M	2753
Darwin (C)	25-34	F	8038
Darwin (C)	25-34	M	8240
Darwin (C)	35-44	F	6006
Darwin (C)	35-44	M	6302
Darwin (C)	45-54	F	5201
Darwin (C)	45-54	M	5450
Darwin (C)	55-64	F	4112
Darwin (C)	55-64	M	4396
Darwin (C)	65-74	F	2234
Darwin (C)	65-74	M	2632
Darwin (C)	75-84	F	868
Darwin (C)	75-84	M	870
Darwin (C)	85+	F	277
Darwin (C)	85+	M	194
East Arnhem (R)	0-4	F	370
East Arnhem (R)	0-4	M	412
East Arnhem (R)	5-14	F	867
East Arnhem (R)	5-14	M	944
East Arnhem (R)	15-19	F	458
East Arnhem (R)	15-19	M	537
East Arnhem (R)	20-24	F	418
East Arnhem (R)	20-24	M	401
East Arnhem (R)	25-34	F	806
East Arnhem (R)	25-34	M	807
East Arnhem (R)	35-44	F	675
East Arnhem (R)	35-44	M	561
East Arnhem (R)	45-54	F	491
East Arnhem (R)	45-54	M	427
East Arnhem (R)	55-64	F	328
East Arnhem (R)	55-64	M	271
East Arnhem (R)	65-74	F	100
East Arnhem (R)	65-74	M	106
East Arnhem (R)	75-84	F	26
East Arnhem (R)	75-84	M	25
East Arnhem (R)	85+	F	5
Katherine (T)	0-4	F	363
Katherine (T)	0-4	M	432
Katherine (T)	5-14	F	648
Katherine (T)	5-14	M	744
Katherine (T)	15-19	F	263
Katherine (T)	15-19	M	311
Katherine (T)	20-24	F	310
Katherine (T)	20-24	M	337
Katherine (T)	25-34	F	868
Katherine (T)	25-34	M	891
Katherine (T)	35-44	F	662
