LGA_NAME16	Age	persons
Ravensthorpe (S)	35-44	229
Ravensthorpe (S)	45-54	241
Ravensthorpe (S)	55-64	269
Ravensthorpe (S)	65-74	255
Ravensthorpe (S)	75-84	90
Ravensthorpe (S)	85+	16
Rockingham (C)	0-4	9411
Rockingham (C)	5-14	18499
Rockingham (C)	15-19	8213
Rockingham (C)	20-24	8510
Rockingham (C)	25-34	18227
Rockingham (C)	35-44	17195
Rockingham (C)	45-54	17215
Rockingham (C)	55-64	12412
Rockingham (C)	65-74	8850
Rockingham (C)	75-84	4857
Rockingham (C)	85+	1712
Sandstone (S)	35-44	9
Sandstone (S)	45-54	20
Sandstone (S)	55-64	28
Sandstone (S)	65-74	23
Sandstone (S)	75-84	6
Serpentine-Jarrahdale (S)	0-4	2325
Serpentine-Jarrahdale (S)	5-14	4076
Serpentine-Jarrahdale (S)	15-19	1701
Serpentine-Jarrahdale (S)	20-24	1790
Serpentine-Jarrahdale (S)	25-34	4460
Serpentine-Jarrahdale (S)	35-44	3731
Serpentine-Jarrahdale (S)	45-54	3696
Serpentine-Jarrahdale (S)	55-64	2614
Serpentine-Jarrahdale (S)	65-74	1612
Serpentine-Jarrahdale (S)	75-84	644
Serpentine-Jarrahdale (S)	85+	189
Shark Bay (S)	0-4	74
Shark Bay (S)	5-14	92
Shark Bay (S)	15-19	15
Shark Bay (S)	20-24	39
Shark Bay (S)	25-34	127
Shark Bay (S)	35-44	132
Shark Bay (S)	45-54	123
Shark Bay (S)	55-64	149
Shark Bay (S)	65-74	142
Shark Bay (S)	75-84	31
Shark Bay (S)	85+	14
South Perth (C)	0-4	1973
South Perth (C)	5-14	4129
South Perth (C)	15-19	2652
South Perth (C)	20-24	3671
South Perth (C)	25-34	7116
South Perth (C)	35-44	5412
South Perth (C)	45-54	5261
South Perth (C)	55-64	5157
South Perth (C)	65-74	3662
South Perth (C)	75-84	1828
South Perth (C)	85+	1136
Stirling (C)	0-4	13027
Stirling (C)	5-14	22368
Stirling (C)	15-19	10760
Stirling (C)	20-24	13388
Stirling (C)	25-34	39529
Stirling (C)	35-44	30306
Stirling (C)	45-54	26142
Stirling (C)	55-64	22214
Stirling (C)	65-74	16710
Stirling (C)	75-84	10865
Stirling (C)	85+	4902
Subiaco (C)	0-4	1011
Subiaco (C)	5-14	1842
Subiaco (C)	15-19	1042
Subiaco (C)	20-24	1780
Subiaco (C)	25-34	3592
Subiaco (C)	35-44	2586
Subiaco (C)	45-54	2194
Subiaco (C)	55-64	2089
Subiaco (C)	65-74	1786
Subiaco (C)	75-84	994
Subiaco (C)	85+	435
Swan (C)	0-4	10048
Swan (C)	5-14	18944
Swan (C)	15-19	9014
Swan (C)	20-24	9391
Swan (C)	25-34	21137
Swan (C)	35-44	19341
Swan (C)	45-54	18461
Swan (C)	55-64	13699
Swan (C)	65-74	8463
Swan (C)	75-84	3968
Swan (C)	85+	1381
Tammin (S)	0-4	28
Tammin (S)	5-14	70
Tammin (S)	15-19	15
Tammin (S)	20-24	22
Tammin (S)	25-34	47
Tammin (S)	35-44	55
Tammin (S)	45-54	64
Tammin (S)	55-64	53
Tammin (S)	65-74	38
Tammin (S)	75-84	16
Tammin (S)	85+	3
Three Springs (S)	0-4	50
Three Springs (S)	5-14	99
Three Springs (S)	15-19	14
Three Springs (S)	20-24	26
Three Springs (S)	25-34	73
Three Springs (S)	35-44	68
Three Springs (S)	45-54	68
Three Springs (S)	55-64	87
Three Springs (S)	65-74	76
Three Springs (S)	75-84	18
Three Springs (S)	85+	17
Toodyay (S)	0-4	200
Toodyay (S)	5-14	460
Toodyay (S)	15-19	225
Toodyay (S)	20-24	166
Toodyay (S)	25-34	300
Toodyay (S)	35-44	413
Toodyay (S)	45-54	773
Toodyay (S)	55-64	860
Toodyay (S)	65-74	745
Toodyay (S)	75-84	265
Toodyay (S)	85+	35
Trayning (S)	0-4	10
Trayning (S)	5-14	39
Trayning (S)	15-19	11
Trayning (S)	20-24	19
Trayning (S)	25-34	24
Trayning (S)	35-44	38
Trayning (S)	45-54	72
Trayning (S)	55-64	56
Trayning (S)	65-74	50
Trayning (S)	75-84	16
Trayning (S)	85+	12
Upper Gascoyne (S)	0-4	29
Upper Gascoyne (S)	5-14	50
Upper Gascoyne (S)	15-19	22
Upper Gascoyne (S)	20-24	24
Upper Gascoyne (S)	25-34	54
Upper Gascoyne (S)	35-44	23
Upper Gascoyne (S)	45-54	29
Upper Gascoyne (S)	55-64	28
Upper Gascoyne (S)	65-74	17
Upper Gascoyne (S)	75-84	3
Victoria Park (T)	0-4	2037
Victoria Park (T)	5-14	2697
Victoria Park (T)	15-19	1614
Victoria Park (T)	20-24	3266
Victoria Park (T)	25-34	8189
Victoria Park (T)	35-44	5223
Victoria Park (T)	45-54	3944
Victoria Park (T)	55-64	3283
Victoria Park (T)	65-74	2190
Victoria Park (T)	75-84	1414
Victoria Park (T)	85+	1132
Victoria Plains (S)	0-4	56
Victoria Plains (S)	5-14	104
Victoria Plains (S)	15-19	44
Victoria Plains (S)	20-24	31
Victoria Plains (S)	25-34	94
Victoria Plains (S)	35-44	117
Victoria Plains (S)	45-54	170
Victoria Plains (S)	55-64	135
Victoria Plains (S)	65-74	99
Victoria Plains (S)	75-84	46
Victoria Plains (S)	85+	6
Vincent (C)	0-4	1858
Vincent (C)	5-14	2918
Vincent (C)	15-19	1208
Vincent (C)	20-24	2482
Vincent (C)	25-34	8622
Vincent (C)	35-44	5473
Vincent (C)	45-54	4239
Vincent (C)	55-64	3261
Vincent (C)	65-74	1887
Vincent (C)	75-84	1099
Vincent (C)	85+	663
Wagin (S)	0-4	93
Wagin (S)	5-14	237
Wagin (S)	15-19	86
Wagin (S)	20-24	71
Wagin (S)	25-34	146
Wagin (S)	35-44	198
Wagin (S)	45-54	246
Wagin (S)	55-64	313
Wagin (S)	65-74	265
Wagin (S)	75-84	125
Wagin (S)	85+	62
Wandering (S)	0-4	29
Wandering (S)	5-14	61
Wandering (S)	15-19	8
Wandering (S)	20-24	13
Wandering (S)	25-34	40
Wandering (S)	35-44	58
Wandering (S)	45-54	86
Wandering (S)	55-64	72
Wandering (S)	65-74	48
Wandering (S)	75-84	28
Wandering (S)	85+	4
Wanneroo (C)	0-4	14986
Wanneroo (C)	5-14	28228
Wanneroo (C)	15-19	13436
Wanneroo (C)	20-24	12795
Wanneroo (C)	25-34	29469
Wanneroo (C)	35-44	28308
Wanneroo (C)	45-54	25632
Wanneroo (C)	55-64	16706
Wanneroo (C)	65-74	11128
Wanneroo (C)	75-84	5653
Wanneroo (C)	85+	1892
Waroona (S)	0-4	223
Waroona (S)	5-14	547
Waroona (S)	15-19	245
Waroona (S)	20-24	178
Waroona (S)	25-34	398
Waroona (S)	35-44	445
Waroona (S)	45-54	622
Waroona (S)	55-64	619
Waroona (S)	65-74	479
Waroona (S)	75-84	291
Waroona (S)	85+	96
West Arthur (S)	0-4	59
West Arthur (S)	5-14	100
West Arthur (S)	15-19	32
West Arthur (S)	20-24	24
West Arthur (S)	25-34	72
West Arthur (S)	35-44	89
West Arthur (S)	45-54	138
West Arthur (S)	55-64	145
West Arthur (S)	65-74	88
West Arthur (S)	75-84	49
West Arthur (S)	85+	23
Westonia (S)	0-4	17
Westonia (S)	5-14	30
Westonia (S)	15-19	6
Westonia (S)	20-24	19
Westonia (S)	25-34	35
Westonia (S)	35-44	57
Westonia (S)	45-54	42
Westonia (S)	55-64	54
Westonia (S)	65-74	27
Westonia (S)	75-84	16
Wickepin (S)	0-4	52
Wickepin (S)	5-14	90
Wickepin (S)	15-19	26
Wickepin (S)	20-24	23
Wickepin (S)	25-34	86
Wickepin (S)	35-44	79
Wickepin (S)	45-54	116
Wickepin (S)	55-64	115
Wickepin (S)	65-74	84
Wickepin (S)	75-84	45
Wickepin (S)	85+	15
Williams (S)	0-4	80
Williams (S)	5-14	118
Williams (S)	15-19	24
Williams (S)	20-24	40
Williams (S)	25-34	131
Williams (S)	35-44	113
Williams (S)	45-54	120
Williams (S)	55-64	182
Williams (S)	65-74	106
Williams (S)	75-84	48
Williams (S)	85+	13
Wiluna (S)	0-4	36
Wiluna (S)	5-14	47
Wiluna (S)	15-19	30
Wiluna (S)	20-24	47
Wiluna (S)	25-34	203
Wiluna (S)	35-44	145
Wiluna (S)	45-54	109
Wiluna (S)	55-64	78
Wiluna (S)	65-74	33
Wiluna (S)	75-84	7
Wongan-Ballidu (S)	0-4	91
Wongan-Ballidu (S)	5-14	190
Wongan-Ballidu (S)	15-19	40
Wongan-Ballidu (S)	20-24	59
Wongan-Ballidu (S)	25-34	170
Wongan-Ballidu (S)	35-44	175
Wongan-Ballidu (S)	45-54	188
Wongan-Ballidu (S)	55-64	205
Wongan-Ballidu (S)	65-74	144
Wongan-Ballidu (S)	75-84	45
Wongan-Ballidu (S)	85+	27
Woodanilling (S)	0-4	36
Woodanilling (S)	5-14	51
Woodanilling (S)	15-19	8
Woodanilling (S)	20-24	18
Woodanilling (S)	25-34	42
Woodanilling (S)	35-44	52
Woodanilling (S)	45-54	72
Woodanilling (S)	55-64	71
Woodanilling (S)	65-74	37
Woodanilling (S)	75-84	16
Wyalkatchem (S)	0-4	23
Wyalkatchem (S)	5-14	50
Wyalkatchem (S)	15-19	11
Wyalkatchem (S)	20-24	17
Wyalkatchem (S)	25-34	55
Wyalkatchem (S)	35-44	42
Wyalkatchem (S)	45-54	76
Wyalkatchem (S)	55-64	89
Wyalkatchem (S)	65-74	77
Wyalkatchem (S)	75-84	51
Wyalkatchem (S)	85+	23
Wyndham-East Kimberley (S)	0-4	619
Wyndham-East Kimberley (S)	5-14	1025
Wyndham-East Kimberley (S)	15-19	406
Wyndham-East Kimberley (S)	20-24	516
Wyndham-East Kimberley (S)	25-34	1235
Wyndham-East Kimberley (S)	35-44	1028
Wyndham-East Kimberley (S)	45-54	1040
Wyndham-East Kimberley (S)	55-64	827
Wyndham-East Kimberley (S)	65-74	352
Wyndham-East Kimberley (S)	75-84	90
Wyndham-East Kimberley (S)	85+	19
Yalgoo (S)	0-4	11
Yalgoo (S)	5-14	19
Yalgoo (S)	15-19	19
Yalgoo (S)	20-24	22
Yalgoo (S)	25-34	75
Yalgoo (S)	35-44	46
Yalgoo (S)	45-54	66
Yalgoo (S)	55-64	56
Yalgoo (S)	65-74	15
Yalgoo (S)	75-84	8
Yalgoo (S)	85+	3
Yilgarn (S)	0-4	56
Yilgarn (S)	5-14	98
Yilgarn (S)	15-19	34
Yilgarn (S)	20-24	51
Yilgarn (S)	25-34	180
Yilgarn (S)	35-44	157
Yilgarn (S)	45-54	249
Yilgarn (S)	55-64	181
Yilgarn (S)	65-74	122
Yilgarn (S)	75-84	52
Yilgarn (S)	85+	24
York (S)	0-4	188
York (S)	5-14	421
York (S)	15-19	159
York (S)	20-24	122
York (S)	25-34	268
York (S)	35-44	322
York (S)	45-54	519
York (S)	55-64	643
York (S)	65-74	604
York (S)	75-84	274
York (S)	85+	82
No usual address (WA)	0-4	161
No usual address (WA)	5-14	237
No usual address (WA)	15-19	151
No usual address (WA)	20-24	503
No usual address (WA)	25-34	1306
No usual address (WA)	35-44	910
No usual address (WA)	45-54	957
No usual address (WA)	55-64	977
No usual address (WA)	65-74	633
No usual address (WA)	75-84	98
No usual address (WA)	85+	23
Migratory - Offshore - Shipping (WA)	20-24	20
Migratory - Offshore - Shipping (WA)	25-34	127
Migratory - Offshore - Shipping (WA)	35-44	127
Migratory - Offshore - Shipping (WA)	45-54	105
Migratory - Offshore - Shipping (WA)	55-64	43
Migratory - Offshore - Shipping (WA)	65-74	8
Migratory - Offshore - Shipping (WA)	75-84	3
Migratory - Offshore - Shipping (WA)	85+	3
Break O'Day (M)	0-4	262
Break O'Day (M)	5-14	600
Break O'Day (M)	15-19	283
Break O'Day (M)	20-24	170
Break O'Day (M)	25-34	381
Break O'Day (M)	35-44	556
Break O'Day (M)	45-54	851
Break O'Day (M)	55-64	1267
Break O'Day (M)	65-74	1134
Break O'Day (M)	75-84	459
Break O'Day (M)	85+	153
Brighton (M)	0-4	1324
Brighton (M)	5-14	2564
Brighton (M)	15-19	1162
Brighton (M)	20-24	1085
Brighton (M)	25-34	2179
Brighton (M)	35-44	2161
Brighton (M)	45-54	2043
Brighton (M)	55-64	2016
Brighton (M)	65-74	1310
Brighton (M)	75-84	523
Brighton (M)	85+	144
Burnie (C)	0-4	1129
Burnie (C)	5-14	2326
Burnie (C)	15-19	1383
Burnie (C)	20-24	1216
Burnie (C)	25-34	2149
Burnie (C)	35-44	2184
Burnie (C)	45-54	2612
Burnie (C)	55-64	2433
Burnie (C)	65-74	1933
Burnie (C)	75-84	1112
Burnie (C)	85+	431
Central Coast (M) (Tas.)	0-4	1082
Central Coast (M) (Tas.)	5-14	2539
Central Coast (M) (Tas.)	15-19	1305
Central Coast (M) (Tas.)	20-24	1064
Central Coast (M) (Tas.)	25-34	1937
Central Coast (M) (Tas.)	35-44	2289
Central Coast (M) (Tas.)	45-54	3048
Central Coast (M) (Tas.)	55-64	3349
Central Coast (M) (Tas.)	65-74	2752
Central Coast (M) (Tas.)	75-84	1485
Central Coast (M) (Tas.)	85+	522
Central Highlands (M) (Tas.)	0-4	101
Central Highlands (M) (Tas.)	5-14	246
Central Highlands (M) (Tas.)	15-19	90
Central Highlands (M) (Tas.)	20-24	72
Central Highlands (M) (Tas.)	25-34	190
Central Highlands (M) (Tas.)	35-44	237
Central Highlands (M) (Tas.)	45-54	317
Central Highlands (M) (Tas.)	55-64	381
Central Highlands (M) (Tas.)	65-74	358
Central Highlands (M) (Tas.)	75-84	138
Central Highlands (M) (Tas.)	85+	22
Circular Head (M)	0-4	490
Circular Head (M)	5-14	1131
Circular Head (M)	15-19	493
Circular Head (M)	20-24	493
Circular Head (M)	25-34	863
Circular Head (M)	35-44	870
Circular Head (M)	45-54	1110
Circular Head (M)	55-64	1166
Circular Head (M)	65-74	808
Circular Head (M)	75-84	394
Circular Head (M)	85+	115
Clarence (C)	0-4	3197
Clarence (C)	5-14	6654
Clarence (C)	15-19	3165
Clarence (C)	20-24	2834
Clarence (C)	25-34	6206
Clarence (C)	35-44	6787
Clarence (C)	45-54	7396
Clarence (C)	55-64	7587
Clarence (C)	65-74	6099
Clarence (C)	75-84	3404
Clarence (C)	85+	1497
Derwent Valley (M)	0-4	553
Derwent Valley (M)	5-14	1324
Derwent Valley (M)	15-19	612
Derwent Valley (M)	20-24	481
Derwent Valley (M)	25-34	1054
Derwent Valley (M)	35-44	1173
Derwent Valley (M)	45-54	1469
Derwent Valley (M)	55-64	1478
Derwent Valley (M)	65-74	1148
Derwent Valley (M)	75-84	575
Derwent Valley (M)	85+	154
Devonport (C)	0-4	1406
Devonport (C)	5-14	3086
Devonport (C)	15-19	1564
Devonport (C)	20-24	1317
Devonport (C)	25-34	2712
Devonport (C)	35-44	2791
Devonport (C)	45-54	3267
Devonport (C)	55-64	3292
Devonport (C)	65-74	2938
Devonport (C)	75-84	1622
Devonport (C)	85+	700
Dorset (M)	0-4	309
Dorset (M)	5-14	823
Dorset (M)	15-19	343
Dorset (M)	20-24	326
Dorset (M)	25-34	618
Dorset (M)	35-44	653
Dorset (M)	45-54	869
Dorset (M)	55-64	1105
Dorset (M)	65-74	928
Dorset (M)	75-84	475
Dorset (M)	85+	173
Flinders (M) (Tas.)	0-4	54
Flinders (M) (Tas.)	5-14	78
Flinders (M) (Tas.)	15-19	29
Flinders (M) (Tas.)	20-24	30
Flinders (M) (Tas.)	25-34	69
Flinders (M) (Tas.)	35-44	89
Flinders (M) (Tas.)	45-54	117
Flinders (M) (Tas.)	55-64	200
Flinders (M) (Tas.)	65-74	168
Flinders (M) (Tas.)	75-84	59
Flinders (M) (Tas.)	85+	15
George Town (M)	0-4	364
George Town (M)	5-14	889
George Town (M)	15-19	377
George Town (M)	20-24	338
George Town (M)	25-34	597
George Town (M)	35-44	686
George Town (M)	45-54	988
George Town (M)	55-64	1072
George Town (M)	65-74	910
George Town (M)	75-84	420
George Town (M)	85+	129
Glamorgan/Spring Bay (M)	0-4	155
Glamorgan/Spring Bay (M)	5-14	378
Glamorgan/Spring Bay (M)	15-19	143
Glamorgan/Spring Bay (M)	20-24	116
Glamorgan/Spring Bay (M)	25-34	312
Glamorgan/Spring Bay (M)	35-44	409
Glamorgan/Spring Bay (M)	45-54	586
Glamorgan/Spring Bay (M)	55-64	893
Glamorgan/Spring Bay (M)	65-74	934
Glamorgan/Spring Bay (M)	75-84	361
Glamorgan/Spring Bay (M)	85+	111
Glenorchy (C)	0-4	2832
Glenorchy (C)	5-14	5591
Glenorchy (C)	15-19	2924
Glenorchy (C)	20-24	2858
Glenorchy (C)	25-34	6182
Glenorchy (C)	35-44	5661
Glenorchy (C)	45-54	6140
Glenorchy (C)	55-64	5856
Glenorchy (C)	65-74	4323
Glenorchy (C)	75-84	2730
Glenorchy (C)	85+	1154
Hobart (C)	0-4	2271
Hobart (C)	5-14	4957
Hobart (C)	15-19	3009
Hobart (C)	20-24	4564
Hobart (C)	25-34	7800
Hobart (C)	35-44	6345
Hobart (C)	45-54	6531
Hobart (C)	55-64	6390
Hobart (C)	65-74	4683
Hobart (C)	75-84	2495
Hobart (C)	85+	1401
Huon Valley (M)	0-4	868
Huon Valley (M)	5-14	2042
Huon Valley (M)	15-19	939
Huon Valley (M)	20-24	671
Huon Valley (M)	25-34	1498
Huon Valley (M)	35-44	1890
Huon Valley (M)	45-54	2376
Huon Valley (M)	55-64	2690
Huon Valley (M)	65-74	2075
Huon Valley (M)	75-84	894
Huon Valley (M)	85+	260
Kentish (M)	0-4	275
Kentish (M)	5-14	747
Kentish (M)	15-19	393
Kentish (M)	20-24	251
Kentish (M)	25-34	538
Kentish (M)	35-44	654
Kentish (M)	45-54	1014
Kentish (M)	55-64	1033
Kentish (M)	65-74	806
Kentish (M)	75-84	314
Kentish (M)	85+	100
King Island (M)	0-4	85
King Island (M)	5-14	158
King Island (M)	15-19	54
King Island (M)	20-24	73
King Island (M)	25-34	201
King Island (M)	35-44	159
King Island (M)	45-54	222
King Island (M)	55-64	271
King Island (M)	65-74	190
King Island (M)	75-84	120
King Island (M)	85+	43
Kingborough (M)	0-4	2176
Kingborough (M)	5-14	4948
Kingborough (M)	15-19	2155
Kingborough (M)	20-24	1674
Kingborough (M)	25-34	3819
Kingborough (M)	35-44	4462
Kingborough (M)	45-54	4907
Kingborough (M)	55-64	5078
Kingborough (M)	65-74	3948
Kingborough (M)	75-84	1970
Kingborough (M)	85+	718
Latrobe (M) (Tas.)	0-4	539
Latrobe (M) (Tas.)	5-14	1255
Latrobe (M) (Tas.)	15-19	539
Latrobe (M) (Tas.)	20-24	459
Latrobe (M) (Tas.)	25-34	1002
Latrobe (M) (Tas.)	35-44	1210
Latrobe (M) (Tas.)	45-54	1477
Latrobe (M) (Tas.)	55-64	1667
Latrobe (M) (Tas.)	65-74	1527
Latrobe (M) (Tas.)	75-84	763
Latrobe (M) (Tas.)	85+	257
Launceston (C)	0-4	3775
Launceston (C)	5-14	7787
Launceston (C)	15-19	4312
Launceston (C)	20-24	5062
Launceston (C)	25-34	8206
Launceston (C)	35-44	7825
Launceston (C)	45-54	8583
Launceston (C)	55-64	7989
Launceston (C)	65-74	6524
Launceston (C)	75-84	3537
Launceston (C)	85+	1677
Meander Valley (M)	0-4	1005
Meander Valley (M)	5-14	2322
Meander Valley (M)	15-19	1227
Meander Valley (M)	20-24	961
Meander Valley (M)	25-34	1863
Meander Valley (M)	35-44	2186
Meander Valley (M)	45-54	2811
Meander Valley (M)	55-64	2872
Meander Valley (M)	65-74	2332
Meander Valley (M)	75-84	1206
Meander Valley (M)	85+	492
Northern Midlands (M)	0-4	711
Northern Midlands (M)	5-14	1495
Northern Midlands (M)	15-19	724
Northern Midlands (M)	20-24	668
Northern Midlands (M)	25-34	1210
Northern Midlands (M)	35-44	1410
Northern Midlands (M)	45-54	1876
Northern Midlands (M)	55-64	1992
Northern Midlands (M)	65-74	1679
Northern Midlands (M)	75-84	819
Northern Midlands (M)	85+	238
Sorell (M)	0-4	911
Sorell (M)	5-14	1775
Sorell (M)	15-19	847
Sorell (M)	20-24	721
Sorell (M)	25-34	1671
Sorell (M)	35-44	1696
Sorell (M)	45-54	2058
Sorell (M)	55-64	2167
Sorell (M)	65-74	1599
Sorell (M)	75-84	707
Sorell (M)	85+	263
Southern Midlands (M)	0-4	301
Southern Midlands (M)	5-14	827
Southern Midlands (M)	15-19	399
Southern Midlands (M)	20-24	276
Southern Midlands (M)	25-34	593
Southern Midlands (M)	35-44	657
Southern Midlands (M)	45-54	968
Southern Midlands (M)	55-64	980
Southern Midlands (M)	65-74	687
Southern Midlands (M)	75-84	268
Southern Midlands (M)	85+	86
Tasman (M)	0-4	87
Tasman (M)	5-14	241
Tasman (M)	15-19	72
Tasman (M)	20-24	63
Tasman (M)	25-34	150
Tasman (M)	35-44	217
Tasman (M)	45-54	344
Tasman (M)	55-64	512
Tasman (M)	65-74	443
Tasman (M)	75-84	188
Tasman (M)	85+	61
Waratah/Wynyard (M)	0-4	724
Waratah/Wynyard (M)	5-14	1615
Waratah/Wynyard (M)	15-19	791
Waratah/Wynyard (M)	20-24	616
Waratah/Wynyard (M)	25-34	1271
Waratah/Wynyard (M)	35-44	1440
Waratah/Wynyard (M)	45-54	2009
Waratah/Wynyard (M)	55-64	2087
Waratah/Wynyard (M)	65-74	1740
Waratah/Wynyard (M)	75-84	966
Waratah/Wynyard (M)	85+	311
West Coast (M)	0-4	260
West Coast (M)	5-14	506
West Coast (M)	15-19	177
West Coast (M)	20-24	203
West Coast (M)	25-34	466
West Coast (M)	35-44	496
West Coast (M)	45-54	661
West Coast (M)	55-64	666
West Coast (M)	65-74	441
West Coast (M)	75-84	225
West Coast (M)	85+	38
West Tamar (M)	0-4	1199
West Tamar (M)	5-14	2786
West Tamar (M)	15-19	1502
West Tamar (M)	20-24	1109
West Tamar (M)	25-34	2098
West Tamar (M)	35-44	2482
West Tamar (M)	45-54	3243
West Tamar (M)	55-64	3552
West Tamar (M)	65-74	2863
West Tamar (M)	75-84	1389
West Tamar (M)	85+	498
No usual address (Tas.)	0-4	40
No usual address (Tas.)	5-14	36
No usual address (Tas.)	15-19	62
No usual address (Tas.)	20-24	90
No usual address (Tas.)	25-34	183
No usual address (Tas.)	35-44	147
No usual address (Tas.)	45-54	135
No usual address (Tas.)	55-64	113
No usual address (Tas.)	65-74	84
No usual address (Tas.)	75-84	12
No usual address (Tas.)	85+	3
Migratory - Offshore - Shipping (Tas.)	20-24	8
Migratory - Offshore - Shipping (Tas.)	25-34	23
Migratory - Offshore - Shipping (Tas.)	35-44	5
Migratory - Offshore - Shipping (Tas.)	45-54	15
Migratory - Offshore - Shipping (Tas.)	55-64	12
Migratory - Offshore - Shipping (Tas.)	65-74	7
Alice Springs (T)	0-4	1808
Alice Springs (T)	5-14	3383
Alice Springs (T)	15-19	1423
Alice Springs (T)	20-24	1377
Alice Springs (T)	25-34	4265
Alice Springs (T)	35-44	3603
Alice Springs (T)	45-54	3769
Alice Springs (T)	55-64	3085
Alice Springs (T)	65-74	1373
Alice Springs (T)	75-84	492
Alice Springs (T)	85+	164
Barkly (R)	0-4	607
Barkly (R)	5-14	1131
Barkly (R)	15-19	482
Barkly (R)	20-24	625
Barkly (R)	25-34	1150
Barkly (R)	35-44	821
Barkly (R)	45-54	820
Barkly (R)	55-64	587
Barkly (R)	65-74	305
Barkly (R)	75-84	96
Barkly (R)	85+	20
Belyuen (S)	0-4	7
Belyuen (S)	5-14	22
Belyuen (S)	15-19	20
Belyuen (S)	20-24	20
Belyuen (S)	25-34	24
Belyuen (S)	35-44	23
Belyuen (S)	45-54	23
Belyuen (S)	55-64	15
Belyuen (S)	65-74	7
Central Desert (R)	0-4	326
Central Desert (R)	5-14	753
Central Desert (R)	15-19	262
Central Desert (R)	20-24	310
Central Desert (R)	25-34	612
Central Desert (R)	35-44	529
Central Desert (R)	45-54	428
Central Desert (R)	55-64	287
Central Desert (R)	65-74	109
Central Desert (R)	75-84	50
Central Desert (R)	85+	12
Coomalie (S)	0-4	81
Coomalie (S)	5-14	164
Coomalie (S)	15-19	55
Coomalie (S)	20-24	64
Coomalie (S)	25-34	141
Coomalie (S)	35-44	114
Coomalie (S)	45-54	232
Coomalie (S)	55-64	238
Coomalie (S)	65-74	176
Coomalie (S)	75-84	44
Coomalie (S)	85+	9
Darwin (C)	0-4	5345
Darwin (C)	5-14	9202
Darwin (C)	15-19	4177
Darwin (C)	20-24	5265
Darwin (C)	25-34	16277
Darwin (C)	35-44	12308
Darwin (C)	45-54	10647
Darwin (C)	55-64	8511
Darwin (C)	65-74	4862
Darwin (C)	75-84	1740
Darwin (C)	85+	470
East Arnhem (R)	0-4	781
East Arnhem (R)	5-14	1812
East Arnhem (R)	15-19	989
East Arnhem (R)	20-24	818
East Arnhem (R)	25-34	1617
East Arnhem (R)	35-44	1234
East Arnhem (R)	45-54	921
East Arnhem (R)	55-64	596
East Arnhem (R)	65-74	211
East Arnhem (R)	75-84	50
East Arnhem (R)	85+	8
Katherine (T)	0-4	800
Katherine (T)	5-14	1392
Katherine (T)	15-19	572
Katherine (T)	20-24	647
Katherine (T)	25-34	1762
Katherine (T)	35-44	1263
Katherine (T)	45-54	1393
Katherine (T)	55-64	1058
Katherine (T)	65-74	576
Katherine (T)	75-84	210
Katherine (T)	85+	41
Litchfield (M)	0-4	1296
Litchfield (M)	5-14	2930
Litchfield (M)	15-19	1372
Litchfield (M)	20-24	1641
Litchfield (M)	25-34	3724
Litchfield (M)	35-44	3901
Litchfield (M)	45-54	4179
Litchfield (M)	55-64	2947
Litchfield (M)	65-74	1455
Litchfield (M)	75-84	349
Litchfield (M)	85+	67
MacDonnell (R)	0-4	409
MacDonnell (R)	5-14	824
MacDonnell (R)	15-19	562
MacDonnell (R)	20-24	740
MacDonnell (R)	25-34	1128
MacDonnell (R)	35-44	853
MacDonnell (R)	45-54	709
MacDonnell (R)	55-64	516
MacDonnell (R)	65-74	198
MacDonnell (R)	75-84	71
MacDonnell (R)	85+	17
Palmerston (C)	0-4	3485
Palmerston (C)	5-14	5230
Palmerston (C)	15-19	2044
Palmerston (C)	20-24	2624
Palmerston (C)	25-34	6764
Palmerston (C)	35-44	5503
Palmerston (C)	45-54	4059
Palmerston (C)	55-64	2538
Palmerston (C)	65-74	1074
Palmerston (C)	75-84	383
Palmerston (C)	85+	85
Roper Gulf (R)	0-4	660
Roper Gulf (R)	5-14	1220
Roper Gulf (R)	15-19	604
Roper Gulf (R)	20-24	530
Roper Gulf (R)	25-34	1121
Roper Gulf (R)	35-44	787
Roper Gulf (R)	45-54	746
Roper Gulf (R)	55-64	505
Roper Gulf (R)	65-74	249
Roper Gulf (R)	75-84	67
Roper Gulf (R)	85+	6
Tiwi Islands (R)	0-4	159
Tiwi Islands (R)	5-14	453
Tiwi Islands (R)	15-19	187
Tiwi Islands (R)	20-24	197
Tiwi Islands (R)	25-34	417
Tiwi Islands (R)	35-44	379
Tiwi Islands (R)	45-54	328
Tiwi Islands (R)	55-64	224
Tiwi Islands (R)	65-74	78
Tiwi Islands (R)	75-84	28
Tiwi Islands (R)	85+	4
Victoria Daly (R)	0-4	294
Victoria Daly (R)	5-14	473
Victoria Daly (R)	15-19	218
Victoria Daly (R)	20-24	295
Victoria Daly (R)	25-34	464
Victoria Daly (R)	35-44	295
Victoria Daly (R)	45-54	345
Victoria Daly (R)	55-64	248
Victoria Daly (R)	65-74	129
Victoria Daly (R)	75-84	59
Victoria Daly (R)	85+	10
Wagait (S)	0-4	23
Wagait (S)	5-14	41
Wagait (S)	15-19	17
Wagait (S)	20-24	16
Wagait (S)	25-34	36
Wagait (S)	35-44	60
Wagait (S)	45-54	88
Wagait (S)	55-64	97
