LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Manningham (C)	1	0	1	0	7707
Manningham (C)	1	0	1	1	5469
Manningham (C)	1	1	0	0	28524
Manningham (C)	1	1	0	1	898
Manningham (C)	1	1	1	0	7442
Manningham (C)	1	1	1	1	760
Mansfield (S)					35
Mansfield (S)	0	0	0	1	178
Mansfield (S)	0	0	1	0	66
Mansfield (S)	0	0	1	1	21
Mansfield (S)	0	1	0	0	284
Mansfield (S)	0	1	0	1	32
Mansfield (S)	0	1	1	0	51
Mansfield (S)	0	1	1	1	8
Mansfield (S)	1	0	0	1	392
Mansfield (S)	1	0	1	0	185
Mansfield (S)	1	0	1	1	104
Mansfield (S)	1	1	0	0	1865
Mansfield (S)	1	1	0	1	56
Mansfield (S)	1	1	1	0	313
Mansfield (S)	1	1	1	1	60
Maribyrnong (C)					1456
Maribyrnong (C)	0	0	0	1	2742
Maribyrnong (C)	0	0	1	0	918
Maribyrnong (C)	0	0	1	1	494
Maribyrnong (C)	0	1	0	0	2596
Maribyrnong (C)	0	1	0	1	262
Maribyrnong (C)	0	1	1	0	724
Maribyrnong (C)	0	1	1	1	184
Maribyrnong (C)	1	0	0	1	3955
Maribyrnong (C)	1	0	1	0	2370
Maribyrnong (C)	1	0	1	1	1581
Maribyrnong (C)	1	1	0	0	20631
Maribyrnong (C)	1	1	0	1	475
Maribyrnong (C)	1	1	1	0	2946
Maribyrnong (C)	1	1	1	1	446
Maroondah (C)					958
Maroondah (C)	0	0	0	1	3993
Maroondah (C)	0	0	1	0	1385
Maroondah (C)	0	0	1	1	852
Maroondah (C)	0	1	0	0	3713
Maroondah (C)	0	1	0	1	356
Maroondah (C)	0	1	1	0	1101
Maroondah (C)	0	1	1	1	203
Maroondah (C)	1	0	0	1	8347
Maroondah (C)	1	0	1	0	4479
Maroondah (C)	1	0	1	1	3853
Maroondah (C)	1	1	0	0	30248
Maroondah (C)	1	1	0	1	1016
Maroondah (C)	1	1	1	0	6402
Maroondah (C)	1	1	1	1	1102
Melbourne (C)					4267
Melbourne (C)	0	0	0	1	1610
Melbourne (C)	0	0	1	0	1221
Melbourne (C)	0	0	1	1	321
Melbourne (C)	0	1	0	0	2023
Melbourne (C)	0	1	0	1	122
Melbourne (C)	0	1	1	0	508
Melbourne (C)	0	1	1	1	70
Melbourne (C)	1	0	0	1	1832
Melbourne (C)	1	0	1	0	1659
Melbourne (C)	1	0	1	1	663
Melbourne (C)	1	1	0	0	13494
Melbourne (C)	1	1	0	1	174
Melbourne (C)	1	1	1	0	1566
Melbourne (C)	1	1	1	1	115
Melton (C)					981
Melton (C)	0	0	0	1	4397
Melton (C)	0	0	1	0	1194
Melton (C)	0	0	1	1	1114
Melton (C)	0	1	0	0	7231
Melton (C)	0	1	0	1	905
Melton (C)	0	1	1	0	1902
Melton (C)	0	1	1	1	628
Melton (C)	1	0	0	1	9883
Melton (C)	1	0	1	0	4502
Melton (C)	1	0	1	1	4549
Melton (C)	1	1	0	0	44043
Melton (C)	1	1	0	1	2491
Melton (C)	1	1	1	0	9517
Melton (C)	1	1	1	1	2197
Mildura (RC)					393
Mildura (RC)	0	0	0	1	1640
Mildura (RC)	0	0	1	0	469
Mildura (RC)	0	0	1	1	277
Mildura (RC)	0	1	0	0	3024
Mildura (RC)	0	1	0	1	274
Mildura (RC)	0	1	1	0	663
Mildura (RC)	0	1	1	1	217
Mildura (RC)	1	0	0	1	2983
Mildura (RC)	1	0	1	0	1461
Mildura (RC)	1	0	1	1	1073
Mildura (RC)	1	1	0	0	11301
Mildura (RC)	1	1	0	1	787
Mildura (RC)	1	1	1	0	2909
Mildura (RC)	1	1	1	1	621
Mitchell (S)					252
Mitchell (S)	0	0	0	1	1295
Mitchell (S)	0	0	1	0	398
Mitchell (S)	0	0	1	1	235
Mitchell (S)	0	1	0	0	1918
Mitchell (S)	0	1	0	1	308
Mitchell (S)	0	1	1	0	450
Mitchell (S)	0	1	1	1	162
Mitchell (S)	1	0	0	1	2953
Mitchell (S)	1	0	1	0	1244
Mitchell (S)	1	0	1	1	1055
Mitchell (S)	1	1	0	0	10396
Mitchell (S)	1	1	0	1	760
Mitchell (S)	1	1	1	0	2420
Mitchell (S)	1	1	1	1	537
Moira (S)					161
Moira (S)	0	0	0	1	796
Moira (S)	0	0	1	0	190
Moira (S)	0	0	1	1	135
Moira (S)	0	1	0	0	1406
Moira (S)	0	1	0	1	160
Moira (S)	0	1	1	0	314
Moira (S)	0	1	1	1	91
Moira (S)	1	0	0	1	1665
Moira (S)	1	0	1	0	708
Moira (S)	1	0	1	1	523
Moira (S)	1	1	0	0	5787
Moira (S)	1	1	0	1	363
Moira (S)	1	1	1	0	1358
Moira (S)	1	1	1	1	408
Monash (C)					2383
Monash (C)	0	0	0	1	5908
Monash (C)	0	0	1	0	2535
Monash (C)	0	0	1	1	1101
Monash (C)	0	1	0	0	4284
Monash (C)	0	1	0	1	438
Monash (C)	0	1	1	0	1619
Monash (C)	0	1	1	1	229
Monash (C)	1	0	0	1	13572
Monash (C)	1	0	1	0	10515
Monash (C)	1	0	1	1	6069
Monash (C)	1	1	0	0	45434
Monash (C)	1	1	0	1	1148
Monash (C)	1	1	1	0	10137
Monash (C)	1	1	1	1	939
Moonee Valley (C)					1622
Moonee Valley (C)	0	0	0	1	4255
Moonee Valley (C)	0	0	1	0	1302
Moonee Valley (C)	0	0	1	1	704
Moonee Valley (C)	0	1	0	0	3295
Moonee Valley (C)	0	1	0	1	251
Moonee Valley (C)	0	1	1	0	929
Moonee Valley (C)	0	1	1	1	145
Moonee Valley (C)	1	0	0	1	8697
Moonee Valley (C)	1	0	1	0	5471
Moonee Valley (C)	1	0	1	1	3780
Moonee Valley (C)	1	1	0	0	28878
Moonee Valley (C)	1	1	0	1	830
Moonee Valley (C)	1	1	1	0	6467
Moonee Valley (C)	1	1	1	1	743
Moorabool (S)					169
Moorabool (S)	0	0	0	1	1020
Moorabool (S)	0	0	1	0	275
Moorabool (S)	0	0	1	1	181
Moorabool (S)	0	1	0	0	1426
Moorabool (S)	0	1	0	1	166
Moorabool (S)	0	1	1	0	371
Moorabool (S)	0	1	1	1	63
Moorabool (S)	1	0	0	1	2479
Moorabool (S)	1	0	1	0	1167
Moorabool (S)	1	0	1	1	1004
Moorabool (S)	1	1	0	0	8166
Moorabool (S)	1	1	0	1	588
Moorabool (S)	1	1	1	0	1745
Moorabool (S)	1	1	1	1	408
Moreland (C)					2440
Moreland (C)	0	0	0	1	5875
Moreland (C)	0	0	1	0	1416
Moreland (C)	0	0	1	1	803
Moreland (C)	0	1	0	0	4232
Moreland (C)	0	1	0	1	369
Moreland (C)	0	1	1	0	1160
Moreland (C)	0	1	1	1	241
Moreland (C)	1	0	0	1	9608
Moreland (C)	1	0	1	0	4546
Moreland (C)	1	0	1	1	3804
Moreland (C)	1	1	0	0	40047
Moreland (C)	1	1	0	1	1241
Moreland (C)	1	1	1	0	6622
Moreland (C)	1	1	1	1	1325
Mornington Peninsula (S)					810
Mornington Peninsula (S)	0	0	0	1	4951
Mornington Peninsula (S)	0	0	1	0	1498
Mornington Peninsula (S)	0	0	1	1	865
Mornington Peninsula (S)	0	1	0	0	6163
Mornington Peninsula (S)	0	1	0	1	647
Mornington Peninsula (S)	0	1	1	0	1483
Mornington Peninsula (S)	0	1	1	1	286
Mornington Peninsula (S)	1	0	0	1	10368
Mornington Peninsula (S)	1	0	1	0	4925
Mornington Peninsula (S)	1	0	1	1	3875
Mornington Peninsula (S)	1	1	0	0	35070
Mornington Peninsula (S)	1	1	0	1	1905
Mornington Peninsula (S)	1	1	1	0	7822
Mornington Peninsula (S)	1	1	1	1	1312
Mount Alexander (S)					136
Mount Alexander (S)	0	0	0	1	568
Mount Alexander (S)	0	0	1	0	209
Mount Alexander (S)	0	0	1	1	73
Mount Alexander (S)	0	1	0	0	728
Mount Alexander (S)	0	1	0	1	54
Mount Alexander (S)	0	1	1	0	173
Mount Alexander (S)	0	1	1	1	22
Mount Alexander (S)	1	0	0	1	934
Mount Alexander (S)	1	0	1	0	483
Mount Alexander (S)	1	0	1	1	275
Mount Alexander (S)	1	1	0	0	3555
Mount Alexander (S)	1	1	0	1	185
Mount Alexander (S)	1	1	1	0	748
Mount Alexander (S)	1	1	1	1	149
Moyne (S)					116
Moyne (S)	0	0	0	1	423
Moyne (S)	0	0	1	0	59
Moyne (S)	0	0	1	1	79
Moyne (S)	0	1	0	0	504
Moyne (S)	0	1	0	1	45
Moyne (S)	0	1	1	0	138
Moyne (S)	0	1	1	1	29
Moyne (S)	1	0	0	1	882
Moyne (S)	1	0	1	0	440
Moyne (S)	1	0	1	1	424
Moyne (S)	1	1	0	0	4268
Moyne (S)	1	1	0	1	193
Moyne (S)	1	1	1	0	991
Moyne (S)	1	1	1	1	264
Murrindindi (S)					64
Murrindindi (S)	0	0	0	1	357
Murrindindi (S)	0	0	1	0	77
Murrindindi (S)	0	0	1	1	63
Murrindindi (S)	0	1	0	0	417
Murrindindi (S)	0	1	0	1	19
Murrindindi (S)	0	1	1	0	101
Murrindindi (S)	0	1	1	1	18
Murrindindi (S)	1	0	0	1	831
Murrindindi (S)	1	0	1	0	335
Murrindindi (S)	1	0	1	1	249
Murrindindi (S)	1	1	0	0	2776
Murrindindi (S)	1	1	0	1	214
Murrindindi (S)	1	1	1	0	579
Murrindindi (S)	1	1	1	1	101
Nillumbik (S)					276
Nillumbik (S)	0	0	0	1	1642
Nillumbik (S)	0	0	1	0	611
Nillumbik (S)	0	0	1	1	416
Nillumbik (S)	0	1	0	0	1482
Nillumbik (S)	0	1	0	1	194
Nillumbik (S)	0	1	1	0	475
Nillumbik (S)	0	1	1	1	103
Nillumbik (S)	1	0	0	1	6729
Nillumbik (S)	1	0	1	0	3720
Nillumbik (S)	1	0	1	1	3348
Nillumbik (S)	1	1	0	0	17042
Nillumbik (S)	1	1	0	1	862
Nillumbik (S)	1	1	1	0	4933
Nillumbik (S)	1	1	1	1	681
Northern Grampians (S)					88
Northern Grampians (S)	0	0	0	1	308
Northern Grampians (S)	0	0	1	0	94
Northern Grampians (S)	0	0	1	1	34
Northern Grampians (S)	0	1	0	0	435
Northern Grampians (S)	0	1	0	1	49
Northern Grampians (S)	0	1	1	0	108
Northern Grampians (S)	0	1	1	1	31
Northern Grampians (S)	1	0	0	1	626
Northern Grampians (S)	1	0	1	0	328
Northern Grampians (S)	1	0	1	1	155
Northern Grampians (S)	1	1	0	0	2023
Northern Grampians (S)	1	1	0	1	117
Northern Grampians (S)	1	1	1	0	561
Northern Grampians (S)	1	1	1	1	101
Port Phillip (C)					1394
Port Phillip (C)	0	0	0	1	1883
Port Phillip (C)	0	0	1	0	967
Port Phillip (C)	0	0	1	1	252
Port Phillip (C)	0	1	0	0	2360
Port Phillip (C)	0	1	0	1	71
Port Phillip (C)	0	1	1	0	425
Port Phillip (C)	0	1	1	1	22
Port Phillip (C)	1	0	0	1	2356
Port Phillip (C)	1	0	1	0	2289
Port Phillip (C)	1	0	1	1	933
Port Phillip (C)	1	1	0	0	18326
Port Phillip (C)	1	1	0	1	217
Port Phillip (C)	1	1	1	0	2133
Port Phillip (C)	1	1	1	1	161
Pyrenees (S)					34
Pyrenees (S)	0	0	0	1	199
Pyrenees (S)	0	0	1	0	33
Pyrenees (S)	0	0	1	1	19
Pyrenees (S)	0	1	0	0	227
Pyrenees (S)	0	1	0	1	41
Pyrenees (S)	0	1	1	0	43
Pyrenees (S)	0	1	1	1	10
Pyrenees (S)	1	0	0	1	414
Pyrenees (S)	1	0	1	0	149
Pyrenees (S)	1	0	1	1	148
Pyrenees (S)	1	1	0	0	1351
Pyrenees (S)	1	1	0	1	84
Pyrenees (S)	1	1	1	0	326
Pyrenees (S)	1	1	1	1	77
Queenscliffe (B)					8
Queenscliffe (B)	0	0	0	1	57
Queenscliffe (B)	0	0	1	0	19
Queenscliffe (B)	0	0	1	1	16
Queenscliffe (B)	0	1	0	0	72
Queenscliffe (B)	0	1	0	1	6
Queenscliffe (B)	0	1	1	0	11
Queenscliffe (B)	0	1	1	1	6
Queenscliffe (B)	1	0	0	1	107
Queenscliffe (B)	1	0	1	0	112
Queenscliffe (B)	1	0	1	1	37
Queenscliffe (B)	1	1	0	0	377
Queenscliffe (B)	1	1	0	1	18
Queenscliffe (B)	1	1	1	0	128
Queenscliffe (B)	1	1	1	1	19
South Gippsland (S)					140
South Gippsland (S)	0	0	0	1	734
South Gippsland (S)	0	0	1	0	268
South Gippsland (S)	0	0	1	1	99
South Gippsland (S)	0	1	0	0	1048
South Gippsland (S)	0	1	0	1	96
South Gippsland (S)	0	1	1	0	230
South Gippsland (S)	0	1	1	1	35
South Gippsland (S)	1	0	0	1	1543
South Gippsland (S)	1	0	1	0	783
South Gippsland (S)	1	0	1	1	562
South Gippsland (S)	1	1	0	0	6294
South Gippsland (S)	1	1	0	1	332
South Gippsland (S)	1	1	1	0	1596
South Gippsland (S)	1	1	1	1	199
Southern Grampians (S)					76
Southern Grampians (S)	0	0	0	1	436
Southern Grampians (S)	0	0	1	0	140
Southern Grampians (S)	0	0	1	1	63
Southern Grampians (S)	0	1	0	0	532
Southern Grampians (S)	0	1	0	1	62
Southern Grampians (S)	0	1	1	0	145
Southern Grampians (S)	0	1	1	1	31
Southern Grampians (S)	1	0	0	1	940
Southern Grampians (S)	1	0	1	0	388
Southern Grampians (S)	1	0	1	1	292
Southern Grampians (S)	1	1	0	0	3496
Southern Grampians (S)	1	1	0	1	183
Southern Grampians (S)	1	1	1	0	860
Southern Grampians (S)	1	1	1	1	124
Stonnington (C)					1612
Stonnington (C)	0	0	0	1	2188
Stonnington (C)	0	0	1	0	1082
Stonnington (C)	0	0	1	1	378
Stonnington (C)	0	1	0	0	1974
Stonnington (C)	0	1	0	1	96
Stonnington (C)	0	1	1	0	577
Stonnington (C)	0	1	1	1	48
Stonnington (C)	1	0	0	1	3767
Stonnington (C)	1	0	1	0	4362
Stonnington (C)	1	0	1	1	2126
Stonnington (C)	1	1	0	0	19353
Stonnington (C)	1	1	0	1	317
Stonnington (C)	1	1	1	0	4285
Stonnington (C)	1	1	1	1	293
Strathbogie (S)					61
Strathbogie (S)	0	0	0	1	310
Strathbogie (S)	0	0	1	0	76
Strathbogie (S)	0	0	1	1	45
Strathbogie (S)	0	1	0	0	411
Strathbogie (S)	0	1	0	1	25
Strathbogie (S)	0	1	1	0	103
Strathbogie (S)	0	1	1	1	13
Strathbogie (S)	1	0	0	1	586
Strathbogie (S)	1	0	1	0	215
Strathbogie (S)	1	0	1	1	139
Strathbogie (S)	1	1	0	0	1808
Strathbogie (S)	1	1	0	1	78
Strathbogie (S)	1	1	1	0	418
Strathbogie (S)	1	1	1	1	54
Surf Coast (S)					146
Surf Coast (S)	0	0	0	1	567
Surf Coast (S)	0	0	1	0	249
Surf Coast (S)	0	0	1	1	119
Surf Coast (S)	0	1	0	0	830
Surf Coast (S)	0	1	0	1	45
Surf Coast (S)	0	1	1	0	238
Surf Coast (S)	0	1	1	1	27
Surf Coast (S)	1	0	0	1	1536
Surf Coast (S)	1	0	1	0	1073
Surf Coast (S)	1	0	1	1	766
Surf Coast (S)	1	1	0	0	8578
Surf Coast (S)	1	1	0	1	261
Surf Coast (S)	1	1	1	0	1811
Surf Coast (S)	1	1	1	1	253
Swan Hill (RC)					173
Swan Hill (RC)	0	0	0	1	458
Swan Hill (RC)	0	0	1	0	137
Swan Hill (RC)	0	0	1	1	83
Swan Hill (RC)	0	1	0	0	944
Swan Hill (RC)	0	1	0	1	80
Swan Hill (RC)	0	1	1	0	256
Swan Hill (RC)	0	1	1	1	43
Swan Hill (RC)	1	0	0	1	1148
Swan Hill (RC)	1	0	1	0	510
Swan Hill (RC)	1	0	1	1	364
Swan Hill (RC)	1	1	0	0	4372
Swan Hill (RC)	1	1	0	1	244
Swan Hill (RC)	1	1	1	0	1129
Swan Hill (RC)	1	1	1	1	238
Towong (S)					29
Towong (S)	0	0	0	1	110
Towong (S)	0	0	1	0	50
Towong (S)	0	0	1	1	22
Towong (S)	0	1	0	0	144
Towong (S)	0	1	0	1	20
Towong (S)	0	1	1	0	54
Towong (S)	0	1	1	1	8
Towong (S)	1	0	0	1	249
Towong (S)	1	0	1	0	217
Towong (S)	1	0	1	1	93
Towong (S)	1	1	0	0	1160
Towong (S)	1	1	0	1	40
Towong (S)	1	1	1	0	327
Towong (S)	1	1	1	1	39
Wangaratta (RC)					204
Wangaratta (RC)	0	0	0	1	795
Wangaratta (RC)	0	0	1	0	214
Wangaratta (RC)	0	0	1	1	124
Wangaratta (RC)	0	1	0	0	1294
Wangaratta (RC)	0	1	0	1	134
Wangaratta (RC)	0	1	1	0	285
Wangaratta (RC)	0	1	1	1	75
Wangaratta (RC)	1	0	0	1	1556
Wangaratta (RC)	1	0	1	0	692
Wangaratta (RC)	1	0	1	1	530
Wangaratta (RC)	1	1	0	0	6329
Wangaratta (RC)	1	1	0	1	376
Wangaratta (RC)	1	1	1	0	1395
Wangaratta (RC)	1	1	1	1	296
Warrnambool (C)					248
Warrnambool (C)	0	0	0	1	951
Warrnambool (C)	0	0	1	0	342
Warrnambool (C)	0	0	1	1	202
Warrnambool (C)	0	1	0	0	1582
Warrnambool (C)	0	1	0	1	165
Warrnambool (C)	0	1	1	0	423
Warrnambool (C)	0	1	1	1	103
Warrnambool (C)	1	0	0	1	1945
Warrnambool (C)	1	0	1	0	860
Warrnambool (C)	1	0	1	1	850
Warrnambool (C)	1	1	0	0	7370
Warrnambool (C)	1	1	0	1	389
Warrnambool (C)	1	1	1	0	1558
Warrnambool (C)	1	1	1	1	352
Wellington (S)					275
Wellington (S)	0	0	0	1	1036
Wellington (S)	0	0	1	0	387
Wellington (S)	0	0	1	1	157
Wellington (S)	0	1	0	0	1797
Wellington (S)	0	1	0	1	172
Wellington (S)	0	1	1	0	451
Wellington (S)	0	1	1	1	101
Wellington (S)	1	0	0	1	2403
Wellington (S)	1	0	1	0	1132
Wellington (S)	1	0	1	1	740
Wellington (S)	1	1	0	0	9176
Wellington (S)	1	1	0	1	535
Wellington (S)	1	1	1	0	2088
Wellington (S)	1	1	1	1	441
West Wimmera (S)					36
West Wimmera (S)	0	0	0	1	68
West Wimmera (S)	0	0	1	0	32
West Wimmera (S)	0	0	1	1	9
West Wimmera (S)	0	1	0	0	107
West Wimmera (S)	0	1	0	1	17
West Wimmera (S)	0	1	1	0	24
West Wimmera (S)	0	1	1	1	13
West Wimmera (S)	1	0	0	1	185
West Wimmera (S)	1	0	1	0	122
West Wimmera (S)	1	0	1	1	57
West Wimmera (S)	1	1	0	0	860
West Wimmera (S)	1	1	0	1	47
West Wimmera (S)	1	1	1	0	186
West Wimmera (S)	1	1	1	1	36
Whitehorse (C)					1796
Whitehorse (C)	0	0	0	1	5351
Whitehorse (C)	0	0	1	0	2357
Whitehorse (C)	0	0	1	1	1070
Whitehorse (C)	0	1	0	0	3862
Whitehorse (C)	0	1	0	1	277
Whitehorse (C)	0	1	1	0	1278
Whitehorse (C)	0	1	1	1	218
Whitehorse (C)	1	0	0	1	10859
Whitehorse (C)	1	0	1	0	8945
Whitehorse (C)	1	0	1	1	5034
Whitehorse (C)	1	1	0	0	43083
Whitehorse (C)	1	1	0	1	929
Whitehorse (C)	1	1	1	0	9235
Whitehorse (C)	1	1	1	1	815
Whittlesea (C)					1797
Whittlesea (C)	0	0	0	1	7630
Whittlesea (C)	0	0	1	0	1825
Whittlesea (C)	0	0	1	1	1614
Whittlesea (C)	0	1	0	0	8382
Whittlesea (C)	0	1	0	1	1130
Whittlesea (C)	0	1	1	0	2088
Whittlesea (C)	0	1	1	1	520
Whittlesea (C)	1	0	0	1	18307
Whittlesea (C)	1	0	1	0	6945
Whittlesea (C)	1	0	1	1	7235
Whittlesea (C)	1	1	0	0	60941
Whittlesea (C)	1	1	0	1	3112
Whittlesea (C)	1	1	1	0	11690
Whittlesea (C)	1	1	1	1	2555
Wodonga (C)					265
Wodonga (C)	0	0	0	1	1063
Wodonga (C)	0	0	1	0	404
Wodonga (C)	0	0	1	1	186
Wodonga (C)	0	1	0	0	2508
Wodonga (C)	0	1	0	1	261
Wodonga (C)	0	1	1	0	550
Wodonga (C)	0	1	1	1	94
Wodonga (C)	1	0	0	1	1909
Wodonga (C)	1	0	1	0	1032
Wodonga (C)	1	0	1	1	785
Wodonga (C)	1	1	0	0	9555
Wodonga (C)	1	1	0	1	461
Wodonga (C)	1	1	1	0	2074
Wodonga (C)	1	1	1	1	412
Wyndham (C)					1566
Wyndham (C)	0	0	0	1	6122
Wyndham (C)	0	0	1	0	1931
Wyndham (C)	0	0	1	1	1408
Wyndham (C)	0	1	0	0	9989
Wyndham (C)	0	1	0	1	1109
Wyndham (C)	0	1	1	0	2802
Wyndham (C)	0	1	1	1	946
Wyndham (C)	1	0	0	1	13426
Wyndham (C)	1	0	1	0	7229
Wyndham (C)	1	0	1	1	6091
Wyndham (C)	1	1	0	0	79897
Wyndham (C)	1	1	0	1	3187
Wyndham (C)	1	1	1	0	13749
Wyndham (C)	1	1	1	1	2967
Yarra (C)					1371
Yarra (C)	0	0	0	1	2067
Yarra (C)	0	0	1	0	922
Yarra (C)	0	0	1	1	310
Yarra (C)	0	1	0	0	2352
Yarra (C)	0	1	0	1	130
Yarra (C)	0	1	1	0	558
Yarra (C)	0	1	1	1	99
Yarra (C)	1	0	0	1	2352
Yarra (C)	1	0	1	0	1918
Yarra (C)	1	0	1	1	857
Yarra (C)	1	1	0	0	14203
Yarra (C)	1	1	0	1	246
Yarra (C)	1	1	1	0	1835
Yarra (C)	1	1	1	1	102
Yarra Ranges (S)					943
Yarra Ranges (S)	0	0	0	1	5204
Yarra Ranges (S)	0	0	1	0	1605
Yarra Ranges (S)	0	0	1	1	1138
Yarra Ranges (S)	0	1	0	0	5421
Yarra Ranges (S)	0	1	0	1	686
Yarra Ranges (S)	0	1	1	0	1544
Yarra Ranges (S)	0	1	1	1	412
Yarra Ranges (S)	1	0	0	1	13540
Yarra Ranges (S)	1	0	1	0	5443
Yarra Ranges (S)	1	0	1	1	5561
Yarra Ranges (S)	1	1	0	0	38167
Yarra Ranges (S)	1	1	0	1	2217
Yarra Ranges (S)	1	1	1	0	8767
Yarra Ranges (S)	1	1	1	1	1784
Yarriambiack (S)					31
Yarriambiack (S)	0	0	0	1	196
Yarriambiack (S)	0	0	1	0	47
Yarriambiack (S)	0	0	1	1	26
Yarriambiack (S)	0	1	0	0	260
Yarriambiack (S)	0	1	0	1	24
Yarriambiack (S)	0	1	1	0	80
Yarriambiack (S)	0	1	1	1	13
Yarriambiack (S)	1	0	0	1	338
Yarriambiack (S)	1	0	1	0	214
Yarriambiack (S)	1	0	1	1	93
Yarriambiack (S)	1	1	0	0	1213
Yarriambiack (S)	1	1	0	1	47
Yarriambiack (S)	1	1	1	0	308
Yarriambiack (S)	1	1	1	1	67
Unincorporated Vic	0	0	0	1	3
Unincorporated Vic	0	1	0	0	25
Unincorporated Vic	0	1	1	0	3
Unincorporated Vic	1	0	0	1	3
Unincorporated Vic	1	0	1	0	5
Unincorporated Vic	1	1	0	0	85
Unincorporated Vic	1	1	1	0	3
Aurukun (S)					56
Aurukun (S)	0	0	0	1	93
Aurukun (S)	0	0	1	0	3
Aurukun (S)	0	1	0	0	179
Aurukun (S)	0	1	0	1	82
Aurukun (S)	0	1	1	0	7
Aurukun (S)	0	1	1	1	13
Aurukun (S)	1	0	0	1	61
Aurukun (S)	1	1	0	0	335
Aurukun (S)	1	1	0	1	86
Aurukun (S)	1	1	1	0	15
Aurukun (S)	1	1	1	1	49
Balonne (S)					32
Balonne (S)	0	0	0	1	119
Balonne (S)	0	0	1	0	18
Balonne (S)	0	0	1	1	3
Balonne (S)	0	1	0	0	217
Balonne (S)	0	1	0	1	33
Balonne (S)	0	1	1	0	17
Balonne (S)	0	1	1	1	12
Balonne (S)	1	0	0	1	213
Balonne (S)	1	0	1	0	68
Balonne (S)	1	0	1	1	33
Balonne (S)	1	1	0	0	1106
Balonne (S)	1	1	0	1	94
Balonne (S)	1	1	1	0	149
Balonne (S)	1	1	1	1	74
Banana (S)					88
Banana (S)	0	0	0	1	305
Banana (S)	0	0	1	0	42
Banana (S)	0	0	1	1	32
Banana (S)	0	1	0	0	496
Banana (S)	0	1	0	1	45
Banana (S)	0	1	1	0	72
Banana (S)	0	1	1	1	14
Banana (S)	1	0	0	1	813
Banana (S)	1	0	1	0	279
Banana (S)	1	0	1	1	175
Banana (S)	1	1	0	0	4243
Banana (S)	1	1	0	1	236
Banana (S)	1	1	1	0	671
Banana (S)	1	1	1	1	146
Barcaldine (R)					13
Barcaldine (R)	0	0	0	1	65
Barcaldine (R)	0	0	1	0	3
Barcaldine (R)	0	1	0	0	127
Barcaldine (R)	0	1	0	1	12
Barcaldine (R)	0	1	1	0	21
Barcaldine (R)	1	0	0	1	160
Barcaldine (R)	1	0	1	0	38
Barcaldine (R)	1	0	1	1	36
Barcaldine (R)	1	1	0	0	722
Barcaldine (R)	1	1	0	1	31
Barcaldine (R)	1	1	1	0	93
Barcaldine (R)	1	1	1	1	17
Barcoo (S)	0	0	0	1	14
Barcoo (S)	0	1	0	0	10
Barcoo (S)	0	1	0	1	5
Barcoo (S)	1	0	0	1	23
Barcoo (S)	1	1	0	0	63
Barcoo (S)	1	1	0	1	3
Blackall-Tambo (R)					11
Blackall-Tambo (R)	0	0	0	1	44
Blackall-Tambo (R)	0	0	1	0	3
Blackall-Tambo (R)	0	0	1	1	6
Blackall-Tambo (R)	0	1	0	0	57
Blackall-Tambo (R)	0	1	0	1	5
Blackall-Tambo (R)	0	1	1	0	24
Blackall-Tambo (R)	1	0	0	1	110
Blackall-Tambo (R)	1	0	1	0	34
Blackall-Tambo (R)	1	0	1	1	23
Blackall-Tambo (R)	1	1	0	0	422
Blackall-Tambo (R)	1	1	0	1	21
Blackall-Tambo (R)	1	1	1	0	67
Blackall-Tambo (R)	1	1	1	1	5
Boulia (S)					5
Boulia (S)	0	0	0	1	15
Boulia (S)	0	1	0	0	30
Boulia (S)	0	1	0	1	3
Boulia (S)	0	1	1	0	12
Boulia (S)	0	1	1	1	3
Boulia (S)	1	0	0	1	18
Boulia (S)	1	0	1	1	3
Boulia (S)	1	1	0	0	53
Brisbane (C)					14430
Brisbane (C)	0	0	0	1	31406
Brisbane (C)	0	0	1	0	11748
Brisbane (C)	0	0	1	1	5806
Brisbane (C)	0	1	0	0	37363
Brisbane (C)	0	1	0	1	3922
Brisbane (C)	0	1	1	0	9655
Brisbane (C)	0	1	1	1	2129
Brisbane (C)	1	0	0	1	60104
Brisbane (C)	1	0	1	0	44551
Brisbane (C)	1	0	1	1	26345
Brisbane (C)	1	1	0	0	288412
Brisbane (C)	1	1	0	1	10829
Brisbane (C)	1	1	1	0	57895
Brisbane (C)	1	1	1	1	9319
Bulloo (S)	0	0	1	1	3
Bulloo (S)	0	1	0	0	27
Bulloo (S)	1	0	0	1	11
Bulloo (S)	1	0	1	0	7
Bulloo (S)	1	0	1	1	3
Bulloo (S)	1	1	0	0	74
Bulloo (S)	1	1	0	1	3
Bundaberg (R)					713
Bundaberg (R)	0	0	0	1	3057
Bundaberg (R)	0	0	1	0	667
Bundaberg (R)	0	0	1	1	400
Bundaberg (R)	0	1	0	0	5501
Bundaberg (R)	0	1	0	1	762
Bundaberg (R)	0	1	1	0	1085
Bundaberg (R)	0	1	1	1	276
Bundaberg (R)	1	0	0	1	5114
Bundaberg (R)	1	0	1	0	2005
Bundaberg (R)	1	0	1	1	1367
Bundaberg (R)	1	1	0	0	17580
Bundaberg (R)	1	1	0	1	1581
Bundaberg (R)	1	1	1	0	4085
Bundaberg (R)	1	1	1	1	1053
Burdekin (S)					124
