LGA_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Bourke (A)	15-19	0	M	32
Bourke (A)	15-19	1	F	4
Bourke (A)	20-24		F	18
Bourke (A)	20-24		M	21
Bourke (A)	20-24	0	F	58
Bourke (A)	20-24	0	M	59
Bourke (A)	20-24	1	F	3
Bourke (A)	20-24	1	M	3
Bourke (A)	25-34		F	34
Bourke (A)	25-34		M	34
Bourke (A)	25-34	0	F	148
Bourke (A)	25-34	0	M	136
Bourke (A)	25-34	1	F	18
Bourke (A)	25-34	1	M	6
Bourke (A)	35-44		F	35
Bourke (A)	35-44		M	31
Bourke (A)	35-44	0	F	106
Bourke (A)	35-44	0	M	91
Bourke (A)	35-44	1	F	24
Bourke (A)	35-44	1	M	8
Bourke (A)	45-54		F	50
Bourke (A)	45-54		M	46
Bourke (A)	45-54	0	F	108
Bourke (A)	45-54	0	M	134
Bourke (A)	45-54	1	F	48
Bourke (A)	45-54	1	M	19
Bourke (A)	55-64		F	29
Bourke (A)	55-64		M	52
Bourke (A)	55-64	0	F	90
Bourke (A)	55-64	0	M	116
Bourke (A)	55-64	1	F	12
Bourke (A)	55-64	1	M	14
Bourke (A)	65-74		F	23
Bourke (A)	65-74		M	23
Bourke (A)	65-74	0	F	61
Bourke (A)	65-74	0	M	87
Bourke (A)	65-74	1	F	12
Bourke (A)	65-74	1	M	3
Bourke (A)	75-84		F	20
Bourke (A)	75-84		M	19
Bourke (A)	75-84	0	F	37
Bourke (A)	75-84	0	M	27
Bourke (A)	75-84	1	F	7
Bourke (A)	85+		F	3
Bourke (A)	85+		M	3
Bourke (A)	85+	0	F	16
Bourke (A)	85+	0	M	10
Brewarrina (A)	15-19		F	9
Brewarrina (A)	15-19		M	10
Brewarrina (A)	15-19	0	F	42
Brewarrina (A)	15-19	0	M	28
Brewarrina (A)	15-19	1	F	6
Brewarrina (A)	15-19	1	M	3
Brewarrina (A)	20-24		F	3
Brewarrina (A)	20-24		M	28
Brewarrina (A)	20-24	0	F	49
Brewarrina (A)	20-24	0	M	25
Brewarrina (A)	20-24	1	F	3
Brewarrina (A)	20-24	1	M	9
Brewarrina (A)	25-34		F	10
Brewarrina (A)	25-34		M	29
Brewarrina (A)	25-34	0	F	91
Brewarrina (A)	25-34	0	M	85
Brewarrina (A)	25-34	1	F	12
Brewarrina (A)	25-34	1	M	6
Brewarrina (A)	35-44		F	11
Brewarrina (A)	35-44		M	7
Brewarrina (A)	35-44	0	F	60
Brewarrina (A)	35-44	0	M	72
Brewarrina (A)	35-44	1	F	7
Brewarrina (A)	35-44	1	M	4
Brewarrina (A)	45-54		F	13
Brewarrina (A)	45-54		M	20
Brewarrina (A)	45-54	0	F	93
Brewarrina (A)	45-54	0	M	98
Brewarrina (A)	45-54	1	F	23
Brewarrina (A)	45-54	1	M	23
Brewarrina (A)	55-64		F	13
Brewarrina (A)	55-64		M	9
Brewarrina (A)	55-64	0	F	81
Brewarrina (A)	55-64	0	M	92
Brewarrina (A)	55-64	1	F	13
Brewarrina (A)	55-64	1	M	13
Brewarrina (A)	65-74		F	8
Brewarrina (A)	65-74		M	3
Brewarrina (A)	65-74	0	F	47
Brewarrina (A)	65-74	0	M	46
Brewarrina (A)	65-74	1	F	3
Brewarrina (A)	65-74	1	M	6
Brewarrina (A)	75-84		F	3
Brewarrina (A)	75-84	0	F	15
Brewarrina (A)	75-84	0	M	21
Brewarrina (A)	75-84	1	F	3
Brewarrina (A)	85+		F	5
Brewarrina (A)	85+		M	3
Brewarrina (A)	85+	0	F	7
Brewarrina (A)	85+	0	M	8
Broken Hill (C)	15-19		F	39
Broken Hill (C)	15-19		M	66
Broken Hill (C)	15-19	0	F	369
Broken Hill (C)	15-19	0	M	418
Broken Hill (C)	15-19	1	F	31
Broken Hill (C)	15-19	1	M	30
Broken Hill (C)	20-24		F	52
Broken Hill (C)	20-24		M	62
Broken Hill (C)	20-24	0	F	392
Broken Hill (C)	20-24	0	M	397
Broken Hill (C)	20-24	1	F	38
Broken Hill (C)	20-24	1	M	25
Broken Hill (C)	25-34		F	101
Broken Hill (C)	25-34		M	130
Broken Hill (C)	25-34	0	F	842
Broken Hill (C)	25-34	0	M	800
Broken Hill (C)	25-34	1	F	149
Broken Hill (C)	25-34	1	M	87
Broken Hill (C)	35-44		F	74
Broken Hill (C)	35-44		M	103
Broken Hill (C)	35-44	0	F	712
Broken Hill (C)	35-44	0	M	696
Broken Hill (C)	35-44	1	F	163
Broken Hill (C)	35-44	1	M	113
Broken Hill (C)	45-54		F	87
Broken Hill (C)	45-54		M	129
Broken Hill (C)	45-54	0	F	867
Broken Hill (C)	45-54	0	M	910
Broken Hill (C)	45-54	1	F	208
Broken Hill (C)	45-54	1	M	147
Broken Hill (C)	55-64		F	130
Broken Hill (C)	55-64		M	128
Broken Hill (C)	55-64	0	F	898
Broken Hill (C)	55-64	0	M	980
Broken Hill (C)	55-64	1	F	320
Broken Hill (C)	55-64	1	M	208
Broken Hill (C)	65-74		F	132
Broken Hill (C)	65-74		M	127
Broken Hill (C)	65-74	0	F	754
Broken Hill (C)	65-74	0	M	774
Broken Hill (C)	65-74	1	F	160
Broken Hill (C)	65-74	1	M	112
Broken Hill (C)	75-84		F	130
Broken Hill (C)	75-84		M	80
Broken Hill (C)	75-84	0	F	526
Broken Hill (C)	75-84	0	M	376
Broken Hill (C)	75-84	1	F	60
Broken Hill (C)	75-84	1	M	50
Broken Hill (C)	85+		F	78
Broken Hill (C)	85+		M	46
Broken Hill (C)	85+	0	F	305
Broken Hill (C)	85+	0	M	128
Broken Hill (C)	85+	1	F	15
Broken Hill (C)	85+	1	M	22
Burwood (A)	15-19		F	70
Burwood (A)	15-19		M	81
Burwood (A)	15-19	0	F	1011
Burwood (A)	15-19	0	M	878
Burwood (A)	15-19	1	F	59
Burwood (A)	15-19	1	M	57
Burwood (A)	20-24		F	141
Burwood (A)	20-24		M	169
Burwood (A)	20-24	0	F	1962
Burwood (A)	20-24	0	M	1931
Burwood (A)	20-24	1	F	95
Burwood (A)	20-24	1	M	103
Burwood (A)	25-34		F	288
Burwood (A)	25-34		M	262
Burwood (A)	25-34	0	F	3411
Burwood (A)	25-34	0	M	3480
Burwood (A)	25-34	1	F	252
Burwood (A)	25-34	1	M	170
Burwood (A)	35-44		F	144
Burwood (A)	35-44		M	140
Burwood (A)	35-44	0	F	1747
Burwood (A)	35-44	0	M	1793
Burwood (A)	35-44	1	F	330
Burwood (A)	35-44	1	M	218
Burwood (A)	45-54		F	127
Burwood (A)	45-54		M	140
Burwood (A)	45-54	0	F	1686
Burwood (A)	45-54	0	M	1660
Burwood (A)	45-54	1	F	448
Burwood (A)	45-54	1	M	273
Burwood (A)	55-64		F	122
Burwood (A)	55-64		M	110
Burwood (A)	55-64	0	F	1390
Burwood (A)	55-64	0	M	1354
Burwood (A)	55-64	1	F	400
Burwood (A)	55-64	1	M	241
Burwood (A)	65-74		F	93
Burwood (A)	65-74		M	88
Burwood (A)	65-74	0	F	985
Burwood (A)	65-74	0	M	918
Burwood (A)	65-74	1	F	252
Burwood (A)	65-74	1	M	146
Burwood (A)	75-84		F	89
Burwood (A)	75-84		M	62
Burwood (A)	75-84	0	F	811
Burwood (A)	75-84	0	M	631
Burwood (A)	75-84	1	F	121
Burwood (A)	75-84	1	M	87
Burwood (A)	85+		F	78
Burwood (A)	85+		M	39
Burwood (A)	85+	0	F	485
Burwood (A)	85+	0	M	303
Burwood (A)	85+	1	F	33
Burwood (A)	85+	1	M	35
Byron (A)	15-19		F	155
Byron (A)	15-19		M	153
Byron (A)	15-19	0	F	581
Byron (A)	15-19	0	M	647
Byron (A)	15-19	1	F	35
Byron (A)	15-19	1	M	37
Byron (A)	20-24		F	100
Byron (A)	20-24		M	91
Byron (A)	20-24	0	F	476
Byron (A)	20-24	0	M	466
Byron (A)	20-24	1	F	35
Byron (A)	20-24	1	M	29
Byron (A)	25-34		F	248
Byron (A)	25-34		M	265
Byron (A)	25-34	0	F	1399
Byron (A)	25-34	0	M	1259
Byron (A)	25-34	1	F	146
Byron (A)	25-34	1	M	76
Byron (A)	35-44		F	297
Byron (A)	35-44		M	283
Byron (A)	35-44	0	F	1792
Byron (A)	35-44	0	M	1544
Byron (A)	35-44	1	F	291
Byron (A)	35-44	1	M	184
Byron (A)	45-54		F	335
Byron (A)	45-54		M	347
Byron (A)	45-54	0	F	1857
Byron (A)	45-54	0	M	1712
Byron (A)	45-54	1	F	415
Byron (A)	45-54	1	M	207
Byron (A)	55-64		F	382
Byron (A)	55-64		M	392
Byron (A)	55-64	0	F	1845
Byron (A)	55-64	0	M	1950
Byron (A)	55-64	1	F	569
Byron (A)	55-64	1	M	357
Byron (A)	65-74		F	236
Byron (A)	65-74		M	269
Byron (A)	65-74	0	F	1129
Byron (A)	65-74	0	M	1311
Byron (A)	65-74	1	F	250
Byron (A)	65-74	1	M	172
Byron (A)	75-84		F	145
Byron (A)	75-84		M	106
Byron (A)	75-84	0	F	488
Byron (A)	75-84	0	M	413
Byron (A)	75-84	1	F	72
Byron (A)	75-84	1	M	42
Byron (A)	85+		F	119
Byron (A)	85+		M	54
Byron (A)	85+	0	F	324
Byron (A)	85+	0	M	164
Byron (A)	85+	1	F	8
Byron (A)	85+	1	M	16
Cabonne (A)	15-19		F	72
Cabonne (A)	15-19		M	64
Cabonne (A)	15-19	0	F	352
Cabonne (A)	15-19	0	M	383
Cabonne (A)	15-19	1	F	26
Cabonne (A)	15-19	1	M	19
Cabonne (A)	20-24		F	25
Cabonne (A)	20-24		M	23
Cabonne (A)	20-24	0	F	194
Cabonne (A)	20-24	0	M	235
Cabonne (A)	20-24	1	F	16
Cabonne (A)	20-24	1	M	14
Cabonne (A)	25-34		F	44
Cabonne (A)	25-34		M	53
Cabonne (A)	25-34	0	F	499
Cabonne (A)	25-34	0	M	486
Cabonne (A)	25-34	1	F	73
Cabonne (A)	25-34	1	M	37
Cabonne (A)	35-44		F	65
Cabonne (A)	35-44		M	78
Cabonne (A)	35-44	0	F	625
Cabonne (A)	35-44	0	M	605
Cabonne (A)	35-44	1	F	109
Cabonne (A)	35-44	1	M	73
Cabonne (A)	45-54		F	76
Cabonne (A)	45-54		M	92
Cabonne (A)	45-54	0	F	677
Cabonne (A)	45-54	0	M	735
Cabonne (A)	45-54	1	F	200
Cabonne (A)	45-54	1	M	114
Cabonne (A)	55-64		F	72
Cabonne (A)	55-64		M	75
Cabonne (A)	55-64	0	F	599
Cabonne (A)	55-64	0	M	706
Cabonne (A)	55-64	1	F	193
Cabonne (A)	55-64	1	M	137
Cabonne (A)	65-74		F	87
Cabonne (A)	65-74		M	82
Cabonne (A)	65-74	0	F	574
Cabonne (A)	65-74	0	M	630
Cabonne (A)	65-74	1	F	109
Cabonne (A)	65-74	1	M	86
Cabonne (A)	75-84		F	62
Cabonne (A)	75-84		M	61
Cabonne (A)	75-84	0	F	301
Cabonne (A)	75-84	0	M	289
Cabonne (A)	75-84	1	F	39
Cabonne (A)	75-84	1	M	41
Cabonne (A)	85+		F	29
Cabonne (A)	85+		M	25
Cabonne (A)	85+	0	F	149
Cabonne (A)	85+	0	M	82
Cabonne (A)	85+	1	F	6
Cabonne (A)	85+	1	M	9
Camden (A)	15-19		F	163
Camden (A)	15-19		M	192
Camden (A)	15-19	0	F	2332
Camden (A)	15-19	0	M	2423
Camden (A)	15-19	1	F	139
Camden (A)	15-19	1	M	107
Camden (A)	20-24		F	158
Camden (A)	20-24		M	150
Camden (A)	20-24	0	F	2115
Camden (A)	20-24	0	M	2178
Camden (A)	20-24	1	F	143
Camden (A)	20-24	1	M	98
Camden (A)	25-34		F	339
Camden (A)	25-34		M	318
Camden (A)	25-34	0	F	5300
Camden (A)	25-34	0	M	5065
Camden (A)	25-34	1	F	569
Camden (A)	25-34	1	M	310
Camden (A)	35-44		F	290
Camden (A)	35-44		M	297
Camden (A)	35-44	0	F	4873
Camden (A)	35-44	0	M	4989
Camden (A)	35-44	1	F	955
Camden (A)	35-44	1	M	549
Camden (A)	45-54		F	246
Camden (A)	45-54		M	297
Camden (A)	45-54	0	F	3772
Camden (A)	45-54	0	M	3944
Camden (A)	45-54	1	F	995
Camden (A)	45-54	1	M	589
Camden (A)	55-64		F	235
Camden (A)	55-64		M	206
Camden (A)	55-64	0	F	2808
Camden (A)	55-64	0	M	2868
Camden (A)	55-64	1	F	807
Camden (A)	55-64	1	M	453
Camden (A)	65-74		F	223
Camden (A)	65-74		M	221
Camden (A)	65-74	0	F	1935
Camden (A)	65-74	0	M	1912
Camden (A)	65-74	1	F	410
Camden (A)	65-74	1	M	282
Camden (A)	75-84		F	181
Camden (A)	75-84		M	122
Camden (A)	75-84	0	F	944
Camden (A)	75-84	0	M	789
Camden (A)	75-84	1	F	129
Camden (A)	75-84	1	M	130
Camden (A)	85+		F	166
Camden (A)	85+		M	78
Camden (A)	85+	0	F	474
Camden (A)	85+	0	M	227
Camden (A)	85+	1	F	11
Camden (A)	85+	1	M	19
Campbelltown (C) (NSW)	15-19		F	491
Campbelltown (C) (NSW)	15-19		M	517
Campbelltown (C) (NSW)	15-19	0	F	4376
Campbelltown (C) (NSW)	15-19	0	M	4656
Campbelltown (C) (NSW)	15-19	1	F	309
Campbelltown (C) (NSW)	15-19	1	M	299
Campbelltown (C) (NSW)	20-24		F	406
Campbelltown (C) (NSW)	20-24		M	474
Campbelltown (C) (NSW)	20-24	0	F	4842
Campbelltown (C) (NSW)	20-24	0	M	4919
Campbelltown (C) (NSW)	20-24	1	F	463
Campbelltown (C) (NSW)	20-24	1	M	352
Campbelltown (C) (NSW)	25-34		F	860
Campbelltown (C) (NSW)	25-34		M	830
Campbelltown (C) (NSW)	25-34	0	F	9708
Campbelltown (C) (NSW)	25-34	0	M	9435
Campbelltown (C) (NSW)	25-34	1	F	1619
Campbelltown (C) (NSW)	25-34	1	M	854
Campbelltown (C) (NSW)	35-44		F	743
Campbelltown (C) (NSW)	35-44		M	729
Campbelltown (C) (NSW)	35-44	0	F	8063
Campbelltown (C) (NSW)	35-44	0	M	8449
Campbelltown (C) (NSW)	35-44	1	F	1932
Campbelltown (C) (NSW)	35-44	1	M	1189
Campbelltown (C) (NSW)	45-54		F	694
Campbelltown (C) (NSW)	45-54		M	653
Campbelltown (C) (NSW)	45-54	0	F	7517
Campbelltown (C) (NSW)	45-54	0	M	7518
Campbelltown (C) (NSW)	45-54	1	F	1980
Campbelltown (C) (NSW)	45-54	1	M	1204
Campbelltown (C) (NSW)	55-64		F	679
Campbelltown (C) (NSW)	55-64		M	618
Campbelltown (C) (NSW)	55-64	0	F	7091
Campbelltown (C) (NSW)	55-64	0	M	7142
Campbelltown (C) (NSW)	55-64	1	F	1856
Campbelltown (C) (NSW)	55-64	1	M	1161
Campbelltown (C) (NSW)	65-74		F	671
Campbelltown (C) (NSW)	65-74		M	555
Campbelltown (C) (NSW)	65-74	0	F	4627
Campbelltown (C) (NSW)	65-74	0	M	4568
Campbelltown (C) (NSW)	65-74	1	F	918
Campbelltown (C) (NSW)	65-74	1	M	738
Campbelltown (C) (NSW)	75-84		F	434
Campbelltown (C) (NSW)	75-84		M	325
Campbelltown (C) (NSW)	75-84	0	F	1939
Campbelltown (C) (NSW)	75-84	0	M	1588
Campbelltown (C) (NSW)	75-84	1	F	236
Campbelltown (C) (NSW)	75-84	1	M	249
Campbelltown (C) (NSW)	85+		F	336
Campbelltown (C) (NSW)	85+		M	140
Campbelltown (C) (NSW)	85+	0	F	718
Campbelltown (C) (NSW)	85+	0	M	392
Campbelltown (C) (NSW)	85+	1	F	38
Campbelltown (C) (NSW)	85+	1	M	43
Canada Bay (A)	15-19		F	117
Canada Bay (A)	15-19		M	175
Canada Bay (A)	15-19	0	F	1757
Canada Bay (A)	15-19	0	M	1784
Canada Bay (A)	15-19	1	F	90
Canada Bay (A)	15-19	1	M	87
Canada Bay (A)	20-24		F	233
Canada Bay (A)	20-24		M	221
Canada Bay (A)	20-24	0	F	2860
Canada Bay (A)	20-24	0	M	2709
Canada Bay (A)	20-24	1	F	125
Canada Bay (A)	20-24	1	M	130
Canada Bay (A)	25-34		F	648
Canada Bay (A)	25-34		M	657
Canada Bay (A)	25-34	0	F	7312
Canada Bay (A)	25-34	0	M	7196
Canada Bay (A)	25-34	1	F	495
Canada Bay (A)	25-34	1	M	374
Canada Bay (A)	35-44		F	449
Canada Bay (A)	35-44		M	427
Canada Bay (A)	35-44	0	F	5580
Canada Bay (A)	35-44	0	M	5515
Canada Bay (A)	35-44	1	F	839
Canada Bay (A)	35-44	1	M	536
Canada Bay (A)	45-54		F	376
Canada Bay (A)	45-54		M	324
Canada Bay (A)	45-54	0	F	4418
Canada Bay (A)	45-54	0	M	4188
Canada Bay (A)	45-54	1	F	1237
Canada Bay (A)	45-54	1	M	689
Canada Bay (A)	55-64		F	332
Canada Bay (A)	55-64		M	270
Canada Bay (A)	55-64	0	F	3540
Canada Bay (A)	55-64	0	M	3372
Canada Bay (A)	55-64	1	F	1082
Canada Bay (A)	55-64	1	M	673
Canada Bay (A)	65-74		F	288
Canada Bay (A)	65-74		M	252
Canada Bay (A)	65-74	0	F	2737
Canada Bay (A)	65-74	0	M	2569
Canada Bay (A)	65-74	1	F	629
Canada Bay (A)	65-74	1	M	395
Canada Bay (A)	75-84		F	218
Canada Bay (A)	75-84		M	155
Canada Bay (A)	75-84	0	F	1749
Canada Bay (A)	75-84	0	M	1434
Canada Bay (A)	75-84	1	F	276
Canada Bay (A)	75-84	1	M	191
Canada Bay (A)	85+		F	143
Canada Bay (A)	85+		M	77
Canada Bay (A)	85+	0	F	1091
Canada Bay (A)	85+	0	M	609
Canada Bay (A)	85+	1	F	44
Canada Bay (A)	85+	1	M	61
Canterbury-Bankstown (A)	15-19		F	975
Canterbury-Bankstown (A)	15-19		M	988
Canterbury-Bankstown (A)	15-19	0	F	9048
Canterbury-Bankstown (A)	15-19	0	M	9652
Canterbury-Bankstown (A)	15-19	1	F	656
Canterbury-Bankstown (A)	15-19	1	M	552
Canterbury-Bankstown (A)	20-24		F	995
Canterbury-Bankstown (A)	20-24		M	1040
Canterbury-Bankstown (A)	20-24	0	F	9989
Canterbury-Bankstown (A)	20-24	0	M	10701
Canterbury-Bankstown (A)	20-24	1	F	991
Canterbury-Bankstown (A)	20-24	1	M	776
Canterbury-Bankstown (A)	25-34		F	2008
Canterbury-Bankstown (A)	25-34		M	2372
Canterbury-Bankstown (A)	25-34	0	F	21300
Canterbury-Bankstown (A)	25-34	0	M	22156
Canterbury-Bankstown (A)	25-34	1	F	3176
Canterbury-Bankstown (A)	25-34	1	M	2059
Canterbury-Bankstown (A)	35-44		F	1710
Canterbury-Bankstown (A)	35-44		M	1915
Canterbury-Bankstown (A)	35-44	0	F	17926
Canterbury-Bankstown (A)	35-44	0	M	18749
Canterbury-Bankstown (A)	35-44	1	F	3937
Canterbury-Bankstown (A)	35-44	1	M	2605
Canterbury-Bankstown (A)	45-54		F	1663
Canterbury-Bankstown (A)	45-54		M	1733
Canterbury-Bankstown (A)	45-54	0	F	16146
Canterbury-Bankstown (A)	45-54	0	M	16857
Canterbury-Bankstown (A)	45-54	1	F	4540
Canterbury-Bankstown (A)	45-54	1	M	2862
Canterbury-Bankstown (A)	55-64		F	1342
Canterbury-Bankstown (A)	55-64		M	1372
Canterbury-Bankstown (A)	55-64	0	F	13596
Canterbury-Bankstown (A)	55-64	0	M	14365
Canterbury-Bankstown (A)	55-64	1	F	3826
Canterbury-Bankstown (A)	55-64	1	M	2438
Canterbury-Bankstown (A)	65-74		F	1150
Canterbury-Bankstown (A)	65-74		M	1110
Canterbury-Bankstown (A)	65-74	0	F	9537
Canterbury-Bankstown (A)	65-74	0	M	9802
Canterbury-Bankstown (A)	65-74	1	F	1920
Canterbury-Bankstown (A)	65-74	1	M	1391
Canterbury-Bankstown (A)	75-84		F	962
Canterbury-Bankstown (A)	75-84		M	762
Canterbury-Bankstown (A)	75-84	0	F	6768
Canterbury-Bankstown (A)	75-84	0	M	5682
Canterbury-Bankstown (A)	75-84	1	F	895
Canterbury-Bankstown (A)	75-84	1	M	799
Canterbury-Bankstown (A)	85+		F	560
Canterbury-Bankstown (A)	85+		M	391
Canterbury-Bankstown (A)	85+	0	F	3844
Canterbury-Bankstown (A)	85+	0	M	2265
Canterbury-Bankstown (A)	85+	1	F	165
Canterbury-Bankstown (A)	85+	1	M	266
Carrathool (A)	15-19		F	12
Carrathool (A)	15-19		M	10
Carrathool (A)	15-19	0	F	69
Carrathool (A)	15-19	0	M	62
Carrathool (A)	15-19	1	F	4
Carrathool (A)	20-24		F	7
Carrathool (A)	20-24		M	13
Carrathool (A)	20-24	0	F	58
Carrathool (A)	20-24	0	M	66
Carrathool (A)	20-24	1	F	6
Carrathool (A)	20-24	1	M	7
Carrathool (A)	25-34		F	26
Carrathool (A)	25-34		M	22
Carrathool (A)	25-34	0	F	127
Carrathool (A)	25-34	0	M	155
Carrathool (A)	25-34	1	F	19
Carrathool (A)	25-34	1	M	16
Carrathool (A)	35-44		F	21
Carrathool (A)	35-44		M	24
Carrathool (A)	35-44	0	F	126
Carrathool (A)	35-44	0	M	129
Carrathool (A)	35-44	1	F	18
Carrathool (A)	35-44	1	M	15
Carrathool (A)	45-54		F	16
Carrathool (A)	45-54		M	18
Carrathool (A)	45-54	0	F	131
Carrathool (A)	45-54	0	M	172
Carrathool (A)	45-54	1	F	36
Carrathool (A)	45-54	1	M	26
Carrathool (A)	55-64		F	17
Carrathool (A)	55-64		M	17
Carrathool (A)	55-64	0	F	125
Carrathool (A)	55-64	0	M	168
Carrathool (A)	55-64	1	F	37
Carrathool (A)	55-64	1	M	19
Carrathool (A)	65-74		F	11
Carrathool (A)	65-74		M	8
Carrathool (A)	65-74	0	F	68
Carrathool (A)	65-74	0	M	99
Carrathool (A)	65-74	1	F	14
Carrathool (A)	65-74	1	M	5
Carrathool (A)	75-84		F	10
Carrathool (A)	75-84		M	13
Carrathool (A)	75-84	0	F	50
Carrathool (A)	75-84	0	M	49
Carrathool (A)	75-84	1	F	3
Carrathool (A)	75-84	1	M	14
Carrathool (A)	85+		F	6
Carrathool (A)	85+		M	5
Carrathool (A)	85+	0	F	30
Carrathool (A)	85+	0	M	17
Central Coast (C) (NSW)	15-19		F	819
Central Coast (C) (NSW)	15-19		M	905
Central Coast (C) (NSW)	15-19	0	F	8529
Central Coast (C) (NSW)	15-19	0	M	8749
Central Coast (C) (NSW)	15-19	1	F	456
Central Coast (C) (NSW)	15-19	1	M	459
Central Coast (C) (NSW)	20-24		F	626
Central Coast (C) (NSW)	20-24		M	666
Central Coast (C) (NSW)	20-24	0	F	7689
Central Coast (C) (NSW)	20-24	0	M	8112
Central Coast (C) (NSW)	20-24	1	F	600
Central Coast (C) (NSW)	20-24	1	M	485
Central Coast (C) (NSW)	25-34		F	1041
Central Coast (C) (NSW)	25-34		M	1197
Central Coast (C) (NSW)	25-34	0	F	14884
Central Coast (C) (NSW)	25-34	0	M	14803
Central Coast (C) (NSW)	25-34	1	F	2107
Central Coast (C) (NSW)	25-34	1	M	1239
Central Coast (C) (NSW)	35-44		F	1199
Central Coast (C) (NSW)	35-44		M	1256
Central Coast (C) (NSW)	35-44	0	F	15794
Central Coast (C) (NSW)	35-44	0	M	15904
Central Coast (C) (NSW)	35-44	1	F	3352
Central Coast (C) (NSW)	35-44	1	M	1874
Central Coast (C) (NSW)	45-54		F	1394
Central Coast (C) (NSW)	45-54		M	1419
Central Coast (C) (NSW)	45-54	0	F	16661
Central Coast (C) (NSW)	45-54	0	M	16969
Central Coast (C) (NSW)	45-54	1	F	4525
Central Coast (C) (NSW)	45-54	1	M	2662
Central Coast (C) (NSW)	55-64		F	1474
Central Coast (C) (NSW)	55-64		M	1480
Central Coast (C) (NSW)	55-64	0	F	15776
Central Coast (C) (NSW)	55-64	0	M	15614
Central Coast (C) (NSW)	55-64	1	F	5059
Central Coast (C) (NSW)	55-64	1	M	2961
Central Coast (C) (NSW)	65-74		F	1903
Central Coast (C) (NSW)	65-74		M	1636
Central Coast (C) (NSW)	65-74	0	F	14429
Central Coast (C) (NSW)	65-74	0	M	13581
Central Coast (C) (NSW)	65-74	1	F	3013
Central Coast (C) (NSW)	65-74	1	M	2032
Central Coast (C) (NSW)	75-84		F	2075
Central Coast (C) (NSW)	75-84		M	1422
Central Coast (C) (NSW)	75-84	0	F	8744
Central Coast (C) (NSW)	75-84	0	M	7299
Central Coast (C) (NSW)	75-84	1	F	1167
Central Coast (C) (NSW)	75-84	1	M	996
Central Coast (C) (NSW)	85+		F	1633
Central Coast (C) (NSW)	85+		M	839
Central Coast (C) (NSW)	85+	0	F	4509
Central Coast (C) (NSW)	85+	0	M	2671
Central Coast (C) (NSW)	85+	1	F	268
Central Coast (C) (NSW)	85+	1	M	357
Central Darling (A)	15-19		F	13
Central Darling (A)	15-19		M	13
Central Darling (A)	15-19	0	F	44
Central Darling (A)	15-19	0	M	39
Central Darling (A)	15-19	1	F	7
Central Darling (A)	15-19	1	M	3
Central Darling (A)	20-24		F	12
Central Darling (A)	20-24		M	11
Central Darling (A)	20-24	0	F	43
Central Darling (A)	20-24	0	M	39
Central Darling (A)	25-34		F	36
Central Darling (A)	25-34		M	44
Central Darling (A)	25-34	0	F	76
Central Darling (A)	25-34	0	M	74
Central Darling (A)	25-34	1	F	14
Central Darling (A)	25-34	1	M	9
Central Darling (A)	35-44		F	17
Central Darling (A)	35-44		M	29
Central Darling (A)	35-44	0	F	62
Central Darling (A)	35-44	0	M	77
Central Darling (A)	35-44	1	F	12
Central Darling (A)	35-44	1	M	14
Central Darling (A)	45-54		F	20
Central Darling (A)	45-54		M	35
Central Darling (A)	45-54	0	F	82
Central Darling (A)	45-54	0	M	91
Central Darling (A)	45-54	1	F	12
Central Darling (A)	45-54	1	M	4
Central Darling (A)	55-64		F	16
Central Darling (A)	55-64		M	23
Central Darling (A)	55-64	0	F	86
Central Darling (A)	55-64	0	M	111
Central Darling (A)	55-64	1	F	15
Central Darling (A)	55-64	1	M	16
Central Darling (A)	65-74		F	15
Central Darling (A)	65-74		M	28
Central Darling (A)	65-74	0	F	45
Central Darling (A)	65-74	0	M	87
Central Darling (A)	65-74	1	F	6
Central Darling (A)	65-74	1	M	5
Central Darling (A)	75-84		F	9
Central Darling (A)	75-84		M	10
Central Darling (A)	75-84	0	F	21
Central Darling (A)	75-84	0	M	27
Central Darling (A)	75-84	1	M	4
Central Darling (A)	85+		F	7
Central Darling (A)	85+		M	3
Central Darling (A)	85+	0	F	13
Cessnock (C)	15-19		F	177
Cessnock (C)	15-19		M	199
Cessnock (C)	15-19	0	F	1425
Cessnock (C)	15-19	0	M	1474
Cessnock (C)	15-19	1	F	95
Cessnock (C)	15-19	1	M	82
Cessnock (C)	20-24		F	136
Cessnock (C)	20-24		M	267
Cessnock (C)	20-24	0	F	1424
Cessnock (C)	20-24	0	M	1390
Cessnock (C)	20-24	1	F	124
Cessnock (C)	20-24	1	M	106
Cessnock (C)	25-34		F	312
Cessnock (C)	25-34		M	575
Cessnock (C)	25-34	0	F	2859
Cessnock (C)	25-34	0	M	2708
Cessnock (C)	25-34	1	F	463
Cessnock (C)	25-34	1	M	234
Cessnock (C)	35-44		F	238
Cessnock (C)	35-44		M	496
Cessnock (C)	35-44	0	F	2526
Cessnock (C)	35-44	0	M	2662
Cessnock (C)	35-44	1	F	596
Cessnock (C)	35-44	1	M	340
Cessnock (C)	45-54		F	272
Cessnock (C)	45-54		M	394
Cessnock (C)	45-54	0	F	2514
Cessnock (C)	45-54	0	M	2686
Cessnock (C)	45-54	1	F	708
Cessnock (C)	45-54	1	M	409
Cessnock (C)	55-64		F	318
Cessnock (C)	55-64		M	351
Cessnock (C)	55-64	0	F	2479
