POA_CODE_2016	BornAust	Sex	persons
POA4346	0	M	41
POA4346	1	F	349
POA4346	1	M	369
POA4347	0	F	47
POA4347	0	M	46
POA4347	1	F	492
POA4347	1	M	501
POA4350	0	F	7295
POA4350	0	M	7044
POA4350	1	F	44487
POA4350	1	M	40262
POA4352	0	F	1302
POA4352	0	M	1250
POA4352	1	F	12053
POA4352	1	M	12185
POA4353	0	F	8
POA4353	0	M	4
POA4353	1	F	134
POA4353	1	M	134
POA4354	0	F	44
POA4354	0	M	29
POA4354	1	F	522
POA4354	1	M	515
POA4355	0	F	145
POA4355	0	M	103
POA4355	1	F	1135
POA4355	1	M	1103
POA4356	0	F	172
POA4356	0	M	128
POA4356	1	F	2175
POA4356	1	M	2188
POA4357	0	F	137
POA4357	0	M	133
POA4357	1	F	940
POA4357	1	M	982
POA4358	0	F	74
POA4358	0	M	57
POA4358	1	F	947
POA4358	1	M	967
POA4359	0	F	57
POA4359	0	M	30
POA4359	1	F	515
POA4359	1	M	547
POA4360	0	F	16
POA4360	0	M	15
POA4360	1	F	267
POA4360	1	M	261
POA4361	0	F	124
POA4361	0	M	106
POA4361	1	F	1055
POA4361	1	M	1112
POA4362	0	F	106
POA4362	0	M	102
POA4362	1	F	1017
POA4362	1	M	1058
POA4363	0	F	18
POA4363	0	M	15
POA4363	1	F	245
POA4363	1	M	243
POA4364	0	F	7
POA4364	0	M	4
POA4364	1	F	95
POA4364	1	M	110
POA4365	0	F	26
POA4365	0	M	32
POA4365	1	F	166
POA4365	1	M	222
POA4370	0	F	810
POA4370	0	M	756
POA4370	1	F	8046
POA4370	1	M	7636
POA4371	0	F	32
POA4371	0	M	21
POA4371	1	F	296
POA4371	1	M	293
POA4372	0	M	9
POA4372	1	F	65
POA4372	1	M	71
POA4373	0	F	43
POA4373	0	M	39
POA4373	1	F	439
POA4373	1	M	429
POA4374	0	F	29
POA4374	0	M	24
POA4374	1	F	131
POA4374	1	M	139
POA4375	0	F	10
POA4375	0	M	17
POA4375	1	F	83
POA4375	1	M	73
POA4376	0	F	34
POA4376	0	M	29
POA4376	1	F	111
POA4376	1	M	114
POA4377	0	F	36
POA4377	0	M	32
POA4377	1	F	221
POA4377	1	M	222
POA4378	0	F	35
POA4378	0	M	36
POA4378	1	F	206
POA4378	1	M	207
POA4380	0	F	633
POA4380	0	M	531
POA4380	1	F	3125
POA4380	1	M	3015
POA4381	0	F	45
POA4381	0	M	40
POA4381	1	F	222
POA4381	1	M	254
POA4382	0	F	35
POA4382	0	M	29
POA4382	1	F	184
POA4382	1	M	210
POA4383	0	F	27
POA4383	0	M	28
POA4383	1	F	243
POA4383	1	M	257
POA4384	0	M	5
POA4384	1	F	29
POA4384	1	M	28
POA4385	0	F	46
POA4385	0	M	43
POA4385	1	F	511
POA4385	1	M	502
POA4387	0	F	58
POA4387	0	M	44
POA4387	1	F	514
POA4387	1	M	535
POA4388	0	F	17
POA4388	0	M	10
POA4388	1	F	173
POA4388	1	M	184
POA4390	0	F	212
POA4390	0	M	183
POA4390	1	F	2853
POA4390	1	M	2826
POA4400	0	F	64
POA4400	0	M	67
POA4400	1	F	844
POA4400	1	M	809
POA4401	0	F	275
POA4401	0	M	319
POA4401	1	F	2336
POA4401	1	M	2399
POA4402	0	F	22
POA4402	0	M	17
POA4402	1	F	106
POA4402	1	M	124
POA4403	0	F	16
POA4403	0	M	20
POA4403	1	F	337
POA4403	1	M	350
POA4404	0	F	18
POA4404	0	M	10
POA4404	1	F	214
POA4404	1	M	251
POA4405	0	F	570
POA4405	0	M	554
POA4405	1	F	6002
POA4405	1	M	6052
POA4406	0	F	45
POA4406	0	M	48
POA4406	1	F	551
POA4406	1	M	651
POA4407	0	F	18
POA4407	0	M	10
POA4407	1	F	208
POA4407	1	M	229
POA4408	0	F	16
POA4408	0	M	11
POA4408	1	F	249
POA4408	1	M	289
POA4410	0	F	30
POA4410	0	M	28
POA4410	1	F	486
POA4410	1	M	469
POA4411	0	F	5
POA4411	1	F	112
POA4411	1	M	130
POA4412	0	M	3
POA4412	1	F	82
POA4412	1	M	102
POA4413	0	F	273
POA4413	0	M	293
POA4413	1	F	3169
POA4413	1	M	3249
POA4415	0	F	85
POA4415	0	M	61
POA4415	1	F	776
POA4415	1	M	780
POA4416	0	F	18
POA4416	0	M	22
POA4416	1	F	174
POA4416	1	M	210
POA4417	0	F	9
POA4417	0	M	4
POA4417	1	F	290
POA4417	1	M	314
POA4418	0	F	4
POA4418	0	M	3
POA4418	1	F	46
POA4418	1	M	56
POA4419	0	F	22
POA4419	0	M	44
POA4419	1	F	325
POA4419	1	M	399
POA4420	0	F	19
POA4420	0	M	14
POA4420	1	F	531
POA4420	1	M	521
POA4421	0	F	96
POA4421	0	M	99
POA4421	1	F	775
POA4421	1	M	862
POA4422	0	F	12
POA4422	0	M	12
POA4422	1	F	196
POA4422	1	M	228
POA4423	0	F	3
POA4423	0	M	3
POA4423	1	F	83
POA4423	1	M	91
POA4424	0	F	3
POA4424	1	F	89
POA4424	1	M	119
POA4425	0	F	9
POA4425	0	M	3
POA4425	1	F	89
POA4425	1	M	99
POA4426	0	F	6
POA4426	0	M	4
POA4426	1	F	45
POA4426	1	M	64
POA4427	0	F	4
POA4427	0	M	12
POA4427	1	F	125
POA4427	1	M	140
POA4428	0	F	4
POA4428	0	M	10
POA4428	1	F	271
POA4428	1	M	317
POA4454	0	F	18
POA4454	0	M	22
POA4454	1	F	254
POA4454	1	M	320
POA4455	0	F	350
POA4455	0	M	372
POA4455	1	F	3381
POA4455	1	M	3388
POA4461	1	F	22
POA4461	1	M	28
POA4462	0	F	3
POA4462	0	M	3
POA4462	1	F	45
POA4462	1	M	51
POA4465	0	F	40
POA4465	0	M	26
POA4465	1	F	519
POA4465	1	M	562
POA4467	0	F	4
POA4467	0	M	7
POA4467	1	F	70
POA4467	1	M	90
POA4468	0	F	9
POA4468	0	M	5
POA4468	1	F	115
POA4468	1	M	126
POA4470	0	F	139
POA4470	0	M	130
POA4470	1	F	1508
POA4470	1	M	1472
POA4472	0	F	44
POA4472	0	M	30
POA4472	1	F	622
POA4472	1	M	622
POA4474	1	F	32
POA4474	1	M	50
POA4477	0	F	11
POA4477	0	M	3
POA4477	1	F	203
POA4477	1	M	220
POA4478	0	F	10
POA4478	0	M	5
POA4478	1	F	211
POA4478	1	M	225
POA4479	1	F	8
POA4479	1	M	10
POA4480	0	F	25
POA4480	0	M	23
POA4480	1	F	311
POA4480	1	M	346
POA4481	1	F	46
POA4481	1	M	60
POA4482	0	F	10
POA4482	0	M	8
POA4482	1	F	53
POA4482	1	M	66
POA4486	0	F	22
POA4486	0	M	21
POA4486	1	F	260
POA4486	1	M	302
POA4487	0	F	114
POA4487	0	M	99
POA4487	1	F	1312
POA4487	1	M	1349
POA4488	0	F	3
POA4488	0	M	3
POA4488	1	F	96
POA4488	1	M	118
POA4489	1	F	32
POA4489	1	M	46
POA4490	0	F	30
POA4490	0	M	27
POA4490	1	F	634
POA4490	1	M	602
POA4491	0	F	3
POA4491	0	M	3
POA4491	1	F	39
POA4491	1	M	44
POA4492	0	F	12
POA4492	0	M	9
POA4492	1	F	128
POA4492	1	M	140
POA4493	1	F	3
POA4493	1	M	13
POA4494	1	F	69
POA4494	1	M	69
POA4496	0	F	15
POA4496	0	M	10
POA4496	1	F	92
POA4496	1	M	132
POA4497	0	F	3
POA4497	1	F	134
POA4497	1	M	150
POA4498	0	F	4
POA4498	0	M	3
POA4498	1	F	93
POA4498	1	M	103
POA4500	0	F	4408
POA4500	0	M	4155
POA4500	1	F	16224
POA4500	1	M	15947
POA4501	0	F	542
POA4501	0	M	474
POA4501	1	F	2156
POA4501	1	M	2125
POA4502	0	F	815
POA4502	0	M	794
POA4502	1	F	3386
POA4502	1	M	3265
POA4503	0	F	4485
POA4503	0	M	4270
POA4503	1	F	16568
POA4503	1	M	15837
POA4504	0	F	1671
POA4504	0	M	1594
POA4504	1	F	7367
POA4504	1	M	7134
POA4505	0	F	1758
POA4505	0	M	1571
POA4505	1	F	8050
POA4505	1	M	7985
POA4506	0	F	1921
POA4506	0	M	1670
POA4506	1	F	8589
POA4506	1	M	8228
POA4507	0	F	1893
POA4507	0	M	1667
POA4507	1	F	6832
POA4507	1	M	6335
POA4508	0	F	1984
POA4508	0	M	1827
POA4508	1	F	7203
POA4508	1	M	7077
POA4509	0	F	5148
POA4509	0	M	4858
POA4509	1	F	9670
POA4509	1	M	8951
POA4510	0	F	4322
POA4510	0	M	3746
POA4510	1	F	18272
POA4510	1	M	17902
POA4511	0	F	827
POA4511	0	M	759
POA4511	1	F	3466
POA4511	1	M	3305
POA4512	0	F	248
POA4512	0	M	221
POA4512	1	F	1330
POA4512	1	M	1322
POA4514	0	F	407
POA4514	0	M	510
POA4514	1	F	2479
POA4514	1	M	3307
POA4515	0	F	313
POA4515	0	M	406
POA4515	1	F	1496
POA4515	1	M	1490
POA4516	0	F	273
POA4516	0	M	238
POA4516	1	F	1532
POA4516	1	M	1664
POA4517	0	F	46
POA4517	0	M	54
POA4517	1	F	297
POA4517	1	M	289
POA4518	0	F	404
POA4518	0	M	398
POA4518	1	F	1980
POA4518	1	M	1978
POA4519	0	F	716
POA4519	0	M	623
POA4519	1	F	3347
POA4519	1	M	3151
POA4520	0	F	1220
POA4520	0	M	1243
POA4520	1	F	4974
POA4520	1	M	4981
POA4521	0	F	360
POA4521	0	M	337
POA4521	1	F	1789
POA4521	1	M	1774
POA4550	0	F	311
POA4550	0	M	317
POA4550	1	F	1643
POA4550	1	M	1658
POA4551	0	F	5916
POA4551	0	M	5297
POA4551	1	F	21984
POA4551	1	M	20365
POA4552	0	F	936
POA4552	0	M	795
POA4552	1	F	3121
POA4552	1	M	3045
POA4553	0	F	525
POA4553	0	M	491
POA4553	1	F	2289
POA4553	1	M	2250
POA4554	0	F	202
POA4554	0	M	195
POA4554	1	F	694
POA4554	1	M	695
POA4555	0	F	645
POA4555	0	M	568
POA4555	1	F	2733
POA4555	1	M	2629
POA4556	0	F	5252
POA4556	0	M	4581
POA4556	1	F	16560
POA4556	1	M	14585
POA4557	0	F	2306
POA4557	0	M	2027
POA4557	1	F	6839
POA4557	1	M	6436
POA4558	0	F	2237
POA4558	0	M	1880
POA4558	1	F	6979
POA4558	1	M	6456
POA4559	0	F	540
POA4559	0	M	507
POA4559	1	F	2401
POA4559	1	M	2410
POA4560	0	F	2786
POA4560	0	M	2377
POA4560	1	F	12743
POA4560	1	M	11849
POA4561	0	F	570
POA4561	0	M	548
POA4561	1	F	2796
POA4561	1	M	2877
POA4562	0	F	852
POA4562	0	M	825
POA4562	1	F	2956
POA4562	1	M	2898
POA4563	0	F	757
POA4563	0	M	747
POA4563	1	F	3320
POA4563	1	M	3140
POA4564	0	F	1070
POA4564	0	M	1009
POA4564	1	F	3981
POA4564	1	M	3953
POA4565	0	F	1708
POA4565	0	M	1384
POA4565	1	F	5363
POA4565	1	M	5109
POA4566	0	F	1161
POA4566	0	M	1043
POA4566	1	F	2813
POA4566	1	M	2556
POA4567	0	F	1406
POA4567	0	M	1305
POA4567	1	F	3843
POA4567	1	M	3674
POA4568	0	F	297
POA4568	0	M	240
POA4568	1	F	1360
POA4568	1	M	1386
POA4569	0	F	156
POA4569	0	M	134
POA4569	1	F	595
POA4569	1	M	589
POA4570	0	F	2394
POA4570	0	M	2109
POA4570	1	F	17130
POA4570	1	M	16960
POA4571	0	F	45
POA4571	0	M	54
POA4571	1	F	300
POA4571	1	M	296
POA4572	0	F	441
POA4572	0	M	384
POA4572	1	F	1382
POA4572	1	M	1324
POA4573	0	F	2804
POA4573	0	M	2447
POA4573	1	F	9863
POA4573	1	M	9369
POA4574	0	F	80
POA4574	0	M	72
POA4574	1	F	511
POA4574	1	M	520
POA4575	0	F	2401
POA4575	0	M	2060
POA4575	1	F	9071
POA4575	1	M	8799
POA4580	0	F	363
POA4580	0	M	347
POA4580	1	F	1805
POA4580	1	M	1893
POA4581	0	F	112
POA4581	0	M	108
POA4581	1	F	476
POA4581	1	M	554
POA4600	0	F	43
POA4600	0	M	41
POA4600	1	F	373
POA4600	1	M	375
POA4601	0	F	50
POA4601	0	M	45
POA4601	1	F	489
POA4601	1	M	479
POA4605	0	F	157
POA4605	0	M	132
POA4605	1	F	2095
POA4605	1	M	2096
POA4606	0	F	98
POA4606	0	M	86
POA4606	1	F	1030
POA4606	1	M	1021
POA4608	0	F	48
POA4608	0	M	32
POA4608	1	F	348
POA4608	1	M	388
POA4610	0	F	608
POA4610	0	M	561
POA4610	1	F	6396
POA4610	1	M	6236
POA4611	0	F	4
POA4611	0	M	3
POA4611	1	F	50
POA4611	1	M	52
POA4612	0	F	12
POA4612	0	M	15
POA4612	1	F	89
POA4612	1	M	107
POA4613	0	F	42
POA4613	0	M	43
POA4613	1	F	319
POA4613	1	M	367
POA4614	0	F	61
POA4614	0	M	42
POA4614	1	F	455
POA4614	1	M	476
POA4615	0	F	441
POA4615	0	M	380
POA4615	1	F	2685
POA4615	1	M	2870
POA4620	0	F	13
POA4620	0	M	17
POA4620	1	F	146
POA4620	1	M	169
POA4621	0	F	96
POA4621	0	M	111
POA4621	1	F	709
POA4621	1	M	710
POA4625	0	F	122
POA4625	0	M	117
POA4625	1	F	1095
POA4625	1	M	1083
POA4626	0	F	154
POA4626	0	M	193
POA4626	1	F	782
POA4626	1	M	824
POA4627	0	F	21
POA4627	0	M	17
POA4627	1	F	334
POA4627	1	M	356
POA4630	0	F	60
POA4630	0	M	56
POA4630	1	F	974
POA4630	1	M	1006
POA4650	0	F	1589
POA4650	0	M	1345
POA4650	1	F	13885
POA4650	1	M	14276
POA4655	0	F	5447
POA4655	0	M	4690
POA4655	1	F	23131
POA4655	1	M	21568
POA4659	0	F	314
POA4659	0	M	308
POA4659	1	F	1823
POA4659	1	M	1817
POA4660	0	F	449
POA4660	0	M	434
POA4660	1	F	2721
POA4660	1	M	2822
POA4662	0	F	45
POA4662	0	M	30
POA4662	1	F	298
POA4662	1	M	304
POA4670	0	F	4971
POA4670	0	M	4498
POA4670	1	F	32774
POA4670	1	M	31424
POA4671	0	F	365
POA4671	0	M	380
POA4671	1	F	2180
POA4671	1	M	2404
POA4673	0	F	38
POA4673	0	M	26
POA4673	1	F	259
POA4673	1	M	267
POA4674	0	F	81
POA4674	0	M	82
POA4674	1	F	510
POA4674	1	M	614
POA4676	0	F	14
POA4676	0	M	12
POA4676	1	F	55
POA4676	1	M	61
POA4677	0	F	267
POA4677	0	M	227
POA4677	1	F	1231
POA4677	1	M	1440
POA4678	0	F	34
POA4678	0	M	38
POA4678	1	F	323
POA4678	1	M	385
POA4680	0	F	3997
POA4680	0	M	4092
POA4680	1	F	20507
POA4680	1	M	21403
POA4694	0	F	6
POA4694	0	M	8
POA4694	1	F	79
POA4694	1	M	76
POA4695	0	F	35
POA4695	0	M	32
POA4695	1	F	439
POA4695	1	M	495
POA4697	1	F	56
POA4697	1	M	67
POA4699	0	F	10
POA4699	0	M	12
POA4699	1	F	189
POA4699	1	M	213
POA4700	0	F	824
POA4700	0	M	784
POA4700	1	F	7327
POA4700	1	M	6894
POA4701	0	F	2242
POA4701	0	M	2362
POA4701	1	F	17945
POA4701	1	M	17207
POA4702	0	F	983
POA4702	0	M	977
POA4702	1	F	11535
POA4702	1	M	12512
POA4703	0	F	1419
POA4703	0	M	1234
POA4703	1	F	9037
POA4703	1	M	8905
POA4704	0	F	7
POA4704	0	M	4
POA4704	1	F	53
POA4704	1	M	56
POA4705	0	F	13
POA4705	0	M	9
POA4705	1	F	126
POA4705	1	M	160
POA4706	0	F	3
POA4706	1	F	35
POA4706	1	M	50
POA4707	0	F	7
POA4707	0	M	12
POA4707	1	F	90
POA4707	1	M	123
POA4709	0	F	43
POA4709	0	M	57
POA4709	1	F	388
POA4709	1	M	471
POA4710	0	F	228
POA4710	0	M	221
POA4710	1	F	1919
POA4710	1	M	1937
POA4711	0	F	50
POA4711	0	M	44
POA4711	1	F	784
POA4711	1	M	846
POA4712	0	F	9
POA4712	0	M	7
POA4712	1	F	105
POA4712	1	M	127
POA4713	0	F	4
POA4713	0	M	7
POA4713	1	F	471
POA4713	1	M	449
POA4714	0	F	94
POA4714	0	M	113
POA4714	1	F	1164
POA4714	1	M	1246
POA4715	0	F	407
POA4715	0	M	477
POA4715	1	F	2791
POA4715	1	M	2853
POA4716	0	F	22
POA4716	0	M	9
POA4716	1	F	381
POA4716	1	M	414
POA4717	0	F	251
POA4717	0	M	265
POA4717	1	F	1670
POA4717	1	M	1954
POA4718	0	F	69
POA4718	0	M	79
POA4718	1	F	894
POA4718	1	M	1031
POA4719	0	F	22
POA4719	0	M	16
POA4719	1	F	406
POA4719	1	M	454
POA4720	0	F	939
POA4720	0	M	920
POA4720	1	F	5302
POA4720	1	M	5398
POA4721	0	F	119
POA4721	0	M	100
POA4721	1	F	1461
POA4721	1	M	1518
POA4722	0	F	47
POA4722	0	M	35
POA4722	1	F	700
POA4722	1	M	812
POA4723	0	F	32
POA4723	0	M	29
POA4723	1	F	576
POA4723	1	M	587
POA4724	0	F	13
POA4724	0	M	14
POA4724	1	F	263
POA4724	1	M	263
POA4725	0	F	56
POA4725	0	M	50
POA4725	1	F	638
POA4725	1	M	639
POA4726	0	F	14
POA4726	0	M	4
POA4726	1	F	175
POA4726	1	M	183
POA4727	0	F	9
POA4727	0	M	9
POA4727	1	F	98
POA4727	1	M	122
POA4728	0	F	8
POA4728	0	M	3
POA4728	1	F	77
POA4728	1	M	89
POA4730	0	F	122
POA4730	0	M	102
POA4730	1	F	1379
POA4730	1	M	1301
POA4731	0	F	5
POA4731	0	M	8
POA4731	1	F	78
POA4731	1	M	99
POA4732	0	F	3
POA4732	0	M	5
POA4732	1	F	49
POA4732	1	M	67
POA4733	0	F	3
POA4733	0	M	3
POA4733	1	F	71
POA4733	1	M	78
POA4735	0	F	25
POA4735	0	M	26
POA4735	1	F	393
POA4735	1	M	420
POA4736	0	M	3
POA4736	1	F	37
POA4736	1	M	52
POA4737	0	F	277
POA4737	0	M	265
POA4737	1	F	3259
POA4737	1	M	3380
POA4738	0	F	26
POA4738	0	M	23
POA4738	1	F	463
POA4738	1	M	527
POA4739	0	F	12
POA4739	0	M	10
POA4739	1	F	132
POA4739	1	M	155
POA4740	0	F	5582
POA4740	0	M	5149
POA4740	1	F	31485
POA4740	1	M	31429
POA4741	0	F	276
POA4741	0	M	253
POA4741	1	F	2586
POA4741	1	M	3035
POA4742	0	F	39
POA4742	0	M	66
POA4742	1	F	324
POA4742	1	M	463
POA4743	0	F	29
POA4743	0	M	38
POA4743	1	F	208
POA4743	1	M	261
POA4744	0	F	557
POA4744	0	M	537
POA4744	1	F	3070
POA4744	1	M	3476
POA4745	0	F	137
POA4745	0	M	137
POA4745	1	F	942
POA4745	1	M	1114
POA4746	0	F	110
POA4746	0	M	110
POA4746	1	F	679
POA4746	1	M	765
POA4750	0	F	401
POA4750	0	M	390
POA4750	1	F	2320
POA4750	1	M	2274
POA4751	0	F	146
POA4751	0	M	136
POA4751	1	F	1886
POA4751	1	M	1930
POA4753	0	F	128
POA4753	0	M	110
POA4753	1	F	1829
POA4753	1	M	1853
POA4754	0	F	72
POA4754	0	M	58
POA4754	1	F	922
POA4754	1	M	949
POA4756	0	F	38
POA4756	0	M	30
POA4756	1	F	232
POA4756	1	M	243
POA4757	0	F	16
POA4757	0	M	17
POA4757	1	F	129
POA4757	1	M	137
POA4798	0	F	10
POA4798	0	M	16
POA4798	1	F	281
POA4798	1	M	295
POA4799	0	F	56
POA4799	0	M	51
POA4799	1	F	376
POA4799	1	M	446
POA4800	0	F	531
POA4800	0	M	452
POA4800	1	F	3551
POA4800	1	M	3822
POA4801	0	F	60
POA4801	0	M	77
POA4801	1	F	40
POA4801	1	M	79
POA4802	0	F	1090
POA4802	0	M	961
POA4802	1	F	3008
POA4802	1	M	3317
POA4803	0	F	224
POA4803	0	M	199
POA4803	1	F	327
POA4803	1	M	412
POA4804	0	F	72
POA4804	0	M	53
POA4804	1	F	641
POA4804	1	M	682
POA4805	0	F	769
POA4805	0	M	705
POA4805	1	F	3852
POA4805	1	M	4177
POA4806	0	F	133
POA4806	0	M	119
POA4806	1	F	1589
POA4806	1	M	1669
POA4807	0	F	507
POA4807	0	M	482
POA4807	1	F	4547
POA4807	1	M	4610
POA4808	0	F	30
POA4808	0	M	36
POA4808	1	F	461
POA4808	1	M	510
POA4809	0	F	50
POA4809	0	M	57
POA4809	1	F	368
POA4809	1	M	431
POA4810	0	F	2063
POA4810	0	M	1915
POA4810	1	F	7587
POA4810	1	M	7770
POA4811	0	F	817
POA4811	0	M	745
POA4811	1	F	5084
POA4811	1	M	5591
POA4812	0	F	1506
POA4812	0	M	1313
POA4812	1	F	7472
POA4812	1	M	7219
POA4814	0	F	3948
POA4814	0	M	3764
POA4814	1	F	17396
POA4814	1	M	17513
POA4815	0	F	1108
POA4815	0	M	939
POA4815	1	F	8826
POA4815	1	M	8507
POA4816	0	F	376
POA4816	0	M	347
POA4816	1	F	3767
POA4816	1	M	4116
POA4817	0	F	1853
POA4817	0	M	1715
POA4817	1	F	12871
POA4817	1	M	12157
POA4818	0	F	1517
POA4818	0	M	1335
POA4818	1	F	11555
POA4818	1	M	11825
POA4819	0	F	274
POA4819	0	M	245
POA4819	1	F	737
POA4819	1	M	755
POA4820	0	F	326
POA4820	0	M	254
POA4820	1	F	4570
POA4820	1	M	4474
POA4821	0	F	31
POA4821	0	M	31
POA4821	1	F	552
POA4821	1	M	563
POA4822	0	F	32
POA4822	0	M	13
POA4822	1	F	312
POA4822	1	M	352
POA4823	0	F	28
POA4823	0	M	44
POA4823	1	F	335
POA4823	1	M	430
POA4824	0	F	113
POA4824	0	M	134
POA4824	1	F	905
POA4824	1	M	1166
POA4825	0	F	1508
POA4825	0	M	1519
POA4825	1	F	6649
POA4825	1	M	7205
POA4828	0	F	7
POA4828	0	M	8
POA4828	1	F	86
POA4828	1	M	79
POA4829	0	F	15
POA4829	0	M	10
POA4829	1	F	156
POA4829	1	M	186
POA4830	0	F	17
POA4830	0	M	24
POA4830	1	F	775
POA4830	1	M	816
POA4849	0	F	127
POA4849	0	M	108
POA4849	1	F	455
POA4849	1	M	527
POA4850	0	F	554
POA4850	0	M	495
POA4850	1	F	4306
POA4850	1	M	4599
POA4852	0	F	346
POA4852	0	M	346
POA4852	1	F	1209
POA4852	1	M	1308
POA4854	0	F	394
POA4854	0	M	393
POA4854	1	F	1931
POA4854	1	M	2251
POA4855	0	F	44
POA4855	0	M	30
POA4855	1	F	269
POA4855	1	M	311
POA4856	0	F	42
POA4856	0	M	39
POA4856	1	F	271
POA4856	1	M	261
POA4858	0	F	81
POA4858	0	M	55
POA4858	1	F	602
POA4858	1	M	633
POA4859	0	F	22
POA4859	0	M	17
POA4859	1	F	182
POA4859	1	M	203
POA4860	0	F	817
POA4860	0	M	801
POA4860	1	F	4181
POA4860	1	M	4231
POA4861	0	F	86
POA4861	0	M	79
POA4861	1	F	554
POA4861	1	M	587
POA4865	0	F	499
POA4865	0	M	419
POA4865	1	F	3209
POA4865	1	M	3356
POA4868	0	F	2274
POA4868	0	M	1923
POA4868	1	F	8114
POA4868	1	M	7915
POA4869	0	F	1489
POA4869	0	M	1210
POA4869	1	F	7461
POA4869	1	M	7388
POA4870	0	F	9208
POA4870	0	M	8050
POA4870	1	F	22934
POA4870	1	M	22842
POA4871	0	F	498
POA4871	0	M	443
POA4871	1	F	4199
POA4871	1	M	4646
POA4872	0	F	222
POA4872	0	M	224
POA4872	1	F	1419
POA4872	1	M	1561
POA4873	0	F	501
POA4873	0	M	445
POA4873	1	F	2229
POA4873	1	M	2437
POA4874	0	F	208
POA4874	0	M	208
POA4874	1	F	2031
POA4874	1	M	2326
POA4875	0	F	207
POA4875	0	M	208
POA4875	1	F	3528
POA4875	1	M	3559
POA4876	0	F	39
POA4876	0	M	41
POA4876	1	F	1366
POA4876	1	M	1284
POA4877	0	F	739
POA4877	0	M	652
POA4877	1	F	1375
POA4877	1	M	1513
POA4878	0	F	1632
POA4878	0	M	1451
POA4878	1	F	4515
POA4878	1	M	4541
POA4879	0	F	2732
POA4879	0	M	2396
POA4879	1	F	6368
POA4879	1	M	6452
POA4880	0	F	1037
POA4880	0	M	995
POA4880	1	F	4484
POA4880	1	M	5377
POA4881	0	F	515
POA4881	0	M	463
POA4881	1	F	1489
POA4881	1	M	1510
POA4882	0	F	176
POA4882	0	M	168
POA4882	1	F	1096
POA4882	1	M	1081
POA4883	0	F	603
POA4883	0	M	461
POA4883	1	F	3433
POA4883	1	M	3218
POA4884	0	F	148
POA4884	0	M	160
POA4884	1	F	733
POA4884	1	M	707
POA4885	0	F	257
POA4885	0	M	240
POA4885	1	F	1484
POA4885	1	M	1478
POA4886	0	F	61
POA4886	0	M	57
POA4886	1	F	334
POA4886	1	M	330
POA4887	0	F	158
POA4887	0	M	133
POA4887	1	F	759
POA4887	1	M	719
POA4888	0	F	188
POA4888	0	M	163
POA4888	1	F	1069
POA4888	1	M	1141
POA4890	0	F	30
POA4890	0	M	26
POA4890	1	F	544
POA4890	1	M	550
POA4891	0	F	37
POA4891	0	M	38
POA4891	1	F	182
POA4891	1	M	206
POA4892	0	F	91
POA4892	0	M	84
POA4892	1	F	2621
POA4892	1	M	2614
POA4895	0	F	229
POA4895	0	M	224
POA4895	1	F	1605
POA4895	1	M	1792
POA5000	0	F	3919
POA5000	0	M	3809
POA5000	1	F	2602
POA5000	1	M	3236
POA5006	0	F	1030
POA5006	0	M	1010
POA5006	1	F	2189
POA5006	1	M	2019
POA5007	0	F	1142
POA5007	0	M	1113
POA5007	1	F	2220
POA5007	1	M	2200
POA5008	0	F	2394
POA5008	0	M	2358
POA5008	1	F	3940
POA5008	1	M	4014
POA5009	0	F	712
POA5009	0	M	731
POA5009	1	F	1650
POA5009	1	M	1658
POA5010	0	F	1484
POA5010	0	M	1232
POA5010	1	F	1408
POA5010	1	M	1351
POA5011	0	F	1713
POA5011	0	M	1565
POA5011	1	F	3911
POA5011	1	M	3926
POA5012	0	F	2896
POA5012	0	M	2811
POA5012	1	F	2346
POA5012	1	M	2439
POA5013	0	F	1689
POA5013	0	M	1555
POA5013	1	F	2927
POA5013	1	M	3104
POA5014	0	F	1444
POA5014	0	M	1246
POA5014	1	F	4250
POA5014	1	M	4083
POA5015	0	F	586
POA5015	0	M	558
POA5015	1	F	2132
POA5015	1	M	2055
POA5016	0	F	775
POA5016	0	M	609
POA5016	1	F	3657
POA5016	1	M	3401
POA5017	0	F	417
POA5017	0	M	374
POA5017	1	F	1981
POA5017	1	M	1851
POA5018	0	F	574
POA5018	0	M	550
POA5018	1	F	2091
POA5018	1	M	2078
POA5019	0	F	927
POA5019	0	M	829
POA5019	1	F	3508
POA5019	1	M	3296
POA5020	0	F	351
POA5020	0	M	305
POA5020	1	F	1161
POA5020	1	M	1126
POA5021	0	F	737
POA5021	0	M	680
POA5021	1	F	2105
POA5021	1	M	2003
POA5022	0	F	1691
POA5022	0	M	1614
POA5022	1	F	5887
POA5022	1	M	5701
POA5023	0	F	2665
POA5023	0	M	2381
POA5023	1	F	5488
POA5023	1	M	5063
POA5024	0	F	1871
POA5024	0	M	1702
POA5024	1	F	4890
POA5024	1	M	4684
POA5025	0	F	1062
POA5025	0	M	1010
POA5025	1	F	3008
POA5025	1	M	2850
POA5031	0	F	1597
POA5031	0	M	1533
POA5031	1	F	3183
POA5031	1	M	3049
POA5032	0	F	1977
POA5032	0	M	1913
POA5032	1	F	4218
POA5032	1	M	4061
POA5033	0	F	1435
POA5033	0	M	1415
POA5033	1	F	2504
POA5033	1	M	2410
POA5034	0	F	1283
POA5034	0	M	1205
POA5034	1	F	3772
POA5034	1	M	3332
