POA_CODE_2016	EduInstitutionType	Sex	students
POA3518	Pre-school	F	3
POA3518	Pre-school	M	7
POA3518	Secondary	F	50
POA3518	Secondary	M	41
POA3518	Technical or Further Educational Institution	F	3
POA3518	University or other tertiary	F	10
POA3518	University or other tertiary	M	3
POA3520		F	17
POA3520		M	13
POA3520	Infants/Primary	F	7
POA3520	Infants/Primary	M	3
POA3520	Secondary	F	3
POA3520	Secondary	M	4
POA3521		F	33
POA3521		M	22
POA3521	Infants/Primary	F	22
POA3521	Infants/Primary	M	30
POA3521	Pre-school	F	13
POA3521	Pre-school	M	7
POA3521	Secondary	F	29
POA3521	Secondary	M	18
POA3521	Technical or Further Educational Institution	F	3
POA3521	Technical or Further Educational Institution	M	9
POA3521	University or other tertiary	M	5
POA3522		F	15
POA3522		M	18
POA3522	Infants/Primary	F	10
POA3522	Infants/Primary	M	9
POA3522	Pre-school	F	3
POA3522	Pre-school	M	3
POA3522	Secondary	F	9
POA3522	Secondary	M	8
POA3522	University or other tertiary	F	3
POA3523		F	220
POA3523		M	212
POA3523	Infants/Primary	F	111
POA3523	Infants/Primary	M	101
POA3523	Pre-school	F	13
POA3523	Pre-school	M	22
POA3523	Secondary	F	60
POA3523	Secondary	M	60
POA3523	Technical or Further Educational Institution	F	15
POA3523	Technical or Further Educational Institution	M	26
POA3523	University or other tertiary	F	29
POA3523	University or other tertiary	M	9
POA3525		F	47
POA3525		M	61
POA3525	Infants/Primary	F	46
POA3525	Infants/Primary	M	38
POA3525	Pre-school	F	9
POA3525	Pre-school	M	16
POA3525	Secondary	F	38
POA3525	Secondary	M	37
POA3525	Technical or Further Educational Institution	M	5
POA3525	University or other tertiary	F	3
POA3527		F	59
POA3527		M	37
POA3527	Infants/Primary	F	37
POA3527	Infants/Primary	M	22
POA3527	Pre-school	F	3
POA3527	Secondary	F	21
POA3527	Secondary	M	17
POA3527	Technical or Further Educational Institution	F	4
POA3527	University or other tertiary	F	5
POA3527	University or other tertiary	M	3
POA3529		F	3
POA3529		M	5
POA3529	Infants/Primary	F	12
POA3529	Infants/Primary	M	5
POA3529	Secondary	M	9
POA3529	Technical or Further Educational Institution	M	3
POA3530		F	4
POA3530		M	6
POA3530	Infants/Primary	F	5
POA3530	Infants/Primary	M	11
POA3530	Secondary	M	3
POA3531		F	4
POA3531		M	5
POA3531	Infants/Primary	F	4
POA3531	Infants/Primary	M	8
POA3531	Pre-school	M	4
POA3531	Secondary	F	5
POA3531	Secondary	M	4
POA3531	Technical or Further Educational Institution	F	3
POA3533		F	54
POA3533		M	50
POA3533	Infants/Primary	F	28
POA3533	Infants/Primary	M	35
POA3533	Pre-school	M	4
POA3533	Secondary	F	22
POA3533	Secondary	M	28
POA3533	Technical or Further Educational Institution	F	4
POA3533	Technical or Further Educational Institution	M	3
POA3533	University or other tertiary	F	6
POA3537		F	57
POA3537		M	45
POA3537	Infants/Primary	F	49
POA3537	Infants/Primary	M	40
POA3537	Pre-school	F	8
POA3537	Pre-school	M	5
POA3537	Secondary	F	27
POA3537	Secondary	M	30
POA3537	University or other tertiary	F	4
POA3537	University or other tertiary	M	6
POA3540		F	18
POA3540		M	18
POA3540	Infants/Primary	F	5
POA3540	Infants/Primary	M	9
POA3540	Secondary	F	16
POA3542		F	3
POA3542		M	3
POA3542	Infants/Primary	F	3
POA3542	Infants/Primary	M	4
POA3542	Pre-school	M	4
POA3542	Secondary	F	7
POA3542	Secondary	M	6
POA3542	University or other tertiary	F	3
POA3544		F	19
POA3544		M	16
POA3544	Infants/Primary	F	5
POA3544	Infants/Primary	M	4
POA3544	Pre-school	F	3
POA3544	Secondary	F	7
POA3544	Secondary	M	17
POA3544	University or other tertiary	F	3
POA3546		F	25
POA3546		M	28
POA3546	Infants/Primary	F	15
POA3546	Infants/Primary	M	21
POA3546	Pre-school	F	6
POA3546	Secondary	F	10
POA3546	Secondary	M	10
POA3546	University or other tertiary	F	3
POA3546	University or other tertiary	M	3
POA3549		F	295
POA3549		M	310
POA3549	Infants/Primary	F	158
POA3549	Infants/Primary	M	139
POA3549	Pre-school	F	30
POA3549	Pre-school	M	45
POA3549	Secondary	F	92
POA3549	Secondary	M	111
POA3549	Technical or Further Educational Institution	F	34
POA3549	Technical or Further Educational Institution	M	17
POA3549	University or other tertiary	F	20
POA3549	University or other tertiary	M	7
POA3550		F	1770
POA3550		M	1588
POA3550	Infants/Primary	F	1397
POA3550	Infants/Primary	M	1532
POA3550	Pre-school	F	250
POA3550	Pre-school	M	286
POA3550	Secondary	F	1181
POA3550	Secondary	M	1259
POA3550	Technical or Further Educational Institution	F	384
POA3550	Technical or Further Educational Institution	M	360
POA3550	University or other tertiary	F	1422
POA3550	University or other tertiary	M	877
POA3551		F	1013
POA3551		M	1048
POA3551	Infants/Primary	F	1522
POA3551	Infants/Primary	M	1613
POA3551	Pre-school	F	310
POA3551	Pre-school	M	345
POA3551	Secondary	F	1166
POA3551	Secondary	M	1187
POA3551	Technical or Further Educational Institution	F	253
POA3551	Technical or Further Educational Institution	M	214
POA3551	University or other tertiary	F	489
POA3551	University or other tertiary	M	240
POA3555		F	953
POA3555		M	798
POA3555	Infants/Primary	F	688
POA3555	Infants/Primary	M	711
POA3555	Pre-school	F	124
POA3555	Pre-school	M	141
POA3555	Secondary	F	497
POA3555	Secondary	M	548
POA3555	Technical or Further Educational Institution	F	203
POA3555	Technical or Further Educational Institution	M	131
POA3555	University or other tertiary	F	328
POA3555	University or other tertiary	M	162
POA3556		F	720
POA3556		M	685
POA3556	Infants/Primary	F	505
POA3556	Infants/Primary	M	561
POA3556	Pre-school	F	93
POA3556	Pre-school	M	103
POA3556	Secondary	F	367
POA3556	Secondary	M	402
POA3556	Technical or Further Educational Institution	F	168
POA3556	Technical or Further Educational Institution	M	106
POA3556	University or other tertiary	F	189
POA3556	University or other tertiary	M	93
POA3557		F	34
POA3557		M	35
POA3557	Infants/Primary	F	37
POA3557	Infants/Primary	M	35
POA3557	Pre-school	F	7
POA3557	Pre-school	M	6
POA3557	Secondary	F	22
POA3557	Secondary	M	32
POA3557	Technical or Further Educational Institution	F	6
POA3557	Technical or Further Educational Institution	M	3
POA3557	University or other tertiary	F	6
POA3558		F	45
POA3558		M	47
POA3558	Infants/Primary	F	23
POA3558	Infants/Primary	M	30
POA3558	Pre-school	F	8
POA3558	Pre-school	M	5
POA3558	Secondary	F	20
POA3558	Secondary	M	12
POA3558	Technical or Further Educational Institution	F	6
POA3558	Technical or Further Educational Institution	M	7
POA3558	University or other tertiary	F	3
POA3558	University or other tertiary	M	6
POA3559		F	19
POA3559		M	24
POA3559	Infants/Primary	F	14
POA3559	Infants/Primary	M	21
POA3559	Pre-school	F	4
POA3559	Pre-school	M	3
POA3559	Secondary	F	16
POA3559	Secondary	M	23
POA3559	University or other tertiary	F	3
POA3561		F	198
POA3561		M	182
POA3561	Infants/Primary	F	151
POA3561	Infants/Primary	M	164
POA3561	Pre-school	F	28
POA3561	Pre-school	M	33
POA3561	Secondary	F	155
POA3561	Secondary	M	153
POA3561	Technical or Further Educational Institution	F	33
POA3561	Technical or Further Educational Institution	M	25
POA3561	University or other tertiary	F	43
POA3561	University or other tertiary	M	20
POA3562		F	22
POA3562		M	23
POA3562	Infants/Primary	F	7
POA3562	Infants/Primary	M	8
POA3562	Pre-school	M	6
POA3562	Secondary	F	5
POA3562	Secondary	M	6
POA3562	Technical or Further Educational Institution	M	3
POA3562	University or other tertiary	F	4
POA3563		F	28
POA3563		M	27
POA3563	Infants/Primary	F	43
POA3563	Infants/Primary	M	43
POA3563	Pre-school	F	3
POA3563	Pre-school	M	3
POA3563	Secondary	F	32
POA3563	Secondary	M	33
POA3563	Technical or Further Educational Institution	F	7
POA3563	Technical or Further Educational Institution	M	6
POA3563	University or other tertiary	F	3
POA3563	University or other tertiary	M	3
POA3564		F	817
POA3564		M	704
POA3564	Infants/Primary	F	633
POA3564	Infants/Primary	M	651
POA3564	Pre-school	F	93
POA3564	Pre-school	M	97
POA3564	Secondary	F	492
POA3564	Secondary	M	542
POA3564	Technical or Further Educational Institution	F	139
POA3564	Technical or Further Educational Institution	M	104
POA3564	University or other tertiary	F	156
POA3564	University or other tertiary	M	76
POA3565		F	10
POA3565		M	8
POA3565	Infants/Primary	F	5
POA3565	Infants/Primary	M	8
POA3565	Secondary	F	5
POA3566		F	26
POA3566		M	30
POA3566	Infants/Primary	F	18
POA3566	Infants/Primary	M	30
POA3566	Pre-school	F	9
POA3566	Pre-school	M	4
POA3566	Secondary	F	15
POA3566	Secondary	M	16
POA3566	University or other tertiary	F	3
POA3567		F	27
POA3567		M	27
POA3567	Infants/Primary	F	25
POA3567	Infants/Primary	M	29
POA3567	Pre-school	F	3
POA3567	Secondary	F	25
POA3567	Secondary	M	23
POA3567	Technical or Further Educational Institution	M	3
POA3567	University or other tertiary	F	5
POA3568		F	116
POA3568		M	106
POA3568	Infants/Primary	F	88
POA3568	Infants/Primary	M	106
POA3568	Pre-school	F	26
POA3568	Pre-school	M	19
POA3568	Secondary	F	94
POA3568	Secondary	M	87
POA3568	Technical or Further Educational Institution	F	14
POA3568	Technical or Further Educational Institution	M	13
POA3568	University or other tertiary	F	21
POA3568	University or other tertiary	M	5
POA3570		F	40
POA3570		M	23
POA3570	Infants/Primary	F	34
POA3570	Infants/Primary	M	37
POA3570	Pre-school	F	4
POA3570	Pre-school	M	7
POA3570	Secondary	F	33
POA3570	Secondary	M	32
POA3570	Technical or Further Educational Institution	F	6
POA3570	Technical or Further Educational Institution	M	3
POA3570	University or other tertiary	F	7
POA3571		F	22
POA3571		M	24
POA3571	Infants/Primary	F	3
POA3571	Infants/Primary	M	5
POA3571	Pre-school	F	4
POA3571	Secondary	F	17
POA3571	Secondary	M	8
POA3572		F	8
POA3572		M	3
POA3572	Infants/Primary	F	6
POA3572	Infants/Primary	M	8
POA3572	Pre-school	M	3
POA3572	Secondary	F	3
POA3572	Secondary	M	4
POA3573		F	23
POA3573		M	20
POA3573	Infants/Primary	F	17
POA3573	Infants/Primary	M	22
POA3573	Pre-school	F	3
POA3573	Pre-school	M	5
POA3573	Secondary	F	9
POA3573	Secondary	M	7
POA3575		F	30
POA3575		M	32
POA3575	Infants/Primary	F	36
POA3575	Infants/Primary	M	34
POA3575	Pre-school	F	6
POA3575	Pre-school	M	3
POA3575	Secondary	F	35
POA3575	Secondary	M	25
POA3575	Technical or Further Educational Institution	F	9
POA3575	Technical or Further Educational Institution	M	3
POA3575	University or other tertiary	F	9
POA3576		F	6
POA3576	Infants/Primary	F	7
POA3576	Pre-school	M	6
POA3576	Secondary	M	3
POA3579		F	278
POA3579		M	249
POA3579	Infants/Primary	F	190
POA3579	Infants/Primary	M	198
POA3579	Pre-school	F	31
POA3579	Pre-school	M	27
POA3579	Secondary	F	178
POA3579	Secondary	M	166
POA3579	Technical or Further Educational Institution	F	44
POA3579	Technical or Further Educational Institution	M	24
POA3579	University or other tertiary	F	31
POA3579	University or other tertiary	M	13
POA3580		F	36
POA3580		M	40
POA3580	Infants/Primary	F	28
POA3580	Infants/Primary	M	28
POA3580	Pre-school	F	6
POA3580	Pre-school	M	15
POA3580	Secondary	F	28
POA3580	Secondary	M	30
POA3580	Technical or Further Educational Institution	F	7
POA3580	University or other tertiary	F	3
POA3580	University or other tertiary	M	3
POA3581		F	7
POA3581		M	12
POA3581	Infants/Primary	F	10
POA3581	Infants/Primary	M	7
POA3581	Pre-school	F	3
POA3581	Secondary	F	3
POA3581	Secondary	M	6
POA3581	Technical or Further Educational Institution	M	3
POA3583		F	9
POA3583		M	11
POA3583	Infants/Primary	F	9
POA3583	Infants/Primary	M	11
POA3583	Secondary	F	4
POA3583	Secondary	M	16
POA3583	Technical or Further Educational Institution	M	3
POA3584		F	83
POA3584		M	113
POA3584	Infants/Primary	F	39
POA3584	Infants/Primary	M	65
POA3584	Pre-school	F	5
POA3584	Pre-school	M	7
POA3584	Secondary	F	35
POA3584	Secondary	M	31
POA3584	Technical or Further Educational Institution	F	8
POA3584	University or other tertiary	F	14
POA3585		F	704
POA3585		M	692
POA3585	Infants/Primary	F	392
POA3585	Infants/Primary	M	420
POA3585	Pre-school	F	88
POA3585	Pre-school	M	79
POA3585	Secondary	F	357
POA3585	Secondary	M	348
POA3585	Technical or Further Educational Institution	F	105
POA3585	Technical or Further Educational Institution	M	99
POA3585	University or other tertiary	F	112
POA3585	University or other tertiary	M	43
POA3586		F	61
POA3586		M	66
POA3586	Infants/Primary	F	30
POA3586	Infants/Primary	M	38
POA3586	Pre-school	F	8
POA3586	Pre-school	M	7
POA3586	Secondary	F	32
POA3586	Secondary	M	36
POA3586	Technical or Further Educational Institution	F	9
POA3586	Technical or Further Educational Institution	M	11
POA3586	University or other tertiary	F	9
POA3588		F	7
POA3588		M	9
POA3588	Infants/Primary	F	9
POA3588	Infants/Primary	M	13
POA3588	Pre-school	F	3
POA3588	Pre-school	M	3
POA3588	Secondary	F	18
POA3588	Secondary	M	10
POA3588	Technical or Further Educational Institution	F	4
POA3589		F	25
POA3589		M	30
POA3589	Infants/Primary	F	16
POA3589	Infants/Primary	M	12
POA3589	Pre-school	M	3
POA3589	Secondary	F	11
POA3589	Secondary	M	12
POA3589	Technical or Further Educational Institution	F	3
POA3589	University or other tertiary	F	6
POA3590		F	12
POA3590		M	15
POA3590	Infants/Primary	F	13
POA3590	Infants/Primary	M	23
POA3590	Pre-school	M	3
POA3590	Secondary	F	19
POA3590	Secondary	M	8
POA3590	Technical or Further Educational Institution	F	3
POA3590	Technical or Further Educational Institution	M	4
POA3591		F	4
POA3591		M	3
POA3591	Infants/Primary	F	4
POA3591	Infants/Primary	M	9
POA3591	Secondary	F	9
POA3591	Secondary	M	3
POA3591	University or other tertiary	F	3
POA3594		F	40
POA3594		M	51
POA3594	Infants/Primary	F	18
POA3594	Infants/Primary	M	23
POA3594	Pre-school	M	3
POA3594	Secondary	F	16
POA3594	Secondary	M	11
POA3594	Technical or Further Educational Institution	F	3
POA3594	University or other tertiary	F	4
POA3595		F	66
POA3595		M	63
POA3595	Infants/Primary	F	20
POA3595	Infants/Primary	M	29
POA3595	Pre-school	F	7
POA3595	Pre-school	M	3
POA3595	Secondary	F	17
POA3595	Secondary	M	21
POA3595	Technical or Further Educational Institution	F	6
POA3595	University or other tertiary	F	3
POA3596		F	8
POA3596		M	9
POA3596	Infants/Primary	F	7
POA3596	Infants/Primary	M	6
POA3596	Secondary	F	3
POA3596	Secondary	M	8
POA3597		F	29
POA3597		M	31
POA3597	Infants/Primary	F	15
POA3597	Infants/Primary	M	6
POA3597	Pre-school	F	6
POA3597	Pre-school	M	3
POA3597	Secondary	F	15
POA3597	Secondary	M	11
POA3597	Technical or Further Educational Institution	M	3
POA3597	University or other tertiary	F	4
POA3599		F	11
POA3599		M	13
POA3599	Infants/Primary	F	4
POA3599	Infants/Primary	M	4
POA3599	Secondary	F	3
POA3599	Secondary	M	6
POA3607		F	18
POA3607		M	12
POA3607	Infants/Primary	M	6
POA3607	Secondary	F	10
POA3608		F	119
POA3608		M	95
POA3608	Infants/Primary	F	83
POA3608	Infants/Primary	M	79
POA3608	Pre-school	F	18
POA3608	Pre-school	M	13
POA3608	Secondary	F	61
POA3608	Secondary	M	54
POA3608	Technical or Further Educational Institution	F	18
POA3608	Technical or Further Educational Institution	M	16
POA3608	University or other tertiary	F	21
POA3608	University or other tertiary	M	5
POA3610		F	79
POA3610		M	339
POA3610	Infants/Primary	F	59
POA3610	Infants/Primary	M	67
POA3610	Pre-school	F	8
POA3610	Pre-school	M	13
POA3610	Secondary	F	52
POA3610	Secondary	M	36
POA3610	Technical or Further Educational Institution	F	11
POA3610	Technical or Further Educational Institution	M	8
POA3610	University or other tertiary	F	6
POA3612		F	84
POA3612		M	93
POA3612	Infants/Primary	F	41
POA3612	Infants/Primary	M	41
POA3612	Pre-school	F	13
POA3612	Pre-school	M	10
POA3612	Secondary	F	38
POA3612	Secondary	M	38
POA3612	Technical or Further Educational Institution	F	10
POA3612	Technical or Further Educational Institution	M	6
POA3612	University or other tertiary	F	10
POA3612	University or other tertiary	M	3
POA3614		F	32
POA3614		M	37
POA3614	Infants/Primary	F	45
POA3614	Infants/Primary	M	56
POA3614	Pre-school	F	18
POA3614	Pre-school	M	11
POA3614	Secondary	F	31
POA3614	Secondary	M	38
POA3614	Technical or Further Educational Institution	F	3
POA3614	Technical or Further Educational Institution	M	7
POA3614	University or other tertiary	F	16
POA3616		F	261
POA3616		M	244
POA3616	Infants/Primary	F	192
POA3616	Infants/Primary	M	237
POA3616	Pre-school	F	54
POA3616	Pre-school	M	45
POA3616	Secondary	F	135
POA3616	Secondary	M	185
POA3616	Technical or Further Educational Institution	F	40
POA3616	Technical or Further Educational Institution	M	35
POA3616	University or other tertiary	F	52
POA3616	University or other tertiary	M	22
POA3617		F	8
POA3617		M	4
POA3617	Infants/Primary	F	9
POA3617	Secondary	F	3
POA3618		F	30
POA3618		M	25
POA3618	Infants/Primary	F	26
POA3618	Infants/Primary	M	30
POA3618	Pre-school	M	7
POA3618	Secondary	F	21
POA3618	Secondary	M	17
POA3618	Technical or Further Educational Institution	M	3
POA3618	University or other tertiary	F	3
POA3618	University or other tertiary	M	3
POA3620		F	438
POA3620		M	380
POA3620	Infants/Primary	F	298
POA3620	Infants/Primary	M	341
POA3620	Pre-school	F	65
POA3620	Pre-school	M	59
POA3620	Secondary	F	245
POA3620	Secondary	M	290
POA3620	Technical or Further Educational Institution	F	56
POA3620	Technical or Further Educational Institution	M	58
POA3620	University or other tertiary	F	71
POA3620	University or other tertiary	M	27
POA3621		F	85
POA3621		M	85
POA3621	Infants/Primary	F	105
POA3621	Infants/Primary	M	121
POA3621	Pre-school	F	18
POA3621	Pre-school	M	24
POA3621	Secondary	F	83
POA3621	Secondary	M	79
POA3621	Technical or Further Educational Institution	F	16
POA3621	Technical or Further Educational Institution	M	18
POA3621	University or other tertiary	F	16
POA3621	University or other tertiary	M	3
POA3622		F	23
POA3622		M	26
POA3622	Infants/Primary	F	25
POA3622	Infants/Primary	M	20
POA3622	Pre-school	M	3
POA3622	Secondary	F	22
POA3622	Secondary	M	11
POA3622	University or other tertiary	F	3
POA3623		F	48
POA3623		M	59
POA3623	Infants/Primary	F	25
POA3623	Infants/Primary	M	29
POA3623	Pre-school	F	6
POA3623	Pre-school	M	3
POA3623	Secondary	F	19
POA3623	Secondary	M	16
POA3623	Technical or Further Educational Institution	F	4
POA3623	University or other tertiary	F	3
POA3624		F	19
POA3624		M	20
POA3624	Infants/Primary	F	16
POA3624	Infants/Primary	M	28
POA3624	Pre-school	F	9
POA3624	Pre-school	M	3
POA3624	Secondary	F	25
POA3624	Secondary	M	19
POA3624	Technical or Further Educational Institution	M	4
