POA_CODE_2016	AgeStudent	Sex	students
POA2095	5-14	F	529
POA2095	5-14	M	568
POA2095	15-19	F	233
POA2095	15-19	M	224
POA2095	20-24	F	185
POA2095	20-24	M	138
POA2095	25+	F	429
POA2095	25+	M	342
POA2096	0-4	F	116
POA2096	0-4	M	120
POA2096	5-14	F	792
POA2096	5-14	M	887
POA2096	15-19	F	248
POA2096	15-19	M	273
POA2096	20-24	F	138
POA2096	20-24	M	136
POA2096	25+	F	390
POA2096	25+	M	228
POA2097	0-4	F	110
POA2097	0-4	M	150
POA2097	5-14	F	992
POA2097	5-14	M	1054
POA2097	15-19	F	417
POA2097	15-19	M	439
POA2097	20-24	F	167
POA2097	20-24	M	167
POA2097	25+	F	292
POA2097	25+	M	172
POA2099	0-4	F	304
POA2099	0-4	M	282
POA2099	5-14	F	2103
POA2099	5-14	M	2266
POA2099	15-19	F	802
POA2099	15-19	M	847
POA2099	20-24	F	460
POA2099	20-24	M	442
POA2099	25+	F	1034
POA2099	25+	M	738
POA2100	0-4	F	166
POA2100	0-4	M	213
POA2100	5-14	F	1387
POA2100	5-14	M	1473
POA2100	15-19	F	534
POA2100	15-19	M	577
POA2100	20-24	F	244
POA2100	20-24	M	267
POA2100	25+	F	405
POA2100	25+	M	275
POA2101	0-4	F	157
POA2101	0-4	M	180
POA2101	5-14	F	1038
POA2101	5-14	M	1120
POA2101	15-19	F	356
POA2101	15-19	M	364
POA2101	20-24	F	168
POA2101	20-24	M	195
POA2101	25+	F	385
POA2101	25+	M	250
POA2102	0-4	F	74
POA2102	0-4	M	93
POA2102	5-14	F	511
POA2102	5-14	M	585
POA2102	15-19	F	192
POA2102	15-19	M	172
POA2102	20-24	F	85
POA2102	20-24	M	71
POA2102	25+	F	123
POA2102	25+	M	83
POA2103	0-4	F	77
POA2103	0-4	M	81
POA2103	5-14	F	617
POA2103	5-14	M	617
POA2103	15-19	F	262
POA2103	15-19	M	245
POA2103	20-24	F	120
POA2103	20-24	M	125
POA2103	25+	F	151
POA2103	25+	M	92
POA2104	0-4	F	15
POA2104	0-4	M	18
POA2104	5-14	F	180
POA2104	5-14	M	154
POA2104	15-19	F	72
POA2104	15-19	M	80
POA2104	20-24	F	28
POA2104	20-24	M	45
POA2104	25+	F	52
POA2104	25+	M	20
POA2105	0-4	F	12
POA2105	0-4	M	3
POA2105	5-14	F	97
POA2105	5-14	M	107
POA2105	15-19	F	44
POA2105	15-19	M	51
POA2105	20-24	F	14
POA2105	20-24	M	21
POA2105	25+	F	27
POA2105	25+	M	10
POA2106	0-4	F	62
POA2106	0-4	M	70
POA2106	5-14	F	576
POA2106	5-14	M	608
POA2106	15-19	F	230
POA2106	15-19	M	259
POA2106	20-24	F	127
POA2106	20-24	M	127
POA2106	25+	F	156
POA2106	25+	M	116
POA2107	0-4	F	147
POA2107	0-4	M	133
POA2107	5-14	F	995
POA2107	5-14	M	1014
POA2107	15-19	F	400
POA2107	15-19	M	399
POA2107	20-24	F	134
POA2107	20-24	M	158
POA2107	25+	F	263
POA2107	25+	M	117
POA2108	0-4	F	3
POA2108	0-4	M	9
POA2108	5-14	F	62
POA2108	5-14	M	59
POA2108	15-19	F	21
POA2108	15-19	M	28
POA2108	20-24	F	15
POA2108	20-24	M	20
POA2108	25+	F	23
POA2108	25+	M	15
POA2109	0-4	F	5
POA2109	0-4	M	6
POA2109	5-14	F	41
POA2109	5-14	M	32
POA2109	15-19	F	196
POA2109	15-19	M	174
POA2109	20-24	F	404
POA2109	20-24	M	381
POA2109	25+	F	203
POA2109	25+	M	225
POA2110	0-4	F	73
POA2110	0-4	M	81
POA2110	5-14	F	649
POA2110	5-14	M	781
POA2110	15-19	F	250
POA2110	15-19	M	661
POA2110	20-24	F	142
POA2110	20-24	M	157
POA2110	25+	F	177
POA2110	25+	M	123
POA2111	0-4	F	114
POA2111	0-4	M	127
POA2111	5-14	F	807
POA2111	5-14	M	795
POA2111	15-19	F	301
POA2111	15-19	M	327
POA2111	20-24	F	209
POA2111	20-24	M	190
POA2111	25+	F	371
POA2111	25+	M	213
POA2112	0-4	F	256
POA2112	0-4	M	241
POA2112	5-14	F	1659
POA2112	5-14	M	1787
POA2112	15-19	F	761
POA2112	15-19	M	809
POA2112	20-24	F	656
POA2112	20-24	M	643
POA2112	25+	F	915
POA2112	25+	M	641
POA2113	0-4	F	154
POA2113	0-4	M	133
POA2113	5-14	F	936
POA2113	5-14	M	948
POA2113	15-19	F	380
POA2113	15-19	M	395
POA2113	20-24	F	383
POA2113	20-24	M	403
POA2113	25+	F	523
POA2113	25+	M	372
POA2114	0-4	F	158
POA2114	0-4	M	180
POA2114	5-14	F	1049
POA2114	5-14	M	1195
POA2114	15-19	F	476
POA2114	15-19	M	500
POA2114	20-24	F	457
POA2114	20-24	M	420
POA2114	25+	F	865
POA2114	25+	M	589
POA2115	0-4	F	109
POA2115	0-4	M	85
POA2115	5-14	F	607
POA2115	5-14	M	645
POA2115	15-19	F	212
POA2115	15-19	M	297
POA2115	20-24	F	139
POA2115	20-24	M	137
POA2115	25+	F	265
POA2115	25+	M	176
POA2116	0-4	F	48
POA2116	0-4	M	55
POA2116	5-14	F	382
POA2116	5-14	M	399
POA2116	15-19	F	173
POA2116	15-19	M	199
POA2116	20-24	F	77
POA2116	20-24	M	94
POA2116	25+	F	156
POA2116	25+	M	100
POA2117	0-4	F	152
POA2117	0-4	M	131
POA2117	5-14	F	1162
POA2117	5-14	M	1243
POA2117	15-19	F	557
POA2117	15-19	M	583
POA2117	20-24	F	345
POA2117	20-24	M	315
POA2117	25+	F	596
POA2117	25+	M	397
POA2118	0-4	F	180
POA2118	0-4	M	182
POA2118	5-14	F	1396
POA2118	5-14	M	1508
POA2118	15-19	F	722
POA2118	15-19	M	812
POA2118	20-24	F	396
POA2118	20-24	M	460
POA2118	25+	F	622
POA2118	25+	M	447
POA2119	0-4	F	76
POA2119	0-4	M	72
POA2119	5-14	F	870
POA2119	5-14	M	752
POA2119	15-19	F	416
POA2119	15-19	M	363
POA2119	20-24	F	270
POA2119	20-24	M	231
POA2119	25+	F	207
POA2119	25+	M	133
POA2120	0-4	F	185
POA2120	0-4	M	178
POA2120	5-14	F	1318
POA2120	5-14	M	1358
POA2120	15-19	F	626
POA2120	15-19	M	697
POA2120	20-24	F	322
POA2120	20-24	M	357
POA2120	25+	F	433
POA2120	25+	M	256
POA2121	0-4	F	208
POA2121	0-4	M	190
POA2121	5-14	F	1585
POA2121	5-14	M	1665
POA2121	15-19	F	833
POA2121	15-19	M	954
POA2121	20-24	F	700
POA2121	20-24	M	791
POA2121	25+	F	843
POA2121	25+	M	646
POA2122	0-4	F	213
POA2122	0-4	M	179
POA2122	5-14	F	1249
POA2122	5-14	M	1422
POA2122	15-19	F	674
POA2122	15-19	M	760
POA2122	20-24	F	1202
POA2122	20-24	M	1120
POA2122	25+	F	1194
POA2122	25+	M	1060
POA2125	0-4	F	132
POA2125	0-4	M	163
POA2125	5-14	F	966
POA2125	5-14	M	1105
POA2125	15-19	F	552
POA2125	15-19	M	565
POA2125	20-24	F	308
POA2125	20-24	M	321
POA2125	25+	F	283
POA2125	25+	M	222
POA2126	0-4	F	107
POA2126	0-4	M	116
POA2126	5-14	F	1198
POA2126	5-14	M	1347
POA2126	15-19	F	669
POA2126	15-19	M	799
POA2126	20-24	F	343
POA2126	20-24	M	384
POA2126	25+	F	371
POA2126	25+	M	240
POA2127	0-4	F	98
POA2127	0-4	M	101
POA2127	5-14	F	565
POA2127	5-14	M	594
POA2127	15-19	F	200
POA2127	15-19	M	179
POA2127	20-24	F	228
POA2127	20-24	M	180
POA2127	25+	F	542
POA2127	25+	M	362
POA2128	0-4	F	6
POA2128	0-4	M	13
POA2128	5-14	F	126
POA2128	5-14	M	121
POA2128	15-19	F	47
POA2128	15-19	M	47
POA2128	20-24	F	33
POA2128	20-24	M	33
POA2128	25+	F	76
POA2128	25+	M	77
POA2130	0-4	F	46
POA2130	0-4	M	53
POA2130	5-14	F	312
POA2130	5-14	M	340
POA2130	15-19	F	100
POA2130	15-19	M	132
POA2130	20-24	F	137
POA2130	20-24	M	89
POA2130	25+	F	292
POA2130	25+	M	230
POA2131	0-4	F	120
POA2131	0-4	M	125
POA2131	5-14	F	789
POA2131	5-14	M	752
POA2131	15-19	F	389
POA2131	15-19	M	439
POA2131	20-24	F	644
POA2131	20-24	M	713
POA2131	25+	F	1056
POA2131	25+	M	870
POA2132	0-4	F	70
POA2132	0-4	M	56
POA2132	5-14	F	612
POA2132	5-14	M	563
POA2132	15-19	F	325
POA2132	15-19	M	230
POA2132	20-24	F	201
POA2132	20-24	M	194
POA2132	25+	F	305
POA2132	25+	M	253
POA2133	0-4	F	60
POA2133	0-4	M	79
POA2133	5-14	F	615
POA2133	5-14	M	668
POA2133	15-19	F	309
POA2133	15-19	M	280
POA2133	20-24	F	159
POA2133	20-24	M	154
POA2133	25+	F	247
POA2133	25+	M	193
POA2134	0-4	F	54
POA2134	0-4	M	69
POA2134	5-14	F	441
POA2134	5-14	M	402
POA2134	15-19	F	435
POA2134	15-19	M	330
POA2134	20-24	F	960
POA2134	20-24	M	931
POA2134	25+	F	835
POA2134	25+	M	640
POA2135	0-4	F	121
POA2135	0-4	M	115
POA2135	5-14	F	994
POA2135	5-14	M	943
POA2135	15-19	F	727
POA2135	15-19	M	677
POA2135	20-24	F	839
POA2135	20-24	M	928
POA2135	25+	F	890
POA2135	25+	M	900
POA2136	0-4	F	55
POA2136	0-4	M	38
POA2136	5-14	F	399
POA2136	5-14	M	383
POA2136	15-19	F	206
POA2136	15-19	M	226
POA2136	20-24	F	138
POA2136	20-24	M	127
POA2136	25+	F	182
POA2136	25+	M	148
POA2137	0-4	F	160
POA2137	0-4	M	187
POA2137	5-14	F	1364
POA2137	5-14	M	1405
POA2137	15-19	F	641
POA2137	15-19	M	585
POA2137	20-24	F	411
POA2137	20-24	M	390
POA2137	25+	F	564
POA2137	25+	M	432
POA2138	0-4	F	102
POA2138	0-4	M	108
POA2138	5-14	F	708
POA2138	5-14	M	713
POA2138	15-19	F	358
POA2138	15-19	M	370
POA2138	20-24	F	843
POA2138	20-24	M	781
POA2138	25+	F	824
POA2138	25+	M	733
POA2139	25+	M	3
POA2140	0-4	F	91
POA2140	0-4	M	107
POA2140	5-14	F	569
POA2140	5-14	M	621
POA2140	15-19	F	311
POA2140	15-19	M	325
POA2140	20-24	F	331
POA2140	20-24	M	483
POA2140	25+	F	607
POA2140	25+	M	541
POA2141	0-4	F	156
POA2141	0-4	M	151
POA2141	5-14	F	1176
POA2141	5-14	M	1268
POA2141	15-19	F	647
POA2141	15-19	M	694
POA2141	20-24	F	630
POA2141	20-24	M	724
POA2141	25+	F	1088
POA2141	25+	M	995
POA2142	0-4	F	178
POA2142	0-4	M	196
POA2142	5-14	F	1274
POA2142	5-14	M	1358
POA2142	15-19	F	485
POA2142	15-19	M	478
POA2142	20-24	F	443
POA2142	20-24	M	537
POA2142	25+	F	883
POA2142	25+	M	722
POA2143	0-4	F	52
POA2143	0-4	M	49
POA2143	5-14	F	509
POA2143	5-14	M	547
POA2143	15-19	F	260
POA2143	15-19	M	224
POA2143	20-24	F	167
POA2143	20-24	M	153
POA2143	25+	F	232
POA2143	25+	M	171
POA2144	0-4	F	206
POA2144	0-4	M	217
POA2144	5-14	F	1874
POA2144	5-14	M	1970
POA2144	15-19	F	872
POA2144	15-19	M	915
POA2144	20-24	F	761
POA2144	20-24	M	1136
POA2144	25+	F	1093
POA2144	25+	M	1474
POA2145	0-4	F	659
POA2145	0-4	M	661
POA2145	5-14	F	4649
POA2145	5-14	M	4944
POA2145	15-19	F	1567
POA2145	15-19	M	1559
POA2145	20-24	F	930
POA2145	20-24	M	1149
POA2145	25+	F	1802
POA2145	25+	M	1265
POA2146	0-4	F	124
POA2146	0-4	M	146
POA2146	5-14	F	1012
POA2146	5-14	M	1140
POA2146	15-19	F	390
POA2146	15-19	M	388
POA2146	20-24	F	241
POA2146	20-24	M	267
POA2146	25+	F	350
POA2146	25+	M	275
POA2147	0-4	F	288
POA2147	0-4	M	288
POA2147	5-14	F	2042
POA2147	5-14	M	2209
POA2147	15-19	F	840
POA2147	15-19	M	900
POA2147	20-24	F	394
POA2147	20-24	M	415
POA2147	25+	F	791
POA2147	25+	M	518
POA2148	0-4	F	456
POA2148	0-4	M	508
POA2148	5-14	F	3540
POA2148	5-14	M	3773
POA2148	15-19	F	1412
POA2148	15-19	M	1512
POA2148	20-24	F	850
POA2148	20-24	M	911
POA2148	25+	F	1566
POA2148	25+	M	1059
POA2150	0-4	F	189
POA2150	0-4	M	206
POA2150	5-14	F	973
POA2150	5-14	M	1110
POA2150	15-19	F	374
POA2150	15-19	M	338
POA2150	20-24	F	565
POA2150	20-24	M	811
POA2150	25+	F	1186
POA2150	25+	M	1059
POA2151	0-4	F	152
POA2151	0-4	M	166
POA2151	5-14	F	1123
POA2151	5-14	M	1203
POA2151	15-19	F	420
POA2151	15-19	M	550
POA2151	20-24	F	261
POA2151	20-24	M	273
POA2151	25+	F	603
POA2151	25+	M	364
POA2152	0-4	F	105
POA2152	0-4	M	112
POA2152	5-14	F	595
POA2152	5-14	M	604
POA2152	15-19	F	210
POA2152	15-19	M	208
POA2152	20-24	F	114
POA2152	20-24	M	114
POA2152	25+	F	290
POA2152	25+	M	179
POA2153	0-4	F	522
POA2153	0-4	M	507
POA2153	5-14	F	3803
POA2153	5-14	M	3960
POA2153	15-19	F	1499
POA2153	15-19	M	1564
POA2153	20-24	F	842
POA2153	20-24	M	888
POA2153	25+	F	1162
POA2153	25+	M	749
POA2154	0-4	F	323
POA2154	0-4	M	319
POA2154	5-14	F	2514
POA2154	5-14	M	2764
POA2154	15-19	F	1239
POA2154	15-19	M	1228
POA2154	20-24	F	591
POA2154	20-24	M	681
POA2154	25+	F	790
POA2154	25+	M	528
POA2155	0-4	F	566
POA2155	0-4	M	541
POA2155	5-14	F	4736
POA2155	5-14	M	4861
POA2155	15-19	F	1793
POA2155	15-19	M	1829
POA2155	20-24	F	738
POA2155	20-24	M	760
POA2155	25+	F	1015
POA2155	25+	M	680
POA2156	0-4	F	87
POA2156	0-4	M	113
POA2156	5-14	F	842
POA2156	5-14	M	916
POA2156	15-19	F	400
POA2156	15-19	M	479
POA2156	20-24	F	191
POA2156	20-24	M	219
POA2156	25+	F	186
POA2156	25+	M	118
POA2157	0-4	F	35
POA2157	0-4	M	32
POA2157	5-14	F	248
POA2157	5-14	M	259
POA2157	15-19	F	118
POA2157	15-19	M	108
POA2157	20-24	F	43
POA2157	20-24	M	50
POA2157	25+	F	40
POA2157	25+	M	27
POA2158	0-4	F	60
POA2158	0-4	M	68
POA2158	5-14	F	545
POA2158	5-14	M	569
POA2158	15-19	F	257
POA2158	15-19	M	327
POA2158	20-24	F	125
POA2158	20-24	M	139
POA2158	25+	F	131
POA2158	25+	M	86
POA2159	0-4	F	29
POA2159	0-4	M	41
POA2159	5-14	F	326
POA2159	5-14	M	357
POA2159	15-19	F	140
POA2159	15-19	M	132
POA2159	20-24	F	73
POA2159	20-24	M	65
POA2159	25+	F	80
POA2159	25+	M	66
POA2160	0-4	F	239
POA2160	0-4	M	264
POA2160	5-14	F	2055
POA2160	5-14	M	2110
POA2160	15-19	F	854
POA2160	15-19	M	872
POA2160	20-24	F	554
POA2160	20-24	M	563
POA2160	25+	F	918
POA2160	25+	M	697
POA2161	0-4	F	249
POA2161	0-4	M	280
POA2161	5-14	F	1948
POA2161	5-14	M	2102
POA2161	15-19	F	762
POA2161	15-19	M	740
POA2161	20-24	F	460
POA2161	20-24	M	455
POA2161	25+	F	707
POA2161	25+	M	482
POA2162	0-4	F	140
POA2162	0-4	M	121
POA2162	5-14	F	1170
POA2162	5-14	M	1298
POA2162	15-19	F	552
POA2162	15-19	M	564
POA2162	20-24	F	303
POA2162	20-24	M	271
POA2162	25+	F	419
POA2162	25+	M	263
POA2163	0-4	F	52
POA2163	0-4	M	51
POA2163	5-14	F	532
POA2163	5-14	M	520
POA2163	15-19	F	243
POA2163	15-19	M	214
POA2163	20-24	F	116
POA2163	20-24	M	114
POA2163	25+	F	213
POA2163	25+	M	156
POA2164	0-4	F	113
POA2164	0-4	M	140
POA2164	5-14	F	1146
POA2164	5-14	M	1147
POA2164	15-19	F	493
POA2164	15-19	M	519
POA2164	20-24	F	249
POA2164	20-24	M	232
POA2164	25+	F	420
POA2164	25+	M	247
POA2165	0-4	F	207
POA2165	0-4	M	231
POA2165	5-14	F	2428
POA2165	5-14	M	2560
POA2165	15-19	F	1177
POA2165	15-19	M	1139
POA2165	20-24	F	694
POA2165	20-24	M	654
POA2165	25+	F	1274
POA2165	25+	M	852
POA2166	0-4	F	265
POA2166	0-4	M	288
POA2166	5-14	F	2777
POA2166	5-14	M	3030
POA2166	15-19	F	1582
POA2166	15-19	M	1580
POA2166	20-24	F	1031
POA2166	20-24	M	972
POA2166	25+	F	1307
POA2166	25+	M	832
POA2167	0-4	F	73
POA2167	0-4	M	72
POA2167	5-14	F	555
POA2167	5-14	M	608
POA2167	15-19	F	206
POA2167	15-19	M	240
POA2167	20-24	F	133
POA2167	20-24	M	134
POA2167	25+	F	215
POA2167	25+	M	150
POA2168	0-4	F	266
POA2168	0-4	M	324
POA2168	5-14	F	2878
POA2168	5-14	M	3066
POA2168	15-19	F	1334
POA2168	15-19	M	1371
POA2168	20-24	F	686
POA2168	20-24	M	540
POA2168	25+	F	793
POA2168	25+	M	425
POA2170	0-4	F	708
POA2170	0-4	M	744
POA2170	5-14	F	6517
POA2170	5-14	M	6721
POA2170	15-19	F	2636
POA2170	15-19	M	2680
POA2170	20-24	F	1462
POA2170	20-24	M	1271
POA2170	25+	F	2400
POA2170	25+	M	1526
POA2171	0-4	F	297
POA2171	0-4	M	318
POA2171	5-14	F	2696
POA2171	5-14	M	2850
POA2171	15-19	F	1143
POA2171	15-19	M	1135
POA2171	20-24	F	509
POA2171	20-24	M	467
POA2171	25+	F	644
POA2171	25+	M	374
POA2172	0-4	F	26
POA2172	0-4	M	21
POA2172	5-14	F	183
POA2172	5-14	M	234
POA2172	15-19	F	88
POA2172	15-19	M	101
POA2172	20-24	F	48
POA2172	20-24	M	38
POA2172	25+	F	51
POA2172	25+	M	31
POA2173	0-4	F	135
POA2173	0-4	M	157
POA2173	5-14	F	1009
POA2173	5-14	M	1045
POA2173	15-19	F	444
POA2173	15-19	M	486
POA2173	20-24	F	209
POA2173	20-24	M	206
POA2173	25+	F	328
POA2173	25+	M	188
POA2174	0-4	F	29
POA2174	0-4	M	18
POA2174	5-14	F	159
POA2174	5-14	M	173
POA2174	15-19	F	68
POA2174	15-19	M	61
POA2174	20-24	F	28
POA2174	20-24	M	26
POA2174	25+	F	53
POA2174	25+	M	27
POA2175	0-4	F	9
POA2175	0-4	M	8
POA2175	5-14	F	91
POA2175	5-14	M	105
POA2175	15-19	F	45
POA2175	15-19	M	50
POA2175	20-24	F	27
POA2175	20-24	M	27
POA2175	25+	F	5
POA2175	25+	M	13
POA2176	0-4	F	287
POA2176	0-4	M	258
POA2176	5-14	F	2674
POA2176	5-14	M	2855
POA2176	15-19	F	1443
POA2176	15-19	M	1411
POA2176	20-24	F	778
POA2176	20-24	M	744
POA2176	25+	F	905
POA2176	25+	M	571
POA2177	0-4	F	90
POA2177	0-4	M	91
POA2177	5-14	F	1010
POA2177	5-14	M	1035
POA2177	15-19	F	503
POA2177	15-19	M	514
POA2177	20-24	F	285
POA2177	20-24	M	280
POA2177	25+	F	304
POA2177	25+	M	226
POA2178	0-4	F	28
POA2178	0-4	M	25
POA2178	5-14	F	253
POA2178	5-14	M	226
POA2178	15-19	F	119
POA2178	15-19	M	137
POA2178	20-24	F	50
POA2178	20-24	M	66
POA2178	25+	F	54
POA2178	25+	M	26
POA2179	0-4	F	45
POA2179	0-4	M	50
POA2179	5-14	F	330
POA2179	5-14	M	356
POA2179	15-19	F	142
POA2179	15-19	M	158
POA2179	20-24	F	67
POA2179	20-24	M	74
POA2179	25+	F	82
POA2179	25+	M	54
POA2190	0-4	F	200
POA2190	0-4	M	228
POA2190	5-14	F	1838
POA2190	5-14	M	1988
POA2190	15-19	F	794
POA2190	15-19	M	762
POA2190	20-24	F	395
POA2190	20-24	M	413
POA2190	25+	F	510
POA2190	25+	M	312
POA2191	0-4	F	47
POA2191	0-4	M	63
POA2191	5-14	F	374
POA2191	5-14	M	437
POA2191	15-19	F	147
POA2191	15-19	M	164
POA2191	20-24	F	76
POA2191	20-24	M	90
POA2191	25+	F	101
POA2191	25+	M	73
POA2192	0-4	F	82
POA2192	0-4	M	81
POA2192	5-14	F	633
POA2192	5-14	M	694
POA2192	15-19	F	305
POA2192	15-19	M	318
POA2192	20-24	F	181
POA2192	20-24	M	198
POA2192	25+	F	362
POA2192	25+	M	268
POA2193	0-4	F	99
POA2193	0-4	M	105
POA2193	5-14	F	746
POA2193	5-14	M	797
POA2193	15-19	F	353
POA2193	15-19	M	346
POA2193	20-24	F	244
POA2193	20-24	M	278
POA2193	25+	F	435
POA2193	25+	M	328
POA2194	0-4	F	106
POA2194	0-4	M	119
POA2194	5-14	F	976
POA2194	5-14	M	1070
POA2194	15-19	F	551
POA2194	15-19	M	559
POA2194	20-24	F	521
POA2194	20-24	M	579
POA2194	25+	F	987
POA2194	25+	M	783
POA2195	0-4	F	202
POA2195	0-4	M	218
POA2195	5-14	F	1638
POA2195	5-14	M	1714
POA2195	15-19	F	511
POA2195	15-19	M	570
POA2195	20-24	F	351
POA2195	20-24	M	625
POA2195	25+	F	892
POA2195	25+	M	1076
POA2196	0-4	F	229
POA2196	0-4	M	282
POA2196	5-14	F	2042
POA2196	5-14	M	2151
POA2196	15-19	F	900
POA2196	15-19	M	887
POA2196	20-24	F	507
POA2196	20-24	M	569
POA2196	25+	F	631
POA2196	25+	M	578
POA2197	0-4	F	81
POA2197	0-4	M	64
POA2197	5-14	F	633
POA2197	5-14	M	633
POA2197	15-19	F	254
POA2197	15-19	M	253
POA2197	20-24	F	125
POA2197	20-24	M	110
POA2197	25+	F	185
POA2197	25+	M	89
POA2198	0-4	F	85
POA2198	0-4	M	83
POA2198	5-14	F	593
POA2198	5-14	M	643
POA2198	15-19	F	245
POA2198	15-19	M	233
POA2198	20-24	F	112
POA2198	20-24	M	104
POA2198	25+	F	157
POA2198	25+	M	92
POA2199	0-4	F	127
POA2199	0-4	M	171
POA2199	5-14	F	1127
POA2199	5-14	M	1184
POA2199	15-19	F	473
POA2199	15-19	M	537
POA2199	20-24	F	246
POA2199	20-24	M	242
POA2199	25+	F	389
POA2199	25+	M	263
POA2200	0-4	F	313
POA2200	0-4	M	361
POA2200	5-14	F	2497
POA2200	5-14	M	2717
POA2200	15-19	F	1084
POA2200	15-19	M	1081
POA2200	20-24	F	733
POA2200	20-24	M	758
POA2200	25+	F	1238
POA2200	25+	M	816
POA2203	0-4	F	106
POA2203	0-4	M	71
POA2203	5-14	F	605
POA2203	5-14	M	701
POA2203	15-19	F	216
POA2203	15-19	M	265
POA2203	20-24	F	216
POA2203	20-24	M	171
POA2203	25+	F	488
POA2203	25+	M	318
POA2204	0-4	F	149
POA2204	0-4	M	161
POA2204	5-14	F	995
POA2204	5-14	M	1110
POA2204	15-19	F	357
POA2204	15-19	M	357
POA2204	20-24	F	459
POA2204	20-24	M	413
POA2204	25+	F	1012
POA2204	25+	M	749
POA2205	0-4	F	88
POA2205	0-4	M	100
POA2205	5-14	F	625
POA2205	5-14	M	680
POA2205	15-19	F	357
POA2205	15-19	M	347
POA2205	20-24	F	627
POA2205	20-24	M	590
POA2205	25+	F	940
POA2205	25+	M	827
POA2206	0-4	F	131
POA2206	0-4	M	162
POA2206	5-14	F	1088
POA2206	5-14	M	1207
POA2206	15-19	F	487
POA2206	15-19	M	496
POA2206	20-24	F	261
POA2206	20-24	M	250
POA2206	25+	F	347
POA2206	25+	M	239
POA2207	0-4	F	224
POA2207	0-4	M	220
POA2207	5-14	F	1551
POA2207	5-14	M	1605
POA2207	15-19	F	695
POA2207	15-19	M	713
POA2207	20-24	F	413
POA2207	20-24	M	404
POA2207	25+	F	567
POA2207	25+	M	438
POA2208	0-4	F	84
POA2208	0-4	M	102
POA2208	5-14	F	655
POA2208	5-14	M	716
POA2208	15-19	F	371
POA2208	15-19	M	307
POA2208	20-24	F	158
POA2208	20-24	M	184
POA2208	25+	F	223
POA2208	25+	M	165
POA2209	0-4	F	92
POA2209	0-4	M	103
POA2209	5-14	F	819
POA2209	5-14	M	806
POA2209	15-19	F	402
POA2209	15-19	M	377
POA2209	20-24	F	260
POA2209	20-24	M	261
POA2209	25+	F	345
POA2209	25+	M	260
POA2210	0-4	F	188
POA2210	0-4	M	229
POA2210	5-14	F	1576
POA2210	5-14	M	1739
POA2210	15-19	F	775
POA2210	15-19	M	800
POA2210	20-24	F	395
POA2210	20-24	M	456
POA2210	25+	F	651
POA2210	25+	M	438
POA2211	0-4	F	116
POA2211	0-4	M	110
POA2211	5-14	F	809
POA2211	5-14	M	949
POA2211	15-19	F	435
POA2211	15-19	M	448
POA2211	20-24	F	240
POA2211	20-24	M	217
POA2211	25+	F	350
POA2211	25+	M	238
POA2212	0-4	F	92
POA2212	0-4	M	132
POA2212	5-14	F	919
POA2212	5-14	M	922
POA2212	15-19	F	375
POA2212	15-19	M	369
POA2212	20-24	F	245
POA2212	20-24	M	229
POA2212	25+	F	290
POA2212	25+	M	202
POA2213	0-4	F	189
POA2213	0-4	M	183
POA2213	5-14	F	1382
POA2213	5-14	M	1409
POA2213	15-19	F	565
POA2213	15-19	M	583
POA2213	20-24	F	288
POA2213	20-24	M	281
POA2213	25+	F	376
POA2213	25+	M	253
POA2214	0-4	F	44
POA2214	0-4	M	31
POA2214	5-14	F	264
POA2214	5-14	M	256
POA2214	15-19	F	108
POA2214	15-19	M	88
POA2214	20-24	F	59
POA2214	20-24	M	66
POA2214	25+	F	79
POA2214	25+	M	44
POA2216	0-4	F	159
POA2216	0-4	M	174
POA2216	5-14	F	1041
POA2216	5-14	M	1131
POA2216	15-19	F	509
POA2216	15-19	M	503
POA2216	20-24	F	553
POA2216	20-24	M	597
POA2216	25+	F	1001
POA2216	25+	M	948
POA2217	0-4	F	164
POA2217	0-4	M	173
POA2217	5-14	F	1219
POA2217	5-14	M	1317
POA2217	15-19	F	548
POA2217	15-19	M	572
POA2217	20-24	F	456
POA2217	20-24	M	523
POA2217	25+	F	854
POA2217	25+	M	729
POA2218	0-4	F	97
POA2218	0-4	M	99
POA2218	5-14	F	723
POA2218	5-14	M	778
POA2218	15-19	F	349
POA2218	15-19	M	407
POA2218	20-24	F	324
POA2218	20-24	M	392
POA2218	25+	F	536
POA2218	25+	M	436
POA2219	0-4	F	95
POA2219	0-4	M	90
POA2219	5-14	F	682
POA2219	5-14	M	679
POA2219	15-19	F	276
POA2219	15-19	M	272
POA2219	20-24	F	146
POA2219	20-24	M	113
POA2219	25+	F	186
POA2219	25+	M	129
POA2220	0-4	F	166
POA2220	0-4	M	182
POA2220	5-14	F	1291
POA2220	5-14	M	1378
POA2220	15-19	F	814
POA2220	15-19	M	841
POA2220	20-24	F	1087
POA2220	20-24	M	1180
POA2220	25+	F	1282
POA2220	25+	M	1127
POA2221	0-4	F	132
POA2221	0-4	M	127
POA2221	5-14	F	1020
POA2221	5-14	M	1022
POA2221	15-19	F	542
POA2221	15-19	M	521
POA2221	20-24	F	252
POA2221	20-24	M	319
POA2221	25+	F	297
POA2221	25+	M	216
POA2222	0-4	F	64
POA2222	0-4	M	91
POA2222	5-14	F	609
POA2222	5-14	M	620
POA2222	15-19	F	326
POA2222	15-19	M	344
POA2222	20-24	F	224
POA2222	20-24	M	258
POA2222	25+	F	390
POA2222	25+	M	292
