POA_CODE_2016	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA4381	1	4	31
POA4381	1	5	13
POA4381	1	6	11
POA4382	0	1	38
POA4382	0	2	3
POA4382	1	2	85
POA4382	1	3	20
POA4382	1	4	22
POA4382	1	5	7
POA4382	1	6	10
POA4383	0	1	91
POA4383	0	2	8
POA4383	1	2	88
POA4383	1	3	28
POA4383	1	4	23
POA4383	1	5	10
POA4383	1	6	3
POA4384	0	1	8
POA4384	1	2	5
POA4384	1	3	3
POA4384	1	4	3
POA4384	1	5	3
POA4385	0	1	162
POA4385	0	2	11
POA4385	1	2	201
POA4385	1	3	49
POA4385	1	4	35
POA4385	1	5	28
POA4385	1	6	13
POA4387	0	1	158
POA4387	0	2	14
POA4387	0	3	3
POA4387	1	2	190
POA4387	1	3	61
POA4387	1	4	44
POA4387	1	5	20
POA4387	1	6	10
POA4388	0	1	34
POA4388	0	2	3
POA4388	1	2	49
POA4388	1	3	17
POA4388	1	4	20
POA4388	1	5	11
POA4388	1	6	4
POA4390	0	1	597
POA4390	0	2	59
POA4390	0	3	11
POA4390	0	4	6
POA4390	1	2	787
POA4390	1	3	347
POA4390	1	4	324
POA4390	1	5	175
POA4390	1	6	67
POA4400	0	1	123
POA4400	0	2	17
POA4400	1	2	231
POA4400	1	3	92
POA4400	1	4	94
POA4400	1	5	56
POA4400	1	6	36
POA4401	0	1	484
POA4401	0	2	52
POA4401	0	3	5
POA4401	0	4	7
POA4401	1	2	639
POA4401	1	3	270
POA4401	1	4	264
POA4401	1	5	143
POA4401	1	6	98
POA4402	0	1	41
POA4402	0	2	3
POA4402	1	2	49
POA4402	1	3	8
POA4402	1	4	11
POA4402	1	5	3
POA4402	1	6	4
POA4403	0	1	68
POA4403	0	2	12
POA4403	0	3	3
POA4403	1	2	88
POA4403	1	3	37
POA4403	1	4	36
POA4403	1	5	19
POA4403	1	6	13
POA4404	0	1	35
POA4404	0	2	4
POA4404	1	2	57
POA4404	1	3	28
POA4404	1	4	23
POA4404	1	5	20
POA4404	1	6	8
POA4405	0	1	1136
POA4405	0	2	135
POA4405	0	3	23
POA4405	0	4	5
POA4405	1	2	1584
POA4405	1	3	739
POA4405	1	4	703
POA4405	1	5	375
POA4405	1	6	208
POA4406	0	1	125
POA4406	0	2	3
POA4406	1	2	187
POA4406	1	3	60
POA4406	1	4	55
POA4406	1	5	50
POA4406	1	6	19
POA4407	0	1	51
POA4407	0	2	3
POA4407	1	2	77
POA4407	1	3	34
POA4407	1	4	14
POA4407	1	5	14
POA4407	1	6	6
POA4408	0	1	74
POA4408	0	2	9
POA4408	1	2	77
POA4408	1	3	29
POA4408	1	4	25
POA4408	1	5	19
POA4408	1	6	11
POA4410	0	1	151
POA4410	0	2	14
POA4410	1	2	153
POA4410	1	3	53
POA4410	1	4	42
POA4410	1	5	16
POA4410	1	6	12
POA4411	0	1	31
POA4411	1	2	26
POA4411	1	3	12
POA4411	1	4	18
POA4411	1	5	12
POA4411	1	6	3
POA4412	0	1	21
POA4412	1	2	20
POA4412	1	3	5
POA4412	1	4	11
POA4412	1	5	6
POA4413	0	1	645
POA4413	0	2	75
POA4413	0	3	3
POA4413	0	5	3
POA4413	1	2	887
POA4413	1	3	354
POA4413	1	4	394
POA4413	1	5	206
POA4413	1	6	95
POA4415	0	1	209
POA4415	0	2	17
POA4415	0	3	9
POA4415	1	2	258
POA4415	1	3	75
POA4415	1	4	76
POA4415	1	5	38
POA4415	1	6	19
POA4416	0	1	33
POA4416	0	2	7
POA4416	1	2	56
POA4416	1	3	18
POA4416	1	4	29
POA4416	1	5	9
POA4416	1	6	3
POA4417	0	1	78
POA4417	1	2	91
POA4417	1	3	39
POA4417	1	4	21
POA4417	1	5	13
POA4417	1	6	11
POA4418	0	1	12
POA4418	1	2	15
POA4418	1	3	3
POA4418	1	4	4
POA4418	1	5	3
POA4419	0	1	84
POA4419	0	2	4
POA4419	1	2	119
POA4419	1	3	38
POA4419	1	4	43
POA4419	1	5	12
POA4419	1	6	3
POA4420	0	1	105
POA4420	0	2	6
POA4420	1	2	153
POA4420	1	3	49
POA4420	1	4	60
POA4420	1	5	24
POA4420	1	6	16
POA4421	0	1	285
POA4421	0	2	42
POA4421	0	3	7
POA4421	1	2	286
POA4421	1	3	91
POA4421	1	4	59
POA4421	1	5	40
POA4421	1	6	21
POA4422	0	1	45
POA4422	0	2	4
POA4422	1	2	58
POA4422	1	3	21
POA4422	1	4	20
POA4422	1	5	15
POA4422	1	6	8
POA4423	0	1	19
POA4423	1	2	13
POA4423	1	3	7
POA4423	1	4	11
POA4423	1	5	10
POA4423	1	6	3
POA4424	0	1	24
POA4424	1	2	28
POA4424	1	3	6
POA4424	1	4	15
POA4424	1	5	5
POA4424	1	6	3
POA4425	0	1	13
POA4425	1	2	38
POA4425	1	3	5
POA4425	1	4	8
POA4425	1	5	4
POA4425	1	6	3
POA4426	0	1	19
POA4426	1	2	15
POA4426	1	3	9
POA4426	1	4	12
POA4426	1	5	4
POA4427	0	1	39
POA4427	1	2	36
POA4427	1	3	9
POA4427	1	4	13
POA4427	1	5	11
POA4427	1	6	4
POA4428	0	1	52
POA4428	0	2	3
POA4428	1	2	92
POA4428	1	3	27
POA4428	1	4	34
POA4428	1	5	18
POA4428	1	6	7
POA4454	0	1	86
POA4454	0	2	4
POA4454	0	3	3
POA4454	1	2	86
POA4454	1	3	31
POA4454	1	4	25
POA4454	1	5	12
POA4454	1	6	3
POA4455	0	1	792
POA4455	0	2	79
POA4455	0	3	18
POA4455	0	4	5
POA4455	1	2	883
POA4455	1	3	406
POA4455	1	4	436
POA4455	1	5	213
POA4455	1	6	81
POA4461	0	1	7
POA4461	1	2	10
POA4461	1	3	3
POA4461	1	4	3
POA4462	0	1	16
POA4462	0	2	3
POA4462	1	2	16
POA4462	1	3	6
POA4462	1	4	4
POA4462	1	6	3
POA4465	0	1	130
POA4465	0	2	10
POA4465	1	2	145
POA4465	1	3	54
POA4465	1	4	73
POA4465	1	5	31
POA4465	1	6	9
POA4467	0	1	28
POA4467	0	2	3
POA4467	1	2	25
POA4467	1	3	8
POA4467	1	4	15
POA4467	1	5	5
POA4467	1	6	3
POA4468	0	1	35
POA4468	0	2	3
POA4468	1	2	37
POA4468	1	3	11
POA4468	1	4	10
POA4468	1	5	7
POA4470	0	1	385
POA4470	0	2	27
POA4470	0	3	6
POA4470	1	2	438
POA4470	1	3	171
POA4470	1	4	161
POA4470	1	5	66
POA4470	1	6	48
POA4472	0	1	199
POA4472	0	2	3
POA4472	1	2	202
POA4472	1	3	63
POA4472	1	4	53
POA4472	1	5	34
POA4472	1	6	17
POA4474	0	1	11
POA4474	1	2	11
POA4474	1	3	4
POA4474	1	4	3
POA4477	0	1	70
POA4477	1	2	48
POA4477	1	3	21
POA4477	1	4	33
POA4477	1	5	6
POA4477	1	6	3
POA4478	0	1	52
POA4478	1	2	77
POA4478	1	3	23
POA4478	1	4	25
POA4478	1	5	13
POA4478	1	6	3
POA4480	0	1	106
POA4480	0	2	5
POA4480	1	2	89
POA4480	1	3	31
POA4480	1	4	30
POA4480	1	5	17
POA4480	1	6	9
POA4481	0	1	18
POA4481	1	2	16
POA4481	1	3	4
POA4481	1	4	3
POA4481	1	5	3
POA4482	0	1	11
POA4482	1	2	16
POA4482	1	3	6
POA4482	1	4	3
POA4482	1	5	5
POA4486	0	1	89
POA4486	1	2	92
POA4486	1	3	25
POA4486	1	4	24
POA4486	1	5	19
POA4486	1	6	7
POA4487	0	1	284
POA4487	0	2	20
POA4487	0	3	5
POA4487	1	2	355
POA4487	1	3	137
POA4487	1	4	142
POA4487	1	5	83
POA4487	1	6	40
POA4488	0	1	34
POA4488	0	2	3
POA4488	1	2	43
POA4488	1	3	19
POA4488	1	4	3
POA4488	1	5	5
POA4488	1	6	3
POA4489	0	1	8
POA4489	1	2	6
POA4489	1	3	6
POA4489	1	4	6
POA4489	1	6	3
POA4490	0	1	205
POA4490	0	2	18
POA4490	1	2	182
POA4490	1	3	70
POA4490	1	4	41
POA4490	1	5	22
POA4490	1	6	15
POA4491	0	1	15
POA4491	1	2	19
POA4491	1	3	6
POA4492	0	1	37
POA4492	0	2	3
POA4492	1	2	41
POA4492	1	3	18
POA4492	1	4	7
POA4492	1	5	4
POA4492	1	6	5
POA4493	0	1	9
POA4493	1	2	3
POA4494	0	1	19
POA4494	0	2	3
POA4494	1	2	11
POA4494	1	3	9
POA4494	1	4	12
POA4494	1	5	4
POA4496	0	1	35
POA4496	1	2	25
POA4496	1	3	12
POA4496	1	4	13
POA4496	1	5	12
POA4496	1	6	3
POA4497	0	1	27
POA4497	0	2	3
POA4497	1	2	42
POA4497	1	3	11
POA4497	1	4	22
POA4497	1	5	9
POA4497	1	6	5
POA4498	0	1	13
POA4498	1	2	30
POA4498	1	3	12
POA4498	1	4	7
POA4498	1	5	7
POA4498	1	6	5
POA4500	0	1	2219
POA4500	0	2	311
POA4500	0	3	81
POA4500	0	4	13
POA4500	0	5	3
POA4500	1	2	4225
POA4500	1	3	2577
POA4500	1	4	2792
POA4500	1	5	1216
POA4500	1	6	651
POA4501	0	1	572
POA4501	0	2	85
POA4501	0	3	8
POA4501	1	2	635
POA4501	1	3	361
POA4501	1	4	279
POA4501	1	5	109
POA4501	1	6	68
POA4502	0	1	505
POA4502	0	2	71
POA4502	0	3	12
POA4502	1	2	983
POA4502	1	3	560
POA4502	1	4	552
POA4502	1	5	225
POA4502	1	6	88
POA4503	0	1	3021
POA4503	0	2	428
POA4503	0	3	89
POA4503	0	4	19
POA4503	1	2	4783
POA4503	1	3	2687
POA4503	1	4	2501
POA4503	1	5	1064
POA4503	1	6	599
POA4504	0	1	528
POA4504	0	2	76
POA4504	0	3	8
POA4504	0	4	3
POA4504	1	2	1482
POA4504	1	3	1055
POA4504	1	4	1449
POA4504	1	5	629
POA4504	1	6	319
POA4505	0	1	1317
POA4505	0	2	122
POA4505	0	3	25
POA4505	0	4	9
POA4505	0	5	3
POA4505	0	6	3
POA4505	1	2	2304
POA4505	1	3	1114
POA4505	1	4	1203
POA4505	1	5	524
POA4505	1	6	346
POA4506	0	1	1114
POA4506	0	2	202
POA4506	0	3	52
POA4506	0	4	16
POA4506	0	5	5
POA4506	0	6	11
POA4506	1	2	2150
POA4506	1	3	1329
POA4506	1	4	1194
POA4506	1	5	601
POA4506	1	6	402
POA4507	0	1	2640
POA4507	0	2	219
POA4507	0	3	18
POA4507	0	4	4
POA4507	0	6	4
POA4507	1	2	3523
POA4507	1	3	812
POA4507	1	4	545
POA4507	1	5	213
POA4507	1	6	120
POA4508	0	1	1560
POA4508	0	2	207
POA4508	0	3	35
POA4508	0	4	10
POA4508	0	5	6
POA4508	1	2	2050
POA4508	1	3	1105
POA4508	1	4	938
POA4508	1	5	491
POA4508	1	6	355
POA4509	0	1	1261
POA4509	0	2	179
POA4509	0	3	42
POA4509	0	4	16
POA4509	0	5	5
POA4509	1	2	2583
POA4509	1	3	1896
POA4509	1	4	2256
POA4509	1	5	896
POA4509	1	6	387
POA4510	0	1	3992
POA4510	0	2	558
POA4510	0	3	90
POA4510	0	4	31
POA4510	0	5	12
POA4510	0	6	22
POA4510	1	2	5159
POA4510	1	3	2660
POA4510	1	4	2258
POA4510	1	5	1188
POA4510	1	6	753
POA4511	0	1	684
POA4511	0	2	85
POA4511	0	3	11
POA4511	0	4	3
POA4511	1	2	1381
POA4511	1	3	467
POA4511	1	4	431
POA4511	1	5	192
POA4511	1	6	96
POA4512	0	1	138
POA4512	0	2	25
POA4512	1	2	348
POA4512	1	3	158
POA4512	1	4	196
POA4512	1	5	104
POA4512	1	6	64
POA4514	0	1	395
POA4514	0	2	66
POA4514	0	3	7
POA4514	1	2	771
POA4514	1	3	342
POA4514	1	4	338
POA4514	1	5	147
POA4514	1	6	91
POA4515	0	1	349
POA4515	0	2	30
POA4515	0	3	9
POA4515	0	4	8
POA4515	0	5	11
POA4515	0	6	3
POA4515	1	2	505
POA4515	1	3	203
POA4515	1	4	205
POA4515	1	5	93
POA4515	1	6	54
POA4516	0	1	114
POA4516	0	2	16
POA4516	0	3	10
POA4516	1	2	320
POA4516	1	3	202
POA4516	1	4	250
POA4516	1	5	144
POA4516	1	6	87
POA4517	0	1	64
POA4517	0	2	11
POA4517	1	2	98
POA4517	1	3	34
POA4517	1	4	25
POA4517	1	5	24
POA4517	1	6	12
POA4518	0	1	247
POA4518	0	2	47
POA4518	0	3	5
POA4518	0	6	3
POA4518	1	2	668
POA4518	1	3	288
POA4518	1	4	284
POA4518	1	5	135
POA4518	1	6	60
POA4519	0	1	551
POA4519	0	2	70
POA4519	0	3	12
POA4519	1	2	1038
POA4519	1	3	464
POA4519	1	4	450
POA4519	1	5	208
POA4519	1	6	121
POA4520	0	1	439
POA4520	0	2	48
POA4520	0	3	5
POA4520	1	2	1300
POA4520	1	3	658
POA4520	1	4	935
POA4520	1	5	440
POA4520	1	6	222
POA4521	0	1	231
POA4521	0	2	24
POA4521	0	3	3
POA4521	1	2	598
POA4521	1	3	216
POA4521	1	4	289
POA4521	1	5	124
POA4521	1	6	58
POA4550	0	1	305
POA4550	0	2	49
POA4550	0	3	3
POA4550	1	2	548
POA4550	1	3	212
POA4550	1	4	234
POA4550	1	5	95
POA4550	1	6	55
POA4551	0	1	5311
POA4551	0	2	557
POA4551	0	3	122
POA4551	0	4	18
POA4551	0	5	5
POA4551	1	2	7818
POA4551	1	3	2945
POA4551	1	4	3018
POA4551	1	5	1179
POA4551	1	6	511
POA4552	0	1	907
POA4552	0	2	71
POA4552	0	3	13
POA4552	0	4	4
POA4552	0	5	3
POA4552	1	2	1475
POA4552	1	3	423
POA4552	1	4	301
POA4552	1	5	146
POA4552	1	6	69
POA4553	0	1	249
POA4553	0	2	43
POA4553	0	3	4
POA4553	1	2	599
POA4553	1	3	356
POA4553	1	4	377
POA4553	1	5	192
POA4553	1	6	81
POA4554	0	1	96
POA4554	0	2	9
POA4554	0	3	3
POA4554	1	2	194
POA4554	1	3	117
POA4554	1	4	97
POA4554	1	5	52
POA4554	1	6	41
POA4555	0	1	411
POA4555	0	2	51
POA4555	0	3	10
POA4555	1	2	782
POA4555	1	3	379
POA4555	1	4	423
POA4555	1	5	161
POA4555	1	6	116
POA4556	0	1	3425
POA4556	0	2	405
POA4556	0	3	128
POA4556	0	4	53
POA4556	0	5	22
POA4556	0	6	5
POA4556	1	2	5319
POA4556	1	3	2206
POA4556	1	4	2612
POA4556	1	5	983
POA4556	1	6	387
POA4557	0	1	1568
POA4557	0	2	309
POA4557	0	3	114
POA4557	0	4	38
POA4557	0	5	3
POA4557	1	2	2167
POA4557	1	3	1083
POA4557	1	4	1086
POA4557	1	5	367
POA4557	1	6	154
POA4558	0	1	2797
POA4558	0	2	431
POA4558	0	3	107
POA4558	0	4	29
POA4558	0	5	9
POA4558	0	6	4
POA4558	1	2	2901
POA4558	1	3	929
POA4558	1	4	660
POA4558	1	5	237
POA4558	1	6	77
POA4559	0	1	413
POA4559	0	2	48
POA4559	0	3	10
POA4559	1	2	677
POA4559	1	3	318
POA4559	1	4	368
POA4559	1	5	188
POA4559	1	6	92
POA4560	0	1	2965
POA4560	0	2	359
POA4560	0	3	46
POA4560	0	4	10
POA4560	0	6	5
POA4560	1	2	4113
POA4560	1	3	1668
POA4560	1	4	1541
POA4560	1	5	685
POA4560	1	6	362
POA4561	0	1	424
POA4561	0	2	60
POA4561	0	3	7
POA4561	0	4	5
POA4561	1	2	823
POA4561	1	3	387
POA4561	1	4	433
POA4561	1	5	182
POA4561	1	6	105
POA4562	0	1	375
POA4562	0	2	69
POA4562	0	3	5
POA4562	1	2	1014
POA4562	1	3	421
POA4562	1	4	494
POA4562	1	5	220
POA4562	1	6	99
POA4563	0	1	652
POA4563	0	2	89
POA4563	0	3	13
POA4563	0	4	3
POA4563	1	2	1188
POA4563	1	3	467
POA4563	1	4	410
POA4563	1	5	193
POA4563	1	6	92
POA4564	0	1	966
POA4564	0	2	171
POA4564	0	3	29
POA4564	0	4	9
POA4564	1	2	1561
POA4564	1	3	605
POA4564	1	4	552
POA4564	1	5	189
POA4564	1	6	71
POA4565	0	1	1462
POA4565	0	2	164
POA4565	0	3	32
POA4565	0	4	3
POA4565	1	2	2076
POA4565	1	3	786
POA4565	1	4	677
POA4565	1	5	258
POA4565	1	6	142
POA4566	0	1	978
POA4566	0	2	85
POA4566	0	3	11
POA4566	1	2	1464
POA4566	1	3	394
POA4566	1	4	319
POA4566	1	5	125
POA4566	1	6	34
POA4567	0	1	1034
POA4567	0	2	183
POA4567	0	3	25
POA4567	0	4	8
POA4567	0	5	3
POA4567	0	6	3
POA4567	1	2	1692
POA4567	1	3	554
POA4567	1	4	533
POA4567	1	5	181
POA4567	1	6	62
POA4568	0	1	275
POA4568	0	2	26
POA4568	0	3	3
POA4568	0	4	3
POA4568	1	2	500
POA4568	1	3	202
POA4568	1	4	198
POA4568	1	5	70
POA4568	1	6	26
POA4569	0	1	139
POA4569	0	2	22
POA4569	1	2	213
POA4569	1	3	87
POA4569	1	4	83
POA4569	1	5	37
POA4569	1	6	12
POA4570	0	1	4125
POA4570	0	2	452
POA4570	0	3	66
POA4570	0	4	12
POA4570	0	5	4
POA4570	0	6	3
POA4570	1	2	5669
POA4570	1	3	2138
POA4570	1	4	1848
POA4570	1	5	839
POA4570	1	6	575
POA4571	0	1	72
POA4571	0	2	10
POA4571	0	3	3
POA4571	1	2	114
POA4571	1	3	40
POA4571	1	4	32
POA4571	1	5	13
POA4571	1	6	12
POA4572	0	1	514
POA4572	0	2	104
POA4572	0	3	23
POA4572	0	4	4
POA4572	0	5	3
POA4572	1	2	549
POA4572	1	3	163
POA4572	1	4	147
POA4572	1	5	47
POA4572	1	6	12
POA4573	0	1	1985
POA4573	0	2	311
POA4573	0	3	41
POA4573	0	4	16
POA4573	0	5	8
POA4573	1	2	3124
POA4573	1	3	1477
POA4573	1	4	1565
POA4573	1	5	618
POA4573	1	6	179
POA4574	0	1	154
POA4574	0	2	20
POA4574	1	2	191
POA4574	1	3	53
POA4574	1	4	59
POA4574	1	5	23
POA4574	1	6	15
POA4575	0	1	2149
POA4575	0	2	288
POA4575	0	3	84
POA4575	0	4	26
POA4575	0	5	6
POA4575	1	2	3207
POA4575	1	3	1336
POA4575	1	4	1286
POA4575	1	5	474
POA4575	1	6	183
POA4580	0	1	680
POA4580	0	2	70
POA4580	0	3	3
POA4580	1	2	1007
POA4580	1	3	167
POA4580	1	4	95
POA4580	1	5	71
POA4580	1	6	33
POA4581	0	1	188
POA4581	0	2	23
POA4581	0	3	4
POA4581	1	2	222
POA4581	1	3	42
POA4581	1	4	38
POA4581	1	5	18
POA4581	1	6	11
POA4600	0	1	129
POA4600	0	2	10
POA4600	1	2	143
POA4600	1	3	45
POA4600	1	4	28
POA4600	1	5	20
POA4600	1	6	5
POA4601	0	1	127
POA4601	0	2	12
POA4601	1	2	168
POA4601	1	3	50
POA4601	1	4	38
POA4601	1	5	33
POA4601	1	6	7
POA4605	0	1	427
POA4605	0	2	41
POA4605	0	3	4
POA4605	1	2	510
POA4605	1	3	192
POA4605	1	4	180
POA4605	1	5	105
POA4605	1	6	125
POA4606	0	1	288
POA4606	0	2	23
POA4606	1	2	357
POA4606	1	3	112
POA4606	1	4	104
POA4606	1	5	44
POA4606	1	6	26
POA4608	0	1	92
POA4608	0	2	9
POA4608	1	2	140
POA4608	1	3	33
POA4608	1	4	33
POA4608	1	5	22
POA4608	1	6	10
POA4610	0	1	1477
POA4610	0	2	161
POA4610	0	3	39
POA4610	0	4	6
POA4610	1	2	1979
POA4610	1	3	743
POA4610	1	4	647
POA4610	1	5	354
POA4610	1	6	175
POA4611	0	1	11
POA4611	1	2	9
POA4611	1	3	3
POA4611	1	4	8
POA4611	1	5	6
POA4612	0	1	36
POA4612	1	2	40
POA4612	1	3	9
POA4612	1	4	4
POA4612	1	5	7
POA4612	1	6	3
POA4613	0	1	116
POA4613	0	2	6
POA4613	1	2	140
POA4613	1	3	34
POA4613	1	4	20
POA4613	1	5	16
POA4613	1	6	14
POA4614	0	1	161
POA4614	0	2	20
POA4614	1	2	173
POA4614	1	3	50
POA4614	1	4	27
POA4614	1	5	19
POA4614	1	6	16
POA4615	0	1	781
POA4615	0	2	105
POA4615	0	3	5
POA4615	1	2	1049
POA4615	1	3	308
POA4615	1	4	241
POA4615	1	5	141
POA4615	1	6	88
POA4620	0	1	45
POA4620	0	2	3
POA4620	1	2	54
POA4620	1	3	22
POA4620	1	4	15
POA4620	1	5	10
POA4620	1	6	3
POA4621	0	1	236
POA4621	0	2	12
POA4621	0	6	4
POA4621	1	2	272
POA4621	1	3	82
POA4621	1	4	65
POA4621	1	5	28
POA4621	1	6	16
POA4625	0	1	304
POA4625	0	2	23
POA4625	0	5	3
POA4625	1	2	361
POA4625	1	3	137
POA4625	1	4	100
POA4625	1	5	50
POA4625	1	6	30
POA4626	0	1	234
POA4626	0	2	19
POA4626	0	3	16
POA4626	0	4	9
POA4626	0	5	3
POA4626	0	6	4
POA4626	1	2	280
POA4626	1	3	92
POA4626	1	4	78
POA4626	1	5	44
POA4626	1	6	24
POA4627	0	1	86
POA4627	0	2	13
POA4627	1	2	106
POA4627	1	3	34
POA4627	1	4	26
POA4627	1	5	26
POA4627	1	6	5
POA4630	0	1	286
POA4630	0	2	15
POA4630	1	2	356
POA4630	1	3	94
POA4630	1	4	88
POA4630	1	5	56
POA4630	1	6	14
POA4650	0	1	3616
POA4650	0	2	388
POA4650	0	3	41
POA4650	0	4	10
POA4650	1	2	4782
POA4650	1	3	1636
POA4650	1	4	1367
POA4650	1	5	625
POA4650	1	6	362
POA4655	0	1	5971
POA4655	0	2	728
POA4655	0	3	85
POA4655	0	4	10
POA4655	0	5	3
POA4655	1	2	9096
POA4655	1	3	2901
POA4655	1	4	2427
POA4655	1	5	1113
POA4655	1	6	615
POA4659	0	1	528
POA4659	0	2	72
POA4659	0	3	3
POA4659	1	2	931
POA4659	1	3	198
POA4659	1	4	131
POA4659	1	5	61
POA4659	1	6	32
POA4660	0	1	673
POA4660	0	2	79
POA4660	0	3	7
POA4660	1	2	1268
POA4660	1	3	309
POA4660	1	4	230
POA4660	1	5	112
POA4660	1	6	78
POA4662	0	1	66
POA4662	0	2	6
POA4662	1	2	90
POA4662	1	3	37
POA4662	1	4	39
POA4662	1	5	16
POA4662	1	6	13
POA4670	0	1	7990
POA4670	0	2	854
POA4670	0	3	125
POA4670	0	4	40
POA4670	0	5	12
POA4670	0	6	12
POA4670	1	2	11032
POA4670	1	3	4050
POA4670	1	4	3586
POA4670	1	5	1617
POA4670	1	6	821
POA4671	0	1	653
POA4671	0	2	70
POA4671	0	3	4
POA4671	1	2	876
POA4671	1	3	273
POA4671	1	4	227
POA4671	1	5	112
POA4671	1	6	64
POA4673	0	1	60
POA4673	0	2	4
POA4673	1	2	108
POA4673	1	3	34
POA4673	1	4	27
POA4673	1	5	12
POA4673	1	6	10
POA4674	0	1	165
POA4674	0	2	30
POA4674	1	2	239
POA4674	1	3	73
POA4674	1	4	35
POA4674	1	5	19
POA4674	1	6	17
POA4676	0	1	20
POA4676	1	2	25
POA4676	1	3	8
POA4676	1	4	7
POA4676	1	5	4
POA4677	0	1	369
POA4677	0	2	40
POA4677	0	3	3
POA4677	1	2	505
POA4677	1	3	165
POA4677	1	4	159
POA4677	1	5	59
POA4677	1	6	30
POA4678	0	1	84
POA4678	0	2	4
POA4678	1	2	154
POA4678	1	3	48
POA4678	1	4	34
POA4678	1	5	11
POA4678	1	6	5
POA4680	0	1	4065
POA4680	0	2	473
POA4680	0	3	83
POA4680	0	4	18
POA4680	0	5	3
POA4680	1	2	5873
POA4680	1	3	3004
POA4680	1	4	3149
POA4680	1	5	1312
POA4680	1	6	575
POA4694	0	1	14
POA4694	1	2	27
POA4694	1	3	9
POA4694	1	4	7
POA4694	1	5	5
POA4694	1	6	3
POA4695	0	1	99
POA4695	0	2	6
POA4695	1	2	156
POA4695	1	3	51
POA4695	1	4	49
POA4695	1	5	27
POA4695	1	6	17
POA4697	0	1	18
POA4697	1	2	15
POA4697	1	3	9
POA4697	1	4	15
POA4699	0	1	29
POA4699	0	2	8
POA4699	1	2	58
POA4699	1	3	16
POA4699	1	4	24
POA4699	1	5	8
POA4699	1	6	10
POA4700	0	1	2062
POA4700	0	2	232
POA4700	0	3	39
POA4700	0	4	11
POA4700	1	2	1891
POA4700	1	3	839
POA4700	1	4	774
POA4700	1	5	311
POA4700	1	6	126
POA4701	0	1	3956
POA4701	0	2	390
POA4701	0	3	91
POA4701	0	4	33
POA4701	0	5	12
POA4701	0	6	10
POA4701	1	2	4799
POA4701	1	3	2367
POA4701	1	4	2317
POA4701	1	5	940
POA4701	1	6	512
POA4702	0	1	2043
POA4702	0	2	200
POA4702	0	3	20
POA4702	1	2	3229
POA4702	1	3	1486
POA4702	1	4	1385
POA4702	1	5	701
POA4702	1	6	411
POA4703	0	1	2049
POA4703	0	2	206
POA4703	0	3	23
POA4703	0	4	4
POA4703	1	2	2897
POA4703	1	3	1148
POA4703	1	4	1087
POA4703	1	5	509
POA4703	1	6	213
POA4704	0	1	18
POA4704	1	2	20
POA4704	1	3	9
POA4704	1	4	7
POA4705	0	1	30
POA4705	0	2	5
POA4705	1	2	52
POA4705	1	3	15
POA4705	1	4	13
POA4705	1	5	11
POA4705	1	6	3
POA4706	0	1	22
POA4706	1	2	6
POA4706	1	5	3
POA4707	0	1	43
POA4707	0	2	3
POA4707	1	2	46
POA4707	1	3	8
POA4707	1	4	12
POA4707	1	5	4
POA4709	0	1	34
POA4709	0	2	4
POA4709	1	2	73
POA4709	1	3	37
POA4709	1	4	78
POA4709	1	5	37
POA4709	1	6	23
POA4710	0	1	491
POA4710	0	2	49
POA4710	0	3	6
POA4710	1	2	639
POA4710	1	3	257
POA4710	1	4	197
POA4710	1	5	102
POA4710	1	6	50
POA4711	0	1	61
POA4711	1	2	179
POA4711	1	3	86
POA4711	1	4	116
POA4711	1	5	58
POA4711	1	6	41
POA4712	0	1	47
POA4712	0	2	3
POA4712	1	2	31
POA4712	1	3	15
POA4712	1	4	6
POA4712	1	5	4
POA4712	1	6	5
POA4713	0	1	56
POA4713	0	2	4
POA4713	1	2	41
POA4713	1	3	42
POA4713	1	4	37
POA4713	1	5	25
POA4713	1	6	45
POA4714	0	1	455
POA4714	0	2	50
POA4714	0	3	3
POA4714	1	2	405
POA4714	1	3	142
POA4714	1	4	86
POA4714	1	5	41
POA4714	1	6	37
POA4715	0	1	539
POA4715	0	2	62
POA4715	0	3	16
POA4715	0	4	8
POA4715	0	5	3
POA4715	0	6	4
POA4715	1	2	759
POA4715	1	3	332
POA4715	1	4	434
POA4715	1	5	158
POA4715	1	6	103
POA4716	0	1	82
POA4716	0	2	3
POA4716	0	3	3
POA4716	1	2	109
POA4716	1	3	46
POA4716	1	4	40
POA4716	1	5	26
POA4716	1	6	11
POA4717	0	1	352
POA4717	0	2	48
POA4717	0	3	5
POA4717	1	2	382
POA4717	1	3	231
POA4717	1	4	245
POA4717	1	5	127
POA4717	1	6	57
POA4718	0	1	200
POA4718	0	2	19
POA4718	1	2	259
POA4718	1	3	106
POA4718	1	4	104
POA4718	1	5	63
POA4718	1	6	32
POA4719	0	1	136
POA4719	0	2	8
POA4719	1	2	127
POA4719	1	3	44
POA4719	1	4	43
POA4719	1	5	19
POA4719	1	6	9
POA4720	0	1	951
POA4720	0	2	113
POA4720	0	3	25
POA4720	0	4	5
POA4720	1	2	1292
POA4720	1	3	691
POA4720	1	4	853
POA4720	1	5	393
POA4720	1	6	185
POA4721	0	1	301
POA4721	0	2	16
POA4721	0	3	8
POA4721	1	2	391
POA4721	1	3	174
POA4721	1	4	181
