POA_CODE_2016	MaxSchoolingCompleted	adults
POA5630	Year 11	35
POA5630	Year 12	38
POA5631	Did not go to school	4
POA5631	Year 8	51
POA5631	Year 9	51
POA5631	Year 10	112
POA5631	Year 11	198
POA5631	Year 12	323
POA5632	Year 8	6
POA5632	Year 9	8
POA5632	Year 10	25
POA5632	Year 11	46
POA5632	Year 12	79
POA5633	Year 8	22
POA5633	Year 9	14
POA5633	Year 10	56
POA5633	Year 11	41
POA5633	Year 12	97
POA5640	Did not go to school	6
POA5640	Year 8	85
POA5640	Year 9	51
POA5640	Year 10	134
POA5640	Year 11	181
POA5640	Year 12	300
POA5641	Year 8	86
POA5641	Year 9	40
POA5641	Year 10	123
POA5641	Year 11	174
POA5641	Year 12	292
POA5642	Year 8	5
POA5642	Year 9	4
POA5642	Year 10	29
POA5642	Year 11	58
POA5642	Year 12	60
POA5650	Year 8	6
POA5650	Year 9	7
POA5650	Year 10	19
POA5650	Year 11	30
POA5650	Year 12	51
POA5651	Year 8	4
POA5651	Year 9	4
POA5651	Year 10	11
POA5651	Year 11	14
POA5651	Year 12	18
POA5652	Year 8	33
POA5652	Year 9	43
POA5652	Year 10	97
POA5652	Year 11	131
POA5652	Year 12	199
POA5653	Year 9	3
POA5653	Year 10	13
POA5653	Year 11	17
POA5653	Year 12	21
POA5654	Year 8	16
POA5654	Year 9	15
POA5654	Year 10	45
POA5654	Year 11	27
POA5654	Year 12	61
POA5655	Year 8	3
POA5655	Year 9	6
POA5655	Year 10	13
POA5655	Year 11	15
POA5655	Year 12	27
POA5660	Year 9	7
POA5660	Year 10	11
POA5660	Year 11	8
POA5660	Year 12	15
POA5661	Year 8	9
POA5661	Year 9	9
POA5661	Year 10	20
POA5661	Year 11	20
POA5661	Year 12	48
POA5670	Year 8	21
POA5670	Year 9	23
POA5670	Year 10	82
POA5670	Year 11	70
POA5670	Year 12	144
POA5671	Year 8	7
POA5671	Year 9	9
POA5671	Year 10	32
POA5671	Year 11	28
POA5671	Year 12	43
POA5680	Did not go to school	4
POA5680	Year 8	122
POA5680	Year 9	90
POA5680	Year 10	359
POA5680	Year 11	349
POA5680	Year 12	569
POA5690	Did not go to school	7
POA5690	Year 8	235
POA5690	Year 9	200
POA5690	Year 10	550
POA5690	Year 11	565
POA5690	Year 12	837
POA5700	Did not go to school	58
POA5700	Year 8	653
POA5700	Year 9	692
POA5700	Year 10	1739
POA5700	Year 11	2065
POA5700	Year 12	2535
POA5701	Year 11	5
POA5710	Did not go to school	3
POA5710	Year 8	74
POA5710	Year 9	80
POA5710	Year 10	356
POA5710	Year 11	474
POA5710	Year 12	525
POA5713	Year 12	9
POA5715	Year 9	3
POA5715	Year 10	3
POA5715	Year 11	9
POA5715	Year 12	12
POA5717	Year 10	4
POA5717	Year 12	7
POA5719	Year 8	4
POA5719	Year 10	8
POA5719	Year 11	4
POA5719	Year 12	19
POA5720	Year 8	8
POA5720	Year 9	10
POA5720	Year 10	34
POA5720	Year 11	42
POA5720	Year 12	57
POA5722	Year 8	26
POA5722	Year 9	23
POA5722	Year 10	51
POA5722	Year 11	49
POA5722	Year 12	85
POA5723	Did not go to school	25
POA5723	Year 8	122
POA5723	Year 9	85
POA5723	Year 10	301
POA5723	Year 11	264
POA5723	Year 12	588
POA5724	Did not go to school	27
POA5724	Year 8	31
POA5724	Year 9	43
POA5724	Year 10	60
POA5724	Year 11	45
POA5724	Year 12	71
POA5725	Did not go to school	3
POA5725	Year 8	35
POA5725	Year 9	96
POA5725	Year 10	508
POA5725	Year 11	625
POA5725	Year 12	1284
POA5730	Year 8	3
POA5730	Year 9	4
POA5730	Year 10	18
POA5730	Year 11	17
POA5730	Year 12	26
POA5731	Year 8	13
POA5731	Year 9	6
POA5731	Year 10	66
POA5731	Year 11	102
POA5731	Year 12	133
POA5732	Did not go to school	4
POA5732	Year 8	8
POA5732	Year 9	12
POA5732	Year 10	40
POA5732	Year 11	31
POA5732	Year 12	61
POA5733	Year 8	17
POA5733	Year 9	18
POA5733	Year 10	31
POA5733	Year 11	32
POA5733	Year 12	63
POA5734	Did not go to school	3
POA5734	Year 8	15
POA5734	Year 9	12
POA5734	Year 10	18
POA5734	Year 11	20
POA5734	Year 12	28
POA6000	Did not go to school	73
POA6000	Year 8	173
POA6000	Year 9	163
POA6000	Year 10	710
POA6000	Year 11	561
POA6000	Year 12	7173
POA6003	Did not go to school	16
POA6003	Year 8	50
POA6003	Year 9	47
POA6003	Year 10	238
POA6003	Year 11	156
POA6003	Year 12	2130
POA6004	Did not go to school	36
POA6004	Year 8	102
POA6004	Year 9	145
POA6004	Year 10	788
POA6004	Year 11	485
POA6004	Year 12	6848
POA6005	Did not go to school	30
POA6005	Year 8	77
POA6005	Year 9	74
POA6005	Year 10	356
POA6005	Year 11	257
POA6005	Year 12	3659
POA6006	Did not go to school	68
POA6006	Year 8	367
POA6006	Year 9	184
POA6006	Year 10	794
POA6006	Year 11	405
POA6006	Year 12	4880
POA6007	Did not go to school	25
POA6007	Year 8	132
POA6007	Year 9	91
POA6007	Year 10	516
POA6007	Year 11	333
POA6007	Year 12	4472
POA6008	Did not go to school	19
POA6008	Year 8	185
POA6008	Year 9	230
POA6008	Year 10	1098
POA6008	Year 11	684
POA6008	Year 12	9317
POA6009	Did not go to school	25
POA6009	Year 8	153
POA6009	Year 9	307
POA6009	Year 10	983
POA6009	Year 11	594
POA6009	Year 12	12564
POA6010	Did not go to school	20
POA6010	Year 8	137
POA6010	Year 9	414
POA6010	Year 10	1409
POA6010	Year 11	793
POA6010	Year 12	9940
POA6011	Did not go to school	3
POA6011	Year 8	83
POA6011	Year 9	214
POA6011	Year 10	605
POA6011	Year 11	390
POA6011	Year 12	5528
POA6012	Did not go to school	24
POA6012	Year 8	83
POA6012	Year 9	221
POA6012	Year 10	713
POA6012	Year 11	445
POA6012	Year 12	5046
POA6014	Did not go to school	34
POA6014	Year 8	252
POA6014	Year 9	449
POA6014	Year 10	1688
POA6014	Year 11	887
POA6014	Year 12	11957
POA6015	Did not go to school	4
POA6015	Year 8	90
POA6015	Year 9	203
POA6015	Year 10	607
POA6015	Year 11	307
POA6015	Year 12	3778
POA6016	Did not go to school	55
POA6016	Year 8	256
POA6016	Year 9	191
POA6016	Year 10	927
POA6016	Year 11	444
POA6016	Year 12	5509
POA6017	Did not go to school	38
POA6017	Year 8	131
POA6017	Year 9	108
POA6017	Year 10	474
POA6017	Year 11	246
POA6017	Year 12	2296
POA6018	Did not go to school	81
POA6018	Year 8	751
POA6018	Year 9	1119
POA6018	Year 10	4415
POA6018	Year 11	2292
POA6018	Year 12	19833
POA6019	Did not go to school	29
POA6019	Year 8	268
POA6019	Year 9	514
POA6019	Year 10	2258
POA6019	Year 11	1424
POA6019	Year 12	12326
POA6020	Did not go to school	24
POA6020	Year 8	295
POA6020	Year 9	585
POA6020	Year 10	3068
POA6020	Year 11	1434
POA6020	Year 12	10579
POA6021	Did not go to school	281
POA6021	Year 8	1207
POA6021	Year 9	648
POA6021	Year 10	2921
POA6021	Year 11	1265
POA6021	Year 12	9055
POA6022	Did not go to school	21
POA6022	Year 8	122
POA6022	Year 9	161
POA6022	Year 10	884
POA6022	Year 11	392
POA6022	Year 12	2245
POA6023	Did not go to school	19
POA6023	Year 8	224
POA6023	Year 9	435
POA6023	Year 10	2089
POA6023	Year 11	1083
POA6023	Year 12	7623
POA6024	Did not go to school	45
POA6024	Year 8	280
POA6024	Year 9	440
POA6024	Year 10	2356
POA6024	Year 11	1086
POA6024	Year 12	6046
POA6025	Did not go to school	35
POA6025	Year 8	426
POA6025	Year 9	949
POA6025	Year 10	4815
POA6025	Year 11	2460
POA6025	Year 12	14251
POA6026	Did not go to school	21
POA6026	Year 8	432
POA6026	Year 9	782
POA6026	Year 10	3915
POA6026	Year 11	1905
POA6026	Year 12	10247
POA6027	Did not go to school	93
POA6027	Year 8	637
POA6027	Year 9	1184
POA6027	Year 10	6783
POA6027	Year 11	3619
POA6027	Year 12	19808
POA6028	Did not go to school	34
POA6028	Year 8	222
POA6028	Year 9	595
POA6028	Year 10	3338
POA6028	Year 11	2029
POA6028	Year 12	10797
POA6029	Year 8	46
POA6029	Year 9	93
POA6029	Year 10	321
POA6029	Year 11	183
POA6029	Year 12	1525
POA6030	Did not go to school	142
POA6030	Year 8	647
POA6030	Year 9	1358
POA6030	Year 10	6559
POA6030	Year 11	3549
POA6030	Year 12	16047
POA6031	Did not go to school	65
POA6031	Year 8	173
POA6031	Year 9	435
POA6031	Year 10	2307
POA6031	Year 11	1529
POA6031	Year 12	7048
POA6032	Did not go to school	3
POA6032	Year 8	7
POA6032	Year 9	6
POA6032	Year 10	33
POA6032	Year 11	21
POA6032	Year 12	82
POA6033	Did not go to school	13
POA6033	Year 8	9
POA6033	Year 9	27
POA6033	Year 10	109
POA6033	Year 11	27
POA6033	Year 12	135
POA6034	Year 8	12
POA6034	Year 9	33
POA6034	Year 10	247
POA6034	Year 11	156
POA6034	Year 12	683
POA6035	Did not go to school	22
POA6035	Year 8	113
POA6035	Year 9	301
POA6035	Year 10	1598
POA6035	Year 11	844
POA6035	Year 12	2967
POA6036	Did not go to school	32
POA6036	Year 8	140
POA6036	Year 9	467
POA6036	Year 10	2311
POA6036	Year 11	1389
POA6036	Year 12	6056
POA6037	Did not go to school	4
POA6037	Year 8	73
POA6037	Year 9	156
POA6037	Year 10	641
POA6037	Year 11	254
POA6037	Year 12	939
POA6038	Did not go to school	6
POA6038	Year 8	37
POA6038	Year 9	109
POA6038	Year 10	788
POA6038	Year 11	504
POA6038	Year 12	2732
POA6041	Did not go to school	7
POA6041	Year 8	48
POA6041	Year 9	77
POA6041	Year 10	408
POA6041	Year 11	117
POA6041	Year 12	432
POA6042	Year 9	13
POA6042	Year 10	20
POA6042	Year 11	13
POA6042	Year 12	22
POA6043	Did not go to school	3
POA6043	Year 8	12
POA6043	Year 9	17
POA6043	Year 10	61
POA6043	Year 11	27
POA6043	Year 12	55
POA6044	Did not go to school	9
POA6044	Year 8	55
POA6044	Year 9	82
POA6044	Year 10	359
POA6044	Year 11	114
POA6044	Year 12	348
POA6050	Did not go to school	63
POA6050	Year 8	379
POA6050	Year 9	388
POA6050	Year 10	1481
POA6050	Year 11	780
POA6050	Year 12	8715
POA6051	Did not go to school	84
POA6051	Year 8	238
POA6051	Year 9	227
POA6051	Year 10	1213
POA6051	Year 11	675
POA6051	Year 12	7450
POA6052	Did not go to school	50
POA6052	Year 8	298
POA6052	Year 9	298
POA6052	Year 10	1332
POA6052	Year 11	653
POA6052	Year 12	5772
POA6053	Did not go to school	98
POA6053	Year 8	400
POA6053	Year 9	484
POA6053	Year 10	1863
POA6053	Year 11	958
POA6053	Year 12	7157
POA6054	Did not go to school	122
POA6054	Year 8	762
POA6054	Year 9	808
POA6054	Year 10	3512
POA6054	Year 11	1601
POA6054	Year 12	8445
POA6055	Did not go to school	118
POA6055	Year 8	383
POA6055	Year 9	679
POA6055	Year 10	3170
POA6055	Year 11	1604
POA6055	Year 12	8917
POA6056	Did not go to school	170
POA6056	Year 8	1438
POA6056	Year 9	1811
POA6056	Year 10	8265
POA6056	Year 11	3634
POA6056	Year 12	13823
POA6057	Did not go to school	51
POA6057	Year 8	419
POA6057	Year 9	723
POA6057	Year 10	3662
POA6057	Year 11	1732
POA6057	Year 12	5860
POA6058	Did not go to school	61
POA6058	Year 8	314
POA6058	Year 9	629
POA6058	Year 10	2736
POA6058	Year 11	1275
POA6058	Year 12	4538
POA6059	Did not go to school	247
POA6059	Year 8	1054
POA6059	Year 9	801
POA6059	Year 10	3286
POA6059	Year 11	1490
POA6059	Year 12	11600
POA6060	Did not go to school	187
POA6060	Year 8	892
POA6060	Year 9	642
POA6060	Year 10	2709
POA6060	Year 11	1451
POA6060	Year 12	12509
POA6061	Did not go to school	823
POA6061	Year 8	1845
POA6061	Year 9	1252
POA6061	Year 10	5079
POA6061	Year 11	2653
POA6061	Year 12	16552
POA6062	Did not go to school	380
POA6062	Year 8	1559
POA6062	Year 9	1164
POA6062	Year 10	5356
POA6062	Year 11	2271
POA6062	Year 12	14756
POA6063	Did not go to school	213
POA6063	Year 8	499
POA6063	Year 9	545
POA6063	Year 10	2521
POA6063	Year 11	1193
POA6063	Year 12	5457
POA6064	Did not go to school	780
POA6064	Year 8	1591
POA6064	Year 9	1361
POA6064	Year 10	5377
POA6064	Year 11	2583
POA6064	Year 12	11419
POA6065	Did not go to school	343
POA6065	Year 8	1252
POA6065	Year 9	1997
POA6065	Year 10	9845
POA6065	Year 11	5163
POA6065	Year 12	26331
POA6066	Did not go to school	220
POA6066	Year 8	626
POA6066	Year 9	763
POA6066	Year 10	3457
POA6066	Year 11	1726
POA6066	Year 12	7404
POA6067	Year 10	4
POA6067	Year 11	3
POA6067	Year 12	10
POA6068	Year 12	4
POA6069	Did not go to school	119
POA6069	Year 8	566
POA6069	Year 9	1182
POA6069	Year 10	6351
POA6069	Year 11	3526
POA6069	Year 12	15099
POA6070	Did not go to school	3
POA6070	Year 8	30
POA6070	Year 9	100
POA6070	Year 10	511
POA6070	Year 11	233
POA6070	Year 12	1858
POA6071	Did not go to school	5
POA6071	Year 8	51
POA6071	Year 9	124
POA6071	Year 10	612
POA6071	Year 11	249
POA6071	Year 12	1583
POA6072	Year 8	10
POA6072	Year 9	22
POA6072	Year 10	166
POA6072	Year 11	75
POA6072	Year 12	351
POA6073	Did not go to school	12
POA6073	Year 8	72
POA6073	Year 9	137
POA6073	Year 10	627
POA6073	Year 11	262
POA6073	Year 12	1226
POA6074	Year 8	21
POA6074	Year 9	44
POA6074	Year 10	231
POA6074	Year 11	103
POA6074	Year 12	362
POA6076	Did not go to school	41
POA6076	Year 8	486
POA6076	Year 9	793
POA6076	Year 10	3838
POA6076	Year 11	1884
POA6076	Year 12	9732
POA6077	Did not go to school	8
POA6077	Year 8	62
POA6077	Year 9	72
POA6077	Year 10	354
POA6077	Year 11	133
POA6077	Year 12	513
POA6078	Did not go to school	9
POA6078	Year 8	20
POA6078	Year 9	34
POA6078	Year 10	217
POA6078	Year 11	93
POA6078	Year 12	337
POA6079	Year 8	3
POA6079	Year 9	4
POA6079	Year 10	10
POA6079	Year 12	6
POA6081	Did not go to school	12
POA6081	Year 8	60
POA6081	Year 9	185
POA6081	Year 10	925
POA6081	Year 11	429
POA6081	Year 12	1911
POA6082	Did not go to school	10
POA6082	Year 8	70
POA6082	Year 9	149
POA6082	Year 10	690
POA6082	Year 11	320
POA6082	Year 12	1164
POA6083	Did not go to school	3
POA6083	Year 8	62
POA6083	Year 9	132
POA6083	Year 10	797
POA6083	Year 11	342
POA6083	Year 12	1328
POA6084	Did not go to school	7
POA6084	Year 8	169
POA6084	Year 9	329
POA6084	Year 10	1871
POA6084	Year 11	845
POA6084	Year 12	2542
POA6090	Year 11	3
POA6090	Year 12	3
POA6100	Did not go to school	71
POA6100	Year 8	283
POA6100	Year 9	286
POA6100	Year 10	1499
POA6100	Year 11	828
POA6100	Year 12	8456
POA6101	Did not go to school	132
POA6101	Year 8	373
POA6101	Year 9	390
POA6101	Year 10	1735
POA6101	Year 11	938
POA6101	Year 12	8864
POA6102	Did not go to school	124
POA6102	Year 8	447
POA6102	Year 9	389
POA6102	Year 10	1257
POA6102	Year 11	658
POA6102	Year 12	7529
POA6103	Did not go to school	117
POA6103	Year 8	298
POA6103	Year 9	274
POA6103	Year 10	1141
POA6103	Year 11	639
POA6103	Year 12	5221
POA6104	Did not go to school	110
POA6104	Year 8	492
POA6104	Year 9	491
POA6104	Year 10	2111
POA6104	Year 11	1061
POA6104	Year 12	6302
POA6105	Did not go to school	176
POA6105	Year 8	570
POA6105	Year 9	563
POA6105	Year 10	2262
POA6105	Year 11	1078
POA6105	Year 12	6270
POA6106	Year 10	8
POA6106	Year 12	3
POA6107	Did not go to school	465
POA6107	Year 8	1342
POA6107	Year 9	1354
POA6107	Year 10	5619
POA6107	Year 11	2768
POA6107	Year 12	21095
POA6108	Did not go to school	212
POA6108	Year 8	701
POA6108	Year 9	940
POA6108	Year 10	4278
POA6108	Year 11	2077
POA6108	Year 12	9352
POA6109	Did not go to school	239
POA6109	Year 8	563
POA6109	Year 9	545
POA6109	Year 10	2328
POA6109	Year 11	1006
POA6109	Year 12	4127
POA6110	Did not go to school	367
POA6110	Year 8	1166
POA6110	Year 9	1760
POA6110	Year 10	7536
POA6110	Year 11	3506
POA6110	Year 12	14858
POA6111	Did not go to school	124
POA6111	Year 8	534
POA6111	Year 9	947
POA6111	Year 10	5040
POA6111	Year 11	2201
POA6111	Year 12	8271
POA6112	Did not go to school	248
POA6112	Year 8	1106
POA6112	Year 9	2032
POA6112	Year 10	9962
POA6112	Year 11	4753
POA6112	Year 12	21759
POA6121	Did not go to school	6
POA6121	Year 8	70
POA6121	Year 9	128
POA6121	Year 10	754
POA6121	Year 11	300
POA6121	Year 12	993
POA6122	Did not go to school	40
POA6122	Year 8	284
POA6122	Year 9	616
POA6122	Year 10	3389
POA6122	Year 11	1710
POA6122	Year 12	5959
POA6123	Year 8	34
POA6123	Year 9	84
POA6123	Year 10	400
POA6123	Year 11	177
POA6123	Year 12	406
POA6124	Year 8	15
POA6124	Year 9	50
POA6124	Year 10	265
POA6124	Year 11	125
POA6124	Year 12	396
POA6125	Did not go to school	4
POA6125	Year 8	82
POA6125	Year 9	154
POA6125	Year 10	792
POA6125	Year 11	297
POA6125	Year 12	944
POA6126	Did not go to school	3
POA6126	Year 8	10
POA6126	Year 9	9
POA6126	Year 10	75
POA6126	Year 11	16
POA6126	Year 12	109
POA6147	Did not go to school	202
POA6147	Year 8	535
POA6147	Year 9	575
POA6147	Year 10	2293
POA6147	Year 11	1114
POA6147	Year 12	6974
POA6148	Did not go to school	78
POA6148	Year 8	412
POA6148	Year 9	583
POA6148	Year 10	2389
POA6148	Year 11	1143
POA6148	Year 12	9120
POA6149	Did not go to school	64
POA6149	Year 8	318
POA6149	Year 9	560
POA6149	Year 10	2512
POA6149	Year 11	1214
POA6149	Year 12	9922
POA6150	Did not go to school	61
POA6150	Year 8	251
POA6150	Year 9	336
POA6150	Year 10	1456
POA6150	Year 11	714
POA6150	Year 12	7629
POA6151	Did not go to school	29
POA6151	Year 8	200
POA6151	Year 9	370
POA6151	Year 10	1619
POA6151	Year 11	901
POA6151	Year 12	9672
POA6152	Did not go to school	108
POA6152	Year 8	442
POA6152	Year 9	688
POA6152	Year 10	2695
POA6152	Year 11	1406
POA6152	Year 12	14686
POA6153	Did not go to school	41
POA6153	Year 8	300
POA6153	Year 9	550
POA6153	Year 10	2184
POA6153	Year 11	1069
POA6153	Year 12	11403
POA6154	Did not go to school	27
POA6154	Year 8	240
POA6154	Year 9	321
POA6154	Year 10	1255
POA6154	Year 11	572
POA6154	Year 12	5170
POA6155	Did not go to school	261
POA6155	Year 8	972
POA6155	Year 9	1532
POA6155	Year 10	6450
POA6155	Year 11	3372
POA6155	Year 12	25350
POA6156	Did not go to school	44
POA6156	Year 8	426
POA6156	Year 9	599
POA6156	Year 10	2323
POA6156	Year 11	1156
POA6156	Year 12	8002
POA6157	Did not go to school	31
POA6157	Year 8	299
POA6157	Year 9	422
POA6157	Year 10	1839
POA6157	Year 11	838
POA6157	Year 12	6844
POA6158	Did not go to school	13
POA6158	Year 8	157
POA6158	Year 9	171
POA6158	Year 10	737
POA6158	Year 11	386
POA6158	Year 12	4070
POA6159	Did not go to school	8
POA6159	Year 8	41
POA6159	Year 9	74
POA6159	Year 10	361
POA6159	Year 11	197
POA6159	Year 12	1905
POA6160	Did not go to school	37
POA6160	Year 8	226
POA6160	Year 9	212
POA6160	Year 10	872
POA6160	Year 11	476
POA6160	Year 12	4517
POA6161	Year 10	21
POA6161	Year 11	4
POA6161	Year 12	67
POA6162	Did not go to school	86
POA6162	Year 8	575
POA6162	Year 9	342
POA6162	Year 10	1311
POA6162	Year 11	677
POA6162	Year 12	5524
POA6163	Did not go to school	340
POA6163	Year 8	2231
POA6163	Year 9	2039
POA6163	Year 10	8366
POA6163	Year 11	3632
POA6163	Year 12	22007
POA6164	Did not go to school	216
POA6164	Year 8	1000
POA6164	Year 9	1775
POA6164	Year 10	8478
POA6164	Year 11	4488
POA6164	Year 12	25119
POA6165	Year 8	4
POA6165	Year 9	3
POA6165	Year 10	27
POA6165	Year 11	12
POA6165	Year 12	17
POA6166	Did not go to school	42
POA6166	Year 8	391
POA6166	Year 9	392
POA6166	Year 10	1927
POA6166	Year 11	808
POA6166	Year 12	3720
POA6167	Did not go to school	90
POA6167	Year 8	671
POA6167	Year 9	1141
POA6167	Year 10	5059
POA6167	Year 11	2350
POA6167	Year 12	8429
POA6168	Did not go to school	71
POA6168	Year 8	808
POA6168	Year 9	1278
POA6168	Year 10	5848
POA6168	Year 11	2483
POA6168	Year 12	7431
POA6169	Did not go to school	65
POA6169	Year 8	886
POA6169	Year 9	1579
POA6169	Year 10	7721
POA6169	Year 11	3641
POA6169	Year 12	11447
POA6170	Did not go to school	40
POA6170	Year 8	181
POA6170	Year 9	358
POA6170	Year 10	1916
POA6170	Year 11	1021
POA6170	Year 12	5182
POA6171	Did not go to school	48
POA6171	Year 8	382
POA6171	Year 9	913
POA6171	Year 10	5224
POA6171	Year 11	2970
POA6171	Year 12	11420
POA6172	Did not go to school	18
POA6172	Year 8	246
POA6172	Year 9	546
POA6172	Year 10	2756
POA6172	Year 11	1448
POA6172	Year 12	4450
POA6173	Did not go to school	8
POA6173	Year 8	99
POA6173	Year 9	347
POA6173	Year 10	1971
POA6173	Year 11	1229
POA6173	Year 12	4481
POA6174	Did not go to school	3
POA6174	Year 8	57
POA6174	Year 9	119
POA6174	Year 10	718
POA6174	Year 11	363
POA6174	Year 12	1306
POA6175	Did not go to school	9
POA6175	Year 8	46
POA6175	Year 9	117
POA6175	Year 10	783
POA6175	Year 11	352
POA6175	Year 12	1288
POA6176	Year 8	35
POA6176	Year 9	41
POA6176	Year 10	239
POA6176	Year 11	137
POA6176	Year 12	509
POA6180	Did not go to school	14
POA6180	Year 8	96
POA6180	Year 9	189
POA6180	Year 10	1005
POA6180	Year 11	543
POA6180	Year 12	1854
POA6181	Year 8	6
POA6181	Year 9	30
POA6181	Year 10	119
POA6181	Year 11	56
POA6181	Year 12	144
POA6207	Did not go to school	3
POA6207	Year 8	18
POA6207	Year 9	57
POA6207	Year 10	260
POA6207	Year 11	104
POA6207	Year 12	307
POA6208	Did not go to school	27
POA6208	Year 8	421
POA6208	Year 9	713
POA6208	Year 10	3000
POA6208	Year 11	1278
POA6208	Year 12	3113
POA6209	Did not go to school	10
POA6209	Year 8	110
POA6209	Year 9	152
POA6209	Year 10	578
POA6209	Year 11	179
POA6209	Year 12	486
POA6210	Did not go to school	146
POA6210	Year 8	2406
POA6210	Year 9	3866
POA6210	Year 10	16095
POA6210	Year 11	6845
POA6210	Year 12	21984
POA6211	Did not go to school	3
POA6211	Year 8	160
POA6211	Year 9	356
POA6211	Year 10	1721
POA6211	Year 11	697
POA6211	Year 12	2270
POA6213	Year 8	26
POA6213	Year 9	33
POA6213	Year 10	173
POA6213	Year 11	59
POA6213	Year 12	217
POA6214	Year 8	22
POA6214	Year 9	36
POA6214	Year 10	152
POA6214	Year 11	66
POA6214	Year 12	172
POA6215	Did not go to school	22
POA6215	Year 8	174
POA6215	Year 9	244
POA6215	Year 10	1055
POA6215	Year 11	424
POA6215	Year 12	1002
POA6218	Year 8	14
POA6218	Year 9	21
POA6218	Year 10	120
POA6218	Year 11	39
POA6218	Year 12	91
POA6220	Did not go to school	26
POA6220	Year 8	225
POA6220	Year 9	252
POA6220	Year 10	1145
POA6220	Year 11	430
POA6220	Year 12	1298
POA6221	Year 8	10
POA6221	Year 9	25
POA6221	Year 10	82
POA6221	Year 11	51
POA6221	Year 12	84
POA6223	Year 8	3
POA6223	Year 9	11
POA6223	Year 10	50
POA6223	Year 11	25
POA6223	Year 12	62
POA6224	Did not go to school	5
POA6224	Year 8	67
POA6224	Year 9	71
POA6224	Year 10	322
POA6224	Year 11	117
POA6224	Year 12	252
POA6225	Did not go to school	16
POA6225	Year 8	375
POA6225	Year 9	551
POA6225	Year 10	2385
POA6225	Year 11	1185
POA6225	Year 12	1990
POA6226	Year 8	20
POA6226	Year 9	36
POA6226	Year 10	179
POA6226	Year 11	94
POA6226	Year 12	280
POA6227	Year 8	16
POA6227	Year 9	27
POA6227	Year 10	162
POA6227	Year 11	72
POA6227	Year 12	253
POA6228	Year 8	4
POA6228	Year 9	8
POA6228	Year 10	59
POA6228	Year 11	15
POA6228	Year 12	35
POA6229	Year 8	16
POA6229	Year 9	17
POA6229	Year 10	62
POA6229	Year 11	14
POA6229	Year 12	49
POA6230	Did not go to school	120
POA6230	Year 8	1365
POA6230	Year 9	2032
POA6230	Year 10	9724
POA6230	Year 11	4065
POA6230	Year 12	13959
POA6232	Did not go to school	26
POA6232	Year 8	297
POA6232	Year 9	533
POA6232	Year 10	2610
POA6232	Year 11	1163
POA6232	Year 12	3093
POA6233	Did not go to school	33
POA6233	Year 8	373
POA6233	Year 9	785
POA6233	Year 10	4306
POA6233	Year 11	1984
POA6233	Year 12	5702
POA6236	Did not go to school	3
POA6236	Year 8	48
POA6236	Year 9	90
POA6236	Year 10	487
POA6236	Year 11	196
POA6236	Year 12	714
POA6237	Year 8	52
POA6237	Year 9	132
POA6237	Year 10	632
POA6237	Year 11	254
POA6237	Year 12	760
POA6239	Did not go to school	15
POA6239	Year 8	137
POA6239	Year 9	204
POA6239	Year 10	1098
POA6239	Year 11	382
POA6239	Year 12	1253
POA6240	Year 8	5
POA6240	Year 9	3
POA6240	Year 10	40
POA6240	Year 11	9
POA6240	Year 12	45
POA6243	Year 9	7
POA6243	Year 10	19
POA6243	Year 11	3
POA6243	Year 12	17
POA6244	Did not go to school	3
POA6244	Year 8	50
POA6244	Year 9	75
POA6244	Year 10	357
POA6244	Year 11	113
POA6244	Year 12	455
POA6251	Did not go to school	5
POA6251	Year 8	13
POA6251	Year 9	20
POA6251	Year 10	117
POA6251	Year 11	22
POA6251	Year 12	94
POA6252	Year 8	9
POA6252	Year 9	10
POA6252	Year 10	36
POA6252	Year 11	12
POA6252	Year 12	45
POA6253	Year 8	16
POA6253	Year 9	22
POA6253	Year 10	141
POA6253	Year 11	67
POA6253	Year 12	247
POA6254	Year 8	19
POA6254	Year 9	28
POA6254	Year 10	132
POA6254	Year 11	57
POA6254	Year 12	125
POA6255	Did not go to school	8
POA6255	Year 8	110
POA6255	Year 9	183
POA6255	Year 10	958
POA6255	Year 11	354
POA6255	Year 12	1282
POA6256	Year 8	12
POA6256	Year 9	20
POA6256	Year 10	75
POA6256	Year 11	34
POA6256	Year 12	148
POA6258	Did not go to school	41
POA6258	Year 8	265
POA6258	Year 9	383
POA6258	Year 10	1491
POA6258	Year 11	693
POA6258	Year 12	1833
POA6260	Did not go to school	9
POA6260	Year 8	47
POA6260	Year 9	63
POA6260	Year 10	310
POA6260	Year 11	121
POA6260	Year 12	443
POA6262	Year 8	30
POA6262	Year 9	48
POA6262	Year 10	180
POA6262	Year 11	49
POA6262	Year 12	235
POA6271	Did not go to school	4
POA6271	Year 8	79
POA6271	Year 9	160
POA6271	Year 10	812
POA6271	Year 11	346
POA6271	Year 12	955
POA6275	Did not go to school	3
POA6275	Year 8	34
POA6275	Year 9	65
POA6275	Year 10	336
POA6275	Year 11	110
POA6275	Year 12	446
POA6280	Did not go to school	81
POA6280	Year 8	808
POA6280	Year 9	1342
POA6280	Year 10	6307
POA6280	Year 11	2765
POA6280	Year 12	9033
POA6281	Did not go to school	7
POA6281	Year 8	87
POA6281	Year 9	194
POA6281	Year 10	1139
POA6281	Year 11	597
POA6281	Year 12	3040
POA6282	Year 8	19
POA6282	Year 9	28
