POA_CODE_2016	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA2842	75-84	0			M	24
POA2842	85+	0			F	6
POA2842	85+	0			M	6
POA2843	15-19				M	6
POA2843	15-19	0			F	28
POA2843	15-19	0			M	32
POA2843	20-24				F	9
POA2843	20-24				M	3
POA2843	20-24	0			F	17
POA2843	20-24	0			M	16
POA2843	20-24	1	0	1	F	3
POA2843	20-24	1	1	0	F	3
POA2843	25-34				F	3
POA2843	25-34				M	6
POA2843	25-34	0			F	20
POA2843	25-34	0			M	29
POA2843	25-34	1	0	1	F	6
POA2843	25-34	1	1	0	F	22
POA2843	25-34	1	1	0	M	13
POA2843	35-44				F	11
POA2843	35-44				M	7
POA2843	35-44	0			F	16
POA2843	35-44	0			M	20
POA2843	35-44	1	0	1	F	3
POA2843	35-44	1	1	0	F	46
POA2843	35-44	1	1	0	M	39
POA2843	45-54				F	15
POA2843	45-54				M	9
POA2843	45-54	0			F	53
POA2843	45-54	0			M	41
POA2843	45-54	1	0	1	F	8
POA2843	45-54	1	0	1	M	3
POA2843	45-54	1	1	0	F	21
POA2843	45-54	1	1	0	M	26
POA2843	55-64				F	13
POA2843	55-64				M	11
POA2843	55-64	0			F	52
POA2843	55-64	0			M	76
POA2843	55-64	1	0	1	F	12
POA2843	55-64	1	0	1	M	3
POA2843	55-64	1	1	0	F	7
POA2843	55-64	1	1	0	M	5
POA2843	65-74				F	11
POA2843	65-74				M	13
POA2843	65-74	0			F	53
POA2843	65-74	0			M	67
POA2843	65-74	1	0	1	F	9
POA2843	65-74	1	0	1	M	9
POA2843	75-84				F	5
POA2843	75-84				M	8
POA2843	75-84	0			F	40
POA2843	75-84	0			M	51
POA2843	85+				M	3
POA2843	85+	0			F	18
POA2843	85+	0			M	9
POA2844	15-19				F	7
POA2844	15-19				M	9
POA2844	15-19	0			F	21
POA2844	15-19	0			M	25
POA2844	15-19	1	0	1	F	4
POA2844	20-24				F	10
POA2844	20-24				M	10
POA2844	20-24	0			F	13
POA2844	20-24	0			M	25
POA2844	20-24	1	0	1	F	6
POA2844	20-24	1	0	1	M	5
POA2844	20-24	1	1	0	F	5
POA2844	25-34				F	5
POA2844	25-34				M	6
POA2844	25-34	0			F	16
POA2844	25-34	0			M	12
POA2844	25-34	1	0	1	M	4
POA2844	25-34	1	1	0	F	34
POA2844	25-34	1	1	0	M	19
POA2844	35-44				F	15
POA2844	35-44				M	9
POA2844	35-44	0			F	11
POA2844	35-44	0			M	16
POA2844	35-44	1	0	1	F	4
POA2844	35-44	1	1	0	F	40
POA2844	35-44	1	1	0	M	29
POA2844	45-54				F	19
POA2844	45-54				M	16
POA2844	45-54	0			F	47
POA2844	45-54	0			M	59
POA2844	45-54	1	0	1	F	12
POA2844	45-54	1	0	1	M	4
POA2844	45-54	1	1	0	F	17
POA2844	45-54	1	1	0	M	18
POA2844	55-64				F	7
POA2844	55-64				M	18
POA2844	55-64	0			F	56
POA2844	55-64	0			M	63
POA2844	55-64	1	0	1	F	15
POA2844	55-64	1	0	1	M	13
POA2844	65-74				F	16
POA2844	65-74				M	25
POA2844	65-74	0			F	73
POA2844	65-74	0			M	92
POA2844	65-74	1	0	1	F	15
POA2844	65-74	1	0	1	M	11
POA2844	75-84				F	27
POA2844	75-84				M	21
POA2844	75-84	0			F	45
POA2844	75-84	0			M	50
POA2844	75-84	1	0	1	M	4
POA2844	85+				F	8
POA2844	85+				M	8
POA2844	85+	0			F	21
POA2844	85+	0			M	17
POA2845	15-19				F	15
POA2845	15-19				M	4
POA2845	15-19	0			F	44
POA2845	15-19	0			M	36
POA2845	15-19	1	0	1	F	8
POA2845	15-19	1	0	1	M	3
POA2845	15-19	1	1	0	F	3
POA2845	15-19	1	1	0	M	3
POA2845	20-24				F	3
POA2845	20-24				M	3
POA2845	20-24	0			F	27
POA2845	20-24	0			M	37
POA2845	20-24	1	0	1	M	4
POA2845	20-24	1	1	0	F	11
POA2845	20-24	1	1	0	M	6
POA2845	25-34				F	11
POA2845	25-34				M	13
POA2845	25-34	0			F	25
POA2845	25-34	0			M	49
POA2845	25-34	1	0	1	F	4
POA2845	25-34	1	0	1	M	3
POA2845	25-34	1	1	0	F	71
POA2845	25-34	1	1	0	M	39
POA2845	25-34	1	1	1	F	3
POA2845	35-44				F	14
POA2845	35-44				M	13
POA2845	35-44	0			F	31
POA2845	35-44	0			M	43
POA2845	35-44	1	0	1	F	7
POA2845	35-44	1	1	0	F	72
POA2845	35-44	1	1	0	M	61
POA2845	35-44	1	1	1	F	3
POA2845	45-54				F	20
POA2845	45-54				M	12
POA2845	45-54	0			F	69
POA2845	45-54	0			M	87
POA2845	45-54	1	0	1	F	24
POA2845	45-54	1	0	1	M	4
POA2845	45-54	1	1	0	F	18
POA2845	45-54	1	1	0	M	18
POA2845	55-64				F	10
POA2845	55-64				M	25
POA2845	55-64	0			F	96
POA2845	55-64	0			M	104
POA2845	55-64	1	0	1	F	24
POA2845	55-64	1	0	1	M	19
POA2845	55-64	1	1	0	F	3
POA2845	55-64	1	1	0	M	5
POA2845	65-74				F	11
POA2845	65-74				M	15
POA2845	65-74	0			F	67
POA2845	65-74	0			M	92
POA2845	65-74	1	0	1	F	7
POA2845	65-74	1	0	1	M	6
POA2845	65-74	1	1	0	F	3
POA2845	65-74	1	1	0	M	5
POA2845	75-84				F	9
POA2845	75-84				M	12
POA2845	75-84	0			F	26
POA2845	75-84	0			M	23
POA2845	75-84	1	0	1	F	3
POA2845	85+				F	5
POA2845	85+				M	6
POA2845	85+	0			F	14
POA2845	85+	0			M	8
POA2846	15-19				M	3
POA2846	15-19	0			F	3
POA2846	15-19	0			M	3
POA2846	20-24	0			M	5
POA2846	25-34				M	4
POA2846	25-34	0			M	7
POA2846	25-34	1	1	0	F	3
POA2846	35-44	0			M	3
POA2846	35-44	1	1	0	F	4
POA2846	35-44	1	1	0	M	4
POA2846	45-54				F	3
POA2846	45-54				M	7
POA2846	45-54	0			F	9
POA2846	45-54	0			M	9
POA2846	45-54	1	1	0	F	7
POA2846	45-54	1	1	0	M	5
POA2846	55-64				F	7
POA2846	55-64				M	9
POA2846	55-64	0			F	21
POA2846	55-64	0			M	24
POA2846	55-64	1	0	1	F	3
POA2846	65-74				F	3
POA2846	65-74				M	3
POA2846	65-74	0			F	17
POA2846	65-74	0			M	23
POA2846	65-74	1	0	1	F	3
POA2846	65-74	1	0	1	M	3
POA2846	75-84				F	3
POA2846	75-84				M	4
POA2846	75-84	0			M	8
POA2846	85+	0			F	3
POA2847	15-19				F	10
POA2847	15-19				M	15
POA2847	15-19	0			F	56
POA2847	15-19	0			M	57
POA2847	15-19	1	0	1	F	3
POA2847	15-19	1	0	1	M	4
POA2847	20-24				F	9
POA2847	20-24				M	5
POA2847	20-24	0			F	30
POA2847	20-24	0			M	39
POA2847	20-24	1	0	1	F	4
POA2847	20-24	1	1	0	F	15
POA2847	20-24	1	1	0	M	3
POA2847	25-34				F	12
POA2847	25-34				M	10
POA2847	25-34	0			F	29
POA2847	25-34	0			M	47
POA2847	25-34	1	0	1	F	10
POA2847	25-34	1	0	1	M	4
POA2847	25-34	1	1	0	F	57
POA2847	25-34	1	1	0	M	36
POA2847	25-34	1	1	1	F	3
POA2847	35-44				F	17
POA2847	35-44				M	19
POA2847	35-44	0			F	46
POA2847	35-44	0			M	42
POA2847	35-44	1	0	1	F	3
POA2847	35-44	1	0	1	M	4
POA2847	35-44	1	1	0	F	69
POA2847	35-44	1	1	0	M	65
POA2847	35-44	1	1	1	F	4
POA2847	45-54				F	9
POA2847	45-54				M	28
POA2847	45-54	0			F	98
POA2847	45-54	0			M	107
POA2847	45-54	1	0	1	F	18
POA2847	45-54	1	0	1	M	14
POA2847	45-54	1	1	0	F	25
POA2847	45-54	1	1	0	M	23
POA2847	55-64				F	27
POA2847	55-64				M	30
POA2847	55-64	0			F	120
POA2847	55-64	0			M	141
POA2847	55-64	1	0	1	F	48
POA2847	55-64	1	0	1	M	19
POA2847	55-64	1	1	0	F	3
POA2847	55-64	1	1	0	M	7
POA2847	65-74				F	26
POA2847	65-74				M	33
POA2847	65-74	0			F	106
POA2847	65-74	0			M	139
POA2847	65-74	1	0	1	F	20
POA2847	65-74	1	0	1	M	17
POA2847	65-74	1	1	0	F	3
POA2847	65-74	1	1	0	M	3
POA2847	75-84				F	16
POA2847	75-84				M	16
POA2847	75-84	0			F	61
POA2847	75-84	0			M	61
POA2847	75-84	1	0	1	F	3
POA2847	75-84	1	1	0	F	3
POA2847	85+				F	8
POA2847	85+				M	7
POA2847	85+	0			F	26
POA2847	85+	0			M	14
POA2848	15-19				F	12
POA2848	15-19				M	9
POA2848	15-19	0			F	29
POA2848	15-19	0			M	37
POA2848	15-19	1	0	1	F	3
POA2848	15-19	1	1	0	M	3
POA2848	20-24				F	3
POA2848	20-24				M	3
POA2848	20-24	0			F	22
POA2848	20-24	0			M	23
POA2848	20-24	1	0	1	M	4
POA2848	20-24	1	1	0	F	4
POA2848	20-24	1	1	0	M	3
POA2848	20-24	1	1	1	F	3
POA2848	25-34				F	3
POA2848	25-34				M	12
POA2848	25-34	0			F	10
POA2848	25-34	0			M	22
POA2848	25-34	1	0	1	F	4
POA2848	25-34	1	0	1	M	3
POA2848	25-34	1	1	0	F	28
POA2848	25-34	1	1	0	M	29
POA2848	25-34	1	1	1	F	3
POA2848	35-44				F	11
POA2848	35-44				M	11
POA2848	35-44	0			F	30
POA2848	35-44	0			M	30
POA2848	35-44	1	1	0	F	50
POA2848	35-44	1	1	0	M	24
POA2848	35-44	1	1	1	F	3
POA2848	45-54				F	19
POA2848	45-54				M	18
POA2848	45-54	0			F	80
POA2848	45-54	0			M	76
POA2848	45-54	1	0	1	F	11
POA2848	45-54	1	0	1	M	6
POA2848	45-54	1	1	0	F	21
POA2848	45-54	1	1	0	M	23
POA2848	45-54	1	1	1	F	3
POA2848	45-54	1	1	1	M	4
POA2848	55-64				F	19
POA2848	55-64				M	26
POA2848	55-64	0			F	83
POA2848	55-64	0			M	115
POA2848	55-64	1	0	1	F	19
POA2848	55-64	1	0	1	M	3
POA2848	55-64	1	1	0	M	3
POA2848	65-74				F	18
POA2848	65-74				M	26
POA2848	65-74	0			F	103
POA2848	65-74	0			M	104
POA2848	65-74	1	0	1	F	10
POA2848	65-74	1	0	1	M	7
POA2848	65-74	1	1	0	M	3
POA2848	75-84				F	15
POA2848	75-84				M	13
POA2848	75-84	0			F	58
POA2848	75-84	0			M	57
POA2848	85+				F	4
POA2848	85+				M	5
POA2848	85+	0			F	17
POA2848	85+	0			M	10
POA2849	15-19				F	3
POA2849	15-19				M	7
POA2849	15-19	0			F	17
POA2849	15-19	0			M	27
POA2849	20-24				F	3
POA2849	20-24	0			F	13
POA2849	20-24	0			M	20
POA2849	20-24	1	0	1	F	3
POA2849	20-24	1	1	0	F	4
POA2849	25-34				F	3
POA2849	25-34				M	4
POA2849	25-34	0			F	15
POA2849	25-34	0			M	32
POA2849	25-34	1	0	1	F	7
POA2849	25-34	1	0	1	M	3
POA2849	25-34	1	1	0	F	36
POA2849	25-34	1	1	0	M	26
POA2849	35-44				F	4
POA2849	35-44				M	3
POA2849	35-44	0			F	28
POA2849	35-44	0			M	29
POA2849	35-44	1	0	1	F	4
POA2849	35-44	1	1	0	F	39
POA2849	35-44	1	1	0	M	31
POA2849	35-44	1	1	1	M	3
POA2849	45-54				F	9
POA2849	45-54				M	17
POA2849	45-54	0			F	71
POA2849	45-54	0			M	84
POA2849	45-54	1	0	1	F	6
POA2849	45-54	1	0	1	M	3
POA2849	45-54	1	1	0	F	25
POA2849	45-54	1	1	0	M	17
POA2849	55-64				F	16
POA2849	55-64				M	3
POA2849	55-64	0			F	90
POA2849	55-64	0			M	99
POA2849	55-64	1	0	1	F	27
POA2849	55-64	1	0	1	M	5
POA2849	55-64	1	1	0	M	8
POA2849	65-74				F	23
POA2849	65-74				M	30
POA2849	65-74	0			F	98
POA2849	65-74	0			M	105
POA2849	65-74	1	0	1	F	14
POA2849	65-74	1	0	1	M	12
POA2849	65-74	1	1	0	M	3
POA2849	75-84				F	10
POA2849	75-84				M	11
POA2849	75-84	0			F	40
POA2849	75-84	0			M	46
POA2849	75-84	1	0	1	F	3
POA2849	85+	0			F	16
POA2849	85+	0			M	14
POA2850	15-19				F	86
POA2850	15-19				M	92
POA2850	15-19	0			F	348
POA2850	15-19	0			M	410
POA2850	15-19	1	0	1	F	31
POA2850	15-19	1	0	1	M	14
POA2850	15-19	1	1	0	F	3
POA2850	15-19	1	1	0	M	3
POA2850	20-24				F	43
POA2850	20-24				M	42
POA2850	20-24	0			F	260
POA2850	20-24	0			M	352
POA2850	20-24	1	0	1	F	34
POA2850	20-24	1	0	1	M	9
POA2850	20-24	1	1	0	F	66
POA2850	20-24	1	1	0	M	28
POA2850	20-24	1	1	1	F	4
POA2850	25-34				F	82
POA2850	25-34				M	112
POA2850	25-34	0			F	304
POA2850	25-34	0			M	495
POA2850	25-34	1	0	1	F	58
POA2850	25-34	1	0	1	M	47
POA2850	25-34	1	1	0	F	540
POA2850	25-34	1	1	0	M	401
POA2850	25-34	1	1	1	F	35
POA2850	25-34	1	1	1	M	9
POA2850	35-44				F	103
POA2850	35-44				M	91
POA2850	35-44	0			F	306
POA2850	35-44	0			M	349
POA2850	35-44	1	0	1	F	33
POA2850	35-44	1	0	1	M	18
POA2850	35-44	1	1	0	F	616
POA2850	35-44	1	1	0	M	510
POA2850	35-44	1	1	1	F	36
POA2850	35-44	1	1	1	M	22
POA2850	45-54				F	106
POA2850	45-54				M	137
POA2850	45-54	0			F	743
POA2850	45-54	0			M	792
POA2850	45-54	1	0	1	F	126
POA2850	45-54	1	0	1	M	59
POA2850	45-54	1	1	0	F	276
POA2850	45-54	1	1	0	M	273
POA2850	45-54	1	1	1	F	14
POA2850	45-54	1	1	1	M	9
POA2850	55-64				F	132
POA2850	55-64				M	137
POA2850	55-64	0			F	751
POA2850	55-64	0			M	847
POA2850	55-64	1	0	1	F	196
POA2850	55-64	1	0	1	M	76
POA2850	55-64	1	1	0	F	16
POA2850	55-64	1	1	0	M	59
POA2850	65-74				F	127
POA2850	65-74				M	124
POA2850	65-74	0			F	682
POA2850	65-74	0			M	735
POA2850	65-74	1	0	1	F	129
POA2850	65-74	1	0	1	M	73
POA2850	65-74	1	1	0	F	12
POA2850	65-74	1	1	0	M	7
POA2850	75-84				F	99
POA2850	75-84				M	62
POA2850	75-84	0			F	406
POA2850	75-84	0			M	372
POA2850	75-84	1	0	1	F	17
POA2850	75-84	1	0	1	M	23
POA2850	75-84	1	1	0	F	3
POA2850	75-84	1	1	0	M	3
POA2850	85+				F	37
POA2850	85+				M	11
POA2850	85+	0			F	190
POA2850	85+	0			M	119
POA2850	85+	1	0	1	M	3
POA2850	85+	1	1	0	F	4
POA2852	15-19				F	17
POA2852	15-19				M	24
POA2852	15-19	0			F	68
POA2852	15-19	0			M	80
POA2852	15-19	1	0	1	F	8
POA2852	15-19	1	0	1	M	4
POA2852	15-19	1	1	0	F	3
POA2852	20-24				F	11
POA2852	20-24				M	9
POA2852	20-24	0			F	35
POA2852	20-24	0			M	62
POA2852	20-24	1	0	1	F	4
POA2852	20-24	1	0	1	M	3
POA2852	20-24	1	1	0	F	18
POA2852	20-24	1	1	0	M	6
POA2852	25-34				F	33
POA2852	25-34				M	24
POA2852	25-34	0			F	45
POA2852	25-34	0			M	71
POA2852	25-34	1	0	1	F	10
POA2852	25-34	1	0	1	M	3
POA2852	25-34	1	1	0	F	114
POA2852	25-34	1	1	0	M	69
POA2852	25-34	1	1	1	F	4
POA2852	35-44				F	20
POA2852	35-44				M	31
POA2852	35-44	0			F	53
POA2852	35-44	0			M	69
POA2852	35-44	1	0	1	F	6
POA2852	35-44	1	0	1	M	6
POA2852	35-44	1	1	0	F	114
POA2852	35-44	1	1	0	M	87
POA2852	35-44	1	1	1	F	4
POA2852	45-54				F	19
POA2852	45-54				M	30
POA2852	45-54	0			F	118
POA2852	45-54	0			M	149
POA2852	45-54	1	0	1	F	30
POA2852	45-54	1	0	1	M	3
POA2852	45-54	1	1	0	F	35
POA2852	45-54	1	1	0	M	49
POA2852	55-64				F	30
POA2852	55-64				M	33
POA2852	55-64	0			F	175
POA2852	55-64	0			M	179
POA2852	55-64	1	0	1	F	43
POA2852	55-64	1	0	1	M	18
POA2852	55-64	1	1	0	F	3
POA2852	55-64	1	1	0	M	17
POA2852	65-74				F	29
POA2852	65-74				M	33
POA2852	65-74	0			F	146
POA2852	65-74	0			M	191
POA2852	65-74	1	0	1	F	14
POA2852	65-74	1	0	1	M	8
POA2852	65-74	1	1	0	F	3
POA2852	65-74	1	1	0	M	5
POA2852	75-84				F	28
POA2852	75-84				M	12
POA2852	75-84	0			F	80
POA2852	75-84	0			M	84
POA2852	85+				F	3
POA2852	85+				M	3
POA2852	85+	0			F	37
POA2852	85+	0			M	11
POA2864	15-19				F	4
POA2864	15-19				M	4
POA2864	15-19	0			F	20
POA2864	15-19	0			M	20
POA2864	15-19	1	0	1	F	4
POA2864	20-24	0			F	7
POA2864	20-24	0			M	14
POA2864	25-34				M	3
POA2864	25-34	0			F	13
POA2864	25-34	0			M	14
POA2864	25-34	1	0	1	F	3
POA2864	25-34	1	1	0	F	26
POA2864	25-34	1	1	0	M	11
POA2864	25-34	1	1	1	F	3
POA2864	35-44				M	4
POA2864	35-44	0			F	8
POA2864	35-44	0			M	12
POA2864	35-44	1	0	1	F	4
POA2864	35-44	1	0	1	M	3
POA2864	35-44	1	1	0	F	31
POA2864	35-44	1	1	0	M	26
POA2864	35-44	1	1	1	M	5
POA2864	45-54				F	5
POA2864	45-54				M	3
POA2864	45-54	0			F	25
POA2864	45-54	0			M	37
POA2864	45-54	1	0	1	F	6
POA2864	45-54	1	0	1	M	5
POA2864	45-54	1	1	0	F	22
POA2864	45-54	1	1	0	M	15
POA2864	55-64				M	3
POA2864	55-64	0			F	35
POA2864	55-64	0			M	43
POA2864	55-64	1	0	1	F	8
POA2864	55-64	1	0	1	M	7
POA2864	55-64	1	1	0	F	3
POA2864	55-64	1	1	0	M	6
POA2864	65-74				F	6
POA2864	65-74				M	6
POA2864	65-74	0			F	40
POA2864	65-74	0			M	39
POA2864	65-74	1	0	1	F	12
POA2864	65-74	1	0	1	M	7
POA2864	75-84				F	3
POA2864	75-84				M	3
POA2864	75-84	0			F	21
POA2864	75-84	0			M	32
POA2864	85+				F	3
POA2864	85+				M	3
POA2864	85+	0			F	4
POA2864	85+	0			M	3
POA2865	15-19				F	11
POA2865	15-19	0			F	17
POA2865	15-19	0			M	19
POA2865	15-19	1	0	1	F	3
POA2865	20-24				M	3
POA2865	20-24	0			F	6
POA2865	20-24	0			M	14
POA2865	20-24	1	0	1	F	5
POA2865	25-34				F	3
POA2865	25-34				M	3
POA2865	25-34	0			F	10
POA2865	25-34	0			M	18
POA2865	25-34	1	0	1	F	3
POA2865	25-34	1	1	0	F	29
POA2865	25-34	1	1	0	M	13
POA2865	35-44				F	8
POA2865	35-44				M	5
POA2865	35-44	0			F	15
POA2865	35-44	0			M	17
POA2865	35-44	1	1	0	F	29
POA2865	35-44	1	1	0	M	32
POA2865	45-54				F	4
POA2865	45-54				M	12
POA2865	45-54	0			F	30
POA2865	45-54	0			M	31
POA2865	45-54	1	0	1	F	3
POA2865	45-54	1	0	1	M	4
POA2865	45-54	1	1	0	F	16
POA2865	45-54	1	1	0	M	20
POA2865	55-64				F	9
POA2865	55-64				M	9
POA2865	55-64	0			F	37
POA2865	55-64	0			M	46
POA2865	55-64	1	0	1	F	20
POA2865	55-64	1	0	1	M	8
POA2865	55-64	1	1	0	M	3
POA2865	65-74				F	16
POA2865	65-74				M	10
POA2865	65-74	0			F	34
POA2865	65-74	0			M	52
POA2865	65-74	1	0	1	F	8
POA2865	65-74	1	0	1	M	3
POA2865	75-84				F	8
POA2865	75-84				M	3
POA2865	75-84	0			F	23
POA2865	75-84	0			M	17
POA2865	85+				F	3
POA2865	85+				M	4
POA2865	85+	0			F	7
POA2866	15-19				F	23
POA2866	15-19				M	15
POA2866	15-19	0			F	72
POA2866	15-19	0			M	103
POA2866	15-19	1	0	1	F	12
POA2866	15-19	1	0	1	M	3
POA2866	15-19	1	1	0	M	3
POA2866	20-24				F	3
POA2866	20-24				M	3
POA2866	20-24	0			F	26
POA2866	20-24	0			M	50
POA2866	20-24	1	0	1	F	5
POA2866	20-24	1	0	1	M	3
POA2866	20-24	1	1	0	F	15
POA2866	20-24	1	1	0	M	4
POA2866	25-34				F	9
POA2866	25-34				M	9
POA2866	25-34	0			F	39
POA2866	25-34	0			M	53
POA2866	25-34	1	0	1	F	6
POA2866	25-34	1	0	1	M	6
POA2866	25-34	1	1	0	F	90
POA2866	25-34	1	1	0	M	55
POA2866	25-34	1	1	1	F	8
POA2866	25-34	1	1	1	M	3
POA2866	35-44				F	19
POA2866	35-44				M	17
POA2866	35-44	0			F	28
POA2866	35-44	0			M	46
POA2866	35-44	1	0	1	F	8
POA2866	35-44	1	0	1	M	4
POA2866	35-44	1	1	0	F	141
POA2866	35-44	1	1	0	M	113
POA2866	35-44	1	1	1	F	3
POA2866	35-44	1	1	1	M	4
POA2866	45-54				F	16
POA2866	45-54				M	17
POA2866	45-54	0			F	91
POA2866	45-54	0			M	97
POA2866	45-54	1	0	1	F	29
POA2866	45-54	1	0	1	M	9
POA2866	45-54	1	1	0	F	45
POA2866	45-54	1	1	0	M	51
POA2866	45-54	1	1	1	F	3
POA2866	45-54	1	1	1	M	3
POA2866	55-64				F	14
POA2866	55-64				M	15
POA2866	55-64	0			F	141
POA2866	55-64	0			M	128
POA2866	55-64	1	0	1	F	42
POA2866	55-64	1	0	1	M	21
POA2866	55-64	1	1	0	F	3
POA2866	55-64	1	1	0	M	17
POA2866	65-74				F	20
POA2866	65-74				M	19
POA2866	65-74	0			F	126
POA2866	65-74	0			M	129
POA2866	65-74	1	0	1	F	29
POA2866	65-74	1	0	1	M	13
POA2866	75-84				F	8
POA2866	75-84				M	11
POA2866	75-84	0			F	89
POA2866	75-84	0			M	80
POA2866	75-84	1	0	1	F	5
POA2866	75-84	1	0	1	M	5
POA2866	85+				F	11
POA2866	85+				M	9
POA2866	85+	0			F	48
POA2866	85+	0			M	27
POA2866	85+	1	1	0	M	3
POA2867	15-19				M	3
POA2867	15-19	0			F	10
POA2867	15-19	0			M	12
POA2867	20-24	0			F	6
POA2867	20-24	0			M	10
POA2867	25-34	0			F	3
POA2867	25-34	0			M	15
POA2867	25-34	1	0	1	M	3
POA2867	25-34	1	1	0	F	17
POA2867	25-34	1	1	0	M	7
POA2867	25-34	1	1	1	M	3
POA2867	35-44				F	3
POA2867	35-44				M	3
POA2867	35-44	0			F	7
POA2867	35-44	0			M	11
POA2867	35-44	1	1	0	F	23
POA2867	35-44	1	1	0	M	18
POA2867	45-54				M	3
POA2867	45-54	0			F	20
POA2867	45-54	0			M	26
POA2867	45-54	1	0	1	F	3
POA2867	45-54	1	1	0	F	4
POA2867	45-54	1	1	0	M	10
POA2867	55-64				F	6
POA2867	55-64				M	5
POA2867	55-64	0			F	41
POA2867	55-64	0			M	37
POA2867	55-64	1	0	1	F	6
POA2867	55-64	1	0	1	M	6
POA2867	65-74				F	4
POA2867	65-74				M	9
POA2867	65-74	0			F	30
POA2867	65-74	0			M	38
POA2867	65-74	1	0	1	F	8
POA2867	75-84	0			F	16
POA2867	75-84	0			M	19
POA2867	85+	0			F	3
POA2867	85+	0			M	6
POA2868	15-19				M	4
POA2868	15-19	0			F	14
POA2868	15-19	0			M	11
POA2868	15-19	1	0	1	F	3
POA2868	20-24				F	4
POA2868	20-24	0			F	11
POA2868	20-24	0			M	6
POA2868	20-24	1	1	0	M	3
POA2868	25-34	0			F	7
POA2868	25-34	0			M	17
POA2868	25-34	1	1	0	F	13
POA2868	25-34	1	1	0	M	6
POA2868	35-44				F	3
POA2868	35-44				M	3
POA2868	35-44	0			F	11
POA2868	35-44	0			M	14
POA2868	35-44	1	0	1	F	3
POA2868	35-44	1	1	0	F	20
POA2868	35-44	1	1	0	M	20
POA2868	45-54				M	3
POA2868	45-54	0			F	29
POA2868	45-54	0			M	23
POA2868	45-54	1	0	1	F	9
POA2868	45-54	1	0	1	M	3
POA2868	45-54	1	1	0	F	10
POA2868	45-54	1	1	0	M	7
POA2868	55-64				F	3
POA2868	55-64				M	9
POA2868	55-64	0			F	21
POA2868	55-64	0			M	38
POA2868	55-64	1	0	1	F	10
POA2868	55-64	1	0	1	M	10
POA2868	65-74	0			F	35
POA2868	65-74	0			M	32
POA2868	65-74	1	0	1	F	3
POA2868	75-84				F	3
POA2868	75-84				M	8
POA2868	75-84	0			F	27
POA2868	75-84	0			M	22
POA2868	75-84	1	0	1	F	3
POA2868	85+	0			F	14
POA2868	85+	0			M	9
POA2869	15-19				F	10
POA2869	15-19				M	5
POA2869	15-19	0			F	25
POA2869	15-19	0			M	35
POA2869	15-19	1	0	1	F	3
POA2869	20-24				F	5
POA2869	20-24				M	8
POA2869	20-24	0			F	23
POA2869	20-24	0			M	33
POA2869	20-24	1	0	1	F	6
POA2869	20-24	1	0	1	M	3
POA2869	20-24	1	1	0	F	3
POA2869	20-24	1	1	0	M	4
POA2869	25-34				F	8
POA2869	25-34				M	6
POA2869	25-34	0			F	19
POA2869	25-34	0			M	28
POA2869	25-34	1	1	0	F	30
POA2869	25-34	1	1	0	M	14
POA2869	35-44				F	10
POA2869	35-44				M	8
POA2869	35-44	0			F	36
POA2869	35-44	0			M	31
POA2869	35-44	1	1	0	F	36
POA2869	35-44	1	1	0	M	28
POA2869	45-54				F	6
POA2869	45-54				M	8
POA2869	45-54	0			F	62
POA2869	45-54	0			M	73
POA2869	45-54	1	0	1	F	4
POA2869	45-54	1	0	1	M	3
POA2869	45-54	1	1	0	F	21
POA2869	45-54	1	1	0	M	24
POA2869	55-64				F	11
POA2869	55-64				M	8
POA2869	55-64	0			F	94
POA2869	55-64	0			M	96
POA2869	55-64	1	0	1	F	8
POA2869	55-64	1	0	1	M	4
POA2869	55-64	1	1	0	F	3
POA2869	55-64	1	1	0	M	3
POA2869	65-74				F	16
POA2869	65-74				M	19
POA2869	65-74	0			F	64
POA2869	65-74	0			M	86
POA2869	65-74	1	0	1	F	10
POA2869	65-74	1	0	1	M	3
POA2869	75-84				F	8
POA2869	75-84				M	17
POA2869	75-84	0			F	39
POA2869	75-84	0			M	45
POA2869	85+				M	3
POA2869	85+	0			F	26
POA2869	85+	0			M	16
POA2870	15-19				F	58
POA2870	15-19				M	57
POA2870	15-19	0			F	340
POA2870	15-19	0			M	333
POA2870	15-19	1	0	1	F	38
POA2870	15-19	1	0	1	M	21
POA2870	15-19	1	1	0	F	13
POA2870	15-19	1	1	0	M	3
POA2870	20-24				F	25
POA2870	20-24				M	37
POA2870	20-24	0			F	216
POA2870	20-24	0			M	290
POA2870	20-24	1	0	1	F	27
POA2870	20-24	1	0	1	M	9
POA2870	20-24	1	1	0	F	72
POA2870	20-24	1	1	0	M	28
POA2870	20-24	1	1	1	F	4
POA2870	25-34				F	52
POA2870	25-34				M	54
POA2870	25-34	0			F	197
POA2870	25-34	0			M	351
POA2870	25-34	1	0	1	F	45
POA2870	25-34	1	0	1	M	26
POA2870	25-34	1	1	0	F	373
POA2870	25-34	1	1	0	M	253
POA2870	25-34	1	1	1	F	23
POA2870	25-34	1	1	1	M	5
POA2870	35-44				F	61
POA2870	35-44				M	56
POA2870	35-44	0			F	188
POA2870	35-44	0			M	213
POA2870	35-44	1	0	1	F	34
POA2870	35-44	1	0	1	M	17
POA2870	35-44	1	1	0	F	379
POA2870	35-44	1	1	0	M	321
POA2870	35-44	1	1	1	F	27
POA2870	35-44	1	1	1	M	5
