POA_CODE_2016	CountryOfBirth	Sex	persons
POA6038	IND	F	35
POA6038	IND	M	47
POA6038	IRL	F	35
POA6038	IRL	M	43
POA6038	IRN	F	3
POA6038	ITA	F	4
POA6038	ITA	M	4
POA6038	JPN	F	7
POA6038	JPN	M	4
POA6038	KOR	F	7
POA6038	KOR	M	8
POA6038	LKA	F	3
POA6038	LKA	M	3
POA6038	MMR	M	3
POA6038	MUS	F	5
POA6038	MUS	M	8
POA6038	MYS	F	14
POA6038	MYS	M	19
POA6038	NLD	F	9
POA6038	NZL	F	171
POA6038	NZL	M	156
POA6038	PAK	M	5
POA6038	PHL	F	39
POA6038	PHL	M	37
POA6038	PNG	F	4
POA6038	POL	F	13
POA6038	POL	M	8
POA6038	SGP	F	12
POA6038	SGP	M	13
POA6038	THA	F	10
POA6038	THA	M	6
POA6038	TUR	F	3
POA6038	TUR	M	6
POA6038	TWN	F	3
POA6038	USA	F	16
POA6038	USA	M	8
POA6038	VNM	F	4
POA6038	ZAF	F	141
POA6038	ZAF	M	160
POA6038	ZWE	F	38
POA6038	ZWE	M	30
POA6041		F	110
POA6041		M	99
POA6041	AUS	F	452
POA6041	AUS	M	471
POA6041	CAN	M	3
POA6041	DEU	F	5
POA6041	DEU	M	5
POA6041	GBR	F	118
POA6041	GBR	M	111
POA6041	HKG	F	3
POA6041	HKG	M	3
POA6041	IND	F	3
POA6041	IRL	F	4
POA6041	IRL	M	3
POA6041	ITA	F	3
POA6041	ITA	M	5
POA6041	MKD	M	3
POA6041	NLD	M	3
POA6041	NZL	F	21
POA6041	NZL	M	27
POA6041	PHL	F	5
POA6041	SGP	M	3
POA6041	TWN	F	3
POA6041	TWN	M	7
POA6041	USA	M	3
POA6041	VNM	F	3
POA6041	ZAF	F	4
POA6041	ZAF	M	5
POA6041	ZWE	F	4
POA6041	ZWE	M	3
POA6042		F	5
POA6042	AUS	F	27
POA6042	AUS	M	25
POA6042	GBR	M	6
POA6043		F	22
POA6043		M	28
POA6043	AUS	F	78
POA6043	AUS	M	86
POA6043	GBR	F	3
POA6043	GBR	M	6
POA6043	NZL	F	3
POA6043	NZL	M	7
POA6043	THA	F	4
POA6044		F	53
POA6044		M	85
POA6044	AUS	F	387
POA6044	AUS	M	464
POA6044	DEU	F	4
POA6044	DEU	M	11
POA6044	FRA	F	3
POA6044	FRA	M	4
POA6044	GBR	F	38
POA6044	GBR	M	41
POA6044	HRV	F	3
POA6044	IRL	F	5
POA6044	IRL	M	3
POA6044	MLT	M	5
POA6044	MYS	F	3
POA6044	NLD	M	6
POA6044	NZL	F	13
POA6044	NZL	M	16
POA6044	PHL	F	3
POA6044	POL	F	3
POA6044	TWN	F	53
POA6044	TWN	M	3
POA6044	USA	F	3
POA6044	USA	M	5
POA6044	VNM	M	4
POA6044	ZAF	F	9
POA6044	ZAF	M	3
POA6050		F	1026
POA6050		M	885
POA6050	AUS	F	4881
POA6050	AUS	M	4416
POA6050	BGD	F	3
POA6050	BGD	M	7
POA6050	BIH	F	3
POA6050	BIH	M	5
POA6050	CAN	F	28
POA6050	CAN	M	21
POA6050	CHL	F	5
POA6050	CHL	M	10
POA6050	CHN	F	75
POA6050	CHN	M	47
POA6050	DEU	F	51
POA6050	DEU	M	39
POA6050	EGY	F	3
POA6050	EGY	M	7
POA6050	FJI	F	7
POA6050	FRA	F	14
POA6050	FRA	M	22
POA6050	GBR	F	608
POA6050	GBR	M	692
POA6050	GRC	F	31
POA6050	GRC	M	26
POA6050	HKG	F	19
POA6050	HKG	M	16
POA6050	HRV	F	19
POA6050	HRV	M	6
POA6050	IDN	F	23
POA6050	IDN	M	14
POA6050	IND	F	96
POA6050	IND	M	98
POA6050	IRL	F	77
POA6050	IRL	M	98
POA6050	IRN	F	12
POA6050	IRN	M	10
POA6050	IRQ	F	3
POA6050	IRQ	M	5
POA6050	ITA	F	166
POA6050	ITA	M	178
POA6050	JPN	F	26
POA6050	JPN	M	10
POA6050	KOR	F	26
POA6050	KOR	M	18
POA6050	LKA	F	23
POA6050	LKA	M	12
POA6050	MKD	F	23
POA6050	MKD	M	18
POA6050	MLT	F	3
POA6050	MLT	M	7
POA6050	MMR	F	32
POA6050	MMR	M	15
POA6050	MUS	F	10
POA6050	MUS	M	10
POA6050	MYS	F	86
POA6050	MYS	M	63
POA6050	NLD	F	23
POA6050	NLD	M	29
POA6050	NPL	F	17
POA6050	NPL	M	21
POA6050	NZL	F	113
POA6050	NZL	M	173
POA6050	PAK	F	11
POA6050	PAK	M	21
POA6050	PHL	F	35
POA6050	PHL	M	12
POA6050	PNG	M	6
POA6050	POL	F	40
POA6050	POL	M	26
POA6050	SGP	F	50
POA6050	SGP	M	39
POA6050	THA	F	33
POA6050	THA	M	15
POA6050	TUR	F	3
POA6050	TUR	M	12
POA6050	TWN	F	29
POA6050	TWN	M	20
POA6050	USA	F	45
POA6050	USA	M	49
POA6050	VNM	F	91
POA6050	VNM	M	80
POA6050	ZAF	F	113
POA6050	ZAF	M	105
POA6050	ZWE	F	15
POA6050	ZWE	M	21
POA6051		F	821
POA6051		M	931
POA6051	AFG	M	20
POA6051	AUS	F	3106
POA6051	AUS	M	3145
POA6051	BGD	F	28
POA6051	BGD	M	44
POA6051	BIH	F	9
POA6051	BIH	M	13
POA6051	CAN	F	24
POA6051	CAN	M	19
POA6051	CHL	F	12
POA6051	CHL	M	9
POA6051	CHN	F	96
POA6051	CHN	M	63
POA6051	DEU	F	50
POA6051	DEU	M	39
POA6051	EGY	F	6
POA6051	EGY	M	5
POA6051	FJI	F	7
POA6051	FRA	F	15
POA6051	FRA	M	20
POA6051	GBR	F	428
POA6051	GBR	M	527
POA6051	GRC	F	3
POA6051	GRC	M	8
POA6051	HKG	F	28
POA6051	HKG	M	17
POA6051	HRV	F	12
POA6051	HRV	M	17
POA6051	IDN	F	52
POA6051	IDN	M	34
POA6051	IND	F	371
POA6051	IND	M	447
POA6051	IRL	F	87
POA6051	IRL	M	118
POA6051	IRN	F	14
POA6051	IRN	M	31
POA6051	IRQ	F	5
POA6051	IRQ	M	8
POA6051	ITA	F	51
POA6051	ITA	M	66
POA6051	JPN	F	39
POA6051	JPN	M	20
POA6051	KHM	F	4
POA6051	KOR	F	34
POA6051	KOR	M	28
POA6051	LBN	M	4
POA6051	LKA	F	28
POA6051	LKA	M	37
POA6051	MKD	F	3
POA6051	MKD	M	7
POA6051	MLT	M	5
POA6051	MMR	F	24
POA6051	MMR	M	12
POA6051	MUS	F	23
POA6051	MUS	M	21
POA6051	MYS	F	82
POA6051	MYS	M	75
POA6051	NLD	F	13
POA6051	NLD	M	29
POA6051	NPL	F	34
POA6051	NPL	M	33
POA6051	NZL	F	144
POA6051	NZL	M	154
POA6051	PAK	F	52
POA6051	PAK	M	84
POA6051	PHL	F	68
POA6051	PHL	M	35
POA6051	PNG	F	8
POA6051	PNG	M	3
POA6051	POL	F	47
POA6051	POL	M	34
POA6051	SGP	F	44
POA6051	SGP	M	38
POA6051	THA	F	54
POA6051	THA	M	22
POA6051	TUR	F	3
POA6051	TUR	M	3
POA6051	TWN	F	39
POA6051	TWN	M	8
POA6051	USA	F	32
POA6051	USA	M	29
POA6051	VNM	F	81
POA6051	VNM	M	63
POA6051	ZAF	F	54
POA6051	ZAF	M	72
POA6051	ZWE	F	26
POA6051	ZWE	M	28
POA6052		F	577
POA6052		M	541
POA6052	AFG	M	3
POA6052	AUS	F	3610
POA6052	AUS	M	3437
POA6052	BGD	F	4
POA6052	BGD	M	5
POA6052	BIH	F	20
POA6052	BIH	M	13
POA6052	CAN	F	15
POA6052	CAN	M	16
POA6052	CHL	F	9
POA6052	CHL	M	3
POA6052	CHN	F	70
POA6052	CHN	M	43
POA6052	DEU	F	33
POA6052	DEU	M	29
POA6052	EGY	F	6
POA6052	EGY	M	8
POA6052	FJI	F	3
POA6052	FRA	F	9
POA6052	FRA	M	8
POA6052	GBR	F	360
POA6052	GBR	M	406
POA6052	GRC	F	17
POA6052	GRC	M	11
POA6052	HKG	F	20
POA6052	HKG	M	19
POA6052	HRV	F	10
POA6052	HRV	M	6
POA6052	IDN	F	21
POA6052	IDN	M	8
POA6052	IND	F	105
POA6052	IND	M	94
POA6052	IRL	F	58
POA6052	IRL	M	73
POA6052	IRN	F	19
POA6052	IRN	M	12
POA6052	IRQ	F	7
POA6052	IRQ	M	3
POA6052	ITA	F	92
POA6052	ITA	M	94
POA6052	JPN	F	25
POA6052	JPN	M	3
POA6052	KHM	F	6
POA6052	KHM	M	3
POA6052	KOR	F	20
POA6052	KOR	M	22
POA6052	LKA	F	19
POA6052	LKA	M	21
POA6052	MKD	F	10
POA6052	MKD	M	5
POA6052	MLT	M	4
POA6052	MMR	F	45
POA6052	MMR	M	30
POA6052	MUS	F	14
POA6052	MUS	M	14
POA6052	MYS	F	69
POA6052	MYS	M	57
POA6052	NLD	F	14
POA6052	NLD	M	16
POA6052	NPL	F	7
POA6052	NPL	M	17
POA6052	NZL	F	119
POA6052	NZL	M	121
POA6052	PAK	F	8
POA6052	PAK	M	15
POA6052	PHL	F	24
POA6052	PHL	M	19
POA6052	POL	F	32
POA6052	POL	M	21
POA6052	SGP	F	41
POA6052	SGP	M	27
POA6052	THA	F	25
POA6052	THA	M	8
POA6052	TUR	F	4
POA6052	TUR	M	11
POA6052	TWN	F	9
POA6052	TWN	M	3
POA6052	USA	F	24
POA6052	USA	M	6
POA6052	VNM	F	85
POA6052	VNM	M	71
POA6052	ZAF	F	35
POA6052	ZAF	M	38
POA6052	ZWE	F	15
POA6052	ZWE	M	14
POA6053		F	647
POA6053		M	614
POA6053	AFG	M	11
POA6053	AUS	F	4590
POA6053	AUS	M	4443
POA6053	BGD	F	5
POA6053	BGD	M	6
POA6053	BIH	F	17
POA6053	BIH	M	8
POA6053	CAN	F	20
POA6053	CAN	M	17
POA6053	CHL	M	4
POA6053	CHN	F	92
POA6053	CHN	M	64
POA6053	DEU	F	38
POA6053	DEU	M	35
POA6053	EGY	F	5
POA6053	FJI	F	3
POA6053	FJI	M	4
POA6053	FRA	F	21
POA6053	FRA	M	14
POA6053	GBR	F	568
POA6053	GBR	M	548
POA6053	GRC	F	6
POA6053	GRC	M	8
POA6053	HKG	F	22
POA6053	HKG	M	22
POA6053	HRV	F	10
POA6053	HRV	M	13
POA6053	IDN	F	29
POA6053	IDN	M	9
POA6053	IND	F	195
POA6053	IND	M	196
POA6053	IRL	F	93
POA6053	IRL	M	103
POA6053	IRN	F	10
POA6053	IRN	M	23
POA6053	IRQ	F	6
POA6053	IRQ	M	5
POA6053	ITA	F	99
POA6053	ITA	M	102
POA6053	JPN	F	23
POA6053	JPN	M	6
POA6053	KOR	F	25
POA6053	KOR	M	7
POA6053	LBN	F	3
POA6053	LBN	M	3
POA6053	LKA	F	17
POA6053	LKA	M	37
POA6053	MKD	F	3
POA6053	MLT	F	7
POA6053	MLT	M	6
POA6053	MMR	F	37
POA6053	MMR	M	23
POA6053	MUS	F	22
POA6053	MUS	M	21
POA6053	MYS	F	69
POA6053	MYS	M	62
POA6053	NLD	F	33
POA6053	NLD	M	37
POA6053	NPL	F	6
POA6053	NPL	M	15
POA6053	NZL	F	205
POA6053	NZL	M	257
POA6053	PAK	F	9
POA6053	PAK	M	39
POA6053	PHL	F	76
POA6053	PHL	M	36
POA6053	PNG	F	3
POA6053	PNG	M	13
POA6053	POL	F	47
POA6053	POL	M	33
POA6053	SGP	F	35
POA6053	SGP	M	22
POA6053	THA	F	45
POA6053	THA	M	14
POA6053	TUR	M	3
POA6053	TWN	F	20
POA6053	TWN	M	19
POA6053	USA	F	25
POA6053	USA	M	40
POA6053	VNM	F	101
POA6053	VNM	M	83
POA6053	ZAF	F	39
POA6053	ZAF	M	37
POA6053	ZWE	F	20
POA6053	ZWE	M	17
POA6054		F	1056
POA6054		M	1013
POA6054	AFG	F	4
POA6054	AFG	M	17
POA6054	AUS	F	6416
POA6054	AUS	M	6397
POA6054	BGD	F	7
POA6054	BGD	M	11
POA6054	BIH	F	40
POA6054	BIH	M	36
POA6054	CAN	F	14
POA6054	CAN	M	14
POA6054	CHL	F	3
POA6054	CHL	M	4
POA6054	CHN	F	98
POA6054	CHN	M	79
POA6054	DEU	F	53
POA6054	DEU	M	46
POA6054	EGY	F	8
POA6054	EGY	M	4
POA6054	FJI	M	3
POA6054	FRA	F	15
POA6054	FRA	M	20
POA6054	GBR	F	745
POA6054	GBR	M	760
POA6054	GRC	F	5
POA6054	GRC	M	8
POA6054	HKG	F	35
POA6054	HKG	M	21
POA6054	HRV	F	48
POA6054	HRV	M	32
POA6054	IDN	F	35
POA6054	IDN	M	24
POA6054	IND	F	221
POA6054	IND	M	252
POA6054	IRL	F	64
POA6054	IRL	M	98
POA6054	IRN	F	12
POA6054	IRN	M	13
POA6054	IRQ	F	9
POA6054	IRQ	M	8
POA6054	ITA	F	100
POA6054	ITA	M	102
POA6054	JPN	F	25
POA6054	JPN	M	9
POA6054	KHM	F	15
POA6054	KHM	M	6
POA6054	KOR	F	14
POA6054	KOR	M	6
POA6054	LBN	M	4
POA6054	LKA	F	19
POA6054	LKA	M	27
POA6054	MKD	F	14
POA6054	MKD	M	19
POA6054	MLT	F	24
POA6054	MLT	M	17
POA6054	MMR	F	63
POA6054	MMR	M	60
POA6054	MUS	F	37
POA6054	MUS	M	30
POA6054	MYS	F	95
POA6054	MYS	M	73
POA6054	NLD	F	31
POA6054	NLD	M	48
POA6054	NPL	F	19
POA6054	NPL	M	19
POA6054	NZL	F	281
POA6054	NZL	M	346
POA6054	PAK	F	15
POA6054	PAK	M	29
POA6054	PHL	F	182
POA6054	PHL	M	127
POA6054	PNG	F	6
POA6054	PNG	M	8
POA6054	POL	F	39
POA6054	POL	M	27
POA6054	SGP	F	44
POA6054	SGP	M	24
POA6054	THA	F	45
POA6054	THA	M	14
POA6054	TUR	F	6
POA6054	TUR	M	5
POA6054	TWN	F	21
POA6054	TWN	M	7
POA6054	USA	F	34
POA6054	USA	M	35
POA6054	VNM	F	157
POA6054	VNM	M	120
POA6054	ZAF	F	71
POA6054	ZAF	M	53
POA6054	ZWE	F	13
POA6054	ZWE	M	20
POA6055		F	1083
POA6055		M	1054
POA6055	AFG	F	27
POA6055	AFG	M	51
POA6055	AUS	F	6271
POA6055	AUS	M	6077
POA6055	BGD	F	9
POA6055	BGD	M	8
POA6055	BIH	F	19
POA6055	BIH	M	17
POA6055	CAN	F	12
POA6055	CAN	M	14
POA6055	CHL	F	6
POA6055	CHL	M	5
POA6055	CHN	F	60
POA6055	CHN	M	37
POA6055	DEU	F	36
POA6055	DEU	M	36
POA6055	EGY	F	3
POA6055	EGY	M	9
POA6055	FJI	F	3
POA6055	FJI	M	7
POA6055	FRA	F	7
POA6055	FRA	M	5
POA6055	GBR	F	738
POA6055	GBR	M	740
POA6055	GRC	F	4
POA6055	GRC	M	4
POA6055	HKG	F	21
POA6055	HKG	M	22
POA6055	HRV	F	34
POA6055	HRV	M	37
POA6055	IDN	F	42
POA6055	IDN	M	20
POA6055	IND	F	582
POA6055	IND	M	632
POA6055	IRL	F	55
POA6055	IRL	M	60
POA6055	IRN	F	7
POA6055	IRN	M	12
POA6055	IRQ	F	12
POA6055	IRQ	M	25
POA6055	ITA	F	52
POA6055	ITA	M	64
POA6055	JPN	F	24
POA6055	JPN	M	7
POA6055	KHM	F	10
POA6055	KHM	M	5
POA6055	KOR	F	18
POA6055	KOR	M	8
POA6055	LBN	F	3
POA6055	LBN	M	3
POA6055	LKA	F	41
POA6055	LKA	M	57
POA6055	MKD	F	12
POA6055	MKD	M	8
POA6055	MLT	F	4
POA6055	MLT	M	10
POA6055	MMR	F	49
POA6055	MMR	M	38
POA6055	MUS	F	68
POA6055	MUS	M	81
POA6055	MYS	F	78
POA6055	MYS	M	54
POA6055	NLD	F	22
POA6055	NLD	M	31
POA6055	NPL	F	25
POA6055	NPL	M	32
POA6055	NZL	F	383
POA6055	NZL	M	416
POA6055	PAK	F	15
POA6055	PAK	M	18
POA6055	PHL	F	330
POA6055	PHL	M	296
POA6055	PNG	F	3
POA6055	PNG	M	4
POA6055	POL	F	22
POA6055	POL	M	19
POA6055	SGP	F	58
POA6055	SGP	M	50
POA6055	THA	F	45
POA6055	THA	M	16
POA6055	TUR	M	3
POA6055	TWN	F	8
POA6055	USA	F	37
POA6055	USA	M	30
POA6055	VNM	F	87
POA6055	VNM	M	59
POA6055	ZAF	F	132
POA6055	ZAF	M	125
POA6055	ZWE	F	75
POA6055	ZWE	M	80
POA6056		F	1894
POA6056		M	1869
POA6056	AFG	F	4
POA6056	AFG	M	18
POA6056	AUS	F	12946
POA6056	AUS	M	12983
POA6056	BGD	F	13
POA6056	BGD	M	17
POA6056	BIH	F	24
POA6056	BIH	M	21
POA6056	CAN	F	25
POA6056	CAN	M	30
POA6056	CHL	F	8
POA6056	CHL	M	3
POA6056	CHN	F	116
POA6056	CHN	M	77
POA6056	DEU	F	106
POA6056	DEU	M	102
POA6056	EGY	F	10
POA6056	EGY	M	14
POA6056	FJI	F	12
POA6056	FJI	M	9
POA6056	FRA	F	17
POA6056	FRA	M	21
POA6056	GBR	F	1520
POA6056	GBR	M	1501
POA6056	GRC	F	12
POA6056	GRC	M	5
POA6056	HKG	F	18
POA6056	HKG	M	6
POA6056	HRV	F	111
POA6056	HRV	M	95
POA6056	IDN	F	32
POA6056	IDN	M	16
POA6056	IND	F	342
POA6056	IND	M	364
POA6056	IRL	F	77
POA6056	IRL	M	81
POA6056	IRN	F	4
POA6056	IRN	M	17
POA6056	IRQ	F	10
POA6056	IRQ	M	13
POA6056	ITA	F	260
POA6056	ITA	M	272
POA6056	JPN	F	22
POA6056	JPN	M	8
POA6056	KHM	F	10
POA6056	KHM	M	3
POA6056	KOR	F	16
POA6056	LBN	F	3
POA6056	LKA	F	32
POA6056	LKA	M	38
POA6056	MKD	F	9
POA6056	MKD	M	8
POA6056	MLT	F	4
POA6056	MLT	M	12
POA6056	MMR	F	17
POA6056	MMR	M	22
POA6056	MUS	F	23
POA6056	MUS	M	10
POA6056	MYS	F	83
POA6056	MYS	M	61
POA6056	NLD	F	88
POA6056	NLD	M	67
POA6056	NPL	F	11
POA6056	NPL	M	17
POA6056	NZL	F	784
POA6056	NZL	M	840
POA6056	PAK	F	12
POA6056	PAK	M	13
POA6056	PHL	F	446
POA6056	PHL	M	400
POA6056	PNG	F	15
POA6056	PNG	M	13
POA6056	POL	F	65
POA6056	POL	M	40
POA6056	SGP	F	42
POA6056	SGP	M	26
POA6056	THA	F	84
POA6056	THA	M	20
POA6056	TUR	F	5
POA6056	TWN	F	21
POA6056	TWN	M	18
POA6056	USA	F	54
POA6056	USA	M	66
POA6056	VNM	F	48
POA6056	VNM	M	39
POA6056	ZAF	F	140
POA6056	ZAF	M	145
POA6056	ZWE	F	92
POA6056	ZWE	M	90
POA6057		F	686
POA6057		M	726
POA6057	AFG	F	3
POA6057	AFG	M	3
POA6057	AUS	F	5737
POA6057	AUS	M	5770
POA6057	BGD	M	3
POA6057	BIH	F	3
POA6057	CAN	F	6
POA6057	CAN	M	16
POA6057	CHL	M	5
POA6057	CHN	F	22
POA6057	CHN	M	5
POA6057	DEU	F	36
POA6057	DEU	M	34
POA6057	EGY	F	3
POA6057	FJI	M	3
POA6057	FRA	F	4
POA6057	FRA	M	11
POA6057	GBR	F	783
POA6057	GBR	M	719
POA6057	GRC	M	3
POA6057	HKG	F	10
POA6057	HRV	F	6
POA6057	HRV	M	4
POA6057	IDN	F	28
POA6057	IDN	M	19
POA6057	IND	F	77
POA6057	IND	M	88
POA6057	IRL	F	49
POA6057	IRL	M	57
POA6057	IRN	F	3
POA6057	ITA	F	39
POA6057	ITA	M	49
POA6057	JPN	F	15
POA6057	JPN	M	3
POA6057	KOR	F	4
POA6057	KOR	M	9
POA6057	LKA	F	13
POA6057	LKA	M	10
POA6057	MLT	M	3
POA6057	MMR	F	22
POA6057	MMR	M	12
POA6057	MUS	F	10
POA6057	MUS	M	10
POA6057	MYS	F	44
POA6057	MYS	M	21
POA6057	NLD	F	31
POA6057	NLD	M	34
POA6057	NZL	F	386
POA6057	NZL	M	437
POA6057	PAK	F	4
POA6057	PHL	F	126
POA6057	PHL	M	104
POA6057	PNG	F	14
POA6057	PNG	M	11
POA6057	POL	F	6
POA6057	POL	M	13
POA6057	SGP	F	35
POA6057	SGP	M	26
POA6057	THA	F	34
POA6057	THA	M	4
POA6057	TUR	F	3
POA6057	TWN	F	8
POA6057	TWN	M	8
POA6057	USA	F	22
POA6057	USA	M	19
POA6057	VNM	F	17
POA6057	VNM	M	16
POA6057	ZAF	F	97
POA6057	ZAF	M	68
POA6057	ZWE	F	34
POA6057	ZWE	M	37
POA6058		F	554
POA6058		M	551
POA6058	AFG	F	54
POA6058	AFG	M	56
POA6058	AUS	F	4070
POA6058	AUS	M	4100
POA6058	BGD	F	6
POA6058	BGD	M	7
POA6058	CAN	F	6
POA6058	CHL	F	3
POA6058	CHL	M	7
POA6058	CHN	F	39
POA6058	CHN	M	32
POA6058	DEU	F	30
POA6058	DEU	M	19
POA6058	EGY	M	3
POA6058	FJI	F	7
POA6058	FJI	M	4
POA6058	FRA	F	4
POA6058	FRA	M	7
POA6058	GBR	F	529
POA6058	GBR	M	518
POA6058	GRC	M	4
POA6058	HKG	F	9
POA6058	HKG	M	8
POA6058	HRV	F	6
POA6058	HRV	M	6
POA6058	IDN	F	33
POA6058	IDN	M	16
POA6058	IND	F	140
POA6058	IND	M	145
POA6058	IRL	F	31
POA6058	IRL	M	25
POA6058	IRN	F	4
POA6058	IRN	M	3
POA6058	IRQ	M	3
POA6058	ITA	F	28
POA6058	ITA	M	22
POA6058	JPN	F	10
POA6058	JPN	M	5
POA6058	KOR	F	8
POA6058	KOR	M	5
POA6058	LBN	F	3
POA6058	LKA	F	22
POA6058	LKA	M	25
POA6058	MLT	F	3
POA6058	MMR	F	26
POA6058	MMR	M	25
POA6058	MUS	F	16
POA6058	MUS	M	19
POA6058	MYS	F	42
POA6058	MYS	M	24
POA6058	NLD	F	25
POA6058	NLD	M	23
POA6058	NPL	F	3
POA6058	NPL	M	5
POA6058	NZL	F	311
POA6058	NZL	M	327
POA6058	PAK	F	8
POA6058	PAK	M	8
POA6058	PHL	F	134
POA6058	PHL	M	105
POA6058	PNG	F	3
POA6058	PNG	M	3
POA6058	POL	F	11
POA6058	POL	M	14
POA6058	SGP	F	38
POA6058	SGP	M	37
POA6058	THA	F	35
POA6058	THA	M	5
POA6058	TWN	F	4
POA6058	TWN	M	4
POA6058	USA	F	9
POA6058	USA	M	8
POA6058	VNM	F	3
POA6058	ZAF	F	63
POA6058	ZAF	M	68
POA6058	ZWE	F	45
POA6058	ZWE	M	31
POA6059		F	1164
POA6059		M	1044
POA6059	AFG	F	14
POA6059	AFG	M	37
POA6059	AUS	F	6544
POA6059	AUS	M	6185
POA6059	BGD	F	17
POA6059	BGD	M	14
POA6059	BIH	F	29
POA6059	BIH	M	37
POA6059	CAN	F	14
POA6059	CAN	M	13
POA6059	CHL	F	6
POA6059	CHL	M	7
POA6059	CHN	F	279
POA6059	CHN	M	227
POA6059	DEU	F	61
POA6059	DEU	M	38
POA6059	EGY	F	20
POA6059	EGY	M	17
POA6059	FJI	F	3
POA6059	FJI	M	3
POA6059	FRA	F	19
POA6059	FRA	M	13
POA6059	GBR	F	590
POA6059	GBR	M	615
POA6059	GRC	F	101
POA6059	GRC	M	90
POA6059	HKG	F	64
POA6059	HKG	M	64
POA6059	HRV	F	38
POA6059	HRV	M	38
POA6059	IDN	F	57
POA6059	IDN	M	27
POA6059	IND	F	353
POA6059	IND	M	358
POA6059	IRL	F	95
POA6059	IRL	M	104
POA6059	IRN	F	73
POA6059	IRN	M	63
POA6059	IRQ	F	42
POA6059	IRQ	M	49
POA6059	ITA	F	336
POA6059	ITA	M	338
POA6059	JPN	F	37
POA6059	JPN	M	9
POA6059	KHM	F	15
POA6059	KHM	M	14
POA6059	KOR	F	32
POA6059	KOR	M	36
POA6059	LBN	F	3
POA6059	LBN	M	8
POA6059	LKA	F	48
POA6059	LKA	M	56
POA6059	MKD	F	102
POA6059	MKD	M	99
POA6059	MLT	M	3
POA6059	MMR	F	98
POA6059	MMR	M	83
POA6059	MUS	F	48
POA6059	MUS	M	40
POA6059	MYS	F	199
POA6059	MYS	M	190
POA6059	NLD	F	42
POA6059	NLD	M	40
POA6059	NPL	F	10
POA6059	NPL	M	15
POA6059	NZL	F	180
POA6059	NZL	M	188
POA6059	PAK	F	44
POA6059	PAK	M	96
POA6059	PHL	F	145
POA6059	PHL	M	82
POA6059	PNG	F	4
POA6059	PNG	M	8
POA6059	POL	F	72
POA6059	POL	M	52
POA6059	SGP	F	80
POA6059	SGP	M	43
POA6059	THA	F	52
POA6059	THA	M	24
POA6059	TUR	F	19
POA6059	TUR	M	36
POA6059	TWN	F	43
POA6059	TWN	M	27
POA6059	USA	F	31
POA6059	USA	M	51
POA6059	VNM	F	444
POA6059	VNM	M	399
POA6059	ZAF	F	415
POA6059	ZAF	M	403
POA6059	ZWE	F	25
POA6059	ZWE	M	34
POA6060		F	1571
POA6060		M	1421
POA6060	AFG	F	13
POA6060	AFG	M	24
POA6060	AUS	F	6534
POA6060	AUS	M	5653
POA6060	BGD	F	7
POA6060	BGD	M	10
POA6060	BIH	F	47
POA6060	BIH	M	45
POA6060	CAN	F	39
POA6060	CAN	M	22
POA6060	CHL	F	17
POA6060	CHL	M	13
POA6060	CHN	F	161
POA6060	CHN	M	135
POA6060	DEU	F	62
POA6060	DEU	M	44
POA6060	EGY	F	19
POA6060	EGY	M	15
POA6060	FJI	F	5
POA6060	FJI	M	3
POA6060	FRA	F	21
POA6060	FRA	M	25
POA6060	GBR	F	643
POA6060	GBR	M	685
POA6060	GRC	F	53
POA6060	GRC	M	57
POA6060	HKG	F	58
POA6060	HKG	M	42
POA6060	HRV	F	56
POA6060	HRV	M	33
POA6060	IDN	F	51
POA6060	IDN	M	15
POA6060	IND	F	485
POA6060	IND	M	567
POA6060	IRL	F	231
POA6060	IRL	M	283
POA6060	IRN	F	80
POA6060	IRN	M	93
POA6060	IRQ	F	23
POA6060	IRQ	M	25
POA6060	ITA	F	374
POA6060	ITA	M	347
POA6060	JPN	F	59
POA6060	JPN	M	26
POA6060	KHM	F	3
POA6060	KOR	F	45
POA6060	KOR	M	31
POA6060	LBN	F	3
POA6060	LBN	M	5
POA6060	LKA	F	53
POA6060	LKA	M	59
POA6060	MKD	F	63
POA6060	MKD	M	62
POA6060	MLT	F	6
POA6060	MLT	M	3
POA6060	MMR	F	53
POA6060	MMR	M	50
POA6060	MUS	F	29
POA6060	MUS	M	25
POA6060	MYS	F	186
POA6060	MYS	M	143
POA6060	NLD	F	27
POA6060	NLD	M	22
POA6060	NPL	F	26
POA6060	NPL	M	28
POA6060	NZL	F	272
POA6060	NZL	M	273
POA6060	PAK	F	32
POA6060	PAK	M	60
POA6060	PHL	F	108
POA6060	PHL	M	65
POA6060	PNG	F	3
POA6060	PNG	M	3
POA6060	POL	F	77
POA6060	POL	M	41
POA6060	SGP	F	67
POA6060	SGP	M	51
POA6060	THA	F	55
POA6060	THA	M	19
POA6060	TUR	F	14
POA6060	TUR	M	5
POA6060	TWN	F	34
POA6060	TWN	M	26
POA6060	USA	F	41
POA6060	USA	M	36
POA6060	VNM	F	220
POA6060	VNM	M	174
POA6060	ZAF	F	261
POA6060	ZAF	M	215
POA6060	ZWE	F	48
POA6060	ZWE	M	48
POA6061		F	3486
POA6061		M	3681
POA6061	AFG	F	115
POA6061	AFG	M	279
POA6061	AUS	F	8077
POA6061	AUS	M	8123
POA6061	BGD	F	17
POA6061	BGD	M	17
POA6061	BIH	F	148
POA6061	BIH	M	142
