POA_CODE_2016	CountryOfBirth	persons
POA3953	MLT	5
POA3953	MUS	3
POA3953	MYS	8
POA3953	NLD	82
POA3953	NZL	69
POA3953	PHL	38
POA3953	PNG	4
POA3953	THA	7
POA3953	USA	11
POA3953	ZAF	16
POA3954		26
POA3954	AUS	349
POA3954	GBR	16
POA3954	NZL	8
POA3954	USA	3
POA3956		479
POA3956	AUS	2034
POA3956	CAN	3
POA3956	CHN	3
POA3956	DEU	20
POA3956	FJI	3
POA3956	GBR	121
POA3956	GRC	7
POA3956	HRV	3
POA3956	IRL	3
POA3956	ITA	9
POA3956	KHM	3
POA3956	LKA	3
POA3956	MUS	5
POA3956	NLD	34
POA3956	NZL	47
POA3956	PHL	3
POA3956	POL	8
POA3956	USA	6
POA3956	ZAF	8
POA3956	ZWE	5
POA3957		23
POA3957	AUS	220
POA3957	GBR	11
POA3957	NLD	9
POA3957	NZL	10
POA3957	VNM	3
POA3958		20
POA3958	AUS	224
POA3958	GBR	11
POA3958	NLD	4
POA3958	NZL	4
POA3959		120
POA3959	AUS	921
POA3959	CHL	4
POA3959	DEU	7
POA3959	GBR	47
POA3959	IND	5
POA3959	IRL	3
POA3959	ITA	12
POA3959	MLT	3
POA3959	NLD	8
POA3959	NZL	18
POA3959	ZAF	3
POA3960		254
POA3960	AUS	1921
POA3960	CHN	5
POA3960	DEU	26
POA3960	EGY	5
POA3960	FRA	6
POA3960	GBR	127
POA3960	IDN	3
POA3960	IND	7
POA3960	IRL	9
POA3960	ITA	21
POA3960	JPN	3
POA3960	LKA	3
POA3960	MLT	3
POA3960	NLD	21
POA3960	NZL	37
POA3960	PHL	4
POA3960	POL	3
POA3960	USA	8
POA3960	VNM	3
POA3960	ZAF	9
POA3960	ZWE	3
POA3962		71
POA3962	AUS	735
POA3962	CHN	3
POA3962	DEU	5
POA3962	GBR	45
POA3962	GRC	3
POA3962	IND	3
POA3962	ITA	9
POA3962	NLD	3
POA3962	NZL	16
POA3962	USA	3
POA3962	ZAF	3
POA3964		6
POA3964	AUS	112
POA3964	GBR	10
POA3965		31
POA3965	AUS	155
POA3965	GBR	14
POA3965	MLT	4
POA3965	NLD	3
POA3966		30
POA3966	AUS	417
POA3966	GBR	18
POA3966	ITA	13
POA3966	NLD	4
POA3966	NZL	14
POA3967		16
POA3967	AUS	105
POA3971		457
POA3971	AUS	3210
POA3971	DEU	20
POA3971	FRA	3
POA3971	GBR	156
POA3971	GRC	3
POA3971	IND	13
POA3971	IRL	6
POA3971	ITA	16
POA3971	KHM	3
POA3971	KOR	3
POA3971	LKA	3
POA3971	NLD	39
POA3971	NZL	51
POA3971	PHL	7
POA3971	POL	4
POA3971	THA	5
POA3971	USA	9
POA3971	VNM	3
POA3971	ZAF	5
POA3975		1546
POA3975	AFG	396
POA3975	AUS	6726
POA3975	BGD	39
POA3975	BIH	28
POA3975	CAN	21
POA3975	CHL	58
POA3975	CHN	352
POA3975	DEU	38
POA3975	EGY	38
POA3975	FJI	175
POA3975	FRA	12
POA3975	GBR	289
POA3975	GRC	42
POA3975	HKG	36
POA3975	HRV	27
POA3975	IDN	36
POA3975	IND	2223
POA3975	IRL	18
POA3975	IRN	29
POA3975	IRQ	19
POA3975	ITA	42
POA3975	JPN	5
POA3975	KHM	239
POA3975	KOR	20
POA3975	LBN	28
POA3975	LKA	893
POA3975	MKD	63
POA3975	MLT	12
POA3975	MMR	15
POA3975	MUS	208
POA3975	MYS	81
POA3975	NLD	19
POA3975	NPL	56
POA3975	NZL	320
POA3975	PAK	94
POA3975	PHL	356
POA3975	PNG	3
POA3975	POL	63
POA3975	SGP	53
POA3975	THA	58
POA3975	TUR	103
POA3975	TWN	17
POA3975	USA	39
POA3975	VNM	153
POA3975	ZAF	112
POA3975	ZWE	35
POA3976		3712
POA3976	AFG	1326
POA3976	AUS	10637
POA3976	BGD	53
POA3976	BIH	222
POA3976	CAN	6
POA3976	CHL	117
POA3976	CHN	373
POA3976	DEU	82
POA3976	EGY	79
POA3976	FJI	318
POA3976	FRA	14
POA3976	GBR	459
POA3976	GRC	57
POA3976	HKG	23
POA3976	HRV	154
POA3976	IDN	90
POA3976	IND	1998
POA3976	IRL	27
POA3976	IRN	92
POA3976	IRQ	167
POA3976	ITA	83
POA3976	JPN	3
POA3976	KHM	446
POA3976	KOR	13
POA3976	LBN	56
POA3976	LKA	1199
POA3976	MKD	41
POA3976	MLT	28
POA3976	MMR	28
POA3976	MUS	614
POA3976	MYS	121
POA3976	NLD	61
POA3976	NPL	4
POA3976	NZL	893
POA3976	PAK	324
POA3976	PHL	779
POA3976	PNG	3
POA3976	POL	112
POA3976	SGP	39
POA3976	THA	80
POA3976	TUR	128
POA3976	TWN	4
POA3976	USA	26
POA3976	VNM	348
POA3976	ZAF	81
POA3976	ZWE	20
POA3977		8946
POA3977	AFG	1634
POA3977	AUS	57068
POA3977	BGD	90
POA3977	BIH	128
POA3977	CAN	60
POA3977	CHL	228
POA3977	CHN	689
POA3977	DEU	272
POA3977	EGY	208
POA3977	FJI	522
POA3977	FRA	48
POA3977	GBR	3780
POA3977	GRC	195
POA3977	HKG	62
POA3977	HRV	162
POA3977	IDN	167
POA3977	IND	6258
POA3977	IRL	219
POA3977	IRN	114
POA3977	IRQ	57
POA3977	ITA	358
POA3977	JPN	28
POA3977	KHM	394
POA3977	KOR	67
POA3977	LBN	122
POA3977	LKA	2494
POA3977	MKD	80
POA3977	MLT	95
POA3977	MMR	53
POA3977	MUS	770
POA3977	MYS	318
POA3977	NLD	380
POA3977	NPL	154
POA3977	NZL	2721
POA3977	PAK	594
POA3977	PHL	1706
POA3977	PNG	24
POA3977	POL	187
POA3977	SGP	138
POA3977	THA	226
POA3977	TUR	122
POA3977	TWN	48
POA3977	USA	177
POA3977	VNM	258
POA3977	ZAF	709
POA3977	ZWE	223
POA3978		1050
POA3978	AFG	76
POA3978	AUS	5811
POA3978	BGD	5
POA3978	BIH	7
POA3978	CAN	5
POA3978	CHL	22
POA3978	CHN	76
POA3978	DEU	29
POA3978	EGY	28
POA3978	FJI	55
POA3978	GBR	419
POA3978	GRC	18
POA3978	HKG	12
POA3978	HRV	15
POA3978	IDN	30
POA3978	IND	838
POA3978	IRL	18
POA3978	IRN	11
POA3978	IRQ	15
POA3978	ITA	42
POA3978	KHM	26
POA3978	KOR	3
POA3978	LBN	16
POA3978	LKA	758
POA3978	MKD	14
POA3978	MLT	6
POA3978	MUS	168
POA3978	MYS	79
POA3978	NLD	36
POA3978	NPL	5
POA3978	NZL	280
POA3978	PAK	38
POA3978	PHL	283
POA3978	PNG	3
POA3978	POL	23
POA3978	SGP	30
POA3978	THA	27
POA3978	TUR	25
POA3978	TWN	15
POA3978	USA	16
POA3978	VNM	21
POA3978	ZAF	128
POA3978	ZWE	79
POA3979		24
POA3979	AUS	280
POA3979	GBR	7
POA3979	NLD	3
POA3979	NZL	4
POA3980		379
POA3980	AUS	2623
POA3980	CHL	3
POA3980	CHN	12
POA3980	DEU	17
POA3980	GBR	166
POA3980	GRC	3
POA3980	HRV	3
POA3980	IDN	4
POA3980	IND	3
POA3980	IRL	6
POA3980	ITA	7
POA3980	LKA	6
POA3980	MYS	4
POA3980	NLD	21
POA3980	NZL	57
POA3980	PHL	12
POA3980	PNG	3
POA3980	SGP	3
POA3980	USA	8
POA3980	VNM	7
POA3980	ZAF	4
POA3981		504
POA3981	AUS	3905
POA3981	CHL	4
POA3981	CHN	3
POA3981	DEU	12
POA3981	FJI	3
POA3981	FRA	3
POA3981	GBR	196
POA3981	GRC	8
POA3981	HRV	7
POA3981	IDN	6
POA3981	IND	15
POA3981	IRL	12
POA3981	ITA	64
POA3981	KHM	7
POA3981	LKA	8
POA3981	MLT	3
POA3981	MUS	3
POA3981	NLD	23
POA3981	NZL	61
POA3981	PHL	16
POA3981	POL	3
POA3981	THA	9
POA3981	USA	5
POA3981	ZAF	11
POA3984		575
POA3984	AUS	3952
POA3984	DEU	30
POA3984	EGY	6
POA3984	FJI	3
POA3984	GBR	356
POA3984	GRC	24
POA3984	HKG	3
POA3984	HRV	8
POA3984	IND	7
POA3984	IRL	13
POA3984	ITA	29
POA3984	LKA	10
POA3984	MLT	11
POA3984	MUS	4
POA3984	MYS	5
POA3984	NLD	41
POA3984	NZL	96
POA3984	PHL	6
POA3984	POL	4
POA3984	SGP	4
POA3984	THA	5
POA3984	USA	6
POA3984	VNM	3
POA3984	ZAF	13
POA3987		124
POA3987	AUS	1268
POA3987	DEU	5
POA3987	GBR	86
POA3987	HRV	4
POA3987	IRL	6
POA3987	ITA	3
POA3987	MLT	3
POA3987	MYS	3
POA3987	NLD	12
POA3987	NZL	12
POA3987	USA	3
POA3987	ZAF	7
POA3988		78
POA3988	AUS	830
POA3988	DEU	3
POA3988	GBR	50
POA3988	GRC	3
POA3988	KOR	8
POA3988	NLD	4
POA3988	NZL	11
POA3990		9
POA3990	AUS	77
POA3990	GBR	7
POA3990	ITA	4
POA3991		33
POA3991	AUS	287
POA3991	DEU	3
POA3991	GBR	14
POA3991	GRC	3
POA3991	IRL	5
POA3991	ITA	3
POA3991	KHM	3
POA3991	MLT	3
POA3991	NLD	5
POA3991	NZL	3
POA3991	PHL	3
POA3992		87
POA3992	AUS	779
POA3992	DEU	4
POA3992	GBR	42
POA3992	IRL	4
POA3992	ITA	3
POA3992	MLT	5
POA3992	NLD	3
POA3992	NZL	15
POA3992	PHL	3
POA3992	POL	3
POA3992	THA	3
POA3992	USA	4
POA3992	ZAF	3
POA3995		1060
POA3995	AUS	7841
POA3995	CAN	12
POA3995	CHL	3
POA3995	CHN	30
POA3995	DEU	52
POA3995	EGY	3
POA3995	FJI	3
POA3995	FRA	3
POA3995	GBR	563
POA3995	GRC	3
POA3995	HKG	6
POA3995	IDN	4
POA3995	IND	51
POA3995	IRL	19
POA3995	ITA	103
POA3995	JPN	3
POA3995	LKA	10
POA3995	MLT	9
POA3995	MMR	18
POA3995	MUS	4
POA3995	MYS	8
POA3995	NLD	80
POA3995	NPL	6
POA3995	NZL	132
POA3995	PHL	26
POA3995	PNG	9
POA3995	POL	3
POA3995	THA	25
POA3995	TWN	5
POA3995	USA	21
POA3995	VNM	23
POA3995	ZAF	16
POA3995	ZWE	9
POA3996		481
POA3996	AUS	4406
POA3996	BGD	3
POA3996	CAN	6
POA3996	CHN	11
POA3996	DEU	31
POA3996	EGY	3
POA3996	FJI	5
POA3996	FRA	4
POA3996	GBR	293
POA3996	GRC	7
POA3996	HRV	4
POA3996	IDN	3
POA3996	IND	18
POA3996	IRL	16
POA3996	ITA	30
POA3996	LKA	4
POA3996	MLT	16
POA3996	MUS	3
POA3996	MYS	4
POA3996	NLD	61
POA3996	NPL	7
POA3996	NZL	72
POA3996	PHL	3
POA3996	POL	4
POA3996	SGP	3
POA3996	THA	7
POA3996	USA	13
POA3996	ZAF	8
POA3996	ZWE	3
POA4000		3658
POA4000	AFG	8
POA4000	AUS	6070
POA4000	BGD	10
POA4000	BIH	4
POA4000	CAN	87
POA4000	CHL	41
POA4000	CHN	1064
POA4000	DEU	83
POA4000	EGY	4
POA4000	FJI	27
POA4000	FRA	135
POA4000	GBR	658
POA4000	GRC	6
POA4000	HKG	268
POA4000	HRV	4
POA4000	IDN	77
POA4000	IND	604
POA4000	IRL	90
POA4000	IRN	87
POA4000	IRQ	7
POA4000	ITA	117
POA4000	JPN	361
POA4000	KHM	6
POA4000	KOR	1006
POA4000	LBN	12
POA4000	LKA	34
POA4000	MLT	3
POA4000	MMR	16
POA4000	MUS	3
POA4000	MYS	185
POA4000	NLD	32
POA4000	NPL	34
POA4000	NZL	406
POA4000	PAK	56
POA4000	PHL	206
POA4000	PNG	56
POA4000	POL	37
POA4000	SGP	115
POA4000	THA	132
POA4000	TUR	18
POA4000	TWN	398
POA4000	USA	127
POA4000	VNM	67
POA4000	ZAF	111
POA4000	ZWE	33
POA4005		3193
POA4005	AUS	10686
POA4005	BGD	3
POA4005	BIH	14
POA4005	CAN	141
POA4005	CHL	12
POA4005	CHN	200
POA4005	DEU	90
POA4005	EGY	6
POA4005	FJI	30
POA4005	FRA	87
POA4005	GBR	912
POA4005	GRC	5
POA4005	HKG	54
POA4005	HRV	14
POA4005	IDN	30
POA4005	IND	145
POA4005	IRL	116
POA4005	IRN	45
POA4005	IRQ	6
POA4005	ITA	221
POA4005	JPN	68
POA4005	KHM	3
POA4005	KOR	41
POA4005	LBN	3
POA4005	LKA	24
POA4005	MKD	3
POA4005	MLT	10
POA4005	MMR	9
POA4005	MUS	7
POA4005	MYS	89
POA4005	NLD	52
POA4005	NPL	152
POA4005	NZL	602
POA4005	PAK	8
POA4005	PHL	78
POA4005	PNG	54
POA4005	POL	37
POA4005	SGP	50
POA4005	THA	68
POA4005	TUR	6
POA4005	TWN	62
POA4005	USA	157
POA4005	VNM	68
POA4005	ZAF	181
POA4005	ZWE	18
POA4006		3106
POA4006	AFG	5
POA4006	AUS	7077
POA4006	BGD	38
POA4006	BIH	18
POA4006	CAN	91
POA4006	CHL	17
POA4006	CHN	385
POA4006	DEU	56
POA4006	EGY	12
POA4006	FJI	26
POA4006	FRA	79
POA4006	GBR	569
POA4006	GRC	4
POA4006	HKG	121
POA4006	HRV	8
POA4006	IDN	51
POA4006	IND	451
POA4006	IRL	83
POA4006	IRN	82
POA4006	IRQ	20
POA4006	ITA	108
POA4006	JPN	126
POA4006	KHM	4
POA4006	KOR	246
POA4006	LBN	12
POA4006	LKA	40
POA4006	MLT	3
POA4006	MMR	7
POA4006	MUS	6
POA4006	MYS	132
POA4006	NLD	23
POA4006	NPL	49
POA4006	NZL	559
POA4006	PAK	17
POA4006	PHL	149
POA4006	PNG	33
POA4006	POL	37
POA4006	SGP	67
POA4006	THA	123
POA4006	TUR	12
POA4006	TWN	133
POA4006	USA	133
POA4006	VNM	91
POA4006	ZAF	90
POA4006	ZWE	23
POA4007		1576
POA4007	AFG	4
POA4007	AUS	8387
POA4007	BIH	10
POA4007	CAN	41
POA4007	CHL	7
POA4007	CHN	166
POA4007	DEU	39
POA4007	EGY	8
POA4007	FJI	33
POA4007	FRA	24
POA4007	GBR	602
POA4007	GRC	18
POA4007	HKG	66
POA4007	HRV	9
POA4007	IDN	23
POA4007	IND	248
POA4007	IRL	68
POA4007	IRN	60
POA4007	IRQ	3
POA4007	ITA	72
POA4007	JPN	59
POA4007	KHM	3
POA4007	KOR	61
POA4007	LBN	5
POA4007	LKA	26
POA4007	MKD	15
POA4007	MLT	5
POA4007	MMR	3
POA4007	MUS	8
POA4007	MYS	49
POA4007	NLD	27
POA4007	NPL	13
POA4007	NZL	504
POA4007	PAK	11
POA4007	PHL	76
POA4007	PNG	55
POA4007	POL	7
POA4007	SGP	28
POA4007	THA	39
POA4007	TWN	54
POA4007	USA	99
POA4007	VNM	31
POA4007	ZAF	88
POA4007	ZWE	23
POA4008		44
POA4008	AUS	202
POA4008	FJI	4
POA4008	GBR	11
POA4008	IDN	3
POA4008	IND	3
POA4008	IRN	23
POA4008	LKA	3
POA4008	MMR	4
POA4008	NZL	38
POA4008	PHL	5
POA4008	PNG	3
POA4008	VNM	8
POA4008	ZAF	3
POA4010		263
POA4010	AUS	1539
POA4010	BGD	3
POA4010	BIH	6
POA4010	CAN	10
POA4010	CHN	21
POA4010	DEU	14
POA4010	FJI	5
POA4010	FRA	4
POA4010	GBR	93
POA4010	HKG	4
POA4010	IDN	6
POA4010	IND	45
POA4010	IRL	4
POA4010	ITA	18
POA4010	JPN	19
POA4010	KOR	14
POA4010	LBN	3
POA4010	LKA	4
POA4010	MYS	8
POA4010	NLD	4
POA4010	NPL	26
POA4010	NZL	79
POA4010	PAK	3
POA4010	PHL	35
POA4010	PNG	4
POA4010	POL	3
POA4010	SGP	7
POA4010	THA	7
POA4010	TWN	5
POA4010	USA	18
POA4010	VNM	5
POA4010	ZAF	13
POA4010	ZWE	3
POA4011		1376
POA4011	AFG	3
POA4011	AUS	10599
POA4011	BGD	15
POA4011	BIH	3
POA4011	CAN	54
POA4011	CHL	6
POA4011	CHN	97
POA4011	DEU	46
POA4011	EGY	11
POA4011	FJI	50
POA4011	FRA	28
POA4011	GBR	633
POA4011	GRC	3
POA4011	HKG	59
POA4011	HRV	12
POA4011	IDN	26
POA4011	IND	457
POA4011	IRL	70
POA4011	IRN	56
POA4011	IRQ	3
POA4011	ITA	79
POA4011	JPN	53
POA4011	KHM	6
POA4011	KOR	89
POA4011	LKA	49
POA4011	MKD	8
POA4011	MLT	3
POA4011	MMR	11
POA4011	MUS	3
POA4011	MYS	40
POA4011	NLD	20
POA4011	NPL	84
POA4011	NZL	499
POA4011	PAK	13
POA4011	PHL	99
POA4011	PNG	104
POA4011	POL	22
POA4011	SGP	31
POA4011	THA	55
POA4011	TUR	9
POA4011	TWN	49
POA4011	USA	70
POA4011	VNM	22
POA4011	ZAF	127
POA4011	ZWE	21
POA4012		1767
POA4012	AFG	9
POA4012	AUS	15128
POA4012	BGD	21
POA4012	BIH	7
POA4012	CAN	59
POA4012	CHL	10
POA4012	CHN	148
POA4012	DEU	71
POA4012	EGY	10
POA4012	FJI	134
POA4012	FRA	41
POA4012	GBR	820
POA4012	GRC	7
POA4012	HKG	48
POA4012	HRV	12
POA4012	IDN	35
POA4012	IND	830
POA4012	IRL	95
POA4012	IRN	57
POA4012	IRQ	3
POA4012	ITA	125
POA4012	JPN	78
POA4012	KHM	13
POA4012	KOR	114
POA4012	LBN	4
POA4012	LKA	99
POA4012	MKD	12
POA4012	MLT	5
POA4012	MMR	30
POA4012	MUS	12
POA4012	MYS	87
POA4012	NLD	33
POA4012	NPL	176
POA4012	NZL	868
POA4012	PAK	24
POA4012	PHL	262
POA4012	PNG	111
POA4012	POL	43
POA4012	SGP	39
POA4012	THA	66
POA4012	TUR	4
POA4012	TWN	54
POA4012	USA	79
POA4012	VNM	56
POA4012	ZAF	99
POA4012	ZWE	35
POA4013		379
POA4013	AFG	3
POA4013	AUS	3245
POA4013	BGD	9
POA4013	CAN	16
POA4013	CHN	19
POA4013	DEU	15
POA4013	FJI	22
POA4013	GBR	164
POA4013	GRC	3
POA4013	HKG	6
POA4013	IDN	15
POA4013	IND	173
POA4013	IRL	22
POA4013	IRN	10
POA4013	ITA	9
POA4013	JPN	17
POA4013	KOR	7
POA4013	LKA	18
POA4013	MMR	28
POA4013	MYS	9
POA4013	NLD	6
POA4013	NPL	6
POA4013	NZL	191
POA4013	PAK	15
POA4013	PHL	53
POA4013	PNG	18
POA4013	POL	7
POA4013	SGP	8
POA4013	THA	15
POA4013	TWN	6
POA4013	USA	10
POA4013	VNM	17
POA4013	ZAF	20
POA4013	ZWE	5
POA4014		1006
POA4014	AUS	8629
POA4014	BGD	14
POA4014	BIH	6
POA4014	CAN	25
POA4014	CHN	77
POA4014	DEU	43
POA4014	FJI	70
POA4014	FRA	16
POA4014	GBR	377
POA4014	HKG	9
POA4014	HRV	3
POA4014	IDN	21
POA4014	IND	301
POA4014	IRL	52
POA4014	IRN	10
POA4014	ITA	18
POA4014	JPN	28
POA4014	KOR	31
POA4014	LKA	51
POA4014	MMR	17
POA4014	MYS	24
POA4014	NLD	26
POA4014	NPL	27
POA4014	NZL	506
POA4014	PHL	218
POA4014	PNG	69
POA4014	POL	14
POA4014	SGP	13
POA4014	THA	31
POA4014	TWN	12
POA4014	USA	34
POA4014	VNM	49
POA4014	ZAF	51
POA4014	ZWE	10
POA4017		2508
POA4017	AFG	7
POA4017	AUS	27485
POA4017	BGD	11
POA4017	BIH	16
POA4017	CAN	82
POA4017	CHL	14
POA4017	CHN	108
POA4017	DEU	158
POA4017	EGY	12
POA4017	FJI	170
POA4017	FRA	44
POA4017	GBR	1935
POA4017	GRC	27
POA4017	HKG	50
POA4017	HRV	19
POA4017	IDN	49
POA4017	IND	551
POA4017	IRL	150
POA4017	IRN	22
POA4017	IRQ	84
POA4017	ITA	90
POA4017	JPN	48
POA4017	KHM	9
POA4017	KOR	44
POA4017	LBN	14
POA4017	LKA	72
POA4017	MLT	10
POA4017	MMR	14
POA4017	MUS	13
POA4017	MYS	68
POA4017	NLD	98
POA4017	NPL	54
POA4017	NZL	1564
POA4017	PAK	16
POA4017	PHL	537
POA4017	PNG	148
POA4017	POL	49
POA4017	SGP	35
POA4017	THA	57
POA4017	TUR	3
POA4017	TWN	16
POA4017	USA	101
POA4017	VNM	46
POA4017	ZAF	224
POA4017	ZWE	53
POA4018		992
POA4018	AFG	27
POA4018	AUS	7017
POA4018	BGD	9
POA4018	BIH	23
POA4018	CAN	15
POA4018	CHL	7
POA4018	CHN	181
POA4018	DEU	49
POA4018	EGY	8
POA4018	FJI	135
POA4018	FRA	9
POA4018	GBR	448
POA4018	GRC	9
POA4018	HKG	87
POA4018	HRV	10
POA4018	IDN	42
POA4018	IND	1002
POA4018	IRL	26
POA4018	IRN	56
POA4018	IRQ	28
POA4018	ITA	48
POA4018	JPN	33
POA4018	KHM	3
POA4018	KOR	42
POA4018	LBN	8
POA4018	LKA	79
POA4018	MLT	11
POA4018	MMR	10
POA4018	MUS	9
POA4018	MYS	38
POA4018	NLD	23
POA4018	NPL	104
POA4018	NZL	593
POA4018	PAK	12
POA4018	PHL	544
POA4018	PNG	79
POA4018	POL	22
POA4018	SGP	19
POA4018	THA	31
POA4018	TUR	23
POA4018	TWN	25
POA4018	USA	47
POA4018	VNM	29
POA4018	ZAF	116
POA4018	ZWE	42
POA4019		1587
POA4019	AFG	3
POA4019	AUS	14712
POA4019	BIH	7
POA4019	CAN	49
POA4019	CHL	6
POA4019	CHN	42
POA4019	DEU	93
POA4019	EGY	13
POA4019	FJI	56
POA4019	FRA	34
POA4019	GBR	1334
POA4019	GRC	7
POA4019	HKG	19
POA4019	HRV	13
POA4019	IDN	19
POA4019	IND	52
POA4019	IRL	54
POA4019	IRN	7
POA4019	IRQ	3
POA4019	ITA	36
POA4019	JPN	20
POA4019	KHM	3
POA4019	KOR	3
POA4019	LBN	6
POA4019	LKA	25
POA4019	MLT	12
POA4019	MMR	3
POA4019	MUS	12
POA4019	MYS	27
POA4019	NLD	82
POA4019	NPL	7
POA4019	NZL	1195
POA4019	PAK	6
POA4019	PHL	160
POA4019	PNG	84
POA4019	POL	18
POA4019	SGP	10
POA4019	THA	43
POA4019	TUR	4
POA4019	TWN	13
POA4019	USA	64
POA4019	VNM	21
POA4019	ZAF	103
POA4019	ZWE	25
POA4020		2228
POA4020	AFG	6
POA4020	AUS	15044
POA4020	BGD	3
POA4020	BIH	9
POA4020	CAN	49
POA4020	CHL	8
POA4020	CHN	72
POA4020	DEU	127
POA4020	EGY	23
POA4020	FJI	54
POA4020	FRA	29
POA4020	GBR	1851
POA4020	GRC	18
POA4020	HKG	25
POA4020	HRV	29
POA4020	IDN	14
POA4020	IND	57
POA4020	IRL	97
POA4020	IRN	13
POA4020	ITA	52
POA4020	JPN	22
POA4020	KHM	3
POA4020	KOR	12
POA4020	LBN	3
POA4020	LKA	35
POA4020	MKD	3
POA4020	MLT	14
POA4020	MUS	10
POA4020	MYS	48
POA4020	NLD	129
POA4020	NPL	3
POA4020	NZL	1263
POA4020	PAK	7
POA4020	PHL	157
POA4020	PNG	73
POA4020	POL	34
POA4020	SGP	28
POA4020	THA	40
POA4020	TUR	3
POA4020	TWN	5
POA4020	USA	89
POA4020	VNM	36
POA4020	ZAF	219
POA4020	ZWE	22
POA4021		829
POA4021	AUS	6988
POA4021	BIH	4
POA4021	CAN	9
POA4021	CHL	9
POA4021	CHN	32
POA4021	DEU	44
POA4021	EGY	3
POA4021	FJI	37
POA4021	FRA	7
POA4021	GBR	599
POA4021	GRC	8
POA4021	HKG	3
POA4021	HRV	8
POA4021	IDN	7
POA4021	IND	50
POA4021	IRL	16
POA4021	IRN	6
POA4021	ITA	9
POA4021	JPN	4
POA4021	KOR	6
POA4021	LBN	7
POA4021	LKA	37
POA4021	MLT	7
POA4021	MYS	12
POA4021	NLD	37
POA4021	NPL	9
POA4021	NZL	701
POA4021	PAK	3
POA4021	PHL	120
POA4021	PNG	37
POA4021	POL	9
POA4021	SGP	5
POA4021	THA	15
POA4021	TWN	12
POA4021	USA	13
POA4021	VNM	19
POA4021	ZAF	59
POA4021	ZWE	8
POA4022		618
POA4022	AUS	5186
POA4022	CAN	15
POA4022	CHN	18
POA4022	DEU	21
POA4022	EGY	4
POA4022	FJI	34
POA4022	FRA	16
POA4022	GBR	449
POA4022	HKG	6
POA4022	HRV	9
POA4022	IDN	4
POA4022	IND	57
POA4022	IRL	8
POA4022	IRN	3
POA4022	ITA	9
POA4022	JPN	3
POA4022	KOR	9
POA4022	LKA	18
POA4022	MLT	3
POA4022	MYS	13
POA4022	NLD	30
POA4022	NPL	5
POA4022	NZL	414
POA4022	PHL	64
POA4022	PNG	14
POA4022	POL	3
POA4022	SGP	6
POA4022	THA	3
POA4022	TWN	3
POA4022	USA	30
POA4022	VNM	14
POA4022	ZAF	62
POA4022	ZWE	24
POA4025		92
POA4025	AUS	161
POA4025	CHN	12
POA4025	GBR	17
POA4025	HKG	3
POA4025	IND	12
POA4025	JPN	4
POA4025	KOR	8
POA4025	LKA	10
POA4025	NLD	3
POA4025	NZL	17
POA4025	PHL	5
POA4025	TWN	12
POA4029		65
POA4029	AUS	16
POA4030		1449
POA4030	AFG	5
POA4030	AUS	11276
POA4030	BGD	31
POA4030	BIH	6
POA4030	CAN	67
POA4030	CHL	9
POA4030	CHN	162
POA4030	DEU	49
POA4030	EGY	15
POA4030	FJI	45
POA4030	FRA	31
POA4030	GBR	652
POA4030	GRC	8
POA4030	HKG	55
POA4030	HRV	6
POA4030	IDN	30
POA4030	IND	478
POA4030	IRL	75
POA4030	IRN	65
POA4030	IRQ	26
POA4030	ITA	170
POA4030	JPN	61
POA4030	KOR	74
POA4030	LBN	4
POA4030	LKA	58
POA4030	MKD	3
POA4030	MLT	6
POA4030	MMR	20
POA4030	MYS	74
POA4030	NLD	22
POA4030	NPL	259
POA4030	NZL	539
POA4030	PAK	21
POA4030	PHL	147
POA4030	PNG	71
POA4030	POL	31
POA4030	SGP	43
POA4030	THA	86
POA4030	TUR	5
POA4030	TWN	57
POA4030	USA	79
POA4030	VNM	39
POA4030	ZAF	117
POA4030	ZWE	18
POA4031		1056
POA4031	AFG	5
POA4031	AUS	10059
POA4031	BGD	21
POA4031	BIH	9
POA4031	CAN	43
POA4031	CHL	7
POA4031	CHN	90
POA4031	DEU	36
POA4031	EGY	9
POA4031	FJI	34
POA4031	FRA	19
POA4031	GBR	431
POA4031	GRC	9
POA4031	HKG	29
POA4031	HRV	9
POA4031	IDN	27
POA4031	IND	294
POA4031	IRL	45
POA4031	IRN	37
POA4031	IRQ	11
POA4031	ITA	129
POA4031	JPN	29
POA4031	KOR	55
POA4031	LBN	3
POA4031	LKA	60
POA4031	MLT	7
POA4031	MMR	14
POA4031	MUS	3
POA4031	MYS	40
POA4031	NLD	23
POA4031	NPL	53
POA4031	NZL	422
POA4031	PAK	10
POA4031	PHL	132
POA4031	PNG	60
POA4031	POL	23
POA4031	SGP	22
POA4031	THA	39
POA4031	TUR	6
POA4031	TWN	24
POA4031	USA	67
POA4031	VNM	23
POA4031	ZAF	69
POA4031	ZWE	18
POA4032		1703
POA4032	AFG	15
POA4032	AUS	10035
POA4032	BGD	18
POA4032	BIH	13
POA4032	CAN	27
POA4032	CHL	12
POA4032	CHN	272
POA4032	DEU	35
POA4032	EGY	12
POA4032	FJI	68
POA4032	FRA	21
POA4032	GBR	459
POA4032	GRC	9
POA4032	HKG	46
POA4032	HRV	4
POA4032	IDN	42
POA4032	IND	709
POA4032	IRL	60
POA4032	IRN	100
POA4032	IRQ	8
POA4032	ITA	168
POA4032	JPN	38
POA4032	KOR	173
POA4032	LBN	3
POA4032	LKA	38
