POA_CODE_2016	Age5yr	Indigenous	Sex	persons
POA2210	5-9		M	34
POA2210	5-9	0	F	844
POA2210	5-9	0	M	898
POA2210	5-9	1	F	18
POA2210	5-9	1	M	12
POA2210	10-14		F	32
POA2210	10-14		M	31
POA2210	10-14	0	F	749
POA2210	10-14	0	M	885
POA2210	10-14	1	F	13
POA2210	10-14	1	M	10
POA2210	15-19		F	31
POA2210	15-19		M	29
POA2210	15-19	0	F	879
POA2210	15-19	0	M	938
POA2210	15-19	1	F	14
POA2210	15-19	1	M	10
POA2210	20-24		F	41
POA2210	20-24		M	39
POA2210	20-24	0	F	815
POA2210	20-24	0	M	999
POA2210	20-24	1	F	14
POA2210	20-24	1	M	6
POA2210	25-29		F	50
POA2210	25-29		M	44
POA2210	25-29	0	F	881
POA2210	25-29	0	M	898
POA2210	25-29	1	F	10
POA2210	25-29	1	M	3
POA2210	30-34		F	36
POA2210	30-34		M	39
POA2210	30-34	0	F	936
POA2210	30-34	0	M	882
POA2210	30-34	1	F	14
POA2210	35-39		F	30
POA2210	35-39		M	31
POA2210	35-39	0	F	905
POA2210	35-39	0	M	809
POA2210	35-39	1	F	7
POA2210	40-44		F	32
POA2210	40-44		M	28
POA2210	40-44	0	F	992
POA2210	40-44	0	M	870
POA2210	40-44	1	F	11
POA2210	40-44	1	M	5
POA2210	45-49		F	38
POA2210	45-49		M	36
POA2210	45-49	0	F	999
POA2210	45-49	0	M	911
POA2210	45-49	1	F	14
POA2210	50-54		F	49
POA2210	50-54		M	47
POA2210	50-54	0	F	1030
POA2210	50-54	0	M	951
POA2210	50-54	1	F	6
POA2210	50-54	1	M	11
POA2210	55-59		F	44
POA2210	55-59		M	45
POA2210	55-59	0	F	998
POA2210	55-59	0	M	939
POA2210	55-59	1	F	9
POA2210	55-59	1	M	3
POA2210	60-64		F	33
POA2210	60-64		M	27
POA2210	60-64	0	F	849
POA2210	60-64	0	M	808
POA2210	60-64	1	F	5
POA2210	60-64	1	M	5
POA2210	65+		F	177
POA2210	65+		M	147
POA2210	65+	0	F	3237
POA2210	65+	0	M	2554
POA2210	65+	1	F	7
POA2210	65+	1	M	5
POA2211	0-4		F	18
POA2211	0-4		M	11
POA2211	0-4	0	F	470
POA2211	0-4	0	M	464
POA2211	0-4	1	F	8
POA2211	0-4	1	M	5
POA2211	5-9		F	11
POA2211	5-9		M	15
POA2211	5-9	0	F	406
POA2211	5-9	0	M	484
POA2211	5-9	1	F	6
POA2211	5-9	1	M	3
POA2211	10-14		F	15
POA2211	10-14		M	33
POA2211	10-14	0	F	406
POA2211	10-14	0	M	487
POA2211	10-14	1	F	13
POA2211	10-14	1	M	7
POA2211	15-19		F	24
POA2211	15-19		M	16
POA2211	15-19	0	F	494
POA2211	15-19	0	M	518
POA2211	15-19	1	F	6
POA2211	15-19	1	M	8
POA2211	20-24		F	24
POA2211	20-24		M	22
POA2211	20-24	0	F	497
POA2211	20-24	0	M	509
POA2211	20-24	1	F	5
POA2211	20-24	1	M	7
POA2211	25-29		F	19
POA2211	25-29		M	28
POA2211	25-29	0	F	502
POA2211	25-29	0	M	528
POA2211	25-29	1	F	3
POA2211	25-29	1	M	4
POA2211	30-34		F	28
POA2211	30-34		M	29
POA2211	30-34	0	F	567
POA2211	30-34	0	M	541
POA2211	30-34	1	F	7
POA2211	30-34	1	M	5
POA2211	35-39		F	16
POA2211	35-39		M	23
POA2211	35-39	0	F	512
POA2211	35-39	0	M	474
POA2211	35-39	1	F	5
POA2211	35-39	1	M	4
POA2211	40-44		F	26
POA2211	40-44		M	26
POA2211	40-44	0	F	505
POA2211	40-44	0	M	524
POA2211	40-44	1	F	5
POA2211	40-44	1	M	3
POA2211	45-49		F	26
POA2211	45-49		M	18
POA2211	45-49	0	F	572
POA2211	45-49	0	M	473
POA2211	45-49	1	F	3
POA2211	50-54		F	32
POA2211	50-54		M	28
POA2211	50-54	0	F	622
POA2211	50-54	0	M	544
POA2211	50-54	1	F	6
POA2211	50-54	1	M	6
POA2211	55-59		F	28
POA2211	55-59		M	22
POA2211	55-59	0	F	559
POA2211	55-59	0	M	551
POA2211	55-59	1	F	4
POA2211	55-59	1	M	9
POA2211	60-64		F	24
POA2211	60-64		M	25
POA2211	60-64	0	F	473
POA2211	60-64	0	M	438
POA2211	60-64	1	F	3
POA2211	60-64	1	M	3
POA2211	65+		F	64
POA2211	65+		M	73
POA2211	65+	0	F	1573
POA2211	65+	0	M	1276
POA2211	65+	1	F	12
POA2211	65+	1	M	8
POA2212	0-4		F	14
POA2212	0-4		M	20
POA2212	0-4	0	F	462
POA2212	0-4	0	M	517
POA2212	0-4	1	F	7
POA2212	0-4	1	M	13
POA2212	5-9		F	14
POA2212	5-9		M	13
POA2212	5-9	0	F	516
POA2212	5-9	0	M	482
POA2212	5-9	1	F	5
POA2212	5-9	1	M	9
POA2212	10-14		F	20
POA2212	10-14		M	20
POA2212	10-14	0	F	424
POA2212	10-14	0	M	469
POA2212	10-14	1	F	8
POA2212	10-14	1	M	8
POA2212	15-19		F	17
POA2212	15-19		M	22
POA2212	15-19	0	F	427
POA2212	15-19	0	M	446
POA2212	15-19	1	F	3
POA2212	15-19	1	M	3
POA2212	20-24		F	21
POA2212	20-24		M	14
POA2212	20-24	0	F	518
POA2212	20-24	0	M	507
POA2212	20-24	1	F	5
POA2212	20-24	1	M	8
POA2212	25-29		F	27
POA2212	25-29		M	25
POA2212	25-29	0	F	545
POA2212	25-29	0	M	505
POA2212	25-29	1	F	7
POA2212	25-29	1	M	4
POA2212	30-34		F	17
POA2212	30-34		M	17
POA2212	30-34	0	F	525
POA2212	30-34	0	M	520
POA2212	30-34	1	F	7
POA2212	30-34	1	M	7
POA2212	35-39		F	15
POA2212	35-39		M	21
POA2212	35-39	0	F	559
POA2212	35-39	0	M	520
POA2212	35-39	1	F	5
POA2212	40-44		F	23
POA2212	40-44		M	21
POA2212	40-44	0	F	525
POA2212	40-44	0	M	500
POA2212	40-44	1	F	5
POA2212	40-44	1	M	4
POA2212	45-49		F	25
POA2212	45-49		M	27
POA2212	45-49	0	F	520
POA2212	45-49	0	M	455
POA2212	45-49	1	F	8
POA2212	45-49	1	M	8
POA2212	50-54		F	20
POA2212	50-54		M	22
POA2212	50-54	0	F	496
POA2212	50-54	0	M	463
POA2212	50-54	1	F	3
POA2212	50-54	1	M	3
POA2212	55-59		F	26
POA2212	55-59		M	18
POA2212	55-59	0	F	509
POA2212	55-59	0	M	483
POA2212	55-59	1	F	3
POA2212	55-59	1	M	3
POA2212	60-64		F	15
POA2212	60-64		M	14
POA2212	60-64	0	F	446
POA2212	60-64	0	M	383
POA2212	60-64	1	M	4
POA2212	65+		F	79
POA2212	65+		M	55
POA2212	65+	0	F	1316
POA2212	65+	0	M	995
POA2212	65+	1	F	13
POA2212	65+	1	M	6
POA2213	0-4		F	27
POA2213	0-4		M	24
POA2213	0-4	0	F	672
POA2213	0-4	0	M	668
POA2213	0-4	1	F	17
POA2213	0-4	1	M	17
POA2213	5-9		F	39
POA2213	5-9		M	30
POA2213	5-9	0	F	701
POA2213	5-9	0	M	722
POA2213	5-9	1	F	22
POA2213	5-9	1	M	13
POA2213	10-14		F	23
POA2213	10-14		M	22
POA2213	10-14	0	F	672
POA2213	10-14	0	M	693
POA2213	10-14	1	F	17
POA2213	10-14	1	M	11
POA2213	15-19		F	23
POA2213	15-19		M	33
POA2213	15-19	0	F	642
POA2213	15-19	0	M	677
POA2213	15-19	1	F	11
POA2213	15-19	1	M	10
POA2213	20-24		F	26
POA2213	20-24		M	29
POA2213	20-24	0	F	623
POA2213	20-24	0	M	654
POA2213	20-24	1	F	14
POA2213	20-24	1	M	18
POA2213	25-29		F	24
POA2213	25-29		M	22
POA2213	25-29	0	F	562
POA2213	25-29	0	M	550
POA2213	25-29	1	F	10
POA2213	25-29	1	M	15
POA2213	30-34		F	44
POA2213	30-34		M	23
POA2213	30-34	0	F	693
POA2213	30-34	0	M	579
POA2213	30-34	1	F	8
POA2213	30-34	1	M	10
POA2213	35-39		F	29
POA2213	35-39		M	39
POA2213	35-39	0	F	741
POA2213	35-39	0	M	655
POA2213	35-39	1	F	13
POA2213	35-39	1	M	7
POA2213	40-44		F	39
POA2213	40-44		M	27
POA2213	40-44	0	F	807
POA2213	40-44	0	M	736
POA2213	40-44	1	F	12
POA2213	40-44	1	M	3
POA2213	45-49		F	26
POA2213	45-49		M	33
POA2213	45-49	0	F	702
POA2213	45-49	0	M	715
POA2213	45-49	1	F	12
POA2213	45-49	1	M	15
POA2213	50-54		F	36
POA2213	50-54		M	22
POA2213	50-54	0	F	738
POA2213	50-54	0	M	700
POA2213	50-54	1	F	8
POA2213	50-54	1	M	4
POA2213	55-59		F	27
POA2213	55-59		M	32
POA2213	55-59	0	F	698
POA2213	55-59	0	M	675
POA2213	55-59	1	F	11
POA2213	55-59	1	M	6
POA2213	60-64		F	25
POA2213	60-64		M	30
POA2213	60-64	0	F	582
POA2213	60-64	0	M	587
POA2213	60-64	1	F	8
POA2213	60-64	1	M	3
POA2213	65+		F	75
POA2213	65+		M	63
POA2213	65+	0	F	1680
POA2213	65+	0	M	1428
POA2213	65+	1	F	8
POA2213	65+	1	M	12
POA2214	0-4		F	7
POA2214	0-4	0	F	118
POA2214	0-4	0	M	124
POA2214	0-4	1	F	3
POA2214	0-4	1	M	3
POA2214	5-9		F	3
POA2214	5-9		M	3
POA2214	5-9	0	F	115
POA2214	5-9	0	M	117
POA2214	5-9	1	F	10
POA2214	5-9	1	M	8
POA2214	10-14		F	3
POA2214	10-14		M	4
POA2214	10-14	0	F	132
POA2214	10-14	0	M	124
POA2214	10-14	1	F	6
POA2214	10-14	1	M	10
POA2214	15-19		F	4
POA2214	15-19		M	6
POA2214	15-19	0	F	108
POA2214	15-19	0	M	108
POA2214	15-19	1	F	14
POA2214	20-24		F	4
POA2214	20-24		M	9
POA2214	20-24	0	F	132
POA2214	20-24	0	M	118
POA2214	20-24	1	F	3
POA2214	20-24	1	M	6
POA2214	25-29		F	4
POA2214	25-29		M	3
POA2214	25-29	0	F	96
POA2214	25-29	0	M	107
POA2214	30-34		M	4
POA2214	30-34	0	F	107
POA2214	30-34	0	M	120
POA2214	30-34	1	F	3
POA2214	35-39		F	3
POA2214	35-39		M	7
POA2214	35-39	0	F	120
POA2214	35-39	0	M	111
POA2214	35-39	1	M	3
POA2214	40-44		F	6
POA2214	40-44		M	8
POA2214	40-44	0	F	135
POA2214	40-44	0	M	141
POA2214	40-44	1	F	4
POA2214	40-44	1	M	5
POA2214	45-49		F	3
POA2214	45-49		M	4
POA2214	45-49	0	F	124
POA2214	45-49	0	M	132
POA2214	45-49	1	F	3
POA2214	45-49	1	M	6
POA2214	50-54		M	3
POA2214	50-54	0	F	112
POA2214	50-54	0	M	116
POA2214	55-59		M	3
POA2214	55-59	0	F	108
POA2214	55-59	0	M	107
POA2214	55-59	1	M	3
POA2214	60-64		F	9
POA2214	60-64		M	4
POA2214	60-64	0	F	118
POA2214	60-64	0	M	103
POA2214	65+		F	13
POA2214	65+		M	9
POA2214	65+	0	F	356
POA2214	65+	0	M	308
POA2214	65+	1	F	4
POA2216	0-4		F	44
POA2216	0-4		M	51
POA2216	0-4	0	F	759
POA2216	0-4	0	M	782
POA2216	0-4	1	F	10
POA2216	0-4	1	M	10
POA2216	5-9		F	40
POA2216	5-9		M	30
POA2216	5-9	0	F	577
POA2216	5-9	0	M	641
POA2216	5-9	1	F	6
POA2216	5-9	1	M	9
POA2216	10-14		F	27
POA2216	10-14		M	25
POA2216	10-14	0	F	503
POA2216	10-14	0	M	529
POA2216	10-14	1	F	4
POA2216	10-14	1	M	8
POA2216	15-19		F	36
POA2216	15-19		M	30
POA2216	15-19	0	F	572
POA2216	15-19	0	M	591
POA2216	15-19	1	F	6
POA2216	15-19	1	M	3
POA2216	20-24		F	86
POA2216	20-24		M	65
POA2216	20-24	0	F	1019
POA2216	20-24	0	M	1025
POA2216	20-24	1	F	13
POA2216	20-24	1	M	12
POA2216	25-29		F	109
POA2216	25-29		M	113
POA2216	25-29	0	F	1462
POA2216	25-29	0	M	1599
POA2216	25-29	1	F	15
POA2216	25-29	1	M	10
POA2216	30-34		F	103
POA2216	30-34		M	97
POA2216	30-34	0	F	1459
POA2216	30-34	0	M	1549
POA2216	30-34	1	F	12
POA2216	30-34	1	M	4
POA2216	35-39		F	67
POA2216	35-39		M	79
POA2216	35-39	0	F	1001
POA2216	35-39	0	M	1148
POA2216	35-39	1	F	3
POA2216	35-39	1	M	12
POA2216	40-44		F	46
POA2216	40-44		M	63
POA2216	40-44	0	F	858
POA2216	40-44	0	M	862
POA2216	40-44	1	F	6
POA2216	40-44	1	M	13
POA2216	45-49		F	59
POA2216	45-49		M	61
POA2216	45-49	0	F	774
POA2216	45-49	0	M	805
POA2216	45-49	1	F	11
POA2216	45-49	1	M	4
POA2216	50-54		F	60
POA2216	50-54		M	67
POA2216	50-54	0	F	754
POA2216	50-54	0	M	713
POA2216	50-54	1	F	4
POA2216	50-54	1	M	6
POA2216	55-59		F	34
POA2216	55-59		M	43
POA2216	55-59	0	F	679
POA2216	55-59	0	M	628
POA2216	55-59	1	F	6
POA2216	55-59	1	M	8
POA2216	60-64		F	42
POA2216	60-64		M	60
POA2216	60-64	0	F	589
POA2216	60-64	0	M	569
POA2216	60-64	1	M	10
POA2216	65+		F	129
POA2216	65+		M	134
POA2216	65+	0	F	1938
POA2216	65+	0	M	1687
POA2216	65+	1	F	3
POA2216	65+	1	M	4
POA2217	0-4		F	45
POA2217	0-4		M	38
POA2217	0-4	0	F	815
POA2217	0-4	0	M	841
POA2217	0-4	1	F	3
POA2217	0-4	1	M	10
POA2217	5-9		F	29
POA2217	5-9		M	39
POA2217	5-9	0	F	689
POA2217	5-9	0	M	741
POA2217	5-9	1	F	15
POA2217	5-9	1	M	12
POA2217	10-14		F	37
POA2217	10-14		M	29
POA2217	10-14	0	F	552
POA2217	10-14	0	M	613
POA2217	10-14	1	F	6
POA2217	10-14	1	M	7
POA2217	15-19		F	33
POA2217	15-19		M	38
POA2217	15-19	0	F	588
POA2217	15-19	0	M	641
POA2217	15-19	1	F	4
POA2217	15-19	1	M	10
POA2217	20-24		F	43
POA2217	20-24		M	44
POA2217	20-24	0	F	849
POA2217	20-24	0	M	886
POA2217	20-24	1	F	4
POA2217	20-24	1	M	8
POA2217	25-29		F	76
POA2217	25-29		M	64
POA2217	25-29	0	F	1281
POA2217	25-29	0	M	1206
POA2217	25-29	1	F	9
POA2217	25-29	1	M	12
POA2217	30-34		F	69
POA2217	30-34		M	73
POA2217	30-34	0	F	1240
POA2217	30-34	0	M	1267
POA2217	30-34	1	F	5
POA2217	30-34	1	M	10
POA2217	35-39		F	48
POA2217	35-39		M	47
POA2217	35-39	0	F	983
POA2217	35-39	0	M	1053
POA2217	35-39	1	F	4
POA2217	35-39	1	M	4
POA2217	40-44		F	51
POA2217	40-44		M	41
POA2217	40-44	0	F	901
POA2217	40-44	0	M	882
POA2217	40-44	1	F	8
POA2217	40-44	1	M	10
POA2217	45-49		F	39
POA2217	45-49		M	39
POA2217	45-49	0	F	854
POA2217	45-49	0	M	770
POA2217	45-49	1	F	8
POA2217	45-49	1	M	7
POA2217	50-54		F	40
POA2217	50-54		M	37
POA2217	50-54	0	F	773
POA2217	50-54	0	M	773
POA2217	50-54	1	F	3
POA2217	55-59		F	38
POA2217	55-59		M	32
POA2217	55-59	0	F	669
POA2217	55-59	0	M	613
POA2217	55-59	1	F	5
POA2217	60-64		F	44
POA2217	60-64		M	31
POA2217	60-64	0	F	588
POA2217	60-64	0	M	521
POA2217	60-64	1	F	3
POA2217	65+		F	116
POA2217	65+		M	120
POA2217	65+	0	F	2017
POA2217	65+	0	M	1685
POA2217	65+	1	M	3
POA2218	0-4		F	21
POA2218	0-4		M	27
POA2218	0-4	0	F	469
POA2218	0-4	0	M	526
POA2218	0-4	1	F	3
POA2218	0-4	1	M	4
POA2218	5-9		F	14
POA2218	5-9		M	22
POA2218	5-9	0	F	384
POA2218	5-9	0	M	423
POA2218	5-9	1	F	4
POA2218	10-14		F	15
POA2218	10-14		M	12
POA2218	10-14	0	F	354
POA2218	10-14	0	M	377
POA2218	10-14	1	F	3
POA2218	10-14	1	M	9
POA2218	15-19		F	13
POA2218	15-19		M	25
POA2218	15-19	0	F	387
POA2218	15-19	0	M	466
POA2218	15-19	1	F	3
POA2218	15-19	1	M	3
POA2218	20-24		F	25
POA2218	20-24		M	19
POA2218	20-24	0	F	562
POA2218	20-24	0	M	634
POA2218	20-24	1	F	3
POA2218	20-24	1	M	3
POA2218	25-29		F	30
POA2218	25-29		M	34
POA2218	25-29	0	F	797
POA2218	25-29	0	M	778
POA2218	25-29	1	F	3
POA2218	25-29	1	M	6
POA2218	30-34		F	31
POA2218	30-34		M	30
POA2218	30-34	0	F	754
POA2218	30-34	0	M	828
POA2218	30-34	1	M	3
POA2218	35-39		F	21
POA2218	35-39		M	23
POA2218	35-39	0	F	520
POA2218	35-39	0	M	581
POA2218	40-44		F	19
POA2218	40-44		M	20
POA2218	40-44	0	F	551
POA2218	40-44	0	M	434
POA2218	40-44	1	F	8
POA2218	45-49		F	25
POA2218	45-49		M	20
POA2218	45-49	0	F	515
POA2218	45-49	0	M	490
POA2218	45-49	1	M	4
POA2218	50-54		F	19
POA2218	50-54		M	28
POA2218	50-54	0	F	524
POA2218	50-54	0	M	477
POA2218	50-54	1	F	4
POA2218	50-54	1	M	3
POA2218	55-59		F	18
POA2218	55-59		M	18
POA2218	55-59	0	F	490
POA2218	55-59	0	M	465
POA2218	55-59	1	F	3
POA2218	55-59	1	M	4
POA2218	60-64		F	18
POA2218	60-64		M	15
POA2218	60-64	0	F	432
POA2218	60-64	0	M	420
POA2218	65+		F	61
POA2218	65+		M	44
POA2218	65+	0	F	1075
POA2218	65+	0	M	961
POA2218	65+	1	M	5
POA2219	0-4		F	14
POA2219	0-4		M	18
POA2219	0-4	0	F	338
POA2219	0-4	0	M	340
POA2219	0-4	1	F	6
POA2219	0-4	1	M	8
POA2219	5-9		F	16
POA2219	5-9		M	21
POA2219	5-9	0	F	366
POA2219	5-9	0	M	366
POA2219	5-9	1	F	4
POA2219	5-9	1	M	9
POA2219	10-14		F	13
POA2219	10-14		M	19
POA2219	10-14	0	F	335
POA2219	10-14	0	M	332
POA2219	10-14	1	F	3
POA2219	10-14	1	M	8
POA2219	15-19		F	13
POA2219	15-19		M	26
POA2219	15-19	0	F	302
POA2219	15-19	0	M	318
POA2219	15-19	1	F	3
POA2219	15-19	1	M	7
POA2219	20-24		F	5
POA2219	20-24		M	9
POA2219	20-24	0	F	286
POA2219	20-24	0	M	263
POA2219	20-24	1	M	3
POA2219	25-29		F	30
POA2219	25-29		M	24
POA2219	25-29	0	F	339
POA2219	25-29	0	M	279
POA2219	30-34		F	27
POA2219	30-34		M	31
POA2219	30-34	0	F	371
POA2219	30-34	0	M	363
POA2219	30-34	1	F	4
POA2219	30-34	1	M	7
POA2219	35-39		F	17
POA2219	35-39		M	28
POA2219	35-39	0	F	441
POA2219	35-39	0	M	372
POA2219	35-39	1	F	4
POA2219	35-39	1	M	4
POA2219	40-44		F	26
POA2219	40-44		M	25
POA2219	40-44	0	F	489
POA2219	40-44	0	M	411
POA2219	40-44	1	F	4
POA2219	40-44	1	M	6
POA2219	45-49		F	18
POA2219	45-49		M	26
POA2219	45-49	0	F	490
POA2219	45-49	0	M	476
POA2219	45-49	1	F	3
POA2219	45-49	1	M	4
POA2219	50-54		F	20
POA2219	50-54		M	20
POA2219	50-54	0	F	452
POA2219	50-54	0	M	394
POA2219	50-54	1	M	4
POA2219	55-59		F	25
POA2219	55-59		M	20
POA2219	55-59	0	F	461
POA2219	55-59	0	M	396
POA2219	55-59	1	F	8
POA2219	55-59	1	M	3
POA2219	60-64		F	33
POA2219	60-64		M	15
POA2219	60-64	0	F	410
POA2219	60-64	0	M	335
POA2219	60-64	1	F	12
POA2219	60-64	1	M	3
POA2219	65+		F	78
POA2219	65+		M	79
POA2219	65+	0	F	1461
POA2219	65+	0	M	1189
POA2219	65+	1	F	7
POA2219	65+	1	M	3
POA2220	0-4		F	24
POA2220	0-4		M	18
POA2220	0-4	0	F	815
POA2220	0-4	0	M	896
POA2220	0-4	1	F	4
POA2220	0-4	1	M	6
POA2220	5-9		F	32
POA2220	5-9		M	20
POA2220	5-9	0	F	694
POA2220	5-9	0	M	753
POA2220	5-9	1	F	7
POA2220	5-9	1	M	9
POA2220	10-14		F	26
POA2220	10-14		M	20
POA2220	10-14	0	F	616
POA2220	10-14	0	M	681
POA2220	10-14	1	F	7
POA2220	15-19		F	31
POA2220	15-19		M	37
POA2220	15-19	0	F	884
POA2220	15-19	0	M	930
POA2220	15-19	1	F	6
POA2220	15-19	1	M	8
POA2220	20-24		F	41
POA2220	20-24		M	66
POA2220	20-24	0	F	1616
POA2220	20-24	0	M	1728
POA2220	20-24	1	F	9
POA2220	20-24	1	M	7
POA2220	25-29		F	74
POA2220	25-29		M	89
POA2220	25-29	0	F	2178
POA2220	25-29	0	M	2178
POA2220	25-29	1	F	9
POA2220	25-29	1	M	6
POA2220	30-34		F	44
POA2220	30-34		M	57
POA2220	30-34	0	F	1543
POA2220	30-34	0	M	1536
POA2220	30-34	1	F	3
POA2220	35-39		F	43
POA2220	35-39		M	44
POA2220	35-39	0	F	1048
POA2220	35-39	0	M	1010
POA2220	40-44		F	34
POA2220	40-44		M	19
POA2220	40-44	0	F	887
POA2220	40-44	0	M	788
POA2220	40-44	1	F	3
POA2220	40-44	1	M	3
POA2220	45-49		F	29
POA2220	45-49		M	26
POA2220	45-49	0	F	968
POA2220	45-49	0	M	791
POA2220	45-49	1	F	4
POA2220	50-54		F	27
POA2220	50-54		M	47
POA2220	50-54	0	F	962
POA2220	50-54	0	M	902
POA2220	50-54	1	M	5
POA2220	55-59		F	32
POA2220	55-59		M	26
POA2220	55-59	0	F	949
POA2220	55-59	0	M	801
POA2220	55-59	1	M	3
POA2220	60-64		F	27
POA2220	60-64		M	32
POA2220	60-64	0	F	749
POA2220	60-64	0	M	685
POA2220	65+		F	100
POA2220	65+		M	66
POA2220	65+	0	F	1995
POA2220	65+	0	M	1668
POA2220	65+	1	F	6
POA2221	0-4		F	20
POA2221	0-4		M	22
POA2221	0-4	0	F	401
POA2221	0-4	0	M	456
POA2221	5-9		F	25
POA2221	5-9		M	23
POA2221	5-9	0	F	504
POA2221	5-9	0	M	498
POA2221	5-9	1	F	4
POA2221	5-9	1	M	3
POA2221	10-14		F	9
POA2221	10-14		M	19
POA2221	10-14	0	F	528
POA2221	10-14	0	M	533
POA2221	10-14	1	F	3
POA2221	10-14	1	M	9
POA2221	15-19		F	16
POA2221	15-19		M	30
POA2221	15-19	0	F	577
POA2221	15-19	0	M	572
POA2221	15-19	1	F	7
POA2221	15-19	1	M	3
POA2221	20-24		F	25
POA2221	20-24		M	22
POA2221	20-24	0	F	433
POA2221	20-24	0	M	601
POA2221	20-24	1	F	7
POA2221	20-24	1	M	6
POA2221	25-29		F	16
POA2221	25-29		M	15
POA2221	25-29	0	F	448
POA2221	25-29	0	M	428
POA2221	25-29	1	M	4
POA2221	30-34		F	17
POA2221	30-34		M	18
POA2221	30-34	0	F	410
POA2221	30-34	0	M	373
POA2221	35-39		F	24
POA2221	35-39		M	25
POA2221	35-39	0	F	504
POA2221	35-39	0	M	413
POA2221	40-44		F	12
POA2221	40-44		M	20
POA2221	40-44	0	F	563
POA2221	40-44	0	M	519
POA2221	40-44	1	F	4
POA2221	45-49		F	21
POA2221	45-49		M	20
POA2221	45-49	0	F	616
POA2221	45-49	0	M	550
POA2221	45-49	1	F	4
POA2221	50-54		F	27
POA2221	50-54		M	26
POA2221	50-54	0	F	597
POA2221	50-54	0	M	585
POA2221	50-54	1	M	3
POA2221	55-59		F	18
POA2221	55-59		M	20
POA2221	55-59	0	F	530
POA2221	55-59	0	M	480
POA2221	60-64		F	22
POA2221	60-64		M	9
POA2221	60-64	0	F	461
POA2221	60-64	0	M	384
POA2221	60-64	1	F	3
POA2221	65+		F	71
POA2221	65+		M	54
POA2221	65+	0	F	1549
POA2221	65+	0	M	1262
POA2221	65+	1	F	5
POA2221	65+	1	M	3
POA2222	0-4		F	15
POA2222	0-4		M	16
POA2222	0-4	0	F	363
POA2222	0-4	0	M	377
POA2222	0-4	1	M	5
POA2222	5-9		F	23
POA2222	5-9		M	10
POA2222	5-9	0	F	324
POA2222	5-9	0	M	322
POA2222	5-9	1	F	6
POA2222	10-14		F	10
POA2222	10-14		M	17
POA2222	10-14	0	F	296
POA2222	10-14	0	M	315
POA2222	10-14	1	F	3
POA2222	15-19		F	15
POA2222	15-19		M	11
POA2222	15-19	0	F	357
POA2222	15-19	0	M	387
POA2222	20-24		F	22
POA2222	20-24		M	19
POA2222	20-24	0	F	449
POA2222	20-24	0	M	456
POA2222	20-24	1	M	4
POA2222	25-29		F	38
POA2222	25-29		M	31
POA2222	25-29	0	F	572
POA2222	25-29	0	M	554
POA2222	30-34		F	31
POA2222	30-34		M	32
POA2222	30-34	0	F	527
POA2222	30-34	0	M	530
POA2222	30-34	1	F	5
POA2222	30-34	1	M	8
POA2222	35-39		F	20
POA2222	35-39		M	23
POA2222	35-39	0	F	447
POA2222	35-39	0	M	421
POA2222	35-39	1	F	4
POA2222	35-39	1	M	3
POA2222	40-44		F	19
POA2222	40-44		M	16
POA2222	40-44	0	F	423
POA2222	40-44	0	M	405
POA2222	40-44	1	F	3
POA2222	45-49		F	14
POA2222	45-49		M	20
POA2222	45-49	0	F	422
POA2222	45-49	0	M	368
POA2222	50-54		F	18
POA2222	50-54		M	10
POA2222	50-54	0	F	412
POA2222	50-54	0	M	419
POA2222	55-59		F	12
POA2222	55-59		M	15
POA2222	55-59	0	F	425
POA2222	55-59	0	M	324
POA2222	60-64		F	10
POA2222	60-64		M	12
POA2222	60-64	0	F	346
POA2222	60-64	0	M	311
POA2222	65+		F	49
POA2222	65+		M	37
POA2222	65+	0	F	930
POA2222	65+	0	M	713
POA2222	65+	1	F	5
POA2223	0-4		F	30
POA2223	0-4		M	25
POA2223	0-4	0	F	611
POA2223	0-4	0	M	631
POA2223	0-4	1	F	4
POA2223	5-9		F	26
POA2223	5-9		M	17
POA2223	5-9	0	F	625
POA2223	5-9	0	M	596
POA2223	5-9	1	F	13
POA2223	5-9	1	M	4
POA2223	10-14		F	11
POA2223	10-14		M	18
POA2223	10-14	0	F	565
POA2223	10-14	0	M	592
POA2223	10-14	1	F	5
POA2223	10-14	1	M	9
POA2223	15-19		F	15
POA2223	15-19		M	17
POA2223	15-19	0	F	570
POA2223	15-19	0	M	575
POA2223	15-19	1	F	7
POA2223	15-19	1	M	9
POA2223	20-24		F	19
POA2223	20-24		M	26
POA2223	20-24	0	F	564
POA2223	20-24	0	M	665
POA2223	20-24	1	F	7
POA2223	20-24	1	M	9
POA2223	25-29		F	30
POA2223	25-29		M	21
POA2223	25-29	0	F	655
POA2223	25-29	0	M	567
POA2223	25-29	1	F	4
POA2223	25-29	1	M	9
POA2223	30-34		F	41
POA2223	30-34		M	53
POA2223	30-34	0	F	766
POA2223	30-34	0	M	698
POA2223	30-34	1	F	3
POA2223	30-34	1	M	4
POA2223	35-39		F	28
POA2223	35-39		M	26
POA2223	35-39	0	F	755
POA2223	35-39	0	M	700
POA2223	35-39	1	F	3
POA2223	35-39	1	M	11
POA2223	40-44		F	26
POA2223	40-44		M	36
POA2223	40-44	0	F	751
POA2223	40-44	0	M	673
POA2223	40-44	1	F	3
POA2223	40-44	1	M	3
POA2223	45-49		F	26
POA2223	45-49		M	27
POA2223	45-49	0	F	721
POA2223	45-49	0	M	672
POA2223	45-49	1	F	3
