POA_CODE_2016	AustCitizen	Sex	persons
POA3260	1	M	2142
POA3264	0	F	121
POA3264	0	M	116
POA3264	1	F	1035
POA3264	1	M	1019
POA3265	0	F	133
POA3265	0	M	159
POA3265	1	F	1133
POA3265	1	M	1193
POA3266	0	F	142
POA3266	0	M	142
POA3266	1	F	1378
POA3266	1	M	1407
POA3267	0	F	17
POA3267	0	M	13
POA3267	1	F	109
POA3267	1	M	109
POA3268	0	F	161
POA3268	0	M	170
POA3268	1	F	1113
POA3268	1	M	1163
POA3269	0	F	61
POA3269	0	M	71
POA3269	1	F	283
POA3269	1	M	313
POA3270	0	F	13
POA3270	0	M	16
POA3270	1	F	107
POA3270	1	M	112
POA3271	0	F	5
POA3271	0	M	14
POA3271	1	F	83
POA3271	1	M	90
POA3272	0	F	70
POA3272	0	M	68
POA3272	1	F	700
POA3272	1	M	697
POA3273	0	F	12
POA3273	0	M	7
POA3273	1	F	58
POA3273	1	M	65
POA3274	0	F	13
POA3274	0	M	18
POA3274	1	F	106
POA3274	1	M	106
POA3275	0	F	17
POA3275	0	M	17
POA3275	1	F	193
POA3275	1	M	203
POA3276	0	F	22
POA3276	0	M	23
POA3276	1	F	211
POA3276	1	M	226
POA3277	0	F	107
POA3277	0	M	115
POA3277	1	F	837
POA3277	1	M	865
POA3278	0	F	27
POA3278	0	M	24
POA3278	1	F	123
POA3278	1	M	137
POA3279	0	F	18
POA3279	0	M	19
POA3279	1	F	131
POA3279	1	M	118
POA3280	0	F	1846
POA3280	0	M	1795
POA3280	1	F	14643
POA3280	1	M	13280
POA3281	0	F	75
POA3281	0	M	77
POA3281	1	F	747
POA3281	1	M	799
POA3282	0	F	114
POA3282	0	M	123
POA3282	1	F	1052
POA3282	1	M	1074
POA3283	0	F	59
POA3283	0	M	65
POA3283	1	F	607
POA3283	1	M	625
POA3284	0	F	184
POA3284	0	M	188
POA3284	1	F	1619
POA3284	1	M	1450
POA3285	0	F	81
POA3285	0	M	82
POA3285	1	F	514
POA3285	1	M	537
POA3286	0	F	47
POA3286	0	M	27
POA3286	1	F	244
POA3286	1	M	251
POA3287	0	F	38
POA3287	0	M	40
POA3287	1	F	180
POA3287	1	M	176
POA3289	0	F	28
POA3289	0	M	16
POA3289	1	F	342
POA3289	1	M	366
POA3292	0	F	11
POA3292	0	M	15
POA3292	1	F	84
POA3292	1	M	77
POA3293	0	F	17
POA3293	0	M	24
POA3293	1	F	127
POA3293	1	M	130
POA3294	0	F	54
POA3294	0	M	56
POA3294	1	F	422
POA3294	1	M	424
POA3300	0	F	486
POA3300	0	M	451
POA3300	1	F	4810
POA3300	1	M	4339
POA3301	0	F	58
POA3301	0	M	47
POA3301	1	F	534
POA3301	1	M	574
POA3302	0	F	35
POA3302	0	M	33
POA3302	1	F	157
POA3302	1	M	151
POA3303	0	F	22
POA3303	0	M	25
POA3303	1	F	145
POA3303	1	M	147
POA3304	0	F	140
POA3304	0	M	142
POA3304	1	F	1214
POA3304	1	M	1225
POA3305	0	F	688
POA3305	0	M	682
POA3305	1	F	5757
POA3305	1	M	5693
POA3309	0	F	2
POA3309	0	M	5
POA3309	1	F	58
POA3309	1	M	61
POA3310	0	F	18
POA3310	0	M	22
POA3310	1	F	119
POA3310	1	M	119
POA3311	0	F	90
POA3311	0	M	69
POA3311	1	F	784
POA3311	1	M	753
POA3312	0	F	66
POA3312	0	M	72
POA3312	1	F	423
POA3312	1	M	472
POA3314	0	F	12
POA3314	0	M	16
POA3314	1	F	236
POA3314	1	M	262
POA3315	0	F	92
POA3315	0	M	64
POA3315	1	F	730
POA3315	1	M	737
POA3317	0	F	7
POA3317	0	M	5
POA3317	1	F	77
POA3317	1	M	108
POA3318	0	F	63
POA3318	0	M	49
POA3318	1	F	583
POA3318	1	M	568
POA3319	0	F	5
POA3319	0	M	3
POA3319	1	F	160
POA3319	1	M	176
POA3321	0	F	60
POA3321	0	M	62
POA3321	1	F	682
POA3321	1	M	715
POA3322	0	F	6
POA3322	0	M	6
POA3322	1	F	75
POA3322	1	M	86
POA3323	0	F	-1
POA3323	0	M	7
POA3323	1	F	44
POA3323	1	M	37
POA3324	0	F	28
POA3324	0	M	22
POA3324	1	F	223
POA3324	1	M	258
POA3325	0	F	30
POA3325	0	M	28
POA3325	1	F	198
POA3325	1	M	221
POA3328	0	F	76
POA3328	0	M	64
POA3328	1	F	811
POA3328	1	M	771
POA3329	0	F	5
POA3329	0	M	4
POA3329	1	F	136
POA3329	1	M	142
POA3330	0	F	10
POA3330	0	M	13
POA3330	1	F	84
POA3330	1	M	113
POA3331	0	F	263
POA3331	0	M	247
POA3331	1	F	2709
POA3331	1	M	2781
POA3332	0	F	58
POA3332	0	M	52
POA3332	1	F	442
POA3332	1	M	464
POA3333	0	F	46
POA3333	0	M	53
POA3333	1	F	365
POA3333	1	M	369
POA3334	0	F	60
POA3334	0	M	43
POA3334	1	F	225
POA3334	1	M	235
POA3335	0	F	669
POA3335	0	M	666
POA3335	1	F	2237
POA3335	1	M	2281
POA3337	0	F	2984
POA3337	0	M	2764
POA3337	1	F	15595
POA3337	1	M	15115
POA3338	0	F	2200
POA3338	0	M	1995
POA3338	1	F	9735
POA3338	1	M	9485
POA3340	0	F	1154
POA3340	0	M	1096
POA3340	1	F	9643
POA3340	1	M	9227
POA3341	0	F	75
POA3341	0	M	84
POA3341	1	F	732
POA3341	1	M	772
POA3342	0	F	218
POA3342	0	M	186
POA3342	1	F	1527
POA3342	1	M	1513
POA3345	0	F	74
POA3345	0	M	66
POA3345	1	F	527
POA3345	1	M	486
POA3350	0	F	3301
POA3350	0	M	3093
POA3350	1	F	27481
POA3350	1	M	25269
POA3351	0	F	381
POA3351	0	M	379
POA3351	1	F	3576
POA3351	1	M	3832
POA3352	0	F	631
POA3352	0	M	991
POA3352	1	F	7044
POA3352	1	M	7329
POA3355	0	F	756
POA3355	0	M	719
POA3355	1	F	6087
POA3355	1	M	5452
POA3356	0	F	857
POA3356	0	M	805
POA3356	1	F	7777
POA3356	1	M	6878
POA3357	0	F	192
POA3357	0	M	199
POA3357	1	F	1673
POA3357	1	M	1649
POA3360	0	F	51
POA3360	0	M	38
POA3360	1	F	334
POA3360	1	M	345
POA3361	0	F	49
POA3361	0	M	44
POA3361	1	F	308
POA3361	1	M	283
POA3363	0	F	245
POA3363	0	M	223
POA3363	1	F	1563
POA3363	1	M	1446
POA3364	0	F	147
POA3364	0	M	137
POA3364	1	F	919
POA3364	1	M	950
POA3370	0	F	113
POA3370	0	M	87
POA3370	1	F	789
POA3370	1	M	789
POA3371	0	F	67
POA3371	0	M	82
POA3371	1	F	395
POA3371	1	M	446
POA3373	0	F	130
POA3373	0	M	116
POA3373	1	F	1020
POA3373	1	M	1022
POA3374	0	F	12
POA3374	0	M	10
POA3374	1	F	188
POA3374	1	M	193
POA3375	0	F	20
POA3375	0	M	16
POA3375	1	F	92
POA3375	1	M	79
POA3377	0	F	433
POA3377	0	M	1102
POA3377	1	F	3949
POA3377	1	M	3926
POA3378	0	F	4
POA3378	0	M	13
POA3378	1	F	61
POA3378	1	M	68
POA3379	0	F	90
POA3379	0	M	95
POA3379	1	F	287
POA3379	1	M	329
POA3380	0	F	387
POA3380	0	M	308
POA3380	1	F	2728
POA3380	1	M	2609
POA3381	0	F	91
POA3381	0	M	95
POA3381	1	F	488
POA3381	1	M	533
POA3384	0	F	34
POA3384	0	M	31
POA3384	1	F	241
POA3384	1	M	243
POA3385	0	F	14
POA3385	0	M	11
POA3385	1	F	222
POA3385	1	M	263
POA3387	0	F	14
POA3387	0	M	18
POA3387	1	F	135
POA3387	1	M	149
POA3388	0	F	15
POA3388	0	M	18
POA3388	1	F	249
POA3388	1	M	276
POA3390	0	F	30
POA3390	0	M	25
POA3390	1	F	422
POA3390	1	M	435
POA3391	0	F	3
POA3391	0	M	4
POA3391	1	F	73
POA3391	1	M	88
POA3392	0	F	34
POA3392	0	M	31
POA3392	1	F	268
POA3392	1	M	251
POA3393	0	F	154
POA3393	0	M	146
POA3393	1	F	1185
POA3393	1	M	1199
POA3395	0	F	12
POA3395	0	M	10
POA3395	1	F	155
POA3395	1	M	181
POA3396	0	F	46
POA3396	0	M	29
POA3396	1	F	332
POA3396	1	M	334
POA3400	0	F	636
POA3400	0	M	589
POA3400	1	F	6977
POA3400	1	M	6338
POA3401	0	F	148
POA3401	0	M	151
POA3401	1	F	1968
POA3401	1	M	2155
POA3407	0	F	8
POA3407	0	M	7
POA3407	1	F	185
POA3407	1	M	216
POA3409	0	F	26
POA3409	0	M	16
POA3409	1	F	428
POA3409	1	M	459
POA3412	0	F	13
POA3412	0	M	11
POA3412	1	F	144
POA3412	1	M	135
POA3413	0	F	6
POA3413	0	M	10
POA3413	1	F	96
POA3413	1	M	102
POA3414	0	F	123
POA3414	0	M	108
POA3414	1	F	812
POA3414	1	M	781
POA3415	0	F	4
POA3415	0	M	0
POA3415	1	F	13
POA3415	1	M	21
POA3418	0	F	123
POA3418	0	M	119
POA3418	1	F	1273
POA3418	1	M	1257
POA3419	0	F	26
POA3419	0	M	23
POA3419	1	F	401
POA3419	1	M	357
POA3420	0	F	8
POA3420	0	M	7
POA3420	1	F	116
POA3420	1	M	146
POA3423	0	F	31
POA3423	0	M	33
POA3423	1	F	197
POA3423	1	M	218
POA3424	0	F	25
POA3424	0	M	25
POA3424	1	F	350
POA3424	1	M	368
POA3427	0	F	187
POA3427	0	M	191
POA3427	1	F	1190
POA3427	1	M	1194
POA3428	0	F	67
POA3428	0	M	70
POA3428	1	F	263
POA3428	1	M	277
POA3429	0	F	2029
POA3429	0	M	1895
POA3429	1	F	16596
POA3429	1	M	15779
POA3430	0	F	27
POA3430	0	M	26
POA3430	1	F	128
POA3430	1	M	143
POA3431	0	F	158
POA3431	0	M	166
POA3431	1	F	1867
POA3431	1	M	1753
POA3432	0	F	12
POA3432	0	M	21
POA3432	1	F	85
POA3432	1	M	79
POA3433	0	F	12
POA3433	0	M	16
POA3433	1	F	89
POA3433	1	M	103
POA3434	0	F	228
POA3434	0	M	230
POA3434	1	F	2299
POA3434	1	M	2313
POA3435	0	F	162
POA3435	0	M	157
POA3435	1	F	1271
POA3435	1	M	1288
POA3437	0	F	506
POA3437	0	M	468
POA3437	1	F	4803
POA3437	1	M	4666
POA3438	0	F	105
POA3438	0	M	98
POA3438	1	F	1100
POA3438	1	M	1082
POA3440	0	F	106
POA3440	0	M	114
POA3440	1	F	894
POA3440	1	M	923
POA3441	0	F	63
POA3441	0	M	70
POA3441	1	F	573
POA3441	1	M	631
POA3442	0	F	530
POA3442	0	M	456
POA3442	1	F	3362
POA3442	1	M	3115
POA3444	0	F	591
POA3444	0	M	562
POA3444	1	F	4145
POA3444	1	M	3895
POA3446	0	F	54
POA3446	0	M	63
POA3446	1	F	449
POA3446	1	M	456
POA3447	0	F	36
POA3447	0	M	30
POA3447	1	F	192
POA3447	1	M	193
POA3448	0	F	47
POA3448	0	M	51
POA3448	1	F	391
POA3448	1	M	392
POA3450	0	F	483
POA3450	0	M	407
POA3450	1	F	3185
POA3450	1	M	2756
POA3451	0	F	280
POA3451	0	M	973
POA3451	1	F	2277
POA3451	1	M	2123
POA3453	0	F	81
POA3453	0	M	70
POA3453	1	F	770
POA3453	1	M	803
POA3458	0	F	174
POA3458	0	M	155
POA3458	1	F	803
POA3458	1	M	817
POA3460	0	F	194
POA3460	0	M	179
POA3460	1	F	1237
POA3460	1	M	959
POA3461	0	F	260
POA3461	0	M	251
POA3461	1	F	1804
POA3461	1	M	1834
POA3462	0	F	64
POA3462	0	M	70
POA3462	1	F	519
POA3462	1	M	520
POA3463	0	F	154
POA3463	0	M	110
POA3463	1	F	1097
POA3463	1	M	1086
POA3464	0	F	39
POA3464	0	M	33
POA3464	1	F	518
POA3464	1	M	527
POA3465	0	F	471
POA3465	0	M	434
POA3465	1	F	4575
POA3465	1	M	4291
POA3467	0	F	62
POA3467	0	M	60
POA3467	1	F	521
POA3467	1	M	546
POA3468	0	F	9
POA3468	0	M	14
POA3468	1	F	138
POA3468	1	M	125
POA3469	0	F	11
POA3469	0	M	18
POA3469	1	F	126
POA3469	1	M	125
POA3472	0	F	80
POA3472	0	M	108
POA3472	1	F	615
POA3472	1	M	680
POA3475	0	F	18
POA3475	0	M	20
POA3475	1	F	142
POA3475	1	M	166
POA3477	0	F	35
POA3477	0	M	31
POA3477	1	F	357
POA3477	1	M	403
POA3478	0	F	106
POA3478	0	M	90
POA3478	1	F	1166
POA3478	1	M	1097
POA3480	0	F	118
POA3480	0	M	121
POA3480	1	F	810
POA3480	1	M	815
POA3482	0	F	13
POA3482	0	M	23
POA3482	1	F	59
POA3482	1	M	73
POA3483	0	F	59
POA3483	0	M	54
POA3483	1	F	390
POA3483	1	M	391
POA3485	0	F	18
POA3485	0	M	6
POA3485	1	F	119
POA3485	1	M	155
POA3487	0	F	10
POA3487	0	M	3
POA3487	1	F	37
POA3487	1	M	44
POA3488	0	F	4
POA3488	0	M	4
POA3488	1	F	49
POA3488	1	M	55
POA3489	0	F	5
POA3489	0	M	4
POA3489	1	F	25
POA3489	1	M	22
POA3490	0	F	71
POA3490	0	M	87
POA3490	1	F	567
POA3490	1	M	572
POA3491	0	F	9
POA3491	0	M	3
POA3491	1	F	57
POA3491	1	M	61
POA3494	0	F	72
POA3494	0	M	97
POA3494	1	F	214
POA3494	1	M	283
POA3496	0	F	373
POA3496	0	M	395
POA3496	1	F	2699
POA3496	1	M	2756
POA3498	0	F	252
POA3498	0	M	257
POA3498	1	F	2364
POA3498	1	M	2455
POA3500	0	F	2466
POA3500	0	M	2507
POA3500	1	F	14532
POA3500	1	M	13238
POA3501	0	F	59
POA3501	0	M	67
POA3501	1	F	894
POA3501	1	M	918
POA3505	0	F	246
POA3505	0	M	247
POA3505	1	F	2171
POA3505	1	M	2172
POA3506	0	F	4
POA3506	0	M	-1
POA3506	1	F	13
POA3506	1	M	18
POA3507	0	F	5
POA3507	0	M	10
POA3507	1	F	76
POA3507	1	M	70
POA3509	0	F	11
POA3509	0	M	10
POA3509	1	F	106
POA3509	1	M	102
POA3512	0	F	21
POA3512	0	M	17
POA3512	1	F	157
POA3512	1	M	178
POA3515	0	F	99
POA3515	0	M	107
POA3515	1	F	883
POA3515	1	M	853
POA3516	0	F	26
POA3516	0	M	32
POA3516	1	F	307
POA3516	1	M	327
POA3517	0	F	99
POA3517	0	M	100
POA3517	1	F	600
POA3517	1	M	613
POA3518	0	F	96
POA3518	0	M	120
POA3518	1	F	534
POA3518	1	M	559
POA3520	0	F	20
POA3520	0	M	18
POA3520	1	F	66
POA3520	1	M	79
POA3521	0	F	38
POA3521	0	M	20
POA3521	1	F	297
POA3521	1	M	305
POA3522	0	F	31
POA3522	0	M	34
POA3522	1	F	133
POA3522	1	M	140
POA3523	0	F	252
POA3523	0	M	241
POA3523	1	F	1568
POA3523	1	M	1563
POA3525	0	F	50
POA3525	0	M	62
POA3525	1	F	580
POA3525	1	M	609
POA3527	0	F	51
POA3527	0	M	47
POA3527	1	F	365
POA3527	1	M	325
POA3529	0	F	5
POA3529	0	M	5
POA3529	1	F	49
POA3529	1	M	60
POA3530	0	F	9
POA3530	0	M	-1
POA3530	1	F	46
POA3530	1	M	70
POA3531	0	F	5
POA3531	0	M	13
POA3531	1	F	81
POA3531	1	M	97
POA3533	0	F	46
POA3533	0	M	53
POA3533	1	F	338
POA3533	1	M	338
POA3537	0	F	65
POA3537	0	M	54
POA3537	1	F	481
POA3537	1	M	438
POA3540	0	F	20
POA3540	0	M	16
POA3540	1	F	130
POA3540	1	M	123
POA3542	0	F	11
POA3542	0	M	2
POA3542	1	F	63
POA3542	1	M	80
POA3544	0	F	21
POA3544	0	M	13
POA3544	1	F	91
POA3544	1	M	123
POA3546	0	F	24
POA3546	0	M	26
POA3546	1	F	175
POA3546	1	M	179
POA3549	0	F	465
POA3549	0	M	541
POA3549	1	F	1249
POA3549	1	M	1270
POA3550	0	F	2298
POA3550	0	M	2209
POA3550	1	F	18774
POA3550	1	M	17063
POA3551	0	F	1133
POA3551	0	M	1144
POA3551	1	F	13701
POA3551	1	M	13582
POA3555	0	F	1103
POA3555	0	M	1016
POA3555	1	F	9248
POA3555	1	M	8320
POA3556	0	F	747
POA3556	0	M	695
POA3556	1	F	5953
POA3556	1	M	5692
POA3557	0	F	27
POA3557	0	M	41
POA3557	1	F	365
POA3557	1	M	354
POA3558	0	F	41
POA3558	0	M	33
POA3558	1	F	405
POA3558	1	M	437
POA3559	0	F	23
POA3559	0	M	18
POA3559	1	F	229
POA3559	1	M	280
POA3561	0	F	193
POA3561	0	M	195
POA3561	1	F	2049
POA3561	1	M	2001
POA3562	0	F	18
POA3562	0	M	24
POA3562	1	F	112
POA3562	1	M	124
POA3563	0	F	28
POA3563	0	M	33
POA3563	1	F	356
POA3563	1	M	391
POA3564	0	F	856
POA3564	0	M	749
POA3564	1	F	7390
POA3564	1	M	6947
POA3565	0	F	12
POA3565	0	M	6
POA3565	1	F	41
POA3565	1	M	50
POA3566	0	F	29
POA3566	0	M	28
POA3566	1	F	247
POA3566	1	M	249
POA3567	0	F	26
POA3567	0	M	20
POA3567	1	F	278
POA3567	1	M	330
POA3568	0	F	117
POA3568	0	M	119
POA3568	1	F	1399
POA3568	1	M	1316
POA3570	0	F	28
POA3570	0	M	32
POA3570	1	F	356
POA3570	1	M	338
POA3571	0	F	23
POA3571	0	M	27
POA3571	1	F	135
POA3571	1	M	136
POA3572	0	F	9
POA3572	0	M	6
POA3572	1	F	67
POA3572	1	M	70
POA3573	0	F	36
POA3573	0	M	28
POA3573	1	F	122
POA3573	1	M	146
POA3575	0	F	55
POA3575	0	M	62
POA3575	1	F	357
POA3575	1	M	335
POA3576	0	F	7
POA3576	0	M	0
POA3576	1	F	37
POA3576	1	M	34
POA3579	0	F	265
POA3579	0	M	245
POA3579	1	F	2450
POA3579	1	M	2400
POA3580	0	F	43
POA3580	0	M	37
POA3580	1	F	430
POA3580	1	M	480
POA3581	0	F	7
POA3581	0	M	0
POA3581	1	F	70
POA3581	1	M	87
POA3583	0	F	11
POA3583	0	M	19
POA3583	1	F	82
POA3583	1	M	95
POA3584	0	F	83
POA3584	0	M	122
POA3584	1	F	452
POA3584	1	M	484
POA3585	0	F	869
POA3585	0	M	925
POA3585	1	F	4853
POA3585	1	M	4557
POA3586	0	F	63
POA3586	0	M	67
POA3586	1	F	344
POA3586	1	M	354
POA3588	0	F	20
POA3588	0	M	7
POA3588	1	F	150
POA3588	1	M	183
POA3589	0	F	25
POA3589	0	M	36
POA3589	1	F	137
POA3589	1	M	154
POA3590	0	F	14
POA3590	0	M	27
POA3590	1	F	156
POA3590	1	M	143
POA3591	0	F	9
POA3591	0	M	5
POA3591	1	F	70
POA3591	1	M	77
POA3594	0	F	55
POA3594	0	M	59
POA3594	1	F	200
POA3594	1	M	216
POA3595	0	F	67
POA3595	0	M	70
POA3595	1	F	257
POA3595	1	M	268
POA3596	0	F	11
POA3596	0	M	5
POA3596	1	F	30
POA3596	1	M	42
POA3597	0	F	41
POA3597	0	M	35
POA3597	1	F	148
POA3597	1	M	190
POA3599	0	F	11
POA3599	0	M	21
POA3599	1	F	48
POA3599	1	M	58
POA3607	0	F	18
POA3607	0	M	14
POA3607	1	F	49
POA3607	1	M	55
POA3608	0	F	152
POA3608	0	M	126
POA3608	1	F	1073
POA3608	1	M	1072
POA3610	0	F	98
POA3610	0	M	345
POA3610	1	F	630
POA3610	1	M	643
POA3612	0	F	111
POA3612	0	M	110
POA3612	1	F	716
POA3612	1	M	774
POA3614	0	F	35
POA3614	0	M	35
POA3614	1	F	391
POA3614	1	M	417
POA3616	0	F	319
POA3616	0	M	302
POA3616	1	F	2341
POA3616	1	M	2395
POA3617	0	F	10
POA3617	0	M	18
POA3617	1	F	77
POA3617	1	M	58
POA3618	0	F	28
POA3618	0	M	47
POA3618	1	F	293
POA3618	1	M	311
POA3620	0	F	468
POA3620	0	M	407
POA3620	1	F	3709
POA3620	1	M	3653
POA3621	0	F	113
POA3621	0	M	107
POA3621	1	F	1054
POA3621	1	M	1091
POA3622	0	F	25
POA3622	0	M	25
POA3622	1	F	202
POA3622	1	M	207
POA3623	0	F	58
POA3623	0	M	64
POA3623	1	F	368
POA3623	1	M	409
POA3624	0	F	21
POA3624	0	M	13
POA3624	1	F	252
POA3624	1	M	271
POA3629	0	F	643
POA3629	0	M	598
POA3629	1	F	4034
POA3629	1	M	3856
POA3630	0	F	2943
POA3630	0	M	3107
POA3630	1	F	13018
POA3630	1	M	12202
POA3631	0	F	650
POA3631	0	M	627
POA3631	1	F	5141
POA3631	1	M	5186
POA3633	0	F	22
POA3633	0	M	23
POA3633	1	F	268
POA3633	1	M	293
POA3634	0	F	90
POA3634	0	M	90
POA3634	1	F	769
POA3634	1	M	850
POA3635	0	F	16
POA3635	0	M	29
POA3635	1	F	244
POA3635	1	M	249
POA3636	0	F	236
POA3636	0	M	214
POA3636	1	F	2474
POA3636	1	M	2316
POA3637	0	F	7
POA3637	0	M	24
POA3637	1	F	264
POA3637	1	M	296
POA3638	0	F	94
POA3638	0	M	81
POA3638	1	F	946
POA3638	1	M	949
POA3639	0	F	21
POA3639	0	M	27
POA3639	1	F	228
POA3639	1	M	250
POA3640	0	F	60
POA3640	0	M	65
POA3640	1	F	395
POA3640	1	M	483
POA3641	0	F	82
POA3641	0	M	86
POA3641	1	F	519
POA3641	1	M	554
POA3644	0	F	696
POA3644	0	M	697
POA3644	1	F	3912
POA3644	1	M	3924
POA3646	0	F	25
POA3646	0	M	27
POA3646	1	F	273
POA3646	1	M	262
POA3647	0	F	9
POA3647	0	M	11
POA3647	1	F	17
POA3647	1	M	9
POA3649	0	F	34
POA3649	0	M	23
POA3649	1	F	183
POA3649	1	M	186
POA3658	0	F	324
POA3658	0	M	280
POA3658	1	F	2799
POA3658	1	M	2818
POA3659	0	F	49
POA3659	0	M	40
POA3659	1	F	294
POA3659	1	M	350
POA3660	0	F	602
POA3660	0	M	618
POA3660	1	F	3193
POA3660	1	M	3167
POA3662	0	F	47
POA3662	0	M	70
POA3662	1	F	351
POA3662	1	M	613
POA3663	0	F	16
POA3663	0	M	14
POA3663	1	F	78
POA3663	1	M	75
POA3664	0	F	77
POA3664	0	M	60
POA3664	1	F	453
POA3664	1	M	481
POA3665	0	F	25
POA3665	0	M	26
POA3665	1	F	157
POA3665	1	M	153
POA3666	0	F	247
POA3666	0	M	239
POA3666	1	F	2133
POA3666	1	M	2079
POA3669	0	F	67
POA3669	0	M	71
POA3669	1	F	634
POA3669	1	M	565
POA3670	0	F	36
POA3670	0	M	32
POA3670	1	F	233
POA3670	1	M	270
POA3672	0	F	564
POA3672	0	M	460
POA3672	1	F	4855
POA3672	1	M	4449
POA3673	0	F	105
POA3673	0	M	103
POA3673	1	F	755
POA3673	1	M	769
POA3675	0	F	77
POA3675	0	M	79
POA3675	1	F	807
POA3675	1	M	840
POA3677	0	F	933
POA3677	0	M	867
POA3677	1	F	8708
POA3677	1	M	7590
POA3678	0	F	304
POA3678	0	M	292
POA3678	1	F	2818
POA3678	1	M	2935
POA3682	0	F	24
POA3682	0	M	34
POA3682	1	F	271
POA3682	1	M	289
POA3683	0	F	83
POA3683	0	M	88
POA3683	1	F	810
POA3683	1	M	781
POA3685	0	F	120
POA3685	0	M	106
POA3685	1	F	1286
POA3685	1	M	1213
POA3687	0	F	41
POA3687	0	M	36
POA3687	1	F	510
POA3687	1	M	511
POA3688	0	F	45
POA3688	0	M	47
POA3688	1	F	569
POA3688	1	M	570
POA3690	0	F	1788
POA3690	0	M	1700
POA3690	1	F	15444
POA3690	1	M	14588
POA3691	0	F	383
POA3691	0	M	395
POA3691	1	F	4368
POA3691	1	M	4557
POA3694	0	F	0
POA3694	0	M	24
POA3694	1	F	4
POA3694	1	M	63
POA3695	0	F	6
POA3695	0	M	8
POA3695	1	F	237
POA3695	1	M	220
POA3697	0	F	24
POA3697	0	M	21
POA3697	1	F	274
POA3697	1	M	259
POA3698	0	F	46
POA3698	0	M	59
POA3698	1	F	388
POA3698	1	M	374
POA3699	0	F	101
POA3699	0	M	86
POA3699	1	F	466
POA3699	1	M	472
POA3700	0	F	62
POA3700	0	M	57
POA3700	1	F	583
POA3700	1	M	611
POA3701	0	F	52
POA3701	0	M	55
POA3701	1	F	459
POA3701	1	M	508
POA3704	0	F	0
POA3704	0	M	0
POA3704	1	F	11
POA3704	1	M	11
POA3705	0	F	15
POA3705	0	M	18
POA3705	1	F	108
POA3705	1	M	119
POA3707	0	F	102
POA3707	0	M	110
POA3707	1	F	812
POA3707	1	M	807
POA3708	0	F	2
POA3708	0	M	3
POA3708	1	F	28
POA3708	1	M	27
POA3709	0	F	7
POA3709	0	M	18
POA3709	1	F	128
POA3709	1	M	137
POA3711	0	F	24
POA3711	0	M	33
POA3711	1	F	218
POA3711	1	M	214
POA3712	0	F	25
POA3712	0	M	21
POA3712	1	F	142
POA3712	1	M	165
POA3713	0	F	95
POA3713	0	M	94
POA3713	1	F	385
POA3713	1	M	448
POA3714	0	F	168
POA3714	0	M	169
POA3714	1	F	1631
POA3714	1	M	1539
POA3715	0	F	19
POA3715	0	M	30
POA3715	1	F	121
POA3715	1	M	139
POA3717	0	F	140
POA3717	0	M	139
POA3717	1	F	1171
POA3717	1	M	1198
POA3718	0	F	2
POA3718	0	M	-2
POA3718	1	F	33
POA3718	1	M	35
POA3719	0	F	12
POA3719	0	M	16
POA3719	1	F	176
POA3719	1	M	166
POA3720	0	F	38
POA3720	0	M	49
POA3720	1	F	208
POA3720	1	M	278
POA3722	0	F	282
POA3722	0	M	245
POA3722	1	F	2326
POA3722	1	M	2168
POA3723	0	F	226
POA3723	0	M	252
POA3723	1	F	1242
POA3723	1	M	1290
POA3725	0	F	39
POA3725	0	M	45
POA3725	1	F	265
POA3725	1	M	282
POA3726	0	F	27
POA3726	0	M	23
POA3726	1	F	176
POA3726	1	M	180
POA3727	0	F	19
POA3727	0	M	19
POA3727	1	F	111
POA3727	1	M	158
POA3728	0	F	41
POA3728	0	M	42
POA3728	1	F	283
POA3728	1	M	272
POA3730	0	F	540
POA3730	0	M	523
POA3730	1	F	3940
POA3730	1	M	3830
POA3732	0	F	27
POA3732	0	M	26
POA3732	1	F	264
POA3732	1	M	274
POA3733	0	F	22
POA3733	0	M	13
POA3733	1	F	100
POA3733	1	M	86
POA3735	0	F	34
POA3735	0	M	24
POA3735	1	F	258
POA3735	1	M	285
POA3737	0	F	240
POA3737	0	M	242
POA3737	1	F	1942
POA3737	1	M	1883
POA3738	0	F	19
POA3738	0	M	12
POA3738	1	F	93
POA3738	1	M	95
POA3739	0	F	16
POA3739	0	M	19
POA3739	1	F	89
POA3739	1	M	90
POA3740	0	F	67
POA3740	0	M	54
POA3740	1	F	494
POA3740	1	M	459
POA3741	0	F	264
POA3741	0	M	246
POA3741	1	F	1306
POA3741	1	M	1275
POA3744	0	F	25
POA3744	0	M	21
POA3744	1	F	190
POA3744	1	M	216
POA3746	0	F	14
POA3746	0	M	22
POA3746	1	F	166
POA3746	1	M	182
POA3747	0	F	238
POA3747	0	M	424
POA3747	1	F	2097
POA3747	1	M	1868
POA3749	0	F	73
POA3749	0	M	59
POA3749	1	F	911
POA3749	1	M	839
POA3750	0	F	1312
POA3750	0	M	1200
POA3750	1	F	3239
POA3750	1	M	3311
POA3751	0	F	14
POA3751	0	M	12
POA3751	1	F	108
POA3751	1	M	138
POA3752	0	F	1795
POA3752	0	M	1680
POA3752	1	F	10451
POA3752	1	M	10132
POA3753	0	F	159
POA3753	0	M	143
POA3753	1	F	976
POA3753	1	M	1048
POA3754	0	F	2781
POA3754	0	M	2563
POA3754	1	F	16642
POA3754	1	M	15769
POA3755	0	F	10
