POA_CODE_2016	Age	MaritalStatus	Sex	responses
POA4680	65-74	Widowed	M	107
POA4680	75-84	Divorced	F	55
POA4680	75-84	Divorced	M	66
POA4680	75-84	Married	F	309
POA4680	75-84	Married	M	447
POA4680	75-84	Separated	F	9
POA4680	75-84	Separated	M	24
POA4680	75-84	Widowed	F	369
POA4680	75-84	Widowed	M	89
POA4680	85+	Divorced	F	11
POA4680	85+	Divorced	M	12
POA4680	85+	Married	F	44
POA4680	85+	Married	M	80
POA4680	85+	Separated	F	4
POA4680	85+	Separated	M	6
POA4680	85+	Widowed	F	227
POA4680	85+	Widowed	M	58
POA4694	25-34	Married	F	7
POA4694	25-34	Married	M	4
POA4694	35-44	Divorced	M	5
POA4694	35-44	Married	F	4
POA4694	35-44	Married	M	5
POA4694	35-44	Separated	M	4
POA4694	45-54	Married	F	10
POA4694	45-54	Married	M	13
POA4694	45-54	Separated	M	4
POA4694	55-64	Divorced	M	3
POA4694	55-64	Married	F	7
POA4694	55-64	Married	M	4
POA4694	55-64	Separated	M	3
POA4694	65-74	Divorced	M	3
POA4694	65-74	Married	F	5
POA4694	65-74	Married	M	4
POA4694	65-74	Widowed	F	5
POA4695	20-24	Married	F	5
POA4695	25-34	Divorced	F	8
POA4695	25-34	Divorced	M	4
POA4695	25-34	Married	F	39
POA4695	25-34	Married	M	14
POA4695	25-34	Separated	F	7
POA4695	35-44	Divorced	F	9
POA4695	35-44	Divorced	M	3
POA4695	35-44	Married	F	42
POA4695	35-44	Married	M	45
POA4695	35-44	Separated	M	5
POA4695	45-54	Divorced	F	12
POA4695	45-54	Divorced	M	11
POA4695	45-54	Married	F	48
POA4695	45-54	Married	M	52
POA4695	45-54	Separated	F	4
POA4695	45-54	Separated	M	6
POA4695	55-64	Divorced	F	4
POA4695	55-64	Divorced	M	25
POA4695	55-64	Married	F	50
POA4695	55-64	Married	M	62
POA4695	55-64	Separated	F	3
POA4695	55-64	Separated	M	6
POA4695	55-64	Widowed	F	3
POA4695	55-64	Widowed	M	4
POA4695	65-74	Divorced	F	5
POA4695	65-74	Divorced	M	12
POA4695	65-74	Married	F	38
POA4695	65-74	Married	M	36
POA4695	65-74	Separated	F	4
POA4695	65-74	Separated	M	4
POA4695	65-74	Widowed	F	8
POA4695	65-74	Widowed	M	4
POA4695	75-84	Married	F	9
POA4695	75-84	Married	M	10
POA4695	75-84	Separated	M	3
POA4695	75-84	Widowed	F	9
POA4695	85+	Married	M	3
POA4695	85+	Widowed	F	6
POA4697	25-34	Married	F	3
POA4697	25-34	Married	M	5
POA4697	35-44	Married	F	5
POA4697	35-44	Married	M	4
POA4697	45-54	Married	F	13
POA4697	45-54	Married	M	11
POA4697	45-54	Separated	M	3
POA4697	55-64	Divorced	M	4
POA4697	55-64	Married	F	8
POA4697	55-64	Married	M	5
POA4697	65-74	Married	F	8
POA4697	65-74	Married	M	4
POA4699	25-34	Married	F	4
POA4699	25-34	Married	M	6
POA4699	35-44	Divorced	M	3
POA4699	35-44	Married	F	28
POA4699	35-44	Married	M	25
POA4699	45-54	Divorced	F	3
POA4699	45-54	Divorced	M	3
POA4699	45-54	Married	F	21
POA4699	45-54	Married	M	18
POA4699	45-54	Separated	F	3
POA4699	55-64	Divorced	F	3
POA4699	55-64	Divorced	M	10
POA4699	55-64	Married	F	24
POA4699	55-64	Married	M	19
POA4699	55-64	Separated	M	3
POA4699	65-74	Divorced	F	3
POA4699	65-74	Married	F	11
POA4699	65-74	Married	M	20
POA4699	65-74	Separated	M	4
POA4699	65-74	Widowed	F	3
POA4699	75-84	Married	F	6
POA4699	75-84	Married	M	11
POA4699	75-84	Widowed	F	4
POA4699	85+	Married	F	4
POA4699	85+	Widowed	F	4
POA4700	20-24	Divorced	F	4
POA4700	20-24	Married	F	31
POA4700	20-24	Married	M	14
POA4700	20-24	Separated	F	5
POA4700	20-24	Separated	M	3
POA4700	25-34	Divorced	F	27
POA4700	25-34	Divorced	M	24
POA4700	25-34	Married	F	406
POA4700	25-34	Married	M	332
POA4700	25-34	Separated	F	49
POA4700	25-34	Separated	M	37
POA4700	25-34	Widowed	M	3
POA4700	35-44	Divorced	F	78
POA4700	35-44	Divorced	M	64
POA4700	35-44	Married	F	500
POA4700	35-44	Married	M	465
POA4700	35-44	Separated	F	59
POA4700	35-44	Separated	M	42
POA4700	35-44	Widowed	F	9
POA4700	35-44	Widowed	M	5
POA4700	45-54	Divorced	F	235
POA4700	45-54	Divorced	M	173
POA4700	45-54	Married	F	634
POA4700	45-54	Married	M	565
POA4700	45-54	Separated	F	85
POA4700	45-54	Separated	M	69
POA4700	45-54	Widowed	F	26
POA4700	45-54	Widowed	M	17
POA4700	55-64	Divorced	F	233
POA4700	55-64	Divorced	M	231
POA4700	55-64	Married	F	510
POA4700	55-64	Married	M	585
POA4700	55-64	Separated	F	53
POA4700	55-64	Separated	M	66
POA4700	55-64	Widowed	F	75
POA4700	55-64	Widowed	M	30
POA4700	65-74	Divorced	F	138
POA4700	65-74	Divorced	M	130
POA4700	65-74	Married	F	377
POA4700	65-74	Married	M	410
POA4700	65-74	Separated	F	27
POA4700	65-74	Separated	M	21
POA4700	65-74	Widowed	F	161
POA4700	65-74	Widowed	M	42
POA4700	75-84	Divorced	F	71
POA4700	75-84	Divorced	M	57
POA4700	75-84	Married	F	223
POA4700	75-84	Married	M	286
POA4700	75-84	Separated	F	8
POA4700	75-84	Separated	M	10
POA4700	75-84	Widowed	F	298
POA4700	75-84	Widowed	M	75
POA4700	85+	Divorced	F	19
POA4700	85+	Divorced	M	4
POA4700	85+	Married	F	57
POA4700	85+	Married	M	89
POA4700	85+	Separated	F	3
POA4700	85+	Widowed	F	278
POA4700	85+	Widowed	M	60
POA4701	15-19	Divorced	F	3
POA4701	15-19	Married	F	6
POA4701	15-19	Married	M	3
POA4701	20-24	Divorced	F	5
POA4701	20-24	Married	F	115
POA4701	20-24	Married	M	62
POA4701	20-24	Separated	F	16
POA4701	20-24	Separated	M	7
POA4701	20-24	Widowed	F	3
POA4701	25-34	Divorced	F	88
POA4701	25-34	Divorced	M	64
POA4701	25-34	Married	F	1349
POA4701	25-34	Married	M	1112
POA4701	25-34	Separated	F	104
POA4701	25-34	Separated	M	75
POA4701	25-34	Widowed	F	6
POA4701	25-34	Widowed	M	10
POA4701	35-44	Divorced	F	250
POA4701	35-44	Divorced	M	171
POA4701	35-44	Married	F	1540
POA4701	35-44	Married	M	1570
POA4701	35-44	Separated	F	167
POA4701	35-44	Separated	M	127
POA4701	35-44	Widowed	F	24
POA4701	35-44	Widowed	M	5
POA4701	45-54	Divorced	F	466
POA4701	45-54	Divorced	M	320
POA4701	45-54	Married	F	1624
POA4701	45-54	Married	M	1619
POA4701	45-54	Separated	F	197
POA4701	45-54	Separated	M	155
POA4701	45-54	Widowed	F	66
POA4701	45-54	Widowed	M	20
POA4701	55-64	Divorced	F	470
POA4701	55-64	Divorced	M	387
POA4701	55-64	Married	F	1537
POA4701	55-64	Married	M	1567
POA4701	55-64	Separated	F	109
POA4701	55-64	Separated	M	96
POA4701	55-64	Widowed	F	169
POA4701	55-64	Widowed	M	46
POA4701	65-74	Divorced	F	294
POA4701	65-74	Divorced	M	260
POA4701	65-74	Married	F	1019
POA4701	65-74	Married	M	1159
POA4701	65-74	Separated	F	58
POA4701	65-74	Separated	M	59
POA4701	65-74	Widowed	F	349
POA4701	65-74	Widowed	M	90
POA4701	75-84	Divorced	F	98
POA4701	75-84	Divorced	M	85
POA4701	75-84	Married	F	459
POA4701	75-84	Married	M	593
POA4701	75-84	Separated	F	24
POA4701	75-84	Separated	M	20
POA4701	75-84	Widowed	F	550
POA4701	75-84	Widowed	M	139
POA4701	85+	Divorced	F	21
POA4701	85+	Divorced	M	17
POA4701	85+	Married	F	77
POA4701	85+	Married	M	168
POA4701	85+	Separated	M	6
POA4701	85+	Widowed	F	391
POA4701	85+	Widowed	M	97
POA4702	15-19	Married	F	3
POA4702	15-19	Married	M	5
POA4702	20-24	Divorced	F	3
POA4702	20-24	Married	F	86
POA4702	20-24	Married	M	82
POA4702	20-24	Separated	F	12
POA4702	20-24	Separated	M	3
POA4702	25-34	Divorced	F	50
POA4702	25-34	Divorced	M	27
POA4702	25-34	Married	F	927
POA4702	25-34	Married	M	819
POA4702	25-34	Separated	F	74
POA4702	25-34	Separated	M	56
POA4702	25-34	Widowed	F	4
POA4702	35-44	Divorced	F	159
POA4702	35-44	Divorced	M	101
POA4702	35-44	Married	F	1095
POA4702	35-44	Married	M	1075
POA4702	35-44	Separated	F	88
POA4702	35-44	Separated	M	80
POA4702	35-44	Widowed	F	18
POA4702	45-54	Divorced	F	288
POA4702	45-54	Divorced	M	265
POA4702	45-54	Married	F	1261
POA4702	45-54	Married	M	1305
POA4702	45-54	Separated	F	98
POA4702	45-54	Separated	M	121
POA4702	45-54	Widowed	F	58
POA4702	45-54	Widowed	M	19
POA4702	55-64	Divorced	F	263
POA4702	55-64	Divorced	M	297
POA4702	55-64	Married	F	1238
POA4702	55-64	Married	M	1282
POA4702	55-64	Separated	F	77
POA4702	55-64	Separated	M	102
POA4702	55-64	Widowed	F	96
POA4702	55-64	Widowed	M	27
POA4702	65-74	Divorced	F	130
POA4702	65-74	Divorced	M	226
POA4702	65-74	Married	F	700
POA4702	65-74	Married	M	851
POA4702	65-74	Separated	F	26
POA4702	65-74	Separated	M	75
POA4702	65-74	Widowed	F	162
POA4702	65-74	Widowed	M	74
POA4702	75-84	Divorced	F	51
POA4702	75-84	Divorced	M	69
POA4702	75-84	Married	F	232
POA4702	75-84	Married	M	370
POA4702	75-84	Separated	F	11
POA4702	75-84	Separated	M	16
POA4702	75-84	Widowed	F	186
POA4702	75-84	Widowed	M	88
POA4702	85+	Divorced	F	6
POA4702	85+	Divorced	M	9
POA4702	85+	Married	F	17
POA4702	85+	Married	M	54
POA4702	85+	Widowed	F	91
POA4702	85+	Widowed	M	36
POA4703	20-24	Married	F	34
POA4703	20-24	Married	M	25
POA4703	20-24	Separated	F	4
POA4703	25-34	Divorced	F	30
POA4703	25-34	Divorced	M	14
POA4703	25-34	Married	F	500
POA4703	25-34	Married	M	377
POA4703	25-34	Separated	F	53
POA4703	25-34	Separated	M	26
POA4703	35-44	Divorced	F	123
POA4703	35-44	Divorced	M	79
POA4703	35-44	Married	F	854
POA4703	35-44	Married	M	792
POA4703	35-44	Separated	F	75
POA4703	35-44	Separated	M	58
POA4703	35-44	Widowed	F	10
POA4703	45-54	Divorced	F	284
POA4703	45-54	Divorced	M	203
POA4703	45-54	Married	F	1026
POA4703	45-54	Married	M	948
POA4703	45-54	Separated	F	118
POA4703	45-54	Separated	M	98
POA4703	45-54	Widowed	F	32
POA4703	45-54	Widowed	M	12
POA4703	55-64	Divorced	F	277
POA4703	55-64	Divorced	M	256
POA4703	55-64	Married	F	1061
POA4703	55-64	Married	M	1090
POA4703	55-64	Separated	F	76
POA4703	55-64	Separated	M	90
POA4703	55-64	Widowed	F	93
POA4703	55-64	Widowed	M	33
POA4703	65-74	Divorced	F	187
POA4703	65-74	Divorced	M	175
POA4703	65-74	Married	F	747
POA4703	65-74	Married	M	857
POA4703	65-74	Separated	F	42
POA4703	65-74	Separated	M	44
POA4703	65-74	Widowed	F	184
POA4703	65-74	Widowed	M	60
POA4703	75-84	Divorced	F	68
POA4703	75-84	Divorced	M	53
POA4703	75-84	Married	F	323
POA4703	75-84	Married	M	414
POA4703	75-84	Separated	F	8
POA4703	75-84	Separated	M	17
POA4703	75-84	Widowed	F	243
POA4703	75-84	Widowed	M	70
POA4703	85+	Divorced	F	10
POA4703	85+	Divorced	M	4
POA4703	85+	Married	F	64
POA4703	85+	Married	M	105
POA4703	85+	Separated	M	5
POA4703	85+	Widowed	F	224
POA4703	85+	Widowed	M	70
POA4704	25-34	Married	F	4
POA4704	25-34	Married	M	6
POA4704	35-44	Married	F	7
POA4704	35-44	Married	M	8
POA4704	45-54	Married	F	8
POA4704	55-64	Married	F	9
POA4704	55-64	Married	M	5
POA4704	55-64	Separated	M	3
POA4704	65-74	Divorced	M	3
POA4704	65-74	Married	F	7
POA4704	65-74	Married	M	8
POA4705	25-34	Married	F	15
POA4705	25-34	Married	M	11
POA4705	35-44	Married	F	12
POA4705	35-44	Married	M	15
POA4705	35-44	Separated	M	3
POA4705	45-54	Divorced	F	3
POA4705	45-54	Divorced	M	3
POA4705	45-54	Married	F	26
POA4705	45-54	Married	M	29
POA4705	45-54	Separated	F	3
POA4705	45-54	Widowed	M	3
POA4705	55-64	Divorced	F	3
POA4705	55-64	Divorced	M	4
POA4705	55-64	Married	F	12
POA4705	55-64	Married	M	13
POA4705	55-64	Separated	F	3
POA4705	55-64	Separated	M	3
POA4705	55-64	Widowed	F	3
POA4705	65-74	Divorced	M	10
POA4705	65-74	Married	F	11
POA4705	65-74	Married	M	9
POA4705	65-74	Separated	M	3
POA4705	75-84	Married	F	3
POA4705	75-84	Married	M	8
POA4706	25-34	Married	F	3
POA4706	25-34	Married	M	6
POA4706	35-44	Married	F	7
POA4706	35-44	Married	M	3
POA4706	45-54	Divorced	M	3
POA4706	45-54	Married	F	7
POA4706	45-54	Married	M	3
POA4706	45-54	Widowed	M	3
POA4706	55-64	Divorced	F	3
POA4706	55-64	Divorced	M	3
POA4706	55-64	Married	F	3
POA4706	55-64	Married	M	3
POA4706	55-64	Separated	M	3
POA4706	55-64	Widowed	F	3
POA4706	65-74	Divorced	M	4
POA4706	65-74	Married	F	4
POA4706	65-74	Married	M	4
POA4706	75-84	Married	M	3
POA4707	35-44	Divorced	F	3
POA4707	35-44	Married	F	6
POA4707	35-44	Married	M	3
POA4707	35-44	Separated	M	3
POA4707	45-54	Divorced	F	3
POA4707	45-54	Divorced	M	4
POA4707	45-54	Married	F	6
POA4707	45-54	Married	M	7
POA4707	55-64	Divorced	F	6
POA4707	55-64	Divorced	M	12
POA4707	55-64	Married	F	11
POA4707	55-64	Married	M	13
POA4707	55-64	Separated	M	3
POA4707	65-74	Divorced	F	5
POA4707	65-74	Divorced	M	10
POA4707	65-74	Married	F	13
POA4707	65-74	Married	M	17
POA4707	75-84	Married	F	8
POA4707	75-84	Married	M	3
POA4707	75-84	Widowed	F	5
POA4707	75-84	Widowed	M	4
POA4709	20-24	Married	F	3
POA4709	20-24	Married	M	5
POA4709	25-34	Married	F	79
POA4709	25-34	Married	M	67
POA4709	35-44	Divorced	F	3
POA4709	35-44	Divorced	M	14
POA4709	35-44	Married	F	75
POA4709	35-44	Married	M	89
POA4709	35-44	Separated	M	4
POA4709	45-54	Divorced	F	3
POA4709	45-54	Divorced	M	14
POA4709	45-54	Married	F	36
POA4709	45-54	Married	M	66
POA4709	45-54	Separated	F	3
POA4709	45-54	Separated	M	7
POA4709	55-64	Divorced	F	3
POA4709	55-64	Divorced	M	8
POA4709	55-64	Married	F	22
POA4709	55-64	Married	M	35
POA4709	55-64	Widowed	F	3
POA4709	65-74	Married	M	4
POA4709	65-74	Widowed	M	3
POA4710	20-24	Married	F	4
POA4710	20-24	Married	M	6
POA4710	20-24	Separated	F	3
POA4710	25-34	Divorced	F	7
POA4710	25-34	Divorced	M	5
POA4710	25-34	Married	F	99
POA4710	25-34	Married	M	78
POA4710	25-34	Separated	F	12
POA4710	25-34	Separated	M	9
POA4710	25-34	Widowed	F	3
POA4710	35-44	Divorced	F	23
POA4710	35-44	Divorced	M	12
POA4710	35-44	Married	F	141
POA4710	35-44	Married	M	134
POA4710	35-44	Separated	F	13
POA4710	35-44	Separated	M	10
POA4710	35-44	Widowed	F	6
POA4710	45-54	Divorced	F	68
POA4710	45-54	Divorced	M	39
POA4710	45-54	Married	F	176
POA4710	45-54	Married	M	145
POA4710	45-54	Separated	F	25
POA4710	45-54	Separated	M	32
POA4710	45-54	Widowed	F	4
POA4710	55-64	Divorced	F	74
POA4710	55-64	Divorced	M	52
POA4710	55-64	Married	F	220
POA4710	55-64	Married	M	216
POA4710	55-64	Separated	F	12
POA4710	55-64	Separated	M	10
POA4710	55-64	Widowed	F	20
POA4710	55-64	Widowed	M	7
POA4710	65-74	Divorced	F	39
POA4710	65-74	Divorced	M	38
POA4710	65-74	Married	F	181
POA4710	65-74	Married	M	216
POA4710	65-74	Separated	F	8
POA4710	65-74	Separated	M	16
POA4710	65-74	Widowed	F	48
POA4710	65-74	Widowed	M	19
POA4710	75-84	Divorced	F	9
POA4710	75-84	Divorced	M	11
POA4710	75-84	Married	F	86
POA4710	75-84	Married	M	104
POA4710	75-84	Widowed	F	78
POA4710	75-84	Widowed	M	18
POA4710	85+	Divorced	F	3
POA4710	85+	Divorced	M	3
POA4710	85+	Married	F	22
POA4710	85+	Married	M	32
POA4710	85+	Widowed	F	60
POA4710	85+	Widowed	M	28
POA4711	20-24	Married	F	3
POA4711	20-24	Married	M	5
POA4711	25-34	Divorced	M	6
POA4711	25-34	Married	F	43
POA4711	25-34	Married	M	26
POA4711	25-34	Separated	F	3
POA4711	35-44	Divorced	F	8
POA4711	35-44	Divorced	M	10
POA4711	35-44	Married	F	80
POA4711	35-44	Married	M	79
POA4711	35-44	Separated	F	9
POA4711	35-44	Separated	M	10
POA4711	35-44	Widowed	F	4
POA4711	45-54	Divorced	F	8
POA4711	45-54	Divorced	M	7
POA4711	45-54	Married	F	135
POA4711	45-54	Married	M	138
POA4711	45-54	Separated	F	3
POA4711	45-54	Separated	M	7
POA4711	55-64	Divorced	F	6
POA4711	55-64	Divorced	M	15
POA4711	55-64	Married	F	102
POA4711	55-64	Married	M	114
POA4711	55-64	Separated	M	4
POA4711	55-64	Widowed	F	6
POA4711	55-64	Widowed	M	7
POA4711	65-74	Divorced	F	7
POA4711	65-74	Divorced	M	11
POA4711	65-74	Married	F	57
POA4711	65-74	Married	M	61
POA4711	65-74	Widowed	F	8
POA4711	65-74	Widowed	M	4
POA4711	75-84	Married	F	9
POA4711	75-84	Married	M	17
POA4711	75-84	Separated	M	3
POA4711	75-84	Widowed	F	14
POA4711	75-84	Widowed	M	3
POA4711	85+	Married	M	3
POA4711	85+	Widowed	F	3
POA4711	85+	Widowed	M	3
POA4712	25-34	Married	F	18
POA4712	25-34	Married	M	15
POA4712	35-44	Married	F	3
POA4712	35-44	Married	M	6
POA4712	45-54	Divorced	F	6
POA4712	45-54	Divorced	M	4
POA4712	45-54	Married	F	8
POA4712	45-54	Married	M	4
POA4712	55-64	Divorced	M	17
POA4712	55-64	Married	F	9
POA4712	55-64	Married	M	10
POA4712	55-64	Separated	M	3
POA4712	65-74	Married	F	17
POA4712	65-74	Married	M	13
POA4712	75-84	Married	F	5
POA4712	75-84	Married	M	9
POA4712	75-84	Widowed	F	8
POA4712	75-84	Widowed	M	3
POA4712	85+	Married	M	3
POA4713	20-24	Married	F	3
POA4713	20-24	Married	M	3
POA4713	25-34	Married	F	5
POA4713	25-34	Married	M	9
POA4713	25-34	Separated	F	3
POA4713	35-44	Divorced	F	3
POA4713	35-44	Married	F	10
POA4713	35-44	Married	M	11
POA4713	45-54	Married	F	12
POA4713	45-54	Married	M	6
POA4713	55-64	Divorced	F	3
POA4713	55-64	Divorced	M	3
POA4713	55-64	Married	F	7
POA4713	55-64	Married	M	15
POA4713	55-64	Separated	F	3
POA4713	55-64	Widowed	F	4
POA4713	55-64	Widowed	M	4
POA4713	65-74	Divorced	F	3
POA4713	65-74	Married	F	4
POA4713	65-74	Married	M	3
POA4713	75-84	Married	M	3
POA4714	20-24	Married	F	3
POA4714	20-24	Married	M	5
POA4714	25-34	Divorced	F	3
POA4714	25-34	Married	F	31
POA4714	25-34	Married	M	18
POA4714	25-34	Separated	F	4
POA4714	25-34	Separated	M	3
POA4714	35-44	Divorced	F	21
POA4714	35-44	Divorced	M	11
POA4714	35-44	Married	F	54
POA4714	35-44	Married	M	44
POA4714	35-44	Separated	F	10
POA4714	35-44	Separated	M	11
POA4714	45-54	Divorced	F	38
POA4714	45-54	Divorced	M	26
POA4714	45-54	Married	F	95
POA4714	45-54	Married	M	74
POA4714	45-54	Separated	F	19
POA4714	45-54	Separated	M	24
POA4714	45-54	Widowed	F	8
POA4714	45-54	Widowed	M	3
POA4714	55-64	Divorced	F	54
POA4714	55-64	Divorced	M	75
POA4714	55-64	Married	F	132
POA4714	55-64	Married	M	126
POA4714	55-64	Separated	F	10
POA4714	55-64	Separated	M	17
POA4714	55-64	Widowed	F	18
POA4714	55-64	Widowed	M	14
POA4714	65-74	Divorced	F	36
POA4714	65-74	Divorced	M	59
POA4714	65-74	Married	F	97
POA4714	65-74	Married	M	130
POA4714	65-74	Separated	F	8
POA4714	65-74	Separated	M	10
POA4714	65-74	Widowed	F	46
POA4714	65-74	Widowed	M	21
POA4714	75-84	Divorced	F	6
POA4714	75-84	Divorced	M	21
POA4714	75-84	Married	F	34
POA4714	75-84	Married	M	49
POA4714	75-84	Separated	M	4
POA4714	75-84	Widowed	F	45
POA4714	75-84	Widowed	M	18
POA4714	85+	Divorced	F	3
POA4714	85+	Married	F	4
POA4714	85+	Married	M	5
POA4714	85+	Widowed	F	36
POA4714	85+	Widowed	M	15
POA4715	20-24	Married	F	20
POA4715	20-24	Married	M	11
POA4715	20-24	Separated	F	3
POA4715	25-34	Divorced	F	9
POA4715	25-34	Divorced	M	8
POA4715	25-34	Married	F	281
POA4715	25-34	Married	M	244
POA4715	25-34	Separated	F	26
POA4715	25-34	Separated	M	19
POA4715	35-44	Divorced	F	34
POA4715	35-44	Divorced	M	30
POA4715	35-44	Married	F	343
POA4715	35-44	Married	M	366
POA4715	35-44	Separated	F	21
POA4715	35-44	Separated	M	18
POA4715	35-44	Widowed	F	3
POA4715	45-54	Divorced	F	36
POA4715	45-54	Divorced	M	38
POA4715	45-54	Married	F	346
POA4715	45-54	Married	M	314
POA4715	45-54	Separated	F	27
POA4715	45-54	Separated	M	28
POA4715	45-54	Widowed	F	6
POA4715	55-64	Divorced	F	44
POA4715	55-64	Divorced	M	41
POA4715	55-64	Married	F	243
POA4715	55-64	Married	M	272
POA4715	55-64	Separated	F	18
POA4715	55-64	Separated	M	21
POA4715	55-64	Widowed	F	23
POA4715	55-64	Widowed	M	12
POA4715	65-74	Divorced	F	17
POA4715	65-74	Divorced	M	21
POA4715	65-74	Married	F	148
POA4715	65-74	Married	M	179
POA4715	65-74	Separated	F	11
POA4715	65-74	Separated	M	7
POA4715	65-74	Widowed	F	57
POA4715	65-74	Widowed	M	9
POA4715	75-84	Divorced	M	9
POA4715	75-84	Married	F	61
POA4715	75-84	Married	M	84
POA4715	75-84	Separated	F	4
POA4715	75-84	Separated	M	3
POA4715	75-84	Widowed	F	83
POA4715	75-84	Widowed	M	18
POA4715	85+	Married	F	13
POA4715	85+	Married	M	21
POA4715	85+	Widowed	F	42
POA4715	85+	Widowed	M	16
POA4716	25-34	Divorced	F	3
POA4716	25-34	Divorced	M	3
POA4716	25-34	Married	F	27
POA4716	25-34	Married	M	18
POA4716	35-44	Divorced	M	6
POA4716	35-44	Married	F	48
POA4716	35-44	Married	M	33
POA4716	35-44	Separated	F	3
POA4716	45-54	Divorced	F	3
POA4716	45-54	Divorced	M	5
POA4716	45-54	Married	F	54
POA4716	45-54	Married	M	55
POA4716	45-54	Widowed	F	3
POA4716	55-64	Divorced	F	12
POA4716	55-64	Divorced	M	12
POA4716	55-64	Married	F	55
POA4716	55-64	Married	M	48
POA4716	55-64	Separated	M	3
POA4716	55-64	Widowed	F	4
POA4716	65-74	Divorced	F	3
POA4716	65-74	Divorced	M	5
POA4716	65-74	Married	F	21
POA4716	65-74	Married	M	36
POA4716	65-74	Separated	F	3
POA4716	65-74	Separated	M	4
POA4716	65-74	Widowed	F	7
POA4716	65-74	Widowed	M	3
POA4716	75-84	Married	F	10
POA4716	75-84	Married	M	18
POA4716	75-84	Widowed	F	6
POA4716	75-84	Widowed	M	7
POA4716	85+	Married	F	3
POA4716	85+	Married	M	4
POA4716	85+	Widowed	F	7
POA4717	20-24	Married	F	13
POA4717	25-34	Divorced	F	17
POA4717	25-34	Divorced	M	3
POA4717	25-34	Married	F	248
POA4717	25-34	Married	M	222
POA4717	25-34	Separated	F	9
POA4717	25-34	Separated	M	12
POA4717	25-34	Widowed	F	4
POA4717	35-44	Divorced	F	21
POA4717	35-44	Divorced	M	37
POA4717	35-44	Married	F	203
POA4717	35-44	Married	M	268
POA4717	35-44	Separated	F	14
POA4717	35-44	Separated	M	24
POA4717	45-54	Divorced	F	30
POA4717	45-54	Divorced	M	38
POA4717	45-54	Married	F	190
POA4717	45-54	Married	M	223
POA4717	45-54	Separated	F	5
POA4717	45-54	Separated	M	36
POA4717	55-64	Divorced	F	20
POA4717	55-64	Divorced	M	49
POA4717	55-64	Married	F	98
POA4717	55-64	Married	M	132
POA4717	55-64	Separated	F	19
POA4717	55-64	Separated	M	16
POA4717	55-64	Widowed	F	9
POA4717	55-64	Widowed	M	3
POA4717	65-74	Divorced	F	6
POA4717	65-74	Divorced	M	15
POA4717	65-74	Married	F	24
POA4717	65-74	Married	M	43
POA4717	65-74	Separated	M	4
POA4717	65-74	Widowed	F	14
POA4717	75-84	Married	M	7
POA4717	75-84	Widowed	F	3
POA4717	75-84	Widowed	M	3
POA4718	20-24	Married	F	4
POA4718	20-24	Married	M	3
POA4718	25-34	Divorced	M	3
POA4718	25-34	Married	F	100
POA4718	25-34	Married	M	101
POA4718	25-34	Separated	F	4
POA4718	25-34	Separated	M	6
POA4718	35-44	Divorced	F	10
POA4718	35-44	Divorced	M	8
POA4718	35-44	Married	F	105
POA4718	35-44	Married	M	129
POA4718	35-44	Separated	F	9
POA4718	35-44	Separated	M	15
POA4718	45-54	Divorced	F	17
POA4718	45-54	Divorced	M	27
POA4718	45-54	Married	F	91
POA4718	45-54	Married	M	86
POA4718	45-54	Separated	F	12
POA4718	45-54	Separated	M	15
POA4718	55-64	Divorced	F	9
POA4718	55-64	Divorced	M	25
POA4718	55-64	Married	F	87
POA4718	55-64	Married	M	105
POA4718	55-64	Separated	F	11
POA4718	55-64	Separated	M	3
POA4718	55-64	Widowed	F	8
POA4718	55-64	Widowed	M	3
POA4718	65-74	Divorced	F	3
POA4718	65-74	Divorced	M	3
POA4718	65-74	Married	F	52
POA4718	65-74	Married	M	56
POA4718	65-74	Separated	F	4
POA4718	65-74	Separated	M	9
POA4718	65-74	Widowed	F	13
POA4718	65-74	Widowed	M	4
POA4718	75-84	Divorced	F	4
POA4718	75-84	Married	F	7
POA4718	75-84	Married	M	20
POA4718	75-84	Separated	M	3
POA4718	75-84	Widowed	F	13
POA4718	75-84	Widowed	M	3
POA4718	85+	Married	M	3
POA4718	85+	Widowed	F	5
POA4719	20-24	Married	F	7
POA4719	20-24	Married	M	4
POA4719	25-34	Married	F	36
POA4719	25-34	Married	M	30
POA4719	35-44	Divorced	F	4
POA4719	35-44	Divorced	M	4
POA4719	35-44	Married	F	35
POA4719	35-44	Married	M	39
POA4719	45-54	Divorced	F	6
POA4719	45-54	Divorced	M	9
POA4719	45-54	Married	F	48
POA4719	45-54	Married	M	43
POA4719	45-54	Separated	M	3
POA4719	55-64	Divorced	F	13
POA4719	55-64	Divorced	M	9
POA4719	55-64	Married	F	38
POA4719	55-64	Married	M	46
POA4719	55-64	Separated	M	3
POA4719	55-64	Widowed	F	3
POA4719	55-64	Widowed	M	3
POA4719	65-74	Divorced	F	8
POA4719	65-74	Married	F	42
POA4719	65-74	Married	M	38
POA4719	65-74	Separated	M	3
POA4719	65-74	Widowed	F	10
POA4719	75-84	Divorced	F	3
POA4719	75-84	Married	F	11
POA4719	75-84	Married	M	23
POA4719	75-84	Separated	M	3
POA4719	75-84	Widowed	F	12
POA4719	75-84	Widowed	M	3
POA4719	85+	Married	M	4
POA4719	85+	Widowed	F	10
POA4720	15-19	Married	M	3
POA4720	20-24	Married	F	54
