POA_CODE_2016	Age	MaritalStatus	Registered	adults
POA4650	65-74	Married	0	194
POA4650	65-74	Married	1	2633
POA4650	65-74	Never married		1258
POA4650	75-84	Married	0	57
POA4650	75-84	Married	1	1098
POA4650	75-84	Never married		834
POA4650	85+	Married	0	8
POA4650	85+	Married	1	207
POA4650	85+	Never married		397
POA4655	15-19	Married	0	80
POA4655	15-19	Never married		2920
POA4655	20-24	Married	0	475
POA4655	20-24	Married	1	92
POA4655	20-24	Never married		1484
POA4655	25-34	Married	0	1059
POA4655	25-34	Married	1	1605
POA4655	25-34	Never married		1819
POA4655	35-44	Married	0	833
POA4655	35-44	Married	1	2930
POA4655	35-44	Never married		1776
POA4655	45-54	Married	0	832
POA4655	45-54	Married	1	3612
POA4655	45-54	Never married		2133
POA4655	55-64	Married	0	648
POA4655	55-64	Married	1	4672
POA4655	55-64	Never married		2203
POA4655	65-74	Married	0	474
POA4655	65-74	Married	1	5587
POA4655	65-74	Never married		2288
POA4655	75-84	Married	0	158
POA4655	75-84	Married	1	2647
POA4655	75-84	Never married		1587
POA4655	85+	Married	0	24
POA4655	85+	Married	1	406
POA4655	85+	Never married		705
POA4659	15-19	Never married		146
POA4659	20-24	Married	0	28
POA4659	20-24	Married	1	3
POA4659	20-24	Never married		62
POA4659	25-34	Married	0	41
POA4659	25-34	Married	1	64
POA4659	25-34	Never married		88
POA4659	35-44	Married	0	56
POA4659	35-44	Married	1	140
POA4659	35-44	Never married		121
POA4659	45-54	Married	0	91
POA4659	45-54	Married	1	278
POA4659	45-54	Never married		171
POA4659	55-64	Married	0	97
POA4659	55-64	Married	1	488
POA4659	55-64	Never married		207
POA4659	65-74	Married	0	57
POA4659	65-74	Married	1	681
POA4659	65-74	Never married		249
POA4659	75-84	Married	0	13
POA4659	75-84	Married	1	226
POA4659	75-84	Never married		131
POA4659	85+	Married	0	5
POA4659	85+	Married	1	26
POA4659	85+	Never married		51
POA4660	15-19	Married	0	10
POA4660	15-19	Never married		306
POA4660	20-24	Married	0	36
POA4660	20-24	Married	1	20
POA4660	20-24	Never married		145
POA4660	25-34	Married	0	81
POA4660	25-34	Married	1	155
POA4660	25-34	Never married		163
POA4660	35-44	Married	0	87
POA4660	35-44	Married	1	304
POA4660	35-44	Never married		146
POA4660	45-54	Married	0	106
POA4660	45-54	Married	1	474
POA4660	45-54	Never married		226
POA4660	55-64	Married	0	123
POA4660	55-64	Married	1	718
POA4660	55-64	Never married		300
POA4660	65-74	Married	0	82
POA4660	65-74	Married	1	865
POA4660	65-74	Never married		294
POA4660	75-84	Married	0	23
POA4660	75-84	Married	1	292
POA4660	75-84	Never married		163
POA4660	85+	Married	1	35
POA4660	85+	Never married		69
POA4662	15-19	Never married		43
POA4662	20-24	Married	0	6
POA4662	20-24	Married	1	3
POA4662	20-24	Never married		15
POA4662	25-34	Married	0	17
POA4662	25-34	Married	1	11
POA4662	25-34	Never married		27
POA4662	35-44	Married	0	18
POA4662	35-44	Married	1	42
POA4662	35-44	Never married		21
POA4662	45-54	Married	0	6
POA4662	45-54	Married	1	48
POA4662	45-54	Never married		23
POA4662	55-64	Married	0	9
POA4662	55-64	Married	1	52
POA4662	55-64	Never married		24
POA4662	65-74	Married	0	15
POA4662	65-74	Married	1	53
POA4662	65-74	Never married		38
POA4662	75-84	Married	1	19
POA4662	75-84	Never married		17
POA4662	85+	Never married		8
POA4670	15-19	Married	0	140
POA4670	15-19	Married	1	7
POA4670	15-19	Never married		4261
POA4670	20-24	Married	0	796
POA4670	20-24	Married	1	246
POA4670	20-24	Never married		2444
POA4670	25-34	Married	0	1565
POA4670	25-34	Married	1	2750
POA4670	25-34	Never married		2955
POA4670	35-44	Married	0	1031
POA4670	35-44	Married	1	4370
POA4670	35-44	Never married		2344
POA4670	45-54	Married	0	1054
POA4670	45-54	Married	1	5328
POA4670	45-54	Never married		2840
POA4670	55-64	Married	0	782
POA4670	55-64	Married	1	5948
POA4670	55-64	Never married		2770
POA4670	65-74	Married	0	463
POA4670	65-74	Married	1	5706
POA4670	65-74	Never married		2593
POA4670	75-84	Married	0	128
POA4670	75-84	Married	1	2861
POA4670	75-84	Never married		2025
POA4670	85+	Married	0	25
POA4670	85+	Married	1	543
POA4670	85+	Never married		956
POA4671	15-19	Married	0	5
POA4671	15-19	Never married		277
POA4671	20-24	Married	0	39
POA4671	20-24	Married	1	12
POA4671	20-24	Never married		119
POA4671	25-34	Married	0	59
POA4671	25-34	Married	1	126
POA4671	25-34	Never married		152
POA4671	35-44	Married	0	85
POA4671	35-44	Married	1	285
POA4671	35-44	Never married		153
POA4671	45-54	Married	0	107
POA4671	45-54	Married	1	424
POA4671	45-54	Never married		284
POA4671	55-64	Married	0	99
POA4671	55-64	Married	1	551
POA4671	55-64	Never married		281
POA4671	65-74	Married	0	53
POA4671	65-74	Married	1	525
POA4671	65-74	Never married		247
POA4671	75-84	Married	0	10
POA4671	75-84	Married	1	153
POA4671	75-84	Never married		136
POA4671	85+	Married	1	28
POA4671	85+	Never married		44
POA4673	15-19	Never married		33
POA4673	20-24	Married	0	4
POA4673	20-24	Never married		14
POA4673	25-34	Married	0	9
POA4673	25-34	Married	1	16
POA4673	25-34	Never married		3
POA4673	35-44	Married	0	12
POA4673	35-44	Married	1	32
POA4673	35-44	Never married		17
POA4673	45-54	Married	0	11
POA4673	45-54	Married	1	53
POA4673	45-54	Never married		26
POA4673	55-64	Married	0	4
POA4673	55-64	Married	1	85
POA4673	55-64	Never married		23
POA4673	65-74	Married	0	3
POA4673	65-74	Married	1	66
POA4673	65-74	Never married		30
POA4673	75-84	Married	1	14
POA4673	75-84	Never married		12
POA4673	85+	Never married		3
POA4674	15-19	Married	0	6
POA4674	15-19	Never married		62
POA4674	20-24	Married	0	8
POA4674	20-24	Never married		20
POA4674	25-34	Married	0	13
POA4674	25-34	Married	1	11
POA4674	25-34	Never married		30
POA4674	35-44	Married	0	25
POA4674	35-44	Married	1	51
POA4674	35-44	Never married		39
POA4674	45-54	Married	0	32
POA4674	45-54	Married	1	103
POA4674	45-54	Never married		83
POA4674	55-64	Married	0	34
POA4674	55-64	Married	1	150
POA4674	55-64	Never married		107
POA4674	65-74	Married	0	10
POA4674	65-74	Married	1	133
POA4674	65-74	Never married		67
POA4674	75-84	Married	0	3
POA4674	75-84	Married	1	43
POA4674	75-84	Never married		24
POA4674	85+	Married	1	7
POA4674	85+	Never married		4
POA4676	15-19	Never married		6
POA4676	25-34	Never married		5
POA4676	35-44	Married	0	3
POA4676	35-44	Married	1	4
POA4676	35-44	Never married		6
POA4676	45-54	Married	0	3
POA4676	45-54	Married	1	13
POA4676	45-54	Never married		8
POA4676	55-64	Married	0	9
POA4676	55-64	Married	1	17
POA4676	55-64	Never married		11
POA4676	65-74	Married	0	5
POA4676	65-74	Married	1	9
POA4676	65-74	Never married		9
POA4676	75-84	Married	1	6
POA4676	75-84	Never married		7
POA4677	15-19	Never married		151
POA4677	20-24	Married	0	17
POA4677	20-24	Married	1	5
POA4677	20-24	Never married		43
POA4677	25-34	Married	0	59
POA4677	25-34	Married	1	95
POA4677	25-34	Never married		74
POA4677	35-44	Married	0	69
POA4677	35-44	Married	1	227
POA4677	35-44	Never married		95
POA4677	45-54	Married	0	89
POA4677	45-54	Married	1	275
POA4677	45-54	Never married		149
POA4677	55-64	Married	0	61
POA4677	55-64	Married	1	309
POA4677	55-64	Never married		149
POA4677	65-74	Married	0	20
POA4677	65-74	Married	1	267
POA4677	65-74	Never married		106
POA4677	75-84	Married	0	3
POA4677	75-84	Married	1	65
POA4677	75-84	Never married		51
POA4677	85+	Married	1	8
POA4677	85+	Never married		5
POA4678	15-19	Never married		30
POA4678	20-24	Married	0	6
POA4678	20-24	Never married		11
POA4678	25-34	Married	0	11
POA4678	25-34	Married	1	17
POA4678	25-34	Never married		23
POA4678	35-44	Married	0	10
POA4678	35-44	Married	1	45
POA4678	35-44	Never married		17
POA4678	45-54	Married	0	27
POA4678	45-54	Married	1	84
POA4678	45-54	Never married		23
POA4678	55-64	Married	0	14
POA4678	55-64	Married	1	90
POA4678	55-64	Never married		25
POA4678	65-74	Married	0	13
POA4678	65-74	Married	1	86
POA4678	65-74	Never married		40
POA4678	75-84	Married	1	31
POA4678	75-84	Never married		12
POA4678	85+	Never married		4
POA4680	15-19	Married	0	126
POA4680	15-19	Married	1	9
POA4680	15-19	Never married		2886
POA4680	20-24	Married	0	899
POA4680	20-24	Married	1	200
POA4680	20-24	Never married		1763
POA4680	25-34	Married	0	1842
POA4680	25-34	Married	1	2994
POA4680	25-34	Never married		1952
POA4680	35-44	Married	0	1030
POA4680	35-44	Married	1	4431
POA4680	35-44	Never married		1473
POA4680	45-54	Married	0	892
POA4680	45-54	Married	1	4210
POA4680	45-54	Never married		1663
POA4680	55-64	Married	0	401
POA4680	55-64	Married	1	3316
POA4680	55-64	Never married		1247
POA4680	65-74	Married	0	143
POA4680	65-74	Married	1	1704
POA4680	65-74	Never married		815
POA4680	75-84	Married	0	23
POA4680	75-84	Married	1	644
POA4680	75-84	Never married		511
POA4680	85+	Married	0	7
POA4680	85+	Married	1	85
POA4680	85+	Never married		203
POA4694	15-19	Never married		19
POA4694	20-24	Married	0	4
POA4694	20-24	Never married		3
POA4694	25-34	Married	1	13
POA4694	25-34	Never married		8
POA4694	35-44	Married	0	6
POA4694	35-44	Married	1	11
POA4694	35-44	Never married		6
POA4694	45-54	Married	0	4
POA4694	45-54	Married	1	18
POA4694	45-54	Never married		12
POA4694	55-64	Married	0	6
POA4694	55-64	Married	1	10
POA4694	55-64	Never married		10
POA4694	65-74	Married	1	6
POA4694	65-74	Never married		9
POA4695	15-19	Never married		45
POA4695	20-24	Married	0	9
POA4695	20-24	Married	1	3
POA4695	20-24	Never married		17
POA4695	25-34	Married	0	22
POA4695	25-34	Married	1	46
POA4695	25-34	Never married		26
POA4695	35-44	Married	0	15
POA4695	35-44	Married	1	76
POA4695	35-44	Never married		30
POA4695	45-54	Married	0	27
POA4695	45-54	Married	1	84
POA4695	45-54	Never married		31
POA4695	55-64	Married	0	12
POA4695	55-64	Married	1	86
POA4695	55-64	Never married		49
POA4695	65-74	Married	0	9
POA4695	65-74	Married	1	65
POA4695	65-74	Never married		33
POA4695	75-84	Married	1	17
POA4695	75-84	Never married		17
POA4695	85+	Married	1	3
POA4695	85+	Never married		6
POA4697	15-19	Never married		5
POA4697	20-24	Never married		3
POA4697	25-34	Married	1	8
POA4697	25-34	Never married		7
POA4697	35-44	Married	1	12
POA4697	35-44	Never married		4
POA4697	45-54	Married	1	20
POA4697	45-54	Never married		10
POA4697	55-64	Married	1	9
POA4697	55-64	Never married		8
POA4697	65-74	Married	1	10
POA4697	65-74	Never married		3
POA4697	75-84	Never married		4
POA4699	15-19	Never married		20
POA4699	20-24	Never married		3
POA4699	25-34	Married	0	12
POA4699	25-34	Married	1	16
POA4699	25-34	Never married		9
POA4699	35-44	Married	0	9
POA4699	35-44	Married	1	42
POA4699	35-44	Never married		11
POA4699	45-54	Married	0	10
POA4699	45-54	Married	1	36
POA4699	45-54	Never married		17
POA4699	55-64	Married	0	4
POA4699	55-64	Married	1	38
POA4699	55-64	Never married		14
POA4699	65-74	Married	0	3
POA4699	65-74	Married	1	28
POA4699	65-74	Never married		12
POA4699	75-84	Married	1	11
POA4699	75-84	Never married		7
POA4699	85+	Married	1	5
POA4699	85+	Never married		4
POA4700	15-19	Married	0	42
POA4700	15-19	Married	1	3
POA4700	15-19	Never married		919
POA4700	20-24	Married	0	217
POA4700	20-24	Married	1	40
POA4700	20-24	Never married		649
POA4700	25-34	Married	0	414
POA4700	25-34	Married	1	632
POA4700	25-34	Never married		784
POA4700	35-44	Married	0	218
POA4700	35-44	Married	1	837
POA4700	35-44	Never married		572
POA4700	45-54	Married	0	212
POA4700	45-54	Married	1	1029
POA4700	45-54	Never married		770
POA4700	55-64	Married	0	127
POA4700	55-64	Married	1	876
POA4700	55-64	Never married		689
POA4700	65-74	Married	0	46
POA4700	65-74	Married	1	654
POA4700	65-74	Never married		488
POA4700	75-84	Married	0	17
POA4700	75-84	Married	1	368
POA4700	75-84	Never married		435
POA4700	85+	Married	0	3
POA4700	85+	Married	1	90
POA4700	85+	Never married		223
POA4701	15-19	Married	0	101
POA4701	15-19	Married	1	4
POA4701	15-19	Never married		2502
POA4701	20-24	Married	0	638
POA4701	20-24	Married	1	149
POA4701	20-24	Never married		1798
POA4701	25-34	Married	0	1155
POA4701	25-34	Married	1	2115
POA4701	25-34	Never married		1972
POA4701	35-44	Married	0	611
POA4701	35-44	Married	1	2699
POA4701	35-44	Never married		1415
POA4701	45-54	Married	0	508
POA4701	45-54	Married	1	2847
POA4701	45-54	Never married		1506
POA4701	55-64	Married	0	301
POA4701	55-64	Married	1	2696
POA4701	55-64	Never married		1253
POA4701	65-74	Married	0	118
POA4701	65-74	Married	1	1896
POA4701	65-74	Never married		1050
POA4701	75-84	Married	0	27
POA4701	75-84	Married	1	904
POA4701	75-84	Never married		857
POA4701	85+	Married	0	3
POA4701	85+	Married	1	187
POA4701	85+	Never married		386
POA4702	15-19	Married	0	49
POA4702	15-19	Married	1	3
POA4702	15-19	Never married		1394
POA4702	20-24	Married	0	395
POA4702	20-24	Married	1	118
POA4702	20-24	Never married		830
POA4702	25-34	Married	0	773
POA4702	25-34	Married	1	1465
POA4702	25-34	Never married		914
POA4702	35-44	Married	0	439
POA4702	35-44	Married	1	1783
POA4702	35-44	Never married		659
POA4702	45-54	Married	0	367
POA4702	45-54	Married	1	2101
POA4702	45-54	Never married		840
POA4702	55-64	Married	0	247
POA4702	55-64	Married	1	2073
POA4702	55-64	Never married		790
POA4702	65-74	Married	0	123
POA4702	65-74	Married	1	1300
POA4702	65-74	Never married		628
POA4702	75-84	Married	0	37
POA4702	75-84	Married	1	514
POA4702	75-84	Never married		381
POA4702	85+	Married	0	3
POA4702	85+	Married	1	65
POA4702	85+	Never married		119
POA4703	15-19	Married	0	34
POA4703	15-19	Married	1	3
POA4703	15-19	Never married		1205
POA4703	20-24	Married	0	227
POA4703	20-24	Married	1	45
POA4703	20-24	Never married		638
POA4703	25-34	Married	0	496
POA4703	25-34	Married	1	744
POA4703	25-34	Never married		645
POA4703	35-44	Married	0	363
POA4703	35-44	Married	1	1390
POA4703	35-44	Never married		536
POA4703	45-54	Married	0	343
POA4703	45-54	Married	1	1638
POA4703	45-54	Never married		753
POA4703	55-64	Married	0	261
POA4703	55-64	Married	1	1757
POA4703	55-64	Never married		722
POA4703	65-74	Married	0	85
POA4703	65-74	Married	1	1367
POA4703	65-74	Never married		586
POA4703	75-84	Married	0	19
POA4703	75-84	Married	1	615
POA4703	75-84	Never married		406
POA4703	85+	Married	0	3
POA4703	85+	Married	1	117
POA4703	85+	Never married		253
POA4704	15-19	Never married		10
POA4704	20-24	Married	0	3
POA4704	25-34	Married	0	3
POA4704	25-34	Married	1	8
POA4704	25-34	Never married		4
POA4704	35-44	Married	1	13
POA4704	35-44	Never married		4
POA4704	45-54	Married	0	3
POA4704	45-54	Married	1	4
POA4704	45-54	Never married		7
POA4704	55-64	Married	1	10
POA4704	55-64	Never married		7
POA4704	65-74	Married	1	13
POA4704	65-74	Never married		4
POA4704	75-84	Married	1	3
POA4704	75-84	Never married		3
POA4705	15-19	Never married		7
POA4705	20-24	Married	0	7
POA4705	20-24	Never married		8
POA4705	25-34	Married	0	5
POA4705	25-34	Married	1	20
POA4705	25-34	Never married		8
POA4705	35-44	Married	0	3
POA4705	35-44	Married	1	27
POA4705	35-44	Never married		5
POA4705	45-54	Married	0	3
POA4705	45-54	Married	1	38
POA4705	45-54	Never married		15
POA4705	55-64	Married	0	4
POA4705	55-64	Married	1	19
POA4705	55-64	Never married		10
POA4705	65-74	Married	1	14
POA4705	65-74	Never married		7
POA4705	75-84	Married	1	9
POA4706	25-34	Married	1	3
POA4706	35-44	Married	1	7
POA4706	45-54	Married	1	3
POA4706	45-54	Never married		7
POA4706	55-64	Married	1	6
POA4706	55-64	Never married		7
POA4706	65-74	Married	1	7
POA4706	65-74	Never married		7
POA4707	15-19	Never married		4
POA4707	20-24	Married	0	3
POA4707	20-24	Never married		5
POA4707	25-34	Married	0	3
POA4707	25-34	Never married		9
POA4707	35-44	Married	0	10
POA4707	35-44	Married	1	11
POA4707	35-44	Never married		7
POA4707	45-54	Married	0	3
POA4707	45-54	Married	1	10
POA4707	45-54	Never married		11
POA4707	55-64	Married	0	10
POA4707	55-64	Married	1	23
POA4707	55-64	Never married		17
POA4707	65-74	Married	1	22
POA4707	65-74	Never married		19
POA4707	75-84	Married	1	9
POA4707	75-84	Never married		6
POA4709	15-19	Never married		39
POA4709	20-24	Married	0	7
POA4709	20-24	Married	1	3
POA4709	20-24	Never married		8
POA4709	25-34	Married	0	40
POA4709	25-34	Married	1	119
POA4709	25-34	Never married		22
POA4709	35-44	Married	0	15
POA4709	35-44	Married	1	140
POA4709	35-44	Never married		9
POA4709	45-54	Married	0	13
POA4709	45-54	Married	1	78
POA4709	45-54	Never married		15
POA4709	55-64	Married	0	7
POA4709	55-64	Married	1	42
POA4709	55-64	Never married		10
POA4709	65-74	Married	1	3
POA4709	65-74	Never married		3
POA4710	15-19	Married	0	7
POA4710	15-19	Never married		210
POA4710	20-24	Married	0	53
POA4710	20-24	Married	1	6
POA4710	20-24	Never married		142
POA4710	25-34	Married	0	111
POA4710	25-34	Married	1	154
POA4710	25-34	Never married		156
POA4710	35-44	Married	0	91
POA4710	35-44	Married	1	231
POA4710	35-44	Never married		133
POA4710	45-54	Married	0	61
POA4710	45-54	Married	1	271
POA4710	45-54	Never married		186
POA4710	55-64	Married	0	50
POA4710	55-64	Married	1	367
POA4710	55-64	Never married		173
POA4710	65-74	Married	0	26
POA4710	65-74	Married	1	324
POA4710	65-74	Never married		135
POA4710	75-84	Married	0	4
POA4710	75-84	Married	1	152
POA4710	75-84	Never married		108
POA4710	85+	Married	1	24
POA4710	85+	Never married		64
POA4711	15-19	Married	0	6
POA4711	15-19	Never married		168
POA4711	20-24	Married	0	3
POA4711	20-24	Married	1	6
POA4711	20-24	Never married		69
POA4711	25-34	Married	0	27
POA4711	25-34	Married	1	63
POA4711	25-34	Never married		40
POA4711	35-44	Married	0	38
POA4711	35-44	Married	1	142
POA4711	35-44	Never married		34
POA4711	45-54	Married	0	22
POA4711	45-54	Married	1	226
POA4711	45-54	Never married		31
POA4711	55-64	Married	0	17
POA4711	55-64	Married	1	181
POA4711	55-64	Never married		31
POA4711	65-74	Married	0	4
POA4711	65-74	Married	1	100
POA4711	65-74	Never married		24
POA4711	75-84	Married	1	24
POA4711	75-84	Never married		17
POA4711	85+	Married	1	3
POA4711	85+	Never married		4
POA4712	15-19	Never married		10
POA4712	20-24	Never married		6
POA4712	25-34	Married	0	3
POA4712	25-34	Married	1	24
POA4712	25-34	Never married		12
POA4712	35-44	Married	0	4
POA4712	35-44	Married	1	13
POA4712	35-44	Never married		12
POA4712	45-54	Married	0	5
POA4712	45-54	Married	1	16
POA4712	45-54	Never married		9
POA4712	55-64	Married	1	13
POA4712	55-64	Never married		16
POA4712	65-74	Married	1	22
POA4712	65-74	Never married		5
POA4712	75-84	Married	1	4
POA4712	75-84	Never married		6
POA4713	15-19	Never married		77
POA4713	20-24	Married	0	5
POA4713	20-24	Married	1	6
POA4713	20-24	Never married		78
POA4713	25-34	Married	0	36
POA4713	25-34	Married	1	11
POA4713	25-34	Never married		65
POA4713	35-44	Married	0	20
POA4713	35-44	Married	1	7
POA4713	35-44	Never married		67
POA4713	45-54	Married	0	28
POA4713	45-54	Married	1	13
POA4713	45-54	Never married		62
POA4713	55-64	Married	0	7
POA4713	55-64	Married	1	10
POA4713	55-64	Never married		44
POA4713	65-74	Married	0	3
POA4713	65-74	Married	1	3
POA4713	65-74	Never married		17
POA4713	75-84	Married	0	3
POA4714	15-19	Married	0	4
POA4714	15-19	Never married		136
POA4714	20-24	Married	0	23
POA4714	20-24	Married	1	9
POA4714	20-24	Never married		75
POA4714	25-34	Married	0	40
POA4714	25-34	Married	1	33
POA4714	25-34	Never married		124
POA4714	35-44	Married	0	51
POA4714	35-44	Married	1	81
POA4714	35-44	Never married		112
POA4714	45-54	Married	0	52
POA4714	45-54	Married	1	141
POA4714	45-54	Never married		167
POA4714	55-64	Married	0	27
POA4714	55-64	Married	1	216
POA4714	55-64	Never married		195
POA4714	65-74	Married	0	28
