POA_CODE_2016	Sex	persons
POA6028	F	11299
POA6028	M	11145
POA6029	F	1424
POA6029	M	1369
POA6030	F	19972
POA6030	M	19416
POA6031	F	8470
POA6031	M	8155
POA6032	F	95
POA6032	M	100
POA6033	F	196
POA6033	M	246
POA6034	F	847
POA6034	M	827
POA6035	F	4501
POA6035	M	4364
POA6036	F	8103
POA6036	M	7696
POA6037	F	1458
POA6037	M	1533
POA6038	F	3216
POA6038	M	3054
POA6041	F	748
POA6041	M	767
POA6042	F	36
POA6042	M	39
POA6043	F	117
POA6043	M	131
POA6044	F	586
POA6044	M	648
POA6050	F	7991
POA6050	M	7385
POA6051	F	6143
POA6051	M	6439
POA6052	F	5732
POA6052	M	5385
POA6053	F	7352
POA6053	M	7080
POA6054	F	10279
POA6054	M	10099
POA6055	F	10636
POA6055	M	10395
POA6056	F	19690
POA6056	M	19474
POA6057	F	8440
POA6057	M	8366
POA6058	F	6405
POA6058	M	6292
POA6059	F	12091
POA6059	M	11392
POA6060	F	12347
POA6060	M	11048
POA6061	F	19064
POA6061	M	19503
POA6062	F	16412
POA6062	M	16253
POA6063	F	7106
POA6063	M	7257
POA6064	F	15601
POA6064	M	15727
POA6065	F	31467
POA6065	M	30537
POA6066	F	9392
POA6066	M	9312
POA6067	F	23
POA6067	M	16
POA6068	M	4
POA6069	F	20101
POA6069	M	19297
POA6070	F	1855
POA6070	M	1801
POA6071	F	1719
POA6071	M	1677
POA6072	F	449
POA6072	M	454
POA6073	F	1576
POA6073	M	1466
POA6074	F	494
POA6074	M	500
POA6076	F	11119
POA6076	M	10837
POA6077	F	705
POA6077	M	721
POA6078	F	423
POA6078	M	508
POA6079	F	11
POA6079	M	18
POA6081	F	2321
POA6081	M	2431
POA6082	F	1593
POA6082	M	1630
POA6083	F	1729
POA6083	M	1784
POA6084	F	4114
POA6084	M	4123
POA6090	F	3
POA6090	M	10
POA6100	F	7060
POA6100	M	7426
POA6101	F	8214
POA6101	M	8336
POA6102	F	6759
POA6102	M	6924
POA6103	F	4988
POA6103	M	5379
POA6104	F	7030
POA6104	M	7294
POA6105	F	7417
POA6105	M	7579
POA6106	F	5
POA6106	M	13
POA6107	F	21254
POA6107	M	22345
POA6108	F	11614
POA6108	M	11540
POA6109	F	5837
POA6109	M	6277
POA6110	F	20433
POA6110	M	20422
POA6111	F	11511
POA6111	M	11552
POA6112	F	28504
POA6112	M	28059
POA6121	F	1450
POA6121	M	1514
POA6122	F	8770
POA6122	M	8644
POA6123	F	754
POA6123	M	798
POA6124	F	606
POA6124	M	586
POA6125	F	1532
POA6125	M	1602
POA6126	F	137
POA6126	M	489
POA6147	F	7435
POA6147	M	7703
POA6148	F	9185
POA6148	M	8632
POA6149	F	9385
POA6149	M	9090
POA6150	F	6707
POA6150	M	6441
POA6151	F	8268
POA6151	M	8305
POA6152	F	13197
POA6152	M	12273
POA6153	F	10288
POA6153	M	9579
POA6154	F	5213
POA6154	M	4815
POA6155	F	25470
POA6155	M	25773
POA6156	F	8930
POA6156	M	7969
POA6157	F	7153
POA6157	M	6376
POA6158	F	3834
POA6158	M	3539
POA6159	F	1715
POA6159	M	1622
POA6160	F	4190
POA6160	M	4018
POA6161	F	149
POA6161	M	184
POA6162	F	5717
POA6162	M	5309
POA6163	F	25833
POA6163	M	24520
POA6164	F	28780
POA6164	M	28431
POA6165	F	35
POA6165	M	41
POA6166	F	4797
POA6166	M	4708
POA6167	F	12743
POA6167	M	13704
POA6168	F	12047
POA6168	M	11984
POA6169	F	17405
POA6169	M	17268
POA6170	F	6169
POA6170	M	6224
POA6171	F	16151
POA6171	M	15495
POA6172	F	7022
POA6172	M	6757
POA6173	F	5983
POA6173	M	6092
POA6174	F	1904
POA6174	M	1880
POA6175	F	1875
POA6175	M	1876
POA6176	F	696
POA6176	M	680
POA6180	F	2738
POA6180	M	2671
POA6181	F	237
POA6181	M	250
POA6182	F	3
POA6182	M	3
POA6207	F	499
POA6207	M	545
POA6208	F	6006
POA6208	M	5830
POA6209	F	942
POA6209	M	1011
POA6210	F	35379
POA6210	M	32932
POA6211	F	3500
POA6211	M	3585
POA6213	F	343
POA6213	M	378
POA6214	F	284
POA6214	M	332
POA6215	F	2076
POA6215	M	2071
POA6218	F	194
POA6218	M	198
POA6220	F	2302
POA6220	M	2368
POA6221	F	205
POA6221	M	222
POA6223	F	103
POA6223	M	112
POA6224	F	546
POA6224	M	605
POA6225	F	4502
POA6225	M	4602
POA6226	F	414
POA6226	M	425
POA6227	F	403
POA6227	M	398
POA6228	F	81
POA6228	M	93
POA6229	F	85
POA6229	M	110
POA6230	F	22007
POA6230	M	21129
POA6232	F	5537
POA6232	M	5345
POA6233	F	9495
POA6233	M	9350
POA6236	F	1020
POA6236	M	1040
POA6237	F	1258
POA6237	M	1225
POA6239	F	2240
POA6239	M	2164
POA6240	F	61
POA6240	M	55
POA6243	F	27
POA6243	M	33
POA6244	F	734
POA6244	M	721
POA6251	F	177
POA6251	M	205
POA6252	F	73
POA6252	M	74
POA6253	F	320
POA6253	M	290
POA6254	F	250
POA6254	M	247
POA6255	F	2022
POA6255	M	1892
POA6256	F	180
POA6256	M	199
POA6258	F	3305
POA6258	M	3263
POA6260	F	677
POA6260	M	758
POA6262	F	360
POA6262	M	385
POA6271	F	1686
POA6271	M	1623
POA6275	F	649
POA6275	M	700
POA6280	F	14569
POA6280	M	13592
POA6281	F	3569
POA6281	M	3631
POA6282	F	659
POA6282	M	675
POA6284	F	1102
POA6284	M	1148
POA6285	F	4608
POA6285	M	4567
POA6286	F	284
POA6286	M	316
POA6288	F	279
POA6288	M	276
POA6290	F	860
POA6290	M	817
POA6302	F	1802
POA6302	M	1818
POA6304	F	852
POA6304	M	879
POA6306	F	501
POA6306	M	519
POA6308	F	783
POA6308	M	810
POA6309	F	122
POA6309	M	153
POA6311	F	283
POA6311	M	313
POA6312	F	2509
POA6312	M	2373
POA6313	F	135
POA6313	M	157
POA6315	F	1009
POA6315	M	974
POA6316	F	154
POA6316	M	189
POA6317	F	2042
POA6317	M	2139
POA6318	F	257
POA6318	M	265
POA6320	F	308
POA6320	M	314
POA6321	F	242
POA6321	M	254
POA6322	F	108
POA6322	M	110
POA6323	F	487
POA6323	M	509
POA6324	F	1702
POA6324	M	1816
POA6326	F	239
POA6326	M	248
POA6327	F	127
POA6327	M	153
POA6328	F	202
POA6328	M	227
POA6330	F	18194
POA6330	M	17670
POA6333	F	2949
POA6333	M	2904
POA6335	F	375
POA6335	M	403
POA6336	F	133
POA6336	M	195
POA6337	F	237
POA6337	M	304
POA6338	F	313
POA6338	M	368
POA6341	F	127
POA6341	M	172
POA6343	F	119
POA6343	M	146
POA6346	F	321
POA6346	M	416
POA6348	F	415
POA6348	M	458
POA6350	F	154
POA6350	M	148
POA6351	F	35
POA6351	M	45
POA6352	F	86
POA6352	M	103
POA6353	F	384
POA6353	M	399
POA6355	F	200
POA6355	M	235
POA6356	F	52
POA6356	M	71
POA6357	F	33
POA6357	M	43
POA6358	F	37
POA6358	M	52
POA6359	F	195
POA6359	M	243
POA6361	F	50
POA6361	M	59
POA6363	F	40
POA6363	M	60
POA6365	F	258
POA6365	M	273
POA6367	F	170
POA6367	M	190
POA6368	F	39
POA6368	M	39
POA6369	F	334
POA6369	M	337
POA6370	F	224
POA6370	M	233
POA6372	F	53
POA6372	M	68
POA6373	F	48
POA6373	M	46
POA6375	F	480
POA6375	M	525
POA6383	F	499
POA6383	M	485
POA6384	F	14
POA6384	M	21
POA6385	F	12
POA6385	M	12
POA6386	F	39
POA6386	M	56
POA6390	F	857
POA6390	M	957
POA6391	F	468
POA6391	M	534
POA6392	F	228
POA6392	M	240
POA6393	F	52
POA6393	M	66
POA6394	F	214
POA6394	M	243
POA6395	F	832
POA6395	M	814
POA6396	F	174
POA6396	M	192
POA6397	F	45
POA6397	M	49
POA6398	F	266
POA6398	M	285
POA6401	F	3930
POA6401	M	4247
POA6403	F	84
POA6403	M	88
POA6405	F	144
POA6405	M	170
POA6407	F	503
POA6407	M	637
POA6409	F	185
POA6409	M	217
POA6410	F	526
POA6410	M	525
POA6411	F	63
POA6411	M	60
POA6412	F	27
POA6412	M	31
POA6413	F	20
POA6413	M	32
POA6414	F	29
POA6414	M	37
POA6415	F	1424
POA6415	M	1585
POA6418	F	341
POA6418	M	361
POA6419	F	27
POA6419	M	33
POA6420	F	54
POA6420	M	56
POA6421	F	76
POA6421	M	72
POA6422	F	21
POA6422	M	34
POA6423	F	79
POA6423	M	135
POA6424	F	34
POA6424	M	45
POA6425	F	41
POA6425	M	48
POA6426	F	363
POA6426	M	487
POA6427	F	11
POA6427	M	77
POA6428	F	29
POA6428	M	28
POA6429	F	458
POA6429	M	532
POA6430	F	10975
POA6430	M	11768
POA6431	F	420
POA6431	M	586
POA6432	F	3340
POA6432	M	3752
POA6434	F	49
POA6434	M	118
POA6436	F	51
POA6436	M	60
POA6437	F	214
POA6437	M	373
POA6438	F	313
POA6438	M	511
POA6440	F	368
POA6440	M	790
POA6442	F	1201
POA6442	M	1336
POA6443	F	361
POA6443	M	490
POA6445	F	97
POA6445	M	97
POA6446	F	60
POA6446	M	68
POA6447	F	77
POA6447	M	108
POA6448	F	223
POA6448	M	224
POA6450	F	6669
POA6450	M	6730
POA6452	F	3
POA6452	M	3
POA6460	F	382
POA6460	M	373
POA6461	F	267
POA6461	M	263
POA6462	F	62
POA6462	M	70
POA6463	F	6
POA6463	M	8
POA6465	F	15
POA6465	M	18
POA6466	F	32
POA6466	M	31
POA6467	F	17
POA6467	M	18
POA6468	F	103
POA6468	M	147
POA6470	F	6
POA6470	M	9
POA6472	F	79
POA6472	M	96
POA6473	F	23
POA6473	M	21
POA6475	F	189
POA6475	M	211
POA6476	F	31
POA6476	M	27
POA6477	F	120
POA6477	M	155
POA6479	F	260
POA6479	M	292
POA6480	F	25
POA6480	M	22
POA6484	F	24
POA6484	M	75
POA6485	F	232
POA6485	M	260
POA6487	F	14
POA6487	M	35
POA6488	F	96
POA6488	M	99
POA6489	F	43
POA6489	M	57
POA6490	F	118
POA6490	M	132
POA6501	F	466
POA6501	M	497
POA6502	F	593
POA6502	M	593
POA6503	F	1044
POA6503	M	1140
POA6504	F	81
POA6504	M	79
POA6505	F	50
POA6505	M	62
POA6506	F	23
POA6506	M	31
POA6507	F	230
POA6507	M	307
POA6509	F	80
POA6509	M	122
POA6510	F	968
POA6510	M	1006
POA6511	F	235
POA6511	M	292
POA6512	F	44
POA6512	M	51
POA6513	F	101
POA6513	M	121
POA6514	F	292
POA6514	M	350
POA6515	F	124
POA6515	M	160
POA6516	F	867
POA6516	M	894
POA6517	F	184
POA6517	M	214
POA6518	F	102
POA6518	M	110
POA6519	F	290
POA6519	M	306
POA6521	F	167
POA6521	M	186
POA6522	F	199
POA6522	M	257
POA6525	F	1772
POA6525	M	1799
POA6528	F	205
POA6528	M	203
POA6530	F	16492
POA6530	M	15959
POA6532	F	3250
POA6532	M	3470
POA6535	F	761
POA6535	M	836
POA6536	F	759
POA6536	M	800
POA6537	F	421
POA6537	M	492
POA6556	F	996
POA6556	M	1041
POA6558	F	392
POA6558	M	2255
POA6560	F	689
POA6560	M	662
POA6562	F	607
POA6562	M	646
POA6564	F	145
POA6564	M	168
POA6566	F	1631
POA6566	M	1642
POA6567	F	200
POA6567	M	217
POA6568	F	100
POA6568	M	123
POA6569	F	120
POA6569	M	149
POA6571	F	39
POA6571	M	32
POA6572	F	27
POA6572	M	33
POA6574	F	39
POA6574	M	45
POA6575	F	56
POA6575	M	85
POA6603	F	524
POA6603	M	586
POA6605	F	15
POA6605	M	26
POA6606	F	71
POA6606	M	97
POA6608	F	55
POA6608	M	74
POA6609	F	392
POA6609	M	434
POA6612	F	94
POA6612	M	133
POA6613	F	23
POA6613	M	36
POA6614	F	10
POA6614	M	9
POA6616	F	28
POA6616	M	28
POA6620	F	169
POA6620	M	331
POA6623	F	319
POA6623	M	358
POA6625	F	27
POA6625	M	28
POA6627	F	25
POA6627	M	36
POA6628	F	12
POA6628	M	16
POA6630	F	287
POA6630	M	329
POA6631	F	13
POA6631	M	18
POA6632	F	29
POA6632	M	36
POA6635	F	130
POA6635	M	217
POA6638	F	216
POA6638	M	262
POA6639	F	34
POA6639	M	53
POA6640	F	89
POA6640	M	116
POA6642	F	434
POA6642	M	632
POA6646	F	237
POA6646	M	510
POA6701	F	2650
POA6701	M	2899
POA6705	F	119
POA6705	M	158
POA6707	F	1290
POA6707	M	1420
POA6710	F	766
POA6710	M	3235
POA6712	F	151
POA6712	M	1811
POA6713	F	509
POA6713	M	591
POA6714	F	7507
POA6714	M	9325
POA6716	F	345
POA6716	M	406
POA6718	F	429
POA6718	M	585
POA6720	F	1087
POA6720	M	1438
POA6721	F	2028
POA6721	M	2490
POA6722	F	4672
POA6722	M	5173
POA6725	F	5352
POA6725	M	5443
POA6726	F	2751
POA6726	M	2682
POA6728	F	2905
POA6728	M	3039
POA6731	M	3
POA6740	F	692
POA6740	M	595
POA6743	F	3116
POA6743	M	3120
POA6751	F	1741
POA6751	M	3184
POA6753	F	2648
POA6753	M	4589
POA6754	F	602
POA6754	M	786
POA6758	F	337
POA6758	M	1364
POA6760	F	258
POA6760	M	377
POA6762	F	197
POA6762	M	676
POA6765	F	903
POA6765	M	848
POA6770	F	1481
POA6770	M	1425
POA6798	F	712
POA6798	M	1130
POA6799	F	273
POA6799	M	268
POA7000	F	6972
POA7000	M	6862
POA7004	F	3962
POA7004	M	3517
POA7005	F	6834
POA7005	M	6471
POA7007	F	1531
POA7007	M	1536
POA7008	F	6176
POA7008	M	5805
POA7009	F	6326
POA7009	M	6123
POA7010	F	8809
POA7010	M	8034
POA7011	F	7635
POA7011	M	7067
POA7012	F	396
POA7012	M	442
POA7015	F	5502
POA7015	M	4832
POA7016	F	1255
POA7016	M	1618
POA7017	F	2839
POA7017	M	2774
POA7018	F	11033
POA7018	M	9999
POA7019	F	3221
POA7019	M	2889
POA7020	F	1211
POA7020	M	1261
POA7021	F	1255
POA7021	M	1160
POA7022	F	450
POA7022	M	429
POA7023	F	168
POA7023	M	162
POA7024	F	261
POA7024	M	262
POA7025	F	865
POA7025	M	834
POA7026	F	450
POA7026	M	488
POA7027	F	138
POA7027	M	158
POA7030	F	8773
POA7030	M	8635
POA7050	F	6502
POA7050	M	5899
POA7052	F	3756
POA7052	M	3388
POA7053	F	1867
POA7053	M	1703
POA7054	F	4454
POA7054	M	4291
POA7055	F	230
POA7055	M	206
POA7109	F	4450
POA7109	M	4359
POA7112	F	1536
POA7112	M	1525
POA7113	F	554
POA7113	M	544
POA7116	F	1113
POA7116	M	1142
POA7117	F	410
POA7117	M	447
POA7119	F	19
POA7119	M	22
POA7120	F	891
POA7120	M	933
POA7140	F	5471
POA7140	M	5500
POA7150	F	1387
POA7150	M	1449
POA7155	F	371
POA7155	M	428
POA7162	F	288
POA7162	M	305
POA7163	F	165
POA7163	M	167
POA7170	F	2431
POA7170	M	2579
POA7171	F	1695
POA7171	M	1586
POA7172	F	1911
POA7172	M	1743
POA7173	F	3262
POA7173	M	3335
POA7174	F	85
POA7174	M	101
POA7175	F	92
POA7175	M	103
POA7176	F	82
POA7176	M	89
POA7177	F	189
POA7177	M	216
POA7178	F	146
POA7178	M	166
POA7179	F	184
POA7179	M	195
POA7180	F	73
POA7180	M	81
POA7182	F	127
POA7182	M	137
POA7183	F	23
POA7183	M	24
POA7184	F	406
POA7184	M	390
POA7185	F	41
POA7185	M	57
POA7186	F	78
POA7186	M	94
POA7187	F	62
POA7187	M	70
POA7190	F	1524
POA7190	M	1588
POA7209	F	209
POA7209	M	197
POA7210	F	529
POA7210	M	508
POA7211	F	114
POA7211	M	126
POA7212	F	963
POA7212	M	969
POA7213	F	147
POA7213	M	148
POA7214	F	284
POA7214	M	325
POA7215	F	1633
POA7215	M	1753
POA7216	F	1695
POA7216	M	1660
POA7248	F	7977
POA7248	M	7805
POA7249	F	6771
POA7249	M	5999
POA7250	F	25029
POA7250	M	23024
POA7252	F	1376
POA7252	M	1414
POA7253	F	2490
POA7253	M	2433
POA7254	F	231
POA7254	M	255
POA7255	F	376
POA7255	M	456
POA7256	F	776
POA7256	M	810
POA7257	F	39
POA7257	M	35
POA7258	F	475
POA7258	M	484
POA7259	F	218
POA7259	M	240
POA7260	F	1643
POA7260	M	1566
POA7261	F	125
POA7261	M	143
POA7262	F	853
POA7262	M	855
POA7263	F	283
POA7263	M	314
POA7264	F	299
POA7264	M	342
POA7265	F	113
POA7265	M	119
POA7267	F	358
POA7267	M	411
POA7268	F	497
POA7268	M	535
POA7270	F	2039
POA7270	M	2041
POA7275	F	1591
POA7275	M	1550
POA7276	F	297
POA7276	M	270
POA7277	F	2903
POA7277	M	2811
POA7290	F	1145
POA7290	M	1132
POA7291	F	284
POA7291	M	276
POA7292	F	279
POA7292	M	328
POA7300	F	1745
POA7300	M	1680
POA7301	F	2186
POA7301	M	2117
POA7302	F	797
POA7302	M	867
POA7303	F	1374
POA7303	M	1345
POA7304	F	3014
POA7304	M	2926
POA7305	F	582
POA7305	M	586
POA7306	F	1937
POA7306	M	2018
POA7307	F	5164
POA7307	M	4958
POA7310	F	14183
POA7310	M	12923
POA7315	F	7566
POA7315	M	7092
POA7316	F	3017
POA7316	M	2863
POA7320	F	8495
POA7320	M	7750
POA7321	F	2264
POA7321	M	2410
POA7322	F	2003
POA7322	M	1902
POA7325	F	4345
POA7325	M	4244
POA7330	F	3243
POA7330	M	3344
POA7331	F	268
POA7331	M	286
POA7466	F	10
POA7466	M	6
POA7467	F	864
POA7467	M	925
POA7468	F	350
POA7468	M	355
POA7469	F	357
POA7469	M	408
POA7470	F	334
POA7470	M	377
POA9494	F	19099
POA9494	M	26076
POA9797	F	392
POA9797	M	791
