POA_CODE_2016	HomeCensusNight	persons
POA4210	0	679
POA4210	1	18796
POA4211	0	2422
POA4211	1	58380
POA4212	0	1238
POA4212	1	26809
POA4213	0	1163
POA4213	1	27878
POA4214	0	1421
POA4214	1	35812
POA4215	0	2246
POA4215	1	47922
POA4216	0	1721
POA4216	1	35705
POA4217	0	2031
POA4217	1	38804
POA4218	0	1633
POA4218	1	30231
POA4220	0	1611
POA4220	1	29626
POA4221	0	1341
POA4221	1	25461
POA4223	0	668
POA4223	1	13225
POA4224	0	340
POA4224	1	6245
POA4225	0	576
POA4225	1	7179
POA4226	0	1207
POA4226	1	31035
POA4227	0	874
POA4227	1	20813
POA4228	0	220
POA4228	1	5077
POA4229	0	29
POA4229	1	353
POA4230	0	69
POA4230	1	1602
POA4270	0	159
POA4270	1	3792
POA4271	0	143
POA4271	1	2749
POA4272	0	185
POA4272	1	4423
POA4275	0	146
POA4275	1	3284
POA4280	0	710
POA4280	1	16157
POA4285	0	917
POA4285	1	19336
POA4287	0	34
POA4287	1	792
POA4300	0	2031
POA4300	1	53634
POA4301	0	1080
POA4301	1	27161
POA4303	0	192
POA4303	1	3759
POA4304	0	759
POA4304	1	16557
POA4305	0	2721
POA4305	1	59831
POA4306	0	1777
POA4306	1	34023
POA4307	0	60
POA4307	1	1492
POA4309	0	134
POA4309	1	2871
POA4310	0	276
POA4310	1	5472
POA4311	0	493
POA4311	1	10110
POA4312	0	173
POA4312	1	2502
POA4313	0	130
POA4313	1	2194
POA4340	0	230
POA4340	1	5217
POA4341	0	648
POA4341	1	13944
POA4342	0	84
POA4342	1	2541
POA4343	0	600
POA4343	1	10762
POA4344	0	128
POA4344	1	2495
POA4345	0	4
POA4345	1	327
POA4346	0	36
POA4346	1	835
POA4347	0	84
POA4347	1	1106
POA4350	0	5532
POA4350	1	101210
POA4352	0	1482
POA4352	1	26976
POA4353	0	21
POA4353	1	269
POA4354	0	85
POA4354	1	1115
POA4355	0	130
POA4355	1	2550
POA4356	0	321
POA4356	1	4859
POA4357	0	165
POA4357	1	2422
POA4358	0	131
POA4358	1	2133
POA4359	0	89
POA4359	1	1153
POA4360	0	34
POA4360	1	563
POA4361	0	147
POA4361	1	2509
POA4362	0	171
POA4362	1	2295
POA4363	0	44
POA4363	1	556
POA4364	0	32
POA4364	1	191
POA4365	0	34
POA4365	1	469
POA4370	0	954
POA4370	1	17565
POA4371	0	31
POA4371	1	677
POA4372	0	6
POA4372	1	153
POA4373	0	55
POA4373	1	977
POA4374	0	28
POA4374	1	332
POA4375	0	17
POA4375	1	200
POA4376	0	36
POA4376	1	282
POA4377	0	51
POA4377	1	486
POA4378	0	26
POA4378	1	478
POA4380	0	522
POA4380	1	7384
POA4381	0	45
POA4381	1	549
POA4382	0	23
POA4382	1	497
POA4383	0	41
POA4383	1	581
POA4384	0	9
POA4384	1	52
POA4385	0	89
POA4385	1	1130
POA4387	0	87
POA4387	1	1195
POA4388	0	40
POA4388	1	369
POA4390	0	443
POA4390	1	6437
POA4400	0	111
POA4400	1	1773
POA4401	0	278
POA4401	1	5440
POA4402	0	30
POA4402	1	265
POA4403	0	42
POA4403	1	768
POA4404	0	16
POA4404	1	517
POA4405	0	902
POA4405	1	13578
POA4406	0	132
POA4406	1	1340
POA4407	0	23
POA4407	1	503
POA4408	0	43
POA4408	1	590
POA4410	0	93
POA4410	1	1032
POA4411	0	26
POA4411	1	264
POA4412	0	20
POA4412	1	170
POA4413	0	464
POA4413	1	7557
POA4415	0	111
POA4415	1	1876
POA4416	0	64
POA4416	1	433
POA4417	0	44
POA4417	1	621
POA4418	0	16
POA4418	1	94
POA4419	0	81
POA4419	1	860
POA4420	0	103
POA4420	1	1077
POA4421	0	153
POA4421	1	2334
POA4422	0	56
POA4422	1	427
POA4423	0	31
POA4423	1	166
POA4424	0	21
POA4424	1	217
POA4425	0	14
POA4425	1	205
POA4426	0	3
POA4426	1	119
POA4427	0	29
POA4427	1	322
POA4428	0	47
POA4428	1	619
POA4454	0	83
POA4454	1	623
POA4455	0	610
POA4455	1	7880
POA4461	0	3
POA4461	1	55
POA4462	0	6
POA4462	1	101
POA4465	0	109
POA4465	1	1124
POA4467	0	10
POA4467	1	191
POA4468	0	23
POA4468	1	233
POA4470	0	312
POA4470	1	3267
POA4472	0	147
POA4472	1	1281
POA4474	0	14
POA4474	1	83
POA4477	0	54
POA4477	1	414
POA4478	0	53
POA4478	1	417
POA4479	1	16
POA4480	0	74
POA4480	1	680
POA4481	0	18
POA4481	1	103
POA4482	0	40
POA4482	1	101
POA4486	0	68
POA4486	1	633
POA4487	0	272
POA4487	1	2829
POA4488	0	23
POA4488	1	225
POA4489	0	13
POA4489	1	81
POA4490	0	169
POA4490	1	1260
POA4491	0	14
POA4491	1	78
POA4492	0	27
POA4492	1	272
POA4493	0	4
POA4493	1	18
POA4494	0	10
POA4494	1	144
POA4496	0	31
POA4496	1	233
POA4497	0	37
POA4497	1	287
POA4498	0	12
POA4498	1	207
POA4500	0	1725
POA4500	1	40677
POA4501	0	247
POA4501	1	5411
POA4502	0	393
POA4502	1	8287
POA4503	0	1832
POA4503	1	41817
POA4504	0	765
POA4504	1	17817
POA4505	0	909
POA4505	1	19539
POA4506	0	850
POA4506	1	20957
POA4507	0	1032
POA4507	1	17114
POA4508	0	936
POA4508	1	18913
POA4509	0	1130
POA4509	1	28971
POA4510	0	2231
POA4510	1	46075
POA4511	0	484
POA4511	1	8610
POA4512	0	168
POA4512	1	3272
POA4514	0	318
POA4514	1	7088
POA4515	0	198
POA4515	1	3862
POA4516	0	134
POA4516	1	3825
POA4517	0	30
POA4517	1	733
POA4518	0	215
POA4518	1	4847
POA4519	0	392
POA4519	1	8035
POA4520	0	654
POA4520	1	12545
POA4521	0	240
POA4521	1	4489
POA4550	0	214
POA4550	1	4040
POA4551	0	3055
POA4551	1	53679
POA4552	0	557
POA4552	1	7878
POA4553	0	294
POA4553	1	5592
POA4554	0	115
POA4554	1	1828
POA4555	0	349
POA4555	1	6577
POA4556	0	2284
POA4556	1	41055
POA4557	0	1017
POA4557	1	17974
POA4558	0	1140
POA4558	1	18024
POA4559	0	317
POA4559	1	6007
POA4560	0	1605
POA4560	1	30107
POA4561	0	466
POA4561	1	6747
POA4562	0	436
POA4562	1	7601
POA4563	0	537
POA4563	1	7937
POA4564	0	598
POA4564	1	9989
POA4565	0	773
POA4565	1	13724
POA4566	0	499
POA4566	1	7628
POA4567	0	690
POA4567	1	10325
POA4568	0	254
POA4568	1	3299
POA4569	0	88
POA4569	1	1536
POA4570	0	2507
POA4570	1	39916
POA4571	0	33
POA4571	1	775
POA4572	0	258
POA4572	1	3701
POA4573	0	1504
POA4573	1	24772
POA4574	0	76
POA4574	1	1224
POA4575	0	1288
POA4575	1	22485
POA4580	0	373
POA4580	1	4505
POA4581	0	122
POA4581	1	1405
POA4600	0	33
POA4600	1	864
POA4601	0	102
POA4601	1	1066
POA4605	0	271
POA4605	1	4565
POA4606	0	153
POA4606	1	2292
POA4608	0	77
POA4608	1	833
POA4610	0	773
POA4610	1	14063
POA4611	0	9
POA4611	1	108
POA4612	0	17
POA4612	1	238
POA4613	0	64
POA4613	1	800
POA4614	0	80
POA4614	1	1104
POA4615	0	381
POA4615	1	6668
POA4620	0	19
POA4620	1	383
POA4621	0	147
POA4621	1	1635
POA4625	0	145
POA4625	1	2610
POA4626	0	97
POA4626	1	2108
POA4627	0	79
POA4627	1	798
POA4630	0	188
POA4630	1	2216
POA4650	0	1956
POA4650	1	31936
POA4655	0	3550
POA4655	1	55996
POA4659	0	397
POA4659	1	4398
POA4660	0	554
POA4660	1	6589
POA4662	0	44
POA4662	1	748
POA4670	0	4584
POA4670	1	75024
POA4671	0	399
POA4671	1	5660
POA4673	0	44
POA4673	1	609
POA4674	0	121
POA4674	1	1330
POA4676	0	13
POA4676	1	145
POA4677	0	336
POA4677	1	3214
POA4678	0	83
POA4678	1	770
POA4680	0	3547
POA4680	1	50615
POA4694	0	5
POA4694	1	178
POA4695	0	78
POA4695	1	1036
POA4697	0	4
POA4697	1	143
POA4699	0	34
POA4699	1	425
POA4700	0	1183
POA4700	1	16258
POA4701	0	2624
POA4701	1	40142
POA4702	0	2088
POA4702	1	26518
POA4703	0	1967
POA4703	1	20563
POA4704	0	10
POA4704	1	126
POA4705	0	32
POA4705	1	326
POA4706	0	35
POA4706	1	68
POA4707	0	35
POA4707	1	211
POA4709	0	77
POA4709	1	1049
POA4710	0	357
POA4710	1	4483
POA4711	0	150
POA4711	1	1700
POA4712	0	14
POA4712	1	262
POA4713	0	49
POA4713	1	911
POA4714	0	182
POA4714	1	2757
POA4715	0	360
POA4715	1	6768
POA4716	0	46
POA4716	1	838
POA4717	0	311
POA4717	1	4437
POA4718	0	143
POA4718	1	2236
POA4719	0	79
POA4719	1	926
POA4720	0	1074
POA4720	1	13323
POA4721	0	266
POA4721	1	3450
POA4722	0	148
POA4722	1	1667
POA4723	0	81
POA4723	1	1338
POA4724	0	80
POA4724	1	499
POA4725	0	152
POA4725	1	1378
POA4726	0	37
POA4726	1	371
POA4727	0	37
POA4727	1	224
POA4728	0	16
POA4728	1	189
POA4730	0	253
POA4730	1	2975
POA4731	0	41
POA4731	1	176
POA4732	0	24
POA4732	1	110
POA4733	0	4
POA4733	1	180
POA4735	0	98
POA4735	1	868
POA4736	0	12
POA4736	1	93
POA4737	0	632
POA4737	1	7503
POA4738	0	119
POA4738	1	1067
POA4739	0	31
POA4739	1	300
POA4740	0	6739
POA4740	1	73349
POA4741	0	544
POA4741	1	6531
POA4742	0	94
POA4742	1	1046
POA4743	0	33
POA4743	1	589
POA4744	0	564
POA4744	1	8170
POA4745	0	200
POA4745	1	2787
POA4746	0	95
POA4746	1	1833
POA4750	0	516
POA4750	1	5236
POA4751	0	348
POA4751	1	4154
POA4753	0	349
POA4753	1	3934
POA4754	0	148
POA4754	1	2101
POA4756	0	49
POA4756	1	559
POA4757	0	35
POA4757	1	319
POA4798	0	55
POA4798	1	630
POA4799	0	105
POA4799	1	962
POA4800	0	707
POA4800	1	8613
POA4801	0	11
POA4801	1	250
POA4802	0	828
POA4802	1	9001
POA4803	0	76
POA4803	1	1798
POA4804	0	146
POA4804	1	1581
POA4805	0	714
POA4805	1	10118
POA4806	0	183
POA4806	1	3683
POA4807	0	520
POA4807	1	10515
POA4808	0	66
POA4808	1	1053
POA4809	0	63
POA4809	1	936
POA4810	0	1616
POA4810	1	20223
POA4811	0	742
POA4811	1	12404
POA4812	0	1108
POA4812	1	17696
POA4814	0	2452
POA4814	1	43670
POA4815	0	1125
POA4815	1	19909
POA4816	0	607
POA4816	1	8664
POA4817	0	1609
POA4817	1	28802
POA4818	0	1767
POA4818	1	26452
POA4819	0	218
POA4819	1	2116
POA4820	0	719
POA4820	1	10126
POA4821	0	116
POA4821	1	1200
POA4822	0	93
POA4822	1	701
POA4823	0	77
POA4823	1	846
POA4824	0	171
POA4824	1	2597
POA4825	0	1294
POA4825	1	17950
POA4828	0	39
POA4828	1	176
POA4829	0	59
POA4829	1	414
POA4830	0	94
POA4830	1	1616
POA4849	0	86
POA4849	1	1286
POA4850	0	566
POA4850	1	10351
POA4852	0	264
POA4852	1	3424
POA4854	0	253
POA4854	1	5226
POA4855	0	33
POA4855	1	733
POA4856	0	46
POA4856	1	667
POA4858	0	99
POA4858	1	1384
POA4859	0	34
POA4859	1	428
POA4860	0	596
POA4860	1	10704
POA4861	0	91
POA4861	1	1364
POA4865	0	367
POA4865	1	7747
POA4868	0	1137
POA4868	1	20922
POA4869	0	937
POA4869	1	18074
POA4870	0	4097
POA4870	1	66912
POA4871	0	667
POA4871	1	10310
POA4872	0	271
POA4872	1	3629
POA4873	0	401
POA4873	1	6052
POA4874	0	345
POA4874	1	4896
POA4875	0	844
POA4875	1	7252
POA4876	0	189
POA4876	1	2643
POA4877	0	209
POA4877	1	4930
POA4878	0	779
POA4878	1	12706
POA4879	0	1120
POA4879	1	18325
POA4880	0	689
POA4880	1	12608
POA4881	0	257
POA4881	1	4237
POA4882	0	152
POA4882	1	2564
POA4883	0	438
POA4883	1	7998
POA4884	0	115
POA4884	1	1758
POA4885	0	255
POA4885	1	3550
POA4886	0	58
POA4886	1	786
POA4887	0	148
POA4887	1	1887
POA4888	0	248
POA4888	1	2850
POA4890	0	120
POA4890	1	1156
POA4891	0	66
POA4891	1	470
POA4892	0	371
POA4892	1	5244
POA4895	0	403
POA4895	1	4050
POA5000	0	863
POA5000	1	14251
POA5006	0	370
POA5006	1	6580
POA5007	0	352
POA5007	1	6725
POA5008	0	531
POA5008	1	13152
POA5009	0	193
POA5009	1	4837
POA5010	0	191
POA5010	1	5664
POA5011	0	444
POA5011	1	11269
POA5012	0	413
POA5012	1	10755
POA5013	0	446
POA5013	1	9533
POA5014	0	442
POA5014	1	11328
POA5015	0	319
POA5015	1	5382
POA5016	0	457
POA5016	1	8396
POA5017	0	234
POA5017	1	4793
POA5018	0	323
POA5018	1	5247
POA5019	0	461
POA5019	1	8659
POA5020	0	135
POA5020	1	2970
POA5021	0	327
POA5021	1	5460
POA5022	0	829
POA5022	1	14919
POA5023	0	672
POA5023	1	15898
POA5024	0	671
POA5024	1	13175
POA5025	0	353
POA5025	1	7897
POA5031	0	508
POA5031	1	9427
POA5032	0	448
POA5032	1	12259
POA5033	0	339
POA5033	1	8033
POA5034	0	476
POA5034	1	9570
POA5035	0	249
POA5035	1	5859
POA5037	0	416
POA5037	1	10370
POA5038	0	625
POA5038	1	14634
POA5039	0	392
POA5039	1	8459
POA5040	0	110
POA5040	1	2398
POA5041	0	575
POA5041	1	12818
POA5042	0	437
POA5042	1	10396
POA5043	0	801
POA5043	1	17983
POA5044	0	604
POA5044	1	10272
POA5045	0	959
POA5045	1	14626
POA5046	0	440
POA5046	1	8650
POA5047	0	332
POA5047	1	7927
POA5048	0	748
POA5048	1	13475
POA5049	0	510
POA5049	1	9256
POA5050	0	261
POA5050	1	5346
POA5051	0	700
POA5051	1	13373
POA5052	0	358
POA5052	1	6009
POA5061	0	490
POA5061	1	9204
POA5062	0	755
POA5062	1	14166
POA5063	0	572
POA5063	1	11734
POA5064	0	426
POA5064	1	9429
POA5065	0	465
POA5065	1	9735
POA5066	0	477
POA5066	1	11244
POA5067	0	581
POA5067	1	9564
POA5068	0	539
POA5068	1	11645
POA5069	0	413
POA5069	1	7882
POA5070	0	604
POA5070	1	13671
POA5072	0	569
POA5072	1	12094
POA5073	0	580
POA5073	1	14655
POA5074	0	473
POA5074	1	12475
POA5075	0	367
POA5075	1	10258
POA5076	0	342
POA5076	1	8832
POA5081	0	463
POA5081	1	8819
POA5082	0	729
POA5082	1	14201
POA5083	0	379
POA5083	1	7110
POA5084	0	443
POA5084	1	9619
POA5085	0	671
POA5085	1	19308
POA5086	0	591
POA5086	1	15547
POA5087	0	445
POA5087	1	10933
POA5088	0	138
POA5088	1	3151
POA5089	0	282
POA5089	1	6303
POA5090	0	407
POA5090	1	7477
POA5091	0	337
POA5091	1	7168
POA5092	0	703
POA5092	1	16865
POA5093	0	373
POA5093	1	8641
POA5094	0	33
POA5094	1	871
POA5095	0	822
POA5095	1	19701
POA5096	0	531
POA5096	1	12859
POA5097	0	627
POA5097	1	12938
POA5098	0	484
POA5098	1	11840
POA5106	1	201
POA5107	0	529
POA5107	1	16569
POA5108	0	1583
POA5108	1	39023
POA5109	0	881
POA5109	1	19973
POA5110	0	353
POA5110	1	8602
POA5111	0	65
POA5111	1	206
POA5112	0	837
POA5112	1	18588
POA5113	0	839
POA5113	1	18053
POA5114	0	1506
POA5114	1	32449
POA5115	0	460
POA5115	1	9932
POA5116	0	441
POA5116	1	9011
POA5117	0	116
POA5117	1	2815
POA5118	0	927
POA5118	1	17482
POA5120	0	79
POA5120	1	1898
POA5121	0	83
POA5121	1	1588
POA5125	0	842
POA5125	1	18382
POA5126	0	335
POA5126	1	6847
POA5127	0	305
POA5127	1	7456
POA5131	0	62
POA5131	1	921
POA5132	0	23
POA5132	1	403
POA5133	0	21
POA5133	1	372
POA5134	0	24
POA5134	1	406
POA5136	0	40
POA5136	1	495
POA5137	0	30
POA5137	1	545
POA5138	0	10
POA5138	1	284
POA5139	0	17
POA5139	1	218
POA5140	0	17
POA5140	1	403
POA5141	0	16
POA5141	1	660
POA5142	0	31
POA5142	1	543
POA5144	0	30
POA5144	1	387
POA5150	1	58
POA5151	0	19
POA5151	1	347
POA5152	0	315
POA5152	1	5820
POA5153	0	354
POA5153	1	6078
POA5154	0	152
POA5154	1	3201
POA5155	0	181
POA5155	1	3639
POA5156	0	32
POA5156	1	921
POA5157	0	169
POA5157	1	2745
POA5158	0	1078
POA5158	1	23658
POA5159	0	1553
POA5159	1	31379
POA5160	0	7
POA5160	1	20
POA5161	0	415
POA5161	1	9739
POA5162	0	1467
POA5162	1	32820
POA5163	0	692
POA5163	1	13427
POA5164	0	259
POA5164	1	5029
POA5165	0	277
POA5165	1	5109
POA5166	0	113
POA5166	1	1763
POA5167	0	280
POA5167	1	5427
POA5168	0	252
POA5168	1	5247
POA5169	0	836
POA5169	1	16248
POA5170	0	75
POA5170	1	1079
POA5171	0	351
POA5171	1	5567
POA5172	0	173
POA5172	1	3755
POA5173	0	659
POA5173	1	12110
POA5174	0	163
POA5174	1	2751
POA5201	0	105
POA5201	1	1835
POA5202	0	58
POA5202	1	810
POA5203	0	94
POA5203	1	1179
POA5204	0	261
POA5204	1	2567
POA5210	0	98
POA5210	1	1615
POA5211	0	1204
POA5211	1	14070
POA5212	0	170
POA5212	1	1933
POA5213	0	114
POA5213	1	1045
POA5214	0	762
POA5214	1	7632
POA5220	0	18
POA5220	1	134
POA5221	0	28
POA5221	1	262
POA5222	0	80
POA5222	1	550
POA5223	0	360
POA5223	1	3287
POA5231	0	68
POA5231	1	1152
POA5232	0	7
POA5232	1	414
POA5233	0	87
POA5233	1	1387
POA5234	0	48
POA5234	1	1250
POA5235	0	125
POA5235	1	2350
POA5236	0	11
POA5236	1	291
POA5237	0	27
POA5237	1	330
POA5238	0	281
POA5238	1	3800
POA5240	0	28
POA5240	1	456
POA5241	0	104
POA5241	1	2427
POA5242	0	110
POA5242	1	1512
POA5243	0	51
POA5243	1	780
POA5244	0	255
POA5244	1	4006
POA5245	0	202
POA5245	1	2879
POA5250	0	177
POA5250	1	3345
POA5251	0	696
POA5251	1	13929
POA5252	0	299
POA5252	1	6218
POA5253	0	922
POA5253	1	17573
POA5254	0	113
POA5254	1	2277
POA5255	0	469
POA5255	1	8781
POA5256	0	93
POA5256	1	1266
POA5259	0	121
POA5259	1	987
POA5260	0	79
POA5260	1	1682
POA5261	0	27
POA5261	1	342
POA5262	0	25
POA5262	1	383
POA5263	0	22
POA5263	1	121
POA5264	0	98
POA5264	1	1155
POA5265	0	16
POA5265	1	419
POA5266	0	69
POA5266	1	555
POA5267	0	136
POA5267	1	1824
POA5268	0	235
POA5268	1	3312
POA5269	0	22
POA5269	1	237
POA5270	0	37
POA5270	1	572
POA5271	0	494
POA5271	1	6935
POA5272	0	71
POA5272	1	720
POA5273	0	6
POA5273	1	102
POA5275	0	210
POA5275	1	2205
POA5276	0	182
POA5276	1	1002
POA5277	0	198
POA5277	1	2717
POA5278	0	38
POA5278	1	476
POA5279	0	24
POA5279	1	499
POA5280	0	549
POA5280	1	6824
POA5290	0	1735
POA5290	1	23773
POA5291	0	565
POA5291	1	8603
POA5301	0	42
POA5301	1	535
POA5302	0	74
POA5302	1	776
POA5303	0	16
POA5303	1	195
POA5304	0	44
POA5304	1	726
POA5306	1	76
POA5307	0	37
POA5307	1	544
POA5308	1	138
POA5309	0	20
POA5309	1	137
POA5310	0	7
POA5310	1	56
POA5311	0	40
POA5311	1	379
POA5320	0	97
POA5320	1	553
POA5321	0	28
POA5321	1	524
POA5322	0	48
POA5322	1	948
POA5330	0	174
POA5330	1	3194
POA5331	0	16
POA5331	1	308
POA5332	0	27
POA5332	1	378
POA5333	0	347
POA5333	1	5463
POA5340	0	131
POA5340	1	1300
POA5341	0	474
POA5341	1	7192
POA5342	0	76
POA5342	1	1050
POA5343	0	272
POA5343	1	4575
POA5344	0	43
POA5344	1	945
POA5345	0	221
POA5345	1	3362
POA5346	0	23
POA5346	1	358
POA5350	0	24
POA5350	1	451
POA5351	0	290
POA5351	1	5578
POA5352	0	298
POA5352	1	4918
POA5353	0	204
POA5353	1	3567
POA5354	0	43
POA5354	1	319
POA5355	0	369
POA5355	1	7221
POA5356	0	49
POA5356	1	758
POA5357	0	26
POA5357	1	394
POA5360	0	47
POA5360	1	1070
POA5371	0	66
POA5371	1	1199
POA5372	0	56
POA5372	1	2156
POA5373	0	171
POA5373	1	3262
POA5374	0	70
POA5374	1	1407
POA5381	0	34
POA5381	1	346
POA5400	0	33
POA5400	1	843
POA5401	0	42
POA5401	1	803
POA5410	0	15
POA5410	1	299
POA5411	0	22
POA5411	1	302
POA5412	0	76
POA5412	1	1130
POA5413	0	59
POA5413	1	770
POA5414	0	9
POA5414	1	135
POA5415	0	14
POA5415	1	204
POA5416	0	26
POA5416	1	216
POA5417	0	107
POA5417	1	1382
POA5418	0	14
POA5418	1	98
POA5419	0	20
POA5419	1	205
POA5420	0	3
POA5420	1	75
POA5421	0	7
POA5421	1	135
POA5422	0	129
POA5422	1	1559
POA5431	0	72
POA5431	1	836
POA5432	0	21
POA5432	1	115
POA5433	0	124
POA5433	1	1131
POA5434	0	59
POA5434	1	399
POA5440	0	41
POA5440	1	226
POA5451	0	39
POA5451	1	649
POA5452	0	35
POA5452	1	414
POA5453	0	356
POA5453	1	4574
POA5454	0	22
POA5454	1	375
POA5455	0	4
POA5455	1	52
POA5460	0	51
POA5460	1	694
POA5461	0	122
POA5461	1	2431
POA5462	0	43
POA5462	1	474
POA5464	0	45
POA5464	1	590
POA5470	0	14
POA5470	1	119
POA5471	0	5
POA5471	1	86
POA5472	0	5
POA5472	1	158
POA5473	0	45
POA5473	1	706
POA5480	0	31
POA5480	1	735
POA5481	0	29
POA5481	1	531
POA5482	0	42
POA5482	1	474
POA5483	0	28
POA5483	1	321
POA5485	0	52
POA5485	1	531
POA5490	0	15
POA5490	1	158
POA5491	0	90
POA5491	1	1729
POA5493	0	10
POA5493	1	79
POA5495	0	51
POA5495	1	545
POA5501	0	329
POA5501	1	6992
POA5502	0	66
POA5502	1	1480
POA5510	0	12
POA5510	1	105
POA5520	0	38
POA5520	1	555
POA5521	0	3
POA5521	1	143
POA5522	0	134
POA5522	1	1291
POA5523	0	129
POA5523	1	1806
POA5540	0	1005
POA5540	1	14337
POA5550	0	39
POA5550	1	870
POA5552	0	20
POA5552	1	359
POA5554	0	311
POA5554	1	4920
POA5555	0	52
POA5555	1	451
POA5556	0	278
POA5556	1	3761
POA5558	0	419
POA5558	1	4409
POA5560	0	55
POA5560	1	416
POA5570	0	55
POA5570	1	483
POA5571	0	204
POA5571	1	1648
POA5572	0	14
POA5572	1	134
POA5573	0	183
POA5573	1	1857
POA5575	0	267
POA5575	1	2067
POA5576	0	68
POA5576	1	1000
POA5577	0	58
POA5577	1	472
POA5580	0	25
POA5580	1	323
POA5581	0	79
POA5581	1	462
POA5582	0	64
POA5582	1	587
POA5583	0	92
POA5583	1	695
POA5600	0	457
POA5600	1	5747
POA5601	0	42
POA5601	1	421
POA5602	0	109
POA5602	1	1237
POA5603	0	42
POA5603	1	401
POA5604	0	18
POA5604	1	176
POA5605	0	163
POA5605	1	1524
POA5606	0	1274
POA5606	1	12858
POA5607	0	363
POA5607	1	4554
POA5608	0	825
POA5608	1	12531
POA5609	0	155
POA5609	1	1798
POA5630	0	6
POA5630	1	136
POA5631	0	64
POA5631	1	983
POA5632	0	4
POA5632	1	246
POA5633	0	27
POA5633	1	290
POA5640	0	59
POA5640	1	957
POA5641	0	79
POA5641	1	950
POA5642	0	3
POA5642	1	249
POA5650	0	24
POA5650	1	157
POA5651	0	3
POA5651	1	72
POA5652	0	48
POA5652	1	675
POA5653	1	81
POA5654	0	17
POA5654	1	223
POA5655	0	4
POA5655	1	97
POA5660	0	4
POA5660	1	44
POA5661	0	21
POA5661	1	121
POA5670	0	35
POA5670	1	446
POA5671	0	19
POA5671	1	145
POA5680	0	216
POA5680	1	1900
POA5690	0	284
POA5690	1	3370
POA5700	0	913
POA5700	1	10224
POA5701	1	8
POA5710	0	165
POA5710	1	2506
POA5713	0	8
POA5713	1	10
POA5715	0	9
POA5715	1	30
POA5717	1	14
POA5719	0	5
POA5719	1	41
POA5720	0	14
POA5720	1	178
POA5722	0	26
POA5722	1	288
POA5723	0	150
POA5723	1	1912
POA5724	0	41
POA5724	1	397
POA5725	0	201
POA5725	1	3682
POA5730	0	15
POA5730	1	82
POA5731	0	38
POA5731	1	467
POA5732	0	9
POA5732	1	198
POA5733	0	29
POA5733	1	208
POA5734	0	10
POA5734	1	156
POA5960	1	5
POA6000	0	731
POA6000	1	10689
POA6003	0	165
POA6003	1	3347
POA6004	0	685
POA6004	1	9911
POA6005	0	391
POA6005	1	5238
POA6006	0	387
POA6006	1	8356
POA6007	0	380
POA6007	1	6751
POA6008	0	787
POA6008	1	14361
POA6009	0	737
POA6009	1	17794
POA6010	0	837
POA6010	1	15986
POA6011	0	584
POA6011	1	8422
POA6012	0	509
POA6012	1	8248
POA6014	0	922
POA6014	1	19682
POA6015	0	316
POA6015	1	6299
POA6016	0	434
POA6016	1	9604
POA6017	0	236
POA6017	1	3886
POA6018	0	1811
POA6018	1	36196
POA6019	0	1316
POA6019	1	20476
POA6020	0	1057
POA6020	1	19733
POA6021	0	826
POA6021	1	19239
POA6022	0	241
POA6022	1	4734
POA6023	0	658
POA6023	1	14616
POA6024	0	621
POA6024	1	12726
POA6025	0	1358
POA6025	1	28672
POA6026	0	915
POA6026	1	21427
POA6027	0	1908
POA6027	1	39770
POA6028	0	875
POA6028	1	21562
POA6029	0	174
POA6029	1	2620
POA6030	0	1932
POA6030	1	37453
POA6031	0	635
POA6031	1	15985
POA6032	0	3
POA6032	1	189
POA6033	0	18
POA6033	1	424
POA6034	0	90
POA6034	1	1587
POA6035	0	506
POA6035	1	8364
POA6036	0	628
POA6036	1	15169
POA6037	0	180
POA6037	1	2811
POA6038	0	258
POA6038	1	6008
POA6041	0	130
POA6041	1	1387
POA6042	0	23
POA6042	1	58
POA6043	0	37
POA6043	1	207
POA6044	0	168
POA6044	1	1068
POA6050	0	685
POA6050	1	14693
POA6051	0	772
POA6051	1	11812
POA6052	0	486
POA6052	1	10627
POA6053	0	618
POA6053	1	13810
POA6054	0	910
POA6054	1	19470
POA6055	0	988
POA6055	1	20047
POA6056	0	2106
POA6056	1	37059
POA6057	0	884
POA6057	1	15925
POA6058	0	627
POA6058	1	12063
POA6059	0	919
POA6059	1	22567
POA6060	0	1011
POA6060	1	22383
POA6061	0	1500
POA6061	1	37064
POA6062	0	1318
POA6062	1	31353
POA6063	0	480
POA6063	1	13883
POA6064	0	1086
POA6064	1	30243
POA6065	0	2476
POA6065	1	59522
POA6066	0	668
POA6066	1	18041
POA6067	1	37
POA6068	1	7
POA6069	0	1760
POA6069	1	37627
POA6070	0	185
POA6070	1	3469
POA6071	0	157
POA6071	1	3245
POA6072	0	48
POA6072	1	852
POA6073	0	136
POA6073	1	2909
POA6074	0	57
POA6074	1	937
POA6076	0	1178
POA6076	1	20778
POA6077	0	62
POA6077	1	1360
POA6078	0	60
POA6078	1	873
POA6079	0	3
POA6079	1	25
POA6081	0	319
POA6081	1	4435
POA6082	0	208
POA6082	1	3021
POA6083	0	229
POA6083	1	3283
POA6084	0	433
POA6084	1	7806
POA6090	0	3
POA6090	1	7
POA6100	0	772
POA6100	1	13708
POA6101	0	827
POA6101	1	15723
POA6102	0	578
POA6102	1	13109
POA6103	0	558
POA6103	1	9807
