POA_CODE_2016	PrivateDwelling	Sex	persons
POA3786	1	M	693
POA3787	0	F	35
POA3787	0	M	25
POA3787	1	F	481
POA3787	1	M	470
POA3788	0	F	55
POA3788	0	M	58
POA3788	1	F	790
POA3788	1	M	803
POA3789	0	F	3
POA3789	0	M	3
POA3789	1	F	131
POA3789	1	M	121
POA3791	0	F	31
POA3791	0	M	37
POA3791	1	F	673
POA3791	1	M	689
POA3792	0	F	30
POA3792	0	M	28
POA3792	1	F	491
POA3792	1	M	474
POA3793	0	F	55
POA3793	0	M	53
POA3793	1	F	1702
POA3793	1	M	1666
POA3795	0	F	32
POA3795	0	M	29
POA3795	1	F	558
POA3795	1	M	576
POA3796	0	F	181
POA3796	0	M	172
POA3796	1	F	4580
POA3796	1	M	4533
POA3797	0	F	137
POA3797	0	M	138
POA3797	1	F	1544
POA3797	1	M	1603
POA3799	0	F	236
POA3799	0	M	235
POA3799	1	F	2666
POA3799	1	M	2568
POA3800	0	F	1190
POA3800	0	M	1137
POA3800	1	F	19
POA3800	1	M	13
POA3802	0	F	503
POA3802	0	M	501
POA3802	1	F	11556
POA3802	1	M	11550
POA3803	0	F	306
POA3803	0	M	244
POA3803	1	F	5138
POA3803	1	M	5095
POA3804	0	F	275
POA3804	0	M	194
POA3804	1	F	3748
POA3804	1	M	3768
POA3805	0	F	1067
POA3805	0	M	971
POA3805	1	F	27290
POA3805	1	M	27192
POA3806	0	F	1009
POA3806	0	M	838
POA3806	1	F	23644
POA3806	1	M	22417
POA3807	0	F	97
POA3807	0	M	106
POA3807	1	F	3393
POA3807	1	M	3381
POA3808	0	F	87
POA3808	0	M	96
POA3808	1	F	1333
POA3808	1	M	1403
POA3809	0	F	104
POA3809	0	M	120
POA3809	1	F	3504
POA3809	1	M	3387
POA3810	0	F	1294
POA3810	0	M	1109
POA3810	1	F	23080
POA3810	1	M	21839
POA3812	0	F	59
POA3812	0	M	66
POA3812	1	F	1088
POA3812	1	M	1066
POA3813	0	F	42
POA3813	0	M	37
POA3813	1	F	385
POA3813	1	M	412
POA3814	0	F	70
POA3814	0	M	65
POA3814	1	F	1028
POA3814	1	M	1035
POA3815	0	F	106
POA3815	0	M	94
POA3815	1	F	1391
POA3815	1	M	1354
POA3816	0	F	87
POA3816	0	M	92
POA3816	1	F	1268
POA3816	1	M	1234
POA3818	0	F	549
POA3818	0	M	439
POA3818	1	F	6573
POA3818	1	M	6217
POA3820	0	F	540
POA3820	0	M	465
POA3820	1	F	7582
POA3820	1	M	6882
POA3821	0	F	80
POA3821	0	M	73
POA3821	1	F	1368
POA3821	1	M	1295
POA3822	0	F	24
POA3822	0	M	27
POA3822	1	F	461
POA3822	1	M	448
POA3823	0	F	57
POA3823	0	M	52
POA3823	1	F	850
POA3823	1	M	857
POA3824	0	F	199
POA3824	0	M	164
POA3824	1	F	2292
POA3824	1	M	2166
POA3825	0	F	716
POA3825	0	M	684
POA3825	1	F	9367
POA3825	1	M	9008
POA3831	0	F	84
POA3831	0	M	75
POA3831	1	F	742
POA3831	1	M	761
POA3832	0	F	20
POA3832	0	M	19
POA3832	1	F	104
POA3832	1	M	89
POA3833	0	F	128
POA3833	0	M	113
POA3833	1	F	116
POA3833	1	M	132
POA3835	0	F	4
POA3835	0	M	3
POA3835	1	F	222
POA3835	1	M	229
POA3840	0	F	846
POA3840	0	M	773
POA3840	1	F	7369
POA3840	1	M	7232
POA3842	0	F	327
POA3842	0	M	290
POA3842	1	F	2108
POA3842	1	M	2005
POA3844	0	F	1382
POA3844	0	M	1226
POA3844	1	F	13322
POA3844	1	M	12529
POA3847	0	F	75
POA3847	0	M	74
POA3847	1	F	995
POA3847	1	M	998
POA3850	0	F	651
POA3850	0	M	747
POA3850	1	F	6869
POA3850	1	M	6256
POA3851	0	F	226
POA3851	0	M	1036
POA3851	1	F	2076
POA3851	1	M	2192
POA3852	0	F	36
POA3852	0	M	150
POA3852	1	F	11
POA3852	1	M	13
POA3854	0	F	18
POA3854	0	M	21
POA3854	1	F	640
POA3854	1	M	667
POA3856	0	F	16
POA3856	0	M	22
POA3856	1	F	476
POA3856	1	M	467
POA3857	0	F	6
POA3857	0	M	4
POA3857	1	F	169
POA3857	1	M	181
POA3858	0	F	120
POA3858	0	M	113
POA3858	1	F	1344
POA3858	1	M	1349
POA3859	0	F	25
POA3859	0	M	31
POA3859	1	F	364
POA3859	1	M	389
POA3860	0	F	244
POA3860	0	M	203
POA3860	1	F	3301
POA3860	1	M	3142
POA3862	0	F	92
POA3862	0	M	99
POA3862	1	F	1440
POA3862	1	M	1398
POA3864	0	F	6
POA3864	0	M	6
POA3864	1	F	101
POA3864	1	M	105
POA3865	0	F	6
POA3865	0	M	14
POA3865	1	F	197
POA3865	1	M	216
POA3869	0	F	35
POA3869	0	M	30
POA3869	1	F	747
POA3869	1	M	732
POA3870	0	F	25
POA3870	0	M	21
POA3870	1	F	601
POA3870	1	M	577
POA3871	0	F	146
POA3871	0	M	119
POA3871	1	F	1277
POA3871	1	M	1253
POA3873	0	F	11
POA3873	0	M	14
POA3873	1	F	130
POA3873	1	M	159
POA3874	0	F	18
POA3874	0	M	14
POA3874	1	F	241
POA3874	1	M	262
POA3875	0	F	1008
POA3875	0	M	847
POA3875	1	F	8492
POA3875	1	M	7773
POA3878	0	F	43
POA3878	0	M	39
POA3878	1	F	473
POA3878	1	M	476
POA3880	0	F	184
POA3880	0	M	156
POA3880	1	F	1759
POA3880	1	M	1687
POA3882	0	F	30
POA3882	0	M	24
POA3882	1	F	479
POA3882	1	M	511
POA3885	0	F	52
POA3885	0	M	63
POA3885	1	F	824
POA3885	1	M	856
POA3886	0	F	6
POA3886	0	M	3
POA3886	1	F	181
POA3886	1	M	180
POA3887	0	F	8
POA3887	0	M	14
POA3887	1	F	137
POA3887	1	M	167
POA3888	0	F	159
POA3888	0	M	168
POA3888	1	F	1491
POA3888	1	M	1454
POA3889	0	F	14
POA3889	0	M	24
POA3889	1	F	56
POA3889	1	M	80
POA3890	0	F	29
POA3890	0	M	39
POA3890	1	F	123
POA3890	1	M	142
POA3891	0	F	9
POA3891	0	M	11
POA3891	1	F	38
POA3891	1	M	49
POA3892	0	F	65
POA3892	0	M	76
POA3892	1	F	476
POA3892	1	M	455
POA3893	1	F	9
POA3893	1	M	7
POA3895	0	F	5
POA3895	0	M	8
POA3895	1	F	83
POA3895	1	M	92
POA3896	0	F	21
POA3896	0	M	28
POA3896	1	F	164
POA3896	1	M	179
POA3898	0	F	576
POA3898	0	M	548
POA3898	1	F	300
POA3898	1	M	305
POA3900	0	F	3
POA3900	0	M	12
POA3900	1	F	56
POA3900	1	M	65
POA3902	0	F	5
POA3902	0	M	5
POA3902	1	F	189
POA3902	1	M	182
POA3903	0	F	24
POA3903	0	M	34
POA3903	1	F	320
POA3903	1	M	331
POA3904	0	F	93
POA3904	0	M	68
POA3904	1	F	612
POA3904	1	M	608
POA3909	0	F	578
POA3909	0	M	508
POA3909	1	F	3478
POA3909	1	M	3278
POA3910	0	F	421
POA3910	0	M	395
POA3910	1	F	10945
POA3910	1	M	10389
POA3911	0	F	90
POA3911	0	M	83
POA3911	1	F	1566
POA3911	1	M	1561
POA3912	0	F	396
POA3912	0	M	301
POA3912	1	F	7214
POA3912	1	M	6904
POA3913	0	F	60
POA3913	0	M	54
POA3913	1	F	1629
POA3913	1	M	1527
POA3915	0	F	326
POA3915	0	M	313
POA3915	1	F	4774
POA3915	1	M	4355
POA3916	0	F	92
POA3916	0	M	62
POA3916	1	F	378
POA3916	1	M	379
POA3918	0	F	92
POA3918	0	M	81
POA3918	1	F	1698
POA3918	1	M	1746
POA3919	0	F	64
POA3919	0	M	64
POA3919	1	F	1494
POA3919	1	M	1474
POA3920	0	F	218
POA3920	0	M	829
POA3920	1	F	113
POA3920	1	M	121
POA3921	0	F	4
POA3921	0	M	4
POA3921	1	F	49
POA3921	1	M	47
POA3922	0	F	503
POA3922	0	M	462
POA3922	1	F	3426
POA3922	1	M	3133
POA3923	0	F	18
POA3923	0	M	10
POA3923	1	F	244
POA3923	1	M	228
POA3925	0	F	223
POA3925	0	M	193
POA3925	1	F	1529
POA3925	1	M	1442
POA3926	0	F	110
POA3926	0	M	114
POA3926	1	F	1495
POA3926	1	M	1398
POA3927	0	F	73
POA3927	0	M	61
POA3927	1	F	756
POA3927	1	M	692
POA3928	0	F	19
POA3928	0	M	14
POA3928	1	F	185
POA3928	1	M	168
POA3929	0	F	41
POA3929	0	M	40
POA3929	1	F	383
POA3929	1	M	370
POA3930	0	F	486
POA3930	0	M	384
POA3930	1	F	8510
POA3930	1	M	7979
POA3931	0	F	932
POA3931	0	M	667
POA3931	1	F	11496
POA3931	1	M	10152
POA3933	0	F	47
POA3933	0	M	49
POA3933	1	F	486
POA3933	1	M	483
POA3934	0	F	443
POA3934	0	M	311
POA3934	1	F	8819
POA3934	1	M	8210
POA3936	0	F	376
POA3936	0	M	314
POA3936	1	F	5096
POA3936	1	M	4812
POA3937	0	F	63
POA3937	0	M	93
POA3937	1	F	653
POA3937	1	M	646
POA3938	0	F	56
POA3938	0	M	60
POA3938	1	F	1291
POA3938	1	M	1228
POA3939	0	F	579
POA3939	0	M	521
POA3939	1	F	6970
POA3939	1	M	6239
POA3940	0	F	428
POA3940	0	M	328
POA3940	1	F	2242
POA3940	1	M	1907
POA3941	0	F	455
POA3941	0	M	440
POA3941	1	F	5494
POA3941	1	M	5393
POA3942	0	F	147
POA3942	0	M	142
POA3942	1	F	963
POA3942	1	M	937
POA3943	0	F	143
POA3943	0	M	124
POA3943	1	F	649
POA3943	1	M	601
POA3944	0	F	29
POA3944	0	M	19
POA3944	1	F	166
POA3944	1	M	167
POA3945	0	F	26
POA3945	0	M	17
POA3945	1	F	465
POA3945	1	M	461
POA3946	0	F	4
POA3946	0	M	8
POA3946	1	F	89
POA3946	1	M	85
POA3950	0	F	213
POA3950	0	M	135
POA3950	1	F	2197
POA3950	1	M	2080
POA3951	0	F	31
POA3951	0	M	31
POA3951	1	F	452
POA3951	1	M	457
POA3953	0	F	310
POA3953	0	M	230
POA3953	1	F	3601
POA3953	1	M	3391
POA3954	0	F	8
POA3954	0	M	10
POA3954	1	F	200
POA3954	1	M	172
POA3956	0	F	241
POA3956	0	M	279
POA3956	1	F	1143
POA3956	1	M	1167
POA3957	0	F	7
POA3957	0	M	9
POA3957	1	F	130
POA3957	1	M	127
POA3958	0	F	6
POA3958	0	M	9
POA3958	1	F	116
POA3958	1	M	122
POA3959	0	F	51
POA3959	0	M	48
POA3959	1	F	504
POA3959	1	M	492
POA3960	0	F	129
POA3960	0	M	121
POA3960	1	F	1096
POA3960	1	M	1013
POA3962	0	F	19
POA3962	0	M	19
POA3962	1	F	424
POA3962	1	M	422
POA3964	1	F	62
POA3964	1	M	59
POA3965	0	F	8
POA3965	0	M	9
POA3965	1	F	77
POA3965	1	M	93
POA3966	0	F	11
POA3966	0	M	13
POA3966	1	F	222
POA3966	1	M	247
POA3967	0	F	8
POA3967	0	M	9
POA3967	1	F	51
POA3967	1	M	56
POA3971	0	F	171
POA3971	0	M	160
POA3971	1	F	1758
POA3971	1	M	1803
POA3975	0	F	474
POA3975	0	M	388
POA3975	1	F	7157
POA3975	1	M	7143
POA3976	0	F	673
POA3976	0	M	708
POA3976	1	F	11802
POA3976	1	M	12197
POA3977	0	F	2141
POA3977	0	M	2060
POA3977	1	F	44338
POA3977	1	M	43653
POA3978	0	F	235
POA3978	0	M	230
POA3978	1	F	5147
POA3978	1	M	4946
POA3979	0	F	11
POA3979	0	M	13
POA3979	1	F	142
POA3979	1	M	155
POA3980	0	F	87
POA3980	0	M	120
POA3980	1	F	1490
POA3980	1	M	1579
POA3981	0	F	219
POA3981	0	M	199
POA3981	1	F	2253
POA3981	1	M	2146
POA3984	0	F	170
POA3984	0	M	168
POA3984	1	F	2371
POA3984	1	M	2371
POA3987	0	F	40
POA3987	0	M	47
POA3987	1	F	733
POA3987	1	M	687
POA3988	0	F	28
POA3988	0	M	19
POA3988	1	F	449
POA3988	1	M	458
POA3990	1	F	55
POA3990	1	M	46
POA3991	0	F	9
POA3991	0	M	8
POA3991	1	F	169
POA3991	1	M	171
POA3992	0	F	29
POA3992	0	M	20
POA3992	1	F	446
POA3992	1	M	452
POA3995	0	F	448
POA3995	0	M	356
POA3995	1	F	4721
POA3995	1	M	4329
POA3996	0	F	299
POA3996	0	M	263
POA3996	1	F	2505
POA3996	1	M	2298
POA4000	0	F	3690
POA4000	0	M	4788
POA4000	1	F	6514
POA4000	1	M	6921
POA4005	0	F	1357
POA4005	0	M	1326
POA4005	1	F	7512
POA4005	1	M	7126
POA4006	0	F	1888
POA4006	0	M	2013
POA4006	1	F	5615
POA4006	1	M	6165
POA4007	0	F	836
POA4007	0	M	844
POA4007	1	F	5789
POA4007	1	M	5448
POA4008	0	F	25
POA4008	0	M	92
POA4008	1	F	113
POA4008	1	M	130
POA4010	0	F	99
POA4010	0	M	145
POA4010	1	F	1069
POA4010	1	M	1006
POA4011	0	F	647
POA4011	0	M	560
POA4011	1	F	7091
POA4011	1	M	6637
POA4012	0	F	507
POA4012	0	M	449
POA4012	1	F	10426
POA4012	1	M	9920
POA4013	0	F	130
POA4013	0	M	121
POA4013	1	F	2147
POA4013	1	M	2105
POA4014	0	F	401
POA4014	0	M	231
POA4014	1	F	5543
POA4014	1	M	5472
POA4017	0	F	958
POA4017	0	M	838
POA4017	1	F	17631
POA4017	1	M	16864
POA4018	0	F	355
POA4018	0	M	292
POA4018	1	F	6078
POA4018	1	M	5323
POA4019	0	F	569
POA4019	0	M	521
POA4019	1	F	9679
POA4019	1	M	9139
POA4020	0	F	1028
POA4020	0	M	870
POA4020	1	F	10593
POA4020	1	M	9546
POA4021	0	F	332
POA4021	0	M	233
POA4021	1	F	4815
POA4021	1	M	4297
POA4022	0	F	423
POA4022	0	M	288
POA4022	1	F	3399
POA4022	1	M	2997
POA4025	0	F	299
POA4025	0	M	352
POA4025	1	F	51
POA4025	1	M	67
POA4029	0	F	406
POA4029	0	M	367
POA4030	0	F	590
POA4030	0	M	517
POA4030	1	F	7575
POA4030	1	M	7642
POA4031	0	F	335
POA4031	0	M	287
POA4031	1	F	6440
POA4031	1	M	6152
POA4032	0	F	1059
POA4032	0	M	857
POA4032	1	F	7666
POA4032	1	M	6940
POA4034	0	F	961
POA4034	0	M	1020
POA4034	1	F	21650
POA4034	1	M	20400
POA4035	0	F	348
POA4035	0	M	254
POA4035	1	F	11968
POA4035	1	M	11232
POA4036	0	F	139
POA4036	0	M	116
POA4036	1	F	3158
POA4036	1	M	3048
POA4037	0	F	75
POA4037	0	M	68
POA4037	1	F	3889
POA4037	1	M	3767
POA4051	0	F	701
POA4051	0	M	1270
POA4051	1	F	12713
POA4051	1	M	12115
POA4053	0	F	882
POA4053	0	M	702
POA4053	1	F	21599
POA4053	1	M	20017
POA4054	0	F	176
POA4054	0	M	151
POA4054	1	F	6790
POA4054	1	M	6289
POA4055	0	F	327
POA4055	0	M	225
POA4055	1	F	9926
POA4055	1	M	9716
POA4059	0	F	732
POA4059	0	M	716
POA4059	1	F	5853
POA4059	1	M	5860
POA4060	0	F	279
POA4060	0	M	333
POA4060	1	F	6149
POA4060	1	M	5968
POA4061	0	F	298
POA4061	0	M	233
POA4061	1	F	8133
POA4061	1	M	7706
POA4064	0	F	401
POA4064	0	M	378
POA4064	1	F	5017
POA4064	1	M	4813
POA4065	0	F	224
POA4065	0	M	188
POA4065	1	F	4580
POA4065	1	M	4238
POA4066	0	F	1138
POA4066	0	M	1169
POA4066	1	F	7584
POA4066	1	M	7086
POA4067	0	F	495
POA4067	0	M	481
POA4067	1	F	4734
POA4067	1	M	4510
POA4068	0	F	575
POA4068	0	M	557
POA4068	1	F	11176
POA4068	1	M	10721
POA4069	0	F	693
POA4069	0	M	488
POA4069	1	F	16209
POA4069	1	M	15465
POA4070	0	F	143
POA4070	0	M	133
POA4070	1	F	5696
POA4070	1	M	5457
POA4072	0	F	1385
POA4072	0	M	1185
POA4072	1	F	7
POA4072	1	M	5
POA4073	0	F	320
POA4073	0	M	147
POA4073	1	F	4419
POA4073	1	M	4130
POA4074	0	F	294
POA4074	0	M	274
POA4074	1	F	11547
POA4074	1	M	11180
POA4075	0	F	693
POA4075	0	M	598
POA4075	1	F	11184
POA4075	1	M	10501
POA4076	0	F	609
POA4076	0	M	2957
POA4076	1	F	2202
POA4076	1	M	2334
POA4077	0	F	1278
POA4077	0	M	1162
POA4077	1	F	14463
POA4077	1	M	13669
POA4078	0	F	545
POA4078	0	M	490
POA4078	1	F	12728
POA4078	1	M	11740
POA4101	0	F	2395
POA4101	0	M	2274
POA4101	1	F	9683
POA4101	1	M	9656
POA4102	0	F	773
POA4102	0	M	902
POA4102	1	F	3204
POA4102	1	M	3447
POA4103	0	F	426
POA4103	0	M	523
POA4103	1	F	6643
POA4103	1	M	6472
POA4104	0	F	283
POA4104	0	M	249
POA4104	1	F	2998
POA4104	1	M	2833
POA4105	0	F	297
POA4105	0	M	321
POA4105	1	F	6244
POA4105	1	M	6165
POA4106	0	F	95
POA4106	0	M	98
POA4106	1	F	631
POA4106	1	M	779
POA4107	0	F	224
POA4107	0	M	190
POA4107	1	F	2897
POA4107	1	M	2892
POA4108	0	F	296
POA4108	0	M	290
POA4108	1	F	2722
POA4108	1	M	2799
POA4109	0	F	970
POA4109	0	M	865
POA4109	1	F	17798
POA4109	1	M	17532
POA4110	0	F	371
POA4110	0	M	368
POA4110	1	F	5030
POA4110	1	M	5056
POA4111	0	F	212
POA4111	0	M	253
POA4111	1	F	355
POA4111	1	M	356
POA4112	0	F	92
POA4112	0	M	117
POA4112	1	F	3957
POA4112	1	M	3872
POA4113	0	F	696
POA4113	0	M	633
POA4113	1	F	14275
POA4113	1	M	14191
POA4114	0	F	1029
POA4114	0	M	1022
POA4114	1	F	13260
POA4114	1	M	13528
POA4115	0	F	359
POA4115	0	M	310
POA4115	1	F	9260
POA4115	1	M	9114
POA4116	0	F	535
POA4116	0	M	502
POA4116	1	F	12613
POA4116	1	M	12020
POA4117	0	F	40
POA4117	0	M	37
POA4117	1	F	642
POA4117	1	M	639
POA4118	0	F	769
POA4118	0	M	710
POA4118	1	F	14497
POA4118	1	M	14265
POA4119	0	F	116
POA4119	0	M	120
POA4119	1	F	3051
POA4119	1	M	2995
POA4120	0	F	511
POA4120	0	M	428
POA4120	1	F	4137
POA4120	1	M	4130
POA4121	0	F	714
POA4121	0	M	548
POA4121	1	F	12098
POA4121	1	M	11451
POA4122	0	F	1329
POA4122	0	M	1128
POA4122	1	F	21163
POA4122	1	M	19553
POA4123	0	F	310
POA4123	0	M	293
POA4123	1	F	9043
POA4123	1	M	8616
POA4124	0	F	502
POA4124	0	M	412
POA4124	1	F	9360
POA4124	1	M	9125
POA4125	0	F	153
POA4125	0	M	142
POA4125	1	F	3406
POA4125	1	M	3309
POA4127	0	F	784
POA4127	0	M	690
POA4127	1	F	12570
POA4127	1	M	12149
POA4128	0	F	347
POA4128	0	M	326
POA4128	1	F	7786
POA4128	1	M	7756
POA4129	0	F	99
POA4129	0	M	85
POA4129	1	F	3021
POA4129	1	M	3012
POA4130	0	F	192
POA4130	0	M	144
POA4130	1	F	4075
POA4130	1	M	3942
POA4131	0	F	545
POA4131	0	M	473
POA4131	1	F	4743
POA4131	1	M	4732
POA4132	0	F	1115
POA4132	0	M	1048
POA4132	1	F	12087
POA4132	1	M	11735
POA4133	0	F	601
POA4133	0	M	530
POA4133	1	F	8446
POA4133	1	M	7958
POA4151	0	F	522
POA4151	0	M	440
POA4151	1	F	7659
POA4151	1	M	7338
POA4152	0	F	1050
POA4152	0	M	770
POA4152	1	F	21905
POA4152	1	M	20151
POA4153	0	F	52
POA4153	0	M	70
POA4153	1	F	2158
POA4153	1	M	2077
POA4154	0	F	162
POA4154	0	M	150
POA4154	1	F	5287
POA4154	1	M	5202
POA4155	0	F	38
POA4155	0	M	30
POA4155	1	F	670
POA4155	1	M	667
POA4156	0	F	33
POA4156	0	M	34
POA4156	1	F	1541
POA4156	1	M	1471
POA4157	0	F	281
POA4157	0	M	236
POA4157	1	F	9131
POA4157	1	M	9042
POA4158	0	F	70
POA4158	0	M	66
POA4158	1	F	1821
POA4158	1	M	1752
POA4159	0	F	357
POA4159	0	M	255
POA4159	1	F	6897
POA4159	1	M	6675
POA4160	0	F	309
POA4160	0	M	201
POA4160	1	F	8818
POA4160	1	M	8394
POA4161	0	F	323
POA4161	0	M	252
POA4161	1	F	7862
POA4161	1	M	7604
POA4163	0	F	488
POA4163	0	M	403
POA4163	1	F	7207
POA4163	1	M	6440
POA4164	0	F	311
POA4164	0	M	238
POA4164	1	F	7154
POA4164	1	M	6779
POA4165	0	F	850
POA4165	0	M	710
POA4165	1	F	17711
POA4165	1	M	16752
POA4169	0	F	1005
POA4169	0	M	1131
POA4169	1	F	5841
POA4169	1	M	6159
POA4170	0	F	695
POA4170	0	M	633
POA4170	1	F	11572
POA4170	1	M	11020
POA4171	0	F	482
POA4171	0	M	446
POA4171	1	F	7385
POA4171	1	M	6869
POA4172	0	F	98
POA4172	0	M	115
POA4172	1	F	2004
POA4172	1	M	1965
POA4173	0	F	144
POA4173	0	M	141
POA4173	1	F	3988
POA4173	1	M	3773
POA4174	0	F	46
POA4174	0	M	51
POA4174	1	F	1150
POA4174	1	M	1095
POA4178	0	F	745
POA4178	0	M	578
POA4178	1	F	12041
POA4178	1	M	11313
POA4179	0	F	406
POA4179	0	M	356
POA4179	1	F	9381
POA4179	1	M	8700
POA4183	0	F	362
POA4183	0	M	387
POA4183	1	F	879
POA4183	1	M	919
POA4184	0	F	227
POA4184	0	M	226
POA4184	1	F	3131
POA4184	1	M	3160
POA4205	0	F	403
POA4205	0	M	286
POA4205	1	F	2444
POA4205	1	M	2193
POA4207	0	F	1588
POA4207	0	M	1535
POA4207	1	F	26124
POA4207	1	M	25284
POA4208	0	F	491
POA4208	0	M	504
POA4208	1	F	9468
POA4208	1	M	9153
POA4209	0	F	1628
POA4209	0	M	1561
POA4209	1	F	23774
POA4209	1	M	22628
POA4210	0	F	533
POA4210	0	M	483
POA4210	1	F	9357
POA4210	1	M	8916
POA4211	0	F	1910
POA4211	0	M	1690
POA4211	1	F	29131
POA4211	1	M	27673
POA4212	0	F	1353
POA4212	0	M	1157
POA4212	1	F	13119
POA4212	1	M	12368
POA4213	0	F	769
POA4213	0	M	711
POA4213	1	F	13923
POA4213	1	M	13308
POA4214	0	F	1290
POA4214	0	M	1194
POA4214	1	F	17762
POA4214	1	M	16736
POA4215	0	F	4065
POA4215	0	M	4093
POA4215	1	F	22491
POA4215	1	M	20646
POA4216	0	F	1691
POA4216	0	M	1463
POA4216	1	F	18127
POA4216	1	M	16215
POA4217	0	F	8076
POA4217	0	M	7825
POA4217	1	F	17242
POA4217	1	M	17015
POA4218	0	F	3906
POA4218	0	M	3488
POA4218	1	F	14600
POA4218	1	M	13981
POA4220	0	F	2053
POA4220	0	M	1876
POA4220	1	F	14886
POA4220	1	M	13446
POA4221	0	F	1233
POA4221	0	M	1134
POA4221	1	F	12849
POA4221	1	M	12047
POA4223	0	F	503
POA4223	0	M	400
POA4223	1	F	6748
POA4223	1	M	6261
POA4224	0	F	650
POA4224	0	M	524
POA4224	1	F	2988
POA4224	1	M	2786
POA4225	0	F	1966
POA4225	0	M	1870
POA4225	1	F	3157
POA4225	1	M	3159
POA4226	0	F	1435
POA4226	0	M	1146
POA4226	1	F	15469
POA4226	1	M	14067
POA4227	0	F	717
POA4227	0	M	513
POA4227	1	F	10659
POA4227	1	M	9449
POA4228	0	F	238
POA4228	0	M	173
POA4228	1	F	2410
POA4228	1	M	2425
POA4229	0	F	229
POA4229	0	M	230
POA4229	1	F	3
POA4230	0	F	48
POA4230	0	M	42
POA4230	1	F	833
POA4230	1	M	725
POA4270	0	F	190
POA4270	0	M	184
POA4270	1	F	1814
POA4270	1	M	1755
POA4271	0	F	130
POA4271	0	M	133
POA4271	1	F	1366
POA4271	1	M	1247
POA4272	0	F	334
POA4272	0	M	302
POA4272	1	F	2172
POA4272	1	M	1981
POA4275	0	F	249
POA4275	0	M	561
POA4275	1	F	1548
POA4275	1	M	1500
POA4280	0	F	371
POA4280	0	M	393
POA4280	1	F	7878
POA4280	1	M	7966
POA4285	0	F	821
POA4285	0	M	738
POA4285	1	F	9403
POA4285	1	M	9088
POA4287	0	F	37
POA4287	0	M	179
POA4287	1	F	327
POA4287	1	M	316
POA4300	0	F	1514
POA4300	0	M	1444
POA4300	1	F	26345
POA4300	1	M	25793
POA4301	0	F	796
POA4301	0	M	736
POA4301	1	F	13354
POA4301	1	M	13044
POA4303	0	F	260
POA4303	0	M	271
POA4303	1	F	1722
POA4303	1	M	1654
POA4304	0	F	583
POA4304	0	M	602
POA4304	1	F	7912
POA4304	1	M	7888
POA4305	0	F	2471
POA4305	0	M	2416
POA4305	1	F	29536
POA4305	1	M	27875
POA4306	0	F	885
POA4306	0	M	1361
POA4306	1	F	16489
POA4306	1	M	16369
POA4307	0	F	51
POA4307	0	M	36
POA4307	1	F	733
POA4307	1	M	739
POA4309	0	F	128
POA4309	0	M	133
POA4309	1	F	1398
POA4309	1	M	1365
POA4310	0	F	225
POA4310	0	M	203
POA4310	1	F	2668
POA4310	1	M	2634
POA4311	0	F	481
POA4311	0	M	501
POA4311	1	F	4729
POA4311	1	M	4777
POA4312	0	F	125
POA4312	0	M	139
POA4312	1	F	1233
POA4312	1	M	1177
POA4313	0	F	104
POA4313	0	M	133
POA4313	1	F	1064
POA4313	1	M	1045
POA4340	0	F	289
POA4340	0	M	253
POA4340	1	F	2518
POA4340	1	M	2358
POA4341	0	F	544
POA4341	0	M	472
POA4341	1	F	6663
POA4341	1	M	6665
POA4342	0	F	146
POA4342	0	M	127
POA4342	1	F	1198
POA4342	1	M	1174
POA4343	0	F	441
POA4343	0	M	725
POA4343	1	F	5057
POA4343	1	M	4907
POA4344	0	F	116
POA4344	0	M	117
POA4344	1	F	1182
POA4344	1	M	1192
POA4345	0	F	297
POA4345	0	M	109
POA4345	1	F	25
POA4345	1	M	28
POA4346	0	F	28
POA4346	0	M	34
POA4346	1	F	407
POA4346	1	M	417
POA4347	0	F	41
POA4347	0	M	40
POA4347	1	F	544
POA4347	1	M	526
POA4350	0	F	5383
POA4350	0	M	5139
POA4350	1	F	50378
POA4350	1	M	45722
POA4352	0	F	600
POA4352	0	M	680
POA4352	1	F	13384
POA4352	1	M	13144
POA4353	0	M	3
POA4353	1	F	135
POA4353	1	M	134
POA4354	0	F	23
POA4354	0	M	28
POA4354	1	F	562
POA4354	1	M	537
POA4355	0	F	125
POA4355	0	M	119
POA4355	1	F	1235
POA4355	1	M	1180
POA4356	0	F	289
POA4356	0	M	214
POA4356	1	F	2271
POA4356	1	M	2251
POA4357	0	F	176
POA4357	0	M	192
POA4357	1	F	1059
POA4357	1	M	1105
POA4358	0	F	77
POA4358	0	M	66
POA4358	1	F	1034
POA4358	1	M	1017
POA4359	0	F	31
POA4359	0	M	41
POA4359	1	F	565
POA4359	1	M	577
POA4360	0	F	6
POA4360	0	M	16
POA4360	1	F	285
POA4360	1	M	267
POA4361	0	F	105
POA4361	0	M	100
POA4361	1	F	1175
POA4361	1	M	1218
POA4362	0	F	106
POA4362	0	M	90
POA4362	1	F	1084
POA4362	1	M	1133
POA4363	0	F	23
POA4363	0	M	34
POA4363	1	F	255
POA4363	1	M	263
POA4364	1	F	91
POA4364	1	M	101
POA4365	0	F	31
POA4365	0	M	32
POA4365	1	F	190
POA4365	1	M	248
POA4370	0	F	668
POA4370	0	M	684
POA4370	1	F	8815
POA4370	1	M	8253
POA4371	0	F	25
POA4371	0	M	27
POA4371	1	F	332
POA4371	1	M	321
