POA_CODE_2016	Age	UsualResidence	persons
POA0835	85+	Home	20
POA0836	0-14	Home	1734
POA0836	0-14	Visitor from NT	15
POA0836	0-14	Visitor from VIC	3
POA0836	0-14	Visitor from WA	8
POA0836	15-24	Home	860
POA0836	15-24	Visitor from NSW	7
POA0836	15-24	Visitor from NT	25
POA0836	15-24	Visitor from QLD	6
POA0836	15-24	Visitor from SA	3
POA0836	15-24	Visitor from VIC	4
POA0836	15-24	Visitor same SA2	3
POA0836	25-34	Home	950
POA0836	25-34	Visitor from NT	21
POA0836	25-34	Visitor from QLD	9
POA0836	25-34	Visitor from SA	7
POA0836	25-34	Visitor from VIC	9
POA0836	35-44	Home	1191
POA0836	35-44	Visitor from NT	22
POA0836	35-44	Visitor from QLD	3
POA0836	35-44	Visitor from WA	3
POA0836	45-54	Home	1334
POA0836	45-54	Visitor from NSW	7
POA0836	45-54	Visitor from NT	22
POA0836	45-54	Visitor from QLD	10
POA0836	45-54	Visitor from SA	3
POA0836	45-54	Visitor from VIC	6
POA0836	45-54	Visitor from WA	3
POA0836	45-54	Visitor same SA2	5
POA0836	55-64	Home	825
POA0836	55-64	Visitor from NSW	11
POA0836	55-64	Visitor from NT	11
POA0836	55-64	Visitor from QLD	10
POA0836	55-64	Visitor from SA	14
POA0836	55-64	Visitor from TAS	4
POA0836	55-64	Visitor from VIC	19
POA0836	55-64	Visitor from WA	5
POA0836	55-64	Visitor same SA2	7
POA0836	65-74	Home	430
POA0836	65-74	Visitor from ACT	3
POA0836	65-74	Visitor from NSW	20
POA0836	65-74	Visitor from NT	7
POA0836	65-74	Visitor from QLD	9
POA0836	65-74	Visitor from SA	22
POA0836	65-74	Visitor from TAS	7
POA0836	65-74	Visitor from VIC	25
POA0836	65-74	Visitor from WA	10
POA0836	75-84	Home	89
POA0836	75-84	Visitor from NSW	3
POA0836	75-84	Visitor from NT	9
POA0836	75-84	Visitor from QLD	3
POA0836	75-84	Visitor from SA	12
POA0836	75-84	Visitor from VIC	4
POA0836	75-84	Visitor from WA	4
POA0836	85+	Home	18
POA0837	0-14	Home	82
POA0837	0-14	Visitor from NT	3
POA0837	0-14	Visitor from VIC	6
POA0837	15-24	Home	33
POA0837	25-34	Home	38
POA0837	35-44	Home	56
POA0837	35-44	Visitor from NSW	3
POA0837	35-44	Visitor from NT	3
POA0837	35-44	Visitor from VIC	7
POA0837	45-54	Home	79
POA0837	45-54	Visitor from NSW	9
POA0837	45-54	Visitor from VIC	7
POA0837	55-64	Home	69
POA0837	55-64	Visitor from NSW	7
POA0837	55-64	Visitor from NT	4
POA0837	55-64	Visitor from QLD	6
POA0837	55-64	Visitor from SA	6
POA0837	55-64	Visitor from WA	3
POA0837	65-74	Home	38
POA0837	65-74	Visitor from NSW	10
POA0837	65-74	Visitor from NT	4
POA0837	65-74	Visitor from QLD	3
POA0837	65-74	Visitor from SA	4
POA0837	65-74	Visitor from WA	3
POA0837	75-84	Home	3
POA0837	75-84	Visitor from VIC	3
POA0838	0-14	Home	183
POA0838	0-14	Visitor from WA	3
POA0838	15-24	Home	89
POA0838	15-24	Visitor from NT	5
POA0838	15-24	Visitor from WA	3
POA0838	25-34	Home	105
POA0838	25-34	Visitor from NSW	3
POA0838	25-34	Visitor from NT	4
POA0838	25-34	Visitor from QLD	3
POA0838	25-34	Visitor from VIC	5
POA0838	25-34	Visitor from WA	3
POA0838	35-44	Home	132
POA0838	35-44	Visitor from NT	6
POA0838	45-54	Home	110
POA0838	45-54	Visitor from NSW	3
POA0838	45-54	Visitor from VIC	5
POA0838	55-64	Home	106
POA0838	55-64	Visitor from NT	4
POA0838	55-64	Visitor from QLD	5
POA0838	55-64	Visitor from SA	7
POA0838	55-64	Visitor from VIC	6
POA0838	55-64	Visitor from WA	7
POA0838	65-74	Home	51
POA0838	65-74	Visitor from NSW	3
POA0838	65-74	Visitor from NT	5
POA0838	65-74	Visitor from SA	7
POA0838	65-74	Visitor from VIC	5
POA0838	65-74	Visitor from WA	3
POA0838	75-84	Home	10
POA0838	75-84	Visitor from QLD	3
POA0838	75-84	Visitor from VIC	9
POA0839	0-14	Home	94
POA0839	0-14	Visitor from NSW	4
POA0839	0-14	Visitor from WA	3
POA0839	15-24	Home	110
POA0839	15-24	Visitor from VIC	4
POA0839	25-34	Home	121
POA0839	25-34	Visitor from NSW	3
POA0839	25-34	Visitor from NT	4
POA0839	35-44	Home	51
POA0839	35-44	Visitor from WA	3
POA0839	45-54	Home	47
POA0839	45-54	Visitor from NT	7
POA0839	45-54	Visitor from VIC	3
POA0839	45-54	Visitor from WA	4
POA0839	55-64	Home	51
POA0839	55-64	Visitor from NSW	6
POA0839	55-64	Visitor from NT	8
POA0839	55-64	Visitor from QLD	6
POA0839	55-64	Visitor from SA	7
POA0839	55-64	Visitor from VIC	3
POA0839	65-74	Home	32
POA0839	65-74	Visitor from NSW	5
POA0839	65-74	Visitor from NT	3
POA0839	65-74	Visitor from QLD	3
POA0839	65-74	Visitor from VIC	21
POA0839	75-84	Home	8
POA0839	85+	Visitor from TAS	3
POA0840	0-14	Home	29
POA0840	0-14	Visitor from NT	4
POA0840	15-24	Home	8
POA0840	25-34	Home	17
POA0840	35-44	Home	37
POA0840	35-44	Visitor from NT	7
POA0840	35-44	Visitor from VIC	3
POA0840	35-44	Visitor from WA	3
POA0840	45-54	Home	60
POA0840	45-54	Visitor from NT	8
POA0840	45-54	Visitor from WA	3
POA0840	55-64	Home	91
POA0840	55-64	Visitor from NSW	3
POA0840	55-64	Visitor from NT	12
POA0840	55-64	Visitor from QLD	4
POA0840	55-64	Visitor from SA	8
POA0840	55-64	Visitor from VIC	6
POA0840	55-64	Visitor from WA	6
POA0840	65-74	Home	83
POA0840	65-74	Visitor from NT	3
POA0840	65-74	Visitor from SA	9
POA0840	65-74	Visitor from VIC	5
POA0840	65-74	Visitor from WA	3
POA0840	75-84	Home	7
POA0841	0-14	Home	157
POA0841	15-24	Home	59
POA0841	15-24	Visitor from NT	6
POA0841	25-34	Home	78
POA0841	35-44	Home	97
POA0841	35-44	Visitor from NT	3
POA0841	45-54	Home	121
POA0841	45-54	Visitor from NSW	3
POA0841	45-54	Visitor from NT	3
POA0841	55-64	Home	77
POA0841	55-64	Visitor from NSW	4
POA0841	55-64	Visitor from QLD	3
POA0841	55-64	Visitor from VIC	3
POA0841	65-74	Home	52
POA0841	65-74	Visitor from QLD	3
POA0841	65-74	Visitor from VIC	5
POA0841	75-84	Home	8
POA0845	0-14	Home	102
POA0845	0-14	Visitor from NT	3
POA0845	0-14	Visitor from VIC	3
POA0845	15-24	Home	57
POA0845	15-24	Visitor from NT	31
POA0845	15-24	Visitor from QLD	10
POA0845	25-34	Home	45
POA0845	25-34	Visitor from NT	10
POA0845	25-34	Visitor from QLD	4
POA0845	25-34	Visitor from VIC	3
POA0845	35-44	Home	44
POA0845	35-44	Visitor from NSW	4
POA0845	35-44	Visitor from NT	8
POA0845	45-54	Home	84
POA0845	45-54	Visitor from NSW	3
POA0845	45-54	Visitor from NT	11
POA0845	55-64	Home	67
POA0845	55-64	Visitor from NSW	6
POA0845	55-64	Visitor from NT	6
POA0845	55-64	Visitor from QLD	10
POA0845	55-64	Visitor from SA	4
POA0845	55-64	Visitor from TAS	4
POA0845	55-64	Visitor from WA	3
POA0845	65-74	Home	49
POA0845	65-74	Visitor from NSW	10
POA0845	65-74	Visitor from QLD	6
POA0845	65-74	Visitor from SA	3
POA0845	65-74	Visitor from VIC	18
POA0845	65-74	Visitor from WA	3
POA0845	75-84	Home	13
POA0845	75-84	Visitor from VIC	4
POA0845	85+	Home	8
POA0846	0-14	Home	74
POA0846	0-14	Visitor from QLD	3
POA0846	15-24	Home	32
POA0846	25-34	Home	33
POA0846	25-34	Visitor from WA	4
POA0846	35-44	Home	22
POA0846	35-44	Visitor from VIC	3
POA0846	45-54	Home	57
POA0846	45-54	Visitor from NSW	4
POA0846	45-54	Visitor from QLD	3
POA0846	45-54	Visitor from VIC	3
POA0846	45-54	Visitor from WA	3
POA0846	55-64	Home	49
POA0846	55-64	Visitor from NSW	14
POA0846	55-64	Visitor from NT	4
POA0846	55-64	Visitor from QLD	8
POA0846	55-64	Visitor from SA	5
POA0846	55-64	Visitor from VIC	12
POA0846	55-64	Visitor from WA	4
POA0846	65-74	Home	51
POA0846	65-74	Visitor from NSW	3
POA0846	65-74	Visitor from NT	5
POA0846	65-74	Visitor from QLD	3
POA0846	65-74	Visitor from SA	3
POA0846	65-74	Visitor from TAS	3
POA0846	65-74	Visitor from VIC	6
POA0846	65-74	Visitor from WA	9
POA0846	75-84	Home	13
POA0846	75-84	Visitor from SA	4
POA0846	75-84	Visitor from VIC	3
POA0846	85+	Home	6
POA0847	0-14	Home	70
POA0847	0-14	Visitor from NSW	3
POA0847	0-14	Visitor from NT	3
POA0847	15-24	Home	48
POA0847	15-24	Visitor from NT	5
POA0847	15-24	Visitor from VIC	3
POA0847	25-34	Home	32
POA0847	25-34	Visitor from NSW	7
POA0847	25-34	Visitor from NT	3
POA0847	25-34	Visitor from SA	4
POA0847	25-34	Visitor from VIC	3
POA0847	25-34	Visitor from WA	4
POA0847	35-44	Home	33
POA0847	35-44	Visitor from NSW	5
POA0847	35-44	Visitor from NT	15
POA0847	35-44	Visitor from SA	3
POA0847	35-44	Visitor from VIC	3
POA0847	35-44	Visitor from WA	3
POA0847	45-54	Home	40
POA0847	45-54	Visitor from NT	3
POA0847	45-54	Visitor from VIC	6
POA0847	45-54	Visitor from WA	3
POA0847	55-64	Home	42
POA0847	55-64	Visitor from NSW	11
POA0847	55-64	Visitor from NT	3
POA0847	55-64	Visitor from VIC	7
POA0847	55-64	Visitor from WA	5
POA0847	55-64	Visitor same SA2	3
POA0847	65-74	Home	28
POA0847	65-74	Visitor from NSW	12
POA0847	65-74	Visitor from NT	3
POA0847	65-74	Visitor from QLD	8
POA0847	65-74	Visitor from SA	5
POA0847	65-74	Visitor from VIC	3
POA0847	65-74	Visitor from WA	5
POA0847	75-84	Home	12
POA0850	0-14	Home	1756
POA0850	0-14	Visitor from NSW	14
POA0850	0-14	Visitor from NT	63
POA0850	0-14	Visitor from QLD	23
POA0850	0-14	Visitor from SA	3
POA0850	0-14	Visitor from TAS	3
POA0850	0-14	Visitor from VIC	14
POA0850	0-14	Visitor from WA	5
POA0850	15-24	Home	918
POA0850	15-24	Visitor from NSW	13
POA0850	15-24	Visitor from NT	58
POA0850	15-24	Visitor from QLD	22
POA0850	15-24	Visitor from SA	10
POA0850	15-24	Visitor from VIC	12
POA0850	15-24	Visitor from WA	6
POA0850	15-24	Visitor same SA2	6
POA0850	25-34	Home	1253
POA0850	25-34	Visitor from NSW	22
POA0850	25-34	Visitor from NT	98
POA0850	25-34	Visitor from QLD	25
POA0850	25-34	Visitor from SA	29
POA0850	25-34	Visitor from TAS	4
POA0850	25-34	Visitor from VIC	24
POA0850	25-34	Visitor from WA	9
POA0850	25-34	Visitor same SA2	4
POA0850	35-44	Home	973
POA0850	35-44	Visitor from NSW	18
POA0850	35-44	Visitor from NT	80
POA0850	35-44	Visitor from QLD	36
POA0850	35-44	Visitor from SA	16
POA0850	35-44	Visitor from VIC	30
POA0850	35-44	Visitor from WA	16
POA0850	35-44	Visitor same SA2	3
POA0850	45-54	Home	1085
POA0850	45-54	Visitor from NSW	39
POA0850	45-54	Visitor from NT	121
POA0850	45-54	Visitor from QLD	50
POA0850	45-54	Visitor from SA	39
POA0850	45-54	Visitor from TAS	8
POA0850	45-54	Visitor from VIC	34
POA0850	45-54	Visitor from WA	23
POA0850	45-54	Visitor same SA2	4
POA0850	55-64	Home	892
POA0850	55-64	Visitor from ACT	10
POA0850	55-64	Visitor from NSW	124
POA0850	55-64	Visitor from NT	124
POA0850	55-64	Visitor from QLD	74
POA0850	55-64	Visitor from SA	59
POA0850	55-64	Visitor from TAS	29
POA0850	55-64	Visitor from VIC	109
POA0850	55-64	Visitor from WA	47
POA0850	55-64	Visitor same SA2	3
POA0850	65-74	Home	488
POA0850	65-74	Visitor from ACT	4
POA0850	65-74	Visitor from NSW	129
POA0850	65-74	Visitor from NT	41
POA0850	65-74	Visitor from QLD	79
POA0850	65-74	Visitor from SA	62
POA0850	65-74	Visitor from TAS	11
POA0850	65-74	Visitor from VIC	150
POA0850	65-74	Visitor from WA	65
POA0850	65-74	Visitor same SA2	3
POA0850	75-84	Home	189
POA0850	75-84	Visitor from NSW	16
POA0850	75-84	Visitor from NT	3
POA0850	75-84	Visitor from QLD	15
POA0850	75-84	Visitor from SA	20
POA0850	75-84	Visitor from TAS	9
POA0850	75-84	Visitor from VIC	46
POA0850	75-84	Visitor from WA	6
POA0850	85+	Home	40
POA0850	85+	Visitor from NSW	3
POA0850	85+	Visitor from VIC	13
POA0852	0-14	Home	2254
POA0852	0-14	Visitor from ACT	5
POA0852	0-14	Visitor from NSW	16
POA0852	0-14	Visitor from NT	58
POA0852	0-14	Visitor from QLD	13
POA0852	0-14	Visitor from SA	7
POA0852	0-14	Visitor from VIC	31
POA0852	0-14	Visitor from WA	13
POA0852	0-14	Visitor same SA2	31
POA0852	15-24	Home	1364
POA0852	15-24	Visitor from NSW	43
POA0852	15-24	Visitor from NT	83
POA0852	15-24	Visitor from QLD	43
POA0852	15-24	Visitor from SA	4
POA0852	15-24	Visitor from TAS	3
POA0852	15-24	Visitor from VIC	20
POA0852	15-24	Visitor from WA	11
POA0852	15-24	Visitor same SA2	18
POA0852	25-34	Home	1331
POA0852	25-34	Visitor from ACT	4
POA0852	25-34	Visitor from NSW	27
POA0852	25-34	Visitor from NT	143
POA0852	25-34	Visitor from QLD	47
POA0852	25-34	Visitor from SA	25
POA0852	25-34	Visitor from VIC	30
POA0852	25-34	Visitor from WA	24
POA0852	25-34	Visitor same SA2	8
POA0852	35-44	Home	907
POA0852	35-44	Visitor from ACT	3
POA0852	35-44	Visitor from NSW	30
POA0852	35-44	Visitor from NT	82
POA0852	35-44	Visitor from QLD	36
POA0852	35-44	Visitor from SA	18
POA0852	35-44	Visitor from VIC	33
POA0852	35-44	Visitor from WA	19
POA0852	35-44	Visitor same SA2	11
POA0852	45-54	Home	919
POA0852	45-54	Visitor from ACT	7
POA0852	45-54	Visitor from NSW	48
POA0852	45-54	Visitor from NT	109
POA0852	45-54	Visitor from QLD	73
POA0852	45-54	Visitor from SA	24
POA0852	45-54	Visitor from TAS	15
POA0852	45-54	Visitor from VIC	46
POA0852	45-54	Visitor from WA	21
POA0852	45-54	Visitor same SA2	9
POA0852	55-64	Home	602
POA0852	55-64	Visitor from ACT	12
POA0852	55-64	Visitor from NSW	114
POA0852	55-64	Visitor from NT	111
POA0852	55-64	Visitor from QLD	148
POA0852	55-64	Visitor from SA	86
POA0852	55-64	Visitor from TAS	25
POA0852	55-64	Visitor from VIC	130
POA0852	55-64	Visitor from WA	66
POA0852	65-74	Home	286
POA0852	65-74	Visitor from NSW	169
POA0852	65-74	Visitor from NT	49
POA0852	65-74	Visitor from QLD	153
POA0852	65-74	Visitor from SA	123
POA0852	65-74	Visitor from TAS	21
POA0852	65-74	Visitor from VIC	170
POA0852	65-74	Visitor from WA	89
POA0852	65-74	Visitor same SA2	3
POA0852	75-84	Home	86
POA0852	75-84	Visitor from NSW	24
POA0852	75-84	Visitor from NT	9
POA0852	75-84	Visitor from QLD	32
POA0852	75-84	Visitor from SA	15
POA0852	75-84	Visitor from TAS	7
POA0852	75-84	Visitor from VIC	33
POA0852	75-84	Visitor from WA	17
POA0852	85+	Home	12
POA0852	85+	Visitor from NSW	3
POA0852	85+	Visitor from QLD	4
POA0853	0-14	Home	225
POA0853	15-24	Home	107
POA0853	15-24	Visitor from NSW	7
POA0853	15-24	Visitor from QLD	12
POA0853	15-24	Visitor same SA2	3
POA0853	25-34	Home	251
POA0853	25-34	Visitor from NSW	54
POA0853	25-34	Visitor from NT	7
POA0853	25-34	Visitor from QLD	19
POA0853	25-34	Visitor from VIC	3
POA0853	25-34	Visitor same SA2	13
POA0853	35-44	Home	104
POA0853	35-44	Visitor from NSW	18
POA0853	35-44	Visitor from QLD	14
POA0853	35-44	Visitor same SA2	8
POA0853	45-54	Home	77
POA0853	45-54	Visitor from NSW	10
POA0853	45-54	Visitor from QLD	10
POA0853	45-54	Visitor same SA2	5
POA0853	55-64	Home	10
POA0853	55-64	Visitor from QLD	4
POA0853	55-64	Visitor from TAS	3
POA0853	55-64	Visitor from VIC	4
POA0853	55-64	Visitor same SA2	3
POA0853	65-74	Visitor from NSW	4
POA0854	0-14	Home	245
POA0854	0-14	Visitor from NT	9
POA0854	0-14	Visitor same SA2	4
POA0854	15-24	Home	134
POA0854	15-24	Visitor from NT	6
POA0854	25-34	Home	128
POA0854	25-34	Visitor from SA	3
POA0854	25-34	Visitor from VIC	3
POA0854	35-44	Home	110
POA0854	35-44	Visitor from NT	6
POA0854	35-44	Visitor from VIC	3
POA0854	35-44	Visitor from WA	7
POA0854	45-54	Home	98
POA0854	45-54	Visitor from NT	13
POA0854	45-54	Visitor from QLD	3
POA0854	55-64	Home	60
POA0854	55-64	Visitor from NSW	9
POA0854	55-64	Visitor from NT	6
POA0854	55-64	Visitor from WA	3
POA0854	65-74	Home	40
POA0854	65-74	Visitor from NSW	11
POA0854	65-74	Visitor from NT	3
POA0854	65-74	Visitor from SA	3
POA0854	65-74	Visitor from VIC	3
POA0854	65-74	Visitor from WA	4
POA0854	75-84	Home	16
POA0854	75-84	Visitor from NSW	3
POA0854	75-84	Visitor from SA	3
POA0860	0-14	Home	603
POA0860	0-14	Visitor from NT	12
POA0860	0-14	Visitor from QLD	3
POA0860	0-14	Visitor from SA	3
POA0860	0-14	Visitor from VIC	4
POA0860	15-24	Home	369
POA0860	15-24	Visitor from NSW	3
POA0860	15-24	Visitor from NT	21
POA0860	15-24	Visitor from QLD	3
POA0860	25-34	Home	459
POA0860	25-34	Visitor from NSW	8
POA0860	25-34	Visitor from NT	31
POA0860	25-34	Visitor from VIC	8
POA0860	25-34	Visitor from WA	3
POA0860	35-44	Home	349
POA0860	35-44	Visitor from NSW	6
POA0860	35-44	Visitor from NT	16
POA0860	35-44	Visitor from QLD	3
POA0860	45-54	Home	399
POA0860	45-54	Visitor from NSW	12
POA0860	45-54	Visitor from NT	29
POA0860	45-54	Visitor from QLD	6
POA0860	45-54	Visitor from SA	6
POA0860	45-54	Visitor from VIC	9
POA0860	45-54	Visitor from WA	3
POA0860	55-64	Home	326
POA0860	55-64	Visitor from NSW	12
POA0860	55-64	Visitor from NT	28
POA0860	55-64	Visitor from QLD	9
POA0860	55-64	Visitor from SA	19
POA0860	55-64	Visitor from VIC	17
POA0860	55-64	Visitor from WA	6
POA0860	65-74	Home	153
POA0860	65-74	Visitor from NSW	43
POA0860	65-74	Visitor from NT	14
POA0860	65-74	Visitor from QLD	7
POA0860	65-74	Visitor from SA	10
POA0860	65-74	Visitor from TAS	5
POA0860	65-74	Visitor from VIC	34
POA0860	65-74	Visitor from WA	7
POA0860	75-84	Home	53
POA0860	75-84	Visitor from NSW	3
POA0860	75-84	Visitor from QLD	3
POA0860	75-84	Visitor from SA	8
POA0860	75-84	Visitor from VIC	14
POA0860	85+	Home	7
POA0860	85+	Visitor from VIC	3
POA0862	0-14	Home	214
POA0862	0-14	Visitor from NSW	6
POA0862	0-14	Visitor from NT	15
POA0862	0-14	Visitor from QLD	4
POA0862	0-14	Visitor from VIC	10
POA0862	0-14	Visitor from WA	4
POA0862	15-24	Home	144
POA0862	15-24	Visitor from NSW	10
POA0862	15-24	Visitor from NT	12
POA0862	15-24	Visitor from QLD	8
POA0862	15-24	Visitor from VIC	3
POA0862	25-34	Home	109
POA0862	25-34	Visitor from NSW	3
POA0862	25-34	Visitor from NT	8
POA0862	25-34	Visitor from QLD	4
POA0862	25-34	Visitor from VIC	3
POA0862	35-44	Home	76
POA0862	35-44	Visitor from NSW	6
POA0862	35-44	Visitor from NT	8
POA0862	35-44	Visitor from QLD	4
POA0862	35-44	Visitor from VIC	5
POA0862	35-44	Visitor from WA	3
POA0862	45-54	Home	65
POA0862	45-54	Visitor from NSW	4
POA0862	45-54	Visitor from NT	7
POA0862	45-54	Visitor from QLD	15
POA0862	45-54	Visitor from SA	6
POA0862	45-54	Visitor from VIC	7
POA0862	45-54	Visitor from WA	4
POA0862	55-64	Home	51
POA0862	55-64	Visitor from NSW	21
POA0862	55-64	Visitor from NT	24
POA0862	55-64	Visitor from QLD	34
POA0862	55-64	Visitor from SA	21
POA0862	55-64	Visitor from TAS	3
POA0862	55-64	Visitor from VIC	30
POA0862	55-64	Visitor from WA	18
POA0862	65-74	Home	37
POA0862	65-74	Visitor from ACT	3
POA0862	65-74	Visitor from NSW	36
POA0862	65-74	Visitor from NT	15
POA0862	65-74	Visitor from QLD	22
POA0862	65-74	Visitor from SA	20
POA0862	65-74	Visitor from TAS	7
POA0862	65-74	Visitor from VIC	32
POA0862	65-74	Visitor from WA	16
POA0862	65-74	Visitor same SA2	4
POA0862	75-84	Home	4
POA0862	75-84	Visitor from NSW	7
POA0862	75-84	Visitor from SA	13
POA0862	75-84	Visitor from VIC	10
POA0862	75-84	Visitor from WA	3
POA0870	0-14	Home	3927
POA0870	0-14	Visitor from NSW	10
POA0870	0-14	Visitor from NT	118
POA0870	0-14	Visitor from QLD	10
POA0870	0-14	Visitor from SA	25
POA0870	0-14	Visitor from TAS	3
POA0870	0-14	Visitor from VIC	17
POA0870	0-14	Visitor from WA	4
POA0870	0-14	Visitor same SA2	3
POA0870	15-24	Home	2041
POA0870	15-24	Visitor from ACT	9
POA0870	15-24	Visitor from NSW	8
POA0870	15-24	Visitor from NT	124
POA0870	15-24	Visitor from QLD	27
POA0870	15-24	Visitor from SA	40
POA0870	15-24	Visitor from TAS	3
POA0870	15-24	Visitor from VIC	22
POA0870	15-24	Visitor from WA	6
POA0870	15-24	Visitor same SA2	10
POA0870	25-34	Home	3243
POA0870	25-34	Visitor from ACT	13
POA0870	25-34	Visitor from NSW	36
POA0870	25-34	Visitor from NT	181
POA0870	25-34	Visitor from QLD	40
POA0870	25-34	Visitor from SA	52
POA0870	25-34	Visitor from TAS	5
POA0870	25-34	Visitor from VIC	58
POA0870	25-34	Visitor from WA	11
POA0870	25-34	Visitor same SA2	11
POA0870	35-44	Home	2669
POA0870	35-44	Visitor from ACT	8
POA0870	35-44	Visitor from NSW	35
POA0870	35-44	Visitor from NT	193
POA0870	35-44	Visitor from QLD	18
POA0870	35-44	Visitor from SA	35
POA0870	35-44	Visitor from TAS	6
POA0870	35-44	Visitor from VIC	37
POA0870	35-44	Visitor from WA	11
POA0870	35-44	Visitor same SA2	3
POA0870	45-54	Home	2751
POA0870	45-54	Visitor from ACT	6
POA0870	45-54	Visitor from NSW	75
POA0870	45-54	Visitor from NT	142
POA0870	45-54	Visitor from QLD	35
POA0870	45-54	Visitor from SA	54
POA0870	45-54	Visitor from TAS	5
POA0870	45-54	Visitor from VIC	49
POA0870	45-54	Visitor from WA	7
POA0870	45-54	Visitor same SA2	4
POA0870	55-64	Home	2187
POA0870	55-64	Visitor from ACT	7
POA0870	55-64	Visitor from NSW	91
POA0870	55-64	Visitor from NT	153
POA0870	55-64	Visitor from QLD	65
POA0870	55-64	Visitor from SA	60
POA0870	55-64	Visitor from TAS	14
POA0870	55-64	Visitor from VIC	114
POA0870	55-64	Visitor from WA	33
POA0870	55-64	Visitor same SA2	3
POA0870	65-74	Home	957
POA0870	65-74	Visitor from ACT	18
POA0870	65-74	Visitor from NSW	120
POA0870	65-74	Visitor from NT	65
POA0870	65-74	Visitor from QLD	90
POA0870	65-74	Visitor from SA	64
POA0870	65-74	Visitor from TAS	23
POA0870	65-74	Visitor from VIC	85
POA0870	65-74	Visitor from WA	20
POA0870	75-84	Home	329
POA0870	75-84	Visitor from ACT	6
POA0870	75-84	Visitor from NSW	32
POA0870	75-84	Visitor from NT	19
POA0870	75-84	Visitor from QLD	44
POA0870	75-84	Visitor from SA	22
POA0870	75-84	Visitor from TAS	7
POA0870	75-84	Visitor from VIC	32
POA0870	75-84	Visitor from WA	3
POA0870	85+	Home	99
POA0870	85+	Visitor from NSW	8
POA0870	85+	Visitor from NT	3
POA0870	85+	Visitor from VIC	3
POA0872	0-14	Home	3358
POA0872	0-14	Visitor from NSW	25
POA0872	0-14	Visitor from NT	69
POA0872	0-14	Visitor from QLD	25
POA0872	0-14	Visitor from SA	23
POA0872	0-14	Visitor from TAS	9
POA0872	0-14	Visitor from VIC	43
POA0872	0-14	Visitor from WA	32
POA0872	0-14	Visitor same SA2	43
POA0872	15-24	Home	2763
POA0872	15-24	Visitor from ACT	3
POA0872	15-24	Visitor from NSW	27
POA0872	15-24	Visitor from NT	96
POA0872	15-24	Visitor from QLD	54
POA0872	15-24	Visitor from SA	31
POA0872	15-24	Visitor from TAS	7
POA0872	15-24	Visitor from VIC	17
POA0872	15-24	Visitor from WA	38
POA0872	15-24	Visitor same SA2	28
POA0872	25-34	Home	2785
POA0872	25-34	Visitor from ACT	6
POA0872	25-34	Visitor from NSW	69
POA0872	25-34	Visitor from NT	140
POA0872	25-34	Visitor from QLD	65
POA0872	25-34	Visitor from SA	62
POA0872	25-34	Visitor from TAS	6
POA0872	25-34	Visitor from VIC	70
POA0872	25-34	Visitor from WA	81
POA0872	25-34	Visitor same SA2	26
POA0872	35-44	Home	1991
POA0872	35-44	Visitor from ACT	3
POA0872	35-44	Visitor from NSW	66
POA0872	35-44	Visitor from NT	103
POA0872	35-44	Visitor from QLD	67
POA0872	35-44	Visitor from SA	65
POA0872	35-44	Visitor from TAS	3
