POA_CODE_2016	AgeStudent	students
POA3775	0-4	56
POA3775	5-14	484
POA3775	15-19	192
POA3775	20-24	62
POA3775	25+	86
POA3777	0-4	149
POA3777	5-14	1208
POA3777	15-19	444
POA3777	20-24	133
POA3777	25+	252
POA3778	5-14	21
POA3778	15-19	6
POA3778	20-24	3
POA3779	0-4	3
POA3779	5-14	25
POA3779	15-19	8
POA3779	25+	7
POA3781	0-4	62
POA3781	5-14	583
POA3781	15-19	254
POA3781	20-24	57
POA3781	25+	120
POA3782	0-4	91
POA3782	5-14	1000
POA3782	15-19	448
POA3782	20-24	156
POA3782	25+	182
POA3783	0-4	38
POA3783	5-14	307
POA3783	15-19	145
POA3783	20-24	47
POA3783	25+	67
POA3785	5-14	8
POA3786	0-4	25
POA3786	5-14	172
POA3786	15-19	81
POA3786	20-24	35
POA3786	25+	56
POA3787	0-4	18
POA3787	5-14	132
POA3787	15-19	59
POA3787	20-24	20
POA3787	25+	35
POA3788	0-4	26
POA3788	5-14	213
POA3788	15-19	67
POA3788	20-24	23
POA3788	25+	45
POA3789	0-4	3
POA3789	5-14	22
POA3789	15-19	16
POA3789	20-24	8
POA3789	25+	10
POA3791	0-4	22
POA3791	5-14	176
POA3791	15-19	62
POA3791	20-24	38
POA3791	25+	48
POA3792	0-4	7
POA3792	5-14	140
POA3792	15-19	37
POA3792	20-24	14
POA3792	25+	37
POA3793	0-4	43
POA3793	5-14	481
POA3793	15-19	194
POA3793	20-24	65
POA3793	25+	102
POA3795	0-4	12
POA3795	5-14	132
POA3795	15-19	79
POA3795	20-24	25
POA3795	25+	32
POA3796	0-4	149
POA3796	5-14	1217
POA3796	15-19	588
POA3796	20-24	178
POA3796	25+	266
POA3797	0-4	37
POA3797	5-14	371
POA3797	15-19	182
POA3797	20-24	28
POA3797	25+	72
POA3799	0-4	63
POA3799	5-14	636
POA3799	15-19	254
POA3799	20-24	76
POA3799	25+	158
POA3800	15-19	790
POA3800	20-24	1083
POA3800	25+	136
POA3802	0-4	243
POA3802	5-14	2694
POA3802	15-19	1267
POA3802	20-24	783
POA3802	25+	808
POA3803	0-4	114
POA3803	5-14	1209
POA3803	15-19	578
POA3803	20-24	299
POA3803	25+	389
POA3804	0-4	82
POA3804	5-14	1035
POA3804	15-19	631
POA3804	20-24	287
POA3804	25+	130
POA3805	0-4	660
POA3805	5-14	8185
POA3805	15-19	3820
POA3805	20-24	1603
POA3805	25+	1789
POA3806	0-4	682
POA3806	5-14	7006
POA3806	15-19	3105
POA3806	20-24	1198
POA3806	25+	1343
POA3807	0-4	94
POA3807	5-14	1050
POA3807	15-19	532
POA3807	20-24	197
POA3807	25+	157
POA3808	0-4	44
POA3808	5-14	451
POA3808	15-19	195
POA3808	20-24	73
POA3808	25+	64
POA3809	0-4	123
POA3809	5-14	921
POA3809	15-19	359
POA3809	20-24	161
POA3809	25+	239
POA3810	0-4	850
POA3810	5-14	6597
POA3810	15-19	2060
POA3810	20-24	838
POA3810	25+	1524
POA3812	0-4	24
POA3812	5-14	275
POA3812	15-19	152
POA3812	20-24	60
POA3812	25+	32
POA3813	0-4	4
POA3813	5-14	113
POA3813	15-19	39
POA3813	20-24	22
POA3813	25+	16
POA3814	0-4	31
POA3814	5-14	286
POA3814	15-19	123
POA3814	20-24	42
POA3814	25+	36
POA3815	0-4	23
POA3815	5-14	437
POA3815	15-19	165
POA3815	20-24	46
POA3815	25+	53
POA3816	0-4	35
POA3816	5-14	341
POA3816	15-19	99
POA3816	20-24	38
POA3816	25+	67
POA3818	0-4	166
POA3818	5-14	1672
POA3818	15-19	622
POA3818	20-24	151
POA3818	25+	353
POA3820	0-4	166
POA3820	5-14	1847
POA3820	15-19	818
POA3820	20-24	244
POA3820	25+	452
POA3821	0-4	30
POA3821	5-14	399
POA3821	15-19	151
POA3821	20-24	38
POA3821	25+	68
POA3822	0-4	13
POA3822	5-14	148
POA3822	15-19	50
POA3822	20-24	15
POA3822	25+	24
POA3823	0-4	17
POA3823	5-14	192
POA3823	15-19	65
POA3823	20-24	22
POA3823	25+	48
POA3824	0-4	55
POA3824	5-14	622
POA3824	15-19	215
POA3824	20-24	55
POA3824	25+	147
POA3825	0-4	155
POA3825	5-14	2088
POA3825	15-19	843
POA3825	20-24	250
POA3825	25+	398
POA3831	0-4	17
POA3831	5-14	180
POA3831	15-19	82
POA3831	20-24	16
POA3831	25+	23
POA3832	5-14	19
POA3832	15-19	10
POA3832	20-24	3
POA3832	25+	6
POA3833	5-14	21
POA3833	15-19	5
POA3833	20-24	3
POA3833	25+	4
POA3835	0-4	6
POA3835	5-14	61
POA3835	15-19	28
POA3835	20-24	7
POA3835	25+	4
POA3840	0-4	141
POA3840	5-14	1633
POA3840	15-19	611
POA3840	20-24	209
POA3840	25+	378
POA3842	0-4	40
POA3842	5-14	452
POA3842	15-19	232
POA3842	20-24	187
POA3842	25+	198
POA3844	0-4	265
POA3844	5-14	3472
POA3844	15-19	1247
POA3844	20-24	444
POA3844	25+	740
POA3847	0-4	21
POA3847	5-14	230
POA3847	15-19	74
POA3847	20-24	22
POA3847	25+	48
POA3850	0-4	193
POA3850	5-14	1690
POA3850	15-19	666
POA3850	20-24	159
POA3850	25+	384
POA3851	0-4	39
POA3851	5-14	548
POA3851	15-19	186
POA3851	20-24	31
POA3851	25+	69
POA3852	5-14	6
POA3852	15-19	3
POA3852	20-24	3
POA3852	25+	6
POA3854	0-4	11
POA3854	5-14	216
POA3854	15-19	69
POA3854	20-24	16
POA3854	25+	29
POA3856	0-4	11
POA3856	5-14	134
POA3856	15-19	42
POA3856	20-24	12
POA3856	25+	28
POA3857	0-4	4
POA3857	5-14	37
POA3857	15-19	19
POA3857	20-24	9
POA3857	25+	8
POA3858	0-4	37
POA3858	5-14	368
POA3858	15-19	116
POA3858	20-24	31
POA3858	25+	53
POA3859	0-4	10
POA3859	5-14	95
POA3859	15-19	42
POA3859	20-24	8
POA3859	25+	22
POA3860	0-4	84
POA3860	5-14	813
POA3860	15-19	303
POA3860	20-24	55
POA3860	25+	131
POA3862	0-4	37
POA3862	5-14	364
POA3862	15-19	155
POA3862	20-24	17
POA3862	25+	78
POA3864	5-14	22
POA3864	15-19	10
POA3864	25+	3
POA3865	0-4	8
POA3865	5-14	44
POA3865	15-19	12
POA3865	20-24	3
POA3865	25+	3
POA3869	0-4	14
POA3869	5-14	198
POA3869	15-19	87
POA3869	20-24	32
POA3869	25+	39
POA3870	0-4	10
POA3870	5-14	135
POA3870	15-19	62
POA3870	20-24	13
POA3870	25+	36
POA3871	0-4	29
POA3871	5-14	332
POA3871	15-19	112
POA3871	20-24	33
POA3871	25+	62
POA3873	0-4	5
POA3873	5-14	30
POA3873	15-19	10
POA3873	25+	5
POA3874	5-14	54
POA3874	15-19	18
POA3874	20-24	3
POA3874	25+	6
POA3875	0-4	210
POA3875	5-14	1932
POA3875	15-19	719
POA3875	20-24	158
POA3875	25+	375
POA3878	0-4	10
POA3878	5-14	85
POA3878	15-19	26
POA3878	20-24	13
POA3878	25+	30
POA3880	0-4	31
POA3880	5-14	269
POA3880	15-19	111
POA3880	20-24	20
POA3880	25+	78
POA3882	0-4	9
POA3882	5-14	107
POA3882	15-19	31
POA3882	20-24	8
POA3882	25+	22
POA3885	0-4	24
POA3885	5-14	198
POA3885	15-19	84
POA3885	20-24	17
POA3885	25+	43
POA3886	0-4	3
POA3886	5-14	59
POA3886	15-19	22
POA3886	20-24	3
POA3886	25+	7
POA3887	5-14	22
POA3887	15-19	13
POA3887	25+	11
POA3888	0-4	47
POA3888	5-14	367
POA3888	15-19	113
POA3888	20-24	21
POA3888	25+	70
POA3889	5-14	20
POA3890	0-4	3
POA3890	5-14	34
POA3890	15-19	8
POA3890	25+	4
POA3892	0-4	7
POA3892	5-14	89
POA3892	15-19	33
POA3892	20-24	3
POA3892	25+	16
POA3895	0-4	5
POA3895	5-14	17
POA3895	15-19	5
POA3895	20-24	4
POA3895	25+	4
POA3896	0-4	3
POA3896	5-14	49
POA3896	15-19	14
POA3896	20-24	4
POA3896	25+	10
POA3898	0-4	11
POA3898	5-14	76
POA3898	15-19	25
POA3898	20-24	4
POA3898	25+	17
POA3900	5-14	12
POA3900	15-19	4
POA3902	5-14	49
POA3902	15-19	17
POA3902	20-24	3
POA3902	25+	3
POA3903	0-4	10
POA3903	5-14	70
POA3903	15-19	16
POA3903	20-24	3
POA3903	25+	4
POA3904	0-4	13
POA3904	5-14	113
POA3904	15-19	30
POA3904	20-24	7
POA3904	25+	26
POA3909	0-4	56
POA3909	5-14	721
POA3909	15-19	261
POA3909	20-24	42
POA3909	25+	136
POA3910	0-4	320
POA3910	5-14	2727
POA3910	15-19	1187
POA3910	20-24	443
POA3910	25+	546
POA3911	0-4	48
POA3911	5-14	345
POA3911	15-19	174
POA3911	20-24	78
POA3911	25+	73
POA3912	0-4	170
POA3912	5-14	1858
POA3912	15-19	822
POA3912	20-24	291
POA3912	25+	350
POA3913	0-4	40
POA3913	5-14	398
POA3913	15-19	188
POA3913	20-24	65
POA3913	25+	94
POA3915	0-4	105
POA3915	5-14	1115
POA3915	15-19	360
POA3915	20-24	118
POA3915	25+	230
POA3916	0-4	10
POA3916	5-14	77
POA3916	15-19	37
POA3916	20-24	18
POA3916	25+	24
POA3918	0-4	50
POA3918	5-14	483
POA3918	15-19	180
POA3918	20-24	39
POA3918	25+	120
POA3919	0-4	40
POA3919	5-14	414
POA3919	15-19	132
POA3919	20-24	36
POA3919	25+	81
POA3920	0-4	3
POA3920	5-14	43
POA3920	15-19	46
POA3920	20-24	64
POA3920	25+	45
POA3921	5-14	18
POA3922	0-4	63
POA3922	5-14	782
POA3922	15-19	247
POA3922	20-24	49
POA3922	25+	174
POA3923	0-4	3
POA3923	5-14	48
POA3923	15-19	10
POA3923	20-24	4
POA3923	25+	9
POA3925	0-4	41
POA3925	5-14	371
POA3925	15-19	110
POA3925	20-24	26
POA3925	25+	74
POA3926	0-4	36
POA3926	5-14	361
POA3926	15-19	159
POA3926	20-24	45
POA3926	25+	81
POA3927	0-4	13
POA3927	5-14	195
POA3927	15-19	68
POA3927	20-24	30
POA3927	25+	46
POA3928	0-4	4
POA3928	5-14	44
POA3928	15-19	23
POA3928	20-24	12
POA3928	25+	7
POA3929	0-4	12
POA3929	5-14	83
POA3929	15-19	30
POA3929	20-24	8
POA3929	25+	15
POA3930	0-4	299
POA3930	5-14	2683
POA3930	15-19	1144
POA3930	20-24	400
POA3930	25+	411
POA3931	0-4	264
POA3931	5-14	2481
POA3931	15-19	973
POA3931	20-24	332
POA3931	25+	585
POA3933	0-4	14
POA3933	5-14	125
POA3933	15-19	59
POA3933	20-24	29
POA3933	25+	23
POA3934	0-4	264
POA3934	5-14	2713
POA3934	15-19	985
POA3934	20-24	286
POA3934	25+	406
POA3936	0-4	107
POA3936	5-14	1025
POA3936	15-19	412
POA3936	20-24	138
POA3936	25+	222
POA3937	0-4	18
POA3937	5-14	177
POA3937	15-19	66
POA3937	20-24	24
POA3937	25+	36
POA3938	0-4	33
POA3938	5-14	252
POA3938	15-19	87
POA3938	20-24	18
POA3938	25+	58
POA3939	0-4	164
POA3939	5-14	1340
POA3939	15-19	484
POA3939	20-24	162
POA3939	25+	292
POA3940	0-4	46
POA3940	5-14	369
POA3940	15-19	112
POA3940	20-24	26
POA3940	25+	82
POA3941	0-4	140
POA3941	5-14	1309
POA3941	15-19	417
POA3941	20-24	118
POA3941	25+	268
POA3942	0-4	24
POA3942	5-14	166
POA3942	15-19	71
POA3942	20-24	15
POA3942	25+	40
POA3943	0-4	4
POA3943	5-14	78
POA3943	15-19	29
POA3943	20-24	16
POA3943	25+	24
POA3944	5-14	20
POA3944	15-19	9
POA3944	20-24	5
POA3944	25+	3
POA3945	0-4	9
POA3945	5-14	111
POA3945	15-19	32
POA3945	20-24	9
POA3945	25+	13
POA3946	5-14	22
POA3946	25+	5
POA3950	0-4	44
POA3950	5-14	562
POA3950	15-19	207
POA3950	20-24	36
POA3950	25+	113
POA3951	0-4	13
POA3951	5-14	129
POA3951	15-19	51
POA3951	20-24	8
POA3951	25+	14
POA3953	0-4	106
POA3953	5-14	974
POA3953	15-19	369
POA3953	20-24	66
POA3953	25+	157
POA3954	0-4	6
POA3954	5-14	49
POA3954	15-19	30
POA3954	20-24	5
POA3954	25+	11
POA3956	0-4	25
POA3956	5-14	226
POA3956	15-19	95
POA3956	20-24	17
POA3956	25+	49
POA3957	5-14	32
POA3957	15-19	10
POA3957	25+	5
POA3958	0-4	3
POA3958	5-14	26
POA3958	15-19	13
POA3958	25+	3
POA3959	0-4	18
POA3959	5-14	138
POA3959	15-19	36
POA3959	20-24	8
POA3959	25+	19
POA3960	0-4	18
POA3960	5-14	206
POA3960	15-19	86
POA3960	20-24	24
POA3960	25+	45
POA3962	0-4	10
POA3962	5-14	67
POA3962	15-19	31
POA3962	20-24	7
POA3962	25+	14
POA3964	5-14	5
POA3964	15-19	4
POA3965	5-14	10
POA3965	15-19	5
POA3966	0-4	3
POA3966	5-14	48
POA3966	15-19	14
POA3966	20-24	3
POA3966	25+	4
POA3967	5-14	10
POA3967	15-19	5
POA3967	25+	4
POA3971	0-4	29
POA3971	5-14	338
POA3971	15-19	158
POA3971	20-24	30
POA3971	25+	66
POA3975	0-4	265
POA3975	5-14	2302
POA3975	15-19	755
POA3975	20-24	399
POA3975	25+	569
POA3976	0-4	278
POA3976	5-14	3250
POA3976	15-19	1517
POA3976	20-24	724
POA3976	25+	948
POA3977	0-4	1494
POA3977	5-14	12706
POA3977	15-19	4383
POA3977	20-24	1708
POA3977	25+	2972
POA3978	0-4	167
POA3978	5-14	1481
POA3978	15-19	423
POA3978	20-24	185
POA3978	25+	417
POA3979	5-14	43
POA3979	15-19	15
POA3979	25+	9
POA3980	0-4	49
POA3980	5-14	416
POA3980	15-19	143
POA3980	20-24	35
POA3980	25+	72
POA3981	0-4	67
POA3981	5-14	591
POA3981	15-19	232
POA3981	20-24	50
POA3981	25+	89
POA3984	0-4	48
POA3984	5-14	476
POA3984	15-19	164
POA3984	20-24	46
POA3984	25+	100
POA3987	0-4	24
POA3987	5-14	207
POA3987	15-19	67
POA3987	20-24	20
POA3987	25+	30
POA3988	0-4	7
POA3988	5-14	123
POA3988	15-19	38
POA3988	20-24	10
POA3988	25+	21
POA3990	5-14	9
POA3990	15-19	3
POA3990	25+	3
POA3991	5-14	30
POA3991	15-19	20
POA3991	20-24	5
POA3991	25+	4
POA3992	0-4	7
POA3992	5-14	100
POA3992	15-19	37
POA3992	20-24	3
POA3992	25+	15
POA3995	0-4	88
POA3995	5-14	999
POA3995	15-19	403
POA3995	20-24	79
POA3995	25+	224
POA3996	0-4	58
POA3996	5-14	595
POA3996	15-19	181
POA3996	20-24	25
POA3996	25+	131
POA4000	0-4	64
POA4000	5-14	446
POA4000	15-19	804
POA4000	20-24	1582
POA4000	25+	2148
POA4005	0-4	105
POA4005	5-14	708
POA4005	15-19	311
POA4005	20-24	582
POA4005	25+	1144
POA4006	0-4	46
POA4006	5-14	310
POA4006	15-19	303
POA4006	20-24	952
POA4006	25+	1491
POA4007	0-4	86
POA4007	5-14	1045
POA4007	15-19	605
POA4007	20-24	399
POA4007	25+	592
POA4008	0-4	5
POA4008	5-14	12
POA4008	15-19	10
POA4008	25+	4
POA4010	0-4	20
POA4010	5-14	131
POA4010	15-19	69
POA4010	20-24	83
POA4010	25+	158
POA4011	0-4	151
POA4011	5-14	1580
POA4011	15-19	742
POA4011	20-24	476
POA4011	25+	719
POA4012	0-4	221
POA4012	5-14	2104
POA4012	15-19	739
POA4012	20-24	616
POA4012	25+	1074
POA4013	0-4	51
POA4013	5-14	418
POA4013	15-19	174
POA4013	20-24	116
POA4013	25+	237
POA4014	0-4	150
POA4014	5-14	1353
POA4014	15-19	451
POA4014	20-24	246
POA4014	25+	409
POA4017	0-4	434
POA4017	5-14	4579
POA4017	15-19	1661
POA4017	20-24	597
POA4017	25+	1268
POA4018	0-4	134
POA4018	5-14	1156
POA4018	15-19	405
POA4018	20-24	295
POA4018	25+	570
POA4019	0-4	170
POA4019	5-14	2128
POA4019	15-19	675
POA4019	20-24	199
POA4019	25+	620
POA4020	0-4	147
POA4020	5-14	2052
POA4020	15-19	842
POA4020	20-24	233
POA4020	25+	580
POA4021	0-4	108
POA4021	5-14	1196
POA4021	15-19	399
POA4021	20-24	101
POA4021	25+	256
POA4022	0-4	52
POA4022	5-14	889
POA4022	15-19	316
POA4022	20-24	92
POA4022	25+	160
POA4025	5-14	6
POA4025	25+	15
POA4030	0-4	167
POA4030	5-14	1530
POA4030	15-19	652
POA4030	20-24	737
POA4030	25+	1041
POA4031	0-4	175
POA4031	5-14	1561
POA4031	15-19	572
POA4031	20-24	404
POA4031	25+	633
POA4032	0-4	140
POA4032	5-14	1346
POA4032	15-19	582
POA4032	20-24	470
POA4032	25+	745
POA4034	0-4	442
POA4034	5-14	4652
POA4034	15-19	1901
POA4034	20-24	972
POA4034	25+	1729
POA4035	0-4	254
POA4035	5-14	3428
POA4035	15-19	1567
POA4035	20-24	599
POA4035	25+	666
POA4036	0-4	89
POA4036	5-14	806
POA4036	15-19	254
POA4036	20-24	95
POA4036	25+	228
POA4037	0-4	105
POA4037	5-14	1388
POA4037	15-19	547
POA4037	20-24	188
POA4037	25+	222
POA4051	0-4	355
POA4051	5-14	3231
POA4051	15-19	1265
POA4051	20-24	1109
POA4051	25+	1459
POA4053	0-4	520
POA4053	5-14	5088
POA4053	15-19	1920
POA4053	20-24	1065
POA4053	25+	1834
POA4054	0-4	182
POA4054	5-14	1732
POA4054	15-19	621
POA4054	20-24	242
POA4054	25+	509
POA4055	0-4	298
POA4055	5-14	3137
POA4055	15-19	1157
POA4055	20-24	402
POA4055	25+	764
POA4059	0-4	107
POA4059	5-14	1081
POA4059	15-19	827
POA4059	20-24	1559
POA4059	25+	1356
POA4060	0-4	196
POA4060	5-14	1959
POA4060	15-19	860
POA4060	20-24	503
POA4060	25+	520
POA4061	0-4	208
POA4061	5-14	2523
POA4061	15-19	1020
POA4061	20-24	475
POA4061	25+	605
POA4064	0-4	107
POA4064	5-14	945
POA4064	15-19	443
POA4064	20-24	663
POA4064	25+	728
POA4065	0-4	148
POA4065	5-14	1435
POA4065	15-19	537
POA4065	20-24	329
POA4065	25+	392
POA4066	0-4	125
POA4066	5-14	1155
POA4066	15-19	975
POA4066	20-24	1801
POA4066	25+	1315
POA4067	0-4	59
POA4067	5-14	672
POA4067	15-19	653
POA4067	20-24	2640
POA4067	25+	1371
POA4068	0-4	216
POA4068	5-14	2195
POA4068	15-19	1426
POA4068	20-24	2374
POA4068	25+	1707
POA4069	0-4	439
POA4069	5-14	4920
POA4069	15-19	2287
POA4069	20-24	1213
POA4069	25+	1212
POA4070	0-4	177
POA4070	5-14	1821
POA4070	15-19	782
POA4070	20-24	282
POA4070	25+	446
POA4072	5-14	8
POA4072	15-19	1365
POA4072	20-24	619
POA4072	25+	73
POA4073	0-4	129
POA4073	5-14	1314
POA4073	15-19	548
POA4073	20-24	219
POA4073	25+	301
POA4074	0-4	270
POA4074	5-14	3005
POA4074	15-19	1306
POA4074	20-24	643
POA4074	25+	845
POA4075	0-4	327
POA4075	5-14	3068
POA4075	15-19	1220
POA4075	20-24	709
POA4075	25+	1115
POA4076	0-4	55
POA4076	5-14	509
POA4076	15-19	197
POA4076	20-24	159
POA4076	25+	244
POA4077	0-4	289
POA4077	5-14	3710
POA4077	15-19	1520
POA4077	20-24	846
POA4077	25+	1277
POA4078	0-4	306
POA4078	5-14	3604
POA4078	15-19	1461
POA4078	20-24	572
POA4078	25+	970
POA4101	0-4	119
POA4101	5-14	1734
POA4101	15-19	1158
POA4101	20-24	1590
POA4101	25+	2121
POA4102	0-4	54
POA4102	5-14	513
POA4102	15-19	321
POA4102	20-24	674
POA4102	25+	791
POA4103	0-4	114
POA4103	5-14	977
POA4103	15-19	582
POA4103	20-24	1147
POA4103	25+	1232
POA4104	0-4	51
POA4104	5-14	549
POA4104	15-19	340
POA4104	20-24	354
POA4104	25+	400
POA4105	0-4	154
POA4105	5-14	1282
POA4105	15-19	555
POA4105	20-24	513
POA4105	25+	789
POA4106	0-4	12
POA4106	5-14	121
POA4106	15-19	63
POA4106	20-24	56
POA4106	25+	107
POA4107	0-4	72
POA4107	5-14	706
POA4107	15-19	224
POA4107	20-24	228
POA4107	25+	328
POA4108	0-4	55
POA4108	5-14	484
POA4108	15-19	274
POA4108	20-24	338
POA4108	25+	440
POA4109	0-4	319
POA4109	5-14	3278
POA4109	15-19	1878
POA4109	20-24	2661
POA4109	25+	2658
POA4110	0-4	122
POA4110	5-14	1220
POA4110	15-19	502
POA4110	20-24	284
POA4110	25+	506
POA4111	0-4	7
POA4111	5-14	71
POA4111	15-19	168
POA4111	20-24	172
POA4111	25+	100
POA4112	0-4	105
POA4112	5-14	1229
POA4112	15-19	524
POA4112	20-24	298
POA4112	25+	301
POA4113	0-4	295
POA4113	5-14	3009
POA4113	15-19	1399
POA4113	20-24	1596
POA4113	25+	1890
POA4114	0-4	291
POA4114	5-14	3847
POA4114	15-19	1358
POA4114	20-24	504
POA4114	25+	1167
POA4115	0-4	233
POA4115	5-14	2582
POA4115	15-19	988
POA4115	20-24	453
POA4115	25+	730
POA4116	0-4	319
POA4116	5-14	3124
POA4116	15-19	1359
POA4116	20-24	999
POA4116	25+	1243
POA4117	0-4	21
POA4117	5-14	200
POA4117	15-19	53
POA4117	20-24	21
POA4117	25+	30
POA4118	0-4	343
POA4118	5-14	4148
POA4118	15-19	1487
POA4118	20-24	512
POA4118	25+	844
POA4119	0-4	78
POA4119	5-14	843
POA4119	15-19	306
POA4119	20-24	170
POA4119	25+	275
POA4120	0-4	83
POA4120	5-14	626
POA4120	15-19	331
POA4120	20-24	452
POA4120	25+	679
POA4121	0-4	336
POA4121	5-14	3309
POA4121	15-19	1253
POA4121	20-24	794
POA4121	25+	1120
POA4122	0-4	414
POA4122	5-14	5093
POA4122	15-19	2414
POA4122	20-24	1836
POA4122	25+	2148
POA4123	0-4	258
POA4123	5-14	2327
POA4123	15-19	829
POA4123	20-24	380
POA4123	25+	699
POA4124	0-4	262
POA4124	5-14	3008
POA4124	15-19	983
POA4124	20-24	241
POA4124	25+	533
POA4125	0-4	47
POA4125	5-14	794
POA4125	15-19	347
POA4125	20-24	103
POA4125	25+	149
POA4127	0-4	315
POA4127	5-14	3384
POA4127	15-19	1201
POA4127	20-24	497
POA4127	25+	906
POA4128	0-4	207
POA4128	5-14	2029
POA4128	15-19	834
POA4128	20-24	306
POA4128	25+	523
POA4129	0-4	79
POA4129	5-14	901
POA4129	15-19	294
POA4129	20-24	80
POA4129	25+	167
POA4130	0-4	78
POA4130	5-14	1149
POA4130	15-19	432
POA4130	20-24	189
POA4130	25+	226
POA4131	0-4	122
POA4131	5-14	1308
POA4131	15-19	479
POA4131	20-24	212
POA4131	25+	387
POA4132	0-4	380
POA4132	5-14	4170
POA4132	15-19	1205
POA4132	20-24	358
POA4132	25+	749
POA4133	0-4	238
POA4133	5-14	2194
POA4133	15-19	739
POA4133	20-24	265
POA4133	25+	512
POA4151	0-4	157
POA4151	5-14	1563
POA4151	15-19	645
POA4151	20-24	636
POA4151	25+	952
POA4152	0-4	512
POA4152	5-14	5193
POA4152	15-19	2378
POA4152	20-24	1410
POA4152	25+	1677
POA4153	0-4	61
POA4153	5-14	589
POA4153	15-19	256
POA4153	20-24	126
POA4153	25+	124
POA4154	0-4	195
POA4154	5-14	2114
POA4154	15-19	574
POA4154	20-24	184
POA4154	25+	320
POA4155	0-4	16
POA4155	5-14	199
POA4155	15-19	106
POA4155	20-24	37
POA4155	25+	34
POA4156	0-4	38
POA4156	5-14	509
POA4156	15-19	245
POA4156	20-24	93
POA4156	25+	81
POA4157	0-4	200
POA4157	5-14	2274
POA4157	15-19	887
POA4157	20-24	312
POA4157	25+	510
POA4158	0-4	51
POA4158	5-14	389
POA4158	15-19	128
POA4158	20-24	55
POA4158	25+	101
POA4159	0-4	150
POA4159	5-14	1800
POA4159	15-19	707
POA4159	20-24	263
POA4159	25+	357
POA4160	0-4	206
POA4160	5-14	2445
POA4160	15-19	1105
POA4160	20-24	360
POA4160	25+	479
POA4161	0-4	176
POA4161	5-14	2125
POA4161	15-19	723
POA4161	20-24	271
POA4161	25+	442
POA4163	0-4	95
POA4163	5-14	1458
POA4163	15-19	681
POA4163	20-24	229
POA4163	25+	370
POA4164	0-4	170
POA4164	5-14	2107
POA4164	15-19	924
POA4164	20-24	255
POA4164	25+	369
POA4165	0-4	416
POA4165	5-14	5094
POA4165	15-19	1794
POA4165	20-24	522
POA4165	25+	922
POA4169	0-4	67
POA4169	5-14	607
POA4169	15-19	512
POA4169	20-24	786
POA4169	25+	1199
POA4170	0-4	319
POA4170	5-14	2630
POA4170	15-19	925
POA4170	20-24	757
POA4170	25+	1279
POA4171	0-4	188
POA4171	5-14	1906
POA4171	15-19	722
POA4171	20-24	434
POA4171	25+	678
POA4172	0-4	65
POA4172	5-14	515
POA4172	15-19	183
POA4172	20-24	77
POA4172	25+	147
POA4173	0-4	87
POA4173	5-14	900
POA4173	15-19	319
POA4173	20-24	129
POA4173	25+	289
POA4174	0-4	19
POA4174	5-14	307
POA4174	15-19	91
POA4174	20-24	31
POA4174	25+	71
POA4178	0-4	284
POA4178	5-14	2859
POA4178	15-19	1091
POA4178	20-24	416
POA4178	25+	750
POA4179	0-4	227
POA4179	5-14	2521
POA4179	15-19	974
POA4179	20-24	286
POA4179	25+	632
POA4183	0-4	11
POA4183	5-14	209
POA4183	15-19	53
POA4183	20-24	3
POA4183	25+	35
POA4184	0-4	37
POA4184	5-14	496
POA4184	15-19	164
POA4184	20-24	22
POA4184	25+	166
POA4205	0-4	47
POA4205	5-14	486
POA4205	15-19	148
POA4205	20-24	52
POA4205	25+	138
POA4207	0-4	702
POA4207	5-14	6974
POA4207	15-19	2191
POA4207	20-24	737
POA4207	25+	1485
POA4208	0-4	344
POA4208	5-14	3231
POA4208	15-19	964
POA4208	20-24	216
POA4208	25+	573
POA4209	0-4	1018
POA4209	5-14	8070
POA4209	15-19	2295
POA4209	20-24	789
POA4209	25+	1690
POA4210	0-4	306
POA4210	5-14	2844
POA4210	15-19	977
POA4210	20-24	274
POA4210	25+	565
POA4211	0-4	873
POA4211	5-14	7721
POA4211	15-19	2700
POA4211	20-24	912
POA4211	25+	1831
POA4212	0-4	316
POA4212	5-14	3108
POA4212	15-19	1377
POA4212	20-24	467
POA4212	25+	700
POA4213	0-4	400
POA4213	5-14	4189
POA4213	15-19	1489
POA4213	20-24	451
POA4213	25+	871
POA4214	0-4	427
POA4214	5-14	4151
POA4214	15-19	2048
POA4214	20-24	1332
POA4214	25+	1336
POA4215	0-4	380
POA4215	5-14	3499
POA4215	15-19	1895
POA4215	20-24	2307
POA4215	25+	2786
POA4216	0-4	347
POA4216	5-14	3155
POA4216	15-19	1218
POA4216	20-24	718
POA4216	25+	1062
POA4217	0-4	289
POA4217	5-14	2754
POA4217	15-19	1374
POA4217	20-24	1373
POA4217	25+	2286
POA4218	0-4	299
POA4218	5-14	2648
POA4218	15-19	1083
POA4218	20-24	721
POA4218	25+	1240
POA4220	0-4	355
POA4220	5-14	3022
POA4220	15-19	1023
POA4220	20-24	534
POA4220	25+	1229
POA4221	0-4	302
POA4221	5-14	2977
POA4221	15-19	1155
POA4221	20-24	377
POA4221	25+	822
POA4223	0-4	162
POA4223	5-14	1718
POA4223	15-19	640
POA4223	20-24	222
POA4223	25+	368
POA4224	0-4	82
POA4224	5-14	610
POA4224	15-19	241
POA4224	20-24	107
POA4224	25+	252
POA4225	0-4	32
POA4225	5-14	352
POA4225	15-19	144
POA4225	20-24	162
POA4225	25+	313
