POA_CODE_2016	OnlyEnglishSpokenHome	Sex	persons
POA2806	0	M	4
POA2806	1	F	350
POA2806	1	M	371
POA2807	0	F	6
POA2807	0	M	9
POA2807	1	F	174
POA2807	1	M	192
POA2808	1	F	68
POA2808	1	M	86
POA2809	1	F	92
POA2809	1	M	101
POA2810	0	F	25
POA2810	0	M	20
POA2810	1	F	1435
POA2810	1	M	1422
POA2817	0	F	3
POA2817	1	F	133
POA2817	1	M	144
POA2818	0	F	5
POA2818	1	F	386
POA2818	1	M	396
POA2820	0	F	84
POA2820	0	M	56
POA2820	1	F	2910
POA2820	1	M	2828
POA2821	0	F	27
POA2821	0	M	25
POA2821	1	F	2207
POA2821	1	M	2127
POA2822	0	M	3
POA2822	1	F	167
POA2822	1	M	198
POA2823	0	F	11
POA2823	0	M	8
POA2823	1	F	598
POA2823	1	M	645
POA2824	0	F	25
POA2824	0	M	17
POA2824	1	F	963
POA2824	1	M	962
POA2825	0	F	26
POA2825	0	M	34
POA2825	1	F	1058
POA2825	1	M	1027
POA2826	0	F	6
POA2826	0	M	3
POA2826	1	F	82
POA2826	1	M	90
POA2827	0	F	36
POA2827	0	M	42
POA2827	1	F	1689
POA2827	1	M	1620
POA2828	0	F	5
POA2828	0	M	4
POA2828	1	F	356
POA2828	1	M	351
POA2829	0	F	21
POA2829	0	M	14
POA2829	1	F	1304
POA2829	1	M	1284
POA2830	0	F	1137
POA2830	0	M	1062
POA2830	1	F	18293
POA2830	1	M	17003
POA2831	0	F	15
POA2831	0	M	6
POA2831	1	F	831
POA2831	1	M	879
POA2832	0	F	38
POA2832	0	M	37
POA2832	1	F	1041
POA2832	1	M	1086
POA2833	0	F	11
POA2833	0	M	6
POA2833	1	F	275
POA2833	1	M	308
POA2834	0	F	103
POA2834	0	M	129
POA2834	1	F	841
POA2834	1	M	986
POA2835	0	F	98
POA2835	0	M	77
POA2835	1	F	1702
POA2835	1	M	1785
POA2836	0	F	16
POA2836	0	M	18
POA2836	1	F	382
POA2836	1	M	375
POA2838	0	F	20
POA2838	0	M	4
POA2838	1	F	112
POA2838	1	M	97
POA2839	0	F	16
POA2839	0	M	19
POA2839	1	F	565
POA2839	1	M	591
POA2840	0	F	32
POA2840	0	M	30
POA2840	1	F	1065
POA2840	1	M	1029
POA2842	0	F	5
POA2842	0	M	12
POA2842	1	F	268
POA2842	1	M	292
POA2843	0	F	12
POA2843	0	M	11
POA2843	1	F	550
POA2843	1	M	570
POA2844	0	F	8
POA2844	0	M	10
POA2844	1	F	590
POA2844	1	M	580
POA2845	0	F	22
POA2845	0	M	14
POA2845	1	F	858
POA2845	1	M	876
POA2846	0	F	5
POA2846	0	M	6
POA2846	1	F	113
POA2846	1	M	112
POA2847	0	F	37
POA2847	0	M	26
POA2847	1	F	1018
POA2847	1	M	1060
POA2848	0	F	29
POA2848	0	M	22
POA2848	1	F	689
POA2848	1	M	714
POA2849	0	F	23
POA2849	0	M	19
POA2849	1	F	678
POA2849	1	M	691
POA2850	0	F	260
POA2850	0	M	248
POA2850	1	F	7736
POA2850	1	M	7775
POA2852	0	F	30
POA2852	0	M	24
POA2852	1	F	1491
POA2852	1	M	1540
POA2864	0	F	5
POA2864	0	M	9
POA2864	1	F	370
POA2864	1	M	389
POA2865	0	F	5
POA2865	0	M	5
POA2865	1	F	368
POA2865	1	M	381
POA2866	0	F	38
POA2866	0	M	21
POA2866	1	F	1435
POA2866	1	M	1370
POA2867	0	F	5
POA2867	0	M	3
POA2867	1	F	254
POA2867	1	M	297
POA2868	0	F	4
POA2868	1	F	304
POA2868	1	M	292
POA2869	0	F	18
POA2869	0	M	15
POA2869	1	F	618
POA2869	1	M	636
POA2870	0	F	177
POA2870	0	M	179
POA2870	1	F	5497
POA2870	1	M	5181
POA2871	0	F	102
POA2871	0	M	93
POA2871	1	F	4151
POA2871	1	M	4161
POA2873	0	F	3
POA2873	1	F	224
POA2873	1	M	238
POA2874	1	F	178
POA2874	1	M	207
POA2875	0	F	17
POA2875	0	M	15
POA2875	1	F	403
POA2875	1	M	451
POA2876	1	F	153
POA2876	1	M	206
POA2877	0	F	42
POA2877	0	M	44
POA2877	1	F	1734
POA2877	1	M	1689
POA2878	0	M	3
POA2878	1	F	111
POA2878	1	M	136
POA2879	0	F	3
POA2879	0	M	4
POA2879	1	F	232
POA2879	1	M	296
POA2880	0	F	237
POA2880	0	M	217
POA2880	1	F	8267
POA2880	1	M	7930
POA2898	0	F	6
POA2898	0	M	10
POA2898	1	F	161
POA2898	1	M	154
POA2899	0	F	449
POA2899	0	M	401
POA2899	1	F	423
POA2899	1	M	367
POA2900	0	F	279
POA2900	0	M	274
POA2900	1	F	648
POA2900	1	M	612
POA2902	0	F	961
POA2902	0	M	827
POA2902	1	F	6260
POA2902	1	M	6136
POA2903	0	F	718
POA2903	0	M	651
POA2903	1	F	3733
POA2903	1	M	3713
POA2904	0	F	1045
POA2904	0	M	886
POA2904	1	F	5250
POA2904	1	M	5050
POA2905	0	F	2103
POA2905	0	M	1961
POA2905	1	F	11830
POA2905	1	M	11507
POA2906	0	F	1274
POA2906	0	M	1104
POA2906	1	F	7471
POA2906	1	M	7052
POA2911	0	F	870
POA2911	0	M	871
POA2911	1	F	1280
POA2911	1	M	1258
POA2912	0	F	1303
POA2912	0	M	1263
POA2912	1	F	1621
POA2912	1	M	1595
POA2913	0	F	5356
POA2913	0	M	5196
POA2913	1	F	11552
POA2913	1	M	11323
POA2914	0	F	4512
POA2914	0	M	4278
POA2914	1	F	7754
POA2914	1	M	7720
POA3000	0	F	13714
POA3000	0	M	11524
POA3000	1	F	3675
POA3000	1	M	4646
POA3002	0	F	374
POA3002	0	M	325
POA3002	1	F	1933
POA3002	1	M	1775
POA3003	0	F	1092
POA3003	0	M	1074
POA3003	1	F	1177
POA3003	1	M	1323
POA3004	0	F	1552
POA3004	0	M	1325
POA3004	1	F	2634
POA3004	1	M	2640
POA3005	0	F	91
POA3005	0	M	89
POA3005	1	F	106
POA3005	1	M	102
POA3006	0	F	4589
POA3006	0	M	4040
POA3006	1	F	3593
POA3006	1	M	4162
POA3008	0	F	2858
POA3008	0	M	2752
POA3008	1	F	1589
POA3008	1	M	1969
POA3010	0	F	165
POA3010	0	M	151
POA3010	1	F	670
POA3010	1	M	539
POA3011	0	F	4160
POA3011	0	M	4533
POA3011	1	F	5328
POA3011	1	M	5537
POA3012	0	F	5453
POA3012	0	M	5521
POA3012	1	F	6706
POA3012	1	M	6846
POA3013	0	F	1734
POA3013	0	M	1518
POA3013	1	F	5558
POA3013	1	M	5318
POA3015	0	F	1744
POA3015	0	M	1590
POA3015	1	F	6799
POA3015	1	M	6580
POA3016	0	F	1237
POA3016	0	M	1034
POA3016	1	F	6252
POA3016	1	M	6222
POA3018	0	F	1393
POA3018	0	M	1199
POA3018	1	F	4808
POA3018	1	M	4557
POA3019	0	F	3187
POA3019	0	M	3168
POA3019	1	F	1065
POA3019	1	M	1194
POA3020	0	F	14227
POA3020	0	M	14405
POA3020	1	F	6462
POA3020	1	M	6866
POA3021	0	F	18241
POA3021	0	M	17991
POA3021	1	F	6895
POA3021	1	M	7279
POA3022	0	F	843
POA3022	0	M	831
POA3022	1	F	594
POA3022	1	M	631
POA3023	0	F	17226
POA3023	0	M	16347
POA3023	1	F	12819
POA3023	1	M	12995
POA3024	0	F	3534
POA3024	0	M	3423
POA3024	1	F	7881
POA3024	1	M	7642
POA3025	0	F	3054
POA3025	0	M	2815
POA3025	1	F	2740
POA3025	1	M	2710
POA3026	0	F	3
POA3026	0	M	3
POA3026	1	F	14
POA3026	1	M	37
POA3027	0	F	2020
POA3027	0	M	2005
POA3027	1	F	1105
POA3027	1	M	1193
POA3028	0	F	5636
POA3028	0	M	5370
POA3028	1	F	8263
POA3028	1	M	8309
POA3029	0	F	22255
POA3029	0	M	22271
POA3029	1	F	21621
POA3029	1	M	21763
POA3030	0	F	19729
POA3030	0	M	18824
POA3030	1	F	28133
POA3030	1	M	28413
POA3031	0	F	3159
POA3031	0	M	2617
POA3031	1	F	5693
POA3031	1	M	5452
POA3032	0	F	5809
POA3032	0	M	5294
POA3032	1	F	8087
POA3032	1	M	8193
POA3033	0	F	2696
POA3033	0	M	2424
POA3033	1	F	4412
POA3033	1	M	4261
POA3034	0	F	3127
POA3034	0	M	2782
POA3034	1	F	2561
POA3034	1	M	2583
POA3036	0	F	719
POA3036	0	M	665
POA3036	1	F	2156
POA3036	1	M	2138
POA3037	0	F	11958
POA3037	0	M	11191
POA3037	1	F	12866
POA3037	1	M	12797
POA3038	0	F	6062
POA3038	0	M	5829
POA3038	1	F	7078
POA3038	1	M	7195
POA3039	0	F	1906
POA3039	0	M	1684
POA3039	1	F	5094
POA3039	1	M	4830
POA3040	0	F	3182
POA3040	0	M	2790
POA3040	1	F	9607
POA3040	1	M	8961
POA3041	0	F	1360
POA3041	0	M	1240
POA3041	1	F	4621
POA3041	1	M	4565
POA3042	0	F	2335
POA3042	0	M	1973
POA3042	1	F	5418
POA3042	1	M	5282
POA3043	0	F	3061
POA3043	0	M	2845
POA3043	1	F	5435
POA3043	1	M	5365
POA3044	0	F	4674
POA3044	0	M	4384
POA3044	1	F	8433
POA3044	1	M	8030
POA3045	0	M	3
POA3045	1	F	12
POA3045	1	M	19
POA3046	0	F	8060
POA3046	0	M	8131
POA3046	1	F	8002
POA3046	1	M	7741
POA3047	0	F	6229
POA3047	0	M	6571
POA3047	1	F	2941
POA3047	1	M	3032
POA3048	0	F	6142
POA3048	0	M	5950
POA3048	1	F	2361
POA3048	1	M	2364
POA3049	0	F	1380
POA3049	0	M	1215
POA3049	1	F	3141
POA3049	1	M	3068
POA3050	0	F	14
POA3050	0	M	14
POA3050	1	F	19
POA3050	1	M	13
POA3051	0	F	3391
POA3051	0	M	2869
POA3051	1	F	3472
POA3051	1	M	3441
POA3052	0	F	966
POA3052	0	M	893
POA3052	1	F	1597
POA3052	1	M	1478
POA3053	0	F	6008
POA3053	0	M	4592
POA3053	1	F	3148
POA3053	1	M	3111
POA3054	0	F	819
POA3054	0	M	676
POA3054	1	F	3372
POA3054	1	M	3046
POA3055	0	F	2394
POA3055	0	M	2142
POA3055	1	F	4541
POA3055	1	M	4247
POA3056	0	F	3575
POA3056	0	M	3304
POA3056	1	F	8215
POA3056	1	M	7885
POA3057	0	F	1616
POA3057	0	M	1439
POA3057	1	F	4069
POA3057	1	M	3651
POA3058	0	F	6546
POA3058	0	M	6088
POA3058	1	F	9929
POA3058	1	M	9475
POA3059	0	F	3436
POA3059	0	M	3324
POA3059	1	F	3989
POA3059	1	M	4182
POA3060	0	F	4395
POA3060	0	M	4482
POA3060	1	F	2113
POA3060	1	M	2241
POA3061	0	F	1937
POA3061	0	M	1904
POA3061	1	F	404
POA3061	1	M	517
POA3063	0	F	52
POA3063	0	M	50
POA3063	1	F	231
POA3063	1	M	214
POA3064	0	F	20970
POA3064	0	M	20908
POA3064	1	F	14986
POA3064	1	M	14886
POA3065	0	F	1466
POA3065	0	M	1213
POA3065	1	F	3176
POA3065	1	M	3195
POA3066	0	F	1223
POA3066	0	M	1071
POA3066	1	F	2517
POA3066	1	M	2622
POA3067	0	F	1136
POA3067	0	M	1008
POA3067	1	F	2595
POA3067	1	M	2732
POA3068	0	F	1686
POA3068	0	M	1317
POA3068	1	F	7478
POA3068	1	M	6774
POA3070	0	F	2937
POA3070	0	M	2488
POA3070	1	F	9329
POA3070	1	M	8306
POA3071	0	F	2953
POA3071	0	M	2606
POA3071	1	F	6226
POA3071	1	M	5643
POA3072	0	F	6578
POA3072	0	M	6262
POA3072	1	F	9051
POA3072	1	M	8667
POA3073	0	F	11764
POA3073	0	M	11409
POA3073	1	F	12141
POA3073	1	M	11596
POA3074	0	F	7078
POA3074	0	M	6964
POA3074	1	F	2691
POA3074	1	M	2776
POA3075	0	F	7448
POA3075	0	M	7293
POA3075	1	F	3243
POA3075	1	M	3351
POA3076	0	F	8262
POA3076	0	M	8072
POA3076	1	F	7213
POA3076	1	M	7204
POA3078	0	F	1223
POA3078	0	M	1095
POA3078	1	F	4462
POA3078	1	M	4181
POA3079	0	F	2057
POA3079	0	M	1747
POA3079	1	F	5937
POA3079	1	M	5534
POA3081	0	F	2341
POA3081	0	M	2210
POA3081	1	F	3908
POA3081	1	M	3731
POA3082	0	F	6494
POA3082	0	M	6205
POA3082	1	F	7951
POA3082	1	M	7804
POA3083	0	F	7359
POA3083	0	M	7284
POA3083	1	F	7624
POA3083	1	M	7623
POA3084	0	F	3296
POA3084	0	M	2868
POA3084	1	F	9301
POA3084	1	M	8963
POA3085	0	F	1561
POA3085	0	M	1406
POA3085	1	F	5159
POA3085	1	M	5116
POA3086	0	F	89
POA3086	0	M	116
POA3086	1	F	395
POA3086	1	M	213
POA3087	0	F	913
POA3087	0	M	779
POA3087	1	F	3507
POA3087	1	M	3491
POA3088	0	F	2164
POA3088	0	M	1863
POA3088	1	F	11260
POA3088	1	M	10680
POA3089	0	F	501
POA3089	0	M	431
POA3089	1	F	5232
POA3089	1	M	5193
POA3090	0	F	145
POA3090	0	M	146
POA3090	1	F	983
POA3090	1	M	1002
POA3091	0	F	82
POA3091	0	M	73
POA3091	1	F	629
POA3091	1	M	706
POA3093	0	F	264
POA3093	0	M	220
POA3093	1	F	1691
POA3093	1	M	1589
POA3094	0	F	423
POA3094	0	M	352
POA3094	1	F	4034
POA3094	1	M	3853
POA3095	0	F	1429
POA3095	0	M	1276
POA3095	1	F	12303
POA3095	1	M	11796
POA3096	0	F	54
POA3096	0	M	53
POA3096	1	F	913
POA3096	1	M	861
POA3097	0	F	40
POA3097	0	M	36
POA3097	1	F	632
POA3097	1	M	652
POA3099	0	F	93
POA3099	0	M	80
POA3099	1	F	2255
POA3099	1	M	2220
POA3101	0	F	3489
POA3101	0	M	2819
POA3101	1	F	8630
POA3101	1	M	8202
POA3102	0	F	927
POA3102	0	M	875
POA3102	1	F	2271
POA3102	1	M	2235
POA3103	0	F	3216
POA3103	0	M	2666
POA3103	1	F	4664
POA3103	1	M	4204
POA3104	0	F	4609
POA3104	0	M	4094
POA3104	1	F	5504
POA3104	1	M	5464
POA3105	0	F	2807
POA3105	0	M	2510
POA3105	1	F	2486
POA3105	1	M	2577
POA3106	0	F	3718
POA3106	0	M	3259
POA3106	1	F	4585
POA3106	1	M	4440
POA3107	0	F	3095
POA3107	0	M	2713
POA3107	1	F	3732
POA3107	1	M	3507
POA3108	0	F	6054
POA3108	0	M	5423
POA3108	1	F	4267
POA3108	1	M	4174
POA3109	0	F	7721
POA3109	0	M	7056
POA3109	1	F	6447
POA3109	1	M	6172
POA3111	0	F	1985
POA3111	0	M	1692
POA3111	1	F	4178
POA3111	1	M	3965
POA3113	0	F	472
POA3113	0	M	427
POA3113	1	F	3552
POA3113	1	M	3617
POA3114	0	F	199
POA3114	0	M	171
POA3114	1	F	1589
POA3114	1	M	1764
POA3115	0	F	91
POA3115	0	M	72
POA3115	1	F	1712
POA3115	1	M	1777
POA3116	0	F	574
POA3116	0	M	525
POA3116	1	F	4227
POA3116	1	M	4198
POA3121	0	F	4145
POA3121	0	M	3415
POA3121	1	F	10241
POA3121	1	M	10266
POA3122	0	F	3014
POA3122	0	M	2856
POA3122	1	F	8243
POA3122	1	M	7840
POA3123	0	F	1874
POA3123	0	M	1710
POA3123	1	F	5232
POA3123	1	M	4754
POA3124	0	F	2840
POA3124	0	M	2344
POA3124	1	F	8494
POA3124	1	M	7534
POA3125	0	F	3628
POA3125	0	M	3283
POA3125	1	F	3920
POA3125	1	M	3479
POA3126	0	F	1017
POA3126	0	M	797
POA3126	1	F	3071
POA3126	1	M	2832
POA3127	0	F	2097
POA3127	0	M	1739
POA3127	1	F	7200
POA3127	1	M	6740
POA3128	0	F	4935
POA3128	0	M	4459
POA3128	1	F	4778
POA3128	1	M	4572
POA3129	0	F	3633
POA3129	0	M	3172
POA3129	1	F	5085
POA3129	1	M	4913
POA3130	0	F	4973
POA3130	0	M	4393
POA3130	1	F	11001
POA3130	1	M	10527
POA3131	0	F	4227
POA3131	0	M	3900
POA3131	1	F	6936
POA3131	1	M	6457
POA3132	0	F	2447
POA3132	0	M	2162
POA3132	1	F	5574
POA3132	1	M	5353
POA3133	0	F	4179
POA3133	0	M	3800
POA3133	1	F	6953
POA3133	1	M	6609
POA3134	0	F	3648
POA3134	0	M	3312
POA3134	1	F	12478
POA3134	1	M	12187
POA3135	0	F	1848
POA3135	0	M	1734
POA3135	1	F	7987
POA3135	1	M	7622
POA3136	0	F	3305
POA3136	0	M	2978
POA3136	1	F	18874
POA3136	1	M	17219
POA3137	0	F	682
POA3137	0	M	569
POA3137	1	F	6128
POA3137	1	M	5807
POA3138	0	F	1446
POA3138	0	M	1399
POA3138	1	F	9204
POA3138	1	M	9009
POA3139	0	F	298
POA3139	0	M	280
POA3139	1	F	6257
POA3139	1	M	6271
POA3140	0	F	658
POA3140	0	M	562
POA3140	1	F	7586
POA3140	1	M	7029
POA3141	0	F	3599
POA3141	0	M	2971
POA3141	1	F	8329
POA3141	1	M	7722
POA3142	0	F	1399
POA3142	0	M	1066
POA3142	1	F	5060
POA3142	1	M	4447
POA3143	0	F	966
POA3143	0	M	808
POA3143	1	F	3622
POA3143	1	M	3031
POA3144	0	F	945
POA3144	0	M	776
POA3144	1	F	4475
POA3144	1	M	4111
POA3145	0	F	3642
POA3145	0	M	3029
POA3145	1	F	7961
POA3145	1	M	7715
POA3146	0	F	2846
POA3146	0	M	2474
POA3146	1	F	9681
POA3146	1	M	9238
POA3147	0	F	2206
POA3147	0	M	1909
POA3147	1	F	4898
POA3147	1	M	4840
POA3148	0	F	2255
POA3148	0	M	2081
POA3148	1	F	1845
POA3148	1	M	1926
POA3149	0	F	7737
POA3149	0	M	7047
POA3149	1	F	8762
POA3149	1	M	8686
POA3150	0	F	16219
POA3150	0	M	14998
POA3150	1	F	13464
POA3150	1	M	13373
POA3151	0	F	2791
POA3151	0	M	2593
POA3151	1	F	2265
POA3151	1	M	2299
POA3152	0	F	6511
POA3152	0	M	5758
POA3152	1	F	10149
POA3152	1	M	9675
POA3153	0	F	2395
POA3153	0	M	2196
POA3153	1	F	7513
POA3153	1	M	7289
POA3154	0	F	185
POA3154	0	M	152
POA3154	1	F	1931
POA3154	1	M	1897
POA3155	0	F	1945
POA3155	0	M	1733
POA3155	1	F	8894
POA3155	1	M	8525
POA3156	0	F	3057
POA3156	0	M	2724
POA3156	1	F	15218
POA3156	1	M	14981
POA3158	0	F	212
POA3158	0	M	177
POA3158	1	F	2991
POA3158	1	M	3025
POA3159	0	F	86
POA3159	0	M	81
POA3159	1	F	1158
POA3159	1	M	1142
POA3160	0	F	281
POA3160	0	M	243
POA3160	1	F	4055
POA3160	1	M	4066
POA3161	0	F	1965
POA3161	0	M	1868
POA3161	1	F	5438
POA3161	1	M	5063
POA3162	0	F	2682
POA3162	0	M	2290
POA3162	1	F	5956
POA3162	1	M	5681
POA3163	0	F	6793
POA3163	0	M	6205
POA3163	1	F	9102
POA3163	1	M	8762
POA3165	0	F	4603
POA3165	0	M	4208
POA3165	1	F	8994
POA3165	1	M	8713
POA3166	0	F	5667
POA3166	0	M	5217
POA3166	1	F	5879
POA3166	1	M	5837
POA3167	0	F	2188
POA3167	0	M	2028
POA3167	1	F	2281
POA3167	1	M	2347
POA3168	0	F	7057
POA3168	0	M	6994
POA3168	1	F	2426
POA3168	1	M	2627
POA3169	0	F	6493
POA3169	0	M	6403
POA3169	1	F	2987
POA3169	1	M	3304
POA3170	0	F	4826
POA3170	0	M	4554
POA3170	1	F	4459
POA3170	1	M	4608
POA3171	0	F	8193
POA3171	0	M	8418
POA3171	1	F	1756
POA3171	1	M	2062
POA3172	0	F	5795
POA3172	0	M	5433
POA3172	1	F	5412
POA3172	1	M	5499
POA3173	0	F	7920
POA3173	0	M	7362
POA3173	1	F	4686
POA3173	1	M	4924
POA3174	0	F	11904
POA3174	0	M	11732
POA3174	1	F	6164
POA3174	1	M	6528
POA3175	0	F	15616
POA3175	0	M	17634
POA3175	1	F	7941
POA3175	1	M	8302
POA3177	0	F	2853
POA3177	0	M	3313
POA3177	1	F	2142
POA3177	1	M	2191
POA3178	0	F	5163
POA3178	0	M	4805
POA3178	1	F	11480
POA3178	1	M	11290
POA3179	0	F	995
POA3179	0	M	909
POA3179	1	F	1910
POA3179	1	M	1978
POA3180	0	F	1043
POA3180	0	M	982
POA3180	1	F	2606
POA3180	1	M	2565
POA3181	0	F	2480
POA3181	0	M	2079
POA3181	1	F	6959
POA3181	1	M	6718
POA3182	0	F	2250
POA3182	0	M	2239
POA3182	1	F	7726
POA3182	1	M	7936
POA3183	0	F	2068
POA3183	0	M	2053
POA3183	1	F	6573
POA3183	1	M	6350
POA3184	0	F	1230
POA3184	0	M	1000
POA3184	1	F	6281
POA3184	1	M	5624
POA3185	0	F	1526
POA3185	0	M	1334
POA3185	1	F	4890
POA3185	1	M	4438
POA3186	0	F	1973
POA3186	0	M	1575
POA3186	1	F	9678
POA3186	1	M	8677
POA3187	0	F	1685
POA3187	0	M	1449
POA3187	1	F	6301
POA3187	1	M	5796
POA3188	0	F	1489
POA3188	0	M	1211
POA3188	1	F	7342
POA3188	1	M	7024
POA3189	0	F	930
POA3189	0	M	819
POA3189	1	F	1879
POA3189	1	M	1891
POA3190	0	F	1195
POA3190	0	M	1004
POA3190	1	F	4061
POA3190	1	M	3642
POA3191	0	F	649
POA3191	0	M	507
POA3191	1	F	4474
POA3191	1	M	4094
POA3192	0	F	2797
POA3192	0	M	2375
POA3192	1	F	8347
POA3192	1	M	7797
POA3193	0	F	1084
POA3193	0	M	910
POA3193	1	F	8584
POA3193	1	M	8012
POA3194	0	F	1381
POA3194	0	M	1194
POA3194	1	F	5046
POA3194	1	M	4721
POA3195	0	F	3335
POA3195	0	M	3051
POA3195	1	F	14262
POA3195	1	M	13651
POA3196	0	F	1886
POA3196	0	M	1640
POA3196	1	F	10483
POA3196	1	M	9670
POA3197	0	F	915
POA3197	0	M	782
POA3197	1	F	4740
POA3197	1	M	4440
POA3198	0	F	897
POA3198	0	M	734
POA3198	1	F	6843
POA3198	1	M	6745
POA3199	0	F	3225
POA3199	0	M	2825
POA3199	1	F	23081
POA3199	1	M	21679
POA3200	0	F	347
POA3200	0	M	320
POA3200	1	F	2246
POA3200	1	M	2223
POA3201	0	F	1815
POA3201	0	M	1655
POA3201	1	F	8049
POA3201	1	M	7884
POA3202	0	F	455
POA3202	0	M	434
POA3202	1	F	892
POA3202	1	M	941
POA3204	0	F	5000
POA3204	0	M	4536
POA3204	1	F	10120
POA3204	1	M	9723
POA3205	0	F	1476
POA3205	0	M	1162
POA3205	1	F	3622
POA3205	1	M	3628
POA3206	0	F	962
POA3206	0	M	871
POA3206	1	F	3974
POA3206	1	M	3846
POA3207	0	F	1695
POA3207	0	M	1405
POA3207	1	F	6013
POA3207	1	M	5669
POA3211	0	F	54
POA3211	0	M	61
POA3211	1	F	524
POA3211	1	M	544
POA3212	0	F	701
POA3212	0	M	668
POA3212	1	F	6930
POA3212	1	M	6684
POA3213	0	F	350
POA3213	0	M	334
POA3213	1	F	1575
POA3213	1	M	1563
POA3214	0	F	2320
POA3214	0	M	2236
POA3214	1	F	8992
POA3214	1	M	8489
POA3215	0	F	2587
POA3215	0	M	2261
POA3215	1	F	7399
POA3215	1	M	6919
POA3216	0	F	2741
POA3216	0	M	2847
POA3216	1	F	24977
POA3216	1	M	23068
POA3217	0	F	243
POA3217	0	M	229
POA3217	1	F	2823
POA3217	1	M	2843
POA3218	0	F	732
POA3218	0	M	713
POA3218	1	F	5925
POA3218	1	M	5321
POA3219	0	F	789
POA3219	0	M	704
POA3219	1	F	8908
POA3219	1	M	8037
POA3220	0	F	953
POA3220	0	M	917
POA3220	1	F	6983
POA3220	1	M	6463
POA3221	0	F	7
POA3221	0	M	7
POA3221	1	F	329
POA3221	1	M	341
POA3222	0	F	303
POA3222	0	M	274
POA3222	1	F	7059
POA3222	1	M	6527
POA3223	0	F	229
POA3223	0	M	239
POA3223	1	F	3269
POA3223	1	M	3084
POA3224	0	F	447
POA3224	0	M	385
POA3224	1	F	6521
POA3224	1	M	6155
POA3225	0	F	79
POA3225	0	M	59
POA3225	1	F	1944
POA3225	1	M	1689
POA3226	0	F	273
POA3226	0	M	205
POA3226	1	F	6780
POA3226	1	M	6297
POA3227	0	F	72
POA3227	0	M	45
POA3227	1	F	2220
POA3227	1	M	2162
POA3228	0	F	431
POA3228	0	M	383
POA3228	1	F	8276
POA3228	1	M	8011
POA3230	0	F	36
POA3230	0	M	30
POA3230	1	F	1181
POA3230	1	M	1162
POA3231	0	F	36
POA3231	0	M	21
POA3231	1	F	548
POA3231	1	M	558
POA3232	0	F	38
POA3232	0	M	62
POA3232	1	F	462
POA3232	1	M	421
POA3233	0	F	89
POA3233	0	M	68
POA3233	1	F	839
POA3233	1	M	831
POA3234	0	F	5
POA3234	1	F	76
POA3234	1	M	84
POA3235	0	F	4
POA3235	1	F	163
POA3235	1	M	177
POA3236	0	F	4
POA3236	0	M	4
POA3236	1	F	106
POA3236	1	M	85
POA3237	0	F	12
POA3237	0	M	7
POA3237	1	F	80
POA3237	1	M	106
POA3238	0	F	4
POA3238	1	F	83
POA3238	1	M	97
POA3239	0	F	4
POA3239	0	M	9
POA3239	1	F	190
POA3239	1	M	192
POA3240	0	F	22
POA3240	0	M	25
POA3240	1	F	917
POA3240	1	M	961
POA3241	0	F	29
POA3241	0	M	26
POA3241	1	F	1161
POA3241	1	M	1147
POA3242	0	F	9
POA3242	0	M	8
POA3242	1	F	358
POA3242	1	M	386
POA3243	0	F	6
POA3243	1	F	150
POA3243	1	M	185
POA3249	0	F	35
POA3249	0	M	27
POA3249	1	F	1425
POA3249	1	M	1508
POA3250	0	F	248
POA3250	0	M	326
POA3250	1	F	5604
POA3250	1	M	5286
POA3251	0	F	3
POA3251	0	M	8
POA3251	1	F	217
POA3251	1	M	249
POA3254	0	F	3
POA3254	1	F	145
POA3254	1	M	150
POA3260	0	F	29
POA3260	0	M	20
POA3260	1	F	2200
POA3260	1	M	2175
POA3264	0	F	14
POA3264	0	M	11
POA3264	1	F	1047
POA3264	1	M	1021
POA3265	0	F	19
POA3265	0	M	27
POA3265	1	F	1158
POA3265	1	M	1228
POA3266	0	F	31
POA3266	0	M	27
POA3266	1	F	1388
POA3266	1	M	1424
POA3267	1	F	113
POA3267	1	M	109
POA3268	0	F	31
POA3268	0	M	36
POA3268	1	F	1154
POA3268	1	M	1189
POA3269	0	F	12
POA3269	0	M	8
POA3269	1	F	287
POA3269	1	M	310
POA3270	0	M	5
POA3270	1	F	111
POA3270	1	M	110
POA3271	1	F	86
POA3271	1	M	96
POA3272	0	F	14
POA3272	0	M	8
POA3272	1	F	709
POA3272	1	M	718
POA3273	1	F	58
POA3273	1	M	63
POA3274	1	F	114
POA3274	1	M	113
POA3275	0	M	3
POA3275	1	F	199
POA3275	1	M	206
POA3276	0	F	6
POA3276	0	M	3
POA3276	1	F	216
POA3276	1	M	230
POA3277	0	F	15
POA3277	0	M	8
POA3277	1	F	844
POA3277	1	M	888
POA3278	1	F	130
POA3278	1	M	144
POA3279	0	F	3
POA3279	0	M	3
POA3279	1	F	131
POA3279	1	M	122
POA3280	0	F	723
POA3280	0	M	725
POA3280	1	F	14604
POA3280	1	M	13304
POA3281	0	F	16
POA3281	0	M	5
POA3281	1	F	755
POA3281	1	M	825
POA3282	0	F	36
POA3282	0	M	32
POA3282	1	F	1047
POA3282	1	M	1074
POA3283	0	F	8
POA3283	0	M	9
POA3283	1	F	602
POA3283	1	M	626
POA3284	0	F	40
POA3284	0	M	37
POA3284	1	F	1628
POA3284	1	M	1457
POA3285	0	F	15
POA3285	0	M	16
