POA_CODE_2016	MaxSchoolingCompleted	Sex	persons
POA5719	Year 8	M	4
POA5719	Year 10	M	8
POA5719	Year 11	F	3
POA5719	Year 11	M	3
POA5719	Year 12	F	12
POA5719	Year 12	M	10
POA5720	Year 8	M	6
POA5720	Year 9	M	11
POA5720	Year 10	F	10
POA5720	Year 10	M	19
POA5720	Year 11	F	18
POA5720	Year 11	M	25
POA5720	Year 12	F	29
POA5720	Year 12	M	29
POA5722	Year 8	F	7
POA5722	Year 8	M	18
POA5722	Year 9	F	11
POA5722	Year 9	M	15
POA5722	Year 10	F	20
POA5722	Year 10	M	29
POA5722	Year 11	F	24
POA5722	Year 11	M	24
POA5722	Year 12	F	43
POA5722	Year 12	M	47
POA5723	Did not go to school	F	9
POA5723	Did not go to school	M	9
POA5723	Year 8	F	39
POA5723	Year 8	M	82
POA5723	Year 9	F	28
POA5723	Year 9	M	59
POA5723	Year 10	F	104
POA5723	Year 10	M	193
POA5723	Year 11	F	103
POA5723	Year 11	M	160
POA5723	Year 12	F	263
POA5723	Year 12	M	329
POA5724	Did not go to school	F	11
POA5724	Did not go to school	M	20
POA5724	Year 8	F	8
POA5724	Year 8	M	20
POA5724	Year 9	F	16
POA5724	Year 9	M	22
POA5724	Year 10	F	33
POA5724	Year 10	M	26
POA5724	Year 11	F	25
POA5724	Year 11	M	21
POA5724	Year 12	F	34
POA5724	Year 12	M	33
POA5725	Did not go to school	M	3
POA5725	Year 8	F	19
POA5725	Year 8	M	17
POA5725	Year 9	F	45
POA5725	Year 9	M	57
POA5725	Year 10	F	171
POA5725	Year 10	M	337
POA5725	Year 11	F	192
POA5725	Year 11	M	431
POA5725	Year 12	F	634
POA5725	Year 12	M	652
POA5730	Year 8	F	4
POA5730	Year 8	M	3
POA5730	Year 9	F	3
POA5730	Year 9	M	3
POA5730	Year 10	F	10
POA5730	Year 10	M	9
POA5730	Year 11	F	3
POA5730	Year 11	M	8
POA5730	Year 12	F	18
POA5730	Year 12	M	9
POA5731	Year 8	F	7
POA5731	Year 8	M	10
POA5731	Year 9	M	8
POA5731	Year 10	F	15
POA5731	Year 10	M	43
POA5731	Year 11	F	31
POA5731	Year 11	M	75
POA5731	Year 12	F	47
POA5731	Year 12	M	86
POA5732	Did not go to school	M	3
POA5732	Year 8	F	3
POA5732	Year 8	M	12
POA5732	Year 9	F	7
POA5732	Year 9	M	6
POA5732	Year 10	F	9
POA5732	Year 10	M	26
POA5732	Year 11	F	14
POA5732	Year 11	M	14
POA5732	Year 12	F	26
POA5732	Year 12	M	35
POA5733	Year 8	F	3
POA5733	Year 8	M	9
POA5733	Year 9	M	16
POA5733	Year 10	F	8
POA5733	Year 10	M	19
POA5733	Year 11	F	20
POA5733	Year 11	M	15
POA5733	Year 12	F	27
POA5733	Year 12	M	41
POA5734	Did not go to school	M	3
POA5734	Year 8	F	8
POA5734	Year 8	M	9
POA5734	Year 9	F	3
POA5734	Year 9	M	11
POA5734	Year 10	F	5
POA5734	Year 10	M	13
POA5734	Year 11	F	9
POA5734	Year 11	M	11
POA5734	Year 12	F	17
POA5734	Year 12	M	9
POA6000	Did not go to school	F	39
POA6000	Did not go to school	M	33
POA6000	Year 8	F	99
POA6000	Year 8	M	72
POA6000	Year 9	F	75
POA6000	Year 9	M	83
POA6000	Year 10	F	299
POA6000	Year 10	M	408
POA6000	Year 11	F	241
POA6000	Year 11	M	325
POA6000	Year 12	F	3392
POA6000	Year 12	M	3781
POA6003	Did not go to school	F	9
POA6003	Did not go to school	M	7
POA6003	Year 8	F	26
POA6003	Year 8	M	22
POA6003	Year 9	F	23
POA6003	Year 9	M	24
POA6003	Year 10	F	91
POA6003	Year 10	M	143
POA6003	Year 11	F	60
POA6003	Year 11	M	93
POA6003	Year 12	F	1056
POA6003	Year 12	M	1073
POA6004	Did not go to school	F	21
POA6004	Did not go to school	M	13
POA6004	Year 8	F	48
POA6004	Year 8	M	55
POA6004	Year 9	F	57
POA6004	Year 9	M	89
POA6004	Year 10	F	369
POA6004	Year 10	M	416
POA6004	Year 11	F	212
POA6004	Year 11	M	273
POA6004	Year 12	F	3285
POA6004	Year 12	M	3561
POA6005	Did not go to school	F	16
POA6005	Did not go to school	M	18
POA6005	Year 8	F	42
POA6005	Year 8	M	31
POA6005	Year 9	F	32
POA6005	Year 9	M	43
POA6005	Year 10	F	183
POA6005	Year 10	M	174
POA6005	Year 11	F	100
POA6005	Year 11	M	157
POA6005	Year 12	F	1759
POA6005	Year 12	M	1902
POA6006	Did not go to school	F	38
POA6006	Did not go to school	M	27
POA6006	Year 8	F	239
POA6006	Year 8	M	127
POA6006	Year 9	F	96
POA6006	Year 9	M	91
POA6006	Year 10	F	383
POA6006	Year 10	M	409
POA6006	Year 11	F	203
POA6006	Year 11	M	199
POA6006	Year 12	F	2464
POA6006	Year 12	M	2421
POA6007	Did not go to school	F	18
POA6007	Did not go to school	M	6
POA6007	Year 8	F	84
POA6007	Year 8	M	46
POA6007	Year 9	F	52
POA6007	Year 9	M	35
POA6007	Year 10	F	289
POA6007	Year 10	M	225
POA6007	Year 11	F	172
POA6007	Year 11	M	160
POA6007	Year 12	F	2273
POA6007	Year 12	M	2198
POA6008	Did not go to school	F	15
POA6008	Did not go to school	M	8
POA6008	Year 8	F	96
POA6008	Year 8	M	88
POA6008	Year 9	F	120
POA6008	Year 9	M	109
POA6008	Year 10	F	613
POA6008	Year 10	M	482
POA6008	Year 11	F	356
POA6008	Year 11	M	325
POA6008	Year 12	F	4775
POA6008	Year 12	M	4543
POA6009	Did not go to school	F	14
POA6009	Did not go to school	M	9
POA6009	Year 8	F	87
POA6009	Year 8	M	63
POA6009	Year 9	F	150
POA6009	Year 9	M	155
POA6009	Year 10	F	586
POA6009	Year 10	M	401
POA6009	Year 11	F	326
POA6009	Year 11	M	268
POA6009	Year 12	F	6263
POA6009	Year 12	M	6302
POA6010	Did not go to school	F	12
POA6010	Did not go to school	M	11
POA6010	Year 8	F	73
POA6010	Year 8	M	57
POA6010	Year 9	F	208
POA6010	Year 9	M	211
POA6010	Year 10	F	801
POA6010	Year 10	M	604
POA6010	Year 11	F	407
POA6010	Year 11	M	393
POA6010	Year 12	F	5173
POA6010	Year 12	M	4768
POA6011	Year 8	F	46
POA6011	Year 8	M	39
POA6011	Year 9	F	131
POA6011	Year 9	M	82
POA6011	Year 10	F	339
POA6011	Year 10	M	257
POA6011	Year 11	F	237
POA6011	Year 11	M	161
POA6011	Year 12	F	2838
POA6011	Year 12	M	2691
POA6012	Did not go to school	F	16
POA6012	Did not go to school	M	10
POA6012	Year 8	F	43
POA6012	Year 8	M	42
POA6012	Year 9	F	124
POA6012	Year 9	M	99
POA6012	Year 10	F	379
POA6012	Year 10	M	330
POA6012	Year 11	F	250
POA6012	Year 11	M	197
POA6012	Year 12	F	2683
POA6012	Year 12	M	2362
POA6014	Did not go to school	F	25
POA6014	Did not go to school	M	15
POA6014	Year 8	F	162
POA6014	Year 8	M	93
POA6014	Year 9	F	238
POA6014	Year 9	M	214
POA6014	Year 10	F	956
POA6014	Year 10	M	733
POA6014	Year 11	F	471
POA6014	Year 11	M	418
POA6014	Year 12	F	6146
POA6014	Year 12	M	5813
POA6015	Did not go to school	F	4
POA6015	Year 8	F	49
POA6015	Year 8	M	37
POA6015	Year 9	F	109
POA6015	Year 9	M	102
POA6015	Year 10	F	366
POA6015	Year 10	M	246
POA6015	Year 11	F	167
POA6015	Year 11	M	139
POA6015	Year 12	F	1913
POA6015	Year 12	M	1869
POA6016	Did not go to school	F	38
POA6016	Did not go to school	M	15
POA6016	Year 8	F	154
POA6016	Year 8	M	101
POA6016	Year 9	F	103
POA6016	Year 9	M	90
POA6016	Year 10	F	465
POA6016	Year 10	M	458
POA6016	Year 11	F	219
POA6016	Year 11	M	229
POA6016	Year 12	F	2878
POA6016	Year 12	M	2629
POA6017	Did not go to school	F	18
POA6017	Did not go to school	M	19
POA6017	Year 8	F	80
POA6017	Year 8	M	55
POA6017	Year 9	F	48
POA6017	Year 9	M	56
POA6017	Year 10	F	242
POA6017	Year 10	M	233
POA6017	Year 11	F	109
POA6017	Year 11	M	134
POA6017	Year 12	F	1120
POA6017	Year 12	M	1172
POA6018	Did not go to school	F	49
POA6018	Did not go to school	M	29
POA6018	Year 8	F	426
POA6018	Year 8	M	330
POA6018	Year 9	F	619
POA6018	Year 9	M	505
POA6018	Year 10	F	2438
POA6018	Year 10	M	1979
POA6018	Year 11	F	1155
POA6018	Year 11	M	1135
POA6018	Year 12	F	10482
POA6018	Year 12	M	9347
POA6019	Did not go to school	F	19
POA6019	Did not go to school	M	10
POA6019	Year 8	F	162
POA6019	Year 8	M	102
POA6019	Year 9	F	269
POA6019	Year 9	M	245
POA6019	Year 10	F	1136
POA6019	Year 10	M	1121
POA6019	Year 11	F	653
POA6019	Year 11	M	772
POA6019	Year 12	F	6332
POA6019	Year 12	M	5991
POA6020	Did not go to school	F	16
POA6020	Did not go to school	M	9
POA6020	Year 8	F	146
POA6020	Year 8	M	150
POA6020	Year 9	F	299
POA6020	Year 9	M	281
POA6020	Year 10	F	1660
POA6020	Year 10	M	1411
POA6020	Year 11	F	681
POA6020	Year 11	M	751
POA6020	Year 12	F	5441
POA6020	Year 12	M	5138
POA6021	Did not go to school	F	160
POA6021	Did not go to school	M	122
POA6021	Year 8	F	666
POA6021	Year 8	M	538
POA6021	Year 9	F	320
POA6021	Year 9	M	320
POA6021	Year 10	F	1549
POA6021	Year 10	M	1375
POA6021	Year 11	F	631
POA6021	Year 11	M	638
POA6021	Year 12	F	4588
POA6021	Year 12	M	4472
POA6022	Did not go to school	F	12
POA6022	Did not go to school	M	9
POA6022	Year 8	F	61
POA6022	Year 8	M	57
POA6022	Year 9	F	77
POA6022	Year 9	M	86
POA6022	Year 10	F	423
POA6022	Year 10	M	457
POA6022	Year 11	F	199
POA6022	Year 11	M	196
POA6022	Year 12	F	1143
POA6022	Year 12	M	1106
POA6023	Did not go to school	F	9
POA6023	Did not go to school	M	11
POA6023	Year 8	F	133
POA6023	Year 8	M	90
POA6023	Year 9	F	224
POA6023	Year 9	M	205
POA6023	Year 10	F	1106
POA6023	Year 10	M	985
POA6023	Year 11	F	532
POA6023	Year 11	M	556
POA6023	Year 12	F	3884
POA6023	Year 12	M	3738
POA6024	Did not go to school	F	20
POA6024	Did not go to school	M	26
POA6024	Year 8	F	159
POA6024	Year 8	M	121
POA6024	Year 9	F	246
POA6024	Year 9	M	196
POA6024	Year 10	F	1163
POA6024	Year 10	M	1195
POA6024	Year 11	F	510
POA6024	Year 11	M	577
POA6024	Year 12	F	3051
POA6024	Year 12	M	2994
POA6025	Did not go to school	F	15
POA6025	Did not go to school	M	16
POA6025	Year 8	F	215
POA6025	Year 8	M	212
POA6025	Year 9	F	460
POA6025	Year 9	M	489
POA6025	Year 10	F	2382
POA6025	Year 10	M	2430
POA6025	Year 11	F	1155
POA6025	Year 11	M	1303
POA6025	Year 12	F	7406
POA6025	Year 12	M	6850
POA6026	Did not go to school	F	18
POA6026	Did not go to school	M	4
POA6026	Year 8	F	237
POA6026	Year 8	M	203
POA6026	Year 9	F	402
POA6026	Year 9	M	383
POA6026	Year 10	F	2008
POA6026	Year 10	M	1911
POA6026	Year 11	F	983
POA6026	Year 11	M	923
POA6026	Year 12	F	5292
POA6026	Year 12	M	4953
POA6027	Did not go to school	F	49
POA6027	Did not go to school	M	39
POA6027	Year 8	F	376
POA6027	Year 8	M	262
POA6027	Year 9	F	601
POA6027	Year 9	M	592
POA6027	Year 10	F	3324
POA6027	Year 10	M	3457
POA6027	Year 11	F	1756
POA6027	Year 11	M	1865
POA6027	Year 12	F	10198
POA6027	Year 12	M	9608
POA6028	Did not go to school	F	19
POA6028	Did not go to school	M	10
POA6028	Year 8	F	114
POA6028	Year 8	M	108
POA6028	Year 9	F	298
POA6028	Year 9	M	298
POA6028	Year 10	F	1622
POA6028	Year 10	M	1714
POA6028	Year 11	F	995
POA6028	Year 11	M	1035
POA6028	Year 12	F	5631
POA6028	Year 12	M	5165
POA6029	Year 8	F	25
POA6029	Year 8	M	22
POA6029	Year 9	F	52
POA6029	Year 9	M	43
POA6029	Year 10	F	177
POA6029	Year 10	M	141
POA6029	Year 11	F	101
POA6029	Year 11	M	78
POA6029	Year 12	F	747
POA6029	Year 12	M	778
POA6030	Did not go to school	F	79
POA6030	Did not go to school	M	60
POA6030	Year 8	F	364
POA6030	Year 8	M	287
POA6030	Year 9	F	681
POA6030	Year 9	M	676
POA6030	Year 10	F	3184
POA6030	Year 10	M	3376
POA6030	Year 11	F	1769
POA6030	Year 11	M	1777
POA6030	Year 12	F	8473
POA6030	Year 12	M	7574
POA6031	Did not go to school	F	38
POA6031	Did not go to school	M	28
POA6031	Year 8	F	94
POA6031	Year 8	M	83
POA6031	Year 9	F	209
POA6031	Year 9	M	226
POA6031	Year 10	F	1126
POA6031	Year 10	M	1184
POA6031	Year 11	F	780
POA6031	Year 11	M	750
POA6031	Year 12	F	3766
POA6031	Year 12	M	3281
POA6032	Year 8	F	4
POA6032	Year 8	M	6
POA6032	Year 9	F	7
POA6032	Year 9	M	3
POA6032	Year 10	F	10
POA6032	Year 10	M	18
POA6032	Year 11	F	6
POA6032	Year 11	M	13
POA6032	Year 12	F	46
POA6032	Year 12	M	39
POA6033	Did not go to school	F	3
POA6033	Did not go to school	M	3
POA6033	Year 8	F	4
POA6033	Year 8	M	10
POA6033	Year 9	F	11
POA6033	Year 9	M	17
POA6033	Year 10	F	41
POA6033	Year 10	M	67
POA6033	Year 11	F	12
POA6033	Year 11	M	15
POA6033	Year 12	F	69
POA6033	Year 12	M	65
POA6034	Year 8	F	3
POA6034	Year 8	M	10
POA6034	Year 9	F	18
POA6034	Year 9	M	19
POA6034	Year 10	F	110
POA6034	Year 10	M	131
POA6034	Year 11	F	89
POA6034	Year 11	M	71
POA6034	Year 12	F	366
POA6034	Year 12	M	312
POA6035	Did not go to school	F	11
POA6035	Did not go to school	M	13
POA6035	Year 8	F	50
POA6035	Year 8	M	61
POA6035	Year 9	F	131
POA6035	Year 9	M	168
POA6035	Year 10	F	765
POA6035	Year 10	M	830
POA6035	Year 11	F	434
POA6035	Year 11	M	412
POA6035	Year 12	F	1652
POA6035	Year 12	M	1316
POA6036	Did not go to school	F	25
POA6036	Did not go to school	M	9
POA6036	Year 8	F	79
POA6036	Year 8	M	62
POA6036	Year 9	F	219
POA6036	Year 9	M	249
POA6036	Year 10	F	1159
POA6036	Year 10	M	1153
POA6036	Year 11	F	685
POA6036	Year 11	M	708
POA6036	Year 12	F	3274
POA6036	Year 12	M	2780
POA6037	Did not go to school	M	7
POA6037	Year 8	F	31
POA6037	Year 8	M	44
POA6037	Year 9	F	64
POA6037	Year 9	M	84
POA6037	Year 10	F	293
POA6037	Year 10	M	348
POA6037	Year 11	F	133
POA6037	Year 11	M	123
POA6037	Year 12	F	508
POA6037	Year 12	M	431
POA6038	Did not go to school	F	9
POA6038	Year 8	F	14
POA6038	Year 8	M	24
POA6038	Year 9	F	43
POA6038	Year 9	M	66
POA6038	Year 10	F	373
POA6038	Year 10	M	411
POA6038	Year 11	F	245
POA6038	Year 11	M	260
POA6038	Year 12	F	1488
POA6038	Year 12	M	1246
POA6041	Did not go to school	M	5
POA6041	Year 8	F	15
POA6041	Year 8	M	29
POA6041	Year 9	F	27
POA6041	Year 9	M	51
POA6041	Year 10	F	191
POA6041	Year 10	M	219
POA6041	Year 11	F	68
POA6041	Year 11	M	49
POA6041	Year 12	F	227
POA6041	Year 12	M	203
POA6042	Year 9	F	4
POA6042	Year 9	M	8
POA6042	Year 10	F	8
POA6042	Year 10	M	9
POA6042	Year 11	F	9
POA6042	Year 11	M	3
POA6042	Year 12	F	11
POA6042	Year 12	M	14
POA6043	Did not go to school	F	3
POA6043	Year 8	F	3
POA6043	Year 8	M	8
POA6043	Year 9	F	3
POA6043	Year 9	M	6
POA6043	Year 10	F	30
POA6043	Year 10	M	33
POA6043	Year 11	F	16
POA6043	Year 11	M	14
POA6043	Year 12	F	28
POA6043	Year 12	M	30
POA6044	Did not go to school	M	3
POA6044	Year 8	F	18
POA6044	Year 8	M	33
POA6044	Year 9	F	33
POA6044	Year 9	M	54
POA6044	Year 10	F	165
POA6044	Year 10	M	192
POA6044	Year 11	F	49
POA6044	Year 11	M	59
POA6044	Year 12	F	199
POA6044	Year 12	M	154
POA6050	Did not go to school	F	38
POA6050	Did not go to school	M	25
POA6050	Year 8	F	224
POA6050	Year 8	M	156
POA6050	Year 9	F	213
POA6050	Year 9	M	178
POA6050	Year 10	F	831
POA6050	Year 10	M	654
POA6050	Year 11	F	393
POA6050	Year 11	M	391
POA6050	Year 12	F	4461
POA6050	Year 12	M	4257
POA6051	Did not go to school	F	47
POA6051	Did not go to school	M	31
POA6051	Year 8	F	115
POA6051	Year 8	M	121
POA6051	Year 9	F	107
POA6051	Year 9	M	120
POA6051	Year 10	F	558
POA6051	Year 10	M	651
POA6051	Year 11	F	310
POA6051	Year 11	M	368
POA6051	Year 12	F	3715
POA6051	Year 12	M	3734
POA6052	Did not go to school	F	30
POA6052	Did not go to school	M	20
POA6052	Year 8	F	178
POA6052	Year 8	M	118
POA6052	Year 9	F	140
POA6052	Year 9	M	152
POA6052	Year 10	F	691
POA6052	Year 10	M	638
POA6052	Year 11	F	344
POA6052	Year 11	M	310
POA6052	Year 12	F	3014
POA6052	Year 12	M	2762
POA6053	Did not go to school	F	55
POA6053	Did not go to school	M	46
POA6053	Year 8	F	209
POA6053	Year 8	M	192
POA6053	Year 9	F	246
POA6053	Year 9	M	232
POA6053	Year 10	F	926
POA6053	Year 10	M	936
POA6053	Year 11	F	452
POA6053	Year 11	M	507
POA6053	Year 12	F	3684
POA6053	Year 12	M	3475
POA6054	Did not go to school	F	68
POA6054	Did not go to school	M	56
POA6054	Year 8	F	409
POA6054	Year 8	M	356
POA6054	Year 9	F	401
POA6054	Year 9	M	407
POA6054	Year 10	F	1713
POA6054	Year 10	M	1793
POA6054	Year 11	F	783
POA6054	Year 11	M	821
POA6054	Year 12	F	4426
POA6054	Year 12	M	4025
POA6055	Did not go to school	F	60
POA6055	Did not go to school	M	57
POA6055	Year 8	F	193
POA6055	Year 8	M	188
POA6055	Year 9	F	304
POA6055	Year 9	M	378
POA6055	Year 10	F	1479
POA6055	Year 10	M	1694
POA6055	Year 11	F	736
POA6055	Year 11	M	862
POA6055	Year 12	F	4682
POA6055	Year 12	M	4237
POA6056	Did not go to school	F	88
POA6056	Did not go to school	M	78
POA6056	Year 8	F	755
POA6056	Year 8	M	678
POA6056	Year 9	F	850
POA6056	Year 9	M	962
POA6056	Year 10	F	4083
POA6056	Year 10	M	4189
POA6056	Year 11	F	1776
POA6056	Year 11	M	1858
POA6056	Year 12	F	7274
POA6056	Year 12	M	6555
POA6057	Did not go to school	F	27
POA6057	Did not go to school	M	22
POA6057	Year 8	F	188
POA6057	Year 8	M	230
POA6057	Year 9	F	352
POA6057	Year 9	M	375
POA6057	Year 10	F	1740
POA6057	Year 10	M	1921
POA6057	Year 11	F	866
POA6057	Year 11	M	867
POA6057	Year 12	F	3151
POA6057	Year 12	M	2709
POA6058	Did not go to school	F	29
POA6058	Did not go to school	M	36
POA6058	Year 8	F	167
POA6058	Year 8	M	145
POA6058	Year 9	F	292
POA6058	Year 9	M	338
POA6058	Year 10	F	1348
POA6058	Year 10	M	1390
POA6058	Year 11	F	625
POA6058	Year 11	M	651
POA6058	Year 12	F	2396
POA6058	Year 12	M	2144
POA6059	Did not go to school	F	138
POA6059	Did not go to school	M	113
POA6059	Year 8	F	579
POA6059	Year 8	M	467
POA6059	Year 9	F	452
POA6059	Year 9	M	349
POA6059	Year 10	F	1747
POA6059	Year 10	M	1537
POA6059	Year 11	F	762
POA6059	Year 11	M	728
POA6059	Year 12	F	5933
POA6059	Year 12	M	5669
POA6060	Did not go to school	F	109
POA6060	Did not go to school	M	75
POA6060	Year 8	F	523
POA6060	Year 8	M	372
POA6060	Year 9	F	342
POA6060	Year 9	M	296
POA6060	Year 10	F	1475
POA6060	Year 10	M	1233
POA6060	Year 11	F	715
POA6060	Year 11	M	737
POA6060	Year 12	F	6548
POA6060	Year 12	M	5963
POA6061	Did not go to school	F	442
POA6061	Did not go to school	M	377
POA6061	Year 8	F	989
POA6061	Year 8	M	856
POA6061	Year 9	F	648
POA6061	Year 9	M	602
POA6061	Year 10	F	2540
POA6061	Year 10	M	2538
POA6061	Year 11	F	1282
POA6061	Year 11	M	1373
POA6061	Year 12	F	8155
POA6061	Year 12	M	8395
POA6062	Did not go to school	F	214
POA6062	Did not go to school	M	170
POA6062	Year 8	F	850
POA6062	Year 8	M	701
POA6062	Year 9	F	583
POA6062	Year 9	M	582
POA6062	Year 10	F	2708
POA6062	Year 10	M	2644
POA6062	Year 11	F	1095
POA6062	Year 11	M	1178
POA6062	Year 12	F	7453
POA6062	Year 12	M	7301
POA6063	Did not go to school	F	132
POA6063	Did not go to school	M	90
POA6063	Year 8	F	262
POA6063	Year 8	M	239
POA6063	Year 9	F	268
POA6063	Year 9	M	276
POA6063	Year 10	F	1195
POA6063	Year 10	M	1319
POA6063	Year 11	F	580
POA6063	Year 11	M	616
POA6063	Year 12	F	2784
POA6063	Year 12	M	2676
POA6064	Did not go to school	F	421
POA6064	Did not go to school	M	360
POA6064	Year 8	F	857
POA6064	Year 8	M	729
POA6064	Year 9	F	687
POA6064	Year 9	M	673
POA6064	Year 10	F	2591
POA6064	Year 10	M	2787
POA6064	Year 11	F	1238
POA6064	Year 11	M	1349
POA6064	Year 12	F	5765
POA6064	Year 12	M	5653
POA6065	Did not go to school	F	192
POA6065	Did not go to school	M	150
POA6065	Year 8	F	722
POA6065	Year 8	M	531
POA6065	Year 9	F	923
POA6065	Year 9	M	1074
POA6065	Year 10	F	4814
POA6065	Year 10	M	5037
POA6065	Year 11	F	2537
POA6065	Year 11	M	2629
POA6065	Year 12	F	13908
POA6065	Year 12	M	12419
POA6066	Did not go to school	F	117
POA6066	Did not go to school	M	100
POA6066	Year 8	F	348
POA6066	Year 8	M	278
POA6066	Year 9	F	377
POA6066	Year 9	M	389
POA6066	Year 10	F	1696
POA6066	Year 10	M	1759
POA6066	Year 11	F	845
POA6066	Year 11	M	879
POA6066	Year 12	F	3816
POA6066	Year 12	M	3587
POA6067	Year 10	F	3
POA6067	Year 10	M	3
POA6067	Year 11	F	3
POA6067	Year 12	F	3
POA6067	Year 12	M	8
POA6069	Did not go to school	F	72
POA6069	Did not go to school	M	49
POA6069	Year 8	F	297
POA6069	Year 8	M	273
POA6069	Year 9	F	546
POA6069	Year 9	M	636
POA6069	Year 10	F	3121
POA6069	Year 10	M	3228
POA6069	Year 11	F	1778
POA6069	Year 11	M	1742
POA6069	Year 12	F	8140
POA6069	Year 12	M	6963
POA6070	Did not go to school	M	3
POA6070	Year 8	F	20
POA6070	Year 8	M	7
POA6070	Year 9	F	36
POA6070	Year 9	M	61
POA6070	Year 10	F	256
POA6070	Year 10	M	253
POA6070	Year 11	F	112
POA6070	Year 11	M	122
POA6070	Year 12	F	983
POA6070	Year 12	M	881
POA6071	Did not go to school	F	3
POA6071	Did not go to school	M	3
POA6071	Year 8	F	23
POA6071	Year 8	M	29
POA6071	Year 9	F	61
POA6071	Year 9	M	64
POA6071	Year 10	F	278
POA6071	Year 10	M	334
POA6071	Year 11	F	123
POA6071	Year 11	M	122
POA6071	Year 12	F	865
POA6071	Year 12	M	713
POA6072	Year 8	F	3
POA6072	Year 8	M	5
POA6072	Year 9	F	11
POA6072	Year 9	M	15
POA6072	Year 10	F	81
POA6072	Year 10	M	87
POA6072	Year 11	F	30
POA6072	Year 11	M	46
POA6072	Year 12	F	191
POA6072	Year 12	M	162
POA6073	Did not go to school	F	6
POA6073	Did not go to school	M	6
POA6073	Year 8	F	38
POA6073	Year 8	M	41
POA6073	Year 9	F	71
POA6073	Year 9	M	64
POA6073	Year 10	F	297
POA6073	Year 10	M	326
POA6073	Year 11	F	127
POA6073	Year 11	M	132
POA6073	Year 12	F	669
POA6073	Year 12	M	555
POA6074	Year 8	F	9
POA6074	Year 8	M	12
POA6074	Year 9	F	27
POA6074	Year 9	M	25
POA6074	Year 10	F	116
POA6074	Year 10	M	114
POA6074	Year 11	F	45
POA6074	Year 11	M	60
POA6074	Year 12	F	182
POA6074	Year 12	M	178
POA6076	Did not go to school	F	19
POA6076	Did not go to school	M	17
POA6076	Year 8	F	251
POA6076	Year 8	M	235
POA6076	Year 9	F	411
POA6076	Year 9	M	381
POA6076	Year 10	F	1876
POA6076	Year 10	M	1961
POA6076	Year 11	F	888
POA6076	Year 11	M	998
POA6076	Year 12	F	5143
POA6076	Year 12	M	4588
POA6077	Did not go to school	F	4
POA6077	Did not go to school	M	3
POA6077	Year 8	F	40
POA6077	Year 8	M	31
POA6077	Year 9	F	34
POA6077	Year 9	M	42
POA6077	Year 10	F	154
POA6077	Year 10	M	200
POA6077	Year 11	F	68
POA6077	Year 11	M	64
POA6077	Year 12	F	271
POA6077	Year 12	M	240
POA6078	Did not go to school	F	3
POA6078	Did not go to school	M	3
POA6078	Year 8	F	8
POA6078	Year 8	M	9
POA6078	Year 9	F	20
POA6078	Year 9	M	21
POA6078	Year 10	F	88
POA6078	Year 10	M	128
POA6078	Year 11	F	42
POA6078	Year 11	M	49
POA6078	Year 12	F	167
POA6078	Year 12	M	173
POA6079	Year 8	M	3
POA6079	Year 9	F	3
POA6079	Year 10	F	4
POA6079	Year 10	M	4
POA6079	Year 12	F	3
POA6079	Year 12	M	3
POA6081	Did not go to school	F	5
POA6081	Did not go to school	M	3
POA6081	Year 8	F	20
POA6081	Year 8	M	41
POA6081	Year 9	F	70
POA6081	Year 9	M	115
POA6081	Year 10	F	404
POA6081	Year 10	M	515
POA6081	Year 11	F	204
POA6081	Year 11	M	227
POA6081	Year 12	F	1047
POA6081	Year 12	M	868
POA6082	Did not go to school	F	3
POA6082	Did not go to school	M	4
POA6082	Year 8	F	27
POA6082	Year 8	M	44
POA6082	Year 9	F	67
POA6082	Year 9	M	80
POA6082	Year 10	F	307
POA6082	Year 10	M	380
POA6082	Year 11	F	160
POA6082	Year 11	M	168
POA6082	Year 12	F	648
POA6082	Year 12	M	512
POA6083	Did not go to school	M	4
POA6083	Year 8	F	22
POA6083	Year 8	M	36
POA6083	Year 9	F	46
POA6083	Year 9	M	80
POA6083	Year 10	F	348
POA6083	Year 10	M	454
POA6083	Year 11	F	164
POA6083	Year 11	M	178
POA6083	Year 12	F	744
POA6083	Year 12	M	584
POA6084	Did not go to school	F	8
POA6084	Year 8	F	75
POA6084	Year 8	M	89
POA6084	Year 9	F	148
POA6084	Year 9	M	180
POA6084	Year 10	F	831
POA6084	Year 10	M	1040
POA6084	Year 11	F	418
POA6084	Year 11	M	430
POA6084	Year 12	F	1433
POA6084	Year 12	M	1103
POA6090	Year 11	M	3
POA6100	Did not go to school	F	52
POA6100	Did not go to school	M	24
POA6100	Year 8	F	157
POA6100	Year 8	M	127
POA6100	Year 9	F	135
POA6100	Year 9	M	151
POA6100	Year 10	F	702
POA6100	Year 10	M	804
POA6100	Year 11	F	351
POA6100	Year 11	M	473
POA6100	Year 12	F	4172
POA6100	Year 12	M	4283
POA6101	Did not go to school	F	56
POA6101	Did not go to school	M	75
POA6101	Year 8	F	186
POA6101	Year 8	M	184
POA6101	Year 9	F	214
POA6101	Year 9	M	179
POA6101	Year 10	F	842
POA6101	Year 10	M	892
POA6101	Year 11	F	457
POA6101	Year 11	M	484
POA6101	Year 12	F	4435
POA6101	Year 12	M	4427
POA6102	Did not go to school	F	58
POA6102	Did not go to school	M	67
POA6102	Year 8	F	274
POA6102	Year 8	M	174
POA6102	Year 9	F	216
POA6102	Year 9	M	177
