POA_CODE_2016	AustCitizen	persons
POA6033	0	89
POA6033	1	353
POA6034	0	543
POA6034	1	1137
POA6035	0	2356
POA6035	1	6512
POA6036	0	4844
POA6036	1	10952
POA6037	0	549
POA6037	1	2441
POA6038	0	2096
POA6038	1	4173
POA6041	0	242
POA6041	1	1272
POA6042	0	10
POA6042	1	68
POA6043	0	44
POA6043	1	200
POA6044	0	204
POA6044	1	1029
POA6050	0	3038
POA6050	1	12342
POA6051	0	3862
POA6051	1	8715
POA6052	0	1930
POA6052	1	9183
POA6053	0	2607
POA6053	1	11825
POA6054	0	3646
POA6054	1	16732
POA6055	0	4852
POA6055	1	16182
POA6056	0	7093
POA6056	1	32074
POA6057	0	2799
POA6057	1	14007
POA6058	0	2465
POA6058	1	10225
POA6059	0	4161
POA6059	1	19325
POA6060	0	5991
POA6060	1	17402
POA6061	0	12360
POA6061	1	26203
POA6062	0	7054
POA6062	1	25616
POA6063	0	2685
POA6063	1	11674
POA6064	0	5897
POA6064	1	25428
POA6065	0	11153
POA6065	1	50845
POA6066	0	2919
POA6066	1	15785
POA6067	0	1
POA6067	1	35
POA6068	0	0
POA6068	1	7
POA6069	0	8219
POA6069	1	31172
POA6070	0	443
POA6070	1	3213
POA6071	0	363
POA6071	1	3037
POA6072	0	191
POA6072	1	709
POA6073	0	342
POA6073	1	2699
POA6074	0	113
POA6074	1	878
POA6076	0	2870
POA6076	1	19078
POA6077	0	142
POA6077	1	1286
POA6078	0	142
POA6078	1	792
POA6079	0	11
POA6079	1	19
POA6081	0	586
POA6081	1	4170
POA6082	0	371
POA6082	1	2850
POA6083	0	440
POA6083	1	3072
POA6084	0	1452
POA6084	1	6788
POA6090	0	1
POA6090	1	5
POA6100	0	4797
POA6100	1	9683
POA6101	0	4979
POA6101	1	11572
POA6102	0	5939
POA6102	1	7749
POA6103	0	3855
POA6103	1	6511
POA6104	0	4075
POA6104	1	10246
POA6105	0	4799
POA6105	1	10198
POA6106	0	12
POA6106	1	7
POA6107	0	15073
POA6107	1	28532
POA6108	0	5287
POA6108	1	17866
POA6109	0	3145
POA6109	1	8977
POA6110	0	9405
POA6110	1	31453
POA6111	0	4168
POA6111	1	18900
POA6112	0	12597
POA6112	1	43957
POA6121	0	306
POA6121	1	2657
POA6122	0	3255
POA6122	1	14155
POA6123	0	254
POA6123	1	1297
POA6124	0	188
POA6124	1	1004
POA6125	0	435
POA6125	1	2700
POA6126	0	391
POA6126	1	235
POA6147	0	4251
POA6147	1	10887
POA6148	0	3933
POA6148	1	13881
POA6149	0	3192
POA6149	1	15284
POA6150	0	2842
POA6150	1	10304
POA6151	0	3901
POA6151	1	12675
POA6152	0	5944
POA6152	1	19519
POA6153	0	3658
POA6153	1	16207
POA6154	0	1650
POA6154	1	8378
POA6155	0	13737
POA6155	1	37507
POA6156	0	2283
POA6156	1	14614
POA6157	0	1960
POA6157	1	11565
POA6158	0	1044
POA6158	1	6332
POA6159	0	688
POA6159	1	2652
POA6160	0	2055
POA6160	1	6156
POA6161	0	265
POA6161	1	69
POA6162	0	1839
POA6162	1	9184
POA6163	0	9954
POA6163	1	40405
POA6164	0	12125
POA6164	1	45089
POA6165	0	19
POA6165	1	65
POA6166	0	1403
POA6166	1	8106
POA6167	0	6768
POA6167	1	19676
POA6168	0	5122
POA6168	1	18905
POA6169	0	6429
POA6169	1	28238
POA6170	0	3407
POA6170	1	8986
POA6171	0	7801
POA6171	1	23852
POA6172	0	2802
POA6172	1	10975
POA6173	0	2807
POA6173	1	9266
POA6174	0	730
POA6174	1	3055
POA6175	0	618
POA6175	1	3134
POA6176	0	309
POA6176	1	1062
POA6180	0	1138
POA6180	1	4270
POA6181	0	59
POA6181	1	426
POA6182	0	0
POA6182	1	7
POA6207	0	157
POA6207	1	890
POA6208	0	1727
POA6208	1	10111
POA6209	0	257
POA6209	1	1697
POA6210	0	12306
POA6210	1	56010
POA6211	0	1149
POA6211	1	5939
POA6213	0	117
POA6213	1	600
POA6214	0	59
POA6214	1	554
POA6215	0	705
POA6215	1	3443
POA6218	0	46
POA6218	1	349
POA6220	0	929
POA6220	1	3746
POA6221	0	143
POA6221	1	282
POA6223	0	27
POA6223	1	190
POA6224	0	160
POA6224	1	991
POA6225	0	1153
POA6225	1	7952
POA6226	0	70
POA6226	1	775
POA6227	0	87
POA6227	1	713
POA6228	0	27
POA6228	1	149
POA6229	0	41
POA6229	1	152
POA6230	0	7382
POA6230	1	35752
POA6232	0	1647
POA6232	1	9239
POA6233	0	2869
POA6233	1	15975
POA6236	0	196
POA6236	1	1856
POA6237	0	251
POA6237	1	2231
POA6239	0	659
POA6239	1	3749
POA6240	0	13
POA6240	1	103
POA6243	0	-3
POA6243	1	59
POA6244	0	176
POA6244	1	1281
POA6251	0	72
POA6251	1	313
POA6252	0	24
POA6252	1	128
POA6253	0	99
POA6253	1	519
POA6254	0	63
POA6254	1	439
POA6255	0	555
POA6255	1	3361
POA6256	0	46
POA6256	1	335
POA6258	0	836
POA6258	1	5732
POA6260	0	254
POA6260	1	1177
POA6262	0	100
POA6262	1	644
POA6271	0	437
POA6271	1	2877
POA6275	0	190
POA6275	1	1157
POA6280	0	3853
POA6280	1	24313
POA6281	0	1090
POA6281	1	6113
POA6282	0	160
POA6282	1	1170
POA6284	0	403
POA6284	1	1846
POA6285	0	1662
POA6285	1	7515
POA6286	0	86
POA6286	1	517
POA6288	0	118
POA6288	1	437
POA6290	0	197
POA6290	1	1483
POA6302	0	588
POA6302	1	3035
POA6304	0	295
POA6304	1	1429
POA6306	0	163
POA6306	1	862
POA6308	0	238
POA6308	1	1355
POA6309	0	59
POA6309	1	216
POA6311	0	102
POA6311	1	487
POA6312	0	794
POA6312	1	4090
POA6313	0	60
POA6313	1	234
POA6315	0	333
POA6315	1	1655
POA6316	0	41
POA6316	1	303
POA6317	0	999
POA6317	1	3184
POA6318	0	82
POA6318	1	443
POA6320	0	95
POA6320	1	523
POA6321	0	81
POA6321	1	415
POA6322	0	32
POA6322	1	192
POA6323	0	131
POA6323	1	858
POA6324	0	627
POA6324	1	2892
POA6326	0	74
POA6326	1	418
POA6327	0	31
POA6327	1	242
POA6328	0	63
POA6328	1	364
POA6330	0	4820
POA6330	1	31049
POA6333	0	850
POA6333	1	4995
POA6335	0	172
POA6335	1	603
POA6336	0	66
POA6336	1	264
POA6337	0	128
POA6337	1	418
POA6338	0	108
POA6338	1	568
POA6341	0	55
POA6341	1	241
POA6343	0	61
POA6343	1	203
POA6346	0	151
POA6346	1	587
POA6348	0	185
POA6348	1	686
POA6350	0	47
POA6350	1	255
POA6351	0	5
POA6351	1	80
POA6352	0	46
POA6352	1	141
POA6353	0	120
POA6353	1	665
POA6355	0	56
POA6355	1	382
POA6356	0	16
POA6356	1	109
POA6357	0	14
POA6357	1	62
POA6358	0	11
POA6358	1	82
POA6359	0	65
POA6359	1	372
POA6361	0	14
POA6361	1	95
POA6363	0	14
POA6363	1	91
POA6365	0	74
POA6365	1	457
POA6367	0	52
POA6367	1	302
POA6368	0	6
POA6368	1	67
POA6369	0	102
POA6369	1	569
POA6370	0	34
POA6370	1	424
POA6372	0	29
POA6372	1	86
POA6373	0	12
POA6373	1	82
POA6375	0	154
POA6375	1	847
POA6383	0	169
POA6383	1	812
POA6384	0	7
POA6384	1	33
POA6385	0	-2
POA6385	1	21
POA6386	0	17
POA6386	1	79
POA6390	0	287
POA6390	1	1524
POA6391	0	148
POA6391	1	853
POA6392	0	77
POA6392	1	386
POA6393	0	10
POA6393	1	110
POA6394	0	77
POA6394	1	377
POA6395	0	299
POA6395	1	1350
POA6396	0	77
POA6396	1	290
POA6397	0	12
POA6397	1	86
POA6398	0	78
POA6398	1	468
POA6401	0	1666
POA6401	1	6510
POA6403	0	30
POA6403	1	146
POA6405	0	27
POA6405	1	292
POA6407	0	249
POA6407	1	889
POA6409	0	67
POA6409	1	335
POA6410	0	150
POA6410	1	901
POA6411	0	16
POA6411	1	107
POA6412	0	11
POA6412	1	45
POA6413	0	-3
POA6413	1	50
POA6414	0	9
POA6414	1	55
POA6415	0	501
POA6415	1	2502
POA6418	0	110
POA6418	1	593
POA6419	0	5
POA6419	1	52
POA6420	0	30
POA6420	1	77
POA6421	0	31
POA6421	1	126
POA6422	0	1
POA6422	1	51
POA6423	0	47
POA6423	1	169
POA6424	0	17
POA6424	1	62
POA6425	0	21
POA6425	1	64
POA6426	0	148
POA6426	1	698
POA6427	0	42
POA6427	1	52
POA6428	0	0
POA6428	1	54
POA6429	0	200
POA6429	1	792
POA6430	0	5863
POA6430	1	16883
POA6431	0	132
POA6431	1	880
POA6432	0	1835
POA6432	1	5257
POA6434	0	32
POA6434	1	142
POA6436	0	27
POA6436	1	80
POA6437	0	221
POA6437	1	363
POA6438	0	267
POA6438	1	564
POA6440	0	342
POA6440	1	811
POA6442	0	700
POA6442	1	1842
POA6443	0	262
POA6443	1	592
POA6445	0	44
POA6445	1	159
POA6446	0	27
POA6446	1	106
POA6447	0	41
POA6447	1	142
POA6448	0	70
POA6448	1	379
POA6450	0	2231
POA6450	1	11166
POA6452	0	5
POA6452	1	0
POA6460	0	104
POA6460	1	648
POA6461	0	52
POA6461	1	481
POA6462	0	12
POA6462	1	116
POA6463	0	6
POA6463	1	14
POA6465	0	0
POA6465	1	28
POA6466	0	14
POA6466	1	53
POA6467	0	5
POA6467	1	27
POA6468	0	55
POA6468	1	195
POA6470	0	4
POA6470	1	14
POA6472	0	20
POA6472	1	157
POA6473	0	7
POA6473	1	36
POA6475	0	42
POA6475	1	357
POA6476	0	0
POA6476	1	53
POA6477	0	49
POA6477	1	224
POA6479	0	70
POA6479	1	478
POA6480	0	7
POA6480	1	42
POA6484	0	32
POA6484	1	64
POA6485	0	82
POA6485	1	416
POA6487	0	10
POA6487	1	40
POA6488	0	29
POA6488	1	164
POA6489	0	23
POA6489	1	81
POA6490	0	31
POA6490	1	226
POA6501	0	155
POA6501	1	813
POA6502	0	160
POA6502	1	1023
POA6503	0	412
POA6503	1	1765
POA6504	0	18
POA6504	1	139
POA6505	0	7
POA6505	1	107
POA6506	0	15
POA6506	1	44
POA6507	0	97
POA6507	1	439
POA6509	0	72
POA6509	1	133
POA6510	0	301
POA6510	1	1675
POA6511	0	106
POA6511	1	421
POA6512	0	14
POA6512	1	83
POA6513	0	19
POA6513	1	199
POA6514	0	79
POA6514	1	569
POA6515	0	26
POA6515	1	258
POA6516	0	222
POA6516	1	1539
POA6517	0	89
POA6517	1	316
POA6518	0	14
POA6518	1	195
POA6519	0	96
POA6519	1	498
POA6521	0	56
POA6521	1	296
POA6522	0	55
POA6522	1	400
POA6525	0	403
POA6525	1	3166
POA6528	0	62
POA6528	1	343
POA6530	0	4822
POA6530	1	27633
POA6532	0	1218
POA6532	1	5507
POA6535	0	187
POA6535	1	1409
POA6536	0	236
POA6536	1	1321
POA6537	0	163
POA6537	1	747
POA6556	0	264
POA6556	1	1770
POA6558	0	1987
POA6558	1	655
POA6560	0	216
POA6560	1	1136
POA6562	0	164
POA6562	1	1093
POA6564	0	39
POA6564	1	271
POA6566	0	517
POA6566	1	2758
POA6567	0	70
POA6567	1	347
POA6568	0	18
POA6568	1	208
POA6569	0	54
POA6569	1	218
POA6571	0	8
POA6571	1	67
POA6572	0	4
POA6572	1	53
POA6574	0	17
POA6574	1	67
POA6575	0	28
POA6575	1	113
POA6603	0	117
POA6603	1	994
POA6605	0	1
POA6605	1	39
POA6606	0	16
POA6606	1	152
POA6608	0	24
POA6608	1	111
POA6609	0	204
POA6609	1	618
POA6612	0	48
POA6612	1	176
POA6613	0	15
POA6613	1	47
POA6614	0	3
POA6614	1	20
POA6616	0	5
POA6616	1	51
POA6620	0	107
POA6620	1	391
POA6623	0	91
POA6623	1	583
POA6625	0	7
POA6625	1	42
POA6627	0	2
POA6627	1	67
POA6628	0	2
POA6628	1	32
POA6630	0	126
POA6630	1	496
POA6631	0	1
POA6631	1	29
POA6632	0	11
POA6632	1	58
POA6635	0	103
POA6635	1	241
POA6638	0	159
POA6638	1	323
POA6639	0	18
POA6639	1	71
POA6640	0	61
POA6640	1	135
POA6642	0	295
POA6642	1	772
POA6646	0	207
POA6646	1	535
POA6701	0	1266
POA6701	1	4278
POA6705	0	36
POA6705	1	242
POA6707	0	449
POA6707	1	2264
POA6710	0	1623
POA6710	1	2379
POA6711	0	0
POA6711	1	0
POA6712	0	805
POA6712	1	1160
POA6713	0	146
POA6713	1	958
POA6714	0	4460
POA6714	1	12369
POA6716	0	129
POA6716	1	622
POA6718	0	271
POA6718	1	739
POA6720	0	515
POA6720	1	2013
POA6721	0	1138
POA6721	1	3374
POA6722	0	2896
POA6722	1	6952
POA6725	0	2078
POA6725	1	8717
POA6726	0	1142
POA6726	1	4294
POA6728	0	884
POA6728	1	5062
POA6731	0	3
POA6731	1	0
POA6733	0	0
POA6733	1	0
POA6740	0	202
POA6740	1	1087
POA6743	0	1227
POA6743	1	5005
POA6751	0	1302
POA6751	1	3625
POA6753	0	2418
POA6753	1	4820
POA6754	0	305
POA6754	1	1075
POA6758	0	463
POA6758	1	1238
POA6760	0	92
POA6760	1	542
POA6762	0	226
POA6762	1	649
POA6765	0	266
POA6765	1	1491
POA6770	0	499
POA6770	1	2405
POA6798	0	832
POA6798	1	1011
POA6799	0	39
POA6799	1	505
POA7000	0	2214
POA7000	1	11623
POA7001	0	0
POA7001	1	0
POA7004	0	1205
POA7004	1	6276
POA7005	0	3371
POA7005	1	9934
POA7007	0	438
POA7007	1	2628
POA7008	0	1491
POA7008	1	10490
POA7009	0	1899
POA7009	1	10554
POA7010	0	2075
POA7010	1	14767
POA7011	0	1302
POA7011	1	13394
POA7012	0	69
POA7012	1	769
POA7015	0	832
POA7015	1	9500
POA7016	0	729
POA7016	1	2143
POA7017	0	378
POA7017	1	5236
POA7018	0	1821
POA7018	1	19206
POA7019	0	579
POA7019	1	5528
POA7020	0	179
POA7020	1	2293
POA7021	0	180
POA7021	1	2231
POA7022	0	63
POA7022	1	817
POA7023	0	36
POA7023	1	293
POA7024	0	47
POA7024	1	479
POA7025	0	133
POA7025	1	1564
POA7026	0	75
POA7026	1	859
POA7027	0	23
POA7027	1	271
POA7030	0	1544
POA7030	1	15860
POA7050	0	1320
POA7050	1	11085
POA7052	0	693
POA7052	1	6452
POA7053	0	385
POA7053	1	3189
POA7054	0	737
POA7054	1	8008
POA7055	0	31
POA7055	1	397
POA7109	0	887
POA7109	1	7921
POA7112	0	346
POA7112	1	2720
POA7113	0	136
POA7113	1	958
POA7116	0	257
POA7116	1	1996
POA7117	0	99
POA7117	1	755
POA7119	0	0
POA7119	1	41
POA7120	0	205
POA7120	1	1621
POA7139	0	0
POA7139	1	0
POA7140	0	1000
POA7140	1	9974
POA7150	0	280
POA7150	1	2557
POA7155	0	81
POA7155	1	722
POA7162	0	65
POA7162	1	529
POA7163	0	23
POA7163	1	307
POA7170	0	312
POA7170	1	4696
POA7171	0	269
POA7171	1	3014
POA7172	0	357
POA7172	1	3293
POA7173	0	621
POA7173	1	5974
POA7174	0	24
POA7174	1	159
POA7175	0	32
POA7175	1	167
POA7176	0	11
POA7176	1	153
POA7177	0	38
POA7177	1	368
POA7178	0	43
POA7178	1	266
POA7179	0	61
POA7179	1	324
POA7180	0	27
POA7180	1	129
POA7182	0	36
POA7182	1	228
POA7183	0	4
POA7183	1	41
POA7184	0	119
POA7184	1	679
POA7185	0	9
POA7185	1	90
POA7186	0	11
POA7186	1	160
POA7187	0	24
POA7187	1	110
POA7190	0	299
POA7190	1	2811
POA7209	0	34
POA7209	1	367
POA7210	0	88
POA7210	1	952
POA7211	0	16
POA7211	1	223
POA7212	0	228
POA7212	1	1703
POA7213	0	57
POA7213	1	241
POA7214	0	76
POA7214	1	535
POA7215	0	427
POA7215	1	2954
POA7216	0	378
POA7216	1	2978
POA7248	0	2939
POA7248	1	12837
POA7249	0	1497
POA7249	1	11277
POA7250	0	5082
POA7250	1	42968
POA7252	0	340
POA7252	1	2443
POA7253	0	601
POA7253	1	4324
POA7254	0	63
POA7254	1	424
POA7255	0	77
POA7255	1	756
POA7256	0	216
POA7256	1	1369
POA7257	0	4
POA7257	1	62
POA7258	0	98
POA7258	1	864
POA7259	0	64
POA7259	1	395
POA7260	0	258
POA7260	1	2960
POA7261	0	21
POA7261	1	245
POA7262	0	177
POA7262	1	1530
POA7263	0	71
POA7263	1	523
POA7264	0	96
POA7264	1	547
POA7265	0	29
POA7265	1	199
POA7267	0	57
POA7267	1	711
POA7268	0	91
POA7268	1	945
POA7270	0	456
POA7270	1	3631
POA7275	0	339
POA7275	1	2799
POA7276	0	79
POA7276	1	488
POA7277	0	471
POA7277	1	5242
POA7290	0	153
POA7290	1	2122
POA7291	0	51
POA7291	1	508
POA7292	0	36
POA7292	1	570
POA7300	0	271
POA7300	1	3152
POA7301	0	417
POA7301	1	3887
POA7302	0	148
POA7302	1	1520
POA7303	0	291
POA7303	1	2421
POA7304	0	696
POA7304	1	5243
POA7305	0	136
POA7305	1	1034
POA7306	0	412
POA7306	1	3544
POA7307	0	871
POA7307	1	9254
POA7310	0	2389
POA7310	1	24712
POA7315	0	1143
POA7315	1	13515
POA7316	0	583
POA7316	1	5306
POA7320	0	1371
POA7320	1	14867
POA7321	0	518
POA7321	1	4154
POA7322	0	322
POA7322	1	3581
POA7325	0	811
POA7325	1	7775
POA7330	0	742
POA7330	1	5850
POA7331	0	64
POA7331	1	489
POA7466	0	8
POA7466	1	9
POA7467	0	172
POA7467	1	1618
POA7468	0	69
POA7468	1	639
POA7469	0	118
POA7469	1	650
POA7470	0	96
POA7470	1	612
POA9494	0	17225
POA9494	1	27957
POA9797	0	370
POA9797	1	817
