POA_CODE_2016	Age	persons
POA2795	15-19	3067
POA2795	20-24	3201
POA2795	25-34	5265
POA2795	35-44	5039
POA2795	45-54	5469
POA2795	55-64	5150
POA2795	65-74	4032
POA2795	75-84	2065
POA2795	85+	905
POA2797	0-4	32
POA2797	5-14	49
POA2797	15-19	21
POA2797	20-24	27
POA2797	25-34	43
POA2797	35-44	41
POA2797	45-54	56
POA2797	55-64	66
POA2797	65-74	58
POA2797	75-84	25
POA2797	85+	10
POA2798	0-4	143
POA2798	5-14	385
POA2798	15-19	124
POA2798	20-24	58
POA2798	25-34	188
POA2798	35-44	280
POA2798	45-54	307
POA2798	55-64	295
POA2798	65-74	207
POA2798	75-84	89
POA2798	85+	17
POA2799	0-4	247
POA2799	5-14	575
POA2799	15-19	298
POA2799	20-24	221
POA2799	25-34	428
POA2799	35-44	460
POA2799	45-54	587
POA2799	55-64	543
POA2799	65-74	404
POA2799	75-84	242
POA2799	85+	117
POA2800	0-4	3274
POA2800	5-14	6340
POA2800	15-19	2992
POA2800	20-24	2499
POA2800	25-34	5807
POA2800	35-44	5682
POA2800	45-54	5721
POA2800	55-64	5247
POA2800	65-74	4114
POA2800	75-84	2355
POA2800	85+	971
POA2803	0-4	9
POA2803	5-14	22
POA2803	15-19	13
POA2803	20-24	12
POA2803	25-34	11
POA2803	35-44	21
POA2803	45-54	53
POA2803	55-64	65
POA2803	65-74	50
POA2803	75-84	18
POA2804	0-4	128
POA2804	5-14	408
POA2804	15-19	149
POA2804	20-24	99
POA2804	25-34	217
POA2804	35-44	274
POA2804	45-54	396
POA2804	55-64	370
POA2804	65-74	349
POA2804	75-84	204
POA2804	85+	81
POA2805	0-4	24
POA2805	5-14	55
POA2805	15-19	22
POA2805	20-24	3
POA2805	25-34	27
POA2805	35-44	39
POA2805	45-54	54
POA2805	55-64	69
POA2805	65-74	65
POA2805	75-84	30
POA2805	85+	4
POA2806	0-4	25
POA2806	5-14	95
POA2806	15-19	26
POA2806	20-24	35
POA2806	25-34	68
POA2806	35-44	74
POA2806	45-54	112
POA2806	55-64	128
POA2806	65-74	117
POA2806	75-84	70
POA2806	85+	23
POA2807	0-4	12
POA2807	5-14	55
POA2807	15-19	15
POA2807	20-24	12
POA2807	25-34	19
POA2807	35-44	44
POA2807	45-54	64
POA2807	55-64	80
POA2807	65-74	66
POA2807	75-84	40
POA2807	85+	10
POA2808	5-14	14
POA2808	15-19	9
POA2808	20-24	3
POA2808	25-34	4
POA2808	35-44	17
POA2808	45-54	33
POA2808	55-64	41
POA2808	65-74	49
POA2808	75-84	8
POA2808	85+	3
POA2809	0-4	12
POA2809	5-14	35
POA2809	15-19	7
POA2809	20-24	5
POA2809	25-34	14
POA2809	35-44	19
POA2809	45-54	34
POA2809	55-64	51
POA2809	65-74	38
POA2809	75-84	22
POA2809	85+	3
POA2810	0-4	165
POA2810	5-14	367
POA2810	15-19	156
POA2810	20-24	103
POA2810	25-34	236
POA2810	35-44	338
POA2810	45-54	385
POA2810	55-64	483
POA2810	65-74	515
POA2810	75-84	273
POA2810	85+	132
POA2817	0-4	14
POA2817	5-14	29
POA2817	15-19	15
POA2817	20-24	15
POA2817	25-34	38
POA2817	35-44	23
POA2817	45-54	40
POA2817	55-64	59
POA2817	65-74	42
POA2817	75-84	19
POA2817	85+	3
POA2818	0-4	54
POA2818	5-14	149
POA2818	15-19	45
POA2818	20-24	42
POA2818	25-34	85
POA2818	35-44	90
POA2818	45-54	124
POA2818	55-64	130
POA2818	65-74	96
POA2818	75-84	40
POA2818	85+	6
POA2820	0-4	444
POA2820	5-14	843
POA2820	15-19	445
POA2820	20-24	471
POA2820	25-34	890
POA2820	35-44	746
POA2820	45-54	922
POA2820	55-64	976
POA2820	65-74	884
POA2820	75-84	500
POA2820	85+	207
POA2821	0-4	348
POA2821	5-14	725
POA2821	15-19	291
POA2821	20-24	238
POA2821	25-34	502
POA2821	35-44	495
POA2821	45-54	566
POA2821	55-64	683
POA2821	65-74	538
POA2821	75-84	310
POA2821	85+	119
POA2822	0-4	17
POA2822	5-14	40
POA2822	15-19	23
POA2822	20-24	26
POA2822	25-34	34
POA2822	35-44	30
POA2822	45-54	67
POA2822	55-64	82
POA2822	65-74	58
POA2822	75-84	31
POA2822	85+	8
POA2823	0-4	107
POA2823	5-14	173
POA2823	15-19	72
POA2823	20-24	72
POA2823	25-34	134
POA2823	35-44	154
POA2823	45-54	189
POA2823	55-64	175
POA2823	65-74	198
POA2823	75-84	91
POA2823	85+	47
POA2824	0-4	157
POA2824	5-14	290
POA2824	15-19	108
POA2824	20-24	109
POA2824	25-34	231
POA2824	35-44	226
POA2824	45-54	276
POA2824	55-64	298
POA2824	65-74	279
POA2824	75-84	150
POA2824	85+	52
POA2825	0-4	175
POA2825	5-14	312
POA2825	15-19	158
POA2825	20-24	147
POA2825	25-34	273
POA2825	35-44	263
POA2825	45-54	328
POA2825	55-64	238
POA2825	65-74	255
POA2825	75-84	169
POA2825	85+	60
POA2826	0-4	13
POA2826	5-14	30
POA2826	15-19	11
POA2826	20-24	4
POA2826	25-34	23
POA2826	35-44	16
POA2826	45-54	31
POA2826	55-64	34
POA2826	65-74	19
POA2826	75-84	14
POA2826	85+	3
POA2827	0-4	226
POA2827	5-14	463
POA2827	15-19	202
POA2827	20-24	186
POA2827	25-34	360
POA2827	35-44	373
POA2827	45-54	479
POA2827	55-64	515
POA2827	65-74	443
POA2827	75-84	321
POA2827	85+	126
POA2828	0-4	60
POA2828	5-14	118
POA2828	15-19	38
POA2828	20-24	48
POA2828	25-34	75
POA2828	35-44	84
POA2828	45-54	131
POA2828	55-64	116
POA2828	65-74	88
POA2828	75-84	59
POA2828	85+	26
POA2829	0-4	212
POA2829	5-14	424
POA2829	15-19	171
POA2829	20-24	170
POA2829	25-34	356
POA2829	35-44	298
POA2829	45-54	436
POA2829	55-64	425
POA2829	65-74	355
POA2829	75-84	178
POA2829	85+	83
POA2830	0-4	2937
POA2830	5-14	5588
POA2830	15-19	2536
POA2830	20-24	2559
POA2830	25-34	5564
POA2830	35-44	4860
POA2830	45-54	5093
POA2830	55-64	4828
POA2830	65-74	3410
POA2830	75-84	2069
POA2830	85+	854
POA2831	0-4	154
POA2831	5-14	278
POA2831	15-19	90
POA2831	20-24	79
POA2831	25-34	227
POA2831	35-44	227
POA2831	45-54	314
POA2831	55-64	273
POA2831	65-74	188
POA2831	75-84	78
POA2831	85+	17
POA2832	0-4	210
POA2832	5-14	410
POA2832	15-19	121
POA2832	20-24	152
POA2832	25-34	364
POA2832	35-44	288
POA2832	45-54	325
POA2832	55-64	372
POA2832	65-74	218
POA2832	75-84	84
POA2832	85+	21
POA2833	0-4	52
POA2833	5-14	94
POA2833	15-19	32
POA2833	20-24	24
POA2833	25-34	89
POA2833	35-44	82
POA2833	45-54	63
POA2833	55-64	96
POA2833	65-74	71
POA2833	75-84	27
POA2833	85+	10
POA2834	0-4	106
POA2834	5-14	239
POA2834	15-19	95
POA2834	20-24	98
POA2834	25-34	212
POA2834	35-44	230
POA2834	45-54	341
POA2834	55-64	374
POA2834	65-74	397
POA2834	75-84	215
POA2834	85+	39
POA2835	0-4	344
POA2835	5-14	577
POA2835	15-19	220
POA2835	20-24	229
POA2835	25-34	663
POA2835	35-44	527
POA2835	45-54	520
POA2835	55-64	511
POA2835	65-74	314
POA2835	75-84	192
POA2835	85+	71
POA2836	0-4	83
POA2836	5-14	112
POA2836	15-19	67
POA2836	20-24	55
POA2836	25-34	139
POA2836	35-44	104
POA2836	45-54	108
POA2836	55-64	106
POA2836	65-74	80
POA2836	75-84	18
POA2836	85+	9
POA2838	0-4	21
POA2838	5-14	38
POA2838	15-19	11
POA2838	20-24	17
POA2838	25-34	42
POA2838	35-44	26
POA2838	45-54	31
POA2838	55-64	39
POA2838	65-74	21
POA2839	0-4	104
POA2839	5-14	203
POA2839	15-19	74
POA2839	20-24	104
POA2839	25-34	186
POA2839	35-44	130
POA2839	45-54	226
POA2839	55-64	170
POA2839	65-74	78
POA2839	75-84	43
POA2839	85+	21
POA2840	0-4	220
POA2840	5-14	404
POA2840	15-19	126
POA2840	20-24	165
POA2840	25-34	374
POA2840	35-44	300
POA2840	45-54	418
POA2840	55-64	311
POA2840	65-74	222
POA2840	75-84	103
POA2840	85+	40
POA2842	0-4	34
POA2842	5-14	87
POA2842	15-19	24
POA2842	20-24	22
POA2842	25-34	59
POA2842	35-44	60
POA2842	45-54	81
POA2842	55-64	101
POA2842	65-74	101
POA2842	75-84	45
POA2842	85+	11
POA2843	0-4	64
POA2843	5-14	190
POA2843	15-19	75
POA2843	20-24	49
POA2843	25-34	101
POA2843	35-44	144
POA2843	45-54	171
POA2843	55-64	184
POA2843	65-74	171
POA2843	75-84	111
POA2843	85+	26
POA2844	0-4	77
POA2844	5-14	195
POA2844	15-19	64
POA2844	20-24	84
POA2844	25-34	98
POA2844	35-44	123
POA2844	45-54	196
POA2844	55-64	178
POA2844	65-74	216
POA2844	75-84	153
POA2844	85+	52
POA2845	0-4	132
POA2845	5-14	303
POA2845	15-19	109
POA2845	20-24	99
POA2845	25-34	221
POA2845	35-44	250
POA2845	45-54	254
POA2845	55-64	286
POA2845	65-74	217
POA2845	75-84	74
POA2845	85+	32
POA2846	0-4	17
POA2846	5-14	34
POA2846	15-19	13
POA2846	20-24	12
POA2846	25-34	20
POA2846	35-44	27
POA2846	45-54	43
POA2846	55-64	53
POA2846	65-74	49
POA2846	75-84	15
POA2846	85+	7
POA2847	0-4	124
POA2847	5-14	289
POA2847	15-19	145
POA2847	20-24	111
POA2847	25-34	214
POA2847	35-44	264
POA2847	45-54	323
POA2847	55-64	387
POA2847	65-74	345
POA2847	75-84	161
POA2847	85+	44
POA2848	0-4	83
POA2848	5-14	176
POA2848	15-19	94
POA2848	20-24	64
POA2848	25-34	114
POA2848	35-44	159
POA2848	45-54	256
POA2848	55-64	268
POA2848	65-74	269
POA2848	75-84	138
POA2848	85+	38
POA2849	0-4	87
POA2849	5-14	167
POA2849	15-19	63
POA2849	20-24	46
POA2849	25-34	127
POA2849	35-44	144
POA2849	45-54	235
POA2849	55-64	253
POA2849	65-74	286
POA2849	75-84	114
POA2849	85+	33
POA2850	0-4	1255
POA2850	5-14	2406
POA2850	15-19	989
POA2850	20-24	837
POA2850	25-34	2086
POA2850	35-44	2089
POA2850	45-54	2528
POA2850	55-64	2215
POA2850	65-74	1889
POA2850	75-84	982
POA2850	85+	363
POA2852	0-4	274
POA2852	5-14	494
POA2852	15-19	203
POA2852	20-24	161
POA2852	25-34	371
POA2852	35-44	404
POA2852	45-54	445
POA2852	55-64	494
POA2852	65-74	439
POA2852	75-84	206
POA2852	85+	61
POA2864	0-4	52
POA2864	5-14	121
POA2864	15-19	56
POA2864	20-24	23
POA2864	25-34	73
POA2864	35-44	88
POA2864	45-54	120
POA2864	55-64	104
POA2864	65-74	103
POA2864	75-84	64
POA2864	85+	14
POA2865	0-4	62
POA2865	5-14	107
POA2865	15-19	55
POA2865	20-24	24
POA2865	25-34	85
POA2865	35-44	106
POA2865	45-54	119
POA2865	55-64	123
POA2865	65-74	120
POA2865	75-84	49
POA2865	85+	16
POA2866	0-4	244
POA2866	5-14	473
POA2866	15-19	231
POA2866	20-24	119
POA2866	25-34	281
POA2866	35-44	384
POA2866	45-54	359
POA2866	55-64	381
POA2866	65-74	336
POA2866	75-84	201
POA2866	85+	90
POA2867	0-4	46
POA2867	5-14	89
POA2867	15-19	18
POA2867	20-24	19
POA2867	25-34	56
POA2867	35-44	74
POA2867	45-54	61
POA2867	55-64	103
POA2867	65-74	88
POA2867	75-84	37
POA2867	85+	11
POA2868	0-4	35
POA2868	5-14	96
POA2868	15-19	35
POA2868	20-24	28
POA2868	25-34	55
POA2868	35-44	81
POA2868	45-54	74
POA2868	55-64	91
POA2868	65-74	80
POA2868	75-84	50
POA2868	85+	27
POA2869	0-4	63
POA2869	5-14	173
POA2869	15-19	75
POA2869	20-24	73
POA2869	25-34	105
POA2869	35-44	151
POA2869	45-54	206
POA2869	55-64	234
POA2869	65-74	203
POA2869	75-84	114
POA2869	85+	45
POA2870	0-4	818
POA2870	5-14	1686
POA2870	15-19	861
POA2870	20-24	704
POA2870	25-34	1376
POA2870	35-44	1305
POA2870	45-54	1527
POA2870	55-64	1489
POA2870	65-74	1150
POA2870	75-84	764
POA2870	85+	351
POA2871	0-4	615
POA2871	5-14	1289
POA2871	15-19	623
POA2871	20-24	476
POA2871	25-34	979
POA2871	35-44	958
POA2871	45-54	1203
POA2871	55-64	1179
POA2871	65-74	1089
POA2871	75-84	697
POA2871	85+	253
POA2873	0-4	29
POA2873	5-14	72
POA2873	15-19	13
POA2873	20-24	10
POA2873	25-34	55
POA2873	35-44	67
POA2873	45-54	73
POA2873	55-64	67
POA2873	65-74	83
POA2873	75-84	63
POA2873	85+	19
POA2874	0-4	17
POA2874	5-14	49
POA2874	15-19	20
POA2874	20-24	14
POA2874	25-34	34
POA2874	35-44	37
POA2874	45-54	71
POA2874	55-64	63
POA2874	65-74	75
POA2874	75-84	32
POA2874	85+	13
POA2875	0-4	59
POA2875	5-14	135
POA2875	15-19	49
POA2875	20-24	37
POA2875	25-34	69
POA2875	35-44	93
POA2875	45-54	144
POA2875	55-64	188
POA2875	65-74	115
POA2875	75-84	55
POA2875	85+	31
POA2876	0-4	21
POA2876	5-14	73
POA2876	15-19	27
POA2876	20-24	21
POA2876	25-34	21
POA2876	35-44	50
POA2876	45-54	55
POA2876	55-64	69
POA2876	65-74	47
POA2876	75-84	25
POA2876	85+	7
POA2877	0-4	324
POA2877	5-14	560
POA2877	15-19	197
POA2877	20-24	247
POA2877	25-34	476
POA2877	35-44	400
POA2877	45-54	455
POA2877	55-64	513
POA2877	65-74	361
POA2877	75-84	249
POA2877	85+	106
POA2878	0-4	20
POA2878	5-14	38
POA2878	15-19	20
POA2878	20-24	17
POA2878	25-34	55
POA2878	35-44	42
POA2878	45-54	66
POA2878	55-64	56
POA2878	65-74	36
POA2878	75-84	15
POA2879	0-4	44
POA2879	5-14	68
POA2879	15-19	33
POA2879	20-24	30
POA2879	25-34	70
POA2879	35-44	57
POA2879	45-54	80
POA2879	55-64	117
POA2879	65-74	91
POA2879	75-84	31
POA2879	85+	10
POA2880	0-4	1014
POA2880	5-14	2040
POA2880	15-19	969
POA2880	20-24	1003
POA2880	25-34	2190
POA2880	35-44	1942
POA2880	45-54	2433
POA2880	55-64	2740
POA2880	65-74	2105
POA2880	75-84	1236
POA2880	85+	602
POA2898	0-4	19
POA2898	5-14	36
POA2898	15-19	12
POA2898	20-24	18
POA2898	25-34	47
POA2898	35-44	71
POA2898	45-54	51
POA2898	55-64	58
POA2898	65-74	30
POA2898	75-84	26
POA2898	85+	10
POA2899	0-4	84
POA2899	5-14	218
POA2899	15-19	76
POA2899	20-24	31
POA2899	25-34	115
POA2899	35-44	225
POA2899	45-54	271
POA2899	55-64	311
POA2899	65-74	246
POA2899	75-84	121
POA2899	85+	45
POA2900	0-4	123
POA2900	5-14	102
POA2900	15-19	69
POA2900	20-24	140
POA2900	25-34	468
POA2900	35-44	267
POA2900	45-54	214
POA2900	55-64	231
POA2900	65-74	199
POA2900	75-84	85
POA2900	85+	25
POA2902	0-4	1017
POA2902	5-14	1952
POA2902	15-19	942
POA2902	20-24	780
POA2902	25-34	1695
POA2902	35-44	2092
POA2902	45-54	2001
POA2902	55-64	2040
POA2902	65-74	1716
POA2902	75-84	551
POA2902	85+	119
POA2903	0-4	605
POA2903	5-14	1196
POA2903	15-19	571
POA2903	20-24	529
POA2903	25-34	1083
POA2903	35-44	1269
POA2903	45-54	1246
POA2903	55-64	1415
POA2903	65-74	920
POA2903	75-84	290
POA2903	85+	84
POA2904	0-4	759
POA2904	5-14	1524
POA2904	15-19	839
POA2904	20-24	763
POA2904	25-34	1415
POA2904	35-44	1543
POA2904	45-54	1807
POA2904	55-64	2127
POA2904	65-74	1204
POA2904	75-84	555
POA2904	85+	329
POA2905	0-4	2035
POA2905	5-14	3752
POA2905	15-19	2016
POA2905	20-24	2022
POA2905	25-34	4248
POA2905	35-44	3795
POA2905	45-54	4227
POA2905	55-64	3820
POA2905	65-74	1729
POA2905	75-84	744
POA2905	85+	238
POA2906	0-4	1276
POA2906	5-14	2353
POA2906	15-19	1445
POA2906	20-24	1321
POA2906	25-34	2364
POA2906	35-44	2421
POA2906	45-54	3048
POA2906	55-64	1866
POA2906	65-74	939
POA2906	75-84	471
POA2906	85+	131
POA2911	0-4	553
POA2911	5-14	539
POA2911	15-19	172
POA2911	20-24	327
POA2911	25-34	1202
POA2911	35-44	869
POA2911	45-54	391
POA2911	55-64	237
POA2911	65-74	117
POA2911	75-84	53
POA2911	85+	9
POA2912	0-4	480
POA2912	5-14	730
POA2912	15-19	378
POA2912	20-24	677
POA2912	25-34	1337
POA2912	35-44	1073
POA2912	45-54	719
POA2912	55-64	450
POA2912	65-74	202
POA2912	75-84	73
POA2912	85+	20
POA2913	0-4	3047
POA2913	5-14	4610
POA2913	15-19	2254
POA2913	20-24	2496
POA2913	25-34	6952
POA2913	35-44	5750
POA2913	45-54	4543
POA2913	55-64	2921
POA2913	65-74	1687
POA2913	75-84	665
POA2913	85+	138
POA2914	0-4	2700
POA2914	5-14	4459
POA2914	15-19	1488
POA2914	20-24	1530
POA2914	25-34	4612
POA2914	35-44	5273
POA2914	45-54	2887
POA2914	55-64	1352
POA2914	65-74	630
POA2914	75-84	237
POA2914	85+	43
POA3000	0-4	733
POA3000	5-14	479
POA3000	15-19	3559
POA3000	20-24	11897
POA3000	25-34	13736
POA3000	35-44	3570
POA3000	45-54	1754
POA3000	55-64	1262
POA3000	65-74	709
POA3000	75-84	198
POA3000	85+	83
POA3002	0-4	152
POA3002	5-14	145
POA3002	15-19	91
POA3002	20-24	343
POA3002	25-34	1407
POA3002	35-44	719
POA3002	45-54	571
POA3002	55-64	664
POA3002	65-74	546
POA3002	75-84	181
POA3002	85+	146
POA3003	0-4	182
POA3003	5-14	209
POA3003	15-19	192
POA3003	20-24	913
POA3003	25-34	2189
POA3003	35-44	837
POA3003	45-54	486
POA3003	55-64	264
POA3003	65-74	160
POA3003	75-84	52
POA3003	85+	13
POA3004	0-4	284
POA3004	5-14	280
POA3004	15-19	261
POA3004	20-24	818
POA3004	25-34	2795
POA3004	35-44	1507
POA3004	45-54	968
POA3004	55-64	949
POA3004	65-74	861
POA3004	75-84	340
POA3004	85+	243
POA3005	0-4	27
POA3005	5-14	19
POA3005	15-19	20
POA3005	20-24	58
POA3005	25-34	179
POA3005	35-44	90
POA3005	45-54	67
POA3005	55-64	38
POA3005	65-74	26
POA3005	75-84	5
POA3006	0-4	579
POA3006	5-14	326
POA3006	15-19	815
POA3006	20-24	3215
POA3006	25-34	7599
POA3006	35-44	2727
POA3006	45-54	1428
POA3006	55-64	1146
POA3006	65-74	710
POA3006	75-84	219
POA3006	85+	56
POA3008	0-4	528
POA3008	5-14	217
POA3008	15-19	426
POA3008	20-24	1512
POA3008	25-34	3976
POA3008	35-44	1445
POA3008	45-54	1005
POA3008	55-64	789
POA3008	65-74	425
POA3008	75-84	96
POA3008	85+	18
POA3010	0-4	4
POA3010	5-14	5
POA3010	15-19	752
POA3010	20-24	662
POA3010	25-34	111
POA3010	35-44	14
POA3010	45-54	17
POA3010	55-64	21
POA3010	65-74	13
POA3011	0-4	1347
POA3011	5-14	1338
POA3011	15-19	831
POA3011	20-24	2285
POA3011	25-34	6025
POA3011	35-44	3592
POA3011	45-54	2272
POA3011	55-64	1734
POA3011	65-74	966
POA3011	75-84	681
POA3011	85+	395
POA3012	0-4	1988
POA3012	5-14	2463
POA3012	15-19	1065
POA3012	20-24	2116
POA3012	25-34	6128
POA3012	35-44	4600
POA3012	45-54	3072
POA3012	55-64	2221
POA3012	65-74	1261
POA3012	75-84	902
POA3012	85+	465
POA3013	0-4	1152
POA3013	5-14	1672
POA3013	15-19	604
POA3013	20-24	793
POA3013	25-34	2699
POA3013	35-44	2999
POA3013	45-54	2148
POA3013	55-64	1297
POA3013	65-74	714
POA3013	75-84	573
POA3013	85+	317
POA3015	0-4	1455
POA3015	5-14	2195
POA3015	15-19	762
POA3015	20-24	891
POA3015	25-34	2655
POA3015	35-44	3384
POA3015	45-54	2521
POA3015	55-64	1797
POA3015	65-74	939
POA3015	75-84	560
POA3015	85+	316
POA3016	0-4	851
POA3016	5-14	2085
POA3016	15-19	1074
POA3016	20-24	839
POA3016	25-34	1403
POA3016	35-44	2041
POA3016	45-54	2747
POA3016	55-64	2202
POA3016	65-74	1351
POA3016	75-84	625
POA3016	85+	338
POA3018	0-4	779
POA3018	5-14	1316
POA3018	15-19	537
POA3018	20-24	591
POA3018	25-34	1664
POA3018	35-44	1975
POA3018	45-54	1800
POA3018	55-64	1547
POA3018	65-74	1272
POA3018	75-84	831
POA3018	85+	373
POA3019	0-4	628
POA3019	5-14	1064
POA3019	15-19	556
POA3019	20-24	922
POA3019	25-34	1831
POA3019	35-44	1261
POA3019	45-54	1038
POA3019	55-64	949
POA3019	65-74	552
POA3019	75-84	269
POA3019	85+	111
POA3020	0-4	3061
POA3020	5-14	4671
POA3020	15-19	2516
POA3020	20-24	3613
POA3020	25-34	8337
POA3020	35-44	6138
POA3020	45-54	5223
POA3020	55-64	4527
POA3020	65-74	3498
POA3020	75-84	2254
POA3020	85+	935
POA3021	0-4	3523
POA3021	5-14	5971
POA3021	15-19	3304
POA3021	20-24	4517
POA3021	25-34	9010
POA3021	35-44	6786
POA3021	45-54	6460
POA3021	55-64	6420
POA3021	65-74	4954
POA3021	75-84	2519
POA3021	85+	736
POA3022	0-4	224
POA3022	5-14	336
POA3022	15-19	148
POA3022	20-24	199
POA3022	25-34	629
POA3022	35-44	443
POA3022	45-54	321
POA3022	55-64	294
POA3022	65-74	236
POA3022	75-84	150
POA3022	85+	116
POA3023	0-4	5274
POA3023	5-14	10031
POA3023	15-19	4277
POA3023	20-24	4153
POA3023	25-34	10006
POA3023	35-44	11491
POA3023	45-54	8047
POA3023	55-64	5606
POA3023	65-74	3324
POA3023	75-84	1344
POA3023	85+	416
POA3024	0-4	2472
POA3024	5-14	3985
POA3024	15-19	1432
POA3024	20-24	1412
POA3024	25-34	4584
POA3024	35-44	3970
POA3024	45-54	2622
POA3024	55-64	1801
POA3024	65-74	1062
POA3024	75-84	400
POA3024	85+	103
POA3025	0-4	933
POA3025	5-14	1320
POA3025	15-19	628
POA3025	20-24	664
POA3025	25-34	1856
POA3025	35-44	1749
POA3025	45-54	1315
POA3025	55-64	1036
POA3025	65-74	1027
POA3025	75-84	1130
POA3025	85+	490
POA3026	5-14	3
POA3026	20-24	6
POA3026	25-34	3
POA3026	35-44	5
POA3026	45-54	26
POA3026	55-64	15
POA3026	65-74	12
POA3026	75-84	4
POA3027	0-4	884
POA3027	5-14	871
POA3027	15-19	311
POA3027	20-24	353
POA3027	25-34	1745
POA3027	35-44	1410
POA3027	45-54	585
POA3027	55-64	355
POA3027	65-74	116
POA3027	75-84	24
POA3027	85+	10
POA3028	0-4	1913
POA3028	5-14	3234
POA3028	15-19	1586
POA3028	20-24	2082
POA3028	25-34	5079
POA3028	35-44	4047
POA3028	45-54	4074
POA3028	55-64	3548
POA3028	65-74	2166
POA3028	75-84	1079
POA3028	85+	399
POA3029	0-4	9577
POA3029	5-14	13959
POA3029	15-19	5643
POA3029	20-24	6108
POA3029	25-34	19192
POA3029	35-44	15140
POA3029	45-54	10284
POA3029	55-64	7512
POA3029	65-74	4476
POA3029	75-84	1636
POA3029	85+	421
POA3030	0-4	9494
POA3030	5-14	14986
POA3030	15-19	5750
POA3030	20-24	5871
POA3030	25-34	16824
POA3030	35-44	17695
POA3030	45-54	12681
POA3030	55-64	8657
POA3030	65-74	5038
POA3030	75-84	2381
POA3030	85+	932
POA3031	0-4	1245
POA3031	5-14	1660
POA3031	15-19	744
POA3031	20-24	1537
POA3031	25-34	4858
POA3031	35-44	3131
POA3031	45-54	2060
POA3031	55-64	1591
POA3031	65-74	936
POA3031	75-84	535
POA3031	85+	225
POA3032	0-4	1867
POA3032	5-14	2806
POA3032	15-19	1409
POA3032	20-24	2681
POA3032	25-34	6672
POA3032	35-44	4576
POA3032	45-54	3766
POA3032	55-64	2926
POA3032	65-74	1608
POA3032	75-84	780
POA3032	85+	358
POA3033	0-4	831
POA3033	5-14	1670
POA3033	15-19	784
POA3033	20-24	777
POA3033	25-34	1660
POA3033	35-44	1950
POA3033	45-54	1975
POA3033	55-64	1485
POA3033	65-74	1749
POA3033	75-84	1237
POA3033	85+	387
POA3034	0-4	636
POA3034	5-14	1146
POA3034	15-19	551
POA3034	20-24	628
POA3034	25-34	1433
POA3034	35-44	1524
POA3034	45-54	1448
POA3034	55-64	1300
POA3034	65-74	1428
POA3034	75-84	1142
POA3034	85+	396
POA3036	0-4	243
POA3036	5-14	757
POA3036	15-19	422
POA3036	20-24	368
POA3036	25-34	519
POA3036	35-44	666
POA3036	45-54	908
POA3036	55-64	800
POA3036	65-74	724
POA3036	75-84	339
POA3036	85+	185
POA3037	0-4	3617
POA3037	5-14	8244
POA3037	15-19	3814
POA3037	20-24	3596
POA3037	25-34	7182
POA3037	35-44	8601
POA3037	45-54	7277
POA3037	55-64	4709
POA3037	65-74	2547
POA3037	75-84	1089
POA3037	85+	478
POA3038	0-4	1218
POA3038	5-14	3143
POA3038	15-19	1999
POA3038	20-24	2222
POA3038	25-34	3217
POA3038	35-44	3099
POA3038	45-54	4400
POA3038	55-64	4207
POA3038	65-74	2399
POA3038	75-84	1030
POA3038	85+	324
POA3039	0-4	797
POA3039	5-14	1472
POA3039	15-19	701
POA3039	20-24	1057
POA3039	25-34	2473
POA3039	35-44	2143
POA3039	45-54	1930
POA3039	55-64	1566
POA3039	65-74	1028
POA3039	75-84	691
POA3039	85+	397
POA3040	0-4	1251
POA3040	5-14	3028
POA3040	15-19	1719
POA3040	20-24	1872
POA3040	25-34	4135
POA3040	35-44	3449
POA3040	45-54	3832
POA3040	55-64	3116
POA3040	65-74	1783
POA3040	75-84	1073
POA3040	85+	685
POA3041	0-4	613
POA3041	5-14	1668
POA3041	15-19	817
POA3041	20-24	830
POA3041	25-34	1506
POA3041	35-44	1779
POA3041	45-54	1827
POA3041	55-64	1532
POA3041	65-74	943
POA3041	75-84	578
POA3041	85+	329
POA3042	0-4	998
POA3042	5-14	1684
POA3042	15-19	743
POA3042	20-24	840
POA3042	25-34	2245
POA3042	35-44	2368
POA3042	45-54	2133
POA3042	55-64	1682
POA3042	65-74	1522
POA3042	75-84	1088
POA3042	85+	464
POA3043	0-4	1101
POA3043	5-14	1846
POA3043	15-19	903
POA3043	20-24	1060
POA3043	25-34	2623
POA3043	35-44	2458
POA3043	45-54	2165
POA3043	55-64	2108
POA3043	65-74	2098
POA3043	75-84	1055
POA3043	85+	314
POA3044	0-4	1855
POA3044	5-14	3163
POA3044	15-19	1416
POA3044	20-24	1692
POA3044	25-34	4513
POA3044	35-44	4345
POA3044	45-54	3705
POA3044	55-64	2493
POA3044	65-74	1584
POA3044	75-84	1388
POA3044	85+	973
POA3045	5-14	3
POA3045	15-19	3
POA3045	20-24	22
POA3045	25-34	24
POA3045	35-44	23
POA3045	45-54	10
POA3045	55-64	9
POA3045	65-74	3
POA3045	75-84	3
POA3046	0-4	2437
POA3046	5-14	3597
POA3046	15-19	1726
POA3046	20-24	2368
POA3046	25-34	6784
POA3046	35-44	4877
POA3046	45-54	3858
POA3046	55-64	2881
POA3046	65-74	2244
POA3046	75-84	2182
POA3046	85+	1100
POA3047	0-4	1762
POA3047	5-14	2967
POA3047	15-19	1435
POA3047	20-24	1736
POA3047	25-34	3737
POA3047	35-44	2529
POA3047	45-54	2496
POA3047	55-64	1845
