POA_CODE_2016	MotorVehicles.min	occupied_private_dwellings
POA5342	1	92
POA5342	2	186
POA5342	3	83
POA5342	4	55
POA5343		95
POA5343	0	178
POA5343	1	750
POA5343	2	662
POA5343	3	193
POA5343	4	95
POA5344		18
POA5344	0	10
POA5344	1	83
POA5344	2	135
POA5344	3	70
POA5344	4	44
POA5345		76
POA5345	0	101
POA5345	1	506
POA5345	2	460
POA5345	3	163
POA5345	4	126
POA5346		6
POA5346	0	5
POA5346	1	32
POA5346	2	59
POA5346	3	22
POA5346	4	18
POA5350		13
POA5350	1	23
POA5350	2	44
POA5350	3	46
POA5350	4	32
POA5351		53
POA5351	0	26
POA5351	1	435
POA5351	2	875
POA5351	3	336
POA5351	4	265
POA5352		53
POA5352	0	78
POA5352	1	685
POA5352	2	774
POA5352	3	266
POA5352	4	174
POA5353		41
POA5353	0	42
POA5353	1	408
POA5353	2	565
POA5353	3	251
POA5353	4	168
POA5354		11
POA5354	0	7
POA5354	1	41
POA5354	2	53
POA5354	3	32
POA5354	4	10
POA5355		54
POA5355	0	135
POA5355	1	995
POA5355	2	1136
POA5355	3	414
POA5355	4	245
POA5356		9
POA5356	0	5
POA5356	1	53
POA5356	2	109
POA5356	3	60
POA5356	4	54
POA5357		8
POA5357	0	14
POA5357	1	58
POA5357	2	70
POA5357	3	23
POA5357	4	15
POA5360		11
POA5360	0	4
POA5360	1	76
POA5360	2	168
POA5360	3	90
POA5360	4	37
POA5371		22
POA5371	0	3
POA5371	1	63
POA5371	2	149
POA5371	3	78
POA5371	4	87
POA5372		12
POA5372	0	9
POA5372	1	192
POA5372	2	330
POA5372	3	136
POA5372	4	67
POA5373		47
POA5373	0	62
POA5373	1	453
POA5373	2	498
POA5373	3	207
POA5373	4	128
POA5374		16
POA5374	0	23
POA5374	1	170
POA5374	2	208
POA5374	3	86
POA5374	4	89
POA5381		9
POA5381	0	3
POA5381	1	45
POA5381	2	47
POA5381	3	27
POA5381	4	22
POA5400		6
POA5400	1	40
POA5400	2	134
POA5400	3	55
POA5400	4	40
POA5401		16
POA5401	1	106
POA5401	2	94
POA5401	3	48
POA5401	4	31
POA5410	0	7
POA5410	1	33
POA5410	2	38
POA5410	3	27
POA5410	4	21
POA5411		5
POA5411	1	26
POA5411	2	37
POA5411	3	18
POA5411	4	20
POA5412		29
POA5412	0	23
POA5412	1	185
POA5412	2	158
POA5412	3	68
POA5412	4	39
POA5413		15
POA5413	0	8
POA5413	1	104
POA5413	2	101
POA5413	3	62
POA5413	4	54
POA5414		3
POA5414	0	3
POA5414	1	13
POA5414	2	18
POA5414	3	8
POA5414	4	12
POA5415	1	17
POA5415	2	45
POA5415	3	10
POA5415	4	11
POA5416		8
POA5416	1	18
POA5416	2	35
POA5416	3	11
POA5416	4	9
POA5417		13
POA5417	0	24
POA5417	1	196
POA5417	2	209
POA5417	3	101
POA5417	4	47
POA5418		3
POA5418	1	20
POA5418	2	19
POA5418	3	5
POA5418	4	3
POA5419		3
POA5419	1	19
POA5419	2	27
POA5419	3	16
POA5419	4	18
POA5420	1	5
POA5420	2	14
POA5420	3	5
POA5420	4	5
POA5421		7
POA5421	1	19
POA5421	2	21
POA5421	3	6
POA5421	4	7
POA5422		45
POA5422	0	81
POA5422	1	298
POA5422	2	195
POA5422	3	84
POA5422	4	46
POA5431		15
POA5431	0	10
POA5431	1	91
POA5431	2	120
POA5431	3	66
POA5431	4	59
POA5432		4
POA5432	1	8
POA5432	2	17
POA5432	3	20
POA5432	4	8
POA5433		20
POA5433	0	29
POA5433	1	182
POA5433	2	191
POA5433	3	77
POA5433	4	48
POA5434		8
POA5434	0	10
POA5434	1	47
POA5434	2	51
POA5434	3	18
POA5434	4	23
POA5440		7
POA5440	0	3
POA5440	1	19
POA5440	2	21
POA5440	3	8
POA5440	4	21
POA5451		10
POA5451	0	7
POA5451	1	74
POA5451	2	127
POA5451	3	43
POA5451	4	29
POA5452		4
POA5452	1	36
POA5452	2	72
POA5452	3	29
POA5452	4	13
POA5453		70
POA5453	0	83
POA5453	1	567
POA5453	2	746
POA5453	3	282
POA5453	4	159
POA5454		8
POA5454	0	9
POA5454	1	37
POA5454	2	64
POA5454	3	23
POA5454	4	26
POA5455	1	7
POA5455	2	11
POA5455	4	4
POA5460		6
POA5460	0	4
POA5460	1	72
POA5460	2	90
POA5460	3	47
POA5460	4	43
POA5461		24
POA5461	0	50
POA5461	1	348
POA5461	2	348
POA5461	3	159
POA5461	4	95
POA5462		3
POA5462	0	5
POA5462	1	50
POA5462	2	75
POA5462	3	27
POA5462	4	23
POA5464		3
POA5464	0	7
POA5464	1	58
POA5464	2	81
POA5464	3	45
POA5464	4	45
POA5470	0	3
POA5470	1	18
POA5470	2	19
POA5470	3	11
POA5470	4	9
POA5471	0	3
POA5471	1	12
POA5471	2	3
POA5471	3	3
POA5471	4	7
POA5472	1	28
POA5472	2	26
POA5472	3	6
POA5472	4	13
POA5473		18
POA5473	0	15
POA5473	1	104
POA5473	2	104
POA5473	3	42
POA5473	4	27
POA5480		9
POA5480	0	12
POA5480	1	102
POA5480	2	106
POA5480	3	61
POA5480	4	34
POA5481		3
POA5481	0	8
POA5481	1	60
POA5481	2	74
POA5481	3	58
POA5481	4	36
POA5482		7
POA5482	0	8
POA5482	1	53
POA5482	2	48
POA5482	3	42
POA5482	4	42
POA5483		4
POA5483	1	33
POA5483	2	42
POA5483	3	27
POA5483	4	18
POA5485		6
POA5485	1	53
POA5485	2	86
POA5485	3	41
POA5485	4	32
POA5490	0	3
POA5490	1	14
POA5490	2	25
POA5490	3	14
POA5490	4	15
POA5491		26
POA5491	0	29
POA5491	1	224
POA5491	2	267
POA5491	3	122
POA5491	4	73
POA5493		3
POA5493	1	14
POA5493	2	7
POA5493	3	10
POA5495		14
POA5495	0	6
POA5495	1	90
POA5495	2	90
POA5495	3	39
POA5495	4	24
POA5501		83
POA5501	0	34
POA5501	1	510
POA5501	2	972
POA5501	3	514
POA5501	4	373
POA5502		18
POA5502	0	9
POA5502	1	116
POA5502	2	221
POA5502	3	128
POA5502	4	71
POA5510		3
POA5510	1	14
POA5510	2	17
POA5510	3	6
POA5510	4	10
POA5520		8
POA5520	0	3
POA5520	1	92
POA5520	2	83
POA5520	3	36
POA5520	4	14
POA5521	1	28
POA5521	2	17
POA5521	3	12
POA5521	4	6
POA5522		24
POA5522	0	38
POA5522	1	239
POA5522	2	220
POA5522	3	64
POA5522	4	39
POA5523		30
POA5523	0	37
POA5523	1	211
POA5523	2	265
POA5523	3	106
POA5523	4	99
POA5540		241
POA5540	0	610
POA5540	1	2332
POA5540	2	1906
POA5540	3	656
POA5540	4	370
POA5550		18
POA5550	0	12
POA5550	1	115
POA5550	2	125
POA5550	3	49
POA5550	4	32
POA5552		3
POA5552	1	36
POA5552	2	43
POA5552	3	32
POA5552	4	26
POA5554		80
POA5554	0	103
POA5554	1	660
POA5554	2	753
POA5554	3	265
POA5554	4	140
POA5555		4
POA5555	1	45
POA5555	2	74
POA5555	3	38
POA5555	4	29
POA5556		69
POA5556	0	113
POA5556	1	673
POA5556	2	606
POA5556	3	168
POA5556	4	88
POA5558		71
POA5558	0	90
POA5558	1	740
POA5558	2	724
POA5558	3	237
POA5558	4	126
POA5560		3
POA5560	0	6
POA5560	1	63
POA5560	2	59
POA5560	3	28
POA5560	4	16
POA5570		15
POA5570	0	4
POA5570	1	96
POA5570	2	92
POA5570	3	18
POA5570	4	16
POA5571		41
POA5571	0	31
POA5571	1	311
POA5571	2	299
POA5571	3	82
POA5571	4	54
POA5572	1	9
POA5572	2	22
POA5572	3	9
POA5572	4	17
POA5573		33
POA5573	0	45
POA5573	1	248
POA5573	2	311
POA5573	3	107
POA5573	4	59
POA5575		33
POA5575	0	30
POA5575	1	324
POA5575	2	322
POA5575	3	136
POA5575	4	98
POA5576		14
POA5576	0	27
POA5576	1	165
POA5576	2	178
POA5576	3	56
POA5576	4	32
POA5577		8
POA5577	1	74
POA5577	2	81
POA5577	3	30
POA5577	4	30
POA5580		4
POA5580	1	43
POA5580	2	57
POA5580	3	22
POA5580	4	27
POA5581		3
POA5581	0	9
POA5581	1	92
POA5581	2	90
POA5581	3	34
POA5581	4	13
POA5582		4
POA5582	0	11
POA5582	1	88
POA5582	2	109
POA5582	3	29
POA5582	4	23
POA5583		17
POA5583	0	15
POA5583	1	142
POA5583	2	127
POA5583	3	30
POA5583	4	19
POA5600		91
POA5600	0	184
POA5600	1	840
POA5600	2	908
POA5600	3	322
POA5600	4	145
POA5601		10
POA5601	0	17
POA5601	1	49
POA5601	2	70
POA5601	3	28
POA5601	4	16
POA5602		18
POA5602	0	20
POA5602	1	130
POA5602	2	185
POA5602	3	82
POA5602	4	66
POA5603		3
POA5603	1	42
POA5603	2	53
POA5603	3	36
POA5603	4	24
POA5604		3
POA5604	0	3
POA5604	1	29
POA5604	2	38
POA5604	3	14
POA5604	4	3
POA5605		33
POA5605	0	45
POA5605	1	289
POA5605	2	260
POA5605	3	75
POA5605	4	43
POA5606		207
POA5606	0	392
POA5606	1	1921
POA5606	2	2039
POA5606	3	598
POA5606	4	232
POA5607		55
POA5607	0	30
POA5607	1	379
POA5607	2	764
POA5607	3	306
POA5607	4	176
POA5608		280
POA5608	0	892
POA5608	1	2187
POA5608	2	1464
POA5608	3	488
POA5608	4	175
POA5609		14
POA5609	0	26
POA5609	1	220
POA5609	2	275
POA5609	3	92
POA5609	4	40
POA5630		4
POA5630	1	6
POA5630	2	21
POA5630	3	3
POA5630	4	9
POA5631		11
POA5631	0	8
POA5631	1	114
POA5631	2	150
POA5631	3	67
POA5631	4	40
POA5632	1	12
POA5632	2	31
POA5632	3	27
POA5632	4	16
POA5633		3
POA5633	0	4
POA5633	1	31
POA5633	2	47
POA5633	3	19
POA5633	4	23
POA5640		16
POA5640	0	16
POA5640	1	145
POA5640	2	144
POA5640	3	64
POA5640	4	38
POA5641		7
POA5641	0	9
POA5641	1	88
POA5641	2	148
POA5641	3	72
POA5641	4	51
POA5642		3
POA5642	1	16
POA5642	2	27
POA5642	3	27
POA5642	4	24
POA5650		3
POA5650	1	11
POA5650	2	18
POA5650	3	12
POA5650	4	10
POA5651	1	3
POA5651	2	15
POA5651	3	9
POA5651	4	11
POA5652		9
POA5652	0	15
POA5652	1	74
POA5652	2	88
POA5652	3	61
POA5652	4	26
POA5653	1	3
POA5653	2	17
POA5653	3	14
POA5653	4	3
POA5654		8
POA5654	0	4
POA5654	1	20
POA5654	2	37
POA5654	3	16
POA5654	4	14
POA5655	1	5
POA5655	2	13
POA5655	3	13
POA5655	4	4
POA5660	1	3
POA5660	3	3
POA5660	4	8
POA5661		4
POA5661	0	4
POA5661	1	8
POA5661	2	16
POA5661	3	12
POA5661	4	8
POA5670		3
POA5670	0	4
POA5670	1	61
POA5670	2	76
POA5670	3	32
POA5670	4	17
POA5671		3
POA5671	1	15
POA5671	2	19
POA5671	3	13
POA5671	4	10
POA5680		48
POA5680	0	20
POA5680	1	213
POA5680	2	315
POA5680	3	118
POA5680	4	80
POA5690		80
POA5690	0	118
POA5690	1	383
POA5690	2	437
POA5690	3	171
POA5690	4	101
POA5700		188
POA5700	0	461
POA5700	1	1684
POA5700	2	1325
POA5700	3	437
POA5700	4	158
POA5701	1	3
POA5710		32
POA5710	0	16
POA5710	1	195
POA5710	2	322
POA5710	3	130
POA5710	4	78
POA5715	2	4
POA5715	3	3
POA5715	4	3
POA5719		3
POA5719	1	3
POA5719	2	8
POA5719	4	4
POA5720		5
POA5720	0	3
POA5720	1	39
POA5720	2	27
POA5720	3	10
POA5720	4	8
POA5722		9
POA5722	0	10
POA5722	1	52
POA5722	2	46
POA5722	3	22
POA5722	4	10
POA5723		60
POA5723	0	58
POA5723	1	276
POA5723	2	220
POA5723	3	69
POA5723	4	35
POA5724		4
POA5724	0	32
POA5724	1	53
POA5724	2	9
POA5724	3	12
POA5724	4	11
POA5725		32
POA5725	0	26
POA5725	1	315
POA5725	2	568
POA5725	3	162
POA5725	4	73
POA5730	1	13
POA5730	2	7
POA5730	3	4
POA5730	4	5
POA5731		7
POA5731	0	3
POA5731	1	34
POA5731	2	24
POA5731	3	19
POA5731	4	12
POA5732		3
POA5732	0	16
POA5732	1	31
POA5732	2	14
POA5732	3	3
POA5732	4	6
POA5733		9
POA5733	0	5
POA5733	1	26
POA5733	2	12
POA5733	3	6
POA5733	4	10
POA5734		11
POA5734	0	19
POA5734	1	18
POA5734	2	9
POA5734	3	4
POA6000		170
POA6000	0	960
POA6000	1	2423
POA6000	2	856
POA6000	3	130
POA6000	4	36
POA6003		56
POA6003	0	206
POA6003	1	812
POA6003	2	315
POA6003	3	56
POA6003	4	16
POA6004		133
POA6004	0	809
POA6004	1	2485
POA6004	2	922
POA6004	3	128
POA6004	4	54
POA6005		67
POA6005	0	422
POA6005	1	1460
POA6005	2	538
POA6005	3	75
POA6005	4	25
POA6006		95
POA6006	0	262
POA6006	1	1220
POA6006	2	1304
POA6006	3	335
POA6006	4	146
POA6007		56
POA6007	0	225
POA6007	1	1308
POA6007	2	992
POA6007	3	227
POA6007	4	98
POA6008		141
POA6008	0	540
POA6008	1	2811
POA6008	2	2057
POA6008	3	408
POA6008	4	158
POA6009		131
POA6009	0	380
POA6009	1	1819
POA6009	2	2503
POA6009	3	794
POA6009	4	380
POA6010		152
POA6010	0	322
POA6010	1	2190
POA6010	2	2495
POA6010	3	705
POA6010	4	324
POA6011		75
POA6011	0	98
POA6011	1	1003
POA6011	2	1377
POA6011	3	454
POA6011	4	221
POA6012		92
POA6012	0	263
POA6012	1	1170
POA6012	2	1236
POA6012	3	367
POA6012	4	175
POA6014		264
POA6014	0	405
POA6014	1	2772
POA6014	2	2886
POA6014	3	844
POA6014	4	396
POA6015		55
POA6015	0	78
POA6015	1	449
POA6015	2	984
POA6015	3	391
POA6015	4	259
POA6016		95
POA6016	0	277
POA6016	1	1508
POA6016	2	1432
POA6016	3	315
POA6016	4	140
POA6017		77
POA6017	0	180
POA6017	1	991
POA6017	2	521
POA6017	3	101
POA6017	4	43
POA6018		374
POA6018	0	710
POA6018	1	4571
POA6018	2	6199
POA6018	3	1685
POA6018	4	745
POA6019		188
POA6019	0	355
POA6019	1	3216
POA6019	2	3745
POA6019	3	947
POA6019	4	369
POA6020		127
POA6020	0	206
POA6020	1	1754
POA6020	2	3465
POA6020	3	1212
POA6020	4	698
POA6021		208
POA6021	0	447
POA6021	1	2467
POA6021	2	2966
POA6021	3	952
POA6021	4	485
POA6022		46
POA6022	0	50
POA6022	1	561
POA6022	2	828
POA6022	3	248
POA6022	4	147
POA6023		93
POA6023	0	107
POA6023	1	1237
POA6023	2	2497
POA6023	3	795
POA6023	4	457
POA6024		92
POA6024	0	138
POA6024	1	1412
POA6024	2	2202
POA6024	3	733
POA6024	4	342
POA6025		203
POA6025	0	263
POA6025	1	2820
POA6025	2	4826
POA6025	3	1718
POA6025	4	935
POA6026		150
POA6026	0	243
POA6026	1	2011
POA6026	2	3312
POA6026	3	1313
POA6026	4	739
POA6027		331
POA6027	0	465
POA6027	1	4134
POA6027	2	6101
POA6027	3	2339
POA6027	4	1317
POA6028		106
POA6028	0	118
POA6028	1	1579
POA6028	2	3253
POA6028	3	1360
POA6028	4	773
POA6029		28
POA6029	0	24
POA6029	1	229
POA6029	2	468
POA6029	3	154
POA6029	4	87
POA6030		349
POA6030	0	437
POA6030	1	4136
POA6030	2	5318
POA6030	3	1939
POA6030	4	946
POA6031		111
POA6031	0	108
POA6031	1	1318
POA6031	2	2440
POA6031	3	822
POA6031	4	412
POA6032		3
POA6032	0	3
POA6032	1	7
POA6032	2	20
POA6032	3	17
POA6032	4	16
POA6033		5
POA6033	1	13
POA6033	2	43
POA6033	3	24
POA6033	4	38
POA6034		19
POA6034	0	7
POA6034	1	192
POA6034	2	258
POA6034	3	66
POA6034	4	29
POA6035		86
POA6035	0	64
POA6035	1	976
POA6035	2	1217
POA6035	3	412
POA6035	4	151
POA6036		129
POA6036	0	170
POA6036	1	1751
POA6036	2	2111
POA6036	3	569
POA6036	4	244
POA6037		34
POA6037	0	28
POA6037	1	284
POA6037	2	411
POA6037	3	174
POA6037	4	100
POA6038		50
POA6038	0	31
POA6038	1	729
POA6038	2	1004
POA6038	3	234
POA6038	4	68
POA6041		17
POA6041	0	5
POA6041	1	115
POA6041	2	201
POA6041	3	119
POA6041	4	79
POA6042		3
POA6042	1	6
POA6042	2	13
POA6042	3	7
POA6042	4	3
POA6043		5
POA6043	1	28
POA6043	2	32
POA6043	3	18
POA6043	4	7
POA6044		22
POA6044	0	18
POA6044	1	133
POA6044	2	189
POA6044	3	79
POA6044	4	44
POA6050		153
POA6050	0	450
POA6050	1	2214
POA6050	2	2023
POA6050	3	622
POA6050	4	310
POA6051		153
POA6051	0	610
POA6051	1	2690
POA6051	2	1658
POA6051	3	395
POA6051	4	146
POA6052		128
POA6052	0	304
POA6052	1	1592
POA6052	2	1649
POA6052	3	430
POA6052	4	193
POA6053		157
POA6053	0	384
POA6053	1	2035
POA6053	2	2220
POA6053	3	589
POA6053	4	231
POA6054		240
POA6054	0	570
POA6054	1	2808
POA6054	2	2757
POA6054	3	922
POA6054	4	478
POA6055		166
POA6055	0	173
POA6055	1	1843
POA6055	2	3228
POA6055	3	1011
POA6055	4	554
POA6056		460
POA6056	0	916
POA6056	1	4661
POA6056	2	5075
POA6056	3	2041
POA6056	4	1344
POA6057		164
POA6057	0	135
POA6057	1	1650
POA6057	2	2276
POA6057	3	1027
POA6057	4	651
POA6058		139
POA6058	0	181
POA6058	1	1469
POA6058	2	1740
POA6058	3	708
POA6058	4	434
POA6059		266
POA6059	0	536
POA6059	1	3148
POA6059	2	3301
POA6059	3	1083
POA6059	4	632
POA6060		274
POA6060	0	803
POA6060	1	4650
POA6060	2	3451
POA6060	3	781
POA6060	4	313
POA6061		594
POA6061	0	1072
POA6061	1	5549
POA6061	2	4857
POA6061	3	1357
POA6061	4	666
POA6062		353
POA6062	0	549
POA6062	1	3835
POA6062	2	4593
POA6062	3	1615
POA6062	4	912
POA6063		152
POA6063	0	165
POA6063	1	1207
POA6063	2	1757
POA6063	3	786
POA6063	4	430
POA6064		342
POA6064	0	547
POA6064	1	3047
POA6064	2	3692
POA6064	3	1718
POA6064	4	938
POA6065		410
POA6065	0	426
POA6065	1	5056
POA6065	2	9253
POA6065	3	3315
POA6065	4	1740
POA6066		128
POA6066	0	172
POA6066	1	1490
POA6066	2	2388
POA6066	3	1127
POA6066	4	714
POA6068	2	4
POA6069		260
POA6069	0	237
POA6069	1	3427
POA6069	2	5875
POA6069	3	1871
POA6069	4	916
POA6070		21
POA6070	0	11
POA6070	1	268
POA6070	2	584
POA6070	3	253
POA6070	4	145
POA6071		14
POA6071	0	10
POA6071	1	220
POA6071	2	491
POA6071	3	258
POA6071	4	195
POA6072		7
POA6072	0	4
POA6072	1	43
POA6072	2	111
POA6072	3	59
POA6072	4	55
POA6073		40
POA6073	0	58
POA6073	1	289
POA6073	2	419
POA6073	3	198
POA6073	4	150
POA6074		9
POA6074	0	5
POA6074	1	53
POA6074	2	117
POA6074	3	82
POA6074	4	80
POA6076		163
POA6076	0	201
POA6076	1	1809
POA6076	2	3030
POA6076	3	1439
POA6076	4	1077
POA6077		17
POA6077	0	16
POA6077	1	90
POA6077	2	118
POA6077	3	106
POA6077	4	146
POA6078		11
POA6078	0	5
POA6078	1	25
POA6078	2	79
POA6078	3	68
POA6078	4	97
POA6079	2	4
POA6079	3	3
POA6081		32
POA6081	0	20
POA6081	1	235
POA6081	2	648
POA6081	3	294
POA6081	4	320
POA6082		30
POA6082	0	10
POA6082	1	210
POA6082	2	402
POA6082	3	230
POA6082	4	209
POA6083		35
POA6083	0	12
POA6083	1	152
POA6083	2	391
POA6083	3	267
POA6083	4	318
POA6084		86
POA6084	0	25
POA6084	1	392
POA6084	2	961
POA6084	3	544
POA6084	4	540
POA6100		179
POA6100	0	475
POA6100	1	2524
POA6100	2	1953
POA6100	3	523
POA6100	4	219
POA6101		215
POA6101	0	486
POA6101	1	2463
POA6101	2	2360
POA6101	3	597
POA6101	4	243
POA6102		249
POA6102	0	680
POA6102	1	1843
POA6102	2	1319
POA6102	3	459
POA6102	4	271
POA6103		163
POA6103	0	363
POA6103	1	1733
POA6103	2	1320
POA6103	3	338
POA6103	4	155
POA6104		186
POA6104	0	338
POA6104	1	1810
POA6104	2	1985
POA6104	3	583
POA6104	4	319
POA6105		254
POA6105	0	371
POA6105	1	1950
POA6105	2	1886
POA6105	3	574
POA6105	4	333
POA6107		458
POA6107	0	715
POA6107	1	4698
POA6107	2	5605
POA6107	3	1955
POA6107	4	1185
POA6108		218
POA6108	0	307
POA6108	1	2456
POA6108	2	3071
POA6108	3	1245
POA6108	4	717
POA6109		141
POA6109	0	269
POA6109	1	1443
POA6109	2	1357
POA6109	3	529
POA6109	4	403
POA6110		394
POA6110	0	654
POA6110	1	4222
POA6110	2	5295
POA6110	3	1984
POA6110	4	1156
POA6111		226
POA6111	0	346
POA6111	1	2455
POA6111	2	3105
POA6111	3	1269
POA6111	4	911
POA6112		561
POA6112	0	818
POA6112	1	5576
POA6112	2	7992
POA6112	3	2661
POA6112	4	1552
POA6121		16
POA6121	0	4
POA6121	1	83
POA6121	2	261
POA6121	3	213
POA6121	4	320
POA6122		111
POA6122	0	59
POA6122	1	1130
POA6122	2	2516
POA6122	3	999
POA6122	4	661
POA6123		10
POA6123	0	4
POA6123	1	86
POA6123	2	199
POA6123	3	100
POA6123	4	107
POA6124		15
POA6124	1	78
POA6124	2	147
POA6124	3	100
POA6124	4	68
POA6125		34
POA6125	0	13
POA6125	1	181
POA6125	2	331
POA6125	3	214
POA6125	4	266
POA6126		3
POA6126	1	21
POA6126	2	29
POA6126	3	14
POA6126	4	27
POA6147		158
POA6147	0	237
POA6147	1	1861
POA6147	2	2024
POA6147	3	747
POA6147	4	392
POA6148		133
POA6148	0	278
POA6148	1	1967
POA6148	2	2579
POA6148	3	933
POA6148	4	454
POA6149		119
POA6149	0	174
POA6149	1	1715
POA6149	2	2746
POA6149	3	1128
POA6149	4	568
POA6150		75
POA6150	0	104
POA6150	1	1025
POA6150	2	1751
POA6150	3	784
POA6150	4	423
POA6151		155
POA6151	0	404
POA6151	1	2659
POA6151	2	2435
POA6151	3	612
POA6151	4	301
POA6152		237
POA6152	0	560
POA6152	1	3694
POA6152	2	3757
POA6152	3	1030
POA6152	4	492
POA6153		156
POA6153	0	270
POA6153	1	2397
POA6153	2	3027
POA6153	3	1010
POA6153	4	525
POA6154		92
POA6154	0	247
POA6154	1	1177
POA6154	2	1604
POA6154	3	419
POA6154	4	209
POA6155		259
POA6155	0	253
POA6155	1	3637
POA6155	2	7121
POA6155	3	2788
POA6155	4	1571
POA6156		149
POA6156	0	308
POA6156	1	1996
POA6156	2	2582
POA6156	3	758
POA6156	4	397
POA6157		145
POA6157	0	361
POA6157	1	2089
POA6157	2	2193
POA6157	3	554
POA6157	4	246
POA6158		60
POA6158	0	121
POA6158	1	861
POA6158	2	1145
POA6158	3	361
POA6158	4	163
POA6159		42
POA6159	0	82
POA6159	1	509
POA6159	2	526
POA6159	3	151
POA6159	4	55
POA6160		126
POA6160	0	414
POA6160	1	1515
POA6160	2	1009
POA6160	3	228
POA6160	4	86
POA6161		15
POA6161	0	20
POA6161	1	3
POA6162		150
POA6162	0	366
POA6162	1	1638
POA6162	2	1571
POA6162	3	447
POA6162	4	201
POA6163		685
POA6163	0	1206
POA6163	1	6504
POA6163	2	7135
POA6163	3	2500
POA6163	4	1240
POA6164		378
POA6164	0	469
POA6164	1	4948
POA6164	2	8697
POA6164	3	2797
POA6164	4	1499
POA6165	1	4
POA6165	2	3
POA6165	3	8
POA6165	4	4
POA6166		81
POA6166	0	91
POA6166	1	811
POA6166	2	1373
POA6166	3	566
POA6166	4	381
POA6167		278
POA6167	0	520
POA6167	1	2957
POA6167	2	3348
POA6167	3	1152
POA6167	4	626
POA6168		367
POA6168	0	761
POA6168	1	3842
POA6168	2	2953
POA6168	3	983
POA6168	4	472
POA6169		392
POA6169	0	556
POA6169	1	4097
POA6169	2	4829
POA6169	3	1752
POA6169	4	905
POA6170		93
POA6170	0	115
POA6170	1	1243
POA6170	2	1704
POA6170	3	553
POA6170	4	279
POA6171		197
POA6171	0	136
POA6171	1	2777
POA6171	2	4791
POA6171	3	1390
POA6171	4	650
POA6172		117
POA6172	0	106
POA6172	1	1168
POA6172	2	1819
POA6172	3	690
POA6172	4	338
POA6173		70
POA6173	0	31
POA6173	1	784
POA6173	2	1721
POA6173	3	635
POA6173	4	300
POA6174		33
POA6174	0	26
POA6174	1	347
POA6174	2	519
POA6174	3	195
POA6174	4	113
POA6175		29
POA6175	0	13
POA6175	1	275
POA6175	2	536
POA6175	3	222
POA6175	4	101
POA6176		12
POA6176	0	3
POA6176	1	97
POA6176	2	174
POA6176	3	94
POA6176	4	71
POA6180		37
POA6180	0	17
POA6180	1	570
POA6180	2	764
POA6180	3	251
POA6180	4	138
POA6181		3
POA6181	1	5
POA6181	2	52
POA6181	3	40
POA6181	4	48
POA6207		6
POA6207	0	3
POA6207	1	63
POA6207	2	125
POA6207	3	80
POA6207	4	64
POA6208		133
POA6208	0	108
POA6208	1	1381
POA6208	2	1605
POA6208	3	646
POA6208	4	395
POA6209		27
POA6209	0	34
POA6209	1	218
POA6209	2	235
POA6209	3	118
POA6209	4	119
POA6210		899
POA6210	0	1333
POA6210	1	10048
POA6210	2	9367
POA6210	3	3009
POA6210	4	1522
POA6211		69
POA6211	0	32
POA6211	1	736
POA6211	2	1103
POA6211	3	391
POA6211	4	184
POA6213		9
POA6213	0	6
POA6213	1	61
POA6213	2	88
POA6213	3	53
POA6213	4	40
POA6214		4
POA6214	0	4
POA6214	1	39
POA6214	2	77
POA6214	3	49
POA6214	4	41
POA6215		68
POA6215	0	33
POA6215	1	368
POA6215	2	507
POA6215	3	271
POA6215	4	202
POA6218	1	35
POA6218	2	56
POA6218	3	28
POA6218	4	21
POA6220		80
POA6220	0	67
POA6220	1	426
POA6220	2	582
POA6220	3	279
POA6220	4	221
POA6221		3
POA6221	1	25
POA6221	2	26
POA6221	3	20
POA6221	4	18
POA6223		3
POA6223	1	6
POA6223	2	19
POA6223	3	18
POA6223	4	18
POA6224		20
POA6224	0	14
POA6224	1	119
POA6224	2	150
POA6224	3	66
POA6224	4	58
POA6225		140
POA6225	0	169
POA6225	1	950
POA6225	2	1194
POA6225	3	556
POA6225	4	372
POA6226		8
POA6226	1	33
POA6226	2	98
POA6226	3	60
POA6226	4	58
POA6227		8
POA6227	1	36
POA6227	2	116
POA6227	3	62
POA6227	4	37
POA6228		3
POA6228	1	11
POA6228	2	22
POA6228	3	15
POA6228	4	13
POA6229		3
POA6229	0	3
POA6229	1	36
POA6229	2	24
POA6229	3	11
POA6229	4	8
POA6230		517
POA6230	0	926
POA6230	1	5460
POA6230	2	6134
POA6230	3	1959
POA6230	4	901
POA6232		96
POA6232	0	94
POA6232	1	1104
POA6232	2	1582
POA6232	3	597
POA6232	4	270
POA6233		156
POA6233	0	111
POA6233	1	1640
POA6233	2	2831
POA6233	3	1059
POA6233	4	546
POA6236		12
POA6236	0	5
POA6236	1	113
POA6236	2	273
POA6236	3	165
POA6236	4	135
POA6237		24
POA6237	0	9
POA6237	1	131
POA6237	2	320
POA6237	3	196
POA6237	4	161
POA6239		41
POA6239	0	37
POA6239	1	399
POA6239	2	601
POA6239	3	267
POA6239	4	201
POA6240	1	6
POA6240	2	21
POA6240	3	10
POA6240	4	7
POA6243	1	4
POA6243	2	7
POA6243	3	4
POA6243	4	3
POA6244		25
POA6244	0	20
POA6244	1	132
POA6244	2	194
POA6244	3	95
POA6244	4	102
POA6251		6
