POA_CODE_2016	OnlyEnglishSpokenHome	persons
POA4208	0	1325
POA4208	1	17484
POA4209	0	4407
POA4209	1	42303
POA4210	0	1524
POA4210	1	16742
POA4211	0	6192
POA4211	1	50999
POA4212	0	2740
POA4212	1	23255
POA4213	0	2108
POA4213	1	25199
POA4214	0	6011
POA4214	1	28983
POA4215	0	10951
POA4215	1	34400
POA4216	0	4265
POA4216	1	30513
POA4217	0	8944
POA4217	1	26717
POA4218	0	4339
POA4218	1	24831
POA4220	0	2422
POA4220	1	26706
POA4221	0	1418
POA4221	1	23760
POA4223	0	635
POA4223	1	12570
POA4224	0	413
POA4224	1	5584
POA4225	0	596
POA4225	1	6174
POA4226	0	5390
POA4226	1	25022
POA4227	0	3688
POA4227	1	16581
POA4228	0	200
POA4228	1	4791
POA4229	0	117
POA4229	1	204
POA4230	0	311
POA4230	1	1251
POA4270	0	115
POA4270	1	3460
POA4271	0	175
POA4271	1	2504
POA4272	0	255
POA4272	1	3947
POA4275	0	136
POA4275	1	3008
POA4280	0	747
POA4280	1	15222
POA4285	0	530
POA4285	1	18243
POA4287	0	3
POA4287	1	638
POA4300	0	11145
POA4300	1	41170
POA4301	0	5924
POA4301	1	20548
POA4303	0	553
POA4303	1	2925
POA4304	0	1185
POA4304	1	14794
POA4305	0	3010
POA4305	1	55632
POA4306	0	1141
POA4306	1	32416
POA4307	0	31
POA4307	1	1428
POA4309	0	45
POA4309	1	2715
POA4310	0	186
POA4310	1	5263
POA4311	0	355
POA4311	1	9271
POA4312	0	68
POA4312	1	2386
POA4313	0	40
POA4313	1	2137
POA4340	0	80
POA4340	1	4866
POA4341	0	386
POA4341	1	13156
POA4342	0	84
POA4342	1	2267
POA4343	0	1542
POA4343	1	8576
POA4344	0	51
POA4344	1	2347
POA4345	0	105
POA4345	1	207
POA4346	0	17
POA4346	1	789
POA4347	0	27
POA4347	1	1072
POA4350	0	9002
POA4350	1	90530
POA4352	0	643
POA4352	1	26291
POA4353	0	3
POA4353	1	278
POA4354	0	13
POA4354	1	1105
POA4355	0	50
POA4355	1	2492
POA4356	0	121
POA4356	1	4604
POA4357	0	175
POA4357	1	2049
POA4358	0	45
POA4358	1	2039
POA4359	0	13
POA4359	1	1151
POA4360	0	7
POA4360	1	557
POA4361	0	90
POA4361	1	2382
POA4362	0	52
POA4362	1	2268
POA4363	0	3
POA4363	1	524
POA4364	1	215
POA4365	0	8
POA4365	1	443
POA4370	0	604
POA4370	1	16832
POA4371	0	12
POA4371	1	651
POA4372	1	146
POA4373	0	19
POA4373	1	935
POA4374	0	17
POA4374	1	319
POA4375	0	18
POA4375	1	181
POA4376	0	36
POA4376	1	266
POA4377	0	31
POA4377	1	488
POA4378	0	28
POA4378	1	463
POA4380	0	628
POA4380	1	6761
POA4381	0	35
POA4381	1	530
POA4382	0	20
POA4382	1	457
POA4383	0	13
POA4383	1	558
POA4384	1	52
POA4385	0	33
POA4385	1	1103
POA4387	0	57
POA4387	1	1095
POA4388	0	9
POA4388	1	378
POA4390	0	242
POA4390	1	5917
POA4400	0	32
POA4400	1	1771
POA4401	0	355
POA4401	1	5037
POA4402	0	3
POA4402	1	275
POA4403	0	9
POA4403	1	714
POA4404	0	18
POA4404	1	479
POA4405	0	633
POA4405	1	12712
POA4406	0	37
POA4406	1	1280
POA4407	0	8
POA4407	1	468
POA4408	0	14
POA4408	1	564
POA4410	0	4
POA4410	1	1035
POA4411	1	257
POA4412	1	176
POA4413	0	293
POA4413	1	6762
POA4415	0	49
POA4415	1	1674
POA4416	0	23
POA4416	1	412
POA4417	0	12
POA4417	1	610
POA4418	0	3
POA4418	1	100
POA4419	0	24
POA4419	1	788
POA4420	0	4
POA4420	1	1087
POA4421	0	74
POA4421	1	1808
POA4422	0	7
POA4422	1	449
POA4423	1	182
POA4424	1	215
POA4425	0	3
POA4425	1	195
POA4426	1	125
POA4427	0	8
POA4427	1	272
POA4428	0	3
POA4428	1	607
POA4454	0	21
POA4454	1	605
POA4455	0	413
POA4455	1	7170
POA4461	1	48
POA4462	1	108
POA4465	0	26
POA4465	1	1153
POA4467	0	4
POA4467	1	172
POA4468	1	249
POA4470	0	183
POA4470	1	3136
POA4472	0	25
POA4472	1	1324
POA4474	1	90
POA4477	1	435
POA4478	0	3
POA4478	1	447
POA4479	1	16
POA4480	0	5
POA4480	1	704
POA4481	1	116
POA4482	0	9
POA4482	1	130
POA4486	0	20
POA4486	1	600
POA4487	0	99
POA4487	1	2804
POA4488	0	7
POA4488	1	220
POA4489	1	88
POA4490	0	19
POA4490	1	1305
POA4491	0	3
POA4491	1	85
POA4492	0	3
POA4492	1	279
POA4493	1	11
POA4494	1	140
POA4496	0	3
POA4496	1	243
POA4497	1	292
POA4498	1	196
POA4500	0	3843
POA4500	1	37009
POA4501	0	393
POA4501	1	4875
POA4502	0	527
POA4502	1	7759
POA4503	0	3545
POA4503	1	37685
POA4504	0	849
POA4504	1	17003
POA4505	0	893
POA4505	1	18600
POA4506	0	1303
POA4506	1	19255
POA4507	0	626
POA4507	1	16363
POA4508	0	1505
POA4508	1	16726
POA4509	0	4439
POA4509	1	24257
POA4510	0	3271
POA4510	1	41248
POA4511	0	288
POA4511	1	8183
POA4512	0	161
POA4512	1	2959
POA4514	0	137
POA4514	1	5708
POA4515	0	437
POA4515	1	3359
POA4516	0	156
POA4516	1	3567
POA4517	0	29
POA4517	1	664
POA4518	0	180
POA4518	1	4603
POA4519	0	278
POA4519	1	7644
POA4520	0	568
POA4520	1	11931
POA4521	0	120
POA4521	1	4191
POA4550	0	103
POA4550	1	3876
POA4551	0	2570
POA4551	1	51331
POA4552	0	336
POA4552	1	7630
POA4553	0	191
POA4553	1	5416
POA4554	0	84
POA4554	1	1721
POA4555	0	235
POA4555	1	6349
POA4556	0	2659
POA4556	1	38538
POA4557	0	1251
POA4557	1	16463
POA4558	0	1441
POA4558	1	16217
POA4559	0	236
POA4559	1	5686
POA4560	0	1491
POA4560	1	28390
POA4561	0	285
POA4561	1	6549
POA4562	0	323
POA4562	1	7249
POA4563	0	289
POA4563	1	7750
POA4564	0	549
POA4564	1	9524
POA4565	0	747
POA4565	1	12699
POA4566	0	445
POA4566	1	7163
POA4567	0	769
POA4567	1	9512
POA4568	0	95
POA4568	1	3246
POA4569	0	61
POA4569	1	1439
POA4570	0	1114
POA4570	1	37966
POA4571	0	22
POA4571	1	685
POA4572	0	276
POA4572	1	3257
POA4573	0	1321
POA4573	1	23310
POA4574	0	27
POA4574	1	1172
POA4575	0	1175
POA4575	1	21267
POA4580	0	109
POA4580	1	4387
POA4581	0	65
POA4581	1	1202
POA4600	0	12
POA4600	1	831
POA4601	0	21
POA4601	1	1056
POA4605	0	142
POA4605	1	4351
POA4606	0	38
POA4606	1	2242
POA4608	0	24
POA4608	1	793
POA4610	0	415
POA4610	1	13507
POA4611	1	103
POA4612	0	11
POA4612	1	218
POA4613	0	22
POA4613	1	763
POA4614	0	24
POA4614	1	1040
POA4615	0	123
POA4615	1	6256
POA4620	0	3
POA4620	1	347
POA4621	0	45
POA4621	1	1598
POA4625	0	111
POA4625	1	2359
POA4626	0	254
POA4626	1	1708
POA4627	0	16
POA4627	1	738
POA4630	0	62
POA4630	1	2055
POA4650	0	700
POA4650	1	30169
POA4655	0	2471
POA4655	1	52859
POA4659	0	107
POA4659	1	4218
POA4660	0	161
POA4660	1	6370
POA4662	0	16
POA4662	1	670
POA4670	0	3712
POA4670	1	70530
POA4671	0	176
POA4671	1	5256
POA4673	0	10
POA4673	1	600
POA4674	0	49
POA4674	1	1281
POA4676	0	3
POA4676	1	141
POA4677	0	127
POA4677	1	3097
POA4678	0	18
POA4678	1	785
POA4680	0	3633
POA4680	1	46674
POA4694	1	170
POA4695	0	18
POA4695	1	999
POA4697	1	133
POA4699	1	417
POA4700	0	852
POA4700	1	15138
POA4701	0	3256
POA4701	1	36832
POA4702	0	685
POA4702	1	25072
POA4703	0	669
POA4703	1	20105
POA4704	1	117
POA4705	0	6
POA4705	1	300
POA4706	1	95
POA4707	0	7
POA4707	1	237
POA4709	0	36
POA4709	1	925
POA4710	0	112
POA4710	1	4259
POA4711	0	27
POA4711	1	1689
POA4712	0	8
POA4712	1	247
POA4713	0	90
POA4713	1	817
POA4714	0	39
POA4714	1	2647
POA4715	0	608
POA4715	1	5997
POA4716	0	3
POA4716	1	817
POA4717	0	209
POA4717	1	3984
POA4718	0	54
POA4718	1	2061
POA4719	0	18
POA4719	1	890
POA4720	0	908
POA4720	1	11797
POA4721	0	103
POA4721	1	3163
POA4722	0	37
POA4722	1	1566
POA4723	0	18
POA4723	1	1232
POA4724	1	558
POA4725	0	47
POA4725	1	1358
POA4726	0	6
POA4726	1	382
POA4727	1	234
POA4728	0	3
POA4728	1	182
POA4730	0	85
POA4730	1	2868
POA4731	1	192
POA4732	0	4
POA4732	1	124
POA4733	1	159
POA4735	0	19
POA4735	1	859
POA4736	1	93
POA4737	0	176
POA4737	1	7111
POA4738	0	14
POA4738	1	1048
POA4739	1	313
POA4740	0	5515
POA4740	1	68574
POA4741	0	133
POA4741	1	6124
POA4742	0	38
POA4742	1	858
POA4743	0	25
POA4743	1	532
POA4744	0	513
POA4744	1	7187
POA4745	0	119
POA4745	1	2237
POA4746	0	97
POA4746	1	1595
POA4750	0	198
POA4750	1	5184
POA4751	0	114
POA4751	1	4054
POA4753	0	80
POA4753	1	3865
POA4754	0	37
POA4754	1	1992
POA4756	0	20
POA4756	1	530
POA4757	0	7
POA4757	1	300
POA4798	0	6
POA4798	1	621
POA4799	0	25
POA4799	1	925
POA4800	0	272
POA4800	1	8205
POA4801	0	83
POA4801	1	177
POA4802	0	655
POA4802	1	7844
POA4803	0	226
POA4803	1	949
POA4804	0	59
POA4804	1	1446
POA4805	0	832
POA4805	1	8803
POA4806	0	188
POA4806	1	3377
POA4807	0	779
POA4807	1	9464
POA4808	0	47
POA4808	1	991
POA4809	0	62
POA4809	1	867
POA4810	0	1775
POA4810	1	17683
POA4811	0	806
POA4811	1	10582
POA4812	0	1593
POA4812	1	16031
POA4814	0	5191
POA4814	1	37605
POA4815	0	980
POA4815	1	18540
POA4816	0	327
POA4816	1	8369
POA4817	0	1836
POA4817	1	26878
POA4818	0	969
POA4818	1	25451
POA4819	0	133
POA4819	1	1939
POA4820	0	264
POA4820	1	9500
POA4821	0	17
POA4821	1	1189
POA4822	0	18
POA4822	1	710
POA4823	0	16
POA4823	1	827
POA4824	0	112
POA4824	1	2236
POA4825	0	1966
POA4825	1	15058
POA4828	0	9
POA4828	1	167
POA4829	0	9
POA4829	1	365
POA4830	0	92
POA4830	1	1535
POA4849	0	118
POA4849	1	1127
POA4850	0	787
POA4850	1	9315
POA4852	0	267
POA4852	1	2977
POA4854	0	601
POA4854	1	4454
POA4855	0	38
POA4855	1	643
POA4856	0	55
POA4856	1	583
POA4858	0	71
POA4858	1	1323
POA4859	0	15
POA4859	1	414
POA4860	0	1411
POA4860	1	8788
POA4861	0	83
POA4861	1	1246
POA4865	0	410
POA4865	1	7126
POA4868	0	2972
POA4868	1	17419
POA4869	0	2017
POA4869	1	15638
POA4870	0	11883
POA4870	1	51499
POA4871	0	758
POA4871	1	9111
POA4872	0	258
POA4872	1	3226
POA4873	0	392
POA4873	1	5327
POA4874	0	686
POA4874	1	4117
POA4875	0	5591
POA4875	1	1556
POA4876	0	2235
POA4876	1	423
POA4877	0	460
POA4877	1	3886
POA4878	0	1496
POA4878	1	10747
POA4879	0	1896
POA4879	1	16183
POA4880	0	1553
POA4880	1	9613
POA4881	0	367
POA4881	1	3672
POA4882	0	116
POA4882	1	2432
POA4883	0	444
POA4883	1	7419
POA4884	0	90
POA4884	1	1668
POA4885	0	132
POA4885	1	3395
POA4886	0	30
POA4886	1	761
POA4887	0	97
POA4887	1	1751
POA4888	0	84
POA4888	1	2510
POA4890	0	33
POA4890	1	1149
POA4891	0	32
POA4891	1	441
POA4892	0	2079
POA4892	1	3134
POA4895	0	1116
POA4895	1	2694
POA5000	0	6619
POA5000	1	6729
POA5006	0	1390
POA5006	1	4909
POA5007	0	2172
POA5007	1	4510
POA5008	0	5479
POA5008	1	7355
POA5009	0	1618
POA5009	1	3160
POA5010	0	3340
POA5010	1	2202
POA5011	0	3478
POA5011	1	7695
POA5012	0	6787
POA5012	1	3768
POA5013	0	3519
POA5013	1	5880
POA5014	0	2587
POA5014	1	8561
POA5015	0	724
POA5015	1	4683
POA5016	0	559
POA5016	1	7930
POA5017	0	405
POA5017	1	4311
POA5018	0	426
POA5018	1	4929
POA5019	0	813
POA5019	1	7821
POA5020	0	376
POA5020	1	2563
POA5021	0	1007
POA5021	1	4571
POA5022	0	2034
POA5022	1	12932
POA5023	0	5499
POA5023	1	10298
POA5024	0	3326
POA5024	1	10011
POA5025	0	2461
POA5025	1	5529
POA5031	0	3478
POA5031	1	5981
POA5032	0	4034
POA5032	1	8191
POA5033	0	3010
POA5033	1	4776
POA5034	0	1965
POA5034	1	7651
POA5035	0	1494
POA5035	1	4282
POA5037	0	3221
POA5037	1	6943
POA5038	0	4464
POA5038	1	10180
POA5039	0	1834
POA5039	1	6586
POA5040	0	413
POA5040	1	2027
POA5041	0	2140
POA5041	1	10794
POA5042	0	3569
POA5042	1	6789
POA5043	0	4654
POA5043	1	13231
POA5044	0	910
POA5044	1	9416
POA5045	0	1771
POA5045	1	12720
POA5046	0	1572
POA5046	1	7067
POA5047	0	1999
POA5047	1	5784
POA5048	0	1475
POA5048	1	12046
POA5049	0	981
POA5049	1	8394
POA5050	0	708
POA5050	1	4670
POA5051	0	943
POA5051	1	12697
POA5052	0	393
POA5052	1	5728
POA5061	0	1852
POA5061	1	7452
POA5062	0	1946
POA5062	1	12412
POA5063	0	2570
POA5063	1	9135
POA5064	0	2124
POA5064	1	7360
POA5065	0	2483
POA5065	1	7252
POA5066	0	2631
POA5066	1	8712
POA5067	0	2218
POA5067	1	7267
POA5068	0	2803
POA5068	1	8921
POA5069	0	1799
POA5069	1	6147
POA5070	0	4616
POA5070	1	9125
POA5072	0	3806
POA5072	1	8391
POA5073	0	5736
POA5073	1	9006
POA5074	0	5245
POA5074	1	7178
POA5075	0	3092
POA5075	1	7174
POA5076	0	2286
POA5076	1	6714
POA5081	0	2100
POA5081	1	6728
POA5082	0	4047
POA5082	1	10188
POA5083	0	1976
POA5083	1	5231
POA5084	0	5109
POA5084	1	4216
POA5085	0	7351
POA5085	1	10862
POA5086	0	5507
POA5086	1	9874
POA5087	0	3990
POA5087	1	6872
POA5088	0	905
POA5088	1	2217
POA5089	0	986
POA5089	1	5406
POA5090	0	1188
POA5090	1	6385
POA5091	0	438
POA5091	1	6753
POA5092	0	3253
POA5092	1	13697
POA5093	0	2072
POA5093	1	6592
POA5094	0	376
POA5094	1	488
POA5095	0	7740
POA5095	1	11798
POA5096	0	2932
POA5096	1	9854
POA5097	0	1424
POA5097	1	11659
POA5098	0	2954
POA5098	1	8854
POA5106	0	98
POA5106	1	102
POA5107	0	6613
POA5107	1	9792
POA5108	0	11433
POA5108	1	27047
POA5109	0	3556
POA5109	1	16312
POA5110	0	2527
POA5110	1	5891
POA5111	0	19
POA5111	1	222
POA5112	0	3074
POA5112	1	14824
POA5113	0	2177
POA5113	1	15069
POA5114	0	3420
POA5114	1	28713
POA5115	0	1280
POA5115	1	8514
POA5116	0	463
POA5116	1	8523
POA5117	0	154
POA5117	1	2634
POA5118	0	561
POA5118	1	16892
POA5120	0	655
POA5120	1	1186
POA5121	0	325
POA5121	1	1279
POA5125	0	1522
POA5125	1	16999
POA5126	0	338
POA5126	1	6594
POA5127	0	683
POA5127	1	6880
POA5131	0	38
POA5131	1	906
POA5132	0	29
POA5132	1	387
POA5133	0	17
POA5133	1	342
POA5134	0	37
POA5134	1	366
POA5136	0	58
POA5136	1	442
POA5137	0	44
POA5137	1	503
POA5138	0	12
POA5138	1	273
POA5139	0	4
POA5139	1	215
POA5140	0	40
POA5140	1	376
POA5141	0	34
POA5141	1	605
POA5142	0	23
POA5142	1	534
POA5144	0	46
POA5144	1	350
POA5150	0	4
POA5150	1	46
POA5151	0	23
POA5151	1	324
POA5152	0	375
POA5152	1	5519
POA5153	0	225
POA5153	1	5881
POA5154	0	183
POA5154	1	3051
POA5155	0	206
POA5155	1	3474
POA5156	0	57
POA5156	1	868
POA5157	0	74
POA5157	1	2693
POA5158	0	2916
POA5158	1	21126
POA5159	0	2932
POA5159	1	28987
POA5160	1	18
POA5161	0	751
POA5161	1	9048
POA5162	0	2739
POA5162	1	30029
POA5163	0	835
POA5163	1	12610
POA5164	0	379
POA5164	1	4439
POA5165	0	288
POA5165	1	4497
POA5166	0	78
POA5166	1	1687
POA5167	0	256
POA5167	1	4999
POA5168	0	390
POA5168	1	4810
POA5169	0	973
POA5169	1	15281
POA5170	0	47
POA5170	1	1047
POA5171	0	202
POA5171	1	5425
POA5172	0	123
POA5172	1	3582
POA5173	0	423
POA5173	1	11409
POA5174	0	145
POA5174	1	2573
POA5201	0	57
POA5201	1	1767
POA5202	0	25
POA5202	1	796
POA5203	0	20
POA5203	1	1164
POA5204	0	90
POA5204	1	2552
POA5210	0	49
POA5210	1	1572
POA5211	0	486
POA5211	1	13945
POA5212	0	43
POA5212	1	1928
POA5213	0	35
POA5213	1	1073
POA5214	0	226
POA5214	1	7660
POA5220	0	6
POA5220	1	135
POA5221	0	4
POA5221	1	245
POA5222	0	15
POA5222	1	543
POA5223	0	127
POA5223	1	3188
POA5231	0	33
POA5231	1	1137
POA5232	0	19
POA5232	1	377
POA5233	0	42
POA5233	1	1353
POA5234	0	24
POA5234	1	1216
POA5235	0	55
POA5235	1	2259
POA5236	1	260
POA5237	0	5
POA5237	1	317
POA5238	0	106
POA5238	1	3697
POA5240	0	18
POA5240	1	453
POA5241	0	165
POA5241	1	2265
POA5242	0	47
POA5242	1	1499
POA5243	0	15
POA5243	1	757
POA5244	0	103
POA5244	1	3886
POA5245	0	177
POA5245	1	2707
POA5250	0	107
POA5250	1	3287
POA5251	0	753
POA5251	1	13154
POA5252	0	187
POA5252	1	6001
POA5253	0	2033
POA5253	1	15019
POA5254	0	55
POA5254	1	2166
POA5255	0	190
POA5255	1	8550
POA5256	0	45
POA5256	1	1191
POA5259	0	106
POA5259	1	895
POA5260	0	18
POA5260	1	1649
POA5261	0	7
POA5261	1	347
POA5262	1	387
POA5263	0	3
POA5263	1	125
POA5264	0	52
POA5264	1	1098
POA5265	0	13
POA5265	1	381
POA5266	0	24
POA5266	1	561
POA5267	0	22
POA5267	1	1794
POA5268	0	367
POA5268	1	2844
POA5269	0	3
POA5269	1	235
POA5270	1	579
POA5271	0	766
POA5271	1	6284
POA5272	0	28
POA5272	1	735
POA5273	1	100
POA5275	0	32
POA5275	1	2232
POA5276	0	27
POA5276	1	1055
POA5277	0	85
POA5277	1	2682
POA5278	0	7
POA5278	1	481
POA5279	0	14
POA5279	1	469
POA5280	0	192
POA5280	1	6679
POA5290	0	1558
POA5290	1	22560
POA5291	0	197
POA5291	1	8000
POA5301	0	7
POA5301	1	531
POA5302	0	32
POA5302	1	755
POA5303	0	25
POA5303	1	164
POA5304	0	36
POA5304	1	675
POA5306	1	76
POA5307	0	14
POA5307	1	530
POA5308	1	134
POA5309	0	3
POA5309	1	134
POA5310	1	56
POA5311	0	11
POA5311	1	386
POA5320	0	23
POA5320	1	590
POA5321	1	313
POA5322	0	45
POA5322	1	877
POA5330	0	189
POA5330	1	2923
POA5331	0	15
POA5331	1	277
POA5332	0	24
POA5332	1	350
POA5333	0	215
POA5333	1	5319
POA5340	0	127
POA5340	1	1187
POA5341	0	1145
POA5341	1	5980
POA5342	0	107
POA5342	1	966
POA5343	0	412
POA5343	1	4062
POA5344	0	132
POA5344	1	782
POA5345	0	314
POA5345	1	3047
POA5346	0	25
POA5346	1	329
POA5350	0	3
POA5350	1	439
POA5351	0	100
POA5351	1	5417
POA5352	0	160
POA5352	1	4738
POA5353	0	83
POA5353	1	3475
POA5354	0	25
POA5354	1	316
POA5355	0	166
POA5355	1	7112
POA5356	0	21
POA5356	1	747
POA5357	0	12
POA5357	1	369
POA5360	0	16
POA5360	1	1044
POA5371	0	20
POA5371	1	1205
POA5372	0	37
POA5372	1	2085
POA5373	0	68
POA5373	1	3203
POA5374	0	40
POA5374	1	1360
POA5381	0	7
POA5381	1	354
POA5400	0	23
POA5400	1	808
POA5401	0	14
POA5401	1	767
POA5410	0	3
POA5410	1	273
POA5411	1	299
POA5412	0	30
POA5412	1	1121
POA5413	0	7
POA5413	1	764
POA5414	1	132
POA5415	0	5
POA5415	1	208
POA5416	0	7
POA5416	1	216
POA5417	0	27
POA5417	1	1343
POA5418	0	3
POA5418	1	105
POA5419	1	213
POA5420	1	67
POA5421	1	121
POA5422	0	22
POA5422	1	1537
POA5431	0	13
POA5431	1	824
POA5432	0	3
POA5432	1	130
POA5433	0	41
POA5433	1	1147
POA5434	0	22
POA5434	1	346
POA5440	0	9
POA5440	1	223
POA5451	0	20
POA5451	1	598
POA5452	0	9
POA5452	1	415
POA5453	0	121
POA5453	1	4534
POA5454	1	376
POA5455	1	50
POA5460	0	15
POA5460	1	693
POA5461	0	89
POA5461	1	2321
POA5462	0	4
POA5462	1	499
POA5464	0	13
POA5464	1	578
POA5470	1	133
POA5471	1	90
POA5472	0	4
POA5472	1	154
POA5473	0	9
POA5473	1	698
POA5480	0	21
POA5480	1	728
POA5481	0	3
POA5481	1	532
POA5482	0	11
POA5482	1	481
POA5483	0	8
POA5483	1	310
POA5485	0	10
POA5485	1	534
POA5490	1	158
POA5491	0	20
POA5491	1	1696
POA5493	1	84
POA5495	0	19
POA5495	1	509
POA5501	0	356
POA5501	1	6463
POA5502	0	54
POA5502	1	1402
POA5510	0	8
POA5510	1	96
POA5520	0	10
POA5520	1	553
POA5521	1	138
POA5522	0	12
POA5522	1	1300
POA5523	0	42
POA5523	1	1798
POA5540	0	694
POA5540	1	13672
POA5550	0	106
POA5550	1	781
POA5552	0	4
POA5552	1	338
POA5554	0	68
POA5554	1	4722
POA5555	0	7
POA5555	1	459
POA5556	0	110
POA5556	1	3624
POA5558	0	117
POA5558	1	4380
POA5560	0	5
POA5560	1	435
POA5570	0	14
POA5570	1	463
POA5571	0	30
POA5571	1	1732
POA5572	0	3
POA5572	1	136
POA5573	0	34
POA5573	1	1911
POA5575	0	35
POA5575	1	2147
POA5576	0	19
POA5576	1	1020
POA5577	0	6
POA5577	1	495
POA5580	0	3
POA5580	1	335
POA5581	0	3
POA5581	1	513
POA5582	0	10
POA5582	1	605
POA5583	0	14
POA5583	1	719
POA5600	0	431
POA5600	1	5475
POA5601	0	14
POA5601	1	421
POA5602	0	14
POA5602	1	1201
POA5603	0	3
POA5603	1	414
POA5604	0	4
POA5604	1	184
POA5605	0	20
POA5605	1	1580
POA5606	0	512
POA5606	1	12533
POA5607	0	55
POA5607	1	4334
POA5608	0	760
POA5608	1	11493
POA5609	0	157
POA5609	1	1706
POA5630	1	127
POA5631	0	15
POA5631	1	974
POA5632	1	237
POA5633	1	298
POA5640	0	5
POA5640	1	942
POA5641	0	20
POA5641	1	943
POA5642	0	4
POA5642	1	220
POA5650	0	3
POA5650	1	165
POA5651	0	3
POA5651	1	72
POA5652	0	10
POA5652	1	673
POA5653	1	74
POA5654	1	222
POA5655	1	94
POA5660	1	46
POA5661	0	6
POA5661	1	135
POA5670	0	8
POA5670	1	453
POA5671	1	158
POA5680	0	35
POA5680	1	1862
POA5690	0	424
POA5690	1	2737
POA5700	0	575
POA5700	1	9483
POA5701	1	8
POA5710	0	32
POA5710	1	1993
POA5713	1	17
POA5715	1	39
POA5717	1	19
POA5719	0	9
POA5719	1	33
POA5720	0	15
POA5720	1	148
POA5722	0	37
POA5722	1	257
POA5723	0	448
POA5723	1	1266
POA5724	0	209
POA5724	1	152
POA5725	0	298
POA5725	1	3254
POA5730	0	10
POA5730	1	80
POA5731	0	22
POA5731	1	368
POA5732	0	25
POA5732	1	141
POA5733	0	7
POA5733	1	181
POA5734	0	35
POA5734	1	106
POA5960	1	5
POA6000	0	3877
POA6000	1	5800
POA6003	0	988
POA6003	1	1870
POA6004	0	4012
POA6004	1	5044
POA6005	0	1688
POA6005	1	3167
POA6006	0	1874
POA6006	1	6311
POA6007	0	1231
POA6007	1	5341
POA6008	0	2530
POA6008	1	11470
POA6009	0	4474
POA6009	1	13214
POA6010	0	2022
POA6010	1	13659
POA6011	0	660
POA6011	1	7759
POA6012	0	1185
POA6012	1	6874
POA6014	0	3612
POA6014	1	15909
POA6015	0	850
POA6015	1	5473
POA6016	0	2395
POA6016	1	7070
POA6017	0	1601
POA6017	1	2211
POA6018	0	6122
POA6018	1	29701
POA6019	0	2787
POA6019	1	17516
POA6020	0	1887
POA6020	1	18095
POA6021	0	7082
POA6021	1	11743
POA6022	0	689
POA6022	1	4096
POA6023	0	1597
POA6023	1	13170
POA6024	0	1583
POA6024	1	11273
POA6025	0	3064
POA6025	1	25704
POA6026	0	2095
POA6026	1	19571
POA6027	0	5100
POA6027	1	34662
POA6028	0	2694
POA6028	1	19052
POA6029	0	220
POA6029	1	2464
POA6030	0	5535
POA6030	1	31454
POA6031	0	2821
POA6031	1	13007
POA6032	0	15
POA6032	1	156
POA6033	0	70
POA6033	1	326
POA6034	0	125
POA6034	1	1414
POA6035	0	606
POA6035	1	7498
POA6036	0	1965
POA6036	1	12497
POA6037	0	132
POA6037	1	2588
POA6038	0	844
POA6038	1	4906
POA6041	0	79
POA6041	1	1307
POA6042	1	66
POA6043	0	7
POA6043	1	196
POA6044	0	116
POA6044	1	1013
POA6050	0	2599
POA6050	1	11405
POA6051	0	3549
POA6051	1	8042
POA6052	0	2131
POA6052	1	8296
POA6053	0	2622
POA6053	1	11104
POA6054	0	3550
POA6054	1	15511
POA6055	0	4854
POA6055	1	14390
POA6056	0	4941
POA6056	1	31491
POA6057	0	1448
POA6057	1	14321
POA6058	0	1645
POA6058	1	10253
POA6059	0	7803
POA6059	1	14612
POA6060	0	7036
POA6060	1	14744
POA6061	0	18001
POA6061	1	17425
POA6062	0	11211
POA6062	1	19667
POA6063	0	5112
POA6063	1	8430
POA6064	0	12077
POA6064	1	17573
POA6065	0	13742
POA6065	1	45683
POA6066	0	5525
POA6066	1	12443
POA6067	0	3
POA6067	1	34
POA6068	1	7
POA6069	0	6430
POA6069	1	30591
POA6070	0	204
POA6070	1	3279
POA6071	0	191
POA6071	1	3057
POA6072	0	37
POA6072	1	737
POA6073	0	148
POA6073	1	2751
POA6074	0	31
POA6074	1	898
POA6076	0	1577
POA6076	1	19211
POA6077	0	187
POA6077	1	1189
POA6078	0	97
POA6078	1	771
POA6079	0	4
POA6079	1	21
POA6081	0	206
POA6081	1	4282
POA6082	0	133
POA6082	1	2943
POA6083	0	178
POA6083	1	3087
POA6084	0	331
POA6084	1	7083
POA6090	1	8
POA6100	0	4295
POA6100	1	9027
POA6101	0	4227
POA6101	1	10833
POA6102	0	5656
POA6102	1	6670
POA6103	0	3291
POA6103	1	5805
POA6104	0	3525
POA6104	1	9396
POA6105	0	4901
POA6105	1	8711
POA6106	1	9
POA6107	0	19343
POA6107	1	21812
POA6108	0	6502
POA6108	1	15647
POA6109	0	4172
POA6109	1	7189
POA6110	0	10355
POA6110	1	28083
POA6111	0	2687
POA6111	1	18846
POA6112	0	12239
POA6112	1	40929
POA6121	0	175
POA6121	1	2670
POA6122	0	2030
POA6122	1	14424
POA6123	0	77
POA6123	1	1350
POA6124	0	66
POA6124	1	1025
POA6125	0	94
POA6125	1	2776
POA6126	0	19
POA6126	1	244
POA6147	0	5963
POA6147	1	8507
POA6148	0	5356
POA6148	1	11754
POA6149	0	4351
POA6149	1	13615
POA6150	0	4167
POA6150	1	8222
POA6151	0	3110
