POA_CODE_2016	Age5yr	Indigenous	persons
POA0873	35-39	0	70
POA0873	35-39	1	38
POA0873	40-44		17
POA0873	40-44	0	89
POA0873	40-44	1	58
POA0873	45-49		25
POA0873	45-49	0	117
POA0873	45-49	1	80
POA0873	50-54		25
POA0873	50-54	0	124
POA0873	50-54	1	61
POA0873	55-59		32
POA0873	55-59	0	130
POA0873	55-59	1	40
POA0873	60-64		25
POA0873	60-64	0	100
POA0873	60-64	1	33
POA0873	65+		44
POA0873	65+	0	220
POA0873	65+	1	110
POA0874	0-4		11
POA0874	0-4	0	43
POA0874	5-9		10
POA0874	5-9	0	33
POA0874	10-14		6
POA0874	10-14	0	25
POA0874	15-19		10
POA0874	15-19	0	24
POA0874	15-19	1	3
POA0874	20-24		7
POA0874	20-24	0	20
POA0874	20-24	1	3
POA0874	25-29		11
POA0874	25-29	0	41
POA0874	25-29	1	3
POA0874	30-34		10
POA0874	30-34	0	55
POA0874	35-39		9
POA0874	35-39	0	44
POA0874	40-44		3
POA0874	40-44	0	36
POA0874	45-49		3
POA0874	45-49	0	33
POA0874	45-49	1	4
POA0874	50-54		4
POA0874	50-54	0	24
POA0874	55-59		7
POA0874	55-59	0	35
POA0874	60-64		5
POA0874	60-64	0	19
POA0874	65+	0	15
POA0875	0-4		22
POA0875	0-4	0	119
POA0875	0-4	1	65
POA0875	5-9		17
POA0875	5-9	0	120
POA0875	5-9	1	101
POA0875	10-14		19
POA0875	10-14	0	94
POA0875	10-14	1	82
POA0875	15-19		16
POA0875	15-19	0	76
POA0875	15-19	1	55
POA0875	20-24		15
POA0875	20-24	0	74
POA0875	20-24	1	44
POA0875	25-29		19
POA0875	25-29	0	114
POA0875	25-29	1	40
POA0875	30-34		18
POA0875	30-34	0	112
POA0875	30-34	1	54
POA0875	35-39		17
POA0875	35-39	0	129
POA0875	35-39	1	39
POA0875	40-44		19
POA0875	40-44	0	124
POA0875	40-44	1	40
POA0875	45-49		11
POA0875	45-49	0	114
POA0875	45-49	1	35
POA0875	50-54		18
POA0875	50-54	0	140
POA0875	50-54	1	31
POA0875	55-59		15
POA0875	55-59	0	95
POA0875	55-59	1	31
POA0875	60-64		17
POA0875	60-64	0	79
POA0875	60-64	1	9
POA0875	65+		16
POA0875	65+	0	106
POA0875	65+	1	25
POA0880	0-4		15
POA0880	0-4	0	243
POA0880	0-4	1	217
POA0880	5-9		27
POA0880	5-9	0	261
POA0880	5-9	1	205
POA0880	10-14		53
POA0880	10-14	0	222
POA0880	10-14	1	228
POA0880	15-19		28
POA0880	15-19	0	110
POA0880	15-19	1	239
POA0880	20-24		19
POA0880	20-24	0	108
POA0880	20-24	1	223
POA0880	25-29		45
POA0880	25-29	0	180
POA0880	25-29	1	222
POA0880	30-34		15
POA0880	30-34	0	230
POA0880	30-34	1	199
POA0880	35-39		24
POA0880	35-39	0	246
POA0880	35-39	1	150
POA0880	40-44		24
POA0880	40-44	0	240
POA0880	40-44	1	158
POA0880	45-49		27
POA0880	45-49	0	227
POA0880	45-49	1	93
POA0880	50-54		28
POA0880	50-54	0	199
POA0880	50-54	1	103
POA0880	55-59		29
POA0880	55-59	0	148
POA0880	55-59	1	75
POA0880	60-64		28
POA0880	60-64	0	97
POA0880	60-64	1	58
POA0880	65+		27
POA0880	65+	0	100
POA0880	65+	1	61
POA0885	0-4		4
POA0885	0-4	0	70
POA0885	0-4	1	11
POA0885	5-9		11
POA0885	5-9	0	83
POA0885	5-9	1	9
POA0885	10-14		6
POA0885	10-14	0	42
POA0885	10-14	1	11
POA0885	15-19		9
POA0885	15-19	0	10
POA0885	15-19	1	4
POA0885	20-24		10
POA0885	20-24	0	24
POA0885	25-29		3
POA0885	25-29	0	65
POA0885	25-29	1	9
POA0885	30-34		8
POA0885	30-34	0	78
POA0885	30-34	1	3
POA0885	35-39		10
POA0885	35-39	0	84
POA0885	35-39	1	6
POA0885	40-44		5
POA0885	40-44	0	74
POA0885	40-44	1	3
POA0885	45-49		11
POA0885	45-49	0	49
POA0885	45-49	1	3
POA0885	50-54		5
POA0885	50-54	0	49
POA0885	50-54	1	4
POA0885	55-59	0	44
POA0885	55-59	1	4
POA0885	60-64		4
POA0885	60-64	0	19
POA0885	60-64	1	3
POA0885	65+	0	15
POA0886	0-4		12
POA0886	0-4	0	62
POA0886	0-4	1	36
POA0886	5-9		15
POA0886	5-9	0	52
POA0886	5-9	1	23
POA0886	10-14		6
POA0886	10-14	0	23
POA0886	10-14	1	32
POA0886	15-19		5
POA0886	15-19	0	11
POA0886	15-19	1	29
POA0886	20-24		17
POA0886	20-24	0	25
POA0886	20-24	1	25
POA0886	25-29		11
POA0886	25-29	0	45
POA0886	25-29	1	31
POA0886	30-34		13
POA0886	30-34	0	75
POA0886	30-34	1	7
POA0886	35-39		11
POA0886	35-39	0	68
POA0886	35-39	1	19
POA0886	40-44		16
POA0886	40-44	0	69
POA0886	40-44	1	14
POA0886	45-49		27
POA0886	45-49	0	59
POA0886	45-49	1	21
POA0886	50-54		22
POA0886	50-54	0	61
POA0886	50-54	1	8
POA0886	55-59		11
POA0886	55-59	0	32
POA0886	55-59	1	4
POA0886	60-64		14
POA0886	60-64	0	40
POA0886	60-64	1	3
POA0886	65+		17
POA0886	65+	0	14
POA0886	65+	1	9
POA2000	0-4		101
POA2000	0-4	0	598
POA2000	5-9		43
POA2000	5-9	0	248
POA2000	10-14		42
POA2000	10-14	0	215
POA2000	15-19		135
POA2000	15-19	0	901
POA2000	15-19	1	7
POA2000	20-24		615
POA2000	20-24	0	4175
POA2000	20-24	1	4
POA2000	25-29		801
POA2000	25-29	0	5209
POA2000	25-29	1	8
POA2000	30-34		616
POA2000	30-34	0	4036
POA2000	30-34	1	6
POA2000	35-39		384
POA2000	35-39	0	2312
POA2000	35-39	1	9
POA2000	40-44		233
POA2000	40-44	0	1207
POA2000	40-44	1	10
POA2000	45-49		212
POA2000	45-49	0	889
POA2000	45-49	1	6
POA2000	50-54		190
POA2000	50-54	0	848
POA2000	55-59		148
POA2000	55-59	0	736
POA2000	55-59	1	3
POA2000	60-64		116
POA2000	60-64	0	666
POA2000	60-64	1	3
POA2000	65+		252
POA2000	65+	0	1445
POA2000	65+	1	3
POA2006	5-9		3
POA2006	5-9	0	4
POA2006	10-14		3
POA2006	10-14	0	5
POA2006	15-19		44
POA2006	15-19	0	498
POA2006	15-19	1	12
POA2006	20-24		78
POA2006	20-24	0	500
POA2006	20-24	1	7
POA2006	25-29		8
POA2006	25-29	0	31
POA2006	30-34	0	17
POA2006	35-39	0	6
POA2006	40-44		3
POA2006	40-44	0	4
POA2006	45-49	0	6
POA2006	50-54	0	3
POA2006	55-59	0	9
POA2006	65+		3
POA2006	65+	0	8
POA2007	0-4		35
POA2007	0-4	0	163
POA2007	0-4	1	4
POA2007	5-9		12
POA2007	5-9	0	86
POA2007	5-9	1	3
POA2007	10-14		8
POA2007	10-14	0	58
POA2007	15-19		61
POA2007	15-19	0	633
POA2007	15-19	1	6
POA2007	20-24		269
POA2007	20-24	0	2448
POA2007	20-24	1	18
POA2007	25-29		198
POA2007	25-29	0	1575
POA2007	25-29	1	4
POA2007	30-34		165
POA2007	30-34	0	900
POA2007	30-34	1	7
POA2007	35-39		102
POA2007	35-39	0	525
POA2007	35-39	1	9
POA2007	40-44		44
POA2007	40-44	0	322
POA2007	40-44	1	3
POA2007	45-49		38
POA2007	45-49	0	234
POA2007	45-49	1	4
POA2007	50-54		23
POA2007	50-54	0	181
POA2007	55-59		17
POA2007	55-59	0	151
POA2007	60-64		16
POA2007	60-64	0	141
POA2007	65+		52
POA2007	65+	0	316
POA2008	0-4		19
POA2008	0-4	0	188
POA2008	0-4	1	3
POA2008	5-9		5
POA2008	5-9	0	88
POA2008	5-9	1	4
POA2008	10-14		9
POA2008	10-14	0	83
POA2008	10-14	1	3
POA2008	15-19		96
POA2008	15-19	0	873
POA2008	15-19	1	4
POA2008	20-24		346
POA2008	20-24	0	3254
POA2008	20-24	1	19
POA2008	25-29		280
POA2008	25-29	0	2273
POA2008	25-29	1	3
POA2008	30-34		186
POA2008	30-34	0	1280
POA2008	30-34	1	10
POA2008	35-39		79
POA2008	35-39	0	664
POA2008	35-39	1	8
POA2008	40-44		57
POA2008	40-44	0	376
POA2008	40-44	1	4
POA2008	45-49		45
POA2008	45-49	0	312
POA2008	45-49	1	9
POA2008	50-54		35
POA2008	50-54	0	275
POA2008	50-54	1	3
POA2008	55-59		35
POA2008	55-59	0	230
POA2008	55-59	1	3
POA2008	60-64		24
POA2008	60-64	0	175
POA2008	60-64	1	6
POA2008	65+		48
POA2008	65+	0	305
POA2008	65+	1	6
POA2009	0-4		52
POA2009	0-4	0	534
POA2009	0-4	1	20
POA2009	5-9		35
POA2009	5-9	0	292
POA2009	5-9	1	15
POA2009	10-14		23
POA2009	10-14	0	207
POA2009	10-14	1	17
POA2009	15-19		29
POA2009	15-19	0	246
POA2009	15-19	1	10
POA2009	20-24		108
POA2009	20-24	0	1044
POA2009	20-24	1	4
POA2009	25-29		182
POA2009	25-29	0	1819
POA2009	25-29	1	14
POA2009	30-34		188
POA2009	30-34	0	1875
POA2009	30-34	1	9
POA2009	35-39		118
POA2009	35-39	0	1321
POA2009	35-39	1	9
POA2009	40-44		74
POA2009	40-44	0	827
POA2009	40-44	1	3
POA2009	45-49		74
POA2009	45-49	0	603
POA2009	45-49	1	7
POA2009	50-54		68
POA2009	50-54	0	610
POA2009	50-54	1	3
POA2009	55-59		76
POA2009	55-59	0	569
POA2009	55-59	1	3
POA2009	60-64		64
POA2009	60-64	0	505
POA2009	65+		102
POA2009	65+	0	1051
POA2009	65+	1	6
POA2010	0-4		99
POA2010	0-4	0	581
POA2010	0-4	1	4
POA2010	5-9		43
POA2010	5-9	0	349
POA2010	5-9	1	9
POA2010	10-14		42
POA2010	10-14	0	210
POA2010	10-14	1	4
POA2010	15-19		86
POA2010	15-19	0	360
POA2010	15-19	1	10
POA2010	20-24		311
POA2010	20-24	0	1831
POA2010	20-24	1	22
POA2010	25-29		674
POA2010	25-29	0	4434
POA2010	25-29	1	30
POA2010	30-34		617
POA2010	30-34	0	4143
POA2010	30-34	1	26
POA2010	35-39		416
POA2010	35-39	0	2649
POA2010	35-39	1	25
POA2010	40-44		356
POA2010	40-44	0	1952
POA2010	40-44	1	16
POA2010	45-49		271
POA2010	45-49	0	1574
POA2010	45-49	1	29
POA2010	50-54		235
POA2010	50-54	0	1402
POA2010	50-54	1	15
POA2010	55-59		197
POA2010	55-59	0	1125
POA2010	55-59	1	12
POA2010	60-64		180
POA2010	60-64	0	909
POA2010	60-64	1	4
POA2010	65+		344
POA2010	65+	0	2107
POA2010	65+	1	17
POA2011	0-4		45
POA2011	0-4	0	334
POA2011	0-4	1	14
POA2011	5-9		38
POA2011	5-9	0	161
POA2011	5-9	1	17
POA2011	10-14		25
POA2011	10-14	0	132
POA2011	10-14	1	12
POA2011	15-19		171
POA2011	15-19	0	226
POA2011	15-19	1	24
POA2011	20-24		757
POA2011	20-24	0	1124
POA2011	20-24	1	11
POA2011	25-29		941
POA2011	25-29	0	2654
POA2011	25-29	1	34
POA2011	30-34		654
POA2011	30-34	0	2727
POA2011	30-34	1	14
POA2011	35-39		377
POA2011	35-39	0	1727
POA2011	35-39	1	21
POA2011	40-44		270
POA2011	40-44	0	1322
POA2011	40-44	1	28
POA2011	45-49		258
POA2011	45-49	0	1124
POA2011	45-49	1	13
POA2011	50-54		193
POA2011	50-54	0	989
POA2011	50-54	1	13
POA2011	55-59		197
POA2011	55-59	0	979
POA2011	55-59	1	14
POA2011	60-64		133
POA2011	60-64	0	814
POA2011	60-64	1	3
POA2011	65+		371
POA2011	65+	0	2204
POA2011	65+	1	5
POA2015	0-4		44
POA2015	0-4	0	495
POA2015	0-4	1	17
POA2015	5-9		22
POA2015	5-9	0	293
POA2015	5-9	1	23
POA2015	10-14		14
POA2015	10-14	0	189
POA2015	10-14	1	16
POA2015	15-19		19
POA2015	15-19	0	191
POA2015	15-19	1	11
POA2015	20-24		69
POA2015	20-24	0	649
POA2015	20-24	1	21
POA2015	25-29		143
POA2015	25-29	0	1485
POA2015	25-29	1	24
POA2015	30-34		124
POA2015	30-34	0	1499
POA2015	30-34	1	18
POA2015	35-39		96
POA2015	35-39	0	1040
POA2015	35-39	1	17
POA2015	40-44		72
POA2015	40-44	0	811
POA2015	40-44	1	13
POA2015	45-49		72
POA2015	45-49	0	630
POA2015	45-49	1	16
POA2015	50-54		35
POA2015	50-54	0	485
POA2015	50-54	1	12
POA2015	55-59		30
POA2015	55-59	0	390
POA2015	55-59	1	3
POA2015	60-64		25
POA2015	60-64	0	281
POA2015	60-64	1	12
POA2015	65+		36
POA2015	65+	0	479
POA2015	65+	1	11
POA2016	0-4		43
POA2016	0-4	0	401
POA2016	0-4	1	18
POA2016	5-9		8
POA2016	5-9	0	238
POA2016	5-9	1	7
POA2016	10-14		9
POA2016	10-14	0	172
POA2016	10-14	1	7
POA2016	15-19		39
POA2016	15-19	0	226
POA2016	15-19	1	11
POA2016	20-24		116
POA2016	20-24	0	1030
POA2016	20-24	1	24
POA2016	25-29		245
POA2016	25-29	0	1918
POA2016	25-29	1	25
POA2016	30-34		165
POA2016	30-34	0	1685
POA2016	30-34	1	30
POA2016	35-39		129
POA2016	35-39	0	1048
POA2016	35-39	1	18
POA2016	40-44		92
POA2016	40-44	0	850
POA2016	40-44	1	33
POA2016	45-49		88
POA2016	45-49	0	783
POA2016	45-49	1	27
POA2016	50-54		87
POA2016	50-54	0	710
POA2016	50-54	1	15
POA2016	55-59		84
POA2016	55-59	0	608
POA2016	55-59	1	24
POA2016	60-64		67
POA2016	60-64	0	503
POA2016	60-64	1	15
POA2016	65+		213
POA2016	65+	0	1369
POA2016	65+	1	25
POA2017	0-4		106
POA2017	0-4	0	887
POA2017	0-4	1	42
POA2017	5-9		52
POA2017	5-9	0	381
POA2017	5-9	1	54
POA2017	10-14		27
POA2017	10-14	0	240
POA2017	10-14	1	44
POA2017	15-19		142
POA2017	15-19	0	1323
POA2017	15-19	1	36
POA2017	20-24		337
POA2017	20-24	0	3458
POA2017	20-24	1	52
POA2017	25-29		483
POA2017	25-29	0	4173
POA2017	25-29	1	55
POA2017	30-34		347
POA2017	30-34	0	3494
POA2017	30-34	1	26
POA2017	35-39		227
POA2017	35-39	0	1916
POA2017	35-39	1	35
POA2017	40-44		122
POA2017	40-44	0	1152
POA2017	40-44	1	34
POA2017	45-49		117
POA2017	45-49	0	899
POA2017	45-49	1	40
POA2017	50-54		112
POA2017	50-54	0	762
POA2017	50-54	1	33
POA2017	55-59		125
POA2017	55-59	0	703
POA2017	55-59	1	25
POA2017	60-64		93
POA2017	60-64	0	585
POA2017	60-64	1	14
POA2017	65+		316
POA2017	65+	0	1604
POA2017	65+	1	31
POA2018	0-4		60
POA2018	0-4	0	925
POA2018	0-4	1	10
POA2018	5-9		48
POA2018	5-9	0	761
POA2018	5-9	1	17
POA2018	10-14		46
POA2018	10-14	0	713
POA2018	10-14	1	14
POA2018	15-19		56
POA2018	15-19	0	913
POA2018	15-19	1	19
POA2018	20-24		112
POA2018	20-24	0	1460
POA2018	20-24	1	16
POA2018	25-29		144
POA2018	25-29	0	1589
POA2018	25-29	1	14
POA2018	30-34		145
POA2018	30-34	0	1599
POA2018	30-34	1	12
POA2018	35-39		58
POA2018	35-39	0	1221
POA2018	35-39	1	9
POA2018	40-44		69
POA2018	40-44	0	1073
POA2018	40-44	1	21
POA2018	45-49		58
POA2018	45-49	0	1006
POA2018	45-49	1	10
POA2018	50-54		57
POA2018	50-54	0	882
POA2018	50-54	1	11
POA2018	55-59		43
POA2018	55-59	0	741
POA2018	55-59	1	7
POA2018	60-64		39
POA2018	60-64	0	687
POA2018	65+		124
POA2018	65+	0	2218
POA2018	65+	1	10
POA2019	0-4		45
POA2019	0-4	0	746
POA2019	0-4	1	13
POA2019	5-9		35
POA2019	5-9	0	694
POA2019	5-9	1	31
POA2019	10-14		22
POA2019	10-14	0	609
POA2019	10-14	1	28
POA2019	15-19		24
POA2019	15-19	0	501
POA2019	15-19	1	32
POA2019	20-24		69
POA2019	20-24	0	608
POA2019	20-24	1	20
POA2019	25-29		72
POA2019	25-29	0	667
POA2019	25-29	1	21
POA2019	30-34		66
POA2019	30-34	0	767
POA2019	30-34	1	17
POA2019	35-39		56
POA2019	35-39	0	823
POA2019	35-39	1	17
POA2019	40-44		39
POA2019	40-44	0	897
POA2019	40-44	1	22
POA2019	45-49		38
POA2019	45-49	0	729
POA2019	45-49	1	25
POA2019	50-54		38
POA2019	50-54	0	700
POA2019	50-54	1	13
POA2019	55-59		35
POA2019	55-59	0	524
POA2019	55-59	1	11
POA2019	60-64		23
POA2019	60-64	0	443
POA2019	60-64	1	7
POA2019	65+		55
POA2019	65+	0	1221
POA2019	65+	1	19
POA2020	0-4		40
POA2020	0-4	0	810
POA2020	0-4	1	15
POA2020	5-9		27
POA2020	5-9	0	571
POA2020	5-9	1	15
POA2020	10-14		26
POA2020	10-14	0	454
POA2020	10-14	1	8
POA2020	15-19		51
POA2020	15-19	0	776
POA2020	15-19	1	11
POA2020	20-24		86
POA2020	20-24	0	1448
POA2020	20-24	1	22
POA2020	25-29		148
POA2020	25-29	0	2015
POA2020	25-29	1	18
POA2020	30-34		116
POA2020	30-34	0	1753
POA2020	30-34	1	19
POA2020	35-39		79
POA2020	35-39	0	1266
POA2020	35-39	1	8
POA2020	40-44		59
POA2020	40-44	0	900
POA2020	40-44	1	9
POA2020	45-49		41
POA2020	45-49	0	734
POA2020	45-49	1	16
POA2020	50-54		54
POA2020	50-54	0	677
POA2020	50-54	1	8
POA2020	55-59		36
POA2020	55-59	0	616
POA2020	55-59	1	5
POA2020	60-64		33
POA2020	60-64	0	500
POA2020	60-64	1	7
POA2020	65+		64
POA2020	65+	0	1224
POA2020	65+	1	16
POA2021	0-4		65
POA2021	0-4	0	741
POA2021	5-9		51
POA2021	5-9	0	609
POA2021	5-9	1	5
POA2021	10-14		52
POA2021	10-14	0	466
POA2021	15-19		33
POA2021	15-19	0	406
POA2021	20-24		123
POA2021	20-24	0	877
POA2021	20-24	1	6
POA2021	25-29		205
POA2021	25-29	0	1733
POA2021	25-29	1	7
POA2021	30-34		184
POA2021	30-34	0	1688
POA2021	30-34	1	8
POA2021	35-39		165
POA2021	35-39	0	1358
POA2021	40-44		105
POA2021	40-44	0	1060
POA2021	40-44	1	4
POA2021	45-49		108
POA2021	45-49	0	950
POA2021	45-49	1	4
POA2021	50-54		92
POA2021	50-54	0	823
POA2021	50-54	1	3
POA2021	55-59		59
POA2021	55-59	0	708
POA2021	55-59	1	3
POA2021	60-64		48
POA2021	60-64	0	584
POA2021	65+		181
POA2021	65+	0	1776
POA2022	0-4		67
POA2022	0-4	0	671
POA2022	0-4	1	3
POA2022	5-9		66
POA2022	5-9	0	546
POA2022	5-9	1	3
POA2022	10-14		47
POA2022	10-14	0	429
POA2022	10-14	1	5
POA2022	15-19		41
POA2022	15-19	0	417
POA2022	15-19	1	3
POA2022	20-24		95
POA2022	20-24	0	678
POA2022	20-24	1	9
POA2022	25-29		209
POA2022	25-29	0	1228
POA2022	25-29	1	3
POA2022	30-34		177
POA2022	30-34	0	1207
POA2022	30-34	1	6
POA2022	35-39		147
POA2022	35-39	0	1040
POA2022	35-39	1	5
POA2022	40-44		98
POA2022	40-44	0	800
POA2022	40-44	1	5
POA2022	45-49		99
POA2022	45-49	0	722
POA2022	45-49	1	3
POA2022	50-54		65
POA2022	50-54	0	593
POA2022	55-59		63
POA2022	55-59	0	562
POA2022	55-59	1	3
POA2022	60-64		58
POA2022	60-64	0	449
POA2022	60-64	1	3
POA2022	65+		251
POA2022	65+	0	1626
POA2022	65+	1	3
POA2023	0-4		37
POA2023	0-4	0	533
POA2023	5-9		33
POA2023	5-9	0	638
POA2023	5-9	1	13
POA2023	10-14		37
POA2023	10-14	0	647
POA2023	10-14	1	3
POA2023	15-19		40
POA2023	15-19	0	621
POA2023	15-19	1	4
POA2023	20-24		47
POA2023	20-24	0	572
POA2023	20-24	1	3
POA2023	25-29		86
POA2023	25-29	0	747
POA2023	30-34		75
POA2023	30-34	0	817
POA2023	30-34	1	3
POA2023	35-39		56
POA2023	35-39	0	722
POA2023	35-39	1	3
POA2023	40-44		61
POA2023	40-44	0	706
POA2023	40-44	1	3
POA2023	45-49		65
POA2023	45-49	0	705
POA2023	50-54		43
POA2023	50-54	0	627
POA2023	50-54	1	4
POA2023	55-59		41
POA2023	55-59	0	575
POA2023	60-64		41
POA2023	60-64	0	501
POA2023	65+		144
POA2023	65+	0	1465
POA2024	0-4		58
POA2024	0-4	0	639
POA2024	0-4	1	3
POA2024	5-9		44
POA2024	5-9	0	680
POA2024	5-9	1	3
POA2024	10-14		40
POA2024	10-14	0	554
POA2024	10-14	1	8
POA2024	15-19		27
POA2024	15-19	0	465
POA2024	15-19	1	9
POA2024	20-24		44
POA2024	20-24	0	416
POA2024	20-24	1	3
POA2024	25-29		68
POA2024	25-29	0	720
POA2024	30-34		91
POA2024	30-34	0	953
POA2024	35-39		92
POA2024	35-39	0	905
POA2024	35-39	1	3
POA2024	40-44		61
POA2024	40-44	0	823
POA2024	40-44	1	3
POA2024	45-49		63
POA2024	45-49	0	790
POA2024	45-49	1	3
POA2024	50-54		69
POA2024	50-54	0	664
POA2024	50-54	1	4
POA2024	55-59		48
POA2024	55-59	0	516
POA2024	55-59	1	4
POA2024	60-64		41
POA2024	60-64	0	413
POA2024	60-64	1	3
POA2024	65+		231
POA2024	65+	0	1504
POA2024	65+	1	5
POA2025	0-4		31
POA2025	0-4	0	388
POA2025	5-9		34
POA2025	5-9	0	345
POA2025	5-9	1	4
POA2025	10-14		16
POA2025	10-14	0	269
POA2025	15-19		16
POA2025	15-19	0	228
POA2025	15-19	1	4
POA2025	20-24		47
POA2025	20-24	0	321
POA2025	25-29		53
POA2025	25-29	0	573
POA2025	30-34		39
POA2025	30-34	0	623
POA2025	30-34	1	4
POA2025	35-39		51
POA2025	35-39	0	541
POA2025	40-44		48
POA2025	40-44	0	457
POA2025	45-49		43
POA2025	45-49	0	420
POA2025	45-49	1	3
POA2025	50-54		40
POA2025	50-54	0	416
POA2025	55-59		48
POA2025	55-59	0	363
POA2025	60-64		33
POA2025	60-64	0	344
POA2025	65+		254
POA2025	65+	0	1349
POA2026	0-4		179
POA2026	0-4	0	1749
POA2026	0-4	1	8
POA2026	5-9		118
POA2026	5-9	0	1439
POA2026	5-9	1	4
POA2026	10-14		87
POA2026	10-14	0	1072
POA2026	10-14	1	4
POA2026	15-19		85
POA2026	15-19	0	851
POA2026	15-19	1	8
POA2026	20-24		231
POA2026	20-24	0	1651
POA2026	20-24	1	9
POA2026	25-29		641
POA2026	25-29	0	3921
POA2026	25-29	1	9
POA2026	30-34		660
POA2026	30-34	0	4424
POA2026	30-34	1	22
POA2026	35-39		382
POA2026	35-39	0	3047
POA2026	35-39	1	12
POA2026	40-44		282
POA2026	40-44	0	2332
POA2026	40-44	1	11
POA2026	45-49		233
POA2026	45-49	0	1882
POA2026	45-49	1	9
POA2026	50-54		165
POA2026	50-54	0	1375
POA2026	50-54	1	9
POA2026	55-59		130
POA2026	55-59	0	1143
POA2026	55-59	1	3
POA2026	60-64		110
POA2026	60-64	0	928
POA2026	60-64	1	4
POA2026	65+		397
POA2026	65+	0	2852
POA2026	65+	1	5
POA2027	0-4		34
POA2027	0-4	0	289
POA2027	0-4	1	3
POA2027	5-9		32
POA2027	5-9	0	240
POA2027	5-9	1	4
POA2027	10-14		29
POA2027	10-14	0	260
POA2027	10-14	1	5
POA2027	15-19		31
POA2027	15-19	0	256
POA2027	15-19	1	4
POA2027	20-24		46
POA2027	20-24	0	278
POA2027	25-29		103
POA2027	25-29	0	648
POA2027	30-34		95
POA2027	30-34	0	649
POA2027	35-39		60
POA2027	35-39	0	532
POA2027	40-44		56
POA2027	40-44	0	409
POA2027	40-44	1	3
POA2027	45-49		65
POA2027	45-49	0	415
POA2027	45-49	1	5
POA2027	50-54		52
POA2027	50-54	0	411
POA2027	55-59		63
POA2027	55-59	0	426
POA2027	60-64		74
POA2027	60-64	0	454
POA2027	65+		298
POA2027	65+	0	1857
POA2028	0-4		22
POA2028	0-4	0	205
POA2028	5-9		11
POA2028	5-9	0	149
POA2028	10-14		15
POA2028	10-14	0	140
POA2028	15-19		11
POA2028	15-19	0	152
POA2028	20-24		23
POA2028	20-24	0	219
POA2028	25-29		52
POA2028	25-29	0	481
POA2028	25-29	1	5
POA2028	30-34		65
POA2028	30-34	0	479
POA2028	30-34	1	8
POA2028	35-39		38
POA2028	35-39	0	317
POA2028	40-44		29
POA2028	40-44	0	259
POA2028	45-49		30
POA2028	45-49	0	218
POA2028	50-54		13
POA2028	50-54	0	199
POA2028	55-59		19
POA2028	55-59	0	247
POA2028	60-64		20
POA2028	60-64	0	216
POA2028	65+		115
POA2028	65+	0	904
POA2029	0-4		36
POA2029	0-4	0	570
POA2029	0-4	1	5
POA2029	5-9		23
POA2029	5-9	0	594
POA2029	10-14		36
POA2029	10-14	0	521
POA2029	10-14	1	7
POA2029	15-19		29
POA2029	15-19	0	451
POA2029	15-19	1	5
POA2029	20-24		37
POA2029	20-24	0	449
POA2029	20-24	1	5
POA2029	25-29		47
POA2029	25-29	0	621
POA2029	25-29	1	4
POA2029	30-34		83
POA2029	30-34	0	817
POA2029	35-39		62
POA2029	35-39	0	792
POA2029	40-44		52
POA2029	40-44	0	781
POA2029	45-49		40
POA2029	45-49	0	589
POA2029	45-49	1	4
POA2029	50-54		41
POA2029	50-54	0	557
POA2029	55-59		36
POA2029	55-59	0	441
POA2029	60-64		30
POA2029	60-64	0	424
POA2029	65+		160
POA2029	65+	0	1608
POA2030	0-4		41
POA2030	0-4	0	770
POA2030	0-4	1	7
POA2030	5-9		51
POA2030	5-9	0	1023
POA2030	10-14		58
POA2030	10-14	0	1032
POA2030	10-14	1	9
POA2030	15-19		37
POA2030	15-19	0	988
POA2030	15-19	1	10
POA2030	20-24		50
POA2030	20-24	0	765
POA2030	20-24	1	3
POA2030	25-29		51
POA2030	25-29	0	557
POA2030	30-34		42
POA2030	30-34	0	598
POA2030	35-39		43
POA2030	35-39	0	777
POA2030	40-44		43
POA2030	40-44	0	997
POA2030	45-49		56
POA2030	45-49	0	1050
POA2030	50-54		63
POA2030	50-54	0	983
POA2030	50-54	1	3
POA2030	55-59		60
POA2030	55-59	0	861
POA2030	60-64		50
POA2030	60-64	0	731
POA2030	65+		164
POA2030	65+	0	2093
POA2030	65+	1	5
POA2031	0-4		127
POA2031	0-4	0	2041
POA2031	0-4	1	20
POA2031	5-9		105
POA2031	5-9	0	1772
POA2031	5-9	1	12
POA2031	10-14		57
POA2031	10-14	0	1363
POA2031	10-14	1	5
POA2031	15-19		106
POA2031	15-19	0	1246
POA2031	15-19	1	10
POA2031	20-24		295
POA2031	20-24	0	2310
POA2031	20-24	1	23
POA2031	25-29		329
POA2031	25-29	0	3386
POA2031	25-29	1	24
POA2031	30-34		294
POA2031	30-34	0	3657
POA2031	30-34	1	14
POA2031	35-39		222
POA2031	35-39	0	3033
POA2031	35-39	1	14
POA2031	40-44		176
POA2031	40-44	0	2509
POA2031	40-44	1	11
POA2031	45-49		150
POA2031	45-49	0	2166
POA2031	45-49	1	7
POA2031	50-54		133
POA2031	50-54	0	1784
POA2031	50-54	1	7
POA2031	55-59		119
POA2031	55-59	0	1576
POA2031	55-59	1	18
POA2031	60-64		102
POA2031	60-64	0	1287
POA2031	60-64	1	4
POA2031	65+		360
POA2031	65+	0	3834
POA2031	65+	1	6
POA2032	0-4		22
POA2032	0-4	0	577
POA2032	0-4	1	18
POA2032	5-9		18
POA2032	5-9	0	651
