POA_CODE_2016	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA2137	45-54		M	79
POA2137	45-54	0	F	1467
POA2137	45-54	0	M	1378
POA2137	45-54	1	F	414
POA2137	45-54	1	M	246
POA2137	55-64		F	94
POA2137	55-64		M	68
POA2137	55-64	0	F	1175
POA2137	55-64	0	M	1181
POA2137	55-64	1	F	386
POA2137	55-64	1	M	231
POA2137	65-74		F	81
POA2137	65-74		M	58
POA2137	65-74	0	F	949
POA2137	65-74	0	M	887
POA2137	65-74	1	F	230
POA2137	65-74	1	M	126
POA2137	75-84		F	61
POA2137	75-84		M	55
POA2137	75-84	0	F	584
POA2137	75-84	0	M	524
POA2137	75-84	1	F	92
POA2137	75-84	1	M	68
POA2137	85+		F	31
POA2137	85+		M	16
POA2137	85+	0	F	334
POA2137	85+	0	M	213
POA2137	85+	1	F	18
POA2137	85+	1	M	25
POA2138	15-19		F	29
POA2138	15-19		M	45
POA2138	15-19	0	F	350
POA2138	15-19	0	M	392
POA2138	15-19	1	F	17
POA2138	15-19	1	M	14
POA2138	20-24		F	83
POA2138	20-24		M	53
POA2138	20-24	0	F	1129
POA2138	20-24	0	M	1050
POA2138	20-24	1	F	40
POA2138	20-24	1	M	44
POA2138	25-34		F	194
POA2138	25-34		M	180
POA2138	25-34	0	F	2696
POA2138	25-34	0	M	2646
POA2138	25-34	1	F	152
POA2138	25-34	1	M	138
POA2138	35-44		F	88
POA2138	35-44		M	91
POA2138	35-44	0	F	1188
POA2138	35-44	0	M	1275
POA2138	35-44	1	F	150
POA2138	35-44	1	M	106
POA2138	45-54		F	58
POA2138	45-54		M	46
POA2138	45-54	0	F	764
POA2138	45-54	0	M	691
POA2138	45-54	1	F	151
POA2138	45-54	1	M	103
POA2138	55-64		F	48
POA2138	55-64		M	45
POA2138	55-64	0	F	639
POA2138	55-64	0	M	583
POA2138	55-64	1	F	153
POA2138	55-64	1	M	99
POA2138	65-74		F	41
POA2138	65-74		M	33
POA2138	65-74	0	F	363
POA2138	65-74	0	M	359
POA2138	65-74	1	F	90
POA2138	65-74	1	M	71
POA2138	75-84		F	17
POA2138	75-84		M	22
POA2138	75-84	0	F	181
POA2138	75-84	0	M	173
POA2138	75-84	1	F	23
POA2138	75-84	1	M	22
POA2138	85+		F	8
POA2138	85+		M	5
POA2138	85+	0	F	105
POA2138	85+	0	M	53
POA2138	85+	1	F	7
POA2138	85+	1	M	4
POA2139	20-24	0	M	4
POA2139	25-34	0	M	9
POA2139	35-44	0	F	3
POA2139	35-44	0	M	5
POA2139	45-54	0	M	10
POA2139	55-64		M	3
POA2139	55-64	0	F	3
POA2139	55-64	0	M	4
POA2139	65-74	0	M	3
POA2139	85+		F	3
POA2140	15-19		F	27
POA2140	15-19		M	43
POA2140	15-19	0	F	328
POA2140	15-19	0	M	346
POA2140	15-19	1	F	18
POA2140	15-19	1	M	16
POA2140	20-24		F	78
POA2140	20-24		M	158
POA2140	20-24	0	F	573
POA2140	20-24	0	M	762
POA2140	20-24	1	F	28
POA2140	20-24	1	M	29
POA2140	25-34		F	260
POA2140	25-34		M	346
POA2140	25-34	0	F	2063
POA2140	25-34	0	M	2341
POA2140	25-34	1	F	138
POA2140	25-34	1	M	157
POA2140	35-44		F	101
POA2140	35-44		M	136
POA2140	35-44	0	F	853
POA2140	35-44	0	M	1075
POA2140	35-44	1	F	124
POA2140	35-44	1	M	89
POA2140	45-54		F	70
POA2140	45-54		M	74
POA2140	45-54	0	F	599
POA2140	45-54	0	M	587
POA2140	45-54	1	F	117
POA2140	45-54	1	M	80
POA2140	55-64		F	57
POA2140	55-64		M	65
POA2140	55-64	0	F	434
POA2140	55-64	0	M	446
POA2140	55-64	1	F	117
POA2140	55-64	1	M	65
POA2140	65-74		F	23
POA2140	65-74		M	26
POA2140	65-74	0	F	194
POA2140	65-74	0	M	196
POA2140	65-74	1	F	52
POA2140	65-74	1	M	34
POA2140	75-84		F	16
POA2140	75-84		M	22
POA2140	75-84	0	F	138
POA2140	75-84	0	M	109
POA2140	75-84	1	F	19
POA2140	75-84	1	M	14
POA2140	85+		F	7
POA2140	85+		M	4
POA2140	85+	0	F	51
POA2140	85+	0	M	41
POA2141	15-19		F	59
POA2141	15-19		M	66
POA2141	15-19	0	F	667
POA2141	15-19	0	M	730
POA2141	15-19	1	F	51
POA2141	15-19	1	M	55
POA2141	20-24		F	81
POA2141	20-24		M	107
POA2141	20-24	0	F	1023
POA2141	20-24	0	M	1244
POA2141	20-24	1	F	82
POA2141	20-24	1	M	67
POA2141	25-34		F	186
POA2141	25-34		M	277
POA2141	25-34	0	F	2384
POA2141	25-34	0	M	2966
POA2141	25-34	1	F	275
POA2141	25-34	1	M	211
POA2141	35-44		F	126
POA2141	35-44		M	155
POA2141	35-44	0	F	1433
POA2141	35-44	0	M	1697
POA2141	35-44	1	F	252
POA2141	35-44	1	M	176
POA2141	45-54		F	126
POA2141	45-54		M	126
POA2141	45-54	0	F	1428
POA2141	45-54	0	M	1385
POA2141	45-54	1	F	305
POA2141	45-54	1	M	190
POA2141	55-64		F	107
POA2141	55-64		M	110
POA2141	55-64	0	F	1296
POA2141	55-64	0	M	1283
POA2141	55-64	1	F	293
POA2141	55-64	1	M	206
POA2141	65-74		F	64
POA2141	65-74		M	86
POA2141	65-74	0	F	629
POA2141	65-74	0	M	683
POA2141	65-74	1	F	120
POA2141	65-74	1	M	102
POA2141	75-84		F	34
POA2141	75-84		M	47
POA2141	75-84	0	F	387
POA2141	75-84	0	M	360
POA2141	75-84	1	F	46
POA2141	75-84	1	M	35
POA2141	85+		F	32
POA2141	85+		M	13
POA2141	85+	0	F	215
POA2141	85+	0	M	105
POA2141	85+	1	F	7
POA2141	85+	1	M	12
POA2142	15-19		F	67
POA2142	15-19		M	90
POA2142	15-19	0	F	505
POA2142	15-19	0	M	574
POA2142	15-19	1	F	42
POA2142	15-19	1	M	37
POA2142	20-24		F	107
POA2142	20-24		M	121
POA2142	20-24	0	F	823
POA2142	20-24	0	M	1022
POA2142	20-24	1	F	95
POA2142	20-24	1	M	53
POA2142	25-34		F	314
POA2142	25-34		M	342
POA2142	25-34	0	F	2484
POA2142	25-34	0	M	2859
POA2142	25-34	1	F	301
POA2142	25-34	1	M	238
POA2142	35-44		F	165
POA2142	35-44		M	223
POA2142	35-44	0	F	1296
POA2142	35-44	0	M	1721
POA2142	35-44	1	F	309
POA2142	35-44	1	M	188
POA2142	45-54		F	143
POA2142	45-54		M	144
POA2142	45-54	0	F	964
POA2142	45-54	0	M	1062
POA2142	45-54	1	F	202
POA2142	45-54	1	M	150
POA2142	55-64		F	102
POA2142	55-64		M	138
POA2142	55-64	0	F	750
POA2142	55-64	0	M	859
POA2142	55-64	1	F	214
POA2142	55-64	1	M	111
POA2142	65-74		F	80
POA2142	65-74		M	81
POA2142	65-74	0	F	479
POA2142	65-74	0	M	544
POA2142	65-74	1	F	101
POA2142	65-74	1	M	66
POA2142	75-84		F	52
POA2142	75-84		M	47
POA2142	75-84	0	F	255
POA2142	75-84	0	M	250
POA2142	75-84	1	F	30
POA2142	75-84	1	M	28
POA2142	85+		F	10
POA2142	85+		M	12
POA2142	85+	0	F	103
POA2142	85+	0	M	69
POA2142	85+	1	M	7
POA2143	15-19		F	22
POA2143	15-19		M	22
POA2143	15-19	0	F	273
POA2143	15-19	0	M	242
POA2143	15-19	1	F	15
POA2143	15-19	1	M	10
POA2143	20-24		F	36
POA2143	20-24		M	26
POA2143	20-24	0	F	300
POA2143	20-24	0	M	313
POA2143	20-24	1	F	22
POA2143	20-24	1	M	17
POA2143	25-34		F	46
POA2143	25-34		M	49
POA2143	25-34	0	F	583
POA2143	25-34	0	M	628
POA2143	25-34	1	F	81
POA2143	25-34	1	M	70
POA2143	35-44		F	50
POA2143	35-44		M	45
POA2143	35-44	0	F	383
POA2143	35-44	0	M	446
POA2143	35-44	1	F	102
POA2143	35-44	1	M	55
POA2143	45-54		F	33
POA2143	45-54		M	41
POA2143	45-54	0	F	476
POA2143	45-54	0	M	444
POA2143	45-54	1	F	108
POA2143	45-54	1	M	68
POA2143	55-64		F	35
POA2143	55-64		M	39
POA2143	55-64	0	F	398
POA2143	55-64	0	M	445
POA2143	55-64	1	F	103
POA2143	55-64	1	M	72
POA2143	65-74		F	26
POA2143	65-74		M	30
POA2143	65-74	0	F	228
POA2143	65-74	0	M	236
POA2143	65-74	1	F	52
POA2143	65-74	1	M	36
POA2143	75-84		F	21
POA2143	75-84		M	11
POA2143	75-84	0	F	132
POA2143	75-84	0	M	116
POA2143	75-84	1	F	22
POA2143	75-84	1	M	16
POA2143	85+		F	13
POA2143	85+		M	9
POA2143	85+	0	F	64
POA2143	85+	0	M	44
POA2143	85+	1	F	4
POA2143	85+	1	M	5
POA2144	15-19		F	90
POA2144	15-19		M	96
POA2144	15-19	0	F	871
POA2144	15-19	0	M	1016
POA2144	15-19	1	F	76
POA2144	15-19	1	M	60
POA2144	20-24		F	138
POA2144	20-24		M	197
POA2144	20-24	0	F	1254
POA2144	20-24	0	M	1952
POA2144	20-24	1	F	139
POA2144	20-24	1	M	143
POA2144	25-34		F	270
POA2144	25-34		M	520
POA2144	25-34	0	F	2978
POA2144	25-34	0	M	4638
POA2144	25-34	1	F	428
POA2144	25-34	1	M	323
POA2144	35-44		F	160
POA2144	35-44		M	245
POA2144	35-44	0	F	1472
POA2144	35-44	0	M	2214
POA2144	35-44	1	F	327
POA2144	35-44	1	M	264
POA2144	45-54		F	146
POA2144	45-54		M	187
POA2144	45-54	0	F	1430
POA2144	45-54	0	M	1657
POA2144	45-54	1	F	320
POA2144	45-54	1	M	241
POA2144	55-64		F	114
POA2144	55-64		M	133
POA2144	55-64	0	F	1158
POA2144	55-64	0	M	1284
POA2144	55-64	1	F	210
POA2144	55-64	1	M	165
POA2144	65-74		F	74
POA2144	65-74		M	87
POA2144	65-74	0	F	656
POA2144	65-74	0	M	707
POA2144	65-74	1	F	121
POA2144	65-74	1	M	93
POA2144	75-84		F	67
POA2144	75-84		M	53
POA2144	75-84	0	F	431
POA2144	75-84	0	M	353
POA2144	75-84	1	F	39
POA2144	75-84	1	M	51
POA2144	85+		F	50
POA2144	85+		M	27
POA2144	85+	0	F	246
POA2144	85+	0	M	138
POA2144	85+	1	F	10
POA2144	85+	1	M	11
POA2145	15-19		F	123
POA2145	15-19		M	149
POA2145	15-19	0	F	1675
POA2145	15-19	0	M	1708
POA2145	15-19	1	F	105
POA2145	15-19	1	M	105
POA2145	20-24		F	143
POA2145	20-24		M	191
POA2145	20-24	0	F	1804
POA2145	20-24	0	M	2100
POA2145	20-24	1	F	162
POA2145	20-24	1	M	152
POA2145	25-34		F	510
POA2145	25-34		M	541
POA2145	25-34	0	F	6084
POA2145	25-34	0	M	5852
POA2145	25-34	1	F	754
POA2145	25-34	1	M	471
POA2145	35-44		F	399
POA2145	35-44		M	520
POA2145	35-44	0	F	4907
POA2145	35-44	0	M	5939
POA2145	35-44	1	F	859
POA2145	35-44	1	M	678
POA2145	45-54		F	264
POA2145	45-54		M	302
POA2145	45-54	0	F	3262
POA2145	45-54	0	M	3582
POA2145	45-54	1	F	814
POA2145	45-54	1	M	547
POA2145	55-64		F	261
POA2145	55-64		M	267
POA2145	55-64	0	F	2712
POA2145	55-64	0	M	2743
POA2145	55-64	1	F	802
POA2145	55-64	1	M	473
POA2145	65-74		F	258
POA2145	65-74		M	225
POA2145	65-74	0	F	2265
POA2145	65-74	0	M	2194
POA2145	65-74	1	F	443
POA2145	65-74	1	M	306
POA2145	75-84		F	236
POA2145	75-84		M	189
POA2145	75-84	0	F	1364
POA2145	75-84	0	M	1082
POA2145	75-84	1	F	151
POA2145	75-84	1	M	148
POA2145	85+		F	196
POA2145	85+		M	97
POA2145	85+	0	F	691
POA2145	85+	0	M	387
POA2145	85+	1	F	20
POA2145	85+	1	M	35
POA2146	15-19		F	40
POA2146	15-19		M	39
POA2146	15-19	0	F	431
POA2146	15-19	0	M	433
POA2146	15-19	1	F	17
POA2146	15-19	1	M	28
POA2146	20-24		F	33
POA2146	20-24		M	44
POA2146	20-24	0	F	407
POA2146	20-24	0	M	525
POA2146	20-24	1	F	37
POA2146	20-24	1	M	32
POA2146	25-34		F	100
POA2146	25-34		M	104
POA2146	25-34	0	F	1234
POA2146	25-34	0	M	1230
POA2146	25-34	1	F	131
POA2146	25-34	1	M	80
POA2146	35-44		F	56
POA2146	35-44		M	84
POA2146	35-44	0	F	1047
POA2146	35-44	0	M	1209
POA2146	35-44	1	F	199
POA2146	35-44	1	M	115
POA2146	45-54		F	51
POA2146	45-54		M	62
POA2146	45-54	0	F	807
POA2146	45-54	0	M	885
POA2146	45-54	1	F	183
POA2146	45-54	1	M	119
POA2146	55-64		F	53
POA2146	55-64		M	55
POA2146	55-64	0	F	724
POA2146	55-64	0	M	677
POA2146	55-64	1	F	196
POA2146	55-64	1	M	131
POA2146	65-74		F	57
POA2146	65-74		M	40
POA2146	65-74	0	F	566
POA2146	65-74	0	M	541
POA2146	65-74	1	F	121
POA2146	65-74	1	M	74
POA2146	75-84		F	25
POA2146	75-84		M	27
POA2146	75-84	0	F	312
POA2146	75-84	0	M	259
POA2146	75-84	1	F	37
POA2146	75-84	1	M	40
POA2146	85+		F	17
POA2146	85+		M	15
POA2146	85+	0	F	94
POA2146	85+	0	M	58
POA2146	85+	1	F	16
POA2146	85+	1	M	3
POA2147	15-19		F	95
POA2147	15-19		M	100
POA2147	15-19	0	F	922
POA2147	15-19	0	M	1041
POA2147	15-19	1	F	59
POA2147	15-19	1	M	73
POA2147	20-24		F	70
POA2147	20-24		M	73
POA2147	20-24	0	F	927
POA2147	20-24	0	M	965
POA2147	20-24	1	F	72
POA2147	20-24	1	M	80
POA2147	25-34		F	158
POA2147	25-34		M	178
POA2147	25-34	0	F	2142
POA2147	25-34	0	M	2242
POA2147	25-34	1	F	290
POA2147	25-34	1	M	185
POA2147	35-44		F	138
POA2147	35-44		M	172
POA2147	35-44	0	F	2008
POA2147	35-44	0	M	2251
POA2147	35-44	1	F	414
POA2147	35-44	1	M	284
POA2147	45-54		F	140
POA2147	45-54		M	167
POA2147	45-54	0	F	1790
POA2147	45-54	0	M	1872
POA2147	45-54	1	F	454
POA2147	45-54	1	M	299
POA2147	55-64		F	157
POA2147	55-64		M	146
POA2147	55-64	0	F	1629
POA2147	55-64	0	M	1711
POA2147	55-64	1	F	434
POA2147	55-64	1	M	309
POA2147	65-74		F	141
POA2147	65-74		M	107
POA2147	65-74	0	F	1269
POA2147	65-74	0	M	1203
POA2147	65-74	1	F	210
POA2147	65-74	1	M	173
POA2147	75-84		F	125
POA2147	75-84		M	82
POA2147	75-84	0	F	639
POA2147	75-84	0	M	524
POA2147	75-84	1	F	76
POA2147	75-84	1	M	71
POA2147	85+		F	46
POA2147	85+		M	34
POA2147	85+	0	F	290
POA2147	85+	0	M	179
POA2147	85+	1	F	8
POA2147	85+	1	M	17
POA2148	15-19		F	130
POA2148	15-19		M	166
POA2148	15-19	0	F	1567
POA2148	15-19	0	M	1716
POA2148	15-19	1	F	116
POA2148	15-19	1	M	111
POA2148	20-24		F	124
POA2148	20-24		M	160
POA2148	20-24	0	F	1746
POA2148	20-24	0	M	2023
POA2148	20-24	1	F	168
POA2148	20-24	1	M	122
POA2148	25-34		F	342
POA2148	25-34		M	387
POA2148	25-34	0	F	4649
POA2148	25-34	0	M	4853
POA2148	25-34	1	F	612
POA2148	25-34	1	M	424
POA2148	35-44		F	273
POA2148	35-44		M	317
POA2148	35-44	0	F	3470
POA2148	35-44	0	M	3971
POA2148	35-44	1	F	703
POA2148	35-44	1	M	475
POA2148	45-54		F	222
POA2148	45-54		M	270
POA2148	45-54	0	F	2718
POA2148	45-54	0	M	2980
POA2148	45-54	1	F	618
POA2148	45-54	1	M	449
POA2148	55-64		F	210
POA2148	55-64		M	219
POA2148	55-64	0	F	2492
POA2148	55-64	0	M	2500
POA2148	55-64	1	F	588
POA2148	55-64	1	M	383
POA2148	65-74		F	216
POA2148	65-74		M	186
POA2148	65-74	0	F	1640
POA2148	65-74	0	M	1667
POA2148	65-74	1	F	289
POA2148	65-74	1	M	208
POA2148	75-84		F	184
POA2148	75-84		M	125
POA2148	75-84	0	F	1168
POA2148	75-84	0	M	848
POA2148	75-84	1	F	120
POA2148	75-84	1	M	128
POA2148	85+		F	118
POA2148	85+		M	83
POA2148	85+	0	F	594
POA2148	85+	0	M	302
POA2148	85+	1	F	21
POA2148	85+	1	M	20
POA2150	15-19		F	46
POA2150	15-19		M	45
POA2150	15-19	0	F	391
POA2150	15-19	0	M	354
POA2150	15-19	1	F	27
POA2150	15-19	1	M	28
POA2150	20-24		F	119
POA2150	20-24		M	136
POA2150	20-24	0	F	951
POA2150	20-24	0	M	1168
POA2150	20-24	1	F	53
POA2150	20-24	1	M	41
POA2150	25-34		F	519
POA2150	25-34		M	553
POA2150	25-34	0	F	4578
POA2150	25-34	0	M	4820
POA2150	25-34	1	F	357
POA2150	25-34	1	M	261
POA2150	35-44		F	192
POA2150	35-44		M	316
POA2150	35-44	0	F	1719
POA2150	35-44	0	M	2626
POA2150	35-44	1	F	246
POA2150	35-44	1	M	223
POA2150	45-54		F	109
POA2150	45-54		M	121
POA2150	45-54	0	F	905
POA2150	45-54	0	M	1008
POA2150	45-54	1	F	175
POA2150	45-54	1	M	114
POA2150	55-64		F	106
POA2150	55-64		M	107
POA2150	55-64	0	F	746
POA2150	55-64	0	M	786
POA2150	55-64	1	F	187
POA2150	55-64	1	M	101
POA2150	65-74		F	60
POA2150	65-74		M	69
POA2150	65-74	0	F	431
POA2150	65-74	0	M	433
POA2150	65-74	1	F	70
POA2150	65-74	1	M	52
POA2150	75-84		F	43
POA2150	75-84		M	42
POA2150	75-84	0	F	264
POA2150	75-84	0	M	227
POA2150	75-84	1	F	21
POA2150	75-84	1	M	24
POA2150	85+		F	38
POA2150	85+		M	23
POA2150	85+	0	F	147
POA2150	85+	0	M	89
POA2150	85+	1	F	3
POA2150	85+	1	M	9
POA2151	15-19		F	36
POA2151	15-19		M	83
POA2151	15-19	0	F	450
POA2151	15-19	0	M	584
POA2151	15-19	1	F	27
POA2151	15-19	1	M	30
POA2151	20-24		F	56
POA2151	20-24		M	62
POA2151	20-24	0	F	477
POA2151	20-24	0	M	523
POA2151	20-24	1	F	40
POA2151	20-24	1	M	28
POA2151	25-34		F	140
POA2151	25-34		M	144
POA2151	25-34	0	F	1478
POA2151	25-34	0	M	1433
POA2151	25-34	1	F	159
POA2151	25-34	1	M	96
POA2151	35-44		F	132
POA2151	35-44		M	135
POA2151	35-44	0	F	1401
POA2151	35-44	0	M	1474
POA2151	35-44	1	F	226
POA2151	35-44	1	M	147
POA2151	45-54		F	106
POA2151	45-54		M	92
POA2151	45-54	0	F	1035
POA2151	45-54	0	M	1062
POA2151	45-54	1	F	221
POA2151	45-54	1	M	152
POA2151	55-64		F	100
POA2151	55-64		M	95
POA2151	55-64	0	F	884
POA2151	55-64	0	M	822
POA2151	55-64	1	F	235
POA2151	55-64	1	M	133
POA2151	65-74		F	65
POA2151	65-74		M	54
POA2151	65-74	0	F	665
POA2151	65-74	0	M	662
POA2151	65-74	1	F	163
POA2151	65-74	1	M	85
POA2151	75-84		F	63
POA2151	75-84		M	32
POA2151	75-84	0	F	342
POA2151	75-84	0	M	320
POA2151	75-84	1	F	47
POA2151	75-84	1	M	40
POA2151	85+		F	41
POA2151	85+		M	23
POA2151	85+	0	F	287
POA2151	85+	0	M	130
POA2151	85+	1	F	10
POA2151	85+	1	M	10
POA2152	15-19		F	9
POA2152	15-19		M	13
POA2152	15-19	0	F	222
POA2152	15-19	0	M	231
POA2152	15-19	1	F	12
POA2152	15-19	1	M	14
POA2152	20-24		F	18
POA2152	20-24		M	10
POA2152	20-24	0	F	239
POA2152	20-24	0	M	229
POA2152	20-24	1	F	21
POA2152	20-24	1	M	13
POA2152	25-34		F	45
POA2152	25-34		M	56
POA2152	25-34	0	F	903
POA2152	25-34	0	M	836
POA2152	25-34	1	F	79
POA2152	25-34	1	M	36
POA2152	35-44		F	41
POA2152	35-44		M	38
POA2152	35-44	0	F	769
POA2152	35-44	0	M	728
POA2152	35-44	1	F	111
POA2152	35-44	1	M	78
POA2152	45-54		F	22
POA2152	45-54		M	27
POA2152	45-54	0	F	514
POA2152	45-54	0	M	511
POA2152	45-54	1	F	153
POA2152	45-54	1	M	94
POA2152	55-64		F	37
POA2152	55-64		M	18
POA2152	55-64	0	F	410
POA2152	55-64	0	M	367
POA2152	55-64	1	F	112
POA2152	55-64	1	M	80
POA2152	65-74		F	30
POA2152	65-74		M	30
POA2152	65-74	0	F	417
POA2152	65-74	0	M	321
POA2152	65-74	1	F	78
POA2152	65-74	1	M	55
POA2152	75-84		F	45
POA2152	75-84		M	23
POA2152	75-84	0	F	329
POA2152	75-84	0	M	236
POA2152	75-84	1	F	41
POA2152	75-84	1	M	35
POA2152	85+		F	24
POA2152	85+		M	16
POA2152	85+	0	F	194
POA2152	85+	0	M	107
POA2152	85+	1	F	7
POA2152	85+	1	M	17
POA2153	15-19		F	57
POA2153	15-19		M	60
POA2153	15-19	0	F	1499
POA2153	15-19	0	M	1679
POA2153	15-19	1	F	91
POA2153	15-19	1	M	55
POA2153	20-24		F	35
POA2153	20-24		M	65
POA2153	20-24	0	F	1441
POA2153	20-24	0	M	1552
POA2153	20-24	1	F	84
POA2153	20-24	1	M	65
POA2153	25-34		F	136
POA2153	25-34		M	120
POA2153	25-34	0	F	2972
POA2153	25-34	0	M	2710
POA2153	25-34	1	F	289
POA2153	25-34	1	M	182
POA2153	35-44		F	133
POA2153	35-44		M	130
POA2153	35-44	0	F	3863
POA2153	35-44	0	M	3826
POA2153	35-44	1	F	607
POA2153	35-44	1	M	389
POA2153	45-54		F	123
POA2153	45-54		M	118
POA2153	45-54	0	F	3079
POA2153	45-54	0	M	3172
POA2153	45-54	1	F	695
POA2153	45-54	1	M	474
POA2153	55-64		F	110
POA2153	55-64		M	107
POA2153	55-64	0	F	2405
POA2153	55-64	0	M	2410
POA2153	55-64	1	F	721
POA2153	55-64	1	M	440
POA2153	65-74		F	137
POA2153	65-74		M	98
POA2153	65-74	0	F	2192
POA2153	65-74	0	M	2019
POA2153	65-74	1	F	496
POA2153	65-74	1	M	348
POA2153	75-84		F	120
POA2153	75-84		M	100
POA2153	75-84	0	F	1020
POA2153	75-84	0	M	957
POA2153	75-84	1	F	134
POA2153	75-84	1	M	138
POA2153	85+		F	102
POA2153	85+		M	46
POA2153	85+	0	F	470
POA2153	85+	0	M	275
POA2153	85+	1	F	27
POA2153	85+	1	M	29
POA2154	15-19		F	60
POA2154	15-19		M	61
POA2154	15-19	0	F	1255
POA2154	15-19	0	M	1240
POA2154	15-19	1	F	69
POA2154	15-19	1	M	66
POA2154	20-24		F	14
POA2154	20-24		M	35
POA2154	20-24	0	F	1014
POA2154	20-24	0	M	1147
POA2154	20-24	1	F	77
POA2154	20-24	1	M	77
POA2154	25-34		F	78
POA2154	25-34		M	83
POA2154	25-34	0	F	1703
POA2154	25-34	0	M	1710
POA2154	25-34	1	F	182
POA2154	25-34	1	M	111
POA2154	35-44		F	98
POA2154	35-44		M	93
POA2154	35-44	0	F	2443
POA2154	35-44	0	M	2240
POA2154	35-44	1	F	387
POA2154	35-44	1	M	223
POA2154	45-54		F	114
POA2154	45-54		M	104
POA2154	45-54	0	F	2284
POA2154	45-54	0	M	2204
POA2154	45-54	1	F	523
POA2154	45-54	1	M	336
POA2154	55-64		F	82
POA2154	55-64		M	88
POA2154	55-64	0	F	1908
POA2154	55-64	0	M	1915
POA2154	55-64	1	F	543
POA2154	55-64	1	M	347
POA2154	65-74		F	122
POA2154	65-74		M	94
POA2154	65-74	0	F	1529
POA2154	65-74	0	M	1476
POA2154	65-74	1	F	312
POA2154	65-74	1	M	228
POA2154	75-84		F	152
POA2154	75-84		M	101
POA2154	75-84	0	F	796
POA2154	75-84	0	M	656
POA2154	75-84	1	F	120
POA2154	75-84	1	M	92
POA2154	85+		F	352
POA2154	85+		M	129
POA2154	85+	0	F	475
POA2154	85+	0	M	275
POA2154	85+	1	F	28
POA2154	85+	1	M	41
POA2155	15-19		F	94
POA2155	15-19		M	98
POA2155	15-19	0	F	1873
POA2155	15-19	0	M	1956
POA2155	15-19	1	F	98
POA2155	15-19	1	M	88
POA2155	20-24		F	79
POA2155	20-24		M	58
POA2155	20-24	0	F	1408
POA2155	20-24	0	M	1552
POA2155	20-24	1	F	87
POA2155	20-24	1	M	75
POA2155	25-34		F	156
POA2155	25-34		M	153
POA2155	25-34	0	F	2901
POA2155	25-34	0	M	2697
POA2155	25-34	1	F	308
POA2155	25-34	1	M	183
POA2155	35-44		F	219
POA2155	35-44		M	205
POA2155	35-44	0	F	4471
POA2155	35-44	0	M	4115
POA2155	35-44	1	F	618
POA2155	35-44	1	M	397
POA2155	45-54		F	132
POA2155	45-54		M	198
POA2155	45-54	0	F	3150
POA2155	45-54	0	M	3440
POA2155	45-54	1	F	665
POA2155	45-54	1	M	397
POA2155	55-64		F	95
POA2155	55-64		M	103
POA2155	55-64	0	F	1933
POA2155	55-64	0	M	2084
POA2155	55-64	1	F	514
POA2155	55-64	1	M	332
POA2155	65-74		F	68
POA2155	65-74		M	70
POA2155	65-74	0	F	1205
POA2155	65-74	0	M	1164
POA2155	65-74	1	F	223
POA2155	65-74	1	M	176
POA2155	75-84		F	42
POA2155	75-84		M	40
POA2155	75-84	0	F	439
POA2155	75-84	0	M	445
POA2155	75-84	1	F	56
POA2155	75-84	1	M	58
POA2155	85+		F	10
POA2155	85+		M	4
POA2155	85+	0	F	128
POA2155	85+	0	M	77
POA2155	85+	1	F	10
POA2155	85+	1	M	8
POA2156	15-19		F	19
POA2156	15-19		M	26
POA2156	15-19	0	F	401
POA2156	15-19	0	M	469
POA2156	15-19	1	F	27
POA2156	15-19	1	M	28
POA2156	20-24		F	10
POA2156	20-24		M	14
POA2156	20-24	0	F	348
POA2156	20-24	0	M	424
POA2156	20-24	1	F	21
POA2156	20-24	1	M	14
POA2156	25-34		F	23
POA2156	25-34		M	22
POA2156	25-34	0	F	432
POA2156	25-34	0	M	465
POA2156	25-34	1	F	35
POA2156	25-34	1	M	34
POA2156	35-44		F	22
POA2156	35-44		M	39
POA2156	35-44	0	F	608
POA2156	35-44	0	M	568
POA2156	35-44	1	F	124
POA2156	35-44	1	M	76
POA2156	45-54		F	28
POA2156	45-54		M	31
POA2156	45-54	0	F	792
POA2156	45-54	0	M	776
POA2156	45-54	1	F	192
POA2156	45-54	1	M	95
POA2156	55-64		F	40
POA2156	55-64		M	24
POA2156	55-64	0	F	615
POA2156	55-64	0	M	686
POA2156	55-64	1	F	236
POA2156	55-64	1	M	147
POA2156	65-74		F	40
POA2156	65-74		M	38
POA2156	65-74	0	F	595
POA2156	65-74	0	M	590
POA2156	65-74	1	F	126
POA2156	65-74	1	M	89
POA2156	75-84		F	38
POA2156	75-84		M	32
POA2156	75-84	0	F	349
POA2156	75-84	0	M	322
POA2156	75-84	1	F	66
POA2156	75-84	1	M	38
POA2156	85+		F	16
POA2156	85+		M	12
POA2156	85+	0	F	146
POA2156	85+	0	M	95
POA2156	85+	1	F	11
POA2156	85+	1	M	17
POA2157	15-19		F	18
POA2157	15-19		M	19
POA2157	15-19	0	F	119
POA2157	15-19	0	M	120
POA2157	15-19	1	F	11
POA2157	15-19	1	M	5
POA2157	20-24		F	13
POA2157	20-24		M	14
POA2157	20-24	0	F	92
POA2157	20-24	0	M	105
POA2157	20-24	1	F	4
POA2157	20-24	1	M	3
POA2157	25-34		F	9
POA2157	25-34		M	14
POA2157	25-34	0	F	148
POA2157	25-34	0	M	118
POA2157	25-34	1	F	16
