POA_CODE_2016	PrivateDwelling	persons
POA4178	1	23354
POA4179	0	760
POA4179	1	18081
POA4183	0	745
POA4183	1	1801
POA4184	0	448
POA4184	1	6293
POA4205	0	687
POA4205	1	4639
POA4207	0	3119
POA4207	1	51408
POA4208	0	996
POA4208	1	18625
POA4209	0	3186
POA4209	1	46402
POA4210	0	1021
POA4210	1	18276
POA4211	0	3595
POA4211	1	56801
POA4212	0	2514
POA4212	1	25485
POA4213	0	1479
POA4213	1	27237
POA4214	0	2478
POA4214	1	34494
POA4215	0	8153
POA4215	1	43129
POA4216	0	3151
POA4216	1	34341
POA4217	0	15897
POA4217	1	34257
POA4218	0	7392
POA4218	1	28582
POA4220	0	3926
POA4220	1	28328
POA4221	0	2362
POA4221	1	24898
POA4223	0	900
POA4223	1	13005
POA4224	0	1176
POA4224	1	5777
POA4225	0	3837
POA4225	1	6315
POA4226	0	2580
POA4226	1	29534
POA4227	0	1231
POA4227	1	20105
POA4228	0	416
POA4228	1	4837
POA4229	0	461
POA4229	1	3
POA4230	0	95
POA4230	1	1559
POA4270	0	376
POA4270	1	3568
POA4271	0	264
POA4271	1	2617
POA4272	0	638
POA4272	1	4152
POA4275	0	809
POA4275	1	3050
POA4280	0	761
POA4280	1	15838
POA4285	0	1553
POA4285	1	18498
POA4287	0	215
POA4287	1	641
POA4300	0	2956
POA4300	1	52144
POA4301	0	1534
POA4301	1	26398
POA4303	0	528
POA4303	1	3377
POA4304	0	1190
POA4304	1	15804
POA4305	0	4887
POA4305	1	57407
POA4306	0	2243
POA4306	1	32858
POA4307	0	88
POA4307	1	1471
POA4309	0	253
POA4309	1	2761
POA4310	0	429
POA4310	1	5305
POA4311	0	988
POA4311	1	9503
POA4312	0	262
POA4312	1	2413
POA4313	0	234
POA4313	1	2111
POA4340	0	542
POA4340	1	4882
POA4341	0	1015
POA4341	1	13326
POA4342	0	273
POA4342	1	2378
POA4343	0	1167
POA4343	1	9962
POA4344	0	231
POA4344	1	2378
POA4345	0	411
POA4345	1	47
POA4346	0	60
POA4346	1	822
POA4347	0	84
POA4347	1	1070
POA4350	0	10516
POA4350	1	96097
POA4352	0	1281
POA4352	1	26527
POA4353	0	4
POA4353	1	277
POA4354	0	52
POA4354	1	1095
POA4355	0	243
POA4355	1	2414
POA4356	0	508
POA4356	1	4530
POA4357	0	372
POA4357	1	2164
POA4358	0	145
POA4358	1	2054
POA4359	0	70
POA4359	1	1139
POA4360	0	22
POA4360	1	556
POA4361	0	208
POA4361	1	2399
POA4362	0	195
POA4362	1	2213
POA4363	0	59
POA4363	1	520
POA4364	1	191
POA4365	0	66
POA4365	1	433
POA4370	0	1355
POA4370	1	17074
POA4371	0	54
POA4371	1	645
POA4372	0	8
POA4372	1	153
POA4373	0	127
POA4373	1	895
POA4374	0	24
POA4374	1	328
POA4375	0	17
POA4375	1	192
POA4376	0	9
POA4376	1	276
POA4377	0	19
POA4377	1	491
POA4378	0	21
POA4378	1	476
POA4380	0	797
POA4380	1	7096
POA4381	0	45
POA4381	1	546
POA4382	0	124
POA4382	1	471
POA4383	0	42
POA4383	1	565
POA4384	0	8
POA4384	1	54
POA4385	0	168
POA4385	1	1085
POA4387	0	157
POA4387	1	1121
POA4388	0	33
POA4388	1	364
POA4390	0	1150
POA4390	1	5923
POA4400	0	62
POA4400	1	1772
POA4401	0	559
POA4401	1	5178
POA4402	0	23
POA4402	1	267
POA4403	0	87
POA4403	1	716
POA4404	0	53
POA4404	1	493
POA4405	0	1581
POA4405	1	12918
POA4406	0	145
POA4406	1	1267
POA4407	0	68
POA4407	1	481
POA4408	0	53
POA4408	1	563
POA4410	0	105
POA4410	1	978
POA4411	0	25
POA4411	1	263
POA4412	0	4
POA4412	1	172
POA4413	0	2058
POA4413	1	6803
POA4415	0	659
POA4415	1	1646
POA4416	0	98
POA4416	1	380
POA4417	0	118
POA4417	1	618
POA4418	0	8
POA4418	1	99
POA4419	0	1147
POA4419	1	676
POA4420	0	177
POA4420	1	1020
POA4421	0	599
POA4421	1	1846
POA4422	0	70
POA4422	1	416
POA4423	0	13
POA4423	1	169
POA4424	0	21
POA4424	1	210
POA4425	0	24
POA4425	1	199
POA4426	0	10
POA4426	1	132
POA4427	0	519
POA4427	1	267
POA4428	0	126
POA4428	1	596
POA4454	0	537
POA4454	1	551
POA4455	0	1629
POA4455	1	7217
POA4461	0	13
POA4461	1	48
POA4462	0	3
POA4462	1	102
POA4465	0	271
POA4465	1	1100
POA4467	0	31
POA4467	1	184
POA4468	0	36
POA4468	1	240
POA4470	0	624
POA4470	1	3195
POA4472	0	213
POA4472	1	1269
POA4474	0	8
POA4474	1	87
POA4477	0	78
POA4477	1	410
POA4478	0	62
POA4478	1	448
POA4479	0	4
POA4479	1	20
POA4480	0	264
POA4480	1	641
POA4481	0	84
POA4481	1	90
POA4482	0	184
POA4482	1	107
POA4486	0	122
POA4486	1	576
POA4487	0	427
POA4487	1	2744
POA4488	0	56
POA4488	1	223
POA4489	0	35
POA4489	1	84
POA4490	0	360
POA4490	1	1242
POA4491	0	15
POA4491	1	88
POA4492	0	98
POA4492	1	287
POA4493	0	24
POA4493	1	11
POA4494	0	7
POA4494	1	142
POA4496	0	20
POA4496	1	225
POA4497	0	63
POA4497	1	271
POA4498	0	34
POA4498	1	195
POA4500	0	1268
POA4500	1	40455
POA4501	0	335
POA4501	1	5227
POA4502	0	291
POA4502	1	8198
POA4503	0	2096
POA4503	1	40961
POA4504	0	526
POA4504	1	17685
POA4505	0	807
POA4505	1	19369
POA4506	0	1044
POA4506	1	20588
POA4507	0	1437
POA4507	1	16768
POA4508	0	1336
POA4508	1	18197
POA4509	0	1226
POA4509	1	28303
POA4510	0	3732
POA4510	1	44316
POA4511	0	533
POA4511	1	8365
POA4512	0	302
POA4512	1	3072
POA4514	0	1634
POA4514	1	5767
POA4515	0	334
POA4515	1	3745
POA4516	0	211
POA4516	1	3733
POA4517	0	67
POA4517	1	696
POA4518	0	235
POA4518	1	4761
POA4519	0	520
POA4519	1	7839
POA4520	0	575
POA4520	1	12308
POA4521	0	407
POA4521	1	4261
POA4550	0	310
POA4550	1	3958
POA4551	0	5508
POA4551	1	52536
POA4552	0	727
POA4552	1	7719
POA4553	0	275
POA4553	1	5528
POA4554	0	156
POA4554	1	1761
POA4555	0	346
POA4555	1	6470
POA4556	0	2863
POA4556	1	39706
POA4557	0	3257
POA4557	1	17328
POA4558	0	3549
POA4558	1	17145
POA4559	0	574
POA4559	1	5844
POA4560	0	2648
POA4560	1	29131
POA4561	0	328
POA4561	1	6716
POA4562	0	433
POA4562	1	7504
POA4563	0	476
POA4563	1	7835
POA4564	0	1123
POA4564	1	9935
POA4565	0	1568
POA4565	1	13270
POA4566	0	2388
POA4566	1	7418
POA4567	0	3714
POA4567	1	9933
POA4568	0	210
POA4568	1	3234
POA4569	0	100
POA4569	1	1502
POA4570	0	3415
POA4570	1	38610
POA4571	0	150
POA4571	1	712
POA4572	0	1298
POA4572	1	3291
POA4573	0	3116
POA4573	1	23799
POA4574	0	142
POA4574	1	1200
POA4575	0	1486
POA4575	1	22136
POA4580	0	601
POA4580	1	4371
POA4581	0	1775
POA4581	1	1172
POA4600	0	64
POA4600	1	859
POA4601	0	123
POA4601	1	1040
POA4605	0	464
POA4605	1	4405
POA4606	0	210
POA4606	1	2198
POA4608	0	83
POA4608	1	785
POA4610	0	1170
POA4610	1	13658
POA4611	0	3
POA4611	1	107
POA4612	0	31
POA4612	1	216
POA4613	0	91
POA4613	1	777
POA4614	0	131
POA4614	1	1030
POA4615	0	703
POA4615	1	6274
POA4620	0	48
POA4620	1	348
POA4621	0	164
POA4621	1	1605
POA4625	0	481
POA4625	1	2386
POA4626	0	335
POA4626	1	1968
POA4627	0	249
POA4627	1	719
POA4630	0	456
POA4630	1	2044
POA4650	0	3532
POA4650	1	30214
POA4655	0	7509
POA4655	1	54319
POA4659	0	731
POA4659	1	4232
POA4660	0	1080
POA4660	1	6351
POA4662	0	89
POA4662	1	688
POA4670	0	7954
POA4670	1	72559
POA4671	0	770
POA4671	1	5332
POA4673	0	119
POA4673	1	608
POA4674	0	236
POA4674	1	1295
POA4676	0	27
POA4676	1	135
POA4677	0	1121
POA4677	1	3084
POA4678	0	68
POA4678	1	786
POA4680	0	6044
POA4680	1	48638
POA4694	0	13
POA4694	1	170
POA4695	0	115
POA4695	1	996
POA4697	0	14
POA4697	1	149
POA4699	0	43
POA4699	1	412
POA4700	0	3920
POA4700	1	14459
POA4701	0	2952
POA4701	1	38965
POA4702	0	4744
POA4702	1	25153
POA4703	0	2899
POA4703	1	19808
POA4704	0	26
POA4704	1	113
POA4705	0	91
POA4705	1	310
POA4706	0	11
POA4706	1	71
POA4707	0	57
POA4707	1	215
POA4709	0	764
POA4709	1	922
POA4710	0	599
POA4710	1	4313
POA4711	0	89
POA4711	1	1670
POA4712	0	74
POA4712	1	250
POA4713	0	61
POA4713	1	900
POA4714	0	300
POA4714	1	2618
POA4715	0	1044
POA4715	1	6436
POA4716	0	70
POA4716	1	840
POA4717	0	2167
POA4717	1	3924
POA4718	0	804
POA4718	1	2007
POA4719	0	349
POA4719	1	869
POA4720	0	2265
POA4720	1	12311
POA4721	0	970
POA4721	1	3115
POA4722	0	859
POA4722	1	1496
POA4723	0	235
POA4723	1	1207
POA4724	0	54
POA4724	1	513
POA4725	0	482
POA4725	1	1314
POA4726	0	48
POA4726	1	379
POA4727	0	140
POA4727	1	219
POA4728	0	104
POA4728	1	191
POA4730	0	1202
POA4730	1	2775
POA4731	0	148
POA4731	1	169
POA4732	0	37
POA4732	1	110
POA4733	0	107
POA4733	1	180
POA4735	0	523
POA4735	1	846
POA4736	0	27
POA4736	1	99
POA4737	0	988
POA4737	1	7103
POA4738	0	242
POA4738	1	1026
POA4739	0	80
POA4739	1	307
POA4740	0	6890
POA4740	1	71188
POA4741	0	2562
POA4741	1	6046
POA4742	0	1400
POA4742	1	729
POA4743	0	423
POA4743	1	514
POA4744	0	4768
POA4744	1	7298
POA4745	0	1830
POA4745	1	2207
POA4746	0	1391
POA4746	1	1528
POA4750	0	312
POA4750	1	5217
POA4751	0	177
POA4751	1	4096
POA4753	0	224
POA4753	1	3857
POA4754	0	237
POA4754	1	1981
POA4756	0	52
POA4756	1	566
POA4757	0	76
POA4757	1	288
POA4798	0	64
POA4798	1	624
POA4799	0	217
POA4799	1	907
POA4800	0	1317
POA4800	1	8313
POA4801	0	404
POA4802	0	4243
POA4802	1	7954
POA4803	0	3407
POA4803	1	273
POA4804	0	389
POA4804	1	1435
POA4805	0	2649
POA4805	1	9334
POA4806	0	489
POA4806	1	3532
POA4807	0	1100
POA4807	1	10105
POA4808	0	71
POA4808	1	1025
POA4809	0	113
POA4809	1	923
POA4810	0	5560
POA4810	1	18245
POA4811	0	1871
POA4811	1	11240
POA4812	0	1918
POA4812	1	17045
POA4814	0	6483
POA4814	1	40395
POA4815	0	1372
POA4815	1	19338
POA4816	0	1446
POA4816	1	8560
POA4817	0	1709
POA4817	1	28269
POA4818	0	1842
POA4818	1	25985
POA4819	0	1093
POA4819	1	2010
POA4820	0	2415
POA4820	1	9066
POA4821	0	310
POA4821	1	1158
POA4822	0	214
POA4822	1	720
POA4823	0	948
POA4823	1	700
POA4824	0	1799
POA4824	1	2125
POA4825	0	3448
POA4825	1	16719
POA4828	0	358
POA4828	1	174
POA4829	0	225
POA4829	1	356
POA4830	0	342
POA4830	1	1694
POA4849	0	503
POA4849	1	1174
POA4850	0	1740
POA4850	1	9785
POA4852	0	1485
POA4852	1	3205
POA4854	0	870
POA4854	1	4931
POA4855	0	105
POA4855	1	676
POA4856	0	44
POA4856	1	644
POA4858	0	179
POA4858	1	1369
POA4859	0	26
POA4859	1	419
POA4860	0	1536
POA4860	1	9929
POA4861	0	202
POA4861	1	1318
POA4865	0	676
POA4865	1	7514
POA4868	0	2362
POA4868	1	20054
POA4869	0	1152
POA4869	1	17640
POA4870	0	16662
POA4870	1	61036
POA4871	0	2782
POA4871	1	9739
POA4872	0	659
POA4872	1	3465
POA4873	0	1388
POA4873	1	5646
POA4874	0	1596
POA4874	1	4575
POA4875	0	942
POA4875	1	7179
POA4876	0	724
POA4876	1	2697
POA4877	0	6472
POA4877	1	3946
POA4878	0	1602
POA4878	1	12068
POA4879	0	3972
POA4879	1	17752
POA4880	0	2429
POA4880	1	11180
POA4881	0	493
POA4881	1	4000
POA4882	0	234
POA4882	1	2513
POA4883	0	1018
POA4883	1	7713
POA4884	0	280
POA4884	1	1712
POA4885	0	355
POA4885	1	3439
POA4886	0	57
POA4886	1	798
POA4887	0	413
POA4887	1	1692
POA4888	0	578
POA4888	1	2528
POA4890	0	513
POA4890	1	1142
POA4891	0	796
POA4891	1	481
POA4892	0	1519
POA4892	1	5070
POA4895	0	1461
POA4895	1	3709
POA5000	0	8603
POA5000	1	11212
POA5006	0	2623
POA5006	1	5176
POA5007	0	655
POA5007	1	6267
POA5008	0	803
POA5008	1	12753
POA5009	0	221
POA5009	1	4726
POA5010	0	473
POA5010	1	5360
POA5011	0	814
POA5011	1	10949
POA5012	0	484
POA5012	1	10565
POA5013	0	608
POA5013	1	9247
POA5014	0	585
POA5014	1	11097
POA5015	0	286
POA5015	1	5306
POA5016	0	578
POA5016	1	8087
POA5017	0	240
POA5017	1	4698
POA5018	0	164
POA5018	1	5297
POA5019	0	786
POA5019	1	8294
POA5020	0	136
POA5020	1	2915
POA5021	0	174
POA5021	1	5437
POA5022	0	863
POA5022	1	14459
POA5023	0	821
POA5023	1	15569
POA5024	0	679
POA5024	1	12999
POA5025	0	181
POA5025	1	7896
POA5031	0	472
POA5031	1	9241
POA5032	0	589
POA5032	1	12006
POA5033	0	661
POA5033	1	7603
POA5034	0	624
POA5034	1	9180
POA5035	0	608
POA5035	1	5591
POA5037	0	701
POA5037	1	9916
POA5038	0	553
POA5038	1	14509
POA5039	0	365
POA5039	1	8316
POA5040	0	215
POA5040	1	2253
POA5041	0	947
POA5041	1	12338
POA5042	0	1562
POA5042	1	9993
POA5043	0	1265
POA5043	1	17216
POA5044	0	645
POA5044	1	9894
POA5045	0	1779
POA5045	1	13897
POA5046	0	615
POA5046	1	8283
POA5047	0	383
POA5047	1	7720
POA5048	0	1101
POA5048	1	12820
POA5049	0	332
POA5049	1	9197
POA5050	0	265
POA5050	1	5173
POA5051	0	315
POA5051	1	13336
POA5052	0	267
POA5052	1	5891
POA5061	0	460
POA5061	1	9018
POA5062	0	772
POA5062	1	13764
POA5063	0	1343
POA5063	1	10897
POA5064	0	875
POA5064	1	8884
POA5065	0	632
POA5065	1	9513
POA5066	0	289
POA5066	1	11186
POA5067	0	1101
POA5067	1	8940
POA5068	0	770
POA5068	1	11230
POA5069	0	475
POA5069	1	7689
POA5070	0	758
POA5070	1	13245
POA5072	0	565
POA5072	1	11822
POA5073	0	439
POA5073	1	14563
POA5074	0	725
POA5074	1	12138
POA5075	0	502
POA5075	1	9983
POA5076	0	102
POA5076	1	8906
POA5081	0	891
POA5081	1	8449
POA5082	0	783
POA5082	1	13817
POA5083	0	212
POA5083	1	7104
POA5084	0	669
POA5084	1	9291
POA5085	0	2034
POA5085	1	17878
POA5086	0	908
POA5086	1	15125
POA5087	0	533
POA5087	1	10683
POA5088	0	128
POA5088	1	3100
POA5089	0	140
POA5089	1	6290
POA5090	0	665
POA5090	1	6994
POA5091	0	239
POA5091	1	7089
POA5092	0	817
POA5092	1	16539
POA5093	0	303
POA5093	1	8588
POA5094	0	114
POA5094	1	851
POA5095	0	1011
POA5095	1	19361
POA5096	0	498
POA5096	1	12691
POA5097	0	555
POA5097	1	12653
POA5098	0	653
POA5098	1	11466
POA5106	0	214
POA5106	1	13
POA5107	0	608
POA5107	1	16417
POA5108	0	1889
POA5108	1	38295
POA5109	0	847
POA5109	1	19666
POA5110	0	576
POA5110	1	8310
POA5111	0	296
POA5111	1	4
POA5112	0	1839
POA5112	1	17803
POA5113	0	1555
POA5113	1	17252
POA5114	0	1670
POA5114	1	31777
POA5115	0	514
POA5115	1	9742
POA5116	0	466
POA5116	1	8832
POA5117	0	92
POA5117	1	2769
POA5118	0	1092
POA5118	1	17002
POA5120	0	122
POA5120	1	1857
POA5121	0	60
POA5121	1	1579
POA5125	0	497
POA5125	1	18278
POA5126	0	194
POA5126	1	6787
POA5127	0	136
POA5127	1	7473
POA5131	0	25
POA5131	1	925
POA5132	0	12
POA5132	1	397
POA5133	0	27
POA5133	1	354
POA5134	0	28
POA5134	1	386
POA5136	0	41
POA5136	1	470
POA5137	0	19
POA5137	1	537
POA5138	0	7
POA5138	1	281
POA5139	0	14
POA5139	1	212
POA5140	0	5
POA5140	1	406
POA5141	0	47
POA5141	1	633
POA5142	0	30
POA5142	1	520
POA5144	0	17
POA5144	1	382
POA5150	0	7
POA5150	1	48
POA5151	0	25
POA5151	1	340
POA5152	0	206
POA5152	1	5779
POA5153	0	293
POA5153	1	5972
POA5154	0	134
POA5154	1	3140
POA5155	0	115
POA5155	1	3609
POA5156	0	22
POA5156	1	914
POA5157	0	146
POA5157	1	2693
POA5158	0	552
POA5158	1	23578
POA5159	0	992
POA5159	1	30978
POA5160	0	6
POA5160	1	14
POA5161	0	263
POA5161	1	9697
POA5162	0	1435
POA5162	1	32293
POA5163	0	786
POA5163	1	13029
POA5164	0	526
POA5164	1	4699
POA5165	0	542
POA5165	1	4807
POA5166	0	84
POA5166	1	1727
POA5167	0	426
POA5167	1	5161
POA5168	0	334
POA5168	1	5093
POA5169	0	764
POA5169	1	15928
POA5170	0	56
POA5170	1	1058
POA5171	0	354
POA5171	1	5411
POA5172	0	179
POA5172	1	3678
POA5173	0	924
POA5173	1	11580
POA5174	0	167
POA5174	1	2673
POA5201	0	93
POA5201	1	1810
POA5202	0	40
POA5202	1	792
POA5203	0	144
POA5203	1	1088
POA5204	0	303
POA5204	1	2514
POA5210	0	82
POA5210	1	1572
POA5211	0	1092
POA5211	1	13617
POA5212	0	244
POA5212	1	1818
POA5213	0	71
POA5213	1	1052
POA5214	0	566
POA5214	1	7421
POA5220	0	5
POA5220	1	137
POA5221	0	67
POA5221	1	236
POA5222	0	115
POA5222	1	515
POA5223	0	548
POA5223	1	3033
POA5231	0	44
POA5231	1	1135
POA5232	0	19
POA5232	1	404
POA5233	0	93
POA5233	1	1338
POA5234	0	64
POA5234	1	1229
POA5235	0	169
POA5235	1	2253
POA5236	0	31
POA5236	1	263
POA5237	0	28
POA5237	1	313
POA5238	0	459
POA5238	1	3647
POA5240	0	5
POA5240	1	462
POA5241	0	110
POA5241	1	2368
POA5242	0	70
POA5242	1	1479
POA5243	0	43
POA5243	1	764
POA5244	0	369
POA5244	1	3737
POA5245	0	505
POA5245	1	2603
POA5250	0	86
POA5250	1	3356
POA5251	0	786
POA5251	1	13557
POA5252	0	269
POA5252	1	6112
POA5253	0	1494
POA5253	1	16811
POA5254	0	145
POA5254	1	2201
POA5255	0	592
POA5255	1	8438
POA5256	0	105
POA5256	1	1217
POA5259	0	107
POA5259	1	953
POA5260	0	117
POA5260	1	1639
POA5261	0	16
POA5261	1	341
POA5262	0	18
POA5262	1	374
POA5263	0	15
POA5263	1	112
POA5264	0	135
POA5264	1	1080
POA5265	0	37
POA5265	1	404
POA5266	0	52
POA5266	1	538
POA5267	0	186
POA5267	1	1727
POA5268	0	332
POA5268	1	3143
POA5269	0	19
POA5269	1	226
POA5270	0	24
POA5270	1	559
POA5271	0	505
POA5271	1	6782
POA5272	0	43
POA5272	1	703
POA5273	0	3
POA5273	1	96
POA5275	0	175
POA5275	1	2135
POA5276	0	207
POA5276	1	978
POA5277	0	184
POA5277	1	2659
POA5278	0	20
POA5278	1	482
POA5279	0	38
POA5279	1	475
POA5280	0	529
POA5280	1	6545
POA5290	0	1875
POA5290	1	23158
POA5291	0	1006
POA5291	1	7963
POA5301	0	30
POA5301	1	525
POA5302	0	82
POA5302	1	733
POA5303	0	30
POA5303	1	171
POA5304	0	94
POA5304	1	688
POA5306	1	79
POA5307	0	53
POA5307	1	511
POA5308	0	3
POA5308	1	140
POA5309	0	19
POA5309	1	129
POA5310	0	6
POA5310	1	57
POA5311	0	20
POA5311	1	380
POA5320	0	68
POA5320	1	564
POA5321	0	238
POA5321	1	305
POA5322	0	75
POA5322	1	912
POA5330	0	302
POA5330	1	3074
POA5331	0	36
POA5331	1	288
POA5332	0	21
POA5332	1	365
POA5333	0	400
POA5333	1	5338
POA5340	0	263
POA5340	1	1206
POA5341	0	748
POA5341	1	6883
POA5342	0	35
POA5342	1	1058
POA5343	0	494
POA5343	1	4423
POA5344	0	77
POA5344	1	913
POA5345	0	355
POA5345	1	3226
POA5346	0	26
POA5346	1	353
POA5350	0	27
POA5350	1	437
POA5351	0	358
POA5351	1	5373
POA5352	0	537
POA5352	1	4716
POA5353	0	217
POA5353	1	3477
POA5354	0	34
POA5354	1	312
POA5355	0	386
POA5355	1	7091
POA5356	0	39
POA5356	1	736
POA5357	0	66
POA5357	1	374
POA5360	0	38
POA5360	1	1054
POA5371	0	28
POA5371	1	1199
POA5372	0	125
POA5372	1	2084
POA5373	0	156
POA5373	1	3248
POA5374	0	95
POA5374	1	1361
POA5381	0	41
POA5381	1	343
POA5400	0	186
POA5400	1	714
POA5401	0	82
POA5401	1	752
POA5410	0	34
POA5410	1	272
POA5411	0	22
POA5411	1	287
POA5412	0	82
POA5412	1	1077
POA5413	0	37
POA5413	1	761
POA5414	0	19
POA5414	1	128
POA5415	0	19
POA5415	1	200
POA5416	0	21
POA5416	1	206
POA5417	0	228
POA5417	1	1309
POA5418	0	4
POA5418	1	100
POA5419	0	4
POA5419	1	211
POA5420	0	8
POA5420	1	70
POA5421	0	21
POA5421	1	120
POA5422	0	233
POA5422	1	1484
POA5431	0	125
POA5431	1	787
POA5432	0	34
POA5432	1	111
POA5433	0	97
POA5433	1	1119
POA5434	0	486
POA5434	1	346
POA5440	0	172
POA5440	1	185
POA5451	0	72
POA5451	1	609
POA5452	0	21
POA5452	1	406
POA5453	0	546
POA5453	1	4421
POA5454	0	22
POA5454	1	369
POA5455	0	5
POA5455	1	53
POA5460	0	35
POA5460	1	693
POA5461	0	173
POA5461	1	2334
POA5462	0	8
POA5462	1	479
POA5464	0	33
POA5464	1	579
POA5470	0	6
POA5470	1	115
POA5471	0	5
POA5471	1	85
POA5472	0	17
POA5472	1	153
POA5473	0	43
POA5473	1	697
POA5480	0	63
POA5480	1	731
POA5481	0	28
POA5481	1	522
POA5482	0	68
POA5482	1	433
POA5483	0	58
POA5483	1	311
POA5485	0	44
POA5485	1	516
POA5490	0	21
POA5490	1	150
POA5491	0	208
POA5491	1	1636
POA5493	0	6
POA5493	1	79
POA5495	0	97
POA5495	1	528
POA5501	0	437
POA5501	1	6770
POA5502	0	74
POA5502	1	1433
POA5510	0	12
POA5510	1	102
POA5520	0	39
POA5520	1	531
POA5521	0	4
POA5521	1	147
POA5522	0	183
POA5522	1	1224
POA5523	0	162
POA5523	1	1747
POA5540	0	1502
POA5540	1	13879
POA5550	0	51
POA5550	1	878
POA5552	0	29
POA5552	1	341
POA5554	0	415
POA5554	1	4663
POA5555	0	32
POA5555	1	442
POA5556	0	400
POA5556	1	3664
POA5558	0	429
POA5558	1	4254
POA5560	0	16
POA5560	1	416
POA5570	0	71
POA5570	1	467
POA5571	0	136
POA5571	1	1649
POA5572	0	6
POA5572	1	133
POA5573	0	200
POA5573	1	1788
POA5575	0	245
POA5575	1	2008
POA5576	0	34
POA5576	1	999
POA5577	0	37
POA5577	1	471
POA5580	0	11
POA5580	1	338
POA5581	0	54
POA5581	1	466
POA5582	0	96
POA5582	1	538
POA5583	0	78
POA5583	1	695
POA5600	0	555
POA5600	1	5587
POA5601	0	48
POA5601	1	413
POA5602	0	357
POA5602	1	1169
POA5603	0	209
POA5603	1	403
POA5604	0	64
POA5604	1	195
POA5605	0	267
POA5605	1	1497
POA5606	0	1461
POA5606	1	12358
POA5607	0	610
POA5607	1	4284
POA5608	0	1171
POA5608	1	12201
POA5609	0	66
POA5609	1	1786
POA5630	0	7
POA5630	1	128
POA5631	0	86
POA5631	1	951
POA5632	0	18
POA5632	1	236
POA5633	0	27
POA5633	1	297
POA5640	0	221
POA5640	1	1003
POA5641	0	139
POA5641	1	933
POA5642	0	50
POA5642	1	248
POA5650	0	26
POA5650	1	153
POA5651	1	74
POA5652	0	144
POA5652	1	659
POA5653	0	5
POA5653	1	74
POA5654	0	29
POA5654	1	211
POA5655	0	4
POA5655	1	96
POA5660	0	3
POA5660	1	43
POA5661	0	4
POA5661	1	127
POA5670	0	78
POA5670	1	426
POA5671	0	34
POA5671	1	142
POA5680	0	671
POA5680	1	1830
POA5690	0	969
POA5690	1	3202
POA5700	0	1612
POA5700	1	9784
POA5701	0	10
POA5701	1	8
POA5710	0	632
POA5710	1	1987
POA5713	0	22
POA5713	1	7
POA5715	0	23
POA5715	1	30
POA5717	0	20
POA5717	1	7
POA5719	0	45
POA5719	1	33
POA5720	0	198
POA5720	1	148
POA5722	0	37
POA5722	1	269
POA5723	0	1369
POA5723	1	1441
POA5724	0	205
POA5724	1	347
POA5725	0	1395
POA5725	1	3227
POA5730	0	80
POA5730	1	78
POA5731	0	856
POA5731	1	229
POA5732	0	191
POA5732	1	151
POA5733	0	283
POA5733	1	158
POA5734	0	82
POA5734	1	138
POA5960	1	5
POA6000	0	5854
POA6000	1	8638
POA6003	0	883
POA6003	1	2745
POA6004	0	3019
POA6004	1	8525
POA6005	0	1270
POA6005	1	4523
POA6006	0	665
POA6006	1	7841
POA6007	0	706
POA6007	1	6250
POA6008	0	2264
POA6008	1	13331
POA6009	0	3420
POA6009	1	15876
POA6010	0	1679
POA6010	1	14887
POA6011	0	769
POA6011	1	7981
POA6012	0	882
POA6012	1	7683
POA6014	0	1203
POA6014	1	18929
POA6015	0	288
POA6015	1	6153
POA6016	0	544
POA6016	1	9233
POA6017	0	295
POA6017	1	3688
POA6018	0	2374
POA6018	1	34762
POA6019	0	1882
POA6019	1	19532
POA6020	0	615
POA6020	1	19630
POA6021	0	1230
POA6021	1	18585
POA6022	0	133
POA6022	1	4730
POA6023	0	540
POA6023	1	14440
POA6024	0	459
POA6024	1	12562
POA6025	0	1010
POA6025	1	28294
POA6026	0	845
POA6026	1	21080
POA6027	0	2456
POA6027	1	38680
POA6028	0	450
POA6028	1	21508
POA6029	0	67
POA6029	1	2598
POA6030	0	2041
POA6030	1	36170
POA6031	0	613
POA6031	1	15679
POA6032	0	22
POA6032	1	170
POA6033	0	49
POA6033	1	391
POA6034	0	115
POA6034	1	1501
POA6035	0	728
POA6035	1	7840
POA6036	0	1153
POA6036	1	14344
POA6037	0	252
POA6037	1	2646
POA6038	0	454
POA6038	1	5681
POA6041	0	148
POA6041	1	1336
POA6042	0	5
POA6042	1	53
POA6043	0	53
POA6043	1	190
POA6044	0	125
POA6044	1	1038
POA6050	0	1995
POA6050	1	13222
POA6051	0	840
POA6051	1	11260
POA6052	0	624
POA6052	1	10242
POA6053	0	976
POA6053	1	13259
POA6054	0	1086
POA6054	1	18914
POA6055	0	1863
POA6055	1	18784
POA6056	0	2878
POA6056	1	35769
POA6057	0	896
POA6057	1	15462
POA6058	0	686
POA6058	1	11792
POA6059	0	900
POA6059	1	22131
POA6060	0	1618
POA6060	1	21325
POA6061	0	2561
POA6061	1	35397
POA6062	0	1571
POA6062	1	30539
POA6063	0	626
POA6063	1	13518
POA6064	0	1412
POA6064	1	29545
POA6065	0	2173
POA6065	1	58440
POA6066	0	512
POA6066	1	17892
POA6067	0	65
POA6067	1	3
POA6068	1	7
POA6069	0	1926
POA6069	1	36614
POA6070	0	122
POA6070	1	3438
POA6071	0	117
POA6071	1	3191
POA6072	0	120
POA6072	1	760
POA6073	0	162
