POA_CODE_2016	Age	Sex	Volunteer	adults
POA6111	45-54	F		104
POA6111	45-54	F	0	1112
POA6111	45-54	F	1	396
POA6111	45-54	M		105
POA6111	45-54	M	0	1226
POA6111	45-54	M	1	290
POA6111	55-64	F		93
POA6111	55-64	F	0	1189
POA6111	55-64	F	1	282
POA6111	55-64	M		115
POA6111	55-64	M	0	1150
POA6111	55-64	M	1	217
POA6111	65-74	F		96
POA6111	65-74	F	0	821
POA6111	65-74	F	1	256
POA6111	65-74	M		89
POA6111	65-74	M	0	875
POA6111	65-74	M	1	195
POA6111	75-84	F		75
POA6111	75-84	F	0	340
POA6111	75-84	F	1	63
POA6111	75-84	M		42
POA6111	75-84	M	0	336
POA6111	75-84	M	1	60
POA6111	85+	F		80
POA6111	85+	F	0	126
POA6111	85+	F	1	3
POA6111	85+	M		30
POA6111	85+	M	0	84
POA6111	85+	M	1	14
POA6112	15-19	F		132
POA6112	15-19	F	0	1189
POA6112	15-19	F	1	297
POA6112	15-19	M		122
POA6112	15-19	M	0	1251
POA6112	15-19	M	1	273
POA6112	20-24	F		116
POA6112	20-24	F	0	1519
POA6112	20-24	F	1	317
POA6112	20-24	M		135
POA6112	20-24	M	0	1546
POA6112	20-24	M	1	229
POA6112	25-34	F		298
POA6112	25-34	F	0	4399
POA6112	25-34	F	1	831
POA6112	25-34	M		366
POA6112	25-34	M	0	4216
POA6112	25-34	M	1	617
POA6112	35-44	F		223
POA6112	35-44	F	0	2941
POA6112	35-44	F	1	902
POA6112	35-44	M		298
POA6112	35-44	M	0	3268
POA6112	35-44	M	1	684
POA6112	45-54	F		200
POA6112	45-54	F	0	2493
POA6112	45-54	F	1	574
POA6112	45-54	M		238
POA6112	45-54	M	0	2516
POA6112	45-54	M	1	459
POA6112	55-64	F		186
POA6112	55-64	F	0	2118
POA6112	55-64	F	1	398
POA6112	55-64	M		182
POA6112	55-64	M	0	1898
POA6112	55-64	M	1	309
POA6112	65-74	F		175
POA6112	65-74	F	0	1206
POA6112	65-74	F	1	261
POA6112	65-74	M		161
POA6112	65-74	M	0	1175
POA6112	65-74	M	1	259
POA6112	75-84	F		136
POA6112	75-84	F	0	633
POA6112	75-84	F	1	98
POA6112	75-84	M		130
POA6112	75-84	M	0	571
POA6112	75-84	M	1	81
POA6112	85+	F		69
POA6112	85+	F	0	260
POA6112	85+	F	1	11
POA6112	85+	M		46
POA6112	85+	M	0	185
POA6112	85+	M	1	10
POA6121	15-19	F		3
POA6121	15-19	F	0	90
POA6121	15-19	F	1	29
POA6121	15-19	M		3
POA6121	15-19	M	0	99
POA6121	15-19	M	1	35
POA6121	20-24	F		3
POA6121	20-24	F	0	69
POA6121	20-24	F	1	18
POA6121	20-24	M		8
POA6121	20-24	M	0	84
POA6121	20-24	M	1	11
POA6121	25-34	F		6
POA6121	25-34	F	0	85
POA6121	25-34	F	1	26
POA6121	25-34	M		8
POA6121	25-34	M	0	81
POA6121	25-34	M	1	14
POA6121	35-44	F		6
POA6121	35-44	F	0	135
POA6121	35-44	F	1	68
POA6121	35-44	M		9
POA6121	35-44	M	0	118
POA6121	35-44	M	1	35
POA6121	45-54	F		12
POA6121	45-54	F	0	217
POA6121	45-54	F	1	77
POA6121	45-54	M		11
POA6121	45-54	M	0	217
POA6121	45-54	M	1	66
POA6121	55-64	F		11
POA6121	55-64	F	0	162
POA6121	55-64	F	1	30
POA6121	55-64	M		16
POA6121	55-64	M	0	166
POA6121	55-64	M	1	29
POA6121	65-74	F		4
POA6121	65-74	F	0	78
POA6121	65-74	F	1	16
POA6121	65-74	M		9
POA6121	65-74	M	0	120
POA6121	65-74	M	1	11
POA6121	75-84	F		4
POA6121	75-84	F	0	23
POA6121	75-84	F	1	3
POA6121	75-84	M		5
POA6121	75-84	M	0	37
POA6121	75-84	M	1	4
POA6121	85+	F		3
POA6121	85+	F	0	10
POA6121	85+	M		3
POA6121	85+	M	0	8
POA6122	15-19	F		29
POA6122	15-19	F	0	391
POA6122	15-19	F	1	116
POA6122	15-19	M		45
POA6122	15-19	M	0	367
POA6122	15-19	M	1	86
POA6122	20-24	F		40
POA6122	20-24	F	0	527
POA6122	20-24	F	1	107
POA6122	20-24	M		33
POA6122	20-24	M	0	491
POA6122	20-24	M	1	60
POA6122	25-34	F		105
POA6122	25-34	F	0	1469
POA6122	25-34	F	1	241
POA6122	25-34	M		118
POA6122	25-34	M	0	1442
POA6122	25-34	M	1	167
POA6122	35-44	F		77
POA6122	35-44	F	0	881
POA6122	35-44	F	1	301
POA6122	35-44	M		84
POA6122	35-44	M	0	959
POA6122	35-44	M	1	186
POA6122	45-54	F		58
POA6122	45-54	F	0	726
POA6122	45-54	F	1	185
POA6122	45-54	M		63
POA6122	45-54	M	0	777
POA6122	45-54	M	1	142
POA6122	55-64	F		39
POA6122	55-64	F	0	538
POA6122	55-64	F	1	122
POA6122	55-64	M		37
POA6122	55-64	M	0	503
POA6122	55-64	M	1	87
POA6122	65-74	F		22
POA6122	65-74	F	0	269
POA6122	65-74	F	1	78
POA6122	65-74	M		20
POA6122	65-74	M	0	320
POA6122	65-74	M	1	74
POA6122	75-84	F		11
POA6122	75-84	F	0	124
POA6122	75-84	F	1	20
POA6122	75-84	M		12
POA6122	75-84	M	0	116
POA6122	75-84	M	1	19
POA6122	85+	F		7
POA6122	85+	F	0	60
POA6122	85+	M		11
POA6122	85+	M	0	35
POA6123	15-19	F		6
POA6123	15-19	F	0	36
POA6123	15-19	F	1	8
POA6123	15-19	M		10
POA6123	15-19	M	0	38
POA6123	15-19	M	1	10
POA6123	20-24	F		6
POA6123	20-24	F	0	46
POA6123	20-24	F	1	8
POA6123	20-24	M		6
POA6123	20-24	M	0	37
POA6123	20-24	M	1	4
POA6123	25-34	F		3
POA6123	25-34	F	0	65
POA6123	25-34	F	1	19
POA6123	25-34	M		7
POA6123	25-34	M	0	83
POA6123	25-34	M	1	19
POA6123	35-44	F		12
POA6123	35-44	F	0	68
POA6123	35-44	F	1	21
POA6123	35-44	M		11
POA6123	35-44	M	0	69
POA6123	35-44	M	1	16
POA6123	45-54	F		6
POA6123	45-54	F	0	80
POA6123	45-54	F	1	28
POA6123	45-54	M		13
POA6123	45-54	M	0	89
POA6123	45-54	M	1	15
POA6123	55-64	F		4
POA6123	55-64	F	0	73
POA6123	55-64	F	1	21
POA6123	55-64	M		8
POA6123	55-64	M	0	73
POA6123	55-64	M	1	13
POA6123	65-74	F		4
POA6123	65-74	F	0	31
POA6123	65-74	F	1	8
POA6123	65-74	M		8
POA6123	65-74	M	0	46
POA6123	65-74	M	1	17
POA6123	75-84	F	0	16
POA6123	75-84	F	1	3
POA6123	75-84	M	0	19
POA6123	75-84	M	1	3
POA6123	85+	F		5
POA6123	85+	F	0	4
POA6123	85+	M	0	11
POA6123	85+	M	1	3
POA6124	15-19	F		5
POA6124	15-19	F	0	20
POA6124	15-19	F	1	6
POA6124	15-19	M		3
POA6124	15-19	M	0	20
POA6124	15-19	M	1	3
POA6124	20-24	F		8
POA6124	20-24	F	0	20
POA6124	20-24	F	1	3
POA6124	20-24	M	0	22
POA6124	20-24	M	1	4
POA6124	25-34	F		3
POA6124	25-34	F	0	40
POA6124	25-34	F	1	15
POA6124	25-34	M		5
POA6124	25-34	M	0	46
POA6124	25-34	M	1	10
POA6124	35-44	F		10
POA6124	35-44	F	0	42
POA6124	35-44	F	1	26
POA6124	35-44	M		6
POA6124	35-44	M	0	45
POA6124	35-44	M	1	15
POA6124	45-54	F		9
POA6124	45-54	F	0	75
POA6124	45-54	F	1	33
POA6124	45-54	M		10
POA6124	45-54	M	0	80
POA6124	45-54	M	1	15
POA6124	55-64	F		4
POA6124	55-64	F	0	56
POA6124	55-64	F	1	13
POA6124	55-64	M		7
POA6124	55-64	M	0	58
POA6124	55-64	M	1	18
POA6124	65-74	F		3
POA6124	65-74	F	0	29
POA6124	65-74	F	1	20
POA6124	65-74	M	0	39
POA6124	65-74	M	1	17
POA6124	75-84	F		5
POA6124	75-84	F	0	16
POA6124	75-84	F	1	8
POA6124	75-84	M		3
POA6124	75-84	M	0	15
POA6124	75-84	M	1	8
POA6124	85+	F	0	3
POA6124	85+	M	0	4
POA6124	85+	M	1	3
POA6125	15-19	F		22
POA6125	15-19	F	0	71
POA6125	15-19	F	1	16
POA6125	15-19	M		14
POA6125	15-19	M	0	85
POA6125	15-19	M	1	18
POA6125	20-24	F		8
POA6125	20-24	F	0	50
POA6125	20-24	F	1	15
POA6125	20-24	M		10
POA6125	20-24	M	0	56
POA6125	20-24	M	1	7
POA6125	25-34	F		13
POA6125	25-34	F	0	93
POA6125	25-34	F	1	33
POA6125	25-34	M		13
POA6125	25-34	M	0	97
POA6125	25-34	M	1	22
POA6125	35-44	F		16
POA6125	35-44	F	0	122
POA6125	35-44	F	1	61
POA6125	35-44	M		15
POA6125	35-44	M	0	138
POA6125	35-44	M	1	38
POA6125	45-54	F		24
POA6125	45-54	F	0	170
POA6125	45-54	F	1	78
POA6125	45-54	M		29
POA6125	45-54	M	0	219
POA6125	45-54	M	1	54
POA6125	55-64	F		15
POA6125	55-64	F	0	161
POA6125	55-64	F	1	36
POA6125	55-64	M		25
POA6125	55-64	M	0	167
POA6125	55-64	M	1	38
POA6125	65-74	F		16
POA6125	65-74	F	0	112
POA6125	65-74	F	1	25
POA6125	65-74	M		18
POA6125	65-74	M	0	120
POA6125	65-74	M	1	26
POA6125	75-84	F		16
POA6125	75-84	F	0	58
POA6125	75-84	F	1	15
POA6125	75-84	M		11
POA6125	75-84	M	0	54
POA6125	75-84	M	1	10
POA6125	85+	F		3
POA6125	85+	F	0	12
POA6125	85+	M		3
POA6125	85+	M	0	7
POA6125	85+	M	1	3
POA6126	15-19	F		3
POA6126	15-19	F	0	4
POA6126	15-19	M	0	3
POA6126	20-24	F	0	3
POA6126	20-24	M		11
POA6126	20-24	M	0	3
POA6126	20-24	M	1	3
POA6126	25-34	F	0	3
POA6126	25-34	M		80
POA6126	25-34	M	0	12
POA6126	25-34	M	1	5
POA6126	35-44	F		7
POA6126	35-44	F	0	15
POA6126	35-44	F	1	3
POA6126	35-44	M		104
POA6126	35-44	M	0	8
POA6126	35-44	M	1	14
POA6126	45-54	F		4
POA6126	45-54	F	0	21
POA6126	45-54	F	1	8
POA6126	45-54	M		75
POA6126	45-54	M	0	17
POA6126	45-54	M	1	9
POA6126	55-64	F		3
POA6126	55-64	F	0	15
POA6126	55-64	M		36
POA6126	55-64	M	0	20
POA6126	55-64	M	1	10
POA6126	65-74	F	0	9
POA6126	65-74	F	1	5
POA6126	65-74	M		13
POA6126	65-74	M	0	19
POA6126	65-74	M	1	10
POA6126	75-84	M		7
POA6126	75-84	M	0	3
POA6147	15-19	F		19
POA6147	15-19	F	0	292
POA6147	15-19	F	1	94
POA6147	15-19	M		29
POA6147	15-19	M	0	429
POA6147	15-19	M	1	74
POA6147	20-24	F		13
POA6147	20-24	F	0	333
POA6147	20-24	F	1	104
POA6147	20-24	M		29
POA6147	20-24	M	0	462
POA6147	20-24	M	1	100
POA6147	25-34	F		63
POA6147	25-34	F	0	995
POA6147	25-34	F	1	200
POA6147	25-34	M		93
POA6147	25-34	M	0	1091
POA6147	25-34	M	1	168
POA6147	35-44	F		38
POA6147	35-44	F	0	733
POA6147	35-44	F	1	231
POA6147	35-44	M		71
POA6147	35-44	M	0	863
POA6147	35-44	M	1	165
POA6147	45-54	F		35
POA6147	45-54	F	0	702
POA6147	45-54	F	1	177
POA6147	45-54	M		48
POA6147	45-54	M	0	712
POA6147	45-54	M	1	111
POA6147	55-64	F		43
POA6147	55-64	F	0	742
POA6147	55-64	F	1	158
POA6147	55-64	M		51
POA6147	55-64	M	0	700
POA6147	55-64	M	1	110
POA6147	65-74	F		44
POA6147	65-74	F	0	521
POA6147	65-74	F	1	116
POA6147	65-74	M		37
POA6147	65-74	M	0	502
POA6147	65-74	M	1	81
POA6147	75-84	F		47
POA6147	75-84	F	0	243
POA6147	75-84	F	1	56
POA6147	75-84	M		20
POA6147	75-84	M	0	219
POA6147	75-84	M	1	29
POA6147	85+	F		8
POA6147	85+	F	0	111
POA6147	85+	F	1	3
POA6147	85+	M		9
POA6147	85+	M	0	64
POA6147	85+	M	1	5
POA6148	15-19	F		20
POA6148	15-19	F	0	390
POA6148	15-19	F	1	218
POA6148	15-19	M		27
POA6148	15-19	M	0	520
POA6148	15-19	M	1	147
POA6148	20-24	F		24
POA6148	20-24	F	0	364
POA6148	20-24	F	1	158
POA6148	20-24	M		23
POA6148	20-24	M	0	434
POA6148	20-24	M	1	130
POA6148	25-34	F		40
POA6148	25-34	F	0	703
POA6148	25-34	F	1	216
POA6148	25-34	M		46
POA6148	25-34	M	0	767
POA6148	25-34	M	1	156
POA6148	35-44	F		32
POA6148	35-44	F	0	808
POA6148	35-44	F	1	334
POA6148	35-44	M		42
POA6148	35-44	M	0	799
POA6148	35-44	M	1	213
POA6148	45-54	F		41
POA6148	45-54	F	0	861
POA6148	45-54	F	1	385
POA6148	45-54	M		45
POA6148	45-54	M	0	850
POA6148	45-54	M	1	310
POA6148	55-64	F		49
POA6148	55-64	F	0	792
POA6148	55-64	F	1	258
POA6148	55-64	M		47
POA6148	55-64	M	0	763
POA6148	55-64	M	1	209
POA6148	65-74	F		40
POA6148	65-74	F	0	646
POA6148	65-74	F	1	230
POA6148	65-74	M		29
POA6148	65-74	M	0	588
POA6148	65-74	M	1	202
POA6148	75-84	F		48
POA6148	75-84	F	0	454
POA6148	75-84	F	1	116
POA6148	75-84	M		38
POA6148	75-84	M	0	318
POA6148	75-84	M	1	91
POA6148	85+	F		63
POA6148	85+	F	0	307
POA6148	85+	F	1	27
POA6148	85+	M		25
POA6148	85+	M	0	150
POA6148	85+	M	1	10
POA6149	15-19	F		16
POA6149	15-19	F	0	388
POA6149	15-19	F	1	212
POA6149	15-19	M		13
POA6149	15-19	M	0	477
POA6149	15-19	M	1	162
POA6149	20-24	F		16
POA6149	20-24	F	0	378
POA6149	20-24	F	1	182
POA6149	20-24	M		14
POA6149	20-24	M	0	524
POA6149	20-24	M	1	141
POA6149	25-34	F		33
POA6149	25-34	F	0	704
POA6149	25-34	F	1	200
POA6149	25-34	M		32
POA6149	25-34	M	0	822
POA6149	25-34	M	1	165
POA6149	35-44	F		36
POA6149	35-44	F	0	748
POA6149	35-44	F	1	378
POA6149	35-44	M		40
POA6149	35-44	M	0	757
POA6149	35-44	M	1	249
POA6149	45-54	F		36
POA6149	45-54	F	0	896
POA6149	45-54	F	1	409
POA6149	45-54	M		44
POA6149	45-54	M	0	809
POA6149	45-54	M	1	298
POA6149	55-64	F		44
POA6149	55-64	F	0	1139
POA6149	55-64	F	1	316
POA6149	55-64	M		41
POA6149	55-64	M	0	1067
POA6149	55-64	M	1	244
POA6149	65-74	F		34
POA6149	65-74	F	0	679
POA6149	65-74	F	1	218
POA6149	65-74	M		44
POA6149	65-74	M	0	728
POA6149	65-74	M	1	235
POA6149	75-84	F		39
POA6149	75-84	F	0	343
POA6149	75-84	F	1	92
POA6149	75-84	M		23
POA6149	75-84	M	0	289
POA6149	75-84	M	1	87
POA6149	85+	F		26
POA6149	85+	F	0	285
POA6149	85+	F	1	28
POA6149	85+	M		14
POA6149	85+	M	0	140
POA6149	85+	M	1	21
POA6150	15-19	F		23
POA6150	15-19	F	0	314
POA6150	15-19	F	1	195
POA6150	15-19	M		18
POA6150	15-19	M	0	397
POA6150	15-19	M	1	134
POA6150	20-24	F		22
POA6150	20-24	F	0	382
POA6150	20-24	F	1	176
POA6150	20-24	M		55
POA6150	20-24	M	0	498
POA6150	20-24	M	1	159
POA6150	25-34	F		28
POA6150	25-34	F	0	506
POA6150	25-34	F	1	131
POA6150	25-34	M		77
POA6150	25-34	M	0	580
POA6150	25-34	M	1	114
POA6150	35-44	F		20
POA6150	35-44	F	0	464
POA6150	35-44	F	1	208
POA6150	35-44	M		32
POA6150	35-44	M	0	430
POA6150	35-44	M	1	163
POA6150	45-54	F		20
POA6150	45-54	F	0	607
POA6150	45-54	F	1	280
POA6150	45-54	M		42
POA6150	45-54	M	0	506
POA6150	45-54	M	1	201
POA6150	55-64	F		33
POA6150	55-64	F	0	747
POA6150	55-64	F	1	182
POA6150	55-64	M		50
POA6150	55-64	M	0	627
POA6150	55-64	M	1	182
POA6150	65-74	F		57
POA6150	65-74	F	0	492
POA6150	65-74	F	1	155
POA6150	65-74	M		37
POA6150	65-74	M	0	504
POA6150	65-74	M	1	143
POA6150	75-84	F		73
POA6150	75-84	F	0	295
POA6150	75-84	F	1	68
POA6150	75-84	M		45
POA6150	75-84	M	0	244
POA6150	75-84	M	1	65
POA6150	85+	F		138
POA6150	85+	F	0	170
POA6150	85+	F	1	19
POA6150	85+	M		41
POA6150	85+	M	0	100
POA6150	85+	M	1	19
POA6151	15-19	F		26
POA6151	15-19	F	0	233
POA6151	15-19	F	1	144
POA6151	15-19	M		35
POA6151	15-19	M	0	317
POA6151	15-19	M	1	195
POA6151	20-24	F		51
POA6151	20-24	F	0	403
POA6151	20-24	F	1	156
POA6151	20-24	M		33
POA6151	20-24	M	0	442
POA6151	20-24	M	1	126
POA6151	25-34	F		134
POA6151	25-34	F	0	939
POA6151	25-34	F	1	290
POA6151	25-34	M		159
POA6151	25-34	M	0	1051
POA6151	25-34	M	1	226
POA6151	35-44	F		76
POA6151	35-44	F	0	711
POA6151	35-44	F	1	335
POA6151	35-44	M		99
POA6151	35-44	M	0	794
POA6151	35-44	M	1	247
POA6151	45-54	F		78
POA6151	45-54	F	0	711
POA6151	45-54	F	1	364
POA6151	45-54	M		93
POA6151	45-54	M	0	727
POA6151	45-54	M	1	293
POA6151	55-64	F		81
POA6151	55-64	F	0	772
POA6151	55-64	F	1	282
POA6151	55-64	M		82
POA6151	55-64	M	0	713
POA6151	55-64	M	1	211
POA6151	65-74	F		61
POA6151	65-74	F	0	497
POA6151	65-74	F	1	188
POA6151	65-74	M		65
POA6151	65-74	M	0	539
POA6151	65-74	M	1	188
POA6151	75-84	F		37
POA6151	75-84	F	0	224
POA6151	75-84	F	1	67
POA6151	75-84	M		27
POA6151	75-84	M	0	200
POA6151	75-84	M	1	37
POA6151	85+	F		20
POA6151	85+	F	0	176
POA6151	85+	F	1	13
POA6151	85+	M		13
POA6151	85+	M	0	82
POA6151	85+	M	1	13
POA6152	15-19	F		61
POA6152	15-19	F	0	499
POA6152	15-19	F	1	280
POA6152	15-19	M		49
POA6152	15-19	M	0	533
POA6152	15-19	M	1	325
POA6152	20-24	F		87
POA6152	20-24	F	0	801
POA6152	20-24	F	1	347
POA6152	20-24	M		87
POA6152	20-24	M	0	900
POA6152	20-24	M	1	252
POA6152	25-34	F		137
POA6152	25-34	F	0	1531
POA6152	25-34	F	1	466
POA6152	25-34	M		154
POA6152	25-34	M	0	1664
POA6152	25-34	M	1	386
POA6152	35-44	F		105
POA6152	35-44	F	0	1016
POA6152	35-44	F	1	473
POA6152	35-44	M		116
POA6152	35-44	M	0	1096
POA6152	35-44	M	1	343
POA6152	45-54	F		97
POA6152	45-54	F	0	1054
POA6152	45-54	F	1	450
POA6152	45-54	M		100
POA6152	45-54	M	0	948
POA6152	45-54	M	1	342
POA6152	55-64	F		108
POA6152	55-64	F	0	1177
POA6152	55-64	F	1	377
POA6152	55-64	M		87
POA6152	55-64	M	0	964
POA6152	55-64	M	1	297
POA6152	65-74	F		93
POA6152	65-74	F	0	761
POA6152	65-74	F	1	276
POA6152	65-74	M		72
POA6152	65-74	M	0	694
POA6152	65-74	M	1	225
POA6152	75-84	F		115
POA6152	75-84	F	0	496
POA6152	75-84	F	1	134
POA6152	75-84	M		55
POA6152	75-84	M	0	333
POA6152	75-84	M	1	99
POA6152	85+	F		169
POA6152	85+	F	0	361
POA6152	85+	F	1	35
POA6152	85+	M		64
POA6152	85+	M	0	171
POA6152	85+	M	1	20
POA6153	15-19	F		32
POA6153	15-19	F	0	366
POA6153	15-19	F	1	240
POA6153	15-19	M		31
POA6153	15-19	M	0	419
POA6153	15-19	M	1	191
POA6153	20-24	F		29
POA6153	20-24	F	0	426
POA6153	20-24	F	1	201
POA6153	20-24	M		40
POA6153	20-24	M	0	512
POA6153	20-24	M	1	138
POA6153	25-34	F		79
POA6153	25-34	F	0	867
POA6153	25-34	F	1	243
POA6153	25-34	M		83
POA6153	25-34	M	0	855
POA6153	25-34	M	1	171
POA6153	35-44	F		56
POA6153	35-44	F	0	866
POA6153	35-44	F	1	404
POA6153	35-44	M		56
POA6153	35-44	M	0	830
POA6153	35-44	M	1	272
POA6153	45-54	F		62
POA6153	45-54	F	0	956
POA6153	45-54	F	1	442
POA6153	45-54	M		80
POA6153	45-54	M	0	906
POA6153	45-54	M	1	356
POA6153	55-64	F		78
POA6153	55-64	F	0	1045
POA6153	55-64	F	1	314
POA6153	55-64	M		72
POA6153	55-64	M	0	917
POA6153	55-64	M	1	266
POA6153	65-74	F		62
POA6153	65-74	F	0	724
POA6153	65-74	F	1	267
POA6153	65-74	M		65
POA6153	65-74	M	0	674
POA6153	65-74	M	1	228
POA6153	75-84	F		84
POA6153	75-84	F	0	415
POA6153	75-84	F	1	125
POA6153	75-84	M		43
POA6153	75-84	M	0	339
POA6153	75-84	M	1	116
POA6153	85+	F		56
POA6153	85+	F	0	252
POA6153	85+	F	1	31
POA6153	85+	M		41
POA6153	85+	M	0	164
POA6153	85+	M	1	24
POA6154	15-19	F		13
POA6154	15-19	F	0	204
POA6154	15-19	F	1	92
POA6154	15-19	M		16
POA6154	15-19	M	0	258
POA6154	15-19	M	1	91
POA6154	20-24	F		8
POA6154	20-24	F	0	165
POA6154	20-24	F	1	70
POA6154	20-24	M		11
POA6154	20-24	M	0	210
POA6154	20-24	M	1	71
POA6154	25-34	F		31
POA6154	25-34	F	0	385
POA6154	25-34	F	1	90
POA6154	25-34	M		37
POA6154	25-34	M	0	399
POA6154	25-34	M	1	73
POA6154	35-44	F		40
POA6154	35-44	F	0	453
POA6154	35-44	F	1	218
POA6154	35-44	M		38
POA6154	35-44	M	0	474
POA6154	35-44	M	1	143
POA6154	45-54	F		29
POA6154	45-54	F	0	492
POA6154	45-54	F	1	232
POA6154	45-54	M		30
POA6154	45-54	M	0	435
POA6154	45-54	M	1	175
POA6154	55-64	F		29
POA6154	55-64	F	0	412
POA6154	55-64	F	1	149
POA6154	55-64	M		24
POA6154	55-64	M	0	398
POA6154	55-64	M	1	84
POA6154	65-74	F		32
POA6154	65-74	F	0	321
POA6154	65-74	F	1	109
POA6154	65-74	M		28
POA6154	65-74	M	0	303
POA6154	65-74	M	1	74
POA6154	75-84	F		55
POA6154	75-84	F	0	287
POA6154	75-84	F	1	76
POA6154	75-84	M		25
POA6154	75-84	M	0	188
POA6154	75-84	M	1	65
POA6154	85+	F		68
POA6154	85+	F	0	257
POA6154	85+	F	1	15
POA6154	85+	M		21
POA6154	85+	M	0	128
POA6154	85+	M	1	10
POA6155	15-19	F		77
POA6155	15-19	F	0	1355
POA6155	15-19	F	1	589
POA6155	15-19	M		118
POA6155	15-19	M	0	1641
POA6155	15-19	M	1	452
POA6155	20-24	F		78
POA6155	20-24	F	0	1204
POA6155	20-24	F	1	441
POA6155	20-24	M		252
POA6155	20-24	M	0	1407
POA6155	20-24	M	1	351
POA6155	25-34	F		99
POA6155	25-34	F	0	2388
POA6155	25-34	F	1	514
POA6155	25-34	M		501
POA6155	25-34	M	0	2381
POA6155	25-34	M	1	398
POA6155	35-44	F		118
POA6155	35-44	F	0	2919
POA6155	35-44	F	1	1034
POA6155	35-44	M		413
POA6155	35-44	M	0	2783
POA6155	35-44	M	1	655
POA6155	45-54	F		126
POA6155	45-54	F	0	2794
POA6155	45-54	F	1	940
POA6155	45-54	M		248
POA6155	45-54	M	0	2728
POA6155	45-54	M	1	783
POA6155	55-64	F		84
POA6155	55-64	F	0	2291
POA6155	55-64	F	1	530
POA6155	55-64	M		117
POA6155	55-64	M	0	2098
POA6155	55-64	M	1	466
POA6155	65-74	F		80
POA6155	65-74	F	0	1302
POA6155	65-74	F	1	326
POA6155	65-74	M		74
POA6155	65-74	M	0	1394
POA6155	65-74	M	1	311
POA6155	75-84	F		83
POA6155	75-84	F	0	519
POA6155	75-84	F	1	96
POA6155	75-84	M		53
POA6155	75-84	M	0	466
POA6155	75-84	M	1	98
POA6155	85+	F		75
POA6155	85+	F	0	178
POA6155	85+	F	1	16
POA6155	85+	M		40
POA6155	85+	M	0	121
POA6155	85+	M	1	10
POA6156	15-19	F		105
POA6156	15-19	F	0	293
POA6156	15-19	F	1	200
POA6156	15-19	M		45
POA6156	15-19	M	0	344
POA6156	15-19	M	1	128
POA6156	20-24	F		24
POA6156	20-24	F	0	342
POA6156	20-24	F	1	147
POA6156	20-24	M		36
POA6156	20-24	M	0	343
POA6156	20-24	M	1	92
POA6156	25-34	F		61
POA6156	25-34	F	0	719
POA6156	25-34	F	1	170
POA6156	25-34	M		59
POA6156	25-34	M	0	758
POA6156	25-34	M	1	139
POA6156	35-44	F		41
POA6156	35-44	F	0	827
POA6156	35-44	F	1	340
POA6156	35-44	M		61
POA6156	35-44	M	0	799
POA6156	35-44	M	1	212
POA6156	45-54	F		83
POA6156	45-54	F	0	866
POA6156	45-54	F	1	373
POA6156	45-54	M		58
POA6156	45-54	M	0	838
POA6156	45-54	M	1	277
POA6156	55-64	F		43
POA6156	55-64	F	0	709
POA6156	55-64	F	1	176
POA6156	55-64	M		49
POA6156	55-64	M	0	670
POA6156	55-64	M	1	139
POA6156	65-74	F		52
POA6156	65-74	F	0	470
POA6156	65-74	F	1	168
POA6156	65-74	M		41
POA6156	65-74	M	0	439
POA6156	65-74	M	1	125
POA6156	75-84	F		73
POA6156	75-84	F	0	451
POA6156	75-84	F	1	93
POA6156	75-84	M		37
POA6156	75-84	M	0	293
POA6156	75-84	M	1	72
POA6156	85+	F		71
POA6156	85+	F	0	286
POA6156	85+	F	1	17
POA6156	85+	M		29
POA6156	85+	M	0	156
POA6156	85+	M	1	15
POA6157	15-19	F		23
POA6157	15-19	F	0	208
POA6157	15-19	F	1	130
POA6157	15-19	M		22
POA6157	15-19	M	0	254
POA6157	15-19	M	1	94
POA6157	20-24	F		13
POA6157	20-24	F	0	267
POA6157	20-24	F	1	98
POA6157	20-24	M		15
POA6157	20-24	M	0	253
POA6157	20-24	M	1	62
POA6157	25-34	F		50
POA6157	25-34	F	0	730
POA6157	25-34	F	1	161
POA6157	25-34	M		69
POA6157	25-34	M	0	645
POA6157	25-34	M	1	111
POA6157	35-44	F		55
POA6157	35-44	F	0	673
POA6157	35-44	F	1	300
POA6157	35-44	M		51
POA6157	35-44	M	0	659
POA6157	35-44	M	1	171
POA6157	45-54	F		60
POA6157	45-54	F	0	636
POA6157	45-54	F	1	302
POA6157	45-54	M		59
POA6157	45-54	M	0	640
POA6157	45-54	M	1	239
POA6157	55-64	F		40
POA6157	55-64	F	0	627
POA6157	55-64	F	1	182
POA6157	55-64	M		44
POA6157	55-64	M	0	547
POA6157	55-64	M	1	158
POA6157	65-74	F		39
POA6157	65-74	F	0	462
POA6157	65-74	F	1	170
POA6157	65-74	M		39
POA6157	65-74	M	0	399
POA6157	65-74	M	1	114
POA6157	75-84	F		69
POA6157	75-84	F	0	319
POA6157	75-84	F	1	89
POA6157	75-84	M		32
POA6157	75-84	M	0	234
POA6157	75-84	M	1	47
POA6157	85+	F		95
POA6157	85+	F	0	187
POA6157	85+	F	1	26
POA6157	85+	M		37
POA6157	85+	M	0	103
POA6157	85+	M	1	14
POA6158	15-19	F		16
POA6158	15-19	F	0	130
POA6158	15-19	F	1	81
POA6158	15-19	M		12
POA6158	15-19	M	0	149
POA6158	15-19	M	1	49
POA6158	20-24	F		13
POA6158	20-24	F	0	144
POA6158	20-24	F	1	64
