POA_CODE_2016	HomeCensusNight	Sex	persons
POA3284	1	M	1482
POA3285	0	F	35
POA3285	0	M	36
POA3285	1	F	557
POA3285	1	M	580
POA3286	0	F	10
POA3286	0	M	10
POA3286	1	F	276
POA3286	1	M	273
POA3287	0	F	8
POA3287	0	M	7
POA3287	1	F	212
POA3287	1	M	212
POA3289	0	F	21
POA3289	0	M	13
POA3289	1	F	350
POA3289	1	M	370
POA3292	0	F	22
POA3292	0	M	18
POA3292	1	F	71
POA3292	1	M	71
POA3293	0	F	10
POA3293	0	M	11
POA3293	1	F	138
POA3293	1	M	148
POA3294	0	F	42
POA3294	0	M	32
POA3294	1	F	437
POA3294	1	M	443
POA3300	0	F	361
POA3300	0	M	365
POA3300	1	F	4937
POA3300	1	M	4427
POA3301	0	F	44
POA3301	0	M	44
POA3301	1	F	547
POA3301	1	M	576
POA3302	0	F	16
POA3302	0	M	13
POA3302	1	F	174
POA3302	1	M	172
POA3303	0	F	10
POA3303	0	M	5
POA3303	1	F	155
POA3303	1	M	165
POA3304	0	F	85
POA3304	0	M	96
POA3304	1	F	1272
POA3304	1	M	1278
POA3305	0	F	465
POA3305	0	M	514
POA3305	1	F	5982
POA3305	1	M	5860
POA3309	0	F	4
POA3309	0	M	8
POA3309	1	F	56
POA3309	1	M	62
POA3310	0	F	6
POA3310	0	M	6
POA3310	1	F	125
POA3310	1	M	128
POA3311	0	F	48
POA3311	0	M	69
POA3311	1	F	823
POA3311	1	M	762
POA3312	0	F	20
POA3312	0	M	25
POA3312	1	F	467
POA3312	1	M	520
POA3314	0	F	25
POA3314	0	M	29
POA3314	1	F	220
POA3314	1	M	246
POA3315	0	F	50
POA3315	0	M	50
POA3315	1	F	773
POA3315	1	M	752
POA3317	0	F	3
POA3317	0	M	6
POA3317	1	F	81
POA3317	1	M	108
POA3318	0	F	59
POA3318	0	M	66
POA3318	1	F	590
POA3318	1	M	555
POA3319	0	F	10
POA3319	0	M	10
POA3319	1	F	151
POA3319	1	M	177
POA3321	0	F	42
POA3321	0	M	37
POA3321	1	F	698
POA3321	1	M	739
POA3322	0	F	3
POA3322	0	M	5
POA3322	1	F	79
POA3322	1	M	86
POA3323	0	F	3
POA3323	1	F	38
POA3323	1	M	41
POA3324	0	F	19
POA3324	0	M	20
POA3324	1	F	231
POA3324	1	M	262
POA3325	0	F	16
POA3325	0	M	13
POA3325	1	F	208
POA3325	1	M	235
POA3328	0	F	32
POA3328	0	M	42
POA3328	1	F	855
POA3328	1	M	794
POA3329	0	F	7
POA3329	0	M	6
POA3329	1	F	134
POA3329	1	M	140
POA3330	0	F	12
POA3330	0	M	4
POA3330	1	F	84
POA3330	1	M	122
POA3331	0	F	106
POA3331	0	M	125
POA3331	1	F	2872
POA3331	1	M	2900
POA3332	0	F	19
POA3332	0	M	26
POA3332	1	F	483
POA3332	1	M	493
POA3333	0	F	14
POA3333	0	M	27
POA3333	1	F	391
POA3333	1	M	394
POA3334	0	F	4
POA3334	0	M	16
POA3334	1	F	278
POA3334	1	M	269
POA3335	0	F	75
POA3335	0	M	70
POA3335	1	F	2837
POA3335	1	M	2881
POA3337	0	F	610
POA3337	0	M	653
POA3337	1	F	17962
POA3337	1	M	17225
POA3338	0	F	343
POA3338	0	M	385
POA3338	1	F	11589
POA3338	1	M	11097
POA3340	0	F	398
POA3340	0	M	414
POA3340	1	F	10398
POA3340	1	M	9905
POA3341	0	F	41
POA3341	0	M	63
POA3341	1	F	772
POA3341	1	M	793
POA3342	0	F	87
POA3342	0	M	80
POA3342	1	F	1654
POA3342	1	M	1621
POA3345	0	F	18
POA3345	0	M	24
POA3345	1	F	584
POA3345	1	M	524
POA3350	0	F	1759
POA3350	0	M	1705
POA3350	1	F	29025
POA3350	1	M	26662
POA3351	0	F	198
POA3351	0	M	240
POA3351	1	F	3761
POA3351	1	M	3975
POA3352	0	F	433
POA3352	0	M	472
POA3352	1	F	7249
POA3352	1	M	7844
POA3355	0	F	421
POA3355	0	M	414
POA3355	1	F	6423
POA3355	1	M	5753
POA3356	0	F	396
POA3356	0	M	415
POA3356	1	F	8241
POA3356	1	M	7265
POA3357	0	F	112
POA3357	0	M	132
POA3357	1	F	1755
POA3357	1	M	1712
POA3360	0	F	13
POA3360	0	M	23
POA3360	1	F	371
POA3360	1	M	363
POA3361	0	F	19
POA3361	0	M	24
POA3361	1	F	336
POA3361	1	M	297
POA3363	0	F	100
POA3363	0	M	104
POA3363	1	F	1707
POA3363	1	M	1562
POA3364	0	F	63
POA3364	0	M	70
POA3364	1	F	998
POA3364	1	M	1017
POA3370	0	F	53
POA3370	0	M	56
POA3370	1	F	853
POA3370	1	M	816
POA3371	0	F	25
POA3371	0	M	39
POA3371	1	F	442
POA3371	1	M	492
POA3373	0	F	75
POA3373	0	M	86
POA3373	1	F	1080
POA3373	1	M	1057
POA3374	0	F	4
POA3374	0	M	10
POA3374	1	F	191
POA3374	1	M	188
POA3375	0	F	11
POA3375	0	M	3
POA3375	1	F	105
POA3375	1	M	87
POA3377	0	F	266
POA3377	0	M	312
POA3377	1	F	4118
POA3377	1	M	4716
POA3378	0	F	6
POA3378	1	F	65
POA3378	1	M	74
POA3379	0	F	31
POA3379	0	M	28
POA3379	1	F	352
POA3379	1	M	394
POA3380	0	F	201
POA3380	0	M	175
POA3380	1	F	2913
POA3380	1	M	2741
POA3381	0	F	43
POA3381	0	M	52
POA3381	1	F	533
POA3381	1	M	579
POA3384	0	F	21
POA3384	0	M	16
POA3384	1	F	253
POA3384	1	M	257
POA3385	0	F	15
POA3385	0	M	15
POA3385	1	F	224
POA3385	1	M	267
POA3387	0	F	4
POA3387	0	M	3
POA3387	1	F	141
POA3387	1	M	156
POA3388	0	F	23
POA3388	0	M	14
POA3388	1	F	244
POA3388	1	M	283
POA3390	0	F	26
POA3390	0	M	28
POA3390	1	F	429
POA3390	1	M	435
POA3391	0	F	8
POA3391	0	M	8
POA3391	1	F	73
POA3391	1	M	82
POA3392	0	F	25
POA3392	0	M	28
POA3392	1	F	272
POA3392	1	M	258
POA3393	0	F	86
POA3393	0	M	84
POA3393	1	F	1253
POA3393	1	M	1265
POA3395	0	F	20
POA3395	0	M	15
POA3395	1	F	148
POA3395	1	M	174
POA3396	0	F	34
POA3396	0	M	24
POA3396	1	F	343
POA3396	1	M	332
POA3400	0	F	483
POA3400	0	M	519
POA3400	1	F	7131
POA3400	1	M	6408
POA3401	0	F	147
POA3401	0	M	157
POA3401	1	F	1967
POA3401	1	M	2149
POA3407	0	F	15
POA3407	0	M	22
POA3407	1	F	179
POA3407	1	M	204
POA3409	0	F	27
POA3409	0	M	35
POA3409	1	F	424
POA3409	1	M	441
POA3412	0	F	12
POA3412	0	M	13
POA3412	1	F	147
POA3412	1	M	132
POA3413	0	F	3
POA3413	0	M	7
POA3413	1	F	99
POA3413	1	M	102
POA3414	0	F	52
POA3414	0	M	65
POA3414	1	F	888
POA3414	1	M	821
POA3415	1	F	14
POA3415	1	M	21
POA3418	0	F	85
POA3418	0	M	81
POA3418	1	F	1311
POA3418	1	M	1297
POA3419	0	F	52
POA3419	0	M	36
POA3419	1	F	379
POA3419	1	M	340
POA3420	0	F	13
POA3420	0	M	13
POA3420	1	F	107
POA3420	1	M	137
POA3423	0	F	14
POA3423	0	M	18
POA3423	1	F	214
POA3423	1	M	239
POA3424	0	F	26
POA3424	0	M	32
POA3424	1	F	352
POA3424	1	M	356
POA3427	0	F	50
POA3427	0	M	38
POA3427	1	F	1332
POA3427	1	M	1343
POA3428	0	F	13
POA3428	0	M	17
POA3428	1	F	319
POA3428	1	M	330
POA3429	0	F	707
POA3429	0	M	768
POA3429	1	F	17919
POA3429	1	M	16902
POA3430	0	F	6
POA3430	0	M	7
POA3430	1	F	151
POA3430	1	M	162
POA3431	0	F	102
POA3431	0	M	115
POA3431	1	F	1923
POA3431	1	M	1805
POA3432	0	F	4
POA3432	0	M	5
POA3432	1	F	96
POA3432	1	M	96
POA3433	0	F	5
POA3433	0	M	5
POA3433	1	F	92
POA3433	1	M	112
POA3434	0	F	114
POA3434	0	M	117
POA3434	1	F	2417
POA3434	1	M	2425
POA3435	0	F	72
POA3435	0	M	92
POA3435	1	F	1368
POA3435	1	M	1351
POA3437	0	F	237
POA3437	0	M	256
POA3437	1	F	5068
POA3437	1	M	4881
POA3438	0	F	52
POA3438	0	M	54
POA3438	1	F	1153
POA3438	1	M	1128
POA3440	0	F	58
POA3440	0	M	66
POA3440	1	F	946
POA3440	1	M	971
POA3441	0	F	33
POA3441	0	M	39
POA3441	1	F	603
POA3441	1	M	660
POA3442	0	F	191
POA3442	0	M	186
POA3442	1	F	3706
POA3442	1	M	3381
POA3444	0	F	255
POA3444	0	M	284
POA3444	1	F	4476
POA3444	1	M	4172
POA3446	0	F	25
POA3446	0	M	30
POA3446	1	F	485
POA3446	1	M	497
POA3447	0	F	11
POA3447	0	M	21
POA3447	1	F	214
POA3447	1	M	207
POA3448	0	F	18
POA3448	0	M	30
POA3448	1	F	414
POA3448	1	M	409
POA3450	0	F	233
POA3450	0	M	197
POA3450	1	F	3444
POA3450	1	M	2970
POA3451	0	F	168
POA3451	0	M	153
POA3451	1	F	2389
POA3451	1	M	2947
POA3453	0	F	68
POA3453	0	M	61
POA3453	1	F	779
POA3453	1	M	812
POA3458	0	F	73
POA3458	0	M	82
POA3458	1	F	900
POA3458	1	M	887
POA3460	0	F	121
POA3460	0	M	104
POA3460	1	F	1309
POA3460	1	M	1036
POA3461	0	F	136
POA3461	0	M	158
POA3461	1	F	1925
POA3461	1	M	1924
POA3462	0	F	35
POA3462	0	M	37
POA3462	1	F	551
POA3462	1	M	550
POA3463	0	F	66
POA3463	0	M	74
POA3463	1	F	1182
POA3463	1	M	1131
POA3464	0	F	24
POA3464	0	M	28
POA3464	1	F	534
POA3464	1	M	536
POA3465	0	F	255
POA3465	0	M	277
POA3465	1	F	4793
POA3465	1	M	4451
POA3467	0	F	26
POA3467	0	M	39
POA3467	1	F	562
POA3467	1	M	570
POA3468	0	F	8
POA3468	0	M	21
POA3468	1	F	136
POA3468	1	M	121
POA3469	0	F	6
POA3469	0	M	12
POA3469	1	F	130
POA3469	1	M	124
POA3472	0	F	36
POA3472	0	M	65
POA3472	1	F	656
POA3472	1	M	721
POA3475	0	F	9
POA3475	0	M	21
POA3475	1	F	153
POA3475	1	M	167
POA3477	0	F	22
POA3477	0	M	30
POA3477	1	F	368
POA3477	1	M	404
POA3478	0	F	64
POA3478	0	M	61
POA3478	1	F	1208
POA3478	1	M	1123
POA3480	0	F	65
POA3480	0	M	63
POA3480	1	F	861
POA3480	1	M	867
POA3482	0	F	9
POA3482	0	M	4
POA3482	1	F	68
POA3482	1	M	90
POA3483	0	F	27
POA3483	0	M	26
POA3483	1	F	417
POA3483	1	M	419
POA3485	0	F	10
POA3485	0	M	9
POA3485	1	F	127
POA3485	1	M	155
POA3487	1	F	51
POA3487	1	M	46
POA3488	0	F	3
POA3488	1	F	55
POA3488	1	M	59
POA3489	0	F	4
POA3489	0	M	3
POA3489	1	F	21
POA3489	1	M	26
POA3490	0	F	40
POA3490	0	M	58
POA3490	1	F	597
POA3490	1	M	604
POA3491	0	F	3
POA3491	0	M	7
POA3491	1	F	64
POA3491	1	M	63
POA3494	0	F	20
POA3494	0	M	24
POA3494	1	F	267
POA3494	1	M	354
POA3496	0	F	180
POA3496	0	M	173
POA3496	1	F	2894
POA3496	1	M	2983
POA3498	0	F	119
POA3498	0	M	152
POA3498	1	F	2497
POA3498	1	M	2558
POA3500	0	F	892
POA3500	0	M	1057
POA3500	1	F	16105
POA3500	1	M	14685
POA3501	0	F	29
POA3501	0	M	51
POA3501	1	F	925
POA3501	1	M	935
POA3505	0	F	146
POA3505	0	M	157
POA3505	1	F	2266
POA3505	1	M	2258
POA3506	1	F	11
POA3506	1	M	20
POA3507	0	F	8
POA3507	0	M	3
POA3507	1	F	76
POA3507	1	M	77
POA3509	0	F	3
POA3509	0	M	3
POA3509	1	F	112
POA3509	1	M	107
POA3512	0	F	10
POA3512	0	M	6
POA3512	1	F	165
POA3512	1	M	189
POA3515	0	F	42
POA3515	0	M	44
POA3515	1	F	942
POA3515	1	M	917
POA3516	0	F	33
POA3516	0	M	20
POA3516	1	F	304
POA3516	1	M	337
POA3517	0	F	38
POA3517	0	M	47
POA3517	1	F	669
POA3517	1	M	666
POA3518	0	F	37
POA3518	0	M	44
POA3518	1	F	588
POA3518	1	M	634
POA3520	0	F	7
POA3520	0	M	9
POA3520	1	F	77
POA3520	1	M	83
POA3521	0	F	21
POA3521	0	M	17
POA3521	1	F	311
POA3521	1	M	307
POA3522	0	F	17
POA3522	0	M	14
POA3522	1	F	144
POA3522	1	M	159
POA3523	0	F	112
POA3523	0	M	114
POA3523	1	F	1704
POA3523	1	M	1688
POA3525	0	F	34
POA3525	0	M	51
POA3525	1	F	594
POA3525	1	M	623
POA3527	0	F	25
POA3527	0	M	15
POA3527	1	F	390
POA3527	1	M	355
POA3529	0	F	4
POA3529	0	M	3
POA3529	1	F	53
POA3529	1	M	63
POA3530	0	M	4
POA3530	1	F	53
POA3530	1	M	70
POA3531	0	F	12
POA3531	0	M	13
POA3531	1	F	70
POA3531	1	M	94
POA3533	0	F	24
POA3533	0	M	29
POA3533	1	F	361
POA3533	1	M	365
POA3537	0	F	52
POA3537	0	M	36
POA3537	1	F	498
POA3537	1	M	459
POA3540	0	F	9
POA3540	0	M	13
POA3540	1	F	141
POA3540	1	M	126
POA3542	0	F	7
POA3542	0	M	8
POA3542	1	F	66
POA3542	1	M	80
POA3544	0	F	7
POA3544	0	M	15
POA3544	1	F	103
POA3544	1	M	122
POA3546	0	F	12
POA3546	0	M	13
POA3546	1	F	191
POA3546	1	M	188
POA3549	0	F	78
POA3549	0	M	83
POA3549	1	F	1634
POA3549	1	M	1727
POA3550	0	F	1131
POA3550	0	M	1212
POA3550	1	F	19939
POA3550	1	M	18060
POA3551	0	F	654
POA3551	0	M	734
POA3551	1	F	14185
POA3551	1	M	13990
POA3555	0	F	544
POA3555	0	M	598
POA3555	1	F	9810
POA3555	1	M	8745
POA3556	0	F	328
POA3556	0	M	381
POA3556	1	F	6374
POA3556	1	M	6000
POA3557	0	F	13
POA3557	0	M	26
POA3557	1	F	374
POA3557	1	M	366
POA3558	0	F	24
POA3558	0	M	30
POA3558	1	F	421
POA3558	1	M	439
POA3559	0	F	4
POA3559	0	M	4
POA3559	1	F	244
POA3559	1	M	290
POA3561	0	F	148
POA3561	0	M	171
POA3561	1	F	2092
POA3561	1	M	2018
POA3562	0	F	13
POA3562	0	M	7
POA3562	1	F	125
POA3562	1	M	138
POA3563	0	F	20
POA3563	0	M	24
POA3563	1	F	368
POA3563	1	M	397
POA3564	0	F	519
POA3564	0	M	556
POA3564	1	F	7722
POA3564	1	M	7138
POA3565	0	F	3
POA3565	0	M	3
POA3565	1	F	47
POA3565	1	M	54
POA3566	0	F	25
POA3566	0	M	22
POA3566	1	F	251
POA3566	1	M	255
POA3567	0	F	17
POA3567	0	M	16
POA3567	1	F	286
POA3567	1	M	337
POA3568	0	F	101
POA3568	0	M	102
POA3568	1	F	1415
POA3568	1	M	1332
POA3570	0	F	14
POA3570	0	M	17
POA3570	1	F	369
POA3570	1	M	348
POA3571	0	F	16
POA3571	0	M	11
POA3571	1	F	141
POA3571	1	M	149
POA3572	0	F	3
POA3572	1	F	69
POA3572	1	M	72
POA3573	0	F	12
POA3573	0	M	15
POA3573	1	F	144
POA3573	1	M	157
POA3575	0	F	30
POA3575	0	M	14
POA3575	1	F	382
POA3575	1	M	383
POA3576	0	M	5
POA3576	1	F	39
POA3576	1	M	29
POA3579	0	F	153
POA3579	0	M	174
POA3579	1	F	2566
POA3579	1	M	2474
POA3580	0	F	28
POA3580	0	M	40
POA3580	1	F	444
POA3580	1	M	476
POA3581	0	M	5
POA3581	1	F	76
POA3581	1	M	82
POA3583	0	F	6
POA3583	0	M	12
POA3583	1	F	88
POA3583	1	M	102
POA3584	0	F	36
POA3584	0	M	37
POA3584	1	F	499
POA3584	1	M	575
POA3585	0	F	354
POA3585	0	M	396
POA3585	1	F	5374
POA3585	1	M	5079
POA3586	0	F	25
POA3586	0	M	27
POA3586	1	F	384
POA3586	1	M	394
POA3588	0	F	10
POA3588	0	M	9
POA3588	1	F	157
POA3588	1	M	184
POA3589	0	F	4
POA3589	0	M	13
POA3589	1	F	158
POA3589	1	M	178
POA3590	0	F	11
POA3590	0	M	9
POA3590	1	F	158
POA3590	1	M	155
POA3591	0	F	5
POA3591	0	M	4
POA3591	1	F	71
POA3591	1	M	80
POA3594	0	F	14
POA3594	0	M	4
POA3594	1	F	242
POA3594	1	M	273
POA3595	0	F	13
POA3595	0	M	20
POA3595	1	F	311
POA3595	1	M	312
POA3596	0	M	3
POA3596	1	F	40
POA3596	1	M	45
POA3597	0	F	4
POA3597	0	M	18
POA3597	1	F	177
POA3597	1	M	209
POA3599	0	F	5
POA3599	0	M	9
POA3599	1	F	56
POA3599	1	M	67
POA3607	0	F	3
POA3607	0	M	7
POA3607	1	F	62
POA3607	1	M	63
POA3608	0	F	81
POA3608	0	M	100
POA3608	1	F	1145
POA3608	1	M	1094
POA3610	0	F	38
POA3610	0	M	33
POA3610	1	F	687
POA3610	1	M	956
POA3612	0	F	36
POA3612	0	M	55
POA3612	1	F	788
POA3612	1	M	824
POA3614	0	F	13
POA3614	0	M	31
POA3614	1	F	414
POA3614	1	M	422
POA3616	0	F	186
POA3616	0	M	173
POA3616	1	F	2470
POA3616	1	M	2517
POA3617	0	F	3
POA3617	1	F	83
POA3617	1	M	69
POA3618	0	F	16
POA3618	0	M	19
POA3618	1	F	305
POA3618	1	M	333
POA3620	0	F	257
POA3620	0	M	250
POA3620	1	F	3922
POA3620	1	M	3811
POA3621	0	F	69
POA3621	0	M	69
POA3621	1	F	1103
POA3621	1	M	1128
POA3622	0	F	15
POA3622	0	M	17
POA3622	1	F	208
POA3622	1	M	216
POA3623	0	F	20
POA3623	0	M	22
POA3623	1	F	410
POA3623	1	M	449
POA3624	0	F	16
POA3624	0	M	13
POA3624	1	F	255
POA3624	1	M	280
POA3629	0	F	279
POA3629	0	M	276
POA3629	1	F	4394
POA3629	1	M	4175
POA3630	0	F	845
POA3630	0	M	910
POA3630	1	F	15110
POA3630	1	M	14398
POA3631	0	F	331
POA3631	0	M	332
POA3631	1	F	5464
POA3631	1	M	5487
POA3633	0	F	22
POA3633	0	M	14
POA3633	1	F	270
POA3633	1	M	300
POA3634	0	F	55
POA3634	0	M	48
POA3634	1	F	809
POA3634	1	M	890
POA3635	0	F	20
POA3635	0	M	23
POA3635	1	F	242
POA3635	1	M	255
POA3636	0	F	192
POA3636	0	M	149
POA3636	1	F	2524
POA3636	1	M	2379
POA3637	0	F	9
POA3637	0	M	18
POA3637	1	F	262
POA3637	1	M	302
POA3638	0	F	66
POA3638	0	M	69
POA3638	1	F	974
POA3638	1	M	961
POA3639	0	F	21
POA3639	0	M	9
POA3639	1	F	231
POA3639	1	M	264
POA3640	0	F	12
POA3640	0	M	22
POA3640	1	F	440
POA3640	1	M	519
POA3641	0	F	27
POA3641	0	M	35
POA3641	1	F	568
POA3641	1	M	606
POA3644	0	F	371
POA3644	0	M	398
POA3644	1	F	4240
POA3644	1	M	4221
POA3646	0	F	14
POA3646	0	M	19
POA3646	1	F	279
POA3646	1	M	268
POA3647	0	F	7
POA3647	0	M	3
POA3647	1	F	25
POA3647	1	M	13
POA3649	0	F	13
POA3649	0	M	6
POA3649	1	F	213
POA3649	1	M	207
POA3658	0	F	149
POA3658	0	M	167
POA3658	1	F	2972
POA3658	1	M	2929
POA3659	0	F	28
POA3659	0	M	22
POA3659	1	F	317
POA3659	1	M	372
POA3660	0	F	233
POA3660	0	M	208
POA3660	1	F	3557
POA3660	1	M	3578
POA3662	0	F	4
POA3662	0	M	30
POA3662	1	F	389
POA3662	1	M	655
POA3663	0	F	3
POA3663	1	F	89
POA3663	1	M	88
POA3664	0	F	37
POA3664	0	M	30
POA3664	1	F	492
POA3664	1	M	510
POA3665	0	F	14
POA3665	0	M	18
POA3665	1	F	166
POA3665	1	M	160
POA3666	0	F	154
POA3666	0	M	175
POA3666	1	F	2226
POA3666	1	M	2142
POA3669	0	F	60
POA3669	0	M	55
POA3669	1	F	644
POA3669	1	M	579
POA3670	0	F	18
POA3670	0	M	19
POA3670	1	F	249
POA3670	1	M	284
POA3672	0	F	327
POA3672	0	M	369
POA3672	1	F	5093
POA3672	1	M	4543
POA3673	0	F	84
POA3673	0	M	64
POA3673	1	F	771
POA3673	1	M	809
POA3675	0	F	56
POA3675	0	M	50
POA3675	1	F	823
POA3675	1	M	871
POA3677	0	F	568
POA3677	0	M	541
POA3677	1	F	9070
POA3677	1	M	7921
POA3678	0	F	190
POA3678	0	M	210
POA3678	1	F	2930
POA3678	1	M	3024
POA3682	0	F	13
POA3682	0	M	21
POA3682	1	F	280
POA3682	1	M	301
POA3683	0	F	46
POA3683	0	M	58
POA3683	1	F	846
POA3683	1	M	808
POA3685	0	F	87
POA3685	0	M	97
POA3685	1	F	1320
POA3685	1	M	1224
POA3687	0	F	35
POA3687	0	M	38
POA3687	1	F	513
POA3687	1	M	507
POA3688	0	F	49
POA3688	0	M	33
POA3688	1	F	570
POA3688	1	M	592
POA3690	0	F	1005
POA3690	0	M	1164
POA3690	1	F	16233
POA3690	1	M	15121
POA3691	0	F	257
POA3691	0	M	342
POA3691	1	F	4487
POA3691	1	M	4607
POA3694	1	F	4
POA3694	1	M	79
POA3695	0	F	16
POA3695	0	M	15
POA3695	1	F	227
POA3695	1	M	208
POA3697	0	F	31
POA3697	0	M	43
POA3697	1	F	270
POA3697	1	M	236
POA3698	0	F	42
POA3698	0	M	57
POA3698	1	F	389
POA3698	1	M	372
POA3699	0	F	45
POA3699	0	M	42
POA3699	1	F	518
POA3699	1	M	515
POA3700	0	F	59
POA3700	0	M	61
POA3700	1	F	591
POA3700	1	M	611
POA3701	0	F	30
POA3701	0	M	46
POA3701	1	F	478
POA3701	1	M	524
POA3704	0	F	3
POA3704	1	F	11
POA3704	1	M	13
POA3705	0	F	5
POA3705	0	M	5
POA3705	1	F	118
POA3705	1	M	131
POA3707	0	F	79
POA3707	0	M	100
POA3707	1	F	838
POA3707	1	M	823
POA3708	0	F	3
POA3708	0	M	5
POA3708	1	F	26
POA3708	1	M	30
POA3709	0	F	11
POA3709	0	M	11
POA3709	1	F	126
POA3709	1	M	146
POA3711	0	F	25
POA3711	0	M	32
POA3711	1	F	220
POA3711	1	M	216
POA3712	0	F	17
POA3712	0	M	24
POA3712	1	F	146
POA3712	1	M	157
POA3713	0	F	41
POA3713	0	M	76
POA3713	1	F	442
POA3713	1	M	471
POA3714	0	F	156
POA3714	0	M	163
POA3714	1	F	1645
POA3714	1	M	1543
POA3715	0	F	11
POA3715	0	M	19
POA3715	1	F	127
POA3715	1	M	150
POA3717	0	F	86
POA3717	0	M	88
POA3717	1	F	1227
POA3717	1	M	1249
POA3718	0	F	8
POA3718	1	F	33
POA3718	1	M	34
POA3719	0	F	10
POA3719	0	M	16
POA3719	1	F	172
POA3719	1	M	163
POA3720	0	F	21
POA3720	0	M	45
POA3720	1	F	224
POA3720	1	M	283
POA3722	0	F	235
POA3722	0	M	250
POA3722	1	F	2370
POA3722	1	M	2166
POA3723	0	F	139
POA3723	0	M	181
POA3723	1	F	1327
POA3723	1	M	1356
POA3725	0	F	21
POA3725	0	M	23
POA3725	1	F	277
POA3725	1	M	301
POA3726	0	F	12
POA3726	0	M	10
POA3726	1	F	188
POA3726	1	M	196
POA3727	0	F	10
POA3727	0	M	13
POA3727	1	F	114
POA3727	1	M	163
POA3728	0	F	34
POA3728	0	M	26
POA3728	1	F	289
POA3728	1	M	289
POA3730	0	F	380
POA3730	0	M	419
POA3730	1	F	4105
POA3730	1	M	3929
POA3732	0	F	14
POA3732	0	M	13
POA3732	1	F	278
POA3732	1	M	282
POA3733	0	F	7
POA3733	0	M	3
POA3733	1	F	111
POA3733	1	M	94
POA3735	0	F	24
POA3735	0	M	23
POA3735	1	F	271
POA3735	1	M	286
POA3737	0	F	147
POA3737	0	M	137
POA3737	1	F	2038
POA3737	1	M	1982
POA3738	0	F	3
POA3738	0	M	11
POA3738	1	F	104
POA3738	1	M	104
POA3739	0	F	3
POA3739	0	M	4
POA3739	1	F	105
POA3739	1	M	103
POA3740	0	F	39
POA3740	0	M	48
POA3740	1	F	520
POA3740	1	M	467
POA3741	0	F	170
POA3741	0	M	159
POA3741	1	F	1406
POA3741	1	M	1364
POA3744	0	F	14
POA3744	0	M	17
POA3744	1	F	202
POA3744	1	M	219
POA3746	0	F	16
POA3746	0	M	31
POA3746	1	F	167
POA3746	1	M	173
POA3747	0	F	191
POA3747	0	M	191
POA3747	1	F	2143
POA3747	1	M	2102
POA3749	0	F	66
POA3749	0	M	56
POA3749	1	F	917
POA3749	1	M	845
POA3750	0	F	82
POA3750	0	M	88
POA3750	1	F	4466
POA3750	1	M	4421
POA3751	0	F	10
POA3751	0	M	5
POA3751	1	F	112
POA3751	1	M	141
POA3752	0	F	293
POA3752	0	M	311
POA3752	1	F	11956
POA3752	1	M	11498
POA3753	0	F	34
POA3753	0	M	34
POA3753	1	F	1107
POA3753	1	M	1162
POA3754	0	F	558
POA3754	0	M	557
POA3754	1	F	18863
POA3754	1	M	17777
POA3755	0	F	3
POA3755	0	M	3
POA3755	1	F	124
POA3755	1	M	123
POA3756	0	F	212
POA3756	0	M	252
POA3756	1	F	5760
POA3756	1	M	5699
POA3757	0	F	208
POA3757	0	M	197
POA3757	1	F	4277
POA3757	1	M	4278
POA3758	0	F	23
POA3758	0	M	50
POA3758	1	F	1010
POA3758	1	M	1096
POA3759	0	F	30
POA3759	0	M	20
POA3759	1	F	526
POA3759	1	M	481
POA3760	0	F	8
POA3760	0	M	11
POA3760	1	F	179
POA3760	1	M	172
POA3761	0	F	33
POA3761	0	M	41
POA3761	1	F	559
POA3761	1	M	596
POA3762	0	F	4
POA3762	1	F	56
POA3762	1	M	64
POA3763	0	F	38
POA3763	0	M	43
POA3763	1	F	689
POA3763	1	M	763
POA3764	0	F	193
POA3764	0	M	210
POA3764	1	F	4463
POA3764	1	M	4291
POA3765	0	F	147
POA3765	0	M	172
POA3765	1	F	3303
POA3765	1	M	3135
POA3766	0	F	39
POA3766	0	M	35
POA3766	1	F	556
POA3766	1	M	605
POA3767	0	F	33
POA3767	0	M	39
POA3767	1	F	608
POA3767	1	M	567
POA3770	0	F	72
POA3770	0	M	100
POA3770	1	F	1536
POA3770	1	M	1518
POA3775	0	F	85
POA3775	0	M	96
POA3775	1	F	1837
POA3775	1	M	1845
POA3777	0	F	309
POA3777	0	M	290
POA3777	1	F	5235
POA3777	1	M	4914
POA3778	0	F	6
POA3778	0	M	7
POA3778	1	F	88
POA3778	1	M	96
POA3779	0	F	17
POA3779	0	M	22
POA3779	1	F	167
POA3779	1	M	186
POA3781	0	F	81
POA3781	0	M	69
POA3781	1	F	2144
POA3781	1	M	2187
POA3782	0	F	202
POA3782	0	M	243
POA3782	1	F	3681
POA3782	1	M	3699
POA3783	0	F	43
POA3783	0	M	62
POA3783	1	F	1095
POA3783	1	M	1148
POA3785	0	F	6
POA3785	1	F	27
POA3785	1	M	39
POA3786	0	F	28
POA3786	0	M	30
POA3786	1	F	729
POA3786	1	M	732
POA3787	0	F	32
POA3787	0	M	30
POA3787	1	F	506
POA3787	1	M	485
POA3788	0	F	44
POA3788	0	M	51
POA3788	1	F	811
POA3788	1	M	833
POA3789	0	F	6
POA3789	0	M	9
POA3789	1	F	133
POA3789	1	M	122
POA3791	0	F	25
POA3791	0	M	31
POA3791	1	F	679
POA3791	1	M	698
POA3792	0	F	38
