POA_CODE_2016	Age	NeedsAssistance	Sex	persons
POA0847	5-14		M	6
POA0847	5-14	0	F	20
POA0847	5-14	0	M	19
POA0847	15-19		M	3
POA0847	15-19	0	F	11
POA0847	15-19	0	M	22
POA0847	20-24		F	3
POA0847	20-24	0	F	4
POA0847	20-24	0	M	11
POA0847	25-34		F	3
POA0847	25-34	0	F	18
POA0847	25-34	0	M	13
POA0847	35-44		F	3
POA0847	35-44		M	5
POA0847	35-44	0	F	12
POA0847	35-44	0	M	10
POA0847	35-44	1	M	3
POA0847	45-54	0	F	18
POA0847	45-54	0	M	24
POA0847	55-64		F	3
POA0847	55-64		M	10
POA0847	55-64	0	F	12
POA0847	55-64	0	M	19
POA0847	55-64	1	F	3
POA0847	65-74	0	F	9
POA0847	65-74	0	M	10
POA0847	75-84	0	F	4
POA0847	75-84	0	M	5
POA0850	0-4		F	49
POA0850	0-4		M	75
POA0850	0-4	0	F	248
POA0850	0-4	0	M	276
POA0850	0-4	1	M	4
POA0850	5-14		F	107
POA0850	5-14		M	121
POA0850	5-14	0	F	421
POA0850	5-14	0	M	487
POA0850	5-14	1	F	11
POA0850	5-14	1	M	12
POA0850	15-19		F	42
POA0850	15-19		M	59
POA0850	15-19	0	F	185
POA0850	15-19	0	M	210
POA0850	15-19	1	F	3
POA0850	15-19	1	M	8
POA0850	20-24		F	59
POA0850	20-24		M	51
POA0850	20-24	0	F	205
POA0850	20-24	0	M	192
POA0850	20-24	1	F	5
POA0850	20-24	1	M	5
POA0850	25-34		F	156
POA0850	25-34		M	148
POA0850	25-34	0	F	537
POA0850	25-34	0	M	496
POA0850	25-34	1	F	4
POA0850	25-34	1	M	15
POA0850	35-44		F	111
POA0850	35-44		M	95
POA0850	35-44	0	F	439
POA0850	35-44	0	M	387
POA0850	35-44	1	F	4
POA0850	35-44	1	M	3
POA0850	45-54		F	154
POA0850	45-54		M	131
POA0850	45-54	0	F	420
POA0850	45-54	0	M	430
POA0850	45-54	1	F	28
POA0850	45-54	1	M	14
POA0850	55-64		F	95
POA0850	55-64		M	125
POA0850	55-64	0	F	328
POA0850	55-64	0	M	372
POA0850	55-64	1	F	27
POA0850	55-64	1	M	22
POA0850	65-74		F	43
POA0850	65-74		M	65
POA0850	65-74	0	F	159
POA0850	65-74	0	M	214
POA0850	65-74	1	F	24
POA0850	65-74	1	M	30
POA0850	75-84		F	18
POA0850	75-84		M	31
POA0850	75-84	0	F	47
POA0850	75-84	0	M	63
POA0850	75-84	1	F	20
POA0850	75-84	1	M	12
POA0850	85+		F	8
POA0850	85+		M	12
POA0850	85+	0	F	6
POA0850	85+	0	M	3
POA0850	85+	1	F	7
POA0850	85+	1	M	4
POA0852	0-4		F	79
POA0852	0-4		M	95
POA0852	0-4	0	F	301
POA0852	0-4	0	M	320
POA0852	5-14		F	126
POA0852	5-14		M	100
POA0852	5-14	0	F	641
POA0852	5-14	0	M	687
POA0852	5-14	1	F	3
POA0852	5-14	1	M	9
POA0852	15-19		F	57
POA0852	15-19		M	79
POA0852	15-19	0	F	269
POA0852	15-19	0	M	314
POA0852	15-19	1	F	4
POA0852	20-24		F	62
POA0852	20-24		M	84
POA0852	20-24	0	F	282
POA0852	20-24	0	M	312
POA0852	20-24	1	F	3
POA0852	25-34		F	120
POA0852	25-34		M	148
POA0852	25-34	0	F	559
POA0852	25-34	0	M	580
POA0852	25-34	1	F	9
POA0852	25-34	1	M	9
POA0852	35-44		F	84
POA0852	35-44		M	84
POA0852	35-44	0	F	371
POA0852	35-44	0	M	417
POA0852	35-44	1	F	14
POA0852	35-44	1	M	9
POA0852	45-54		F	81
POA0852	45-54		M	116
POA0852	45-54	0	F	410
POA0852	45-54	0	M	381
POA0852	45-54	1	F	18
POA0852	45-54	1	M	12
POA0852	55-64		F	63
POA0852	55-64		M	64
POA0852	55-64	0	F	234
POA0852	55-64	0	M	244
POA0852	55-64	1	F	27
POA0852	55-64	1	M	16
POA0852	65-74		F	24
POA0852	65-74		M	33
POA0852	65-74	0	F	95
POA0852	65-74	0	M	108
POA0852	65-74	1	F	29
POA0852	65-74	1	M	19
POA0852	75-84		F	7
POA0852	75-84		M	12
POA0852	75-84	0	F	27
POA0852	75-84	0	M	33
POA0852	75-84	1	F	7
POA0852	75-84	1	M	11
POA0852	85+	0	F	3
POA0852	85+	0	M	4
POA0852	85+	1	M	3
POA0853	0-4		M	7
POA0853	0-4	0	F	58
POA0853	0-4	0	M	51
POA0853	0-4	1	F	3
POA0853	5-14		F	5
POA0853	5-14		M	3
POA0853	5-14	0	F	47
POA0853	5-14	0	M	60
POA0853	5-14	1	F	3
POA0853	15-19		F	3
POA0853	15-19		M	3
POA0853	15-19	0	F	12
POA0853	15-19	0	M	16
POA0853	20-24		F	3
POA0853	20-24		M	10
POA0853	20-24	0	F	24
POA0853	20-24	0	M	45
POA0853	25-34		F	8
POA0853	25-34		M	26
POA0853	25-34	0	F	118
POA0853	25-34	0	M	137
POA0853	35-44		F	4
POA0853	35-44		M	5
POA0853	35-44	0	F	45
POA0853	35-44	0	M	63
POA0853	45-54		F	6
POA0853	45-54		M	8
POA0853	45-54	0	F	27
POA0853	45-54	0	M	49
POA0853	55-64	0	M	11
POA0854	0-4		F	23
POA0854	0-4		M	17
POA0854	0-4	0	F	21
POA0854	0-4	0	M	37
POA0854	5-14		F	9
POA0854	5-14		M	9
POA0854	5-14	0	F	69
POA0854	5-14	0	M	68
POA0854	15-19		M	5
POA0854	15-19	0	F	27
POA0854	15-19	0	M	39
POA0854	15-19	1	M	3
POA0854	20-24		F	6
POA0854	20-24		M	3
POA0854	20-24	0	F	38
POA0854	20-24	0	M	25
POA0854	25-34		M	4
POA0854	25-34	0	F	60
POA0854	25-34	0	M	64
POA0854	35-44		F	4
POA0854	35-44		M	5
POA0854	35-44	0	F	55
POA0854	35-44	0	M	53
POA0854	45-54		F	4
POA0854	45-54	0	F	47
POA0854	45-54	0	M	44
POA0854	55-64		M	7
POA0854	55-64	0	F	26
POA0854	55-64	0	M	32
POA0854	65-74	0	F	12
POA0854	65-74	0	M	18
POA0854	65-74	1	F	4
POA0854	65-74	1	M	3
POA0854	75-84	0	M	12
POA0854	75-84	1	F	4
POA0860	0-4		F	15
POA0860	0-4		M	15
POA0860	0-4	0	F	90
POA0860	0-4	0	M	124
POA0860	5-14		F	17
POA0860	5-14		M	35
POA0860	5-14	0	F	152
POA0860	5-14	0	M	192
POA0860	5-14	1	M	9
POA0860	15-19		F	11
POA0860	15-19		M	12
POA0860	15-19	0	F	71
POA0860	15-19	0	M	78
POA0860	15-19	1	F	3
POA0860	15-19	1	M	3
POA0860	20-24		F	15
POA0860	20-24		M	29
POA0860	20-24	0	F	104
POA0860	20-24	0	M	86
POA0860	25-34		F	37
POA0860	25-34		M	43
POA0860	25-34	0	F	224
POA0860	25-34	0	M	193
POA0860	25-34	1	M	4
POA0860	35-44		F	21
POA0860	35-44		M	42
POA0860	35-44	0	F	165
POA0860	35-44	0	M	156
POA0860	35-44	1	M	7
POA0860	45-54		F	31
POA0860	45-54		M	31
POA0860	45-54	0	F	171
POA0860	45-54	0	M	173
POA0860	45-54	1	F	12
POA0860	45-54	1	M	16
POA0860	55-64		F	19
POA0860	55-64		M	31
POA0860	55-64	0	F	138
POA0860	55-64	0	M	145
POA0860	55-64	1	F	8
POA0860	55-64	1	M	17
POA0860	65-74		F	11
POA0860	65-74		M	14
POA0860	65-74	0	F	50
POA0860	65-74	0	M	80
POA0860	65-74	1	F	15
POA0860	65-74	1	M	8
POA0860	75-84		F	6
POA0860	75-84		M	3
POA0860	75-84	0	F	13
POA0860	75-84	0	M	22
POA0860	75-84	1	F	11
POA0860	75-84	1	M	4
POA0860	85+	1	F	8
POA0862	0-4	0	F	39
POA0862	0-4	0	M	43
POA0862	5-14		F	3
POA0862	5-14		M	3
POA0862	5-14	0	F	64
POA0862	5-14	0	M	76
POA0862	15-19		F	3
POA0862	15-19		M	3
POA0862	15-19	0	F	23
POA0862	15-19	0	M	29
POA0862	20-24		F	3
POA0862	20-24		M	4
POA0862	20-24	0	F	43
POA0862	20-24	0	M	47
POA0862	25-34		F	8
POA0862	25-34	0	F	60
POA0862	25-34	0	M	50
POA0862	35-44		M	6
POA0862	35-44	0	F	38
POA0862	35-44	0	M	37
POA0862	45-54		M	3
POA0862	45-54	0	F	35
POA0862	45-54	0	M	28
POA0862	55-64	0	F	24
POA0862	55-64	0	M	24
POA0862	55-64	1	F	4
POA0862	55-64	1	M	3
POA0862	65-74		M	3
POA0862	65-74	0	F	16
POA0862	65-74	0	M	16
POA0862	65-74	1	F	6
POA0862	75-84	0	M	3
POA0862	75-84	1	M	3
POA0870	0-4		F	73
POA0870	0-4		M	89
POA0870	0-4	0	F	599
POA0870	0-4	0	M	649
POA0870	0-4	1	F	9
POA0870	0-4	1	M	6
POA0870	5-14		F	132
POA0870	5-14		M	133
POA0870	5-14	0	F	1132
POA0870	5-14	0	M	1176
POA0870	5-14	1	F	21
POA0870	5-14	1	M	38
POA0870	15-19		F	57
POA0870	15-19		M	62
POA0870	15-19	0	F	437
POA0870	15-19	0	M	543
POA0870	15-19	1	F	10
POA0870	15-19	1	M	18
POA0870	20-24		F	74
POA0870	20-24		M	83
POA0870	20-24	0	F	466
POA0870	20-24	0	M	472
POA0870	20-24	1	F	14
POA0870	20-24	1	M	5
POA0870	25-34		F	289
POA0870	25-34		M	252
POA0870	25-34	0	F	1591
POA0870	25-34	0	M	1382
POA0870	25-34	1	F	19
POA0870	25-34	1	M	16
POA0870	35-44		F	185
POA0870	35-44		M	164
POA0870	35-44	0	F	1313
POA0870	35-44	0	M	1158
POA0870	35-44	1	F	27
POA0870	35-44	1	M	25
POA0870	45-54		F	186
POA0870	45-54		M	190
POA0870	45-54	0	F	1330
POA0870	45-54	0	M	1179
POA0870	45-54	1	F	38
POA0870	45-54	1	M	50
POA0870	55-64		F	168
POA0870	55-64		M	148
POA0870	55-64	0	F	1023
POA0870	55-64	0	M	996
POA0870	55-64	1	F	48
POA0870	55-64	1	M	34
POA0870	65-74		F	82
POA0870	65-74		M	66
POA0870	65-74	0	F	400
POA0870	65-74	0	M	405
POA0870	65-74	1	F	57
POA0870	65-74	1	M	44
POA0870	75-84		F	21
POA0870	75-84		M	27
POA0870	75-84	0	F	119
POA0870	75-84	0	M	123
POA0870	75-84	1	F	37
POA0870	75-84	1	M	22
POA0870	85+		F	18
POA0870	85+		M	8
POA0870	85+	0	F	23
POA0870	85+	0	M	19
POA0870	85+	1	F	31
POA0870	85+	1	M	13
POA0872	0-4		F	64
POA0872	0-4		M	69
POA0872	0-4	0	F	522
POA0872	0-4	0	M	527
POA0872	0-4	1	M	6
POA0872	5-14		F	109
POA0872	5-14		M	110
POA0872	5-14	0	F	1064
POA0872	5-14	0	M	1130
POA0872	5-14	1	F	6
POA0872	5-14	1	M	16
POA0872	15-19		F	164
POA0872	15-19		M	129
POA0872	15-19	0	F	439
POA0872	15-19	0	M	480
POA0872	15-19	1	F	5
POA0872	15-19	1	M	8
POA0872	20-24		F	189
POA0872	20-24		M	298
POA0872	20-24	0	F	614
POA0872	20-24	0	M	587
POA0872	20-24	1	F	3
POA0872	20-24	1	M	5
POA0872	25-34		F	256
POA0872	25-34		M	435
POA0872	25-34	0	F	1176
POA0872	25-34	0	M	1060
POA0872	25-34	1	F	20
POA0872	25-34	1	M	29
POA0872	35-44		F	157
POA0872	35-44		M	286
POA0872	35-44	0	F	885
POA0872	35-44	0	M	780
POA0872	35-44	1	F	23
POA0872	35-44	1	M	30
POA0872	45-54		F	146
POA0872	45-54		M	223
POA0872	45-54	0	F	678
POA0872	45-54	0	M	626
POA0872	45-54	1	F	65
POA0872	45-54	1	M	38
POA0872	55-64		F	101
POA0872	55-64		M	116
POA0872	55-64	0	F	489
POA0872	55-64	0	M	420
POA0872	55-64	1	F	70
POA0872	55-64	1	M	50
POA0872	65-74		F	26
POA0872	65-74		M	29
POA0872	65-74	0	F	162
POA0872	65-74	0	M	167
POA0872	65-74	1	F	83
POA0872	65-74	1	M	38
POA0872	75-84		F	15
POA0872	75-84		M	10
POA0872	75-84	0	F	40
POA0872	75-84	0	M	32
POA0872	75-84	1	F	66
POA0872	75-84	1	M	29
POA0872	85+		F	5
POA0872	85+		M	3
POA0872	85+	0	F	8
POA0872	85+	0	M	5
POA0872	85+	1	F	14
POA0872	85+	1	M	17
POA0873	0-4		F	9
POA0873	0-4		M	13
POA0873	0-4	0	F	64
POA0873	0-4	0	M	57
POA0873	5-14		F	14
POA0873	5-14		M	23
POA0873	5-14	0	F	111
POA0873	5-14	0	M	131
POA0873	5-14	1	M	3
POA0873	15-19		F	5
POA0873	15-19		M	12
POA0873	15-19	0	F	58
POA0873	15-19	0	M	55
POA0873	20-24		F	17
POA0873	20-24		M	9
POA0873	20-24	0	F	59
POA0873	20-24	0	M	47
POA0873	20-24	1	M	3
POA0873	25-34		F	14
POA0873	25-34		M	12
POA0873	25-34	0	F	131
POA0873	25-34	0	M	110
POA0873	25-34	1	M	7
POA0873	35-44		F	20
POA0873	35-44		M	25
POA0873	35-44	0	F	122
POA0873	35-44	0	M	116
POA0873	35-44	1	M	3
POA0873	45-54		F	24
POA0873	45-54		M	36
POA0873	45-54	0	F	180
POA0873	45-54	0	M	164
POA0873	45-54	1	F	8
POA0873	45-54	1	M	7
POA0873	55-64		F	33
POA0873	55-64		M	23
POA0873	55-64	0	F	143
POA0873	55-64	0	M	129
POA0873	55-64	1	F	20
POA0873	55-64	1	M	12
POA0873	65-74		F	8
POA0873	65-74		M	23
POA0873	65-74	0	F	57
POA0873	65-74	0	M	88
POA0873	65-74	1	F	26
POA0873	65-74	1	M	15
POA0873	75-84		F	6
POA0873	75-84		M	6
POA0873	75-84	0	F	17
POA0873	75-84	0	M	21
POA0873	75-84	1	F	37
POA0873	75-84	1	M	14
POA0873	85+		F	3
POA0873	85+	0	F	7
POA0873	85+	0	M	3
POA0873	85+	1	F	28
POA0873	85+	1	M	6
POA0874	0-4		F	4
POA0874	0-4		M	3
POA0874	0-4	0	F	24
POA0874	0-4	0	M	25
POA0874	5-14		F	3
POA0874	5-14		M	5
POA0874	5-14	0	F	32
POA0874	5-14	0	M	21
POA0874	15-19		F	3
POA0874	15-19		M	4
POA0874	15-19	0	F	8
POA0874	15-19	0	M	17
POA0874	15-19	1	F	3
POA0874	20-24		F	5
POA0874	20-24	0	F	12
POA0874	20-24	0	M	5
POA0874	25-34		F	14
POA0874	25-34		M	8
POA0874	25-34	0	F	54
POA0874	25-34	0	M	45
POA0874	35-44		F	5
POA0874	35-44		M	3
POA0874	35-44	0	F	35
POA0874	35-44	0	M	43
POA0874	45-54		F	7
POA0874	45-54		M	7
POA0874	45-54	0	F	30
POA0874	45-54	0	M	34
POA0874	55-64		F	3
POA0874	55-64		M	3
POA0874	55-64	0	F	23
POA0874	55-64	0	M	31
POA0874	65-74	0	F	4
POA0874	65-74	0	M	5
POA0875	0-4		F	9
POA0875	0-4		M	14
POA0875	0-4	0	F	93
POA0875	0-4	0	M	79
POA0875	5-14		F	28
POA0875	5-14		M	30
POA0875	5-14	0	F	183
POA0875	5-14	0	M	181
POA0875	5-14	1	F	3
POA0875	5-14	1	M	11
POA0875	15-19		F	4
POA0875	15-19		M	9
POA0875	15-19	0	F	52
POA0875	15-19	0	M	76
POA0875	15-19	1	M	3
POA0875	20-24		F	7
POA0875	20-24		M	10
POA0875	20-24	0	F	53
POA0875	20-24	0	M	64
POA0875	25-34		F	24
POA0875	25-34		M	19
POA0875	25-34	0	F	169
POA0875	25-34	0	M	139
POA0875	25-34	1	F	3
POA0875	25-34	1	M	4
POA0875	35-44		F	16
POA0875	35-44		M	25
POA0875	35-44	0	F	168
POA0875	35-44	0	M	150
POA0875	35-44	1	F	3
POA0875	35-44	1	M	3
POA0875	45-54		F	17
POA0875	45-54		M	17
POA0875	45-54	0	F	165
POA0875	45-54	0	M	139
POA0875	45-54	1	F	6
POA0875	45-54	1	M	3
POA0875	55-64		F	17
POA0875	55-64		M	22
POA0875	55-64	0	F	106
POA0875	55-64	0	M	100
POA0875	55-64	1	M	6
POA0875	65-74		F	8
POA0875	65-74		M	16
POA0875	65-74	0	F	35
POA0875	65-74	0	M	31
POA0875	65-74	1	F	4
POA0875	65-74	1	M	7
POA0875	75-84	0	F	17
POA0875	75-84	0	M	3
POA0875	75-84	1	F	8
POA0875	75-84	1	M	3
POA0875	85+	0	F	7
POA0880	0-4		F	66
POA0880	0-4		M	56
POA0880	0-4	0	F	187
POA0880	0-4	0	M	157
POA0880	5-14		F	112
POA0880	5-14		M	174
POA0880	5-14	0	F	358
POA0880	5-14	0	M	326
POA0880	5-14	1	F	7
POA0880	5-14	1	M	7
POA0880	15-19		F	54
POA0880	15-19		M	81
POA0880	15-19	0	F	108
POA0880	15-19	0	M	129
POA0880	20-24		F	56
POA0880	20-24		M	67
POA0880	20-24	0	F	122
POA0880	20-24	0	M	96
POA0880	20-24	1	M	3
POA0880	25-34		F	123
POA0880	25-34		M	144
POA0880	25-34	0	F	328
POA0880	25-34	0	M	294
POA0880	35-44		F	113
POA0880	35-44		M	97
POA0880	35-44	0	F	324
POA0880	35-44	0	M	293
POA0880	35-44	1	F	7
POA0880	45-54		F	75
POA0880	45-54		M	75
POA0880	45-54	0	F	251
POA0880	45-54	0	M	263
POA0880	45-54	1	F	9
POA0880	45-54	1	M	3
POA0880	55-64		F	49
POA0880	55-64		M	57
POA0880	55-64	0	F	161
POA0880	55-64	0	M	152
POA0880	55-64	1	F	4
POA0880	55-64	1	M	7
POA0880	65-74		F	20
POA0880	65-74		M	26
POA0880	65-74	0	F	40
POA0880	65-74	0	M	69
POA0880	65-74	1	F	6
POA0880	65-74	1	M	4
POA0880	75-84	0	F	3
POA0880	75-84	0	M	7
POA0880	75-84	1	M	3
POA0885	0-4		M	4
POA0885	0-4	0	F	36
POA0885	0-4	0	M	44
POA0885	5-14		F	8
POA0885	5-14		M	4
POA0885	5-14	0	F	63
POA0885	5-14	0	M	80
POA0885	15-19		F	8
POA0885	15-19		M	3
POA0885	15-19	0	F	3
POA0885	15-19	0	M	8
POA0885	20-24		M	15
POA0885	20-24	0	F	14
POA0885	20-24	0	M	13
POA0885	25-34		F	5
POA0885	25-34		M	11
POA0885	25-34	0	F	78
POA0885	25-34	0	M	73
POA0885	35-44		F	5
POA0885	35-44		M	11
POA0885	35-44	0	F	78
POA0885	35-44	0	M	94
POA0885	45-54		F	4
POA0885	45-54		M	15
POA0885	45-54	0	F	36
POA0885	45-54	0	M	67
POA0885	55-64		M	4
POA0885	55-64	0	F	24
POA0885	55-64	0	M	39
POA0885	65-74	0	F	7
POA0885	65-74	0	M	8
POA0886	0-4		F	12
POA0886	0-4		M	10
POA0886	0-4	0	F	46
POA0886	0-4	0	M	41
POA0886	5-14		F	6
POA0886	5-14		M	15
POA0886	5-14	0	F	54
POA0886	5-14	0	M	64
POA0886	5-14	1	M	6
POA0886	15-19		F	3
POA0886	15-19		M	8
POA0886	15-19	0	F	12
POA0886	15-19	0	M	20
POA0886	20-24		F	11
POA0886	20-24		M	13
POA0886	20-24	0	F	16
POA0886	20-24	0	M	24
POA0886	25-34		F	22
POA0886	25-34		M	15
POA0886	25-34	0	F	87
POA0886	25-34	0	M	66
POA0886	35-44		F	7
POA0886	35-44		M	16
POA0886	35-44	0	F	74
POA0886	35-44	0	M	88
POA0886	45-54		F	27
POA0886	45-54		M	28
POA0886	45-54	0	F	58
POA0886	45-54	0	M	81
POA0886	45-54	1	F	3
POA0886	55-64		F	9
POA0886	55-64		M	13
POA0886	55-64	0	F	30
POA0886	55-64	0	M	50
POA0886	65-74		F	5
POA0886	65-74		M	5
POA0886	65-74	0	F	3
POA0886	65-74	0	M	4
POA0886	65-74	1	F	3
POA0886	75-84	0	M	4
POA2000	0-4		F	55
POA2000	0-4		M	59
POA2000	0-4	0	F	286
POA2000	0-4	0	M	295
POA2000	5-14		F	45
POA2000	5-14		M	44
POA2000	5-14	0	F	215
POA2000	5-14	0	M	246
POA2000	5-14	1	M	3
POA2000	15-19		F	68
POA2000	15-19		M	72
POA2000	15-19	0	F	457
POA2000	15-19	0	M	437
POA2000	15-19	1	F	3
POA2000	15-19	1	M	7
POA2000	20-24		F	332
POA2000	20-24		M	334
POA2000	20-24	0	F	2157
POA2000	20-24	0	M	1951
POA2000	20-24	1	F	4
POA2000	20-24	1	M	8
POA2000	25-34		F	803
POA2000	25-34		M	742
POA2000	25-34	0	F	4677
POA2000	25-34	0	M	4390
POA2000	25-34	1	F	22
POA2000	25-34	1	M	38
POA2000	35-44		F	282
POA2000	35-44		M	379
POA2000	35-44	0	F	1585
POA2000	35-44	0	M	1872
POA2000	35-44	1	F	15
POA2000	35-44	1	M	17
POA2000	45-54		F	171
POA2000	45-54		M	237
POA2000	45-54	0	F	815
POA2000	45-54	0	M	886
POA2000	45-54	1	F	14
POA2000	45-54	1	M	15
POA2000	55-64		F	99
POA2000	55-64		M	173
POA2000	55-64	0	F	649
POA2000	55-64	0	M	708
POA2000	55-64	1	F	17
POA2000	55-64	1	M	29
POA2000	65-74		F	91
POA2000	65-74		M	103
POA2000	65-74	0	F	425
POA2000	65-74	0	M	441
POA2000	65-74	1	F	31
POA2000	65-74	1	M	20
POA2000	75-84		F	31
POA2000	75-84		M	36
POA2000	75-84	0	F	155
POA2000	75-84	0	M	158
POA2000	75-84	1	F	25
POA2000	75-84	1	M	29
POA2000	85+		F	9
POA2000	85+		M	17
POA2000	85+	0	F	37
POA2000	85+	0	M	41
POA2000	85+	1	F	30
POA2000	85+	1	M	19
POA2006	5-14		M	3
POA2006	5-14	0	F	6
POA2006	5-14	0	M	8
POA2006	15-19		F	23
POA2006	15-19		M	21
POA2006	15-19	0	F	319
POA2006	15-19	0	M	185
POA2006	20-24		F	37
POA2006	20-24		M	43
POA2006	20-24	0	F	288
POA2006	20-24	0	M	214
POA2006	25-34		F	4
POA2006	25-34		M	3
POA2006	25-34	0	F	22
POA2006	25-34	0	M	25
POA2006	35-44		M	3
POA2006	35-44	0	F	4
POA2006	35-44	0	M	9
POA2006	45-54	0	F	11
POA2006	55-64	0	F	3
POA2006	55-64	0	M	5
POA2007	0-4		F	15
POA2007	0-4		M	21
POA2007	0-4	0	F	74
POA2007	0-4	0	M	88
POA2007	5-14		F	16
POA2007	5-14		M	12
POA2007	5-14	0	F	70
POA2007	5-14	0	M	74
POA2007	5-14	1	M	5
POA2007	15-19		F	42
POA2007	15-19		M	27
POA2007	15-19	0	F	384
POA2007	15-19	0	M	251
POA2007	20-24		F	149
POA2007	20-24		M	135
POA2007	20-24	0	F	1392
POA2007	20-24	0	M	1047
POA2007	20-24	1	M	3
POA2007	25-34		F	184
POA2007	25-34		M	207
POA2007	25-34	0	F	1207
POA2007	25-34	0	M	1245
POA2007	25-34	1	F	7
POA2007	25-34	1	M	4
POA2007	35-44		F	62
POA2007	35-44		M	78
POA2007	35-44	0	F	405
POA2007	35-44	0	M	440
POA2007	35-44	1	F	3
POA2007	35-44	1	M	7
POA2007	45-54		F	26
POA2007	45-54		M	48
POA2007	45-54	0	F	189
POA2007	45-54	0	M	214
POA2007	45-54	1	F	7
POA2007	45-54	1	M	3
POA2007	55-64		F	20
POA2007	55-64		M	20
POA2007	55-64	0	F	141
POA2007	55-64	0	M	126
POA2007	55-64	1	F	17
POA2007	55-64	1	M	9
POA2007	65-74		F	11
POA2007	65-74		M	25
POA2007	65-74	0	F	79
POA2007	65-74	0	M	95
POA2007	65-74	1	F	3
POA2007	65-74	1	M	11
POA2007	75-84		F	12
POA2007	75-84		M	6
POA2007	75-84	0	F	41
POA2007	75-84	0	M	35
POA2007	75-84	1	F	19
POA2007	75-84	1	M	10
POA2007	85+		F	7
POA2007	85+	0	F	17
POA2007	85+	0	M	10
POA2007	85+	1	F	10
POA2007	85+	1	M	5
POA2008	0-4		F	10
POA2008	0-4		M	12
POA2008	0-4	0	F	90
POA2008	0-4	0	M	99
POA2008	5-14		F	8
POA2008	5-14		M	11
POA2008	5-14	0	F	79
POA2008	5-14	0	M	100
POA2008	15-19		F	58
POA2008	15-19		M	42
POA2008	15-19	0	F	530
POA2008	15-19	0	M	345
POA2008	20-24		F	219
POA2008	20-24		M	147
POA2008	20-24	0	F	1933
POA2008	20-24	0	M	1301
POA2008	20-24	1	F	5
POA2008	20-24	1	M	3
POA2008	25-34		F	253
POA2008	25-34		M	251
POA2008	25-34	0	F	1720
POA2008	25-34	0	M	1793
POA2008	25-34	1	F	6
POA2008	25-34	1	M	6
POA2008	35-44		F	51
POA2008	35-44		M	85
POA2008	35-44	0	F	454
POA2008	35-44	0	M	573
POA2008	35-44	1	F	5
POA2008	35-44	1	M	3
POA2008	45-54		F	38
POA2008	45-54		M	43
POA2008	45-54	0	F	256
POA2008	45-54	0	M	320
POA2008	45-54	1	F	12
POA2008	45-54	1	M	9
POA2008	55-64		F	24
POA2008	55-64		M	35
POA2008	55-64	0	F	166
POA2008	55-64	0	M	218
POA2008	55-64	1	F	15
POA2008	55-64	1	M	10
POA2008	65-74		F	10
POA2008	65-74		M	29
POA2008	65-74	0	F	84
POA2008	65-74	0	M	118
POA2008	65-74	1	F	13
POA2008	65-74	1	M	4
POA2008	75-84		F	3
POA2008	75-84		M	7
POA2008	75-84	0	F	23
POA2008	75-84	0	M	27
POA2008	75-84	1	F	9
POA2008	75-84	1	M	3
POA2008	85+	0	F	8
POA2008	85+	0	M	9
POA2008	85+	1	F	5
POA2008	85+	1	M	3
POA2009	0-4		F	26
POA2009	0-4		M	29
POA2009	0-4	0	F	282
POA2009	0-4	0	M	268
POA2009	5-14		F	19
POA2009	5-14		M	31
POA2009	5-14	0	F	259
POA2009	5-14	0	M	255
POA2009	5-14	1	M	11
POA2009	15-19		F	17
POA2009	15-19		M	17
POA2009	15-19	0	F	128
POA2009	15-19	0	M	118
POA2009	15-19	1	F	7
POA2009	15-19	1	M	4
POA2009	20-24		F	61
POA2009	20-24		M	62
POA2009	20-24	0	F	527
POA2009	20-24	0	M	506
POA2009	25-34		F	198
POA2009	25-34		M	203
POA2009	25-34	0	F	1799
POA2009	25-34	0	M	1870
POA2009	25-34	1	F	4
POA2009	25-34	1	M	5
POA2009	35-44		F	87
POA2009	35-44		M	125
POA2009	35-44	0	F	1008
POA2009	35-44	0	M	1116
POA2009	35-44	1	F	13
POA2009	35-44	1	M	10
POA2009	45-54		F	67
POA2009	45-54		M	95
POA2009	45-54	0	F	571
POA2009	45-54	0	M	609
POA2009	45-54	1	F	25
POA2009	45-54	1	M	12
POA2009	55-64		F	76
POA2009	55-64		M	70
POA2009	55-64	0	F	568
POA2009	55-64	0	M	463
POA2009	55-64	1	F	21
POA2009	55-64	1	M	15
POA2009	65-74		F	30
POA2009	65-74		M	36
POA2009	65-74	0	F	335
POA2009	65-74	0	M	360
POA2009	65-74	1	F	21
POA2009	65-74	1	M	22
POA2009	75-84		F	17
POA2009	75-84		M	12
POA2009	75-84	0	F	98
POA2009	75-84	0	M	113
POA2009	75-84	1	F	22
POA2009	75-84	1	M	17
POA2009	85+		F	3
POA2009	85+		M	3
POA2009	85+	0	F	16
POA2009	85+	0	M	20
POA2009	85+	1	F	14
POA2009	85+	1	M	4
POA2010	0-4		F	62
POA2010	0-4		M	46
POA2010	0-4	0	F	292
POA2010	0-4	0	M	291
POA2010	5-14		F	40
POA2010	5-14		M	47
POA2010	5-14	0	F	301
POA2010	5-14	0	M	266
POA2010	5-14	1	F	3
POA2010	5-14	1	M	3
POA2010	15-19		F	45
POA2010	15-19		M	42
POA2010	15-19	0	F	195
POA2010	15-19	0	M	162
POA2010	15-19	1	M	4
POA2010	20-24		F	143
POA2010	20-24		M	191
POA2010	20-24	0	F	931
